Date,FRANCE IMI VALUE WEIGHTED
2003-09-23,2024.444001202232
2003-09-24,2025.8938431286015
2003-09-25,2012.1396764809656
2003-09-26,1991.46040740654
2003-09-29,1988.6583040895073
2003-09-30,1972.2750249640458
2003-10-01,2014.8175195787244
2003-10-02,2016.189342799044
2003-10-03,2066.14286975498
2003-10-06,2066.5497363014933
2003-10-07,2064.534181595162
2003-10-08,2071.471139487112
2003-10-09,2103.136505109839
2003-10-10,2102.522220421044
2003-10-13,2110.8115874104565
2003-10-14,2108.801377693154
2003-10-15,2114.9333247908958
2003-10-16,2116.1339930862237
2003-10-17,2097.8322230000813
2003-10-20,2108.701683286598
2003-10-21,2108.994660180998
2003-10-22,2088.6771656331152
2003-10-23,2066.6174291993016
2003-10-24,2076.425208062094
2003-10-27,2093.629649975101
2003-10-28,2102.3517674299414
2003-10-29,2118.3520261820267
2003-10-30,2134.6160327640055
2003-10-31,2119.0628722918323
2003-11-03,2131.8402148594955
2003-11-04,2131.7450203772164
2003-11-05,2112.754226706209
2003-11-06,2109.6438006298977
2003-11-07,2139.8681645912657
2003-11-10,2130.1038455709386
2003-11-11,2122.3804794707726
2003-11-12,2146.92326505827
2003-11-13,2166.1650696583606
2003-11-14,2200.3555768754854
2003-11-17,2145.3098643890503
2003-11-18,2158.0766874533647
2003-11-19,2154.76666773183
2003-11-20,2145.1673232719704
2003-11-21,2171.512899013434
2003-11-24,2171.137040583173
2003-11-25,2183.506607718304
2003-11-26,2209.2121156953617
2003-11-27,2217.9521843297175
2003-11-28,2225.882452216493
2003-12-01,2259.4843259917543
2003-12-02,2274.223585281294
2003-12-03,2296.4982997855855
2003-12-04,2288.0603134387584
2003-12-05,2280.6220838328295
2003-12-08,2279.613865894007
2003-12-09,2289.5067309305073
2003-12-10,2282.415135093589
2003-12-11,2281.0969896783595
2003-12-12,2308.504640107953
2003-12-15,2324.5930108452408
2003-12-16,2324.281626859669
2003-12-17,2325.4837431528927
2003-12-18,2335.312036812321
2003-12-19,2329.5322696205358
2003-12-22,2338.66939738597
2003-12-23,2341.051624583513
2003-12-24,2353.795321025863
2003-12-25,2353.795321025863
2003-12-26,2352.850363251153
2003-12-29,2366.476637805611
2003-12-30,2381.988145735842
2003-12-31,2415.5977308308584
2004-01-01,2415.5977308308584
2004-01-02,2436.4471846257184
2004-01-05,2463.7153286919884
2004-01-06,2467.370664573278
2004-01-07,2437.809616465241
2004-01-08,2463.4454302165923
2004-01-09,2478.414959225491
2004-01-12,2462.300053591927
2004-01-13,2469.459182486813
2004-01-14,2468.350029991193
2004-01-15,2465.838252949618
2004-01-16,2451.6210349035937
2004-01-19,2458.931032419092
2004-01-20,2480.03212027435
2004-01-21,2500.006036183851
2004-01-22,2522.4318569885663
2004-01-23,2519.4211172705764
2004-01-26,2484.485100086044
2004-01-27,2512.0969808026116
2004-01-28,2513.4906041949
2004-01-29,2443.136960551259
2004-01-30,2435.113708205957
2004-02-02,2455.4566299812154
2004-02-03,2459.621429474988
2004-02-04,2434.911238630546
2004-02-05,2452.526811545692
2004-02-06,2483.9680921216923
2004-02-09,2507.600619327354
2004-02-10,2517.9603108793503
2004-02-11,2528.0129629779185
2004-02-12,2565.07108566755
2004-02-13,2538.0541584961497
2004-02-16,2558.502968358042
2004-02-17,2582.423970567106
2004-02-18,2586.099715193575
2004-02-19,2586.4990198513883
2004-02-20,2548.3353734413217
2004-02-23,2552.0443397267527
2004-02-24,2543.4424125656647
2004-02-25,2530.08902371409
2004-02-26,2511.725967587466
2004-02-27,2519.3106977514
2004-03-01,2540.6626046830725
2004-03-02,2536.388660738498
2004-03-03,2489.2871568646624
2004-03-04,2511.845749829209
2004-03-05,2554.035697228775
2004-03-08,2552.3428689155517
2004-03-09,2531.0962941651655
2004-03-10,2496.9568110047862
2004-03-11,2423.891376308147
2004-03-12,2416.527978173431
2004-03-15,2364.7870694559506
2004-03-16,2399.367658499382
2004-03-17,2418.3185814306084
2004-03-18,2415.4925790064967
2004-03-19,2418.7590726741905
2004-03-22,2374.3307053131184
2004-03-23,2364.563535463949
2004-03-24,2335.573810742217
2004-03-25,2366.316191444915
2004-03-26,2367.5243047783847
2004-03-29,2407.344852136153
2004-03-30,2407.3182810542835
2004-03-31,2431.975439659217
2004-04-01,2474.3816886477725
2004-04-02,2477.745257493415
2004-04-05,2477.472094498851
2004-04-06,2465.6220390741437
2004-04-07,2478.9621377752233
2004-04-08,2470.6956471832773
2004-04-09,2470.6956471832773
2004-04-12,2463.755777547669
2004-04-13,2453.4884145875344
2004-04-14,2427.269636080377
2004-04-15,2423.468929286619
2004-04-16,2460.364710390208
2004-04-19,2455.736856185995
2004-04-20,2456.5887621356187
2004-04-21,2425.6975346389822
2004-04-22,2447.4569881198713
2004-04-23,2457.5001887383332
2004-04-26,2454.2255302220183
2004-04-27,2468.5126852856665
2004-04-28,2421.4581386004916
2004-04-29,2414.789036981126
2004-04-30,2409.4695485367406
2004-05-03,2428.051490202961
2004-05-04,2450.2032863566283
2004-05-05,2473.0397766517367
2004-05-06,2409.4390004661536
2004-05-07,2374.778923722231
2004-05-10,2296.5938850620373
2004-05-11,2322.514155703292
2004-05-12,2308.7927808915447
2004-05-13,2327.5129887362486
2004-05-14,2324.6770601254516
2004-05-17,2323.831646560543
2004-05-18,2327.1572764668726
2004-05-19,2390.260739044388
2004-05-20,2347.5819820124393
2004-05-21,2366.735688420238
2004-05-24,2378.7881410440264
2004-05-25,2395.3681494626885
2004-05-26,2424.7831960679678
2004-05-27,2465.8006166921236
2004-05-28,2439.2971982194804
2004-05-31,2454.312503220169
2004-06-01,2427.8940945232825
2004-06-02,2452.1652559147583
2004-06-03,2452.5403372064025
2004-06-04,2484.6804453505283
2004-06-07,2512.288886935702
2004-06-08,2504.710114976048
2004-06-09,2456.2375169542556
2004-06-10,2463.7579614757506
2004-06-11,2442.70724036967
2004-06-14,2423.858223893343
2004-06-15,2445.807305940478
2004-06-16,2448.4034906751995
2004-06-17,2458.1927439477286
2004-06-18,2490.9836756867185
2004-06-21,2484.053611397013
2004-06-22,2460.537335432994
2004-06-23,2475.149398462459
2004-06-24,2513.849442163185
2004-06-25,2499.044802525521
2004-06-28,2530.0344892637822
2004-06-29,2506.865305662792
2004-06-30,2506.1288442044784
2004-07-01,2492.617036924355
2004-07-02,2503.3227933844223
2004-07-05,2498.6110613596406
2004-07-06,2481.6221305885506
2004-07-07,2497.0958899432467
2004-07-08,2509.9706862775215
2004-07-09,2508.5923799170464
2004-07-12,2502.3005434782103
2004-07-13,2485.318198589472
2004-07-14,2490.8264437815196
2004-07-15,2462.7505262500945
2004-07-16,2480.195331413043
2004-07-19,2466.7920556895792
2004-07-20,2465.015110164274
2004-07-21,2451.3695392503255
2004-07-22,2422.14216815787
2004-07-23,2390.004802000182
2004-07-26,2372.3447872023744
2004-07-27,2378.118662019612
2004-07-28,2384.531533237367
2004-07-29,2431.099707103529
2004-07-30,2428.39470412408
2004-08-02,2415.225999287808
2004-08-03,2435.537853712342
2004-08-04,2410.0894408908753
2004-08-05,2421.6249336894443
2004-08-06,2404.4800140734724
2004-08-09,2380.7666568818154
2004-08-10,2410.6431992301814
2004-08-11,2368.9233137297447
2004-08-12,2374.3291395246188
2004-08-13,2396.4181670481166
2004-08-16,2415.5660761272666
2004-08-17,2424.5737705046226
2004-08-18,2421.638764292398
2004-08-19,2436.9111742953646
2004-08-20,2426.6613034943903
2004-08-23,2436.5027101462697
2004-08-24,2423.8938987963306
2004-08-25,2420.8975289236473
2004-08-26,2441.413167664037
2004-08-27,2445.11605576305
2004-08-30,2439.95574950735
2004-08-31,2438.9559006315203
2004-09-01,2454.1057432844163
2004-09-02,2463.1194632703155
2004-09-03,2460.2599253025564
2004-09-06,2469.85504006981
2004-09-07,2474.315469324436
2004-09-08,2479.949885551063
2004-09-09,2472.6179538557744
2004-09-10,2516.43559892512
2004-09-13,2539.7635782489488
2004-09-14,2537.423020247429
2004-09-15,2500.6760544510166
2004-09-16,2499.4265106441603
2004-09-17,2522.782825871661
2004-09-20,2508.9032483085393
2004-09-21,2550.6185186188236
2004-09-22,2521.7540421673534
2004-09-23,2511.543955997253
2004-09-24,2515.2244497249358
2004-09-27,2510.9591237124864
2004-09-28,2520.5956471657487
2004-09-29,2533.5981474650002
2004-09-30,2531.9315016165197
2004-10-01,2582.5708317220347
2004-10-04,2581.8396794422556
2004-10-05,2592.4434260753033
2004-10-06,2589.398700909633
2004-10-07,2583.1592825408843
2004-10-08,2598.3946572734653
2004-10-11,2583.1413529291767
2004-10-12,2541.105202814972
2004-10-13,2535.795289620934
2004-10-14,2543.5010700732123
2004-10-15,2562.964784693138
2004-10-18,2563.633692323137
2004-10-19,2586.5529129735623
2004-10-20,2578.902546944952
2004-10-21,2594.542408389349
2004-10-22,2601.7841696090277
2004-10-25,2576.559894139672
2004-10-26,2584.1063987158172
2004-10-27,2621.2639973673
2004-10-28,2640.8374440255784
2004-10-29,2628.778290196299
2004-11-01,2652.1930967595054
2004-11-02,2662.0010696075324
2004-11-03,2688.882100315444
2004-11-04,2699.365616025287
2004-11-05,2720.8943534158216
2004-11-08,2730.7268645171066
2004-11-09,2720.443589361889
2004-11-10,2733.5534925408165
2004-11-11,2760.2450242862155
2004-11-12,2766.7623658448806
2004-11-15,2747.131605625107
2004-11-16,2730.5392915784164
2004-11-17,2778.4551838065017
2004-11-18,2765.8149139672696
2004-11-19,2753.7866851895774
2004-11-22,2739.214923243238
2004-11-23,2753.6040453585983
2004-11-24,2761.017435486681
2004-11-25,2800.7061661806392
2004-11-26,2798.0900985768153
2004-11-29,2800.985927137958
2004-11-30,2785.4938372440733
2004-12-01,2817.2909858140883
2004-12-02,2821.17506349083
2004-12-03,2824.3328981929144
2004-12-06,2822.9542255977954
2004-12-07,2832.991958096713
2004-12-08,2792.2637124910134
2004-12-09,2772.3361067050323
2004-12-10,2780.022705291526
2004-12-13,2819.023041186905
2004-12-14,2823.0321627012086
2004-12-15,2848.45678116976
2004-12-16,2827.914606122683
2004-12-17,2779.510484313531
2004-12-20,2825.708572981861
2004-12-21,2819.5629281561833
2004-12-22,2848.1689464527635
2004-12-23,2884.097007107556
2004-12-24,2893.3123792384918
2004-12-27,2909.038887036068
2004-12-28,2908.3638806518393
2004-12-29,2905.8258653977236
2004-12-30,2917.0716268392384
2004-12-31,2905.414502783127
2005-01-03,2906.0750014333735
2005-01-04,2876.945698218562
2005-01-05,2848.987022549453
2005-01-06,2851.000242933338
2005-01-07,2838.77100536738
2005-01-10,2853.9300900122325
2005-01-11,2848.890934020466
2005-01-12,2857.8029908433728
2005-01-13,2849.8047863416564
2005-01-14,2845.511335928476
2005-01-17,2862.2988087312056
2005-01-18,2849.5809844421265
2005-01-19,2852.2711755293176
2005-01-20,2815.812620330851
2005-01-21,2834.239530652577
2005-01-24,2839.7580845677016
2005-01-25,2844.843708780065
2005-01-26,2870.3245917670442
2005-01-27,2871.4304563313117
2005-01-28,2856.9444026071524
2005-01-31,2894.972585414735
2005-02-01,2907.3091588077373
2005-02-02,2923.9403576808545
2005-02-03,2895.514488581364
2005-02-04,2914.6533764816477
2005-02-07,2909.270399060521
2005-02-08,2893.446299192195
2005-02-09,2891.82606515834
2005-02-10,2916.2417011417424
2005-02-11,2949.213478354378
2005-02-14,2965.3754935038096
2005-02-15,2984.2937953861633
2005-02-16,2973.0469338137314
2005-02-17,2993.928987004338
2005-02-18,3007.5797840360256
2005-02-21,2995.8895831883456
2005-02-22,3016.501187853218
2005-02-23,2986.113833190513
2005-02-24,2995.86728032397
2005-02-25,3033.910760313485
2005-02-28,3048.64422427144
2005-03-01,3044.2565512480955
2005-03-02,3027.5945627886576
2005-03-03,3029.5099010886743
2005-03-04,3075.6311974041414
2005-03-07,3073.2423223090445
2005-03-08,3098.389475664507
2005-03-09,3089.744546024067
2005-03-10,3080.560924487395
2005-03-11,3100.704391482813
2005-03-14,3080.864475572034
2005-03-15,3084.733740200691
2005-03-16,3065.47909543992
2005-03-17,3059.9409424734713
2005-03-18,3052.600901358521
2005-03-21,3016.06795569453
2005-03-22,3026.7802546745716
2005-03-23,2974.011810115793
2005-03-24,2996.065390870914
2005-03-25,2996.065390870914
2005-03-28,2975.0387490963985
2005-03-29,2983.8608110509776
2005-03-30,2981.9483728950013
2005-03-31,2990.7076279278194
2005-04-01,2995.024494004815
2005-04-04,2943.375219561147
2005-04-05,2969.9990899580075
2005-04-06,2985.4483987807803
2005-04-07,3012.44882746556
2005-04-08,2998.0749299576573
2005-04-11,3021.760181977761
2005-04-12,2989.8619212778685
2005-04-13,3003.9502365568505
2005-04-14,2970.6165566114823
2005-04-15,2940.052751925808
2005-04-18,2895.280067358735
2005-04-19,2910.960677589958
2005-04-20,2910.3714832658966
2005-04-21,2919.4015810753995
2005-04-22,2936.004143749413
2005-04-25,2917.8231014439757
2005-04-26,2913.6234790674034
2005-04-27,2863.434036979343
2005-04-28,2844.0633306554573
2005-04-29,2844.0555178043755
2005-05-02,2851.1626645967795
2005-05-03,2872.9562604956936
2005-05-04,2909.300054854755
2005-05-05,2930.245729105381
2005-05-06,2919.29850322057
2005-05-09,2908.4173279991905
2005-05-10,2904.9970256384395
2005-05-11,2879.4527220028826
2005-05-12,2880.957130418056
2005-05-13,2870.246002463962
2005-05-16,2860.619629176887
2005-05-17,2864.438489926844
2005-05-18,2916.4741314303205
2005-05-19,2925.9356284507476
2005-05-20,2912.874269356081
2005-05-23,2937.535812751652
2005-05-24,2931.045823635826
2005-05-25,2934.046479495927
2005-05-26,2942.9404824487838
2005-05-27,2948.1056881000004
2005-05-30,2941.015380769641
2005-05-31,2907.28767085015
2005-06-01,2928.7659536935807
2005-06-02,2939.7193260957747
2005-06-03,2924.9982110960336
2005-06-06,2916.8427438838303
2005-06-07,2941.5172290305904
2005-06-08,2952.264625662891
2005-06-09,2906.9897157828727
2005-06-10,2911.298884348439
2005-06-13,2904.4407567149988
2005-06-14,2903.029108103425
2005-06-15,2911.7661854317366
2005-06-16,2918.4552337550463
2005-06-17,2975.3471368372543
2005-06-20,2932.2466723014677
2005-06-21,2949.3560195377077
2005-06-22,2957.6562349558612
2005-06-23,2947.667172278186
2005-06-24,2929.798346348375
2005-06-27,2918.4804890926557
2005-06-28,2924.958442332334
2005-06-29,2944.7364323102215
2005-06-30,2954.770109904913
2005-07-01,2946.5487507684757
2005-07-04,2929.876098323827
2005-07-05,2921.258514611079
2005-07-06,2946.633396039235
2005-07-07,2908.9060222769613
2005-07-08,2956.634875861456
2005-07-11,3010.4898834224373
2005-07-12,3036.309574595742
2005-07-13,3028.2632113339005
2005-07-14,3052.6189532223048
2005-07-15,3035.0390918491603
2005-07-18,3034.238517962999
2005-07-19,3057.5881521276033
2005-07-20,3059.2195421389843
2005-07-21,3091.162340134976
2005-07-22,3086.9922764224266
2005-07-25,3078.6793761337967
2005-07-26,3064.635706339872
2005-07-27,3081.0905020555183
2005-07-28,3112.630262698732
2005-07-29,3123.312570997242
2005-08-01,3142.8874907970603
2005-08-02,3175.8295117729967
2005-08-03,3202.548605328222
2005-08-04,3190.8064677657144
2005-08-05,3158.8723855612598
2005-08-08,3180.3074272920157
2005-08-09,3206.7175419927166
2005-08-10,3241.267243679749
2005-08-11,3245.4413349845536
2005-08-12,3221.230553598387
2005-08-15,3199.6837263385064
2005-08-16,3172.9199393567033
2005-08-17,3162.6504710175122
2005-08-18,3117.015745993782
2005-08-19,3139.9155770364714
2005-08-22,3166.865948155059
2005-08-23,3128.695590277579
2005-08-24,3133.6399692220975
2005-08-25,3108.6107404940176
2005-08-26,3098.771141336225
2005-08-29,3090.947706343476
2005-08-30,3070.2984993321747
2005-08-31,3132.6569171668843
2005-09-01,3196.835291360542
2005-09-02,3201.055087375227
2005-09-05,3210.2058656057693
2005-09-06,3233.4557782795996
2005-09-07,3239.5294060324272
2005-09-08,3220.1712767473405
2005-09-09,3243.6631839656784
2005-09-12,3207.33055151481
2005-09-13,3179.4831714658817
2005-09-14,3196.995479345844
2005-09-15,3181.763946556448
2005-09-16,3203.4740380518533
2005-09-19,3182.0172837648015
2005-09-20,3205.8531864797524
2005-09-21,3178.6078092994285
2005-09-22,3140.0456604146816
2005-09-23,3139.2938281969746
2005-09-26,3191.402101811486
2005-09-27,3173.126349473679
2005-09-28,3217.250406586305
2005-09-29,3207.0213228063994
2005-09-30,3234.6983925390537
2005-10-03,3213.0234851217097
2005-10-04,3242.119002415157
2005-10-05,3203.899918840962
2005-10-06,3209.60965037024
2005-10-07,3201.246416676067
2005-10-10,3186.5872964038863
2005-10-11,3187.159528204805
2005-10-12,3175.389699406175
2005-10-13,3115.243767368651
2005-10-14,3157.01718533172
2005-10-17,3153.574466543588
2005-10-18,3108.7669477693685
2005-10-19,3053.085341856793
2005-10-20,3064.881580997409
2005-10-21,3058.5243814108803
2005-10-24,3089.968950169668
2005-10-25,3104.6212819261623
2005-10-26,3112.031185186928
2005-10-27,3081.9593409036825
2005-10-28,3057.9561207898905
2005-10-31,3104.0265415601975
2005-11-01,3109.440836907816
2005-11-02,3124.279393533201
2005-11-03,3159.303692982094
2005-11-04,3106.2127760990907
2005-11-07,3103.7586764621346
2005-11-08,3091.546486273494
2005-11-09,3069.716253852708
2005-11-10,3070.898560413102
2005-11-11,3099.5767344187357
2005-11-14,3107.5960739156203
2005-11-15,3098.5445621854747
2005-11-16,3074.6356985794273
2005-11-17,3099.034600144439
2005-11-18,3116.6132055077287
2005-11-21,3147.333119826113
2005-11-22,3138.3469999786334
2005-11-23,3173.576238952671
2005-11-24,3159.937105969434
2005-11-25,3154.7253754693143
2005-11-28,3160.980055716333
2005-11-29,3163.708501968227
2005-11-30,3157.975740699254
2005-12-01,3184.1325817648753
2005-12-02,3196.7056003014823
2005-12-05,3208.749701774834
2005-12-06,3232.278614283332
2005-12-07,3207.0311820834145
2005-12-08,3238.453851556009
2005-12-09,3238.2718029706552
2005-12-12,3277.842348093034
2005-12-13,3281.694830887158
2005-12-14,3299.3670580668077
2005-12-15,3276.2037321952635
2005-12-16,3312.457962337391
2005-12-19,3297.6888461857343
2005-12-20,3272.7663182407437
2005-12-21,3282.8639315090973
2005-12-22,3294.8277722680396
2005-12-23,3300.8875366199386
2005-12-26,3300.8875366199386
2005-12-27,3308.981260148408
2005-12-28,3316.403027220846
2005-12-29,3309.615826545429
2005-12-30,3261.9458321452007
2006-01-02,3289.4259401329864
2006-01-03,3360.429100807171
2006-01-04,3433.61775169954
2006-01-05,3429.835771329584
2006-01-06,3466.9316220692435
2006-01-09,3456.7679795178037
2006-01-10,3447.8411488542797
2006-01-11,3475.115799966946
2006-01-12,3465.545775672558
2006-01-13,3450.7328318858526
2006-01-16,3463.014988369364
2006-01-17,3417.1501011256105
2006-01-18,3396.6245965055277
2006-01-19,3435.230563096113
2006-01-20,3400.8585717372944
2006-01-23,3439.8968816666825
2006-01-24,3443.6884104513774
2006-01-25,3473.4429317048784
2006-01-26,3528.635085517254
2006-01-27,3563.13528564645
2006-01-30,3542.3041849686147
2006-01-31,3565.0064939875165
2006-02-01,3590.3532840899215
2006-02-02,3539.0428670596457
2006-02-03,3518.611331812078
2006-02-06,3519.786333563489
2006-02-07,3513.1588741574396
2006-02-08,3475.9652233705724
2006-02-09,3523.8135490762224
2006-02-10,3489.3746321878752
2006-02-13,3531.4751811345322
2006-02-14,3517.485154717994
2006-02-15,3506.6401261448327
2006-02-16,3528.530556073635
2006-02-17,3558.2218867913507
2006-02-20,3560.119953983939
2006-02-21,3553.7657749055143
2006-02-22,3576.7696342249133
2006-02-23,3586.95429855921
2006-02-24,3592.283063097741
2006-02-27,3603.397236146959
2006-02-28,3573.150488055466
2006-03-01,3617.105237985315
2006-03-02,3601.8522710769926
2006-03-03,3598.429012764529
2006-03-06,3612.5701634493375
2006-03-07,3554.9159204888256
2006-03-08,3539.089233694874
2006-03-09,3566.0650681843695
2006-03-10,3595.6723609285
2006-03-13,3636.1967230974774
2006-03-14,3668.987146771142
2006-03-15,3687.517195036641
2006-03-16,3727.589834338773
2006-03-17,3749.105479721181
2006-03-20,3753.4639586552707
2006-03-21,3733.6501005069103
2006-03-22,3751.9057821075785
2006-03-23,3722.364967541821
2006-03-24,3750.379373233886
2006-03-27,3723.188563957514
2006-03-28,3730.7498601385473
2006-03-29,3725.446720329053
2006-03-30,3809.5053976663457
2006-03-31,3787.446526455791
2006-04-03,3819.957998935039
2006-04-04,3834.45827710219
2006-04-05,3850.070036502589
2006-04-06,3844.543292241809
2006-04-07,3777.413961978052
2006-04-10,3784.0752759235265
2006-04-11,3732.1342355645556
2006-04-12,3705.5725279824082
2006-04-13,3712.9030220567834
2006-04-14,3712.9030220567834
2006-04-17,3771.874555351643
2006-04-18,3768.0540669604597
2006-04-19,3832.1109061831244
2006-04-20,3854.4628669730387
2006-04-21,3900.765998672266
2006-04-24,3893.556042595957
2006-04-25,3924.601350647473
2006-04-26,3952.193797528061
2006-04-27,3958.61819014335
2006-04-28,3950.4897760363815
2006-05-01,3957.3893731524686
2006-05-02,4003.2612251620053
2006-05-03,3962.7767910344796
2006-05-04,4015.299724371338
2006-05-05,4079.0486526631967
2006-05-08,4083.5634229872294
2006-05-09,4126.967872378756
2006-05-10,4126.360549393104
2006-05-11,4122.322950328873
2006-05-12,4049.134664022282
2006-05-15,3961.1679428393845
2006-05-16,3975.18304525302
2006-05-17,3831.027237733691
2006-05-18,3827.2285336254495
2006-05-19,3834.0866564493676
2006-05-22,3748.5760247941034
2006-05-23,3853.888356337117
2006-05-24,3779.5445295662666
2006-05-25,3842.2765064710784
2006-05-26,3895.7059996257094
2006-05-29,3903.4136467080407
2006-05-30,3851.943726076853
2006-05-31,3879.430834151753
2006-06-01,3884.976213918428
2006-06-02,3932.787390152007
2006-06-05,3902.0703990316056
2006-06-06,3774.359789015095
2006-06-07,3784.7516431431113
2006-06-08,3638.094245330254
2006-06-09,3705.275401038443
2006-06-12,3655.080345687918
2006-06-13,3559.308476419924
2006-06-14,3571.141579067662
2006-06-15,3665.2291821746103
2006-06-16,3650.830336864689
2006-06-19,3653.845843863749
2006-06-20,3687.40867128231
2006-06-21,3704.543443949558
2006-06-22,3706.443104045103
2006-06-23,3694.8178521629343
2006-06-26,3704.3390155002103
2006-06-27,3691.243438462098
2006-06-28,3672.900644834901
2006-06-29,3751.2832522352314
2006-06-30,3891.930058449094
2006-07-03,3907.0778428125077
2006-07-04,3907.619208503579
2006-07-05,3834.7112161603372
2006-07-06,3880.6499283993567
2006-07-07,3894.245704177086
2006-07-10,3888.313626320906
2006-07-11,3843.688512559432
2006-07-12,3847.8584738124996
2006-07-13,3785.3198506971767
2006-07-14,3717.019166981439
2006-07-17,3654.859035651395
2006-07-18,3631.8761298739705
2006-07-19,3741.8071268042445
2006-07-20,3779.8798701570286
2006-07-21,3749.4906982169487
2006-07-24,3798.994197057876
2006-07-25,3813.3948074322934
2006-07-26,3815.926301173958
2006-07-27,3903.1371205307905
2006-07-28,3935.220140426732
2006-07-31,3920.7842390539904
2006-08-01,3872.438705508041
2006-08-02,3948.308573096619
2006-08-03,3910.316832926824
2006-08-04,3984.625697962977
2006-08-07,3913.926027251959
2006-08-08,3916.7767962226317
2006-08-09,3973.794889516369
2006-08-10,3900.9538293209334
2006-08-11,3903.6263783530208
2006-08-14,3943.9693463541817
2006-08-15,4004.998891584998
2006-08-16,4049.21520799146
2006-08-17,4064.597013657607
2006-08-18,4042.6898892362055
2006-08-21,4053.711208163099
2006-08-22,4039.460755501738
2006-08-23,4003.162700969689
2006-08-24,4028.0347572889277
2006-08-25,4015.4286130203186
2006-08-28,4056.2136806788803
2006-08-29,4049.8847456175677
2006-08-30,4090.582282654169
2006-08-31,4067.577663526207
2006-09-01,4089.524843324498
2006-09-04,4126.3454316251955
2006-09-05,4083.148765924369
2006-09-06,4036.759268858299
2006-09-07,3972.0284168548997
2006-09-08,3967.7212147611
2006-09-11,3963.845979314712
2006-09-12,4010.641234185713
2006-09-13,4017.150280147425
2006-09-14,4032.692714306517
2006-09-15,4016.531029135971
2006-09-18,4026.471584510537
2006-09-19,4010.474464000485
2006-09-20,4068.030455517757
2006-09-21,4089.8166664762775
2006-09-22,4064.751847209082
2006-09-25,4046.670848515419
2006-09-26,4083.113151978129
2006-09-27,4117.827857397743
2006-09-28,4117.749872288009
2006-09-29,4111.263837259348
2006-10-02,4131.620971589289
2006-10-03,4109.940409075509
2006-10-04,4122.2914303614125
2006-10-05,4150.946202310074
2006-10-06,4115.649475768462
2006-10-09,4120.241174844792
2006-10-10,4121.194819828484
2006-10-11,4127.110488296371
2006-10-12,4159.06372818057
2006-10-13,4140.56062420506
2006-10-16,4155.552131945024
2006-10-17,4111.725488319712
2006-10-18,4148.961294043224
2006-10-19,4181.58974989875
2006-10-20,4196.2251327404565
2006-10-23,4208.101745004037
2006-10-24,4204.373632506878
2006-10-25,4237.316248592355
2006-10-26,4279.038345901096
2006-10-27,4275.601323421521
2006-10-30,4243.835572083839
2006-10-31,4260.204248285544
2006-11-01,4281.810568268379
2006-11-02,4231.651790739549
2006-11-03,4232.399490376626
2006-11-06,4285.9735882385385
2006-11-07,4342.2361919258
2006-11-08,4330.399789333063
2006-11-09,4354.347057348758
2006-11-10,4378.390529933401
2006-11-13,4395.02111826673
2006-11-14,4383.104502492842
2006-11-15,4411.666399223714
2006-11-16,4411.238108640576
2006-11-17,4372.153059980308
2006-11-20,4376.690463131092
2006-11-21,4384.374389398491
2006-11-22,4422.260163871594
2006-11-23,4404.09620345609
2006-11-24,4423.54439702349
2006-11-27,4363.255779626489
2006-11-28,4366.405644802405
2006-11-29,4431.9682682018365
2006-11-30,4423.514464923167
2006-12-01,4392.45839708092
2006-12-04,4421.666799967873
2006-12-05,4464.217610981784
2006-12-06,4458.464474621716
2006-12-07,4474.641605193286
2006-12-08,4482.121652835171
2006-12-11,4486.894299926989
2006-12-12,4491.353829832252
2006-12-13,4523.745805838069
2006-12-14,4535.404843726374
2006-12-15,4532.062278377892
2006-12-18,4518.723766738137
2006-12-19,4516.578270514669
2006-12-20,4550.882904994494
2006-12-21,4542.015591383412
2006-12-22,4494.482854509969
2006-12-25,4494.482854509969
2006-12-26,4487.479175553071
2006-12-27,4552.3583346337555
2006-12-28,4560.328319799102
2006-12-29,4579.410912383353
2007-01-01,4579.410912383353
2007-01-02,4675.303872415693
2007-01-03,4642.934991942607
2007-01-04,4579.6677129430755
2007-01-05,4509.024987007028
2007-01-08,4518.666611502797
2007-01-09,4531.0364926264865
2007-01-10,4481.979038753934
2007-01-11,4545.731821776832
2007-01-12,4565.4569237914375
2007-01-15,4582.3849989033315
2007-01-16,4550.343027785199
2007-01-17,4534.409666284301
2007-01-18,4531.425107165603
2007-01-19,4572.418124979711
2007-01-22,4552.528243708443
2007-01-23,4578.727973639583
2007-01-24,4605.3733554546125
2007-01-25,4582.555518490703
2007-01-26,4535.5137590851045
2007-01-29,4575.47185196071
2007-01-30,4604.8574886096685
2007-01-31,4591.832316860345
2007-02-01,4649.173566385532
2007-02-02,4644.031707768534
2007-02-05,4629.950184158236
2007-02-06,4641.307129430274
2007-02-07,4687.016120731999
2007-02-08,4658.617843773543
2007-02-09,4668.24012275954
2007-02-12,4616.769458270474
2007-02-13,4669.3761632973155
2007-02-14,4748.152776195111
2007-02-15,4746.927984068263
2007-02-16,4736.843033990585
2007-02-19,4766.650203795749
2007-02-20,4749.37973799529
2007-02-21,4728.469384902546
2007-02-22,4727.402170739901
2007-02-23,4756.1127619277095
2007-02-26,4788.036789384162
2007-02-27,4668.772306010912
2007-02-28,4604.577543778486
2007-03-01,4547.580687800348
2007-03-02,4517.147536078763
2007-03-05,4454.732878881431
2007-03-06,4501.116029413067
2007-03-07,4535.660942286206
2007-03-08,4585.943567536914
