Date,CHILE IMI VALUE WEIGHTED
2005-02-14,2309.931519668654
2005-02-15,2306.6592084676813
2005-02-16,2305.3298303043725
2005-02-17,2309.84400173617
2005-02-18,2316.974340325811
2005-02-21,2329.508461760697
2005-02-22,2323.846189185543
2005-02-23,2328.318637020665
2005-02-24,2327.455563738079
2005-02-25,2330.047465371762
2005-02-28,2344.426203053338
2005-03-01,2349.354378849571
2005-03-02,2338.146380793072
2005-03-03,2345.521851550934
2005-03-04,2346.452037426187
2005-03-07,2354.561897878575
2005-03-08,2330.213282392927
2005-03-09,2325.4526589527404
2005-03-10,2320.892900071247
2005-03-11,2308.210663366422
2005-03-14,2269.9119915972956
2005-03-15,2293.0291876571387
2005-03-16,2303.283134349085
2005-03-17,2326.09521004647
2005-03-18,2373.3468419073365
2005-03-21,2393.2277578268286
2005-03-22,2389.824346679964
2005-03-23,2378.2874072628583
2005-03-24,2407.461046295008
2005-03-25,2407.461046295008
2005-03-28,2445.95577246828
2005-03-29,2420.485438674741
2005-03-30,2426.9044353290265
2005-03-31,2429.446883284192
2005-04-01,2434.7431956438368
2005-04-04,2430.4414224263323
2005-04-05,2440.2589380166223
2005-04-06,2463.238016016363
2005-04-07,2489.582084321896
2005-04-08,2510.412738623551
2005-04-11,2503.6803507338404
2005-04-12,2530.614918108694
2005-04-13,2528.0147681464387
2005-04-14,2496.371965615218
2005-04-15,2454.5997971709185
2005-04-18,2424.0011732409557
2005-04-19,2437.9979119737836
2005-04-20,2442.5816687434326
2005-04-21,2422.842992182157
2005-04-22,2435.3074027257085
2005-04-25,2426.7728412403726
2005-04-26,2440.297619612612
2005-04-27,2401.754115973927
2005-04-28,2380.5816341295017
2005-04-29,2398.8251499081402
2005-05-02,2438.3482175743666
2005-05-03,2453.6513476793434
2005-05-04,2479.116125015195
2005-05-05,2487.0659980855617
2005-05-06,2515.326349418667
2005-05-09,2509.7322768316867
2005-05-10,2481.544387547887
2005-05-11,2467.9235668714005
2005-05-12,2480.9047896447814
2005-05-13,2482.2167215059917
2005-05-16,2449.7102883407183
2005-05-17,2466.7664950885146
2005-05-18,2491.5240801386103
2005-05-19,2501.0918510514143
2005-05-20,2498.7245454761683
2005-05-23,2497.9925600674746
2005-05-24,2496.376368334253
2005-05-25,2497.3688125995914
2005-05-26,2509.149720278794
2005-05-27,2515.0999463819066
2005-05-30,2542.030339476348
2005-05-31,2553.535725741345
2005-06-01,2579.6958280795725
2005-06-02,2603.8136978201255
2005-06-03,2604.476337085654
2005-06-06,2574.0008832791355
2005-06-07,2579.0495772743207
2005-06-08,2581.829314869146
2005-06-09,2594.9940913952446
2005-06-10,2628.918295490369
2005-06-13,2649.0440554698944
2005-06-14,2660.0670821035483
2005-06-15,2675.917649652342
2005-06-16,2723.54220727014
2005-06-17,2714.512162294942
2005-06-20,2700.3771371448593
2005-06-21,2754.5586356305266
2005-06-22,2771.8824974405843
2005-06-23,2749.8320703539634
2005-06-24,2740.03394536948
2005-06-27,2720.190833324214
2005-06-28,2746.0975312148285
2005-06-29,2741.80643234152
2005-06-30,2741.8571604618132
2005-07-01,2778.1127786256084
2005-07-04,2773.9447603338162
2005-07-05,2764.5007442179967
2005-07-06,2749.556775503403
2005-07-07,2727.5859976783977
2005-07-08,2743.490410804512
2005-07-11,2718.288982088236
2005-07-12,2717.2537090569044
2005-07-13,2753.4390307140748
2005-07-14,2781.580875849202
2005-07-15,2811.1662363561686
2005-07-18,2827.569958745121
2005-07-19,2899.1387553382633
2005-07-20,2870.4591171854845
2005-07-21,2884.8151031048696
2005-07-22,2913.2314821004393
2005-07-25,2920.9615537372088
2005-07-26,2937.6659473992336
2005-07-27,2946.01566947774
2005-07-28,2952.8851416135403
2005-07-29,2964.153648563877
2005-08-01,2975.8968228361455
2005-08-02,3012.7670163448083
2005-08-03,2961.783377267762
2005-08-04,2960.61475428717
2005-08-05,2992.296031231358
2005-08-08,3018.667413219242
2005-08-09,3013.5319164009475
2005-08-10,2999.4057871177342
2005-08-11,2986.694790877304
2005-08-12,2975.570354337975
2005-08-15,2990.4572270303415
2005-08-16,3002.980316362602
2005-08-17,3030.1901868857685
2005-08-18,3017.173550975186
2005-08-19,2968.0219790573083
2005-08-22,2961.2884099185753
2005-08-23,2995.9677460838293
2005-08-24,2980.2298108526215
2005-08-25,2979.6262721518415
2005-08-26,2970.3183262533944
2005-08-29,2950.6602318849077
2005-08-30,2968.2602981156524
2005-08-31,2960.012152978215
2005-09-01,2907.7594837663505
2005-09-02,2901.507556363595
2005-09-05,2886.348680672498
2005-09-06,2922.141413988228
2005-09-07,2934.587449769119
2005-09-08,2985.319910432495
2005-09-09,2978.365498359345
2005-09-12,3024.1868282339365
2005-09-13,3018.2326675427553
2005-09-14,3050.741186996335
2005-09-15,3057.7789894529838
2005-09-16,3089.556659239118
2005-09-19,3098.1107303656677
2005-09-20,3132.0674579164925
2005-09-21,3150.846106331914
2005-09-22,3164.2105948935186
2005-09-23,3169.9855452601128
2005-09-26,3195.9022996616854
2005-09-27,3170.284865309973
2005-09-28,3171.0971487791944
2005-09-29,3199.8236196967414
2005-09-30,3244.8238615063033
2005-10-03,3335.7430762422687
2005-10-04,3331.680988263402
2005-10-05,3281.5184399887094
2005-10-06,3212.7567590951303
2005-10-07,3200.332364587025
2005-10-10,3228.243386700415
2005-10-11,3250.9487996820258
2005-10-12,3206.441680149177
2005-10-13,3183.3561514175267
2005-10-14,3131.2484270756836
2005-10-17,3173.4102094072423
2005-10-18,3191.0337135898994
2005-10-19,3159.5073517955834
2005-10-20,3133.9783616234104
2005-10-21,3090.767939749769
2005-10-24,3085.096265865607
2005-10-25,3038.0007551398267
2005-10-26,3033.173670598411
2005-10-27,2974.98183661433
2005-10-28,2977.4987350315314
2005-10-31,3025.7604204973472
2005-11-01,3021.0921844836557
2005-11-02,3018.6109196006273
2005-11-03,3040.5617115534033
2005-11-04,3027.200263277289
2005-11-07,3011.2965634333214
2005-11-08,2991.7207655591537
2005-11-09,3045.308417310149
2005-11-10,3054.754807416572
2005-11-11,3095.1732764450944
2005-11-14,3083.6581609574528
2005-11-15,3091.521089408938
2005-11-16,3125.47008031505
2005-11-17,3163.379009225623
2005-11-18,3184.5556772260693
2005-11-21,3139.514269263846
2005-11-22,3131.5218149246584
2005-11-23,3140.2233059375176
2005-11-24,3125.4773596123578
2005-11-25,3139.692368085856
2005-11-28,3091.483495142964
2005-11-29,3100.7038493619143
2005-11-30,3122.281125401746
2005-12-01,3167.8322638424097
2005-12-02,3194.8130203056385
2005-12-05,3143.010046087465
2005-12-06,3146.470467175759
2005-12-07,3116.2319915918874
2005-12-08,3074.494329557249
2005-12-09,3042.1186054102986
2005-12-12,3013.183656681418
2005-12-13,2988.9656265190188
2005-12-14,2920.317241423435
2005-12-15,2973.249042663047
2005-12-16,2995.313506760144
2005-12-19,2978.48090699522
2005-12-20,2985.2662447673083
2005-12-21,2997.1609808862936
2005-12-22,3001.8388065323893
2005-12-23,3023.024565213473
2005-12-26,2985.934996040587
2005-12-27,2980.06822715963
2005-12-28,2970.222608586518
2005-12-29,3007.326589117012
2005-12-30,3030.5684526090695
2006-01-02,2996.0540640493323
2006-01-03,2952.6919994474583
2006-01-04,3021.1271763029763
2006-01-05,3012.6841713782596
2006-01-06,3025.5177355602414
2006-01-09,3014.3668841877256
2006-01-10,3003.7416743960603
2006-01-11,3025.428422157479
2006-01-12,3030.414925976029
2006-01-13,3012.8694908229086
2006-01-16,2974.1704081035978
2006-01-17,2946.946910290002
2006-01-18,2906.271958694498
2006-01-19,2927.0753520842077
2006-01-20,2944.8104973799973
2006-01-23,2882.1921253215796
2006-01-24,2914.015872571765
2006-01-25,2939.942507411441
2006-01-26,2967.8094124670342
2006-01-27,3027.4039134586274
2006-01-30,3070.0668852024546
2006-01-31,3051.3894554799513
2006-02-01,3056.9087857851505
2006-02-02,3025.717198268066
2006-02-03,3051.54507322752
2006-02-06,3086.807600581373
2006-02-07,3065.1834151320736
2006-02-08,3049.4580029037243
2006-02-09,3089.6816895533375
2006-02-10,3107.2252054534865
2006-02-13,3082.087955799659
2006-02-14,3067.006761713597
2006-02-15,3065.1110432349883
2006-02-16,3059.9243256478585
2006-02-17,3085.463333997397
2006-02-20,3069.232066178373
2006-02-21,3124.790672491512
2006-02-22,3183.7471838710726
2006-02-23,3222.027160468377
2006-02-24,3251.9542499608174
2006-02-27,3282.9983030190165
2006-02-28,3235.626103788509
2006-03-01,3196.006985274733
2006-03-02,3155.6093724445313
2006-03-03,3151.3909719603544
2006-03-06,3142.3933222616683
2006-03-07,3103.76898221192
2006-03-08,3080.816536636127
2006-03-09,3073.822566718291
2006-03-10,3089.043987050193
2006-03-13,3108.847568350946
2006-03-14,3112.4813986010176
2006-03-15,3134.7493387914246
2006-03-16,3125.242843957864
2006-03-17,3127.455273009085
2006-03-20,3104.732708774006
2006-03-21,3092.4052318614563
2006-03-22,3105.8863219729174
2006-03-23,3144.9723611544987
2006-03-24,3142.6473737765064
2006-03-27,3118.228961920109
2006-03-28,3091.5406322211784
2006-03-29,3138.5282427577904
2006-03-30,3155.914627554545
2006-03-31,3168.156362620554
2006-04-03,3166.423479802561
2006-04-04,3158.3363094774445
2006-04-05,3144.1979122768307
2006-04-06,3173.4161733121864
2006-04-07,3195.2876532462096
2006-04-10,3188.4391639387195
2006-04-11,3151.5107187014696
2006-04-12,3184.0902040556625
2006-04-13,3188.8172888065187
2006-04-14,3188.8102875347504
2006-04-17,3161.243379605032
2006-04-18,3203.763639963871
2006-04-19,3172.7474519902016
2006-04-20,3177.353695119488
2006-04-21,3196.6297187127802
2006-04-24,3219.760919623962
2006-04-25,3187.1754250430536
2006-04-26,3160.8762019046053
2006-04-27,3133.5041368793272
2006-04-28,3120.830756875971
2006-05-01,3117.8053342848784
2006-05-02,3093.245692988257
2006-05-03,3109.1202549926693
2006-05-04,3100.955349278547
2006-05-05,3118.1524586376904
2006-05-08,3165.1073026763574
2006-05-09,3144.0705032637866
2006-05-10,3134.617237259284
2006-05-11,3120.251746585158
2006-05-12,3054.2458990663145
2006-05-15,3012.6331162626466
2006-05-16,3044.0305970699646
2006-05-17,2989.173339161061
2006-05-18,2945.2534127089166
2006-05-19,2967.4408879555094
2006-05-22,2867.17372122903
2006-05-23,2870.800292727403
2006-05-24,2852.166028559196
2006-05-25,2879.6074168569585
2006-05-26,2926.9205160736965
2006-05-29,2921.3785668313076
2006-05-30,2823.5659421746604
2006-05-31,2877.8341591347867
2006-06-01,2899.185878590895
2006-06-02,2891.22773886436
2006-06-05,2846.218708982545
2006-06-06,2839.0219312879162
2006-06-07,2785.0685594123106
2006-06-08,2788.8063689578244
2006-06-09,2783.040804967498
2006-06-12,2783.705563468136
2006-06-13,2661.7249124068476
2006-06-14,2677.011601031846
2006-06-15,2753.1812230657815
2006-06-16,2756.3931444716764
2006-06-19,2725.6279231932626
2006-06-20,2731.666488442717
2006-06-21,2756.2679605070184
2006-06-22,2774.1129130100835
2006-06-23,2765.3113077577264
2006-06-26,2766.4144530691883
2006-06-27,2753.8147201810357
2006-06-28,2766.2115849199677
2006-06-29,2836.1916006801794
2006-06-30,2835.975713384667
2006-07-03,2862.278442908663
2006-07-04,2865.095759041999
2006-07-05,2836.4606399340178
2006-07-06,2841.3118621220924
2006-07-07,2814.5555236836285
2006-07-10,2825.9465551475287
2006-07-11,2808.7269822170383
2006-07-12,2832.942934241781
2006-07-13,2792.5945396588722
2006-07-14,2765.123096271134
2006-07-17,2754.8671236108057
2006-07-18,2793.0995520509905
2006-07-19,2825.0012798888074
2006-07-20,2812.974928281357
2006-07-21,2792.0320075165328
2006-07-24,2803.8323386177976
2006-07-25,2818.8725667258104
2006-07-26,2827.0642070335903
2006-07-27,2820.3237215462436
2006-07-28,2838.588315948226
2006-07-31,2841.432823943373
2006-08-01,2806.2464263523534
2006-08-02,2832.942013099641
2006-08-03,2836.9528640140734
2006-08-04,2819.22788669182
2006-08-07,2817.701907259576
2006-08-08,2817.5612242113693
2006-08-09,2827.9773759461054
2006-08-10,2846.9029403610875
2006-08-11,2855.2976779348014
2006-08-14,2864.1435836331834
2006-08-15,2856.976042190532
2006-08-16,2897.165863244799
2006-08-17,2924.6722550850395
2006-08-18,2931.419534229999
2006-08-21,2912.615378170429
2006-08-22,2928.4055170058114
2006-08-23,2915.239618355667
2006-08-24,2893.7340596260105
2006-08-25,2897.654421704277
2006-08-28,2901.6250556483587
2006-08-29,2920.0830626007646
2006-08-30,2934.0743673917596
2006-08-31,2946.8459563896076
2006-09-01,2956.913080411588
2006-09-04,2951.1554952338392
2006-09-05,2964.6806670617466
2006-09-06,2938.6168000549333
2006-09-07,2929.814731753386
2006-09-08,2956.124278615507
2006-09-11,2937.0482782934196
2006-09-12,2968.4502409465053
2006-09-13,2992.995332652298
2006-09-14,2995.1424003783372
2006-09-15,3031.609550082305
2006-09-18,3024.0893382216045
2006-09-19,3019.6855557312783
2006-09-20,3028.1059422992657
2006-09-21,2993.5379254001346
2006-09-22,2982.543574230512
2006-09-25,3010.8717197254523
2006-09-26,3070.606181044287
2006-09-27,3067.81894613776
2006-09-28,3076.934069817483
2006-09-29,3090.763715799943
2006-10-02,3073.864492065232
2006-10-03,3086.1097814328446
2006-10-04,3145.9614765444467
2006-10-05,3145.236291772119
2006-10-06,3146.2094927569856
2006-10-09,3149.6794877586494
2006-10-10,3198.398020589241
2006-10-11,3194.812864044741
2006-10-12,3227.833887737348
2006-10-13,3254.0199781688916
2006-10-16,3257.4924152787185
2006-10-17,3248.463673296036
2006-10-18,3285.752634617834
2006-10-19,3273.963059448584
2006-10-20,3275.5883990252696
2006-10-23,3283.2328252067873
2006-10-24,3315.015635252169
2006-10-25,3336.1359206450024
2006-10-26,3306.974975933743
2006-10-27,3285.68335833293
2006-10-30,3252.6610995643455
2006-10-31,3276.4971279248934
2006-11-01,3268.583493297761
2006-11-02,3259.770291863257
2006-11-03,3243.544198716956
2006-11-06,3289.4604071305966
2006-11-07,3318.6337773782534
2006-11-08,3355.9360663274374
2006-11-09,3363.4769549518965
2006-11-10,3331.919294877624
2006-11-13,3323.6535016365415
2006-11-14,3369.489407256655
2006-11-15,3373.754979191508
2006-11-16,3418.175637119644
2006-11-17,3373.96570999417
2006-11-20,3368.0669255240396
2006-11-21,3391.980714770474
2006-11-22,3373.470527193179
2006-11-23,3401.6893607955208
2006-11-24,3360.203938084449
2006-11-27,3333.864965994858
2006-11-28,3299.4388567097108
2006-11-29,3349.000349064584
2006-11-30,3354.10139366887
2006-12-01,3340.4297124551445
2006-12-04,3349.1907349171042
2006-12-05,3382.685450156124
2006-12-06,3380.2624324015187
2006-12-07,3387.705488913408
2006-12-08,3383.1690256020875
2006-12-11,3422.63692778053
2006-12-12,3397.9371724598573
2006-12-13,3444.2527875218957
2006-12-14,3495.076194448847
2006-12-15,3555.7534127703857
2006-12-18,3562.3375109591325
2006-12-19,3522.260520039061
2006-12-20,3548.2585087490797
2006-12-21,3539.721701016227
2006-12-22,3517.020606654207
2006-12-25,3517.020606654207
2006-12-26,3513.43911646094
2006-12-27,3523.200098225268
2006-12-28,3498.715182018801
2006-12-29,3503.2946614206044
2007-01-01,3503.2943599669657
2007-01-02,3439.9932043074164
2007-01-03,3495.16355219287
2007-01-04,3525.6476147993417
2007-01-05,3533.0267466380988
2007-01-08,3508.458498526383
2007-01-09,3516.375309872657
2007-01-10,3511.799422107882
2007-01-11,3571.2014380276287
2007-01-12,3588.1721263653476
2007-01-15,3611.723919590845
2007-01-16,3597.2076036750723
2007-01-17,3622.0490978182156
2007-01-18,3641.7246744414592
2007-01-19,3662.5737449366093
2007-01-22,3694.5063091748816
2007-01-23,3687.5207808222312
2007-01-24,3752.3629698010436
2007-01-25,3728.82569891698
2007-01-26,3705.8949946927273
2007-01-29,3652.044939524772
2007-01-30,3671.9896334721448
2007-01-31,3725.0171005764983
2007-02-01,3775.7971198745645
2007-02-02,3773.388940580981
2007-02-05,3784.5578687821985
2007-02-06,3796.8286203854677
2007-02-07,3839.6742558519577
2007-02-08,3844.809074976275
2007-02-09,3915.6287210391497
2007-02-12,3910.881119179435
2007-02-13,3954.517170015769
2007-02-14,3993.556718624839
2007-02-15,3968.313636563633
2007-02-16,3982.9616020388835
2007-02-19,3962.7564349197555
2007-02-20,3872.0662019027313
2007-02-21,3786.4095767242775
2007-02-22,3873.79018021815
2007-02-23,3773.6283588552274
2007-02-26,3736.96067445438
2007-02-27,3511.613031471346
2007-02-28,3604.6178784378826
2007-03-01,3609.2845821303854
2007-03-02,3642.650867329394
2007-03-05,3615.93771259733
2007-03-06,3695.3626190740315
2007-03-07,3674.2674798254975
2007-03-08,3727.448361843031
2007-03-09,3728.5692472770947
2007-03-12,3737.4658486705644
2007-03-13,3677.070843289901
2007-03-14,3654.6493641783572
2007-03-15,3711.987847577764
2007-03-16,3732.1844164482236
2007-03-19,3788.1613695913
2007-03-20,3792.0582644904703
2007-03-21,3805.7146623360545
2007-03-22,3779.311508508641
2007-03-23,3771.5172813003464
2007-03-26,3735.7913547505473
2007-03-27,3690.072557147199
2007-03-28,3641.287511482173
2007-03-29,3695.972707987816
2007-03-30,3718.659908898409
2007-04-02,3715.6153656503425
2007-04-03,3768.0486536264716
2007-04-04,3802.6602055317817
2007-04-05,3808.2812128915366
2007-04-06,3808.2812128915366
2007-04-09,3868.441337664562
2007-04-10,3879.240397771906
2007-04-11,3889.4591017600364
2007-04-12,3904.421648710949
2007-04-13,3919.5201509313206
2007-04-16,3941.02233259837
2007-04-17,3935.1781038048566
2007-04-18,3966.1188269874297
2007-04-19,3981.9573097874186
2007-04-20,4019.190235272352
2007-04-23,3983.62180530048
2007-04-24,3952.8057693426613
2007-04-25,3978.6813422230884
2007-04-26,4001.737174496516
2007-04-27,3994.798627524873
2007-04-30,4010.414455259412
2007-05-01,4019.3355940866472
2007-05-02,4048.204924335414
2007-05-03,4108.577272115268
2007-05-04,4146.36539553651
2007-05-07,4200.364709063403
2007-05-08,4157.435988229621
2007-05-09,4195.919332148885
2007-05-10,4195.230216917928
2007-05-11,4201.048018144128
2007-05-14,4151.380685086907
2007-05-15,4085.066180801873
2007-05-16,4099.79836229087
2007-05-17,4105.43299835149
2007-05-18,4138.013208660018
2007-05-21,4154.963638517027
2007-05-22,3986.7794475263836
2007-05-23,4018.8664667946796
2007-05-24,4026.5987397214235
2007-05-25,4126.058592858316
2007-05-28,4161.634498962591
2007-05-29,4134.5123744297925
2007-05-30,4160.1257583485885
2007-05-31,4199.74076739898
2007-06-01,4248.492351372279
2007-06-04,4239.644679747599
2007-06-05,4243.934617929495
2007-06-06,4188.179961982221
2007-06-07,4118.828901041365
2007-06-08,4215.277459983193
2007-06-11,4265.239831355397
2007-06-12,4282.156562709007
2007-06-13,4305.385097000196
2007-06-14,4353.953572678647
2007-06-15,4350.210514561948
2007-06-18,4339.06215943417
2007-06-19,4393.428158172608
2007-06-20,4357.832947523527
2007-06-21,4406.621193311486
2007-06-22,4431.409328933676
2007-06-25,4398.085665544049
2007-06-26,4369.31637524666
2007-06-27,4378.532621362508
2007-06-28,4406.502685680459
2007-06-29,4424.524271295177
2007-07-02,4384.59203477837
2007-07-03,4415.718224476732
2007-07-04,4412.968885993602
2007-07-05,4386.81956520477
2007-07-06,4357.247242125453
2007-07-09,4393.952998838508
2007-07-10,4344.77153069623
2007-07-11,4314.024675265048
2007-07-12,4307.916389221853
2007-07-13,4350.30680647128
2007-07-16,4339.223641294191
2007-07-17,4348.686240237633
2007-07-18,4345.759742292186
2007-07-19,4363.644510296322
2007-07-20,4319.278474714901
2007-07-23,4370.359630030865
2007-07-24,4333.300019439777
2007-07-25,4290.128173595396
2007-07-26,4174.215341326691
2007-07-27,4197.1633864711175
2007-07-30,4259.048410428894
2007-07-31,4275.735398249189
2007-08-01,4251.866424659036
2007-08-02,4293.384012923141
2007-08-03,4242.021736906439
2007-08-06,4127.424836849604
2007-08-07,4158.490725638493
2007-08-08,4217.306461041917
2007-08-09,4165.878345569674
2007-08-10,4110.368392493631
2007-08-13,4118.789249654803
2007-08-14,4023.9184992052096
2007-08-15,4044.5029444053444
2007-08-16,3861.259558887011
2007-08-17,3946.793033508269
2007-08-20,4016.7181052788455
2007-08-21,4094.557056554578
2007-08-22,4186.287522817387
2007-08-23,4142.710329990432
2007-08-24,4183.2793613913345
2007-08-27,4212.202982115909
2007-08-28,4099.081879049439
2007-08-29,4157.167847995298
2007-08-30,4197.631835208561
2007-08-31,4287.371610593812
2007-09-03,4309.220001379912
2007-09-04,4317.845089061609
2007-09-05,4248.080080390587
2007-09-06,4231.798825109271
2007-09-07,4128.365142964731
2007-09-10,4084.276953526928
2007-09-11,4108.159089550723
2007-09-12,4052.7607346093228
2007-09-13,4085.195094878236
2007-09-14,4125.01125712973
2007-09-17,4120.495521608634
2007-09-18,4119.901340777082
2007-09-19,4101.902439574183
2007-09-20,4147.669533742907
2007-09-21,4135.932224192658
2007-09-24,4094.5658608206672
2007-09-25,4056.039232893702
2007-09-26,4086.0376787728424
2007-09-27,4143.214595626244
2007-09-28,4134.257819295285
2007-10-01,4203.789114784073
2007-10-02,4291.090676480791
2007-10-03,4270.8231107020565
2007-10-04,4270.315056108299
2007-10-05,4362.3710177159965
2007-10-08,4407.544393311067
2007-10-09,4508.811013093091
2007-10-10,4472.766379421322
2007-10-11,4487.286991878032
2007-10-12,4503.241732747833
2007-10-15,4490.080558703108
2007-10-16,4433.312873041015
2007-10-17,4446.171709023635
2007-10-18,4443.858168863301
2007-10-19,4413.82276518576
2007-10-22,4459.26458060375
2007-10-23,4469.528977368923
2007-10-24,4471.961253169468
2007-10-25,4548.052835315478
2007-10-26,4554.366362407099
2007-10-29,4538.142358043214
2007-10-30,4508.776544670642
2007-10-31,4466.227025967838
2007-11-01,4456.121005456788
2007-11-02,4341.687922408347
2007-11-05,4214.326991466987
2007-11-06,4179.55011205471
2007-11-07,4082.1623063840193
2007-11-08,4054.9410325237714
2007-11-09,4031.0568584491853
2007-11-12,4021.5253871908094
2007-11-13,4032.240092719339
2007-11-14,4066.7506641648447
2007-11-15,4038.9394686491432
2007-11-16,3996.5143046755584
2007-11-19,3925.4692239337946
2007-11-20,3817.1614509968445
2007-11-21,3717.0197521578993
2007-11-22,3720.792561775783
2007-11-23,3759.6785287841467
2007-11-26,3676.6228287644526
2007-11-27,3667.606056813202
2007-11-28,3857.593727664543
2007-11-29,3893.813515180397
2007-11-30,3979.227555515422
2007-12-03,3952.8461504183897
2007-12-04,3886.4067324961034
2007-12-05,4010.8894237312534
2007-12-06,4142.2693639704685
2007-12-07,4161.197062157352
2007-12-10,4096.388669195619
2007-12-11,3998.669683518909
2007-12-12,3909.1978250791794
2007-12-13,3819.3785542105625
2007-12-14,3898.6536186188027
2007-12-17,3803.1855513863434
2007-12-18,3803.094802607697
2007-12-19,3834.067521739431
2007-12-20,3970.127018562215
2007-12-21,4023.33008810809
2007-12-24,4012.9979122395976
2007-12-25,4012.9979122395976
2007-12-26,3998.7651432461453
2007-12-27,3954.352454516741
2007-12-28,3907.7358349866518
2007-12-31,3929.3979010975404
2008-01-01,3929.3979010975404
2008-01-02,3818.271812028525
2008-01-03,3818.9944283643167
2008-01-04,3709.2121500337616
2008-01-07,3664.6485847615554
2008-01-08,3682.3460146835387
2008-01-09,3631.059347000772
2008-01-10,3717.2408369075265
2008-01-11,3746.723934513814
2008-01-14,3741.3946360814175
2008-01-15,3628.6776587234963
2008-01-16,3586.1749698661806
2008-01-17,3460.624529786411
2008-01-18,3435.4388538816916
2008-01-21,3248.9495222066107
2008-01-22,3418.7268132622316
2008-01-23,3425.564020354082
2008-01-24,3612.460561600965
2008-01-25,3603.9655818503893
2008-01-28,3620.3869379669914
2008-01-29,3736.7687625187305
2008-01-30,3776.76403440859
2008-01-31,3783.550243391804
2008-02-01,3786.2543836027407
2008-02-04,3779.724495845256
2008-02-05,3628.1710379437827
2008-02-06,3665.180404332161
2008-02-07,3660.3322071829493
2008-02-08,3712.3113651895605
2008-02-11,3763.302174774548
2008-02-12,3848.9928236303545
2008-02-13,3900.833044795519
2008-02-14,3888.417324129027
2008-02-15,3829.829766706495
2008-02-18,3893.845361099334
2008-02-19,3861.3260636663945
2008-02-20,3907.5865630580715
2008-02-21,3893.9288801048506
2008-02-22,3887.2324169832864
2008-02-25,3928.8620236662623
2008-02-26,3923.5362615537006
2008-02-27,3901.070077096774
2008-02-28,3909.2878558482153
2008-02-29,3818.8895792516346
2008-03-03,3763.014794125393
2008-03-04,3697.588333341661
2008-03-05,3792.156728834594
2008-03-06,3776.291943814981
2008-03-07,3761.293349968647
2008-03-10,3729.219977975701
2008-03-11,3887.4049929296293
2008-03-12,3960.18612905216
2008-03-13,3930.558722006386
2008-03-14,3869.7461006177655
2008-03-17,3852.6125184910206
2008-03-18,3868.4749652684936
2008-03-19,3858.771812906224
2008-03-20,3817.041026588053
2008-03-21,3817.041026588053
2008-03-24,3836.05499317629
2008-03-25,3827.526725810801
2008-03-26,3789.227255749408
2008-03-27,3879.115131864896
2008-03-28,3876.644066054772
2008-03-31,3890.6343972736004
2008-04-01,3976.512432968013
2008-04-02,3974.8694294695706
2008-04-03,3968.4018265326054
2008-04-04,4002.9305098455566
2008-04-07,4043.1482428641552
2008-04-08,4011.9800052140404
2008-04-09,4007.8080775884214
2008-04-10,4004.6398329597214
2008-04-11,3866.6836976160666
2008-04-14,3896.7854542107975
2008-04-15,3917.6787961968075
2008-04-16,3901.7352378684095
2008-04-17,3910.7046916895283
2008-04-18,3993.3019831355537
2008-04-21,3975.406206368507
2008-04-22,3916.5113962182195
2008-04-23,4007.624908547532
2008-04-24,4013.375364744365
2008-04-25,3976.855515308261
2008-04-28,3961.412054761065
2008-04-29,3868.3946675936486
2008-04-30,3905.775654444589
2008-05-01,3918.273529135864
2008-05-02,3922.346881413165
2008-05-05,3864.3945122478026
2008-05-06,3820.4500230203653
2008-05-07,3794.55961599281
2008-05-08,3762.929408825671
2008-05-09,3741.3022010012696
2008-05-12,3726.3548078434715
2008-05-13,3733.7164300696327
2008-05-14,3738.8411402887755
2008-05-15,3754.368575769725
2008-05-16,3811.018570325723
2008-05-19,3842.88872536039
2008-05-20,3806.4322422317264
2008-05-21,3767.0501092975496
2008-05-22,3785.035719712497
2008-05-23,3770.679093777754
2008-05-26,3767.5111299366076
2008-05-27,3783.2318545389376
2008-05-28,3803.277987910271
2008-05-29,3847.597737245086
2008-05-30,3786.791972716027
2008-06-02,3739.7663908775608
2008-06-03,3743.7855813488727
2008-06-04,3703.8529273902063
2008-06-05,3738.002873190142
2008-06-06,3616.3475298245935
2008-06-09,3607.071477998105
2008-06-10,3644.347819273629
2008-06-11,3613.7994223522255
2008-06-12,3612.293963885708
2008-06-13,3640.861248763985
2008-06-16,3522.7443512314953
2008-06-17,3578.8832881386047
2008-06-18,3582.4284334721
2008-06-19,3646.0411225289877
2008-06-20,3524.435449140493
2008-06-23,3509.686832713038
2008-06-24,3441.9438307012315
2008-06-25,3494.7958379460356
2008-06-26,3372.30528005361
2008-06-27,3292.3955647459125
2008-06-30,3237.4600959424015
2008-07-01,3189.1956418126956
2008-07-02,3140.0757383164755
2008-07-03,3139.936254476501
2008-07-04,3147.550737244384
2008-07-07,3210.052345744452
2008-07-08,3242.050386845495
2008-07-09,3256.8225146714485
2008-07-10,3200.381162943497
2008-07-11,3147.6840138851444
2008-07-14,3193.700703018945
2008-07-15,3162.0648545694366
2008-07-16,3194.318124749623
2008-07-17,3267.50415764292
2008-07-18,3298.7233949975625
2008-07-21,3286.4336753484517
2008-07-22,3367.11507176083
2008-07-23,3445.869405478993
2008-07-24,3412.213690718091
2008-07-25,3482.7779773649772
2008-07-28,3411.604480846887
2008-07-29,3516.241539892541
