Date,COLOMBIA IMI VALUE WEIGHTED
1999-08-10,820.7190993494156
1999-08-11,824.4355663064238
1999-08-12,834.6742114891789
1999-08-13,859.2990926279647
1999-08-16,859.2177889007787
1999-08-17,877.0252187815659
1999-08-18,866.3683924300409
1999-08-19,845.0465720510331
1999-08-20,839.4311095259299
1999-08-23,848.6399940134291
1999-08-24,852.3291833266671
1999-08-25,859.8891780130361
1999-08-26,865.0862219462203
1999-08-27,833.4923568485771
1999-08-30,841.0247834484755
1999-08-31,835.9284587331215
1999-09-01,841.0251457302384
1999-09-02,834.2983908983014
1999-09-03,840.5377301961614
1999-09-06,838.6448637951805
1999-09-07,830.7944347105263
1999-09-08,828.9615598241442
1999-09-09,827.9048300982507
1999-09-10,829.2662896852258
1999-09-13,835.0094219261834
1999-09-14,836.3917428293229
1999-09-15,838.619797770842
1999-09-16,830.3545274175109
1999-09-17,833.9913041236027
1999-09-20,835.2826109394882
1999-09-21,818.125363460895
1999-09-22,810.6655777185351
1999-09-23,810.6871714783588
1999-09-24,807.1201968956153
1999-09-27,796.4604165935747
1999-09-28,799.9904547391865
1999-09-29,797.3558829538663
1999-09-30,799.4274679118099
1999-10-01,803.1318744633071
1999-10-04,795.8688339762092
1999-10-05,794.1543485898114
1999-10-06,791.4891051487334
1999-10-07,779.6488230631629
1999-10-08,786.5511658548729
1999-10-11,781.0517222932475
1999-10-12,780.0607315060264
1999-10-13,782.438489143549
1999-10-14,782.578978244377
1999-10-15,776.7404470189665
1999-10-18,777.7744087465229
1999-10-19,788.7280104780943
1999-10-20,792.0496037014439
1999-10-21,784.4128517741236
1999-10-22,784.4757250622644
1999-10-25,781.3870584491558
1999-10-26,781.1727741486503
1999-10-27,799.9340648485264
1999-10-28,811.2103824432858
1999-10-29,824.0982978181502
1999-11-01,825.2667768785726
1999-11-02,843.1090649542878
1999-11-03,871.3573438314097
1999-11-04,876.8932593808363
1999-11-05,876.7604839991955
1999-11-08,890.2101223054889
1999-11-09,895.3873975168259
1999-11-10,908.4454914490932
1999-11-11,919.1322414555608
1999-11-12,940.8634899150899
1999-11-15,942.004594424277
1999-11-16,943.0912756308263
1999-11-17,925.9840673174101
1999-11-18,929.8993043461387
1999-11-19,911.7926088798022
1999-11-22,906.3770223049507
1999-11-23,919.6995357354539
1999-11-24,926.6197190975403
1999-11-25,928.7144708196271
1999-11-26,950.2148691022921
1999-11-29,956.9434906851927
1999-11-30,958.3288439843982
1999-12-01,962.0651338141715
1999-12-02,969.8540467977779
1999-12-03,967.4750134833093
1999-12-06,955.9312521097983
1999-12-07,937.779244005289
1999-12-08,936.0403277279162
1999-12-09,942.4725390283647
1999-12-10,952.9673964156523
1999-12-13,970.5436617638146
1999-12-14,978.0985965661512
1999-12-15,983.2015817077096
1999-12-16,970.2285303000382
1999-12-17,980.1191555874993
1999-12-20,984.006799993086
1999-12-21,960.0986867031617
1999-12-22,969.9535150023958
1999-12-23,977.893281479259
1999-12-24,977.7129205632689
1999-12-27,977.3353152330398
1999-12-28,989.1801383233668
1999-12-29,989.4090385359359
1999-12-30,991.6793441064776
1999-12-31,992.0619537902603
2000-01-03,974.2605302770032
2000-01-04,955.1412751806802
2000-01-05,964.6202852864125
2000-01-06,978.7504221727305
2000-01-07,1002.4220051849779
2000-01-10,1006.797318610717
2000-01-11,1003.2182891302627
2000-01-12,1020.8206519454881
2000-01-13,1032.7404569537086
2000-01-14,1062.877115302573
2000-01-17,1068.6187719051723
2000-01-18,1045.1893161532537
2000-01-19,1029.4671239777365
2000-01-20,1042.8051653968482
2000-01-21,1046.0259121356207
2000-01-24,1049.537463361577
2000-01-25,1040.402550782202
2000-01-26,1033.9657937575726
2000-01-27,1052.419142643185
2000-01-28,1086.88722218991
2000-01-31,1094.6548056832978
2000-02-01,1103.052431104516
2000-02-02,1092.1152272572883
2000-02-03,1087.9331264155917
2000-02-04,1095.0183638594156
2000-02-07,1102.9296469787516
2000-02-08,1092.5913093998786
2000-02-09,1088.4254333951333
2000-02-10,1083.553085782597
2000-02-11,1080.4341080399342
2000-02-14,1077.4273498451337
2000-02-15,1067.6325975430557
2000-02-16,1066.6714291437538
2000-02-17,1045.5476208737502
2000-02-18,1035.5296909436056
2000-02-21,1036.247514868516
2000-02-22,1016.3820448974452
2000-02-23,1013.3740129173685
2000-02-24,1015.0742126420414
2000-02-25,989.4936374220225
2000-02-28,998.0852105601281
2000-02-29,993.385055927986
2000-03-01,982.6788405674771
2000-03-02,986.9722478637104
2000-03-03,982.6428356059988
2000-03-06,976.8882688759392
2000-03-07,981.8808190530763
2000-03-08,987.119165544187
2000-03-09,971.1596982400081
2000-03-10,979.6224080302547
2000-03-13,976.5932514870118
2000-03-14,981.058521208597
2000-03-15,973.4006345475567
2000-03-16,972.6845997784317
2000-03-17,970.95861066851
2000-03-20,969.802945997831
2000-03-21,954.2551667052778
2000-03-22,964.3884784674565
2000-03-23,945.5010873987796
2000-03-24,939.0570654876366
2000-03-27,946.5022357750868
2000-03-28,962.0655793466935
2000-03-29,979.2960214542334
2000-03-30,977.457325329966
2000-03-31,970.7876975871446
2000-04-03,969.958989863117
2000-04-04,966.1039125407485
2000-04-05,961.3993594615907
2000-04-06,961.5861456782877
2000-04-07,951.9073459012712
2000-04-10,944.3959626638222
2000-04-11,938.4945053793288
2000-04-12,945.4036320768195
2000-04-13,946.1846984360176
2000-04-14,932.3573189833869
2000-04-17,930.5667338212417
2000-04-18,930.9982811692006
2000-04-19,945.6273620772404
2000-04-20,946.6842101136225
2000-04-21,946.6842101136225
2000-04-24,939.8436214830888
2000-04-25,950.1817877147591
2000-04-26,949.2762993497506
2000-04-27,959.3201104056021
2000-04-28,960.6678471252854
2000-05-01,964.1015456611823
2000-05-02,963.2512792945416
2000-05-03,971.2403485400804
2000-05-04,956.3365042203096
2000-05-05,939.5239199031316
2000-05-08,928.6305679021882
2000-05-09,912.5174626655345
2000-05-10,899.0157191599267
2000-05-11,884.6936597120889
2000-05-12,875.2490570905175
2000-05-15,868.4586235190515
2000-05-16,889.6999841502511
2000-05-17,903.4426206604006
2000-05-18,897.4395733244681
2000-05-19,874.3999247643976
2000-05-22,860.5900086531293
2000-05-23,838.3310428966448
2000-05-24,811.8948424976378
2000-05-25,827.9945835843257
2000-05-26,808.3490446184484
2000-05-29,831.04858811798
2000-05-30,812.8093658779528
2000-05-31,811.1550999186636
2000-06-01,797.6351200410388
2000-06-02,771.9388906384684
2000-06-05,772.5617321494456
2000-06-06,745.9270191962446
2000-06-07,744.5536910472176
2000-06-08,728.597149602399
2000-06-09,728.8283533104479
2000-06-12,715.2085721034142
2000-06-13,693.7745615863565
2000-06-14,697.6375420226252
2000-06-15,710.5216580078035
2000-06-16,708.1168179343802
2000-06-19,709.4629331881242
2000-06-20,712.1933467253309
2000-06-21,717.2007598246819
2000-06-22,724.6352649265954
2000-06-23,720.8688944673776
2000-06-26,720.4073168176465
2000-06-27,710.9779732578061
2000-06-28,710.8882660015233
2000-06-29,704.2181703564468
2000-06-30,696.9942858054095
2000-07-03,700.3350983181983
2000-07-04,696.0034904479066
2000-07-05,687.3254684514756
2000-07-06,690.0839857246701
2000-07-07,698.8521350097421
2000-07-10,691.1224784470127
2000-07-11,696.234439288181
2000-07-12,710.7884844372066
2000-07-13,729.5155746831571
2000-07-14,747.7507952356306
2000-07-17,764.2913204319882
2000-07-18,764.781250051081
2000-07-19,769.1474403717511
2000-07-20,768.9810392812925
2000-07-21,769.9314112706136
2000-07-24,784.4910326017723
2000-07-25,771.5687693100316
2000-07-26,758.9177868425514
2000-07-27,757.0688124024826
2000-07-28,776.4779247643216
2000-07-31,777.3694598798404
2000-08-01,777.774766012195
2000-08-02,788.2221482366795
2000-08-03,795.492647987403
2000-08-04,790.6014386906437
2000-08-07,791.4355837533785
2000-08-08,793.5746624715134
2000-08-09,789.6625318845915
2000-08-10,772.3523874105739
2000-08-11,773.052280956791
2000-08-14,782.3844709400271
2000-08-15,763.7773724991581
2000-08-16,750.5653143418407
2000-08-17,746.6380332287384
2000-08-18,738.4939788836691
2000-08-21,741.176760896225
2000-08-22,735.3974202877928
2000-08-23,729.9288310596102
2000-08-24,720.635158229786
2000-08-25,719.1096275231714
2000-08-28,726.3648804460153
2000-08-29,727.1546531027096
2000-08-30,728.6546451351162
2000-08-31,728.7960345251063
2000-09-01,722.183904147972
2000-09-04,726.1812110063737
2000-09-05,737.3872734662996
2000-09-06,739.3122727730931
2000-09-07,735.769582982105
2000-09-08,741.5203753620921
2000-09-11,744.0106330569675
2000-09-12,746.8727867289272
2000-09-13,746.0339842306862
2000-09-14,749.992994604001
2000-09-15,762.9027768790378
2000-09-18,771.7193380631486
2000-09-19,771.4618954432531
2000-09-20,773.8341617394077
2000-09-21,755.834137773026
2000-09-22,728.0095267552957
2000-09-25,741.2317339050783
2000-09-26,731.4160657517363
2000-09-27,733.0981899335923
2000-09-28,731.5265831075325
2000-09-29,729.6230297233626
2000-10-02,731.3570624514904
2000-10-03,730.4368386679944
2000-10-04,732.1531361707112
2000-10-05,741.0291353143862
2000-10-06,736.1398034047221
2000-10-09,733.07630371832
2000-10-10,728.4132908358583
2000-10-11,725.1608554044655
2000-10-12,736.0294703248394
2000-10-13,737.5746020585959
2000-10-16,745.3300432345017
2000-10-17,745.293528118671
2000-10-18,754.2767429132123
2000-10-19,761.3288903703241
2000-10-20,755.8022125795101
2000-10-23,756.736742356903
2000-10-24,760.8755619582938
2000-10-25,766.3680863009212
2000-10-26,760.3602511547964
2000-10-27,759.3168516965129
2000-10-30,746.4850063737335
2000-10-31,750.5997329813465
2000-11-01,742.4825485977082
2000-11-02,735.7448876066106
2000-11-03,722.2017966165563
2000-11-06,726.5911351327196
2000-11-07,732.3884777529676
2000-11-08,734.2533168962165
2000-11-09,728.7359959433157
2000-11-10,732.9740183533859
2000-11-13,735.4827663462012
2000-11-14,733.8626364339341
2000-11-15,725.905180319116
2000-11-16,727.1974406652253
2000-11-17,730.7328525620911
2000-11-20,734.2180047323455
2000-11-21,737.5438930251063
2000-11-22,735.2703434495245
2000-11-23,743.2809883653816
2000-11-24,748.0024221093839
2000-11-27,735.2564588735443
2000-11-28,735.7109484220546
2000-11-29,731.7064239525536
2000-11-30,724.9065458773342
2000-12-01,717.0560202793426
2000-12-04,699.2473854489059
2000-12-05,699.096844890676
2000-12-06,704.8732508675415
2000-12-07,693.6363865793729
2000-12-08,694.48537395992
2000-12-11,703.4292445017182
2000-12-12,704.2757866319603
2000-12-13,699.4491246678244
2000-12-14,691.9680281565134
2000-12-15,677.5656092718632
2000-12-18,683.2134109615581
2000-12-19,680.7996962442113
2000-12-20,679.5194691912498
2000-12-21,674.1385904373496
2000-12-22,663.8478117091796
2000-12-25,663.8478117091796
2000-12-26,664.1963864951887
2000-12-27,658.0639269691304
2000-12-28,655.3722931443183
2000-12-29,646.0483253823458
2001-01-01,646.0483253823458
2001-01-02,644.514162381062
2001-01-03,632.3939056428108
2001-01-04,629.2811715951209
2001-01-05,624.2016273234592
2001-01-08,624.54918086604
2001-01-09,637.1442947077517
2001-01-10,639.0446780826101
2001-01-11,630.933518644699
2001-01-12,632.6619185300584
2001-01-15,636.1379327920966
2001-01-16,643.8828235857493
2001-01-17,648.4969087676908
2001-01-18,641.8395881677383
2001-01-19,650.8490812349678
2001-01-22,650.3257366607158
2001-01-23,652.1546826203303
2001-01-24,675.9426790086803
2001-01-25,680.7037646601825
2001-01-26,690.840883764504
2001-01-29,703.4563788643712
2001-01-30,715.5971630558716
2001-01-31,735.1739277237267
2001-02-01,769.004581693276
2001-02-02,777.2493974242211
2001-02-05,762.7472992635588
2001-02-06,764.8726823912527
2001-02-07,751.836762973514
2001-02-08,766.0842248503037
2001-02-09,777.0373964182755
2001-02-12,784.6481577916805
2001-02-13,792.55965766324
2001-02-14,801.8951724868025
2001-02-15,816.5210763513004
2001-02-16,815.1655575984934
2001-02-19,808.9005939107902
2001-02-20,811.3984468705729
2001-02-21,799.4877891785319
2001-02-22,801.4768181891371
2001-02-23,801.9881540641543
2001-02-26,798.5325595409205
2001-02-27,786.0056737011483
2001-02-28,779.5170411276587
2001-03-01,759.9982158476279
2001-03-02,762.6454096425185
2001-03-05,769.3034697139965
2001-03-06,761.040657954869
2001-03-07,762.9830397243968
2001-03-08,756.8673289940249
2001-03-09,764.6316821453295
2001-03-12,765.8375926845194
2001-03-13,774.8937117243566
2001-03-14,764.7463397410486
2001-03-15,764.6164098669736
2001-03-16,773.394572393639
2001-03-19,771.6739502205886
2001-03-20,751.3449843071761
2001-03-21,736.6059674067955
2001-03-22,737.220100157462
2001-03-23,727.2240641951519
2001-03-26,719.8638290717593
2001-03-27,714.941366028176
2001-03-28,716.3878034256426
2001-03-29,716.0193671885268
2001-03-30,711.2063388647358
2001-04-02,717.0153577759278
2001-04-03,718.583337608672
2001-04-04,715.306106262432
2001-04-05,730.3447012860973
2001-04-06,734.3251508075484
2001-04-09,737.5536424239496
2001-04-10,740.2810808325114
2001-04-11,739.8547664752765
2001-04-12,732.8682182696084
2001-04-13,732.9728802924308
2001-04-16,743.1732318537006
2001-04-17,735.8424956383362
2001-04-18,744.8822413633903
2001-04-19,727.4296094917108
2001-04-20,716.1509082233441
2001-04-23,715.6411595029188
2001-04-24,708.2316340693158
2001-04-25,706.0147669555104
2001-04-26,698.4219972458013
2001-04-27,708.6560392382141
2001-04-30,715.4498541694107
2001-05-01,711.3731888580685
2001-05-02,714.7456468113544
2001-05-03,714.6291295927306
2001-05-04,717.3116574657967
2001-05-07,736.9859038855836
2001-05-08,784.3469435727134
2001-05-09,785.4963181666238
2001-05-10,792.5683114960441
2001-05-11,797.3422204765659
2001-05-14,802.7358290980985
2001-05-15,800.6611400354882
2001-05-16,805.5046785304581
2001-05-17,823.3498674857536
2001-05-18,842.2858592384705
2001-05-21,871.8913756167835
2001-05-22,857.9443383852431
2001-05-23,867.5684886739474
2001-05-24,865.1861992363904
2001-05-25,856.4591685828758
2001-05-28,854.0430566341653
2001-05-29,859.2057022560493
2001-05-30,886.9365833961374
2001-05-31,921.6668798695458
2001-06-01,917.0749396199316
2001-06-04,923.0838326817808
2001-06-05,901.6905309935921
2001-06-06,895.837459738373
2001-06-07,897.0820774959931
2001-06-08,906.7409452128603
2001-06-11,913.2734563371997
2001-06-12,890.6255281836638
2001-06-13,896.617898158771
2001-06-14,881.9320870877734
2001-06-15,881.956677582105
2001-06-18,881.1885679809138
2001-06-19,885.2408898502882
2001-06-20,901.4195240563699
2001-06-21,912.76888321997
2001-06-22,918.6831280943562
2001-06-25,912.0770914622983
2001-06-26,909.7052105045931
2001-06-27,913.7331493872507
2001-06-28,930.6313276846541
2001-06-29,935.393993071509
2001-07-02,934.0996600734362
2001-07-03,926.9890898993951
2001-07-04,924.7126521563079
2001-07-05,935.4345109282116
2001-07-06,934.7074949839105
2001-07-09,930.2215531401492
2001-07-10,920.5370048056839
2001-07-11,914.2068454565255
2001-07-12,916.7097551313051
2001-07-13,921.2243899664454
2001-07-16,930.995794316576
2001-07-17,944.1751603301752
2001-07-18,919.2882155919822
2001-07-19,901.2462980998397
2001-07-20,897.9938196224215
2001-07-23,891.9926322108437
2001-07-24,881.5928465416846
2001-07-25,871.9632313941196
2001-07-26,881.4018808209274
2001-07-27,891.5466683242222
2001-07-30,883.0902295726831
2001-07-31,881.4113693339834
2001-08-01,886.736693134073
2001-08-02,881.8095133604236
2001-08-03,878.4453450569722
2001-08-06,888.581232107798
2001-08-07,892.6115741173105
2001-08-08,894.7089574697058
2001-08-09,887.2391747874924
2001-08-10,884.1525213923984
2001-08-13,882.0427808512683
2001-08-14,885.050428139143
2001-08-15,866.9461126851834
2001-08-16,869.7743216882266
2001-08-17,867.7741420752137
2001-08-20,871.8163187719691
2001-08-21,865.3757013493059
2001-08-22,857.435534290123
2001-08-23,867.8833359650079
2001-08-24,872.4262065741341
2001-08-27,877.8584445161401
2001-08-28,874.5206509918495
2001-08-29,868.4110233136281
2001-08-30,867.7215570680943
2001-08-31,871.7036476763047
2001-09-03,874.4658277024469
2001-09-04,889.8234878294369
2001-09-05,888.1091009971731
2001-09-06,884.9868196804116
2001-09-07,864.0600419787157
2001-09-10,870.6429198973198
2001-09-11,849.3016763257301
2001-09-12,851.9172890917504
2001-09-13,851.922570947883
2001-09-14,832.5953335544367
2001-09-17,831.7208629871772
2001-09-18,818.7198970377232
2001-09-19,799.2584614494318
2001-09-20,796.9876605957193
2001-09-21,789.2472269985989
2001-09-24,800.4363291198749
2001-09-25,801.6268690753658
2001-09-26,794.5973868312938
2001-09-27,788.7082239228982
2001-09-28,793.7104483215546
2001-10-01,780.1820420481681
2001-10-02,788.6124967785425
2001-10-03,781.974287481299
2001-10-04,784.872319777678
2001-10-05,776.9306090006613
2001-10-08,769.1427429097779
2001-10-09,756.5284179508056
2001-10-10,742.6013589353482
2001-10-11,735.8775412486725
2001-10-12,720.5697292392356
2001-10-15,720.5221421775638
2001-10-16,712.0215270762964
2001-10-17,718.3659910919924
2001-10-18,713.8764658539457
2001-10-19,728.2721826944513
2001-10-22,736.2628209701153
2001-10-23,746.4551610246145
2001-10-24,742.8834150970124
2001-10-25,746.4284077205203
2001-10-26,745.5967481938219
2001-10-29,740.2543112968484
2001-10-30,737.1384454786489
2001-10-31,736.4548411713837
2001-11-01,722.4574902102767
2001-11-02,710.1474528125763
2001-11-05,715.7596902990272
2001-11-06,715.8834375503305
2001-11-07,712.3505271731727
2001-11-08,716.1532698361827
2001-11-09,721.7274258140363
2001-11-12,721.296156770183
2001-11-13,735.6408115692333
2001-11-14,734.8597309824538
2001-11-15,739.4652775990525
2001-11-16,756.5153314482741
2001-11-19,784.5940436096454
2001-11-20,783.8369123047783
2001-11-21,800.3479390567602
2001-11-22,805.8757739751196
2001-11-23,801.8956028073103
2001-11-26,807.7389403344168
2001-11-27,808.0446501403228
2001-11-28,799.3851033101187
2001-11-29,808.2947897485818
2001-11-30,808.5882662126863
2001-12-03,798.8115343381788
2001-12-04,796.133823280761
2001-12-05,786.3764722806613
2001-12-06,798.9927876572378
2001-12-07,801.0451094636726
2001-12-10,805.9045645371455
2001-12-11,813.0404681237598
2001-12-12,825.0437512122764
2001-12-13,832.8323913277703
2001-12-14,830.7604913910485
2001-12-17,834.8771075682499
2001-12-18,856.1445262047271
2001-12-19,862.191559330057
2001-12-20,858.9196348791886
2001-12-21,875.84779481886
2001-12-24,889.807775471516
2001-12-25,889.807775471516
2001-12-26,883.4428683592439
2001-12-27,873.9917182515561
2001-12-28,870.0479079383364
2001-12-31,865.9006824088395
2002-01-01,865.9006824088395
2002-01-02,827.6838237783718
2002-01-03,835.8751556566682
2002-01-04,843.2069327749532
2002-01-07,843.782837957004
2002-01-08,846.9251699552595
2002-01-09,854.9187443902479
2002-01-10,842.6677914019238
2002-01-11,841.899369570662
2002-01-14,840.6790487150853
2002-01-15,855.8574636074204
2002-01-16,880.9959298165031
2002-01-17,888.8338974861061
2002-01-18,893.8431724431006
2002-01-21,906.4429901387854
2002-01-22,922.5286560367477
2002-01-23,917.9501519152665
2002-01-24,922.6561086000761
2002-01-25,927.4392510852349
2002-01-28,898.7386604497237
2002-01-29,883.5694486365916
2002-01-30,884.1490994657671
2002-01-31,890.1069235952094
2002-02-01,892.8826233444607
2002-02-04,884.9053504810848
2002-02-05,876.0114086372243
2002-02-06,863.7885409758446
2002-02-07,843.9013631769533
2002-02-08,831.1903259797905
2002-02-11,824.8521731415517
2002-02-12,834.8277316829584
2002-02-13,825.1445811687356
2002-02-14,833.3253150543463
2002-02-15,834.2903806287267
2002-02-18,836.0633239573576
2002-02-19,821.7413143907962
2002-02-20,783.1588776489405
2002-02-21,755.4969819397747
2002-02-22,737.9091384047239
2002-02-25,757.7394962654924
2002-02-26,771.128808842244
2002-02-27,779.4039059990945
2002-02-28,779.4743908801818
2002-03-01,765.430864505479
2002-03-04,765.9193987629538
2002-03-05,738.6291617028131
2002-03-06,722.9385413793199
2002-03-07,743.72154304282
2002-03-08,766.6758467030006
2002-03-11,781.7796947681799
2002-03-12,808.3906267634732
2002-03-13,819.325593485762
2002-03-14,825.2903847655977
2002-03-15,795.9918320605667
2002-03-18,793.0751884218466
2002-03-19,783.270095495942
2002-03-20,784.790070450965
2002-03-21,790.6278637595136
2002-03-22,801.2139370766056
2002-03-25,802.7176487386422
2002-03-26,810.663560932708
2002-03-27,812.7129059223048
2002-03-28,809.6408648497694
2002-03-29,809.6408648497694
2002-04-01,809.2041884018673
2002-04-02,807.6021451661372
2002-04-03,806.0766247968897
2002-04-04,801.7179309855715
2002-04-05,810.602363777692
2002-04-08,811.8635917979764
2002-04-09,815.554503545051
2002-04-10,818.8572459080402
2002-04-11,816.7242415149899
2002-04-12,820.0671571250642
2002-04-15,821.8906305618195
2002-04-16,818.6399165042563
2002-04-17,813.6200324243728
2002-04-18,816.830342892848
2002-04-19,811.4438858705586
2002-04-22,807.8804425248965
2002-04-23,801.7032308645895
2002-04-24,803.5429473711916
2002-04-25,798.6004301145753
2002-04-26,775.8134025555792
2002-04-29,775.630776660175
2002-04-30,776.3049657501085
2002-05-01,771.0382046126723
2002-05-02,774.8710187290019
2002-05-03,765.5562619263347
2002-05-06,764.24530898285
2002-05-07,766.5437265500473
2002-05-08,772.113708670041
2002-05-09,763.2966765604853
2002-05-10,759.4189931025314
2002-05-13,761.9328874967357
2002-05-14,768.9767752337397
2002-05-15,765.9174302465377
2002-05-16,767.8522905018841
2002-05-17,760.7309382896328
2002-05-20,753.9445900695516
2002-05-21,742.5621847040285
2002-05-22,740.2040213767314
2002-05-23,754.9164446714049
2002-05-24,766.9208481898125
2002-05-27,775.5783402650229
2002-05-28,757.6505721467765
2002-05-29,753.154271498054
2002-05-30,747.7862103377796
2002-05-31,752.4430646604766
2002-06-03,750.631147456067
2002-06-04,745.1451817389475
2002-06-05,752.4604000091641
2002-06-06,755.725945292164
2002-06-07,765.7992395556873
2002-06-10,765.39077178336
2002-06-11,780.170110225813
2002-06-12,769.4563995971217
2002-06-13,781.570475826804
2002-06-14,768.621024335564
2002-06-17,784.1278472538329
2002-06-18,782.9956443152442
2002-06-19,768.2806657290206
2002-06-20,755.8641732609715
2002-06-21,753.6773820287216
2002-06-24,743.5399536228886
2002-06-25,746.0764242789193
2002-06-26,724.201875895074
2002-06-27,720.8830921188746
2002-06-28,720.5676002518161
2002-07-01,719.7364979606689
2002-07-02,722.780265871461
2002-07-03,720.772459684319
2002-07-04,717.6504995571107
2002-07-05,706.6189815662777
2002-07-08,693.5443469007508
2002-07-09,690.9238809722165
2002-07-10,687.8591530947755
2002-07-11,677.9869407924999
2002-07-12,679.4911701354943
2002-07-15,671.0193589306825
2002-07-16,683.487606436587
2002-07-17,676.2003524126677
2002-07-18,668.5671766253917
2002-07-19,668.9721337606117
2002-07-22,675.2918951270003
2002-07-23,689.9367402728273
2002-07-24,674.4030676308888
2002-07-25,675.880443162172
2002-07-26,684.473476424881
