Date,CHINA IMI VALUE WEIGHTED
2005-02-25,1812.694876750756
2005-02-28,1825.895729409116
2005-03-01,1833.0952879382746
2005-03-02,1800.4851827325049
2005-03-03,1810.9342830347264
2005-03-04,1772.640926090777
2005-03-07,1788.2837807823848
2005-03-08,1795.5920908355793
2005-03-09,1801.5156495773301
2005-03-10,1782.8865165572415
2005-03-11,1773.8553117208685
2005-03-14,1787.3021683924483
2005-03-15,1768.0496178585552
2005-03-16,1767.219871610719
2005-03-17,1772.411765022524
2005-03-18,1782.6964186729765
2005-03-21,1800.5716612144877
2005-03-22,1772.2265355467973
2005-03-23,1771.321486257277
2005-03-24,1776.6945658549937
2005-03-25,1776.5616052126168
2005-03-28,1789.0626638688514
2005-03-29,1764.5641979325933
2005-03-30,1754.1248670336095
2005-03-31,1761.6547632494448
2005-04-01,1781.5428411324563
2005-04-04,1800.6095107532155
2005-04-05,1798.7958758423265
2005-04-06,1812.1529506673046
2005-04-07,1808.9251802580493
2005-04-08,1832.1365174212358
2005-04-11,1807.4160132449347
2005-04-12,1810.4190902404894
2005-04-13,1820.660720794643
2005-04-14,1819.1179485867067
2005-04-15,1775.3749288451263
2005-04-18,1706.276669413759
2005-04-19,1722.9476202827425
2005-04-20,1718.2764252583668
2005-04-21,1718.3835911305098
2005-04-22,1748.347640989762
2005-04-25,1761.059848687547
2005-04-26,1780.7527352300435
2005-04-27,1771.8239082017403
2005-04-28,1782.221072200562
2005-04-29,1774.759993794492
2005-05-02,1784.3516726162784
2005-05-03,1778.782377362578
2005-05-04,1777.053507656221
2005-05-05,1806.2909997521522
2005-05-06,1815.3033931164375
2005-05-09,1822.820383809255
2005-05-10,1811.1888510543279
2005-05-11,1802.9844872081087
2005-05-12,1816.5732036594409
2005-05-13,1806.8373764715195
2005-05-16,1809.1567059104646
2005-05-17,1773.6953158591411
2005-05-18,1771.2340477949947
2005-05-19,1793.9414650710303
2005-05-20,1814.2453825888786
2005-05-23,1795.5805992356654
2005-05-24,1801.2022138780699
2005-05-25,1779.8693050820466
2005-05-26,1784.9692420758406
2005-05-27,1811.635218580014
2005-05-30,1838.1646664929656
2005-05-31,1864.3336728118074
2005-06-01,1861.883186338772
2005-06-02,1849.5829611261302
2005-06-03,1856.8313365625809
2005-06-06,1879.6121992319945
2005-06-07,1884.4488517334091
2005-06-08,1902.4012389952431
2005-06-09,1911.03344357977
2005-06-10,1933.1609679537899
2005-06-13,1945.3849275352852
2005-06-14,1928.3083651730688
2005-06-15,1921.2276351292778
2005-06-16,1927.8448318512192
2005-06-17,1910.433906452493
2005-06-20,1936.4237843740395
2005-06-21,1939.3242930217411
2005-06-22,1970.72771698837
2005-06-23,1984.0187723013898
2005-06-24,1978.000732428175
2005-06-27,1963.9980908105476
2005-06-28,1997.0306938663036
2005-06-29,1992.93504630194
2005-06-30,1978.3201574373475
2005-07-01,2000.26938050973
2005-07-04,2017.2533216323552
2005-07-05,2012.1389467139804
2005-07-06,2008.130737500954
2005-07-07,1974.4243244985491
2005-07-08,1961.6773809393214
2005-07-11,1962.1927766824472
2005-07-12,1942.1058666706542
2005-07-13,1982.2425507648377
2005-07-14,1989.62531091445
2005-07-15,1984.7865009549805
2005-07-18,1976.1745381310388
2005-07-19,1998.5006657993076
2005-07-20,2014.9051957730476
2005-07-21,2024.166728050632
2005-07-22,2052.584061473418
2005-07-25,2067.33577098004
2005-07-26,2070.7890968806446
2005-07-27,2086.5093320269834
2005-07-28,2079.834455385096
2005-07-29,2089.6661573015185
2005-08-01,2095.567474918298
2005-08-02,2125.1836154648386
2005-08-03,2099.5607476944765
2005-08-04,2082.414802087274
2005-08-05,2091.2145181496326
2005-08-08,2106.2265127956684
2005-08-09,2100.740728529142
2005-08-10,2146.4008378456524
2005-08-11,2148.087454301021
2005-08-12,2160.8768203617997
2005-08-15,2191.2954024926553
2005-08-16,2183.586301465996
2005-08-17,2176.5743122273284
2005-08-18,2141.3905239444766
2005-08-19,2121.848114564615
2005-08-22,2133.929249451259
2005-08-23,2108.690422636928
2005-08-24,2077.229393681126
2005-08-25,2072.0058250005977
2005-08-26,2088.8732485162495
2005-08-29,2074.1866841501264
2005-08-30,2096.906160542277
2005-08-31,2071.4945664753955
2005-09-01,2074.8960633610836
2005-09-02,2064.446928143781
2005-09-05,2071.094313604672
2005-09-06,2074.7883970937205
2005-09-07,2089.426616052231
2005-09-08,2079.2157852884284
2005-09-09,2077.953137550125
2005-09-12,2120.1542689452126
2005-09-13,2105.443526684796
2005-09-14,2099.0789993514354
2005-09-15,2112.704049476453
2005-09-16,2111.4741675543946
2005-09-19,2123.8114882647064
2005-09-20,2158.3998181554875
2005-09-21,2140.6687690682434
2005-09-22,2143.6397381526244
2005-09-23,2144.3092566610685
2005-09-26,2155.2277568514683
2005-09-27,2152.7431703403804
2005-09-28,2162.578300299927
2005-09-29,2225.9027312806984
2005-09-30,2230.2585068677463
2005-10-03,2261.2227185273937
2005-10-04,2257.72803357428
2005-10-05,2218.6545398481444
2005-10-06,2133.0269362465333
2005-10-07,2135.814525449992
2005-10-10,2163.50572891601
2005-10-11,2173.272486325663
2005-10-12,2120.998789241593
2005-10-13,2141.3185946776694
2005-10-14,2077.401379960759
2005-10-17,2097.9041148974957
2005-10-18,2134.7815210784074
2005-10-19,2074.110536431486
2005-10-20,2075.1412085243355
2005-10-21,2061.517607193029
2005-10-24,2048.535859390857
2005-10-25,2027.9059970372905
2005-10-26,2023.4328443457357
2005-10-27,1994.3043726287663
2005-10-28,1974.0031029046258
2005-10-31,2025.8989525245595
2005-11-01,2063.6868939622964
2005-11-02,2065.045873605487
2005-11-03,2089.183770507358
2005-11-04,2133.318151976895
2005-11-07,2107.9894970378386
2005-11-08,2120.35070485867
2005-11-09,2149.499337389692
2005-11-10,2156.097298967588
2005-11-11,2166.9889522462
2005-11-14,2159.431384634182
2005-11-15,2177.9376075243026
2005-11-16,2186.7870672504437
2005-11-17,2197.7412577061973
2005-11-18,2218.4602459866865
2005-11-21,2215.965998384274
2005-11-22,2218.015345174356
2005-11-23,2231.293932082402
2005-11-24,2231.2468480396524
2005-11-25,2238.928143778057
2005-11-28,2234.3048981880434
2005-11-29,2220.6576514115077
2005-11-30,2212.9285983588875
2005-12-01,2251.959883500081
2005-12-02,2274.754643921308
2005-12-05,2255.5333381893743
2005-12-06,2233.5112627809344
2005-12-07,2282.38230142282
2005-12-08,2247.592643760645
2005-12-09,2243.2151749757613
2005-12-12,2231.2869966232315
2005-12-13,2233.1507656020276
2005-12-14,2217.8511443217635
2005-12-15,2241.290215973295
2005-12-16,2220.1743118592317
2005-12-19,2247.24273165382
2005-12-20,2265.6949121913044
2005-12-21,2288.2530379187547
2005-12-22,2274.197659692494
2005-12-23,2282.1983136365006
2005-12-26,2282.8657650888326
2005-12-27,2284.0382269939396
2005-12-28,2267.339685552142
2005-12-29,2288.0350393712447
2005-12-30,2287.2340755507144
2006-01-02,2288.1378324631887
2006-01-03,2285.258858389192
2006-01-04,2319.298362924406
2006-01-05,2336.9200925723876
2006-01-06,2350.3874302805575
2006-01-09,2406.0012409131746
2006-01-10,2394.257132335364
2006-01-11,2387.2036400544403
2006-01-12,2417.759193429616
2006-01-13,2441.085372047799
2006-01-16,2451.3651573936468
2006-01-17,2434.311826424294
2006-01-18,2445.076021083734
2006-01-19,2503.48662901126
2006-01-20,2514.344001350779
2006-01-23,2450.1215271970977
2006-01-24,2474.0242815185816
2006-01-25,2482.4371343098383
2006-01-26,2486.266585849644
2006-01-27,2565.358493999421
2006-01-30,2576.41676060424
2006-01-31,2563.76033292423
2006-02-01,2627.0637411862003
2006-02-02,2605.395854803829
2006-02-03,2571.369800773606
2006-02-06,2641.9434082667985
2006-02-07,2673.235530702228
2006-02-08,2625.852507819893
2006-02-09,2612.5894050076636
2006-02-10,2636.92833775935
2006-02-13,2634.3485391678796
2006-02-14,2674.4594242955127
2006-02-15,2678.00343022796
2006-02-16,2647.924112746376
2006-02-17,2651.637740561274
2006-02-20,2679.728502736843
2006-02-21,2706.1487816355943
2006-02-22,2744.12458069277
2006-02-23,2738.09271104115
2006-02-24,2728.8081512943068
2006-02-27,2729.1040228361394
2006-02-28,2694.6775696862405
2006-03-01,2686.5815691866974
2006-03-02,2686.1618715951795
2006-03-03,2695.712981382437
2006-03-06,2695.171751478335
2006-03-07,2655.1852655609428
2006-03-08,2588.4102968726806
2006-03-09,2584.4693367941413
2006-03-10,2584.6646720408053
2006-03-13,2607.684832773691
2006-03-14,2595.2547346000315
2006-03-15,2634.8547074265057
2006-03-16,2613.083300044447
2006-03-17,2624.6483230860626
2006-03-20,2647.0824169592765
2006-03-21,2685.7390148346303
2006-03-22,2652.7300057803914
2006-03-23,2714.560329917811
2006-03-24,2712.5807584860668
2006-03-27,2733.1035148839624
2006-03-28,2714.681351288472
2006-03-29,2721.914775562969
2006-03-30,2722.013940751122
2006-03-31,2725.5590114223205
2006-04-03,2773.869564470698
2006-04-04,2764.489212121051
2006-04-05,2763.337566796391
2006-04-06,2827.801952972775
2006-04-07,2841.0468712701404
2006-04-10,2841.329557362992
2006-04-11,2846.9109974026255
2006-04-12,2810.5965598860707
2006-04-13,2839.0169164793306
2006-04-14,2842.8362177903277
2006-04-17,2800.4097001482087
2006-04-18,2875.778327185604
2006-04-19,2901.700206078969
2006-04-20,2931.951609170839
2006-04-21,2916.0056039637366
2006-04-24,2851.295183040491
2006-04-25,2770.0494537204636
2006-04-26,2784.8994734123353
2006-04-27,2757.8950361345205
2006-04-28,2726.499731489481
2006-05-01,2721.8661287269542
2006-05-02,2768.1718677395697
2006-05-03,2813.098719423267
2006-05-04,2804.906857432102
2006-05-05,2793.800363214103
2006-05-08,2859.0586878755676
2006-05-09,2848.8883072343438
2006-05-10,2826.7430477653716
2006-05-11,2824.3177076920206
2006-05-12,2803.5608167089654
2006-05-15,2739.9135177206817
2006-05-16,2690.4931451397
2006-05-17,2760.9434550341243
2006-05-18,2683.22756869335
2006-05-19,2707.169866719186
2006-05-22,2550.782635873203
2006-05-23,2558.021408500831
2006-05-24,2571.6140005141788
2006-05-25,2518.2690650681716
2006-05-26,2563.6879111540516
2006-05-29,2583.242394834844
2006-05-30,2540.9579278241167
2006-05-31,2548.3564361479666
2006-06-01,2502.9643944683035
2006-06-02,2527.652912532622
2006-06-05,2547.9991717495177
2006-06-06,2571.3146821468267
2006-06-07,2536.137871817632
2006-06-08,2475.6300330262184
2006-06-09,2458.46631352365
2006-06-12,2459.7540115254646
2006-06-13,2369.916587090369
2006-06-14,2343.722710720602
2006-06-15,2391.969134630954
2006-06-16,2499.2335772998717
2006-06-19,2480.052970071575
2006-06-20,2432.5965673859437
2006-06-21,2444.2484339262287
2006-06-22,2491.09612297008
2006-06-23,2497.493327380411
2006-06-26,2510.4011937507753
2006-06-27,2528.2195512346466
2006-06-28,2557.921939214459
2006-06-29,2586.1000427483373
2006-06-30,2615.2902493540437
2006-07-03,2621.391371033807
2006-07-04,2631.7569803213155
2006-07-05,2611.2994042287664
2006-07-06,2637.0852865656766
2006-07-07,2631.410889705993
2006-07-10,2650.882109780881
2006-07-11,2640.380540940396
2006-07-12,2669.265557060156
2006-07-13,2618.031403195844
2006-07-14,2596.13304692575
2006-07-17,2598.367125011232
2006-07-18,2597.070313424458
2006-07-19,2592.831494334859
2006-07-20,2638.3557129044234
2006-07-21,2627.10114367669
2006-07-24,2629.4756861040196
2006-07-25,2637.1444127829395
2006-07-26,2640.2264649264894
2006-07-27,2657.2126307573067
2006-07-28,2661.208872035412
2006-07-31,2650.819729314353
2006-08-01,2633.9682958117082
2006-08-02,2629.974622206018
2006-08-03,2653.622910002468
2006-08-04,2608.596067471582
2006-08-07,2628.7508964183767
2006-08-08,2646.3715795590033
2006-08-09,2686.4565320852194
2006-08-10,2702.554776350736
2006-08-11,2713.850036388225
2006-08-14,2720.8766983254636
2006-08-15,2705.2245829519793
2006-08-16,2721.36248182241
2006-08-17,2705.240927510666
2006-08-18,2707.1648631487137
2006-08-21,2636.3955109429476
2006-08-22,2693.044252325652
2006-08-23,2685.252398887294
2006-08-24,2656.115953259283
2006-08-25,2665.2190033212883
2006-08-28,2654.206532795646
2006-08-29,2688.2915242739914
2006-08-30,2685.9171200911064
2006-08-31,2686.7142845633575
2006-09-01,2695.9686986654797
2006-09-04,2731.7012010028193
2006-09-05,2740.55821013252
2006-09-06,2731.584090716942
2006-09-07,2723.119137960059
2006-09-08,2740.209930922447
2006-09-11,2704.691105636362
2006-09-12,2719.60396760733
2006-09-13,2739.7892615742253
2006-09-14,2718.098283644588
2006-09-15,2739.084118880797
2006-09-18,2767.0323382430915
2006-09-19,2765.1460682559436
2006-09-20,2780.6638011824207
2006-09-21,2800.552291936397
2006-09-22,2773.1375963294895
2006-09-25,2780.1586771598654
2006-09-26,2749.621114656607
2006-09-27,2776.3089931177797
2006-09-28,2800.2963461148784
2006-09-29,2814.0242386261693
2006-10-02,2797.0048854605393
2006-10-03,2810.641779651711
2006-10-04,2809.407682948926
2006-10-05,2835.3705733792003
2006-10-06,2850.6254418466788
2006-10-09,2818.2594050503794
2006-10-10,2857.4672338122655
2006-10-11,2874.027929286352
2006-10-12,2891.5034665726507
2006-10-13,2921.935602409325
2006-10-16,2933.5893523365467
2006-10-17,2932.829483286996
2006-10-18,2951.9267146126076
2006-10-19,2934.411641169453
2006-10-20,2957.5585420898515
2006-10-23,2954.7781102083595
2006-10-24,2978.825009443674
2006-10-25,2981.976157582241
2006-10-26,2991.9585467125926
2006-10-27,2943.376329159291
2006-10-30,2946.4527383286168
2006-10-31,2968.1009720210636
2006-11-01,2996.0545646509154
2006-11-02,3031.483879469793
2006-11-03,3045.7315120898425
2006-11-06,3082.6778743335317
2006-11-07,3068.2704255768663
2006-11-08,3062.0109458938723
2006-11-09,3117.8842046020745
2006-11-10,3086.017884199252
2006-11-13,3108.380378500006
2006-11-14,3119.054632131564
2006-11-15,3167.9560848220526
2006-11-16,3190.4691317507786
2006-11-17,3195.4916225113284
2006-11-20,3168.0501558220953
2006-11-21,3173.8803497124377
2006-11-22,3228.7756338405266
2006-11-23,3233.4489133845814
2006-11-24,3198.9843672224483
2006-11-27,3172.4664186692435
2006-11-28,3041.957557879108
2006-11-29,3109.9234632218036
2006-11-30,3138.1885240905062
2006-12-01,3107.577898964888
2006-12-04,3119.2122002342317
2006-12-05,3202.1166538528128
2006-12-06,3215.716350866173
2006-12-07,3196.3984584480736
2006-12-08,3158.5436666300825
2006-12-11,3233.7895259799307
2006-12-12,3231.037607256972
2006-12-13,3200.9599563092393
2006-12-14,3259.9153536115878
2006-12-15,3307.948115007479
2006-12-18,3362.6177064231365
2006-12-19,3307.424474983742
2006-12-20,3368.480359332158
2006-12-21,3380.6263904591606
2006-12-22,3396.937250799644
2006-12-25,3398.2205861766943
2006-12-26,3403.654825409046
2006-12-27,3573.897426598108
2006-12-28,3600.7123233462785
2006-12-29,3583.3979812160246
2007-01-01,3583.3979812160246
2007-01-02,3636.3144429487947
2007-01-03,3711.9932439441077
2007-01-04,3641.3132183600796
2007-01-05,3665.7778363504917
2007-01-08,3599.879335540508
2007-01-09,3581.772772988292
2007-01-10,3509.8443959976603
2007-01-11,3487.979382496227
2007-01-12,3522.2920841113023
2007-01-15,3617.3894794433236
2007-01-16,3633.9774856640183
2007-01-17,3592.993020312788
2007-01-18,3613.8879927218295
2007-01-19,3615.755553759601
2007-01-22,3698.713335947182
2007-01-23,3659.585977215334
2007-01-24,3702.7779536800717
2007-01-25,3650.021004751607
2007-01-26,3578.374144754869
2007-01-29,3577.370064364749
2007-01-30,3610.1413290879223
2007-01-31,3543.079109039642
2007-02-01,3541.7861950471683
2007-02-02,3566.0352335920506
2007-02-05,3582.132981459095
2007-02-06,3599.07265202243
2007-02-07,3627.222063356319
2007-02-08,3658.5638206348663
2007-02-09,3663.3761939366527
2007-02-12,3676.8784493571898
2007-02-13,3592.0815359170447
2007-02-14,3585.7370731901237
2007-02-15,3651.9270580840885
2007-02-16,3683.0059069448566
2007-02-19,3678.098781553366
2007-02-20,3674.1421824479817
2007-02-21,3713.498314027003
2007-02-22,3736.547517387281
2007-02-23,3697.601230539896
2007-02-26,3678.488628939988
2007-02-27,3565.0088157456107
2007-02-28,3462.3516908778847
2007-03-01,3399.50863430986
2007-03-02,3379.9533902086177
2007-03-05,3202.0992405031284
2007-03-06,3295.314908175524
2007-03-07,3292.6742055124655
2007-03-08,3387.4145971121307
2007-03-09,3391.2513652981056
2007-03-12,3437.1632303845345
2007-03-13,3413.662942054522
2007-03-14,3316.571328716467
2007-03-15,3358.176206226177
2007-03-16,3341.439739088703
2007-03-19,3383.239963937294
2007-03-20,3404.5093507248826
2007-03-21,3431.8743584304393
2007-03-22,3458.25377870581
2007-03-23,3494.340701590264
2007-03-26,3519.6979834821004
2007-03-27,3517.2398600217393
2007-03-28,3487.016367296855
2007-03-29,3545.252365943322
2007-03-30,3553.131898481025
2007-04-02,3542.3939885746668
2007-04-03,3574.555418505982
2007-04-04,3634.9629390212485
2007-04-05,3619.6279650573206
2007-04-06,3619.679627205605
2007-04-09,3639.4151125658664
2007-04-10,3668.5426190101093
2007-04-11,3700.857138070491
2007-04-12,3688.37147554896
2007-04-13,3671.170153893621
2007-04-16,3726.1007944976586
2007-04-17,3728.832888114342
2007-04-18,3727.967951616696
2007-04-19,3606.4730081985595
2007-04-20,3660.7619043954332
2007-04-23,3682.8015402085794
2007-04-24,3672.525855261672
2007-04-25,3640.5509425300297
2007-04-26,3691.8436154710093
2007-04-27,3648.3811176958334
2007-04-30,3632.6691206502023
2007-05-01,3645.7519685070843
2007-05-02,3645.436744244219
2007-05-03,3708.202840642472
2007-05-04,3764.343415077685
2007-05-07,3782.4979601951086
2007-05-08,3808.936639286834
2007-05-09,3842.7280670848113
2007-05-10,3903.2801852371053
2007-05-11,3852.9210402701656
2007-05-14,4055.2847514268847
2007-05-15,4010.246116463956
2007-05-16,4060.5886046161
2007-05-17,4093.699507580394
2007-05-18,4068.437009698282
2007-05-21,4106.538627466105
2007-05-22,4085.6367870141576
2007-05-23,4088.588762678297
2007-05-24,4090.674790589014
2007-05-25,4036.4032525317375
2007-05-28,4076.406429285129
2007-05-29,4052.01426998652
2007-05-30,3975.720064275702
2007-05-31,4100.052677000586
2007-06-01,4134.7229115926275
2007-06-04,4127.745512238122
2007-06-05,4161.338921173391
2007-06-06,4181.501486026259
2007-06-07,4186.143364471101
2007-06-08,4163.504830947579
2007-06-11,4204.0890500858695
2007-06-12,4225.63327590772
2007-06-13,4224.122076463319
2007-06-14,4300.46045514093
2007-06-15,4349.712850280203
2007-06-18,4491.532792824283
2007-06-19,4489.045612699962
2007-06-20,4518.772247323903
2007-06-21,4601.705794769543
2007-06-22,4597.021599377157
2007-06-25,4536.457105785709
2007-06-26,4501.897432424799
2007-06-27,4473.836812103997
2007-06-28,4511.866657707196
2007-06-29,4480.120606978168
2007-07-02,4439.071030152748
2007-07-03,4586.169683153212
2007-07-04,4604.046556555918
2007-07-05,4629.5208530519385
2007-07-06,4647.407522673913
2007-07-09,4746.73951620144
2007-07-10,4748.628162410208
2007-07-11,4655.657579648807
2007-07-12,4689.735178413176
2007-07-13,4745.1005683208095
2007-07-16,4697.293638430902
2007-07-17,4709.5822412206435
2007-07-18,4616.800055768318
2007-07-19,4641.910223833565
2007-07-20,4731.677480838849
2007-07-23,4792.689152861494
2007-07-24,4831.657631705075
2007-07-25,4848.117199443379
2007-07-26,4820.92871921127
2007-07-27,4686.373746435243
2007-07-30,4709.8174048581195
2007-07-31,4811.460861194955
2007-08-01,4632.205093863376
2007-08-02,4598.495548900616
2007-08-03,4591.6928067372755
2007-08-06,4417.167049636034
2007-08-07,4382.808035310921
2007-08-08,4517.665824960181
2007-08-09,4572.6487024591315
2007-08-10,4426.945153512544
2007-08-13,4458.698628016329
2007-08-14,4496.682293973774
2007-08-15,4379.381105788189
2007-08-16,4164.193276606488
2007-08-17,4013.0196495396744
2007-08-20,4342.232250088619
2007-08-21,4434.096342575124
2007-08-22,4550.765337305912
2007-08-23,4691.83179879428
2007-08-24,4706.175578223072
2007-08-27,4980.452998314894
2007-08-28,4918.953281410002
2007-08-29,4821.347608705324
2007-08-30,4928.04817653649
2007-08-31,5065.757584621556
2007-09-03,5077.912801734951
2007-09-04,5085.231121310679
2007-09-05,5065.45837389029
2007-09-06,5078.174880364999
2007-09-07,5060.264282078211
2007-09-10,5045.266910607463
2007-09-11,4992.896004309091
2007-09-12,5026.485014889761
2007-09-13,5045.977531865223
2007-09-14,5141.790473357899
2007-09-17,5119.18364884329
2007-09-18,5136.758547725097
2007-09-19,5296.462904642634
2007-09-20,5320.81408983851
2007-09-21,5346.87725557118
2007-09-24,5567.167035327037
2007-09-25,5543.579186088211
2007-09-26,5546.688155643896
2007-09-27,5707.657953620056
2007-09-28,5765.274501895955
2007-10-01,5756.005186132768
2007-10-02,6081.447728015045
2007-10-03,5883.628630768172
2007-10-04,5702.056709822975
2007-10-05,5931.17461507311
2007-10-08,5928.853439742432
2007-10-09,5995.778736699474
2007-10-10,6085.717671784928
2007-10-11,6308.676007442819
2007-10-12,6306.183793834482
2007-10-15,6535.910313713446
2007-10-16,6500.812747530925
2007-10-17,6526.033593913106
2007-10-18,6533.276831436872
2007-10-19,6549.381269730331
2007-10-22,6328.636831733971
2007-10-23,6509.5390531458825
2007-10-24,6501.52881429426
2007-10-25,6481.495637851899
2007-10-26,6494.021358842272
2007-10-29,6696.250739235987
2007-10-30,6721.821410944008
2007-10-31,6620.8433828887355
2007-11-01,6678.519254616463
2007-11-02,6455.329734767432
2007-11-05,6062.53998903031
2007-11-06,6058.5372049886555
2007-11-07,6062.991754532842
2007-11-08,5802.565902774647
2007-11-09,5772.552952076679
2007-11-12,5474.852560853892
2007-11-13,5445.40604507273
2007-11-14,5780.228250142827
2007-11-15,5703.183848733316
2007-11-16,5469.647771676984
2007-11-19,5417.238002292813
2007-11-20,5497.90307146466
2007-11-21,5230.634706642933
2007-11-22,5094.670798525498
2007-11-23,5154.08636326234
2007-11-26,5382.275248161272
2007-11-27,5293.95986444288
2007-11-28,5376.459798073242
2007-11-29,5594.32534325204
2007-11-30,5684.661221116429
2007-12-03,5680.676599173769
2007-12-04,5656.935272818156
2007-12-05,5810.881403440058
2007-12-06,5864.3629370213275
2007-12-07,5779.432740016101
2007-12-10,5645.20868839595
2007-12-11,5759.511336468493
2007-12-12,5614.27217425865
2007-12-13,5449.673336434276
2007-12-14,5414.346446884582
2007-12-17,5256.556657933077
2007-12-18,5264.712124786804
2007-12-19,5354.182203717191
2007-12-20,5385.339064139524
2007-12-21,5468.7267419888585
2007-12-24,5593.931316897011
2007-12-25,5593.484951655773
2007-12-26,5554.814060356706
2007-12-27,5538.35354978285
2007-12-28,5373.699070087387
2007-12-31,5472.978325129804
2008-01-01,5472.978325129804
2008-01-02,5392.125426300987
2008-01-03,5251.6407936442365
2008-01-04,5378.538795060016
2008-01-07,5298.026105481005
2008-01-08,5304.225188789144
2008-01-09,5430.6362867762155
2008-01-10,5368.979478797181
2008-01-11,5293.664557167795
2008-01-14,5142.789259697538
2008-01-15,5010.455229361789
2008-01-16,4777.949810292323
2008-01-17,4876.132055249694
2008-01-18,4908.175430233016
2008-01-21,4654.921087002726
2008-01-22,4145.137100529042
2008-01-23,4562.576912322746
2008-01-24,4420.626618879663
2008-01-25,4731.497673297095
2008-01-28,4479.48597871591
2008-01-29,4513.1432081456505
2008-01-30,4361.4404323431745
2008-01-31,4333.221779447759
2008-02-01,4536.3692534554375
2008-02-04,4770.265432558753
2008-02-05,4828.338155917718
2008-02-06,4541.060126191961
2008-02-07,4589.9445236363235
2008-02-08,4592.334970050808
2008-02-11,4433.194945608839
2008-02-12,4470.284671138937
2008-02-13,4547.848266203749
2008-02-14,4709.682799571097
2008-02-15,4765.7707908126495
2008-02-18,4724.409313089978
2008-02-19,4784.951437931077
2008-02-20,4699.606222757929
2008-02-21,4668.426124717648
2008-02-22,4603.896894749844
2008-02-25,4569.738019501967
2008-02-26,4595.399631076464
2008-02-27,4668.555157781313
2008-02-28,4668.072415430386
2008-02-29,4636.3006663019705
2008-03-03,4482.797999184426
2008-03-04,4336.72738498096
2008-03-05,4302.792836579012
2008-03-06,4331.565458547181
2008-03-07,4190.927950148464
2008-03-10,4164.751629877578
2008-03-11,4189.729605474171
2008-03-12,4206.648823904061
2008-03-13,3953.5038630821714
2008-03-14,3882.0406185391266
2008-03-17,3587.988605026704
2008-03-18,3565.648588528053
2008-03-19,3716.7459006419494
2008-03-20,3597.5382758860633
2008-03-21,3599.731345253638
2008-03-24,3602.977993025947
2008-03-25,3821.344523279997
2008-03-26,3817.8019022454378
2008-03-27,3820.9642722772132
2008-03-28,3976.57122582765
2008-03-31,3881.2608018264696
2008-04-01,3976.6592967615584
2008-04-02,4109.694558876628
2008-04-03,4186.6044334190965
2008-04-04,4158.279476624413
2008-04-07,4249.389984862045
2008-04-08,4184.446528531825
2008-04-09,4065.322203568623
2008-04-10,4101.422452652707
2008-04-11,4187.7093604367865
2008-04-14,3996.0035874458026
2008-04-15,4034.555957396072
2008-04-16,3986.1852896032183
2008-04-17,4077.3190484301754
2008-04-18,4093.9094932920657
2008-04-21,4133.496076397948
2008-04-22,4204.207138941
2008-04-23,4333.853717780357
2008-04-24,4521.116777454802
2008-04-25,4467.377315020651
2008-04-28,4488.199840275714
2008-04-29,4538.9993353194905
2008-04-30,4520.726818334363
2008-05-01,4556.179510454475
2008-05-02,4684.581684039852
2008-05-05,4664.689255317668
2008-05-06,4657.080415858849
2008-05-07,4558.100713730462
2008-05-08,4510.359559681945
2008-05-09,4459.6923440106175
2008-05-12,4439.814319597139
2008-05-13,4516.54411403344
2008-05-14,4524.980750988865
2008-05-15,4527.935558802863
2008-05-16,4546.324753053949
2008-05-19,4590.031490039541
2008-05-20,4437.486009494329
2008-05-21,4460.245214191483
2008-05-22,4403.935091651286
2008-05-23,4351.771808184585
2008-05-26,4219.81328651826
2008-05-27,4278.4988860443955
2008-05-28,4287.967031191253
2008-05-29,4348.036460820936
2008-05-30,4390.4690375467335
2008-06-02,4470.214906641345
2008-06-03,4373.505556992002
2008-06-04,4331.927943100948
2008-06-05,4302.53977718439
2008-06-06,4283.061230432227
2008-06-09,4284.936724229205
2008-06-10,4130.702870741199
2008-06-11,4084.8868688214434
2008-06-12,4056.1643348067064
2008-06-13,3994.793255347286
2008-06-16,4057.932725705973
2008-06-17,4049.886624618004
2008-06-18,4129.506019570794
2008-06-19,4010.073123412539
2008-06-20,3955.948199111196
2008-06-23,3951.687269164578
2008-06-24,3872.7903977112906
2008-06-25,3918.804608411937
2008-06-26,3844.3397812991975
2008-06-27,3757.3394062204466
2008-06-30,3779.4983929659656
2008-07-01,3777.7120285007677
2008-07-02,3682.16755986455
2008-07-03,3608.2371120704715
2008-07-04,3637.884767552257
2008-07-07,3762.08675961485
2008-07-08,3642.895938873999
2008-07-09,3761.8004806389586
2008-07-10,3785.53809390434
2008-07-11,3828.093476163526
2008-07-14,3799.56718521573
2008-07-15,3629.2113654888476
2008-07-16,3662.0681175436994
2008-07-17,3726.5822720317415
2008-07-18,3744.840698789712
2008-07-21,3833.080367393694
2008-07-22,3833.7378071524163
2008-07-23,3977.2508133202523
2008-07-24,3969.7714914657686
2008-07-25,3873.4472156257725
2008-07-28,3851.3047855143454
2008-07-29,3820.4356108272245
2008-07-30,3908.7972381455634
2008-07-31,3906.199698095703
2008-08-01,3935.4671979162467
2008-08-04,3854.053508878076
2008-08-05,3774.145758746982
2008-08-06,3790.6818389452733
2008-08-07,3790.3958774257007
2008-08-08,3807.7555800064238
2008-08-11,3776.722334087077
2008-08-12,3730.1382330712136
2008-08-13,3668.2276516591833
