Date,INDIA IMI VALUE WEIGHTED
2005-04-13,3424.8885364982284
2005-04-14,3448.0332753055063
2005-04-15,3318.609832600691
2005-04-18,3251.9947130055
2005-04-19,3229.4500018373997
2005-04-20,3263.5528660268637
2005-04-21,3294.584060535518
2005-04-22,3330.4150826872456
2005-04-25,3374.014960980029
2005-04-26,3368.809039647852
2005-04-27,3323.483694848708
2005-04-28,3316.8174697132636
2005-04-29,3256.1454008823043
2005-05-02,3288.1276222736496
2005-05-03,3289.8362273758053
2005-05-04,3311.419826545386
2005-05-05,3364.823573370267
2005-05-06,3405.361516200391
2005-05-09,3442.1968144133025
2005-05-10,3422.744683345329
2005-05-11,3449.4655195531204
2005-05-12,3484.7173932695923
2005-05-13,3496.9957477886073
2005-05-16,3537.0208061945664
2005-05-17,3496.1204512063437
2005-05-18,3493.2286723419156
2005-05-19,3508.266739603701
2005-05-20,3532.041555397289
2005-05-23,3552.3920858377137
2005-05-24,3566.2622436761103
2005-05-25,3570.799180666179
2005-05-26,3611.728400011753
2005-05-27,3607.55934265697
2005-05-30,3599.3426832361993
2005-05-31,3649.297252066061
2005-06-01,3692.997782885729
2005-06-02,3657.781238989173
2005-06-03,3718.53726862786
2005-06-06,3720.2153531166873
2005-06-07,3750.448408846537
2005-06-08,3779.0617922117444
2005-06-09,3814.1768353488624
2005-06-10,3816.6228974432934
2005-06-13,3855.2166074254687
2005-06-14,3871.7133377861924
2005-06-15,3875.7773407786653
2005-06-16,3865.930731553592
2005-06-17,3819.265939325857
2005-06-20,3875.7624498057553
2005-06-21,3920.491248417166
2005-06-22,3944.254816798733
2005-06-23,3973.3115260200766
2005-06-24,3979.738945005295
2005-06-27,3952.9947359483544
2005-06-28,3914.6206269414943
2005-06-29,3955.116494426447
2005-06-30,3974.9644798285826
2005-07-01,4035.9625400409886
2005-07-04,4093.1720771378523
2005-07-05,4076.728065861668
2005-07-06,4132.729879737067
2005-07-07,4034.1901876042216
2005-07-08,4085.319119512877
2005-07-11,4100.830367317596
2005-07-12,4061.8906185191436
2005-07-13,4085.0033242295785
2005-07-14,4057.497769544498
2005-07-15,4132.31211941637
2005-07-18,4166.909223175773
2005-07-19,4205.957699670824
2005-07-20,4223.842081977928
2005-07-21,4201.628460922042
2005-07-22,4229.148675847279
2005-07-25,4282.7435980307755
2005-07-26,4324.620164578458
2005-07-27,4342.0745360507735
2005-07-28,4331.886165747749
2005-07-29,4297.679056680018
2005-08-01,4299.190315761852
2005-08-02,4363.199174244908
2005-08-03,4321.584066485141
2005-08-04,4322.427472359737
2005-08-05,4333.902717465536
2005-08-08,4250.366629121581
2005-08-09,4244.511753907143
2005-08-10,4301.996106275666
2005-08-11,4321.140299576401
2005-08-12,4312.23821544331
2005-08-15,4336.923579147741
2005-08-16,4345.91570714891
2005-08-17,4413.133703597026
2005-08-18,4429.879481237635
2005-08-19,4427.62330343922
2005-08-22,4363.925350258172
2005-08-23,4290.1634911639085
2005-08-24,4257.392575385936
2005-08-25,4278.717963626856
2005-08-26,4284.880260126665
2005-08-29,4257.666686069479
2005-08-30,4320.065511646421
2005-08-31,4306.893619263092
2005-09-01,4330.677536678362
2005-09-02,4334.500417289218
2005-09-05,4360.69594256638
2005-09-06,4376.921730541308
2005-09-07,4389.377783838326
2005-09-08,4462.548498943797
2005-09-09,4459.6621064255205
2005-09-12,4565.693762526582
2005-09-13,4595.137860273267
2005-09-14,4576.897327630855
2005-09-15,4673.527577220014
2005-09-16,4720.861156965981
2005-09-19,4786.159456155927
2005-09-20,4793.944007363506
2005-09-21,4722.661407692922
2005-09-22,4564.532099049077
2005-09-23,4608.348105513211
2005-09-26,4755.569044411435
2005-09-27,4798.229251489709
2005-09-28,4856.033107476248
2005-09-29,4857.76062276966
2005-09-30,4818.992689043235
2005-10-03,4917.270189649192
2005-10-04,4955.156306120747
2005-10-05,4908.937106068464
2005-10-06,4745.758928360939
2005-10-07,4720.7330777438665
2005-10-10,4675.223388356743
2005-10-11,4707.409108804103
2005-10-12,4700.262242481905
2005-10-13,4639.395424215597
2005-10-14,4509.605528024213
2005-10-17,4512.863452624384
2005-10-18,4481.577886186286
2005-10-19,4361.541021966801
2005-10-20,4321.514458970786
2005-10-21,4395.499471330164
2005-10-24,4346.961290099967
2005-10-25,4344.312574580055
2005-10-26,4330.039335033081
2005-10-27,4206.510030155697
2005-10-28,4155.7529437913
2005-10-31,4292.678154412882
2005-11-01,4330.025301890144
2005-11-02,4336.724115376676
2005-11-03,4353.283361294027
2005-11-04,4401.486468212506
2005-11-07,4445.570025777793
2005-11-08,4525.8916268069115
2005-11-09,4534.704220155234
2005-11-10,4551.113461745315
2005-11-11,4666.645690601804
2005-11-14,4663.69714971066
2005-11-15,4689.735751847624
2005-11-16,4732.155278615099
2005-11-17,4744.129517684158
2005-11-18,4763.770374655656
2005-11-21,4711.99651062548
2005-11-22,4666.70924653029
2005-11-23,4694.6942626916225
2005-11-24,4737.415238272797
2005-11-25,4797.488271530705
2005-11-28,4829.495611518193
2005-11-29,4829.840868331139
2005-11-30,4758.473333934661
2005-12-01,4841.037469252864
2005-12-02,4849.308308386308
2005-12-05,4756.081101024872
2005-12-06,4749.481483326968
2005-12-07,4807.429785350074
2005-12-08,4779.336686946794
2005-12-09,4858.291971348114
2005-12-12,4856.372992299549
2005-12-13,4914.261570293919
2005-12-14,4923.616153915656
2005-12-15,4949.322309357057
2005-12-16,4991.766425455363
2005-12-19,5062.796343115508
2005-12-20,5068.451162662525
2005-12-21,5098.328695629188
2005-12-22,5093.304128494211
2005-12-23,5034.641550894075
2005-12-26,4929.378139138749
2005-12-27,5043.532306359159
2005-12-28,5033.713185693953
2005-12-29,5091.335122837925
2005-12-30,5173.84621715012
2006-01-02,5193.539855220977
2006-01-03,5202.124628789359
2006-01-04,5227.097126624429
2006-01-05,5238.734296278395
2006-01-06,5276.307523477679
2006-01-09,5317.806287978299
2006-01-10,5266.599386373188
2006-01-11,5250.408135879368
2006-01-12,5259.473867229066
2006-01-13,5232.045972304102
2006-01-16,5164.167102163014
2006-01-17,5172.504902798642
2006-01-18,5127.500282682531
2006-01-19,5226.700902742178
2006-01-20,5294.047689125272
2006-01-23,5188.772851083616
2006-01-24,5202.4425402349125
2006-01-25,5248.323725510621
2006-01-26,5262.892226130377
2006-01-27,5408.422108326241
2006-01-30,5400.808228573259
2006-01-31,5394.787042381603
2006-02-01,5353.192910419564
2006-02-02,5344.363789312249
2006-02-03,5356.667045812186
2006-02-06,5475.208998469846
2006-02-07,5533.6655869710885
2006-02-08,5503.641795499579
2006-02-09,5510.665224925696
2006-02-10,5568.468138336856
2006-02-13,5610.245944966582
2006-02-14,5585.361909281808
2006-02-15,5575.364869173737
2006-02-16,5587.0028706577095
2006-02-17,5459.542063421332
2006-02-20,5478.765533964853
2006-02-21,5532.530450740363
2006-02-22,5548.203514786923
2006-02-23,5542.058454716446
2006-02-24,5576.284406033718
2006-02-27,5611.946357067636
2006-02-28,5600.778975312059
2006-03-01,5666.891125676821
2006-03-02,5684.201478372571
2006-03-03,5683.668466741309
2006-03-06,5762.101994060228
2006-03-07,5813.144987489913
2006-03-08,5666.02456157355
2006-03-09,5693.995439710417
2006-03-10,5822.149471839609
2006-03-13,5807.013901644751
2006-03-14,5744.71081325642
2006-03-15,5744.825958663839
2006-03-16,5752.992887484493
2006-03-17,5753.562553768621
2006-03-20,5800.2253400099635
2006-03-21,5794.366748586362
2006-03-22,5766.105013048826
2006-03-23,5825.480196237802
2006-03-24,5864.976342193066
2006-03-27,5907.170989853379
2006-03-28,5874.736452671766
2006-03-29,5952.459826922407
2006-03-30,5931.148252571858
2006-03-31,5975.892406766841
2006-04-03,6126.613953312485
2006-04-04,6089.120007958196
2006-04-05,6145.246293936835
2006-04-06,6158.88334362835
2006-04-07,6112.502943270637
2006-04-10,6162.799782008137
2006-04-11,6152.484335869992
2006-04-12,5961.9513572470205
2006-04-13,5916.377980505145
2006-04-14,5916.377980505145
2006-04-17,5970.724925821867
2006-04-18,6066.299807049839
2006-04-19,6087.454242822552
2006-04-20,6185.0488341047785
2006-04-21,6167.861565825759
2006-04-24,6150.588590654992
2006-04-25,5999.078286607808
2006-04-26,6104.275100202503
2006-04-27,6041.755357087555
2006-04-28,6017.646616742724
2006-05-01,6130.188423302544
2006-05-02,6218.406549805557
2006-05-03,6288.276264573691
2006-05-04,6300.237574715535
2006-05-05,6284.805319080298
2006-05-08,6357.51137256817
2006-05-09,6367.665361636312
2006-05-10,6408.235520445341
2006-05-11,6294.522563431735
2006-05-12,6162.006976347662
2006-05-15,5880.8082937146155
2006-05-16,5873.3260788412035
2006-05-17,6119.297987690086
2006-05-18,5662.8385756644975
2006-05-19,5462.50106326782
2006-05-22,5144.8528069408485
2006-05-23,5323.60600316435
2006-05-24,5217.898512927431
2006-05-25,5221.560724029533
2006-05-26,5346.934411029029
2006-05-29,5331.310862722779
2006-05-30,5218.4114421157
2006-05-31,5075.1507096518835
2006-06-01,4928.576884446208
2006-06-02,5067.702453576687
2006-06-05,4963.287513316011
2006-06-06,4862.831694881321
2006-06-07,4720.7562182187
2006-06-08,4464.452285222571
2006-06-09,4724.0778944801505
2006-06-12,4598.150204861481
2006-06-13,4402.433233739379
2006-06-14,4316.856637113794
2006-06-15,4572.892403585249
2006-06-16,4719.9891216567685
2006-06-19,4813.553534461836
2006-06-20,4752.400528992744
2006-06-21,4821.903468593071
2006-06-22,4963.077560503758
2006-06-23,5036.973656829327
2006-06-26,4822.684513120727
2006-06-27,4831.987188725156
2006-06-28,4823.6968587311185
2006-06-29,4839.311536987946
2006-06-30,4972.227575980419
2006-07-03,4987.922673900637
2006-07-04,5005.983796312652
2006-07-05,5110.5351335344785
2006-07-06,5042.273688374534
2006-07-07,4903.139003825103
2006-07-10,4993.84292397812
2006-07-11,4961.0039742937215
2006-07-12,5075.366576130759
2006-07-13,5036.279430517077
2006-07-14,4996.282023293569
2006-07-17,4824.421194614884
2006-07-18,4788.614397425273
2006-07-19,4634.5035342592
2006-07-20,4762.155829137585
2006-07-21,4635.777515276361
2006-07-24,4694.268024264583
2006-07-25,4819.2634239892695
2006-07-26,4924.837319877951
2006-07-27,4939.184710403459
2006-07-28,4911.288511297004
2006-07-31,4956.597638628256
2006-08-01,4953.426633092324
2006-08-02,4967.925959863318
2006-08-03,5016.142679395229
2006-08-04,4938.628639351809
2006-08-07,4940.953315498879
2006-08-08,5045.138876247596
2006-08-09,5100.049136869191
2006-08-10,5170.607934894276
2006-08-11,5192.779775637281
2006-08-14,5255.377421278004
2006-08-15,5241.487184706135
2006-08-16,5305.933605445702
2006-08-17,5319.253690899987
2006-08-18,5340.9031787071335
2006-08-21,5331.787288887978
2006-08-22,5362.531214571467
2006-08-23,5326.345525706457
2006-08-24,5381.039735142842
2006-08-25,5431.604048927853
2006-08-28,5445.4030881892
2006-08-29,5493.0931898748395
2006-08-30,5474.937318939073
2006-08-31,5447.494608390821
2006-09-01,5503.139658547492
2006-09-04,5572.306283018121
2006-09-05,5608.074445471053
2006-09-06,5648.637111678179
2006-09-07,5636.3379632816495
2006-09-08,5699.145807167626
2006-09-11,5507.422571067741
2006-09-12,5566.949829821671
2006-09-13,5688.22102707679
2006-09-14,5703.4575245191045
2006-09-15,5756.792087413139
2006-09-18,5764.099373477521
2006-09-19,5701.8470625054315
2006-09-20,5772.397025700762
2006-09-21,5836.0737732606585
2006-09-22,5780.420070690033
2006-09-25,5787.966133099617
2006-09-26,5885.664226010174
2006-09-27,5907.9433049446325
2006-09-28,5937.359330372887
2006-09-29,5981.000672052525
2006-10-02,5944.864530834898
2006-10-03,5953.6254254440255
2006-10-04,5905.6678693393105
2006-10-05,6013.244552367121
2006-10-06,6098.589782645952
2006-10-09,6060.495612864291
2006-10-10,6076.236632980285
2006-10-11,6046.897451007957
2006-10-12,6156.382869024613
2006-10-13,6265.368951747376
2006-10-16,6327.525605366015
2006-10-17,6308.818635440462
2006-10-18,6317.280731426076
2006-10-19,6228.7064434520535
2006-10-20,6225.378256050333
2006-10-23,6218.244246843693
2006-10-24,6220.095010224695
2006-10-25,6202.569135289536
2006-10-26,6214.144534367766
2006-10-27,6299.391756526851
2006-10-30,6394.656830612324
2006-10-31,6318.324550586455
2006-11-01,6387.748179689837
2006-11-02,6426.742171682631
2006-11-03,6481.6482651673205
2006-11-06,6488.275479755372
2006-11-07,6454.815172744331
2006-11-08,6432.590206534329
2006-11-09,6485.405726894972
2006-11-10,6497.294350397929
2006-11-13,6543.949809393037
2006-11-14,6522.640438073555
2006-11-15,6520.276218454982
2006-11-16,6593.100858687714
2006-11-17,6540.550220868103
2006-11-20,6501.445118024879
2006-11-21,6607.5422275903875
2006-11-22,6605.515186010063
2006-11-23,6618.133876130504
2006-11-24,6559.756527258732
2006-11-27,6569.982910499543
2006-11-28,6470.276590076448
2006-11-29,6480.464052746761
2006-11-30,6440.013360688356
2006-12-01,6492.258063143811
2006-12-04,6523.965435643465
2006-12-05,6569.2501604875615
2006-12-06,6522.496498643143
2006-12-07,6557.715412246255
2006-12-08,6461.788915887823
2006-12-11,6286.594181734142
2006-12-12,6056.260675507807
2006-12-13,6186.473765560713
2006-12-14,6366.805118977635
2006-12-15,6468.043409060585
2006-12-18,6529.078057474957
2006-12-19,6336.256064498904
2006-12-20,6311.435112177004
2006-12-21,6375.488030224971
2006-12-22,6442.146579088799
2006-12-25,6442.167488405265
2006-12-26,6553.630664652297
2006-12-27,6664.221926487416
2006-12-28,6658.812812794923
2006-12-29,6632.741332112188
2007-01-01,6632.7410464728655
2007-01-02,6660.46586166737
2007-01-03,6718.800136704307
2007-01-04,6760.8267131594985
2007-01-05,6818.565700448212
2007-01-08,6722.644077715851
2007-01-09,6693.207204646337
2007-01-10,6607.822102590657
2007-01-11,6752.727390797038
2007-01-12,6947.854872764775
2007-01-15,7014.7748182119485
2007-01-16,7014.850123383794
2007-01-17,7062.785462317314
2007-01-18,7065.238059433288
2007-01-19,7062.077625198594
2007-01-22,7063.715353294137
2007-01-23,6935.958042986081
2007-01-24,7005.404486475858
2007-01-25,7091.113013537685
2007-01-26,7128.259518678616
2007-01-29,7107.5204248451055
2007-01-30,7095.989611793146
2007-01-31,7020.112972323218
2007-02-01,7078.043930764473
2007-02-02,7155.4800636780965
2007-02-05,7243.320087184226
2007-02-06,7217.866203614175
2007-02-07,7232.210238153749
2007-02-08,7219.900033271283
2007-02-09,7159.604390669684
2007-02-12,6942.8518551905145
2007-02-13,6860.7841999643015
2007-02-14,6794.628617624406
2007-02-15,6949.959534113762
2007-02-16,6976.620891631518
2007-02-19,6964.982564487389
2007-02-20,6874.434219363094
2007-02-21,6859.002119348158
2007-02-22,6769.4298377088935
2007-02-23,6599.749319999456
2007-02-26,6620.285466233193
2007-02-27,6524.1660766147825
2007-02-28,6282.788164154192
2007-03-01,6375.9634625408125
2007-03-02,6254.648094834235
2007-03-05,5979.970937789973
2007-03-06,6090.306679149122
2007-03-07,6005.040165511797
2007-03-08,6236.2126850687055
2007-03-09,6205.722826693936
2007-03-12,6189.495454284659
2007-03-13,6259.502476820239
2007-03-14,6053.618911973134
2007-03-15,6058.473974479592
2007-03-16,6003.384254362409
2007-03-19,6105.784269851739
2007-03-20,6214.976190620688
2007-03-21,6341.045751723266
2007-03-22,6432.113677413059
2007-03-23,6462.174840897566
2007-03-26,6434.8322412858915
2007-03-27,6452.039435116671
2007-03-28,6359.024380799794
2007-03-29,6292.813604208355
2007-03-30,6405.233188013361
2007-04-02,6092.018520431314
2007-04-03,6231.422438513215
2007-04-04,6295.879930676587
2007-04-05,6339.928364431002
2007-04-06,6339.928364431002
2007-04-09,6527.155184241986
2007-04-10,6538.246013301233
2007-04-11,6544.150753085306
2007-04-12,6467.362571467992
2007-04-13,6624.4643530713265
2007-04-16,6844.787432715576
2007-04-17,6814.84366043962
2007-04-18,6829.579450966196
2007-04-19,6790.131299353091
2007-04-20,6971.036097061261
2007-04-23,7025.02943348808
2007-04-24,7183.863136886557
2007-04-25,7276.130825392648
2007-04-26,7312.785563145499
2007-04-27,7112.611532730825
2007-04-30,7113.110948240092
2007-05-01,7140.225352026843
2007-05-02,7136.8518069398315
2007-05-03,7277.707470859021
2007-05-04,7266.543384114446
2007-05-07,7232.78369582544
2007-05-08,7207.061787506048
2007-05-09,7201.761932801261
2007-05-10,7164.01880922923
2007-05-11,7184.747080183225
2007-05-14,7356.501329822439
2007-05-15,7316.40779518501
2007-05-16,7468.1955544592665
2007-05-17,7610.964602679486
2007-05-18,7636.859151790542
2007-05-21,7775.5450440896675
2007-05-22,7825.219612777254
2007-05-23,7755.87007975881
2007-05-24,7696.9847096105295
2007-05-25,7738.016221699351
2007-05-28,7795.779577906348
2007-05-29,7843.058635215486
2007-05-30,7719.852099276775
2007-05-31,7823.474426821918
2007-06-01,7908.762730722476
2007-06-04,7831.521166373291
2007-06-05,7828.929464989933
2007-06-06,7660.910354202778
2007-06-07,7641.25900415345
2007-06-08,7541.2511372268955
2007-06-11,7627.356542452727
2007-06-12,7661.329872877087
2007-06-13,7570.7191856421205
2007-06-14,7681.275827559919
2007-06-15,7668.168169141935
2007-06-18,7638.144200186665
2007-06-19,7745.380327777831
2007-06-20,7828.7646777873015
2007-06-21,7907.9380013376995
2007-06-22,7878.155419462578
2007-06-25,7847.546062116507
2007-06-26,7833.341615946515
2007-06-27,7794.711244855233
2007-06-28,7838.400236609014
2007-06-29,7929.656050817388
2007-07-02,7880.899435357157
2007-07-03,7976.848127008869
2007-07-04,8014.990380862863
2007-07-05,8016.872516205047
2007-07-06,8023.845891109329
2007-07-09,8081.032819976311
2007-07-10,8024.328538144835
2007-07-11,7980.884102059414
2007-07-12,8075.065560447608
2007-07-13,8187.890990868345
2007-07-16,8266.385486678088
2007-07-17,8254.336865300877
2007-07-18,8227.54296810362
2007-07-19,8328.867796980032
2007-07-20,8299.913669245932
2007-07-23,8378.518642138395
2007-07-24,8383.1657158379
2007-07-25,8375.320065762717
2007-07-26,8430.77690236679
2007-07-27,8130.65590782308
2007-07-30,8124.4143497292025
2007-07-31,8289.669000001959
2007-08-01,7929.91070799671
2007-08-02,7977.074779908423
2007-08-03,8033.8094732549425
2007-08-06,7887.73001968731
2007-08-07,7941.518095092181
2007-08-08,8069.421235290418
2007-08-09,8007.8694964934175
2007-08-10,7869.071286107184
2007-08-13,7997.1815497607195
2007-08-14,8000.161731866828
2007-08-15,8060.744269945479
2007-08-16,7639.457320183368
2007-08-17,7458.139185870957
2007-08-20,7681.730240032611
2007-08-21,7412.79680338416
2007-08-22,7529.127356682563
2007-08-23,7407.462999267382
2007-08-24,7482.186686520011
2007-08-27,7730.8969475446875
2007-08-28,7744.516917234249
2007-08-29,7803.195483108689
2007-08-30,7874.041258238752
2007-08-31,8064.441801744467
2007-09-03,8151.872481768627
2007-09-04,8184.313122801773
2007-09-05,8156.464751118615
2007-09-06,8246.247451254198
2007-09-07,8212.207420194323
2007-09-10,8225.848150159029
2007-09-11,8214.017760628078
2007-09-12,8202.972374589099
2007-09-13,8271.667172660747
2007-09-14,8254.27895481036
2007-09-17,8214.384481783492
2007-09-18,8326.361958565425
2007-09-19,8634.713011637774
2007-09-20,8672.396326312462
2007-09-21,8783.321476230885
2007-09-24,8986.59559677036
2007-09-25,8991.852711718928
2007-09-26,9033.701456843919
2007-09-27,9087.826773451465
2007-09-28,9141.007449168068
2007-10-01,9227.866874692902
2007-10-02,9285.893521942533
2007-10-03,9560.520501292884
2007-10-04,9589.043435201003
2007-10-05,9487.089440565134
2007-10-08,9314.325038485269
2007-10-09,9698.301263053265
2007-10-10,9840.792234680903
2007-10-11,9916.65379087883
2007-10-12,9789.338099566108
2007-10-15,10100.537047979837
2007-10-16,10201.663329688241
2007-10-17,9879.166515517089
2007-10-18,9411.918503261712
2007-10-19,9188.75440232662
2007-10-22,9270.683918756804
2007-10-23,9747.275143076424
2007-10-24,9835.128443611971
2007-10-25,9909.777075949203
2007-10-26,10116.949701213185
2007-10-29,10427.366726972272
2007-10-30,10370.641456819201
2007-10-31,10422.972740047479
2007-11-01,10349.006105928956
2007-11-02,10472.364175236935
2007-11-05,10341.994144698421
2007-11-06,10237.060018322729
2007-11-07,10145.506668828493
2007-11-08,10013.516424979507
2007-11-09,9966.365025853444
2007-11-12,9953.367183904335
2007-11-13,10055.082856428528
2007-11-14,10463.351335216508
2007-11-15,10503.26654685483
2007-11-16,10514.277174524406
2007-11-19,10565.408707140123
2007-11-20,10253.447614960802
2007-11-21,9785.41245932204
2007-11-22,9704.02778588041
2007-11-23,9847.542443600989
2007-11-26,10008.525243163887
2007-11-27,9975.222249291672
2007-11-28,9909.310676842353
2007-11-29,9895.654817209783
2007-11-30,10222.813891859729
2007-12-03,10464.050519285407
2007-12-04,10461.177157607783
2007-12-05,10685.098298743564
2007-12-06,10710.00827949225
2007-12-07,10766.869069153978
2007-12-10,10780.025900660807
2007-12-11,11012.457844505172
2007-12-12,11092.787167656139
2007-12-13,11049.456917741836
2007-12-14,11199.835783894845
2007-12-17,10735.235220075287
2007-12-18,10650.965806598824
2007-12-19,10656.686813972625
2007-12-20,10723.05846423467
2007-12-21,10702.91285810209
2007-12-24,11059.513360200432
2007-12-25,11059.513360200432
2007-12-26,11209.255996706845
2007-12-27,11178.68178991043
2007-12-28,11128.816822796342
2007-12-31,11328.759576171436
2008-01-01,11395.393448801926
2008-01-02,11475.876688399225
2008-01-03,11468.771435948724
2008-01-04,11597.772249807955
2008-01-07,11666.845649756917
2008-01-08,11538.427069717072
2008-01-09,11527.373509255403
2008-01-10,11236.958591849101
2008-01-11,11295.34744626728
2008-01-14,11307.180226759121
2008-01-15,11123.200925236513
2008-01-16,11039.754494780886
2008-01-17,10960.523467262214
2008-01-18,10546.649880446015
2008-01-21,9597.20245676901
2008-01-22,8904.729737994925
2008-01-23,9486.461717936541
2008-01-24,9167.817575563733
2008-01-25,9860.847755423007
2008-01-28,9729.13057566883
2008-01-29,9717.408685454719
2008-01-30,9467.330668615095
2008-01-31,9361.384555521527
2008-02-01,9614.608778457738
2008-02-04,9861.006448138232
2008-02-05,9966.566555458212
2008-02-06,9731.387025671203
2008-02-07,9522.351633255541
2008-02-08,9426.96556159955
2008-02-11,8964.049787971413
2008-02-12,8881.085656660865
2008-02-13,9005.70656897526
2008-02-14,9471.227162010377
2008-02-15,9620.157534811975
2008-02-18,9622.825099124975
2008-02-19,9530.62461576113
2008-02-20,9302.712124314414
2008-02-21,9327.13067414159
2008-02-22,9121.950525485365
2008-02-25,9248.171177324431
2008-02-26,9347.649586913785
2008-02-27,9244.316741788782
2008-02-28,9169.064839756538
2008-02-29,9056.388022907948
2008-03-03,8545.575799870256
2008-03-04,8351.907390074195
2008-03-05,8411.928785704933
2008-03-06,8377.237810126479
2008-03-07,7997.842108696854
2008-03-10,7984.234403139877
2008-03-11,8140.696804626229
2008-03-12,8049.16196525216
2008-03-13,7596.942574046294
2008-03-14,7747.550968975334
2008-03-17,7124.29031526718
2008-03-18,7135.076811340518
2008-03-19,7224.333165975545
2008-03-20,7330.239130073132
2008-03-21,7330.239130073132
2008-03-24,7425.821624113662
2008-03-25,7806.902737791781
2008-03-26,7712.524941415318
2008-03-27,7650.086394821207
2008-03-28,7906.106523940505
2008-03-31,7509.713699682104
2008-04-01,7631.126774007174
2008-04-02,7729.8441003577545
2008-04-03,7745.266905890961
2008-04-04,7524.407698182779
2008-04-07,7704.577206721918
2008-04-08,7655.9995066607335
2008-04-09,7721.733617718638
2008-04-10,7671.919532130112
2008-04-11,7705.0258811026615
2008-04-14,7694.568660735668
2008-04-15,7857.740791380105
2008-04-16,7852.646716163554
2008-04-17,8029.509250557853
2008-04-18,8117.299708625803
2008-04-21,8135.458497931096
2008-04-22,8135.28446032832
2008-04-23,8137.022400237341
2008-04-24,8182.259384849893
2008-04-25,8360.180895137864
2008-04-28,8328.395282259944
2008-04-29,8458.41038635044
2008-04-30,8429.851498566464
2008-05-01,8500.800106414268
2008-05-02,8632.861228360185
2008-05-05,8578.266023303544
2008-05-06,8418.473790023318
2008-05-07,8411.732468721859
2008-05-08,8221.445611078158
2008-05-09,8064.960020971901
2008-05-12,7961.376883095984
2008-05-13,7922.92883663231
2008-05-14,7948.220328430042
2008-05-15,8032.347260380071
2008-05-16,8096.421950631716
2008-05-19,8116.945685760834
2008-05-20,7962.670095587091
2008-05-21,7870.869718762351
2008-05-22,7738.06279000933
2008-05-23,7635.9963478391455
2008-05-26,7454.567522615312
2008-05-27,7406.733883179092
2008-05-28,7609.725591546752
2008-05-29,7539.138530109436
2008-05-30,7624.463994842397
2008-06-02,7444.273547281401
2008-06-03,7422.431694576036
2008-06-04,7193.178901278627
2008-06-05,7220.355467724549
2008-06-06,7100.637107259319
2008-06-09,6848.842261938616
2008-06-10,6858.529031226405
2008-06-11,6956.498066464201
2008-06-12,7032.073023362643
2008-06-13,7034.347922285576
2008-06-16,7071.1584247668525
2008-06-17,7219.329975028612
2008-06-18,7114.961953371461
2008-06-19,6971.952416002077
2008-06-20,6677.449642172828
2008-06-23,6569.413766637045
2008-06-24,6418.206330651052
2008-06-25,6516.730278237462
2008-06-26,6517.675229057484
2008-06-27,6217.393954883094
2008-06-30,6014.203244801912
2008-07-01,5717.662305635578
2008-07-02,5965.583139250708
2008-07-03,5773.423939040645
2008-07-04,5945.678122476477
2008-07-07,5980.997487612518
2008-07-08,5935.417829112131
2008-07-09,6177.353163507752
2008-07-10,6179.560242182823
2008-07-11,5975.794041098809
2008-07-14,5927.2936777069835
2008-07-15,5605.092583798743
2008-07-16,5604.911480411262
2008-07-17,5802.231175537315
2008-07-18,6024.267485688119
2008-07-21,6106.199756104691
2008-07-22,6232.547254709659
2008-07-23,6764.971817152692
2008-07-24,6729.853296098987
2008-07-25,6516.1849126555935
2008-07-28,6484.320291792722
2008-07-29,6265.843127987093
2008-07-30,6527.3625203680685
2008-07-31,6482.340662578509
2008-08-01,6656.355333672779
2008-08-04,6639.734259663503
2008-08-05,6916.9987817855435
2008-08-06,7000.644017722418
2008-08-07,7049.1627297352925
2008-08-08,7229.791137534991
2008-08-11,7392.455953762995
2008-08-12,7288.555585333769
2008-08-13,7208.357987337134
2008-08-14,6970.033216584871
2008-08-15,7068.727311622119
2008-08-18,6891.2582452022225
2008-08-19,6866.73837927644
2008-08-20,6898.23852658244
2008-08-21,6658.706356691467
2008-08-22,6757.9957179502635
2008-08-25,6752.347068066358
2008-08-26,6807.970105496766
2008-08-27,6733.027018356669
2008-08-28,6591.304391004418
2008-08-29,6800.679027445573
2008-09-01,6810.403027189675
2008-09-02,7039.090266549477
2008-09-03,7069.761683832916
2008-09-04,7073.974218419395
2008-09-05,6947.436218417252
2008-09-08,7149.06460409207
2008-09-09,7122.179463109668
2008-09-10,7020.581620630388
2008-09-11,6886.866603242739
2008-09-12,6593.286534460615
2008-09-15,6291.820507815862
2008-09-16,6190.630866018727
2008-09-17,6115.501500082626
2008-09-18,6059.962114059034
2008-09-19,6400.875439782764
2008-09-22,6328.408968307264
2008-09-23,6094.630594264257
2008-09-24,6134.800690241365
2008-09-25,6044.439595534956
2008-09-26,5836.079159773015
2008-09-29,5617.248212684056
2008-09-30,5886.910748398816
2008-10-01,6011.700112697429
2008-10-02,6098.592644665052
2008-10-03,5822.710305349767
2008-10-06,5536.325047988112
2008-10-07,5419.560302927941
2008-10-08,5186.0247391913745
2008-10-09,5184.504969312861
2008-10-10,4788.911226235142
2008-10-13,5089.2093647838055
2008-10-14,5154.405560720917
2008-10-15,4880.015885665979
2008-10-16,4818.107467420171
2008-10-17,4580.5870549898755
2008-10-20,4682.014109794663
2008-10-21,4874.874052730178
2008-10-22,4720.833776590467
2008-10-23,4482.619471821316
2008-10-24,4029.0928632881305
2008-10-27,4004.989163656422
