Date,ACWI EQUAL WEIGHTED
2010-10-01,3064.857671250314
2010-10-04,3052.9705296425627
2010-10-05,3096.8995177742618
2010-10-06,3123.7286873862545
2010-10-07,3127.0183045311364
2010-10-08,3128.351061775539
2010-10-11,3136.9580243783007
2010-10-12,3117.748707832403
2010-10-13,3159.1669773353383
2010-10-14,3178.96965518543
2010-10-15,3167.245274343984
2010-10-18,3160.694167648395
2010-10-19,3119.342806062145
2010-10-20,3141.3726405800703
2010-10-21,3151.691812464533
2010-10-22,3150.3005552305235
2010-10-25,3176.729519568929
2010-10-26,3160.8850311806073
2010-10-27,3128.5576039232965
2010-10-28,3142.6219392644716
2010-10-29,3147.6055922431665
2010-11-01,3160.8533661582787
2010-11-02,3180.0690189059455
2010-11-03,3182.9979623488393
2010-11-04,3249.7862499663256
2010-11-05,3257.398155458973
2010-11-08,3253.5474611101968
2010-11-09,3255.337765427298
2010-11-10,3229.99693453937
2010-11-11,3220.3414822673044
2010-11-12,3182.1313898885473
2010-11-15,3173.304380740024
2010-11-16,3123.626315431868
2010-11-17,3122.037585262087
2010-11-18,3169.7348971669394
2010-11-19,3176.536516847785
2010-11-22,3178.0666209788005
2010-11-23,3127.086866133278
2010-11-24,3144.2566552136027
2010-11-25,3151.110159360091
2010-11-26,3111.5006305715433
2010-11-29,3095.5589214894862
2010-11-30,3080.3433023105217
2010-12-01,3133.8128555407707
2010-12-02,3187.352191447116
2010-12-03,3216.039197283184
2010-12-06,3218.5135131025368
2010-12-07,3228.410293149673
2010-12-08,3207.8936710773987
2010-12-09,3213.5462842657253
2010-12-10,3217.553864340085
2010-12-13,3242.9479105524065
2010-12-14,3253.6525151587675
2010-12-15,3232.633200468941
2010-12-16,3223.0920214906655
2010-12-17,3225.8307348063827
2010-12-20,3223.2350461739993
2010-12-21,3256.40888308378
2010-12-22,3261.9153060918475
2010-12-23,3263.2203808246036
2010-12-24,3263.621353931856
2010-12-27,3262.163166884965
2010-12-28,3268.547325530739
2010-12-29,3288.610202191567
2010-12-30,3294.6405823199243
2010-12-31,3307.2729989594995
2011-01-03,3330.521447827716
2011-01-04,3335.626508122261
2011-01-05,3317.241432717244
2011-01-06,3315.388749056664
2011-01-07,3307.804746345367
2011-01-10,3286.842799981756
2011-01-11,3302.955476751454
2011-01-12,3343.015718932999
2011-01-13,3360.9464775328884
2011-01-14,3358.3151814832386
2011-01-17,3347.304354462202
2011-01-18,3367.48952962399
2011-01-19,3364.044011505377
2011-01-20,3318.5013384296913
2011-01-21,3319.1060715409203
2011-01-24,3333.2464897840314
2011-01-25,3335.4634987654026
2011-01-26,3352.3182044084624
2011-01-27,3357.50254826673
2011-01-28,3316.120130282471
2011-01-31,3313.821897037073
2011-02-01,3354.6699180986197
2011-02-02,3366.8703061442866
2011-02-03,3359.6003835225533
2011-02-04,3364.4871111932785
2011-02-07,3377.8457517434017
2011-02-08,3390.307971885323
2011-02-09,3363.2313565513027
2011-02-10,3332.7875699962
2011-02-11,3333.096928521943
2011-02-14,3355.1532822117742
2011-02-15,3351.639034315959
2011-02-16,3368.5970750233696
2011-02-17,3384.9158504014067
2011-02-18,3401.1726055747163
2011-02-21,3391.705552575036
2011-02-22,3334.826820240955
2011-02-23,3309.5482212143197
2011-02-24,3293.4419754665405
2011-02-25,3333.89129135239
2011-02-28,3359.156661854223
2011-03-01,3357.3296534975
2011-03-02,3345.072431493997
2011-03-03,3379.492682850904
2011-03-04,3390.34143627405
2011-03-07,3369.3197056239146
2011-03-08,3373.285512274129
2011-03-09,3379.525954811288
2011-03-10,3323.395710745663
2011-03-11,3313.6665444223922
2011-03-14,3283.224722909397
2011-03-15,3188.3492657189768
2011-03-16,3201.329541040006
2011-03-17,3225.36535657582
2011-03-18,3250.724792133464
2011-03-21,3293.3235441759225
2011-03-22,3319.46436506007
2011-03-23,3319.152169974713
2011-03-24,3347.9504080648
2011-03-25,3358.010428769623
2011-03-28,3345.133021590201
2011-03-29,3352.8603034164908
2011-03-30,3393.5814104115098
2011-03-31,3407.667747825954
2011-04-01,3424.87383537225
2011-04-04,3442.435961668799
2011-04-05,3437.437374073318
2011-04-06,3451.863781061283
2011-04-07,3446.8470538912425
2011-04-08,3464.783702572447
2011-04-11,3453.6397308890723
2011-04-12,3412.238099552403
2011-04-13,3431.606190150073
2011-04-14,3430.1732525507455
2011-04-15,3431.71035865319
2011-04-18,3388.4650276963885
2011-04-19,3397.8048840822194
2011-04-20,3462.294525104825
2011-04-21,3493.8859498458314
2011-04-22,3494.6077364277876
2011-04-25,3488.51742968202
2011-04-26,3499.0762121991856
2011-04-27,3504.0895491463593
2011-04-28,3531.0704599725073
2011-04-29,3539.0250045486987
2011-05-02,3552.5188529782445
2011-05-03,3519.2306317952157
2011-05-04,3494.209544471047
2011-05-05,3466.092961847612
2011-05-06,3471.6062271508563
2011-05-09,3463.35464068401
2011-05-10,3489.1810791894204
2011-05-11,3481.6348097980676
2011-05-12,3452.251609868055
2011-05-13,3440.2693474588405
2011-05-16,3417.4304568979614
2011-05-17,3398.170356321846
2011-05-18,3429.6503307892376
2011-05-19,3430.239918454926
2011-05-20,3417.6009799671288
2011-05-23,3350.813282984318
2011-05-24,3363.2476434635337
2011-05-25,3358.5174731867355
2011-05-26,3387.6692303937725
2011-05-27,3420.242787873532
2011-05-30,3423.707039246323
2011-05-31,3471.4671274039356
2011-06-01,3449.07568683915
2011-06-02,3424.4242527307865
2011-06-03,3414.0103731639783
2011-06-06,3391.8318154599
2011-06-07,3400.3866723784836
2011-06-08,3373.0126669918354
2011-06-09,3373.6278012745242
2011-06-10,3332.9333600577074
2011-06-13,3323.1643220762135
2011-06-14,3363.0261015779597
2011-06-15,3324.916980776909
2011-06-16,3279.118431657992
2011-06-17,3290.4742013551186
2011-06-20,3283.0912913481698
2011-06-21,3333.3226498711724
2011-06-22,3340.541009163181
2011-06-23,3298.406978643988
2011-06-24,3305.107541382641
2011-06-27,3303.7401995853506
2011-06-28,3333.306367252253
2011-06-29,3377.62513316975
2011-06-30,3420.3811154702676
2011-07-01,3447.8304771503454
2011-07-04,3473.1614350215427
2011-07-05,3465.656113781208
2011-07-06,3455.351381890604
2011-07-07,3476.9510950347553
2011-07-08,3463.2865827865767
2011-07-11,3397.0631806613787
2011-07-12,3364.050051282874
2011-07-13,3405.2093252990817
2011-07-14,3385.220847377331
2011-07-15,3389.9783773049
2011-07-18,3349.602362939654
2011-07-19,3383.672518008515
2011-07-20,3406.7851866364485
2011-07-21,3442.0780352652664
2011-07-22,3467.214602906971
2011-07-25,3445.0694340069404
2011-07-26,3456.7994098026543
2011-07-27,3416.5922825754833
2011-07-28,3397.332811604321
2011-07-29,3381.592746323814
2011-08-01,3381.0457764149414
2011-08-02,3312.5966418438697
2011-08-03,3272.8742935790083
2011-08-04,3156.133239263228
2011-08-05,3084.9132205454944
2011-08-08,2938.407405994365
2011-08-09,2958.0170466906206
2011-08-10,2941.6429485967356
2011-08-11,2995.7756363915905
2011-08-12,3018.0995494671506
2011-08-15,3081.665084299586
2011-08-16,3072.2808324678335
2011-08-17,3082.718756799364
2011-08-18,2978.517706276681
2011-08-19,2924.7252921231766
2011-08-22,2911.6259481147167
2011-08-23,2969.116645161277
2011-08-24,2973.4939753030903
2011-08-25,2949.266421076738
2011-08-26,2964.919814153639
2011-08-29,3039.1849566393425
2011-08-30,3062.547319412216
2011-08-31,3108.2989708787927
2011-09-01,3098.621295651164
2011-09-02,3041.765532597877
2011-09-05,2969.142614459047
2011-09-06,2936.3031499185363
2011-09-07,3012.8645231919772
2011-09-08,3011.2943642429786
2011-09-09,2935.0687387157463
2011-09-12,2882.467224644853
2011-09-13,2898.7862790908525
2011-09-14,2896.6465664664897
2011-09-15,2945.7663812609417
2011-09-16,2974.593197641067
2011-09-19,2912.120732340808
2011-09-20,2915.5731056007457
2011-09-21,2873.8260876778554
2011-09-22,2732.7229305866167
2011-09-23,2718.94052823206
2011-09-26,2709.075807901614
2011-09-27,2806.860800211308
2011-09-28,2783.965851130397
2011-09-29,2799.1098810332583
2011-09-30,2745.2761047048757
2011-10-03,2662.388718552468
2011-10-04,2633.3716080460526
2011-10-05,2667.9769834728845
2011-10-06,2745.5084043222705
2011-10-07,2772.683402735108
2011-10-10,2828.6111518232333
2011-10-11,2849.421728840227
2011-10-12,2893.11782175346
2011-10-13,2897.661409357853
2011-10-14,2918.610704722229
2011-10-17,2911.2176032385123
2011-10-18,2894.125240641536
2011-10-19,2900.8592177320265
2011-10-20,2856.381182536775
2011-10-21,2913.860023296794
2011-10-24,2979.4687332366098
2011-10-25,2960.0773749496407
2011-10-26,2969.5543520363194
2011-10-27,3090.1695163570726
2011-10-28,3112.8303829083247
2011-10-31,3030.6591530760156
2011-11-01,2930.869642647716
2011-11-02,2957.361191891301
2011-11-03,2978.5367464733495
2011-11-04,2996.44109474144
2011-11-07,2995.8639338890293
2011-11-08,3006.285866405494
2011-11-09,2945.293623619839
2011-11-10,2905.047101124523
2011-11-11,2961.6332106039627
2011-11-14,2954.422040044901
2011-11-15,2934.127543105765
2011-11-16,2904.674027134501
2011-11-17,2871.9657350297807
2011-11-18,2843.8514419387984
2011-11-21,2776.922797046402
2011-11-22,2767.894401573564
2011-11-23,2705.3240334812995
2011-11-24,2703.9323618424773
2011-11-25,2689.942148432521
2011-11-28,2766.767643782646
2011-11-29,2791.5857170712843
2011-11-30,2873.9713551841464
2011-12-01,2908.278400283687
2011-12-02,2919.252184958694
2011-12-05,2944.431714347286
2011-12-06,2912.84370294196
2011-12-07,2927.2701362197163
2011-12-08,2875.830291770397
2011-12-09,2876.069667586138
2011-12-12,2839.215817742868
2011-12-13,2810.307101189135
2011-12-14,2763.8372923174998
2011-12-15,2758.6012055392252
2011-12-16,2776.192539100547
2011-12-19,2736.0969278363073
2011-12-20,2791.1734069762815
2011-12-21,2811.46931643411
2011-12-22,2826.399021080748
2011-12-23,2847.3643018523485
2011-12-26,2849.5906947842773
2011-12-27,2847.570723882774
2011-12-28,2812.4752149895485
2011-12-29,2827.1384953936636
2011-12-30,2843.7601450130946
2012-01-02,2849.531411173454
2012-01-03,2899.051405856788
2012-01-04,2893.7185280978138
2012-01-05,2873.8576605741077
2012-01-06,2857.2722705174897
2012-01-09,2862.673227339243
2012-01-10,2908.87692414445
2012-01-11,2909.5810637928075
2012-01-12,2925.117534030007
2012-01-13,2915.799249295789
2012-01-16,2913.227868390559
2012-01-17,2954.446655404805
2012-01-18,2982.225311494388
2012-01-19,3016.8698138306368
2012-01-20,3028.9143546130194
2012-01-23,3047.192309713642
2012-01-24,3033.210730491256
2012-01-25,3047.825452926608
2012-01-26,3085.7043556093245
2012-01-27,3084.606703158769
2012-01-30,3058.096667026735
2012-01-31,3081.523438643044
2012-02-01,3126.1357411798435
2012-02-02,3152.016755181483
2012-02-03,3177.9375377813603
2012-02-06,3177.9274887338565
2012-02-07,3183.2208876194513
2012-02-08,3211.0266224659463
2012-02-09,3220.0443228761146
2012-02-10,3176.3587101163735
2012-02-13,3198.074434384605
2012-02-14,3179.0551990504123
2012-02-15,3203.481716696384
2012-02-16,3194.7423469290384
2012-02-17,3224.9297906762013
2012-02-20,3251.0643923118128
2012-02-21,3240.414205905023
2012-02-22,3231.8501088160806
2012-02-23,3234.8608388249404
2012-02-24,3253.0371836501645
2012-02-27,3233.155724717628
2012-02-28,3253.9051756513386
2012-02-29,3261.3482948200926
2012-03-01,3261.6565559239957
2012-03-02,3260.2725756705595
2012-03-05,3230.670273488215
2012-03-06,3164.6249361962196
2012-03-07,3170.2956473982795
2012-03-08,3221.4041262678243
2012-03-09,3232.317032416408
2012-03-12,3215.871809983509
2012-03-13,3252.753921200234
2012-03-14,3249.2587547623693
2012-03-15,3263.832250886738
2012-03-16,3273.576120832554
2012-03-19,3275.3310864597947
2012-03-20,3247.068224061485
2012-03-21,3236.9691737854605
2012-03-22,3218.546166722683
2012-03-23,3228.0712578569714
2012-03-26,3246.3774441825776
2012-03-27,3261.582698361498
2012-03-28,3237.3461416246273
2012-03-29,3215.6907604248804
2012-03-30,3237.809502829531
2012-04-02,3257.866302530912
2012-04-03,3252.694928144171
2012-04-04,3189.534357819528
2012-04-05,3183.7469103877575
2012-04-06,3181.8274366508363
2012-04-09,3156.7875861475427
2012-04-10,3117.927457689261
2012-04-11,3126.011301108415
2012-04-12,3164.2188223769895
2012-04-13,3148.4699682
2012-04-16,3135.621468590471
2012-04-17,3163.8692683115
2012-04-18,3162.8132286683317
2012-04-19,3152.1193287280325
2012-04-20,3154.759611455598
2012-04-23,3112.4587253694867
2012-04-24,3124.9978244259023
2012-04-25,3150.5233303443647
2012-04-26,3166.113548613109
2012-04-27,3177.248673478071
2012-04-30,3180.054960722294
2012-05-01,3179.336028612472
2012-05-02,3177.5099527843677
2012-05-03,3161.8881467453166
2012-05-04,3130.7096845767082
2012-05-07,3104.7821214381734
2012-05-08,3082.5841589527945
2012-05-09,3047.449221708465
2012-05-10,3056.730984090088
2012-05-11,3041.0890122994833
2012-05-14,2992.810152838612
2012-05-15,2963.770766741531
2012-05-16,2921.0067822564674
2012-05-17,2904.9749072548575
2012-05-18,2863.2225254670975
2012-05-21,2887.640401411012
2012-05-22,2911.4765720200908
2012-05-23,2864.411924364244
2012-05-24,2872.980718282627
2012-05-25,2870.9630948268664
2012-05-28,2881.8036446093556
2012-05-29,2915.667633690704
2012-05-30,2870.82413746741
2012-05-31,2863.0355314278477
2012-06-01,2809.1693005766756
2012-06-04,2784.5682511307314
2012-06-05,2806.81716913827
2012-06-06,2863.9594039117364
2012-06-07,2887.250572678974
2012-06-08,2871.427856581473
2012-06-11,2880.270029808005
2012-06-12,2883.7829132039333
2012-06-13,2885.836823077981
2012-06-14,2884.884319603463
2012-06-15,2920.3798399996854
2012-06-18,2937.796560807707
2012-06-19,2968.8261078492774
2012-06-20,2986.133167197946
2012-06-21,2938.5406041122997
2012-06-22,2916.8403287268275
2012-06-25,2879.3874743116035
2012-06-26,2880.3047279888942
2012-06-27,2906.8708597344785
2012-06-28,2903.7014262207204
2012-06-29,2993.7963673123977
2012-07-02,3007.4425767391726
2012-07-03,3042.6889641353655
2012-07-04,3044.474727087786
2012-07-05,3029.0344841544575
2012-07-06,3000.0178957960666
2012-07-09,2973.939722306161
2012-07-10,2966.760219113083
2012-07-11,2963.2670387940684
2012-07-12,2925.0922952298097
2012-07-13,2957.5870613681377
2012-07-16,2957.9537732016447
2012-07-17,2965.1726222082884
2012-07-18,2975.049293938484
2012-07-19,3001.0090553997943
2012-07-20,2967.308186977184
2012-07-23,2905.3594403304687
2012-07-24,2889.28185599734
2012-07-25,2879.50886725821
2012-07-26,2931.676055508213
2012-07-27,2987.942882855511
2012-07-30,3003.4355800736776
2012-07-31,3005.85965318214
2012-08-01,3000.736912271488
2012-08-02,2969.8108723239407
2012-08-03,3009.1673007900645
2012-08-06,3044.89015296623
2012-08-07,3063.9436660739125
2012-08-08,3067.585405739847
2012-08-09,3082.578124519052
2012-08-10,3081.900751718948
2012-08-13,3070.7600447680957
2012-08-14,3075.881107254044
2012-08-15,3072.6321929620913
2012-08-16,3095.553563348997
2012-08-17,3101.077621412799
2012-08-20,3097.6643123167783
2012-08-21,3116.784119744732
2012-08-22,3100.100094474449
2012-08-23,3107.9643985154185
2012-08-24,3091.3872834638846
2012-08-27,3088.8315825283903
2012-08-28,3076.7591890697245
2012-08-29,3071.38623514437
2012-08-30,3044.860264275001
2012-08-31,3058.4438254982933
2012-09-03,3064.719446883407
2012-09-04,3052.6016200215045
2012-09-05,3039.712819382857
2012-09-06,3081.729704914598
2012-09-07,3139.2977076449556
2012-09-10,3136.782101273711
2012-09-11,3146.644782829864
2012-09-12,3168.1612232098273
2012-09-13,3184.993518125068
2012-09-14,3257.5436935682797
2012-09-17,3246.368321870228
2012-09-18,3229.7971714222012
2012-09-19,3245.863656520158
2012-09-20,3215.1099528266905
2012-09-21,3235.1229177612686
2012-09-24,3218.856922203258
2012-09-25,3213.063615237888
2012-09-26,3170.1278076772305
2012-09-27,3194.0228866756283
2012-09-28,3189.13080420065
2012-10-01,3198.3774204557844
2012-10-02,3202.4485440182925
2012-10-03,3194.242017128786
2012-10-04,3216.0567736514604
2012-10-05,3233.431625773088
2012-10-08,3209.4024315910146
2012-10-09,3186.8945184221607
2012-10-10,3167.1805411454748
2012-10-11,3178.6936423041675
2012-10-12,3178.8841773754234
2012-10-15,3184.755277697622
2012-10-16,3219.0636437178873
2012-10-17,3249.280205730608
2012-10-18,3257.635487137531
2012-10-19,3228.602107791733
2012-10-22,3225.5229709828423
2012-10-23,3185.9845857527166
2012-10-24,3178.757544389017
2012-10-25,3188.147780555507
2012-10-26,3169.840867869817
2012-10-29,3162.104185063413
2012-10-30,3173.4070568692073
2012-10-31,3181.4071119497326
2012-11-01,3207.5004832140708
2012-11-02,3204.1278247556
2012-11-05,3195.641983520783
2012-11-06,3210.4730396929294
2012-11-07,3189.2980213926626
2012-11-08,3156.5909260902145
2012-11-09,3148.131966917492
2012-11-12,3139.6944867068423
2012-11-13,3128.040914343097
2012-11-14,3107.0465426817395
2012-11-15,3098.9351025026094
2012-11-16,3093.351016408709
2012-11-19,3140.8282838478294
2012-11-20,3139.8025421839984
2012-11-21,3143.7618844659064
2012-11-22,3163.013043027612
2012-11-23,3193.1854655965913
2012-11-26,3193.8072484561744
2012-11-27,3193.9779079463215
2012-11-28,3191.8003796586777
2012-11-29,3225.189900865608
2012-11-30,3234.6888926283987
2012-12-03,3233.8740928178204
2012-12-04,3238.6616621625844
2012-12-05,3252.475622454005
2012-12-06,3264.7589993695287
2012-12-07,3269.339472321785
2012-12-10,3275.5297211720745
2012-12-11,3291.802362644575
2012-12-12,3305.551122158421
2012-12-13,3300.652653314544
2012-12-14,3302.887450287324
2012-12-17,3315.9224685627423
2012-12-18,3342.182650422334
2012-12-19,3363.4006433479694
2012-12-20,3367.0488755774686
2012-12-21,3340.4726587030914
2012-12-24,3335.5094274786798
2012-12-25,3339.625768607032
2012-12-26,3340.193040292663
2012-12-27,3347.1668325989426
2012-12-28,3342.403301738646
2012-12-31,3356.842971057768
2013-01-01,3358.5018207337325
2013-01-02,3421.087700294654
2013-01-03,3426.101005040696
2013-01-04,3435.700126495869
2013-01-07,3429.742350699128
2013-01-08,3414.7165448780365
2013-01-09,3427.331244411229
2013-01-10,3449.934881565986
2013-01-11,3449.863829076714
2013-01-14,3456.8978933101366
2013-01-15,3461.4508927339853
2013-01-16,3446.2227560551296
2013-01-17,3457.009252035716
2013-01-18,3472.837329739598
2013-01-21,3474.789397026715
2013-01-22,3483.0512457754057
2013-01-23,3469.9109483755146
2013-01-24,3470.24196386884
2013-01-25,3485.32732531058
2013-01-28,3476.0956970770367
2013-01-29,3492.5822841392783
2013-01-30,3494.1701640486945
2013-01-31,3490.2690489673987
2013-02-01,3506.6007772746248
2013-02-04,3486.8676071704285
2013-02-05,3480.7444058122205
2013-02-06,3493.1461375254407
2013-02-07,3480.279286599959
2013-02-08,3487.9604458142912
2013-02-11,3476.420679154346
2013-02-12,3493.167913607493
2013-02-13,3498.114168435505
2013-02-14,3498.985277974391
2013-02-15,3488.0233740714175
2013-02-18,3492.4929596505417
2013-02-19,3509.0995494784643
2013-02-20,3502.281684486817
2013-02-21,3456.648700075549
2013-02-22,3473.0754610080244
2013-02-25,3464.4744826457318
2013-02-26,3442.7982407200625
2013-02-27,3468.171284510371
2013-02-28,3490.890471828456
2013-03-01,3481.957215203664
2013-03-04,3473.774626371245
2013-03-05,3503.181347328686
2013-03-06,3521.374774550536
2013-03-07,3522.795000888458
2013-03-08,3538.0964562893696
2013-03-11,3545.6455851737032
2013-03-12,3538.510617983078
2013-03-13,3521.2031729095384
2013-03-14,3534.2679028132634
2013-03-15,3545.3678104051655
2013-03-18,3508.4964818504004
2013-03-19,3500.14419053667
2013-03-20,3508.82670071991
2013-03-21,3501.1218767679547
2013-03-22,3495.3851999929316
2013-03-25,3495.5205504649807
2013-03-26,3506.9342329665665
2013-03-27,3510.858487224789
2013-03-28,3521.8711571412737
2013-03-29,3527.032775176217
2013-04-01,3504.9499339135914
2013-04-02,3504.6726206037742
2013-04-03,3492.40205815067
2013-04-04,3474.091588557574
2013-04-05,3466.427216910709
2013-04-08,3478.2190424686905
2013-04-09,3496.918903018849
2013-04-10,3539.57629398899
2013-04-11,3563.609912608093
2013-04-12,3550.6189595198084
2013-04-15,3492.4743730908012
2013-04-16,3505.2205030892374
2013-04-17,3480.2580990238057
2013-04-18,3463.248555694257
2013-04-19,3487.4075890241575
2013-04-22,3501.6288648948994
2013-04-23,3523.0142422809486
2013-04-24,3553.3132233547335
2013-04-25,3579.5250750993623
2013-04-26,3571.5437162424155
2013-04-29,3590.3376755476247
2013-04-30,3621.978750270227
2013-05-01,3606.0086785047706
2013-05-02,3602.5141802497587
2013-05-03,3623.9567240212564
2013-05-06,3629.739919672634
2013-05-07,3663.109277093594
2013-05-08,3696.09490614985
2013-05-09,3680.5594821377504
2013-05-10,3672.2077195547777
2013-05-13,3667.646979674581
2013-05-14,3682.5206255323938
2013-05-15,3693.4018239125426
2013-05-16,3691.8967255771245
2013-05-17,3694.987510518157
2013-05-20,3712.5933143786397
2013-05-21,3718.447861647739
2013-05-22,3703.5180022523055
2013-05-23,3629.660993043771
2013-05-24,3633.024522759749
2013-05-27,3621.4835506445393
2013-05-28,3631.2759083521905
2013-05-29,3624.023981680031
2013-05-30,3606.5174211589524
2013-05-31,3574.212095326645
2013-06-03,3550.58401114804
2013-06-04,3564.256935009242
2013-06-05,3516.080533196322
2013-06-06,3509.0057275863014
2013-06-07,3525.369137279501
2013-06-10,3526.5625846505386
2013-06-11,3493.0492425287293
2013-06-12,3489.038832877152
2013-06-13,3474.2530858904975
2013-06-14,3496.6717916622874
2013-06-17,3527.8977807281804
2013-06-18,3528.9076889032594
2013-06-19,3521.735650234006
2013-06-20,3387.1725835890547
2013-06-21,3370.3434773835315
2013-06-24,3315.057846528856
2013-06-25,3327.9989983435407
2013-06-26,3362.3842532443077
2013-06-27,3401.770018111402
2013-06-28,3433.1204661404136
2013-07-01,3459.497746751567
2013-07-02,3455.578326131515
2013-07-03,3424.870711420897
2013-07-04,3444.1053865321414
2013-07-05,3442.11870157458
2013-07-08,3435.52221679433
2013-07-09,3462.5392885412775
2013-07-10,3478.474425026223
2013-07-11,3546.6638390564035
2013-07-12,3551.8233667978106
2013-07-15,3564.9912474760026
2013-07-16,3571.321024395776
2013-07-17,3577.290250291223
2013-07-18,3590.791124734881
2013-07-19,3586.8883932437516
2013-07-22,3606.3391280609294
2013-07-23,3624.9400116407696
2013-07-24,3617.40749009222
2013-07-25,3609.439439442817
2013-07-26,3600.811903769184
2013-07-29,3571.608474599509
2013-07-30,3577.2196984843026
2013-07-31,3561.692200383534
2013-08-01,3599.9868481118883
2013-08-02,3623.3748814522432
2013-08-05,3621.7032562816867
2013-08-06,3612.7972981194007
2013-08-07,3585.152115394805
2013-08-08,3612.246769009485
2013-08-09,3618.442634848575
2013-08-12,3621.9021975290493
2013-08-13,3634.0259872942984
2013-08-14,3642.155412120742
2013-08-15,3602.7507719177306
2013-08-16,3601.7236726632123
2013-08-19,3575.1435022500705
2013-08-20,3554.568492885504
2013-08-21,3525.7062157541272
2013-08-22,3530.686349436514
2013-08-23,3561.3610529693583
2013-08-26,3555.9651873492935
2013-08-27,3504.670850281289
2013-08-28,3479.543918811414
2013-08-29,3493.731060108535
2013-08-30,3492.9119707858495
2013-09-02,3515.6229539189108
2013-09-03,3523.6720946112373
2013-09-04,3544.5788778325746
2013-09-05,3557.45751613499
2013-09-06,3575.060916304041
2013-09-09,3624.9555736960297
2013-09-10,3670.676879632772
2013-09-11,3687.9367375353813
2013-09-12,3682.247886565272
2013-09-13,3676.011017167839
2013-09-16,3714.9965219109604
2013-09-17,3715.9699713198193
2013-09-18,3735.5752457811545
2013-09-19,3791.3237733122382
2013-09-20,3762.9774711786404
2013-09-23,3763.138362585753
2013-09-24,3753.6558587689065
2013-09-25,3748.7603979051437
2013-09-26,3750.233402003503
2013-09-27,3746.0569313396995
2013-09-30,3714.564551575825
2013-10-01,3738.415918175663
2013-10-02,3734.7095253826174
2013-10-03,3735.077578719368
2013-10-04,3742.068148520659
2013-10-07,3719.6399141375177
2013-10-08,3710.212531262905
2013-10-09,3705.631309737591
2013-10-10,3749.3705909111723
2013-10-11,3779.9372994343307
2013-10-14,3785.066992368797
2013-10-15,3784.1930539408786
2013-10-16,3799.3065536393024
2013-10-17,3835.2465218855623
2013-10-18,3863.3955079726497
2013-10-21,3869.5687080476882
2013-10-22,3888.9671447734518
2013-10-23,3862.0414407074836
2013-10-24,3870.973746475819
2013-10-25,3855.725093188297
2013-10-28,3863.5620192842607
2013-10-29,3868.3664489170096
2013-10-30,3874.588373502417
2013-10-31,3851.3424240298755
2013-11-01,3823.6894691591883
2013-11-04,3832.6338532317986
2013-11-05,3815.1909863600526
2013-11-06,3826.2759583966945
2013-11-07,3787.418810848082
2013-11-08,3774.4564048970196
2013-11-11,3774.544673257943
2013-11-12,3771.4257064996896
2013-11-13,3762.2138196397677
2013-11-14,3795.45140163204
2013-11-15,3824.467695467777
2013-11-18,3849.433830751834
2013-11-19,3836.1759327384984
2013-11-20,3821.744891682385
2013-11-21,3807.6321550683024
2013-11-22,3821.814679845865
2013-11-25,3827.6607880363727
2013-11-26,3821.7531330661836
2013-11-27,3824.2413561535805
2013-11-28,3837.984814108359
2013-11-29,3846.210223853246
2013-12-02,3832.510859956161
2013-12-03,3810.8883089631895
2013-12-04,3784.6283111249472
2013-12-05,3779.5182060541715
2013-12-06,3795.8976508729324
2013-12-09,3818.7718585409953
2013-12-10,3818.513743640823
2013-12-11,3787.0939181997783
2013-12-12,3753.1339941421797
2013-12-13,3750.3314347963833
2013-12-16,3760.2244835102238
2013-12-17,3759.7817573708576
2013-12-18,3787.160113259148
2013-12-19,3786.8565013088214
2013-12-20,3800.201539031239
2013-12-23,3820.6353942009196
2013-12-24,3828.0136521202844
2013-12-25,3827.1559910452775
2013-12-26,3833.9402531142696
2013-12-27,3853.9364913479812
2013-12-30,3870.1778963451106
2013-12-31,3878.4062945521014
2014-01-01,3878.9965314864266
2014-01-02,3847.0603912982615
2014-01-03,3839.724813184878
2014-01-06,3820.8334353872456
2014-01-07,3824.0246945314902
2014-01-08,3838.85877979545
2014-01-09,3824.579672328048
2014-01-10,3849.028407343205
2014-01-13,3851.50147914365
2014-01-14,3846.5608694362545
2014-01-15,3863.024097704727
2014-01-16,3859.8379226599586
2014-01-17,3856.560912297869
2014-01-20,3852.813639780746
2014-01-21,3854.8565229813235
2014-01-22,3868.69575327041
2014-01-23,3840.9122957839677
2014-01-24,3778.206525463048
2014-01-27,3723.7890354931815
2014-01-28,3737.4743783758595
2014-01-29,3744.896726730711
2014-01-30,3732.943725737637
2014-01-31,3725.0102448712073
2014-02-03,3678.9803149228183
2014-02-04,3650.331005679451
2014-02-05,3658.478938625065
2014-02-06,3701.824427736497
2014-02-07,3742.7339731489965
2014-02-10,3753.948069526081
2014-02-11,3784.4647191785734
2014-02-12,3806.8836510543006
2014-02-13,3803.008867939962
2014-02-14,3822.496426490932
2014-02-17,3839.1517591105894
2014-02-18,3849.28666580578
2014-02-19,3846.886824542707
2014-02-20,3834.113845994903
2014-02-21,3857.7894637867475
2014-02-24,3869.1885586935396
2014-02-25,3873.073957961618
2014-02-26,3865.8070681292243
2014-02-27,3875.69527243168
2014-02-28,3894.407385087869
2014-03-03,3849.471648490576
2014-03-04,3882.795780102564
2014-03-05,3892.6555775785214
2014-03-06,3924.4149052635084
2014-03-07,3915.399944119763
2014-03-10,3891.630951679164
2014-03-11,3890.993133071888
2014-03-12,3861.576048709353
2014-03-13,3849.790648828474
