Date,AC ASIA ex JAPAN EQUAL WEIGHTED
2011-01-12,4988.787441659815
2011-01-13,4997.432258981259
2011-01-14,4985.894514482654
2011-01-17,4939.981910942205
2011-01-18,4958.083004073751
2011-01-19,4993.717152224759
2011-01-20,4931.298095890114
2011-01-21,4877.428092018616
2011-01-24,4862.418883221243
2011-01-25,4873.954015568225
2011-01-26,4900.698448500742
2011-01-27,4908.203311974768
2011-01-28,4880.441367330702
2011-01-31,4832.2356688790915
2011-02-01,4831.434906288178
2011-02-02,4875.626140383491
2011-02-03,4884.1868714739485
2011-02-04,4876.535447665225
2011-02-07,4874.631313458474
2011-02-08,4853.161362994209
2011-02-09,4774.765775336408
2011-02-10,4666.327558594646
2011-02-11,4610.582037704487
2011-02-14,4693.470835475079
2011-02-15,4688.075474981677
2011-02-16,4695.8270628351365
2011-02-17,4698.523658889181
2011-02-18,4751.955032178238
2011-02-21,4743.496035556904
2011-02-22,4625.210739339365
2011-02-23,4592.133423323782
2011-02-24,4518.060108612969
2011-02-25,4572.0547480321065
2011-02-28,4587.126540353398
2011-03-01,4663.065722062493
2011-03-02,4624.927534073958
2011-03-03,4687.690734571272
2011-03-04,4743.160699342984
2011-03-07,4711.264937337074
2011-03-08,4746.742675788634
2011-03-09,4768.030521032698
2011-03-10,4722.0261366154145
2011-03-11,4656.401957691464
2011-03-14,4667.4076367960515
2011-03-15,4540.088999298171
2011-03-16,4593.1821652745
2011-03-17,4543.904194080193
2011-03-18,4585.44847120595
2011-03-21,4645.95439666242
2011-03-22,4688.834547930992
2011-03-23,4704.338613941088
2011-03-24,4736.296380097569
2011-03-25,4774.7334367945505
2011-03-28,4753.384552819944
2011-03-29,4777.360597786258
2011-03-30,4839.835574565507
2011-03-31,4881.299480416468
2011-04-01,4928.23000150411
2011-04-04,4969.59092164316
2011-04-05,4973.82930320554
2011-04-06,5015.846807719945
2011-04-07,5031.242819216626
2011-04-08,5051.794113145266
2011-04-11,5023.519990666761
2011-04-12,4956.704128862239
2011-04-13,5008.8161206455625
2011-04-14,5018.59196062112
2011-04-15,5007.493251081966
2011-04-18,4989.721395452058
2011-04-19,4955.648697547041
2011-04-20,5046.5754852276705
2011-04-21,5096.224549466634
2011-04-22,5101.7492707091205
2011-04-25,5107.080920571665
2011-04-26,5081.495819079956
2011-04-27,5097.5948140984665
2011-04-28,5089.146500106622
2011-04-29,5075.95630085442
2011-05-02,5092.66955650074
2011-05-03,5036.218148886167
2011-05-04,5005.176815882406
2011-05-05,4985.81298147637
2011-05-06,4965.834921996023
2011-05-09,4997.477511056801
2011-05-10,5002.152854550506
2011-05-11,5044.125910009293
2011-05-12,4960.590311117284
2011-05-13,4982.196847998971
2011-05-16,4916.314254136624
2011-05-17,4910.367040403203
2011-05-18,4947.331821730743
2011-05-19,4927.425757897336
2011-05-20,4931.057521167593
2011-05-23,4804.9613769845555
2011-05-24,4830.455227462169
2011-05-25,4785.44022511982
2011-05-26,4845.264234726969
2011-05-27,4889.445849201049
2011-05-30,4904.847547618265
2011-05-31,4987.044263413626
2011-06-01,5007.417735813559
2011-06-02,4956.19890738205
2011-06-03,4948.725567802933
2011-06-06,4940.134472658748
2011-06-07,4926.610544222292
2011-06-08,4889.072527651896
2011-06-09,4857.706937815153
2011-06-10,4809.262387795871
2011-06-13,4775.415659486944
2011-06-14,4817.83112203924
2011-06-15,4814.08050985684
2011-06-16,4723.488164819046
2011-06-17,4705.585814358504
2011-06-20,4667.668483888679
2011-06-21,4728.263819713857
2011-06-22,4754.071657208028
2011-06-23,4732.572712894377
2011-06-24,4796.870547102596
2011-06-27,4777.287003562307
2011-06-28,4782.775571334706
2011-06-29,4836.474825579483
2011-06-30,4904.865379826097
2011-07-01,4933.138950759136
2011-07-04,5004.359979853457
2011-07-05,5004.171293102027
2011-07-06,4998.793038377481
2011-07-07,5020.068083139195
2011-07-08,5040.1064645788565
2011-07-11,4980.256275687158
2011-07-12,4851.522411487329
2011-07-13,4911.871519855057
2011-07-14,4925.726012983665
2011-07-15,4934.848242885762
2011-07-18,4902.320299692421
2011-07-19,4910.702959881009
2011-07-20,4954.9963110990375
2011-07-21,4955.224989502506
2011-07-22,5032.582406613797
2011-07-25,4992.308169019295
2011-07-26,5028.658601865111
2011-07-27,5048.878691154591
2011-07-28,5019.526510522943
2011-07-29,4961.325626573257
2011-08-01,5028.894426941756
2011-08-02,4960.074027157865
2011-08-03,4868.798555334187
2011-08-04,4799.4897195513195
2011-08-05,4588.324752422437
2011-08-08,4431.322381598392
2011-08-09,4303.365265797457
2011-08-10,4389.96179523094
2011-08-11,4378.298544257981
2011-08-12,4370.123844751232
2011-08-15,4451.590596087007
2011-08-16,4482.820718475628
2011-08-17,4488.998973481008
2011-08-18,4434.737658468871
2011-08-19,4262.454486228015
2011-08-22,4217.524996143264
2011-08-23,4315.609676799313
2011-08-24,4257.139998346525
2011-08-25,4248.466588809428
2011-08-26,4228.276232926968
2011-08-29,4317.128953820806
2011-08-30,4364.3839337706695
2011-08-31,4440.012206843114
2011-09-01,4458.751525128814
2011-09-02,4442.5778304151145
2011-09-05,4320.407454790306
2011-09-06,4266.116832090627
2011-09-07,4356.819705336414
2011-09-08,4354.36969754471
2011-09-09,4314.860685645878
2011-09-12,4207.505883287234
2011-09-13,4164.470933801066
2011-09-14,4066.724735711959
2011-09-15,4102.025234763322
2011-09-16,4180.175826640746
2011-09-19,4065.233221751258
2011-09-20,4065.7861651207404
2011-09-21,4064.534425814092
2011-09-22,3831.5283844790106
2011-09-23,3736.4333802243405
2011-09-26,3583.374196713852
2011-09-27,3753.6552409093015
2011-09-28,3772.1037914615526
2011-09-29,3799.049694684987
2011-09-30,3756.2851330861727
2011-10-03,3615.4846322466888
2011-10-04,3523.9744095322058
2011-10-05,3507.0917866618406
2011-10-06,3630.7145900130686
2011-10-07,3743.60016334425
2011-10-10,3764.967189632932
2011-10-11,3851.2241135546124
2011-10-12,3915.004147560312
2011-10-13,3996.809579397278
2011-10-14,3970.9119068289506
2011-10-17,4061.184582264129
2011-10-18,3924.1696085342583
2011-10-19,3965.9006144473183
2011-10-20,3856.4752424141234
2011-10-21,3866.7983853202
2011-10-24,3996.8204832263127
2011-10-25,4034.711899966572
2011-10-26,4061.2986333327185
2011-10-27,4187.138528778476
2011-10-28,4263.825979138683
2011-10-31,4210.274835330128
2011-11-01,4125.508773590784
2011-11-02,4150.0320214480125
2011-11-03,4087.317822939322
2011-11-04,4199.349453161593
2011-11-07,4184.544699186111
2011-11-08,4167.8513087162255
2011-11-09,4168.008753807566
2011-11-10,3993.863328252015
2011-11-11,4027.8460798757405
2011-11-14,4101.293461641665
2011-11-15,4055.4657241094465
2011-11-16,3996.0669151291336
2011-11-17,3983.409857496035
2011-11-18,3898.9305296635503
2011-11-21,3804.1453649354758
2011-11-22,3808.062375206844
2011-11-23,3713.784991851792
2011-11-24,3740.152893536045
2011-11-25,3687.650253281298
2011-11-28,3767.8020759449582
2011-11-29,3820.1322988849265
2011-11-30,3801.7295110251503
2011-12-01,3982.2327854859946
2011-12-02,3993.7302679841064
2011-12-05,3988.2910548628943
2011-12-06,3930.921779686575
2011-12-07,3980.5586530174546
2011-12-08,3938.6069075915275
2011-12-09,3848.0577674718843
2011-12-12,3839.2374991717097
2011-12-13,3798.2255469787256
2011-12-14,3779.3674262493464
2011-12-15,3710.2180307567214
2011-12-16,3753.689990299933
2011-12-19,3673.473382363854
2011-12-20,3679.1269387376915
2011-12-21,3797.1623777528416
2011-12-22,3795.1271662500285
2011-12-23,3845.932786721052
2011-12-26,3842.857182934265
2011-12-27,3822.7352492347727
2011-12-28,3796.911634437954
2011-12-29,3798.5259328445
2011-12-30,3802.16943727263
2012-01-02,3783.1765045847565
2012-01-03,3854.9381521081473
2012-01-04,3857.593355230903
2012-01-05,3858.676154671697
2012-01-06,3823.2404381498613
2012-01-09,3842.0417444906834
2012-01-10,3913.154492937877
2012-01-11,3931.2523675546695
2012-01-12,3948.7055000826467
2012-01-13,3974.811862330391
2012-01-16,3931.640568989071
2012-01-17,4049.371723942976
2012-01-18,4063.76176515854
2012-01-19,4118.398075570732
2012-01-20,4147.247062697415
2012-01-23,4150.445174287067
2012-01-24,4158.419142744776
2012-01-25,4171.872289522039
2012-01-26,4216.876209976751
2012-01-27,4240.511904801319
2012-01-30,4192.245675448925
2012-01-31,4265.149126927477
2012-02-01,4279.096656688365
2012-02-02,4370.6273380686935
2012-02-03,4393.459553255824
2012-02-06,4397.414133155326
2012-02-07,4388.823297259355
2012-02-08,4489.5208981953
2012-02-09,4520.668352136013
2012-02-10,4460.2957290876775
2012-02-13,4471.187303810995
2012-02-14,4450.550060829804
2012-02-15,4528.876753208711
2012-02-16,4467.151527016865
2012-02-17,4514.490312806243
2012-02-20,4537.986838648299
2012-02-21,4533.424984410892
2012-02-22,4539.961812168097
2012-02-23,4502.961197108291
2012-02-24,4517.256023193068
2012-02-27,4457.705695306243
2012-02-28,4515.230916706923
2012-02-29,4581.200570769396
2012-03-01,4545.429108408981
2012-03-02,4583.784580097011
2012-03-05,4515.402044949885
2012-03-06,4434.377182105502
2012-03-07,4408.64766207065
2012-03-08,4473.605039709044
2012-03-09,4509.563262479339
2012-03-12,4478.365942364989
2012-03-13,4521.776185947484
2012-03-14,4545.686546228242
2012-03-15,4518.68524945848
2012-03-16,4509.614767864911
2012-03-19,4485.461268259953
2012-03-20,4445.943562723569
2012-03-21,4429.469422475019
2012-03-22,4410.836147613716
2012-03-23,4408.338151775545
2012-03-26,4367.26434827059
2012-03-27,4434.735074971471
2012-03-28,4403.6328867536095
2012-03-29,4353.718339058905
2012-03-30,4393.938457691143
2012-04-02,4403.698727049903
2012-04-03,4434.620588790232
2012-04-04,4394.934665558705
2012-04-05,4375.718403977424
2012-04-06,4385.284309122386
2012-04-09,4335.148465452664
2012-04-10,4319.757317766253
2012-04-11,4296.020692035315
2012-04-12,4324.678159582755
2012-04-13,4378.880942645853
2012-04-16,4344.661577934897
2012-04-17,4323.220690995718
2012-04-18,4348.915472818904
2012-04-19,4351.6111482944825
2012-04-20,4324.843500016944
2012-04-23,4280.945182492119
2012-04-24,4270.470252546022
2012-04-25,4279.081063856641
2012-04-26,4288.027767432207
2012-04-27,4275.127053314722
2012-04-30,4311.0892932674715
2012-05-01,4312.350511204661
2012-05-02,4354.785923270033
2012-05-03,4338.581156000059
2012-05-04,4329.415231622577
2012-05-07,4251.543877520562
2012-05-08,4248.908715362118
2012-05-09,4179.2378333252655
2012-05-10,4168.53041493733
2012-05-11,4119.75102733247
2012-05-14,4076.7671397338354
2012-05-15,4070.695350679056
2012-05-16,3946.5527987800388
2012-05-17,3984.822384345949
2012-05-18,3903.281672357385
2012-05-21,3915.5395882327707
2012-05-22,3961.812281488115
2012-05-23,3896.0340984733702
2012-05-24,3892.967632919299
2012-05-25,3890.265563387009
2012-05-28,3918.369673054063
2012-05-29,3996.135911267188
2012-05-30,3960.7499444928594
2012-05-31,3952.3209096049313
2012-06-01,3895.7515098161534
2012-06-04,3790.3762965344467
2012-06-05,3818.3820399683855
2012-06-06,3883.377521951868
2012-06-07,3923.664575324419
2012-06-08,3903.368285561889
2012-06-11,3973.8725520458183
2012-06-12,3964.6263156147993
2012-06-13,3980.6765049702226
2012-06-14,3949.660399660779
2012-06-15,3996.767557926376
2012-06-18,4035.610098221205
2012-06-19,4045.0882529451083
2012-06-20,4078.7326243892385
2012-06-21,4034.3946476454867
2012-06-22,3979.32659313716
2012-06-25,3945.9100669668105
2012-06-26,3944.744910702936
2012-06-27,3973.6595480981105
2012-06-28,3956.4182459423882
2012-06-29,4047.5402202390437
2012-07-02,4067.504362121692
2012-07-03,4133.222854852487
2012-07-04,4158.235774134005
2012-07-05,4159.07246429719
2012-07-06,4149.41662159309
2012-07-09,4082.1982809050232
2012-07-10,4084.4882452165734
2012-07-11,4090.2278347584615
2012-07-12,4016.239971579424
2012-07-13,4034.0307863305425
2012-07-16,4031.6042755153876
2012-07-17,4055.8571718897188
2012-07-18,4021.4585033660655
2012-07-19,4056.6108398713845
2012-07-20,4054.2230566445473
2012-07-23,3959.4519949410783
2012-07-24,3948.3833170889156
2012-07-25,3911.9254633694723
2012-07-26,3913.173864202941
2012-07-27,3991.5991916481307
2012-07-30,4024.676299641103
2012-07-31,4077.1537447164674
2012-08-01,4098.377885279962
2012-08-02,4076.316229283049
2012-08-03,4057.4057053804636
2012-08-06,4118.360920859143
2012-08-07,4136.632920609366
2012-08-08,4143.798341327611
2012-08-09,4192.192274650521
2012-08-10,4181.277642315267
2012-08-13,4164.598807524045
2012-08-14,4188.7670773133805
2012-08-15,4172.657133378633
2012-08-16,4171.737985864379
2012-08-17,4176.025001435667
2012-08-20,4171.137129541169
2012-08-21,4197.664588830794
2012-08-22,4176.630348741661
2012-08-23,4208.616177515356
2012-08-24,4165.5126676328255
2012-08-27,4150.19171013028
2012-08-28,4124.930650865812
2012-08-29,4119.604274762363
2012-08-30,4087.0296490355995
2012-08-31,4089.5096481300807
2012-09-03,4112.945802358395
2012-09-04,4105.183359090188
2012-09-05,4052.2887876458058
2012-09-06,4064.8653384509757
2012-09-07,4152.822801396765
2012-09-10,4171.837290160745
2012-09-11,4171.368970684208
2012-09-12,4217.199016912612
2012-09-13,4215.346129924499
2012-09-14,4358.891251884375
2012-09-17,4381.284181342253
2012-09-18,4355.688338866584
2012-09-19,4388.8994931262905
2012-09-20,4331.84209556936
2012-09-21,4388.3161337669335
2012-09-24,4372.330262692772
2012-09-25,4363.258896448107
2012-09-26,4315.5608367058785
2012-09-27,4346.852177023791
2012-09-28,4394.052946233977
2012-10-01,4388.147402894897
2012-10-02,4395.233471911257
2012-10-03,4400.756440812548
2012-10-04,4420.758172754097
2012-10-05,4441.966732977641
2012-10-08,4391.832390277406
2012-10-09,4389.352240668929
2012-10-10,4367.332517361669
2012-10-11,4369.104472578804
2012-10-12,4382.294210820378
2012-10-15,4374.401465189229
2012-10-16,4389.706004077988
2012-10-17,4420.791876865939
2012-10-18,4447.468806863031
2012-10-19,4427.831960047819
2012-10-22,4432.082412373709
2012-10-23,4413.042939476429
2012-10-24,4402.134101309189
2012-10-25,4399.92771613873
2012-10-26,4339.859141701749
2012-10-29,4328.213665409646
2012-10-30,4336.8527952016
2012-10-31,4362.273358681072
2012-11-01,4387.567817913171
2012-11-02,4422.285947821015
2012-11-05,4408.013428383967
2012-11-06,4421.566470772684
2012-11-07,4461.399212965149
2012-11-08,4399.9675867873575
2012-11-09,4389.914891983921
2012-11-12,4380.186592239043
2012-11-13,4335.142980727137
2012-11-14,4356.173051149505
2012-11-15,4323.966248290739
2012-11-16,4296.768281854558
2012-11-19,4307.009155789309
2012-11-20,4310.097424775023
2012-11-21,4315.9151907506875
2012-11-22,4335.524769589013
2012-11-23,4375.041916182208
2012-11-26,4392.76053440057
2012-11-27,4408.008967925854
2012-11-28,4395.420498935811
2012-11-29,4447.689515237091
2012-11-30,4484.992240400319
2012-12-03,4470.31134319241
2012-12-04,4474.826856832611
2012-12-05,4521.197419447961
2012-12-06,4532.207175974107
2012-12-07,4539.4330398471375
2012-12-10,4546.9534972553965
2012-12-11,4558.866773480141
2012-12-12,4599.619765221772
2012-12-13,4603.769010506803
2012-12-14,4609.233211670798
2012-12-17,4593.409928815759
2012-12-18,4606.679349980773
2012-12-19,4639.29013511871
2012-12-20,4632.377474580469
2012-12-21,4591.835309332564
2012-12-24,4599.698240446678
2012-12-25,4611.356462977444
2012-12-26,4619.6216938739035
2012-12-27,4627.820106609813
2012-12-28,4652.389127626557
2012-12-31,4661.193242885027
2013-01-01,4668.301413450814
2013-01-02,4760.278854564212
2013-01-03,4796.30036920294
2013-01-04,4785.243362382298
2013-01-07,4783.918161161762
2013-01-08,4760.111075578554
2013-01-09,4772.484521454721
2013-01-10,4795.638245532121
2013-01-11,4772.523333989947
2013-01-14,4801.833549219911
2013-01-15,4791.8293349279775
2013-01-16,4763.642242552094
2013-01-17,4749.940282834092
2013-01-18,4800.806209749552
2013-01-21,4796.974472428381
2013-01-22,4794.428632140174
2013-01-23,4773.850390749798
2013-01-24,4745.996741272519
2013-01-25,4730.916598685157
2013-01-28,4723.207943563955
2013-01-29,4751.91601767334
2013-01-30,4772.132632879865
2013-01-31,4756.786432885381
2013-02-01,4752.088567340945
2013-02-04,4779.410442122718
2013-02-05,4740.635475700832
2013-02-06,4741.534263065073
2013-02-07,4717.324954058476
2013-02-08,4707.12178742685
2013-02-11,4703.826515104202
2013-02-12,4704.1621865251645
2013-02-13,4729.862622508689
2013-02-14,4746.907635303149
2013-02-15,4754.21741920188
2013-02-18,4752.224056596453
2013-02-19,4741.037128779731
2013-02-20,4784.314846916922
2013-02-21,4714.4611086859
2013-02-22,4720.964091841719
2013-02-25,4718.782106125699
2013-02-26,4657.572143547025
2013-02-27,4684.629295410263
2013-02-28,4724.195330036337
2013-03-01,4729.593345656145
2013-03-04,4661.307793685852
2013-03-05,4695.557894984637
2013-03-06,4739.415872220286
2013-03-07,4737.3562632130315
2013-03-08,4771.159615292872
2013-03-11,4753.7962804496
2013-03-12,4724.99106089489
2013-03-13,4683.474301211795
2013-03-14,4673.066106636835
2013-03-15,4650.232500132881
2013-03-18,4593.560079420257
2013-03-19,4589.992931394797
2013-03-20,4582.048479503947
2013-03-21,4572.910922792158
2013-03-22,4549.4292707665645
2013-03-25,4588.755357158389
2013-03-26,4593.270382257123
2013-03-27,4621.181695786422
2013-03-28,4608.542987289063
2013-03-29,4621.351679211216
2013-04-01,4617.024378989147
2013-04-02,4613.730966337797
2013-04-03,4608.692183414035
2013-04-04,4579.754108702624
2013-04-05,4517.298582010024
2013-04-08,4481.2221044849375
2013-04-09,4500.611824977017
2013-04-10,4539.206826890285
2013-04-11,4569.231447906425
2013-04-12,4554.531444362358
2013-04-15,4516.700685301964
2013-04-16,4539.517880680112
2013-04-17,4542.367628554178
2013-04-18,4536.424259943234
2013-04-19,4589.253788200491
2013-04-22,4611.549841299396
2013-04-23,4574.2101562144
2013-04-24,4626.2792407027555
2013-04-25,4656.5820773032365
2013-04-26,4645.09356079029
2013-04-29,4660.70658096621
2013-04-30,4705.113148990402
2013-05-01,4704.7370627966575
2013-05-02,4695.24564976172
2013-05-03,4706.52887447414
2013-05-06,4751.073612172016
2013-05-07,4778.206286955602
2013-05-08,4821.096914458619
2013-05-09,4825.6940605831205
2013-05-10,4803.976128629075
2013-05-13,4763.428799011216
2013-05-14,4768.465131646679
2013-05-15,4790.290867801461
2013-05-16,4797.235198149414
2013-05-17,4795.847563475902
2013-05-20,4817.798683763062
2013-05-21,4819.707164959101
2013-05-22,4810.407642847338
2013-05-23,4695.723351708522
2013-05-24,4700.311912524595
2013-05-27,4712.597804365815
2013-05-28,4737.286555195285
2013-05-29,4723.785424947376
2013-05-30,4683.197812166916
2013-05-31,4663.854872401709
2013-06-03,4615.984280108397
2013-06-04,4633.624282597156
2013-06-05,4603.92343707068
2013-06-06,4566.4199248635
2013-06-07,4544.008951832083
2013-06-10,4525.324608461263
2013-06-11,4439.674098373728
2013-06-12,4435.444409197712
2013-06-13,4353.627633370728
2013-06-14,4414.445331541906
2013-06-17,4440.299416920291
2013-06-18,4432.038639336369
2013-06-19,4416.424140139491
2013-06-20,4281.531800333163
2013-06-21,4229.110107581717
2013-06-24,4131.89507767647
2013-06-25,4105.487822434864
2013-06-26,4186.868627693404
2013-06-27,4249.34862356242
2013-06-28,4353.676159060049
2013-07-01,4373.149460154917
2013-07-02,4352.360144445264
2013-07-03,4254.808136033935
2013-07-04,4276.001903671458
2013-07-05,4309.750064290404
2013-07-08,4237.203287492714
2013-07-09,4267.416635150789
2013-07-10,4288.475201731397
2013-07-11,4413.162474595531
2013-07-12,4420.766948052942
2013-07-15,4441.778368794797
2013-07-16,4446.156229674734
2013-07-17,4448.344274351525
2013-07-18,4445.012406955929
2013-07-19,4430.04366016842
2013-07-22,4441.899896862669
2013-07-23,4517.064024156678
2013-07-24,4516.9812748507275
2013-07-25,4490.240121608624
2013-07-26,4488.501828978177
2013-07-29,4440.3663606884065
2013-07-30,4432.85968508392
2013-07-31,4404.5839722798
2013-08-01,4422.117920989159
2013-08-02,4417.173474923762
2013-08-05,4440.82693476671
2013-08-06,4399.502446128266
2013-08-07,4360.976973159773
2013-08-08,4387.309764746352
2013-08-09,4390.240868468115
2013-08-12,4433.3017757837015
2013-08-13,4493.383800562864
2013-08-14,4493.930707024021
2013-08-15,4479.463620167602
2013-08-16,4454.929346586419
2013-08-19,4401.770166573868
2013-08-20,4314.325261872718
2013-08-21,4284.053475310539
2013-08-22,4264.973454445135
2013-08-23,4292.072763988473
2013-08-26,4308.420323363153
2013-08-27,4241.102517800101
2013-08-28,4191.948663940036
2013-08-29,4257.337172291739
2013-08-30,4312.6695091003
2013-09-02,4342.967210131735
2013-09-03,4344.1270081258435
2013-09-04,4352.542536578361
2013-09-05,4395.477437197258
2013-09-06,4410.339874744836
2013-09-09,4476.602205774808
2013-09-10,4561.045313265764
2013-09-11,4588.6331970567635
2013-09-12,4574.178707853316
2013-09-13,4552.547437132167
2013-09-16,4609.109363858698
2013-09-17,4608.83818955343
2013-09-18,4601.37699130737
2013-09-19,4703.195982885894
2013-09-20,4677.797321553502
2013-09-23,4684.231273128912
2013-09-24,4651.424438534984
2013-09-25,4647.94305461064
2013-09-26,4631.742797426298
2013-09-27,4625.91999580706
2013-09-30,4565.6019272554195
2013-10-01,4584.824910354427
2013-10-02,4596.058560330713
2013-10-03,4659.366518498717
2013-10-04,4666.256671027592
2013-10-07,4649.286246809092
2013-10-08,4676.547802832114
2013-10-09,4675.873189976249
2013-10-10,4687.490170096862
2013-10-11,4731.389977202185
2013-10-14,4717.191349768741
2013-10-15,4741.895497285403
2013-10-16,4728.670424159791
2013-10-17,4750.021138123828
2013-10-18,4802.629310997912
2013-10-21,4804.837806559249
2013-10-22,4806.16608226593
2013-10-23,4780.4018274614255
2013-10-24,4784.544516973949
2013-10-25,4749.285981709686
2013-10-28,4752.439385149116
2013-10-29,4769.8764853251005
2013-10-30,4807.02841953815
2013-10-31,4788.002756426739
2013-11-01,4769.880535099944
2013-11-04,4747.797779753285
2013-11-05,4738.646522360596
2013-11-06,4730.444957695146
2013-11-07,4704.408062126114
2013-11-08,4663.769677503243
2013-11-11,4628.195815529713
2013-11-12,4615.692708149994
2013-11-13,4567.065732248858
2013-11-14,4614.8881184759075
2013-11-15,4656.173797226338
2013-11-18,4732.259191195095
2013-11-19,4747.721733302685
2013-11-20,4720.0229329153735
2013-11-21,4661.089038399642
2013-11-22,4671.64050498856
2013-11-25,4694.489228413939
2013-11-26,4693.248714273133
2013-11-27,4704.306348952876
2013-11-28,4723.086358765559
2013-11-29,4753.334561565797
2013-12-02,4776.193599564293
2013-12-03,4750.775523415134
2013-12-04,4722.305875559914
2013-12-05,4720.874722550966
2013-12-06,4712.683730251467
2013-12-09,4756.075797102022
2013-12-10,4744.191974658571
2013-12-11,4710.641576788875
2013-12-12,4666.132662835578
2013-12-13,4652.017611120114
2013-12-16,4633.9262981317215
2013-12-17,4652.178344234666
2013-12-18,4666.329978023355
2013-12-19,4638.564700311072
2013-12-20,4629.614825422893
2013-12-23,4646.437878056946
2013-12-24,4665.796679423052
2013-12-25,4669.279224637245
2013-12-26,4664.266720914226
2013-12-27,4692.2117845943985
2013-12-30,4707.566602707793
2013-12-31,4725.527856607793
2014-01-01,4727.645853364604
2014-01-02,4697.674651458526
2014-01-03,4639.972085540591
2014-01-06,4602.973905910769
2014-01-07,4595.254256947099
2014-01-08,4627.624877040809
2014-01-09,4611.3261602454295
2014-01-10,4616.824339497305
2014-01-13,4651.572434452256
2014-01-14,4634.850381873865
2014-01-15,4648.974747558632
2014-01-16,4642.996926114993
2014-01-17,4639.453730480716
2014-01-20,4628.2598858769015
2014-01-21,4634.936440638735
2014-01-22,4656.814820427961
2014-01-23,4625.1008605495335
2014-01-24,4573.759794087458
2014-01-27,4455.781752058015
2014-01-28,4469.641131302542
2014-01-29,4515.974878221363
2014-01-30,4494.400446059394
2014-01-31,4503.2350881218745
2014-02-03,4472.19879021635
2014-02-04,4413.234209946614
2014-02-05,4402.45704833794
2014-02-06,4437.728715565649
2014-02-07,4484.587452889331
2014-02-10,4487.954432408122
2014-02-11,4514.080937535486
2014-02-12,4560.683671816715
2014-02-13,4532.79520492311
2014-02-14,4561.775039533575
2014-02-17,4597.625318957282
2014-02-18,4591.363486047283
2014-02-19,4605.122208228454
2014-02-20,4575.494493497751
2014-02-21,4601.621220294773
2014-02-24,4575.704476427476
2014-02-25,4575.529047830212
2014-02-26,4595.439073559529
2014-02-27,4623.691163067979
2014-02-28,4647.476229878096
2014-03-03,4615.276818901392
2014-03-04,4615.879652914829
2014-03-05,4635.824148148932
2014-03-06,4685.230447653763
2014-03-07,4697.680635555734
2014-03-10,4656.29224331694
2014-03-11,4672.388932556858
2014-03-12,4618.864193423467
2014-03-13,4624.348631063597
2014-03-14,4598.046340250192
2014-03-17,4616.8198726088885
2014-03-18,4633.66351442913
2014-03-19,4627.197406401765
2014-03-20,4553.577759833245
2014-03-21,4583.094688639455
2014-03-24,4623.806453386266
2014-03-25,4629.22051727857
2014-03-26,4662.647589799239
2014-03-27,4669.591082340956
2014-03-28,4722.690361832384
2014-03-31,4764.528981903539
2014-04-01,4799.178536661408
2014-04-02,4823.028760623353
2014-04-03,4815.252337162238
2014-04-04,4803.84514112675
2014-04-07,4814.432480249466
2014-04-08,4834.061495248091
2014-04-09,4883.424193523839
2014-04-10,4919.189873274039
2014-04-11,4897.036394327196
2014-04-14,4879.283642285893
2014-04-15,4856.348591977363
2014-04-16,4851.4691450105975
2014-04-17,4875.431877111203
2014-04-18,4879.287506345592
2014-04-21,4878.539465265593
2014-04-22,4873.564347247941
2014-04-23,4851.382357367341
2014-04-24,4852.893786039279
2014-04-25,4797.389239434819
2014-04-28,4782.862362651385
2014-04-29,4806.570753460445
2014-04-30,4785.037989564737
2014-05-01,4785.553896693967
2014-05-02,4812.08327454561
2014-05-05,4804.511703640409
2014-05-06,4807.979726745804
2014-05-07,4775.305488379079
2014-05-08,4776.578078089438
2014-05-09,4791.703839812521
2014-05-12,4809.405689101135
2014-05-13,4846.820542253649
2014-05-14,4907.041346124676
2014-05-15,4913.857653463628
2014-05-16,4932.659686415547
2014-05-19,4972.673191466045
2014-05-20,4938.813537503599
2014-05-21,4935.470655894855
2014-05-22,4985.958585497185
2014-05-23,5011.632329603705
2014-05-26,4995.383233795729
2014-05-27,4976.594087243392
2014-05-28,5004.128448599179
2014-05-29,4985.541796511075
2014-05-30,4975.139060732489
2014-06-02,4984.879383875951
2014-06-03,5018.292511380118
2014-06-04,4999.678389442058
2014-06-05,5019.784696091369
2014-06-06,5034.56170666906
2014-06-09,5061.226601496369
2014-06-10,5095.21582740392
2014-06-11,5085.6770418182
2014-06-12,5081.234896599666
2014-06-13,5062.43594710611
2014-06-16,5051.479008237225
2014-06-17,5054.567293683575
2014-06-18,5029.308985936464
2014-06-19,5041.616663350297
2014-06-20,5026.346511307314
2014-06-23,5006.889992241732
2014-06-24,5031.198688021101
2014-06-25,5021.821461948328
2014-06-26,5062.2410749575465
2014-06-27,5063.238579351015
2014-06-30,5106.5940682735545
2014-07-01,5110.822815813075
2014-07-02,5163.505834636775
2014-07-03,5176.8065323128185
2014-07-04,5188.802022614454
2014-07-07,5206.893145432598
2014-07-08,5200.91418604208
2014-07-09,5167.3161771805035
2014-07-10,5188.227566546466
2014-07-11,5143.8038123195165
2014-07-14,5166.368475711451
2014-07-15,5180.158141693412
2014-07-16,5186.518512083205
2014-07-17,5195.5868954433145
2014-07-18,5182.37985071551
2014-07-21,5187.403875833395
2014-07-22,5226.380977103918
2014-07-23,5264.40908036199
