Date,PHILIPPINES IMI VALUE
2003-03-12,254.78815516441225
2003-03-13,254.45253062279207
2003-03-14,255.97537138838632
2003-03-17,257.9402109349711
2003-03-18,258.19225573621384
2003-03-19,264.69286407864536
2003-03-20,272.33046106942686
2003-03-21,268.93223555000867
2003-03-24,264.1260800397018
2003-03-25,263.71900535448805
2003-03-26,267.1071531972721
2003-03-27,272.99032113976455
2003-03-28,274.19854976258483
2003-03-31,277.7051237257462
2003-04-01,276.38957297387077
2003-04-02,287.790553546518
2003-04-03,287.2092947112888
2003-04-04,294.650488516956
2003-04-07,294.37395122130414
2003-04-08,300.8841366377076
2003-04-09,295.6779868656582
2003-04-10,300.62296926893777
2003-04-11,301.25768544107075
2003-04-14,301.74363949674677
2003-04-15,296.305056087097
2003-04-16,305.22560225897433
2003-04-17,305.63510474403677
2003-04-18,305.63510474403677
2003-04-21,302.530719624265
2003-04-22,304.1597484016427
2003-04-23,293.34351299674665
2003-04-24,288.06423319173734
2003-04-25,283.6699806923365
2003-04-28,280.2699740878213
2003-04-29,286.20495845295017
2003-04-30,295.043442917684
2003-05-01,295.043442917684
2003-05-02,295.043442917684
2003-05-05,304.3333955079149
2003-05-06,302.1849536803489
2003-05-07,300.11598838315206
2003-05-08,301.70922773313634
2003-05-09,298.3530531134326
2003-05-12,293.6852543830031
2003-05-13,291.4519254626587
2003-05-14,291.9875749690407
2003-05-15,290.4601114762756
2003-05-16,286.934967415657
2003-05-19,284.5067815351925
2003-05-20,279.486531291137
2003-05-21,277.68424144353884
2003-05-22,276.293366218331
2003-05-23,275.368458726343
2003-05-26,277.52552746686393
2003-05-27,273.2951697888937
2003-05-28,280.999969792327
2003-05-29,291.0651949095758
2003-05-30,286.6357732336335
2003-06-02,287.21192707716955
2003-06-03,298.208675118636
2003-06-04,316.95132814129164
2003-06-05,335.8556917590343
2003-06-06,337.50425795624204
2003-06-09,333.78095553734204
2003-06-10,328.21050956054836
2003-06-11,332.98408168140617
2003-06-12,347.88928815590793
2003-06-13,347.88928815590793
2003-06-16,359.1842338976892
2003-06-17,379.7961152522058
2003-06-18,374.02030810609216
2003-06-19,374.8345089125491
2003-06-20,370.3401353368644
2003-06-23,365.6988485801306
2003-06-24,357.9471549882912
2003-06-25,367.0706483780404
2003-06-26,355.29343231630696
2003-06-27,359.4614315161271
2003-06-30,355.97870933443966
2003-07-01,355.73400590159895
2003-07-02,357.8531264051608
2003-07-03,374.2486951594647
2003-07-04,371.6011873947083
2003-07-07,382.8342737452365
2003-07-08,388.7735576032804
2003-07-09,383.32888078934246
2003-07-10,382.5140947527897
2003-07-11,376.47201542131234
2003-07-14,374.74358356295807
2003-07-15,378.20955025653655
2003-07-16,377.0950366465813
2003-07-17,376.8560637605348
2003-07-18,378.2884544498749
2003-07-21,382.54264804119873
2003-07-22,383.58084750154455
2003-07-23,383.47214225012846
2003-07-24,380.4423206613174
2003-07-25,380.1457765725024
2003-07-28,371.8991759042041
2003-07-29,348.4239182992968
2003-07-30,358.9690143638234
2003-07-31,362.1815396838077
2003-08-01,355.09437480033847
2003-08-04,342.4506645409689
2003-08-05,354.6723687325205
2003-08-06,353.7844329843497
2003-08-07,355.6817050232067
2003-08-08,368.6555468075814
2003-08-11,366.9044457886294
2003-08-12,367.32463339065635
2003-08-13,370.87977373226835
2003-08-14,366.64059985492867
2003-08-15,358.2785968435265
2003-08-18,359.56196667156723
2003-08-19,362.0203217538534
2003-08-20,359.35951122390156
2003-08-21,357.35816486454684
2003-08-22,357.3581648645468
2003-08-25,362.43864402051724
2003-08-26,357.79617143631094
2003-08-27,351.47474585384003
2003-08-28,342.4603325269391
2003-08-29,333.219500940609
2003-09-01,334.3449621565711
2003-09-02,339.53476488365135
2003-09-03,347.4716822432787
2003-09-04,345.896312325618
2003-09-05,346.96717752005554
2003-09-08,351.30413033939726
2003-09-09,360.1578627335018
2003-09-10,362.26173051000893
2003-09-11,356.35635519338217
2003-09-12,354.41439750781956
2003-09-15,355.9891492930511
2003-09-16,355.64923495770574
2003-09-17,362.9163237858873
2003-09-18,362.9569121700562
2003-09-19,357.3676180933635
2003-09-22,362.50413502454205
2003-09-23,361.85252728869784
2003-09-24,366.86850126872474
2003-09-25,364.20714803654863
2003-09-26,363.5395366991762
2003-09-29,362.7479562091623
2003-09-30,356.0255324053051
2003-10-01,349.2509160149408
2003-10-02,349.41650982128806
2003-10-03,357.70363734484033
2003-10-06,357.82713778911665
2003-10-07,360.1761720428953
2003-10-08,354.7970277217092
2003-10-09,356.17966342668836
2003-10-10,365.2332703758175
2003-10-13,380.5094990889957
2003-10-14,369.5492564632098
2003-10-15,367.5652539256696
2003-10-16,377.4681233711812
2003-10-17,376.4903801775632
2003-10-20,371.16067951952675
2003-10-21,372.2726428863537
2003-10-22,370.54517656657896
2003-10-23,364.8892691861259
2003-10-24,359.72271421224025
2003-10-27,359.7072862948215
2003-10-28,359.74269177183265
2003-10-29,361.2371854291414
2003-10-30,363.3343687786151
2003-10-31,368.7058230609546
2003-11-03,365.04190849007017
2003-11-04,369.4349597539565
2003-11-05,369.09091754223357
2003-11-06,366.74756188632966
2003-11-07,360.14628191592766
2003-11-10,363.2541207756811
2003-11-11,361.3638995331855
2003-11-12,357.94178302906874
2003-11-13,350.1371871915317
2003-11-14,348.7424094399371
2003-11-17,346.13354030384596
2003-11-18,347.6078430294996
2003-11-19,345.7753927658682
2003-11-20,353.41632375807455
2003-11-21,352.18177820734473
2003-11-24,350.2519768271869
2003-11-25,353.7311220018936
2003-11-26,353.89046034513774
2003-11-27,346.38442373370515
2003-11-28,345.2589334738093
2003-12-01,349.85666203190027
2003-12-02,352.4358294541568
2003-12-03,360.59386138621664
2003-12-04,360.83468403849065
2003-12-05,356.3214450176982
2003-12-08,356.2127521271411
2003-12-09,363.86033478974167
2003-12-10,363.9669954718267
2003-12-11,362.410457374852
2003-12-12,368.4224819275654
2003-12-15,366.8094652151055
2003-12-16,370.83577432070666
2003-12-17,371.8592062294679
2003-12-18,372.63183213530294
2003-12-19,371.9714450690162
2003-12-22,370.94210705161765
2003-12-23,374.6732076074716
2003-12-24,374.70694979115393
2003-12-25,374.70694979115393
2003-12-26,374.8419793226102
2003-12-29,376.58492273385446
2003-12-30,375.53457622603787
2003-12-31,375.60221573904687
2004-01-01,375.60221573904687
2004-01-02,375.46696107007347
2004-01-05,387.60772670783945
2004-01-06,399.77715558674794
2004-01-07,398.71767954352754
2004-01-08,399.65342944189223
2004-01-09,410.3635387060439
2004-01-12,409.86702292966515
2004-01-13,418.33504918055917
2004-01-14,424.9941470701977
2004-01-15,413.1920633575131
2004-01-16,410.4563305104957
2004-01-19,413.80336888337143
2004-01-20,416.99140964451664
2004-01-21,431.5246062234852
2004-01-22,429.75259921132476
2004-01-23,430.2832563897757
2004-01-26,422.29828831881355
2004-01-27,433.4447063249269
2004-01-28,428.0317085833353
2004-01-29,409.73557515393276
2004-01-30,416.389617929379
2004-02-02,398.47807739052473
2004-02-03,397.02001917017117
2004-02-04,386.946505917644
2004-02-05,381.40001958528404
2004-02-06,390.04139334504
2004-02-09,390.9438372151314
2004-02-10,395.56381446911695
2004-02-11,390.7184655682547
2004-02-12,391.14451922383796
2004-02-13,393.61757834785686
2004-02-16,385.95708117177514
2004-02-17,386.6320609689308
2004-02-18,384.0513483602301
2004-02-19,386.12658039264113
2004-02-20,389.0385179612801
2004-02-23,383.8994371020721
2004-02-24,381.7861405266173
2004-02-25,382.12565688102086
2004-02-26,384.1032569364318
2004-02-27,383.56249264951924
2004-03-01,387.567360214942
2004-03-02,386.948247074002
2004-03-03,383.295256297428
2004-03-04,387.33991266534326
2004-03-05,384.10446094319514
2004-03-08,383.59335805077814
2004-03-09,378.94323130321413
2004-03-10,378.75761448557785
2004-03-11,376.8742480587081
2004-03-12,370.0611100164354
2004-03-15,367.40020563682486
2004-03-16,366.92261501730246
2004-03-17,370.59004613215154
2004-03-18,372.76494143073313
2004-03-19,375.4242963291725
2004-03-22,364.56790095196675
2004-03-23,361.3209570548833
2004-03-24,353.18222545667425
2004-03-25,352.83119174624846
2004-03-26,351.13169305828023
2004-03-29,349.33421294593444
2004-03-30,347.74427332252696
2004-03-31,355.29770423697687
2004-04-01,357.6984482229094
2004-04-02,362.0370685857693
2004-04-05,377.3059255906147
2004-04-06,381.5665480095564
2004-04-07,381.56654800955647
2004-04-08,382.5863249752836
2004-04-09,382.5863249752836
2004-04-12,375.0413285684626
2004-04-13,368.0289590749951
2004-04-14,370.59355869010875
2004-04-15,370.3550536328156
2004-04-16,375.3158085269097
2004-04-19,373.8513101725932
2004-04-20,381.63335955868746
2004-04-21,388.4824332969735
2004-04-22,387.0360214706532
2004-04-23,393.38544865001796
2004-04-26,393.36853478842005
2004-04-27,401.85175875893225
2004-04-28,410.75180042491786
2004-04-29,400.2974836027639
2004-04-30,395.45261003079673
2004-05-03,404.013407817965
2004-05-04,400.6660572629936
2004-05-05,407.14016830302467
2004-05-06,405.29013981769526
2004-05-07,405.3785752580352
2004-05-10,404.83346735764337
2004-05-11,392.9296216213299
2004-05-12,403.35556513996534
2004-05-13,395.3573330659508
2004-05-14,396.08218889472
2004-05-17,388.1226046359213
2004-05-18,389.48076944260174
2004-05-19,385.9769628544387
2004-05-20,389.61621067328576
2004-05-21,395.4525914004873
2004-05-24,394.56707488842864
2004-05-25,398.6861646516214
2004-05-26,399.5344011663078
2004-05-27,399.8840839764766
2004-05-28,405.3782975474675
2004-05-31,398.24039012807316
2004-06-01,398.94737861924915
2004-06-02,402.1929746960826
2004-06-03,403.3517961539519
2004-06-04,399.2686113618425
2004-06-07,397.0243302034308
2004-06-08,409.9292606977345
2004-06-09,407.54687153880343
2004-06-10,405.0261669236331
2004-06-11,394.81427382278764
2004-06-14,400.39381645403193
2004-06-15,402.33504104588417
2004-06-16,396.8389228943108
2004-06-17,397.37451587384476
2004-06-18,398.2178075298288
2004-06-21,399.95953727071327
2004-06-22,400.22255389581954
2004-06-23,410.7262864326398
2004-06-24,412.5769236991595
2004-06-25,410.4862258840919
2004-06-28,414.17628479928703
2004-06-29,414.3015219644624
2004-06-30,413.8600477191839
2004-07-01,414.20257980799715
2004-07-02,410.0589554154102
2004-07-05,410.83208508855245
2004-07-06,412.9629784504951
2004-07-07,410.838741887759
2004-07-08,406.85895790429
2004-07-09,406.74180330421933
2004-07-12,405.37723918193495
2004-07-13,406.68029229887304
2004-07-14,400.62800488580166
2004-07-15,394.95962697079324
2004-07-16,398.786463276872
2004-07-19,398.6527500196159
2004-07-20,393.6641817626036
2004-07-21,398.58478733146416
2004-07-22,400.5230060242106
2004-07-23,399.1863612522133
2004-07-26,387.7824707337209
2004-07-27,394.2568579371105
2004-07-28,398.9337664667753
2004-07-29,405.452047867076
2004-07-30,394.95944713399626
2004-08-02,386.1365576579547
2004-08-03,385.1381476475263
2004-08-04,384.5630210105455
2004-08-05,388.71402823553746
2004-08-06,388.02333828239193
2004-08-09,387.3204281921988
2004-08-10,385.9632882603435
2004-08-11,392.0787739811955
2004-08-12,389.2589274476578
2004-08-13,388.6332819285806
2004-08-16,389.26587505354286
2004-08-17,382.28286906763924
2004-08-18,384.09258898751744
2004-08-19,389.8245123355838
2004-08-20,388.9857366757462
2004-08-23,387.8770955244786
2004-08-24,378.2351137897421
2004-08-25,380.3244342178874
2004-08-26,385.42854760311883
2004-08-27,388.26996065813375
2004-08-30,383.64138826998123
2004-08-31,383.93309656616503
2004-09-01,385.08856088051857
2004-09-02,388.15581120607794
2004-09-03,398.98504498049334
2004-09-06,396.61009561907315
2004-09-07,405.52456562519376
2004-09-08,426.55096938791024
2004-09-09,431.78198905426575
2004-09-10,435.78161075055624
2004-09-13,428.32737650882456
2004-09-14,422.6017246178566
2004-09-15,422.13673985844105
2004-09-16,421.21252931039186
2004-09-17,418.90594683993777
2004-09-20,424.6461874024467
2004-09-21,428.7979009968051
2004-09-22,429.7753867681245
2004-09-23,432.1339950759055
2004-09-24,436.46745212447416
2004-09-27,438.58700182250277
2004-09-28,439.49307121151315
2004-09-29,435.2614333338015
2004-09-30,438.8896723502812
2004-10-01,445.9355838204008
2004-10-04,465.7969889926371
2004-10-05,457.2658202463388
2004-10-06,455.07213835786155
2004-10-07,462.43812576038323
2004-10-08,456.6209957683946
2004-10-11,454.1410725921647
2004-10-12,446.9103636484907
2004-10-13,448.2516712703175
2004-10-14,449.2582745206136
2004-10-15,448.55540141325355
2004-10-18,450.850148658901
2004-10-19,448.0333377591771
2004-10-20,452.94519893629507
2004-10-21,446.5161374609542
2004-10-22,444.90222994712394
2004-10-25,443.63710144529244
2004-10-26,449.19473838320505
2004-10-27,444.96498096331476
2004-10-28,456.5542261589784
2004-10-29,467.0964172906055
2004-11-01,467.7607321951965
2004-11-02,464.6926830470654
2004-11-03,466.0731171227249
2004-11-04,462.7265285819101
2004-11-05,462.8864445064932
2004-11-08,463.0209296403215
2004-11-09,457.5128805366323
2004-11-10,460.2709602086735
2004-11-11,456.6533684151339
2004-11-12,451.30687861799527
2004-11-15,451.70775522007204
2004-11-16,466.98656942695146
2004-11-17,477.5322861795389
2004-11-18,476.61137958610726
2004-11-19,466.4948180226609
2004-11-22,462.54570871282505
2004-11-23,475.9937820501583
2004-11-24,480.4224743712431
2004-11-25,475.2255439133193
2004-11-26,471.67681298763034
2004-11-29,471.67681298763034
2004-11-30,481.4876107805073
2004-12-01,473.2673516216017
2004-12-02,471.17117842049714
2004-12-03,471.0451743613724
2004-12-06,475.09706924209354
2004-12-07,477.8954826635786
2004-12-08,483.15848894728293
2004-12-09,479.4829786849489
2004-12-10,470.00580503128344
2004-12-13,465.47050678696155
2004-12-14,468.7046079652436
2004-12-15,476.5499698515958
2004-12-16,481.55179051222296
2004-12-17,475.44032715179696
2004-12-20,472.8308007568699
2004-12-21,473.34491332006337
2004-12-22,473.8969543748908
2004-12-23,478.4684569132106
2004-12-24,479.4497118850344
2004-12-27,479.1933445139168
2004-12-28,480.49326166696636
