Date,BALTIC STATES SMALL CAP
2024-04-19,1033.3537218492365
2024-04-22,1034.816728425197
2024-04-23,1040.6787600947544
2024-04-24,1041.467512731581
2024-04-25,1041.950826690023
2024-04-26,1044.0600769551966
2024-04-29,1050.7489413011062
2024-04-30,1052.2133502476604
2024-05-01,1052.2133502476604
2024-05-02,1054.6672366438443
2024-05-03,1057.5613410508747
2024-05-06,1056.5600540293299
2024-05-07,1065.0334894186215
2024-05-08,1062.7607479078938
2024-05-09,1062.7607479078936
2024-05-10,1067.8037860873242
2024-05-13,1059.3395487127423
2024-05-14,1061.8616694478906
2024-05-15,1073.198327192323
2024-05-16,1063.8936178944982
2024-05-17,1075.8837313718566
2024-05-20,1063.9897967522343
2024-05-21,1071.0571665838756
2024-05-22,1068.8261763743756
2024-05-23,1069.029383765024
2024-05-24,1067.6104389666152
2024-05-27,1068.9264209482087
2024-05-28,1076.8330771302599
2024-05-29,1077.2041093405378
2024-05-30,1070.6880951391233
2024-05-31,1089.1416263506794
2024-06-03,1086.3343496737236
2024-06-04,1081.0170648685587
2024-06-05,1077.061687255525
2024-06-06,1092.0789276937314
2024-06-07,1086.0797551493663
2024-06-10,1079.3123308045003
2024-06-11,1080.902603048102
2024-06-12,1081.774836407528
2024-06-13,1080.4597025756057
2024-06-14,1078.8124296570359
2024-06-17,1074.9307896636935
2024-06-18,1075.7005699316392
2024-06-19,1070.3172532525946
2024-06-20,1069.8924296082473
2024-06-21,1072.8272162490114
2024-06-24,1072.8272162490114
2024-06-25,1075.3246898618208
2024-06-26,1071.4815220863077
2024-06-27,1073.9131332335098
2024-06-28,1074.5859707635839
2024-07-01,1074.4934206698774
2024-07-02,1065.009879994914
2024-07-03,1067.782760936322
2024-07-04,1069.0437180145996
2024-07-05,1071.6923161566083
2024-07-08,1072.8897672975143
2024-07-09,1071.6945862310693
2024-07-10,1075.589037967637
2024-07-11,1063.0886342302138
2024-07-12,1065.3456690460396
2024-07-15,1066.9982893706785
2024-07-16,1069.420816790915
2024-07-17,1066.1855660170675
2024-07-18,1067.8431436397364
2024-07-19,1062.7000215661428
2024-07-22,1065.1866733118118
2024-07-23,1060.9158098428184
2024-07-24,1065.8137726212742
2024-07-25,1055.9433242681923
2024-07-26,1058.864106731241
2024-07-29,1050.533032283551
2024-07-30,1055.7223102237836
2024-07-31,1058.7928941168577
2024-08-01,1048.5682170812215
2024-08-02,1047.8269679527864
2024-08-05,1034.2364959928418
2024-08-06,1030.2045495245693
2024-08-07,1035.699018213345
2024-08-08,1031.227141543144
2024-08-09,1029.9960887232946
2024-08-12,1030.6332821928133
2024-08-13,1033.5765492052938
2024-08-14,1035.5355084411347
2024-08-15,1034.26882012601
2024-08-16,1028.649224286648
2024-08-19,1031.374502056308
2024-08-20,1035.3560890198044
2024-08-21,1034.369940003705
2024-08-22,1039.8242230525073
2024-08-23,1034.9515833594164
2024-08-26,1033.701996495999
2024-08-27,1031.0662353901976
2024-08-28,1030.308916396152
2024-08-29,1030.5869050796
2024-08-30,1033.1954244516821
2024-09-02,1034.8498224021046
2024-09-03,1031.133842331007
2024-09-04,1023.7187899661486
2024-09-05,1022.0589425315569
2024-09-06,1022.230949070135
2024-09-09,1021.7472278344225
2024-09-10,1023.006361689875
2024-09-11,1024.4767443199137
2024-09-12,1021.6489175429334
2024-09-13,1016.9109290838753
2024-09-16,1017.3728619608481
2024-09-17,1015.45372351232
2024-09-18,1015.732514035634
2024-09-19,1019.0831347717152
2024-09-20,1019.690982617421
2024-09-23,1019.9262753232317
2024-09-24,1019.0878760509117
2024-09-25,1016.5113545723057
2024-09-26,1017.1517970367275
2024-09-27,1014.7774899666405
2024-09-30,1012.7797427442554
2024-10-01,1012.8443298649676
2024-10-02,1011.2599670802397
2024-10-03,1014.4153075313718
2024-10-04,1008.875992372174
2024-10-07,1004.1173896342774
2024-10-08,1010.4329054628298
2024-10-09,1014.285448557771
2024-10-10,1016.7742062166859
2024-10-11,1021.1718165450168
2024-10-14,1025.9629066284224
2024-10-15,1024.1027682036533
2024-10-16,1028.0814446357008
2024-10-17,1027.851074563521
2024-10-18,1028.7022274058197
2024-10-21,1029.4196098819093
2024-10-22,1028.676223695596
2024-10-23,1024.7794469605608
2024-10-24,1025.6727758224893
2024-10-25,1030.698490779549
2024-10-28,1029.4976241525646
2024-10-29,1025.5736689840437
2024-10-30,1025.664010509673
2024-10-31,1022.6101626385877
2024-11-01,1022.2121341462089
2024-11-04,1023.2278531227313
2024-11-05,1022.2024454716977
2024-11-06,1023.1243381964566
2024-11-07,1021.8854285403115
2024-11-08,1018.2145940743109
2024-11-11,1002.9886359334903
2024-11-12,1000.7948643289403
2024-11-13,990.3303017864112
2024-11-14,988.1419669463052
2024-11-15,987.874866386446
2024-11-18,989.1789203694151
2024-11-19,990.3383250618135
2024-11-20,992.0085734711608
2024-11-21,989.6160125728328
2024-11-22,990.1265533054692
2024-11-25,988.083137687097
2024-11-26,987.9864571892964
2024-11-27,984.9517400615825
2024-11-28,987.06112498884
2024-11-29,993.2056098502271
2024-12-02,997.4240482492622
2024-12-03,1000.0619319961509
2024-12-04,998.3557914961189
2024-12-05,1003.6509202278207
2024-12-06,1007.2212923560363
2024-12-09,1006.3334343129129
2024-12-10,1001.0123884750108
2024-12-11,1004.0639600921071
2024-12-12,1005.4691701080227
2024-12-13,1005.5425723005864
2024-12-16,1002.2857134043613
2024-12-17,1003.9894271172078
2024-12-18,1003.0557242552658
2024-12-19,1000.4315785439675
2024-12-20,997.1766504785857
2024-12-23,998.936949114904
2024-12-24,998.936949114904
2024-12-25,998.9369491149042
2024-12-26,998.9369491149046
2024-12-27,1001.0921665047971
2024-12-30,999.944990234795
2024-12-31,999.9449902347949
2025-01-01,999.9449902347949
2025-01-02,1009.8917251579982
2025-01-03,1013.5088088916755
2025-01-06,1017.1696651263183
2025-01-07,1022.7871777661298
2025-01-08,1023.2373646880819
2025-01-09,1023.7677562355581
2025-01-10,1027.3092062922942
2025-01-13,1031.49700271799
2025-01-14,1032.7090720563037
2025-01-15,1032.622269889062
2025-01-16,1032.6048183038133
2025-01-17,1033.180089237762
2025-01-20,1030.5870492447405
2025-01-21,1030.929566737516
2025-01-22,1031.0421228231169
2025-01-23,1044.212864529498
2025-01-24,1042.4882831442378
2025-01-27,1035.1624090203497
2025-01-28,1038.429219693023
2025-01-29,1035.2567694795562
2025-01-30,1037.3907651593854
2025-01-31,1036.322934543219
2025-02-03,1030.7639451071432
2025-02-04,1028.7103392505353
2025-02-05,1028.8485521029029
2025-02-06,1028.6440208125557
2025-02-07,1037.3008274885046
2025-02-10,1044.0380852858173
2025-02-11,1048.9011577853685
2025-02-12,1048.595914733722
2025-02-13,1046.200916422007
2025-02-14,1051.1503055500004
2025-02-17,1054.8183416365398
2025-02-18,1054.5030734643756
2025-02-19,1049.8779457952223
2025-02-20,1044.5390714905232
2025-02-21,1044.4855189505224
2025-02-24,1045.1510468741599
2025-02-25,1044.497697580858
2025-02-26,1040.673332519838
2025-02-27,1040.7602118281623
2025-02-28,1047.400294304127
2025-03-03,1045.1380332135936
2025-03-04,1021.5960540952539
2025-03-05,1037.051862391585
2025-03-06,1036.0707859178524
2025-03-07,1038.5550022856555
2025-03-10,1041.8820917094563
2025-03-11,1039.537735982655
2025-03-12,1042.0356265563282
2025-03-13,1039.8402423415353
2025-03-14,1038.2914730044884
2025-03-17,1041.521271107956
2025-03-18,1040.929479310329
2025-03-19,1040.333943636779
2025-03-20,1040.4841271025
2025-03-21,1038.31472791328
2025-03-24,1035.7172350894575
2025-03-25,1037.346874062429
2025-03-26,1036.6173731754577
2025-03-27,1038.9288882793303
2025-03-28,1040.3532383994873
2025-03-31,1041.7560993728935
2025-04-01,1046.4277503266153
2025-04-02,1045.2999326654053
2025-04-03,1044.2880921747744
2025-04-04,1037.5251708417816
