Date,DENMARK SMALL GROWTH
1998-06-23,246.79307400146953
1998-06-24,248.50769906261783
1998-06-25,249.4667076982423
1998-06-26,247.3404831831166
1998-06-29,247.75499452293894
1998-06-30,248.8997119893221
1998-07-01,247.38919627618742
1998-07-02,246.83612586626603
1998-07-03,248.91156746841122
1998-07-06,249.68583206546774
1998-07-07,249.5561464693436
1998-07-08,250.42118537973886
1998-07-09,250.53759173826415
1998-07-10,252.75124850941924
1998-07-13,256.6876697776468
1998-07-14,256.4938564467008
1998-07-15,257.02655556584284
1998-07-16,256.32243029134474
1998-07-17,257.49160109187056
1998-07-20,256.9700409488471
1998-07-21,253.00356141109052
1998-07-22,249.62420640309386
1998-07-23,250.1593405199517
1998-07-24,251.1339520999376
1998-07-27,248.20599829591686
1998-07-28,250.57045926014996
1998-07-29,249.09709792269484
1998-07-30,250.76070414215346
1998-07-31,250.92218517474922
1998-08-03,248.95725444243172
1998-08-04,247.20858876068684
1998-08-05,243.7789912038649
1998-08-06,240.9132537138912
1998-08-07,242.7756497046791
1998-08-10,240.75758442353154
1998-08-11,235.18853874312268
1998-08-12,234.55227746023698
1998-08-13,229.05402212103473
1998-08-14,230.94504152420697
1998-08-17,232.0877340635282
1998-08-18,236.48519365594643
1998-08-19,239.5209497769142
1998-08-20,238.97043752289466
1998-08-21,234.9528674623856
1998-08-24,235.16123491603372
1998-08-25,236.1541521225105
1998-08-26,233.82934389630958
1998-08-27,229.61070315077697
1998-08-28,227.86068847508366
1998-08-31,230.54246084547185
1998-09-01,226.07304764586613
1998-09-02,232.32168751330565
1998-09-03,233.72081166076782
1998-09-04,233.1641141577207
1998-09-07,234.93250299644728
1998-09-08,234.6118466127907
1998-09-09,235.1862780242242
1998-09-10,239.1342220322636
1998-09-11,238.14242048029493
1998-09-14,237.89480318723744
1998-09-15,239.3280390921141
1998-09-16,238.94123270525404
1998-09-17,236.5873246265628
1998-09-18,230.08810620673384
1998-09-21,224.41176912409833
1998-09-22,226.80114628382157
1998-09-23,228.3952603160353
1998-09-24,230.923802408688
1998-09-25,230.4968508405121
1998-09-28,231.03459488662153
1998-09-29,232.12933418412695
1998-09-30,231.19544621855627
1998-10-01,230.05832618727433
1998-10-02,228.96113018749892
1998-10-05,227.03371629440565
1998-10-06,223.72113324994515
1998-10-07,227.31918319642716
1998-10-08,224.58897031704723
1998-10-09,219.65047195271893
1998-10-12,219.77930999514953
1998-10-13,222.47301614325113
1998-10-14,221.480896765223
1998-10-15,224.699496572488
1998-10-16,228.02418404671198
1998-10-19,227.94872804115843
1998-10-20,227.9207015545246
1998-10-21,226.29699667235758
1998-10-22,228.4541232420399
1998-10-23,230.23430113840615
1998-10-26,230.13329782860276
1998-10-27,230.77613790743993
1998-10-28,229.7527932674445
1998-10-29,230.9740994616559
1998-10-30,231.09594073762906
1998-11-02,232.80400598808396
1998-11-03,229.69712720891602
1998-11-04,228.46035618521336
1998-11-05,229.2338844263955
1998-11-06,229.62967504169512
1998-11-09,224.2808188509473
1998-11-10,225.7777595657975
1998-11-11,229.11036246372294
1998-11-12,228.73210244570186
1998-11-13,228.89713661395731
1998-11-16,233.64288656224775
1998-11-17,231.9582458045912
1998-11-18,232.23154174964677
1998-11-19,231.7410366915625
1998-11-20,231.91180564856646
1998-11-23,229.80775659067132
1998-11-24,229.2182489792486
1998-11-25,227.94809915193815
1998-11-26,227.06656824770783
1998-11-27,226.81708428848992
1998-11-30,228.11994704336485
1998-12-01,227.3574619410304
1998-12-02,228.11944407705963
1998-12-03,226.60981209140834
1998-12-04,225.98267050420708
1998-12-07,225.529122824594
1998-12-08,225.21848815933663
1998-12-09,228.15439187748004
1998-12-10,229.72329012773554
1998-12-11,229.56222923589354
1998-12-14,229.0943518338842
1998-12-15,228.4161679598694
1998-12-16,227.59430159834892
1998-12-17,228.5064855070838
1998-12-18,229.38700743695998
1998-12-21,229.74957745759303
1998-12-22,229.1087374311473
1998-12-23,232.78881606701972
1998-12-24,231.90400592023425
1998-12-25,231.90400592023425
1998-12-28,234.00819787975735
1998-12-29,233.90550195519825
1998-12-30,233.44350013206434
1998-12-31,233.4801791327921
1999-01-01,233.4801791327921
1999-01-04,238.91957587691948
1999-01-05,239.963312896644
1999-01-06,240.7299022694278
1999-01-07,238.7798250723917
1999-01-08,236.917306039054
1999-01-11,237.51567658468284
1999-01-12,237.54555009519618
1999-01-13,237.18656774076416
1999-01-14,236.5649380686882
1999-01-15,234.2569338369242
1999-01-18,236.2581165644635
1999-01-19,237.91036277110783
1999-01-20,236.72047784009362
1999-01-21,235.9832968059327
1999-01-22,234.33852203304065
1999-01-25,233.76616961623728
1999-01-26,235.4080964947615
1999-01-27,237.6078875119763
1999-01-28,235.769570568803
1999-01-29,231.9722210357766
1999-02-01,231.66095902322408
1999-02-02,232.6664721481136
1999-02-03,231.93838364349332
1999-02-04,230.24821968160478
1999-02-05,228.927621541489
1999-02-08,228.35329230270187
1999-02-09,228.58392524799132
1999-02-10,228.02215774365416
1999-02-11,227.24791903857007
1999-02-12,225.9285470666132
1999-02-15,223.75414626040657
1999-02-16,221.8015830041004
1999-02-17,221.3654849487314
1999-02-18,221.3151216012241
1999-02-19,219.18606685433943
1999-02-22,217.9869675022074
1999-02-23,217.3939276789769
1999-02-24,216.62712377650527
1999-02-25,218.31094571215021
1999-02-26,216.18829562837007
1999-03-01,214.88690397623867
1999-03-02,214.38478040830918
1999-03-03,215.09990756596713
1999-03-04,211.30497834065667
1999-03-05,210.3168021192529
1999-03-08,210.4254262751079
1999-03-09,208.82784382285544
1999-03-10,209.5494101396158
1999-03-11,206.5723989225785
1999-03-12,207.4781070893604
1999-03-15,207.38097934996384
1999-03-16,205.9803228519775
1999-03-17,209.71357572361256
1999-03-18,210.83604482112534
1999-03-19,213.8976548312399
1999-03-22,214.48561687074871
1999-03-23,216.1128031594738
1999-03-24,215.39422363150126
1999-03-25,217.3329060417654
1999-03-26,213.67949361876057
1999-03-29,213.68491472242215
1999-03-30,213.30952033670985
1999-03-31,214.22038841771328
1999-04-01,214.51952232930617
1999-04-02,214.0835640032149
1999-04-05,212.81389091800102
1999-04-06,213.96630446859706
1999-04-07,215.2846058541653
1999-04-08,216.3833356889849
1999-04-09,213.8565215458672
1999-04-12,214.57429750774455
1999-04-13,214.17668332347904
1999-04-14,215.64993825499036
1999-04-15,215.6616442971941
1999-04-16,216.49870554056668
1999-04-19,214.26811978020143
1999-04-20,213.79917879876774
1999-04-21,214.60547809173872
1999-04-22,214.1688737075185
1999-04-23,214.73898950409577
1999-04-26,214.45402437802684
1999-04-27,215.77778593338158
1999-04-28,215.83828825663093
1999-04-29,214.9116595998818
1999-04-30,214.85348268171347
1999-05-03,215.6216965661436
1999-05-04,217.32075744076445
1999-05-05,218.63125358098455
1999-05-06,220.99484505862486
1999-05-07,221.22423178540575
1999-05-10,220.65688223100565
1999-05-11,219.07567487139366
1999-05-12,216.02820093608153
1999-05-13,215.1215707279605
1999-05-14,217.29675563472313
1999-05-17,216.1891320298118
1999-05-18,216.07876713263423
1999-05-19,217.50509345292323
1999-05-20,216.22729979777802
1999-05-21,215.87581042585504
1999-05-24,216.19960956285968
1999-05-25,216.4776804406306
1999-05-26,215.07870459206976
1999-05-27,215.08217185315982
1999-05-28,215.62469139419105
1999-05-31,216.08618974300455
1999-06-01,216.32803834323153
1999-06-02,214.22453730683085
1999-06-03,215.41005197714483
1999-06-04,214.80224615095327
1999-06-07,216.9645038557078
1999-06-08,220.9359868354275
1999-06-09,221.32866310013068
1999-06-10,222.32821752627902
1999-06-11,223.34912211526873
1999-06-14,223.20017089228796
1999-06-15,222.92201156321562
1999-06-16,220.67691046111983
1999-06-17,219.00702748092243
1999-06-18,220.50920277114128
1999-06-21,220.705421289784
1999-06-22,220.47940136236238
1999-06-23,221.4211746720464
1999-06-24,223.15497003618216
1999-06-25,226.18377821928303
1999-06-28,224.42476277508686
1999-06-29,223.73024841763078
1999-06-30,226.8708375395923
1999-07-01,226.07102958952674
1999-07-02,228.01063731175148
1999-07-05,231.04715882525065
1999-07-06,232.32961176187706
1999-07-07,231.9002084107446
1999-07-08,233.29564497883985
1999-07-09,233.35077347894116
1999-07-12,233.68751081238014
1999-07-13,233.95096508322916
1999-07-14,234.28281668172323
1999-07-15,234.01823021399844
1999-07-16,233.74224332067467
1999-07-19,232.106237962021
1999-07-20,237.69616930464136
1999-07-21,238.0049840637178
1999-07-22,237.32502757093087
1999-07-23,236.02515480899083
1999-07-26,238.5375827172908
1999-07-27,238.52599372905556
1999-07-28,236.5672213473866
1999-07-29,237.76108479848648
1999-07-30,237.7538940206834
1999-08-02,235.98766437399382
1999-08-03,236.327910333189
1999-08-04,238.34882338724404
1999-08-05,236.4111063318217
1999-08-06,234.46231886409146
1999-08-09,232.31886027636426
1999-08-10,232.68113583990356
1999-08-11,230.98100234437698
1999-08-12,229.37511874183932
1999-08-13,227.28202929723378
1999-08-16,227.34268461352013
1999-08-17,227.28271377903346
1999-08-18,228.92033555155697
1999-08-19,235.24714088541526
1999-08-20,236.4014868563286
1999-08-23,235.1407899739231
1999-08-24,235.06770695380467
1999-08-25,240.12016541407075
1999-08-26,239.42731110009746
1999-08-27,239.51767650112583
1999-08-30,239.23638226650513
1999-08-31,240.10656033867318
1999-09-01,240.26188922258225
1999-09-02,240.39721935586252
1999-09-03,239.27159978352807
1999-09-06,240.37033419284197
1999-09-07,239.3939976248356
1999-09-08,240.01639919756101
1999-09-09,239.3632877412705
1999-09-10,238.18133824443836
1999-09-13,237.1085531539405
1999-09-14,236.74063946024336
1999-09-15,235.90842596623503
1999-09-16,236.11093126392802
1999-09-17,235.60986552824923
1999-09-20,238.41572005679106
1999-09-21,239.3239836316092
1999-09-22,239.85213771214944
1999-09-23,238.9519085682518
1999-09-24,239.1920931108105
1999-09-27,238.71338903311897
1999-09-28,239.46907700756597
1999-09-29,242.20872788431663
1999-09-30,237.0029876796165
1999-10-01,235.68806374327752
1999-10-04,236.9007367621917
1999-10-05,235.2813253107496
1999-10-06,233.51876204617818
1999-10-07,234.61940975990828
1999-10-08,233.21205930939914
1999-10-11,236.4643911833711
1999-10-12,239.44417691209244
1999-10-13,238.69822824258898
1999-10-14,238.7145013959031
1999-10-15,239.10291800096442
1999-10-18,234.74090937873032
1999-10-19,234.89563645645447
1999-10-20,235.5948275854316
1999-10-21,236.1062657534686
1999-10-22,234.72703557310354
1999-10-25,232.8786292573882
1999-10-26,232.06369966150578
1999-10-27,231.9347858770305
1999-10-28,232.71461428519066
1999-10-29,233.5339130570507
1999-11-01,233.3670350072739
1999-11-02,234.0257789792647
1999-11-03,235.86137896287028
1999-11-04,235.3308277953057
1999-11-05,236.90759190015245
1999-11-08,237.22272905296086
1999-11-09,239.20990450514637
1999-11-10,241.06841685807427
1999-11-11,238.77588096854313
1999-11-12,235.54441523423827
1999-11-15,236.88233663192005
1999-11-16,238.40017323554267
1999-11-17,246.29657409601532
1999-11-18,247.70531210393108
1999-11-19,249.9671520286167
1999-11-22,249.72097079846506
1999-11-23,249.78794232864
1999-11-24,247.41699010754837
1999-11-25,248.86767258759573
1999-11-26,245.9318291815382
1999-11-29,242.88965106592013
1999-11-30,240.95168624627624
1999-12-01,238.50225734976806
1999-12-02,239.1089726035693
1999-12-03,242.81253027125243
1999-12-06,249.13970171532517
1999-12-07,253.23640210285544
1999-12-08,254.25590882054607
1999-12-09,251.51642289542343
1999-12-10,252.77862105956933
1999-12-13,252.88662625008868
1999-12-14,247.92345365863704
1999-12-15,246.98444377198936
1999-12-16,251.2595556249248
1999-12-17,250.72811309288883
1999-12-20,247.93553594686492
1999-12-21,243.14611799056925
1999-12-22,243.56888377971052
1999-12-23,245.9065862968363
1999-12-24,245.9065862968363
1999-12-27,247.5619136329208
1999-12-28,245.34991297429747
1999-12-29,246.2362662095126
1999-12-30,248.5204362355646
1999-12-31,248.5204362355646
2000-01-03,255.0542983845688
2000-01-04,253.4488906212
2000-01-05,249.14137415344607
2000-01-06,255.0875825499346
2000-01-07,258.28304674019085
2000-01-10,264.7855751573549
2000-01-11,267.6391573541667
2000-01-12,263.4906220429806
2000-01-13,266.2755771021233
2000-01-14,261.98324889102594
2000-01-17,263.8697656216802
2000-01-18,263.6840281499239
2000-01-19,264.9962719362713
2000-01-20,266.24770692993576
2000-01-21,277.9533647862286
2000-01-24,283.7003224651386
2000-01-25,284.1411317924877
2000-01-26,289.42802409528554
2000-01-27,281.2214674480505
2000-01-28,283.0196773308917
2000-01-31,277.57309875562197
2000-02-01,276.21297395157274
2000-02-02,277.8949353264832
2000-02-03,286.4617954212911
2000-02-04,286.02700676535477
2000-02-07,292.3037752442338
2000-02-08,297.51202642573054
2000-02-09,294.1432788949978
2000-02-10,292.0109151327296
2000-02-11,299.1232638282268
2000-02-14,305.4485425119894
2000-02-15,313.3822451631016
2000-02-16,325.91302492142626
2000-02-17,328.704568926258
2000-02-18,329.31723059762135
2000-02-21,325.620257385792
2000-02-22,325.238310984756
2000-02-23,324.95226872032106
2000-02-24,319.41547512289463
2000-02-25,313.0022845369374
2000-02-28,304.9898476455626
2000-02-29,304.77346966811024
2000-03-01,316.0269885998989
2000-03-02,318.8652835508651
2000-03-03,319.3589781327976
2000-03-06,315.82765906769106
2000-03-07,314.5614948897968
2000-03-08,320.12938505739737
2000-03-09,333.1797171713744
2000-03-10,336.3261709248376
2000-03-13,340.80318088633305
2000-03-14,343.5524984277708
2000-03-15,343.6921350261783
2000-03-16,347.2342007861374
2000-03-17,350.6374276572093
2000-03-20,350.47446953838784
2000-03-21,343.923807373962
2000-03-22,340.22599471084993
2000-03-23,344.7301548798266
2000-03-24,345.1107399068326
2000-03-27,342.7659931686053
2000-03-28,343.50939038681844
2000-03-29,339.2840285478343
2000-03-30,337.37456544935463
2000-03-31,337.8023227590567
2000-04-03,335.10946440749655
2000-04-04,334.77870680381415
2000-04-05,330.6136599206819
2000-04-06,332.13402921818584
2000-04-07,330.3322501671612
2000-04-10,335.2174546059572
2000-04-11,332.68979354856833
2000-04-12,335.02381396703447
2000-04-13,335.30400219962473
2000-04-14,327.56053741655677
2000-04-17,313.72349724373925
2000-04-18,322.557977646793
2000-04-19,319.3432546899609
2000-04-20,319.0111819814445
2000-04-21,319.0111819814445
2000-04-24,319.63362906751263
2000-04-25,322.5742179406309
2000-04-26,330.4110825657688
2000-04-27,322.3421438012558
2000-04-28,324.0226691073727
2000-05-01,326.2322491733575
2000-05-02,342.25771841934375
2000-05-03,331.61970994196463
2000-05-04,328.99097561999616
2000-05-05,328.4068166984105
2000-05-08,325.37789518096076
2000-05-09,326.3808412118179
2000-05-10,328.43085454995196
2000-05-11,320.6043369737973
2000-05-12,330.04187947870383
2000-05-15,338.16226562110904
2000-05-16,333.29212597401744
2000-05-17,328.95949728681575
2000-05-18,329.6895657283842
2000-05-19,328.7757308508574
2000-05-22,321.6849477427749
2000-05-23,325.6677994579941
2000-05-24,321.4807680595648
2000-05-25,320.19431505072305
2000-05-26,325.1325840615482
2000-05-29,326.47068291420067
2000-05-30,329.0198464686807
2000-05-31,328.24525230499677
2000-06-01,329.4689179963315
2000-06-02,340.29942220261813
2000-06-05,340.4221511651204
2000-06-06,346.2311906656226
2000-06-07,343.4944173633802
2000-06-08,339.7568117436636
2000-06-09,337.16995059465046
2000-06-12,338.1931071996198
2000-06-13,331.7842629812791
