Date,GERMANY SMALL GROWTH
1998-07-16,819.8195724435872
1998-07-17,832.328137658143
1998-07-20,853.2971809830159
1998-07-21,852.0078299963066
1998-07-22,844.904085361699
1998-07-23,837.661791060427
1998-07-24,844.2108636439672
1998-07-27,845.5086283637123
1998-07-28,847.5240333069244
1998-07-29,841.0701293495875
1998-07-30,840.4409081126553
1998-07-31,841.2978375530898
1998-08-03,827.5186122758005
1998-08-04,818.3843618677255
1998-08-05,801.2683693003736
1998-08-06,807.654597288438
1998-08-07,810.6268305832426
1998-08-10,809.7098561735213
1998-08-11,794.5845474741677
1998-08-12,794.9810421889274
1998-08-13,784.2317993916322
1998-08-14,786.9216930893353
1998-08-17,791.7414825090258
1998-08-18,800.0918972019005
1998-08-19,808.1339468558432
1998-08-20,807.8852098192522
1998-08-21,790.5540761086775
1998-08-24,787.9632985331092
1998-08-25,782.2296195646486
1998-08-26,771.871578630483
1998-08-27,755.1698268215748
1998-08-28,722.6102735134008
1998-08-31,737.5340136466081
1998-09-01,718.5601911342105
1998-09-02,742.0288774228447
1998-09-03,736.0960114036532
1998-09-04,731.1074821096548
1998-09-07,742.082699769922
1998-09-08,740.2171429356604
1998-09-09,741.2173615522572
1998-09-10,744.1317118529698
1998-09-11,734.7511783294714
1998-09-14,735.157813552085
1998-09-15,740.4375695496502
1998-09-16,744.6465703055757
1998-09-17,737.973124734296
1998-09-18,726.1038154461148
1998-09-21,718.0746672104916
1998-09-22,720.4292617908892
1998-09-23,719.6246065809229
1998-09-24,728.3873867751242
1998-09-25,721.5022601723945
1998-09-28,720.553292582972
1998-09-29,718.1819604729278
1998-09-30,710.5348941170298
1998-10-01,683.2518118696375
1998-10-02,651.6231587183607
1998-10-05,655.5417190830017
1998-10-06,654.3171164910094
1998-10-07,673.9390020810539
1998-10-08,651.0808833683002
1998-10-09,642.2345258419325
1998-10-12,658.2687710410621
1998-10-13,672.16108289021
1998-10-14,673.5544336554469
1998-10-15,703.236716301779
1998-10-16,713.2554375513831
1998-10-19,711.0971390345769
1998-10-20,720.394367618392
1998-10-21,714.1484668707812
1998-10-22,721.5404382005905
1998-10-23,722.0046349493145
1998-10-26,723.5159435510515
1998-10-27,725.5142419623883
1998-10-28,721.5868566011954
1998-10-29,722.502088896886
1998-10-30,729.1802502948094
1998-11-02,740.9532817988685
1998-11-03,737.7292544182438
1998-11-04,739.7622297525755
1998-11-05,740.9913978704793
1998-11-06,742.2557558110291
1998-11-09,730.3207608070701
1998-11-10,726.6997902486728
1998-11-11,730.4840565937967
1998-11-12,720.1549884022454
1998-11-13,718.0292313355988
1998-11-16,735.7876282948753
1998-11-17,735.4304016241601
1998-11-18,738.7761300523895
1998-11-19,734.0185999414178
1998-11-20,739.2628518003945
1998-11-23,740.9974535427923
1998-11-24,740.5754205057228
1998-11-25,740.4113502942304
1998-11-26,745.2506027255496
1998-11-27,746.8959191883991
1998-11-30,759.0549164644463
1998-12-01,747.0112524793143
1998-12-02,757.2458600485606
1998-12-03,747.6931847031138
1998-12-04,754.6951031641927
1998-12-07,758.8984857572729
1998-12-08,757.4060601474672
1998-12-09,751.0363663594109
1998-12-10,757.2297548819682
1998-12-11,756.5935690512295
1998-12-14,755.9608307518658
1998-12-15,760.6113641710607
1998-12-16,771.2056875132611
1998-12-17,776.298614521386
1998-12-18,778.5845403245831
1998-12-21,781.7880399171484
1998-12-22,782.9294220300059
1998-12-23,783.3730198830463
1998-12-24,780.5525396200458
1998-12-25,780.5525396200458
1998-12-28,779.2258824042042
1998-12-29,779.2026155043196
1998-12-30,780.3937921099493
1998-12-31,783.3924233956747
1999-01-01,783.3441079110238
1999-01-04,809.0510769771437
1999-01-05,809.9275042454423
1999-01-06,819.5264092627065
1999-01-07,813.0867664549373
1999-01-08,809.5438066155867
1999-01-11,809.6376716529196
1999-01-12,813.8717067360178
1999-01-13,796.8954243634206
1999-01-14,810.6052479909711
1999-01-15,804.9526595602325
1999-01-18,821.2062557522273
1999-01-19,824.8678468301441
1999-01-20,839.9314638978466
1999-01-21,841.3640102895041
1999-01-22,823.1166791347957
1999-01-25,816.454853382543
1999-01-26,839.253426908225
1999-01-27,839.5497726875832
1999-01-28,833.9747170559926
1999-01-29,839.9063139271262
1999-02-01,844.5285887613742
1999-02-02,841.2289235293578
1999-02-03,838.5450157212954
1999-02-04,850.2712412830413
1999-02-05,847.6686469304752
1999-02-08,842.5996020133385
1999-02-09,847.9816514553565
1999-02-10,820.8175124446653
1999-02-11,823.35457386579
1999-02-12,843.2216957018085
1999-02-15,823.939730780363
1999-02-16,830.8509969422679
1999-02-17,831.244309563504
1999-02-18,828.4730375144671
1999-02-19,821.9879201230522
1999-02-22,823.3126701300754
1999-02-23,824.2871195609981
1999-02-24,827.0334599278757
1999-02-25,836.4252638049874
1999-02-26,826.4006300262326
1999-03-01,816.2872986723537
1999-03-02,796.3834529103908
1999-03-03,792.0555614678032
1999-03-04,770.4234397145273
1999-03-05,788.5317227316116
1999-03-08,798.1277729785156
1999-03-09,798.9621414392278
1999-03-10,778.3425605959063
1999-03-11,773.6442783455869
1999-03-12,802.6421286209555
1999-03-15,807.5572679580159
1999-03-16,806.2974487262458
1999-03-17,813.2837943098173
1999-03-18,807.8638960056098
1999-03-19,806.3026132783118
1999-03-22,793.2852151553766
1999-03-23,775.4795279879281
1999-03-24,762.1213480557262
1999-03-25,774.5786845415339
1999-03-26,770.2609973169958
1999-03-29,767.238031078822
1999-03-30,773.7897908715704
1999-03-31,769.7030941652419
1999-04-01,764.7081433146278
1999-04-02,763.0104912072845
1999-04-05,758.377147963877
1999-04-06,770.0225201405805
1999-04-07,765.4964706133269
1999-04-08,768.395838857698
1999-04-09,771.1734961203749
1999-04-12,777.1479663717574
1999-04-13,781.1267354049521
1999-04-14,788.969519420479
1999-04-15,782.804334128904
1999-04-16,781.2227238086646
1999-04-19,773.3588031332109
1999-04-20,764.6755472569977
1999-04-21,770.0488956923284
1999-04-22,772.1003396485895
1999-04-23,773.478930652312
1999-04-26,776.1315786965919
1999-04-27,782.6875044265956
1999-04-28,776.9708297818852
1999-04-29,775.1793138568763
1999-04-30,780.0136352973946
1999-05-03,780.8363724574529
1999-05-04,784.1607887209391
1999-05-05,781.4957078198624
1999-05-06,790.6973868841553
1999-05-07,781.4713280509843
1999-05-10,783.0110565275681
1999-05-11,779.4479886590774
1999-05-12,776.2838795992236
1999-05-13,772.9378551377525
1999-05-14,779.449058407066
1999-05-17,766.2193296112771
1999-05-18,767.9606580209344
1999-05-19,765.2020603138566
1999-05-20,768.1243089176008
1999-05-21,764.142385607648
1999-05-24,765.408749388882
1999-05-25,765.0218251183425
1999-05-26,755.4231204049905
1999-05-27,756.8975239501758
1999-05-28,750.4452031440375
1999-05-31,751.47434125839
1999-06-01,759.2615570372943
1999-06-02,743.4620959438195
1999-06-03,742.8409753896026
1999-06-04,745.4500073871781
1999-06-07,747.216375915676
1999-06-08,757.3391972301238
1999-06-09,752.6985088146274
1999-06-10,761.8258833573828
1999-06-11,758.160984059124
1999-06-14,748.6441328489857
1999-06-15,736.6061251862118
1999-06-16,733.0585069544627
1999-06-17,741.0991054561666
1999-06-18,751.3191090684352
1999-06-21,755.656539795755
1999-06-22,754.9631905178649
1999-06-23,762.067615202978
1999-06-24,766.4028090782165
1999-06-25,765.9331786092305
1999-06-28,754.952041257899
1999-06-29,757.0291823966847
1999-06-30,765.8188243775302
1999-07-01,771.2992387667252
1999-07-02,770.1597799247112
1999-07-05,777.3994948861032
1999-07-06,780.9596147080623
1999-07-07,781.1463752267757
1999-07-08,776.4112133399253
1999-07-09,775.0191831612451
1999-07-12,771.5464445062927
1999-07-13,770.0960101663428
1999-07-14,773.087104955757
1999-07-15,781.7400700470531
1999-07-16,781.1342142043203
1999-07-19,784.8915076692838
1999-07-20,801.9650583186058
1999-07-21,790.3539125042515
1999-07-22,786.6020670594214
1999-07-23,778.3343533896417
1999-07-26,784.7744705312049
1999-07-27,766.1841374690023
1999-07-28,779.2514675264556
1999-07-29,778.7036505577179
1999-07-30,770.8102440116261
1999-08-02,755.0686667285726
1999-08-03,755.2923896290888
1999-08-04,763.8740350609402
1999-08-05,753.6127332218821
1999-08-06,756.8213686578379
1999-08-09,752.8690986197232
1999-08-10,752.4638079926552
1999-08-11,751.0350349689562
1999-08-12,755.1993729666679
1999-08-13,749.8994986196968
1999-08-16,754.7672675745068
1999-08-17,752.2570871231667
1999-08-18,757.0442065648202
1999-08-19,757.9272011625593
1999-08-20,760.2522656471804
1999-08-23,760.181561045922
1999-08-24,753.7119347355987
1999-08-25,746.1587415118739
1999-08-26,742.9498080943914
1999-08-27,742.1335151612286
1999-08-30,740.9253017794891
1999-08-31,737.12942306566
1999-09-01,741.0520488502467
1999-09-02,743.9252985920696
1999-09-03,735.8666075197643
1999-09-06,737.7893518801412
1999-09-07,743.3487071407061
1999-09-08,735.6192473616143
1999-09-09,735.6524590990242
1999-09-10,737.213322342263
1999-09-13,735.2705284111975
1999-09-14,733.6895480130498
1999-09-15,731.2443299993813
1999-09-16,725.4292148468489
1999-09-17,724.4244561356178
1999-09-20,722.2916430922239
1999-09-21,723.9967085848432
1999-09-22,711.9462046405142
1999-09-23,706.6943365914169
1999-09-24,691.6550410644707
1999-09-27,693.2636295155218
1999-09-28,696.2287040309158
1999-09-29,703.2702306536573
1999-09-30,707.1213300317685
1999-10-01,710.6930725172363
1999-10-04,713.0105996570909
1999-10-05,725.8079538236725
1999-10-06,731.4592360150691
1999-10-07,733.7939733903238
1999-10-08,726.2869201758335
1999-10-11,732.288184574428
1999-10-12,734.8469403084325
1999-10-13,722.1486173962054
1999-10-14,730.8193834853155
1999-10-15,731.6624230634973
1999-10-18,721.0206054238889
1999-10-19,718.6460128097967
1999-10-20,722.7779001618577
1999-10-21,724.5530416086667
1999-10-22,715.4967404354097
1999-10-25,714.3892872025041
1999-10-26,705.8220987924392
1999-10-27,701.7704769420595
1999-10-28,702.6201995621652
1999-10-29,710.9246899168429
1999-11-01,710.888667520371
1999-11-02,711.075339752052
1999-11-03,718.1870147054711
1999-11-04,723.1606435042393
1999-11-05,726.3686313212122
1999-11-08,728.5161226850606
1999-11-09,730.1855224101641
1999-11-10,734.5815090162047
1999-11-11,735.7180989563456
1999-11-12,720.0609170299383
1999-11-15,726.0162244675265
1999-11-16,729.1653173496373
1999-11-17,737.920275187083
1999-11-18,747.5210688726078
1999-11-19,746.9799552100627
1999-11-22,746.9835839629665
1999-11-23,735.3418833625927
1999-11-24,728.7774009530715
1999-11-25,745.2469830457696
1999-11-26,743.2660695090725
1999-11-29,738.1920233354837
1999-11-30,730.1599497298689
1999-12-01,730.0532179311494
1999-12-02,735.7615251845689
1999-12-03,739.7545263407762
1999-12-06,754.4905264981422
1999-12-07,755.2177467787573
1999-12-08,762.2332899360919
1999-12-09,763.1809087652738
1999-12-10,767.9051194726177
1999-12-13,772.9258503788722
1999-12-14,775.9272146880903
1999-12-15,761.3571046172752
1999-12-16,784.5647562062275
1999-12-17,784.0298421781133
1999-12-20,785.8834761109509
1999-12-21,792.4594251070639
1999-12-22,804.1248240588079
1999-12-23,815.1051935784715
1999-12-24,814.9950937819516
1999-12-27,812.8140206452791
1999-12-28,791.9555159144256
1999-12-29,791.5904041070822
1999-12-30,805.7066132661561
1999-12-31,806.8946002043457
2000-01-03,830.769020695968
2000-01-04,818.0319446649765
2000-01-05,802.5321550507716
2000-01-06,809.0930579777704
2000-01-07,827.0506955493611
2000-01-10,856.4709992152519
2000-01-11,863.6365882226359
2000-01-12,869.669051018949
2000-01-13,877.1040636151087
2000-01-14,876.3785610747827
2000-01-17,882.3928873408092
2000-01-18,881.4869486458009
2000-01-19,885.932015331866
2000-01-20,918.9252080323176
2000-01-21,915.4429716608805
2000-01-24,928.8842362815836
2000-01-25,924.769300612084
2000-01-26,942.1609782157831
2000-01-27,944.9295529253973
2000-01-28,934.7422114437945
2000-01-31,913.4122396208005
2000-02-01,926.2623318033066
2000-02-02,933.4702606662395
2000-02-03,977.305336456272
2000-02-04,989.4304913526554
2000-02-07,1002.0933357299023
2000-02-08,1038.2199369660912
2000-02-09,1052.769212192055
2000-02-10,1034.2730309895665
2000-02-11,1055.0968358454743
2000-02-14,1047.4212717155995
2000-02-15,1053.142476472712
2000-02-16,1040.2607188035327
2000-02-17,1049.965209450286
2000-02-18,1093.102962600073
2000-02-21,1088.4179762918995
2000-02-22,1124.863661477355
2000-02-23,1143.2462842483915
2000-02-24,1150.514599936257
2000-02-25,1131.4463051417213
2000-02-28,1073.628535481454
2000-02-29,1083.8685917757575
2000-03-01,1114.0732906660842
2000-03-02,1108.5602403336593
2000-03-03,1119.2845589189392
2000-03-06,1127.783801238441
2000-03-07,1120.7529004409862
2000-03-08,1110.6960524424196
2000-03-09,1136.079700859289
2000-03-10,1148.3018790759204
2000-03-13,1127.1056794355377
2000-03-14,1123.3594889551719
2000-03-15,1090.0756695487403
2000-03-16,1097.7407317679888
2000-03-17,1118.7167924261496
2000-03-20,1145.2899618188205
2000-03-21,1123.5156909668378
2000-03-22,1106.5995811445227
2000-03-23,1090.5867490551457
2000-03-24,1100.3222871976586
2000-03-27,1103.5712421216901
2000-03-28,1097.4287567790207
2000-03-29,1082.0471707218182
2000-03-30,1049.0634817463558
2000-03-31,1024.4519555799325
2000-04-03,1028.4750518851465
2000-04-04,989.1160960455228
2000-04-05,961.097988740162
2000-04-06,989.2595644565743
2000-04-07,1010.428819056568
2000-04-10,1035.9754897753924
2000-04-11,999.6039031863958
2000-04-12,988.6693958185563
2000-04-13,972.4706704079726
2000-04-14,968.3203907088619
2000-04-17,941.4797091897643
2000-04-18,952.0850534015459
2000-04-19,953.2537356426092
2000-04-20,957.8178843865569
2000-04-21,957.8180305416815
2000-04-24,957.9700738181847
2000-04-25,951.1814790437528
2000-04-26,962.2911584896392
2000-04-27,949.0019499504484
2000-04-28,965.2682346827112
2000-05-01,962.249288763539
2000-05-02,981.618552782914
2000-05-03,952.9637816983143
2000-05-04,954.9958766690238
2000-05-05,959.3605377963656
2000-05-08,958.2057059173328
2000-05-09,954.9376092637382
2000-05-10,948.4519368655934
2000-05-11,924.5648768828032
2000-05-12,940.5047522606194
2000-05-15,947.1710233056001
2000-05-16,942.4916824746772
2000-05-17,911.4588453715307
2000-05-18,900.1907764056963
2000-05-19,877.6970859808272
2000-05-22,862.6770471774564
2000-05-23,854.0855652858195
2000-05-24,835.5540646179704
2000-05-25,847.5937703435277
2000-05-26,856.5548636402675
2000-05-29,867.9234376003205
2000-05-30,872.5465601124505
2000-05-31,878.0869639841671
2000-06-01,882.4217113844936
2000-06-02,914.9926617014142
2000-06-05,926.8622587312885
2000-06-06,941.6257322269562
2000-06-07,936.000346121029
2000-06-08,936.6187811849795
2000-06-09,930.4279469597682
2000-06-12,936.3043425929544
2000-06-13,936.4575588838205
2000-06-14,939.9216294514154
2000-06-15,928.237518786636
2000-06-16,935.8709495964271
