Date,FRANCE SMALL GROWTH
1998-06-24,436.59095220081264
1998-06-25,437.2788680416968
1998-06-26,434.6940399545758
1998-06-29,434.67143783149464
1998-06-30,434.8973414554495
1998-07-01,432.3458629921633
1998-07-02,432.0832075997074
1998-07-03,432.6292344126402
1998-07-06,436.4788824898403
1998-07-07,435.68460994140855
1998-07-08,434.3534272610671
1998-07-09,431.5670192771192
1998-07-10,430.77247468086756
1998-07-13,434.3822302116668
1998-07-14,435.04415158404254
1998-07-15,434.9506648017219
1998-07-16,438.6830607149621
1998-07-17,441.6863993698531
1998-07-20,445.21474605255725
1998-07-21,440.8349490705678
1998-07-22,436.4620071973855
1998-07-23,432.7825006084686
1998-07-24,435.5460548733775
1998-07-27,434.25273214175854
1998-07-28,434.46458003125946
1998-07-29,430.9658746045932
1998-07-30,431.8484669718724
1998-07-31,432.3913082653778
1998-08-03,427.77284946092357
1998-08-04,427.63177181654254
1998-08-05,424.28430192408547
1998-08-06,423.461950079808
1998-08-07,424.387213479236
1998-08-10,421.7107167123968
1998-08-11,414.702636175109
1998-08-12,415.970375818545
1998-08-13,410.98919399882834
1998-08-14,409.7114412557066
1998-08-17,408.43534174855705
1998-08-18,411.030806643509
1998-08-19,410.8099739146062
1998-08-20,409.786065856206
1998-08-21,404.7726422765185
1998-08-24,399.98902497981913
1998-08-25,403.0776291487152
1998-08-26,394.63466703688323
1998-08-27,384.5218145957272
1998-08-28,388.4871362897386
1998-08-31,389.32549713677497
1998-09-01,382.4096569187365
1998-09-02,385.2998556128552
1998-09-03,385.3068800295867
1998-09-04,382.3833746162257
1998-09-07,382.7367254200055
1998-09-08,383.35338133757176
1998-09-09,385.83349683808103
1998-09-10,386.69318790908176
1998-09-11,383.0764509200519
1998-09-14,383.65973413538205
1998-09-15,389.34328065794267
1998-09-16,388.3134586176219
1998-09-17,380.29203206897614
1998-09-18,374.24770543148054
1998-09-21,364.6111610856706
1998-09-22,363.6700413130576
1998-09-23,362.6076866653164
1998-09-24,370.35230101561956
1998-09-25,364.3118647881047
1998-09-28,362.8191265067363
1998-09-29,365.4614549305561
1998-09-30,364.40622807915366
1998-10-01,358.41857629773955
1998-10-02,352.03999513269486
1998-10-05,349.73176949688997
1998-10-06,352.3348501256049
1998-10-07,362.23630301424913
1998-10-08,358.0089614309456
1998-10-09,354.1760368803122
1998-10-12,355.9423685488349
1998-10-13,359.209434777045
1998-10-14,361.6430284449594
1998-10-15,373.2318168048719
1998-10-16,378.63988937813264
1998-10-19,381.03591722089504
1998-10-20,382.03665649428564
1998-10-21,382.18458746414257
1998-10-22,386.1381417414956
1998-10-23,385.3809784389646
1998-10-26,385.5247207657995
1998-10-27,385.1893081339863
1998-10-28,383.34772950765415
1998-10-29,383.6947493483478
1998-10-30,385.8415818374865
1998-11-02,391.84609007612363
1998-11-03,392.44008117155295
1998-11-04,395.3932590862243
1998-11-05,400.21998338694993
1998-11-06,401.04184466214286
1998-11-09,393.9456295623991
1998-11-10,388.9761333674459
1998-11-11,390.3897876432729
1998-11-12,385.9056711369696
1998-11-13,386.9427411264381
1998-11-16,394.6079038656594
1998-11-17,388.2365077948585
1998-11-18,388.72759175737707
1998-11-19,382.97199957655346
1998-11-20,380.826439360758
1998-11-23,376.7483928747505
1998-11-24,378.0921022526324
1998-11-25,378.5619541042911
1998-11-26,383.8461047593947
1998-11-27,386.1387628629486
1998-11-30,391.2243643824736
1998-12-01,389.06316298805166
1998-12-02,389.7578497845763
1998-12-03,386.8095283032162
1998-12-04,386.9161439799738
1998-12-07,387.45600461358
1998-12-08,384.5307005490932
1998-12-09,382.65422819059455
1998-12-10,384.48439991149695
1998-12-11,380.6055353930255
1998-12-14,377.32020596966794
1998-12-15,373.77795582634093
1998-12-16,371.910193409081
1998-12-17,373.3437172793355
1998-12-18,372.23103522898947
1998-12-21,370.39658457960246
1998-12-22,369.41147756375995
1998-12-23,375.7439499845171
1998-12-24,374.64255094832157
1998-12-25,374.64255094832157
1998-12-28,378.90977196439115
1998-12-29,382.61591009559737
1998-12-30,387.317772477118
1998-12-31,388.5865983759994
1999-01-01,387.71859935788615
1999-01-04,395.17258685016486
1999-01-05,393.1512517218206
1999-01-06,392.12517566129037
1999-01-07,387.3563741236478
1999-01-08,382.58987274944144
1999-01-11,382.9604140695686
1999-01-12,381.92845505705475
1999-01-13,377.6120285128284
1999-01-14,376.64054197069856
1999-01-15,372.201280934289
1999-01-18,375.326411418861
1999-01-19,375.5105483165718
1999-01-20,372.09025776699815
1999-01-21,370.4311187706115
1999-01-22,367.0035683383742
1999-01-25,368.40311728661294
1999-01-26,370.16324072926477
1999-01-27,368.49163212115695
1999-01-28,363.9744532207481
1999-01-29,362.19968102593805
1999-02-01,363.96463140682243
1999-02-02,364.424662547339
1999-02-03,362.8930707614339
1999-02-04,360.0994278882728
1999-02-05,361.4068821450853
1999-02-08,363.40382723438097
1999-02-09,364.18974932943433
1999-02-10,362.32040736803964
1999-02-11,361.4824746007536
1999-02-12,364.3899732083126
1999-02-15,363.1901593388031
1999-02-16,363.7068092608559
1999-02-17,362.7412731308287
1999-02-18,363.32079228109137
1999-02-19,358.9926508538193
1999-02-22,359.9904159570674
1999-02-23,360.33401000651986
1999-02-24,358.73921850056433
1999-02-25,361.06226115971475
1999-02-26,358.7720232701186
1999-03-01,356.2368207514362
1999-03-02,355.9372188493953
1999-03-03,355.61570410552
1999-03-04,353.7888585162559
1999-03-05,354.9505341576992
1999-03-08,357.18109394670097
1999-03-09,357.21377848918394
1999-03-10,362.1539304531783
1999-03-11,359.5753242142438
1999-03-12,364.7144385928474
1999-03-15,362.71963726093594
1999-03-16,361.06195449778903
1999-03-17,363.8790789070524
1999-03-18,362.149736887969
1999-03-19,360.310352160727
1999-03-22,359.7026025704045
1999-03-23,355.2344162484699
1999-03-24,354.27842178860493
1999-03-25,353.5806015142163
1999-03-26,348.6845611615
1999-03-29,348.2869527346915
1999-03-30,349.25229996464384
1999-03-31,352.39706486120343
1999-04-01,354.79782690570084
1999-04-02,354.01022282590645
1999-04-05,351.8607224272025
1999-04-06,351.8800948897244
1999-04-07,352.1554155403251
1999-04-08,355.29253242512146
1999-04-09,357.25770256608075
1999-04-12,359.03901743654103
1999-04-13,357.6518112291782
1999-04-14,360.7614239479411
1999-04-15,358.9140966895922
1999-04-16,358.73788703304996
1999-04-19,358.65623801369264
1999-04-20,358.16609301765095
1999-04-21,355.07800107635956
1999-04-22,355.4021621962074
1999-04-23,359.44250244230886
1999-04-26,360.4557898025853
1999-04-27,364.6728712083189
1999-04-28,365.7611669545115
1999-04-29,365.150726867307
1999-04-30,369.6034391736965
1999-05-03,372.1814849849221
1999-05-04,375.9707802491742
1999-05-05,377.0001469816071
1999-05-06,380.3779829486039
1999-05-07,380.6977788954376
1999-05-10,381.1383158777518
1999-05-11,379.57771565327926
1999-05-12,381.25006681603605
1999-05-13,380.7822045091499
1999-05-14,381.59570045890086
1999-05-17,376.4918679176876
1999-05-18,377.7367933683393
1999-05-19,379.5751551627685
1999-05-20,380.0286606736957
1999-05-21,378.1009691517193
1999-05-24,378.7277526181192
1999-05-25,380.935366650855
1999-05-26,375.65036410155574
1999-05-27,375.6693646014989
1999-05-28,373.42896846636137
1999-05-31,372.38031743893214
1999-06-01,374.5046699993269
1999-06-02,368.4979264062768
1999-06-03,370.8884984916504
1999-06-04,369.1926641136749
1999-06-07,368.74746228341854
1999-06-08,374.67231017330437
1999-06-09,375.7722799148306
1999-06-10,378.4977959701134
1999-06-11,378.2834525260132
1999-06-14,376.3218900596186
1999-06-15,375.9197861348065
1999-06-16,373.45116325532797
1999-06-17,375.9135007925696
1999-06-18,378.6488280750134
1999-06-21,378.1585785766151
1999-06-22,377.1441723592134
1999-06-23,378.0262093326517
1999-06-24,380.3066400307342
1999-06-25,383.7380534294175
1999-06-28,380.02475902533416
1999-06-29,378.5837328776579
1999-06-30,380.1166977288216
1999-07-01,378.93396767869774
1999-07-02,378.82387993378757
1999-07-05,381.4782280711099
1999-07-06,381.4146668558407
1999-07-07,380.048469475968
1999-07-08,376.01553859447074
1999-07-09,375.8165668173634
1999-07-12,375.36432032952564
1999-07-13,376.19701928367925
1999-07-14,377.21331294776354
1999-07-15,379.4051781389079
1999-07-16,382.5593911217395
1999-07-19,380.30365024369706
1999-07-20,388.04991431942796
1999-07-21,387.2639380766556
1999-07-22,387.13169503979174
1999-07-23,384.6994495912303
1999-07-26,388.68158591298544
1999-07-27,386.088226894135
1999-07-28,385.82630912662034
1999-07-29,388.02611820532917
1999-07-30,386.7679291745153
1999-08-02,383.20738736173826
1999-08-03,384.33851278883543
1999-08-04,389.3235767684002
1999-08-05,387.20706021896507
1999-08-06,386.7731153846018
1999-08-09,386.3416800578037
1999-08-10,386.88463095898163
1999-08-11,385.2271112256392
1999-08-12,386.73945640782324
1999-08-13,384.7650905206299
1999-08-16,383.58933578188146
1999-08-17,384.22024545402127
1999-08-18,387.51408215592943
1999-08-19,389.72430923975224
1999-08-20,391.8139590327524
1999-08-23,389.83550931780684
1999-08-24,388.4723968544097
1999-08-25,391.16935087042225
1999-08-26,391.78098485529705
1999-08-27,395.9511413274721
1999-08-30,397.8039562850066
1999-08-31,402.1487355442224
1999-09-01,404.9315965628298
1999-09-02,408.04800004611474
1999-09-03,407.29168816561173
1999-09-06,409.11423190105415
1999-09-07,411.4515486715336
1999-09-08,412.21849124158945
1999-09-09,412.3869075410009
1999-09-10,414.1461691418768
1999-09-13,412.56709537349764
1999-09-14,414.3355029388891
1999-09-15,411.086799757226
1999-09-16,411.31717523689235
1999-09-17,409.7232161153905
1999-09-20,409.93274489710984
1999-09-21,410.17386698818825
1999-09-22,409.175776874459
1999-09-23,407.13712713096896
1999-09-24,406.7717094649673
1999-09-27,406.7571996147704
1999-09-28,407.6364640903007
1999-09-29,412.569277579027
1999-09-30,412.11199809062407
1999-10-01,417.30144889069635
1999-10-04,420.2786271770863
1999-10-05,420.46874201168026
1999-10-06,426.2635207862671
1999-10-07,429.9302457835207
1999-10-08,424.98919581995574
1999-10-11,425.01422838186465
1999-10-12,428.0137645714836
1999-10-13,428.00744237252076
1999-10-14,426.0134187500899
1999-10-15,425.20369699046785
1999-10-18,416.6305177550538
1999-10-19,419.03102934427045
1999-10-20,421.5964643777572
1999-10-21,422.8339645079032
1999-10-22,420.6426538433996
1999-10-25,423.85452841386393
1999-10-26,419.65445607184404
1999-10-27,419.3491675761452
1999-10-28,419.9885306609114
1999-10-29,422.73526190357796
1999-11-01,422.01130410314016
1999-11-02,424.7853449170754
1999-11-03,427.5002824451077
1999-11-04,428.16504394937215
1999-11-05,431.9489550153046
1999-11-08,429.6889922393564
1999-11-09,432.9314858500689
1999-11-10,435.5375684240658
1999-11-11,437.93053414954153
1999-11-12,436.41652731725475
1999-11-15,438.5743926957498
1999-11-16,442.7299258750104
1999-11-17,450.56050587917275
1999-11-18,452.63032163173415
1999-11-19,454.7965061066905
1999-11-22,455.6886613900675
1999-11-23,452.4464691318784
1999-11-24,450.52424839256025
1999-11-25,458.21611135538865
1999-11-26,454.6806946627785
1999-11-29,452.04248369884
1999-11-30,450.38028207254354
1999-12-01,452.61014843076856
1999-12-02,455.18661428474604
1999-12-03,461.90488181811173
1999-12-06,474.844852798659
1999-12-07,478.95772695990337
1999-12-08,480.66754999230085
1999-12-09,482.4423588274966
1999-12-10,484.5433575460891
1999-12-13,484.3266775573324
1999-12-14,483.5168886096036
1999-12-15,472.1139066366806
1999-12-16,480.8513826726288
1999-12-17,478.15774606560336
1999-12-20,477.9797245761516
1999-12-21,479.68405685893487
1999-12-22,483.8555062027676
1999-12-23,489.56682332241127
1999-12-24,501.76480481406685
1999-12-27,500.61319329274477
1999-12-28,498.4338416592309
1999-12-29,504.66069873116817
1999-12-30,506.72012946933955
1999-12-31,506.92140374240785
2000-01-03,529.5152446944056
2000-01-04,525.9163305808282
2000-01-05,505.39852144754497
2000-01-06,510.88427239848215
2000-01-07,517.8595622808907
2000-01-10,530.2254536178691
2000-01-11,534.2283978973757
2000-01-12,527.3551541411362
2000-01-13,532.0316551696584
2000-01-14,530.4918380618487
2000-01-17,537.9130268692436
2000-01-18,539.4455418340257
2000-01-19,545.2831221552631
2000-01-20,557.8328529580898
2000-01-21,557.529912765416
2000-01-24,559.3424310244457
2000-01-25,562.654705774981
2000-01-26,569.1677441348565
2000-01-27,564.3614240192273
2000-01-28,563.7044166121228
2000-01-31,552.9550225446881
2000-02-01,554.4938957837661
2000-02-02,560.6191309533762
2000-02-03,581.5591950536864
2000-02-04,594.0045086632039
2000-02-07,605.0926936639554
2000-02-08,626.4396702538601
2000-02-09,641.6673597459591
2000-02-10,634.8964398624421
2000-02-11,653.0433566787418
2000-02-14,668.957912633851
2000-02-15,687.3776985123527
2000-02-16,672.8340376505121
2000-02-17,685.9000023400486
2000-02-18,685.3155459164188
2000-02-21,672.2095614436503
2000-02-22,682.7078242832094
2000-02-23,701.5301482031956
2000-02-24,724.4169458519674
2000-02-25,727.2056837551165
2000-02-28,709.3061910496459
2000-02-29,711.9798802225409
2000-03-01,733.8050407216607
2000-03-02,747.8537587587163
2000-03-03,765.3346615857314
2000-03-06,783.0685859902188
2000-03-07,770.1344319965865
2000-03-08,754.6066849129948
2000-03-09,766.0327402942614
2000-03-10,775.7742058467442
2000-03-13,737.8831362589916
2000-03-14,732.3657839651279
2000-03-15,702.4852443470191
2000-03-16,696.1012911896028
2000-03-17,713.681395125832
2000-03-20,724.9780459257332
2000-03-21,692.3844454997958
2000-03-22,670.9609846106712
2000-03-23,656.7670456954189
2000-03-24,664.0935492855097
2000-03-27,688.2072890354757
2000-03-28,700.4430135431024
2000-03-29,687.0765469003684
2000-03-30,651.464430337935
2000-03-31,650.1894937548361
2000-04-03,620.9644485819255
2000-04-04,595.2150065015795
2000-04-05,573.4594364066462
2000-04-06,611.8910213909122
2000-04-07,634.2976492981443
2000-04-10,641.8998149272696
2000-04-11,618.762768155702
2000-04-12,610.7816252039346
2000-04-13,606.842883071835
2000-04-14,597.1786871624979
2000-04-17,571.9139586567368
2000-04-18,570.1966308219024
2000-04-19,569.4464732451971
2000-04-20,579.9561063721616
2000-04-21,579.9561063721616
2000-04-24,580.0486834572615
2000-04-25,571.9112291600428
2000-04-26,576.1486991901481
2000-04-27,552.0779756854031
2000-04-28,555.8529818508931
2000-05-01,554.1144973638459
2000-05-02,567.8073288316369
2000-05-03,556.041286927854
2000-05-04,557.6246340335463
2000-05-05,563.2555198317993
2000-05-08,567.937667044035
2000-05-09,569.3605594752651
2000-05-10,569.8727193578329
2000-05-11,561.2680970396011
2000-05-12,574.7754842362729
2000-05-15,587.9092288320396
2000-05-16,589.9150860324097
2000-05-17,579.1819813095412
2000-05-18,573.5740876722953
2000-05-19,553.6251025919103
2000-05-22,537.1555019767318
2000-05-23,538.7408264023718
2000-05-24,516.9478503068165
2000-05-25,531.8957346535951
2000-05-26,541.2430216017224
2000-05-29,551.5502472225269
2000-05-30,560.0031953520322
2000-05-31,566.4115608539552
2000-06-01,577.7901572708195
2000-06-02,597.4181691264446
2000-06-05,598.9110294635026
2000-06-06,603.8854853823201
2000-06-07,593.7645649496941
2000-06-08,600.4047200599088
2000-06-09,601.2598424010109
2000-06-12,602.4149391142911
2000-06-13,603.8020568244704
2000-06-14,605.2140829331432
2000-06-15,597.5372040905934
