Date,EUROPE IMI HIGH DIVIDEND YIELD
2013-10-15,1615.8325778489195
2013-10-16,1620.5587135249737
2013-10-17,1647.8150614801075
2013-10-18,1661.3261331040578
2013-10-21,1664.6654018307447
2013-10-22,1680.0467916944633
2013-10-23,1671.7141837176825
2013-10-24,1681.114663798295
2013-10-25,1682.670977630161
2013-10-28,1680.262500127197
2013-10-29,1686.9924784872155
2013-10-30,1685.6522286772706
2013-10-31,1668.4474436306964
2013-11-01,1655.8518701298876
2013-11-04,1663.4931548053844
2013-11-05,1659.561710099014
2013-11-06,1671.0167912284655
2013-11-07,1648.6571682944268
2013-11-08,1643.4846414463716
2013-11-11,1655.5276730748294
2013-11-12,1649.5327460361987
2013-11-13,1639.8427652821185
2013-11-14,1660.4539934238767
2013-11-15,1664.9327341412682
2013-11-18,1676.3716060719985
2013-11-19,1667.6362415360525
2013-11-20,1659.7958029392905
2013-11-21,1662.836031061455
2013-11-22,1673.5512002770224
2013-11-25,1673.099034556234
2013-11-26,1669.4956913185397
2013-11-27,1679.9272393802496
2013-11-28,1687.9079748986883
2013-11-29,1689.7757021637196
2013-12-02,1676.8129071986498
2013-12-03,1660.931997217344
2013-12-04,1647.516907796272
2013-12-05,1643.5272926921778
2013-12-06,1656.1604197110473
2013-12-09,1663.783563266127
2013-12-10,1660.0612081498996
2013-12-11,1652.8295124723898
2013-12-12,1638.2617555662723
2013-12-13,1636.2703836313326
2013-12-16,1659.5422682091014
2013-12-17,1649.013666439966
2013-12-18,1664.4411252338193
2013-12-19,1683.4584606843596
2013-12-20,1691.7577174433195
2013-12-23,1706.779946144818
2013-12-24,1707.472208141325
2013-12-25,1707.4722081413247
2013-12-26,1711.5115587337045
2013-12-27,1736.5376900166507
2013-12-30,1736.7109449496566
2013-12-31,1738.2730519730092
2014-01-01,1738.273051973009
2014-01-02,1709.9811629041633
2014-01-03,1710.710230556895
2014-01-06,1711.3461600443654
2014-01-07,1713.865435958476
2014-01-08,1709.0214409551263
2014-01-09,1705.071465965483
2014-01-10,1721.5309292218453
2014-01-13,1714.7048008404254
2014-01-14,1726.8627437379919
2014-01-15,1733.0243811544142
2014-01-16,1734.8395578602385
2014-01-17,1741.6392709212164
2014-01-20,1743.0771296055318
2014-01-21,1742.877923761928
2014-01-22,1747.4839169981421
2014-01-23,1744.610437917434
2014-01-24,1711.0947826158445
2014-01-27,1698.0160367626181
2014-01-28,1705.217503953271
2014-01-29,1692.6956342573787
2014-01-30,1689.8322046429776
2014-01-31,1672.3892321915
2014-02-03,1657.9633738940006
2014-02-04,1650.5893486376124
2014-02-05,1654.781722389193
2014-02-06,1683.084798939902
2014-02-07,1699.4803392441395
2014-02-10,1706.0140181725449
2014-02-11,1730.8112606230807
2014-02-12,1734.7053219558911
2014-02-13,1748.4012332081254
2014-02-14,1759.0217368058684
2014-02-17,1768.8156743631453
2014-02-18,1776.3699969911981
2014-02-19,1781.0643352984398
2014-02-20,1777.6756046070243
2014-02-21,1791.1264633549763
2014-02-24,1801.9609994225566
2014-02-25,1802.8965042143782
2014-02-26,1790.0419270852162
2014-02-27,1791.0927217480373
2014-02-28,1810.210563846031
2014-03-03,1774.103311016251
2014-03-04,1800.1421794677242
2014-03-05,1802.1421740300161
2014-03-06,1808.949124878571
2014-03-07,1792.188263561199
2014-03-10,1790.0321225775263
2014-03-11,1789.4397440107316
2014-03-12,1780.1928910456097
2014-03-13,1764.0822856287532
2014-03-14,1752.1049366333466
2014-03-17,1769.1079381598324
2014-03-18,1777.1370046419158
2014-03-19,1774.0569068389068
2014-03-20,1757.3533592580193
2014-03-21,1758.5814823205478
2014-03-24,1741.8551152153816
2014-03-25,1760.5342213667855
2014-03-26,1777.3908954407898
2014-03-27,1776.9953754330393
2014-03-28,1786.3536991138924
2014-03-31,1786.1393395332302
2014-04-01,1795.4647911343588
2014-04-02,1792.0567952881634
2014-04-03,1783.8121719916928
2014-04-04,1792.0098398002478
2014-04-07,1780.4189113508196
2014-04-08,1784.2582764752963
2014-04-09,1796.976248307434
2014-04-10,1795.5145260564818
2014-04-11,1773.5349060649023
2014-04-14,1774.9882605122907
2014-04-15,1769.0468842068246
2014-04-16,1784.7537077287773
2014-04-17,1794.616274573874
2014-04-18,1794.616274573874
2014-04-21,1791.904771680565
2014-04-22,1819.9923799272851
2014-04-23,1817.9880960029964
2014-04-24,1829.1587030636897
2014-04-25,1824.7912577172756
2014-04-28,1847.274534242796
2014-04-29,1869.751295183457
2014-04-30,1870.9135337091104
2014-05-01,1874.0030171419446
2014-05-02,1871.1152457122864
2014-05-05,1871.1843263095002
2014-05-06,1875.5787393304843
2014-05-07,1879.7023052859909
2014-05-08,1890.1403811446974
2014-05-09,1870.2905268794448
2014-05-12,1881.1121675234642
2014-05-13,1878.0051963619223
2014-05-14,1878.2358938023563
2014-05-15,1871.162004300334
2014-05-16,1879.8723755260753
2014-05-19,1870.5672446227034
2014-05-20,1862.1164873730575
2014-05-21,1870.6691550562452
2014-05-22,1867.2176441806298
2014-05-23,1866.6400379364434
2014-05-26,1876.618626877393
2014-05-27,1874.6150052205737
2014-05-28,1869.2042747986013
2014-05-29,1876.4485237465747
2014-05-30,1880.0224510548744
2014-06-02,1881.779709679114
2014-06-03,1871.721709394577
2014-06-04,1864.2025424150129
2014-06-05,1872.22115976516
2014-06-06,1889.0552446447955
2014-06-09,1890.7101938818764
2014-06-10,1888.794600380206
2014-06-11,1881.1042473722073
2014-06-12,1889.3021736731414
2014-06-13,1888.0006483446093
2014-06-16,1885.0405235279773
2014-06-17,1883.5399818334738
2014-06-18,1890.2307194197037
2014-06-19,1910.756046686741
2014-06-20,1902.4257198320531
2014-06-23,1897.4609799900154
2014-06-24,1893.1981266885368
2014-06-25,1879.351653587108
2014-06-26,1880.9297713483
2014-06-27,1888.0986851190141
2014-06-30,1895.0403820352396
2014-07-01,1906.6218679035169
2014-07-02,1908.1770563612122
2014-07-03,1916.9134815814987
2014-07-04,1915.7705224588262
2014-07-07,1904.7791107487417
2014-07-08,1882.8414218471742
2014-07-09,1883.6363931216151
2014-07-10,1864.1544521344297
2014-07-11,1869.0663861464236
2014-07-14,1887.0142085408038
2014-07-15,1874.9825471860802
2014-07-16,1890.9182819500172
2014-07-17,1875.7785166895524
2014-07-18,1874.9435451238546
2014-07-21,1869.2498513637945
2014-07-22,1882.4487159636274
2014-07-23,1881.054346418858
2014-07-24,1883.5471473531513
2014-07-25,1869.236186796795
2014-07-28,1868.0867055137408
2014-07-29,1868.732282769498
2014-07-30,1845.479157520448
2014-07-31,1825.0615354210656
2014-08-01,1807.820041888517
2014-08-04,1808.2596420183247
2014-08-05,1808.6337325109446
2014-08-06,1789.6317513191536
2014-08-07,1775.6320987493377
2014-08-08,1769.469771347065
2014-08-11,1787.2871312983036
2014-08-12,1779.7288653607116
2014-08-13,1786.5574564400847
2014-08-14,1793.2692503660076
2014-08-15,1791.676946519823
2014-08-18,1806.7882146148997
2014-08-19,1810.0443557430297
2014-08-20,1807.192489807598
2014-08-21,1819.1658428259116
2014-08-22,1808.3504713563725
2014-08-25,1819.033236199644
2014-08-26,1833.0083138406458
2014-08-27,1834.8577985368536
2014-08-28,1826.7681255922255
2014-08-29,1833.4350831050292
2014-09-01,1832.9774606569622
2014-09-02,1827.6846138454061
2014-09-03,1836.0823962777008
2014-09-04,1832.5713674967692
2014-09-05,1820.4968374055898
2014-09-08,1804.7891426496196
2014-09-09,1792.7532681838845
2014-09-10,1793.933215688487
2014-09-11,1792.943472948741
2014-09-12,1793.0647154484016
2014-09-15,1787.613351553353
2014-09-16,1785.1179734925763
2014-09-17,1796.6587206462482
2014-09-18,1810.1566718524214
2014-09-19,1808.265478880514
2014-09-22,1800.143701682955
2014-09-23,1776.5164493556808
2014-09-24,1781.7888577630133
2014-09-25,1764.9548551162325
2014-09-26,1757.2907346552486
2014-09-29,1753.3449502098645
2014-09-30,1753.0599935750342
2014-10-01,1735.629728846616
2014-10-02,1700.2950589175223
2014-10-03,1695.6629824730508
2014-10-06,1704.9215523890289
2014-10-07,1694.592401950451
2014-10-08,1691.6883286869875
2014-10-09,1683.607985545537
2014-10-10,1648.1914838602395
2014-10-13,1654.620397616773
2014-10-14,1646.758354189733
2014-10-15,1609.302019513776
2014-10-16,1601.6301879701646
2014-10-17,1642.7741838653988
2014-10-20,1633.8117081423818
2014-10-21,1660.1447657230988
2014-10-22,1665.1424571828713
2014-10-23,1673.1512332011098
2014-10-24,1671.4595131259764
2014-10-27,1669.4612339850075
2014-10-28,1691.9928224535322
2014-10-29,1703.1692024776835
2014-10-30,1695.7117784326394
2014-10-31,1710.236929721157
2014-11-03,1689.9201599384483
2014-11-04,1686.6141478268626
2014-11-05,1705.3936964642862
2014-11-06,1697.1693485234246
2014-11-07,1694.1074854909666
2014-11-10,1713.0176817145061
2014-11-11,1723.7283602945697
2014-11-12,1713.5826664316594
2014-11-13,1713.341602484151
2014-11-14,1712.8293796935043
2014-11-17,1717.3054717750115
2014-11-18,1736.1261588393565
2014-11-19,1739.3058375900634
2014-11-20,1739.0133735143197
2014-11-21,1750.669549132406
2014-11-24,1752.2614828703033
2014-11-25,1755.0142452892399
2014-11-26,1759.966744535025
2014-11-27,1748.8130635051275
2014-11-28,1739.017066473053
2014-12-01,1728.509448213547
2014-12-02,1733.2782231589485
2014-12-03,1732.0143755248746
2014-12-04,1719.604559049796
2014-12-05,1720.2699216070312
2014-12-08,1705.0724028849888
2014-12-09,1683.679635112653
2014-12-10,1675.3809067905022
2014-12-11,1669.5173258934092
2014-12-12,1631.2470817322762
2014-12-15,1589.54631718072
2014-12-16,1632.890704610945
2014-12-17,1630.5417928235665
2014-12-18,1662.8572184738111
2014-12-19,1674.4578138385807
2014-12-22,1680.8004778023371
2014-12-23,1678.9036261851475
2014-12-24,1681.3394950793822
2014-12-25,1681.339495079382
2014-12-26,1680.68109079317
2014-12-29,1682.3410558380367
2014-12-30,1663.5853448534683
2014-12-31,1663.4086518046377
2015-01-01,1663.4086518046377
2015-01-02,1644.5728501372248
2015-01-05,1593.0243335973928
2015-01-06,1582.2143858580578
2015-01-07,1579.890822395985
2015-01-08,1622.352027887247
2015-01-09,1613.506776598179
2015-01-12,1612.1521825225634
2015-01-13,1631.8247414665689
2015-01-14,1604.5706943736757
2015-01-15,1625.7812623863008
2015-01-16,1636.933812033432
2015-01-19,1653.2366849552227
2015-01-20,1656.3884403571963
2015-01-21,1675.9362797920292
2015-01-22,1683.4892334570252
2015-01-23,1683.2998554572266
2015-01-26,1689.464303814765
2015-01-27,1698.759717332864
2015-01-28,1696.883018590245
2015-01-29,1685.3744851763663
2015-01-30,1669.8066620247012
2015-02-02,1684.3972262164311
2015-02-03,1719.889874257539
2015-02-04,1719.6392067400259
2015-02-05,1722.6763425496638
2015-02-06,1712.5400218230886
2015-02-09,1705.3941299049259
2015-02-10,1708.3260181970222
2015-02-11,1697.8746929888418
2015-02-12,1715.4092724412192
2015-02-13,1733.0588980092377
2015-02-16,1725.7568767152106
2015-02-17,1728.6637835984393
2015-02-18,1735.3387899060476
2015-02-19,1736.0374408856019
2015-02-20,1735.3357878141394
2015-02-23,1744.1167301762148
2015-02-24,1756.5450761481768
2015-02-25,1760.270222337719
2015-02-26,1747.6670551730315
2015-02-27,1756.0714590556915
2015-03-02,1743.195625322452
2015-03-03,1733.390621649196
2015-03-04,1721.357834727403
2015-03-05,1731.1372847704886
2015-03-06,1696.6562510034557
2015-03-09,1692.3570846229825
2015-03-10,1650.6092495211249
2015-03-11,1645.354812850827
2015-03-12,1656.4612778279566
2015-03-13,1637.5053876910592
2015-03-16,1660.12550352748
2015-03-17,1661.9750124422999
2015-03-18,1678.1700074861046
2015-03-19,1687.9934103214018
2015-03-20,1732.1779662993565
2015-03-23,1744.8982946876836
2015-03-24,1742.2599560328576
2015-03-25,1741.8823077161235
2015-03-26,1713.1394175438554
2015-03-27,1707.7577767265116
2015-03-30,1710.321633139761
2015-03-31,1682.2183331932076
2015-04-01,1692.553286201522
2015-04-02,1705.5332871163662
2015-04-03,1705.5332871163662
2015-04-06,1724.671914728756
2015-04-07,1738.2070906847507
2015-04-08,1726.3209957470242
2015-04-09,1723.1802196819212
2015-04-10,1729.976108336644
2015-04-13,1721.8328465478867
2015-04-14,1743.3617155568097
2015-04-15,1743.365764938306
2015-04-16,1750.7099214786024
2015-04-17,1735.049985382675
2015-04-20,1745.9335009794802
2015-04-21,1745.9486454563464
2015-04-22,1739.6672345408983
2015-04-23,1747.761197716476
2015-04-24,1757.546319729965
2015-04-27,1771.5445548972073
2015-04-28,1765.935778060231
2015-04-29,1761.3885538968211
2015-04-30,1763.9810477401397
2015-05-01,1757.874000384505
2015-05-04,1755.0333232101184
2015-05-05,1743.1634161785232
2015-05-06,1762.1653334420337
2015-05-07,1740.4656618691486
2015-05-08,1787.7228414187027
2015-05-11,1787.6930866770094
2015-05-12,1778.4290162571692
2015-05-13,1795.2489436674412
2015-05-14,1807.5665991302526
2015-05-15,1806.8718982908144
2015-05-18,1797.911384549504
2015-05-19,1781.1948679551542
2015-05-20,1788.323493105468
2015-05-21,1804.362727718422
2015-05-22,1793.3831477639242
2015-05-25,1788.4431718082703
2015-05-26,1751.7894334370947
2015-05-27,1766.2420356742991
2015-05-28,1761.5790818450635
2015-05-29,1743.1216256089326
2015-06-01,1728.5557793187966
2015-06-02,1749.4006772544776
2015-06-03,1760.661742140127
2015-06-04,1744.0148601138153
2015-06-05,1709.04015678024
2015-06-08,1705.9640703901546
2015-06-09,1702.1120491796155
2015-06-10,1740.400188581474
2015-06-11,1739.2038183407124
2015-06-12,1730.0592594210939
2015-06-15,1703.6741348778369
2015-06-16,1716.7151347202605
2015-06-17,1716.010995817879
2015-06-18,1745.7266583994285
2015-06-19,1739.073334309278
2015-06-22,1775.2869884562338
2015-06-23,1762.4557412525555
2015-06-24,1761.9789372314756
2015-06-25,1755.2093326462334
2015-06-26,1746.9418018281174
2015-06-29,1708.5028967428368
2015-06-30,1682.1716124038874
2015-07-01,1694.0116615350028
2015-07-02,1695.6568752422668
2015-07-03,1685.880827174502
2015-07-06,1666.047833435887
2015-07-07,1621.5449092280696
2015-07-08,1639.568220158764
2015-07-09,1667.720745211887
2015-07-10,1716.5961478866761
2015-07-13,1725.8992864011427
2015-07-14,1733.5941428617846
2015-07-15,1737.8068208136146
2015-07-16,1749.1328774139058
2015-07-17,1741.519685584963
2015-07-20,1742.9163606666068
2015-07-21,1737.7302555630026
2015-07-22,1717.2041514820528
2015-07-23,1713.3567570261196
2015-07-24,1696.3540644398884
2015-07-27,1683.911809446359
2015-07-28,1689.1617284306367
2015-07-29,1716.44573540262
2015-07-30,1716.7802677346444
2015-07-31,1731.25298491623
2015-08-03,1727.691471469825
2015-08-04,1730.222394471884
2015-08-05,1741.609157961067
2015-08-06,1740.5377529451796
2015-08-07,1732.0422793657654
2015-08-10,1751.6354265658797
2015-08-11,1735.027021291774
2015-08-12,1723.234624734546
2015-08-13,1727.5376328165678
2015-08-14,1721.3130042754506
2015-08-17,1721.100957891478
2015-08-18,1716.6534604789754
2015-08-19,1690.1761804455953
2015-08-20,1682.7299426391814
2015-08-21,1644.6795243618506
2015-08-24,1581.2788224991366
2015-08-25,1620.1417215455147
2015-08-26,1590.04636574118
2015-08-27,1622.8571697751781
2015-08-28,1637.5899622962957
2015-08-31,1634.9569814075107
2015-09-01,1594.6140241268104
2015-09-02,1598.4442013619603
2015-09-03,1620.8611130233019
2015-09-04,1580.5698436483601
2015-09-07,1596.063091121975
2015-09-08,1624.0062821547965
2015-09-09,1643.8772543038588
2015-09-10,1634.8520024658123
2015-09-11,1625.6398743515495
2015-09-14,1619.5806951233883
2015-09-15,1627.561591590295
2015-09-16,1658.654594071503
2015-09-17,1654.2224720569411
2015-09-18,1640.3298374387773
2015-09-21,1628.2761606535967
2015-09-22,1572.715381092271
2015-09-23,1582.4826355696243
2015-09-24,1572.652066426831
2015-09-25,1596.1144385973
2015-09-28,1564.727890806983
2015-09-29,1554.4242555997514
2015-09-30,1584.020081545835
2015-10-01,1583.9775518508557
2015-10-02,1602.4302784269507
2015-10-05,1639.3450184346532
2015-10-06,1658.6178530932227
2015-10-07,1669.8074311564296
2015-10-08,1681.4023755838243
2015-10-09,1696.6463645701062
2015-10-12,1690.5257399735965
2015-10-13,1673.044494272922
2015-10-14,1674.6708932384158
2015-10-15,1690.60406878122
2015-10-16,1700.4926451230203
2015-10-19,1691.721200823194
2015-10-20,1688.1363624678897
2015-10-21,1687.6510096905063
2015-10-22,1691.6798559262015
2015-10-23,1698.276378908425
2015-10-26,1696.1300042843077
2015-10-27,1671.317598824746
2015-10-28,1693.2281325976778
2015-10-29,1678.6064457016034
2015-10-30,1689.106326100268
2015-11-02,1691.3458312685134
2015-11-03,1694.6790165790806
2015-11-04,1691.0857475746636
2015-11-05,1675.6973988452664
2015-11-06,1650.120890699967
2015-11-09,1637.125776098069
2015-11-10,1638.5101780886698
2015-11-11,1651.699413749226
2015-11-12,1626.859874653376
2015-11-13,1615.1240333788367
2015-11-16,1626.6654710540845
2015-11-17,1654.7372497931115
2015-11-18,1657.4009171581165
2015-11-19,1676.3990561005214
2015-11-20,1671.3393040382755
2015-11-23,1656.2898220644054
2015-11-24,1644.1094393640305
2015-11-25,1659.1670280910346
2015-11-26,1675.3896378225218
2015-11-27,1665.5563606282444
2015-11-30,1661.7566413236768
2015-12-01,1665.861504591182
2015-12-02,1659.589743102983
2015-12-03,1646.8371654623027
2015-12-04,1643.7211963642342
2015-12-07,1641.3064054873253
2015-12-08,1614.7969989260775
2015-12-09,1630.9722706011223
2015-12-10,1620.0264958634286
2015-12-11,1592.8243800559628
2015-12-14,1566.4274694129658
2015-12-15,1593.3175204394051
2015-12-16,1601.0309404191385
2015-12-17,1598.990182544441
2015-12-18,1588.5326563336218
2015-12-21,1584.2231282341343
2015-12-22,1588.3574647189637
2015-12-23,1624.1286200411914
2015-12-24,1637.0361588305868
2015-12-25,1637.0361588305868
2015-12-28,1629.696723874871
2015-12-29,1639.9054784334157
2015-12-30,1631.2186173903908
2015-12-31,1616.422119391546
2016-01-01,1616.4221193915464
2016-01-04,1572.18614493403
2016-01-05,1571.7010546987399
2016-01-06,1561.4876142490727
2016-01-07,1533.368787360758
2016-01-08,1522.9757115011525
2016-01-11,1513.9628470650014
2016-01-12,1514.0357637866698
2016-01-13,1530.2772553056407
2016-01-14,1513.3234570642528
2016-01-15,1484.186285039593
2016-01-18,1468.6538280763757
2016-01-19,1486.2619801573899
2016-01-20,1432.3893051263979
2016-01-21,1447.8506761614647
2016-01-22,1495.5580097244185
2016-01-25,1489.8403255343853
2016-01-26,1505.3609010024002
2016-01-27,1519.6185666135539
2016-01-28,1519.1754311049199
2016-01-29,1535.3802182947304
2016-02-01,1544.387856173794
2016-02-02,1514.4080392540598
2016-02-03,1514.231375170743
2016-02-04,1529.1118505897307
2016-02-05,1508.511558481137
2016-02-08,1465.0709804032615
2016-02-09,1458.0215508595627
2016-02-10,1462.2459646035704
2016-02-11,1430.996788216481
2016-02-12,1464.8716554699377
2016-02-15,1492.4768649285957
2016-02-16,1487.7161003708554
2016-02-17,1526.5422261921724
2016-02-18,1528.8749959988083
2016-02-19,1512.5825453662885
2016-02-22,1530.2201768095124
2016-02-23,1505.9224110753566
2016-02-24,1469.1548225429249
2016-02-25,1501.2598584891089
2016-02-26,1510.124771484703
2016-02-29,1512.9713981616562
2016-03-01,1531.4421570379757
2016-03-02,1540.2604540864186
2016-03-03,1552.7169049376364
2016-03-04,1574.4505533876065
2016-03-07,1570.6175677119675
2016-03-08,1561.5903004458482
2016-03-09,1567.1218119144123
2016-03-10,1556.1485205462602
2016-03-11,1598.0528910499402
2016-03-14,1597.7631692735106
2016-03-15,1578.1390150941518
2016-03-16,1580.4277248227295
2016-03-17,1632.585383110644
2016-03-18,1626.7062981965312
2016-03-21,1613.7667447122876
2016-03-22,1600.567577701575
2016-03-23,1589.138042295285
2016-03-24,1569.5634677192245
2016-03-25,1569.5634677192245
2016-03-28,1579.760817588165
2016-03-29,1578.7951543528866
2016-03-30,1626.8533547213083
2016-03-31,1614.0288719079078
2016-04-01,1582.3688821779829
2016-04-04,1593.7431638817766
2016-04-05,1561.2643639185858
2016-04-06,1574.3185840582812
2016-04-07,1568.7036161089404
2016-04-08,1593.941919044022
2016-04-11,1607.6611547877567
2016-04-12,1613.7068424286215
2016-04-13,1639.5222403967746
2016-04-14,1639.1085746330848
2016-04-15,1640.4954109961127
2016-04-18,1652.2559234423775
2016-04-19,1681.559453357956
2016-04-20,1684.9710239116419
2016-04-21,1668.7594230544405
2016-04-22,1657.0606249916061
2016-04-25,1654.304089721859
2016-04-26,1661.0760492080421
2016-04-27,1666.4559409967314
2016-04-28,1675.061621924352
2016-04-29,1664.9455640340948
2016-05-02,1673.767161707429
2016-05-03,1649.421741979279
2016-05-04,1626.4818060037892
2016-05-05,1622.88028346323
2016-05-06,1620.252954887339
2016-05-09,1617.276082395812
2016-05-10,1631.1695413766165
2016-05-11,1630.5228674385517
2016-05-12,1624.8932163074157
2016-05-13,1612.604360153686
2016-05-16,1619.8064315541594
2016-05-17,1627.7297173527581
2016-05-18,1632.5677807317531
2016-05-19,1599.6272775864777
2016-05-20,1619.4419680469216
2016-05-23,1608.4535819074285
2016-05-24,1639.6989973756054
2016-05-25,1660.9434457084785
2016-05-26,1667.2447082293013
2016-05-27,1659.5586792920549
2016-05-30,1661.916424704226
2016-05-31,1648.41737583381
2016-06-01,1628.77050144495
2016-06-02,1625.573762892248
2016-06-03,1638.8109451844775
2016-06-06,1653.0329205001015
2016-06-07,1665.2895668771719
2016-06-08,1664.2001409725233
2016-06-09,1635.0156065527412
2016-06-10,1589.8049869296233
2016-06-13,1562.7705426762348
2016-06-14,1519.9860687616444
2016-06-15,1539.8334603657609
2016-06-16,1519.977663506893
2016-06-17,1556.3148010887717
2016-06-20,1631.8006584515354
2016-06-21,1631.6527845857538
2016-06-22,1642.0699923401467
2016-06-23,1674.126387891553
2016-06-24,1522.0611565167458
2016-06-27,1439.884869583133
2016-06-28,1493.3280499070347
2016-06-29,1554.9823447936824
2016-06-30,1575.8861937177423
2016-07-01,1585.9382703339993
2016-07-04,1575.1046297922999
2016-07-05,1543.2982151856647
2016-07-06,1509.0809507180825
2016-07-07,1523.572965757372
2016-07-08,1540.0196661553953
2016-07-11,1565.7252832713373
2016-07-12,1586.9658910068483
2016-07-13,1589.27484701102
2016-07-14,1601.2540153999855
2016-07-15,1592.5917903156953
2016-07-18,1594.8019949093891
2016-07-19,1575.339149545117
2016-07-20,1587.642112264369
2016-07-21,1585.3257013085429
2016-07-22,1580.2830688032388
2016-07-25,1584.5873231232167
2016-07-26,1586.8632817860218
2016-07-27,1600.0763511034359
2016-07-28,1600.491281578366
2016-07-29,1622.2438203733007
2016-08-01,1612.1063261881907
2016-08-02,1605.8595196075462
2016-08-03,1601.3465959658267
2016-08-04,1608.802956023633
2016-08-05,1615.4048863151004
2016-08-08,1620.7227881895199
2016-08-09,1634.7965139218707
2016-08-10,1641.9539031910615
2016-08-11,1657.0809030890523
2016-08-12,1650.4972793792467
2016-08-15,1652.9825434550185
2016-08-16,1650.2439659441166
2016-08-17,1640.2380861629279
2016-08-18,1660.1387531023547
2016-08-19,1642.66380352291
2016-08-22,1646.1248983795872
2016-08-23,1660.910890774111
2016-08-24,1655.6280497005953
2016-08-25,1646.464197479339
2016-08-26,1654.2525651689878
2016-08-29,1634.4840976260787
2016-08-30,1636.507129274059
2016-08-31,1630.6505790800466
2016-09-01,1641.7871802332265
2016-09-02,1676.5723785193736
2016-09-05,1673.207310102932
2016-09-06,1679.9845516055022
2016-09-07,1680.9960191252187
2016-09-08,1682.9040468283422
2016-09-09,1660.508487016896
2016-09-12,1646.1427896363227
2016-09-13,1625.8289917645843
2016-09-14,1624.8054958354107
2016-09-15,1638.0622523075608
2016-09-16,1614.336401757878
2016-09-19,1635.269963398329
2016-09-20,1631.0812051183443
2016-09-21,1633.8577131292316
2016-09-22,1674.8444528379212
2016-09-23,1660.3164275560143
2016-09-26,1641.4632516168463
2016-09-27,1632.0408234145739
2016-09-28,1643.2423786653126
2016-09-29,1655.656107357755
2016-09-30,1656.234314848348
2016-10-03,1654.5680706707726
2016-10-04,1660.2072530992195
2016-10-05,1655.1868568064199
2016-10-06,1639.0715702140778
2016-10-07,1627.7992637119626
2016-10-10,1635.0269890624984
2016-10-11,1611.8033073269246
2016-10-12,1598.0715793703228
2016-10-13,1584.9080750224764
2016-10-14,1600.480209052605
2016-10-17,1583.7399608888334
2016-10-18,1608.4914442938289
2016-10-19,1610.0830522341935
2016-10-20,1607.987341532883
2016-10-21,1598.5236498338454
2016-10-24,1598.3449783674014
2016-10-25,1596.7673919339345
2016-10-26,1600.4982798128765
2016-10-27,1596.642214408727
2016-10-28,1597.534862205317
2016-10-31,1596.0160175117571
2016-11-01,1589.6322761888393
2016-11-02,1581.372032267532
2016-11-03,1583.2880280861102
2016-11-04,1572.1468660327787
2016-11-07,1582.8089210648525
2016-11-08,1591.1344603947182
2016-11-09,1604.1519715149852
2016-11-10,1592.0637535611702
2016-11-11,1585.6304579455623
2016-11-14,1571.2957187204875
2016-11-15,1570.7796121064227
2016-11-16,1560.0962434014689
2016-11-17,1570.5470648287987
2016-11-18,1550.6206956380984
2016-11-21,1564.1390437158277
2016-11-22,1572.3741737758548
2016-11-23,1561.6987072059655
2016-11-24,1571.2547732941666
2016-11-25,1578.021956553111
2016-11-28,1564.773230269259
2016-11-29,1571.659682188885
2016-11-30,1566.30548836486
2016-12-01,1562.9808563545362
2016-12-02,1567.904650917096
2016-12-05,1581.7140043105535
2016-12-06,1597.4398498243909
2016-12-07,1619.413909849213
2016-12-08,1614.4679691576239
2016-12-09,1617.413097913264
2016-12-12,1618.6141975242479
2016-12-13,1640.32185905389
2016-12-14,1636.9548969347
2016-12-15,1611.1926191003931
2016-12-16,1616.9423698891098
2016-12-19,1617.1786500054523
2016-12-20,1615.022907103024
2016-12-21,1618.0795471122995
2016-12-22,1615.5739253337815
2016-12-23,1619.3150986556943
2016-12-26,1619.315098655694
2016-12-27,1620.700164525535
2016-12-28,1614.8989284461416
2016-12-29,1623.0498616863824
2016-12-30,1639.6271381116737
2017-01-02,1644.6715113764865
2017-01-03,1631.0647875295165
2017-01-04,1643.9006638745198
2017-01-05,1665.1460115504458
2017-01-06,1659.4462365511322
2017-01-09,1645.4027796212868
2017-01-10,1652.4805131455842
2017-01-11,1637.2307900243413
2017-01-12,1655.0637522068942
2017-01-13,1662.2375906534528
2017-01-16,1645.0336215972297
2017-01-17,1659.1058270594078
2017-01-18,1657.9766379506689
2017-01-19,1643.204960109698
2017-01-20,1646.2287474636194
2017-01-23,1652.0867422407027
2017-01-24,1659.736553686694
2017-01-25,1677.1043523159597
2017-01-26,1671.4385865676745
2017-01-27,1668.4108437666084
2017-01-30,1652.0292510368604
2017-01-31,1655.1432349597906
2017-02-01,1662.404611641103
2017-02-02,1656.505455711947
2017-02-03,1663.6944603282946
2017-02-06,1648.7318514432714
2017-02-07,1649.2294613221768
2017-02-08,1663.6133874941597
2017-02-09,1671.2412692644891
2017-02-10,1671.2045305203167
2017-02-13,1677.367722135074
2017-02-14,1670.57121047063
2017-02-15,1674.2809357417761
2017-02-16,1686.2292841330282
2017-02-17,1681.0105126267938
2017-02-20,1685.6100242347902
2017-02-21,1681.3438999229143
2017-02-22,1684.9714181271277
2017-02-23,1695.610113631398
2017-02-24,1681.411555488313
2017-02-27,1680.839489057243
2017-02-28,1683.689059753913
2017-03-01,1691.770173862864
2017-03-02,1691.6967122299277
2017-03-03,1693.3310780343577
2017-03-06,1692.471110675459
2017-03-07,1684.0462912150606
