Date,KOKUSAI IMI HIGH DIVIDEND YIELD
2013-10-14,1655.6594473883517
2013-10-15,1653.3513253259296
2013-10-16,1663.361113135326
2013-10-17,1685.673289361853
2013-10-18,1695.8012995837576
2013-10-21,1698.4360559707159
2013-10-22,1716.7645357810059
2013-10-23,1711.7762408992746
2013-10-24,1715.7292696407383
2013-10-25,1719.9060647258482
2013-10-28,1722.826016894742
2013-10-29,1729.6357798578308
2013-10-30,1727.0633545202531
2013-10-31,1715.3930391806282
2013-11-01,1710.2846491899415
2013-11-04,1716.704172468608
2013-11-05,1712.0887114901338
2013-11-06,1724.564214301649
2013-11-07,1707.96409832687
2013-11-08,1709.3858867452896
2013-11-11,1713.6586684069928
2013-11-12,1710.2385144205834
2013-11-13,1708.102586218216
2013-11-14,1722.6437456945212
2013-11-15,1730.9467907113858
2013-11-18,1737.181771747306
2013-11-19,1730.7769812514348
2013-11-20,1726.4053716122432
2013-11-21,1725.1713664299875
2013-11-22,1731.0241637267013
2013-11-25,1731.5685296089941
2013-11-26,1722.8006321261732
2013-11-27,1724.947203375973
2013-11-28,1728.8133824361248
2013-11-29,1728.8566235112376
2013-12-02,1719.3435758076785
2013-12-03,1708.0243983750822
2013-12-04,1698.2927773248944
2013-12-05,1693.4689544015373
2013-12-06,1711.613200919454
2013-12-09,1715.3222540187994
2013-12-10,1708.9609739507969
2013-12-11,1696.0029226931297
2013-12-12,1679.4950805921837
2013-12-13,1676.2089842094683
2013-12-16,1689.8715279679532
2013-12-17,1682.1040052023423
2013-12-18,1700.2926355385368
2013-12-19,1708.356019376463
2013-12-20,1716.7035395432188
2013-12-23,1727.673096994063
2013-12-24,1730.7094280769365
2013-12-25,1730.710099248831
2013-12-26,1735.5380279329975
2013-12-27,1750.6119751534648
2013-12-30,1752.9928142829876
2013-12-31,1755.0157423533453
2014-01-01,1755.0234738917507
2014-01-02,1734.2791027260128
2014-01-03,1735.9934696506896
2014-01-06,1731.0775485050742
2014-01-07,1735.1498332746405
2014-01-08,1729.6391131400255
2014-01-09,1724.5324250400997
2014-01-10,1734.7516626627098
2014-01-13,1731.3235322857283
2014-01-14,1737.8605567745772
2014-01-15,1740.2095904450903
2014-01-16,1745.5407210046633
2014-01-17,1745.6626496362478
2014-01-20,1746.8213101430092
2014-01-21,1747.3633284331577
2014-01-22,1747.5187736814548
2014-01-23,1738.3335823641885
2014-01-24,1708.939155289037
2014-01-27,1698.4855097732066
2014-01-28,1704.1441070165572
2014-01-29,1693.3353362544292
2014-01-30,1698.01273584583
2014-01-31,1685.4162718223351
2014-02-03,1666.8631274762463
2014-02-04,1664.1809976186807
2014-02-05,1664.3267586942115
2014-02-06,1687.9838788952038
2014-02-07,1705.477851983164
2014-02-10,1711.165568871151
2014-02-11,1731.1801908842763
2014-02-12,1731.7556012453608
2014-02-13,1739.9664014325117
2014-02-14,1752.5816142353199
2014-02-17,1757.4538763296375
2014-02-18,1760.3756125856373
2014-02-19,1759.3618043913089
2014-02-20,1761.7265598895822
2014-02-21,1765.7049651275895
2014-02-24,1773.1799864130112
2014-02-25,1773.0108400922802
2014-02-26,1768.0831385574852
2014-02-27,1770.2883362377966
2014-02-28,1781.425228339241
2014-03-03,1756.9571286469693
2014-03-04,1780.4790870210043
2014-03-05,1779.5560515673938
2014-03-06,1786.7369720699076
2014-03-07,1776.8735213433415
2014-03-10,1772.7301645689477
2014-03-11,1769.800864929097
2014-03-12,1765.488384648541
2014-03-13,1754.1048034208163
2014-03-14,1748.4161438239005
2014-03-17,1763.1566451291021
2014-03-18,1772.111726204855
2014-03-19,1764.7605020541355
2014-03-20,1757.9844271827153
2014-03-21,1763.4425182733546
2014-03-24,1753.2307620412134
2014-03-25,1771.5273328796675
2014-03-26,1779.3886283062234
2014-03-27,1779.10403436271
2014-03-28,1787.71780058315
2014-03-31,1798.8765667420353
2014-04-01,1802.5594637182423
2014-04-02,1805.136815650765
2014-04-03,1802.4323683243
2014-04-04,1803.6604355797222
2014-04-07,1792.5735061508665
2014-04-08,1801.932018334639
2014-04-09,1813.9365658662193
2014-04-10,1803.3429269503486
2014-04-11,1788.2003976482729
2014-04-14,1794.3846626410725
2014-04-15,1795.3523176034055
2014-04-16,1807.941780834928
2014-04-17,1815.0365545053917
2014-04-18,1815.0365545053917
2014-04-21,1816.272666777146
2014-04-22,1827.0152893929203
2014-04-23,1822.7775102131466
2014-04-24,1824.5495738864893
2014-04-25,1821.4046148183716
2014-04-28,1832.2234290319134
2014-04-29,1841.335634130955
2014-04-30,1848.2623895364802
2014-05-01,1846.2311474303538
2014-05-02,1841.5106458176858
2014-05-05,1842.2756430627207
2014-05-06,1841.250122597243
2014-05-07,1849.5948157022954
2014-05-08,1852.3776202272606
2014-05-09,1844.7769096132547
2014-05-12,1853.105303029319
2014-05-13,1854.4165735068382
2014-05-14,1857.2633174322518
2014-05-15,1851.328789372004
2014-05-16,1852.7342879838984
2014-05-19,1849.0969421558307
2014-05-20,1839.3039703335087
2014-05-21,1846.9582174317736
2014-05-22,1850.3634259347511
2014-05-23,1851.3341618685256
2014-05-26,1855.7500272678208
2014-05-27,1854.9233995480633
2014-05-28,1851.6899843802494
2014-05-29,1858.6933862988
2014-05-30,1860.5452303218044
2014-06-02,1859.9725103750034
2014-06-03,1855.7490615040313
2014-06-04,1854.1716698940777
2014-06-05,1859.3525720541531
2014-06-06,1866.4211908461486
2014-06-09,1866.4482325162126
2014-06-10,1869.5612170307982
2014-06-11,1863.4962074975638
2014-06-12,1863.3133641352417
2014-06-13,1866.0064919804288
2014-06-16,1869.2481953237611
2014-06-17,1867.462922679378
2014-06-18,1875.3538289655673
2014-06-19,1890.3829299845222
2014-06-20,1889.770953867988
2014-06-23,1887.2683270562047
2014-06-24,1882.1518549266693
2014-06-25,1878.5534958598769
2014-06-26,1877.3364118225588
2014-06-27,1881.9917892112555
2014-06-30,1885.9776560821686
2014-07-01,1894.542527208907
2014-07-02,1896.4616197912856
2014-07-03,1904.4411693589366
2014-07-04,1904.0062218660535
2014-07-07,1896.6536433625797
2014-07-08,1886.0955947906443
2014-07-09,1888.5502332033773
2014-07-10,1877.3041013387456
2014-07-11,1876.9951368627085
2014-07-14,1888.3827474595369
2014-07-15,1879.2550299132533
2014-07-16,1893.494150593446
2014-07-17,1878.910688768083
2014-07-18,1885.4752101907247
2014-07-21,1880.9926058964713
2014-07-22,1892.2348765329589
2014-07-23,1893.5642599932132
2014-07-24,1896.1168452023583
2014-07-25,1884.4407328443779
2014-07-28,1884.9135780912095
2014-07-29,1884.3942208585854
2014-07-30,1871.595846233414
2014-07-31,1849.3289648154976
2014-08-01,1841.101914870743
2014-08-04,1839.2486194028895
2014-08-05,1831.5407463843162
2014-08-06,1827.9004479474827
2014-08-07,1819.4874109715024
2014-08-08,1823.651921250036
2014-08-11,1835.8099140288577
2014-08-12,1832.383884851259
2014-08-13,1841.5863152559873
2014-08-14,1848.6285601134814
2014-08-15,1846.095051048552
2014-08-18,1858.750511598873
2014-08-19,1865.899625639845
2014-08-20,1865.78233011971
2014-08-21,1872.6532396080122
2014-08-22,1863.8889948769634
2014-08-25,1872.4647556570715
2014-08-26,1878.0730156481472
2014-08-27,1882.249203684386
2014-08-28,1875.5868815529368
2014-08-29,1881.908698154755
2014-09-01,1883.2545143288853
2014-09-02,1878.0239057829187
2014-09-03,1887.1075242279146
2014-09-04,1883.145627302381
2014-09-05,1881.0442025614489
2014-09-08,1871.334086529105
2014-09-09,1860.8658972535034
2014-09-10,1861.686075411655
2014-09-11,1862.1715997570334
2014-09-12,1855.0408229404707
2014-09-15,1856.052121224328
2014-09-16,1861.7397075590786
2014-09-17,1867.0592657831082
2014-09-18,1873.0179073586514
2014-09-19,1869.417942897865
2014-09-22,1858.6316719346498
2014-09-23,1845.1746963342894
2014-09-24,1851.5733341989076
2014-09-25,1829.6201248997043
2014-09-26,1828.6669627635856
2014-09-29,1824.193873456732
2014-09-30,1822.9377775747062
2014-10-01,1805.2277548205707
2014-10-02,1788.9315806078794
2014-10-03,1790.279049896866
2014-10-06,1794.4092687083617
2014-10-07,1778.0771423100384
2014-10-08,1787.648655645768
2014-10-09,1774.9175121584192
2014-10-10,1747.028826606647
2014-10-13,1739.1815551957966
2014-10-14,1736.9913434640303
2014-10-15,1715.3821128712736
2014-10-16,1710.1893657186022
2014-10-17,1738.3389209194345
2014-10-20,1742.8256551156253
2014-10-21,1767.5426689307976
2014-10-22,1769.1187908951892
2014-10-23,1777.415815997682
2014-10-24,1782.8494036655507
2014-10-27,1781.6869972127556
2014-10-28,1796.1435909227166
2014-10-29,1801.8927434417649
2014-10-30,1803.548165669536
2014-10-31,1818.5503784065618
2014-11-03,1807.1751833006044
2014-11-04,1805.8480299769558
2014-11-05,1818.0331943795293
2014-11-06,1815.443148217959
2014-11-07,1815.2071010112259
2014-11-10,1827.2130762790546
2014-11-11,1829.6648915775816
2014-11-12,1826.6013591116919
2014-11-13,1826.2948722362248
2014-11-14,1825.20248468702
2014-11-17,1829.630914292828
2014-11-18,1841.6158188011746
2014-11-19,1839.231243894613
2014-11-20,1839.1692556313376
2014-11-21,1849.5560348233728
2014-11-24,1846.3362263790286
2014-11-25,1846.6780094094102
2014-11-26,1854.5889946729062
2014-11-27,1849.6403155669952
2014-11-28,1841.3905966082848
2014-12-01,1833.388051268032
2014-12-02,1838.2486122282621
2014-12-03,1837.7651026485087
2014-12-04,1831.3435124958405
2014-12-05,1830.182698442384
2014-12-08,1815.4531907422959
2014-12-09,1805.0662643290261
2014-12-10,1787.8351041222309
2014-12-11,1789.0767596796957
2014-12-12,1758.8351635526408
2014-12-15,1732.8648367915673
2014-12-16,1749.774993971901
2014-12-17,1762.2270585239214
2014-12-18,1796.755328525912
2014-12-19,1804.0719916785836
2014-12-22,1812.156546614318
2014-12-23,1809.3171571497794
2014-12-24,1812.5252858460328
2014-12-25,1812.5207475643006
2014-12-26,1815.7664125059075
2014-12-29,1820.753374093935
2014-12-30,1807.2188813963696
2014-12-31,1797.1469589135777
2015-01-01,1797.159624197648
2015-01-02,1789.0590498386507
2015-01-05,1753.7904942648809
2015-01-06,1743.939730522174
2015-01-07,1749.0342128491156
2015-01-08,1783.021183915458
2015-01-09,1774.2980510831292
2015-01-12,1770.3086298031574
2015-01-13,1776.0166806887892
2015-01-14,1762.5422250240538
2015-01-15,1770.998401988571
2015-01-16,1785.0725935075259
2015-01-19,1792.8803603147765
2015-01-20,1791.9271631943443
2015-01-21,1801.7485550620713
2015-01-22,1808.5983636109038
2015-01-23,1804.7501610909592
2015-01-26,1808.299440824334
2015-01-27,1805.473599338631
2015-01-28,1788.6428446315706
2015-01-29,1789.0235493180644
2015-01-30,1766.8778960610603
2015-02-02,1784.778182713477
2015-02-03,1808.993687905053
2015-02-04,1805.0106016526684
2015-02-05,1818.5534680872845
2015-02-06,1807.490439311617
2015-02-09,1801.6020554728984
2015-02-10,1809.8662796993071
2015-02-11,1800.496911260124
2015-02-12,1815.5010521327947
2015-02-13,1826.6501303864363
2015-02-16,1825.7250534345908
2015-02-17,1828.4139272414657
2015-02-18,1831.468414479591
2015-02-19,1829.2864619409759
2015-02-20,1831.7921011504732
2015-02-23,1834.2220083760167
2015-02-24,1840.6874250203246
2015-02-25,1845.1691698772706
2015-02-26,1838.8747807506375
2015-02-27,1839.11224727974
2015-03-02,1834.8552725876611
2015-03-03,1826.0592427778824
2015-03-04,1819.527800211977
2015-03-05,1819.6240517897802
2015-03-06,1790.1674251982565
2015-03-09,1788.1487802948527
2015-03-10,1756.5120836537499
2015-03-11,1751.4090844663983
2015-03-12,1764.455555337577
2015-03-13,1751.6032154806333
2015-03-16,1772.2083498650995
2015-03-17,1766.9582579172916
2015-03-18,1788.0582918185316
2015-03-19,1788.448317403088
2015-03-20,1818.137720990538
2015-03-23,1828.2790501777124
2015-03-24,1820.7969920328637
2015-03-25,1811.2508463890683
2015-03-26,1794.9403393766083
2015-03-27,1796.0530284232957
2015-03-30,1803.8218871973395
2015-03-31,1787.119027027129
2015-04-01,1788.2996708147339
2015-04-02,1798.7198880541557
2015-04-03,1798.7198880541557
2015-04-06,1815.5104409642186
2015-04-07,1821.9115917763068
2015-04-08,1815.9599689240433
2015-04-09,1820.1612110118444
2015-04-10,1830.892871935206
2015-04-13,1820.471920939937
2015-04-14,1834.524306342842
2015-04-15,1839.4633118860127
2015-04-16,1848.4306171745461
2015-04-17,1834.4130921757794
2015-04-20,1844.709373579285
2015-04-21,1844.1577677212063
2015-04-22,1842.618781503859
2015-04-23,1850.2010622047517
2015-04-24,1858.3416170377081
2015-04-27,1864.0768283529867
2015-04-28,1867.955162350206
2015-04-29,1859.3833394752985
2015-04-30,1850.1794967537196
2015-05-01,1853.2518683976675
2015-05-04,1856.6455651965198
2015-05-05,1842.7451017498408
2015-05-06,1846.8824048998838
2015-05-07,1833.525023028289
2015-05-08,1863.5829617983457
2015-05-11,1858.5670805969548
2015-05-12,1854.193168406733
2015-05-13,1861.915329293178
2015-05-14,1874.9929178728967
2015-05-15,1879.7070735869636
2015-05-18,1876.2956037296722
2015-05-19,1867.0977899188963
2015-05-20,1867.9038154783466
2015-05-21,1877.3312878523566
2015-05-22,1865.8739561093369
2015-05-25,1865.3141595826103
2015-05-26,1841.0939566894062
2015-05-27,1851.9131369338968
2015-05-28,1851.3091116212609
2015-05-29,1837.7178104901043
2015-06-01,1831.98497265523
2015-06-02,1836.8076328212142
2015-06-03,1842.725985313875
2015-06-04,1828.4677490507022
2015-06-05,1804.734469941734
2015-06-08,1800.5383639883205
2015-06-09,1801.7919190639673
2015-06-10,1827.9116014186695
2015-06-11,1829.2637031169027
2015-06-12,1816.976746512319
2015-06-15,1799.5824159016483
2015-06-16,1810.104772494491
2015-06-17,1810.7592032974478
2015-06-18,1832.6353467202775
2015-06-19,1823.8527117798353
2015-06-22,1845.8539743409967
2015-06-23,1840.1037090516313
2015-06-24,1831.7896781511574
2015-06-25,1826.0281068134811
2015-06-26,1820.0503372863454
2015-06-29,1785.760438062721
2015-06-30,1774.850339618364
2015-07-01,1783.5475851595613
2015-07-02,1786.0991463560392
2015-07-03,1780.4046945979944
2015-07-06,1767.0090382628646
2015-07-07,1756.716869152694
2015-07-08,1751.7364663194655
2015-07-09,1763.2315601406895
2015-07-10,1793.7670601001632
2015-07-13,1803.7455933157714
2015-07-14,1813.1257113481226
2015-07-15,1809.1714384829054
2015-07-16,1823.3486267396029
2015-07-17,1814.4950779359128
2015-07-20,1814.4482765366727
2015-07-21,1808.4974802591037
2015-07-22,1793.9876807950486
2015-07-23,1790.7780198440742
2015-07-24,1772.675957868248
2015-07-27,1764.1629790999732
2015-07-28,1779.343095010693
2015-07-29,1796.9638945405873
2015-07-30,1795.83587545775
2015-07-31,1801.503568906034
2015-08-03,1796.3971023156341
2015-08-04,1794.4798824815255
2015-08-05,1800.2505985947328
2015-08-06,1794.694561403456
2015-08-07,1785.7152200073754
2015-08-10,1805.0294084691966
2015-08-11,1789.8641881909052
2015-08-12,1783.5189019365716
2015-08-13,1783.9378035324748
2015-08-14,1785.429580652023
2015-08-17,1786.3012849290567
2015-08-18,1779.9698571734564
2015-08-19,1760.279465087772
2015-08-20,1742.157324413687
2015-08-21,1702.4326649869818
2015-08-24,1640.859999760643
2015-08-25,1645.6784675540991
2015-08-26,1658.463601336895
2015-08-27,1694.5539299722075
2015-08-28,1699.9407487961344
2015-08-31,1692.1588426336368
2015-09-01,1649.6037307960805
2015-09-02,1658.0161851347868
2015-09-03,1670.994820213064
2015-09-04,1640.901164555858
2015-09-07,1645.9032414092642
2015-09-08,1675.4719933039833
2015-09-09,1674.665951322967
2015-09-10,1669.8193876073428
2015-09-11,1667.8715018761875
2015-09-14,1663.7063753063153
2015-09-15,1675.7674190317455
2015-09-16,1701.7309578985507
2015-09-17,1700.5898446644435
2015-09-18,1683.3897786961331
2015-09-21,1678.722107048213
2015-09-22,1645.0083971334798
2015-09-23,1641.902997448615
2015-09-24,1636.3691580978
2015-09-25,1650.110889599378
2015-09-28,1623.5218821690846
2015-09-29,1621.4953445892836
2015-09-30,1650.5360347032106
2015-10-01,1651.1853874114897
2015-10-02,1671.004604338431
2015-10-05,1706.9352230340933
2015-10-06,1716.7607635711454
2015-10-07,1728.1054113307027
2015-10-08,1742.081796006309
2015-10-09,1749.2988214888612
2015-10-12,1748.9831520701098
2015-10-13,1735.6916136944826
2015-10-14,1736.008442219482
2015-10-15,1757.2645089185291
2015-10-16,1766.4868046888394
2015-10-19,1758.9780542757794
2015-10-20,1754.9977573996791
2015-10-21,1750.771790450016
2015-10-22,1769.4699319905817
2015-10-23,1779.0898555443844
2015-10-26,1772.7494282453042
2015-10-27,1761.0579939192075
2015-10-28,1778.7356052095954
2015-10-29,1768.2389283705722
2015-10-30,1770.7198600587287
2015-11-02,1780.4377104094658
2015-11-03,1784.431729940491
2015-11-04,1781.832534780862
2015-11-05,1774.3260706544338
2015-11-06,1755.505045516293
2015-11-09,1739.3762731820639
2015-11-10,1738.6026902994313
2015-11-11,1742.6162372150698
2015-11-12,1720.5194487181514
2015-11-13,1703.8135883324308
2015-11-16,1720.8968158319067
2015-11-17,1732.7256135161479
2015-11-18,1742.6718990777472
2015-11-19,1755.7656131005187
2015-11-20,1754.14309360277
2015-11-23,1746.6699943641845
2015-11-24,1744.1556775907218
2015-11-25,1748.9211936059737
2015-11-26,1755.4679437280706
2015-11-27,1750.195303259004
2015-11-30,1747.3553986400366
2015-12-01,1757.827705534257
2015-12-02,1745.5945610546173
2015-12-03,1728.4271650198568
2015-12-04,1741.1384191433692
2015-12-07,1731.8171071471331
2015-12-08,1710.3095630910282
2015-12-09,1712.7389402384442
2015-12-10,1709.6821365455153
2015-12-11,1683.877883422971
2015-12-14,1677.8973432450323
2015-12-15,1702.071400003411
2015-12-16,1719.157774791458
2015-12-17,1705.3877944876679
2015-12-18,1688.8308803468847
2015-12-21,1690.7094969849743
2015-12-22,1702.2121337634453
2015-12-23,1731.7233675433467
2015-12-24,1735.9600605902715
2015-12-25,1735.9600605902715
2015-12-28,1731.0372790552135
2015-12-29,1745.679566208612
2015-12-30,1736.702469754169
2015-12-31,1720.1131254779953
2016-01-01,1720.1131254779953
2016-01-04,1690.1984965173147
2016-01-05,1691.951682016521
2016-01-06,1673.2384802344068
2016-01-07,1644.0234973984723
2016-01-08,1628.8929437012332
2016-01-11,1623.071893769822
2016-01-12,1629.1493719877235
2016-01-13,1623.1846831368548
2016-01-14,1629.8107661140004
2016-01-15,1600.2653701705071
2016-01-18,1592.8387730415309
2016-01-19,1605.1740218131772
2016-01-20,1565.8032255509986
2016-01-21,1581.4913997075473
2016-01-22,1620.0987527554037
2016-01-25,1604.743247196535
2016-01-26,1626.9959599939384
2016-01-27,1628.6076274651539
2016-01-28,1633.6790364050962
2016-01-29,1658.8218847919065
2016-02-01,1660.574377432239
2016-02-02,1635.8239176781976
2016-02-03,1647.6606643655412
2016-02-04,1657.178813920768
2016-02-05,1643.9291044431484
2016-02-08,1626.4738872148225
2016-02-09,1622.3878609774215
2016-02-10,1615.996888889018
2016-02-11,1597.0520695816995
2016-02-12,1621.8334778341746
2016-02-15,1635.5476972753202
2016-02-16,1644.7206600403624
2016-02-17,1671.3009686963533
2016-02-18,1676.5419302655116
2016-02-19,1666.9525966512354
2016-02-22,1684.6757438876064
2016-02-23,1667.0298775348047
2016-02-24,1654.0128878230046
2016-02-25,1676.185929837619
2016-02-26,1674.4292795495328
2016-02-29,1669.7532049847603
2016-03-01,1692.4906977978342
2016-03-02,1703.9230411670005
2016-03-03,1713.9919220924307
2016-03-04,1728.9441321776699
2016-03-07,1735.46839770698
2016-03-08,1725.0047220475985
2016-03-09,1735.3388030008327
2016-03-10,1731.355388516117
2016-03-11,1756.831602661956
2016-03-14,1755.9826499450246
2016-03-15,1746.2703411496648
2016-03-16,1749.9288726493253
2016-03-17,1783.3710633310852
2016-03-18,1782.430959169071
2016-03-21,1777.9023243411962
2016-03-22,1772.277040565403
2016-03-23,1763.1991730084414
2016-03-24,1752.7883522486607
2016-03-25,1752.7883522486607
2016-03-28,1758.315348585236
2016-03-29,1766.2045046362882
2016-03-30,1791.773491010781
2016-03-31,1785.2299087614522
2016-04-01,1773.3249658629488
2016-04-04,1778.0472811350114
2016-04-05,1756.3480869526027
2016-04-06,1772.758495892196
2016-04-07,1764.4263087443367
2016-04-08,1779.6600205368695
2016-04-11,1781.4308098383333
2016-04-12,1792.6423826904472
2016-04-13,1808.2685154238807
2016-04-14,1811.3382610046688
2016-04-15,1812.0066863526863
2016-04-18,1822.503405407377
2016-04-19,1844.4251412515669
2016-04-20,1842.3313209065298
2016-04-21,1828.2095231541673
2016-04-22,1825.3130595924317
2016-04-25,1822.1600738960897
2016-04-26,1825.7783943979273
2016-04-27,1832.6565661512805
2016-04-28,1832.4667876996348
2016-04-29,1824.0234363571453
2016-05-02,1832.947525271594
2016-05-03,1815.5482380907774
2016-05-04,1798.8406768549087
2016-05-05,1796.1779498894718
2016-05-06,1795.6499676908932
2016-05-09,1796.3663418421693
2016-05-10,1813.0330408636062
2016-05-11,1810.5158782065846
2016-05-12,1809.5966017976073
2016-05-13,1795.7539250268787
2016-05-16,1807.4752348608915
2016-05-17,1801.59334341153
2016-05-18,1795.829445749955
2016-05-19,1779.6086380942904
2016-05-20,1792.5724035592139
2016-05-23,1787.7442428390161
2016-05-24,1808.3104586774316
2016-05-25,1825.0332415313837
2016-05-26,1830.6968949529282
2016-05-27,1832.5886918245035
2016-05-30,1832.647151318627
2016-05-31,1824.2531586480877
2016-06-01,1821.4626630587868
2016-06-02,1823.9460965917663
2016-06-03,1834.7298381796697
2016-06-06,1846.1811547929703
2016-06-07,1858.1948049259338
2016-06-08,1860.4486066484142
2016-06-09,1849.6666866275705
2016-06-10,1826.9875640228063
2016-06-13,1807.1907537222921
2016-06-14,1788.2866388942332
2016-06-15,1792.1858254788185
2016-06-16,1786.9618476304797
2016-06-17,1800.4298142760438
2016-06-20,1836.3593632437837
2016-06-21,1839.5415453513683
2016-06-22,1840.9463782110508
2016-06-23,1866.502615283478
2016-06-24,1781.8122760542853
2016-06-27,1738.190490078145
2016-06-28,1770.3839947815757
2016-06-29,1809.4182101911824
2016-06-30,1835.4684137912595
2016-07-01,1843.670434271985
2016-07-04,1842.668640949444
2016-07-05,1825.453771044547
2016-07-06,1817.042257796369
2016-07-07,1819.4500610402
2016-07-08,1836.641225000724
2016-07-11,1852.432978546829
2016-07-12,1864.518515881302
2016-07-13,1869.741592253847
2016-07-14,1877.8977792332253
2016-07-15,1876.4036375969413
2016-07-18,1876.2718512166161
2016-07-19,1868.612758948761
2016-07-20,1876.8125465664154
2016-07-21,1874.3953089648078
2016-07-22,1877.0655233903951
2016-07-25,1875.636679989969
2016-07-26,1875.9755062968572
2016-07-27,1872.0555513137474
2016-07-28,1872.0289007781082
2016-07-29,1886.3546129859171
2016-08-01,1879.377990304581
2016-08-02,1870.676903180649
2016-08-03,1864.1706454204996
2016-08-04,1868.4909609713382
2016-08-05,1879.012229839215
2016-08-08,1880.8035573671812
2016-08-09,1888.9794422121167
2016-08-10,1889.1036212751585
2016-08-11,1903.7026737464469
2016-08-12,1902.2367194797994
2016-08-15,1904.2848729807135
2016-08-16,1894.7818695254107
2016-08-17,1894.3596774332075
2016-08-18,1906.6779795151438
2016-08-19,1895.5085751207534
2016-08-22,1895.409037346862
2016-08-23,1903.7132598320002
2016-08-24,1896.5000178577031
2016-08-25,1893.0764619954848
2016-08-26,1892.9849566460357
2016-08-29,1888.8817166505744
2016-08-30,1886.7166787816411
2016-08-31,1880.7815004744382
2016-09-01,1884.360446283955
2016-09-02,1904.3109077551658
2016-09-05,1905.4668978328261
2016-09-06,1915.9322842982156
2016-09-07,1916.7185885956976
2016-09-08,1915.260690680405
2016-09-09,1876.2948820727922
2016-09-12,1882.977029894913
2016-09-13,1858.613324024756
2016-09-14,1856.6235876271794
2016-09-15,1872.0645453078425
2016-09-16,1859.1782928851248
2016-09-19,1868.9581296685553
2016-09-20,1867.149863857461
2016-09-21,1879.3286877081928
2016-09-22,1904.907510196377
2016-09-23,1893.5448522707225
2016-09-26,1876.2167580868165
2016-09-27,1878.1968848191157
2016-09-28,1890.3866986193966
2016-09-29,1886.936643594766
2016-09-30,1892.5600112430864
2016-10-03,1889.7304037573394
2016-10-04,1883.5888531712556
2016-10-05,1884.9178611819596
2016-10-06,1880.4860691067083
2016-10-07,1873.0705516881444
2016-10-10,1881.3704011668551
2016-10-11,1859.1681002788753
2016-10-12,1852.9332579419854
2016-10-13,1845.9269444724457
2016-10-14,1852.1442252221104
2016-10-17,1842.9088178802558
2016-10-18,1854.8935528252841
2016-10-19,1853.8514330603755
2016-10-20,1849.2103856310637
2016-10-21,1841.6329879807456
2016-10-24,1843.9483297098145
2016-10-25,1842.8035716486206
2016-10-26,1842.7429080833633
2016-10-27,1838.2583054597262
2016-10-28,1835.805000498605
2016-10-31,1837.1741287324655
2016-11-01,1830.5797665912903
2016-11-02,1821.2497327797525
2016-11-03,1816.8654479603908
2016-11-04,1809.441495244139
2016-11-07,1833.4909383865297
2016-11-08,1842.2541559745011
2016-11-09,1852.6785642352177
2016-11-10,1847.308247374789
2016-11-11,1839.3654310348945
2016-11-14,1829.2908920745679
2016-11-15,1839.4068555407132
2016-11-16,1831.5429352472604
2016-11-17,1837.1152677048974
2016-11-18,1825.8413771699418
2016-11-21,1838.1931371091605
2016-11-22,1839.7161002604048
2016-11-23,1835.8881566679872
2016-11-24,1840.4654136461052
2016-11-25,1852.8649619665084
2016-11-28,1845.8593175823169
2016-11-29,1847.9739713990036
2016-11-30,1841.5246419779783
2016-12-01,1833.175312459946
2016-12-02,1836.8591106889742
2016-12-05,1848.2367553207616
2016-12-06,1857.379938371605
2016-12-07,1877.5724197503266
2016-12-08,1875.3130011290339
2016-12-09,1887.6755509313691
2016-12-12,1894.9015126712677
2016-12-13,1913.8596615954714
2016-12-14,1902.029456179115
2016-12-15,1889.9915042611287
2016-12-16,1891.7350168712994
2016-12-19,1894.0100921551477
2016-12-20,1893.8521981026852
2016-12-21,1892.633061546023
2016-12-22,1893.2310847927974
2016-12-23,1893.6688229766476
2016-12-26,1893.6674246742868
2016-12-27,1895.3856879639573
2016-12-28,1885.783963258658
2016-12-29,1894.3851398952875
2016-12-30,1896.9211667037507
2017-01-02,1899.132646006167
2017-01-03,1900.1888262588059
2017-01-04,1909.6646151258828
2017-01-05,1920.6054538975632
2017-01-06,1916.3496489157733
2017-01-09,1907.1285517317574
2017-01-10,1909.1126569131827
2017-01-11,1904.7244624657717
2017-01-12,1912.161824328366
2017-01-13,1916.6321720307842
2017-01-16,1908.3893211408438
2017-01-17,1915.348187900587
2017-01-18,1916.624821890692
2017-01-19,1902.279738594684
2017-01-20,1913.907588320315
2017-01-23,1911.214552889491
2017-01-24,1919.4075199864078
2017-01-25,1934.3564858622674
2017-01-26,1927.255062546074
2017-01-27,1929.0284316179896
2017-01-30,1917.4502077214606
2017-01-31,1921.5129118890277
2017-02-01,1920.7564773161087
2017-02-02,1923.5368206150245
2017-02-03,1931.7282218010505
2017-02-06,1922.4513636003205
2017-02-07,1924.3614979795223
2017-02-08,1932.3166634126217
2017-02-09,1937.1754507030503
2017-02-10,1940.6381676346216
2017-02-13,1948.5655497211474
2017-02-14,1947.1036076412095
2017-02-15,1957.9708109095961
2017-02-16,1965.752488896661
2017-02-17,1967.4047365416761
2017-02-20,1966.7755854256827
2017-02-21,1970.5912982254429
2017-02-22,1972.681084249826
2017-02-23,1982.6091787828218
2017-02-24,1978.754656579346
2017-02-27,1978.5437887849962
2017-02-28,1978.644506157447
2017-03-01,1990.9515653404615
2017-03-02,1988.9718615985314
2017-03-03,1987.6918254472623
