Date,UNITED KINGDOM IMI VALUE WEIGHTED
2005-03-08,1377.7589636076082
2005-03-09,1367.7601388083497
2005-03-10,1355.4603278091815
2005-03-11,1358.1769709422792
2005-03-14,1355.030609442241
2005-03-15,1369.3802621378788
2005-03-16,1355.4300927707927
2005-03-17,1352.715662645072
2005-03-18,1357.7096852230254
2005-03-21,1357.201033592021
2005-03-22,1357.3314052037551
2005-03-23,1349.890726884594
2005-03-24,1357.5982118757577
2005-03-25,1357.5982118757577
2005-03-28,1364.0861993663893
2005-03-29,1365.4900881221076
2005-03-30,1362.2107782364858
2005-03-31,1362.9321549037288
2005-04-01,1372.4148495820825
2005-04-04,1368.7415099242128
2005-04-05,1381.7371074202947
2005-04-06,1383.5361650412326
2005-04-07,1385.3337890994972
2005-04-08,1392.3141786862304
2005-04-11,1387.804622789705
2005-04-12,1385.8197039940662
2005-04-13,1394.341149475691
2005-04-14,1388.9535747500802
2005-04-15,1367.4993302298092
2005-04-18,1346.8042981147578
2005-04-19,1361.7246536509867
2005-04-20,1350.8663041172065
2005-04-21,1342.7419615804279
2005-04-22,1355.9172077346939
2005-04-25,1367.1053758430996
2005-04-26,1356.9810804569483
2005-04-27,1341.9130504307343
2005-04-28,1344.936672453794
2005-04-29,1348.3487009719831
2005-05-02,1343.843923084489
2005-05-03,1352.677381430675
2005-05-04,1357.3399993521223
2005-05-05,1367.529155818139
2005-05-06,1371.7452676128448
2005-05-09,1364.9390015786116
2005-05-10,1354.4659898735292
2005-05-11,1352.104818272161
2005-05-12,1362.1086027172962
2005-05-13,1361.465053133473
2005-05-16,1347.7807679787527
2005-05-17,1353.6455440502823
2005-05-18,1363.358667586996
2005-05-19,1372.8194378584199
2005-05-20,1374.927554287029
2005-05-23,1381.0434093793688
2005-05-24,1378.0017050500448
2005-05-25,1376.614745028824
2005-05-26,1382.4141968738115
2005-05-27,1379.6829633910472
2005-05-30,1387.766415667299
2005-05-31,1396.3931096891583
2005-06-01,1414.9443882127807
2005-06-02,1413.099999886653
2005-06-03,1413.3903698767087
2005-06-06,1408.9674883200769
2005-06-07,1431.2071001135228
2005-06-08,1427.4350080918398
2005-06-09,1428.0429645992626
2005-06-10,1439.493693928094
2005-06-13,1446.227569359427
2005-06-14,1449.9688506220227
2005-06-15,1445.497601735427
2005-06-16,1456.276549036509
2005-06-17,1451.0079868261519
2005-06-20,1459.574141910442
2005-06-21,1463.114260177892
2005-06-22,1467.4204329250429
2005-06-23,1481.2986750729222
2005-06-24,1468.7720810919718
2005-06-27,1452.3093463473838
2005-06-28,1466.9331288853014
2005-06-29,1463.8666757949406
2005-06-30,1451.0949646176007
2005-07-01,1464.5203822503101
2005-07-04,1468.1402353948722
2005-07-05,1462.2907101764208
2005-07-06,1475.0039123689164
2005-07-07,1437.668146976382
2005-07-08,1456.811083757644
2005-07-11,1461.6170605520601
2005-07-12,1455.0276178482245
2005-07-13,1460.7089872327851
2005-07-14,1467.8952306114845
2005-07-15,1462.469052822766
2005-07-18,1452.1235574691605
2005-07-19,1445.315665791011
2005-07-20,1440.6577568150817
2005-07-21,1444.4755019048323
2005-07-22,1449.2500333431167
2005-07-25,1461.5098959542731
2005-07-26,1463.177330287687
2005-07-27,1465.8816337178312
2005-07-28,1470.4824649446784
2005-07-29,1470.0493610211402
2005-08-01,1471.9695770997873
2005-08-02,1481.4623606754553
2005-08-03,1479.1655671739995
2005-08-04,1466.6941194545927
2005-08-05,1467.7328466088843
2005-08-08,1481.1944152261246
2005-08-09,1484.401793158147
2005-08-10,1497.3611571204426
2005-08-11,1493.2144396335307
2005-08-12,1497.5247965547044
2005-08-15,1500.73008950256
2005-08-16,1501.8571852508674
2005-08-17,1500.1212753617665
2005-08-18,1497.305457292797
2005-08-19,1510.5891555495693
2005-08-22,1510.762691921735
2005-08-23,1507.8080079049919
2005-08-24,1496.4376813589877
2005-08-25,1489.0699547641443
2005-08-26,1482.6986323738056
2005-08-29,1485.370085405241
2005-08-30,1486.0322289675585
2005-08-31,1494.66189427419
2005-09-01,1507.6137405081188
2005-09-02,1506.7999736821216
2005-09-05,1516.0115178229207
2005-09-06,1525.7500306035245
2005-09-07,1531.6917896812056
2005-09-08,1530.5893099126815
2005-09-09,1532.9380997025582
2005-09-12,1540.583413742706
2005-09-13,1531.4102393467833
2005-09-14,1535.0602481903397
2005-09-15,1533.0289193206177
2005-09-16,1539.122469521001
2005-09-19,1552.4058748552145
2005-09-20,1545.8529834065323
2005-09-21,1531.8701383787773
2005-09-22,1525.0558846681247
2005-09-23,1531.8197249764953
2005-09-26,1543.956681771006
2005-09-27,1538.735078876309
2005-09-28,1546.9344590915414
2005-09-29,1541.1628368732609
2005-09-30,1541.7891225045896
2005-10-03,1554.2720810496094
2005-10-04,1556.682338488536
2005-10-05,1536.180017925409
2005-10-06,1508.1551510855008
2005-10-07,1495.0907652681447
2005-10-10,1501.2497569195023
2005-10-11,1506.2150037296562
2005-10-12,1495.6785376040934
2005-10-13,1483.0928467084364
2005-10-14,1484.0716697378618
2005-10-17,1478.998378506577
2005-10-18,1481.0499513620684
2005-10-19,1457.7543506708732
2005-10-20,1467.9664163207838
2005-10-21,1461.7293449419856
2005-10-24,1479.4684767620968
2005-10-25,1473.3358374835118
2005-10-26,1482.1356393717615
2005-10-27,1464.3714431327967
2005-10-28,1469.1505087408482
2005-10-31,1511.0611491617683
2005-11-01,1511.5148705170448
2005-11-02,1522.2119086270511
2005-11-03,1551.013221537899
2005-11-04,1549.3312733120977
2005-11-07,1556.4457082018628
2005-11-08,1558.4852726031759
2005-11-09,1557.500007309038
2005-11-10,1559.7842746627712
2005-11-11,1570.7155470583011
2005-11-14,1570.9763180320874
2005-11-15,1559.3714099555489
2005-11-16,1541.4445615980496
2005-11-17,1544.7275789029168
2005-11-18,1552.4055825332748
2005-11-21,1554.6685027974966
2005-11-22,1555.0591507639278
2005-11-23,1562.3912201838543
2005-11-24,1560.6125186981924
2005-11-25,1564.2152027499517
2005-11-28,1548.8326108102503
2005-11-29,1554.4874040036577
2005-11-30,1546.586345439442
2005-12-01,1573.1022205996883
2005-12-02,1585.455561555909
2005-12-05,1579.0033979054301
2005-12-06,1587.27050554443
2005-12-07,1589.7746967069484
2005-12-08,1590.8377560889794
2005-12-09,1591.890476746042
2005-12-12,1587.4844931153746
2005-12-13,1588.616923706687
2005-12-14,1583.6916043346387
2005-12-15,1580.0884709651707
2005-12-16,1590.44775754586
2005-12-19,1583.4380723349982
2005-12-20,1598.0245556978427
2005-12-21,1601.8112453251367
2005-12-22,1596.6527580346396
2005-12-23,1592.4207510000945
2005-12-26,1592.4207510000945
2005-12-27,1592.7662653689713
2005-12-28,1587.2693983818608
2005-12-29,1601.125666395444
2005-12-30,1593.4510873594686
2006-01-02,1593.4510873594686
2006-01-03,1608.5311632845326
2006-01-04,1622.0792558641024
2006-01-05,1610.4102564318662
2006-01-06,1630.2139657741081
2006-01-09,1631.983766704745
2006-01-10,1623.0117157193981
2006-01-11,1627.3619167394968
2006-01-12,1636.802854040356
2006-01-13,1631.8823015314
2006-01-16,1629.2627158792063
2006-01-17,1616.7387118973013
2006-01-18,1607.5784033449984
2006-01-19,1613.0227304790296
2006-01-20,1610.9999173643027
2006-01-23,1604.2469619720027
2006-01-24,1595.6839582388168
2006-01-25,1618.7896603217418
2006-01-26,1626.1777579296893
2006-01-27,1646.950170401765
2006-01-30,1648.074727464275
2006-01-31,1643.1793819200725
2006-02-01,1663.4838042267565
2006-02-02,1649.9727095682533
2006-02-03,1647.0403711198544
2006-02-06,1645.248097709415
2006-02-07,1632.825029686822
2006-02-08,1631.2249697113834
2006-02-09,1651.6736383979048
2006-02-10,1652.8132099849095
2006-02-13,1658.8556701692958
2006-02-14,1649.7862289443367
2006-02-15,1659.971634348644
2006-02-16,1664.6513157879895
2006-02-17,1669.9151356306752
2006-02-20,1672.7273888721888
2006-02-21,1675.2228497544259
2006-02-22,1680.3233746892506
2006-02-23,1676.5425848569612
2006-02-24,1685.9068620225873
2006-02-27,1686.274581372471
2006-02-28,1666.934101638985
2006-03-01,1683.4626033597851
2006-03-02,1666.2976383195783
2006-03-03,1675.4855674454311
2006-03-06,1687.9313821824155
2006-03-07,1678.4095998631212
2006-03-08,1663.5497603910849
2006-03-09,1675.8176956371465
2006-03-10,1683.4858811736185
2006-03-13,1696.6116811400411
2006-03-14,1699.3372960814029
2006-03-15,1702.4748395780769
2006-03-16,1705.99673916974
2006-03-17,1703.6889737997956
2006-03-20,1702.1951617584036
2006-03-21,1707.1711293798635
2006-03-22,1714.7116490745368
2006-03-23,1712.99851516262
2006-03-24,1726.3908248285104
2006-03-27,1714.017133848545
2006-03-28,1697.3696776063014
2006-03-29,1701.0069904161912
2006-03-30,1707.2189319490305
2006-03-31,1688.3437230927473
2006-04-03,1702.7402895841203
2006-04-04,1695.8505343564095
2006-04-05,1699.943913353044
2006-04-06,1709.4433345904658
2006-04-07,1710.7125852645104
2006-04-10,1723.6500471423656
2006-04-11,1706.8220497655514
2006-04-12,1707.9141016474728
2006-04-13,1721.047531717043
2006-04-14,1721.047531717043
2006-04-17,1714.6407754158577
2006-04-18,1721.5887282228205
2006-04-19,1739.5502990708635
2006-04-20,1729.6644970930347
2006-04-21,1743.2834878381193
2006-04-24,1731.2224809345746
2006-04-25,1728.5175398705073
2006-04-26,1730.2285514469343
2006-04-27,1718.9157527508319
2006-04-28,1714.3716423109693
2006-05-01,1724.7524929773397
2006-05-02,1744.0118366864108
2006-05-03,1731.0095184919912
2006-05-04,1735.6342710718652
2006-05-05,1755.9741431612713
2006-05-08,1752.2261124676197
2006-05-09,1762.6393781696656
2006-05-10,1753.176924897575
2006-05-11,1752.8602699752144
2006-05-12,1715.4174580656631
2006-05-15,1693.8175808199883
2006-05-16,1695.1439249395708
2006-05-17,1654.2053718791265
2006-05-18,1652.498964204575
2006-05-19,1647.9371645453007
2006-05-22,1603.6987279338925
2006-05-23,1644.8414400608738
2006-05-24,1616.676894331842
2006-05-25,1643.8662927292157
2006-05-26,1671.3034921208616
2006-05-29,1670.1768968248296
2006-05-30,1638.2785805006909
2006-05-31,1652.05078900833
2006-06-01,1661.9338048527973
2006-06-02,1670.298855596089
2006-06-05,1657.3337118520983
2006-06-06,1631.011082746951
2006-06-07,1644.3933854440415
2006-06-08,1607.4410061053673
2006-06-09,1638.9384695693232
2006-06-12,1635.0598336886524
2006-06-13,1601.3756994046814
2006-06-14,1599.1944229731675
2006-06-15,1634.6914008877347
2006-06-16,1627.682154411948
2006-06-19,1635.3643085140961
2006-06-20,1641.7047536452912
2006-06-21,1635.5015403531202
2006-06-22,1638.6518556957462
2006-06-23,1640.397611665672
2006-06-26,1631.5406543652402
2006-06-27,1624.0881770714684
2006-06-28,1634.5824262306191
2006-06-29,1658.6648380484637
2006-06-30,1672.1177556110974
2006-07-03,1680.0663632680253
2006-07-04,1684.1624131246153
2006-07-05,1667.8981100688036
2006-07-06,1681.724069803372
2006-07-07,1683.6470332379322
2006-07-10,1687.9230501432853
2006-07-11,1675.9632551507098
2006-07-12,1674.110306869804
2006-07-13,1655.6876841171584
2006-07-14,1640.509830021337
2006-07-17,1640.1316811421414
2006-07-18,1641.964936664028
2006-07-19,1673.5558475102873
2006-07-20,1670.834208582335
2006-07-21,1657.751850182085
2006-07-24,1689.8020818439118
2006-07-25,1690.732217456862
2006-07-26,1700.4647563381131
2006-07-27,1717.0937814509616
2006-07-28,1724.892413134016
2006-07-31,1713.6153952283478
2006-08-01,1705.3330934079972
2006-08-02,1723.0076467954357
2006-08-03,1707.9837052380735
2006-08-04,1729.6410852990957
2006-08-07,1717.3246807743722
2006-08-08,1715.250872205986
2006-08-09,1726.2044928303956
2006-08-10,1711.6412552634654
2006-08-11,1714.5850933620725
2006-08-14,1726.6848193223786
2006-08-15,1732.8801118977397
2006-08-16,1732.429733212515
2006-08-17,1727.4708273141794
2006-08-18,1724.3728629778448
2006-08-21,1729.4801399653059
2006-08-22,1732.2254917177002
2006-08-23,1729.48495978158
2006-08-24,1729.927249413184
2006-08-25,1735.1420543049953
2006-08-28,1739.2571517998515
2006-08-29,1742.210305963903
2006-08-30,1754.926555281761
2006-08-31,1749.817224403375
2006-09-01,1763.2451246508545
2006-09-04,1766.1412653928621
2006-09-05,1761.9329064386827
2006-09-06,1740.7476843626641
2006-09-07,1720.6348637268807
2006-09-08,1728.321434495718
2006-09-11,1715.9876712236478
2006-09-12,1742.216629272597
2006-09-13,1745.1963514155548
2006-09-14,1747.3266480978218
2006-09-15,1752.852811324381
2006-09-18,1748.5446618698982
2006-09-19,1739.2105439530199
2006-09-20,1752.7315062121936
2006-09-21,1767.9962804892436
2006-09-22,1741.2756783008385
2006-09-25,1741.6865544659663
2006-09-26,1767.8256185888715
2006-09-27,1773.9958472112571
2006-09-28,1775.5317281774023
2006-09-29,1772.6163506260502
2006-10-02,1775.9160190738587
2006-10-03,1775.039941107194
2006-10-04,1791.733473629136
2006-10-05,1796.1440013050828
2006-10-06,1804.4808409074462
2006-10-09,1802.2871095733294
2006-10-10,1816.1845197799155
2006-10-11,1816.2790407393609
2006-10-12,1832.0498186363138
2006-10-13,1847.7532412772116
2006-10-16,1854.0031287246866
2006-10-17,1837.648026977746
2006-10-18,1850.7944828041423
2006-10-19,1845.021051223567
2006-10-20,1848.63544301799
2006-10-23,1851.26009205694
2006-10-24,1858.0167312819015
2006-10-25,1864.7916336532608
2006-10-26,1862.4002566179088
2006-10-27,1857.20250984799
2006-10-30,1854.9746772852825
2006-10-31,1855.056665096954
2006-11-01,1860.2622641371813
2006-11-02,1859.4252463356938
2006-11-03,1862.0644961632513
2006-11-06,1878.2542962095176
2006-11-07,1883.4915146821008
2006-11-08,1886.5211352446238
2006-11-09,1878.2052703375437
2006-11-10,1879.0942209314196
2006-11-13,1876.384848301729
2006-11-14,1864.9515570484612
2006-11-15,1873.840009278096
2006-11-16,1882.4870726911083
2006-11-17,1868.1905722193828
2006-11-20,1873.4358094886447
2006-11-21,1873.9776004966072
2006-11-22,1863.237438325075
2006-11-23,1856.3252586511203
2006-11-24,1846.3047056898004
2006-11-27,1827.2776594545828
2006-11-28,1826.7057053206827
2006-11-29,1846.1408121631277
2006-11-30,1839.1704523985495
2006-12-01,1833.1261316097157
2006-12-04,1841.1129078778786
2006-12-05,1848.3114958111332
2006-12-06,1850.2021993957576
2006-12-07,1858.908673313722
2006-12-08,1866.2613415638673
2006-12-11,1870.8239518564312
2006-12-12,1876.256856843869
2006-12-13,1890.4277722823151
2006-12-14,1903.5407071689403
2006-12-15,1915.590999032173
2006-12-18,1908.357094608757
2006-12-19,1899.3820435190935
2006-12-20,1898.8922269345414
2006-12-21,1894.062496058173
2006-12-22,1895.0247106053814
2006-12-25,1895.0247106053814
2006-12-26,1894.883608200122
2006-12-27,1911.1495553780173
2006-12-28,1912.1482893552907
2006-12-29,1897.0570733052984
2007-01-01,1897.0570733052984
2007-01-02,1926.011605639967
2007-01-03,1922.482007275611
2007-01-04,1919.8437115392812
2007-01-05,1897.9964449023735
2007-01-08,1896.4465279253434
2007-01-09,1902.9071811580689
2007-01-10,1893.6071748243485
2007-01-11,1926.3073837029428
2007-01-12,1940.7921381138422
2007-01-15,1955.5464145234637
2007-01-16,1934.9053030081106
2007-01-17,1938.646201759282
2007-01-18,1940.260927179531
2007-01-19,1952.5049380855912
2007-01-22,1947.6859362283096
2007-01-23,1948.6022697897688
2007-01-24,1962.7239184994608
2007-01-25,1953.1969465159839
2007-01-26,1941.219022210517
2007-01-29,1937.3216282927422
2007-01-30,1937.4117687816372
2007-01-31,1917.745075446125
2007-02-01,1949.461995154064
2007-02-02,1961.735522201317
2007-02-05,1965.279760867853
2007-02-06,1977.704370085565
2007-02-07,1978.131648259861
2007-02-08,1954.95507341833
2007-02-09,1960.3336171627789
2007-02-12,1957.664355663184
2007-02-13,1953.5620497709272
2007-02-14,1965.861693079114
2007-02-15,1960.046928021114
2007-02-16,1954.6495176755752
2007-02-19,1957.404205041934
2007-02-20,1956.3136009549098
2007-02-21,1941.2389018652023
2007-02-22,1951.85056738215
2007-02-23,1958.566205294152
2007-02-26,1967.6286317372947
2007-02-27,1913.9551434797088
2007-02-28,1879.6819818527774
2007-03-01,1868.2266420939438
2007-03-02,1854.7200510490743
2007-03-05,1829.372223813705
2007-03-06,1852.6919819673383
2007-03-07,1867.1995784858661
2007-03-08,1892.5771349916483
2007-03-09,1901.5682729017162
2007-03-12,1884.1362782509698
2007-03-13,1862.7668290684032
2007-03-14,1813.3778144736812
2007-03-15,1849.956451992753
2007-03-16,1846.0242480613183
2007-03-19,1869.6098308695482
2007-03-20,1890.3673788595013
2007-03-21,1906.02570460473
2007-03-22,1925.6657748516554
2007-03-23,1937.4739944687897
2007-03-26,1924.868592694232
2007-03-27,1919.7739729524974
2007-03-28,1910.5660845257112
2007-03-29,1928.898031892406
2007-03-30,1923.1180984463342
2007-04-02,1933.2788991119428
2007-04-03,1948.1124032959085
2007-04-04,1946.023482964041
2007-04-05,1942.1257829231274
2007-04-06,1942.1257829231274
2007-04-09,1942.4454076584138
2007-04-10,1948.1667537565809
2007-04-11,1954.9044110017978
2007-04-12,1947.3712026088688
2007-04-13,1962.3656132150938
2007-04-16,1980.5717797233797
2007-04-17,1986.0849401011642
2007-04-18,1972.2427554891965
2007-04-19,1961.3357287458218
2007-04-20,1978.6155162200785
2007-04-23,1980.2230309716704
2007-04-24,1958.7865059125459
2007-04-25,1968.8783118352783
2007-04-26,1964.9519894687153
2007-04-27,1953.7861131518202
2007-04-30,1961.8272429866445
2007-05-01,1960.1118274849266
2007-05-02,1972.5149098353868
2007-05-03,1990.3723134327008
2007-05-04,2010.2453851226749
2007-05-07,2009.1038283825567
2007-05-08,2000.3222471777751
2007-05-09,2002.4842011977446
2007-05-10,1987.8411812621978
2007-05-11,1995.4598671973938
2007-05-14,1989.9445633417954
2007-05-15,1989.1433885385047
2007-05-16,1989.4006109629258
2007-05-17,2002.9348817111718
2007-05-18,2021.2309608540013
2007-05-21,2023.9688830066661
2007-05-22,2019.915204098043
2007-05-23,2035.7310781827157
2007-05-24,2025.2532633658489
2007-05-25,2020.5366902124676
2007-05-28,2020.5366902124676
2007-05-29,2024.9441271765324
2007-05-30,2021.669106232878
2007-05-31,2026.310853307577
2007-06-01,2050.2291377943425
2007-06-04,2049.578600410724
2007-06-05,2038.3963845541216
2007-06-06,2012.2137106691114
2007-06-07,1999.869207055578
2007-06-08,2002.7649125408245
2007-06-11,2018.5602875149548
2007-06-12,2013.0396541035902
2007-06-13,2022.9197868275526
2007-06-14,2047.67482991967
2007-06-15,2072.1794750084227
2007-06-18,2062.616798912904
2007-06-19,2051.6936693946673
2007-06-20,2056.0544772823946
2007-06-21,2039.6925477257034
2007-06-22,2029.9711476596392
2007-06-25,2033.5190492274248
2007-06-26,2025.9555960598534
2007-06-27,2016.7675629741632
2007-06-28,2033.0439801636946
2007-06-29,2042.333908856932
2007-07-02,2026.5201887770804
2007-07-03,2049.11917645285
2007-07-04,2057.224567552413
2007-07-05,2043.3796359637126
2007-07-06,2059.192411157347
2007-07-09,2066.4578660639463
2007-07-10,2037.8199062831118
2007-07-11,2030.0112950697526
2007-07-12,2050.4417441299606
2007-07-13,2060.6990708478393
2007-07-16,2058.4819461575635
2007-07-17,2054.1119432273094
2007-07-18,2033.7944172839282
2007-07-19,2050.4698639653693
2007-07-20,2036.219784732848
2007-07-23,2052.12320111513
2007-07-24,2014.6495843036578
2007-07-25,2005.2059866906104
2007-07-26,1939.570587178482
2007-07-27,1923.9066218013127
2007-07-30,1913.113993185517
2007-07-31,1966.2598411326037
2007-08-01,1935.6693599874634
2007-08-02,1953.0827214904236
2007-08-03,1923.3893460782126
2007-08-06,1898.6689932056563
2007-08-07,1930.934834141929
2007-08-08,1971.119316594405
2007-08-09,1936.3651335041977
2007-08-10,1860.6147129056253
2007-08-13,1917.8358691943615
2007-08-14,1889.1834221044876
2007-08-15,1889.3508497065372
2007-08-16,1814.2516579631374
2007-08-17,1868.0247166026602
2007-08-20,1874.4308163559383
2007-08-21,1871.958192149659
2007-08-22,1908.7076064328735
2007-08-23,1914.0835920162158
2007-08-24,1914.4749190279397
2007-08-27,1918.625095006699
2007-08-28,1876.9161223188332
2007-08-29,1890.791148178204
2007-08-30,1917.9331400039375
2007-08-31,1948.8161027532321
2007-09-03,1957.9688537803233
2007-09-04,1974.6976744973636
2007-09-05,1941.8151848176508
2007-09-06,1947.0028517770595
2007-09-07,1902.509002313791
2007-09-10,1885.5999164759523
2007-09-11,1922.9442699986807
2007-09-12,1925.0388376281157
2007-09-13,1935.6544685826873
2007-09-14,1897.943664333238
2007-09-17,1852.4099645127887
2007-09-18,1876.0845026314987
2007-09-19,1918.5156687093913
2007-09-20,1902.0948989985475
2007-09-21,1914.0767880120125
2007-09-24,1912.9484520634244
2007-09-25,1880.1025520271019
2007-09-26,1890.4337478249488
2007-09-27,1911.7348419530742
2007-09-28,1908.4598917859767
2007-10-01,1921.1242785038091
2007-10-02,1934.4773759600928
2007-10-03,1944.0843164122784
2007-10-04,1953.4313059776705
2007-10-05,1965.5985072532624
2007-10-08,1957.7935813924837
2007-10-09,1971.6670276645962
2007-10-10,1975.6005825728903
2007-10-11,1986.3576314809795
2007-10-12,1994.968558039632
2007-10-15,1970.6244745440938
2007-10-16,1960.9455233537667
2007-10-17,1978.9795111246763
2007-10-18,1954.2294012482212
2007-10-19,1934.0413634722968
2007-10-22,1913.2519019127221
2007-10-23,1935.9731755645214
2007-10-24,1930.144649062581
2007-10-25,1949.3401499749048
2007-10-26,1965.4862706290182
2007-10-29,1983.7682952025252
2007-10-30,1972.3696085420665
2007-10-31,1998.7361322197307
2007-11-01,1966.5944758995774
2007-11-02,1942.6449419906894
2007-11-05,1924.6234182365147
2007-11-06,1920.3707656618867
2007-11-07,1893.3431048579337
2007-11-08,1876.0456263839883
2007-11-09,1839.6804104570017
2007-11-12,1839.4743090518655
2007-11-13,1853.476114231857
2007-11-14,1856.7065558184515
2007-11-15,1823.3022358471617
2007-11-16,1800.295342365631
2007-11-19,1755.3180057261084
2007-11-20,1780.7843691080002
2007-11-21,1727.8251768488512
2007-11-22,1750.4682586859697
2007-11-23,1777.0959314906356
2007-11-26,1759.909234113222
2007-11-27,1747.5996054411416
2007-11-28,1807.2347119938106
2007-11-29,1805.498556864378
2007-11-30,1833.7353988467337
2007-12-03,1832.596070782673
2007-12-04,1783.5417138239154
2007-12-05,1820.5822678876104
2007-12-06,1823.228972244011
2007-12-07,1844.2544867933882
2007-12-10,1855.0014602929193
2007-12-11,1841.8200833358164
2007-12-12,1855.1344859098356
2007-12-13,1797.8043063943078
2007-12-14,1815.5351360926293
2007-12-17,1780.2096599625659
2007-12-18,1779.424579550349
2007-12-19,1771.512263027553
2007-12-20,1775.9108783976342
2007-12-21,1796.7087352960841
2007-12-24,1799.8994571804592
2007-12-25,1799.8994571804592
2007-12-26,1793.538553386808
2007-12-27,1795.0836158845705
2007-12-28,1777.8189954124873
2007-12-31,1781.906908048135
2008-01-01,1781.906908048135
2008-01-02,1751.8104135345714
2008-01-03,1755.9762856131756
2008-01-04,1712.9798657999138
2008-01-07,1714.081148070488
2008-01-08,1714.9658554843236
2008-01-09,1680.2734126181028
2008-01-10,1653.8040615731934
2008-01-11,1647.413467814394
2008-01-14,1647.7533374078512
2008-01-15,1607.6972691954822
2008-01-16,1601.1991162978538
2008-01-17,1604.35360704106
2008-01-18,1588.2645126727746
2008-01-21,1513.8686344256766
2008-01-22,1563.8290588979403
2008-01-23,1528.7684586760208
2008-01-24,1604.8697501630822
2008-01-25,1607.3049523163486
2008-01-28,1578.5430782492654
2008-01-29,1608.762127582779
2008-01-30,1593.5039734047264
2008-01-31,1594.9586325699995
2008-02-01,1612.8321749459762
2008-02-04,1624.2411028472372
2008-02-05,1587.6653719807641
2008-02-06,1583.6110615836874
2008-02-07,1544.3010091182325
2008-02-08,1561.6723575717683
2008-02-11,1541.0688410454525
2008-02-12,1597.79278180716
2008-02-13,1595.2925631201254
2008-02-14,1592.3025447668338
2008-02-15,1549.9276123886611
2008-02-18,1587.6035915396496
2008-02-19,1587.9095992460739
2008-02-20,1570.1933783422546
2008-02-21,1580.7646472189324
2008-02-22,1572.591354597819
2008-02-25,1608.9506588193394
2008-02-26,1633.3391788387053
2008-02-27,1614.306677115383
2008-02-28,1575.2560618896593
2008-02-29,1549.713672939783
2008-03-03,1522.0111518604438
2008-03-04,1506.4931451142177
2008-03-05,1538.7833885056084
2008-03-06,1516.866653791953
2008-03-07,1503.651448206448
2008-03-10,1487.7364694039843
2008-03-11,1503.1958565348436
2008-03-12,1526.8664755761451
2008-03-13,1498.0043250463243
2008-03-14,1474.8528644933474
2008-03-17,1383.2554211399058
2008-03-18,1446.327847409098
2008-03-19,1421.5823273437497
2008-03-20,1431.1429751995984
2008-03-21,1431.1429751995984
2008-03-24,1435.3558508755232
2008-03-25,1485.5841127610004
2008-03-26,1462.4766112824411
2008-03-27,1481.6458978145354
2008-03-28,1462.349600467759
2008-03-31,1457.3148459175711
2008-04-01,1516.7326860297871
2008-04-02,1538.4700621160985
2008-04-03,1532.2845416871203
2008-04-04,1530.4619801828085
2008-04-07,1543.8710257337054
2008-04-08,1519.4515230019379
2008-04-09,1514.9416818897973
2008-04-10,1510.4507470905412
2008-04-11,1485.4327209862556
2008-04-14,1476.8533287013108
2008-04-15,1477.1224906335133
2008-04-16,1511.7070403021717
2008-04-17,1510.815142766436
2008-04-18,1560.9817251886593
2008-04-21,1524.049532116746
2008-04-22,1517.2087065659748
2008-04-23,1525.250646903365
2008-04-24,1526.4283885411883
2008-04-25,1555.4627578551547
2008-04-28,1565.477521760838
2008-04-29,1555.873878714455
2008-04-30,1569.3988035888406
2008-05-01,1574.084716399952
2008-05-02,1613.2748943153265
2008-05-05,1600.4999202094334
2008-05-06,1594.5073873301983
2008-05-07,1606.7698452184902
2008-05-08,1609.0196209590115
2008-05-09,1580.4544375778707
2008-05-12,1591.2338838379526
2008-05-13,1572.9796183623585
2008-05-14,1568.0937479231309
2008-05-15,1576.1534735342202
2008-05-16,1587.5299809644575
2008-05-19,1600.443677495228
2008-05-20,1562.7685681237092
2008-05-21,1546.5562442097769
2008-05-22,1560.9056363409138
2008-05-23,1536.467908004617
2008-05-26,1535.8538714797712
2008-05-27,1527.4047878447038
2008-05-28,1543.1619813750099
2008-05-29,1546.6138360226203
2008-05-30,1541.3053222509404
2008-06-02,1512.7554644433812
2008-06-03,1536.3537679214678
2008-06-04,1512.0864551528725
2008-06-05,1518.463464920646
2008-06-06,1479.434886931184
2008-06-09,1468.3606788475329
2008-06-10,1457.7816055155224
2008-06-11,1424.6263865349024
2008-06-12,1444.8846110524928
2008-06-13,1463.323810724587
2008-06-16,1464.8639258344194
2008-06-17,1468.2840097607916
2008-06-18,1437.7039539980117
2008-06-19,1430.9520763470116
2008-06-20,1399.1425844276494
2008-06-23,1402.7812874292374
2008-06-24,1395.414123447222
2008-06-25,1414.2374441497457
2008-06-26,1373.077844752945
2008-06-27,1373.451295004118
2008-06-30,1387.7457768004506
2008-07-01,1351.3432994139496
2008-07-02,1325.3124733767972
2008-07-03,1346.6773809323636
2008-07-04,1327.4456025185746
2008-07-07,1341.793757048235
2008-07-08,1323.6264431398818
2008-07-09,1349.2377323019637
2008-07-10,1315.618308442676
2008-07-11,1273.5951457703675
2008-07-14,1286.1654442817617
2008-07-15,1253.6318829465226
2008-07-16,1260.4260574688615
2008-07-17,1306.7769981281833
2008-07-18,1341.8176783384822
2008-07-21,1348.8314024303907
2008-07-22,1336.2286096448042
2008-07-23,1390.142139585839
2008-07-24,1362.344480894891
2008-07-25,1359.9457868917318
2008-07-28,1334.5785031796274
