Date,ITALY IMI VALUE WEIGHTED
2005-06-02,1356.8924295880074
2005-06-03,1350.0689949517537
2005-06-06,1347.1745420322761
2005-06-07,1357.845662675421
2005-06-08,1358.05755264028
2005-06-09,1360.4244824816715
2005-06-10,1364.016346824856
2005-06-13,1372.920483969087
2005-06-14,1375.3628887849918
2005-06-15,1375.0165940417528
2005-06-16,1379.6888949874408
2005-06-17,1379.8135556846835
2005-06-20,1374.0422144967072
2005-06-21,1380.3169982192346
2005-06-22,1377.6644015507577
2005-06-23,1378.7038796172035
2005-06-24,1366.3849409854956
2005-06-27,1353.8171949110945
2005-06-28,1365.9817704407737
2005-06-29,1372.5452545656476
2005-06-30,1378.3614258165878
2005-07-01,1385.6635928318099
2005-07-04,1390.7510679483676
2005-07-05,1386.1184624660727
2005-07-06,1393.7954528843852
2005-07-07,1371.6753591029621
2005-07-08,1395.3368486800894
2005-07-11,1403.3884835538977
2005-07-12,1398.2146509441388
2005-07-13,1410.1517877069984
2005-07-14,1416.4889118447386
2005-07-15,1410.870699740824
2005-07-18,1413.7134044689703
2005-07-19,1428.350134851209
2005-07-20,1422.1086391975987
2005-07-21,1423.2844039217339
2005-07-22,1426.8230593865346
2005-07-25,1430.4239029747296
2005-07-26,1431.1735009950996
2005-07-27,1435.045061986303
2005-07-28,1440.2245557270162
2005-07-29,1437.4126508278537
2005-08-01,1434.475703698054
2005-08-02,1446.5077989997294
2005-08-03,1445.7200429910936
2005-08-04,1430.737104203155
2005-08-05,1424.3939681318986
2005-08-08,1432.0524602551468
2005-08-09,1439.4459864140713
2005-08-10,1449.6320009283581
2005-08-11,1446.4252630367635
2005-08-12,1441.615005831691
2005-08-15,1441.6150058316907
2005-08-16,1435.3186329065175
2005-08-17,1429.2568108444368
2005-08-18,1420.1674225728766
2005-08-19,1439.4360223266626
2005-08-22,1442.2251122206308
2005-08-23,1431.8216576221928
2005-08-24,1438.501785329471
2005-08-25,1429.3948686618269
2005-08-26,1416.1122445360209
2005-08-29,1421.4781649348424
2005-08-30,1419.6982668618934
2005-08-31,1434.7741197199518
2005-09-01,1443.1475139460385
2005-09-02,1442.7228904988067
2005-09-05,1448.2331530773627
2005-09-06,1455.7866151460448
2005-09-07,1459.2328697243154
2005-09-08,1462.3042101474741
2005-09-09,1464.4070309909046
2005-09-12,1467.9779107458733
2005-09-13,1459.7940400682473
2005-09-14,1472.0106706697002
2005-09-15,1470.0647929672575
2005-09-16,1479.184491129051
2005-09-19,1475.8908049555253
2005-09-20,1477.9520196823405
2005-09-21,1473.7056762830166
2005-09-22,1463.8622363056654
2005-09-23,1467.0631651626622
2005-09-26,1485.4040503148435
2005-09-27,1482.2170906587337
2005-09-28,1493.526918825855
2005-09-29,1488.818516443985
2005-09-30,1490.4107755567318
2005-10-03,1493.7217955470946
2005-10-04,1485.6580482428276
2005-10-05,1467.0036725163068
2005-10-06,1454.3439446523273
2005-10-07,1444.8212964216787
2005-10-10,1444.8024389637637
2005-10-11,1442.4032240116344
2005-10-12,1434.985830892335
2005-10-13,1419.657745893174
2005-10-14,1423.8209683628922
2005-10-17,1424.0389546154038
2005-10-18,1409.3950949381995
2005-10-19,1378.105408071258
2005-10-20,1382.2243796562568
2005-10-21,1384.778434963406
2005-10-24,1397.8495422724523
2005-10-25,1394.2482504675831
2005-10-26,1398.9177320317783
2005-10-27,1368.2726769251422
2005-10-28,1370.6928439110607
2005-10-31,1394.438859150835
2005-11-01,1395.2472963862017
2005-11-02,1403.191742775896
2005-11-03,1422.5852898976336
2005-11-04,1423.9407140285361
2005-11-07,1426.6976922015579
2005-11-08,1422.2811954123597
2005-11-09,1422.6803279186993
2005-11-10,1422.6167786766516
2005-11-11,1438.0192112157374
2005-11-14,1434.9683955619316
2005-11-15,1435.339638472538
2005-11-16,1434.4491557638623
2005-11-17,1445.6467026229475
2005-11-18,1451.8903946740675
2005-11-21,1456.2089646957197
2005-11-22,1458.3676760953429
2005-11-23,1469.9072356148608
2005-11-24,1467.0421416292465
2005-11-25,1468.8826118586867
2005-11-28,1461.2446539651544
2005-11-29,1463.0385415907285
2005-11-30,1455.1975537117048
2005-12-01,1473.1056574315253
2005-12-02,1478.10646620424
2005-12-05,1476.3623950497843
2005-12-06,1486.155667908514
2005-12-07,1488.1168480582016
2005-12-08,1490.8490887904936
2005-12-09,1487.74931616168
2005-12-12,1488.1669547607928
2005-12-13,1489.6678474238822
2005-12-14,1489.9361233751806
2005-12-15,1485.5979486284505
2005-12-16,1492.408326274914
2005-12-19,1495.190282393373
2005-12-20,1503.4652395694723
2005-12-21,1515.2730633545232
2005-12-22,1514.330931728242
2005-12-23,1513.919549215733
2005-12-26,1513.919549215733
2005-12-27,1514.4442120365518
2005-12-28,1516.1257874792675
2005-12-29,1520.6472183209485
2005-12-30,1511.2513453770532
2006-01-02,1520.815830581968
2006-01-03,1530.9145409282423
2006-01-04,1542.7523484420715
2006-01-05,1537.1234115317286
2006-01-06,1547.5613700816498
2006-01-09,1540.1126297683863
2006-01-10,1535.4387324021056
2006-01-11,1549.4100132745843
2006-01-12,1555.106852623001
2006-01-13,1540.2834742315708
2006-01-16,1554.1039701551874
2006-01-17,1544.581285363222
2006-01-18,1535.2845682249845
2006-01-19,1537.4112741867636
2006-01-20,1523.0597331283634
2006-01-23,1525.5484680381696
2006-01-24,1521.555043692179
2006-01-25,1533.9933941751783
2006-01-26,1552.3491340958033
2006-01-27,1558.902611447583
2006-01-30,1558.194855591826
2006-01-31,1556.1995399839002
2006-02-01,1566.9325968081687
2006-02-02,1549.953443324026
2006-02-03,1548.135587773258
2006-02-06,1567.060043932494
2006-02-07,1565.3420525906229
2006-02-08,1567.5195549834364
2006-02-09,1581.7128482076814
2006-02-10,1570.7115101816469
2006-02-13,1579.177852344297
2006-02-14,1577.5658959076286
2006-02-15,1580.4240553181185
2006-02-16,1588.9341292795966
2006-02-17,1596.6438278093228
2006-02-20,1605.2274908815668
2006-02-21,1610.99209156579
2006-02-22,1624.240294641206
2006-02-23,1620.4399603415486
2006-02-24,1626.4990318510108
2006-02-27,1635.500714744573
2006-02-28,1611.7307044916893
2006-03-01,1619.1190421895653
2006-03-02,1600.0179196632794
2006-03-03,1604.5509500765024
2006-03-06,1620.7518017978973
2006-03-07,1616.3800966056265
2006-03-08,1605.3611608643923
2006-03-09,1619.2584161404513
2006-03-10,1632.0826883049453
2006-03-13,1644.6429084248805
2006-03-14,1651.4696490089168
2006-03-15,1655.1011840950487
2006-03-16,1658.2370319358658
2006-03-17,1654.8170502576038
2006-03-20,1660.6737335925984
2006-03-21,1666.8344376905363
2006-03-22,1665.3043900795406
2006-03-23,1653.9706541173412
2006-03-24,1651.881428136807
2006-03-27,1631.7064467465125
2006-03-28,1618.5889825131717
2006-03-29,1629.455198735981
2006-03-30,1649.2952004252843
2006-03-31,1639.4367219790702
2006-04-03,1654.352938410956
2006-04-04,1645.3011585762565
2006-04-05,1658.794316164922
2006-04-06,1655.8416548338837
2006-04-07,1642.5138431443952
2006-04-10,1661.434409267807
2006-04-11,1628.9542976493221
2006-04-12,1628.7198794471053
2006-04-13,1627.176787123706
2006-04-14,1627.176787123706
2006-04-17,1627.1767871237057
2006-04-18,1621.9549908136323
2006-04-19,1643.4941051978642
2006-04-20,1655.6090456537224
2006-04-21,1662.0636000935435
2006-04-24,1654.574573635098
2006-04-25,1655.4181967310494
2006-04-26,1665.788374629876
2006-04-27,1654.734592858906
2006-04-28,1641.4552371232037
2006-05-01,1641.4552371232037
2006-05-02,1656.2237615154904
2006-05-03,1647.6219898708805
2006-05-04,1659.402673315301
2006-05-05,1671.531483002404
2006-05-08,1676.7851596046821
2006-05-09,1688.2521272651495
2006-05-10,1684.3712176493536
2006-05-11,1680.2443326707403
2006-05-12,1651.440282796225
2006-05-15,1630.9405766494706
2006-05-16,1629.378759640379
2006-05-17,1591.4658450470126
2006-05-18,1588.14455189689
2006-05-19,1588.5747614730897
2006-05-22,1555.010712030997
2006-05-23,1582.615811546399
2006-05-24,1578.6175900544943
2006-05-25,1598.1206547826282
2006-05-26,1614.4950919678383
2006-05-29,1606.4282185393552
2006-05-30,1581.9595536117213
2006-05-31,1608.4130989161283
2006-06-01,1616.2637146488887
2006-06-02,1616.5120455342
2006-06-05,1613.0885844300844
2006-06-06,1586.7553960310297
2006-06-07,1600.0639162853247
2006-06-08,1566.6702176011631
2006-06-09,1585.6793170413796
2006-06-12,1570.15927295879
2006-06-13,1547.6667689012022
2006-06-14,1542.1907053498796
2006-06-15,1570.5668065617745
2006-06-16,1557.6002097994638
2006-06-19,1564.3996592408205
2006-06-20,1569.9587354454354
2006-06-21,1576.1378120584006
2006-06-22,1579.5558139210946
2006-06-23,1585.2538913987391
2006-06-26,1584.461947400612
2006-06-27,1577.3574234976184
2006-06-28,1580.9932672340467
2006-06-29,1601.2807800225853
2006-06-30,1619.0571863803077
2006-07-03,1628.9061912416994
2006-07-04,1632.3034589386666
2006-07-05,1612.5025491912697
2006-07-06,1625.9552284259653
2006-07-07,1622.6605279585103
2006-07-10,1629.5049415559108
2006-07-11,1614.1630539102239
2006-07-12,1618.652247869915
2006-07-13,1598.2399948726504
2006-07-14,1585.8410467247024
2006-07-17,1577.5959590194725
2006-07-18,1572.3171609212827
2006-07-19,1606.4000679763235
2006-07-20,1603.0845951368835
2006-07-21,1593.6227986255444
2006-07-24,1616.9938708722166
2006-07-25,1610.2409092201972
2006-07-26,1617.2264841941578
2006-07-27,1632.0436699186528
2006-07-28,1641.9275622475748
2006-07-31,1638.0047140054478
2006-08-01,1626.5462020037571
2006-08-02,1643.6792020842604
2006-08-03,1632.3392341457215
2006-08-04,1649.2195551686455
2006-08-07,1635.2440970470475
2006-08-08,1641.022343325569
2006-08-09,1649.902286512662
2006-08-10,1639.1535175436102
2006-08-11,1638.7720055541956
2006-08-14,1649.0411078509276
2006-08-15,1649.0411078509278
2006-08-16,1666.8008484618344
2006-08-17,1672.9051860852076
2006-08-18,1676.835284726944
2006-08-21,1672.906764474026
2006-08-22,1679.4796719759875
2006-08-23,1667.5240603988427
2006-08-24,1686.7769719544951
2006-08-25,1688.8663002401993
2006-08-28,1692.4798388161087
2006-08-29,1692.4055157109065
2006-08-30,1702.0253980851178
2006-08-31,1700.6358434672552
2006-09-01,1710.0842476213434
2006-09-04,1715.0646977985707
2006-09-05,1711.9996175952142
2006-09-06,1701.1672054468845
2006-09-07,1693.0210461963752
2006-09-08,1699.6332783854778
2006-09-11,1693.771803459423
2006-09-12,1703.6226413188683
2006-09-13,1704.5345112780958
2006-09-14,1701.4508683808692
2006-09-15,1697.360123173387
2006-09-18,1696.0643821181836
2006-09-19,1684.6466667247994
2006-09-20,1700.3101174239664
2006-09-21,1707.9272686740987
2006-09-22,1691.434004367286
2006-09-25,1689.6544757195538
2006-09-26,1702.7777217277423
2006-09-27,1708.7132064708674
2006-09-28,1714.5199124265819
2006-09-29,1717.6552743833818
2006-10-02,1716.2058386736849
2006-10-03,1716.9041505385212
2006-10-04,1731.509241928608
2006-10-05,1742.264941919947
2006-10-06,1742.1613312520203
2006-10-09,1747.8868059156193
2006-10-10,1759.183393922164
2006-10-11,1769.1622359466364
2006-10-12,1773.7868428787124
2006-10-13,1770.4428500943905
2006-10-16,1773.7577124138882
2006-10-17,1752.1349839575057
2006-10-18,1767.0938209928308
2006-10-19,1765.269098438116
2006-10-20,1765.714207979958
2006-10-23,1766.9678110361056
2006-10-24,1765.4967637501072
2006-10-25,1772.726081368637
2006-10-26,1766.4831547224694
2006-10-27,1768.9387902699623
2006-10-30,1771.2874897521272
2006-10-31,1781.2611567134923
2006-11-01,1791.2242908030403
2006-11-02,1784.0091001207045
2006-11-03,1792.9919174158424
2006-11-06,1808.4985930698053
2006-11-07,1813.4926717168341
2006-11-08,1815.5020874693512
2006-11-09,1810.818438763048
2006-11-10,1817.946502998
2006-11-13,1822.71793557232
2006-11-14,1817.1607644359913
2006-11-15,1829.733609400594
2006-11-16,1830.1164784088462
2006-11-17,1823.8688173599721
2006-11-20,1828.2241004851503
2006-11-21,1830.2430475316885
2006-11-22,1834.2316304342266
2006-11-23,1834.3916385986038
2006-11-24,1824.409850715441
2006-11-27,1798.6926918951292
2006-11-28,1800.8334296484586
2006-11-29,1822.1342357485255
2006-11-30,1809.727747566378
2006-12-01,1796.7187866411864
2006-12-04,1804.6367901438414
2006-12-05,1815.3962006207319
2006-12-06,1817.9616417461702
2006-12-07,1825.1436396454787
2006-12-08,1825.3389142178767
2006-12-11,1834.9833986679535
2006-12-12,1835.8523521179955
2006-12-13,1841.7641960874982
2006-12-14,1841.1044964147025
2006-12-15,1854.2757298749993
2006-12-18,1854.1041534611384
2006-12-19,1847.9445375196362
2006-12-20,1851.275354951164
2006-12-21,1849.7602429111587
2006-12-22,1832.422754500465
2006-12-25,1832.422754500465
2006-12-26,1832.422754500465
2006-12-27,1855.721545443883
2006-12-28,1858.643599797861
2006-12-29,1861.5253036346044
2007-01-01,1861.5253036346044
2007-01-02,1882.6555630123505
2007-01-03,1884.9416875134395
2007-01-04,1876.2711857940903
2007-01-05,1868.8612592076586
2007-01-08,1864.7972556403354
2007-01-09,1868.6127603449868
2007-01-10,1855.8145971229817
2007-01-11,1879.9787147328232
2007-01-12,1887.227065068397
2007-01-15,1896.6847629092726
2007-01-16,1890.8049661418274
2007-01-17,1875.9973578981906
2007-01-18,1875.9198559071053
2007-01-19,1894.8773694633292
2007-01-22,1890.7064281085486
2007-01-23,1893.6255307889965
2007-01-24,1913.3874536128415
2007-01-25,1908.4432706438563
2007-01-26,1897.2429236482144
2007-01-29,1897.9924565325111
2007-01-30,1900.5330799405726
2007-01-31,1897.7388519643189
2007-02-01,1910.019619417944
2007-02-02,1917.0385976300597
2007-02-05,1920.8474074790197
2007-02-06,1916.9959019164896
2007-02-07,1926.8158670678008
2007-02-08,1912.1190171623543
2007-02-09,1924.6868412699394
2007-02-12,1915.3922737623557
2007-02-13,1924.8037583924513
2007-02-14,1936.9729759673587
2007-02-15,1938.4711639697805
2007-02-16,1939.87105783598
2007-02-19,1947.7664331143974
2007-02-20,1931.3231495410892
2007-02-21,1915.0993406637203
2007-02-22,1921.6143270308069
2007-02-23,1921.1013317583402
2007-02-26,1935.7352724712314
2007-02-27,1878.2997402882845
2007-02-28,1858.3241301166236
2007-03-01,1834.0658831713317
2007-03-02,1832.2416954541388
2007-03-05,1811.6115617053272
2007-03-06,1822.8450720510964
2007-03-07,1824.9032916161932
2007-03-08,1848.6993380627393
2007-03-09,1847.7505275000372
2007-03-12,1839.6365805951161
2007-03-13,1825.0465926755148
2007-03-14,1783.1254575027974
2007-03-15,1812.6195824598856
2007-03-16,1809.8584670093253
2007-03-19,1835.5992933048462
2007-03-20,1835.593855618139
2007-03-21,1845.064369538842
2007-03-22,1878.4735778317538
2007-03-23,1890.699647927097
2007-03-26,1871.1108928293208
2007-03-27,1871.146392616401
2007-03-28,1864.117495498815
2007-03-29,1888.6585254725917
2007-03-30,1891.083678843583
2007-04-02,1907.231547850651
2007-04-03,1925.6096964914675
2007-04-04,1926.8386778566883
2007-04-05,1928.76455637748
2007-04-06,1928.76455637748
2007-04-09,1928.76455637748
2007-04-10,1945.606331815054
2007-04-11,1940.411762791631
2007-04-12,1935.437841841836
2007-04-13,1947.728854744166
2007-04-16,1966.7276982770647
2007-04-17,1966.6174891034957
2007-04-18,1960.1823343307099
2007-04-19,1948.5627151902536
2007-04-20,1972.9856008134184
2007-04-23,1976.1254619494239
2007-04-24,1966.024444644642
2007-04-25,1987.8547736104479
2007-04-26,1992.4321027969834
2007-04-27,1985.1494861825972
2007-04-30,1990.2675347104355
2007-05-01,1990.2675347104355
2007-05-02,1995.452218520167
2007-05-03,1985.4282623371798
2007-05-04,1994.9697638353073
2007-05-07,1995.8595054853795
2007-05-08,1981.269458925285
2007-05-09,1988.9851442363997
2007-05-10,1971.9731619063048
2007-05-11,1980.5128887418668
2007-05-14,1980.8869844411076
2007-05-15,1994.6490778384373
2007-05-16,1988.552597993008
2007-05-17,1997.2031280241445
2007-05-18,2014.4407348181398
2007-05-21,2009.185487604114
2007-05-22,2001.4650922882258
2007-05-23,2014.6426498337146
2007-05-24,1987.5596880112373
2007-05-25,1987.7956809895059
2007-05-28,1994.6496271394335
2007-05-29,1987.9742584677313
2007-05-30,1984.4708581730943
2007-05-31,1990.7802631592444
2007-06-01,1985.6783036958273
2007-06-04,1971.433622524141
2007-06-05,1978.9760916459197
2007-06-06,1950.9625766807019
2007-06-07,1933.4368738894616
2007-06-08,1921.5366067132136
2007-06-11,1928.397304860458
2007-06-12,1921.497792190057
2007-06-13,1931.84585755414
2007-06-14,1963.4899347131643
2007-06-15,1985.0181245086565
2007-06-18,1978.3117750264194
2007-06-19,1984.3999582497916
2007-06-20,1983.2415611717554
2007-06-21,1965.8019978345517
2007-06-22,1953.1219712814045
2007-06-25,1949.175738902281
2007-06-26,1927.2817002287825
2007-06-27,1918.683725597592
2007-06-28,1931.0234107574558
2007-06-29,1941.7279302043887
2007-07-02,1945.7849748542328
2007-07-03,1961.087970113693
2007-07-04,1963.46435428769
2007-07-05,1947.5837158378945
2007-07-06,1956.2277186061
2007-07-09,1968.152697443273
2007-07-10,1946.43369291435
2007-07-11,1935.1538439728201
2007-07-12,1950.45700881124
2007-07-13,1959.1983691469948
2007-07-16,1962.6199186886781
2007-07-17,1951.9239194793058
2007-07-18,1936.1045726794473
2007-07-19,1952.6185125066547
2007-07-20,1926.2314654396032
2007-07-23,1936.1980357796863
2007-07-24,1900.3116620586943
2007-07-25,1879.2528653005368
2007-07-26,1839.6851694303618
2007-07-27,1834.9912332341228
2007-07-30,1832.1159613600655
2007-07-31,1862.071023061174
2007-08-01,1824.4063733567978
2007-08-02,1837.9273479029691
2007-08-03,1823.535857037967
2007-08-06,1808.7583890099058
2007-08-07,1839.727443218547
2007-08-08,1873.0388142879308
2007-08-09,1844.0630096502182
2007-08-10,1794.52584656921
2007-08-13,1820.3666981785134
2007-08-14,1805.9827941300478
2007-08-15,1805.9827941300475
2007-08-16,1749.116542680871
2007-08-17,1780.7965134643891
2007-08-20,1790.53195055054
2007-08-21,1793.2190857715138
2007-08-22,1823.825330998642
2007-08-23,1831.2957530321883
2007-08-24,1841.9619686441126
2007-08-27,1843.2745584847942
2007-08-28,1808.206830739982
2007-08-29,1822.32177699909
2007-08-30,1837.4386138908724
2007-08-31,1854.6623341643024
2007-09-03,1860.8155313722164
2007-09-04,1863.9787901781485
2007-09-05,1820.569968230094
2007-09-06,1823.8379788188158
2007-09-07,1783.2211326607996
2007-09-10,1778.2761347005999
2007-09-11,1798.3257576844817
2007-09-12,1804.7523910141902
2007-09-13,1822.3272447758711
2007-09-14,1808.2088489914215
2007-09-17,1789.5798555672436
2007-09-18,1817.7310885759098
2007-09-19,1855.7897317859185
2007-09-20,1841.7069180810263
2007-09-21,1841.2427663098783
2007-09-24,1844.284381787857
2007-09-25,1830.9821181203981
2007-09-26,1847.440611837436
2007-09-27,1847.2133618484838
2007-09-28,1839.9087976497624
2007-10-01,1863.4384731752639
2007-10-02,1864.6347495215675
2007-10-03,1864.2252897283636
2007-10-04,1870.7730304916286
2007-10-05,1880.1675243648435
2007-10-08,1874.2366768341944
2007-10-09,1891.1351827193648
2007-10-10,1883.4158864462192
2007-10-11,1890.7167533904856
2007-10-12,1896.1827440455454
2007-10-15,1871.7843008309383
2007-10-16,1865.6532647384786
2007-10-17,1859.335464347307
2007-10-18,1844.5663258028321
2007-10-19,1844.4035383322648
2007-10-22,1821.189560060333
2007-10-23,1830.5162752735534
2007-10-24,1819.6830646096757
2007-10-25,1843.378926194356
2007-10-26,1855.3437197379694
2007-10-29,1861.5299649432675
2007-10-30,1861.462831532859
2007-10-31,1878.1592542851672
2007-11-01,1843.3467072633464
2007-11-02,1842.107350137956
2007-11-05,1828.5731487307717
2007-11-06,1828.9181582413419
2007-11-07,1819.3255159664652
2007-11-08,1787.8414272418388
2007-11-09,1754.1902480398699
2007-11-12,1769.492093743923
2007-11-13,1782.1011977404514
2007-11-14,1790.0200858461696
2007-11-15,1778.9637337333847
2007-11-16,1782.8701487646883
2007-11-19,1745.7485563634727
2007-11-20,1759.1766228846666
2007-11-21,1729.1998761555951
2007-11-22,1730.265075445263
2007-11-23,1759.543204094689
2007-11-26,1747.2082479637702
2007-11-27,1746.9503285568078
2007-11-28,1780.9147996664126
2007-11-29,1784.7475996749065
2007-11-30,1803.4121902306379
2007-12-03,1796.076097795347
2007-12-04,1780.36555700224
2007-12-05,1809.4959168419068
2007-12-06,1809.8910302873055
2007-12-07,1820.187956645574
2007-12-10,1830.0411505331315
2007-12-11,1823.5145724230545
2007-12-12,1824.3064288723729
2007-12-13,1793.1287426045913
2007-12-14,1794.4814536928577
2007-12-17,1764.7780424050572
2007-12-18,1764.9362190183265
2007-12-19,1751.04907564271
2007-12-20,1744.088452404336
2007-12-21,1757.0703935143092
2007-12-24,1757.0703935143092
2007-12-25,1757.0703935143092
2007-12-26,1757.0703935143092
2007-12-27,1766.3364732950981
2007-12-28,1777.3888791622414
2007-12-31,1777.3888791622414
2008-01-01,1777.3888791622414
2008-01-02,1756.5609562948305
2008-01-03,1753.4584303595836
2008-01-04,1722.9065058054605
2008-01-07,1726.3619688059566
2008-01-08,1723.4171746206157
2008-01-09,1707.582800850838
2008-01-10,1704.5305284057536
2008-01-11,1709.9587463088367
2008-01-14,1718.8034893348063
2008-01-15,1679.8730125211882
2008-01-16,1677.9321145599547
2008-01-17,1660.4198178773165
2008-01-18,1640.9293365391507
2008-01-21,1560.3190175704324
2008-01-22,1579.1366552928246
2008-01-23,1517.6116062874144
2008-01-24,1572.3118265901257
2008-01-25,1572.3339440838106
2008-01-28,1572.7153653921578
2008-01-29,1590.0688613651953
2008-01-30,1580.0686500301188
2008-01-31,1578.4715003721947
2008-02-01,1596.0478666468355
2008-02-04,1602.2771896349411
2008-02-05,1551.001969343591
2008-02-06,1560.2597777602746
2008-02-07,1532.7706580437543
2008-02-08,1524.0621159127454
2008-02-11,1509.7567464871436
2008-02-12,1556.1646752764732
2008-02-13,1569.9219026212336
2008-02-14,1570.7651500695483
2008-02-15,1543.8591360638152
2008-02-18,1561.575496522504
2008-02-19,1567.5998361801162
2008-02-20,1553.3109463358805
2008-02-21,1555.0331925141293
2008-02-22,1533.2784739506696
2008-02-25,1555.0210951594336
2008-02-26,1578.7856189800375
2008-02-27,1580.224477087886
2008-02-28,1560.4235998403826
2008-02-29,1537.5782021102743
2008-03-03,1517.6143222793094
2008-03-04,1491.2370316731187
2008-03-05,1527.2457926412915
2008-03-06,1498.102967711519
2008-03-07,1466.0675324457186
2008-03-10,1446.6769715966132
2008-03-11,1474.9489000865854
2008-03-12,1475.6608682905326
2008-03-13,1453.5562849735966
2008-03-14,1439.450996419169
2008-03-17,1389.4032202451333
2008-03-18,1426.9344256937302
2008-03-19,1398.9707580010827
2008-03-20,1377.5155663248315
2008-03-21,1377.5155663248315
2008-03-24,1377.5155663248315
2008-03-25,1431.9410400515628
2008-03-26,1425.5322282223692
2008-03-27,1445.950775153071
2008-03-28,1447.3899714913211
2008-03-31,1445.8512809076312
2008-04-01,1490.785216954519
2008-04-02,1516.686187506822
2008-04-03,1512.7737184471143
2008-04-04,1523.8466514414226
2008-04-07,1536.5920059512764
2008-04-08,1535.8543667445463
2008-04-09,1535.0350784034772
2008-04-10,1527.5132273249058
2008-04-11,1514.2736743287257
2008-04-14,1497.3071552266688
2008-04-15,1493.2210801571791
2008-04-16,1518.9249527442332
2008-04-17,1513.4419511796511
2008-04-18,1544.3317553396723
2008-04-21,1538.105413754886
2008-04-22,1529.30223013918
2008-04-23,1528.5172090635504
2008-04-24,1535.575662977689
2008-04-25,1554.5998664352626
2008-04-28,1551.901697825625
2008-04-29,1545.8146875996108
2008-04-30,1554.2081862039108
2008-05-01,1554.2081862039108
2008-05-02,1578.8041634467627
2008-05-05,1580.5432955542237
2008-05-06,1570.8816322623666
2008-05-07,1581.5714151770655
2008-05-08,1560.310250432572
2008-05-09,1546.3109431576345
2008-05-12,1548.003155043814
2008-05-13,1550.5823452662698
2008-05-14,1570.2493353419552
2008-05-15,1570.7412728046604
2008-05-16,1579.4469623850987
2008-05-19,1582.127574726556
2008-05-20,1556.9246726748738
2008-05-21,1553.8541295898538
2008-05-22,1564.1968474769499
2008-05-23,1547.8937762545474
2008-05-26,1543.0720232384976
2008-05-27,1540.7772487380744
2008-05-28,1538.9602019635345
2008-05-29,1538.4518161613025
2008-05-30,1558.1876686375292
2008-06-02,1533.7347212887576
2008-06-03,1536.3962167703316
2008-06-04,1524.9178935487437
2008-06-05,1528.2903926787312
2008-06-06,1487.4340738689941
2008-06-09,1480.6856068085829
2008-06-10,1464.4100466809837
2008-06-11,1436.5200664335846
2008-06-12,1444.0102705316174
2008-06-13,1447.4079547069894
2008-06-16,1440.4564160133102
2008-06-17,1450.3377838289623
2008-06-18,1425.013464112585
2008-06-19,1413.1544232226668
2008-06-20,1387.5654875331563
2008-06-23,1386.327228093144
2008-06-24,1378.3614219207352
2008-06-25,1403.823806321438
2008-06-26,1370.29259222709
2008-06-27,1357.6661642047054
2008-06-30,1362.5231573301505
2008-07-01,1338.0746724658202
2008-07-02,1349.3156871115416
2008-07-03,1357.1127937555523
2008-07-04,1331.5058949387667
2008-07-07,1345.1520509359686
2008-07-08,1319.8122127285772
2008-07-09,1341.5199986226507
2008-07-10,1328.0695389069494
2008-07-11,1289.5066459733453
2008-07-14,1291.7401155079672
2008-07-15,1257.8051013663367
2008-07-16,1267.8287971060738
2008-07-17,1291.2599408599153
2008-07-18,1314.2462101024016
2008-07-21,1321.0066826678283
2008-07-22,1319.1155890492025
2008-07-23,1351.8823650579045
2008-07-24,1345.5029661203125
2008-07-25,1342.525889833556
2008-07-28,1324.836799537754
2008-07-29,1317.4507541961048
2008-07-30,1323.223633510781
2008-07-31,1320.9960013001069
2008-08-01,1310.8385605198807
2008-08-04,1297.1956499210817
2008-08-05,1343.6118419839636
2008-08-06,1353.1951612066368
2008-08-07,1355.6876318481882
2008-08-08,1357.0114757662755
2008-08-11,1381.6409176084946
2008-08-12,1376.8713681577158
2008-08-13,1348.2471886083765
2008-08-14,1347.8191881456892
2008-08-15,1347.8191881456892
2008-08-18,1351.9304444546547
2008-08-19,1320.2881186006787
2008-08-20,1309.9132017318295
2008-08-21,1290.0681876129638
2008-08-22,1308.5225797064672
2008-08-25,1299.444096374652
2008-08-26,1301.1768548180733
2008-08-27,1298.2258808708098
2008-08-28,1329.173198126023
2008-08-29,1339.9249925269503
2008-09-01,1340.7370961277684
2008-09-02,1363.8119402835682
2008-09-03,1358.1834206272345
2008-09-04,1319.0366612192486
2008-09-05,1291.8591490013846
2008-09-08,1330.1619851423843
2008-09-09,1326.8890763026
2008-09-10,1319.1455139971195
2008-09-11,1309.5178141549234
2008-09-12,1325.9947405468756
2008-09-15,1278.2387950072455
2008-09-16,1244.3440008822606
2008-09-17,1211.6428614646677
2008-09-18,1197.0863599572506
2008-09-19,1295.881835813548
2008-09-22,1280.811869049133
2008-09-23,1262.0425649436158
2008-09-24,1256.2400036314152
2008-09-25,1285.1397691152447
2008-09-26,1268.857140316617
2008-09-29,1205.7654253582834
2008-09-30,1188.371282987453
2008-10-01,1193.9106241036654
2008-10-02,1175.1784281334958
2008-10-03,1204.7876716752567
2008-10-06,1104.897438024609
2008-10-07,1086.0387801491859
2008-10-08,1022.8226824050905
2008-10-09,1009.1298184730757
2008-10-10,935.731340681335
2008-10-13,1044.1967844634873
2008-10-14,1086.2764461932607
2008-10-15,1030.9036824718676
2008-10-16,968.0494563307084
2008-10-17,1007.8976398999413
2008-10-20,1030.54886012134
2008-10-21,1018.5323987961287
2008-10-22,980.6822585262344
