Date,CANADA IMI VALUE WEIGHTED
2005-03-08,2381.54729608936
2005-03-09,2368.6744440866973
2005-03-10,2340.676169135644
2005-03-11,2335.7925397852046
2005-03-14,2350.923172896757
2005-03-15,2365.458796437806
2005-03-16,2345.083130954596
2005-03-17,2369.7751012538847
2005-03-18,2366.4414149833005
2005-03-21,2361.844060662545
2005-03-22,2372.278687410805
2005-03-23,2359.934188167224
2005-03-24,2361.7606520415848
2005-03-25,2361.730025161362
2005-03-28,2354.894754489731
2005-03-29,2349.411544906044
2005-03-30,2350.5521610225023
2005-03-31,2390.0864172436613
2005-04-01,2395.07184836763
2005-04-04,2405.01456723208
2005-04-05,2402.770060458871
2005-04-06,2407.928093228576
2005-04-07,2390.8807274444976
2005-04-08,2381.7657533707397
2005-04-11,2358.7954669449764
2005-04-12,2356.2195392320523
2005-04-13,2329.064029660165
2005-04-14,2320.1795505634705
2005-04-15,2269.3804490602497
2005-04-18,2258.4692806298426
2005-04-19,2281.5003470877155
2005-04-20,2273.129859686309
2005-04-21,2277.5596834078797
2005-04-22,2281.221170499259
2005-04-25,2297.718269667481
2005-04-26,2289.9903709828204
2005-04-27,2267.628161710931
2005-04-28,2259.352381678422
2005-04-29,2274.8342224090525
2005-05-02,2301.847834414136
2005-05-03,2280.448983553624
2005-05-04,2302.6595062658434
2005-05-05,2312.034599364591
2005-05-06,2342.2587865606483
2005-05-09,2365.3861056319847
2005-05-10,2343.2053330846506
2005-05-11,2317.85475893695
2005-05-12,2310.6786939939375
2005-05-13,2285.589272836015
2005-05-16,2288.8147257137034
2005-05-17,2299.3898904757507
2005-05-18,2319.828083859341
2005-05-19,2335.545617148234
2005-05-20,2345.1164880607967
2005-05-23,2351.3065035296295
2005-05-24,2359.385506600601
2005-05-25,2342.609768923875
2005-05-26,2369.7668554591432
2005-05-27,2384.5957624785597
2005-05-30,2422.9158332588377
2005-05-31,2433.8512685862015
2005-06-01,2478.799055796822
2005-06-02,2465.4335052509955
2005-06-03,2480.9895081659133
2005-06-06,2482.5674246773924
2005-06-07,2475.5161407409723
2005-06-08,2486.252411704523
2005-06-09,2503.0788426471054
2005-06-10,2541.3716795599876
2005-06-13,2555.4285042457777
2005-06-14,2556.5738803751333
2005-06-15,2587.464516726823
2005-06-16,2619.498701011741
2005-06-17,2591.2259070065115
2005-06-20,2628.1234618092117
2005-06-21,2614.3817341210765
2005-06-22,2637.2283954981212
2005-06-23,2646.1202923441006
2005-06-24,2640.146696401622
2005-06-27,2631.3167516084122
2005-06-28,2657.5080084408087
2005-06-29,2666.5871544350002
2005-06-30,2631.945153359259
2005-07-01,2628.132830944652
2005-07-04,2648.818163826715
2005-07-05,2674.6711416532635
2005-07-06,2703.859360599512
2005-07-07,2712.914056078969
2005-07-08,2761.9008163156495
2005-07-11,2750.62886152145
2005-07-12,2741.291276001488
2005-07-13,2762.4928506250344
2005-07-14,2733.4197663972204
2005-07-15,2735.6746484326745
2005-07-18,2741.5362635606803
2005-07-19,2781.78453793793
2005-07-20,2784.4070226275603
2005-07-21,2772.7108298249495
2005-07-22,2791.282932812383
2005-07-25,2792.3877636662464
2005-07-26,2777.0260518990253
2005-07-27,2792.0484151279957
2005-07-28,2786.345124221247
2005-07-29,2772.7311117658323
2005-08-01,2788.169517563109
2005-08-02,2848.3975179780223
2005-08-03,2802.455114354963
2005-08-04,2800.6457409050627
2005-08-05,2770.840779825988
2005-08-08,2792.086185398601
2005-08-09,2781.1543908051735
2005-08-10,2799.703843838842
2005-08-11,2821.516356174697
2005-08-12,2837.589371631907
2005-08-15,2834.7301119373356
2005-08-16,2815.3049046279134
2005-08-17,2792.1105927771714
2005-08-18,2763.364831827609
2005-08-19,2806.4820941715375
2005-08-22,2815.725047386547
2005-08-23,2828.441058814478
2005-08-24,2828.4295883693503
2005-08-25,2844.192674802233
2005-08-26,2805.266518525359
2005-08-29,2837.007764241831
2005-08-30,2866.116973907009
2005-08-31,2877.795313515316
2005-09-01,2879.087476723566
2005-09-02,2844.0961815421047
2005-09-05,2847.6651413782192
2005-09-06,2869.9271995661165
2005-09-07,2883.5575728317426
2005-09-08,2888.014695626555
2005-09-09,2935.5108126695254
2005-09-12,2934.0710371328555
2005-09-13,2938.736904619783
2005-09-14,2957.665971827241
2005-09-15,2967.450887262866
2005-09-16,2988.424903637849
2005-09-19,3042.4025870071364
2005-09-20,3018.6515553321005
2005-09-21,3023.896041440592
2005-09-22,3021.617158468781
2005-09-23,3029.470602698245
2005-09-26,3064.4380053932346
2005-09-27,3081.44294910182
2005-09-28,3064.140551237791
2005-09-29,3083.5262995941484
2005-09-30,3103.157790526883
2005-10-03,3153.129817031133
2005-10-04,3087.981079521918
2005-10-05,3002.3678374471356
2005-10-06,2905.3533135121816
2005-10-07,2944.5992387323695
2005-10-10,2961.957082225249
2005-10-11,2965.2987492243547
2005-10-12,2936.9875333700334
2005-10-13,2915.535717546586
2005-10-14,2890.947587937499
2005-10-17,2932.3434425644873
2005-10-18,2891.060420575505
2005-10-19,2921.702650817563
2005-10-20,2867.1356247676313
2005-10-21,2859.8080456572425
2005-10-24,2873.5073831537698
2005-10-25,2873.9039115023975
2005-10-26,2880.0724689615713
2005-10-27,2853.1912103339955
2005-10-28,2863.0578804162114
2005-10-31,2907.2504875702557
2005-11-01,2907.877297461327
2005-11-02,2942.495836492426
2005-11-03,2982.5128240659783
2005-11-04,3036.809320261768
2005-11-07,3012.215121284708
2005-11-08,3001.584588078725
2005-11-09,3024.184646278089
2005-11-10,2995.14886554518
2005-11-11,3025.188192461773
2005-11-14,3018.7635573484044
2005-11-15,3014.6117615062853
2005-11-16,3053.509338863932
2005-11-17,3052.149679806326
2005-11-18,3043.432686281113
2005-11-21,3085.708016999288
2005-11-22,3127.3771831306967
2005-11-23,3138.889814582926
2005-11-24,3185.5317027405563
2005-11-25,3187.402522584703
2005-11-28,3157.3803876885
2005-11-29,3165.6531583033748
2005-11-30,3126.799973018451
2005-12-01,3186.624655217451
2005-12-02,3212.381556707277
2005-12-05,3209.7804364262815
2005-12-06,3232.7382034712205
2005-12-07,3249.692715884723
2005-12-08,3231.6867212113366
2005-12-09,3220.760382593313
2005-12-12,3192.6274235943574
2005-12-13,3215.083673323941
2005-12-14,3177.6464515250914
2005-12-15,3177.612126573076
2005-12-16,3181.0548538220114
2005-12-19,3173.748939531009
2005-12-20,3181.327839884083
2005-12-21,3221.2453011019024
2005-12-22,3219.239230133451
2005-12-23,3219.7911055831964
2005-12-26,3219.7911055831964
2005-12-27,3204.2574293210723
2005-12-28,3224.6462719485203
2005-12-29,3246.825749154438
2005-12-30,3247.364374426412
2006-01-02,3247.364374426412
2006-01-03,3272.673531530047
2006-01-04,3268.3597553031877
2006-01-05,3237.161002926298
2006-01-06,3240.0240970625196
2006-01-09,3231.912749465274
2006-01-10,3260.0324038070835
2006-01-11,3273.4963742329446
2006-01-12,3274.631089344413
2006-01-13,3269.714406946195
2006-01-16,3298.184399680772
2006-01-17,3287.726624521188
2006-01-18,3224.892714158355
2006-01-19,3256.80150351517
2006-01-20,3287.3181594446914
2006-01-23,3278.794210314232
2006-01-24,3250.3268896438985
2006-01-25,3271.9469349024675
2006-01-26,3293.0244549739955
2006-01-27,3358.297664806914
2006-01-30,3405.009066587514
2006-01-31,3388.661973168802
2006-02-01,3409.5002790403646
2006-02-02,3401.1575098404533
2006-02-03,3420.6070300178853
2006-02-06,3465.293010571896
2006-02-07,3396.0108047496556
2006-02-08,3367.9948789420046
2006-02-09,3385.6369349487077
2006-02-10,3358.8083798713174
2006-02-13,3328.1455261529027
2006-02-14,3365.43908219456
2006-02-15,3349.1808147597053
2006-02-16,3371.162416003466
2006-02-17,3394.7659521564765
2006-02-20,3416.8896437663598
2006-02-21,3431.7357548988957
2006-02-22,3427.5812445076476
2006-02-23,3392.6746239155527
2006-02-24,3419.7843670035227
2006-02-27,3436.238215496027
2006-02-28,3423.246641857585
2006-03-01,3449.266095141654
2006-03-02,3472.6269406189435
2006-03-03,3471.042584410002
2006-03-06,3438.7137064408794
2006-03-07,3430.074414119089
2006-03-08,3387.9970614034373
2006-03-09,3382.770865509132
2006-03-10,3405.0841552818893
2006-03-13,3407.561869718164
2006-03-14,3419.6475959912464
2006-03-15,3440.0652310527926
2006-03-16,3420.4191689705726
2006-03-17,3369.910527382083
2006-03-20,3344.0323553572157
2006-03-21,3373.5233090835936
2006-03-22,3377.8116428009935
2006-03-23,3410.2709921683077
2006-03-24,3429.0667408498357
2006-03-27,3401.95582405806
2006-03-28,3378.6952194345736
2006-03-29,3436.934622131928
2006-03-30,3438.4951776699872
2006-03-31,3404.0782855486937
2006-04-03,3410.905110170526
2006-04-04,3381.009014727178
2006-04-05,3417.871116601751
2006-04-06,3469.161144975561
2006-04-07,3500.2861522871
2006-04-10,3512.818552189484
2006-04-11,3486.8200537752987
2006-04-12,3473.172921617631
2006-04-13,3489.6050087212843
2006-04-14,3489.6050087212843
2006-04-17,3473.134215596039
2006-04-18,3511.1352867257
2006-04-19,3518.3819175975304
2006-04-20,3473.8432323725833
2006-04-21,3509.0546502035136
2006-04-24,3473.090190756904
2006-04-25,3484.369935772461
2006-04-26,3492.7511813967376
2006-04-27,3447.9787182260175
2006-04-28,3440.0740472657035
2006-05-01,3458.187616885561
2006-05-02,3479.512786520516
2006-05-03,3459.454505892341
2006-05-04,3425.0211696198803
2006-05-05,3452.019425079279
2006-05-08,3448.256165864825
2006-05-09,3469.7725233618175
2006-05-10,3455.4107350286054
2006-05-11,3406.7694866122506
2006-05-12,3346.6267042451345
2006-05-15,3301.125221048599
2006-05-16,3303.319062335895
2006-05-17,3273.720814590331
2006-05-18,3202.6923069737454
2006-05-19,3218.3643490759882
2006-05-22,3209.5006710477587
2006-05-23,3193.5284835264447
2006-05-24,3171.2765330457896
2006-05-25,3277.8650779930317
2006-05-26,3312.252980290945
2006-05-29,3337.1140096106415
2006-05-30,3282.347141917526
2006-05-31,3285.340994296176
2006-06-01,3320.0020740639366
2006-06-02,3315.560325793944
2006-06-05,3247.474563592328
2006-06-06,3231.3915021374696
2006-06-07,3212.52197408285
2006-06-08,3201.943907408358
2006-06-09,3245.880139196121
2006-06-12,3235.697655026249
2006-06-13,3139.815403117474
2006-06-14,3133.08543838718
2006-06-15,3173.535583285089
2006-06-16,3153.6310667385105
2006-06-19,3129.1643626119007
2006-06-20,3139.948112971726
2006-06-21,3173.8211152397657
2006-06-22,3159.206272678836
2006-06-23,3177.144412539716
2006-06-26,3207.4778422048416
2006-06-27,3176.533760343517
2006-06-28,3195.032462727457
2006-06-29,3264.8665995551464
2006-06-30,3224.7095434562175
2006-07-03,3222.418002059896
2006-07-04,3276.4680295554203
2006-07-05,3241.9425061991183
2006-07-06,3243.1055901687423
2006-07-07,3236.807125193789
2006-07-10,3233.6379606765445
2006-07-11,3243.384408019487
2006-07-12,3233.099846179324
2006-07-13,3200.5101360566705
2006-07-14,3229.138075811838
2006-07-17,3207.419023320931
2006-07-18,3214.9285640209387
2006-07-19,3241.2321094593763
2006-07-20,3179.621527584486
2006-07-21,3152.654176208853
2006-07-24,3203.1882680110234
2006-07-25,3240.9368194009753
2006-07-26,3274.7499407383043
2006-07-27,3233.0053387395737
2006-07-28,3243.4727284154824
2006-07-31,3232.3732163440286
2006-08-01,3238.176347952777
2006-08-02,3268.6948999695583
2006-08-03,3268.4763394080674
2006-08-04,3236.00331118255
2006-08-07,3268.718728750413
2006-08-08,3287.8169420516238
2006-08-09,3269.7253341580417
2006-08-10,3269.612614878453
2006-08-11,3290.4185168963877
2006-08-14,3264.2507567487232
2006-08-15,3291.5759651542844
2006-08-16,3314.5585682068986
2006-08-17,3329.6878947537703
2006-08-18,3314.860173690565
2006-08-21,3331.9986309319556
2006-08-22,3379.631691997803
2006-08-23,3412.2930466358475
2006-08-24,3385.313589204477
2006-08-25,3393.3000782929403
2006-08-28,3397.6969693223846
2006-08-29,3374.7765062751705
2006-08-30,3362.965778395297
2006-08-31,3369.2224260163784
2006-09-01,3400.3515735830442
2006-09-04,3382.3928389873668
2006-09-05,3391.3915517908117
2006-09-06,3367.5275216375103
2006-09-07,3343.115878319125
2006-09-08,3331.1084990280906
2006-09-11,3280.585107673332
2006-09-12,3309.4259967839826
2006-09-13,3322.3709462222682
2006-09-14,3290.654913075118
2006-09-15,3311.2187101794016
2006-09-18,3334.887347907289
2006-09-19,3310.327332389791
2006-09-20,3288.8675480270217
2006-09-21,3291.820276282945
2006-09-22,3269.090610056016
2006-09-25,3298.557127294683
2006-09-26,3322.175031189379
2006-09-27,3345.7986236766815
2006-09-28,3383.822066515733
2006-09-29,3355.718818044458
2006-10-02,3355.2666925003095
2006-10-03,3295.101655423929
2006-10-04,3307.82136389273
2006-10-05,3335.475692619713
2006-10-06,3345.267083788235
2006-10-09,3355.75779194862
2006-10-10,3360.6678358441936
2006-10-11,3307.6372503854245
2006-10-12,3336.6258168101967
2006-10-13,3382.607496543739
2006-10-16,3412.0708862316314
2006-10-17,3382.5009103174866
2006-10-18,3393.4049084708727
2006-10-19,3398.249093543776
2006-10-20,3423.1361501982883
2006-10-23,3455.937898031826
2006-10-24,3471.8897279969647
2006-10-25,3502.9681791598537
2006-10-26,3474.6071870904566
2006-10-27,3466.4596506965327
2006-10-30,3462.282264837032
2006-10-31,3474.0969067145606
2006-11-01,3409.5472347816535
2006-11-02,3435.986544519175
2006-11-03,3489.3379759327763
2006-11-06,3506.079821940693
2006-11-07,3484.9312912029127
2006-11-08,3512.8382755529906
2006-11-09,3498.404313452973
2006-11-10,3474.2146819821405
2006-11-13,3467.948211328303
2006-11-14,3469.032165881896
2006-11-15,3492.0425775881536
2006-11-16,3486.66481047095
2006-11-17,3466.776364612777
2006-11-20,3467.7631065798305
2006-11-21,3507.328594626476
2006-11-22,3489.1237860175947
2006-11-23,3508.904201764926
2006-11-24,3488.1732956908527
2006-11-27,3463.686981496047
2006-11-28,3446.697454139043
2006-11-29,3455.8020791741533
2006-11-30,3426.5346788648976
2006-12-01,3400.694331689752
2006-12-04,3416.6590424594897
2006-12-05,3445.407833069594
2006-12-06,3432.605328097363
2006-12-07,3436.2133726089337
2006-12-08,3430.8597945192023
2006-12-11,3449.477097671066
2006-12-12,3424.7465575235647
2006-12-13,3432.9115940010774
2006-12-14,3471.7661768006124
2006-12-15,3450.8252967577387
2006-12-18,3442.71598044732
2006-12-19,3413.84260018192
2006-12-20,3441.5372239530298
2006-12-21,3414.208511317739
2006-12-22,3410.5158130841437
2006-12-25,3410.5158130841437
2006-12-26,3408.32905542069
2006-12-27,3439.4127601446535
2006-12-28,3447.4593722438563
2006-12-29,3426.7536085331035
2007-01-01,3426.7536085331035
2007-01-02,3403.6457825458424
2007-01-03,3366.864252877891
2007-01-04,3342.3132643214394
2007-01-05,3344.3865400523255
2007-01-08,3357.312647686081
2007-01-09,3336.8563603352864
2007-01-10,3349.0399173067453
2007-01-11,3377.901499996271
2007-01-12,3429.5611678019327
2007-01-15,3455.8078896880006
2007-01-16,3437.38150471401
2007-01-17,3430.294378346123
2007-01-18,3413.9421625256623
2007-01-19,3433.56362972104
2007-01-22,3423.799881815356
2007-01-23,3428.2904181103745
2007-01-24,3464.5003077973734
2007-01-25,3461.4822160543317
2007-01-26,3483.179469422662
2007-01-29,3468.911090285834
2007-01-30,3485.615201407465
2007-01-31,3480.7466656190527
2007-02-01,3514.1868965404383
2007-02-02,3498.499603852656
2007-02-05,3532.3237761244536
2007-02-06,3530.7251791660274
2007-02-07,3498.3814316418366
2007-02-08,3495.833785649679
2007-02-09,3510.9138920968257
2007-02-12,3517.288861880354
2007-02-13,3553.7962859702575
2007-02-14,3533.1084628666417
2007-02-15,3561.291102349772
2007-02-16,3566.9838647951055
2007-02-19,3559.3644013353864
2007-02-20,3556.497890249524
2007-02-21,3578.7415277525047
2007-02-22,3579.8321508956756
2007-02-23,3579.457632770927
2007-02-26,3592.0928251341766
2007-02-27,3467.8333366237975
2007-02-28,3456.316421070158
2007-03-01,3450.6588850999206
2007-03-02,3415.513867727573
2007-03-05,3383.836645569434
2007-03-06,3430.654568039371
2007-03-07,3446.676062261455
2007-03-08,3462.4986712999234
2007-03-09,3490.1123432466284
2007-03-12,3483.054118395074
2007-03-13,3422.543370867805
2007-03-14,3393.266986201057
2007-03-15,3402.3738774062576
2007-03-16,3378.7428389797383
2007-03-19,3424.8083544940127
2007-03-20,3455.778171200289
2007-03-21,3513.3320899738046
2007-03-22,3499.7985771514045
2007-03-23,3531.5988875133867
2007-03-26,3541.9658739045635
2007-03-27,3524.8777655767117
2007-03-28,3518.0436430531945
2007-03-29,3539.5886059321283
2007-03-30,3537.942832922187
2007-04-02,3537.18430123159
2007-04-03,3555.8696980362356
2007-04-04,3568.138812806782
2007-04-05,3574.01188232931
2007-04-06,3574.01188232931
2007-04-09,3604.771948428806
2007-04-10,3584.76043220998
2007-04-11,3591.5021990277933
2007-04-12,3628.770387586843
2007-04-13,3637.431546311437
2007-04-16,3670.348414258546
2007-04-17,3668.9872769586586
2007-04-18,3686.8564868734397
2007-04-19,3654.617829733169
2007-04-20,3694.5944596229965
2007-04-23,3698.318286973135
2007-04-24,3678.055236284649
2007-04-25,3708.6270859551614
2007-04-26,3694.242319293494
2007-04-27,3710.723407089082
2007-04-30,3690.052700607309
2007-05-01,3689.427855168124
2007-05-02,3734.2940737788012
2007-05-03,3775.865681089309
2007-05-04,3784.6794359757987
2007-05-07,3827.843068970453
2007-05-08,3855.880577235665
2007-05-09,3839.554835526605
2007-05-10,3841.9908784175723
2007-05-11,3858.5072509222377
2007-05-14,3857.175731789776
2007-05-15,3883.3095163274565
2007-05-16,3901.077854960234
2007-05-17,3966.0506830138315
2007-05-18,3993.191395902951
2007-05-21,4025.5888609140547
2007-05-22,4021.328698187879
2007-05-23,4037.549298013793
2007-05-24,4001.905375148236
2007-05-25,4024.82395185963
2007-05-28,4038.3058872705083
2007-05-29,4035.1272081747115
2007-05-30,4072.8695304215944
2007-05-31,4071.006078139056
2007-06-01,4119.290155403215
2007-06-04,4134.367305355057
2007-06-05,4107.19955759582
2007-06-06,4068.6740424357918
2007-06-07,4002.6169840106572
2007-06-08,4064.288950260604
2007-06-11,4076.0210331058747
2007-06-12,4046.95668131955
2007-06-13,4079.8625677992363
2007-06-14,4108.957495609961
2007-06-15,4145.827679150764
2007-06-18,4110.492312615422
2007-06-19,4128.741806108351
2007-06-20,4086.4328289107766
2007-06-21,4095.426398161872
2007-06-22,4073.007221844415
2007-06-25,4017.5838348725324
2007-06-26,3978.718959522255
2007-06-27,3995.9990955103913
2007-06-28,4014.673958470241
2007-06-29,4040.6571776860183
2007-07-02,4043.339974124157
2007-07-03,4059.8266547424714
2007-07-04,4072.654512006553
2007-07-05,4078.7066242882597
2007-07-06,4121.179871618148
2007-07-09,4129.489196570853
2007-07-10,4080.848138260579
2007-07-11,4048.0472399908144
2007-07-12,4143.944734561445
2007-07-13,4173.840639300773
2007-07-16,4154.511303852614
2007-07-17,4162.624841947687
2007-07-18,4215.160044023173
2007-07-19,4220.933725727478
2007-07-20,4202.81274220204
2007-07-23,4168.860477581704
2007-07-24,4080.9676259729054
2007-07-25,4101.672855675445
2007-07-26,3996.462245686836
2007-07-27,3961.398987744842
2007-07-30,3941.776970193786
2007-07-31,3946.3188848244067
2007-08-01,3923.8231979657235
2007-08-02,3984.847540744549
2007-08-03,3881.1483692365123
2007-08-06,3876.755055165435
2007-08-07,3868.123677416184
2007-08-08,3934.208462090564
2007-08-09,3863.925833484735
2007-08-10,3871.0550284671676
2007-08-13,3888.1353888594317
2007-08-14,3802.8012742340766
2007-08-15,3743.9267097725638
2007-08-16,3725.2974623221908
2007-08-17,3798.2383418375402
2007-08-20,3821.4284235844457
2007-08-21,3847.5395763617444
2007-08-22,3892.9909285338695
2007-08-23,3916.2597625015137
2007-08-24,3915.620656566444
2007-08-27,3909.335848492203
2007-08-28,3819.102065190716
2007-08-29,3873.27954293798
2007-08-30,3876.349712145102
2007-08-31,3931.4609902418165
2007-09-03,3959.0033933755217
2007-09-04,3993.3733277534793
2007-09-05,3957.490243501419
2007-09-06,3964.958319970516
2007-09-07,3912.6092558577056
2007-09-10,3882.9718279959657
2007-09-11,3926.8547203361672
2007-09-12,3948.436831168867
2007-09-13,3992.9759044118387
2007-09-14,3997.1213270098515
2007-09-17,4011.0632513078162
2007-09-18,4084.362536322038
2007-09-19,4068.9116205572564
2007-09-20,4057.130530420333
2007-09-21,4082.3992172325297
2007-09-24,4086.573877068791
2007-09-25,4085.6781682185106
2007-09-26,4079.2131282364635
2007-09-27,4113.96267081423
2007-09-28,4120.153663241609
2007-10-01,4148.910647001856
2007-10-02,4137.813686208446
2007-10-03,4115.61289786624
2007-10-04,4133.6284777270375
2007-10-05,4228.320349132097
2007-10-08,4232.35660721819
2007-10-09,4229.749729879901
2007-10-10,4213.836830532219
2007-10-11,4217.451788593382
2007-10-12,4249.297158265341
2007-10-15,4214.985540018027
2007-10-16,4183.217895550076
2007-10-17,4210.205278633014
2007-10-18,4200.631865021197
2007-10-19,4163.7172657418205
2007-10-22,4148.749341215767
2007-10-23,4176.945498387109
2007-10-24,4161.6284626396855
2007-10-25,4165.407875940117
2007-10-26,4214.570260071996
2007-10-29,4280.817507565601
2007-10-30,4256.365326736965
2007-10-31,4360.8588495931
2007-11-01,4299.790351253387
2007-11-02,4337.1019559351325
2007-11-05,4319.5371352504335
2007-11-06,4359.774094722507
2007-11-07,4279.567648734828
2007-11-08,4231.420616849941
2007-11-09,4099.9868942708445
2007-11-12,3981.1585863014825
2007-11-13,3991.804290842925
2007-11-14,4013.0917194992758
2007-11-15,3869.464321801599
2007-11-16,3867.2570550271867
2007-11-19,3787.3736686455713
2007-11-20,3771.4670303897587
2007-11-21,3688.6615325584753
2007-11-22,3717.3952925481417
2007-11-23,3746.393497889992
2007-11-26,3708.0297018672336
2007-11-27,3694.031153110841
2007-11-28,3803.6978566219286
2007-11-29,3806.325799924676
2007-11-30,3819.6309399647603
2007-12-03,3815.600077439409
2007-12-04,3735.6147822257944
2007-12-05,3793.853423023369
2007-12-06,3824.212670009309
2007-12-07,3843.7420250255823
2007-12-10,3848.9633642817917
2007-12-11,3787.5563602876286
2007-12-12,3815.4875850880526
2007-12-13,3782.4565100222885
2007-12-14,3805.295665933327
2007-12-17,3791.5391606279336
2007-12-18,3760.7470036739023
2007-12-19,3801.504389653554
2007-12-20,3820.419678433007
2007-12-21,3869.6051345931646
2007-12-24,3911.2527750071854
2007-12-25,3911.2527750071854
2007-12-26,3903.7139920324776
2007-12-27,3884.1074684398636
2007-12-28,3906.075272016158
2007-12-31,3890.023483959192
2008-01-01,3890.023483959192
2008-01-02,3839.3377097886287
2008-01-03,3858.8451067851324
2008-01-04,3761.826796717085
2008-01-07,3729.4871854988146
2008-01-08,3729.3505501091786
2008-01-09,3713.497444302764
2008-01-10,3700.1468750453587
2008-01-11,3654.8696133593576
2008-01-14,3649.624597759023
2008-01-15,3567.171642215127
2008-01-16,3526.8857160322646
2008-01-17,3451.2132262251644
2008-01-18,3450.434944558308
2008-01-21,3307.9476691914406
2008-01-22,3418.2482741535846
2008-01-23,3456.593535532976
2008-01-24,3514.826176778697
2008-01-25,3545.4588389997707
2008-01-28,3548.9740591756677
2008-01-29,3599.0819953013947
2008-01-30,3586.91857802022
2008-01-31,3582.888933535028
2008-02-01,3672.9963871193468
2008-02-04,3671.1700766865383
2008-02-05,3583.850148709807
2008-02-06,3575.452387564004
2008-02-07,3605.241447660505
2008-02-08,3663.6294053034294
2008-02-11,3671.9481258590145
2008-02-12,3663.982076447113
2008-02-13,3708.0845802312747
2008-02-14,3692.31559967554
2008-02-15,3648.847943303571
2008-02-18,3638.944252715676
2008-02-19,3647.78411535834
2008-02-20,3672.6262610703648
2008-02-21,3634.2024624891187
2008-02-22,3650.6914877354698
2008-02-25,3731.904825331253
2008-02-26,3793.8385697229305
2008-02-27,3751.333224481372
2008-02-28,3777.016387147366
2008-02-29,3673.320097550567
2008-03-03,3612.3072521524077
2008-03-04,3573.0326009746022
2008-03-05,3598.456837240835
2008-03-06,3532.3601994695614
2008-03-07,3511.6163259657783
2008-03-10,3409.029793965453
2008-03-11,3501.0137192992834
2008-03-12,3473.254055499726
2008-03-13,3499.157704084504
2008-03-14,3429.9644647825926
2008-03-17,3279.485216403025
2008-03-18,3350.9724678176713
2008-03-19,3255.4601269778623
2008-03-20,3250.7006434517134
2008-03-21,3250.7006434517134
2008-03-24,3344.8796496973264
2008-03-25,3374.249270038457
2008-03-26,3349.1772928880455
2008-03-27,3366.7774277384688
2008-03-28,3317.272487058914
2008-03-31,3323.5015360215984
2008-04-01,3388.785994877462
2008-04-02,3441.1785211321785
2008-04-03,3465.863265003741
2008-04-04,3472.3492212415927
2008-04-07,3487.9403524700692
2008-04-08,3476.8709681798214
2008-04-09,3439.068912806187
2008-04-10,3479.990251342897
2008-04-11,3410.700255360459
2008-04-14,3423.4587568016273
2008-04-15,3467.6133767685023
2008-04-16,3535.044296131397
2008-04-17,3523.055873568094
2008-04-18,3605.17084804758
2008-04-21,3594.4672588034887
2008-04-22,3558.26014613488
2008-04-23,3504.3768942437805
2008-04-24,3541.88220104058
2008-04-25,3596.6201788446137
2008-04-28,3595.1398883089964
2008-04-29,3552.2836538497086
2008-04-30,3619.802682582721
2008-05-01,3632.2030106622665
2008-05-02,3701.585079316234
2008-05-05,3689.480857948868
2008-05-06,3736.0078042266523
2008-05-07,3776.5799060006216
2008-05-08,3785.546707568728
2008-05-09,3785.1768496574373
2008-05-12,3798.0317588285634
2008-05-13,3808.561120130538
2008-05-14,3828.0668054401367
2008-05-15,3877.7403402327227
2008-05-16,3908.008454206392
2008-05-19,3938.1786162309936
2008-05-20,3930.5342317799627
2008-05-21,3866.5689892273085
2008-05-22,3884.804992012563
2008-05-23,3839.3174896697487
2008-05-26,3839.0470187987676
2008-05-27,3770.064032925005
2008-05-28,3837.4276175163063
2008-05-29,3869.4647598714905
2008-05-30,3861.504509653863
2008-06-02,3855.759523114625
2008-06-03,3831.6354358833787
2008-06-04,3797.343262154365
2008-06-05,3809.113069333178
2008-06-06,3759.949459717124
2008-06-09,3731.0514719917805
2008-06-10,3747.698336886581
2008-06-11,3737.9256187178057
2008-06-12,3714.882157052351
2008-06-13,3768.2851942049097
2008-06-16,3790.2440639614533
2008-06-17,3812.917918861851
2008-06-18,3794.1778641762867
2008-06-19,3762.058759540726
2008-06-20,3641.9159783645355
2008-06-23,3695.7818308279875
2008-06-24,3621.836930748436
2008-06-25,3656.7308844023396
2008-06-26,3579.0242061148333
2008-06-27,3582.99371407324
2008-06-30,3588.4207719592323
2008-07-01,3558.832295023372
2008-07-02,3459.2139472946733
2008-07-03,3510.3365090954912
2008-07-04,3495.1110096557722
2008-07-07,3432.8200732070914
2008-07-08,3438.467114466019
2008-07-09,3403.3219596285544
2008-07-10,3420.1352770701365
2008-07-11,3370.023639673986
2008-07-14,3364.5647922476815
2008-07-15,3285.903562037741
2008-07-16,3356.451216496113
2008-07-17,3378.7504460715722
2008-07-18,3386.732739979028
2008-07-21,3419.0846373571662
2008-07-22,3426.5433366790835
2008-07-23,3448.208208044857
2008-07-24,3366.4443756260284
2008-07-25,3372.9396355927265
2008-07-28,3315.090279881858
2008-07-29,3350.979479597382
2008-07-30,3444.135349480329
2008-07-31,3409.5171472445263
2008-08-01,3391.284404001162
2008-08-04,3368.4017142110183
2008-08-05,3341.3978568356706
2008-08-06,3378.5856587800613
2008-08-07,3340.730092098564
2008-08-08,3366.2050835694295
2008-08-11,3357.8299834777517
2008-08-12,3376.5817229782965
2008-08-13,3402.313724824108
2008-08-14,3418.2985907331317
2008-08-15,3410.278802399939
2008-08-18,3412.2274614990106
