Date,AUSTRALIA IMI VALUE WEIGHTED
2005-02-11,2329.712023691724
2005-02-14,2313.0050310082315
2005-02-15,2298.2506194921893
2005-02-16,2288.0544503532174
2005-02-17,2294.703091222896
2005-02-18,2293.7323931493006
2005-02-21,2304.7435929433377
2005-02-22,2287.5401316313387
2005-02-23,2248.629420224499
2005-02-24,2231.3922014935583
2005-02-25,2251.706304007208
2005-02-28,2287.292207861509
2005-03-01,2289.7302657051864
2005-03-02,2293.802688847492
2005-03-03,2301.83988419435
2005-03-04,2314.953862995254
2005-03-07,2332.412230305771
2005-03-08,2329.3907962801354
2005-03-09,2307.2647505372006
2005-03-10,2280.8811877428934
2005-03-11,2274.3414584466595
2005-03-14,2288.9419397398415
2005-03-15,2304.0551384030373
2005-03-16,2310.218730337449
2005-03-17,2308.7241712970917
2005-03-18,2322.479057860867
2005-03-21,2334.5204838590666
2005-03-22,2323.847627344315
2005-03-23,2277.4581261002845
2005-03-24,2262.279725444694
2005-03-25,2262.279725444694
2005-03-28,2270.1526892444317
2005-03-29,2247.3217437805088
2005-03-30,2246.786873679912
2005-03-31,2246.6031667027605
2005-04-01,2266.1879288320833
2005-04-04,2263.0468189760486
2005-04-05,2267.03873251451
2005-04-06,2252.908519857806
2005-04-07,2261.752145991045
2005-04-08,2293.4628814088305
2005-04-11,2273.9917571624665
2005-04-12,2290.1550910294272
2005-04-13,2296.8696134825377
2005-04-14,2268.6664738343825
2005-04-15,2210.8229466861644
2005-04-18,2150.7676828357385
2005-04-19,2187.0664391868445
2005-04-20,2200.068121689096
2005-04-21,2196.6829766920973
2005-04-22,2227.8097260167287
2005-04-25,2233.699510947995
2005-04-26,2231.506607599657
2005-04-27,2228.2758946823683
2005-04-28,2247.1800134519967
2005-04-29,2236.2715525076305
2005-05-02,2256.946551865
2005-05-03,2222.200472983093
2005-05-04,2197.9102122760873
2005-05-05,2214.816588885286
2005-05-06,2234.778559002067
2005-05-09,2232.02353131551
2005-05-10,2234.269743164469
2005-05-11,2253.074863367414
2005-05-12,2265.251507836382
2005-05-13,2252.4509993689576
2005-05-16,2217.6634029146985
2005-05-17,2208.5388677655164
2005-05-18,2230.045170124677
2005-05-19,2260.9618229837206
2005-05-20,2265.8873892400725
2005-05-23,2296.939462949318
2005-05-24,2314.6663067855498
2005-05-25,2305.7463306101104
2005-05-26,2316.5218242844217
2005-05-27,2325.079990440175
2005-05-30,2348.1481933141663
2005-05-31,2342.1053111529145
2005-06-01,2365.6000378739973
2005-06-02,2393.4775502309926
2005-06-03,2410.0790475424133
2005-06-06,2437.424068573755
2005-06-07,2454.6651542122895
2005-06-08,2456.5339213130997
2005-06-09,2469.2028878962838
2005-06-10,2471.0538406019878
2005-06-13,2486.0541009546573
2005-06-14,2499.4749413074555
2005-06-15,2504.3117886813684
2005-06-16,2533.811302110331
2005-06-17,2549.094238827817
2005-06-20,2557.9023198803384
2005-06-21,2558.7885554187346
2005-06-22,2552.3448146212277
2005-06-23,2544.245840836487
2005-06-24,2508.663291914613
2005-06-27,2488.377827621658
2005-06-28,2520.1046384188944
2005-06-29,2501.765069880611
2005-06-30,2505.1870699775495
2005-07-01,2496.039634685609
2005-07-04,2511.744490246197
2005-07-05,2486.262402614607
2005-07-06,2472.6930057681425
2005-07-07,2436.9526432684556
2005-07-08,2445.605388099053
2005-07-11,2449.3888041400423
2005-07-12,2454.804695913243
2005-07-13,2459.2272055413887
2005-07-14,2485.857368801843
2005-07-15,2485.4635420513296
2005-07-18,2495.4359506849073
2005-07-19,2489.795432793016
2005-07-20,2509.160771085251
2005-07-21,2544.5288779607654
2005-07-22,2575.641099227177
2005-07-25,2574.69668669376
2005-07-26,2567.826379254993
2005-07-27,2559.5118913774522
2005-07-28,2542.2944341747093
2005-07-29,2554.0743076196536
2005-08-01,2538.307153196454
2005-08-02,2554.5072307227183
2005-08-03,2545.3009762916854
2005-08-04,2544.322621376599
2005-08-05,2537.438927333086
2005-08-08,2540.3926196237644
2005-08-09,2530.209621226384
2005-08-10,2542.997800907535
2005-08-11,2581.1998833228554
2005-08-12,2583.031218422845
2005-08-15,2577.4200473318547
2005-08-16,2601.482461801579
2005-08-17,2585.383487155151
2005-08-18,2569.477257114279
2005-08-19,2570.251774038301
2005-08-22,2589.059045872858
2005-08-23,2582.3608129467852
2005-08-24,2554.2498087213635
2005-08-25,2550.663262396517
2005-08-26,2556.1120801387474
2005-08-29,2519.5090613414845
2005-08-30,2540.745802764298
2005-08-31,2538.4037199250643
2005-09-01,2568.4707019222838
2005-09-02,2546.3989158230365
2005-09-05,2563.5245757101225
2005-09-06,2575.3125376767366
2005-09-07,2602.2619698006347
2005-09-08,2616.9211323602026
2005-09-09,2618.5518389774643
2005-09-12,2643.696527442809
2005-09-13,2645.324058223366
2005-09-14,2666.035688930237
2005-09-15,2665.0580873241847
2005-09-16,2688.853374264991
2005-09-19,2701.697238626491
2005-09-20,2724.0814886259886
2005-09-21,2707.7083467035172
2005-09-22,2699.6750730895187
2005-09-23,2695.6887908443414
2005-09-26,2736.8981120395742
2005-09-27,2741.030631958808
2005-09-28,2748.7985738106845
2005-09-29,2781.6747690194034
2005-09-30,2769.4762658244167
2005-10-03,2798.3408687548517
2005-10-04,2798.870344813534
2005-10-05,2714.0239061263815
2005-10-06,2624.919877466527
2005-10-07,2620.9697981650957
2005-10-10,2654.4539299181674
2005-10-11,2625.46617828549
2005-10-12,2648.471577963203
2005-10-13,2624.923036958585
2005-10-14,2601.9828393359285
2005-10-17,2619.805228534192
2005-10-18,2639.049973593314
2005-10-19,2594.804435940871
2005-10-20,2615.3430022110947
2005-10-21,2585.671945536911
2005-10-24,2591.0687610233185
2005-10-25,2597.79018990945
2005-10-26,2630.0017182899446
2005-10-27,2622.1464590061246
2005-10-28,2580.465490672304
2005-10-31,2636.8107902342144
2005-11-01,2633.695284504521
2005-11-02,2596.21887759973
2005-11-03,2641.4772824224087
2005-11-04,2652.906027200588
2005-11-07,2658.908418549156
2005-11-08,2695.91343879162
2005-11-09,2683.3890110502475
2005-11-10,2677.755709928616
2005-11-11,2713.221322173359
2005-11-14,2716.0683290129373
2005-11-15,2729.8578555331173
2005-11-16,2747.252611836262
2005-11-17,2753.531469452637
2005-11-18,2768.8683142238074
2005-11-21,2769.167328245063
2005-11-22,2752.2220474122787
2005-11-23,2749.7030297430138
2005-11-24,2779.6832565515233
2005-11-25,2771.4479580409416
2005-11-28,2770.528441220164
2005-11-29,2772.48218449185
2005-11-30,2770.1035703127577
2005-12-01,2758.541331087692
2005-12-02,2805.3678950839612
2005-12-05,2804.295782729378
2005-12-06,2809.368370179233
2005-12-07,2803.7672254784525
2005-12-08,2755.8561590859135
2005-12-09,2760.4638752920564
2005-12-12,2764.729741756783
2005-12-13,2755.1585550204863
2005-12-14,2760.681394258288
2005-12-15,2752.8629196967954
2005-12-16,2732.7272674231895
2005-12-19,2740.425967104936
2005-12-20,2745.5003083219544
2005-12-21,2779.960754224625
2005-12-22,2755.8393992280953
2005-12-23,2755.5497507773007
2005-12-26,2755.5497507773007
2005-12-27,2750.1310880790024
2005-12-28,2772.8395225826507
2005-12-29,2800.29909376838
2005-12-30,2812.2213076422095
2006-01-02,2812.2213076422095
2006-01-03,2785.2096052108914
2006-01-04,2813.268304560917
2006-01-05,2818.2001091054963
2006-01-06,2811.834086834347
2006-01-09,2847.6036312675787
2006-01-10,2837.6145409320893
2006-01-11,2857.10114707362
2006-01-12,2861.114356374839
2006-01-13,2854.4618628917588
2006-01-16,2846.00339171472
2006-01-17,2863.743985182034
2006-01-18,2799.519431768773
2006-01-19,2819.5356162186677
2006-01-20,2836.8104748812666
2006-01-23,2786.0333098860465
2006-01-24,2785.523379902537
2006-01-25,2819.300078714846
2006-01-26,2830.7043043869285
2006-01-27,2874.1166651646386
2006-01-30,2887.701285507914
2006-01-31,2901.5902437950795
2006-02-01,2924.481212715011
2006-02-02,2892.440100211587
2006-02-03,2878.5169672993948
2006-02-06,2884.3420335288433
2006-02-07,2880.421577747446
2006-02-08,2834.6874611423796
2006-02-09,2859.6414595254196
2006-02-10,2858.8074793064643
2006-02-13,2839.739955771631
2006-02-14,2869.4873593298244
2006-02-15,2863.259110363578
2006-02-16,2843.885794635635
2006-02-17,2827.987292608164
2006-02-20,2857.7529251504216
2006-02-21,2881.8925816900573
2006-02-22,2878.6907291238003
2006-02-23,2899.9620406854233
2006-02-24,2909.3376638454956
2006-02-27,2925.499639657083
2006-02-28,2932.0793746314753
2006-03-01,2893.423579364706
2006-03-02,2922.915772713219
2006-03-03,2900.020677349189
2006-03-06,2901.558615140802
2006-03-07,2890.117360494544
2006-03-08,2878.3280702107677
2006-03-09,2898.6989186688456
2006-03-10,2885.8015154223804
2006-03-13,2914.568549769541
2006-03-14,2896.9152479641602
2006-03-15,2907.143917762456
2006-03-16,2877.7228304001114
2006-03-17,2841.6698483458767
2006-03-20,2833.157128500074
2006-03-21,2823.7865937694655
2006-03-22,2851.757507458532
2006-03-23,2866.527132428377
2006-03-24,2847.2680917025677
2006-03-27,2849.5711292334677
2006-03-28,2847.416515218206
2006-03-29,2847.5474147878244
2006-03-30,2866.1450239925025
2006-03-31,2875.406005504718
2006-04-03,2914.6048728318146
2006-04-04,2876.164914870855
2006-04-05,2928.0718856827884
2006-04-06,2967.4737996139165
2006-04-07,2985.154863037334
2006-04-10,2965.704007920063
2006-04-11,2996.533089674456
2006-04-12,2969.9998106348608
2006-04-13,2947.04721946195
2006-04-14,2947.04721946195
2006-04-17,2951.735986982362
2006-04-18,2985.356001446195
2006-04-19,3019.911917435183
2006-04-20,2986.6939240723614
2006-04-21,3000.191389647709
2006-04-24,2996.271424569935
2006-04-25,2996.7355446600814
2006-04-26,3048.8936909466224
2006-04-27,3032.1096699261047
2006-04-28,3005.825979240052
2006-05-01,3031.396655513264
2006-05-02,3012.005792181461
2006-05-03,3042.964363043136
2006-05-04,2991.422604994842
2006-05-05,3007.9166944564954
2006-05-08,3040.949750747508
2006-05-09,3051.341953175804
2006-05-10,3061.066420196574
2006-05-11,3064.42335720366
2006-05-12,3022.775629557876
2006-05-15,2947.5689905832655
2006-05-16,2957.9587948764606
2006-05-17,2953.5857315430303
2006-05-18,2909.5808494030503
2006-05-19,2875.1549939139854
2006-05-22,2806.5774724001126
2006-05-23,2812.1843271267
2006-05-24,2821.619404428002
2006-05-25,2803.5151860320784
2006-05-26,2854.777744081891
2006-05-29,2884.199035217862
2006-05-30,2867.725171729823
2006-05-31,2786.4222646977173
2006-06-01,2804.431501446603
2006-06-02,2810.715325380704
2006-06-05,2827.483062151315
2006-06-06,2779.2425463455534
2006-06-07,2776.4781581203642
2006-06-08,2757.6603471810304
2006-06-09,2823.48617600008
2006-06-12,2827.3360842562474
2006-06-13,2742.087614122901
2006-06-14,2729.2032273874074
2006-06-15,2728.71262943737
2006-06-16,2774.5051092216163
2006-06-19,2753.868660829233
2006-06-20,2735.852882108327
2006-06-21,2738.76861594584
2006-06-22,2795.1933387939443
2006-06-23,2781.000127624994
2006-06-26,2771.37851821511
2006-06-27,2789.482607389259
2006-06-28,2759.936907401614
2006-06-29,2791.5122826950733
2006-06-30,2815.1889856436596
2006-07-03,2823.0979692627734
2006-07-04,2842.0904519390306
2006-07-05,2834.264155835527
2006-07-06,2862.0345110478193
2006-07-07,2878.7702945317737
2006-07-10,2885.2956063047995
2006-07-11,2875.295297991032
2006-07-12,2897.7345015697533
2006-07-13,2880.7434261290964
2006-07-14,2825.5718647065573
2006-07-17,2829.144196905328
2006-07-18,2818.9945756318393
2006-07-19,2792.4551361795798
2006-07-20,2840.9843023560643
2006-07-21,2822.9849184477084
2006-07-24,2824.3771830609794
2006-07-25,2860.2974606791972
2006-07-26,2847.7786476502756
2006-07-27,2882.4694866733007
2006-07-28,2857.5671037106786
2006-07-31,2871.4557199889723
2006-08-01,2856.2150065847927
2006-08-02,2826.140586703897
2006-08-03,2848.059551835227
2006-08-04,2825.1663966407323
2006-08-07,2830.243072093468
2006-08-08,2857.9905621282387
2006-08-09,2835.295429546511
2006-08-10,2863.763451382103
2006-08-11,2866.226814321878
2006-08-14,2862.385758619827
2006-08-15,2851.1022597975607
2006-08-16,2867.201050775353
2006-08-17,2894.504066150865
2006-08-18,2884.437880866736
2006-08-21,2891.2380032205892
2006-08-22,2918.388007836288
2006-08-23,2928.8865298574683
2006-08-24,2881.3941703741075
2006-08-25,2886.6068618773074
2006-08-28,2886.753707274284
2006-08-29,2928.8405829091735
2006-08-30,2928.0693894153464
2006-08-31,2958.8855577434833
2006-09-01,2951.150592077093
2006-09-04,2983.2048211465544
2006-09-05,3003.3715803814434
2006-09-06,2971.9981197068155
2006-09-07,2957.587512513368
2006-09-08,2952.9168537303226
2006-09-11,2902.0363543890776
2006-09-12,2898.7417577134083
2006-09-13,2918.1236726773045
2006-09-14,2937.351128330008
2006-09-15,2934.462365366524
2006-09-18,2949.9116845895237
2006-09-19,2952.9153306876924
2006-09-20,2914.161635122917
2006-09-21,2917.03720929635
2006-09-22,2868.44835422806
2006-09-25,2879.4882068037
2006-09-26,2901.784896999124
2006-09-27,2944.9673347186704
2006-09-28,2947.522375991987
2006-09-29,2968.3255094138603
2006-10-02,2967.873545525026
2006-10-03,2962.557873070998
2006-10-04,2953.8010908593233
2006-10-05,3004.848812004605
2006-10-06,3016.8860341172776
2006-10-09,3006.34416853703
2006-10-10,3043.2032187838054
2006-10-11,3065.8227284997142
2006-10-12,3076.884204063971
2006-10-13,3102.5496114224975
2006-10-16,3117.1140310863625
2006-10-17,3093.189122112718
2006-10-18,3124.019050020682
2006-10-19,3106.002384405009
2006-10-20,3129.5591283766403
2006-10-23,3142.3165344767326
2006-10-24,3131.156908211139
2006-10-25,3149.0451866287485
2006-10-26,3158.2648843979196
2006-10-27,3151.9759133643306
2006-10-30,3173.76741854007
2006-10-31,3177.679588749738
2006-11-01,3201.040806654965
2006-11-02,3194.936580675433
2006-11-03,3210.5434668680755
2006-11-06,3216.867786118889
2006-11-07,3239.6570665296576
2006-11-08,3205.9140181727425
2006-11-09,3168.6955421346543
2006-11-10,3162.034207306786
2006-11-13,3155.4387277176197
2006-11-14,3176.7071136409204
2006-11-15,3177.026503114405
2006-11-16,3170.901014645491
2006-11-17,3180.3693833232273
2006-11-20,3125.286493364064
2006-11-21,3153.282252191094
2006-11-22,3198.5009830967333
2006-11-23,3206.2885264052707
2006-11-24,3174.29042127144
2006-11-27,3168.1333360936346
2006-11-28,3133.1090001573025
2006-11-29,3186.9943218153303
2006-11-30,3194.7436116889894
2006-12-01,3155.97546920909
2006-12-04,3139.0077561952144
2006-12-05,3127.6691967459597
2006-12-06,3161.188713508531
2006-12-07,3175.996387371757
2006-12-08,3147.6412736405337
2006-12-11,3172.829095409437
2006-12-12,3175.719644283346
2006-12-13,3193.2279524941737
2006-12-14,3236.520150923198
2006-12-15,3250.1456562226444
2006-12-18,3251.9554643785345
2006-12-19,3230.3249516142587
2006-12-20,3271.424428926282
2006-12-21,3256.0307704443803
2006-12-22,3274.3864933187297
2006-12-25,3274.4162012959455
2006-12-26,3272.6276488122926
2006-12-27,3299.9965318463587
2006-12-28,3319.5453236122926
2006-12-29,3314.5128275846464
2007-01-01,3314.5128275846464
2007-01-02,3324.7158877309566
2007-01-03,3323.4109117895073
2007-01-04,3287.096577136923
2007-01-05,3278.004468127374
2007-01-08,3244.1362976371133
2007-01-09,3291.957279030238
2007-01-10,3252.5734985001072
2007-01-11,3307.5796859887587
2007-01-12,3345.1899600796714
2007-01-15,3368.7354513638234
2007-01-16,3363.090751232566
2007-01-17,3360.449820684456
2007-01-18,3384.9300786171934
2007-01-19,3389.158610533792
2007-01-22,3418.725978352978
2007-01-23,3416.166244049523
2007-01-24,3400.5386660982913
2007-01-25,3388.187132371783
2007-01-26,3382.5814755946567
2007-01-29,3364.808202818459
2007-01-30,3393.7554132742625
2007-01-31,3372.2017736480584
2007-02-01,3391.378287536244
2007-02-02,3413.4952089337844
2007-02-05,3425.238262103199
2007-02-06,3448.8540267043977
2007-02-07,3454.776302741754
2007-02-08,3461.1526546208006
2007-02-09,3469.198105926805
2007-02-12,3456.615448077698
2007-02-13,3465.9082390104595
2007-02-14,3481.251263643633
2007-02-15,3500.1276506145514
2007-02-16,3484.0191481018624
2007-02-19,3509.366320755776
2007-02-20,3500.085997754174
2007-02-21,3504.2562748159576
2007-02-22,3546.5384966186907
2007-02-23,3550.650862794069
2007-02-26,3567.6017345067316
2007-02-27,3515.3346018439124
2007-02-28,3416.6824836112423
2007-03-01,3405.046979967351
2007-03-02,3385.4396871306644
2007-03-05,3291.996878412827
2007-03-06,3357.5053885385687
2007-03-07,3388.4322284072864
2007-03-08,3391.282702963033
2007-03-09,3420.7516665319404
2007-03-12,3450.307761274654
2007-03-13,3445.9979904323745
2007-03-14,3365.3660907825238
2007-03-15,3434.983018603919
2007-03-16,3436.749090021487
2007-03-19,3469.612503522846
2007-03-20,3490.4256774748796
2007-03-21,3476.7476755385424
2007-03-22,3545.820103607726
2007-03-23,3549.419393369179
2007-03-26,3581.0333486357717
2007-03-27,3554.0634058037513
2007-03-28,3515.2893850359087
2007-03-29,3549.990697703811
2007-03-30,3576.7122420322958
2007-04-02,3555.7740167553143
2007-04-03,3598.969755165721
2007-04-04,3663.0862049880197
2007-04-05,3642.354933832361
2007-04-06,3642.354933832361
2007-04-09,3648.4721980582062
2007-04-10,3708.156455239984
2007-04-11,3717.562197514826
2007-04-12,3715.095816358997
2007-04-13,3721.6328160878224
2007-04-16,3755.5982747128996
2007-04-17,3767.7256258678076
2007-04-18,3792.6106498352137
2007-04-19,3738.3473381324316
2007-04-20,3769.5764451924665
2007-04-23,3766.776030256206
2007-04-24,3714.3768933352762
2007-04-25,3730.4364112225103
2007-04-26,3721.3101280606966
2007-04-27,3701.3396944830024
2007-04-30,3716.1736591701288
2007-05-01,3701.9228208685727
2007-05-02,3743.555696340743
2007-05-03,3751.4758723247537
2007-05-04,3761.949925112864
2007-05-07,3790.602036824022
2007-05-08,3806.3974158018523
2007-05-09,3819.9174228836687
2007-05-10,3857.8926831305657
2007-05-11,3820.0173672912038
2007-05-14,3852.154489922028
2007-05-15,3808.538951814021
2007-05-16,3777.89343976659
2007-05-17,3822.9425541357764
2007-05-18,3801.730210172707
2007-05-21,3830.767076301
2007-05-22,3812.2189178853496
2007-05-23,3837.578202729584
2007-05-24,3786.4166197266723
2007-05-25,3762.124469995009
2007-05-28,3761.117611084094
2007-05-29,3786.045230276779
2007-05-30,3769.454163172155
2007-05-31,3831.634689955947
2007-06-01,3873.1403841763663
2007-06-04,3897.1369078414027
2007-06-05,3890.6349490515945
2007-06-06,3900.866490353669
2007-06-07,3915.663028398762
2007-06-08,3887.1172373862146
2007-06-11,3882.030032674741
2007-06-12,3895.763602185168
2007-06-13,3857.0856716571802
2007-06-14,3874.585071013895
2007-06-15,3900.221126072341
2007-06-18,3926.6434322774953
2007-06-19,3953.4881625009352
2007-06-20,3975.0780519691166
2007-06-21,3977.259003843656
2007-06-22,3975.4070058171114
2007-06-25,3941.9355305898184
2007-06-26,3924.8968613306038
2007-06-27,3812.7611600812393
2007-06-28,3897.577194656841
2007-06-29,3900.5060048687883
2007-07-02,3901.8349355170953
2007-07-03,3906.8650782496647
2007-07-04,3919.379460128955
2007-07-05,3959.4006003451855
2007-07-06,3942.5913843527314
2007-07-09,3981.697908747098
2007-07-10,3940.3645335628034
2007-07-11,3910.9854046837354
2007-07-12,3933.32334879566
2007-07-13,3966.484200833259
2007-07-16,3978.1594344811615
2007-07-17,3985.3645302296636
2007-07-18,3970.6437050325662
2007-07-19,4007.168478757557
2007-07-20,4031.448663307797
2007-07-23,4029.5800826457594
2007-07-24,4047.4785985647604
2007-07-25,4028.2416892448205
2007-07-26,3949.2222535155506
2007-07-27,3765.328139250911
2007-07-30,3749.6143563021656
2007-07-31,3794.68113393506
2007-08-01,3657.486946906084
2007-08-02,3723.780745187301
2007-08-03,3702.509528339438
2007-08-06,3633.7010964643246
2007-08-07,3674.8964540565903
2007-08-08,3764.7520419885072
2007-08-09,3797.3912377667066
2007-08-10,3629.024411760394
2007-08-13,3686.0402427504832
2007-08-14,3648.594694777548
2007-08-15,3518.5568227413646
2007-08-16,3320.740203468078
2007-08-17,3291.534825851908
2007-08-20,3510.628580197165
2007-08-21,3541.6978710846834
2007-08-22,3548.5672565410687
2007-08-23,3684.202961410704
2007-08-24,3647.2948519680986
2007-08-27,3731.5047613052
2007-08-28,3701.190330161348
2007-08-29,3628.598206324858
2007-08-30,3655.664181060137
2007-08-31,3701.2145092803357
2007-09-03,3746.3996929380437
2007-09-04,3791.6309131097546
2007-09-05,3749.609022022559
2007-09-06,3745.672997984185
2007-09-07,3732.8636256387094
2007-09-10,3662.1015464690186
2007-09-11,3707.0159288264545
2007-09-12,3725.528004766492
2007-09-13,3731.056699431495
2007-09-14,3790.3550458519535
2007-09-17,3747.3023872649223
2007-09-18,3687.22056178679
2007-09-19,3847.0382656081797
2007-09-20,3870.7436737570674
2007-09-21,3845.897676726805
2007-09-24,3909.4130628164808
2007-09-25,3921.1662685361116
2007-09-26,3955.910896501944
2007-09-27,3997.4491026518463
2007-09-28,4020.2091305963304
2007-10-01,4033.1076086905655
2007-10-02,4085.6680784360224
2007-10-03,4117.571358317251
2007-10-04,4073.688264307511
2007-10-05,4140.077855270522
2007-10-08,4175.47895486884
2007-10-09,4195.003681084208
2007-10-10,4217.306104150513
2007-10-11,4242.995272455435
2007-10-12,4243.576979794895
2007-10-15,4220.244399496316
2007-10-16,4116.13917719112
2007-10-17,4131.7665986123775
2007-10-18,4166.700746719114
2007-10-19,4121.96489510157
2007-10-22,4021.317930556651
2007-10-23,4113.846711343331
2007-10-24,4124.696494906679
2007-10-25,4131.88399074682
2007-10-26,4190.801487719752
2007-10-29,4259.619042842076
2007-10-30,4221.409626923297
2007-10-31,4252.068365729107
2007-11-01,4265.1546244945175
2007-11-02,4168.871501362206
2007-11-05,4111.877006955112
2007-11-06,4143.16584453749
2007-11-07,4189.201206369237
2007-11-08,4047.6353480708854
2007-11-09,3989.176615804184
2007-11-12,3820.9571452975238
2007-11-13,3902.0510987659873
2007-11-14,3974.0769856741013
2007-11-15,3902.5438486176195
2007-11-16,3853.1761726127925
2007-11-19,3876.756586283514
2007-11-20,3806.0721965311377
2007-11-21,3679.9848157415204
2007-11-22,3653.1274042341934
2007-11-23,3659.392006080329
2007-11-26,3750.498019484148
2007-11-27,3716.1693916349245
2007-11-28,3742.3131244268247
2007-11-29,3766.692596680987
2007-11-30,3855.124547531591
2007-12-03,3862.356474697341
2007-12-04,3799.1513893405463
2007-12-05,3791.2695073812106
2007-12-06,3864.4417233842696
2007-12-07,3921.6951660627747
2007-12-10,3900.6902241166786
2007-12-11,3948.4639861573637
2007-12-12,3916.6192196428556
2007-12-13,3882.208833018385
2007-12-14,3809.4695683404216
2007-12-17,3658.85714184074
2007-12-18,3652.7632260380906
2007-12-19,3637.990090319795
2007-12-20,3624.833282324836
2007-12-21,3714.2153614605795
2007-12-24,3750.1092729657958
2007-12-25,3750.1092729657958
2007-12-26,3734.5566682996327
2007-12-27,3738.7402933874077
2007-12-28,3692.6607161560896
2007-12-31,3723.4913291259622
2008-01-01,3723.4913291259622
2008-01-02,3710.258290591627
2008-01-03,3678.5071310668063
2008-01-04,3641.01137992812
2008-01-07,3556.246418322765
2008-01-08,3592.7349485338605
2008-01-09,3575.07246556879
2008-01-10,3577.502620603258
2008-01-11,3528.4706724598786
2008-01-14,3527.1136911566173
2008-01-15,3485.3457089167887
2008-01-16,3389.5112256584493
2008-01-17,3421.4586691414675
2008-01-18,3402.590841096782
2008-01-21,3276.1646332715327
2008-01-22,3054.940637372987
2008-01-23,3165.0727262695546
2008-01-24,3272.6489273314883
2008-01-25,3456.6051670312013
2008-01-28,3440.1298415831607
2008-01-29,3369.5582548627126
2008-01-30,3304.94928682615
2008-01-31,3333.3367397581965
2008-02-01,3473.415838587549
2008-02-04,3509.502886414267
2008-02-05,3454.9254654216847
2008-02-06,3343.786719888138
2008-02-07,3351.9275535803454
2008-02-08,3413.0509629761627
2008-02-11,3359.2063291869085
2008-02-12,3402.4455737554636
2008-02-13,3310.958611843003
2008-02-14,3413.9991263446427
2008-02-15,3361.5763092280645
2008-02-18,3358.7254969149967
2008-02-19,3403.838257352794
2008-02-20,3322.9841063077065
2008-02-21,3350.5459598038765
2008-02-22,3323.7650936756627
2008-02-25,3378.434708256878
2008-02-26,3412.662405201317
2008-02-27,3455.8968212116442
2008-02-28,3400.651161678999
2008-02-29,3303.089948322777
2008-03-03,3205.8419644519076
2008-03-04,3161.906022541758
2008-03-05,3156.219257674856
2008-03-06,3167.3359276013366
2008-03-07,3059.9355444240355
2008-03-10,2975.907258904105
2008-03-11,3001.7647793953006
2008-03-12,3067.598321764224
2008-03-13,3005.6529503015013
2008-03-14,3025.608817867414
2008-03-17,2853.3534456314596
2008-03-18,2893.6980167313127
2008-03-19,3028.219212884219
2008-03-20,2918.476534961942
2008-03-21,2918.476534961942
2008-03-24,2956.5765412895453
2008-03-25,3062.8752617861473
2008-03-26,3085.9598203442133
2008-03-27,3069.5614925312398
2008-03-28,3053.959877118748
2008-03-31,3023.4321453670623
2008-04-01,3038.3340727524064
2008-04-02,3155.204011739254
2008-04-03,3218.57514911239
2008-04-04,3218.5868362287165
2008-04-07,3228.547735809753
2008-04-08,3207.8043240586985
2008-04-09,3158.0505528969593
2008-04-10,3117.5588443498305
2008-04-11,3101.356983280733
2008-04-14,3018.0640499920487
2008-04-15,3063.596339220157
2008-04-16,3123.332820454412
2008-04-17,3141.328707366496
2008-04-18,3100.616520377486
2008-04-21,3217.1479877683287
2008-04-22,3196.604876913097
2008-04-23,3277.7985080979024
2008-04-24,3250.1336453178124
2008-04-25,3236.481455098915
2008-04-28,3275.454603454421
2008-04-29,3276.3492744738137
2008-04-30,3317.086044644387
2008-05-01,3296.3452677815776
2008-05-02,3396.3264123175322
2008-05-05,3424.786892932272
2008-05-06,3389.580070304821
2008-05-07,3380.182049851281
2008-05-08,3415.042111073929
2008-05-09,3429.7201405460532
2008-05-12,3467.7989630221387
2008-05-13,3447.3685921942338
2008-05-14,3453.7978148791653
2008-05-15,3468.801551009743
2008-05-16,3518.1668658189105
2008-05-19,3535.565949693862
2008-05-20,3508.787273593096
2008-05-21,3445.2364441054265
2008-05-22,3426.470279140058
2008-05-23,3396.4862741226184
2008-05-26,3362.5172770033805
2008-05-27,3375.5787980274267
2008-05-28,3372.8503168420516
2008-05-29,3410.213690400897
2008-05-30,3379.9043109008135
2008-06-02,3367.1415290522964
2008-06-03,3313.5236547463533
2008-06-04,3362.654486995584
2008-06-05,3318.108168231397
2008-06-06,3329.2565967107057
2008-06-09,3301.7262563157506
2008-06-10,3223.026628565145
2008-06-11,3234.9498250142788
2008-06-12,3121.176597999367
2008-06-13,3173.8984792120386
2008-06-16,3143.7317189163746
2008-06-17,3166.585036766588
2008-06-18,3170.429763944302
2008-06-19,3130.3940764021418
2008-06-20,3076.5693034137953
2008-06-23,3081.696318162734
2008-06-24,3075.470458389207
2008-06-25,3058.1273177567896
2008-06-26,3086.0997990047345
2008-06-27,3044.3626871854676
2008-06-30,3014.9795116155715
2008-07-01,2941.714317499798
2008-07-02,2936.2387056807556
2008-07-03,2938.41997755044
2008-07-04,3011.1078339638552
2008-07-07,2943.9880577720933
2008-07-08,2883.6263835494674
2008-07-09,2933.7433692148966
2008-07-10,2892.904747616435
2008-07-11,2889.169432717931
2008-07-14,2865.666077190176
2008-07-15,2810.2336613466305
2008-07-16,2856.4160950761216
2008-07-17,2903.816309879875
2008-07-18,2873.0741724800937
2008-07-21,2991.7431232185886
2008-07-22,2979.1387162270603
