Date,SWEDEN IMI VALUE WEIGHTED
2005-05-02,1842.2202330426278
2005-05-03,1839.9783982896129
2005-05-04,1841.4984317745107
2005-05-05,1842.8062168556885
2005-05-06,1858.433887763269
2005-05-09,1862.0997385398489
2005-05-10,1849.3358345361914
2005-05-11,1840.8618446449782
2005-05-12,1855.8698383544488
2005-05-13,1878.9254475278522
2005-05-16,1873.5060019871805
2005-05-17,1882.106152194077
2005-05-18,1900.6408733448843
2005-05-19,1903.7717807838137
2005-05-20,1910.0692306323933
2005-05-23,1911.5972982368007
2005-05-24,1915.1467222751974
2005-05-25,1914.717224555595
2005-05-26,1928.6220402443748
2005-05-27,1933.9367287752857
2005-05-30,1941.3191287041248
2005-05-31,1946.7136717753508
2005-06-01,1953.017327328131
2005-06-02,1940.6818552666957
2005-06-03,1935.2165789785024
2005-06-06,1935.3452866163564
2005-06-07,1951.8796542336672
2005-06-08,1946.940810390894
2005-06-09,1940.8199030697472
2005-06-10,1944.152524137628
2005-06-13,1937.7959141636265
2005-06-14,1956.0913363752006
2005-06-15,1947.864515635516
2005-06-16,1963.1439236280837
2005-06-17,1977.874697382627
2005-06-20,1972.4550630354101
2005-06-21,1979.8296602713376
2005-06-22,1974.470686702036
2005-06-23,1974.3528537618943
2005-06-24,1970.204289252465
2005-06-27,1931.4610520450988
2005-06-28,1940.4500212479204
2005-06-29,1947.4017645424642
2005-06-30,1950.3488173985231
2005-07-01,1961.2441313742886
2005-07-04,1968.099572322017
2005-07-05,1979.490050311606
2005-07-06,1985.2165107286985
2005-07-07,1950.976696528813
2005-07-08,1972.320563637098
2005-07-11,1994.928729906651
2005-07-12,2001.815975540769
2005-07-13,2030.3229264115228
2005-07-14,2028.292104293256
2005-07-15,2027.1453758231567
2005-07-18,2030.108406748204
2005-07-19,2038.0669708098726
2005-07-20,2016.7317476455814
2005-07-21,2034.120606122498
2005-07-22,2042.5691038641437
2005-07-25,2038.6212077770629
2005-07-26,2041.3707853798182
2005-07-27,2060.8784947755953
2005-07-28,2067.455923176273
2005-07-29,2064.1994913381955
2005-08-01,2067.3842285312558
2005-08-02,2096.2609080040456
2005-08-03,2090.1329045498164
2005-08-04,2092.286952448284
2005-08-05,2082.9473391756
2005-08-08,2087.1539749249537
2005-08-09,2088.831707978354
2005-08-10,2110.5549866266547
2005-08-11,2107.129154546819
2005-08-12,2098.7186396456245
2005-08-15,2100.9384047637677
2005-08-16,2095.0259095345777
2005-08-17,2088.425233494553
2005-08-18,2092.9096483820294
2005-08-19,2099.9605001168375
2005-08-22,2103.962349662761
2005-08-23,2088.143626485035
2005-08-24,2064.4066456447777
2005-08-25,2043.2045964029069
2005-08-26,2030.4257936362367
2005-08-29,2039.7312751098857
2005-08-30,2033.696960320253
2005-08-31,2057.7163558354328
2005-09-01,2067.3689019796993
2005-09-02,2082.3320754461943
2005-09-05,2085.3151692348115
2005-09-06,2093.558004205111
2005-09-07,2101.8113181516933
2005-09-08,2086.815206871778
2005-09-09,2101.779050701612
2005-09-12,2110.239360067269
2005-09-13,2100.792520275637
2005-09-14,2111.4561831384917
2005-09-15,2106.6373287466445
2005-09-16,2116.819542795252
2005-09-19,2120.3932176962953
2005-09-20,2123.256921329845
2005-09-21,2102.5005427883716
2005-09-22,2107.1100342774766
2005-09-23,2102.3912971085274
2005-09-26,2129.6351382772527
2005-09-27,2134.526223198585
2005-09-28,2156.2579137426687
2005-09-29,2167.4027158260456
2005-09-30,2185.368564331721
2005-10-03,2202.784934088447
2005-10-04,2196.0935251766095
2005-10-05,2181.3503062549275
2005-10-06,2150.8693569304073
2005-10-07,2146.2905702905846
2005-10-10,2157.631876861018
2005-10-11,2164.709382513209
2005-10-12,2143.419438141657
2005-10-13,2103.141102879671
2005-10-14,2092.7306753251455
2005-10-17,2084.8569997732984
2005-10-18,2083.5284768935544
2005-10-19,2043.1282009645931
2005-10-20,2049.3059892148885
2005-10-21,2030.0692660253567
2005-10-24,2049.6139127085535
2005-10-25,2083.1530305399388
2005-10-26,2091.356980884341
2005-10-27,2071.655831023375
2005-10-28,2068.557595590868
2005-10-31,2115.1172651159036
2005-11-01,2112.684667875274
2005-11-02,2111.0916428232235
2005-11-03,2139.7099268971415
2005-11-04,2139.6364557091038
2005-11-07,2149.1288689152157
2005-11-08,2159.609590105166
2005-11-09,2154.736425049888
2005-11-10,2147.480835076405
2005-11-11,2197.9310191086524
2005-11-14,2195.6053193036946
2005-11-15,2176.5454823599007
2005-11-16,2179.023510711512
2005-11-17,2191.159091272364
2005-11-18,2200.7537393198063
2005-11-21,2222.6944138181743
2005-11-22,2220.720149464365
2005-11-23,2234.488539948672
2005-11-24,2228.0420302375737
2005-11-25,2240.133266286362
2005-11-28,2248.0227196873516
2005-11-29,2229.814578051964
2005-11-30,2210.34308459234
2005-12-01,2255.2078745831495
2005-12-02,2286.4097064492685
2005-12-05,2269.9232549089043
2005-12-06,2304.07301266842
2005-12-07,2300.7663351608826
2005-12-08,2304.7695313210775
2005-12-09,2310.5529306587455
2005-12-12,2302.2107981751183
2005-12-13,2309.9390166799462
2005-12-14,2297.2759643857985
2005-12-15,2284.3932099278436
2005-12-16,2305.1580602879676
2005-12-19,2317.6537561652076
2005-12-20,2325.7301281655127
2005-12-21,2339.909160763066
2005-12-22,2338.2990285491383
2005-12-23,2359.658420090424
2005-12-26,2359.658420090424
2005-12-27,2376.6689498469113
2005-12-28,2381.8055102541643
2005-12-29,2393.117481495524
2005-12-30,2385.8448377800437
2006-01-02,2389.4595029815887
2006-01-03,2406.9841895576906
2006-01-04,2423.7371045083532
2006-01-05,2427.5385649913114
2006-01-06,2430.2675811053205
2006-01-09,2449.2576269746946
2006-01-10,2418.528318965995
2006-01-11,2436.8405788319606
2006-01-12,2447.5531279910765
2006-01-13,2430.668070550991
2006-01-16,2431.650735931574
2006-01-17,2416.8028914797474
2006-01-18,2367.999378747921
2006-01-19,2375.733129090506
2006-01-20,2376.0486405014
2006-01-23,2382.5891392493395
2006-01-24,2371.327506846448
2006-01-25,2395.2882943704326
2006-01-26,2418.0225409119416
2006-01-27,2448.827366512035
2006-01-30,2451.6400727875707
2006-01-31,2463.978733920514
2006-02-01,2483.349276076605
2006-02-02,2479.2690850523513
2006-02-03,2460.576354100251
2006-02-06,2467.552075818571
2006-02-07,2453.5071984066726
2006-02-08,2478.9312277408544
2006-02-09,2507.3027529097385
2006-02-10,2485.6604037766606
2006-02-13,2477.5519022637177
2006-02-14,2492.237576299113
2006-02-15,2487.8785874106297
2006-02-16,2490.9107676467834
2006-02-17,2503.410314916811
2006-02-20,2516.6384740552344
2006-02-21,2528.913896813388
2006-02-22,2547.094905969436
2006-02-23,2543.234239633757
2006-02-24,2564.355730118189
2006-02-27,2567.6876282135536
2006-02-28,2518.499133512538
2006-03-01,2546.9208398232545
2006-03-02,2538.9196647369113
2006-03-03,2555.476953349942
2006-03-06,2570.2911944404827
2006-03-07,2542.762476790004
2006-03-08,2517.8627358402405
2006-03-09,2549.0962074032727
2006-03-10,2567.8569310130524
2006-03-13,2582.049347739462
2006-03-14,2593.2749036326045
2006-03-15,2603.0957437274883
2006-03-16,2621.0426983213674
2006-03-17,2637.413443917304
2006-03-20,2651.671313048963
2006-03-21,2646.5380039914403
2006-03-22,2652.220940317768
2006-03-23,2678.6900473935575
2006-03-24,2694.385775735934
2006-03-27,2692.895414830895
2006-03-28,2680.567764249774
2006-03-29,2684.5490896088545
2006-03-30,2709.6846284505286
2006-03-31,2692.6523585719474
2006-04-03,2749.5906601194124
2006-04-04,2743.42740286286
2006-04-05,2767.889286414402
2006-04-06,2767.1837354573286
2006-04-07,2749.3729994003484
2006-04-10,2748.7322834949605
2006-04-11,2733.091778413787
2006-04-12,2729.7010915688497
2006-04-13,2741.7000863124354
2006-04-14,2741.7000863124354
2006-04-17,2747.1403401449165
2006-04-18,2740.2695686782945
2006-04-19,2788.680471511898
2006-04-20,2793.6468055750333
2006-04-21,2803.8990169071426
2006-04-24,2781.546827744967
2006-04-25,2779.128006663811
2006-04-26,2790.8718958223217
2006-04-27,2770.92428797951
2006-04-28,2757.4846115693595
2006-05-01,2763.3588494289866
2006-05-02,2781.3920340928853
2006-05-03,2770.42254187501
2006-05-04,2789.375721406504
2006-05-05,2817.194121811162
2006-05-08,2817.1441940987406
2006-05-09,2820.90185286694
2006-05-10,2816.2015955164516
2006-05-11,2795.5702508104864
2006-05-12,2717.5703221472245
2006-05-15,2648.579237809409
2006-05-16,2644.6774500486167
2006-05-17,2534.9633767117757
2006-05-18,2498.070992800071
2006-05-19,2510.2492479827047
2006-05-22,2372.976214423734
2006-05-23,2515.811651047135
2006-05-24,2467.5976378200116
2006-05-25,2467.4037866266126
2006-05-26,2579.296206151569
2006-05-29,2590.205229761499
2006-05-30,2507.075204844717
2006-05-31,2535.0032277552696
2006-06-01,2567.2559615757664
2006-06-02,2566.3780197933934
2006-06-05,2565.322707289922
2006-06-06,2560.391119702522
2006-06-07,2501.0438102028384
2006-06-08,2385.780911558782
2006-06-09,2444.812276596206
2006-06-12,2400.472340487177
2006-06-13,2308.506069580677
2006-06-14,2360.430076857092
2006-06-15,2445.273869123665
2006-06-16,2401.2643362658864
2006-06-19,2434.8095319910935
2006-06-20,2447.846086409732
2006-06-21,2463.9268810712383
2006-06-22,2466.2601039855404
2006-06-23,2468.575669663521
2006-06-26,2473.9787526701584
2006-06-27,2430.7799601891734
2006-06-28,2430.45226167634
2006-06-29,2498.064929621589
2006-06-30,2546.9251282603527
2006-07-03,2555.0521759459602
2006-07-04,2584.0657340205435
2006-07-05,2552.4672930768374
2006-07-06,2576.6547524751436
2006-07-07,2554.633591510671
2006-07-10,2555.3239152818674
2006-07-11,2526.868815631539
2006-07-12,2520.9299540569887
2006-07-13,2474.186003717583
2006-07-14,2435.3125929225766
2006-07-17,2399.306869750979
2006-07-18,2363.509193638115
2006-07-19,2463.8219489729872
2006-07-20,2466.527653938925
2006-07-21,2434.7860958497954
2006-07-24,2471.2281939155737
2006-07-25,2462.8389969253053
2006-07-26,2494.968587087104
2006-07-27,2531.9442206426565
2006-07-28,2537.433285430354
2006-07-31,2529.6932008236936
2006-08-01,2494.878049264783
2006-08-02,2530.0994350198876
2006-08-03,2513.2666710720255
2006-08-04,2528.6495718495626
2006-08-07,2504.32317517313
2006-08-08,2507.7265376506607
2006-08-09,2533.1543842600167
2006-08-10,2499.7014308762946
2006-08-11,2514.6719533021032
2006-08-14,2531.300289824191
2006-08-15,2567.02434362293
2006-08-16,2589.322666947176
2006-08-17,2624.0931294713896
2006-08-18,2615.8239901642783
2006-08-21,2620.0805695905465
2006-08-22,2640.641894969439
2006-08-23,2614.54775663512
2006-08-24,2608.8411342020036
2006-08-25,2603.0159971835533
2006-08-28,2613.802508305324
2006-08-29,2635.1153587716867
2006-08-30,2646.167723371084
2006-08-31,2639.2585208242504
2006-09-01,2634.111213542695
2006-09-04,2680.001580455153
2006-09-05,2673.4543184197414
2006-09-06,2656.440480829753
2006-09-07,2621.0614959333498
2006-09-08,2662.085198577913
2006-09-11,2656.5638409084677
2006-09-12,2709.324217011794
2006-09-13,2744.600075904019
2006-09-14,2768.968846640366
2006-09-15,2770.6691369507816
2006-09-18,2798.2900136212506
2006-09-19,2785.78662487669
2006-09-20,2803.695804537016
2006-09-21,2807.501232157851
2006-09-22,2760.2907832652927
2006-09-25,2725.911785003913
2006-09-26,2743.9819567893137
2006-09-27,2786.7063252509415
2006-09-28,2794.912463364813
2006-09-29,2782.6557458641496
2006-10-02,2777.0035695367187
2006-10-03,2761.356241600309
2006-10-04,2792.8164918919288
2006-10-05,2849.798229288281
2006-10-06,2856.3272599038455
2006-10-09,2850.364589389505
2006-10-10,2879.7671933341826
2006-10-11,2898.235768312694
2006-10-12,2943.4374972566093
2006-10-13,2928.587428377418
2006-10-16,2938.853201702753
2006-10-17,2892.387719611665
2006-10-18,2930.384614256237
2006-10-19,2949.3389316642424
2006-10-20,2975.0934678060016
2006-10-23,2989.7751526844577
2006-10-24,2985.0284616793056
2006-10-25,2982.670505854639
2006-10-26,2977.0821439203373
2006-10-27,2963.5924693692914
2006-10-30,2942.279254543068
2006-10-31,2955.837976812527
2006-11-01,2989.952954398471
2006-11-02,2961.2214486842604
2006-11-03,2970.0163133544133
2006-11-06,3017.7533048312184
2006-11-07,3042.329040322158
2006-11-08,3048.1863805151
2006-11-09,3064.954631175037
2006-11-10,3047.8473476278195
2006-11-13,3066.0641671421963
2006-11-14,3073.308208761193
2006-11-15,3096.1895568010923
2006-11-16,3090.8359724337033
2006-11-17,3055.1126352602228
2006-11-20,3063.2918847084134
2006-11-21,3079.41566981726
2006-11-22,3084.881580911306
2006-11-23,3095.1947234860086
2006-11-24,3052.040548906297
2006-11-27,2967.8303094862276
2006-11-28,2951.3340167281185
2006-11-29,3019.674349350763
2006-11-30,2988.1522700476244
2006-12-01,2980.833661509008
2006-12-04,3022.941542171241
2006-12-05,3057.5812007018108
2006-12-06,3051.0055378618604
2006-12-07,3086.19999923425
2006-12-08,3078.221341022168
2006-12-11,3117.2033535929836
2006-12-12,3188.259184210279
2006-12-13,3176.147654050933
2006-12-14,3177.0368007238176
2006-12-15,3208.7531777950753
2006-12-18,3210.6089924214048
2006-12-19,3186.4169968157757
2006-12-20,3225.7866054110887
2006-12-21,3251.4255258947833
2006-12-22,3251.4822063490446
2006-12-25,3251.4822063490446
2006-12-26,3242.2163143640123
2006-12-27,3262.4526039583693
2006-12-28,3261.5112041118737
2006-12-29,3267.5341193957233
2007-01-01,3267.5341193957233
2007-01-02,3309.8739941042104
2007-01-03,3289.252175021938
2007-01-04,3230.527781572318
2007-01-05,3236.3737479444326
2007-01-08,3224.8582567981625
2007-01-09,3219.022554666373
2007-01-10,3179.946653996639
2007-01-11,3258.6380728401837
2007-01-12,3276.0365970671223
2007-01-15,3326.5213816094565
2007-01-16,3325.13064896417
2007-01-17,3327.514081858341
2007-01-18,3316.7127741327313
2007-01-19,3342.3827620655434
2007-01-22,3342.450500935038
2007-01-23,3336.533889881135
2007-01-24,3354.5076137613532
2007-01-25,3367.7612025302974
2007-01-26,3333.441081294584
2007-01-29,3357.7143069170143
2007-01-30,3392.4317281761155
2007-01-31,3376.4068395258832
2007-02-01,3404.6062783071416
2007-02-02,3416.0121901602365
2007-02-05,3399.0434514715103
2007-02-06,3424.6259192365237
2007-02-07,3447.821136339269
2007-02-08,3422.3729009148283
2007-02-09,3456.4203129434336
2007-02-12,3400.5030010732685
2007-02-13,3402.6186004458423
2007-02-14,3480.3899551990144
2007-02-15,3459.03795266239
2007-02-16,3448.002896714742
2007-02-19,3473.9019083152043
2007-02-20,3438.4082762799253
2007-02-21,3415.2434979525706
2007-02-22,3412.86512657165
2007-02-23,3434.411751675536
2007-02-26,3481.2324943247154
2007-02-27,3348.136112047974
2007-02-28,3256.9102794836263
2007-03-01,3230.7899520106803
2007-03-02,3261.681281183122
2007-03-05,3210.880718662051
2007-03-06,3232.4391007552676
2007-03-07,3282.9482139274755
2007-03-08,3336.814236667011
2007-03-09,3340.5216270885503
2007-03-12,3345.8449109219005
2007-03-13,3305.680192298552
2007-03-14,3185.786558103322
2007-03-15,3285.4530682912678
2007-03-16,3277.307154001253
2007-03-19,3332.409637402216
2007-03-20,3358.911204046866
2007-03-21,3381.71878060594
2007-03-22,3431.703002223369
2007-03-23,3437.670624919794
2007-03-26,3395.659035536215
2007-03-27,3408.55381939725
2007-03-28,3368.6180998812747
2007-03-29,3419.201759739056
2007-03-30,3424.022753175676
2007-04-02,3449.309317632648
2007-04-03,3500.6136094847498
2007-04-04,3501.2488472373034
2007-04-05,3521.3507775963076
2007-04-06,3521.3507775963076
2007-04-09,3516.2383686428634
2007-04-10,3563.3975187168744
2007-04-11,3550.495244175688
2007-04-12,3571.0994717538438
2007-04-13,3585.3951571145335
2007-04-16,3649.180874213588
2007-04-17,3656.724858453046
2007-04-18,3626.4988808301764
2007-04-19,3611.389670844398
2007-04-20,3668.2687338969977
2007-04-23,3664.194414259208
2007-04-24,3619.2106947942575
2007-04-25,3657.8931838424287
2007-04-26,3690.5392198130144
2007-04-27,3676.3524014699005
2007-04-30,3693.264381075059
2007-05-01,3703.8049759451496
2007-05-02,3703.683486651418
2007-05-03,3666.319243664502
2007-05-04,3681.4854025154204
2007-05-07,3706.812888824335
2007-05-08,3603.0011042062797
2007-05-09,3589.167646957582
2007-05-10,3540.272719129931
2007-05-11,3591.519482836295
2007-05-14,3622.048217908796
2007-05-15,3637.8337571650095
2007-05-16,3641.672485589377
2007-05-17,3628.44723220553
2007-05-18,3660.5252738613813
2007-05-21,3649.5451477322
2007-05-22,3650.589628689462
2007-05-23,3711.094418887318
2007-05-24,3695.2618184179078
2007-05-25,3678.404345168872
2007-05-28,3700.4254670034093
2007-05-29,3658.45557253984
2007-05-30,3614.86511120123
2007-05-31,3666.159969863993
2007-06-01,3697.472544654759
2007-06-04,3670.9494541517633
2007-06-05,3675.916650121627
2007-06-06,3668.442810764046
2007-06-07,3535.094695749359
2007-06-08,3542.3557985689354
2007-06-11,3565.3882187961362
2007-06-12,3493.1917924709496
2007-06-13,3515.127172345757
2007-06-14,3565.933697458344
2007-06-15,3595.8780230389766
2007-06-18,3616.1216765074564
2007-06-19,3598.2374354262374
2007-06-20,3670.4659429039284
2007-06-21,3603.261515766708
2007-06-22,3612.5593590262465
2007-06-25,3589.6798671406755
2007-06-26,3553.937534717841
2007-06-27,3549.592269552635
2007-06-28,3614.8071070445485
2007-06-29,3597.157581221765
2007-07-02,3595.7215131560547
2007-07-03,3663.7566964876355
2007-07-04,3697.9678789993527
2007-07-05,3681.0756208324683
2007-07-06,3692.68701943726
2007-07-09,3718.3810255877484
2007-07-10,3697.2315540712816
2007-07-11,3701.5420900957597
2007-07-12,3762.089619764084
2007-07-13,3773.722785440752
2007-07-16,3790.76057829776
2007-07-17,3754.091804694816
2007-07-18,3737.4011498187224
2007-07-19,3767.520488642211
2007-07-20,3721.925964447542
2007-07-23,3742.2165663635046
2007-07-24,3681.439424422251
2007-07-25,3628.936695125602
2007-07-26,3496.9929057831323
2007-07-27,3506.344925765835
2007-07-30,3544.348486067524
2007-07-31,3585.016478492576
2007-08-01,3495.883907577454
2007-08-02,3550.7883793945666
2007-08-03,3498.046582761882
2007-08-06,3431.884931511465
2007-08-07,3470.5638947855505
2007-08-08,3552.9161343081787
2007-08-09,3458.136276337168
2007-08-10,3335.6554499971967
2007-08-13,3413.7903285562825
2007-08-14,3379.5685061871186
2007-08-15,3335.2927204963107
2007-08-16,3213.094328798437
2007-08-17,3299.373980778858
2007-08-20,3320.737013326943
2007-08-21,3290.5262040805706
2007-08-22,3348.598857838556
2007-08-23,3372.8178346408977
2007-08-24,3410.3264787085795
2007-08-27,3388.857477632158
2007-08-28,3304.134062852807
2007-08-29,3346.6696240379506
2007-08-30,3372.0819923984645
2007-08-31,3402.987139111112
2007-09-03,3431.6745969252083
2007-09-04,3441.9875473010948
2007-09-05,3360.802687173081
2007-09-06,3367.1460379851696
2007-09-07,3272.7255613838865
2007-09-10,3232.2853322053834
2007-09-11,3312.0184750011676
2007-09-12,3350.087623562749
2007-09-13,3393.192015184285
2007-09-14,3337.3981222964167
2007-09-17,3279.991501747447
2007-09-18,3330.5168188816056
2007-09-19,3460.058222796159
2007-09-20,3416.689746467382
2007-09-21,3431.5746888260983
2007-09-24,3407.1454909302693
2007-09-25,3348.5909554679506
2007-09-26,3370.992438835889
2007-09-27,3440.9168484997062
2007-09-28,3463.7796140673527
2007-10-01,3490.185629535987
2007-10-02,3499.661941360021
2007-10-03,3527.991187566651
2007-10-04,3533.202273602623
2007-10-05,3581.153862636682
2007-10-08,3570.6421681884262
2007-10-09,3590.50940610352
2007-10-10,3595.6170541775064
2007-10-11,3632.5290194903714
2007-10-12,3612.079375228367
2007-10-15,3579.064514479184
2007-10-16,3440.4470820157953
2007-10-17,3448.4190551580186
2007-10-18,3388.5845362812483
2007-10-19,3331.8948225205154
2007-10-22,3242.4042197593258
2007-10-23,3330.9801423394656
2007-10-24,3273.5692780337404
2007-10-25,3319.465909455605
2007-10-26,3326.7604857817655
2007-10-29,3335.2523036921357
2007-10-30,3320.0219748445634
2007-10-31,3356.025060578958
2007-11-01,3295.257146677346
2007-11-02,3246.1357176339548
2007-11-05,3243.192333169088
2007-11-06,3262.3514663846277
2007-11-07,3225.6145251522316
2007-11-08,3214.3957604086536
2007-11-09,3131.8775784618274
2007-11-12,3157.1371820905533
2007-11-13,3159.1920493889434
2007-11-14,3178.7952163462887
2007-11-15,3115.6256019017496
2007-11-16,3087.856192943255
2007-11-19,2999.021412246159
2007-11-20,3021.8954902523556
2007-11-21,2940.008157668556
2007-11-22,2940.047798308773
2007-11-23,2959.8210302954844
2007-11-26,2993.735115500475
2007-11-27,2966.1775719255015
2007-11-28,3067.5470340353936
2007-11-29,3072.2377258063857
2007-11-30,3099.4832523534487
2007-12-03,3091.696733290138
2007-12-04,3018.759582664471
2007-12-05,3090.384557254563
2007-12-06,3102.20146426403
2007-12-07,3148.7659386927126
2007-12-10,3180.408512612788
2007-12-11,3176.7172123016217
2007-12-12,3171.3869224111813
2007-12-13,3079.8178983789935
2007-12-14,3081.476514045496
2007-12-17,2981.7208637217996
2007-12-18,2971.6069013305955
2007-12-19,2961.016673012957
2007-12-20,2947.9247801454326
2007-12-21,3007.1933622333368
2007-12-24,2997.3465400605282
2007-12-25,2997.3465400605282
2007-12-26,3011.3318642327904
2007-12-27,2990.127017322383
2007-12-28,3016.5816195763737
2007-12-31,3017.5069597428055
2008-01-01,3017.5069597428055
2008-01-02,2965.6206134269432
2008-01-03,2964.6624722670495
2008-01-04,2868.9707733511673
2008-01-07,2851.331452595125
2008-01-08,2870.8332897995547
2008-01-09,2806.5771182660555
2008-01-10,2779.4438742388925
2008-01-11,2766.822596754228
2008-01-14,2816.1124390014847
2008-01-15,2720.554529009193
2008-01-16,2686.2381800855055
2008-01-17,2691.1676361086484
2008-01-18,2645.7111859662673
2008-01-21,2522.2864009100786
2008-01-22,2617.196320082891
2008-01-23,2527.6634160446984
2008-01-24,2635.4635438438822
2008-01-25,2653.2015097591866
2008-01-28,2605.4935881075717
2008-01-29,2649.543261444807
2008-01-30,2651.2074854755465
2008-01-31,2624.1371604961964
2008-02-01,2698.337921127403
2008-02-04,2728.10560603681
2008-02-05,2625.90367291799
2008-02-06,2632.0332989834064
2008-02-07,2565.9591572111894
2008-02-08,2583.2301726801743
2008-02-11,2548.6815589291327
2008-02-12,2668.1119535215107
2008-02-13,2700.5708784202657
2008-02-14,2712.859540243356
2008-02-15,2685.419453653142
2008-02-18,2753.5138505330415
2008-02-19,2777.623857498865
2008-02-20,2732.6252146150223
2008-02-21,2760.7369382022625
2008-02-22,2721.0500560243077
2008-02-25,2779.0400439953346
2008-02-26,2830.587422969878
2008-02-27,2830.1416186219276
2008-02-28,2770.955705749286
2008-02-29,2751.348452414223
2008-03-03,2728.840515326949
2008-03-04,2664.392646438186
2008-03-05,2724.7236162246713
2008-03-06,2684.494978394264
2008-03-07,2638.2288108061966
2008-03-10,2600.465086155326
2008-03-11,2649.407446221833
2008-03-12,2697.2013354319015
2008-03-13,2655.0622002381274
2008-03-14,2614.095610932597
2008-03-17,2499.712581926386
2008-03-18,2586.180985091397
2008-03-19,2564.8458879595587
2008-03-20,2523.4559481777687
2008-03-21,2523.4559481777687
2008-03-24,2521.95375125627
2008-03-25,2645.731085251593
2008-03-26,2640.116618052399
2008-03-27,2698.1676755589606
2008-03-28,2700.3479136926935
2008-03-31,2696.8337127018012
2008-04-01,2795.098029526956
2008-04-02,2854.35184859958
2008-04-03,2827.0402348721027
2008-04-04,2794.5288229432153
2008-04-07,2847.843393330811
2008-04-08,2807.4639881850317
2008-04-09,2801.9039573201603
2008-04-10,2787.4702328950602
2008-04-11,2742.3629796784085
2008-04-14,2715.860210317476
2008-04-15,2717.559826730016
2008-04-16,2785.2000434287293
2008-04-17,2738.9726575518384
2008-04-18,2784.1649917618392
2008-04-21,2766.1531295291024
2008-04-22,2758.4265534873634
2008-04-23,2801.8285011720795
2008-04-24,2773.4664007310307
2008-04-25,2858.196623288801
2008-04-28,2877.8274183424883
2008-04-29,2837.1293263097946
2008-04-30,2839.8775273010065
2008-05-01,2835.2634028105153
2008-05-02,2894.546914166199
2008-05-05,2901.293502289143
2008-05-06,2913.094952715242
2008-05-07,2962.4329970703293
2008-05-08,2964.7684795414657
2008-05-09,2934.3087769674366
2008-05-12,2956.0610881548005
2008-05-13,2955.7894207618847
2008-05-14,2948.805266822315
2008-05-15,2953.026947848434
2008-05-16,2974.073207813445
2008-05-19,3023.372328426142
2008-05-20,2949.51337604701
2008-05-21,2919.1330623996255
2008-05-22,2947.258840569622
2008-05-23,2898.441226658543
2008-05-26,2903.662844364109
2008-05-27,2888.857266580934
2008-05-28,2901.4252098968477
2008-05-29,2902.474300839641
2008-05-30,2906.4837189331524
2008-06-02,2866.568916006587
2008-06-03,2877.563795468519
2008-06-04,2828.9677707576293
2008-06-05,2824.9101242661623
2008-06-06,2825.047287942785
2008-06-09,2737.645385460747
2008-06-10,2711.775613979505
2008-06-11,2667.3657905226955
2008-06-12,2687.328117686059
2008-06-13,2700.4340531149346
2008-06-16,2712.2487930437833
2008-06-17,2732.072571759319
2008-06-18,2654.8774770157565
2008-06-19,2623.2204818166433
2008-06-20,2618.6979019603937
2008-06-23,2560.654636385762
2008-06-24,2512.3030582360175
2008-06-25,2555.1638436818125
2008-06-26,2470.26938420881
2008-06-27,2418.4079445235975
2008-06-30,2403.880240190703
2008-07-01,2360.801994133575
2008-07-02,2375.1554952664574
2008-07-03,2381.8489978184307
2008-07-04,2352.7999719296163
2008-07-07,2384.3733970166963
2008-07-08,2327.3974307175095
2008-07-09,2370.506697748807
2008-07-10,2328.7272271902707
2008-07-11,2268.057231627259
2008-07-14,2295.8233170188723
2008-07-15,2248.6957140724085
2008-07-16,2274.32198189519
2008-07-17,2394.9998326676705
2008-07-18,2468.7523052193555
2008-07-21,2488.881275922657
2008-07-22,2404.234444233003
2008-07-23,2455.911497145802
2008-07-24,2388.010482802305
2008-07-25,2386.9014255981315
2008-07-28,2363.620829794056
2008-07-29,2351.189695394448
2008-07-30,2404.2210183509196
2008-07-31,2401.013396545546
2008-08-01,2369.2550039880425
2008-08-04,2355.68011284047
2008-08-05,2456.736549797484
2008-08-06,2514.3180574253443
2008-08-07,2499.9524514602635
2008-08-08,2519.073577842517
2008-08-11,2573.632971326503
2008-08-12,2564.9931206854208
2008-08-13,2495.307128187608
2008-08-14,2503.694627547951
2008-08-15,2500.888201790833
2008-08-18,2502.1027410055444
2008-08-19,2377.9247352793923
2008-08-20,2384.9812185373553
2008-08-21,2376.840617526784
2008-08-22,2457.434546993178
2008-08-25,2421.0979152150253
2008-08-26,2432.9661363408522
2008-08-27,2426.4464610436044
2008-08-28,2468.4016394771834
2008-08-29,2444.7200715835293
2008-09-01,2452.682321240639
2008-09-02,2498.636844845297
2008-09-03,2472.1679915259474
2008-09-04,2384.683199643042
2008-09-05,2319.6017233750886
2008-09-08,2423.728907282126
2008-09-09,2390.6163748903373
2008-09-10,2368.83564257332
2008-09-11,2318.7507394018357
2008-09-12,2384.0320051376684
2008-09-15,2294.9330864201047
2008-09-16,2222.403509743164
2008-09-17,2136.860675618112
2008-09-18,2143.206812253874
2008-09-19,2358.571834505393
2008-09-22,2317.43132893555
2008-09-23,2249.5955099489174
2008-09-24,2233.8432563178794
2008-09-25,2283.592773208081
2008-09-26,2246.836159011655
2008-09-29,2100.946002311947
2008-09-30,2084.9164501013965
2008-10-01,2109.3617445561904
2008-10-02,2094.2397278841654
2008-10-03,2141.7379452118716
2008-10-06,1966.1999832226256
2008-10-07,1930.1231373865667
