Date,CHINA 50
2010-11-10,1237.61176365
2010-11-11,1252.47733325
2010-11-12,1220.52613449
2010-11-15,1204.92637748
2010-11-16,1183.88976704
2010-11-17,1157.78012809
2010-11-18,1183.24812019
2010-11-19,1183.8441827
2010-11-22,1187.05053622
2010-11-23,1156.09619893
2010-11-24,1159.03770429
2010-11-25,1164.23921452
2010-11-26,1151.93803668
2010-11-29,1161.98353144
2010-11-30,1153.46016666
2010-12-01,1164.00323978
2010-12-02,1177.87540194
2010-12-03,1169.38876761
2010-12-06,1164.21780616
2010-12-07,1174.23155082
2010-12-08,1155.64621312
2010-12-09,1158.15837106
2010-12-10,1154.5707404
2010-12-13,1160.70016369
2010-12-14,1168.35637436
2010-12-15,1146.08480366
2010-12-16,1129.2877277
2010-12-17,1130.81073652
2010-12-20,1127.79718462
2010-12-21,1144.75232361
2010-12-22,1145.75332262
2010-12-23,1138.45156461
2010-12-24,1132.27529642
2010-12-27,1131.99157285
2010-12-28,1119.9414341
2010-12-29,1135.91976816
2010-12-30,1139.05187702
2010-12-31,1148.12875483
2011-01-03,1166.09272481
2011-01-04,1177.20028936
2011-01-05,1174.58149748
2011-01-06,1175.3881382
2011-01-07,1168.98428343
2011-01-10,1159.31312514
2011-01-11,1167.91902907
2011-01-12,1186.79358982
2011-01-13,1192.42543037
2011-01-14,1190.81162373
2011-01-17,1177.14879152
2011-01-18,1175.75966668
2011-01-19,1191.98182549
2011-01-20,1166.9396305
2011-01-21,1157.0411037
2011-01-24,1147.8676294
2011-01-25,1148.54535012
2011-01-26,1156.10427928
2011-01-27,1154.78597376
2011-01-28,1143.90682236
2011-01-31,1140.99068284
2011-02-01,1141.4229184
2011-02-02,1157.97830705
2011-02-03,1158.14935699
2011-02-04,1157.99317896
2011-02-07,1135.60583444
2011-02-08,1134.42231762
2011-02-09,1112.43308999
2011-02-10,1088.62633403
2011-02-11,1096.78428637
2011-02-14,1123.0507543
2011-02-15,1112.56827064
2011-02-16,1124.10312211
2011-02-17,1132.11368245
2011-02-18,1147.42736885
2011-02-21,1142.25970694
2011-02-22,1116.54488348
2011-02-23,1106.94335269
2011-02-24,1092.23403439
2011-02-25,1110.90091895
2011-02-28,1128.44729837
2011-03-01,1144.91222204
2011-03-02,1134.40092388
2011-03-03,1143.3348775
2011-03-04,1162.15138771
2011-03-07,1160.39874242
2011-03-08,1174.45658634
2011-03-09,1181.70497474
2011-03-10,1172.2965701
2011-03-11,1152.21123334
2011-03-14,1162.16501458
2011-03-15,1129.57197805
2011-03-16,1134.3346415
2011-03-17,1110.97807688
2011-03-18,1111.20557027
2011-03-21,1133.15752798
2011-03-22,1147.74696179
2011-03-23,1144.03146198
2011-03-24,1153.56526168
2011-03-25,1166.31964631
2011-03-28,1157.47017171
2011-03-29,1159.97369241
2011-03-30,1180.22169671
2011-03-31,1189.86009957
2011-04-01,1206.52949738
2011-04-04,1222.98401185
2011-04-05,1223.18068872
2011-04-06,1228.93715322
2011-04-07,1231.18196288
2011-04-08,1235.60100212
2011-04-11,1234.739076
2011-04-12,1214.57734471
2011-04-13,1223.96139815
2011-04-14,1217.73642335
2011-04-15,1221.06968082
2011-04-18,1212.45097046
2011-04-19,1196.39040954
2011-04-20,1221.87767347
2011-04-21,1238.46165136
2011-04-22,1238.46165136
2011-04-25,1237.71264768
2011-04-26,1230.052379
2011-04-27,1219.88346481
2011-04-28,1212.47240818
2011-04-29,1206.55644662
2011-05-02,1206.85941998
2011-05-03,1200.09165729
2011-05-04,1179.12216957
2011-05-05,1175.80067426
2011-05-06,1176.62501593
2011-05-09,1183.90177172
2011-05-10,1184.09218187
2011-05-11,1188.32507808
2011-05-12,1175.79523476
2011-05-13,1184.1870339
2011-05-16,1167.09061554
2011-05-17,1170.17401437
2011-05-18,1181.00863313
2011-05-19,1189.44311652
2011-05-20,1192.88118943
2011-05-23,1165.890865
2011-05-24,1172.5495823
2011-05-25,1173.86452157
2011-05-26,1181.38045047
2011-05-27,1197.98685741
2011-05-30,1202.09482566
2011-05-31,1226.43702873
2011-06-01,1224.94974516
2011-06-02,1206.3008358
2011-06-03,1189.83628245
2011-06-06,1189.64510356
2011-06-07,1188.66555226
2011-06-08,1178.98796932
2011-06-09,1170.49986224
2011-06-10,1161.76981247
2011-06-13,1167.62449904
2011-06-14,1168.46062986
2011-06-15,1162.11355229
2011-06-16,1141.9578588
2011-06-17,1128.44654906
2011-06-20,1129.36333671
2011-06-21,1144.3827819
2011-06-22,1147.32194374
2011-06-23,1140.68589567
2011-06-24,1171.16046393
2011-06-27,1167.86686725
2011-06-28,1168.24141926
2011-06-29,1166.77620708
2011-06-30,1183.4821233
2011-07-01,1183.42889276
2011-07-04,1209.78745903
2011-07-05,1207.32062663
2011-07-06,1191.87762299
2011-07-07,1194.53291361
2011-07-08,1206.59106024
2011-07-11,1184.60762315
2011-07-12,1141.6295654
2011-07-13,1165.78010389
2011-07-14,1168.02990469
2011-07-15,1163.87493802
2011-07-18,1160.91186729
2011-07-19,1164.76703086
2011-07-20,1172.58708176
2011-07-21,1168.22452653
2011-07-22,1192.94362306
2011-07-25,1179.03604957
2011-07-26,1196.94409495
2011-07-27,1197.63035781
2011-07-28,1194.82499736
2011-07-29,1183.28933866
2011-08-01,1198.15976314
2011-08-02,1176.96323583
2011-08-03,1152.64258812
2011-08-04,1147.45549844
2011-08-05,1100.64820905
2011-08-08,1072.71669805
2011-08-09,1011.78605285
2011-08-10,1037.81004442
2011-08-11,1034.64164442
2011-08-12,1033.23724791
2011-08-15,1073.09374745
2011-08-16,1073.05246211
2011-08-17,1072.8652378
2011-08-18,1051.42303587
2011-08-19,1016.36418696
2011-08-22,1009.51841229
2011-08-23,1033.88180618
2011-08-24,1009.91073995
2011-08-25,1028.99238087
2011-08-26,1019.21008951
2011-08-29,1039.03786247
2011-08-30,1059.59982789
2011-08-31,1079.10298302
2011-09-01,1084.45577548
2011-09-02,1063.75676358
2011-09-05,1028.1567672
2011-09-06,1034.37977253
2011-09-07,1055.2275087
2011-09-08,1050.50484803
2011-09-09,1047.25184098
2011-09-12,1001.21733987
2011-09-13,1000.83244872
2011-09-14,1003.64455004
2011-09-15,1010.59712148
2011-09-16,1025.26112707
2011-09-19,992.6651876
2011-09-20,996.16639227
2011-09-21,986.40948435
2011-09-22,929.1048903
2011-09-23,913.64275972
2011-09-26,892.16688126
2011-09-27,940.3526725
2011-09-28,941.57803973
2011-09-29,942.04935747
2011-09-30,914.22468284
2011-10-03,863.8116203
2011-10-04,834.20881663
2011-10-05,834.48747929
2011-10-06,886.82450346
2011-10-07,912.4196316
2011-10-10,910.00976491
2011-10-11,941.3407499
2011-10-12,955.72074982
2011-10-13,980.69381585
2011-10-14,962.21169731
2011-10-17,988.89879885
2011-10-18,942.87709212
2011-10-19,953.29631372
2011-10-20,931.61946554
2011-10-21,933.66300465
2011-10-24,978.21690252
2011-10-25,993.53546126
2011-10-26,1006.91999685
2011-10-27,1049.37584337
2011-10-28,1054.26092767
2011-10-31,1044.11538066
2011-11-01,1016.5553466
2011-11-02,1041.56259937
2011-11-03,1022.2595579
2011-11-04,1055.87814244
2011-11-07,1046.35461517
2011-11-08,1046.19644943
2011-11-09,1067.1492693
2011-11-10,1015.09202295
2011-11-11,1028.10484879
2011-11-14,1051.9912947
2011-11-15,1045.87335098
2011-11-16,1024.04732182
2011-11-17,1016.30271494
2011-11-18,991.22715319
2011-11-21,975.86050295
2011-11-22,977.20395174
2011-11-23,953.87311157
2011-11-24,959.94325884
2011-11-25,945.83024201
2011-11-28,966.71349366
2011-11-29,978.40889221
2011-11-30,964.98574748
2011-12-01,1030.43531526
2011-12-02,1031.91826617
2011-12-05,1036.96408947
2011-12-06,1022.03151697
2011-12-07,1038.52714778
2011-12-08,1032.84012138
2011-12-09,1003.76790548
2011-12-12,1002.82650388
2011-12-13,995.38250882
2011-12-14,989.23922038
2011-12-15,969.4658118
2011-12-16,984.79005268
2011-12-19,972.90859854
2011-12-20,971.01897796
2011-12-21,991.19458272
2011-12-22,989.93597133
2011-12-23,1007.44032085
2011-12-26,1007.44032085
2011-12-27,1007.44679799
2011-12-28,994.93237439
2011-12-29,989.05645713
2011-12-30,989.72095358
2012-01-02,989.72095358
2012-01-03,1016.3159029
2012-01-04,1004.52460797
2012-01-05,1010.50546863
2012-01-06,999.38377821
2012-01-09,1020.44604146
2012-01-10,1033.09750382
2012-01-11,1043.05144598
2012-01-12,1038.28735102
2012-01-13,1044.89325505
2012-01-16,1030.04003639
2012-01-17,1069.8292228
2012-01-18,1070.11439467
2012-01-19,1082.78932601
2012-01-20,1083.30218939
2012-01-23,1083.45574137
2012-01-24,1083.50460794
2012-01-25,1083.20449716
2012-01-26,1104.7332204
2012-01-27,1107.68323087
2012-01-30,1082.86214094
2012-01-31,1099.68790276
2012-02-01,1096.94365714
2012-02-02,1123.10425872
2012-02-03,1122.81981901
2012-02-06,1114.56533388
2012-02-07,1112.67083683
2012-02-08,1132.72978018
2012-02-09,1132.20125937
2012-02-10,1115.44245412
2012-02-13,1119.97873124
2012-02-14,1117.61334756
2012-02-15,1142.47919639
2012-02-16,1136.78742724
2012-02-17,1147.31916111
2012-02-20,1140.57518456
2012-02-21,1141.3578987
2012-02-22,1152.39186121
2012-02-23,1143.10009675
2012-02-24,1141.00189949
2012-02-27,1129.51972524
2012-02-28,1151.0571557
2012-02-29,1157.14514453
2012-03-01,1135.87882032
2012-03-02,1145.70178564
2012-03-05,1126.05614409
2012-03-06,1100.62514632
2012-03-07,1089.85000385
2012-03-08,1109.98243326
2012-03-09,1122.55560029
2012-03-12,1125.17281731
2012-03-13,1134.97906018
2012-03-14,1128.8143365
2012-03-15,1126.87868721
2012-03-16,1122.49857591
2012-03-19,1106.27090091
2012-03-20,1091.55066566
2012-03-21,1090.24599966
2012-03-22,1091.6231879
2012-03-23,1080.94684837
2012-03-26,1077.36958195
2012-03-27,1097.96653466
2012-03-28,1088.5550269
2012-03-29,1073.03214794
2012-03-30,1083.05586322
2012-04-02,1081.55270358
2012-04-03,1098.58829841
2012-04-04,1098.48219221
2012-04-05,1088.88879156
2012-04-06,1088.88879156
2012-04-09,1088.73456497
2012-04-10,1076.76997051
2012-04-11,1067.21715538
2012-04-12,1080.83398196
2012-04-13,1104.43687081
2012-04-16,1101.63818478
2012-04-17,1096.40425582
2012-04-18,1107.25813571
2012-04-19,1118.83506303
2012-04-20,1119.02696762
2012-04-23,1097.04721925
2012-04-24,1098.68944956
2012-04-25,1096.49330423
2012-04-26,1106.7065846
2012-04-27,1103.99840452
2012-04-30,1123.86353653
2012-05-01,1123.83456333
2012-05-02,1131.37414023
2012-05-03,1124.98471699
2012-05-04,1117.21490452
2012-05-07,1088.67081113
2012-05-08,1082.31297869
2012-05-09,1068.42670942
2012-05-10,1064.49229486
2012-05-11,1049.47005603
2012-05-14,1037.18404775
2012-05-15,1044.36115106
2012-05-16,1006.83428015
2012-05-17,1009.08406151
2012-05-18,997.77243631
2012-05-21,997.84025983
2012-05-22,1008.33328194
2012-05-23,996.32209698
2012-05-24,990.3564695
2012-05-25,990.34166608
2012-05-28,997.47854947
2012-05-29,1015.96155862
2012-05-30,1001.79751708
2012-05-31,1000.0
2012-06-01,994.39251661
2012-06-04,970.7071466516894
2012-06-05,972.7033432278637
2012-06-06,991.7692397311964
2012-06-07,997.2958538318818
2012-06-08,989.4623414617131
2012-06-11,1012.6420730884682
2012-06-12,1008.73278237511
2012-06-13,1019.7716827376731
2012-06-14,1009.4915023824134
2012-06-15,1033.090709239409
2012-06-18,1045.3123147445458
2012-06-19,1044.4523780423276
2012-06-20,1045.1382426373934
2012-06-21,1023.7851084088003
2012-06-22,1007.1164233993622
2012-06-25,997.0227695985558
2012-06-26,1001.6593412042521
2012-06-27,1013.225400430003
2012-06-28,1003.7144120913662
2012-06-29,1028.6008532074675
2012-07-02,1028.4881508955418
2012-07-03,1045.0784405216514
2012-07-04,1044.6904348838025
2012-07-05,1047.340257821312
2012-07-06,1046.748504703192
2012-07-09,1024.6131916258387
2012-07-10,1023.1731959635957
2012-07-11,1021.4498855345969
2012-07-12,999.1184555819905
2012-07-13,1006.4653038394812
2012-07-16,1006.6457544635098
2012-07-17,1022.4509904577266
2012-07-18,1010.0381875015695
2012-07-19,1032.4690919323461
2012-07-20,1038.5358407653996
2012-07-23,1009.7366586523854
2012-07-24,1004.1958935051891
2012-07-25,1003.5742694406242
2012-07-26,1005.0803004844727
2012-07-27,1026.7884921089435
2012-07-30,1040.2613840606998
2012-07-31,1055.3298464860648
2012-08-01,1058.952106156804
2012-08-02,1048.3696630828547
2012-08-03,1047.844568952796
2012-08-06,1065.7067944581213
2012-08-07,1068.0108847380084
2012-08-08,1066.79440078535
2012-08-09,1076.7021393593898
2012-08-10,1072.3226788164557
2012-08-13,1063.4079848642236
2012-08-14,1073.7818735193207
2012-08-15,1060.2914344531498
2012-08-16,1054.4370859185774
2012-08-17,1061.0168227301199
2012-08-20,1059.1306915184468
2012-08-21,1061.077643374157
2012-08-22,1048.853131794816
2012-08-23,1064.0105842921535
2012-08-24,1049.3471013136557
2012-08-27,1041.9807132890865
2012-08-28,1042.1110660715415
2012-08-29,1039.4449024410906
2012-08-30,1026.858289330289
2012-08-31,1021.3073568764262
2012-09-03,1026.4090473577196
2012-09-04,1017.5884187241079
2012-09-05,1001.5860268859406
2012-09-06,1008.4295344069237
2012-09-07,1039.9806933888722
2012-09-10,1037.121240175035
2012-09-11,1037.6251274195843
2012-09-12,1048.2210000318644
2012-09-13,1046.294469335089
2012-09-14,1078.7241398847261
2012-09-17,1075.9282273579056
2012-09-18,1069.29212898544
2012-09-19,1083.5938144880085
2012-09-20,1068.5209239749968
2012-09-21,1078.650852084124
2012-09-24,1076.8714598639008
2012-09-25,1077.0126727019094
2012-09-26,1066.6438806991787
2012-09-27,1080.945420677366
2012-09-28,1086.3676865054833
2012-10-01,1086.2415951972348
2012-10-02,1086.1295386041998
2012-10-03,1086.6256687314008
2012-10-04,1086.9425136900688
2012-10-05,1095.406354466763
2012-10-08,1082.0251422975866
2012-10-09,1089.8870799350773
2012-10-10,1092.4536528224426
2012-10-11,1106.6444544789513
2012-10-12,1115.702753429537
2012-10-15,1115.491016104939
2012-10-16,1116.5041446853133
2012-10-17,1126.9593647941615
2012-10-18,1137.5487381188236
2012-10-19,1142.1219568765623
2012-10-22,1149.8070093130643
2012-10-23,1149.8070093130643
2012-10-24,1145.4710485558937
2012-10-25,1145.3572735248329
2012-10-26,1129.9090474231557
2012-10-29,1136.1928356428689
2012-10-30,1130.3926218081015
2012-10-31,1143.1439101177784
2012-11-01,1156.1421703894264
2012-11-02,1169.925283870636
2012-11-05,1163.0893494744216
2012-11-06,1161.8151745841317
2012-11-07,1170.0705064545919
2012-11-08,1140.6463039433115
2012-11-09,1132.3751734160405
2012-11-12,1133.5059258660383
2012-11-13,1117.938254962456
2012-11-14,1132.413786203787
2012-11-15,1108.3457550855244
2012-11-16,1113.2138991222982
2012-11-19,1119.354659748767
2012-11-20,1115.8303452645987
2012-11-21,1133.863960967766
2012-11-22,1145.4033414595667
2012-11-23,1155.929044175527
2012-11-26,1153.244999470452
2012-11-27,1149.6585565755677
2012-11-28,1139.8968089188543
2012-11-29,1152.3331623396975
2012-11-30,1161.5618973379208
2012-12-03,1144.4653608642818
2012-12-04,1148.9602122332558
2012-12-05,1177.200604108439
2012-12-06,1177.6776923492748
2012-12-07,1178.6466377817685
2012-12-10,1185.8709016985829
2012-12-11,1186.3037295174813
2012-12-12,1199.5582635432174
2012-12-13,1194.9454560837419
2012-12-14,1203.805117138196
2012-12-17,1199.7123846870975
2012-12-18,1201.239272894485
2012-12-19,1210.1822595119572
2012-12-20,1208.969257556256
2012-12-21,1198.574992941337
2012-12-24,1200.395745000047
2012-12-25,1200.395745000047
2012-12-26,1200.4189771171177
2012-12-27,1206.071646352009
2012-12-28,1209.8570267539553
2012-12-31,1213.0455378073107
2013-01-01,1213.0455378073107
2013-01-02,1253.5009461802535
2013-01-03,1262.7072825658568
2013-01-04,1258.51458831267
2013-01-07,1255.530504660991
2013-01-08,1236.2603504190756
2013-01-09,1243.5131912542151
2013-01-10,1251.9993106789866
2013-01-11,1244.2977419479569
2013-01-14,1256.9419577918409
2013-01-15,1254.0902016150528
2013-01-16,1248.0379422662368
2013-01-17,1243.2975201786317
2013-01-18,1264.5604514094064
2013-01-21,1265.5115282382615
2013-01-22,1271.251642480606
2013-01-23,1268.376463126681
2013-01-24,1260.2695514456693
2013-01-25,1252.0809223146725
2013-01-28,1259.5507566087927
2013-01-29,1261.0674534473378
2013-01-30,1271.1050423965723
2013-01-31,1264.7475828820034
2013-02-01,1268.59365979548
2013-02-04,1267.33068811732
2013-02-05,1239.4761715121147
2013-02-06,1243.0117758486433
2013-02-07,1231.8622653135824
2013-02-08,1231.2739700330162
2013-02-11,1231.154895918859
2013-02-12,1231.234276102482
2013-02-13,1231.1310838596762
2013-02-14,1245.160166122459
2013-02-15,1248.2521855074403
2013-02-18,1241.6835276198824
2013-02-19,1222.915243217281
2013-02-20,1234.4521514463554
2013-02-21,1209.165468110312
2013-02-22,1198.408974089248
2013-02-25,1200.8009027995754
2013-02-26,1181.5254141645055
2013-02-27,1183.2865513715935
2013-02-28,1209.8992494447464
2013-03-01,1202.9092868226905
2013-03-04,1180.5368969874137
2013-03-05,1186.3754036717962
2013-03-06,1203.3472663693478
2013-03-07,1199.092375312858
2013-03-08,1218.0295806466759
2013-03-11,1210.8655255221645
2013-03-12,1198.1698327631516
2013-03-13,1174.8709196894195
2013-03-14,1179.2168996250107
2013-03-15,1170.9994346774988
2013-03-18,1148.3654536558279
2013-03-19,1142.4795728205272
2013-03-20,1163.428189358224
2013-03-21,1158.4523691125887
2013-03-22,1154.2333337795926
2013-03-25,1163.2371223243279
2013-03-26,1163.4094398471038
2013-03-27,1173.0689551250682
2013-03-28,1157.7341921158575
2013-03-29,1157.7341921158575
2013-04-01,1157.5850697066664
2013-04-02,1153.054624260054
2013-04-03,1149.0833971168759
2013-04-04,1148.8983833670984
2013-04-05,1117.5094354686983
2013-04-08,1118.7386039669234
2013-04-09,1135.8532813150878
2013-04-10,1144.0240379762663
2013-04-11,1145.7611429243984
2013-04-12,1141.7779893764962
2013-04-15,1120.9203352128288
2013-04-16,1117.9744649806473
2013-04-17,1109.2117010051531
2013-04-18,1106.3055930378403
2013-04-19,1137.6312635216295
2013-04-22,1140.8555438523222
2013-04-23,1123.3232739841983
2013-04-24,1144.4000025293947
2013-04-25,1157.1645682189258
2013-04-26,1164.1078294497656
2013-04-29,1162.5724308310773
2013-04-30,1175.1260661636081
2013-05-01,1175.224498749257
2013-05-02,1168.4600796574873
2013-05-03,1170.6019555032608
2013-05-06,1183.1045311627595
2013-05-07,1191.8145589401668
2013-05-08,1203.9638063387013
2013-05-09,1202.404799971241
2013-05-10,1207.5955965254968
2013-05-13,1185.7719573443403
2013-05-14,1179.8956834107519
2013-05-15,1187.1463214959222
2013-05-16,1186.1872068512507
2013-05-17,1186.3323688199105
2013-05-20,1206.0159760291078
2013-05-21,1196.4791708130297
2013-05-22,1190.481848922061
2013-05-23,1160.8110848954504
2013-05-24,1159.9924968020805
2013-05-27,1162.71727783316
2013-05-28,1180.8254952096497
2013-05-29,1165.2539631487775
2013-05-30,1165.093283775619
2013-05-31,1158.5612723120973
2013-06-03,1152.6882379278009
2013-06-04,1152.8650000999191
2013-06-05,1146.6826800481974
2013-06-06,1132.8982297586358
2013-06-07,1124.2041910021426
2013-06-10,1124.7234671903086
2013-06-11,1108.9912166614968
2013-06-12,1108.9055289938453
2013-06-13,1082.3757023433388
2013-06-14,1085.1997406095809
2013-06-17,1099.7266144188368
2013-06-18,1098.3140606536183
2013-06-19,1084.1497591987631
2013-06-20,1050.9514402325783
2013-06-21,1048.9691613803307
2013-06-24,1020.6677941487609
2013-06-25,1016.8254115973667
2013-06-26,1049.9211076829545
2013-06-27,1057.2118199352335
2013-06-28,1082.0748272389194
2013-07-01,1082.2073763125811
2013-07-02,1067.0302869107436
2013-07-03,1036.355173940384
2013-07-04,1054.814819224648
2013-07-05,1073.7401238268963
2013-07-08,1058.698653107914
2013-07-09,1059.9929794576833
2013-07-10,1072.753114326792
2013-07-11,1104.9154975319877
2013-07-12,1096.220111811621
2013-07-15,1099.1871622164288
2013-07-16,1100.10232736831
2013-07-17,1104.521166796726
2013-07-18,1103.9408681765533
2013-07-19,1099.5590644635888
2013-07-22,1097.9494372448564
2013-07-23,1132.5897258508533
2013-07-24,1132.4383986657494
2013-07-25,1132.6260879203658
2013-07-26,1136.7480418987195
2013-07-29,1127.3044346506406
2013-07-30,1133.402250498909
2013-07-31,1128.7367741428138
2013-08-01,1137.7887084810611
2013-08-02,1141.3791833091716
2013-08-05,1141.9514593038082
2013-08-06,1136.5073678648664
2013-08-07,1115.0281814621355
2013-08-08,1119.4857987267542
2013-08-09,1131.326349478947
2013-08-12,1161.3982679986095
2013-08-13,1182.5818247877664
2013-08-14,1182.5970733816375
2013-08-15,1185.0054688497044
2013-08-16,1184.2001560948154
2013-08-19,1183.2217466427192
2013-08-20,1156.3317461695908
2013-08-21,1151.3016723738083
2013-08-22,1159.8268169380149
2013-08-23,1156.8113577820743
2013-08-26,1167.205622846439
2013-08-27,1161.6518311861662
2013-08-28,1141.301944755812
2013-08-29,1153.0862853607446
2013-08-30,1153.7331342185503
2013-09-02,1178.3910937013925
2013-09-03,1193.3837234030145
2013-09-04,1188.935857803244
2013-09-05,1203.7205943663175
2013-09-06,1204.2719983528925
2013-09-09,1222.7571723874958
2013-09-10,1241.9451433418435
2013-09-11,1237.4670845609828
2013-09-12,1238.9701794099099
2013-09-13,1234.1974198416538
2013-09-16,1252.5979088859126
2013-09-17,1250.830665116965
2013-09-18,1239.2106724999085
2013-09-19,1256.3292443983278
2013-09-20,1256.4345718168906
2013-09-23,1256.1441995746588
2013-09-24,1243.1495033100312
2013-09-25,1246.568539572989
2013-09-26,1238.6322365299477
2013-09-27,1240.709771866299
2013-09-30,1219.1310633969708
2013-10-01,1219.359050041015
2013-10-02,1224.2421995251811
2013-10-03,1242.7814941734894
2013-10-04,1239.231711392294
2013-10-07,1229.3800197312237
2013-10-08,1245.7279454210632
2013-10-09,1237.7330162238945
2013-10-10,1232.1720856972079
2013-10-11,1246.781380427811
2013-10-14,1246.7411844945207
2013-10-15,1254.369624921519
2013-10-16,1248.741822950838
2013-10-17,1242.2086768694983
2013-10-18,1250.8527045358576
2013-10-21,1258.7864307461057
2013-10-22,1250.7415820191673
2013-10-23,1226.2135836206917
2013-10-24,1213.6809147223348
2013-10-25,1202.5683384423037
2013-10-28,1211.698388705889
2013-10-29,1219.5024435953599
2013-10-30,1247.2938142567298
2013-10-31,1245.4781754827252
2013-11-01,1246.8808383257795
2013-11-04,1241.6777126142347
2013-11-05,1233.1974763333587
2013-11-06,1230.4811900482769
2013-11-07,1221.571603936268
2013-11-08,1210.3210005254596
2013-11-11,1228.646232772384
2013-11-12,1223.4196195423974
2013-11-13,1193.22100005536
2013-11-14,1207.2787514118509
2013-11-15,1235.193142577451
2013-11-18,1287.964842078522
2013-11-19,1287.4143740894747
2013-11-20,1290.10065631379
2013-11-21,1279.8442393399077
2013-11-22,1287.1956639534976
2013-11-25,1286.8461511735322
2013-11-26,1283.3060550147547
2013-11-27,1292.0450081259444
2013-11-28,1293.003691211772
2013-11-29,1303.192635741055
2013-12-02,1311.745148432348
2013-12-03,1301.5201405931564
2013-12-04,1292.8675637967604
2013-12-05,1295.3761533800102
2013-12-06,1297.5960358509776
2013-12-09,1302.440581184783
2013-12-10,1299.031318734424
2013-12-11,1274.7580697090075
2013-12-12,1261.4594881401795
2013-12-13,1263.1331851658101
2013-12-16,1253.7019638155084
2013-12-17,1248.9309424727317
2013-12-18,1254.7514212058236
2013-12-19,1239.5907891201257
2013-12-20,1227.9176703185449
2013-12-23,1232.4476864074468
2013-12-24,1248.1933582982508
2013-12-25,1248.1933582982508
2013-12-26,1248.0806974789807
2013-12-27,1252.1070905548825
2013-12-30,1249.965128322637
2013-12-31,1254.1716099994258
2014-01-01,1254.1716099994258
2014-01-02,1249.1886800548211
2014-01-03,1218.9583895926523
2014-01-06,1205.6509809311246
2014-01-07,1200.986228016661
2014-01-08,1216.2487828987635
2014-01-09,1199.3265486098314
2014-01-10,1203.0212628172835
2014-01-13,1206.0285164422828
2014-01-14,1200.6424304323957
2014-01-15,1208.795778142074
2014-01-16,1209.1172952853854
2014-01-17,1211.4829232074665
2014-01-20,1197.0379693000837
2014-01-21,1207.555446638283
2014-01-22,1217.6515862051128
2014-01-23,1198.2476669484709
2014-01-24,1181.7037618483878
2014-01-27,1153.0800419817308
2014-01-28,1153.0983129172866
2014-01-29,1174.7432132055578
2014-01-30,1169.4682620019755
2014-01-31,1169.4983843042114
2014-02-03,1169.566165158106
2014-02-04,1126.68322822266
2014-02-05,1125.1388484123381
2014-02-06,1130.8850382201392
2014-02-07,1148.2608110482472
2014-02-10,1147.3764234258713
2014-02-11,1171.0119088417011
2014-02-12,1185.5820444537887
2014-02-13,1176.698243562809
2014-02-14,1184.8380038427065
2014-02-17,1205.8360160998493
2014-02-18,1202.3583497780985
2014-02-19,1201.8101188989062
2014-02-20,1185.8600282830962
2014-02-21,1189.9876864521727
2014-02-24,1175.7114261270474
2014-02-25,1171.2313101040288
2014-02-26,1181.8533022127485
2014-02-27,1204.6026804431388
2014-02-28,1201.061176388157
2014-03-03,1183.2886963572528
2014-03-04,1188.657941418746
2014-03-05,1179.4802648051732
2014-03-06,1188.015780461028
2014-03-07,1187.4363608913952
2014-03-10,1162.7062251985221
2014-03-11,1161.2963899625913
2014-03-12,1141.512851157434
2014-03-13,1133.870131590516
2014-03-14,1122.4184926069254
2014-03-17,1117.764641638826
2014-03-18,1127.2652306282396
2014-03-19,1126.4110512908899
2014-03-20,1106.6358928316881
2014-03-21,1125.985510697493
2014-03-24,1154.9626779302628
2014-03-25,1145.6360196273577
2014-03-26,1158.1432463216613
2014-03-27,1155.0116755372642
2014-03-28,1174.646763620455
2014-03-31,1181.566841639789
2014-04-01,1191.9091462374904
2014-04-02,1188.7408625626845
2014-04-03,1190.804702011712
2014-04-04,1183.9956716347901
2014-04-07,1185.8892882312834
2014-04-08,1204.543066770197
2014-04-09,1217.7072605703265
2014-04-10,1232.823760508486
2014-04-11,1208.996713575696
2014-04-14,1210.9113611907792
2014-04-15,1186.2886475240357
2014-04-16,1187.5285415144576
2014-04-17,1192.0686212588537
2014-04-18,1192.0686212588537
2014-04-21,1192.1301168318275
2014-04-22,1187.5559974908756
2014-04-23,1174.674145026769
2014-04-24,1177.7986973598556
2014-04-25,1161.3882202747056
2014-04-28,1154.812010557931
2014-04-29,1171.9738945908853
2014-04-30,1158.6888397340877
2014-05-01,1158.6589498497265
2014-05-02,1161.3320778294808
2014-05-05,1153.3761073303165
2014-05-06,1153.4058640039016
2014-05-07,1140.2294383997748
2014-05-08,1151.0065163561462
2014-05-09,1146.3681437051548
2014-05-12,1166.0982036719092
2014-05-13,1171.7048884138326
2014-05-14,1187.5597123931868
2014-05-15,1193.4326679603794
2014-05-16,1189.2178777253328
2014-05-19,1187.9560358651659
2014-05-20,1192.4407888675864
2014-05-21,1201.0986393939377
2014-05-22,1214.2078736201458
2014-05-23,1215.9676555510623
2014-05-26,1215.3854197590063
2014-05-27,1212.9108631218219
2014-05-28,1225.3558301825055
2014-05-29,1217.5061885006683
2014-05-30,1219.1422475134545
2014-06-02,1219.0007400013465
2014-06-03,1238.5377572139491
2014-06-04,1229.2264761029758
2014-06-05,1230.4037921255222
2014-06-06,1224.4727388909264
2014-06-09,1234.5576916139362
2014-06-10,1250.6037037340748
2014-06-11,1249.2515603121476
