Date,CANADA VALUE WEIGHTED
2005-01-19,2125.0148304280597
2005-01-20,2119.473736597945
2005-01-21,2122.566417407977
2005-01-24,2124.8454866421193
2005-01-25,2122.238903297777
2005-01-26,2132.249976760318
2005-01-27,2127.462467190117
2005-01-28,2112.7229181981256
2005-01-31,2127.156842315062
2005-02-01,2141.033696992421
2005-02-02,2146.809109329476
2005-02-03,2154.8038786052352
2005-02-04,2158.1699906490435
2005-02-07,2172.8366607260264
2005-02-08,2194.4701807234974
2005-02-09,2197.610370959063
2005-02-10,2220.788465763254
2005-02-11,2234.9573278080297
2005-02-14,2234.8800218228885
2005-02-15,2228.431327251682
2005-02-16,2231.710017094234
2005-02-17,2234.256113937032
2005-02-18,2247.801735267339
2005-02-21,2247.4290589194197
2005-02-22,2213.938817229978
2005-02-23,2205.5478243957646
2005-02-24,2191.598285817945
2005-02-25,2235.281297691403
2005-02-28,2220.107684114212
2005-03-01,2226.2377862594576
2005-03-02,2257.502190992071
2005-03-03,2264.3717180825793
2005-03-04,2291.9198014278736
2005-03-07,2290.1622126984466
2005-03-08,2300.120638793902
2005-03-09,2284.7843133510223
2005-03-10,2256.7413409258156
2005-03-11,2249.7407066810033
2005-03-14,2265.587683906155
2005-03-15,2279.082530119842
2005-03-16,2259.41150514126
2005-03-17,2286.0316654209946
2005-03-18,2281.163594796437
2005-03-21,2276.8686028913435
2005-03-22,2287.944477533109
2005-03-23,2276.5667335568496
2005-03-24,2279.845661461996
2005-03-25,2279.845661461996
2005-03-28,2274.3981211110904
2005-03-29,2268.3628031053468
2005-03-30,2271.8261377734684
2005-03-31,2310.375648369957
2005-04-01,2315.3008121198286
2005-04-04,2325.1182257252835
2005-04-05,2323.209860801512
2005-04-06,2332.3234796701563
2005-04-07,2312.224876986825
2005-04-08,2303.2223837161855
2005-04-11,2282.214598812989
2005-04-12,2281.311076873505
2005-04-13,2253.7498027011025
2005-04-14,2246.376512466995
2005-04-15,2194.2221033942924
2005-04-18,2187.9728645909654
2005-04-19,2208.6415068225892
2005-04-20,2200.5775433018366
2005-04-21,2208.4596794692025
2005-04-22,2209.4506603705645
2005-04-25,2225.7343578565847
2005-04-26,2219.532972275332
2005-04-27,2197.485253257748
2005-04-28,2191.295026854476
2005-04-29,2209.4605584304322
2005-05-02,2240.414552267868
2005-05-03,2216.1578447606184
2005-05-04,2241.206487111331
2005-05-05,2249.073864564062
2005-05-06,2281.077032464934
2005-05-09,2303.039383359638
2005-05-10,2283.243142288766
2005-05-11,2257.071573256125
2005-05-12,2249.7826851236077
2005-05-13,2224.789511921285
2005-05-16,2228.969785572951
2005-05-17,2239.827102801418
2005-05-18,2257.837710569512
2005-05-19,2275.5857732764957
2005-05-20,2283.2013583596477
2005-05-23,2289.258622146416
2005-05-24,2298.5241070270476
2005-05-25,2281.2773974231472
2005-05-26,2304.248193560639
2005-05-27,2320.519963613376
2005-05-30,2357.363609224437
2005-05-31,2359.619998293736
2005-06-01,2405.0474890748756
2005-06-02,2392.5189890122124
2005-06-03,2407.084572197265
2005-06-06,2410.1025648065824
2005-06-07,2404.1286319912833
2005-06-08,2415.9245015268407
2005-06-09,2435.258751906447
2005-06-10,2472.044113235761
2005-06-13,2485.651828221177
2005-06-14,2485.8116147520045
2005-06-15,2515.176022964571
2005-06-16,2548.575501948379
2005-06-17,2521.9643332363053
2005-06-20,2559.633872459093
2005-06-21,2542.606047962462
2005-06-22,2568.6451521870413
2005-06-23,2574.2851487670805
2005-06-24,2569.2482254306415
2005-06-27,2562.1310913825923
2005-06-28,2587.732047576618
2005-06-29,2596.9608023776555
2005-06-30,2558.384979144287
2005-07-01,2554.7267749394764
2005-07-04,2574.334292012033
2005-07-05,2603.9036364508765
2005-07-06,2631.762105982801
2005-07-07,2641.150595592228
2005-07-08,2690.879867883098
2005-07-11,2681.765141921181
2005-07-12,2672.474255658671
2005-07-13,2691.7250861552793
2005-07-14,2660.4903238085203
2005-07-15,2663.339161034765
2005-07-18,2668.853470705606
2005-07-19,2712.5789617945043
2005-07-20,2714.4817741461743
2005-07-21,2701.5685548595634
2005-07-22,2720.3290373745717
2005-07-25,2722.5507058310645
2005-07-26,2708.634453407111
2005-07-27,2726.037100189595
2005-07-28,2719.626959828251
2005-07-29,2704.537779160338
2005-08-01,2719.642119325258
2005-08-02,2781.3863713652763
2005-08-03,2735.799084218129
2005-08-04,2737.3219273531836
2005-08-05,2705.282916898308
2005-08-08,2730.11597126186
2005-08-09,2717.587140025057
2005-08-10,2735.7304351853654
2005-08-11,2757.8095923683195
2005-08-12,2775.6736358961193
2005-08-15,2769.526236748402
2005-08-16,2747.3335651183866
2005-08-17,2723.452549667325
2005-08-18,2693.8149300511577
2005-08-19,2737.5941861841998
2005-08-22,2745.0930061999256
2005-08-23,2754.8261290506375
2005-08-24,2757.65638101495
2005-08-25,2772.9125317127227
2005-08-26,2731.2543700936767
2005-08-29,2763.4143307072995
2005-08-30,2794.231926604768
2005-08-31,2806.5477783260844
2005-09-01,2807.5395474238567
2005-09-02,2772.9915158662493
2005-09-05,2776.4712488690366
2005-09-06,2796.5520112655076
2005-09-07,2808.673195661009
2005-09-08,2810.9654176754284
2005-09-09,2860.6247226109463
2005-09-12,2858.087177297898
2005-09-13,2862.216007823548
2005-09-14,2881.9572207964957
2005-09-15,2892.032907467673
2005-09-16,2910.3722625829864
2005-09-19,2967.3638140255107
2005-09-20,2944.9888087015406
2005-09-21,2950.8925022629032
2005-09-22,2946.144581998586
2005-09-23,2957.7428139230537
2005-09-26,2993.1356249476034
2005-09-27,3011.7065062918564
2005-09-28,2990.1813513715774
2005-09-29,3006.139820376477
2005-09-30,3027.4039693780405
2005-10-03,3077.4703665529896
2005-10-04,3007.7382000636835
2005-10-05,2918.890318740319
2005-10-06,2823.1190166783167
2005-10-07,2861.697121141446
2005-10-10,2878.5662726712762
2005-10-11,2881.5314702534197
2005-10-12,2852.446808040741
2005-10-13,2831.9044162348096
2005-10-14,2810.2647972613554
2005-10-17,2851.2679515385676
2005-10-18,2805.245493635141
2005-10-19,2843.5622147276636
2005-10-20,2786.356729482146
2005-10-21,2781.044362920132
2005-10-24,2798.5818845208883
2005-10-25,2797.0796228670997
2005-10-26,2797.8924266761023
2005-10-27,2773.545620540907
2005-10-28,2785.433143683365
2005-10-31,2830.304908150316
2005-11-01,2829.7402116335256
2005-11-02,2869.110888517811
2005-11-03,2909.1726466815107
2005-11-04,2961.245626141449
2005-11-07,2934.3659279314415
2005-11-08,2923.6588398994236
2005-11-09,2944.9993324682273
2005-11-10,2913.045225983064
2005-11-11,2945.2552877782764
2005-11-14,2939.374372696296
2005-11-15,2933.2535669756576
2005-11-16,2973.053207401563
2005-11-17,2969.6942200209305
2005-11-18,2959.602490405182
2005-11-21,3004.2710036628396
2005-11-22,3046.0103696755964
2005-11-23,3059.3655694681943
2005-11-24,3106.341936913204
2005-11-25,3106.432584468183
2005-11-28,3077.365523004141
2005-11-29,3084.3493639274957
2005-11-30,3044.528994851357
2005-12-01,3106.1950579524187
2005-12-02,3131.3035889916455
2005-12-05,3125.1972182456952
2005-12-06,3147.1569133521366
2005-12-07,3165.6351718543533
2005-12-08,3148.261254256296
2005-12-09,3134.5774130121613
2005-12-12,3108.299346772949
2005-12-13,3130.948747665563
2005-12-14,3095.147127423188
2005-12-15,3093.834451479189
2005-12-16,3097.51226497098
2005-12-19,3092.6567715179353
2005-12-20,3101.3559482347696
2005-12-21,3138.705710676152
2005-12-22,3134.7682441092447
2005-12-23,3135.5407830409
2005-12-26,3135.5407830409
2005-12-27,3120.4135670715204
2005-12-28,3138.068280427466
2005-12-29,3161.0380804309034
2005-12-30,3157.6362208773903
2006-01-02,3157.6362208773903
2006-01-03,3185.37645665441
2006-01-04,3179.5595746821077
2006-01-05,3152.019549487902
2006-01-06,3155.075661977324
2006-01-09,3141.3577590887203
2006-01-10,3169.4982488417822
2006-01-11,3182.8410846599268
2006-01-12,3182.064760251769
2006-01-13,3177.3287864033787
2006-01-16,3205.3778613830077
2006-01-17,3195.148998973296
2006-01-18,3134.089632482308
2006-01-19,3164.830204928783
2006-01-20,3191.883779365981
2006-01-23,3184.8510502483105
2006-01-24,3155.7081500140007
2006-01-25,3174.3033283799323
2006-01-26,3198.873365379663
2006-01-27,3264.604413526128
2006-01-30,3310.9529577714306
2006-01-31,3296.2873696402903
2006-02-01,3315.572537391311
2006-02-02,3305.2965660277073
2006-02-03,3322.078798045806
2006-02-06,3368.0387067793285
2006-02-07,3298.7997693118305
2006-02-08,3269.078698815454
2006-02-09,3284.597184575423
2006-02-10,3260.990413641349
2006-02-13,3234.3310828608296
2006-02-14,3271.0787657274104
2006-02-15,3253.232795238168
2006-02-16,3272.129746214766
2006-02-17,3297.51387234658
2006-02-20,3320.1642478434696
2006-02-21,3331.9248626483436
2006-02-22,3328.4633936078735
2006-02-23,3293.9266926246414
2006-02-24,3319.205859386983
2006-02-27,3334.601808668776
2006-02-28,3320.8493802204002
2006-03-01,3348.7636126234993
2006-03-02,3372.596155717229
2006-03-03,3372.798125321484
2006-03-06,3338.8186404319085
2006-03-07,3334.93858502651
2006-03-08,3294.1096423258186
2006-03-09,3289.0606313053254
2006-03-10,3311.454153483661
2006-03-13,3312.306146360605
2006-03-14,3325.42738799573
2006-03-15,3346.4733938022246
2006-03-16,3327.7660743504666
2006-03-17,3277.7954139124286
2006-03-20,3251.541218545308
2006-03-21,3280.341102733352
2006-03-22,3284.1294210145666
2006-03-23,3315.8397666393525
2006-03-24,3335.5462041003193
2006-03-27,3304.774268461786
2006-03-28,3282.56566698443
2006-03-29,3341.224461331829
2006-03-30,3342.4076959425192
2006-03-31,3309.24207933614
2006-04-03,3318.904947298202
2006-04-04,3288.1638746496956
2006-04-05,3326.6485501423604
2006-04-06,3374.9623263625954
2006-04-07,3403.159745162527
2006-04-10,3416.19112601392
2006-04-11,3388.138509387662
2006-04-12,3374.807974911186
2006-04-13,3389.9060317080234
2006-04-14,3389.9060317080234
2006-04-17,3373.0507197756565
2006-04-18,3412.4834025130444
2006-04-19,3418.598590638495
2006-04-20,3374.142781141512
2006-04-21,3406.740930647209
2006-04-24,3371.5422852872216
2006-04-25,3380.123435191869
2006-04-26,3386.248044452465
2006-04-27,3343.5953405358296
2006-04-28,3333.940316121348
2006-05-01,3346.705586058755
2006-05-02,3369.6112950685256
2006-05-03,3351.267618349118
2006-05-04,3310.9856859962765
2006-05-05,3336.494419353069
2006-05-08,3332.680018262838
2006-05-09,3351.2193486980736
2006-05-10,3339.2465732378105
2006-05-11,3291.0890539122215
2006-05-12,3231.9517545029125
2006-05-15,3193.399823575867
2006-05-16,3195.154817621281
2006-05-17,3167.495360460335
2006-05-18,3097.69918328109
2006-05-19,3116.7104052862715
2006-05-22,3108.126691777382
2006-05-23,3085.799212708984
2006-05-24,3064.271902135447
2006-05-25,3177.9517643850836
2006-05-26,3210.8496780764344
2006-05-29,3235.3886063263863
2006-05-30,3177.878398376524
2006-05-31,3175.218596890886
2006-06-01,3212.88625712796
2006-06-02,3209.8927171877135
2006-06-05,3142.3128136771898
2006-06-06,3132.7955817489374
2006-06-07,3107.2344659063438
2006-06-08,3098.989975303234
2006-06-09,3137.1178810847023
2006-06-12,3127.2778469336636
2006-06-13,3033.443817971824
2006-06-14,3031.3533915638222
2006-06-15,3070.743274846319
2006-06-16,3051.3953984317286
2006-06-19,3025.5399586828735
2006-06-20,3035.5371368614356
2006-06-21,3071.3489512293972
2006-06-22,3055.8805680245127
2006-06-23,3075.5070089899423
2006-06-26,3106.4263642240144
2006-06-27,3078.0622853604327
2006-06-28,3097.1912209015773
2006-06-29,3169.571431689434
2006-06-30,3130.610105273236
2006-07-03,3128.385432770085
2006-07-04,3177.7304152621755
2006-07-05,3146.5821639808264
2006-07-06,3144.8041198552387
2006-07-07,3136.4666776553204
2006-07-10,3136.1371808435947
2006-07-11,3146.0412302249765
2006-07-12,3135.7190874655175
2006-07-13,3105.500666472244
2006-07-14,3133.7189087416173
2006-07-17,3110.6905476032216
2006-07-18,3118.2893315673005
2006-07-19,3145.658348444344
2006-07-20,3084.5824858645146
2006-07-21,3058.2511078410434
2006-07-24,3111.032758848455
2006-07-25,3146.224466134926
2006-07-26,3179.175762419361
2006-07-27,3136.821452165546
2006-07-28,3147.315524563958
2006-07-31,3137.88151340884
2006-08-01,3142.9500757101987
2006-08-02,3174.652479440958
2006-08-03,3172.9430158810214
2006-08-04,3139.9627550981227
2006-08-07,3171.7072197362113
2006-08-08,3193.463820058693
2006-08-09,3178.5494877603896
2006-08-10,3178.663578748441
2006-08-11,3200.2417419180024
2006-08-14,3172.010746953649
2006-08-15,3200.9717386703696
2006-08-16,3219.416392368921
2006-08-17,3231.3394678318173
2006-08-18,3216.34588673076
2006-08-21,3230.9120147313233
2006-08-22,3280.992127979793
2006-08-23,3313.6603932665253
2006-08-24,3284.1599863297456
2006-08-25,3288.6898623389393
2006-08-28,3293.9997282584795
2006-08-29,3272.587961823073
2006-08-30,3257.4408933305194
2006-08-31,3260.9801170467967
2006-09-01,3291.3988580106766
2006-09-04,3274.0155500613623
2006-09-05,3278.8898787209746
2006-09-06,3247.7573656359505
2006-09-07,3222.722391284275
2006-09-08,3209.6135608108466
2006-09-11,3158.6364297077434
2006-09-12,3186.9158417110875
2006-09-13,3204.3105261374426
2006-09-14,3171.3568481171374
2006-09-15,3189.091800662532
2006-09-18,3214.8649581503523
2006-09-19,3191.530835396396
2006-09-20,3164.5609750094445
2006-09-21,3169.758927653408
2006-09-22,3144.4897812282998
2006-09-25,3176.0199292600887
2006-09-26,3201.7773959316173
2006-09-27,3225.559862919478
2006-09-28,3261.5997753954334
2006-09-29,3232.7742023134188
2006-10-02,3230.168282804168
2006-10-03,3165.395441731964
2006-10-04,3180.039085383511
2006-10-05,3209.963020651614
2006-10-06,3215.5476952658328
2006-10-09,3225.631605339952
2006-10-10,3230.2718566814438
2006-10-11,3174.5993687608548
2006-10-12,3205.09005787681
2006-10-13,3254.12059660242
2006-10-16,3288.4740944182513
2006-10-17,3260.1104650003745
2006-10-18,3268.512536731738
2006-10-19,3273.3068815715915
2006-10-20,3297.3141923899702
2006-10-23,3328.6977072152263
2006-10-24,3346.9731794966024
2006-10-25,3378.449885956891
2006-10-26,3347.481924910165
2006-10-27,3338.3446455266444
2006-10-30,3329.906642801114
2006-10-31,3343.217121448941
2006-11-01,3265.9335034989545
2006-11-02,3287.7436406733004
2006-11-03,3340.4177779722845
2006-11-06,3359.236211744448
2006-11-07,3334.9969807269003
2006-11-08,3362.7595629332286
2006-11-09,3346.83536498848
2006-11-10,3321.315821917708
2006-11-13,3315.8045135851225
2006-11-14,3315.3396391397055
2006-11-15,3344.341178920959
2006-11-16,3337.293247996392
2006-11-17,3321.1486964333762
2006-11-20,3323.0887008122545
2006-11-21,3364.675508589249
2006-11-22,3344.95619550484
2006-11-23,3363.2184771512652
2006-11-24,3339.2938731937134
2006-11-27,3314.8560566624287
2006-11-28,3299.4866192209743
2006-11-29,3309.2811155134627
2006-11-30,3277.257545235195
2006-12-01,3260.6952376979107
2006-12-04,3282.1284737501337
2006-12-05,3309.277517621452
2006-12-06,3300.7549785954775
2006-12-07,3307.016020648025
2006-12-08,3308.252297407566
2006-12-11,3323.965357982392
2006-12-12,3297.4508441798616
2006-12-13,3308.6050741989743
2006-12-14,3341.746392627144
2006-12-15,3314.9425397445575
2006-12-18,3301.236519116354
2006-12-19,3274.26099924071
2006-12-20,3298.3191291445746
2006-12-21,3273.1161661648384
2006-12-22,3259.215220094787
2006-12-25,3259.215220094787
2006-12-26,3257.1254734845984
2006-12-27,3294.21178417533
2006-12-28,3303.87110044507
2006-12-29,3283.424199338061
2007-01-01,3283.424199338061
2007-01-02,3258.7546159717394
2007-01-03,3223.291051434721
2007-01-04,3197.79705258298
2007-01-05,3197.058667960801
2007-01-08,3210.379347393466
2007-01-09,3192.6453021210964
2007-01-10,3203.78786906617
2007-01-11,3230.011777745562
2007-01-12,3277.6004904425704
2007-01-15,3303.4561900128774
2007-01-16,3282.5446862801973
2007-01-17,3278.4007308117066
2007-01-18,3257.0229114508547
2007-01-19,3282.3187697309277
2007-01-22,3270.4737329062373
2007-01-23,3276.966317627628
2007-01-24,3314.0860554315313
2007-01-25,3305.8425501714737
2007-01-26,3329.719601507167
2007-01-29,3316.6776380266692
2007-01-30,3337.188100597998
2007-01-31,3329.8285273477236
2007-02-01,3366.0209563942626
2007-02-02,3351.2934040578325
2007-02-05,3381.1223006198948
2007-02-06,3376.988227888906
2007-02-07,3344.2390514123053
2007-02-08,3342.8198358926525
2007-02-09,3356.1573877292562
2007-02-12,3364.036059221508
2007-02-13,3405.8452989684615
2007-02-14,3386.260829074101
2007-02-15,3414.8100737503946
2007-02-16,3421.9762716066384
2007-02-19,3411.4288142230243
2007-02-20,3411.9302982716545
2007-02-21,3430.085707436115
2007-02-22,3428.6904191850695
2007-02-23,3426.465806993784
2007-02-26,3435.9376193196567
2007-02-27,3317.7289730157354
2007-02-28,3298.768497496271
2007-03-01,3292.5150174515843
2007-03-02,3261.605099266485
2007-03-05,3240.737233270075
2007-03-06,3282.4203519870475
2007-03-07,3295.9019650412592
2007-03-08,3312.3905952664118
2007-03-09,3342.954294832306
2007-03-12,3339.2468014341184
2007-03-13,3278.167801637332
2007-03-14,3255.6867770736826
2007-03-15,3261.976144401575
2007-03-16,3237.331561477068
2007-03-19,3287.5734124163496
2007-03-20,3316.341287181515
2007-03-21,3373.643946057032
2007-03-22,3351.8731129971243
2007-03-23,3384.5774944569134
2007-03-26,3392.50360492338
2007-03-27,3375.5842447083737
2007-03-28,3368.515959801777
2007-03-29,3390.07604785441
2007-03-30,3381.7896260615494
2007-04-02,3386.7341270468287
2007-04-03,3405.554887142554
2007-04-04,3416.1680511605696
2007-04-05,3416.9378038099435
2007-04-06,3416.9378038099435
2007-04-09,3446.940970680361
2007-04-10,3425.3329502656443
2007-04-11,3430.823937226201
2007-04-12,3471.291502923429
2007-04-13,3478.656941230448
2007-04-16,3509.9336180782198
2007-04-17,3505.234903791779
2007-04-18,3525.036752778021
2007-04-19,3490.8761102772105
2007-04-20,3529.2403146977467
2007-04-23,3527.5788558263826
2007-04-24,3510.2837055027067
2007-04-25,3541.540853835907
2007-04-26,3525.632173738887
2007-04-27,3538.4309513006087
2007-04-30,3513.311621563988
2007-05-01,3511.4685076727706
2007-05-02,3551.0789640204875
2007-05-03,3591.720041919536
2007-05-04,3601.6024863320226
2007-05-07,3648.8301275631675
2007-05-08,3677.3242016025724
2007-05-09,3655.4455555299
2007-05-10,3660.8108557637247
2007-05-11,3681.7302904603916
2007-05-14,3683.648619158672
2007-05-15,3707.8994576310956
2007-05-16,3727.424843424739
2007-05-17,3789.637846906404
2007-05-18,3810.436464771381
2007-05-21,3841.3512068423784
2007-05-22,3835.263117026577
2007-05-23,3854.499965441513
2007-05-24,3820.5072169655223
2007-05-25,3838.444513651991
2007-05-28,3848.6506358882757
2007-05-29,3842.061520634342
2007-05-30,3881.858143332246
2007-05-31,3871.3529319659506
2007-06-01,3918.590389885759
2007-06-04,3930.0644267057983
2007-06-05,3904.5211743879972
2007-06-06,3862.9628237544875
2007-06-07,3801.512500792394
2007-06-08,3863.201420439483
2007-06-11,3873.3025441388627
2007-06-12,3848.475006839074
2007-06-13,3881.690553801192
2007-06-14,3910.45080176457
2007-06-15,3945.683114467771
2007-06-18,3911.251883894567
2007-06-19,3927.6580128662436
2007-06-20,3883.5260523338666
2007-06-21,3897.2026267549386
2007-06-22,3874.2397130136446
2007-06-25,3817.8385265463044
2007-06-26,3783.4834353175256
2007-06-27,3801.1297847663877
2007-06-28,3813.7011789349845
2007-06-29,3842.222628516031
2007-07-02,3844.7736742318716
2007-07-03,3857.9695127544906
2007-07-04,3864.9715348889445
2007-07-05,3868.527312694191
2007-07-06,3904.727688040818
2007-07-09,3913.941539848228
2007-07-10,3869.83991513962
2007-07-11,3839.393494048223
2007-07-12,3931.8763180889596
2007-07-13,3964.0608051649365
2007-07-16,3945.261897869186
2007-07-17,3953.041821269398
2007-07-18,4005.410962572566
2007-07-19,4010.137198786405
2007-07-20,3994.2915053559423
2007-07-23,3961.5875185961186
2007-07-24,3873.2684959094377
2007-07-25,3898.8781171854084
2007-07-26,3800.426671171255
2007-07-27,3764.0539264541053
2007-07-30,3746.945966555181
2007-07-31,3755.5287567941746
2007-08-01,3731.9771438017433
2007-08-02,3791.3819901903485
2007-08-03,3685.640486925619
2007-08-06,3681.4684804286526
2007-08-07,3675.034824171488
2007-08-08,3740.4983361244813
2007-08-09,3676.595802724402
2007-08-10,3691.700167881736
2007-08-13,3705.0770326482516
2007-08-14,3626.6873435327825
2007-08-15,3574.4631793302538
2007-08-16,3558.8862457858954
2007-08-17,3630.584829263057
2007-08-20,3652.3264693159585
2007-08-21,3679.6156730334415
2007-08-22,3719.76685233661
2007-08-23,3740.0687154975817
2007-08-24,3737.683898367182
2007-08-27,3730.6714059411206
2007-08-28,3641.7520146744046
2007-08-29,3697.332173296179
2007-08-30,3699.466909919522
2007-08-31,3751.580949114158
2007-09-03,3777.8631773101633
2007-09-04,3809.39188482821
2007-09-05,3775.9273994234845
2007-09-06,3782.475470470534
2007-09-07,3728.8397539224147
2007-09-10,3701.54144457286
2007-09-11,3743.1180089917752
2007-09-12,3765.7928410104364
2007-09-13,3807.484345767376
2007-09-14,3813.9579674134075
2007-09-17,3826.0879558831475
2007-09-18,3898.149770232173
2007-09-19,3880.2376404144266
2007-09-20,3864.170293131427
2007-09-21,3888.4760306273224
2007-09-24,3890.956486168943
2007-09-25,3890.8518530213664
2007-09-26,3884.200912452216
2007-09-27,3915.29372654722
2007-09-28,3920.326289640093
2007-10-01,3948.111374930609
2007-10-02,3946.557850848024
2007-10-03,3929.87190344192
2007-10-04,3944.589427193126
2007-10-05,4030.6619942419347
2007-10-08,4034.509572174365
2007-10-09,4030.3624281712055
2007-10-10,4012.670079528553
2007-10-11,4015.570950592721
2007-10-12,4046.556141103046
2007-10-15,4013.0781680477203
2007-10-16,3984.0566504447324
2007-10-17,4013.381341470036
2007-10-18,4006.859131055667
2007-10-19,3970.3099308035125
2007-10-22,3962.337213091665
2007-10-23,3986.9593829593427
2007-10-24,3973.2455875591404
2007-10-25,3974.513134274906
2007-10-26,4026.374954851463
2007-10-29,4088.350330649077
2007-10-30,4062.0196562815668
2007-10-31,4161.6287112549635
2007-11-01,4103.179377446796
2007-11-02,4145.519663626999
2007-11-05,4127.144673875445
2007-11-06,4172.721676217731
2007-11-07,4098.5946924809905
2007-11-08,4055.615931801602
2007-11-09,3925.163911371626
2007-11-12,3815.3410680949196
2007-11-13,3821.796461358844
2007-11-14,3838.44778747105
2007-11-15,3700.1029427162503
2007-11-16,3700.625842124216
2007-11-19,3627.79961884376
2007-11-20,3613.635938793524
2007-11-21,3540.4241738063256
2007-11-22,3568.3595268579447
2007-11-23,3590.743546267865
2007-11-26,3556.0088353432893
2007-11-27,3542.8259352013033
2007-11-28,3643.325247164518
2007-11-29,3642.0773068626645
2007-11-30,3642.790826622981
2007-12-03,3640.027069374706
2007-12-04,3565.232671819982
2007-12-05,3623.0892138649874
2007-12-06,3648.389489702046
2007-12-07,3666.7423415786516
2007-12-10,3674.144316466023
2007-12-11,3610.8207775839996
2007-12-12,3639.13760931969
2007-12-13,3609.829852982542
2007-12-14,3631.4828575337165
2007-12-17,3625.0572200735237
2007-12-18,3594.4562744729737
2007-12-19,3634.6188247665405
2007-12-20,3652.948477085648
2007-12-21,3695.6431782912778
2007-12-24,3736.6637335088208
2007-12-25,3736.6637335088208
2007-12-26,3729.4614639146916
2007-12-27,3708.91103774726
2007-12-28,3732.5004563840293
2007-12-31,3715.602722553882
2008-01-01,3715.602722553882
2008-01-02,3666.7346673831803
2008-01-03,3686.8810542764522
2008-01-04,3595.9928796900513
2008-01-07,3568.6083592362997
2008-01-08,3570.335869305175
2008-01-09,3560.497988005145
2008-01-10,3544.285787944804
2008-01-11,3501.9764180810926
2008-01-14,3495.2643076682716
2008-01-15,3410.7426319760466
2008-01-16,3371.8373604091553
2008-01-17,3297.838552594684
2008-01-18,3300.8468200599086
2008-01-21,3170.032338924673
2008-01-22,3276.802335457386
2008-01-23,3315.0284965707096
2008-01-24,3369.6263512650394
2008-01-25,3395.5699714906577
2008-01-28,3398.8555380229895
2008-01-29,3448.260601953147
2008-01-30,3434.8705051097027
2008-01-31,3433.14063152223
2008-02-01,3514.554426451913
2008-02-04,3513.3342736779687
2008-02-05,3432.117154300549
2008-02-06,3420.8468179200436
2008-02-07,3449.1479058288805
2008-02-08,3503.3215011605917
2008-02-11,3512.115484033583
2008-02-12,3503.482006410407
2008-02-13,3545.1242458195115
2008-02-14,3527.9772422157416
2008-02-15,3487.985514164972
2008-02-18,3478.5184358311803
2008-02-19,3490.1405156979445
2008-02-20,3514.06099720244
2008-02-21,3474.6535374661535
2008-02-22,3490.822910756388
2008-02-25,3568.8519282745574
2008-02-26,3630.0476320156363
2008-02-27,3586.929288502976
2008-02-28,3613.1027276006766
2008-02-29,3511.7061909836643
2008-03-03,3452.777813445528
2008-03-04,3418.539915636074
2008-03-05,3443.09665482226
2008-03-06,3380.76884291511
2008-03-07,3362.6268979382535
2008-03-10,3265.5096232461055
2008-03-11,3356.5278786443996
2008-03-12,3326.46913992319
2008-03-13,3352.4860855281554
2008-03-14,3284.4260124161246
2008-03-17,3137.351314061334
2008-03-18,3210.641698538365
2008-03-19,3115.301267499782
2008-03-20,3112.584902832102
2008-03-21,3112.584902832102
2008-03-24,3203.6967898193266
2008-03-25,3231.0531180547187
2008-03-26,3206.7146024214853
2008-03-27,3224.276040598221
2008-03-28,3175.9592742034283
2008-03-31,3183.737104441394
2008-04-01,3246.9933559645638
2008-04-02,3296.6883097475115
2008-04-03,3320.621936082405
2008-04-04,3327.806329517756
2008-04-07,3345.3407258146726
2008-04-08,3335.3537638462526
2008-04-09,3299.1707340041535
2008-04-10,3340.5123259421002
2008-04-11,3270.192973269947
2008-04-14,3283.706227726077
2008-04-15,3324.815523657579
2008-04-16,3394.475706798423
2008-04-17,3383.6805586666715
2008-04-18,3463.2482666790074
2008-04-21,3455.842043167346
2008-04-22,3425.254952285033
2008-04-23,3370.204600549269
2008-04-24,3402.8716776956107
2008-04-25,3454.6344022314406
2008-04-28,3450.979981432774
2008-04-29,3406.0935169216878
2008-04-30,3475.2115623058253
2008-05-01,3485.588471696874
2008-05-02,3552.9214120092897
2008-05-05,3540.2558259047455
2008-05-06,3585.469561319722
2008-05-07,3626.4031682747905
2008-05-08,3641.552682929383
2008-05-09,3637.353288606951
2008-05-12,3654.7730191525316
2008-05-13,3663.112691499782
2008-05-14,3685.2357848094957
2008-05-15,3735.51517472673
2008-05-16,3767.3326341657803
2008-05-19,3796.416766737452
2008-05-20,3794.6679984734856
2008-05-21,3731.527908627749
2008-05-22,3749.05195781284
2008-05-23,3702.651979011055
2008-05-26,3703.6408823451166
2008-05-27,3632.9629337405872
2008-05-28,3699.7112771975108
2008-05-29,3727.9737828367297
2008-05-30,3720.1218181326144
2008-06-02,3713.622821468989
2008-06-03,3689.0845728308377
2008-06-04,3656.938239948987
2008-06-05,3669.5561819936815
2008-06-06,3620.9737435615034
2008-06-09,3593.7981666773485
2008-06-10,3608.4843132553674
2008-06-11,3599.0530843135193
2008-06-12,3574.221736390366
2008-06-13,3625.919032428543
2008-06-16,3648.3901715556217
2008-06-17,3672.0989095564173
2008-06-18,3652.8370043349464
2008-06-19,3618.444467144057
2008-06-20,3503.1762560871775
2008-06-23,3554.3366171627663
2008-06-24,3477.289562148211
2008-06-25,3517.375901621073
2008-06-26,3440.627995939826
2008-06-27,3444.9800789066876
2008-06-30,3454.415575473851
