Date,AUSTRALIA VALUE WEIGHTED
2004-12-27,500.6375730170118
2004-12-28,501.6135976828461
2004-12-29,499.9734055333814
2004-12-30,502.0832255903341
2004-12-31,507.4040827974556
2005-01-03,507.7529793062974
2005-01-04,509.4936653343769
2005-01-05,506.2359997131502
2005-01-06,505.6404406450835
2005-01-07,513.0039437118463
2005-01-10,513.7547322854091
2005-01-11,514.4447629446942
2005-01-12,512.5760451984548
2005-01-13,512.6820142718549
2005-01-14,511.58166070230357
2005-01-17,512.7271210005721
2005-01-18,511.8577444525772
2005-01-19,513.2871521123485
2005-01-20,515.0088180851266
2005-01-21,518.1006383608637
2005-01-24,517.1534803029191
2005-01-25,519.58420572972
2005-01-26,521.614029392438
2005-01-27,530.5918456462349
2005-01-28,530.5418369040086
2005-01-31,531.3612076802812
2005-02-01,532.7427899808464
2005-02-02,535.6386884901588
2005-02-03,536.2956868298152
2005-02-04,540.4853321657273
2005-02-07,549.181955600825
2005-02-08,544.8343084437626
2005-02-09,546.4164789789883
2005-02-10,556.3840189448081
2005-02-11,555.6953052787006
2005-02-14,551.3349538176943
2005-02-15,547.631813626826
2005-02-16,545.6915850700875
2005-02-17,547.5427644406402
2005-02-18,547.2634519338761
2005-02-21,549.7403362773462
2005-02-22,546.1344798672679
2005-02-23,536.7412227874518
2005-02-24,532.02202725647
2005-02-25,537.0902397439276
2005-02-28,545.7012537747459
2005-03-01,546.0146288967202
2005-03-02,547.4027739596611
2005-03-03,549.466346244935
2005-03-04,552.5983085105439
2005-03-07,556.5441072586904
2005-03-08,555.7212846632468
2005-03-09,550.0804142063608
2005-03-10,543.1751322526497
2005-03-11,541.1298744420786
2005-03-14,544.813957549004
2005-03-15,548.1892493366524
2005-03-16,549.5870984579515
2005-03-17,549.4100936751681
2005-03-18,552.2787276085087
2005-03-21,555.0655912025271
2005-03-22,552.3162145470516
2005-03-23,541.0135371865383
2005-03-24,537.9357205920321
2005-03-25,537.9357205920321
2005-03-28,539.8077916934864
2005-03-29,534.447348061695
2005-03-30,535.196263112656
2005-03-31,534.4453875525026
2005-04-01,539.2259714072103
2005-04-04,538.4788542845452
2005-04-05,539.539397723553
2005-04-06,536.4218268812849
2005-04-07,538.639917537756
2005-04-08,546.5405535435602
2005-04-11,541.9706183204
2005-04-12,545.6764779504741
2005-04-13,547.3450884666864
2005-04-14,540.8753314916707
2005-04-15,528.0909333960257
2005-04-18,514.0192372975938
2005-04-19,522.2839715628913
2005-04-20,525.4681456506347
2005-04-21,525.1157115419011
2005-04-22,532.3750397164638
2005-04-25,533.7825094209646
2005-04-26,533.3961097087189
2005-04-27,533.1505468145599
2005-04-28,538.0870248063923
2005-04-29,535.0497352462955
2005-05-02,540.3208267163819
2005-05-03,531.8053812362523
2005-05-04,526.0439120669303
2005-05-05,530.195975860945
2005-05-06,535.3794016583867
2005-05-09,534.822655215746
2005-05-10,535.5514645658945
2005-05-11,540.0649951237363
2005-05-12,543.4556035826741
2005-05-13,540.493661281731
2005-05-16,531.9980757731611
2005-05-17,529.9666837536516
2005-05-18,534.9941104228138
2005-05-19,542.480010208776
2005-05-20,543.892635358676
2005-05-23,551.3877245005722
2005-05-24,554.9259174826203
2005-05-25,552.3347890799232
2005-05-26,555.2428930264475
2005-05-27,556.9682595848643
2005-05-30,562.4514247368787
2005-05-31,559.9872923259461
2005-06-01,565.9901286129218
2005-06-02,572.714536446313
2005-06-03,576.2955884036415
2005-06-06,582.4398415785641
2005-06-07,587.2125713302395
2005-06-08,587.6632485010025
2005-06-09,590.5108958826737
2005-06-10,590.7235360377078
2005-06-13,594.3094582444648
2005-06-14,597.1128117497238
2005-06-15,598.3962420874136
2005-06-16,605.3121542775132
2005-06-17,609.1296953532618
2005-06-20,610.9703443738798
2005-06-21,611.4454265331555
2005-06-22,609.7595515633154
2005-06-23,607.8531407052784
2005-06-24,599.4402187042602
2005-06-27,594.2619738423263
2005-06-28,601.7577339581308
2005-06-29,597.2592295501395
2005-06-30,598.1483292683434
2005-07-01,595.9683939796358
2005-07-04,599.8492602926781
2005-07-05,594.0149699342389
2005-07-06,590.6114702044194
2005-07-07,582.1179184681836
2005-07-08,584.1265234889202
2005-07-11,585.4592916462024
2005-07-12,586.511396803592
2005-07-13,587.6520905354529
2005-07-14,594.0536261107229
2005-07-15,593.9367773626456
2005-07-18,596.1476961402198
2005-07-19,594.6907934358183
2005-07-20,599.6363484049709
2005-07-21,607.944200849899
2005-07-22,615.0709464756931
2005-07-25,614.0336465026993
2005-07-26,612.4291563732345
2005-07-27,610.6852057037487
2005-07-28,606.6655264459606
2005-07-29,609.4332263883308
2005-08-01,605.3380145576053
2005-08-02,609.1185721916128
2005-08-03,606.8380180315174
2005-08-04,606.5954858229387
2005-08-05,604.9590574864993
2005-08-08,605.6678391447043
2005-08-09,602.9596158260986
2005-08-10,605.9131002463226
2005-08-11,615.1160742966407
2005-08-12,615.6694796072883
2005-08-15,614.2515316735605
2005-08-16,619.949289642551
2005-08-17,616.144394063868
2005-08-18,612.3790808511335
2005-08-19,612.7029334286684
2005-08-22,617.0924642994592
2005-08-23,615.3577250053826
2005-08-24,608.4202442832532
2005-08-25,607.2596673379607
2005-08-26,608.8106651212204
2005-08-29,599.4874496269158
2005-08-30,604.7027674034027
2005-08-31,604.1478431016418
2005-09-01,611.5066065915514
2005-09-02,606.1896607889539
2005-09-05,610.3239353709635
2005-09-06,612.9489896376734
2005-09-07,619.5370966872047
2005-09-08,622.5478785514341
2005-09-09,623.0423179035568
2005-09-12,628.7479449434477
2005-09-13,629.2586067338217
2005-09-14,634.5145639931684
2005-09-15,634.2661826987718
2005-09-16,639.7922472603475
2005-09-19,643.0051052300781
2005-09-20,648.4027088469111
2005-09-21,644.0609339155195
2005-09-22,642.0431506308472
2005-09-23,641.1467090513993
2005-09-26,651.3766246386647
2005-09-27,652.7244069771731
2005-09-28,654.8355041880355
2005-09-29,662.9084006813481
2005-09-30,659.7868750442198
2005-10-03,666.044450045527
2005-10-04,666.451058977587
2005-10-05,645.7807802451063
2005-10-06,624.9203259748498
2005-10-07,623.4271153898188
2005-10-10,631.5956979849286
2005-10-11,624.4384202428852
2005-10-12,630.0508542747867
2005-10-13,624.0870623350283
2005-10-14,618.541723776743
2005-10-17,622.560133466011
2005-10-18,627.8227915563197
2005-10-19,616.8491013593855
2005-10-20,622.2612373788168
2005-10-21,615.3477640136351
2005-10-24,616.2683346429245
2005-10-25,617.2694443107868
2005-10-26,625.2032344074325
2005-10-27,623.6956835083375
2005-10-28,613.6707313952489
2005-10-31,627.7633820740316
2005-11-01,627.5998534087638
2005-11-02,618.6313689140586
2005-11-03,630.0344311052187
2005-11-04,631.731418673446
2005-11-07,633.3564628313619
2005-11-08,642.7144527732822
2005-11-09,639.4860034645505
2005-11-10,637.9983261659106
2005-11-11,646.9716330190076
2005-11-14,648.0471196630889
2005-11-15,651.0691451695375
2005-11-16,655.4531895781813
2005-11-17,656.8206235898933
2005-11-18,660.6720582739464
2005-11-21,660.6061186060291
2005-11-22,656.2024201948283
2005-11-23,655.3593478866816
2005-11-24,662.4749697508678
2005-11-25,660.4571392472964
2005-11-28,660.0655420577332
2005-11-29,660.2091404675098
2005-11-30,659.0291808290921
2005-12-01,656.2178961559335
2005-12-02,667.4107664096986
2005-12-05,667.2373738758128
2005-12-06,668.6520357414091
2005-12-07,667.0085952564469
2005-12-08,655.3941468794337
2005-12-09,656.4696395741053
2005-12-12,658.052703323241
2005-12-13,655.7041322405213
2005-12-14,657.4335231493029
2005-12-15,655.3773035958068
2005-12-16,649.8480677180451
2005-12-19,652.5502414542398
2005-12-20,654.2412518809643
2005-12-21,662.9524234263522
2005-12-22,656.8106978825493
2005-12-23,656.7320963727483
2005-12-26,656.7320963727483
2005-12-27,655.4406627876583
2005-12-28,660.3226396314058
2005-12-29,667.1574907616192
2005-12-30,669.7689650186182
2006-01-02,669.7689650186182
2006-01-03,663.5675004646437
2006-01-04,670.351347599047
2006-01-05,671.8323110504659
2006-01-06,670.0433141347887
2006-01-09,678.7236878939125
2006-01-10,676.6664552780612
2006-01-11,681.318848959194
2006-01-12,682.0636595409059
2006-01-13,680.2837729060263
2006-01-16,678.3632457299682
2006-01-17,682.8087892711383
2006-01-18,667.7552229135126
2006-01-19,672.5837940208514
2006-01-20,676.8312512232391
2006-01-23,664.7795533260397
2006-01-24,664.8195686504203
2006-01-25,673.0868996403359
2006-01-26,675.8095735166419
2006-01-27,686.9112631941204
2006-01-30,690.4038508605838
2006-01-31,693.6343364633426
2006-02-01,699.5214711216806
2006-02-02,691.8452735798112
2006-02-03,688.2578718137422
2006-02-06,689.5538505585512
2006-02-07,688.7789982289983
2006-02-08,677.5351124572808
2006-02-09,683.1342733100192
2006-02-10,683.0011758806644
2006-02-13,677.8700830280982
2006-02-14,684.9959358084715
2006-02-15,683.1563940569968
2006-02-16,678.4351546290407
2006-02-17,674.3416899215645
2006-02-20,681.6121236175933
2006-02-21,687.8122223938303
2006-02-22,687.644863550027
2006-02-23,693.4059468303394
2006-02-24,695.2263425364936
2006-02-27,699.1299965007041
2006-02-28,700.1199349390052
2006-03-01,690.6953163968348
2006-03-02,697.3230039485404
2006-03-03,692.126326314249
2006-03-06,692.585173571701
2006-03-07,689.4849344173774
2006-03-08,686.7157529197361
2006-03-09,691.4437125604337
2006-03-10,688.3321049311052
2006-03-13,695.7383172618693
2006-03-14,691.4887709976042
2006-03-15,693.5848097041156
2006-03-16,686.306656356335
2006-03-17,678.2034667682674
2006-03-20,676.0660990535038
2006-03-21,673.9133744614232
2006-03-22,680.362490997262
2006-03-23,684.1122313858409
2006-03-24,679.5822184520181
2006-03-27,680.35808283552
2006-03-28,679.5695899235353
2006-03-29,679.6389097424706
2006-03-30,684.2941114814989
2006-03-31,686.4313881488042
2006-04-03,696.1079368336773
2006-04-04,687.0571387777388
2006-04-05,699.4091359861225
2006-04-06,709.1201063544554
2006-04-07,713.61924676486
2006-04-10,708.8057849036826
2006-04-11,716.2467699374314
2006-04-12,709.9485343805121
2006-04-13,704.509743224824
2006-04-14,704.509743224824
2006-04-17,705.6306224059614
2006-04-18,713.4649603188429
2006-04-19,721.7807239729885
2006-04-20,713.9670498798039
2006-04-21,716.8247995947124
2006-04-24,715.915940560555
2006-04-25,716.0268354007605
2006-04-26,728.6348508496812
2006-04-27,724.6956284585445
2006-04-28,718.3293280893719
2006-05-01,725.070200351754
2006-05-02,720.708280852351
2006-05-03,728.0480817468775
2006-05-04,715.1224655375421
2006-05-05,718.9320095042716
2006-05-08,726.8894344257169
2006-05-09,728.8233958799717
2006-05-10,730.8267749310282
2006-05-11,731.7569392535601
2006-05-12,721.6620599706768
2006-05-15,703.9729592888399
2006-05-16,706.9572814638326
2006-05-17,705.4865546548414
2006-05-18,695.4033811618071
2006-05-19,686.8733708843141
2006-05-22,671.2355545913395
2006-05-23,672.611137122736
2006-05-24,674.5212069269368
2006-05-25,670.0214280864121
2006-05-26,682.6333733084398
2006-05-29,689.3414500667978
2006-05-30,685.3791632939065
2006-05-31,664.181128298697
2006-06-01,668.5894877398563
2006-06-02,670.6524961965267
2006-06-05,674.4997070253597
2006-06-06,663.0135313034402
2006-06-07,662.3067486625947
2006-06-08,657.4081704573622
2006-06-09,674.1061843826238
2006-06-12,675.0253483658457
2006-06-13,653.6943293565818
2006-06-14,651.2822733219944
2006-06-15,650.5246519409309
2006-06-16,661.6293297441385
2006-06-19,656.4268727355638
2006-06-20,651.4117962940126
2006-06-21,652.7808388468463
2006-06-22,667.1433718087991
2006-06-23,663.7090762788769
2006-06-26,661.2325400252392
2006-06-27,665.7051211550006
2006-06-28,658.57352054894
2006-06-29,666.6354086794211
2006-06-30,672.4481183343527
2006-07-03,674.39685490692
2006-07-04,679.1837897924361
2006-07-05,677.3652213589661
2006-07-06,683.5388214343101
2006-07-07,687.4474638448302
2006-07-10,689.5512194599415
2006-07-11,686.6988369375185
2006-07-12,692.0480242458787
2006-07-13,687.6703568865657
2006-07-14,674.1417475622015
2006-07-17,674.7678785681151
2006-07-18,672.018164390315
2006-07-19,665.2739021535881
2006-07-20,677.9035702766663
2006-07-21,673.631595952428
2006-07-24,674.1494852691493
2006-07-25,683.1019783887571
2006-07-26,680.324587974592
2006-07-27,688.7748332499505
2006-07-28,682.7593491413313
2006-07-31,685.8887302737945
2006-08-01,682.2625619008578
2006-08-02,675.1411840830018
2006-08-03,680.6806546372119
2006-08-04,675.2676634794548
2006-08-07,676.7642797495337
2006-08-08,683.854983115536
2006-08-09,678.1884863583781
2006-08-10,684.6224157637595
2006-08-11,684.896179618254
2006-08-14,683.7755764958426
2006-08-15,681.0777439171314
2006-08-16,685.6522620863575
2006-08-17,692.4917825166755
2006-08-18,690.2601645987115
2006-08-21,691.6516093414072
2006-08-22,698.111448894414
2006-08-23,700.0293403459376
2006-08-24,688.3860754442865
2006-08-25,689.4407826915553
2006-08-28,689.7861067491604
2006-08-29,700.5377437320666
2006-08-30,699.9411706724794
2006-08-31,706.8618725362071
2006-09-01,704.8855002944659
2006-09-04,712.3687777390955
2006-09-05,716.9002481838452
2006-09-06,709.3839350649104
2006-09-07,706.067616728246
2006-09-08,705.5742726144166
2006-09-11,693.5820954547046
2006-09-12,693.1121714983176
2006-09-13,697.7613995328869
2006-09-14,702.2711775852734
2006-09-15,701.1380874967226
2006-09-18,705.0187750448756
2006-09-19,705.3648593354277
2006-09-20,695.5040861167384
2006-09-21,696.8885629149337
2006-09-22,685.320871618726
2006-09-25,687.4564654752105
2006-09-26,692.7066881267086
2006-09-27,703.1418066397384
2006-09-28,703.7673470094952
2006-09-29,708.7711463066835
2006-10-02,708.2894706203936
2006-10-03,707.3680054197762
2006-10-04,705.2901441742924
2006-10-05,717.6925084150167
2006-10-06,720.5106673940512
2006-10-09,717.2275848902863
2006-10-10,725.9643900741162
2006-10-11,731.1380895893905
2006-10-12,732.8896033724358
2006-10-13,738.9993425148809
2006-10-16,742.1531205061302
2006-10-17,736.1157943853461
2006-10-18,743.5071102967212
2006-10-19,739.0457449250928
2006-10-20,745.0533358163649
2006-10-23,747.960093287445
2006-10-24,745.7464944027399
2006-10-25,749.7017629641973
2006-10-26,752.6459267431953
2006-10-27,751.5564901131205
2006-10-30,756.8523024187207
2006-10-31,757.9294524247192
2006-11-01,763.6614807623748
2006-11-02,762.261253650915
2006-11-03,766.2804689648925
2006-11-06,767.6385625618075
2006-11-07,773.3156343197506
2006-11-08,765.4407371009302
2006-11-09,756.3428514753913
2006-11-10,753.9203504680186
2006-11-13,752.6479723019065
2006-11-14,757.7479485690149
2006-11-15,757.9389047469297
2006-11-16,756.7072594522272
2006-11-17,758.8984374887502
2006-11-20,745.6004539976026
2006-11-21,751.5387436374884
2006-11-22,762.1347010670968
2006-11-23,764.1184246891121
2006-11-24,755.8328267751513
2006-11-27,753.9903871284455
2006-11-28,745.8948590536087
2006-11-29,758.9195140693611
2006-11-30,760.8617000820975
2006-12-01,751.5916650862993
2006-12-04,747.3364567616495
2006-12-05,744.7748408902441
2006-12-06,752.9109011277851
2006-12-07,756.869058806657
2006-12-08,749.6208703055138
2006-12-11,755.9070381678516
2006-12-12,756.838469212741
2006-12-13,760.9011883164765
2006-12-14,772.3134587277943
2006-12-15,775.1792261462538
2006-12-18,775.8594121588884
2006-12-19,769.9467925007624
2006-12-20,779.6402892828067
2006-12-21,776.4013900751014
2006-12-22,780.8703241133624
2006-12-25,780.8703241133624
2006-12-26,780.4437968374306
2006-12-27,787.026026802951
2006-12-28,791.8473328033856
2006-12-29,790.651048458564
2007-01-01,790.651048458564
2007-01-02,793.2929549603987
2007-01-03,792.2086943424268
2007-01-04,783.2710732412877
2007-01-05,781.5297039531885
2007-01-08,772.9668227210987
2007-01-09,785.0583167357739
2007-01-10,775.5588973341256
2007-01-11,789.1708406243089
2007-01-12,798.8313925488036
2007-01-15,803.9572711103165
2007-01-16,801.373046025876
2007-01-17,800.7254894892118
2007-01-18,806.9211566370184
2007-01-19,807.8358308270906
2007-01-22,815.1998560287491
2007-01-23,814.5153924348871
2007-01-24,810.7674453252912
2007-01-25,807.7513969794105
2007-01-26,806.4149959861595
2007-01-29,802.2613802253497
2007-01-30,809.5286631241556
2007-01-31,804.3996158200788
2007-02-01,808.9527377619958
2007-02-02,814.4266680663096
2007-02-05,817.1275288053886
2007-02-06,823.4582132289208
2007-02-07,825.9320930922479
2007-02-08,826.9536173664521
2007-02-09,828.8244866083577
2007-02-12,824.9007868503319
2007-02-13,827.0011607141126
2007-02-14,830.8558324564157
2007-02-15,836.0929071691424
2007-02-16,831.1548525112445
2007-02-19,837.5996765031832
2007-02-20,835.5941987952586
2007-02-21,836.514295117601
2007-02-22,847.7240229825874
2007-02-23,849.3276926296858
2007-02-26,853.5997667519531
2007-02-27,840.936883966198
2007-02-28,817.8541742297709
2007-03-01,814.1488265730366
2007-03-02,809.3860477158331
2007-03-05,787.4618723070905
2007-03-06,803.4359361991374
2007-03-07,810.3256478669961
2007-03-08,810.665418620102
2007-03-09,817.7174283262905
2007-03-12,825.2720509801363
2007-03-13,824.2004526178613
2007-03-14,804.6932578840831
2007-03-15,821.5491753354241
2007-03-16,821.4960623993275
2007-03-19,828.7489678386563
2007-03-20,833.4028077557833
2007-03-21,830.3280069189041
2007-03-22,847.2345058093842
2007-03-23,848.1698443023249
2007-03-26,855.630804377593
2007-03-27,848.7436066609116
2007-03-28,839.458337926992
2007-03-29,847.9749523620201
2007-03-30,854.2987499313217
2007-04-02,849.0640289753351
2007-04-03,860.2729363171995
2007-04-04,876.0454748128448
2007-04-05,871.4987323412399
2007-04-06,871.4987323412399
2007-04-09,872.9623975853336
2007-04-10,887.7073055526552
2007-04-11,889.4894083979494
2007-04-12,888.5417864656966
2007-04-13,889.7939339317506
2007-04-16,898.0193551645363
2007-04-17,900.4584906129272
2007-04-18,906.2971384826307
2007-04-19,893.2742583925725
2007-04-20,901.2909827833117
2007-04-23,899.8364771759675
2007-04-24,887.2995879213363
2007-04-25,891.1359255689957
2007-04-26,888.7196331306947
2007-04-27,883.5549531644864
2007-04-30,886.6250267356987
2007-05-01,882.8138789664062
2007-05-02,893.5536578855572
2007-05-03,894.7876782785429
2007-05-04,897.7833959096716
2007-05-07,904.8580092924456
2007-05-08,909.1228637470663
2007-05-09,912.6005536429191
2007-05-10,921.3053274721941
2007-05-11,911.5736182023655
2007-05-14,918.9460560400579
2007-05-15,908.3471721307275
2007-05-16,900.9582348390375
2007-05-17,912.2480903387562
2007-05-18,906.8908432293026
2007-05-21,913.1253075912094
2007-05-22,908.8982716032093
2007-05-23,914.6751361346729
2007-05-24,902.3469069617631
2007-05-25,896.0402350332987
2007-05-28,895.8630159443194
2007-05-29,902.2332872554429
2007-05-30,897.7454540252514
2007-05-31,911.4958000751157
2007-06-01,921.3548279952803
2007-06-04,926.8295912684141
2007-06-05,925.5582010833343
2007-06-06,927.9659104945056
2007-06-07,931.9111074822149
2007-06-08,925.4559738227979
2007-06-11,924.2447976557245
2007-06-12,926.716615725296
2007-06-13,918.2007184260779
2007-06-14,922.9847591218524
2007-06-15,929.3875641550355
2007-06-18,936.3288568363117
2007-06-19,942.9680057122055
2007-06-20,947.9197290572256
2007-06-21,948.2520764461808
2007-06-22,947.1659528275123
2007-06-25,939.3239442309027
2007-06-26,934.6463081824542
2007-06-27,907.8157769280451
2007-06-28,927.7545513974499
2007-06-29,928.3442358820062
2007-07-02,928.6394016747761
2007-07-03,930.0273584261945
2007-07-04,933.0086060296052
2007-07-05,943.0479172541402
2007-07-06,939.0281881549586
2007-07-09,949.516853855426
2007-07-10,939.9086469864322
2007-07-11,932.8257511023729
2007-07-12,937.380467272922
2007-07-13,945.5489539543521
2007-07-16,947.8296787162915
2007-07-17,950.0997459188251
2007-07-18,946.8055905111828
2007-07-19,955.5140755004477
2007-07-20,961.4614288354696
2007-07-23,961.2832954601739
2007-07-24,965.0220632982725
2007-07-25,960.3428883157144
2007-07-26,940.8567322277636
2007-07-27,897.1552571020212
2007-07-30,893.6342223447418
2007-07-31,903.4614050614239
2007-08-01,871.408826943436
2007-08-02,887.8319970863378
2007-08-03,882.5619337320339
2007-08-06,866.7370970266433
2007-08-07,876.6114445354242
2007-08-08,898.424393637373
2007-08-09,905.8268927946111
2007-08-10,865.8664215144258
2007-08-13,880.1780148238115
2007-08-14,871.391815627434
2007-08-15,841.7990445857591
2007-08-16,795.1498001665813
2007-08-17,789.0439760246377
2007-08-20,841.908804999593
2007-08-21,849.9383081599849
2007-08-22,851.4173891110984
2007-08-23,884.062946226031
2007-08-24,875.0334723722364
2007-08-27,895.0291036569901
2007-08-28,887.8946741980691
2007-08-29,870.8443392973093
2007-08-30,877.5927944711372
2007-08-31,888.887964275466
2007-09-03,899.1134161900028
2007-09-04,910.0579531461692
2007-09-05,899.9069173093193
2007-09-06,899.4851214659112
2007-09-07,895.6918044843698
2007-09-10,878.3466826541396
2007-09-11,889.3596402859923
2007-09-12,893.4862285072514
2007-09-13,895.1833202924506
2007-09-14,909.7435712840488
2007-09-17,899.3987449300956
2007-09-18,885.6769502352888
2007-09-19,924.0437524243972
2007-09-20,929.8691317002562
2007-09-21,923.7514185186416
2007-09-24,938.9203918387989
2007-09-25,942.2733629607071
2007-09-26,950.602185127879
2007-09-27,961.290801727361
2007-09-28,966.5922068271375
2007-10-01,969.4158387389639
2007-10-02,983.1734999982842
2007-10-03,991.7939711974105
2007-10-04,980.1105156443721
2007-10-05,995.9121030497541
2007-10-08,1004.5794497862545
2007-10-09,1010.2205801766733
2007-10-10,1014.9782724069844
2007-10-11,1021.6126994816159
2007-10-12,1021.1572720730749
2007-10-15,1014.6890726460614
2007-10-16,989.2430629376311
2007-10-17,993.123390971938
2007-10-18,1002.0296834056982
2007-10-19,991.0725682862617
2007-10-22,967.0121237483919
2007-10-23,989.3805043694344
2007-10-24,991.8688150811159
2007-10-25,993.0783237751818
2007-10-26,1007.6035916392159
2007-10-29,1024.434934897
2007-10-30,1015.1880133856588
2007-10-31,1020.9805165693612
2007-11-01,1023.7173904214987
2007-11-02,1000.5257511682963
2007-11-05,986.9239088250105
2007-11-06,994.2178857552177
2007-11-07,1005.7698039722479
2007-11-08,971.2722729866666
2007-11-09,956.6436773248581
2007-11-12,917.5134716476462
2007-11-13,937.8604666562596
2007-11-14,955.094950918446
2007-11-15,936.5748583581397
2007-11-16,924.4478088857679
2007-11-19,930.3018276864675
2007-11-20,912.9936056504829
2007-11-21,883.043705674465
2007-11-22,877.2647053349926
2007-11-23,878.7522341781622
2007-11-26,900.0412819285139
2007-11-27,891.6773500374438
2007-11-28,897.8105208687053
2007-11-29,904.1195328405406
2007-11-30,924.9065164943196
2007-12-03,926.528631905578
2007-12-04,911.6106546076389
2007-12-05,910.4776856677383
2007-12-06,927.7107514825656
2007-12-07,941.2734141970907
2007-12-10,935.642380986535
2007-12-11,946.8963716998826
2007-12-12,939.5192752128413
2007-12-13,931.5755723802312
2007-12-14,915.0285516759128
2007-12-17,879.7015000070152
2007-12-18,878.8032094325031
2007-12-19,874.4256884876564
2007-12-20,870.2182045053578
2007-12-21,891.539408024743
2007-12-24,899.6623276693064
2007-12-25,899.6623276693064
2007-12-26,895.9312118103468
2007-12-27,896.6558445611745
2007-12-28,885.9613356640419
2007-12-31,893.3014907305525
2008-01-01,893.3014907305525
2008-01-02,889.7913179851739
2008-01-03,881.892955278326
2008-01-04,872.8623427879348
2008-01-07,852.589844646535
2008-01-08,861.1006619765074
2008-01-09,857.8602682915795
2008-01-10,857.9421585241679
2008-01-11,846.2184169320855
2008-01-14,846.3637155654659
2008-01-15,836.9901988384744
2008-01-16,813.2930950729904
2008-01-17,819.5962585613078
2008-01-18,817.3083186110363
2008-01-21,786.5632457141863
2008-01-22,734.2963508928392
2008-01-23,761.6599061311349
2008-01-24,788.8513901117055
2008-01-25,833.1540070294241
2008-01-28,829.1829190057415
2008-01-29,810.8478301253335
2008-01-30,796.2674266793308
2008-01-31,803.5892018787015
2008-02-01,837.6913758759621
2008-02-04,844.7920860666336
2008-02-05,831.6995640006277
2008-02-06,804.8323408437972
2008-02-07,806.6698993593609
2008-02-08,821.221950341962
2008-02-11,807.3840574040219
2008-02-12,817.6112790491411
2008-02-13,794.0922570395142
2008-02-14,819.6570135831386
2008-02-15,807.37701455434
2008-02-18,806.1328339039775
2008-02-19,817.2435849954193
2008-02-20,796.4972741017491
2008-02-21,802.6953081963142
2008-02-22,796.4052507407899
2008-02-25,811.1807623925766
2008-02-26,818.5655453894037
2008-02-27,829.8218840662915
2008-02-28,815.3085689428988
2008-02-29,790.7936828608603
2008-03-03,767.7445514754464
2008-03-04,757.463794151723
2008-03-05,756.5976326603477
2008-03-06,759.1723064134324
2008-03-07,731.9442323049108
2008-03-10,712.928988700421
2008-03-11,719.8277955585601
2008-03-12,736.4879305448972
2008-03-13,720.9136441898553
2008-03-14,725.989439674174
2008-03-17,683.9766490412826
2008-03-18,693.7669476736946
2008-03-19,728.0810469948548
2008-03-20,702.1471396752414
2008-03-21,702.1471396752414
2008-03-24,711.3135013050324
2008-03-25,736.5546714108633
2008-03-26,741.2836255852932
2008-03-27,736.8392666564375
2008-03-28,732.7123035054296
2008-03-31,724.3378367945691
2008-04-01,727.5037820010737
2008-04-02,757.6410271817331
2008-04-03,773.2172676405949
2008-04-04,773.2778277710227
2008-04-07,774.0597529455795
2008-04-08,768.2295015719037
2008-04-09,755.984558379243
2008-04-10,746.9832481040376
2008-04-11,743.5784584941681
2008-04-14,723.443511567408
2008-04-15,734.0163604277425
2008-04-16,748.1441457138349
2008-04-17,751.4881862686445
2008-04-18,741.2136053076667
2008-04-21,770.2319330472665
2008-04-22,765.3284820860754
2008-04-23,784.9590265162954
2008-04-24,777.6299349825995
2008-04-25,774.36349964858
2008-04-28,783.4916868153454
2008-04-29,783.7670575515581
2008-04-30,794.0736520680114
2008-05-01,788.1981710602677
2008-05-02,812.6775191439518
2008-05-05,819.8147191648915
2008-05-06,811.1187862969962
2008-05-07,807.4887698977947
2008-05-08,816.3486128427998
2008-05-09,821.0272752449106
2008-05-12,832.6376132272612
2008-05-13,826.2995779332514
2008-05-14,828.4728905192113
2008-05-15,831.7345907463953
2008-05-16,844.4295475779533
2008-05-19,849.2463682551594
2008-05-20,842.1089422342304
2008-05-21,825.9947088309278
2008-05-22,821.9739046171877
2008-05-23,814.7333718563867
2008-05-26,806.7885280446685
2008-05-27,808.8494472712681
2008-05-28,808.129367602701
2008-05-29,816.26031697201
2008-05-30,808.7935897250653
2008-06-02,805.7726699436087
2008-06-03,791.5762142936595
2008-06-04,804.3596492203844
2008-06-05,795.0301808941562
2008-06-06,798.1599561324773
2008-06-09,791.5597996304436
2008-06-10,773.4820867344928
2008-06-11,777.8305691171573
2008-06-12,750.3115795064737
2008-06-13,763.3654261063889
2008-06-16,756.321043313683
2008-06-17,762.5571580892934
2008-06-18,763.8263707836164
2008-06-19,752.7292018211334
2008-06-20,738.9122830584841
2008-06-23,741.7124878471866
2008-06-24,739.9340618685162
2008-06-25,735.6779456260691
2008-06-26,742.789568740994
2008-06-27,733.9392880327225
2008-06-30,727.9781569211796
2008-07-01,708.3067652640715
2008-07-02,707.496429792239
2008-07-03,708.6044068742209
2008-07-04,727.1767748449879
2008-07-07,709.6331678085944
2008-07-08,694.8693043352604
2008-07-09,708.5309583373005
2008-07-10,698.506259426882
2008-07-11,696.8550249915854
2008-07-14,690.7512855540203
2008-07-15,675.4448641445805
2008-07-16,688.799964175775
2008-07-17,700.9960236929746
2008-07-18,692.6509849988332
2008-07-21,722.7989057034282
2008-07-22,718.254922574182
2008-07-23,740.1630808848311
2008-07-24,752.6112752547867
2008-07-25,714.4439048292156
2008-07-28,697.6747118851109
2008-07-29,685.5799516156417
