Date,GERMANY VALUE WEIGHTED
2005-03-16,1050.800814030694
2005-03-17,1051.3407667074605
2005-03-18,1054.0494540215868
2005-03-21,1048.1106079730698
2005-03-22,1054.3123229595717
2005-03-23,1054.5543024432654
2005-03-24,1061.19578915697
2005-03-25,1061.19578915697
2005-03-28,1061.19578915697
2005-03-29,1063.0071110348233
2005-03-30,1062.0175968428973
2005-03-31,1063.100141680811
2005-04-01,1068.710680865032
2005-04-04,1060.0461772601805
2005-04-05,1065.800999219804
2005-04-06,1071.1695906670573
2005-04-07,1072.2324639808417
2005-04-08,1074.8869063551913
2005-04-11,1072.544449526868
2005-04-12,1066.921488464882
2005-04-13,1075.5663834105433
2005-04-14,1074.5422928877185
2005-04-15,1051.4940781878088
2005-04-18,1023.295211243288
2005-04-19,1024.009291726245
2005-04-20,1017.7996204385768
2005-04-21,1020.2249224435516
2005-04-22,1026.573645220546
2005-04-25,1032.9885232750787
2005-04-26,1027.995592492837
2005-04-27,1016.3940862859812
2005-04-28,1012.0145500864754
2005-04-29,1015.0392466995143
2005-05-02,1024.049640540212
2005-05-03,1029.2379741845134
2005-05-04,1035.7283848688037
2005-05-05,1043.2320228219733
2005-05-06,1045.649642000786
2005-05-09,1041.7405797658373
2005-05-10,1032.912700164087
2005-05-11,1031.7762479994149
2005-05-12,1037.6641878470662
2005-05-13,1039.4801750614142
2005-05-16,1035.6509982397529
2005-05-17,1033.9270029690094
2005-05-18,1051.7483858535122
2005-05-19,1061.5914341548314
2005-05-20,1061.2480411578586
2005-05-23,1071.4340718930298
2005-05-24,1067.7350055346
2005-05-25,1065.556704701123
2005-05-26,1078.1760305853509
2005-05-27,1079.9965192291347
2005-05-30,1088.3315430538744
2005-05-31,1084.7415803183685
2005-06-01,1100.9421805996824
2005-06-02,1101.7162740733602
2005-06-03,1096.5656199914783
2005-06-06,1093.1966772641106
2005-06-07,1107.7796844350692
2005-06-08,1106.455537838765
2005-06-09,1107.1170281207992
2005-06-10,1115.0959876253175
2005-06-13,1119.8546209362212
2005-06-14,1119.2506094765868
2005-06-15,1109.4254818326292
2005-06-16,1117.4411829839692
2005-06-17,1123.066642346336
2005-06-20,1118.4815270207828
2005-06-21,1124.0770384998323
2005-06-22,1125.4496815122234
2005-06-23,1127.426895485304
2005-06-24,1113.8175176870168
2005-06-27,1102.9945448091407
2005-06-28,1110.5788707774932
2005-06-29,1116.4646005290217
2005-06-30,1114.7775111067156
2005-07-01,1122.5050325324253
2005-07-04,1123.4518772234135
2005-07-05,1119.9840117861456
2005-07-06,1124.9655028440905
2005-07-07,1104.326172177066
2005-07-08,1122.0216242891581
2005-07-11,1138.9579267155266
2005-07-12,1136.9650123467961
2005-07-13,1141.330003423211
2005-07-14,1147.3005931417995
2005-07-15,1151.1849727889237
2005-07-18,1152.8513734451735
2005-07-19,1165.9681425242911
2005-07-20,1170.2494235789713
2005-07-21,1182.3921814694656
2005-07-22,1183.811301734849
2005-07-25,1187.698995122184
2005-07-26,1187.8258491086942
2005-07-27,1192.0232080067321
2005-07-28,1207.7888400462862
2005-07-29,1208.50288709177
2005-08-01,1209.8337540690563
2005-08-02,1220.6835968695873
2005-08-03,1218.4094004346248
2005-08-04,1206.8469618900247
2005-08-05,1195.70503392108
2005-08-08,1199.9497021887835
2005-08-09,1218.4573004974307
2005-08-10,1238.8009724145506
2005-08-11,1229.95872632075
2005-08-12,1226.0097135675028
2005-08-15,1222.9041093391606
2005-08-16,1214.4771249217583
2005-08-17,1210.076612595809
2005-08-18,1204.183389065144
2005-08-19,1224.180666641616
2005-08-22,1230.40202300025
2005-08-23,1222.8877141756636
2005-08-24,1222.2419969193718
2005-08-25,1207.3327350416357
2005-08-26,1190.6143379815976
2005-08-29,1196.1152673193255
2005-08-30,1189.860597134939
2005-08-31,1198.9114980200552
2005-09-01,1200.7085847263575
2005-09-02,1197.8139631853687
2005-09-05,1216.9607964370746
2005-09-06,1231.0657611350387
2005-09-07,1237.3173372098
2005-09-08,1238.5027479934256
2005-09-09,1242.1344119320818
2005-09-12,1236.8303440888524
2005-09-13,1214.530364491097
2005-09-14,1218.4811856355504
2005-09-15,1218.7690167757962
2005-09-16,1239.788960702815
2005-09-19,1224.187096086441
2005-09-20,1235.7947162799521
2005-09-21,1216.9771706198892
2005-09-22,1214.3206207991427
2005-09-23,1225.499620781323
2005-09-26,1251.3432861445792
2005-09-27,1246.2911680560878
2005-09-28,1268.932462070386
2005-09-29,1259.3080954868049
2005-09-30,1264.8739601876648
2005-10-03,1274.6366172570288
2005-10-04,1292.2366206055692
2005-10-05,1271.3456459579618
2005-10-06,1255.1719962339143
2005-10-07,1253.2289141061203
2005-10-10,1253.9710298805312
2005-10-11,1256.3399057177546
2005-10-12,1243.5333656101682
2005-10-13,1233.5058531933234
2005-10-14,1239.4552150610405
2005-10-17,1240.911804031016
2005-10-18,1233.309611677488
2005-10-19,1207.0037167341818
2005-10-20,1208.8696717533721
2005-10-21,1200.6910639357584
2005-10-24,1218.4783253570474
2005-10-25,1212.3749102853346
2005-10-26,1221.2001565069359
2005-10-27,1196.8125980810416
2005-10-28,1199.2390650252735
2005-10-31,1227.1369629895735
2005-11-01,1225.1068045365296
2005-11-02,1232.1026198713537
2005-11-03,1246.5650422683375
2005-11-04,1241.111408760378
2005-11-07,1251.0266761263274
2005-11-08,1248.3133935350213
2005-11-09,1247.9542634436004
2005-11-10,1245.8298932880678
2005-11-11,1263.006246027083
2005-11-14,1263.3592897757271
2005-11-15,1266.8819257722146
2005-11-16,1260.1539680187245
2005-11-17,1264.6498512041326
2005-11-18,1270.7044191877353
2005-11-21,1282.2229283614176
2005-11-22,1280.7536851164757
2005-11-23,1284.739220889541
2005-11-24,1283.2314363711514
2005-11-25,1284.6954509037312
2005-11-28,1279.9761224389727
2005-11-29,1285.992127510574
2005-11-30,1284.6323860460348
2005-12-01,1303.1909516949663
2005-12-02,1312.8084052987856
2005-12-05,1302.6809433332328
2005-12-06,1310.7929956906125
2005-12-07,1302.8585819939906
2005-12-08,1306.5144752254191
2005-12-09,1305.1055215302076
2005-12-12,1308.3958762483824
2005-12-13,1310.4169112419283
2005-12-14,1304.416983644572
2005-12-15,1307.3745395072249
2005-12-16,1321.969335338201
2005-12-19,1322.2241464937126
2005-12-20,1323.6162481074145
2005-12-21,1332.5063249829436
2005-12-22,1333.4723287564404
2005-12-23,1338.7867749916934
2005-12-26,1338.7867749916934
2005-12-27,1345.4121833772826
2005-12-28,1346.7689418914051
2005-12-29,1349.9360886777542
2005-12-30,1338.3493070724905
2006-01-02,1350.44188941064
2006-01-03,1356.4760891871663
2006-01-04,1372.0999286402248
2006-01-05,1367.7119639137088
2006-01-06,1372.7262247065
2006-01-09,1374.228245895237
2006-01-10,1366.3323938090512
2006-01-11,1379.1408975684787
2006-01-12,1381.1616695249813
2006-01-13,1367.3191869073898
2006-01-16,1373.5032711184645
2006-01-17,1359.8369694640248
2006-01-18,1343.4794023762472
2006-01-19,1353.8814875059822
2006-01-20,1332.856639727599
2006-01-23,1331.8879696753395
2006-01-24,1332.7315901047557
2006-01-25,1352.0377093209306
2006-01-26,1385.5544355778616
2006-01-27,1409.4967709435914
2006-01-30,1412.0603770871878
2006-01-31,1413.350891596431
2006-02-01,1427.081933605586
2006-02-02,1408.0833303002441
2006-02-03,1410.6898373549536
2006-02-06,1413.6814024945704
2006-02-07,1414.5315141826554
2006-02-08,1411.8232718643815
2006-02-09,1431.6302231947795
2006-02-10,1429.44140253608
2006-02-13,1448.2297977618564
2006-02-14,1448.3647610660337
2006-02-15,1447.3251454274666
2006-02-16,1450.8115001624324
2006-02-17,1453.7834077603488
2006-02-20,1453.2403050366302
2006-02-21,1452.9172087045492
2006-02-22,1467.5733903830906
2006-02-23,1465.3705977075938
2006-02-24,1469.2840880157032
2006-02-27,1482.0782757565546
2006-02-28,1452.5629491493175
2006-03-01,1467.9638421642987
2006-03-02,1445.5366155432953
2006-03-03,1430.0740912523647
2006-03-06,1441.6055602028193
2006-03-07,1437.457918049025
2006-03-08,1418.4548056581702
2006-03-09,1432.0653367980847
2006-03-10,1449.9862575668465
2006-03-13,1459.2323561236212
2006-03-14,1464.0751439362596
2006-03-15,1472.0941413329404
2006-03-16,1471.4854551695953
2006-03-17,1466.1318668541958
2006-03-20,1470.4006094530075
2006-03-21,1473.0122224920215
2006-03-22,1480.4640921162315
2006-03-23,1481.9980634462306
2006-03-24,1488.500580310039
2006-03-27,1474.858297641615
2006-03-28,1468.171435499621
2006-03-29,1475.4303786038731
2006-03-30,1492.2952762730808
2006-03-31,1488.005317556723
2006-04-03,1503.1652790983007
2006-04-04,1504.0938413581948
2006-04-05,1508.2059740436212
2006-04-06,1505.09648503509
2006-04-07,1485.2862383345941
2006-04-10,1498.7238490108368
2006-04-11,1474.7842405490815
2006-04-12,1473.2571618773022
2006-04-13,1476.4981323737854
2006-04-14,1476.4981323737854
2006-04-17,1476.4981323737852
2006-04-18,1472.1549972039747
2006-04-19,1495.1869681189585
2006-04-20,1515.2571910793074
2006-04-21,1525.5087514884322
2006-04-24,1520.8900297993944
2006-04-25,1523.6418733894923
2006-04-26,1529.1828206896907
2006-04-27,1517.4569433907961
2006-04-28,1499.5987990632875
2006-05-01,1499.5987990632873
2006-05-02,1510.390347937307
2006-05-03,1491.2486249356925
2006-05-04,1506.124490313459
2006-05-05,1523.1868359748607
2006-05-08,1528.6538417971562
2006-05-09,1534.9469280458904
2006-05-10,1529.2323626632333
2006-05-11,1512.777298152223
2006-05-12,1477.1018001969526
2006-05-15,1457.1380091265803
2006-05-16,1454.5359314231332
2006-05-17,1405.0619456891686
2006-05-18,1406.4705819620958
2006-05-19,1405.9150547931333
2006-05-22,1371.6694056654985
2006-05-23,1408.0463187049934
2006-05-24,1385.8917228978185
2006-05-25,1415.6837382456858
2006-05-26,1436.221381795039
2006-05-29,1429.0787246455789
2006-05-30,1395.7460481803766
2006-05-31,1414.0863656096194
2006-06-01,1416.5163267033972
2006-06-02,1412.8414434111328
2006-06-05,1395.9565279229398
2006-06-06,1363.0134514249612
2006-06-07,1371.4957541503227
2006-06-08,1330.932324294909
2006-06-09,1352.1604743232017
2006-06-12,1334.101479833777
2006-06-13,1307.3851937382472
2006-06-14,1309.2691775029352
2006-06-15,1340.5799310943999
2006-06-16,1326.965337990686
2006-06-19,1342.6950591018347
2006-06-20,1356.486046177909
2006-06-21,1358.1045321813185
2006-06-22,1366.127539820664
2006-06-23,1365.3385756018747
2006-06-26,1361.5084904415032
2006-06-27,1347.4912644064814
2006-06-28,1346.65697523428
2006-06-29,1378.5182691487319
2006-06-30,1404.253220276594
2006-07-03,1412.076492031028
2006-07-04,1415.6909105740417
2006-07-05,1390.0271649563774
2006-07-06,1405.7786361758283
2006-07-07,1403.015606084425
2006-07-10,1408.825599937087
2006-07-11,1386.290935843674
2006-07-12,1392.4162205840146
2006-07-13,1367.925578864066
2006-07-14,1341.596549855312
2006-07-17,1339.6073579497347
2006-07-18,1334.1366809868114
2006-07-19,1372.4416558148102
2006-07-20,1375.187363702958
2006-07-21,1353.2077993525004
2006-07-24,1384.9324131591866
2006-07-25,1383.109104743241
2006-07-26,1387.7522241932613
2006-07-27,1410.3513816762563
2006-07-28,1421.1019328780792
2006-07-31,1415.4097944964626
2006-08-01,1394.105955897113
2006-08-02,1415.1112446785264
2006-08-03,1406.5869765781454
2006-08-04,1428.0878596327907
2006-08-07,1405.304088683262
2006-08-08,1412.8956397034838
2006-08-09,1426.5387360715165
2006-08-10,1409.7513495159408
2006-08-11,1408.9703196379382
2006-08-14,1425.1958291120172
2006-08-15,1443.8566793757007
2006-08-16,1451.5961022587999
2006-08-17,1459.0728639092663
2006-08-18,1455.762526218248
2006-08-21,1449.8963710753183
2006-08-22,1452.7124160323594
2006-08-23,1442.8646165890173
2006-08-24,1451.8818136712714
2006-08-25,1450.9037596905364
2006-08-28,1460.5702622133015
2006-08-29,1458.8592474969828
2006-08-30,1464.1565085035315
2006-08-31,1462.726982050901
2006-09-01,1468.9515008234728
2006-09-04,1476.8182478025674
2006-09-05,1470.7813537429972
2006-09-06,1454.3301227296242
2006-09-07,1443.1220032622616
2006-09-08,1448.2573132425568
2006-09-11,1448.6901025137831
2006-09-12,1466.5701064954908
2006-09-13,1475.9262042802566
2006-09-14,1476.44786203642
2006-09-15,1479.5176190923582
2006-09-18,1477.234297074231
2006-09-19,1465.0285210993752
2006-09-20,1485.0867716650894
2006-09-21,1488.659670973306
2006-09-22,1470.0265310668367
2006-09-25,1475.387058077825
2006-09-26,1489.4240725704992
2006-09-27,1496.2929313265658
2006-09-28,1495.3043661880836
2006-09-29,1498.8914554234907
2006-10-02,1498.9202221379423
2006-10-03,1496.9482167377514
2006-10-04,1511.798853714095
2006-10-05,1519.5744237825154
2006-10-06,1520.7469405407742
2006-10-09,1519.7707601168008
2006-10-10,1529.0057947859273
2006-10-11,1529.5180343268196
2006-10-12,1541.0588490260698
2006-10-13,1543.208005217433
2006-10-16,1545.9233381203333
2006-10-17,1527.8011463040825
2006-10-18,1544.9779335787816
2006-10-19,1547.3735751486392
2006-10-20,1554.342025437833
2006-10-23,1564.6289396008813
2006-10-24,1565.633483210573
2006-10-25,1573.9466236914657
2006-10-26,1580.803458383771
2006-10-27,1577.7756904834719
2006-10-30,1574.087207196783
2006-10-31,1578.4791910268077
2006-11-01,1585.49304108051
2006-11-02,1570.4140167503124
2006-11-03,1575.0350497645218
2006-11-06,1599.3261931657098
2006-11-07,1606.1960140623335
2006-11-08,1603.8322560258384
2006-11-09,1605.8803163060545
2006-11-10,1604.5671828863701
2006-11-13,1613.5469398368539
2006-11-14,1611.3202219083453
2006-11-15,1626.210380746685
2006-11-16,1630.572330299076
2006-11-17,1616.0706379272353
2006-11-20,1624.8141805675598
2006-11-21,1626.076955886732
2006-11-22,1631.3719411594886
2006-11-23,1630.1792384805776
2006-11-24,1612.859095495484
2006-11-27,1582.7346458457716
2006-11-28,1581.5442944903773
2006-11-29,1606.2998490459522
2006-11-30,1590.4174402888223
2006-12-01,1573.970771546502
2006-12-04,1587.2430018155183
2006-12-05,1605.852142758801
2006-12-06,1606.740837002954
2006-12-07,1617.5029383871145
2006-12-08,1619.4998167217268
2006-12-11,1631.6578085073734
2006-12-12,1632.7209082999052
2006-12-13,1645.2083131209538
2006-12-14,1654.6162829488496
2006-12-15,1662.6822384764569
2006-12-18,1666.0915859711945
2006-12-19,1656.6845214576226
2006-12-20,1667.193011612058
2006-12-21,1663.7420733006852
2006-12-22,1647.3910799749767
2006-12-25,1647.3910799749767
2006-12-26,1647.3910799749767
2006-12-27,1673.053167863294
2006-12-28,1674.3104475791004
2006-12-29,1670.8041242391464
2007-01-01,1670.8041242391464
2007-01-02,1691.4362436912058
2007-01-03,1694.4375607018978
2007-01-04,1690.2136580587041
2007-01-05,1672.5714097118687
2007-01-08,1673.5347891991494
2007-01-09,1673.3874717579542
2007-01-10,1658.571879917673
2007-01-11,1686.9603664661365
2007-01-12,1695.450638334663
2007-01-15,1702.4504286983365
2007-01-16,1698.8710993230598
2007-01-17,1695.2744330851397
2007-01-18,1692.4709589228348
2007-01-19,1709.3279034211496
2007-01-22,1694.2896864523195
2007-01-23,1691.1266173262295
2007-01-24,1712.6919634802034
2007-01-25,1704.5420314021658
2007-01-26,1695.6489381342133
2007-01-29,1703.7116325463232
2007-01-30,1718.6521122540678
2007-01-31,1716.8022341679452
2007-02-01,1732.6839307353432
2007-02-02,1741.4394988237389
2007-02-05,1739.634870794395
2007-02-06,1740.9314256837706
2007-02-07,1750.755317633475
2007-02-08,1740.9368661411509
2007-02-09,1752.1016267952587
2007-02-12,1739.6704116178423
2007-02-13,1749.2808356446974
2007-02-14,1771.9797285189106
2007-02-15,1775.2323606617763
2007-02-16,1775.4050041609742
2007-02-19,1785.4998629874644
2007-02-20,1789.799010599428
2007-02-21,1778.0735897892857
2007-02-22,1788.750913389744
2007-02-23,1796.1492181800165
2007-02-26,1806.7429139815747
2007-02-27,1749.890610330567
2007-02-28,1726.5700559564286
2007-03-01,1703.8360019751563
2007-03-02,1694.7078058628263
2007-03-05,1675.691385314441
2007-03-06,1694.941063987717
2007-03-07,1704.7825680640533
2007-03-08,1729.3564274817093
2007-03-09,1733.85433698995
2007-03-12,1733.9598844266159
2007-03-13,1711.3888917994996
2007-03-14,1666.3587421616096
2007-03-15,1702.9902130480975
2007-03-16,1703.239389802176
2007-03-19,1731.102037530516
2007-03-20,1739.3237988044316
2007-03-21,1742.0671798732747
2007-03-22,1780.6537907844847
2007-03-23,1802.0864588423226
2007-03-26,1777.1377243191414
2007-03-27,1787.8497433864325
2007-03-28,1773.6697715065131
2007-03-29,1796.970815763095
2007-03-30,1800.3257420943557
2007-04-02,1807.2578868509029
2007-04-03,1832.6565241534106
2007-04-04,1835.6740856179044
2007-04-05,1840.0616172024672
2007-04-06,1840.0616172024672
2007-04-09,1840.061617202467
2007-04-10,1859.2827815232704
2007-04-11,1856.693053740475
2007-04-12,1853.8768467816415
2007-04-13,1868.2293737525722
2007-04-16,1899.2292127577034
2007-04-17,1903.7171834528697
2007-04-18,1888.1268545075784
2007-04-19,1875.1627978205993
2007-04-20,1900.8215790462261
2007-04-23,1897.5737700891318
2007-04-24,1880.2125170888314
2007-04-25,1899.1198962318829
2007-04-26,1912.6335063410324
2007-04-27,1909.6217015617071
2007-04-30,1915.5544068322658
2007-05-01,1915.5544068322658
2007-05-02,1928.1448499622643
2007-05-03,1929.456811739538
2007-05-04,1940.8358299927017
2007-05-07,1940.1535690462122
2007-05-08,1915.562970388686
2007-05-09,1920.7568795191455
2007-05-10,1906.0497399940205
2007-05-11,1922.1863736078026
2007-05-14,1919.5602725832282
2007-05-15,1933.9987721439343
2007-05-16,1930.7800668557036
2007-05-17,1936.7100762716354
2007-05-18,1962.0141649403233
2007-05-21,1964.7906547810746
2007-05-22,1977.733586040078
2007-05-23,2001.0978684703628
2007-05-24,1986.1927302009594
2007-05-25,1994.9868110111488
2007-05-28,1994.9868110111488
2007-05-29,2006.1893822400568
2007-05-30,2001.131746967409
2007-05-31,2029.476133312461
2007-06-01,2058.133107804769
2007-06-04,2057.2894500526036
2007-06-05,2043.9028262184386
2007-06-06,1994.553008008481
2007-06-07,1966.2033843989198
2007-06-08,1956.9893994380127
2007-06-11,1986.9409067659567
2007-06-12,1979.6816284348056
2007-06-13,1979.0615195536363
2007-06-14,2018.5404055206068
2007-06-15,2062.977460724482
2007-06-18,2065.9497663408088
2007-06-19,2064.663157496037
2007-06-20,2080.451370026042
2007-06-21,2046.6568824569292
2007-06-22,2044.0703760697213
2007-06-25,2038.2158156528753
2007-06-26,2021.0246425693229
2007-06-27,2003.875674170863
2007-06-28,2035.3618059190703
2007-06-29,2056.9529008873237
2007-07-02,2043.1897208956168
2007-07-03,2068.9231062122776
2007-07-04,2075.471561185686
2007-07-05,2053.8480228564117
2007-07-06,2070.2693687704796
2007-07-09,2079.3824157973863
2007-07-10,2051.584703561645
2007-07-11,2031.8086521077576
2007-07-12,2069.1423182766453
2007-07-13,2078.382462678194
2007-07-16,2081.5288416374315
2007-07-17,2062.4552483867283
2007-07-18,2025.969620336622
2007-07-19,2046.2853572531883
2007-07-20,2016.390391316993
2007-07-23,2034.452777563188
2007-07-24,1998.9292344685507
2007-07-25,1972.4014947396863
2007-07-26,1925.693552465499
2007-07-27,1915.2256966592215
2007-07-30,1915.3925648430666
2007-07-31,1953.6422685105179
2007-08-01,1928.2881498940342
2007-08-02,1946.909532983605
2007-08-03,1922.7709670502315
2007-08-06,1921.2222028376793
2007-08-07,1939.0265704987341
2007-08-08,1960.4461118917482
2007-08-09,1920.5114794173276
2007-08-10,1890.7221386992744
2007-08-13,1928.3788275451307
2007-08-14,1917.7659041387237
2007-08-15,1920.4577227507461
2007-08-16,1875.8467973677382
2007-08-17,1903.1548985796999
2007-08-20,1911.4920267876942
2007-08-21,1916.6061578308984
2007-08-22,1940.2026356609465
2007-08-23,1941.7010488348255
2007-08-24,1939.4622703304728
2007-08-27,1936.54502781767
2007-08-28,1920.29414796226
2007-08-29,1923.0756686645652
2007-08-30,1943.0524166517112
2007-08-31,1972.0897775919248
2007-09-03,1978.5961129820698
2007-09-04,1997.561171530339
2007-09-05,1963.8612098808317
2007-09-06,1971.263534578075
2007-09-07,1924.1642067479672
2007-09-10,1907.5778188104498
2007-09-11,1926.5183032541513
2007-09-12,1930.091620070849
2007-09-13,1945.3442945575964
2007-09-14,1935.2148994103213
2007-09-17,1927.547301887409
2007-09-18,1953.068330009389
2007-09-19,1999.634351873869
2007-09-20,1995.5417982678273
2007-09-21,2012.2656402810624
2007-09-24,2008.5295718859616
2007-09-25,2002.7156498379184
2007-09-26,2011.0174760972884
2007-09-27,2027.2961960015616
2007-09-28,2030.6848969532548
2007-10-01,2045.6830820379328
2007-10-02,2050.833202710115
2007-10-03,2055.191043419911
2007-10-04,2053.387837977361
2007-10-05,2071.3285281466374
2007-10-08,2068.452315124974
2007-10-09,2071.8657340993504
2007-10-10,2074.574542304758
2007-10-11,2092.5704654560923
2007-10-12,2093.555300196019
2007-10-15,2074.9775411084115
2007-10-16,2068.597937282961
2007-10-17,2072.2211327559526
2007-10-18,2055.7236993225783
2007-10-19,2046.1441901326189
2007-10-22,2024.821230135852
2007-10-23,2035.1604328312917
2007-10-24,2033.0674745701435
2007-10-25,2060.723116466609
2007-10-26,2071.048831094424
2007-10-29,2089.0980125571405
2007-10-30,2083.883329936079
2007-10-31,2101.052945413583
2007-11-01,2061.0834384620157
2007-11-02,2050.5668861251797
2007-11-05,2034.3391542225754
2007-11-06,2040.0720832114314
2007-11-07,2029.619993829987
2007-11-08,2029.866550226533
2007-11-09,2022.7897194193047
2007-11-12,2022.593027861917
2007-11-13,2012.4001094749588
2007-11-14,2017.2570589112001
2007-11-15,1987.4597311610805
2007-11-16,1968.76333054805
2007-11-19,1934.7140808428976
2007-11-20,1961.288688870947
2007-11-21,1926.8776287066357
2007-11-22,1936.0645417733956
2007-11-23,1948.8774847166198
2007-11-26,1939.5058893910586
2007-11-27,1930.4818377734016
2007-11-28,1983.7600777094615
2007-11-29,1993.8941670453742
2007-11-30,2019.6255273252636
2007-12-03,2010.6827468590825
2007-12-04,1994.5209981170133
2007-12-05,2027.6631859383565
2007-12-06,2024.0227110079811
2007-12-07,2044.5879196964624
2007-12-10,2056.3984304985047
2007-12-11,2051.8201090106213
2007-12-12,2064.9077594688133
2007-12-13,2022.6493568266608
2007-12-14,2026.2407782119953
2007-12-17,1993.405286018604
2007-12-18,1999.9038948965012
2007-12-19,1992.995711127167
2007-12-20,2000.083217865219
2007-12-21,2034.505616930251
2007-12-24,2034.5056169302507
2007-12-25,2034.5056169302507
2007-12-26,2034.5056169302507
2007-12-27,2043.2945937282486
2007-12-28,2050.1686117847817
2007-12-31,2050.1686117847817
2008-01-01,2050.1686117847817
2008-01-02,2021.8356214092491
2008-01-03,2007.4705547863457
2008-01-04,1978.188658625613
2008-01-07,1977.675087163828
2008-01-08,1982.270605259538
2008-01-09,1962.4303654822158
2008-01-10,1945.6843493990402
2008-01-11,1949.9140364843317
2008-01-14,1957.2431500139194
2008-01-15,1911.084860562965
2008-01-16,1891.7739754651077
2008-01-17,1874.3640190293675
2008-01-18,1841.4687275046995
2008-01-21,1715.522728883364
2008-01-22,1716.6498240771816
2008-01-23,1635.1542306025374
2008-01-24,1737.164060764168
2008-01-25,1733.6952169504666
2008-01-28,1734.7315354744321
2008-01-29,1756.0308048518434
2008-01-30,1749.981742744266
2008-01-31,1740.5163056621623
2008-02-01,1771.729147764672
2008-02-04,1777.8815681105566
2008-02-05,1715.1071789979235
2008-02-06,1736.4193632980275
2008-02-07,1708.830595853022
2008-02-08,1713.8499237545632
2008-02-11,1702.244154674065
2008-02-12,1759.5380081789583
2008-02-13,1764.4760999253767
2008-02-14,1760.6759426545455
2008-02-15,1729.9079365909297
2008-02-18,1766.7391574904552
2008-02-19,1775.1486678721033
2008-02-20,1750.5121074742005
2008-02-21,1756.5853229552
2008-02-22,1732.8882115665892
2008-02-25,1753.8294898856573
2008-02-26,1784.5418761629626
2008-02-27,1787.9144869853012
2008-02-28,1756.9528000342564
2008-02-29,1727.8107520067338
2008-03-03,1711.7178901559168
2008-03-04,1676.29151982261
2008-03-05,1712.1475348703295
2008-03-06,1686.9505257531591
2008-03-07,1666.5598383974384
2008-03-10,1645.5759296745944
2008-03-11,1665.9835796157968
2008-03-12,1687.601660145981
2008-03-13,1661.0825413076848
2008-03-14,1649.6446544671746
2008-03-17,1584.8134739572597
2008-03-18,1640.1827536920036
2008-03-19,1631.8537748070057
2008-03-20,1623.6802089247503
2008-03-21,1623.6802089247503
2008-03-24,1623.68020892475
2008-03-25,1679.6002545912456
2008-03-26,1672.19578379743
2008-03-27,1697.9242440791195
2008-03-28,1695.475838805107
2008-03-31,1688.430772227172
2008-04-01,1737.7935013136512
2008-04-02,1753.098840099995
2008-04-03,1741.4440853550334
2008-04-04,1746.9317161370577
2008-04-07,1759.8513064219162
2008-04-08,1746.808552050823
2008-04-09,1732.6982549979302
2008-04-10,1729.899774135399
2008-04-11,1705.9850429796584
2008-04-14,1691.9792764215397
2008-04-15,1700.7782118706164
2008-04-16,1732.8764523456516
2008-04-17,1729.3616994434053
2008-04-18,1770.3758021140102
2008-04-21,1754.4054441240087
2008-04-22,1741.2935190836356
2008-04-23,1754.2370530087617
2008-04-24,1757.0689986100224
2008-04-25,1773.749207789889
2008-04-28,1785.6915564426713
2008-04-29,1774.309022665288
2008-04-30,1789.3469843496289
2008-05-01,1789.3469843496293
2008-05-02,1813.4768850257988
2008-05-05,1815.277253996726
2008-05-06,1804.3325217115248
2008-05-07,1819.1302618475631
2008-05-08,1818.065356343844
2008-05-09,1801.6090355460262
2008-05-12,1810.4421356922803
2008-05-13,1811.6403311470585
2008-05-14,1819.7469635822686
2008-05-15,1818.451777158217
2008-05-16,1834.2045196860058
2008-05-19,1852.9770584948128
2008-05-20,1823.2657293051268
2008-05-21,1799.0784924519082
2008-05-22,1804.5920360260639
2008-05-23,1772.3406122210513
2008-05-26,1772.1409300263172
2008-05-27,1771.076621662743
2008-05-28,1788.3326172622349
2008-05-29,1792.4498010177165
2008-05-30,1800.8762899359574
2008-06-02,1776.8464049903923
2008-06-03,1778.4372696503838
2008-06-04,1764.6352269339231
2008-06-05,1760.3364965188618
2008-06-06,1721.8556989194274
2008-06-09,1720.7063882624761
2008-06-10,1708.2623518370647
2008-06-11,1677.2968235875421
2008-06-12,1695.0680781870094
2008-06-13,1710.7988212839105
2008-06-16,1702.4532522993563
2008-06-17,1721.1610107627005
2008-06-18,1703.3722873522534
2008-06-19,1699.380982666084
2008-06-20,1667.5694775150973
2008-06-23,1664.1457692727886
2008-06-24,1648.2341981550828
2008-06-25,1670.348937807908
2008-06-26,1626.893818661827
2008-06-27,1611.9820209088311
2008-06-30,1608.6591580309514
2008-07-01,1577.2406927421503
2008-07-02,1575.3120424537578
2008-07-03,1586.696804298991
2008-07-04,1566.1607396568131
2008-07-07,1591.8256046721945
2008-07-08,1571.6211223081702
2008-07-09,1595.2609771773127
2008-07-10,1574.6572761513626
2008-07-11,1534.9880664024035
2008-07-14,1543.6805057083895
2008-07-15,1508.9475926245832
2008-07-16,1527.0273943251477
2008-07-17,1564.527305604002
2008-07-18,1597.1311519558399
2008-07-21,1609.697315900015
2008-07-22,1608.5753211051924
2008-07-23,1642.4722773043022
2008-07-24,1610.490309072174
2008-07-25,1603.000511212888
2008-07-28,1579.8245126151076
2008-07-29,1584.1225078754298
2008-07-30,1601.797637747294
2008-07-31,1605.782703980529
2008-08-01,1583.6409067706882
2008-08-04,1573.546938967403
2008-08-05,1620.79902144899
2008-08-06,1632.8849908454613
