Date,ACWI ex DENMARK
2000-05-02,1227.8067512761722
2000-05-03,1201.3822776355892
2000-05-04,1199.2940831383369
2000-05-05,1209.5508946761843
2000-05-08,1201.6232339202572
2000-05-09,1190.8302967110374
2000-05-10,1174.241873114566
2000-05-11,1183.2033906025179
2000-05-12,1197.9201049109536
2000-05-15,1209.284121825538
2000-05-16,1220.3132119155634
2000-05-17,1199.2036397543634
2000-05-18,1194.1012343483333
2000-05-19,1171.3197354458155
2000-05-22,1159.6866667383433
2000-05-23,1152.7121314052001
2000-05-24,1157.0665880382942
2000-05-25,1157.939301396706
2000-05-26,1159.1003853617258
2000-05-29,1164.2821057199012
2000-05-30,1191.3988343554417
2000-05-31,1189.3012211676023
2000-06-01,1208.4437611877709
2000-06-02,1239.1572395793467
2000-06-05,1238.4157598023455
2000-06-06,1239.277975889014
2000-06-07,1240.8659201654268
2000-06-08,1235.2101708006066
2000-06-09,1231.2514160756155
2000-06-12,1228.7938346292956
2000-06-13,1237.0384134975775
2000-06-14,1239.9634012946526
2000-06-15,1235.0370485430299
2000-06-16,1230.8863166298352
2000-06-19,1241.2689863937896
2000-06-20,1243.0952434522499
2000-06-21,1239.9977297330834
2000-06-22,1226.259862900654
2000-06-23,1218.082040537542
2000-06-26,1220.072818514231
2000-06-27,1221.9002005471325
2000-06-28,1227.972177074705
2000-06-29,1219.1610561084965
2000-06-30,1229.3734491733205
2000-07-03,1239.5203480010682
2000-07-04,1238.9363165401876
2000-07-05,1229.3443497970648
2000-07-06,1231.1953217372375
2000-07-07,1244.5474559467525
2000-07-10,1246.3266525746674
2000-07-11,1245.8184592500654
2000-07-12,1249.7871359671167
2000-07-13,1246.260100125817
2000-07-14,1253.7619300823496
2000-07-17,1255.0711308082446
2000-07-18,1240.2503903640322
2000-07-19,1232.6168475498798
2000-07-20,1240.8637761260793
2000-07-21,1229.310168597304
2000-07-24,1221.130104486252
2000-07-25,1224.79047535243
2000-07-26,1216.295519138011
2000-07-27,1207.062177283965
2000-07-28,1185.365120278252
2000-07-31,1192.3334062775798
2000-08-01,1197.6415931244687
2000-08-02,1195.8495285663869
2000-08-03,1191.7627290236856
2000-08-04,1199.5130758686807
2000-08-07,1208.8495207443532
2000-08-08,1208.2293118264806
2000-08-09,1208.7741315771866
2000-08-10,1206.8348128410414
2000-08-11,1210.180316221557
2000-08-14,1220.6496684964834
2000-08-15,1222.1207671252403
2000-08-16,1223.12574393007
2000-08-17,1226.0726805886538
2000-08-18,1222.3848394235454
2000-08-21,1222.4068712440528
2000-08-22,1222.9396548438478
2000-08-23,1225.4198773608182
2000-08-24,1228.804362215258
2000-08-25,1232.6020095359095
2000-08-28,1236.4702847895628
2000-08-29,1232.7348044093203
2000-08-30,1225.2090324635421
2000-08-31,1229.452108305808
2000-09-01,1242.3635181101833
2000-09-04,1245.751072656761
2000-09-05,1230.2318142539757
2000-09-06,1216.5621014855617
2000-09-07,1216.988890773136
2000-09-08,1206.8161868338202
2000-09-11,1198.894268270309
2000-09-12,1191.0697630315894
2000-09-13,1190.699765406402
2000-09-14,1190.9959958984518
2000-09-15,1181.6565884296567
2000-09-18,1164.0003398264091
2000-09-19,1170.727481110243
2000-09-20,1164.7532705793785
2000-09-21,1159.460595963744
2000-09-22,1163.1811157973102
2000-09-25,1163.347962474984
2000-09-26,1156.4501515669708
2000-09-27,1154.7161203048208
2000-09-28,1167.4067257310492
2000-09-29,1161.3500011302458
2000-10-02,1162.162785358658
2000-10-03,1158.4842423032705
2000-10-04,1159.6038623903999
2000-10-05,1161.3103975274423
2000-10-06,1147.6440320170607
2000-10-09,1135.7599636668458
2000-10-10,1129.5011459223585
2000-10-11,1109.342053786928
2000-10-12,1090.7234465211984
2000-10-13,1108.4299418280757
2000-10-16,1107.300749853495
2000-10-17,1091.2783582506777
2000-10-18,1080.926158315747
2000-10-19,1104.7138299312207
2000-10-20,1112.9321254123581
2000-10-23,1114.6738361957184
2000-10-24,1123.074588639848
2000-10-25,1102.7414751648407
2000-10-26,1100.2185861005328
2000-10-27,1113.7577983112014
2000-10-30,1120.017130645485
2000-10-31,1138.0900620871535
2000-11-01,1144.0301088013628
2000-11-02,1149.0399809669648
2000-11-03,1151.503905073654
2000-11-06,1155.2774321697134
2000-11-07,1154.820062479402
2000-11-08,1142.4383690057857
2000-11-09,1133.6044743859445
2000-11-10,1114.4034845056474
2000-11-13,1098.3174244751071
2000-11-14,1119.1000645952806
2000-11-15,1123.9618882811521
2000-11-16,1109.9768787166424
2000-11-17,1105.7169322385303
2000-11-20,1086.0385174870082
2000-11-21,1086.2367881801486
2000-11-22,1065.3859842050922
2000-11-23,1066.615724284073
2000-11-24,1079.0316647402753
2000-11-27,1090.5055959171202
2000-11-28,1081.1752202594487
2000-11-29,1081.3770441573681
2000-11-30,1067.1917703992422
2000-12-01,1073.9180873601554
2000-12-04,1078.5565905501646
2000-12-05,1107.3953891793597
2000-12-06,1098.3861226748575
2000-12-07,1093.3676302924518
2000-12-08,1106.7751252563094
2000-12-11,1119.0597090853544
2000-12-12,1113.7475200349875
2000-12-13,1106.8167913166742
2000-12-14,1096.1415823637465
2000-12-15,1076.841724318449
2000-12-18,1081.753203022016
2000-12-19,1073.6847289408656
2000-12-20,1047.676376432111
2000-12-21,1048.0287642631315
2000-12-22,1064.1190213048735
2000-12-25,1067.5045059448669
2000-12-26,1071.4440578314911
2000-12-27,1082.01714299675
2000-12-28,1085.0227329674183
2000-12-29,1084.3464244894064
2001-01-01,1084.2926829559358
2001-01-02,1067.869942792624
2001-01-03,1089.9365810547106
2001-01-04,1091.5246714141374
2001-01-05,1078.344192423335
2001-01-08,1074.44968049702
2001-01-09,1069.5774693732646
2001-01-10,1071.00487559523
2001-01-11,1080.2711047153116
2001-01-12,1079.6855184046312
2001-01-15,1078.8112903278638
2001-01-16,1080.5623513933222
2001-01-17,1087.0945254640162
2001-01-18,1099.9424940025178
2001-01-19,1097.4163910344037
2001-01-22,1097.5286985467073
2001-01-23,1104.9315138987517
2001-01-24,1103.3329449070138
2001-01-25,1101.2606505731462
2001-01-26,1099.3411100187564
2001-01-29,1103.0729296969887
2001-01-30,1109.7234183583394
2001-01-31,1111.250568980622
2001-02-01,1115.2662965257773
2001-02-02,1098.9546392924085
2001-02-05,1100.1048616365229
2001-02-06,1098.2376800016907
2001-02-07,1088.1122643225663
2001-02-08,1079.0475587443063
2001-02-09,1067.8294256793426
2001-02-12,1079.210700118319
2001-02-13,1071.8712437303634
2001-02-14,1065.530765566615
2001-02-15,1070.248255936986
2001-02-16,1056.105229049668
2001-02-19,1054.9309931061646
2001-02-20,1040.5134455179486
2001-02-21,1025.9530569916287
2001-02-22,1021.7459436772683
2001-02-23,1014.6525672828444
2001-02-26,1028.1973307724334
2001-02-27,1027.0702607533544
2001-02-28,1017.6547813691292
2001-03-01,1016.7891140276016
2001-03-02,1010.4644887527107
2001-03-05,1015.2939388077026
2001-03-06,1027.2592539636992
2001-03-07,1030.0523630149498
2001-03-08,1030.9674880419695
2001-03-09,1014.1016006796349
2001-03-12,977.7744836268013
2001-03-13,975.775576289842
2001-03-14,954.7133503778009
2001-03-15,962.3529713609784
2001-03-16,941.1350380260815
2001-03-19,948.3230037926913
2001-03-20,942.0053965560321
2001-03-21,931.3668648671584
2001-03-22,909.17348203492
2001-03-23,930.7016914811948
2001-03-26,951.9190186834174
2001-03-27,971.1387009899631
2001-03-28,953.3891832855704
2001-03-29,943.9063732628151
2001-03-30,948.948951351775
2001-04-02,939.0782997961159
2001-04-03,915.9646979482281
2001-04-04,921.3100097646627
2001-04-05,948.574114632232
2001-04-06,941.0443785956074
2001-04-09,944.965936390233
2001-04-10,960.2335182684174
2001-04-11,961.1709260084938
2001-04-12,972.7814053498865
2001-04-13,972.4088495461751
2001-04-16,967.0492141673101
2001-04-17,970.1051158157428
2001-04-18,999.6384472535087
2001-04-19,1014.2891870270142
2001-04-20,1009.6430328163781
2001-04-23,997.976732179934
2001-04-24,991.142977155114
2001-04-25,1001.0260525870608
2001-04-26,1008.5890184128086
2001-04-27,1016.9996855677879
2001-04-30,1017.8545231487919
2001-05-01,1030.6139032284598
2001-05-02,1032.0179458496605
2001-05-03,1019.705869517424
2001-05-04,1029.3448798814957
2001-05-07,1029.7992576027227
2001-05-08,1023.650909747395
2001-05-09,1017.7214335726427
2001-05-10,1021.9190961979605
2001-05-11,1014.1434395708312
2001-05-14,1007.110316812083
2001-05-15,1012.3820540983257
2001-05-16,1027.4032490182049
2001-05-17,1034.6452782931376
2001-05-18,1035.2890819704
2001-05-21,1046.4633152884865
2001-05-22,1044.922430581992
2001-05-23,1034.3232359303818
2001-05-24,1034.7532475712464
2001-05-25,1025.5225264429432
2001-05-28,1025.6788870673768
2001-05-29,1019.291772998964
2001-05-30,1005.4362053461674
2001-05-31,1005.8682958379807
2001-06-01,1007.0879254494108
2001-06-04,1011.5715935654081
2001-06-05,1020.0726168825197
2001-06-06,1012.3590363461697
2001-06-07,1016.2220483714708
2001-06-08,1010.680055480801
2001-06-11,999.9402686744758
2001-06-12,993.8613199278335
2001-06-13,991.4598048219225
2001-06-14,981.434803385365
2001-06-15,975.4974729297653
2001-06-18,968.1908995296806
2001-06-19,969.3241340232441
2001-06-20,971.3581594737816
2001-06-21,979.3071893872567
2001-06-22,976.8320734353834
2001-06-25,974.8020102779552
2001-06-26,969.232730358548
2001-06-27,965.784532781431
2001-06-28,970.7947461401718
2001-06-29,974.4362915622486
2001-07-02,984.0033564074779
2001-07-03,979.5267845519529
2001-07-04,975.9702891877722
2001-07-05,962.7704064495382
2001-07-06,944.1342768856887
2001-07-09,948.3169837008791
2001-07-10,942.5997313782566
2001-07-11,938.1498603547188
2001-07-12,953.1337848529525
2001-07-13,956.586239265414
2001-07-16,950.5222320669884
2001-07-17,950.8323316335727
2001-07-18,948.9557418763302
2001-07-19,955.9930132838749
2001-07-20,952.9885356922891
2001-07-23,941.0322285639828
2001-07-24,931.8580175289811
2001-07-25,938.2863764754256
2001-07-26,944.3982182854114
2001-07-27,949.204684540989
2001-07-30,950.6837797374751
2001-07-31,958.9570033944956
2001-08-01,964.4301251699814
2001-08-02,971.2778005396478
2001-08-03,966.0875338302242
2001-08-06,958.2755459945873
2001-08-07,960.1026107382345
2001-08-08,947.5815023773547
2001-08-09,942.7000351718334
2001-08-10,945.9945876901218
2001-08-13,946.9203665794279
2001-08-14,951.3486977172348
2001-08-15,951.3403324625835
2001-08-16,948.4776665455506
2001-08-17,935.4883038867513
2001-08-20,936.1572882454541
2001-08-21,934.2676948403473
2001-08-22,940.3509466594589
2001-08-23,935.9188774291824
2001-08-24,949.63156917634
2001-08-27,948.0434348445573
2001-08-28,936.413885097289
2001-08-29,929.1913137752665
2001-08-30,913.0815279874204
2001-08-31,914.613830516435
2001-09-03,908.4338753142961
2001-09-04,910.9782118969483
2001-09-05,904.1388412189611
2001-09-06,887.0525281458558
2001-09-07,874.7052760662805
2001-09-10,871.587124463504
2001-09-11,857.6862932489521
2001-09-12,852.8061286543548
2001-09-13,856.7647862313719
2001-09-14,848.8055532591632
2001-09-17,826.5497874467
2001-09-18,823.475726619353
2001-09-19,815.7027146945403
2001-09-20,790.5064658731644
2001-09-21,770.0126737745488
2001-09-24,797.9047199833805
2001-09-25,807.1134889335381
2001-09-26,806.7473254810961
2001-09-27,813.5184635582848
2001-09-28,830.8377696425464
2001-10-01,827.273707547009
2001-10-02,835.7595015054103
2001-10-03,844.4812441908373
2001-10-04,852.7557563686728
2001-10-05,853.9324757958736
2001-10-08,849.80258735978
2001-10-09,844.9541679608237
2001-10-10,858.6742861973981
2001-10-11,869.8060801561902
2001-10-12,868.854706382315
2001-10-15,862.5168530952277
2001-10-16,869.1585993913171
2001-10-17,866.981439136823
2001-10-18,856.1505438993096
2001-10-19,852.9781797592498
2001-10-22,861.9913513466422
2001-10-23,866.7170378980661
2001-10-24,868.8675652770277
2001-10-25,871.6422318134549
2001-10-26,877.3951280653511
2001-10-29,862.4745702291949
2001-10-30,848.0623238426309
2001-10-31,848.3480325934798
2001-11-01,862.4212313934347
2001-11-02,863.9828762329155
2001-11-05,875.3706671399143
2001-11-06,884.0361643679526
2001-11-07,883.0933921199409
2001-11-08,889.6076915842018
2001-11-09,887.7855734251756
2001-11-12,880.4766510541624
2001-11-13,892.8229908973972
2001-11-14,895.8075765141732
2001-11-15,899.0333515906394
2001-11-16,900.7443726089331
2001-11-19,909.3869143922935
2001-11-20,902.8786097652023
2001-11-21,898.1511321940175
2001-11-22,901.1481860641592
2001-11-23,904.854031238785
2001-11-26,910.9543323862362
2001-11-27,904.9028304846429
2001-11-28,891.456638848597
2001-11-29,895.8973982529127
2001-11-30,900.4493530163392
2001-12-03,891.7645145972302
2001-12-04,902.0391125801439
2001-12-05,923.0132785827512
2001-12-06,924.9105411936332
2001-12-07,917.207176702314
2001-12-10,901.9521195722159
2001-12-11,899.7881274957996
2001-12-12,901.9598884517883
2001-12-13,887.4631850253106
2001-12-14,887.0108161688371
2001-12-17,897.331993776283
2001-12-18,900.8477109370283
2001-12-19,900.9736061741608
2001-12-20,895.4060493591988
2001-12-21,897.5282394477006
2001-12-24,895.6689090875177
2001-12-25,895.5949281638766
2001-12-26,897.5679495374143
2001-12-27,908.3149175771824
2001-12-28,912.3439037975282
2001-12-31,908.7193050848308
2002-01-01,908.7258248305479
2002-01-02,912.315759847585
2002-01-03,922.2019313193921
2002-01-04,928.0637331474932
2002-01-07,922.4150836922496
2002-01-08,915.4528471053096
2002-01-09,911.9037976701201
2002-01-10,909.0277035345443
2002-01-11,904.4699852485115
2002-01-14,896.7718591885356
2002-01-15,899.9101646690968
2002-01-16,886.634013128884
2002-01-17,893.7612220639946
2002-01-18,889.2200531921418
2002-01-21,888.2123041066059
2002-01-22,882.0693120764156
2002-01-23,887.4255218428311
2002-01-24,891.7520183591538
2002-01-25,888.6354304393329
2002-01-28,890.9897213966868
2002-01-29,872.1392946937599
2002-01-30,872.3090526688089
2002-01-31,883.713139315109
2002-02-01,879.2673391851889
2002-02-04,865.00742322273
2002-02-05,858.1736335712998
2002-02-06,852.9836380629878
2002-02-07,854.6684739237497
2002-02-08,863.2048949137891
2002-02-11,874.4391422367091
2002-02-12,873.7278660281098
2002-02-13,880.1737181659216
2002-02-14,883.2222770176479
2002-02-15,875.705542522111
2002-02-18,873.7247595144532
2002-02-19,858.2263340602178
2002-02-20,861.4340239434974
2002-02-21,858.2439245087593
2002-02-22,861.4595975497757
2002-02-25,871.7301884327348
2002-02-26,872.4273238132521
2002-02-27,877.7080901216543
2002-02-28,876.8586030118772
2002-03-01,893.0353702090839
2002-03-04,915.2006512452197
2002-03-05,910.8101955272967
2002-03-06,921.1349905935538
2002-03-07,925.9344454249106
2002-03-08,929.0001373026265
2002-03-11,930.8936019498681
2002-03-12,923.957675567537
2002-03-13,917.5811242390405
2002-03-14,920.3268503787268
2002-03-15,929.2641969155355
2002-03-18,928.2798460303386
2002-03-19,933.2455003884015
2002-03-20,922.1982608528854
2002-03-21,921.1111063829146
2002-03-22,917.839699811935
2002-03-25,906.9089047538249
2002-03-26,909.7702058660036
2002-03-27,912.8874220818318
2002-03-28,917.8447677217945
2002-03-29,916.1613917409807
2002-04-01,917.2612862735986
2002-04-02,913.0901403045532
2002-04-03,908.9686786718826
2002-04-04,907.7129098209398
2002-04-05,905.6429274365582
2002-04-08,901.2985897331612
2002-04-09,897.2489237555916
2002-04-10,906.3979142192609
2002-04-11,890.480180583234
2002-04-12,893.0220282962957
2002-04-15,892.7845680934498
2002-04-16,910.5695705584413
2002-04-17,913.6846117320865
2002-04-18,912.9430470313273
2002-04-19,912.7171035053825
2002-04-22,904.1763001715909
2002-04-23,900.1946027130456
2002-04-24,896.5819654519463
2002-04-25,895.5010547934438
2002-04-26,886.8567688874244
2002-04-29,880.8500853929542
2002-04-30,886.8033334555726
2002-05-01,892.8846310074322
2002-05-02,890.6473522761223
2002-05-03,887.2567075010222
2002-05-06,876.8610841488495
2002-05-07,870.3058333397317
2002-05-08,893.9628517179071
2002-05-09,886.2147419654217
2002-05-10,876.6450435310976
2002-05-13,886.459871388759
2002-05-14,896.8987645685918
2002-05-15,900.2655400577083
2002-05-16,904.3560872347201
2002-05-17,912.2029394476591
2002-05-20,904.5547485532809
2002-05-21,897.8147903723928
2002-05-22,900.4804272817406
2002-05-23,903.8530475867103
2002-05-24,899.3991656937801
2002-05-27,898.2941502404068
2002-05-28,894.3748717591208
2002-05-29,890.5629749556285
2002-05-30,887.3889945784181
2002-05-31,887.4301957505912
2002-06-03,875.274694833871
2002-06-04,870.8941220618672
2002-06-05,871.1108440167292
2002-06-06,861.9068908329158
2002-06-07,856.5255678130396
2002-06-10,857.9023163078294
2002-06-11,850.9575224249729
2002-06-12,849.1640695590573
2002-06-13,840.3767230662809
2002-06-14,832.1091401597497
2002-06-17,849.8226412333709
