Date,AC ASIA PAC ex JP WITH CHINA ALL SHARES
2012-04-20,2169.207922381549
2012-04-23,2146.7637103326106
2012-04-24,2149.688839681817
2012-04-25,2154.6121994996406
2012-04-26,2165.951908769827
2012-04-27,2167.758921318426
2012-04-30,2185.7820493605063
2012-05-01,2187.2079754641527
2012-05-02,2203.3061693608897
2012-05-03,2194.8942872534153
2012-05-04,2179.1441757354537
2012-05-07,2139.1090974257468
2012-05-08,2133.67827786001
2012-05-09,2103.813058419258
2012-05-10,2107.434884691296
2012-05-11,2085.206316920363
2012-05-14,2069.4494111637405
2012-05-15,2066.230121197964
2012-05-16,2004.8996043871189
2012-05-17,2013.8738184867684
2012-05-18,1967.421483594386
2012-05-21,1976.9016853867713
2012-05-22,2000.6051845759287
2012-05-23,1961.8769438575737
2012-05-24,1961.2501377390392
2012-05-25,1955.0221278441716
2012-05-28,1973.732760987587
2012-05-29,2004.0009698917208
2012-05-30,1980.7210900694195
2012-05-31,1972.9319115015442
2012-06-01,1953.9468006620211
2012-06-04,1912.7884264870208
2012-06-05,1929.7105833971077
2012-06-06,1958.2509746990204
2012-06-07,1984.867033954271
2012-06-08,1962.7088312662004
2012-06-11,1994.4047699862122
2012-06-12,1987.7889078410944
2012-06-13,2000.7220423407216
2012-06-14,1988.5100555963297
2012-06-15,2010.6785810099982
2012-06-18,2037.926150098674
2012-06-19,2044.0584804762939
2012-06-20,2054.4566723457924
2012-06-21,2025.5611127730992
2012-06-22,1996.2716389948714
2012-06-25,1975.6533122879011
2012-06-26,1977.0071866420842
2012-06-27,1993.7231481141016
2012-06-28,1986.0365869527259
2012-06-29,2037.749769179752
2012-07-02,2045.900681029378
2012-07-03,2068.5567242808092
2012-07-04,2079.303125800208
2012-07-05,2078.16992381294
2012-07-06,2070.250923312007
2012-07-09,2036.5588735336
2012-07-10,2036.640928766711
2012-07-11,2040.66808212717
2012-07-12,2002.2713154647392
2012-07-13,2020.63314926452
2012-07-16,2023.6455479360086
2012-07-17,2042.3299756757306
2012-07-18,2033.5908297645296
2012-07-19,2067.9636934190926
2012-07-20,2063.0872505453876
2012-07-23,2014.5751878906515
2012-07-24,2014.12276840868
2012-07-25,2002.4239499500677
2012-07-26,2013.306318890202
2012-07-27,2054.4312420494284
2012-07-30,2077.0121133499183
2012-07-31,2103.784678491271
2012-08-01,2106.8502033252707
2012-08-02,2093.612818889859
2012-08-03,2085.654042367284
2012-08-06,2118.4368481504157
2012-08-07,2123.914978079545
2012-08-08,2130.436532020791
2012-08-09,2149.311389773497
2012-08-10,2139.2368786378916
2012-08-13,2129.1741307510224
2012-08-14,2141.1649158805913
2012-08-15,2131.342553675393
2012-08-16,2131.931196949796
2012-08-17,2131.8690491838356
2012-08-20,2132.722040557186
2012-08-21,2146.362130860688
2012-08-22,2132.1911832129044
2012-08-23,2147.955632905914
2012-08-24,2121.8955888107407
2012-08-27,2109.9651679194244
2012-08-28,2107.693560120368
2012-08-29,2105.7596045800906
2012-08-30,2086.8883710237697
2012-08-31,2089.183733714315
2012-09-03,2096.234242104898
2012-09-04,2086.164863393562
2012-09-05,2061.4283624238874
2012-09-06,2074.928109027675
2012-09-07,2123.933084723935
2012-09-10,2128.668605800465
2012-09-11,2131.885123625319
2012-09-12,2155.175998109976
2012-09-13,2149.8611701876994
2012-09-14,2211.5722215422807
2012-09-17,2208.7670948305395
2012-09-18,2195.131131426238
2012-09-19,2209.3634467025
2012-09-20,2180.259963642195
2012-09-21,2200.315398341265
2012-09-24,2192.829725612229
2012-09-25,2190.905299274977
2012-09-26,2169.4922562956326
2012-09-27,2194.175839216096
2012-09-28,2210.97168649274
2012-10-01,2208.8052070760546
2012-10-02,2212.4771969015933
2012-10-03,2210.269143932361
2012-10-04,2216.62299925863
2012-10-05,2226.9243051285953
2012-10-08,2205.714402256591
2012-10-09,2212.585563543234
2012-10-10,2204.180229816987
2012-10-11,2201.6335725375607
2012-10-12,2204.3010346879405
2012-10-15,2201.384156392928
2012-10-16,2211.532003658014
2012-10-17,2231.678935648357
2012-10-18,2247.876166569425
2012-10-19,2237.338613471195
2012-10-22,2235.721568428588
2012-10-23,2224.699070687472
2012-10-24,2221.5772192300337
2012-10-25,2227.934962090856
2012-10-26,2203.5226325468616
2012-10-29,2198.8460275142006
2012-10-30,2205.752062743512
2012-10-31,2219.315090777028
2012-11-01,2220.773768447788
2012-11-02,2233.792253377611
2012-11-05,2227.3866478870623
2012-11-06,2235.719248746962
2012-11-07,2251.5322769576605
2012-11-08,2223.4795498435165
2012-11-09,2215.3472834850604
2012-11-12,2216.9288822772264
2012-11-13,2193.053141338761
2012-11-14,2200.904265915895
2012-11-15,2174.862041781305
2012-11-16,2165.304473831319
2012-11-19,2178.673304753781
2012-11-20,2183.1125789338616
2012-11-21,2188.022159839892
2012-11-22,2203.692436606944
2012-11-23,2222.822070438714
2012-11-26,2224.368659217481
2012-11-27,2233.584584056009
2012-11-28,2225.1531076043098
2012-11-29,2245.2505462661475
2012-11-30,2258.9193807547576
2012-12-03,2254.457284719905
2012-12-04,2255.1988789064435
2012-12-05,2279.7390803918756
2012-12-06,2283.1459330310613
2012-12-07,2294.4667971901313
2012-12-10,2300.52808115799
2012-12-11,2306.9336585546057
2012-12-12,2322.2522156691502
2012-12-13,2324.7662360880217
2012-12-14,2335.606902493062
2012-12-17,2326.950232358476
2012-12-18,2332.14353249675
2012-12-19,2340.7634397835086
2012-12-20,2340.4002659198864
2012-12-21,2322.2334761693105
2012-12-24,2324.3386256203953
2012-12-25,2333.5142682767023
2012-12-26,2334.724212948563
2012-12-27,2338.8653612293506
2012-12-28,2354.065287810817
2012-12-31,2356.834914922184
2013-01-01,2357.962517508794
2013-01-02,2403.5176102944088
2013-01-03,2413.7093987205353
2013-01-04,2403.1357008983523
2013-01-07,2401.794779307455
2013-01-08,2388.060066540924
2013-01-09,2396.263908325348
2013-01-10,2411.075450320877
2013-01-11,2398.9597634992456
2013-01-14,2417.8702477739853
2013-01-15,2413.813320888761
2013-01-16,2407.499648517733
2013-01-17,2404.0944160648983
2013-01-18,2425.17237034622
2013-01-21,2422.8694175448704
2013-01-22,2427.9737621790855
2013-01-23,2425.7353846276583
2013-01-24,2414.0122134965527
2013-01-25,2405.5792653949015
2013-01-28,2402.8791187304
2013-01-29,2424.2535525708613
2013-01-30,2433.8955687447883
2013-01-31,2426.8497993287174
2013-02-01,2433.147941802769
2013-02-04,2440.645113842497
2013-02-05,2421.1031040289167
2013-02-06,2423.183348806452
2013-02-07,2417.2521996024702
2013-02-08,2425.415549178569
2013-02-11,2419.7074366369407
2013-02-12,2423.315502115503
2013-02-13,2440.945807539259
2013-02-14,2452.8111014235305
2013-02-15,2451.788493257813
2013-02-18,2451.836709616478
2013-02-19,2447.8923318944708
2013-02-20,2467.890736652791
2013-02-21,2420.878127490929
2013-02-22,2425.4904986297543
2013-02-25,2428.96815473976
2013-02-26,2396.3750540885685
2013-02-27,2410.267449440471
2013-02-28,2444.5050898148393
2013-03-01,2439.616614051805
2013-03-04,2395.8212332761127
2013-03-05,2424.180168166119
2013-03-06,2447.5661213524822
2013-03-07,2440.948982406845
2013-03-08,2448.9348900928626
2013-03-11,2447.6782039465124
2013-03-12,2436.0679303012107
2013-03-13,2417.4997515438904
2013-03-14,2412.820576394619
2013-03-15,2416.507750575011
2013-03-18,2377.116630733744
2013-03-19,2373.8090616196223
2013-03-20,2379.879750791142
2013-03-21,2379.665677388008
2013-03-22,2374.129366696676
2013-03-25,2394.048769676292
2013-03-26,2393.163242010044
2013-03-27,2406.3788352021284
2013-03-28,2390.3803372598536
2013-03-29,2393.880348031968
2013-04-01,2389.468502751263
2013-04-02,2395.1524828049114
2013-04-03,2390.4726241100648
2013-04-04,2370.992582147394
2013-04-05,2341.1466769186322
2013-04-08,2333.2276408693774
2013-04-09,2355.184759318929
2013-04-10,2369.596155378753
2013-04-11,2387.67059164451
2013-04-12,2374.3656475269795
2013-04-15,2350.5309686522387
2013-04-16,2354.9103378995114
2013-04-17,2357.2174540042874
2013-04-18,2343.8582134610924
2013-04-19,2372.0197637096744
2013-04-22,2379.3218026394497
2013-04-23,2364.881760997275
2013-04-24,2397.1327639087426
2013-04-25,2412.6686480168673
2013-04-26,2407.454419801294
2013-04-29,2419.1640505971422
2013-04-30,2446.4211678714846
2013-05-01,2437.7295897196886
2013-05-02,2429.478417232872
2013-05-03,2436.75796545318
2013-05-06,2452.153267171128
2013-05-07,2454.4834413751987
2013-05-08,2478.5454807703663
2013-05-09,2479.499745254992
2013-05-10,2460.759882477065
2013-05-13,2443.9944189449047
2013-05-14,2443.3989956766072
2013-05-15,2445.5790641128824
2013-05-16,2447.0251052117515
2013-05-17,2444.6122116113797
2013-05-20,2465.5892008487813
2013-05-21,2458.0567004985264
2013-05-22,2449.20138544319
2013-05-23,2397.4150986362556
2013-05-24,2390.488477439662
2013-05-27,2392.6911042562683
2013-05-28,2402.9447100395223
2013-05-29,2394.058627976784
2013-05-30,2386.5298971138427
2013-05-31,2367.6341119684057
2013-06-03,2359.5897287227317
2013-06-04,2360.5879423758856
2013-06-05,2333.608822877268
2013-06-06,2312.55764256145
2013-06-07,2288.063868601246
2013-06-10,2282.2456548366226
2013-06-11,2256.660020544177
2013-06-12,2258.0117466144015
2013-06-13,2224.790837635481
2013-06-14,2258.6447381865823
2013-06-17,2268.923666336255
2013-06-18,2262.3767229077807
2013-06-19,2261.994369257668
2013-06-20,2176.910453209686
2013-06-21,2161.3997645638774
2013-06-24,2113.3213316902993
2013-06-25,2108.7959051002085
2013-06-26,2144.612188365033
2013-06-27,2175.349977973631
2013-06-28,2206.9298887362756
2013-07-01,2202.463342321242
2013-07-02,2205.843191579988
2013-07-03,2156.409117171677
2013-07-04,2180.2820414129633
2013-07-05,2189.2993698864852
2013-07-08,2156.767299885653
2013-07-09,2178.348495062168
2013-07-10,2199.223576278939
2013-07-11,2259.8781750726866
2013-07-12,2248.995488630027
2013-07-15,2258.5962936808974
2013-07-16,2268.463642558544
2013-07-17,2267.287857445394
2013-07-18,2257.157762093996
2013-07-19,2243.9765747984857
2013-07-22,2254.8108484899553
2013-07-23,2290.3134412671093
2013-07-24,2291.4227380055613
2013-07-25,2283.0265579834063
2013-07-26,2287.212079603579
2013-07-29,2267.7992239508785
2013-07-30,2264.38469464734
2013-07-31,2249.7418452147217
2013-08-01,2259.9577903522845
2013-08-02,2266.7235381312894
2013-08-05,2273.4054882949363
2013-08-06,2264.518143323122
2013-08-07,2235.8855021631557
2013-08-08,2254.7446416837515
2013-08-09,2262.732044566815
2013-08-12,2286.6021801456486
2013-08-13,2308.888969959467
2013-08-14,2312.2418901660553
2013-08-15,2301.4241292866714
2013-08-16,2295.235919709303
2013-08-19,2280.181457291863
2013-08-20,2242.130971783995
2013-08-21,2230.864619697638
2013-08-22,2221.951717485789
2013-08-23,2236.22874048164
2013-08-26,2250.7302053872027
2013-08-27,2228.593568322191
2013-08-28,2206.6285228979054
2013-08-29,2229.395396372585
2013-08-30,2247.5533422454355
2013-09-02,2273.961327936983
2013-09-03,2285.194961102197
2013-09-04,2287.7682719218537
2013-09-05,2296.3648924441977
2013-09-06,2307.7519680521373
2013-09-09,2343.806526032295
2013-09-10,2379.9565336170285
2013-09-11,2387.881470001846
2013-09-12,2385.8830638527497
2013-09-13,2372.3496079077654
2013-09-16,2405.5538534007865
2013-09-17,2398.9117643931722
2013-09-18,2393.8051927862325
2013-09-19,2435.408641236565
2013-09-20,2423.279800550655
2013-09-23,2429.0164120523013
2013-09-24,2412.149428736925
2013-09-25,2410.329563249595
2013-09-26,2402.82144046068
2013-09-27,2404.250657874217
2013-09-30,2375.9169883684367
2013-10-01,2383.4702396178686
2013-10-02,2389.585476006477
2013-10-03,2411.1818263425594
2013-10-04,2412.160465707589
2013-10-07,2399.5368563599336
2013-10-08,2414.9284491371027
2013-10-09,2413.0392107836865
2013-10-10,2413.209576835179
2013-10-11,2443.556654826515
2013-10-14,2440.5351728708733
2013-10-15,2459.497214931212
2013-10-16,2450.6531039383744
2013-10-17,2463.641712781303
2013-10-18,2487.3706558367526
2013-10-21,2495.553986712217
2013-10-22,2495.1222870139754
2013-10-23,2473.781881050686
2013-10-24,2469.2144337114905
2013-10-25,2456.1763006610627
2013-10-28,2469.3414940301286
2013-10-29,2465.969190826146
2013-10-30,2488.0996722386963
2013-10-31,2472.717273970813
2013-11-01,2468.488978952092
2013-11-04,2462.2501851783877
2013-11-05,2458.9301285793263
2013-11-06,2456.85453612676
2013-11-07,2445.170829507354
2013-11-08,2421.270828757567
2013-11-11,2417.822081201339
2013-11-12,2415.7831902331995
2013-11-13,2377.6027891457616
2013-11-14,2398.2493265325165
2013-11-15,2431.142735753792
2013-11-18,2469.9644596358644
2013-11-19,2472.6493764838683
2013-11-20,2458.204741540569
2013-11-21,2426.387968005425
2013-11-22,2429.5707365798166
2013-11-25,2435.4864755573317
2013-11-26,2435.50647013591
2013-11-27,2439.692200964967
2013-11-28,2448.6243224112322
2013-11-29,2458.0760975401054
2013-12-02,2456.1951132108184
2013-12-03,2447.939274259741
2013-12-04,2435.2883988538197
2013-12-05,2427.0158243085634
2013-12-06,2425.9449193722207
2013-12-09,2437.011450544093
2013-12-10,2436.6278011266813
2013-12-11,2408.860312362442
2013-12-12,2384.749227309885
2013-12-13,2385.1290554636316
2013-12-16,2374.1504275516713
2013-12-17,2373.670353417798
2013-12-18,2376.257512564791
2013-12-19,2373.0735896880233
2013-12-20,2374.7029808067114
2013-12-23,2387.5437917247477
2013-12-24,2396.740928708985
2013-12-25,2399.172342906028
2013-12-26,2391.3738753054517
2013-12-27,2403.3070928617335
2013-12-30,2411.094062992434
2013-12-31,2421.4034618408414
2014-01-01,2421.33892908852
2014-01-02,2407.891883516791
2014-01-03,2381.858073188961
2014-01-06,2362.311367729342
2014-01-07,2355.9112143150337
2014-01-08,2368.6986846272903
2014-01-09,2354.608476512989
2014-01-10,2358.922649163175
2014-01-13,2374.594366620393
2014-01-14,2361.006998515353
2014-01-15,2363.0074173087564
2014-01-16,2363.744345511044
2014-01-17,2360.3829564618213
2014-01-20,2353.2059468223174
2014-01-21,2361.863612010165
2014-01-22,2375.535384361265
2014-01-23,2347.803732516529
2014-01-24,2327.6583812444974
2014-01-27,2292.2024842930123
2014-01-28,2292.103576472504
2014-01-29,2311.7199300053267
2014-01-30,2299.785830083735
2014-01-31,2298.278997941326
2014-02-03,2292.978676266305
2014-02-04,2263.5065971054896
2014-02-05,2256.128762448453
2014-02-06,2277.823722305497
2014-02-07,2297.9963426981
2014-02-10,2308.366467128807
2014-02-11,2334.8250169647554
2014-02-12,2357.7180759775083
2014-02-13,2342.9145947308944
2014-02-14,2363.3915266739405
2014-02-17,2382.6530828778505
2014-02-18,2379.434185094997
2014-02-19,2386.624174996543
2014-02-20,2365.866572947661
2014-02-21,2378.7030242358264
2014-02-24,2368.699290737406
2014-02-25,2365.443605358209
2014-02-26,2370.9367109637633
2014-02-27,2380.460177107258
2014-02-28,2385.276182775659
2014-03-03,2369.998823156482
2014-03-04,2372.4059241882064
2014-03-05,2384.3194927301706
2014-03-06,2406.3231830291334
2014-03-07,2409.694279771512
2014-03-10,2374.268697853682
2014-03-11,2380.3411798339826
2014-03-12,2354.231051085328
2014-03-13,2365.269275962415
2014-03-14,2341.732669315617
2014-03-17,2349.0699618770122
2014-03-18,2359.5576755820484
2014-03-19,2353.2860564243356
2014-03-20,2312.798653069579
2014-03-21,2337.6858667008546
2014-03-24,2362.2101789907288
2014-03-25,2359.5916396774037
2014-03-26,2383.7338109548928
2014-03-27,2386.1842511630757
2014-03-28,2401.6453847936605
2014-03-31,2417.0651334237896
2014-04-01,2433.743890466264
2014-04-02,2443.4106296869904
2014-04-03,2441.3144876395645
2014-04-04,2446.102000121937
2014-04-07,2443.541716899302
2014-04-08,2463.1887529001096
2014-04-09,2484.5667638890004
2014-04-10,2504.870087779599
2014-04-11,2489.7536924779456
2014-04-14,2479.3076035650515
2014-04-15,2465.4739052198975
2014-04-16,2469.54826923374
2014-04-17,2476.244848380333
2014-04-18,2479.9710249823734
2014-04-21,2474.5372755607755
2014-04-22,2478.218225208182
2014-04-23,2469.945014816875
2014-04-24,2471.540877816658
2014-04-25,2449.96571218119
2014-04-28,2442.891108506117
2014-04-29,2449.3031174688913
2014-04-30,2438.506053104553
2014-05-01,2434.955773181021
2014-05-02,2444.176771941773
2014-05-05,2439.937263690499
2014-05-06,2449.6101684710998
2014-05-07,2430.2181669003517
2014-05-08,2441.2821799444237
2014-05-09,2442.7906951925984
2014-05-12,2458.119547837042
2014-05-13,2475.1623880316806
2014-05-14,2495.619325947311
2014-05-15,2498.217320166322
2014-05-16,2498.6647618460406
2014-05-19,2492.6245664555754
2014-05-20,2484.5396067793413
2014-05-21,2484.4770101375407
2014-05-22,2504.8993064161036
2014-05-23,2512.2533995840527
2014-05-26,2512.7860658971163
2014-05-27,2506.3038875964025
2014-05-28,2519.4723956549406
2014-05-29,2518.7973535422075
2014-05-30,2510.3870931323736
2014-06-02,2512.6067318263094
2014-06-03,2522.015885766649
2014-06-04,2510.4465815685044
2014-06-05,2517.656596559617
2014-06-06,2522.052365764664
2014-06-09,2529.030663691411
2014-06-10,2547.6231741228544
2014-06-11,2546.4045946969227
2014-06-12,2542.5420070590867
2014-06-13,2535.2331853668356
2014-06-16,2535.897267656338
2014-06-17,2528.837981920709
2014-06-18,2518.6354352812546
2014-06-19,2533.328699436782
2014-06-20,2520.092155078035
2014-06-23,2518.8620470390188
2014-06-24,2525.320272483609
2014-06-25,2517.483751847436
2014-06-26,2544.746906038292
2014-06-27,2545.14386139557
2014-06-30,2553.653325427556
2014-07-01,2553.677664081442
2014-07-02,2584.5803598298057
2014-07-03,2586.8850136160745
2014-07-04,2592.827432109763
2014-07-07,2597.1991980611047
2014-07-08,2597.3540078312826
2014-07-09,2575.1919226166483
2014-07-10,2580.89871292626
2014-07-11,2574.4570364334254
2014-07-14,2585.291517866114
2014-07-15,2591.612194867209
2014-07-16,2592.227617419202
2014-07-17,2591.0602352835895
2014-07-18,2590.7990823480254
2014-07-21,2593.2911513319123
2014-07-22,2614.2019679723894
2014-07-23,2632.2505791124327
2014-07-24,2641.556628934664
2014-07-25,2641.8288081301944
2014-07-28,2653.031048997056
2014-07-29,2662.7162136471743
2014-07-30,2668.9485375256836
2014-07-31,2659.2861098279845
2014-08-01,2630.769975041497
2014-08-04,2647.960123496453
2014-08-05,2638.285337987563
2014-08-06,2630.3459118138067
2014-08-07,2614.0403322765364
2014-08-08,2594.5419880382947
2014-08-11,2620.9364872869287
2014-08-12,2634.0044504417524
2014-08-13,2649.1835805102087
2014-08-14,2653.504632799809
2014-08-15,2660.486444004395
2014-08-18,2663.308133132252
2014-08-19,2681.3792658376087
2014-08-20,2684.9553329489577
2014-08-21,2670.6785448468295
2014-08-22,2684.3806340480924
2014-08-25,2678.411546198079
2014-08-26,2677.7904390772183
2014-08-27,2688.302653179418
2014-08-28,2677.693421563319
2014-08-29,2677.6725924392485
2014-09-01,2685.5667795416266
2014-09-02,2678.5474386398405
2014-09-03,2706.804551342061
2014-09-04,2709.5288614328706
2014-09-05,2702.208764839006
2014-09-08,2699.916249315243
2014-09-09,2694.2887349615385
2014-09-10,2665.7146999839256
2014-09-11,2649.7050989186982
2014-09-12,2642.377676527815
2014-09-15,2618.7507333784442
2014-09-16,2597.3677095653197
2014-09-17,2612.616055393518
2014-09-18,2602.0852791130296
2014-09-19,2605.074142306015
2014-09-22,2571.821191592393
2014-09-23,2567.494413311484
2014-09-24,2573.884381905453
2014-09-25,2559.505885968286
2014-09-26,2545.853605697979
2014-09-29,2517.7036931169505
2014-09-30,2512.8924621531523
2014-10-01,2507.703109924322
2014-10-02,2500.890689971176
2014-10-03,2505.0595773646296
2014-10-06,2511.060507808725
2014-10-07,2518.591778600906
2014-10-08,2495.7985115604797
2014-10-09,2523.679102553382
2014-10-10,2483.095381285816
2014-10-13,2469.9953608073756
2014-10-14,2473.294076988348
2014-10-15,2482.9268666283915
2014-10-16,2466.255035388881
2014-10-17,2466.4523233582663
2014-10-20,2494.2846308778107
2014-10-21,2493.2106106191927
2014-10-22,2516.9437709463823
2014-10-23,2509.0635705231593
2014-10-24,2509.2804226797234
2014-10-27,2508.6369244667326
2014-10-28,2530.822759428088
2014-10-29,2563.1982407256132
2014-10-30,2559.050178324744
2014-10-31,2582.577767125562
2014-11-03,2569.5305361911946
2014-11-04,2565.2860354891836
2014-11-05,2544.404956509014
2014-11-06,2540.569779777339
2014-11-07,2539.934679843192
2014-11-10,2568.023522554846
2014-11-11,2565.9087918269743
2014-11-12,2568.4336112762803
2014-11-13,2570.3110902864255
2014-11-14,2569.1788653409476
2014-11-17,2551.7028821245085
2014-11-18,2543.939117221893
2014-11-19,2528.9706298134356
2014-11-20,2520.137689739797
2014-11-21,2534.7389749931854
2014-11-24,2564.9255941921706
2014-11-25,2559.6414281536354
2014-11-26,2581.015906149477
2014-11-27,2589.423957009112
2014-11-28,2583.1349499380794
2014-12-01,2540.828110872261
2014-12-02,2564.914975645377
2014-12-03,2565.0145414387134
2014-12-04,2597.571251436663
2014-12-05,2595.549677709419
2014-12-08,2603.617039366465
2014-12-09,2562.195923387133
2014-12-10,2569.762508243341
2014-12-11,2543.297891587397
2014-12-12,2541.2851992623337
2014-12-15,2525.4309765698126
2014-12-16,2514.0499861599037
2014-12-17,2505.451347648202
2014-12-18,2520.5709125656203
2014-12-19,2556.292497227306
2014-12-22,2584.512421047735
2014-12-23,2557.4400521240314
2014-12-24,2551.717408780545
2014-12-25,2562.4462307128356
2014-12-26,2580.2519866915695
2014-12-29,2606.314393892258
2014-12-30,2597.469391458671
2014-12-31,2611.939881349901
2015-01-01,2611.8830386198506
2015-01-02,2619.3632517303686
2015-01-05,2616.1090667611634
2015-01-06,2585.9588701266766
2015-01-07,2587.9473329802977
2015-01-08,2607.2843173984684
2015-01-09,2628.464356011727
2015-01-12,2621.180187864355
2015-01-13,2626.734075434088
2015-01-14,2614.905870275063
2015-01-15,2641.541723848608
2015-01-16,2630.813130297678
2015-01-19,2591.5786569246598
2015-01-20,2604.577880822185
2015-01-21,2652.581214494633
2015-01-22,2660.6983835975525
2015-01-23,2679.719957160323
2015-01-26,2682.3354910611397
2015-01-27,2687.6581115366976
2015-01-28,2681.5783199320913
2015-01-29,2648.309686485822
2015-01-30,2632.925781772231
2015-02-02,2627.1857789048627
2015-02-03,2643.1737497460213
2015-02-04,2665.1681012876106
2015-02-05,2661.535994688582
2015-02-06,2655.1458350535668
2015-02-09,2645.1865405633275
2015-02-10,2648.2915368266254
2015-02-11,2642.5429809444163
2015-02-12,2640.860140096559
2015-02-13,2681.2688623130266
2015-02-16,2683.9798111332902
2015-02-17,2687.345417087452
2015-02-18,2695.0825425351236
2015-02-19,2694.771325825856
2015-02-20,2694.695394700395
2015-02-23,2691.6691801000893
2015-02-24,2699.9354819402693
2015-02-25,2715.448390401375
2015-02-26,2721.1215744506767
2015-02-27,2718.656539185599
2015-03-02,2726.034530407863
2015-03-03,2715.8413632679576
2015-03-04,2706.7617515545803
2015-03-05,2690.712081339377
2015-03-06,2692.959585759861
2015-03-09,2671.8294755980046
2015-03-10,2647.73491429075
2015-03-11,2634.3042051449665
2015-03-12,2662.3724432639096
2015-03-13,2653.728647847328
2015-03-16,2664.6081651969344
2015-03-17,2686.383861615457
2015-03-18,2710.868991793386
2015-03-19,2740.608615436966
2015-03-20,2752.7482881977494
2015-03-23,2774.6607082154183
2015-03-24,2781.019485289777
2015-03-25,2777.1592683736444
2015-03-26,2753.325614070538
2015-03-27,2750.9741547368712
2015-03-30,2770.141691538925
2015-03-31,2778.2281148376446
2015-04-01,2789.280187564775
2015-04-02,2805.5069179548254
2015-04-03,2813.278688497628
2015-04-06,2828.2933853923255
2015-04-07,2844.258438777404
2015-04-08,2892.450692514388
2015-04-09,2907.424807642398
2015-04-10,2935.7146921579497
2015-04-13,2960.431242140209
2015-04-14,2955.3721654576752
2015-04-15,2939.2158663554205
2015-04-16,2989.757757962569
2015-04-17,2991.424158331388
2015-04-20,2953.978717666982
2015-04-21,2984.7047061907815
2015-04-22,3010.600405219112
2015-04-23,3017.520108263786
2015-04-24,3035.8363063334364
2015-04-27,3064.730949271026
2015-04-28,3061.8384249851943
2015-04-29,3044.772170063569
2015-04-30,3009.9357235722678
2015-05-01,3008.182192046512
2015-05-04,3020.7485716203983
2015-05-05,2989.245544791496
2015-05-06,2959.9691585254764
2015-05-07,2907.7533582884157
2015-05-08,2933.0172105377706
2015-05-11,2957.8127779939014
2015-05-12,2957.317636741936
2015-05-13,2971.649674301966
2015-05-14,2970.843868734083
2015-05-15,2978.3674261736137
2015-05-18,2963.6624006640786
2015-05-19,2980.4880567539403
2015-05-20,2974.553593613762
2015-05-21,2981.3764252081032
2015-05-22,3013.04602846746
2015-05-25,3034.6624029550876
2015-05-26,3047.761406047803
2015-05-27,3024.1692920241835
2015-05-28,2956.199183360639
2015-05-29,2958.493536741642
2015-06-01,2984.8025050006568
2015-06-02,2978.1508131949595
2015-06-03,2976.9451205140886
2015-06-04,2956.5439682186147
2015-06-05,2953.8078849668873
2015-06-08,2956.470207896813
2015-06-09,2931.726782210562
2015-06-10,2937.244328743081
2015-06-11,2945.0029855017738
2015-06-12,2960.3121542510826
2015-06-15,2928.6743417029734
2015-06-16,2888.953170605068
2015-06-17,2911.3768186451766
2015-06-18,2894.5920933788966
2015-06-19,2856.621521410702
2015-06-22,2879.2603991789633
2015-06-23,2916.642448803864
2015-06-24,2931.194013929608
2015-06-25,2900.2135153572885
2015-06-26,2819.6686071382114
2015-06-29,2752.233624297871
2015-06-30,2815.087514945385
2015-07-01,2794.459306600689
2015-07-02,2773.0090307725504
2015-07-03,2718.8733989571338
2015-07-06,2683.808884215543
2015-07-07,2656.613247435131
2015-07-08,2555.379800390317
2015-07-09,2619.6165012355104
2015-07-10,2670.771801371855
2015-07-13,2702.731693640773
2015-07-14,2695.9041626911594
2015-07-15,2674.1051100451177
2015-07-16,2690.1249025036873
2015-07-17,2717.871255413132
2015-07-20,2714.0667445993163
2015-07-21,2729.156946562051
2015-07-22,2707.0889813284584
2015-07-23,2711.33494768381
2015-07-24,2679.449315894925
2015-07-27,2597.4780639889796
2015-07-28,2594.5680822535287
2015-07-29,2625.074487550654
2015-07-30,2604.511039599506
2015-07-31,2617.4581506773734
2015-08-03,2594.504662773336
2015-08-04,2626.6918921492997
2015-08-05,2611.4594362930707
2015-08-06,2590.802754947588
2015-08-07,2595.3496604620796
2015-08-10,2625.2735535504216
2015-08-11,2585.932276321729
2015-08-12,2536.6322834511566
2015-08-13,2553.93000387131
2015-08-14,2554.6275594845474
2015-08-17,2539.8943731175887
2015-08-18,2483.52179222128
2015-08-19,2486.3038662657677
2015-08-20,2440.230623583322
2015-08-21,2380.1105244277524
2015-08-24,2235.2397676971314
2015-08-25,2240.34060574318
2015-08-26,2232.6382824893517
2015-08-27,2305.121687146406
2015-08-28,2340.288027203204
2015-08-31,2330.613210628747
2015-09-01,2289.8967076326308
2015-09-02,2278.8537063625104
2015-09-03,2277.2539314707374
2015-09-04,2258.5381381269567
2015-09-07,2227.825462456937
2015-09-08,2275.199444552598
2015-09-09,2344.7511120999757
2015-09-10,2315.5997601135196
2015-09-11,2311.0620720088027
2015-09-14,2313.1995838667376
2015-09-15,2278.0315571851693
2015-09-16,2338.9438721896063
2015-09-17,2341.799106023884
2015-09-18,2361.9802200355844
2015-09-21,2334.0933940979507
2015-09-22,2332.3021726839197
2015-09-23,2276.1824763558334
2015-09-24,2277.2863538522993
2015-09-25,2266.932090574412
2015-09-28,2268.2987700784875
2015-09-29,2228.38393964574
2015-09-30,2265.8880180375954
