Date,AC ASIA ex JAPAN WITH CHINA ALL SHARES
2012-04-19,2173.624098537861
2012-04-20,2163.0122794794665
2012-04-23,2140.912488866809
2012-04-24,2142.3328595314415
2012-04-25,2147.1782920274677
2012-04-26,2157.064102536426
2012-04-27,2157.2012160254517
2012-04-30,2177.375346155693
2012-05-01,2177.8165503566124
2012-05-02,2200.2087704129817
2012-05-03,2192.30689512474
2012-05-04,2181.3187993788424
2012-05-07,2142.9544786902416
2012-05-08,2139.6557310323883
2012-05-09,2109.973072323698
2012-05-10,2106.051464007824
2012-05-11,2082.007361807974
2012-05-14,2062.752100374705
2012-05-15,2063.113884202485
2012-05-16,1999.7073604834645
2012-05-17,2013.7809469045903
2012-05-18,1973.9406019296446
2012-05-21,1982.609797398461
2012-05-22,2004.6242124102203
2012-05-23,1972.48203631864
2012-05-24,1969.9718424368505
2012-05-25,1965.881417779692
2012-05-28,1980.1386740303087
2012-05-29,2011.8568141169835
2012-05-30,1993.0096644055432
2012-05-31,1986.5681131988558
2012-06-01,1965.7113851959155
2012-06-04,1918.6094723409385
2012-06-05,1931.2692291782903
2012-06-06,1958.243748660525
2012-06-07,1981.3941427585391
2012-06-08,1962.5285460735604
2012-06-11,2000.4739708863185
2012-06-12,1992.3124552462016
2012-06-13,2004.9880699717135
2012-06-14,1992.7774748831562
2012-06-15,2015.08483139199
2012-06-18,2036.5455960402
2012-06-19,2040.1088238149614
2012-06-20,2051.48855741752
2012-06-21,2024.4284584331092
2012-06-22,1996.575659698834
2012-06-25,1975.2942411418433
2012-06-26,1976.378655972791
2012-06-27,1991.3875732723595
2012-06-28,1984.2902715634714
2012-06-29,2030.9376190356306
2012-07-02,2036.2957431352365
2012-07-03,2064.7500207839926
2012-07-04,2071.5749827194613
2012-07-05,2069.6661890382147
2012-07-06,2065.599563547594
2012-07-09,2029.4164294558618
2012-07-10,2030.9807035012054
2012-07-11,2034.1290929850609
2012-07-12,1996.269610384768
2012-07-13,2011.3705447228147
2012-07-16,2010.9350095892855
2012-07-17,2028.8616642688362
2012-07-18,2014.1483029816586
2012-07-19,2041.1695697143314
2012-07-20,2038.997374833656
2012-07-23,1992.6297909421262
2012-07-24,1990.6933472584458
2012-07-25,1977.1110997391252
2012-07-26,1980.2941132085655
2012-07-27,2020.6448737674991
2012-07-30,2041.2721338827919
2012-07-31,2070.345041271595
2012-08-01,2075.8712199005286
2012-08-02,2060.246206139021
2012-08-03,2052.393445520358
2012-08-06,2085.555736803183
2012-08-07,2091.009602128516
2012-08-08,2095.4865692491394
2012-08-09,2119.4592842185953
2012-08-10,2112.7984667039964
2012-08-13,2101.5450890008683
2012-08-14,2117.778080578747
2012-08-15,2106.469533183011
2012-08-16,2100.155220354392
2012-08-17,2098.8043308315073
2012-08-20,2095.329710135596
2012-08-21,2105.7540708676006
2012-08-22,2092.0351904738723
2012-08-23,2108.6403201274547
2012-08-24,2085.8195123540954
2012-08-27,2072.0714376273722
2012-08-28,2066.153055688862
2012-08-29,2065.3838038340728
2012-08-30,2049.43724257
2012-08-31,2050.0576330308227
2012-09-03,2061.999414861946
2012-09-04,2053.190633463141
2012-09-05,2027.119063597476
2012-09-06,2033.6776511466899
2012-09-07,2089.238535499493
2012-09-10,2095.147067324048
2012-09-11,2095.974390721519
2012-09-12,2119.4521428439657
2012-09-13,2115.5741167082792
2012-09-14,2180.3883543927695
2012-09-17,2178.23533333558
2012-09-18,2165.402080770071
2012-09-19,2178.912624408771
2012-09-20,2148.5749165196353
2012-09-21,2168.7141841266352
2012-09-24,2165.255048709028
2012-09-25,2162.9529449790975
2012-09-26,2143.965188269384
2012-09-27,2167.3186128436155
2012-09-28,2189.9384582852576
2012-10-01,2187.5994465255408
2012-10-02,2191.3917702701287
2012-10-03,2193.605275212247
2012-10-04,2198.2062541840887
2012-10-05,2204.923794382063
2012-10-08,2181.19097783619
2012-10-09,2186.944699550858
2012-10-10,2175.2496496185686
2012-10-11,2171.3645711183217
2012-10-12,2176.730991592103
2012-10-15,2173.2781326552945
2012-10-16,2182.9561386440246
2012-10-17,2197.0283427061627
2012-10-18,2211.600016039971
2012-10-19,2199.804783338926
2012-10-22,2203.984471843633
2012-10-23,2193.5831103926157
2012-10-24,2189.909837324051
2012-10-25,2195.49453249944
2012-10-26,2169.733174716162
2012-10-29,2165.3866527538453
2012-10-30,2170.015727897664
2012-10-31,2183.2469130492336
2012-11-01,2191.644422425401
2012-11-02,2210.302185239497
2012-11-05,2199.198754249036
2012-11-06,2204.163520616155
2012-11-07,2221.2742536732403
2012-11-08,2188.193381791134
2012-11-09,2180.638899613488
2012-11-12,2181.515708382311
2012-11-13,2160.423083627664
2012-11-14,2172.3220139349637
2012-11-15,2148.1445751474857
2012-11-16,2139.373823249028
2012-11-19,2147.1832640636485
2012-11-20,2151.4180600344043
2012-11-21,2161.891154517535
2012-11-22,2173.142431190428
2012-11-23,2194.0239985885755
2012-11-26,2193.8871382869183
2012-11-27,2200.856301677664
2012-11-28,2190.8227257938756
2012-11-29,2212.67249603435
2012-11-30,2226.566760385344
2012-12-03,2216.854167025426
2012-12-04,2217.9445019791124
2012-12-05,2249.1306741531935
2012-12-06,2251.2889029208313
2012-12-07,2260.2004411258567
2012-12-10,2266.4317207824224
2012-12-11,2271.0191385598996
2012-12-12,2288.1487391915216
2012-12-13,2291.275906597974
2012-12-14,2305.2248829886585
2012-12-17,2296.3209099648825
2012-12-18,2300.157500722629
2012-12-19,2310.572292981318
2012-12-20,2308.622608145731
2012-12-21,2288.5221827972055
2012-12-24,2292.96786747383
2012-12-25,2304.7393839020856
2012-12-26,2307.535604039023
2012-12-27,2311.2568550123624
2012-12-28,2325.88049061984
2012-12-31,2332.686623570112
2013-01-01,2334.133207392181
2013-01-02,2377.2262930979314
2013-01-03,2383.9971341836867
2013-01-04,2377.0387376236736
2013-01-07,2374.3628855119637
2013-01-08,2360.4734898498946
2013-01-09,2366.615022621443
2013-01-10,2379.0388513753514
2013-01-11,2367.1821738866092
2013-01-14,2389.630254593476
2013-01-15,2384.4469098076797
2013-01-16,2373.3924069995887
2013-01-17,2367.359522867154
2013-01-18,2394.4250051120102
2013-01-21,2389.91991942169
2013-01-22,2392.523034419034
2013-01-23,2388.470680009718
2013-01-24,2375.2941914474354
2013-01-25,2363.4013314400604
2013-01-28,2362.146955537207
2013-01-29,2378.248672204618
2013-01-30,2390.476709054308
2013-01-31,2384.048957888687
2013-02-01,2387.9745998934227
2013-02-04,2398.2061173793572
2013-02-05,2379.0862320303063
2013-02-06,2380.145666867112
2013-02-07,2370.8803488361336
2013-02-08,2374.708248892938
2013-02-11,2373.1658252237403
2013-02-12,2375.784014128172
2013-02-13,2388.7665560651635
2013-02-14,2397.153735223331
2013-02-15,2400.3071114759346
2013-02-18,2392.279735142918
2013-02-19,2380.375068766192
2013-02-20,2406.7282990550802
2013-02-21,2366.9275647890086
2013-02-22,2364.2397090907416
2013-02-25,2364.544634381978
2013-02-26,2335.6263735566954
2013-02-27,2348.272982808978
2013-02-28,2378.8496289487225
2013-03-01,2376.591492447309
2013-03-04,2333.393293601464
2013-03-05,2354.3380697325174
2013-03-06,2375.839240087228
2013-03-07,2367.4278892324737
2013-03-08,2379.0849714583096
2013-03-11,2371.518765736793
2013-03-12,2356.3874047914405
2013-03-13,2338.969390373809
2013-03-14,2335.379874815689
2013-03-15,2324.7623320805624
2013-03-18,2291.266980049095
2013-03-19,2294.097858894972
2013-03-20,2303.3073494772743
2013-03-21,2300.731635978903
2013-03-22,2291.255200392754
2013-03-25,2312.5519181353966
2013-03-26,2315.7705821705013
2013-03-27,2329.269674815238
2013-03-28,2313.216697077103
2013-03-29,2317.6923108775854
2013-04-01,2312.834711363673
2013-04-02,2313.4181531860613
2013-04-03,2310.018207878019
2013-04-04,2296.5100700788726
2013-04-05,2264.4048571222847
2013-04-08,2251.307293945394
2013-04-09,2262.3032913488437
2013-04-10,2278.059093098994
2013-04-11,2293.2812182140156
2013-04-12,2279.134533105824
2013-04-15,2262.292271458451
2013-04-16,2273.042019978014
2013-04-17,2271.1638301348567
2013-04-18,2264.9311287224996
2013-04-19,2301.471421708047
2013-04-22,2309.4242079622873
2013-04-23,2282.302148259311
2013-04-24,2310.6677917979378
2013-04-25,2326.4536837745345
2013-04-26,2323.103258885543
2013-04-29,2328.6436761721066
2013-04-30,2349.951907031223
2013-05-01,2350.1267065379425
2013-05-02,2347.8851310777463
2013-05-03,2353.7338981513317
2013-05-06,2374.7931062285147
2013-05-07,2385.1883747838465
2013-05-08,2406.395909163635
2013-05-09,2407.437101482898
2013-05-10,2396.4129026712676
2013-05-13,2374.175150551294
2013-05-14,2375.5552474234037
2013-05-15,2384.203252421072
2013-05-16,2391.513794294043
2013-05-17,2395.6980406982343
2013-05-20,2413.993322390699
2013-05-21,2410.3430175129974
2013-05-22,2408.2919905754993
2013-05-23,2354.202257931661
2013-05-24,2358.76688717444
2013-05-27,2367.3110612870196
2013-05-28,2380.1381733920675
2013-05-29,2369.135625259909
2013-05-30,2359.1918084950644
2013-05-31,2343.478569607439
2013-06-03,2328.7280832638467
2013-06-04,2332.8784362853185
2013-06-05,2316.599075051506
2013-06-06,2296.2158200028152
2013-06-07,2274.3220199277694
2013-06-10,2269.4859161483346
2013-06-11,2237.011476558453
2013-06-12,2235.8876671467574
2013-06-13,2190.6489325821462
2013-06-14,2218.186429813276
2013-06-17,2229.211234970466
2013-06-18,2229.7499052541407
2013-06-19,2218.737638426026
2013-06-20,2148.926576707012
2013-06-21,2130.13697307729
2013-06-24,2072.633303977574
2013-06-25,2070.0037775140026
2013-06-26,2100.76949205377
2013-06-27,2132.3102398316396
2013-06-28,2181.8531553488933
2013-07-01,2184.11512457626
2013-07-02,2176.1347165261777
2013-07-03,2131.8668316979106
2013-07-04,2149.0314476623666
2013-07-05,2162.247638917957
2013-07-08,2121.03202088468
2013-07-09,2136.952730529902
2013-07-10,2158.6718271342997
2013-07-11,2230.2097934857197
2013-07-12,2221.6703149295254
2013-07-15,2230.7002938303904
2013-07-16,2232.180116451667
2013-07-17,2232.51083969934
2013-07-18,2222.004785165649
2013-07-19,2206.173507946901
2013-07-22,2213.200811485608
2013-07-23,2256.0015352782148
2013-07-24,2258.006018184433
2013-07-25,2246.951934039512
2013-07-26,2248.047182820218
2013-07-29,2224.6646492402806
2013-07-30,2231.0333390455676
2013-07-31,2218.556798688501
2013-08-01,2234.123508384444
2013-08-02,2236.5762975981
2013-08-05,2246.41078495923
2013-08-06,2230.422996912024
2013-08-07,2205.3235054189995
2013-08-08,2213.164536690384
2013-08-09,2218.3292513066967
2013-08-12,2244.1542483831095
2013-08-13,2273.101325930921
2013-08-14,2272.5740938331505
2013-08-15,2263.9094041098415
2013-08-16,2253.254197834145
2013-08-19,2235.329509253901
2013-08-20,2195.8902397902334
2013-08-21,2183.101757877372
2013-08-22,2174.5891857889433
2013-08-23,2186.139306856735
2013-08-26,2200.7436145058978
2013-08-27,2177.2593135778884
2013-08-28,2157.6029903397757
2013-08-29,2186.6409374975224
2013-08-30,2206.0087384427384
2013-09-02,2225.4569715941634
2013-09-03,2232.4653972773804
2013-09-04,2231.7880470443406
2013-09-05,2248.817032493556
2013-09-06,2257.680418592307
2013-09-09,2296.1408728344304
2013-09-10,2333.1842829197326
2013-09-11,2337.517080782243
2013-09-12,2336.949624764297
2013-09-13,2324.9639239048097
2013-09-16,2356.1571418119265
2013-09-17,2345.571500047014
2013-09-18,2340.7820172099905
2013-09-19,2377.6189015263694
2013-09-20,2370.6419394111826
2013-09-23,2376.6289574970633
2013-09-24,2361.610884319012
2013-09-25,2355.401466133903
2013-09-26,2343.846917669866
2013-09-27,2347.636587320967
2013-09-30,2321.1948753068436
2013-10-01,2329.7431671786258
2013-10-02,2337.7828081899142
2013-10-03,2361.5272385939675
2013-10-04,2361.255335082374
2013-10-07,2352.9523195017787
2013-10-08,2371.756204700515
2013-10-09,2369.9613567632327
2013-10-10,2370.1564776412374
2013-10-11,2396.9803997227873
2013-10-14,2394.476599807159
2013-10-15,2408.2922048200057
2013-10-16,2395.8741789411774
2013-10-17,2401.4705950489097
2013-10-18,2424.458594151677
2013-10-21,2430.287223927353
2013-10-22,2423.1504196742267
2013-10-23,2404.862507362875
2013-10-24,2399.357308937929
2013-10-25,2380.973583636676
2013-10-28,2390.9613799166327
2013-10-29,2395.54290706938
2013-10-30,2422.3059385312704
2013-10-31,2405.615455501701
2013-11-01,2404.514906815909
2013-11-04,2394.564193705158
2013-11-05,2384.6787775598086
2013-11-06,2379.0039026198137
2013-11-07,2368.652118079075
2013-11-08,2345.57155321252
2013-11-11,2344.1005049264104
2013-11-12,2344.0574516120296
2013-11-13,2306.985744851802
2013-11-14,2326.607793020114
2013-11-15,2359.2762797117093
2013-11-18,2408.0874032306283
2013-11-19,2413.8853100966808
2013-11-20,2403.097296176297
2013-11-21,2376.223968691625
2013-11-22,2381.0874067748086
2013-11-25,2387.2333177876676
2013-11-26,2388.5051714699825
2013-11-27,2399.5484008247126
2013-11-28,2409.948534688465
2013-11-29,2419.673974084113
2013-12-02,2424.8243271488086
2013-12-03,2415.364780564222
2013-12-04,2406.0460891412877
2013-12-05,2404.132596861768
2013-12-06,2399.765234100363
2013-12-09,2420.5306187491224
2013-12-10,2416.1018276167206
2013-12-11,2392.4188210553903
2013-12-12,2376.7531849498127
2013-12-13,2370.932341156536
2013-12-16,2358.4894595241285
2013-12-17,2361.446339880283
2013-12-18,2365.7844652740414
2013-12-19,2350.4833561363725
2013-12-20,2340.106211009824
2013-12-23,2350.0427893597093
2013-12-24,2358.6956151244026
2013-12-25,2361.792738910123
2013-12-26,2355.1992622783932
2013-12-27,2370.1713025299505
2013-12-30,2374.576467444022
2013-12-31,2385.5123687447162
2014-01-01,2385.4301738843446
2014-01-02,2367.861651526178
2014-01-03,2332.4703417302894
2014-01-06,2312.5385332781093
2014-01-07,2309.1963641223915
2014-01-08,2324.2968622062986
2014-01-09,2308.6314885073793
2014-01-10,2309.435113604961
2014-01-13,2325.1841986977533
2014-01-14,2322.221492048406
2014-01-15,2326.211577532423
2014-01-16,2328.164294869735
2014-01-17,2325.193296971242
2014-01-20,2316.5012728780916
2014-01-21,2322.9505839806716
2014-01-22,2337.0255718774442
2014-01-23,2314.7944498502748
2014-01-24,2296.5775515808073
2014-01-27,2249.3862647735637
2014-01-28,2255.7426029004655
2014-01-29,2275.2816171933127
2014-01-30,2264.9471476558665
2014-01-31,2265.8213300940165
2014-02-03,2253.0050784166096
2014-02-04,2220.6674808015114
2014-02-05,2213.209039744903
2014-02-06,2229.367165535653
2014-02-07,2251.3287686580893
2014-02-10,2257.6902071825516
2014-02-11,2279.8624845160957
2014-02-12,2301.6847745643154
2014-02-13,2287.384910196398
2014-02-14,2304.7248495391473
2014-02-17,2323.459757956435
2014-02-18,2317.052112569384
2014-02-19,2323.674675344231
2014-02-20,2301.2799278347406
2014-02-21,2315.3476996356158
2014-02-24,2296.1450852980724
2014-02-25,2291.5863609620155
2014-02-26,2303.1617914827425
2014-02-27,2318.1243156806213
2014-02-28,2325.5097036051334
2014-03-03,2308.8729174749187
2014-03-04,2308.561250723481
2014-03-05,2314.723446986592
2014-03-06,2335.0782932089683
2014-03-07,2337.236005660488
2014-03-10,2303.2846668305197
2014-03-11,2310.144650109632
2014-03-12,2284.3360201593496
2014-03-13,2287.899135529964
2014-03-14,2270.1474465253395
2014-03-17,2276.351912363823
2014-03-18,2282.6663568541126
2014-03-19,2275.9750839788303
2014-03-20,2237.3994896538584
2014-03-21,2259.359042758696
2014-03-24,2286.4733818141767
2014-03-25,2282.0911999234136
2014-03-26,2301.1200140318897
2014-03-27,2304.757512554547
2014-03-28,2323.5582680231983
2014-03-31,2337.5047129133386
2014-04-01,2360.627693876116
2014-04-02,2371.6597707837914
2014-04-03,2368.998867389092
2014-04-04,2367.9951837317267
2014-04-07,2367.29422577271
2014-04-08,2387.261485058598
2014-04-09,2405.8377612026816
2014-04-10,2424.531026168294
2014-04-11,2413.208510667359
2014-04-14,2408.6839084972903
2014-04-15,2391.5478980581115
2014-04-16,2391.6096006940247
2014-04-17,2397.6558673567265
2014-04-18,2402.3958095912767
2014-04-21,2395.343765445814
2014-04-22,2394.578131772229
2014-04-23,2385.0372770933322
2014-04-24,2387.3796034236193
2014-04-25,2358.783586756682
2014-04-28,2349.746347507802
2014-04-29,2364.059861238197
2014-04-30,2350.722189889241
2014-05-01,2351.0173758093074
2014-05-02,2361.867674972366
2014-05-05,2356.1497139640833
2014-05-06,2359.197651860597
2014-05-07,2341.905859234464
2014-05-08,2347.6166002312507
2014-05-09,2352.2194337115957
2014-05-12,2372.9054626971338
2014-05-13,2387.4502880322193
2014-05-14,2409.817724901355
2014-05-15,2412.922454543646
2014-05-16,2416.6754268543646
2014-05-19,2419.6877321197353
2014-05-20,2414.7064123103964
2014-05-21,2418.053614554204
2014-05-22,2435.1457856822226
2014-05-23,2441.993002825775
2014-05-26,2439.3300063577117
2014-05-27,2431.504603739878
2014-05-28,2448.7620084126074
2014-05-29,2443.2737924647336
2014-05-30,2434.7789745097894
2014-06-02,2438.8153443871365
2014-06-03,2455.815437750848
2014-06-04,2444.2742326436464
2014-06-05,2451.5874258644944
2014-06-06,2451.122887615433
2014-06-09,2459.3039944460584
2014-06-10,2480.576571636826
2014-06-11,2478.4245937793144
2014-06-12,2473.7184176182623
2014-06-13,2470.48922380422
2014-06-16,2470.0101774628592
2014-06-17,2467.632626278869
2014-06-18,2457.626563943295
2014-06-19,2458.91701603813
2014-06-20,2451.3479970867315
2014-06-23,2442.078344539031
2014-06-24,2456.1801371068946
2014-06-25,2449.5041954625017
2014-06-26,2473.433284777849
2014-06-27,2475.1337115549436
2014-06-30,2491.164175519375
2014-07-01,2491.390007533659
2014-07-02,2522.2979412658465
2014-07-03,2526.428224016287
2014-07-04,2529.605075608952
2014-07-07,2534.5339456252614
2014-07-08,2533.85084179127
2014-07-09,2513.2052826218323
2014-07-10,2520.6255165996286
2014-07-11,2509.338091181158
2014-07-14,2518.3774846384995
2014-07-15,2528.9612980959487
2014-07-16,2528.9119743589686
2014-07-17,2526.6547029442554
2014-07-18,2524.352583854036
2014-07-21,2527.2642149507988
2014-07-22,2552.1974990310227
2014-07-23,2566.5545811396682
2014-07-24,2578.0513724551715
2014-07-25,2579.247400818943
2014-07-28,2595.307932988178
2014-07-29,2607.8839224764442
2014-07-30,2616.267014772372
2014-07-31,2604.4877025899145
2014-08-01,2576.948560016779
2014-08-04,2600.3245624108417
2014-08-05,2592.3990418419285
2014-08-06,2582.323707915423
2014-08-07,2566.0398159882643
2014-08-08,2551.9733954618605
2014-08-11,2583.104047932273
2014-08-12,2589.4228869529447
2014-08-13,2607.419720027535
2014-08-14,2607.978890204104
2014-08-15,2615.555004038818
2014-08-18,2614.6919197041984
2014-08-19,2630.922695064298
2014-08-20,2634.21929745031
2014-08-21,2615.9928190244486
2014-08-22,2633.133124362319
2014-08-25,2627.254782903543
2014-08-26,2623.865029407065
2014-08-27,2631.556937895198
2014-08-28,2620.4215516121317
2014-08-29,2620.105449603338
2014-09-01,2629.913674675975
2014-09-02,2622.3412089187914
2014-09-03,2651.745180253858
2014-09-04,2655.9433842719823
2014-09-05,2650.609065589443
2014-09-08,2654.9321221789496
2014-09-09,2651.397027041276
2014-09-10,2623.8281912613966
2014-09-11,2610.7984736341214
2014-09-12,2609.084221204296
2014-09-15,2588.1391154382513
2014-09-16,2564.3756722602093
2014-09-17,2587.664198777763
2014-09-18,2577.8447417785455
2014-09-19,2582.9525058453783
2014-09-22,2555.71185276476
2014-09-23,2545.270248428361
2014-09-24,2556.34075203089
2014-09-25,2541.5448348399495
2014-09-26,2536.3885624827085
2014-09-29,2511.4451844289497
2014-09-30,2499.2554572828444
2014-10-01,2490.646105813558
2014-10-02,2481.242666095493
2014-10-03,2492.494305491959
2014-10-06,2498.4052039436715
2014-10-07,2502.2661451690246
2014-10-08,2483.5694270917647
2014-10-09,2505.7261628507663
2014-10-10,2476.275994032212
2014-10-13,2461.028948788769
2014-10-14,2460.431090000394
2014-10-15,2462.725004506426
2014-10-16,2441.6220386037353
2014-10-17,2440.416666647674
2014-10-20,2467.281486201455
2014-10-21,2463.421426565923
2014-10-22,2486.4357342814865
2014-10-23,2479.7851203855307
2014-10-24,2473.4970622106644
2014-10-27,2466.1832620343193
2014-10-28,2490.9469998969016
2014-10-29,2528.768856868223
2014-10-30,2525.7527308373124
2014-10-31,2551.8920364520714
2014-11-03,2545.2375735466926
2014-11-04,2536.321631125581
2014-11-05,2520.5841502358257
2014-11-06,2517.660699262821
2014-11-07,2507.2525554221766
2014-11-10,2542.143419212485
2014-11-11,2538.985675461784
2014-11-12,2543.104317312416
2014-11-13,2547.9317616658986
2014-11-14,2545.3954495755183
2014-11-17,2530.199010543006
2014-11-18,2520.6782525516887
2014-11-19,2514.266188549037
2014-11-20,2509.9620659798134
2014-11-21,2525.2158465076245
2014-11-24,2561.5783715730013
2014-11-25,2564.352997483755
2014-11-26,2583.8253109979
2014-11-27,2592.827517289964
2014-11-28,2597.0275918793086
2014-12-01,2558.5564968629346
2014-12-02,2582.547651775837
2014-12-03,2580.4544705269286
2014-12-04,2617.3677773573872
2014-12-05,2624.669703908028
2014-12-08,2632.219381794592
2014-12-09,2587.055593990015
2014-12-10,2602.820172311346
2014-12-11,2576.7810701727176
2014-12-12,2576.2099277295856
2014-12-15,2563.5512045956275
2014-12-16,2552.479073561488
2014-12-17,2544.7957481829712
2014-12-18,2558.893761536007
2014-12-19,2589.3923174496867
2014-12-22,2613.627944375847
2014-12-23,2590.131006425129
2014-12-24,2580.2700745369457
2014-12-25,2593.7968409584287
2014-12-26,2615.6322016148515
2014-12-29,2636.205116293905
2014-12-30,2627.4499691744227
2014-12-31,2647.8736568369563
2015-01-01,2647.801991051916
2015-01-02,2659.2229599934653
2015-01-05,2655.868907299105
2015-01-06,2626.0667963064166
2015-01-07,2635.389070478966
2015-01-08,2651.2722867895477
2015-01-09,2662.037388153777
2015-01-12,2659.949337602918
2015-01-13,2669.7606215528995
2015-01-14,2660.974013749997
2015-01-15,2692.0688116357187
2015-01-16,2684.180249632678
2015-01-19,2631.933203432283
2015-01-20,2651.750196602034
2015-01-21,2704.2098908703765
2015-01-22,2714.4641694673887
2015-01-23,2741.8475038989222
2015-01-26,2746.933905461145
2015-01-27,2746.277468127246
2015-01-28,2737.1784616270265
2015-01-29,2707.199949841762
2015-01-30,2685.8932555028114
2015-02-02,2671.2799872427063
2015-02-03,2693.006433706711
2015-02-04,2707.3792028525513
2015-02-05,2694.4917332048153
2015-02-06,2685.12795522565
2015-02-09,2671.92114832781
2015-02-10,2681.0586173730703
2015-02-11,2682.9140702169702
2015-02-12,2684.050520470179
2015-02-13,2714.62260641586
2015-02-16,2716.57367448813
2015-02-17,2720.54945290906
2015-02-18,2724.24026783635
2015-02-19,2725.3682463157083
2015-02-20,2724.3023434919064
2015-02-23,2719.659603752579
2015-02-24,2725.985455637403
2015-02-25,2735.5676399114254
2015-02-26,2751.6250269472616
2015-02-27,2746.043577110523
2015-03-02,2755.033482826765
2015-03-03,2740.7424461084447
2015-03-04,2733.553180084414
2015-03-05,2717.2088781681655
2015-03-06,2723.9587321040726
2015-03-09,2706.9031236927817
2015-03-10,2683.1372471065097
2015-03-11,2673.520968972382
2015-03-12,2692.3655445612767
2015-03-13,2692.1631331242193
2015-03-16,2704.7393588715904
2015-03-17,2730.172576706091
2015-03-18,2757.618609187952
2015-03-19,2785.341992845111
2015-03-20,2785.3852425979176
2015-03-23,2807.754446572193
2015-03-24,2812.6748604713043
2015-03-25,2808.2611132388774
2015-03-26,2791.121782466961
2015-03-27,2790.6069803710675
2015-03-30,2832.3140114192292
2015-03-31,2837.6739807965123
2015-04-01,2856.689882114855
2015-04-02,2876.6136584024616
2015-04-03,2886.38138084997
2015-04-06,2897.735077860222
2015-04-07,2915.498242998987
2015-04-08,2968.744521951984
2015-04-09,2991.0226795883514
2015-04-10,3023.728448838819
2015-04-13,3066.1739052416115
2015-04-14,3054.595685288335
2015-04-15,3040.71800440872
2015-04-16,3086.968709752254
2015-04-17,3096.5825884969977
2015-04-20,3058.1978464069125
2015-04-21,3091.408217256701
2015-04-22,3126.967015474272
2015-04-23,3134.4509645780868
2015-04-24,3142.4390234679463
2015-04-27,3169.7682927200176
2015-04-28,3158.0059860866595
2015-04-29,3145.5091553792663
2015-04-30,3121.2381256907183
2015-05-01,3120.900964682213
2015-05-04,3135.627847557241
2015-05-05,3088.5318534760577
2015-05-06,3060.920102734423
2015-05-07,3008.705559430773
2015-05-08,3042.125527811559
2015-05-11,3073.6162373967118
2015-05-12,3062.357520270531
2015-05-13,3064.2258450895624
2015-05-14,3066.202926081586
2015-05-15,3072.374423626294
2015-05-18,3066.574253982041
2015-05-19,3100.377320489554
2015-05-20,3096.3759446518843
2015-05-21,3099.1598885487183
2015-05-22,3143.3198497249705
2015-05-25,3163.746985150111
2015-05-26,3180.914518151958
2015-05-27,3159.0494908370288
2015-05-28,3080.923922974327
2015-05-29,3075.205674449877
2015-06-01,3115.854203821258
2015-06-02,3107.8885233458514
2015-06-03,3107.563233014951
2015-06-04,3100.177935663928
2015-06-05,3101.6440039708614
2015-06-08,3104.413249076784
2015-06-09,3073.0023257471644
2015-06-10,3073.085675496154
2015-06-11,3077.1863087375136
2015-06-12,3096.007494163774
2015-06-15,3054.738271338041
2015-06-16,3005.772359716452
2015-06-17,3034.0543768441507
2015-06-18,3008.4078151064905
2015-06-19,2958.6630132577425
2015-06-22,2985.097947712953
2015-06-23,3026.3155103379586
2015-06-24,3046.971682347449
2015-06-25,3009.648101266427
2015-06-26,2924.8706974812535
2015-06-29,2853.020517105118
2015-06-30,2925.255626917328
2015-07-01,2895.0211625015927
2015-07-02,2861.8280305280355
2015-07-03,2809.4209783418405
2015-07-06,2771.227912452053
2015-07-07,2734.152119086424
2015-07-08,2618.444793276999
2015-07-09,2699.284669198544
2015-07-10,2761.55849223107
2015-07-13,2806.2198382837487
2015-07-14,2781.873380612
2015-07-15,2752.121165049304
2015-07-16,2767.0687503545137
2015-07-17,2804.761957124089
2015-07-20,2798.663797359258
2015-07-21,2810.431679226995
2015-07-22,2797.3993298591513
2015-07-23,2806.48082344069
2015-07-24,2776.2946670086694
2015-07-27,2669.697413386369
2015-07-28,2665.6746374544896
2015-07-29,2699.3532895030226
2015-07-30,2671.8116390588466
2015-07-31,2679.4983734772345
2015-08-03,2657.9798661465215
2015-08-04,2685.2870362550207
2015-08-05,2674.2986687188973
2015-08-06,2655.2329898788544
2015-08-07,2672.031970105344
2015-08-10,2705.874631508375
2015-08-11,2668.430375526465
2015-08-12,2610.298145098593
2015-08-13,2631.666388367591
2015-08-14,2634.900788660389
2015-08-17,2614.573295843132
2015-08-18,2553.137099601099
2015-08-19,2548.463824440812
2015-08-20,2499.5125837154
2015-08-21,2432.4634038217905
2015-08-24,2284.1086427264845
2015-08-25,2276.1405917284296
2015-08-26,2267.5262065243282
2015-08-27,2349.1045955808577
2015-08-28,2389.049887322654
2015-08-31,2387.8198602550956
2015-09-01,2351.5797086395114
2015-09-02,2339.0345866878215
2015-09-03,2342.5268598789735
2015-09-04,2324.601244681092
2015-09-07,2287.644331802569
2015-09-08,2333.309742077124
2015-09-09,2405.206206633333
2015-09-10,2379.315353801576
2015-09-11,2376.2643306804875
2015-09-14,2369.7816942761588
2015-09-15,2338.239849377176
2015-09-16,2398.6405933852043
2015-09-17,2400.340349355293
2015-09-18,2417.6679266269225
2015-09-21,2399.9053238137617
2015-09-22,2399.958370799698
2015-09-23,2344.238329128269
2015-09-24,2340.135174163449
2015-09-25,2328.6206131038307
2015-09-28,2324.835916076909
2015-09-29,2293.330605525688
