Date,ACWI WITH CHINA ALL SHARES
2012-04-20,1649.9340185820483
2012-04-23,1628.0003829093416
2012-04-24,1637.1480799426392
2012-04-25,1653.0052181176743
2012-04-26,1662.874180447632
2012-04-27,1669.7395464293054
2012-04-30,1666.3210188982418
2012-05-01,1669.580892823471
2012-05-02,1665.0230520815023
2012-05-03,1656.2291127255237
2012-05-04,1632.8150736164566
2012-05-07,1626.198625247988
2012-05-08,1612.8788904520666
2012-05-09,1599.401096936522
2012-05-10,1605.2567534713367
2012-05-11,1600.4010059398488
2012-05-14,1576.5316641861332
2012-05-15,1564.12005657474
2012-05-16,1549.3189014651948
2012-05-17,1534.3832871816714
2012-05-18,1516.9549275757213
2012-05-21,1533.332994267711
2012-05-22,1544.3100464696952
2012-05-23,1525.7027258433948
2012-05-24,1531.4065477568686
2012-05-25,1528.2771707938048
2012-05-28,1531.852494708725
2012-05-29,1547.4319162352335
2012-05-30,1522.5109146261013
2012-05-31,1518.2143176345653
2012-06-01,1488.2467397711
2012-06-04,1483.5258467226952
2012-06-05,1492.3185430758535
2012-06-06,1524.5970887624906
2012-06-07,1534.7692907579658
2012-06-08,1531.0008834391929
2012-06-11,1528.0260486810882
2012-06-12,1536.2983786252455
2012-06-13,1536.236626203487
2012-06-14,1541.532456810833
2012-06-15,1558.0450794974865
2012-06-18,1563.7524201968226
2012-06-19,1582.6407696013337
2012-06-20,1586.5716049213486
2012-06-21,1557.8578922581721
2012-06-22,1553.3687699588663
2012-06-25,1531.055575918803
2012-06-26,1534.1152723439836
2012-06-27,1548.3751812234464
2012-06-28,1545.0326180247102
2012-06-29,1591.6448261120918
2012-07-02,1597.9078225958197
2012-07-03,1613.516896474997
2012-07-04,1612.2767086802246
2012-07-05,1603.2328337577187
2012-07-06,1587.1740129942482
2012-07-09,1578.8711279931501
2012-07-10,1572.6338747445893
2012-07-11,1572.4696855674256
2012-07-12,1556.1574021570605
2012-07-13,1578.9855243577535
2012-07-16,1578.664728646622
2012-07-17,1584.3746928027879
2012-07-18,1595.1351916549274
2012-07-19,1607.2125670746263
2012-07-20,1587.780624022439
2012-07-23,1560.8517560564098
2012-07-24,1550.097854341075
2012-07-25,1548.0360726056886
2012-07-26,1579.421328842851
2012-07-27,1609.6189319007206
2012-07-30,1615.4471875155784
2012-07-31,1612.552533895463
2012-08-01,1610.3674792186557
2012-08-02,1593.7622099186563
2012-08-03,1623.1712753496497
2012-08-06,1635.6553611673621
2012-08-07,1645.3393798169084
2012-08-08,1646.419297031095
2012-08-09,1650.561956029025
2012-08-10,1651.1335118777022
2012-08-13,1647.2776800563397
2012-08-14,1649.8106818286076
2012-08-15,1648.7797255139722
2012-08-16,1661.1846895750061
2012-08-17,1663.10680081294
2012-08-20,1662.4096398713318
2012-08-21,1668.0078865287016
2012-08-22,1660.531295911169
2012-08-23,1658.6995198654158
2012-08-24,1657.4741018475345
2012-08-27,1657.1315532704405
2012-08-28,1653.8867188180682
2012-08-29,1652.0080475054062
2012-08-30,1637.8202945465869
2012-08-31,1646.4485773678678
2012-09-03,1649.7321774492339
2012-09-04,1641.6190384036265
2012-09-05,1638.6398710974531
2012-09-06,1668.5350049533615
2012-09-07,1689.5185845540248
2012-09-10,1683.53044273773
2012-09-11,1690.129133274276
2012-09-12,1697.1518017332264
2012-09-13,1712.0733711233963
2012-09-14,1739.3115485763174
2012-09-17,1732.7013156385765
2012-09-18,1725.527788985027
2012-09-19,1731.1005082750921
2012-09-20,1720.6398971488584
2012-09-21,1726.4467561348147
2012-09-24,1719.303371926169
2012-09-25,1713.7962400235479
2012-09-26,1692.6790070894142
2012-09-27,1707.052378907282
2012-09-28,1698.7099712014528
2012-10-01,1707.538369258073
2012-10-02,1708.5885336621432
2012-10-03,1707.259620466218
2012-10-04,1719.202923321345
2012-10-05,1726.4526539383032
2012-10-08,1714.69080760716
2012-10-09,1700.4010550596684
2012-10-10,1690.3019412477681
2012-10-11,1695.2064956765366
2012-10-12,1692.2946520736045
2012-10-15,1699.4721229006907
2012-10-16,1719.8667412830414
2012-10-17,1733.2372229639152
2012-10-18,1733.994993599549
2012-10-19,1713.1180523653127
2012-10-22,1711.8927136363645
2012-10-23,1686.112275233268
2012-10-24,1684.3973451483969
2012-10-25,1689.7600625762357
2012-10-26,1684.7372984836059
2012-10-29,1680.9113200688757
2012-10-30,1687.4585639581549
2012-10-31,1687.3995490559066
2012-11-01,1701.807156308592
2012-11-02,1694.694541730375
2012-11-05,1691.1832888295849
2012-11-06,1701.2865866611228
2012-11-07,1677.176926744891
2012-11-08,1660.5472132377145
2012-11-09,1659.1146285360987
2012-11-12,1657.0191292513914
2012-11-13,1652.6697172365873
2012-11-14,1636.3857875364176
2012-11-15,1631.176950150083
2012-11-16,1629.5289238364794
2012-11-19,1662.2366365782595
2012-11-20,1663.025042664656
2012-11-21,1667.1621009265361
2012-11-22,1674.9934742118016
2012-11-23,1693.4880001288564
2012-11-26,1690.7489170046078
2012-11-27,1687.2594005861395
2012-11-28,1691.277105676
2012-11-29,1706.083592511167
2012-11-30,1707.8931235869993
2012-12-03,1706.5350162180036
2012-12-04,1706.3286330027947
2012-12-05,1711.0098261783908
2012-12-06,1716.0549498404482
2012-12-07,1718.9247047722604
2012-12-10,1721.5941482383384
2012-12-11,1731.5849998268852
2012-12-12,1735.9511573720813
2012-12-13,1731.0321225195646
2012-12-14,1729.8270640466178
2012-12-17,1740.301896638679
2012-12-18,1755.8866763754274
2012-12-19,1758.5548627330747
2012-12-20,1762.002659942344
2012-12-21,1747.8439341986757
2012-12-24,1745.1594013965898
2012-12-25,1746.949458624817
2012-12-26,1744.1581420278796
2012-12-27,1745.229549848777
2012-12-28,1736.330748530183
2012-12-31,1749.818969356051
2013-01-01,1749.9986129575084
2013-01-02,1787.239478092743
2013-01-03,1784.91979285631
2013-01-04,1790.3504134371758
2013-01-07,1786.4324081845532
2013-01-08,1780.024704929692
2013-01-09,1786.2350177792691
2013-01-10,1799.849560868133
2013-01-11,1802.486024084523
2013-01-14,1803.0944237885715
2013-01-15,1804.668397097599
2013-01-16,1799.8216669048875
2013-01-17,1808.1095627561733
2013-01-18,1812.358532922803
2013-01-21,1813.541342912784
2013-01-22,1818.2428744687652
2013-01-23,1817.2154469530756
2013-01-24,1819.6908510404553
2013-01-25,1829.305906433449
2013-01-28,1825.8440466173813
2013-01-29,1836.3572034640074
2013-01-30,1834.9673609474212
2013-01-31,1830.699952924968
2013-02-01,1844.6840985580893
2013-02-04,1825.5438103330582
2013-02-05,1830.8789802640367
2013-02-06,1833.7738560194864
2013-02-07,1825.7469700133738
2013-02-08,1835.7478653619285
2013-02-11,1830.0172695055226
2013-02-12,1839.2978229113746
2013-02-13,1841.1861885139203
2013-02-14,1839.0095409577982
2013-02-15,1834.0191396380665
2013-02-18,1835.1194005676246
2013-02-19,1847.3672839191872
2013-02-20,1837.7576840568106
2013-02-21,1813.663510475066
2013-02-22,1824.8653231725416
2013-02-25,1813.0867220367684
2013-02-26,1804.8050137567407
2013-02-27,1821.1024296918597
2013-02-28,1830.170385538232
2013-03-01,1825.990759786843
2013-03-04,1826.0235138549679
2013-03-05,1845.850545243808
2013-03-06,1850.9313430831698
2013-03-07,1853.449931948457
2013-03-08,1859.454692921401
2013-03-11,1865.7065963254038
2013-03-12,1862.408729853295
2013-03-13,1856.9458278483355
2013-03-14,1868.399969455872
2013-03-15,1872.133431475577
2013-03-18,1854.1038353192232
2013-03-19,1848.477115278656
2013-03-20,1858.4565478884738
2013-03-21,1849.196853418194
2013-03-22,1854.2477297569085
2013-03-25,1849.3946481993955
2013-03-26,1857.364563658161
2013-03-27,1855.2940534232996
2013-03-28,1861.0534650383563
2013-03-29,1861.3946977169599
2013-04-01,1853.371797927937
2013-04-02,1861.2065277492738
2013-04-03,1849.476207984991
2013-04-04,1844.0645264206319
2013-04-05,1838.6838456610622
2013-04-08,1847.050115504389
2013-04-09,1856.571079077332
2013-04-10,1880.4287752946825
2013-04-11,1893.274726839776
2013-04-12,1884.3089439486666
2013-04-15,1852.2161560254976
2013-04-16,1862.3861564442013
2013-04-17,1840.6181517116152
2013-04-18,1832.036538076769
2013-04-19,1845.5783603654668
2013-04-22,1851.302421158216
2013-04-23,1869.0363909971782
2013-04-24,1879.4208324155836
2013-04-25,1890.9731121518687
2013-04-26,1888.434995683439
2013-04-29,1902.0068200875749
2013-04-30,1913.5701062887804
2013-05-01,1902.5768878211722
2013-05-02,1906.391999886173
2013-05-03,1922.366305530764
2013-05-06,1923.0500484489978
2013-05-07,1936.2697558215011
2013-05-08,1952.1003135272438
2013-05-09,1943.6162955052268
2013-05-10,1941.8049220059247
2013-05-13,1941.847829144648
2013-05-14,1952.56505285624
2013-05-15,1958.7263478746233
2013-05-16,1956.1374875344584
2013-05-17,1962.2733826490692
2013-05-20,1969.4495783573248
2013-05-21,1972.1549251519293
2013-05-22,1963.7810731551572
2013-05-23,1936.7398915683077
2013-05-24,1936.4395336224247
2013-05-27,1933.3553038138834
2013-05-28,1942.9172823313131
2013-05-29,1932.199656500595
2013-05-30,1934.2221820736581
2013-05-31,1910.0470495630996
2013-06-03,1908.7629646126636
2013-06-04,1910.6015123787433
2013-06-05,1882.7785048802036
2013-06-06,1885.623158228325
2013-06-07,1901.6396219828573
2013-06-10,1903.3333136487572
2013-06-11,1888.3160465922203
2013-06-12,1882.31555881864
2013-06-13,1886.8145452920674
2013-06-14,1888.8562643183582
2013-06-17,1904.520020342307
2013-06-18,1910.762007122931
2013-06-19,1900.0085210800241
2013-06-20,1833.3310984301577
2013-06-21,1828.5180138762962
2013-06-24,1800.5245659720024
2013-06-25,1814.1548814067037
2013-06-26,1832.8515358535685
2013-06-27,1848.6712322865428
2013-06-28,1851.026829204997
2013-07-01,1863.8628441122146
2013-07-02,1862.5668745768155
2013-07-03,1853.3315914479429
2013-07-04,1864.3655640518539
2013-07-05,1864.3756324236597
2013-07-08,1870.9451935773816
2013-07-09,1884.831746078348
2013-07-10,1891.6669304512784
2013-07-11,1925.2209303325997
2013-07-12,1927.1133381890336
2013-07-15,1931.9857333752204
2013-07-16,1931.8852928868732
2013-07-17,1936.3097577954434
2013-07-18,1944.3190469249287
2013-07-19,1944.960726964992
2013-07-22,1953.9203341238522
2013-07-23,1957.0509738502406
2013-07-24,1954.8244960608654
2013-07-25,1953.1301001138513
2013-07-26,1951.093561536502
2013-07-29,1940.629976738336
2013-07-30,1942.4687215968934
2013-07-31,1938.606176455274
2013-08-01,1959.9626764104935
2013-08-02,1970.3895194956624
2013-08-05,1967.2588470440685
2013-08-06,1962.547480030526
2013-08-07,1951.2632933221826
2013-08-08,1962.9151589476116
2013-08-09,1963.256855942656
2013-08-12,1962.2194526708445
2013-08-13,1967.8147725386787
2013-08-14,1968.6126505153243
2013-08-15,1945.4930561340161
2013-08-16,1945.622508923298
2013-08-19,1934.8076490156875
2013-08-20,1930.9842560209909
2013-08-21,1917.1542041738423
2013-08-22,1925.935033415344
2013-08-23,1940.34464798284
2013-08-26,1936.364807973757
2013-08-27,1910.0052524529588
2013-08-28,1903.9295503656867
2013-08-29,1907.630174778751
2013-08-30,1900.1407531396708
2013-09-02,1911.9430310091807
2013-09-03,1916.9630142978974
2013-09-04,1929.680214377571
2013-09-05,1933.4671717433175
2013-09-06,1940.9955366336455
2013-09-09,1961.3803096092859
2013-09-10,1980.6749017212162
2013-09-11,1988.5448608682048
2013-09-12,1985.508135847042
2013-09-13,1985.4332582120028
2013-09-16,2003.1993531765324
2013-09-17,2003.6306929021332
2013-09-18,2019.6202064641964
2013-09-19,2037.632477939443
2013-09-20,2024.3900280185903
2013-09-23,2019.517407180618
2013-09-24,2015.5377590890976
2013-09-25,2012.7511725328384
2013-09-26,2015.837048968523
2013-09-27,2013.399594297582
2013-09-30,1997.989629382343
2013-10-01,2011.2049492308531
2013-10-02,2008.8710349804805
2013-10-03,2001.1885695665287
2013-10-04,2007.166996984727
2013-10-07,1993.9091990780578
2013-10-08,1980.366801570564
2013-10-09,1976.154747123888
2013-10-10,2007.5643864240292
2013-10-11,2022.99211739955
2013-10-14,2029.1754532666018
2013-10-15,2025.4840680781183
2013-10-16,2039.2041162227665
2013-10-17,2058.26836754699
2013-10-18,2073.3442915591463
2013-10-21,2075.816507160431
2013-10-22,2088.5857817780284
2013-10-23,2075.6557896021964
2013-10-24,2082.0112361412216
2013-10-25,2080.8663660708107
2013-10-28,2084.9752413120004
2013-10-29,2090.241730337331
2013-10-30,2089.249607799438
2013-10-31,2076.9323133819885
2013-11-01,2069.9634631864
2013-11-04,2076.5449391942166
2013-11-05,2069.354366927555
2013-11-06,2079.1026404293266
2013-11-07,2056.187878916684
2013-11-08,2061.6528848940284
2013-11-11,2066.4543076138298
2013-11-12,2063.8718982004802
2013-11-13,2064.6650375480813
2013-11-14,2080.468651154222
2013-11-15,2093.8419856015275
2013-11-18,2100.8030571148465
2013-11-19,2093.3666091190853
2013-11-20,2086.8691071108506
2013-11-21,2089.0722642011765
2013-11-22,2097.8601412261373
2013-11-25,2098.770700027912
2013-11-26,2095.649901083105
2013-11-27,2100.2363341245546
2013-11-28,2105.8859351586384
2013-11-29,2106.8384697308334
2013-12-02,2097.5575777705185
2013-12-03,2086.3818104794473
2013-12-04,2075.710023836328
2013-12-05,2069.5848031659984
2013-12-06,2086.0215850006057
2013-12-09,2094.16507196849
2013-12-10,2090.2664022745535
2013-12-11,2071.7139145459096
2013-12-12,2056.4762684884654
2013-12-13,2055.1053871686045
2013-12-16,2066.6972568135234
2013-12-17,2060.436752633825
2013-12-18,2084.845522114123
2013-12-19,2089.5111228115466
2013-12-20,2097.7874389574213
2013-12-23,2111.247347782638
2013-12-24,2114.6817871804187
2013-12-25,2114.855084535288
2013-12-26,2121.619558288924
2013-12-27,2132.2416686281804
2013-12-30,2135.5516335075044
2013-12-31,2141.7398571086596
2014-01-01,2141.7623093553734
2014-01-02,2121.156187621166
2014-01-03,2119.3129162844652
2014-01-06,2111.5837964550483
2014-01-07,2118.758396695214
2014-01-08,2122.3028213984167
2014-01-09,2115.5002912872737
2014-01-10,2126.8361612992426
2014-01-13,2117.470033505926
2014-01-14,2124.3899491246066
2014-01-15,2134.4946034213913
2014-01-16,2133.0017943651847
2014-01-17,2129.873950455359
2014-01-20,2129.16514931479
2014-01-21,2132.124201737807
2014-01-22,2136.7322826992995
2014-01-23,2121.0290258029195
2014-01-24,2081.466689263943
2014-01-27,2061.7963031936547
2014-01-28,2069.7974368420582
2014-01-29,2061.9682652513375
2014-01-30,2065.969845340893
2014-01-31,2055.766275045968
2014-02-03,2023.4008210758168
2014-02-04,2019.1319770446871
2014-02-05,2021.8823414832498
2014-02-06,2048.347219018213
2014-02-07,2071.9120661004863
2014-02-10,2077.8681269560075
2014-02-11,2100.3711418383527
2014-02-12,2106.654288643808
2014-02-13,2111.17706094832
2014-02-14,2121.9092228831023
2014-02-17,2127.7529332355507
2014-02-18,2134.2770025688455
2014-02-19,2128.766199310352
2014-02-20,2127.845121497194
2014-02-21,2133.985727016306
2014-02-24,2143.031521710395
2014-02-25,2142.9615738808425
2014-02-26,2138.257627797096
2014-02-27,2144.195542916057
2014-02-28,2153.134135629576
2014-03-03,2127.1843095867894
2014-03-04,2153.964961633747
2014-03-05,2156.2601974703825
2014-03-06,2167.343232259411
2014-03-07,2160.933879631778
2014-03-10,2152.2872421747115
2014-03-11,2147.696987030847
2014-03-12,2138.3618516300494
2014-03-13,2122.6650311004523
2014-03-14,2109.113057047083
2014-03-17,2125.1888919860903
2014-03-18,2140.416762813531
2014-03-19,2131.3909943711724
2014-03-20,2124.5044371602403
2014-03-21,2125.3225838337735
2014-03-24,2119.3946978430135
2014-03-25,2131.493892599892
2014-03-26,2132.2935450672803
2014-03-27,2133.6968602127654
2014-03-28,2145.881392475019
2014-03-31,2161.8804412620448
2014-04-01,2174.8765864744582
2014-04-02,2180.574200945675
2014-04-03,2176.882646120624
2014-04-04,2167.567981515326
2014-04-07,2148.748571908684
2014-04-08,2156.401741330746
2014-04-09,2170.583849106621
2014-04-10,2150.66437955294
2014-04-11,2129.149417989894
2014-04-14,2135.399925886979
2014-04-15,2135.081823543077
2014-04-16,2156.5996275829293
2014-04-17,2163.8590023207994
2014-04-18,2165.352470318553
2014-04-21,2166.7461417656837
2014-04-22,2177.5069617118384
2014-04-23,2173.6214500719293
2014-04-24,2175.9424128081023
2014-04-25,2161.4301154111686
2014-04-28,2163.3144211828712
2014-04-29,2176.440256739733
2014-04-30,2182.0870180407355
2014-05-01,2185.336694120013
2014-05-02,2185.853182249168
2014-05-05,2186.682661800999
2014-05-06,2180.3330142919926
2014-05-07,2181.47040386752
2014-05-08,2186.0306715057345
2014-05-09,2182.0117210143826
2014-05-12,2198.2119667873326
2014-05-13,2203.6376215397604
2014-05-14,2203.193177004859
2014-05-15,2188.141787306453
2014-05-16,2190.6908089961485
2014-05-19,2193.989610937736
2014-05-20,2183.939721351856
2014-05-21,2194.694086835228
2014-05-22,2203.7575965388974
2014-05-23,2210.910678186426
2014-05-26,2216.8668774985836
2014-05-27,2220.004245329886
2014-05-28,2220.002399997149
2014-05-29,2228.3611759888145
2014-05-30,2228.033848268998
2014-06-02,2231.1004423661047
2014-06-03,2230.979163038754
2014-06-04,2232.175275350314
2014-06-05,2242.450934087986
2014-06-06,2254.9954680622636
2014-06-09,2257.766328868902
2014-06-10,2259.431000977856
2014-06-11,2254.7397552181724
2014-06-12,2248.2634590530806
2014-06-13,2249.2793459867403
2014-06-16,2248.6660805858887
2014-06-17,2249.841933762773
2014-06-18,2260.489032892267
2014-06-19,2273.835350340348
2014-06-20,2271.4760719021365
2014-06-23,2269.879249101547
2014-06-24,2261.7723819214493
2014-06-25,2260.831167767351
2014-06-26,2261.5931442704186
2014-06-27,2265.767526457239
2014-06-30,2270.0670967355945
2014-07-01,2283.4168857940526
2014-07-02,2288.4754104165213
2014-07-03,2297.348139971021
2014-07-04,2296.7827926090063
2014-07-07,2287.3997286956705
2014-07-08,2272.6426830908626
2014-07-09,2276.6438643828046
2014-07-10,2263.7059592445494
2014-07-11,2264.8095873241514
2014-07-14,2279.1068012352803
2014-07-15,2273.454983349263
2014-07-16,2285.377452319725
2014-07-17,2265.547982652213
2014-07-18,2276.4041934051893
2014-07-21,2271.667957342409
2014-07-22,2286.868729328633
2014-07-23,2291.6322498309914
2014-07-24,2295.290745060063
2014-07-25,2285.8829180751627
2014-07-28,2286.7891356407104
2014-07-29,2282.6508147521504
2014-07-30,2277.742480774744
2014-07-31,2245.3924358895533
2014-08-01,2234.024662859846
2014-08-04,2241.7807861455535
2014-08-05,2226.6618623775494
2014-08-06,2219.9535413653457
2014-08-07,2208.7840969239987
2014-08-08,2214.3246601959477
2014-08-11,2231.2989287997193
2014-08-12,2229.3457386110977
2014-08-13,2242.530453232084
2014-08-14,2250.7611343986036
2014-08-15,2249.987550739019
2014-08-18,2265.943808549934
2014-08-19,2276.716580683139
2014-08-20,2278.182953139202
2014-08-21,2284.3511388543525
2014-08-22,2278.019635346548
2014-08-25,2289.0907939758176
2014-08-26,2293.995544417095
2014-08-27,2297.6357875207873
2014-08-28,2288.73160675806
2014-08-29,2294.4052245224284
2014-09-01,2294.8838792109195
2014-09-02,2293.1382232982705
2014-09-03,2302.7238954609948
2014-09-04,2299.0090559333635
2014-09-05,2300.852867398992
2014-09-08,2293.391341062202
2014-09-09,2278.83842656121
2014-09-10,2279.014256588026
2014-09-11,2279.242726322897
2014-09-12,2268.9609683987296
2014-09-15,2264.6148852145334
2014-09-16,2270.2490568120525
2014-09-17,2275.6626598670823
2014-09-18,2282.947915074445
2014-09-19,2279.8209680668037
2014-09-22,2260.214751868147
2014-09-23,2247.0704422485182
2014-09-24,2256.776618332377
2014-09-25,2230.7941263843177
2014-09-26,2237.137887065102
2014-09-29,2227.273287496287
2014-09-30,2222.084320000466
2014-10-01,2198.0739156925756
2014-10-02,2184.2250289382964
2014-10-03,2193.8184460185735
2014-10-06,2202.1995515148483
2014-10-07,2181.0790578820947
2014-10-08,2192.764981284937
2014-10-09,2171.5181129733846
2014-10-10,2136.8125078047547
2014-10-13,2122.0276908782753
2014-10-14,2118.757926369298
2014-10-15,2098.9262646568795
2014-10-16,2092.990343645068
2014-10-17,2118.641799438819
2014-10-20,2134.325954148534
2014-10-21,2163.095487668459
2014-10-22,2159.798313850017
2014-10-23,2173.2342199207324
2014-10-24,2182.926509512469
2014-10-27,2179.906339243583
2014-10-28,2204.420152429677
2014-10-29,2209.92567169412
2014-10-30,2214.1841322895834
2014-10-31,2238.423013152545
2014-11-03,2226.765030268356
2014-11-04,2225.0166842709677
2014-11-05,2232.67331913787
2014-11-06,2232.709187037558
2014-11-07,2231.5733453470493
2014-11-10,2243.66029100834
2014-11-11,2245.3014548192828
2014-11-12,2244.446930602778
2014-11-13,2245.2012000858226
2014-11-14,2245.987716046803
2014-11-17,2242.177668337605
2014-11-18,2258.0181347527746
2014-11-19,2254.280046317908
2014-11-20,2255.3311627887756
2014-11-21,2272.9156624246807
2014-11-24,2278.568917834878
2014-11-25,2281.7932167500094
2014-11-26,2289.101823521768
2014-11-27,2285.903364108014
2014-11-28,2278.7238187346006
2014-12-01,2263.1132085427926
2014-12-02,2271.3537442779166
2014-12-03,2276.7033814460387
2014-12-04,2275.1247673038815
2014-12-05,2277.3992870460743
2014-12-08,2263.025467923985
2014-12-09,2253.1106977145982
2014-12-10,2226.001699929876
2014-12-11,2223.5859999164127
2014-12-12,2194.35720841069
2014-12-15,2167.7905936091465
2014-12-16,2166.588173415154
2014-12-17,2188.5244446294573
2014-12-18,2231.3502083766452
2014-12-19,2246.5341146980973
2014-12-22,2256.98942428969
2014-12-23,2255.606493921427
2014-12-24,2256.9336340616273
2014-12-25,2257.7147183531306
2014-12-26,2263.9170179890807
2014-12-29,2268.7044621900955
2014-12-30,2255.6332148930055
2014-12-31,2243.9387768732604
2015-01-01,2243.941908150512
2015-01-02,2237.853838346074
2015-01-05,2197.6437716123637
2015-01-06,2176.90679015457
2015-01-07,2187.7795102652517
2015-01-08,2227.7133876686867
2015-01-09,2216.236023788232
2015-01-12,2206.19488293766
2015-01-13,2209.1226990291952
2015-01-14,2193.2511347394184
2015-01-15,2192.327844893635
2015-01-16,2206.7057986177515
2015-01-19,2209.6004064648546
2015-01-20,2215.3185222042916
2015-01-21,2232.3038396383668
2015-01-22,2253.0786786591925
2015-01-23,2251.5463343149268
2015-01-26,2256.9698262422635
2015-01-27,2248.902673140139
2015-01-28,2228.32403084837
2015-01-29,2230.4837419595297
2015-01-30,2208.3175156010084
2015-02-02,2227.18158597339
2015-02-03,2255.3339584882865
2015-02-04,2256.1651359014227
2015-02-05,2270.4910106448197
2015-02-06,2261.0871726220403
2015-02-09,2252.8579539731836
2015-02-10,2265.7250290064667
2015-02-11,2260.234655272769
2015-02-12,2285.8835373641646
2015-02-13,2302.7541724955468
2015-02-16,2303.3340395286264
2015-02-17,2305.847838994935
2015-02-18,2311.297218055185
2015-02-19,2313.7613886350773
2015-02-20,2322.1208630544434
2015-02-23,2324.5461082851975
2015-02-24,2331.0096064697377
2015-02-25,2334.189016395734
2015-02-26,2332.469286953658
2015-02-27,2330.3621094932264
2015-03-02,2334.7542707858684
2015-03-03,2324.0701137568435
2015-03-04,2313.4026770265928
2015-03-05,2316.5416157443783
2015-03-06,2290.5825961483806
2015-03-09,2288.368418185032
2015-03-10,2250.8207594607593
2015-03-11,2248.9178337302496
2015-03-12,2272.0781213309465
2015-03-13,2260.1764417145246
2015-03-16,2285.0280681270583
2015-03-17,2283.9742202715256
2015-03-18,2307.413105511821
2015-03-19,2306.727322369147
2015-03-20,2335.4018356765537
2015-03-23,2342.005874049089
2015-03-24,2336.5530606068637
2015-03-25,2317.260790857949
2015-03-26,2300.9564866830688
2015-03-27,2301.524526685949
2015-03-30,2320.3698321782545
2015-03-31,2302.368827787269
2015-04-01,2302.439155334121
2015-04-02,2318.1927150888278
2015-04-03,2320.2008074938917
2015-04-06,2339.4567482127663
2015-04-07,2340.7319866301777
2015-04-08,2347.9694081980588
2015-04-09,2355.8215037154164
2015-04-10,2367.294504990154
2015-04-13,2361.7361499678727
2015-04-14,2369.923713682295
2015-04-15,2373.883246435412
2015-04-16,2382.790413721047
2015-04-17,2361.657361790391
2015-04-20,2370.720412246964
2015-04-21,2377.420990482008
2015-04-22,2386.123148986186
2015-04-23,2394.704835301291
2015-04-24,2405.0262064498816
2015-04-27,2409.747356812929
2015-04-28,2411.5311378112565
2015-04-29,2401.569216801533
2015-04-30,2378.6417595960515
2015-05-01,2388.6461023120346
2015-05-04,2394.071346838185
2015-05-05,2371.415546687213
2015-05-06,2368.4384807811794
2015-05-07,2359.7285046255024
2015-05-08,2393.309453485868
2015-05-11,2389.5904033579077
2015-05-12,2384.19680038514
2015-05-13,2391.357464933197
2015-05-14,2407.7556834036673
2015-05-15,2412.993402508584
2015-05-18,2414.241114449345
2015-05-19,2410.8041789243434
2015-05-20,2410.4773400652093
2015-05-21,2419.1245556477165
2015-05-22,2413.7180824700854
2015-05-25,2415.7137717377877
2015-05-26,2388.8369020999035
2015-05-27,2401.6253935088057
2015-05-28,2392.27402309796
2015-05-29,2377.0220401881024
2015-06-01,2379.334817628556
2015-06-02,2384.8034075461346
2015-06-03,2392.48609375901
2015-06-04,2374.575518229728
2015-06-05,2356.8651531785017
2015-06-08,2348.0537881940095
2015-06-09,2345.3399733555993
2015-06-10,2375.88254740938
2015-06-11,2379.2477966865936
2015-06-12,2369.8244390785867
2015-06-15,2350.989803557906
2015-06-16,2354.6111201375825
2015-06-17,2355.0373947702365
2015-06-18,2375.7164456682717
2015-06-19,2363.73723798472
2015-06-22,2391.5707036978724
2015-06-23,2394.7310759000256
2015-06-24,2385.1896630803194
2015-06-25,2376.7128075979153
2015-06-26,2363.507878606683
2015-06-29,2311.555903860918
2015-06-30,2316.7059583919245
2015-07-01,2326.7779089303845
2015-07-02,2324.1807197725034
2015-07-03,2315.6439040321966
2015-07-06,2294.307976872885
2015-07-07,2284.447041079731
2015-07-08,2253.7263575183097
2015-07-09,2273.4996815885465
2015-07-10,2309.9338351377573
2015-07-13,2332.1749930567744
2015-07-14,2342.921233897748
2015-07-15,2338.4895629038833
2015-07-16,2356.1340413750213
2015-07-17,2357.403499854382
2015-07-20,2357.805177750837
2015-07-21,2354.22570706469
2015-07-22,2339.1957447625396
2015-07-23,2334.589584998237
2015-07-24,2310.3102426743894
2015-07-27,2286.647817531496
2015-07-28,2301.589999199491
2015-07-29,2321.8384740098704
2015-07-30,2317.673806633895
2015-07-31,2326.2144239329336
2015-08-03,2318.3655985711025
2015-08-04,2318.3229208327175
2015-08-05,2321.768820250518
2015-08-06,2308.333067464016
2015-08-07,2303.539960024484
2015-08-10,2329.534883299336
2015-08-11,2306.3903754706976
2015-08-12,2292.916672814339
2015-08-13,2294.493929148945
2015-08-14,2297.3001100199176
2015-08-17,2301.4497048496096
2015-08-18,2290.4823246919723
2015-08-19,2268.449755103904
2015-08-20,2230.8476140734965
2015-08-21,2170.3231803816025
2015-08-24,2084.2459017540377
2015-08-25,2078.3128910276882
2015-08-26,2115.3595235953785
2015-08-27,2164.0740174966418
2015-08-28,2177.0346478716156
2015-08-31,2162.338054771523
2015-09-01,2105.8885694437226
2015-09-02,2122.291324893196
2015-09-03,2132.0524248396655
2015-09-04,2097.373674097036
2015-09-07,2096.7734318192825
2015-09-08,2134.27238061297
2015-09-09,2141.56041671035
2015-09-10,2136.607173455969
2015-09-11,2138.2492271806946
2015-09-14,2130.6158877547614
2015-09-15,2144.3088857279354
2015-09-16,2173.8147214782894
2015-09-17,2173.0618060245492
2015-09-18,2148.285934532048
2015-09-21,2143.698366465414
2015-09-22,2109.65486894014
