Date,AC AP ex JP WITH PARTIAL A SHARES
2017-05-09,2903.5593016557423
2017-05-10,2910.2562875411872
2017-05-11,2924.8699402846223
2017-05-12,2921.63132616348
2017-05-15,2938.1654993512616
2017-05-16,2951.6557209752
2017-05-17,2936.1210331302727
2017-05-18,2916.3094341068104
2017-05-19,2924.649354350181
2017-05-22,2954.615938528577
2017-05-23,2946.440263431415
2017-05-24,2945.189358696872
2017-05-25,2974.2344107419754
2017-05-26,2973.282872185942
2017-05-29,2969.2806956902673
2017-05-30,2965.6560160570266
2017-05-31,2961.531287157467
2017-06-01,2966.6089262246564
2017-06-02,2990.6978463741057
2017-06-05,2997.9290375228493
2017-06-06,2992.408172238816
2017-06-07,2996.074633599426
2017-06-08,3011.8321369169084
2017-06-09,3007.9320704703196
2017-06-12,2984.5490287534153
2017-06-13,3000.813089893485
2017-06-14,3015.9548104537403
2017-06-15,2987.6455247347512
2017-06-16,2989.097519768716
2017-06-19,3017.262698554236
2017-06-20,3011.5463053537055
2017-06-21,2992.291196876677
2017-06-22,3004.8199396429422
2017-06-23,3010.438560805529
2017-06-26,3031.0955902504934
2017-06-27,3025.981422377994
2017-06-28,3016.4134921970126
2017-06-29,3039.6349609242898
2017-06-30,3017.0569768262108
2017-07-03,3018.4586232551787
2017-07-04,3001.856497453537
2017-07-05,3013.6439936409083
2017-07-06,3007.0697185321533
2017-07-07,2995.9760678538423
2017-07-10,3008.459334775232
2017-07-11,3033.44461981874
2017-07-12,3048.6555934256203
2017-07-13,3087.013456064883
2017-07-14,3105.7747194268636
2017-07-17,3113.7105333704326
2017-07-18,3123.466194554532
2017-07-19,3145.315753823349
2017-07-20,3147.9533168962867
2017-07-21,3145.0804462367537
2017-07-24,3155.8912037331024
2017-07-25,3154.8863114975247
2017-07-26,3160.7183687066563
2017-07-27,3183.2825382917795
2017-07-28,3158.3294758659986
2017-07-31,3172.8542218501657
2017-08-01,3185.895793748085
2017-08-02,3185.38717045733
2017-08-03,3166.3426326025533
2017-08-04,3170.4739599915583
2017-08-07,3188.392250594799
2017-08-08,3193.1153209090958
2017-08-09,3175.553238526121
2017-08-10,3143.9399179475527
2017-08-11,3097.9203258887405
2017-08-14,3125.947535921561
2017-08-15,3125.7887228541645
2017-08-16,3148.7121365252774
2017-08-17,3161.1980179951265
2017-08-18,3144.1227432206233
2017-08-21,3149.821914434743
2017-08-22,3172.4075318069868
2017-08-23,3174.6846319666456
2017-08-24,3188.702963282682
2017-08-25,3197.3759265453
2017-08-28,3194.6176189453845
2017-08-29,3181.7808038642916
2017-08-30,3200.137702015483
2017-08-31,3207.0383526319492
2017-09-01,3216.246819828311
2017-09-04,3193.0488742339135
2017-09-05,3202.727904716455
2017-09-06,3190.1284269728058
2017-09-07,3210.108719944463
2017-09-08,3220.115035178627
2017-09-11,3238.6983661277104
2017-09-12,3254.7017640235135
2017-09-13,3250.99008906315
2017-09-14,3247.8816598610556
2017-09-15,3249.905902534583
2017-09-18,3285.6806194689952
2017-09-19,3277.8765708088604
2017-09-20,3286.9150787618632
2017-09-21,3265.365192450743
2017-09-22,3251.508924555812
2017-09-25,3213.18428191031
2017-09-26,3192.054203450602
2017-09-27,3197.055579340942
2017-09-28,3178.3591070984558
2017-09-29,3199.012499497859
2017-10-02,3209.2593271730084
2017-10-03,3235.2184416914392
2017-10-04,3243.0100170917776
2017-10-05,3240.981184591851
2017-10-06,3254.45189831841
2017-10-09,3254.423483869828
2017-10-10,3281.0002163896424
2017-10-11,3290.3242813328634
2017-10-12,3308.204340488727
2017-10-13,3322.2359277149
2017-10-16,3341.0206787838456
2017-10-17,3334.2138100060392
2017-10-18,3337.516208714234
2017-10-19,3311.629746958098
2017-10-20,3323.2143232361977
2017-10-23,3315.9287116256196
2017-10-24,3306.8071684826627
2017-10-25,3307.9284132838015
2017-10-26,3298.556843768513
2017-10-27,3301.447141589704
2017-10-30,3315.8929091767855
2017-10-31,3328.1272657844033
2017-11-01,3360.5052891430923
2017-11-02,3358.2149705786524
2017-11-03,3361.2156930479587
2017-11-06,3365.6792129213964
2017-11-07,3386.1859744467274
2017-11-08,3383.870233274735
2017-11-09,3391.9336543795007
2017-11-10,3384.1888653631136
2017-11-13,3376.7129187994965
2017-11-14,3361.5956435827447
2017-11-15,3336.8765386344376
2017-11-16,3363.362644667702
2017-11-17,3381.042576568512
2017-11-20,3380.304975384417
2017-11-21,3418.631817603617
2017-11-22,3436.923394986926
2017-11-23,3429.9407945349094
2017-11-24,3436.631120047123
2017-11-27,3407.0449354555108
2017-11-28,3407.4231076998617
2017-11-29,3399.2502644995047
2017-11-30,3346.3503255055025
2017-12-01,3340.5716185056644
2017-12-04,3346.7943970404694
2017-12-05,3333.5891771281654
2017-12-06,3285.261292914633
2017-12-07,3291.759482802829
2017-12-08,3322.286155154922
2017-12-11,3348.9896290854235
2017-12-12,3334.3050823559656
2017-12-13,3356.6616850899104
2017-12-14,3362.534912644098
2017-12-15,3347.9970599434946
2017-12-18,3365.6868088544497
2017-12-19,3377.340505186539
2017-12-20,3376.5596803396675
2017-12-21,3378.0858918260774
2017-12-22,3400.7296195866784
2017-12-25,3400.754301582273
2017-12-26,3392.2138814969
2017-12-27,3408.8409317548344
2017-12-28,3438.2881268683086
2017-12-29,3450.0208959029037
2018-01-01,3447.657457947036
2018-01-02,3496.9677688046686
2018-01-03,3513.5879587568447
2018-01-04,3531.763783862808
2018-01-05,3557.7005436455456
2018-01-08,3573.2725637541453
2018-01-09,3573.326746538441
2018-01-10,3557.5442210914716
2018-01-11,3549.2614149593433
2018-01-12,3576.438536818428
2018-01-15,3585.716348775551
2018-01-16,3600.84266982328
2018-01-17,3602.7518353659184
2018-01-18,3609.0030892226337
2018-01-19,3629.138619917386
2018-01-22,3640.1039222344243
2018-01-23,3684.626974235536
2018-01-24,3690.7758728643116
2018-01-25,3694.841002861211
2018-01-26,3721.0970024272738
2018-01-29,3719.9512346841425
2018-01-30,3666.9425779445414
2018-01-31,3684.350222365085
2018-02-01,3661.250034351681
2018-02-02,3628.5752851697953
2018-02-05,3571.5526169198965
2018-02-06,3447.478848542629
2018-02-07,3432.8427652997575
2018-02-08,3425.003163705944
2018-02-09,3360.957231880171
2018-02-12,3382.958500744796
2018-02-13,3418.4078547684185
2018-02-14,3462.8803909276494
2018-02-15,3502.1315146685492
2018-02-16,3497.0205632320963
2018-02-19,3508.6057438326857
2018-02-20,3494.8428662099586
2018-02-21,3526.150477049175
2018-02-22,3498.0139038005946
2018-02-23,3541.2911372220688
2018-02-26,3565.1949664994104
2018-02-27,3546.9913100033305
2018-02-28,3508.784482663275
2018-03-01,3501.8368162685583
2018-03-02,3468.822306092398
2018-03-05,3431.6919293335964
2018-03-06,3489.6444828511044
2018-03-07,3469.5857450747703
2018-03-08,3501.658099980631
2018-03-09,3530.989074279497
2018-03-12,3584.831429936926
2018-03-13,3588.227691278442
2018-03-14,3578.307444272485
2018-03-15,3577.680418741303
2018-03-16,3569.203482638635
2018-03-19,3546.609686048093
2018-03-20,3556.201344132237
2018-03-21,3547.877108146393
2018-03-22,3516.724042588456
2018-03-23,3435.344445778083
2018-03-26,3458.804530111441
2018-03-27,3479.0277965847304
2018-03-28,3415.725228994918
2018-03-29,3427.6362972661645
2018-03-30,3432.2890057467916
2018-04-02,3431.338801136754
2018-04-03,3431.521130148652
2018-04-04,3393.0843646535473
2018-04-05,3414.0066482272764
2018-04-06,3413.8754087342613
2018-04-09,3441.882488613899
2018-04-10,3485.2649642207443
2018-04-11,3487.7911628476213
2018-04-12,3477.883583365983
2018-04-13,3473.1688519060212
2018-04-16,3455.566440981357
2018-04-17,3442.5621548106587
2018-04-18,3467.01284935181
2018-04-19,3496.840232446333
2018-04-20,3450.656430103745
2018-04-23,3427.0511640242416
2018-04-24,3429.3904146098853
2018-04-25,3398.4084959964
2018-04-26,3394.3174285591
2018-04-27,3429.030927638989
2018-04-30,3465.049605621667
2018-05-01,3463.95132241928
2018-05-02,3450.7877983227922
2018-05-03,3431.586385735852
2018-05-04,3413.038167745614
2018-05-07,3428.0266915252732
2018-05-08,3443.4271047906063
2018-05-09,3443.137157575322
2018-05-10,3468.1050668493517
2018-05-11,3494.325230030172
2018-05-14,3518.142728088774
2018-05-15,3476.6521374385193
2018-05-16,3481.0601204106797
2018-05-17,3466.067090711049
2018-05-18,3464.04313917266
2018-05-21,3471.1138172079636
2018-05-22,3471.008708200226
2018-05-23,3448.1151004722096
2018-05-24,3459.089856696658
2018-05-25,3465.582584829472
2018-05-28,3476.163880538284
2018-05-29,3450.8061123428147
2018-05-30,3407.8388239935175
2018-05-31,3438.758504694077
2018-06-01,3453.417663987799
2018-06-04,3502.411582300308
2018-06-05,3504.817352503522
2018-06-06,3529.67819555045
2018-06-07,3543.6352479110265
2018-06-08,3499.781783219664
2018-06-11,3509.9631947561343
2018-06-12,3515.3937200981186
2018-06-13,3494.6882565831734
2018-06-14,3460.642949342086
2018-06-15,3443.4350883968914
2018-06-18,3428.15080123322
2018-06-19,3357.3692122920856
2018-06-20,3383.9421561467516
2018-06-21,3357.887931460946
2018-06-22,3372.507014222643
2018-06-25,3325.019587459715
2018-06-26,3316.216633756325
2018-06-27,3273.5865002881606
2018-06-28,3259.735643466748
2018-06-29,3308.488892919867
2018-07-02,3282.1313789969536
2018-07-03,3272.5358074388437
2018-07-04,3260.7074219502424
2018-07-05,3255.5151192779695
2018-07-06,3277.49717314028
2018-07-09,3324.3468603526853
2018-07-10,3324.449359273206
2018-07-11,3288.3714334309716
2018-07-12,3309.1112585959086
2018-07-13,3324.785505830648
2018-07-16,3310.791532342288
2018-07-17,3298.3514512943625
2018-07-18,3298.2506093771053
2018-07-19,3282.4192296575916
2018-07-20,3307.9281584214355
2018-07-23,3303.415809859934
2018-07-24,3328.484456678177
2018-07-25,3349.5807592473134
2018-07-26,3347.575264852093
2018-07-27,3358.273709341182
2018-07-30,3345.8607494258817
2018-07-31,3343.4849476231
2018-08-01,3336.402301360659
2018-08-02,3280.2271333020126
2018-08-03,3283.134387013535
2018-08-06,3289.687638589915
2018-08-07,3316.401538852195
2018-08-08,3327.617899096336
2018-08-09,3340.2214118427833
2018-08-10,3309.8897926184495
2018-08-13,3254.0606507070124
2018-08-14,3245.5564276515197
2018-08-15,3214.6246512874886
2018-08-16,3205.215097117846
2018-08-17,3220.4490113808
2018-08-20,3251.831651187646
2018-08-21,3274.528420912288
2018-08-22,3283.200904684234
2018-08-23,3270.818283676693
2018-08-24,3272.699589595027
2018-08-27,3320.215297837759
2018-08-28,3333.8725798978103
2018-08-29,3341.3137267201573
2018-08-30,3324.39091021017
2018-08-31,3305.1424810048993
2018-09-03,3284.0515508744375
2018-09-04,3279.160306354637
2018-09-05,3219.98722641062
2018-09-06,3198.0659413645926
2018-09-07,3193.9856428191956
2018-09-10,3157.7436749395133
2018-09-11,3143.797218077211
2018-09-12,3145.8057518275214
2018-09-13,3181.8048087312804
2018-09-14,3219.4884788200293
2018-09-17,3183.449328103129
2018-09-18,3187.9315355721915
2018-09-19,3226.5600181912214
2018-09-20,3238.445612672909
2018-09-21,3280.227836551238
2018-09-24,3246.748248936838
2018-09-25,3249.156626555936
2018-09-26,3260.3561900571394
2018-09-27,3258.769321867684
2018-09-28,3259.568834939746
2018-10-01,3252.2849128180374
2018-10-02,3198.0418247297043
2018-10-03,3191.9470273803636
2018-10-04,3132.3433200669683
2018-10-05,3104.3765693952
2018-10-08,3065.531804254947
2018-10-09,3054.485147374116
2018-10-10,3044.861547843176
2018-10-11,2936.722963787796
2018-10-12,3005.6227851854583
2018-10-15,2972.396479917134
2018-10-16,2991.387783104544
2018-10-17,2999.245855613613
2018-10-18,2978.730674929439
2018-10-19,2982.742185464858
2018-10-22,3009.7496261505153
2018-10-23,2940.175236615935
2018-10-24,2926.469631720959
2018-10-25,2889.90293777584
2018-10-26,2865.2817656471416
2018-10-29,2862.7243638651703
2018-10-30,2872.6447860098406
2018-10-31,2925.0951937564423
2018-11-01,2968.657778410221
2018-11-02,3049.540906738595
2018-11-05,3011.239808556512
2018-11-06,3026.7620935419413
2018-11-07,3045.2693747942853
2018-11-08,3053.0252222551476
2018-11-09,3004.723431206584
2018-11-12,2988.718431338869
2018-11-13,2990.383760175921
2018-11-14,2978.681393085656
2018-11-15,3019.086933757335
2018-11-16,3026.303927666416
2018-11-19,3027.3499422007553
2018-11-20,2984.841402752757
2018-11-21,2988.4345830120146
2018-11-22,2993.1468333376315
2018-11-23,2985.521602706541
2018-11-26,3016.46038697732
2018-11-27,3023.4426234934367
2018-11-28,3049.2150473862052
2018-11-29,3062.60540447369
2018-11-30,3055.5842789573303
2018-12-03,3128.320351476714
2018-12-04,3117.994698122579
2018-12-05,3073.91080189783
2018-12-06,3011.248190087337
2018-12-07,3013.779801302968
2018-12-10,2962.5386085388436
2018-12-11,2967.0052621475083
2018-12-12,3011.8020126972874
2018-12-13,3034.9582093561517
2018-12-14,2990.306414704549
2018-12-17,2990.871618303343
2018-12-18,2964.69685261009
2018-12-19,2975.402577474047
2018-12-20,2943.6613387824136
2018-12-21,2934.504838883158
2018-12-24,2922.482161818516
2018-12-25,2917.006146025779
2018-12-26,2919.0855197008023
2018-12-27,2936.3261633589045
2018-12-28,2959.5026349006243
2018-12-31,2970.0503186702595
2019-01-01,2970.822896118809
2019-01-02,2914.976547739239
2019-01-03,2895.2755893927956
2019-01-04,2938.06167451798
2019-01-07,2982.15460122638
2019-01-08,2981.1404948376903
2019-01-09,3035.986241856862
2019-01-10,3049.200166313186
2019-01-11,3058.0004937020285
2019-01-14,3027.5075707907704
2019-01-15,3074.129284773159
2019-01-16,3082.9894722324525
2019-01-17,3080.655814481654
2019-01-18,3107.16920894085
2019-01-21,3110.0219529821516
2019-01-22,3084.3465264633455
2019-01-23,3080.2613296806976
2019-01-24,3097.7350016879896
2019-01-25,3144.9276366617737
2019-01-28,3143.2449414338466
2019-01-29,3132.8526261371535
2019-01-30,3155.8537379395007
2019-01-31,3186.35671368809
2019-02-01,3186.648599035726
2019-02-04,3184.5451435297914
2019-02-05,3205.140175109096
2019-02-06,3201.201025427815
2019-02-07,3199.2083916614374
2019-02-08,3183.047548979262
2019-02-11,3188.684262843728
2019-02-12,3201.1256238113356
2019-02-13,3219.0674946505655
2019-02-14,3213.563410866918
2019-02-15,3177.392630940188
2019-02-18,3205.3567769714646
2019-02-19,3204.3236345877135
2019-02-20,3240.864854459323
2019-02-21,3248.3073322334517
2019-02-22,3271.7115045897226
2019-02-25,3301.7365260562833
2019-02-26,3288.0460766520355
2019-02-27,3282.055763461264
2019-02-28,3260.6919795234217
2019-03-01,3274.0144144497262
2019-03-04,3283.9083574400347
2019-03-05,3284.0947966439803
2019-03-06,3287.9964260730276
2019-03-07,3268.245940357705
2019-03-08,3217.1998215848926
2019-03-11,3240.6018813180644
2019-03-12,3272.871876752562
2019-03-13,3266.208599770732
2019-03-14,3260.613707009095
2019-03-15,3281.8280606594053
2019-03-18,3314.989679585634
2019-03-19,3317.790550400826
2019-03-20,3309.4524466449197
2019-03-21,3315.6218809872853
2019-03-22,3313.5423303067614
2019-03-25,3265.8889744047506
2019-03-26,3276.4108196950283
2019-03-27,3271.9454040030478
2019-03-28,3278.115485310226
2019-03-29,3311.279037315621
2019-04-01,3345.7881715236235
2019-04-02,3353.348596757322
2019-04-03,3384.7485706289635
2019-04-04,3375.830631704658
2019-04-05,3376.963522400018
2019-04-08,3387.2694290545764
2019-04-09,3401.8132569102395
2019-04-10,3403.6661782812535
2019-04-11,3381.0040324947345
2019-04-12,3397.4458844811197
2019-04-15,3394.2192545301987
2019-04-16,3412.5519242525816
2019-04-17,3417.5120191853102
2019-04-18,3402.7585885365024
2019-04-19,3402.842644804168
2019-04-22,3391.0790378082675
2019-04-23,3396.1385584099876
2019-04-24,3388.604992994532
2019-04-25,3362.5795287777996
2019-04-26,3365.495145762795
2019-04-29,3384.454994438731
2019-04-30,3369.932089887782
2019-05-01,3376.5846754971576
2019-05-02,3380.5807252517247
2019-05-03,3387.6376752988544
2019-05-06,3320.156062232459
2019-05-07,3319.073234736597
2019-05-08,3289.8241424817447
2019-05-09,3231.7135876834413
2019-05-10,3248.0432612781187
2019-05-13,3208.168928157872
2019-05-14,3186.2176088501446
2019-05-15,3198.7015378874594
2019-05-16,3190.990157438246
2019-05-17,3153.764122789839
2019-05-20,3161.95349188617
2019-05-21,3165.531416066777
2019-05-22,3163.234797496943
2019-05-23,3131.2787186120468
2019-05-24,3138.18862620218
2019-05-27,3141.399077949294
2019-05-28,3148.4630508970326
2019-05-29,3124.6015723899623
2019-05-30,3128.453270357013
2019-05-31,3135.7854538161732
2019-06-03,3154.7121354740857
2019-06-04,3150.730293082771
2019-06-05,3160.2164640912097
2019-06-06,3157.0720228784107
2019-06-07,3169.590031455127
2019-06-10,3208.618351603831
2019-06-11,3241.5777180371974
2019-06-12,3219.503028795046
2019-06-13,3209.3718601248934
2019-06-14,3189.112134503943
2019-06-17,3177.736304632431
2019-06-18,3209.723911125231
2019-06-19,3269.5590381674024
2019-06-20,3315.9179678348264
2019-06-21,3306.6451235121467
2019-06-24,3317.7427499557807
2019-06-25,3302.817373578664
2019-06-26,3308.5399988919653
2019-06-27,3342.256968984647
2019-06-28,3334.4100537433023
2019-07-01,3353.4884464631637
2019-07-02,3370.858812516483
2019-07-03,3361.374389852719
2019-07-04,3370.6472600751395
2019-07-05,3359.967820725054
2019-07-08,3304.32174863736
2019-07-09,3291.581586983912
2019-07-10,3304.7382771776684
2019-07-11,3329.5559799071207
2019-07-12,3326.073751450949
2019-07-15,3341.275625238297
2019-07-16,3349.791501173137
2019-07-17,3340.744199509475
2019-07-18,3328.03546212369
2019-07-19,3356.4680773907453
2019-07-22,3340.3842035931107
2019-07-23,3348.7734387796995
2019-07-24,3349.2388520176655
2019-07-25,3356.2231443894357
2019-07-26,3333.2730402841626
2019-07-29,3315.515965539929
2019-07-30,3312.611470227428
2019-07-31,3289.9295319153302
2019-08-01,3255.459493884073
2019-08-02,3195.988824772706
2019-08-05,3103.5053689661777
2019-08-06,3080.808126057881
2019-08-07,3081.7250779293477
2019-08-08,3116.6641827354206
2019-08-09,3109.730153417114
2019-08-12,3101.6756562738806
2019-08-13,3068.788908399922
2019-08-14,3083.2272762816306
2019-08-15,3074.296890614347
2019-08-16,3097.1778645491518
2019-08-19,3135.9794360211804
2019-08-20,3146.437822868707
2019-08-21,3141.762249846537
2019-08-22,3120.557521560428
2019-08-23,3124.9629160347063
2019-08-26,3083.7238047811475
2019-08-27,3096.668508867836
2019-08-28,3097.5563099172587
2019-08-29,3106.349335396289
2019-08-30,3146.1711347374808
2019-09-02,3140.7371239385907
2019-09-03,3114.04903214132
2019-09-04,3168.101636753322
2019-09-05,3204.6594710866907
2019-09-06,3224.214060926167
2019-09-09,3235.6601954322314
2019-09-10,3227.2431127255645
2019-09-11,3255.0259402486176
2019-09-12,3266.7719663136636
2019-09-13,3284.649525005494
2019-09-16,3274.9114888215045
2019-09-17,3255.334224298613
2019-09-18,3259.1773033037794
2019-09-19,3243.409771793548
2019-09-20,3259.4754515974296
2019-09-23,3244.6985081418293
2019-09-24,3238.999785765724
2019-09-25,3213.441378797175
2019-09-26,3218.1692857902462
2019-09-27,3200.931667050216
2019-09-30,3203.12130887966
2019-10-01,3201.217811675219
2019-10-02,3175.5232091703897
2019-10-03,3171.439422822818
2019-10-04,3172.170759086069
2019-10-07,3173.1426399072157
2019-10-08,3181.906787466925
2019-10-09,3168.5228690176154
2019-10-10,3173.4507056503235
2019-10-11,3222.966595599567
2019-10-14,3247.650891364355
2019-10-15,3253.9945163333823
2019-10-16,3275.878654860543
2019-10-17,3287.1550303282497
2019-10-18,3272.3701273672873
2019-10-21,3285.4493810952245
2019-10-22,3293.849461962989
2019-10-23,3280.586715288076
2019-10-24,3298.3740769021215
2019-10-25,3300.8106833597894
2019-10-28,3322.3636682069437
2019-10-29,3330.4015791177167
2019-10-30,3323.2247969076875
2019-10-31,3332.9547243003376
2019-11-01,3350.6859466261426
2019-11-04,3396.611056636023
2019-11-05,3417.554048424762
2019-11-06,3413.0051064176123
2019-11-07,3430.659744478185
2019-11-08,3412.121784228013
2019-11-11,3372.4693156095614
2019-11-12,3390.3459163151633
2019-11-13,3346.582153598304
2019-11-14,3334.5435507626044
2019-11-15,3357.9391424979704
2019-11-18,3373.5881859086944
2019-11-19,3396.2663766257083
2019-11-20,3366.172231185912
2019-11-21,3332.558316489435
2019-11-22,3344.7025242618333
2019-11-25,3372.1146549625314
2019-11-26,3375.4187544565334
2019-11-27,3397.019835670885
2019-11-28,3389.503075014187
2019-11-29,3348.2433876365444
2019-12-02,3356.7386327477516
2019-12-03,3338.914154325717
2019-12-04,3312.9165931758216
2019-12-05,3339.109685367893
2019-12-06,3357.9680775201277
2019-12-09,3361.7672612219853
2019-12-10,3354.2783677046496
2019-12-11,3382.9914464267854
2019-12-12,3418.278249997949
2019-12-13,3470.4081073726657
2019-12-16,3476.2151940106914
2019-12-17,3512.3449938728572
2019-12-18,3522.5522038610675
2019-12-19,3513.5595135218464
2019-12-20,3519.3980805291994
2019-12-23,3526.4674865050683
2019-12-24,3519.6424501006263
2019-12-25,3520.8875729772203
2019-12-26,3526.3966520797426
2019-12-27,3558.923166032709
2019-12-30,3559.1650413235698
2019-12-31,3539.4594650660674
2020-01-01,3539.8805237619745
2020-01-02,3572.723659134634
2020-01-03,3563.2357290324653
2020-01-06,3530.9250032892483
2020-01-07,3550.7485311016144
2020-01-08,3531.0792856597573
2020-01-09,3591.16644937644
2020-01-10,3614.2785714030842
2020-01-13,3647.0120805361507
2020-01-14,3652.414241044418
2020-01-15,3641.8739507550144
2020-01-16,3653.1980046771187
2020-01-17,3668.2028485980977
2020-01-20,3658.799515602192
2020-01-21,3600.650590921835
2020-01-22,3625.0802261571894
2020-01-23,3589.734258134594
2020-01-24,3583.2467018469706
2020-01-27,3556.240397216906
2020-01-28,3532.5151641490875
2020-01-29,3511.013914985663
2020-01-30,3428.4389552510434
2020-01-31,3406.935549879955
2020-02-03,3394.4050237811507
2020-02-04,3464.641377542035
2020-02-05,3478.6729526567065
2020-02-06,3539.392840716882
2020-02-07,3507.580703558708
2020-02-10,3494.413285891128
2020-02-11,3530.24255678078
2020-02-12,3566.7536130919757
2020-02-13,3560.093720208141
2020-02-14,3564.567615712172
2020-02-17,3566.889424925484
2020-02-18,3529.035694578836
2020-02-19,3550.0367061864235
2020-02-20,3527.077110658212
2020-02-21,3490.239279986145
2020-02-24,3400.344053697636
2020-02-25,3404.512460208114
2020-02-26,3359.0452928549776
2020-02-27,3349.492836105342
2020-02-28,3258.5521274608136
2020-03-02,3284.368964051488
2020-03-03,3310.8850049479965
2020-03-04,3332.7856109509876
2020-03-05,3372.463553807527
2020-03-06,3288.9803862029594
2020-03-09,3118.166332603721
2020-03-10,3158.1963669362494
2020-03-11,3109.528412580124
2020-03-12,2920.728917559038
2020-03-13,2921.023220664042
2020-03-16,2740.1672109586902
2020-03-17,2729.86945967426
2020-03-18,2604.2866224540926
2020-03-19,2504.340494934961
2020-03-20,2626.4639621752403
2020-03-23,2471.489284282488
2020-03-24,2611.496108038348
2020-03-25,2732.6355960349356
2020-03-26,2770.6996215999484
2020-03-27,2761.492193530242
2020-03-30,2753.203359537481
2020-03-31,2794.0955390322374
2020-04-01,2751.1730530984432
2020-04-02,2762.0936695020378
2020-04-03,2739.6329222247814
2020-04-06,2818.29436028448
2020-04-07,2888.973810977728
2020-04-08,2864.981030689034
2020-04-09,2918.197989987949
2020-04-10,2922.1676147660537
2020-04-13,2921.571297667144
2020-04-14,2966.510696905914
2020-04-15,2953.544117657858
2020-04-16,2940.706164306258
2020-04-17,3004.1391767509595
2020-04-20,2989.560820754488
2020-04-21,2913.910329522492
2020-04-22,2938.5366343563423
2020-04-23,2950.2791890530784
2020-04-24,2923.9142243085207
2020-04-27,2980.166284361021
2020-04-28,2994.2367585986044
2020-04-29,3037.0627670002054
2020-04-30,3071.2593031715637
2020-05-01,3025.3208463534274
2020-05-04,2939.3385671042793
2020-05-05,2966.2453036075162
2020-05-06,2985.0332853042833
2020-05-07,2980.5580853554848
2020-05-08,3023.617157855927
2020-05-11,3048.9789856492475
2020-05-12,3018.7315706249924
2020-05-13,3026.183162404946
2020-05-14,2986.6200659437827
2020-05-15,2993.7314337578155
2020-05-18,3015.504585939669
2020-05-19,3073.6458394357155
2020-05-20,3084.432993774923
2020-05-21,3070.5941296151327
2020-05-22,2971.0810882577875
2020-05-25,2991.101969979838
2020-05-26,3056.190271508908
2020-05-27,3049.9449727611195
2020-05-28,3051.993999479806
2020-05-29,3063.1729627643017
2020-06-01,3140.4140562831776
2020-06-02,3186.535436375075
2020-06-03,3254.794909666889
2020-06-04,3273.396736738107
2020-06-05,3309.7578486358693
2020-06-08,3319.156141363886
2020-06-09,3342.1309787442233
2020-06-10,3363.9252526756213
2020-06-11,3285.96035262628
2020-06-12,3255.941985119725
2020-06-15,3187.7295792820623
2020-06-16,3277.8447923156873
2020-06-17,3298.466129376634
2020-06-18,3298.926184448316
2020-06-19,3312.7469348415857
2020-06-22,3311.3304891203825
2020-06-23,3357.3778477818737
2020-06-24,3353.6931359797354
2020-06-25,3320.953189160966
2020-06-26,3320.2597205088755
2020-06-29,3289.8078531307956
2020-06-30,3311.513550138915
2020-07-01,3325.31421512545
2020-07-02,3406.3134583731994
2020-07-03,3442.1316324024097
2020-07-06,3523.384339167957
2020-07-07,3495.6896460726844
2020-07-08,3540.398427363268
2020-07-09,3570.0946185275516
2020-07-10,3530.7768357692494
2020-07-13,3543.7393243802403
2020-07-14,3507.818503426271
2020-07-15,3534.9965526793762
2020-07-16,3468.9597631518054
2020-07-17,3497.9283591241506
2020-07-20,3517.688772741008
2020-07-21,3600.878593716143
2020-07-22,3556.4680255388025
2020-07-23,3566.6973281628766
2020-07-24,3507.226587317374
2020-07-27,3537.2737063988357
2020-07-28,3570.1436170053667
2020-07-29,3577.9524495464348
2020-07-30,3576.863170740306
2020-07-31,3564.8873057841943
2020-08-03,3557.712861262375
2020-08-04,3621.0558133791965
2020-08-05,3653.031305397689
2020-08-06,3673.551336706619
2020-08-07,3618.71237626505
2020-08-10,3615.224229627792
2020-08-11,3636.6620636753237
2020-08-12,3649.2464716793265
2020-08-13,3652.4747199174653
2020-08-14,3641.625653812596
2020-08-17,3666.059889975001
2020-08-18,3681.3720018211848
2020-08-19,3671.7734903267847
2020-08-20,3607.6231409253305
2020-08-21,3645.291028052088
2020-08-24,3697.126744170681
2020-08-25,3724.5293174364174
2020-08-26,3740.810130981673
2020-08-27,3735.4762743302945
2020-08-28,3747.2305918462002
2020-08-31,3699.61204584836
2020-09-01,3733.403966609113
2020-09-02,3742.8668868180243
2020-09-03,3717.491613203702
2020-09-04,3662.2027858446695
2020-09-07,3657.6671075971844
2020-09-08,3645.3775562948417
2020-09-09,3621.206516500492
2020-09-10,3623.709673591583
2020-09-11,3639.9750011226747
2020-09-14,3678.6899199437607
2020-09-15,3702.0991366448616
2020-09-16,3725.1933606081648
2020-09-17,3682.8001204447814
2020-09-18,3693.9663446171166
2020-09-21,3647.7756997458373
2020-09-22,3610.501885841086
2020-09-23,3612.531916686714
2020-09-24,3534.9759212771646
2020-09-25,3553.5443367919484
2020-09-28,3589.3536972399147
2020-09-29,3591.047638225049
2020-09-30,3617.4822065801127
2020-10-01,3632.2207256891397
2020-10-02,3616.548547492234
2020-10-05,3660.850437828221
2020-10-06,3695.2068076003084
2020-10-07,3727.0942981789162
2020-10-08,3756.8455194999433
2020-10-09,3766.083086094355
2020-10-12,3814.0620002081164
2020-10-13,3817.562071157105
2020-10-14,3809.792158896958
2020-10-15,3759.384545421368
2020-10-16,3767.863432251747
