Date,AC AP WITH PARTIAL A SHARES
2017-05-02,2305.070328632714
2017-05-03,2298.6734452938185
2017-05-04,2291.1811921884487
2017-05-05,2283.6249633305074
2017-05-08,2314.103569222396
2017-05-09,2303.6506776341425
2017-05-10,2309.22298434837
2017-05-11,2319.888637766744
2017-05-12,2318.671725430289
2017-05-15,2323.3791953778673
2017-05-16,2336.9131398578215
2017-05-17,2337.960808560231
2017-05-18,2317.5530666258346
2017-05-19,2321.004490408494
2017-05-22,2344.135330263159
2017-05-23,2337.6650734147115
2017-05-24,2335.3095862975492
2017-05-25,2352.85637487412
2017-05-26,2352.6705586406083
2017-05-29,2350.823275216196
2017-05-30,2352.525875711024
2017-05-31,2351.15573961937
2017-06-01,2357.9551956305118
2017-06-02,2392.3313115082783
2017-06-05,2393.8498814269656
2017-06-06,2392.3817946786025
2017-06-07,2394.514390238193
2017-06-08,2391.220195156413
2017-06-09,2385.7370215600504
2017-06-12,2381.1781423944176
2017-06-13,2388.717928160417
2017-06-14,2403.4602028912964
2017-06-15,2373.6975614975804
2017-06-16,2378.32243310363
2017-06-19,2392.674912752297
2017-06-20,2392.4490182513955
2017-06-21,2380.913723480867
2017-06-22,2388.1196021882865
2017-06-23,2392.4507027999407
2017-06-26,2401.363513968966
2017-06-27,2396.1847596068283
2017-06-28,2391.477790932375
2017-06-29,2404.0772996875094
2017-06-30,2387.8665426834314
2017-07-03,2382.193811326714
2017-07-04,2373.68219639168
2017-07-05,2383.246644170714
2017-07-06,2378.4437009058574
2017-07-07,2362.1933864244015
2017-07-10,2371.377671463099
2017-07-11,2387.306718476212
2017-07-12,2401.803224699311
2017-07-13,2417.4369638073135
2017-07-14,2436.0702521178637
2017-07-17,2438.4726019089203
2017-07-18,2448.1820034474326
2017-07-19,2460.1604187615753
2017-07-20,2467.1787218987206
2017-07-21,2468.9871229569494
2017-07-24,2468.437549214466
2017-07-25,2461.9031995110004
2017-07-26,2464.412675173126
2017-07-27,2482.484224297436
2017-07-28,2472.424371337602
2017-07-31,2482.4205780838915
2017-08-01,2497.8512305656154
2017-08-02,2498.8950507357335
2017-08-03,2491.5324113858874
2017-08-04,2484.054361292655
2017-08-07,2497.5777785140485
2017-08-08,2497.7951143621526
2017-08-09,2485.7981240008107
2017-08-10,2475.1362921227624
2017-08-11,2454.607442231963
2017-08-14,2455.456154160502
2017-08-15,2456.6282166339693
2017-08-16,2465.451574387625
2017-08-17,2477.8172821964013
2017-08-18,2469.214678637327
2017-08-21,2470.1986918450307
2017-08-22,2475.6879679073522
2017-08-23,2482.6157305757843
2017-08-24,2481.5878247749934
2017-08-25,2489.425108283478
2017-08-28,2489.914140973914
2017-08-29,2485.940396789659
2017-08-30,2487.973908999444
2017-08-31,2498.576448422007
2017-09-01,2502.710779055482
2017-09-04,2488.9259225405863
2017-09-05,2493.3191559029656
2017-09-06,2487.7355347294497
2017-09-07,2503.922263295291
2017-09-08,2510.7335699212795
2017-09-11,2522.7042533744466
2017-09-12,2530.9051502575326
2017-09-13,2528.7346935087157
2017-09-14,2523.737358563637
2017-09-15,2525.0631244640067
2017-09-18,2538.0376325207903
2017-09-19,2552.638747674479
2017-09-20,2558.26923868828
2017-09-21,2539.623601407946
2017-09-22,2534.864224629565
2017-09-25,2521.428528136366
2017-09-26,2506.115743543822
2017-09-27,2506.955934400442
2017-09-28,2503.013908685883
2017-09-29,2513.0285462971165
2017-10-02,2516.2075563788662
2017-10-03,2535.089965175702
2017-10-04,2539.3622204755384
2017-10-05,2538.2503043931133
2017-10-06,2546.5819407774875
2017-10-09,2547.634218404424
2017-10-10,2570.130007244906
2017-10-11,2573.507287511645
2017-10-12,2583.7360057577202
2017-10-13,2598.6765432631687
2017-10-16,2616.3635041285324
2017-10-17,2610.5867585197
2017-10-18,2608.158835482533
2017-10-19,2603.6551778309185
2017-10-20,2601.5140734221127
2017-10-23,2603.7491775816525
2017-10-24,2603.236326142247
2017-10-25,2603.0938471088175
2017-10-26,2597.1732963857125
2017-10-27,2609.3195762200426
2017-10-30,2621.294729733703
2017-10-31,2619.934475558243
2017-11-01,2644.691885252524
2017-11-02,2650.1815318933113
2017-11-03,2648.003878563045
2017-11-06,2650.453977180899
2017-11-07,2674.071240683449
2017-11-08,2679.05064047955
2017-11-09,2679.843472251157
2017-11-10,2671.753087045754
2017-11-13,2655.3093746036175
2017-11-14,2646.5543390920916
2017-11-15,2618.8345147889054
2017-11-16,2643.9439724347653
2017-11-17,2658.999827071187
2017-11-20,2653.004692623382
2017-11-21,2677.722599974039
2017-11-22,2697.786121841936
2017-11-23,2697.836898437612
2017-11-24,2700.6770736623953
2017-11-27,2688.3003100131136
2017-11-28,2683.3294938957283
2017-11-29,2681.433641577501
2017-11-30,2658.6887891055244
2017-12-01,2651.198943848074
2017-12-04,2649.4370165570103
2017-12-05,2643.8105793166237
2017-12-06,2610.305383445638
2017-12-07,2620.499638885466
2017-12-08,2638.5835326655533
2017-12-11,2659.2708207283813
2017-12-12,2650.043430777411
2017-12-13,2664.5814497503143
2017-12-14,2668.720737558177
2017-12-15,2652.287848275107
2017-12-18,2678.356190429537
2017-12-19,2677.504763658587
2017-12-20,2677.8019618832654
2017-12-21,2676.795106418608
2017-12-22,2692.4272332848573
2017-12-25,2694.2466534187147
2017-12-26,2688.280613031434
2017-12-27,2697.6721501104485
2017-12-28,2709.8583856276446
2017-12-29,2716.4414429663125
2018-01-01,2715.2876135031834
2018-01-02,2744.0098169131365
2018-01-03,2749.819290657257
2018-01-04,2783.346737535417
2018-01-05,2801.852224843682
2018-01-08,2811.809975629824
2018-01-09,2822.4636471921917
2018-01-10,2827.5306096005156
2018-01-11,2820.1635742020394
2018-01-12,2827.5911629323596
2018-01-15,2845.302667670872
2018-01-16,2857.9521659883876
2018-01-17,2857.04938629169
2018-01-18,2850.722387205155
2018-01-19,2870.512261695394
2018-01-22,2875.8071338869386
2018-01-23,2913.247407996655
2018-01-24,2921.3078141096626
2018-01-25,2917.998463108976
2018-01-26,2927.852135412296
2018-01-29,2922.8394189608885
2018-01-30,2886.2207170481834
2018-01-31,2878.125297379779
2018-02-01,2883.8484997164446
2018-02-02,2854.0109317112638
2018-02-05,2806.0490093651783
2018-02-06,2708.6988307038537
2018-02-07,2706.018057698089
2018-02-08,2712.135249069741
2018-02-09,2666.161498958685
2018-02-12,2678.2226282821493
2018-02-13,2696.687194840726
2018-02-14,2717.039177948101
2018-02-15,2752.251347542103
2018-02-16,2761.7319661702813
2018-02-19,2784.5086447596323
2018-02-20,2762.894359052259
2018-02-21,2771.855372603663
2018-02-22,2755.2901891600127
2018-02-23,2787.7247052536477
2018-02-26,2805.9460169096023
2018-02-27,2801.4357216135663
2018-02-28,2776.183236597819
2018-03-01,2752.109087409152
2018-03-02,2731.5143836189477
2018-03-05,2702.184128949568
2018-03-06,2741.2385007025596
2018-03-07,2723.5848541924097
2018-03-08,2742.6237496548238
2018-03-09,2751.798923274015
2018-03-12,2798.389881166801
2018-03-13,2804.291526698265
2018-03-14,2798.725812700201
2018-03-15,2800.114458534139
2018-03-16,2791.548612130271
2018-03-19,2773.4753041022436
2018-03-20,2770.125099025043
2018-03-21,2766.889549168094
2018-03-22,2768.2375594115556
2018-03-23,2695.180874660476
2018-03-26,2708.785613073133
2018-03-27,2739.2841086468566
2018-03-28,2700.6382698602256
2018-03-29,2706.9040159841584
2018-03-30,2716.4173046224805
2018-04-02,2712.459022009657
2018-04-03,2705.853902641231
2018-04-04,2687.424761564965
2018-04-05,2700.7632749564564
2018-04-06,2700.0529685844754
2018-04-09,2718.591546253859
2018-04-10,2743.205850604973
2018-04-11,2745.597209406364
2018-04-12,2731.5103787223616
2018-04-13,2733.3779560859093
2018-04-16,2730.9667115541515
2018-04-17,2722.633163261798
2018-04-18,2745.076158120394
2018-04-19,2758.740815991007
2018-04-20,2733.1444315678154
2018-04-23,2714.5738779531175
2018-04-24,2720.9493321451278
2018-04-25,2703.1380800876573
2018-04-26,2703.053609583402
2018-04-27,2724.9994425903806
2018-04-30,2739.3595749176916
2018-05-01,2734.6035182955875
2018-05-02,2723.7555051967815
2018-05-03,2723.198456839098
2018-05-04,2713.457116863882
2018-05-07,2720.1001939881085
2018-05-08,2731.645578437945
2018-05-09,2722.8060228223376
2018-05-10,2739.335972241519
2018-05-11,2764.1877007005196
2018-05-14,2780.4084924922367
2018-05-15,2752.315302761342
2018-05-16,2751.3301920724084
2018-05-17,2744.6768914692952
2018-05-18,2749.2358463781566
2018-05-21,2746.8681165217567
2018-05-22,2746.70079422128
2018-05-23,2736.91889515075
2018-05-24,2738.0029012932505
2018-05-25,2736.8050642516305
2018-05-28,2740.6569411998676
2018-05-29,2728.348440742121
2018-05-30,2691.5419479739962
2018-05-31,2716.1982551057863
2018-06-01,2715.59153022301
2018-06-04,2753.7632796272037
2018-06-05,2753.9393789182673
2018-06-06,2766.296183907094
2018-06-07,2780.804884915916
2018-06-08,2760.119255272233
2018-06-11,2763.0485177202277
2018-06-12,2765.4345915307335
2018-06-13,2758.191438278118
2018-06-14,2732.7676196884872
2018-06-15,2726.6233010242413
2018-06-18,2708.903685236229
2018-06-19,2664.5263734642144
2018-06-20,2681.0713740119213
2018-06-21,2668.8516813046194
2018-06-22,2672.323830446142
2018-06-25,2642.263421138999
2018-06-26,2637.429516992218
2018-06-27,2611.4419323109164
2018-06-28,2603.430268206801
2018-06-29,2626.203937119894
2018-07-02,2594.0927976343737
2018-07-03,2590.2753715176664
2018-07-04,2584.850264099472
2018-07-05,2573.8346107767875
2018-07-06,2594.5896272472014
2018-07-09,2626.4600230189226
2018-07-10,2625.422449823683
2018-07-11,2599.199175690747
2018-07-12,2604.5530987586462
2018-07-13,2624.328558463449
2018-07-16,2617.5069014035917
2018-07-17,2614.9590566663314
2018-07-18,2618.413073893804
2018-07-19,2609.1711279583415
2018-07-20,2629.125150919812
2018-07-23,2626.1650392130427
2018-07-24,2645.468150045729
2018-07-25,2660.9648207688747
2018-07-26,2663.8923590377985
2018-07-27,2675.7093781081335
2018-07-30,2664.6599983021943
2018-07-31,2647.4661206379897
2018-08-01,2653.8068478118003
2018-08-02,2620.2874432407093
2018-08-03,2619.9882641074673
2018-08-06,2616.1767479669747
2018-08-07,2639.1302330086696
2018-08-08,2645.609168099639
2018-08-09,2648.89127001691
2018-08-10,2624.306088181884
2018-08-13,2576.092644549856
2018-08-14,2586.3975030945126
2018-08-15,2568.1230386419925
2018-08-16,2556.7267419056934
2018-08-17,2572.3130959197447
2018-08-20,2586.3000611261314
2018-08-21,2593.112518456401
2018-08-22,2604.851985479048
2018-08-23,2591.0730522898066
2018-08-24,2597.848395450066
2018-08-27,2633.668086819789
2018-08-28,2641.6363927306497
2018-08-29,2645.0161071248253
2018-08-30,2638.082842917144
2018-08-31,2630.737535519745
2018-09-03,2611.1493515494444
2018-09-04,2604.683660115046
2018-09-05,2565.2840549473694
2018-09-06,2553.5976678894012
2018-09-07,2545.1045533903707
2018-09-10,2529.014774431518
2018-09-11,2526.6599774910464
2018-09-12,2525.9320231972997
2018-09-13,2549.226004620613
2018-09-14,2576.403300863964
2018-09-17,2559.9335952939564
2018-09-18,2576.004109199078
2018-09-19,2609.818947819386
2018-09-20,2615.82444750594
2018-09-21,2644.2376681559517
2018-09-24,2627.7194948351944
2018-09-25,2634.3722146373393
2018-09-26,2644.5700950771334
2018-09-27,2630.414450521569
2018-09-28,2638.6047654046843
2018-10-01,2632.546867723327
2018-10-02,2612.625707962607
2018-10-03,2593.6585249037526
2018-10-04,2566.2862970433853
2018-10-05,2547.8850643049027
2018-10-08,2534.311675344988
2018-10-09,2511.5887020425457
2018-10-10,2511.7178686110747
2018-10-11,2426.5574315406025
2018-10-12,2461.8991721991865
2018-10-15,2433.066828516243
2018-10-16,2447.518088089266
2018-10-17,2466.430859249533
2018-10-18,2447.482234074075
2018-10-19,2442.751152760546
2018-10-22,2454.074826344164
2018-10-23,2401.089949745786
2018-10-24,2390.4610309735344
2018-10-25,2344.358088372285
2018-10-26,2340.0172344832363
2018-10-29,2327.244596726935
2018-10-30,2341.668414581248
2018-10-31,2386.3843727240833
2018-11-01,2399.4788419471474
2018-11-02,2452.665003095591
2018-11-05,2421.644834316502
2018-11-06,2439.667879986406
2018-11-07,2444.0688235888265
2018-11-08,2460.76310594838
2018-11-09,2431.45535474181
2018-11-12,2423.5308553368795
2018-11-13,2404.6312508440483
2018-11-14,2401.8636463737757
2018-11-15,2425.2437540040696
2018-11-16,2426.8452090998753
2018-11-19,2434.475213257416
2018-11-20,2405.815408534276
2018-11-21,2399.333495913229
2018-11-22,2408.220166168907
2018-11-23,2406.100959919619
2018-11-26,2416.405836303365
2018-11-27,2425.217406589892
2018-11-28,2441.324729526324
2018-11-29,2456.623294154791
2018-11-30,2454.6118830941427
2018-12-03,2502.7938557261164
2018-12-04,2480.567873850228
2018-12-05,2453.139233857129
2018-12-06,2411.4560876720843
2018-12-07,2416.208402492998
2018-12-10,2371.819975722594
2018-12-11,2363.8720674904566
2018-12-12,2405.0147222026426
2018-12-13,2418.1081729894136
2018-12-14,2384.038962858417
2018-12-17,2390.2378906641366
2018-12-18,2363.466582112717
2018-12-19,2367.130429128466
2018-12-20,2335.142057064824
2018-12-21,2319.1229918976605
2018-12-24,2318.128167168663
2018-12-25,2273.2437225585372
2018-12-26,2285.178774720619
2018-12-27,2328.995621023514
2018-12-28,2338.461964025026
2018-12-31,2349.313863795943
2019-01-01,2349.694659124664
2019-01-02,2325.5710314480393
2019-01-03,2330.1556261878427
2019-01-04,2332.231249576265
2019-01-07,2376.808463248454
2019-01-08,2378.557843276527
2019-01-09,2420.2208834641838
2019-01-10,2418.483890627976
2019-01-11,2427.817470614748
2019-01-14,2413.600291059774
2019-01-15,2442.1815587588226
2019-01-16,2440.993143327839
2019-01-17,2440.8492852139357
2019-01-18,2456.7171304959616
2019-01-21,2463.895089469341
2019-01-22,2447.0977427261887
2019-01-23,2438.265801282762
2019-01-24,2449.8581503251744
2019-01-25,2481.009114121637
2019-01-28,2477.7670910962574
2019-01-29,2472.517214717233
2019-01-30,2478.7635733723405
2019-01-31,2509.7886921982786
2019-02-01,2503.5118701822894
2019-02-04,2504.542119870086
2019-02-05,2516.243399353349
2019-02-06,2514.9115592704466
2019-02-07,2507.190796724668
2019-02-08,2481.76385682014
2019-02-11,2478.965417307923
2019-02-12,2503.0685953372426
2019-02-13,2519.2837993183243
2019-02-14,2518.212778953856
2019-02-15,2494.3353780662096
2019-02-18,2521.6774761558304
2019-02-19,2524.260256483576
2019-02-20,2544.975645314336
2019-02-21,2549.682704397807
2019-02-22,2558.4118262435627
2019-02-25,2578.6664310737697
2019-02-26,2570.96324117534
2019-02-27,2568.5276637230245
2019-02-28,2546.0056589618025
2019-03-01,2552.3661858305536
2019-03-04,2564.514345618595
2019-03-05,2559.822208984138
2019-03-06,2560.5224663527456
2019-03-07,2544.2041786062664
2019-03-08,2506.622183934675
2019-03-11,2523.0231785999276
2019-03-12,2551.530604631222
2019-03-13,2541.893190510553
2019-03-14,2533.4237278001997
2019-03-15,2553.21380163164
2019-03-18,2576.6190560925365
2019-03-19,2577.177928976553
2019-03-20,2574.7299065522666
2019-03-21,2582.670979890768
2019-03-22,2592.0834666270466
2019-03-25,2542.2751256008364
2019-03-26,2566.5366098246373
2019-03-27,2569.676260159702
2019-03-28,2556.127336469595
2019-03-29,2576.3740888030247
2019-04-01,2602.425516349771
2019-04-02,2603.570459044814
2019-04-03,2623.5825329791032
2019-04-04,2618.0039636510924
2019-04-05,2620.5426970359945
2019-04-08,2625.414830071588
2019-04-09,2635.2368769558225
2019-04-10,2631.0729125515027
2019-04-11,2614.4939937819777
2019-04-12,2618.021963914452
2019-04-15,2628.1482570866756
2019-04-16,2637.8864170143215
2019-04-17,2642.3616981961522
2019-04-18,2628.5545119959843
2019-04-19,2629.4322119645867
2019-04-22,2624.4969301967776
2019-04-23,2629.705861958517
2019-04-24,2620.7759399118177
2019-04-25,2614.4879502967915
2019-04-26,2614.6605435255683
2019-04-29,2621.8145811152426
2019-04-30,2618.391541510172
2019-05-01,2623.393520440541
2019-05-02,2622.284599584909
2019-05-03,2628.253168753839
2019-05-06,2598.0620926770125
2019-05-07,2590.8668337276013
2019-05-08,2562.5831777528565
2019-05-09,2527.748173061667
2019-05-10,2534.023309263637
2019-05-13,2513.988116439212
2019-05-14,2495.4656120056698
2019-05-15,2508.104173478755
2019-05-16,2496.3074519404577
2019-05-17,2487.231771351399
2019-05-20,2492.4312714373073
2019-05-21,2486.34345779154
2019-05-22,2484.821349278703
2019-05-23,2470.4308576406715
2019-05-24,2476.936302376184
2019-05-27,2480.4876714411757
2019-05-28,2486.6653209671026
2019-05-29,2467.4267079474075
2019-05-30,2463.1821893558163
2019-05-31,2465.0151845593145
2019-06-03,2468.952275293018
2019-06-04,2466.5750238509595
2019-06-05,2491.753135781867
2019-06-06,2486.089871702478
2019-06-07,2498.028742652769
2019-06-10,2525.442966168869
2019-06-11,2546.3437959917987
2019-06-12,2531.8519673389696
2019-06-13,2519.6025480365365
2019-06-14,2513.3021589170507
2019-06-17,2502.179723541982
2019-06-18,2513.7001688654996
2019-06-19,2559.9674327697217
2019-06-20,2593.554202121265
2019-06-21,2578.9832835951315
2019-06-24,2588.7016003668523
2019-06-25,2582.4350504830477
2019-06-26,2575.595947794636
2019-06-27,2602.186271625791
2019-06-28,2597.372909859902
2019-07-01,2621.3053852505036
2019-07-02,2634.236173613324
2019-07-03,2625.794804032076
2019-07-04,2635.545806808327
2019-07-05,2626.2603354125586
2019-07-08,2588.847748084059
2019-07-09,2580.7459548916245
2019-07-10,2586.9581871426376
2019-07-11,2604.8424571206433
2019-07-12,2605.1994331529672
2019-07-15,2613.053893419515
2019-07-16,2609.620146242128
2019-07-17,2606.438849674188
2019-07-18,2583.5829050845928
2019-07-19,2615.9997160346347
2019-07-22,2603.0467096045363
2019-07-23,2611.8799364112438
2019-07-24,2617.000926695096
2019-07-25,2617.268793351703
2019-07-26,2601.437807352713
2019-07-29,2589.314565998402
2019-07-30,2593.3780669719777
2019-07-31,2576.763451155001
2019-08-01,2565.370611809735
2019-08-02,2530.7411774577686
2019-08-05,2472.5603768020374
2019-08-06,2453.821733794974
2019-08-07,2460.232881428503
2019-08-08,2472.0089741670163
2019-08-09,2477.4055397360808
2019-08-12,2476.577188912582
2019-08-13,2438.352634397054
2019-08-14,2460.0547596711504
2019-08-15,2443.460233894513
2019-08-16,2453.5616440833646
2019-08-19,2477.261727914334
2019-08-20,2490.9463531227743
2019-08-21,2482.3765592849572
2019-08-22,2472.386458858119
2019-08-23,2481.614081485905
2019-08-26,2446.5456453369043
2019-08-27,2460.269548242143
2019-08-28,2461.9645722762793
2019-08-29,2461.682507093894
2019-08-30,2496.2291641797847
2019-09-02,2489.5290359075057
2019-09-03,2482.557628776323
2019-09-04,2505.0949372982077
2019-09-05,2532.5181793191546
2019-09-06,2547.394539400812
2019-09-09,2557.910955133685
2019-09-10,2556.9801463423414
2019-09-11,2582.1152067751887
2019-09-12,2593.847533645584
2019-09-13,2610.409802797362
2019-09-16,2606.0692820656664
2019-09-17,2597.0348639614363
2019-09-18,2594.182836915578
2019-09-19,2592.325991154742
2019-09-20,2602.0766552985488
2019-09-23,2599.7203956059748
2019-09-24,2599.9461526323994
2019-09-25,2582.373333709477
2019-09-26,2586.4447708346866
2019-09-27,2571.0165122376457
2019-09-30,2562.5882886530385
2019-10-01,2572.2658519076595
2019-10-02,2559.140992730988
2019-10-03,2546.8104179537568
2019-10-04,2548.3831853622287
2019-10-07,2547.825423925377
2019-10-08,2558.7276597703594
2019-10-09,2545.6510925837424
2019-10-10,2543.8410967722057
2019-10-11,2571.9839780972984
2019-10-14,2585.7164203361526
2019-10-15,2600.5512601366045
2019-10-16,2618.7172380698867
2019-10-17,2621.811351334914
2019-10-18,2614.1948713714846
2019-10-21,2624.17334595018
2019-10-22,2628.2340152356605
2019-10-23,2626.22242635863
2019-10-24,2639.6688045079227
2019-10-25,2642.7081993404345
2019-10-28,2649.532879823128
2019-10-29,2664.0706951342354
2019-10-30,2661.0121954593624
2019-10-31,2674.2876393951624
2019-11-01,2682.624739787185
2019-11-04,2701.877048490366
2019-11-05,2723.2974210478133
2019-11-06,2722.4265940912296
2019-11-07,2730.4238389372717
2019-11-08,2725.6767744703966
2019-11-11,2706.4363838226514
2019-11-12,2718.154180193883
2019-11-13,2694.6923311842743
2019-11-14,2681.0547254210005
2019-11-15,2697.351332076735
2019-11-18,2709.808493168719
2019-11-19,2718.5910167975912
2019-11-20,2699.1327460958646
2019-11-21,2682.37837994925
2019-11-22,2688.330169091835
2019-11-25,2706.402648494767
2019-11-26,2709.0928375489425
2019-11-27,2719.717927032121
2019-11-28,2713.5475455101787
2019-11-29,2687.6079726543016
2019-12-02,2704.687247186901
2019-12-03,2696.999194926627
2019-12-04,2678.023420313704
2019-12-05,2696.4236781062414
2019-12-06,2707.4638918017463
2019-12-09,2714.6815833794444
2019-12-10,2708.5875312719
2019-12-11,2719.539400565248
2019-12-12,2730.910428236611
2019-12-13,2774.7744584391294
2019-12-16,2771.9085935492485
2019-12-17,2796.866662873152
2019-12-18,2796.2877342449947
2019-12-19,2793.2792054889887
2019-12-20,2792.053640523974
2019-12-23,2794.9099189789736
2019-12-24,2790.9205090489
2019-12-25,2788.2207721962804
2019-12-26,2793.653481082414
2019-12-27,2811.8548177928533
2019-12-30,2810.879479444308
2019-12-31,2804.045133233728
2020-01-01,2804.2545820351793
2020-01-02,2824.446489825196
2020-01-03,2822.1505094778345
2020-01-06,2789.310173640953
2020-01-07,2812.6141597459496
2020-01-08,2788.9743494003123
2020-01-09,2827.1207303086885
2020-01-10,2842.7716989484484
2020-01-13,2855.547859825675
2020-01-14,2862.4288978571967
2020-01-15,2851.42045815558
2020-01-16,2854.990120162277
2020-01-17,2866.2950756192067
2020-01-20,2866.4034350189004
2020-01-21,2833.3550262054296
2020-01-22,2851.015161072056
2020-01-23,2830.8123360843306
2020-01-24,2828.1953660599975
2020-01-27,2803.266135057424
2020-01-28,2782.8686713511693
2020-01-29,2777.0510411155497
2020-01-30,2725.8401847130185
2020-01-31,2723.886107132701
2020-02-03,2707.874796496908
2020-02-04,2742.874509563558
2020-02-05,2756.4051968100257
2020-02-06,2806.5344956295835
2020-02-07,2790.1777733008603
2020-02-10,2776.6181220090084
2020-02-11,2792.7034625636607
2020-02-12,2810.6110983121825
2020-02-13,2805.504943221391
2020-02-14,2802.25111828288
2020-02-17,2793.805591208182
2020-02-18,2763.6546920223664
2020-02-19,2767.640750815627
2020-02-20,2748.8532452166864
2020-02-21,2733.6769623856585
2020-02-24,2698.3178021118392
2020-02-25,2673.1218601903065
2020-02-26,2638.9928120174363
2020-02-27,2617.403306528218
2020-02-28,2556.000173513292
2020-03-02,2575.058226960978
2020-03-03,2580.150451977304
2020-03-04,2592.212067341671
2020-03-05,2627.301173388329
2020-03-06,2570.560987796599
2020-03-09,2457.8979535180774
2020-03-10,2478.459982853152
2020-03-11,2431.1926063258784
2020-03-12,2294.1062549545363
2020-03-13,2241.405538939866
2020-03-16,2144.7779312505595
2020-03-17,2142.9405423301537
2020-03-18,2072.7497476271697
2020-03-19,2014.634384977395
2020-03-20,2066.7119462579317
2020-03-23,1994.2795334323773
2020-03-24,2090.937681871742
2020-03-25,2209.393766088393
2020-03-26,2224.162628284062
2020-03-27,2264.4028541688403
2020-03-30,2255.7352798303236
2020-03-31,2258.039785092731
2020-04-01,2211.7979062175045
2020-04-02,2199.2111940932714
2020-04-03,2182.657418707301
2020-04-06,2248.176358082631
2020-04-07,2301.3130988513385
2020-04-08,2304.637148348098
2020-04-09,2327.589688400201
2020-04-10,2336.542919814587
2020-04-13,2327.172143700116
2020-04-14,2372.4557218596788
2020-04-15,2366.5296611905474
2020-04-16,2347.2289471883128
2020-04-17,2394.6362792436316
2020-04-20,2378.7886446769767
2020-04-21,2329.4601351272186
2020-04-22,2335.3323119742317
2020-04-23,2353.580352228398
2020-04-24,2338.2472855917204
2020-04-27,2385.6868928332015
2020-04-28,2394.709547417983
2020-04-29,2419.159041848601
2020-04-30,2443.1068260846564
2020-05-01,2399.0775107609297
2020-05-04,2355.7913434208235
2020-05-05,2371.9324271867936
2020-05-06,2385.9828939939525
2020-05-07,2376.5716987663204
2020-05-08,2419.4715552757725
2020-05-11,2435.923633184339
2020-05-12,2420.4653973828476
2020-05-13,2423.2589028252055
2020-05-14,2387.574944852602
2020-05-15,2392.812610882747
2020-05-18,2405.446302822256
2020-05-19,2447.417131775635
2020-05-20,2461.7859111427897
2020-05-21,2448.9228569201073
2020-05-22,2393.6042169251373
2020-05-25,2416.096573714617
2020-05-26,2470.2505614560164
2020-05-27,2474.4812441777035
2020-05-28,2496.4774799531565
2020-05-29,2492.542013836427
2020-06-01,2536.765727914771
2020-06-02,2562.2477041545076
2020-06-03,2602.666995229508
2020-06-04,2613.368117330296
2020-06-05,2630.8198875808007
2020-06-08,2657.0796524483794
2020-06-09,2675.0743787554998
2020-06-10,2688.3009449596307
2020-06-11,2632.6515519487507
2020-06-12,2601.6922454139644
2020-06-15,2541.167887582286
2020-06-16,2625.0483974955937
2020-06-17,2632.8569490497507
2020-06-18,2634.324889048851
2020-06-19,2639.3769863020157
2020-06-22,2637.2902757646593
2020-06-23,2671.2767069912766
2020-06-24,2660.3778927719222
2020-06-25,2629.89215482965
2020-06-26,2637.424115756013
2020-06-29,2601.6848835655182
2020-06-30,2617.937783619388
2020-07-01,2617.3601893171926
2020-07-02,2661.372411421945
2020-07-03,2686.134985861363
2020-07-06,2742.0576786534366
2020-07-07,2724.294327737459
2020-07-08,2738.696810211225
2020-07-09,2756.9504049620596
2020-07-10,2729.209702655443
2020-07-13,2752.8466023697924
2020-07-14,2729.7200041186334
2020-07-15,2761.892732739814
2020-07-16,2719.0609318959514
2020-07-17,2730.5820495918433
2020-07-20,2741.6534586176103
2020-07-21,2789.6648427601463
2020-07-22,2759.496023312218
2020-07-23,2766.418422183793
2020-07-24,2746.7694101336865
2020-07-27,2770.0654339237926
2020-07-28,2783.8870781914743
2020-07-29,2774.7140102938315
2020-07-30,2769.325878204022
2020-07-31,2730.968161039787
2020-08-03,2740.129863129661
2020-08-04,2792.855293700824
2020-08-05,2812.1126860256386
2020-08-06,2819.314152218026
2020-08-07,2787.235392451959
2020-08-10,2786.4720818868404
2020-08-11,2814.2386355007266
2020-08-12,2827.4463662273306
2020-08-13,2841.503286710772
2020-08-14,2839.981518773413
2020-08-17,2847.9877034623755
2020-08-18,2861.8923826028813
2020-08-19,2856.9632639966367
2020-08-20,2812.6778952861387
2020-08-21,2834.4606013580033
2020-08-24,2863.6879287694514
2020-08-25,2881.7334289047794
2020-08-26,2893.5131306671487
2020-08-27,2882.912872217288
2020-08-28,2892.853509332052
2020-08-31,2869.8465826309907
2020-09-01,2885.795798244674
2020-09-02,2893.827037130736
2020-09-03,2886.0205969488684
2020-09-04,2847.572158786994
2020-09-07,2840.182962221288
2020-09-08,2842.909615345939
2020-09-09,2818.0661785948623
2020-09-10,2831.809896208648
2020-09-11,2846.274074157961
2020-09-14,2879.157326974893
2020-09-15,2886.653121616076
2020-09-16,2906.077454419968
2020-09-17,2880.8591956989785
2020-09-18,2893.7141519455517
2020-09-21,2868.0045918088467
2020-09-22,2845.0633111393604
2020-09-23,2843.1093567183193
2020-09-24,2791.591377522309
2020-09-25,2802.87570163854
2020-09-28,2836.566178499945
2020-09-29,2842.405019327152
2020-09-30,2838.1779588993486
2020-10-01,2844.594396013697
2020-10-02,2829.973946599879
2020-10-05,2865.767446260774
2020-10-06,2889.7736859639035
2020-10-07,2902.6051284195028
2020-10-08,2923.00286618215
2020-10-09,2926.456461556702
