Date,ZHONG HUA WITH CHINA ALL SHARES
2012-04-17,1778.453051589391
2012-04-18,1800.9815812522406
2012-04-19,1811.1944980886562
2012-04-20,1815.9784799220797
2012-04-23,1789.400194022363
2012-04-24,1790.5465795748019
2012-04-25,1794.037005238376
2012-04-26,1804.8605908250627
2012-04-27,1798.7267029839004
2012-04-30,1820.0577285044046
2012-05-01,1820.0215465221756
2012-05-02,1840.6140355424068
2012-05-03,1835.9351929385055
2012-05-04,1830.033820360765
2012-05-07,1793.0757933075297
2012-05-08,1787.9262457986388
2012-05-09,1762.395286912435
2012-05-10,1754.7621557509717
2012-05-11,1733.9806212798671
2012-05-14,1713.9016199887872
2012-05-15,1721.3767013986887
2012-05-16,1672.6381791293072
2012-05-17,1679.8661031410174
2012-05-18,1659.9380442890902
2012-05-21,1665.3939386130614
2012-05-22,1683.7292691754767
2012-05-23,1664.0480351161777
2012-05-24,1654.4234007531268
2012-05-25,1653.4173665391868
2012-05-28,1667.108330807509
2012-05-29,1696.3193472350579
2012-05-30,1678.6162078576633
2012-05-31,1670.5494534932784
2012-06-01,1664.9094809117357
2012-06-04,1623.4959470421472
2012-06-05,1627.6082643289267
2012-06-06,1649.7183972973378
2012-06-07,1656.821186735901
2012-06-08,1644.6284507268479
2012-06-11,1678.03373362265
2012-06-12,1672.9713163131241
2012-06-13,1689.3260681161842
2012-06-14,1673.1270862637598
2012-06-15,1699.3402374322584
2012-06-18,1714.3255193636219
2012-06-19,1712.514788367922
2012-06-20,1715.407718068476
2012-06-21,1686.3111171964426
2012-06-22,1668.5206662980052
2012-06-25,1651.6862967058735
2012-06-26,1655.5454033556723
2012-06-27,1669.854480272763
2012-06-28,1654.0432653197315
2012-06-29,1688.1199284330899
2012-07-02,1688.6114792995484
2012-07-03,1709.5454794899179
2012-07-04,1713.666969229489
2012-07-05,1712.6096176119627
2012-07-06,1722.406161819835
2012-07-09,1686.0402483336043
2012-07-10,1682.9663144963054
2012-07-11,1687.6203115866072
2012-07-12,1664.6319784006978
2012-07-13,1671.209223028179
2012-07-16,1664.2786798674358
2012-07-17,1685.4908289007153
2012-07-18,1673.063863070569
2012-07-19,1695.3161914795785
2012-07-20,1695.7162002617056
2012-07-23,1657.3939256233234
2012-07-24,1651.964342071573
2012-07-25,1644.282928411217
2012-07-26,1642.3980398505216
2012-07-27,1667.1880154915543
2012-07-30,1682.6378805470506
2012-07-31,1698.830360952738
2012-08-01,1705.9253607702171
2012-08-02,1692.8280595722094
2012-08-03,1693.4032850425044
2012-08-06,1719.1984336452686
2012-08-07,1725.5823226604189
2012-08-08,1725.304368222872
2012-08-09,1742.1275742142473
2012-08-10,1728.7873581454967
2012-08-13,1714.8250593155205
2012-08-14,1725.8436820147188
2012-08-15,1707.9023128396493
2012-08-16,1700.982230725386
2012-08-17,1710.1228290320053
2012-08-20,1706.7551177245966
2012-08-21,1710.8213852272818
2012-08-22,1694.9430312118013
2012-08-23,1713.0420958391953
2012-08-24,1693.5666610541066
2012-08-27,1679.1304271702702
2012-08-28,1679.9179826923603
2012-08-29,1673.4272946663648
2012-08-30,1657.4527888128566
2012-08-31,1653.564313905319
2012-09-03,1662.6073024896036
2012-09-04,1649.9149562708521
2012-09-05,1632.0330893147805
2012-09-06,1640.7798096933127
2012-09-07,1698.2583623480662
2012-09-10,1701.8944521442356
2012-09-11,1699.8527314094658
2012-09-12,1715.489414194209
2012-09-13,1710.5449274209598
2012-09-14,1752.2478055647812
2012-09-17,1740.614218113231
2012-09-18,1729.54312231603
2012-09-19,1745.5755041948792
2012-09-20,1719.3145492344918
2012-09-21,1728.8187017607247
2012-09-24,1730.7635937794116
2012-09-25,1729.287114206293
2012-09-26,1714.2599042083127
2012-09-27,1742.950574295312
2012-09-28,1761.1872512666534
2012-10-01,1761.0377067207025
2012-10-02,1760.9048073753097
2012-10-03,1765.6848258723533
2012-10-04,1764.6677054711652
2012-10-05,1773.8397653628958
2012-10-08,1755.852851676959
2012-10-09,1771.7566446291848
2012-10-10,1774.4448991491056
2012-10-11,1777.1256917043934
2012-10-12,1786.5408815847888
2012-10-15,1785.073643449661
2012-10-16,1789.732247982494
2012-10-17,1802.0700470416782
2012-10-18,1820.3215303279374
2012-10-19,1821.9816851040507
2012-10-22,1832.5088581252337
2012-10-23,1827.0920527974918
2012-10-24,1831.764022195091
2012-10-25,1828.3637024927161
2012-10-26,1802.7983495869448
2012-10-29,1799.7011360824265
2012-10-30,1796.6107340289957
2012-10-31,1813.4392264742694
2012-11-01,1837.0268289458395
2012-11-02,1856.8116465226421
2012-11-05,1851.0544632944548
2012-11-06,1847.0005616220158
2012-11-07,1855.4677379253915
2012-11-08,1816.932501740327
2012-11-09,1806.3470975052498
2012-11-12,1812.2026842264208
2012-11-13,1788.1197522154778
2012-11-14,1805.9702046029136
2012-11-15,1778.298859760966
2012-11-16,1777.85551675266
2012-11-19,1783.2263855277283
2012-11-20,1778.4318152580788
2012-11-21,1800.7909791261131
2012-11-22,1810.8147871933102
2012-11-23,1826.6080952075156
2012-11-26,1820.7651966074677
2012-11-27,1815.1515011680249
2012-11-28,1802.9622408687756
2012-11-29,1813.401840692865
2012-11-30,1825.3533358991824
2012-12-03,1803.3617651399986
2012-12-04,1808.6814494516352
2012-12-05,1852.934759934439
2012-12-06,1852.2214136139112
2012-12-07,1862.0488681794654
2012-12-10,1872.4703424105264
2012-12-11,1869.9498923220924
2012-12-12,1884.2149259274688
2012-12-13,1875.4635221152896
2012-12-14,1910.7769826319484
2012-12-17,1908.4860915607746
2012-12-18,1907.634476015444
2012-12-19,1917.937629140668
2012-12-20,1920.5251534126648
2012-12-21,1908.0143302729002
2012-12-24,1911.0208506415095
2012-12-25,1925.3661884420703
2012-12-26,1927.0504505270692
2012-12-27,1930.3404269813257
2012-12-28,1942.7752615610116
2012-12-31,1954.990424529903
2013-01-01,1954.990424529903
2013-01-02,1996.4903232924064
2013-01-03,2003.9455414508632
2013-01-04,2005.4338799076777
2013-01-07,2009.7415119402965
2013-01-08,1990.8012274405182
2013-01-09,2002.084417956596
2013-01-10,2011.643918096686
2013-01-11,1991.5203456970469
2013-01-14,2021.3386763704964
2013-01-15,2025.8566497587476
2013-01-16,2017.401790012729
2013-01-17,2006.4284295053126
2013-01-18,2034.2096728510382
2013-01-21,2038.6624578903466
2013-01-22,2040.7876640920113
2013-01-23,2040.7790637336996
2013-01-24,2030.9219844729914
2013-01-25,2019.1860914810172
2013-01-28,2039.5012678783792
2013-01-29,2046.4004190979424
2013-01-30,2059.417233579406
2013-01-31,2052.1496371266176
2013-02-01,2064.5410954921786
2013-02-04,2064.498855877893
2013-02-05,2041.3478552808706
2013-02-06,2046.7462097097177
2013-02-07,2033.7042412130056
2013-02-08,2039.8016654822225
2013-02-11,2039.6638767932761
2013-02-12,2039.755732957878
2013-02-13,2039.6363222534903
2013-02-14,2053.3308765356014
2013-02-15,2058.385525024882
2013-02-18,2044.4315635116286
2013-02-19,2014.4023514246092
2013-02-20,2030.1670963742142
2013-02-21,1984.6913681705869
2013-02-22,1974.4937891318104
2013-02-25,1976.1562173599268
2013-02-26,1947.2039208996223
2013-02-27,1961.177089702564
2013-02-28,2006.1478544059182
2013-03-01,1999.0724268728845
2013-03-04,1948.9339983805694
2013-03-05,1969.629948283989
2013-03-06,1991.3449561542498
2013-03-07,1984.2152377800005
2013-03-08,1997.3107093115848
2013-03-11,1989.1578963929892
2013-03-12,1967.7444197220084
2013-03-13,1939.5587164385502
2013-03-14,1943.9830058534108
2013-03-15,1933.8496683524072
2013-03-18,1899.1412063033897
2013-03-19,1902.59609101183
2013-03-20,1938.9428155408364
2013-03-21,1938.8960085575713
2013-03-22,1935.1908514623026
2013-03-25,1941.3957083602158
2013-03-26,1935.4617146557025
2013-03-27,1947.8896493584723
2013-03-28,1919.2814805742
2013-03-29,1918.377811798292
2013-04-01,1917.4813709906466
2013-04-02,1915.2004716272995
2013-04-03,1911.748905454908
2013-04-04,1911.5298208788677
2013-04-05,1872.4956792459523
2013-04-08,1870.3634804771866
2013-04-09,1889.6445673747705
2013-04-10,1901.7204806106388
2013-04-11,1903.4178825348959
2013-04-12,1899.1071788313832
2013-04-15,1872.5019419486157
2013-04-16,1873.9579931049977
2013-04-17,1869.5935780443551
2013-04-18,1867.0018716270524
2013-04-19,1912.1505799684899
2013-04-22,1916.6752589452103
2013-04-23,1884.7765492364551
2013-04-24,1916.5865271910936
2013-04-25,1923.6981599210858
2013-04-26,1924.6283290749734
2013-04-29,1923.7815294897864
2013-04-30,1934.9084669898086
2013-05-01,1935.024742140857
2013-05-02,1929.81702470544
2013-05-03,1943.161278603157
2013-05-06,1964.7652913815307
2013-05-07,1976.450770701527
2013-05-08,1991.6892301576286
2013-05-09,1987.3604486499487
2013-05-10,1996.3443645408115
2013-05-13,1972.650854211057
2013-05-14,1958.5028455708
2013-05-15,1969.5119497809183
2013-05-16,1977.2692106512866
2013-05-17,1987.0448830557712
2013-05-20,2014.1617369890105
2013-05-21,2006.9158016605961
2013-05-22,2002.9083163700711
2013-05-23,1960.098429812091
2013-05-24,1964.2848089942584
2013-05-27,1968.0125036407962
2013-05-28,1995.5653683993532
2013-05-29,1974.9374087459564
2013-05-30,1965.6463833629823
2013-05-31,1954.8566625285212
2013-06-03,1946.5379968515815
2013-06-04,1940.6734567013843
2013-06-05,1926.1068361985053
2013-06-06,1902.6350493414054
2013-06-07,1884.0855973950731
2013-06-10,1885.7202466002898
2013-06-11,1866.5474177818169
2013-06-12,1866.4478461619378
2013-06-13,1823.6945815795793
2013-06-14,1836.6450861181236
2013-06-17,1853.3140988930547
2013-06-18,1856.9112927401918
2013-06-19,1840.0825507599193
2013-06-20,1786.3687624215254
2013-06-21,1775.8500956331188
2013-06-24,1710.265451431478
2013-06-25,1707.0423225514237
2013-06-26,1742.63361356238
2013-06-27,1749.2434814237029
2013-06-28,1783.4222580506676
2013-07-01,1787.5237022300803
2013-07-02,1780.9557426298425
2013-07-03,1743.5599818006738
2013-07-04,1763.6572397024295
2013-07-05,1783.5177957200397
2013-07-08,1751.7414543509124
2013-07-09,1754.5580920936911
2013-07-10,1781.4616874179842
2013-07-11,1839.8980613811634
2013-07-12,1821.9145390509627
2013-07-15,1831.6383332052824
2013-07-16,1835.1440505720932
2013-07-17,1829.6829174155707
2013-07-18,1819.496487338736
2013-07-19,1804.780424825516
2013-07-22,1808.7584793482258
2013-07-23,1857.5283240994502
2013-07-24,1858.2453008341347
2013-07-25,1854.2978011789562
2013-07-26,1852.4303994807149
2013-07-29,1831.572284422872
2013-07-30,1840.3021040467504
2013-07-31,1838.0423302290023
2013-08-01,1863.2533279536046
2013-08-02,1870.275486525494
2013-08-05,1878.9881728926566
2013-08-06,1874.7208632985546
2013-08-07,1850.9899801130389
2013-08-08,1853.9946496503321
2013-08-09,1867.7763797111713
2013-08-12,1910.6851263945841
2013-08-13,1932.159516300546
2013-08-14,1929.9205950224577
2013-08-15,1924.6241989981086
2013-08-16,1919.7107054623257
2013-08-19,1920.4357593422424
2013-08-20,1884.2528783050711
2013-08-21,1878.2064525811923
2013-08-22,1881.89286608567
2013-08-23,1878.0551039342415
2013-08-26,1898.5411806943462
2013-08-27,1892.762939273203
2013-08-28,1867.923547548816
2013-08-29,1877.134645357531
2013-08-30,1882.4596094666645
2013-09-02,1907.388402983817
2013-09-03,1929.4112894492703
2013-09-04,1925.7074030731421
2013-09-05,1939.1679664096644
2013-09-06,1941.7854364732132
2013-09-09,1975.6842556347642
2013-09-10,2000.1122139209822
2013-09-11,2001.3484024930665
2013-09-12,2005.1033552187998
2013-09-13,1995.3242853627496
2013-09-16,2012.4143483826801
2013-09-17,1998.6225641480364
2013-09-18,1994.7383080968232
2013-09-19,2015.8231373604344
2013-09-20,2015.9436240202567
2013-09-23,2022.887188430013
2013-09-24,2004.6191828826707
2013-09-25,2004.701163613914
2013-09-26,1987.2319324382654
2013-09-27,1993.1729650963407
2013-09-30,1977.2123612088394
2013-10-01,1977.475305196688
2013-10-02,1987.046248009566
2013-10-03,2002.755901179384
2013-10-04,2000.2860192427106
2013-10-07,1991.7110473518587
2013-10-08,2014.4614428844247
2013-10-09,2010.1497806136033
2013-10-10,2000.8894131846237
2013-10-11,2024.4058741593371
2013-10-14,2027.488107344532
2013-10-15,2033.2721065930336
2013-10-16,2017.103836725752
2013-10-17,2010.9920941140272
2013-10-18,2029.506371105923
2013-10-21,2046.9630014044183
2013-10-22,2032.872068109871
2013-10-23,2006.9509000784317
2013-10-24,1991.0891025902388
2013-10-25,1971.50653546509
2013-10-28,1976.8174510063197
2013-10-29,1978.7794250411569
2013-10-30,2016.0520618522266
2013-10-31,2004.9900201953947
2013-11-01,2011.1001613542066
2013-11-04,2006.4632810986468
2013-11-05,1997.7147299290377
2013-11-06,1989.1675186086936
2013-11-07,1976.6958501798604
2013-11-08,1958.4195220865518
2013-11-11,1976.7222712554092
2013-11-12,1974.7875233897857
2013-11-13,1937.2449241162967
2013-11-14,1955.345779330339
2013-11-15,1990.9022890577842
2013-11-18,2055.3779724393553
2013-11-19,2049.290121644111
2013-11-20,2055.542263287268
2013-11-21,2044.5776197480482
2013-11-22,2048.1912966872083
2013-11-25,2045.8887236398107
2013-11-26,2044.2874007087212
2013-11-27,2059.4889246969356
2013-11-28,2066.037955518367
2013-11-29,2074.517163587838
2013-12-02,2079.0338665240265
2013-12-03,2077.602909352523
2013-12-04,2076.9850772521804
2013-12-05,2076.283211691074
2013-12-06,2072.2262265339245
2013-12-09,2078.9900268822257
2013-12-10,2074.481360012735
2013-12-11,2040.6413436680716
2013-12-12,2032.8702378303308
2013-12-13,2034.5743109095029
2013-12-16,2018.1859158519458
2013-12-17,2013.58048221027
2013-12-18,2018.6813150761377
2013-12-19,1996.4846115720088
2013-12-20,1974.2305314419104
2013-12-23,1983.231317122523
2013-12-24,2000.0443405017636
2013-12-25,2004.121502983755
2013-12-26,1994.099230162138
2013-12-27,2007.1482932968863
2013-12-30,2005.565899305513
2013-12-31,2020.5758443811962
2014-01-01,2020.5758443811967
2014-01-02,2019.7386185890164
2014-01-03,1983.221587387767
2014-01-06,1957.9651001435593
2014-01-07,1956.5678196564234
2014-01-08,1972.724791431818
2014-01-09,1953.4065024376457
2014-01-10,1951.7868717107285
2014-01-13,1952.8489580788491
2014-01-14,1951.766621758676
2014-01-15,1957.1071425534674
2014-01-16,1958.6558020033322
2014-01-17,1960.4980481221683
2014-01-20,1942.2845304531081
2014-01-21,1955.126073572355
2014-01-22,1974.1874994100099
2014-01-23,1951.8062627140655
2014-01-24,1933.8442890430451
2014-01-27,1896.6229209323837
2014-01-28,1897.6240361649898
2014-01-29,1912.9842515846387
2014-01-30,1899.8153928112458
2014-01-31,1899.8506595420283
2014-02-03,1899.9300163291568
2014-02-04,1860.2815698567447
2014-02-05,1852.906590640065
2014-02-06,1865.2999847105402
2014-02-07,1883.9824533017622
2014-02-10,1896.1324859271144
2014-02-11,1923.967762960932
2014-02-12,1943.2381591084488
2014-02-13,1930.9456548290161
2014-02-14,1941.9484601918964
2014-02-17,1958.4212402354362
2014-02-18,1950.977992931437
2014-02-19,1958.0791172429297
2014-02-20,1938.55102309469
2014-02-21,1937.9038022487518
2014-02-24,1910.6745585737347
2014-02-25,1893.3928864818015
2014-02-26,1905.2497097627547
2014-02-27,1924.7582444988716
2014-02-28,1929.8141153907377
2014-03-03,1916.9730351656224
2014-03-04,1922.44492670319
2014-03-05,1912.4988782993325
2014-03-06,1923.8886653135712
2014-03-07,1918.4991227375426
2014-03-10,1877.5888389897868
2014-03-11,1882.0420671971044
2014-03-12,1861.5692878438324
2014-03-13,1860.9322607467498
2014-03-14,1839.1661603969826
2014-03-17,1840.356074303786
2014-03-18,1847.4073300009723
2014-03-19,1843.759493209583
2014-03-20,1809.9468604149909
2014-03-21,1844.0009246628963
2014-03-24,1873.613751431825
2014-03-25,1863.2335912207227
2014-03-26,1872.9665843280272
2014-03-27,1864.378675441302
2014-03-28,1880.0320840960187
2014-03-31,1888.6769375831605
2014-04-01,1913.150326574583
2014-04-02,1922.0954198006255
2014-04-03,1921.889660663394
2014-04-04,1921.369507421402
2014-04-07,1914.523532533518
2014-04-08,1941.2337657265361
2014-04-09,1954.888818639939
2014-04-10,1983.1292275987082
2014-04-11,1969.0935796099432
2014-04-14,1968.7100422959895
2014-04-15,1934.5501628869192
2014-04-16,1935.040047932689
2014-04-17,1939.5951193154342
2014-04-18,1939.2534212242897
2014-04-21,1929.916693646638
2014-04-22,1927.9926882627074
2014-04-23,1915.9519441424702
2014-04-24,1917.429590652364
2014-04-25,1890.6054307960178
2014-04-28,1873.5183862696517
2014-04-29,1893.636080942159
2014-04-30,1877.3012698961882
2014-05-01,1877.2658033380412
2014-05-02,1886.2641802875416
2014-05-05,1876.4181560613192
2014-05-06,1878.3603299421356
2014-05-07,1854.7947735829018
2014-05-08,1856.5723364163687
2014-05-09,1856.427129811378
2014-05-12,1889.322309723608
2014-05-13,1897.453005946197
2014-05-14,1911.4643657343222
2014-05-15,1910.301689841507
2014-05-16,1907.4587624995293
2014-05-19,1898.20007140436
2014-05-20,1902.7535810923669
2014-05-21,1915.0857956162918
2014-05-22,1927.2291235526773
2014-05-23,1935.471721503859
2014-05-26,1938.2102834053203
2014-05-27,1933.1157185769077
2014-05-28,1946.6803198221571
2014-05-29,1939.6257003449862
2014-05-30,1942.3148045135529
2014-06-02,1942.1478301874101
2014-06-03,1957.7841386257592
2014-06-04,1944.0999318374606
2014-06-05,1951.1605982027518
2014-06-06,1940.203522661229
2014-06-09,1949.943523420211
2014-06-10,1970.2260378673768
2014-06-11,1967.7203888245726
2014-06-12,1966.6189109356087
2014-06-13,1982.1350638779413
2014-06-16,1984.522389515763
2014-06-17,1972.5903323674922
2014-06-18,1966.8683379675178
2014-06-19,1959.840337819404
2014-06-20,1965.1028220882463
2014-06-23,1942.4409599705473
2014-06-24,1951.8415164791463
2014-06-25,1950.5087402518054
2014-06-26,1977.0870310368562
2014-06-27,1980.2763470609032
2014-06-30,1986.9095099672827
2014-07-01,1986.8633335616926
2014-07-02,2014.94142714486
2014-07-03,2022.7695102455184
2014-07-04,2025.8966107746203
2014-07-07,2026.7924872192782
2014-07-08,2028.371081281318
2014-07-09,1999.799877504974
2014-07-10,2003.8794197086224
2014-07-11,2006.9793506669441
2014-07-14,2019.2549876845528
2014-07-15,2028.5256663354169
2014-07-16,2030.9985731757224
2014-07-17,2027.03877634615
2014-07-18,2025.457703596849
2014-07-21,2021.6398145036276
2014-07-22,2053.5107450644746
2014-07-23,2071.370950594605
2014-07-24,2091.8981369659828
2014-07-25,2100.5720823677675
2014-07-28,2127.989701609462
2014-07-29,2140.010352832716
2014-07-30,2140.79786712569
2014-07-31,2150.2897752592626
2014-08-01,2129.707167023094
2014-08-04,2150.753911102656
2014-08-05,2146.9113208162294
2014-08-06,2144.1841472772526
2014-08-07,2122.749676901881
2014-08-08,2120.8660418516374
2014-08-11,2150.743960989693
2014-08-12,2153.3213929965304
2014-08-13,2167.2249831576005
2014-08-14,2153.675247823144
2014-08-15,2166.503569968426
2014-08-18,2169.9376291515873
2014-08-19,2181.8091133685766
2014-08-20,2185.427266738264
2014-08-21,2168.9465291204024
2014-08-22,2178.356950743076
2014-08-25,2174.2439804959595
2014-08-26,2163.7473634311286
2014-08-27,2158.553866140802
2014-08-28,2139.6099348603307
2014-08-29,2147.7968589690977
2014-09-01,2152.7447179962446
2014-09-02,2162.6172796617684
2014-09-03,2206.518960341911
2014-09-04,2214.105464582626
2014-09-05,2215.268811541361
2014-09-08,2215.7259929884785
2014-09-09,2214.489397698733
2014-09-10,2181.773080352474
2014-09-11,2176.601812277028
2014-09-12,2176.0160259355184
2014-09-15,2157.412826812032
2014-09-16,2128.911259570445
2014-09-17,2146.644207207701
2014-09-18,2136.3539826935653
2014-09-19,2145.454387570469
2014-09-22,2110.8743167274515
2014-09-23,2108.5276409266917
2014-09-24,2128.0933225936274
2014-09-25,2117.4651774474673
2014-09-26,2111.6001669561438
2014-09-29,2083.947104920505
2014-09-30,2069.0919453605397
2014-10-01,2069.0634781761187
2014-10-02,2069.6425271810754
2014-10-03,2080.40837388518
2014-10-06,2098.860934984811
2014-10-07,2108.3081019956867
2014-10-08,2102.375849218992
2014-10-09,2120.995727125185
2014-10-10,2089.840147337899
2014-10-13,2086.693809891335
2014-10-14,2078.855082202492
2014-10-15,2089.04004460961
2014-10-16,2072.078282536542
2014-10-17,2078.393495934116
2014-10-20,2087.2702171947453
2014-10-21,2082.038695183755
2014-10-22,2100.2996744692755
2014-10-23,2090.494692690745
2014-10-24,2087.0326675067595
2014-10-27,2068.2348187454254
2014-10-28,2104.6750842218344
2014-10-29,2134.1285301915786
2014-10-30,2132.8758546435756
2014-10-31,2162.5395453232773
2014-11-03,2158.7145743836586
2014-11-04,2157.0891789638927
2014-11-05,2143.198267739377
2014-11-06,2139.241015947765
2014-11-07,2131.4391699461985
2014-11-10,2161.7818025733372
2014-11-11,2164.1804395934123
2014-11-12,2180.069275237534
2014-11-13,2186.336946892394
2014-11-14,2192.3956302890015
2014-11-17,2168.325406230128
2014-11-18,2144.131895121431
2014-11-19,2134.043415519929
2014-11-20,2132.3576908029504
2014-11-21,2149.6732747871815
2014-11-24,2199.1109312016656
2014-11-25,2205.6288925866675
2014-11-26,2233.330506961054
2014-11-27,2235.4973096921476
2014-11-28,2250.62832902344
2014-12-01,2212.453297292366
2014-12-02,2257.009212401491
2014-12-03,2253.615716723744
2014-12-04,2312.901442159136
2014-12-05,2330.1537218895082
2014-12-08,2362.64769483877
2014-12-09,2283.321186796179
2014-12-10,2320.696886036541
2014-12-11,2298.4200196188326
2014-12-12,2302.1188395003433
2014-12-15,2296.8722799950033
2014-12-16,2298.796743421386
2014-12-17,2301.7857356036134
2014-12-18,2311.3349458561997
2014-12-19,2335.113185171177
2014-12-22,2353.8685884967704
2014-12-23,2326.2007497191958
2014-12-24,2305.218096769292
2014-12-25,2333.1834228014313
2014-12-26,2361.317466326373
2014-12-29,2392.6743321001286
2014-12-30,2382.201880674066
2014-12-31,2411.4141286510103
2015-01-01,2411.4141286510103
2015-01-02,2432.2593492850247
2015-01-05,2454.0839562742885
2015-01-06,2442.095558159869
2015-01-07,2453.329913255862
2015-01-08,2440.9220160816703
2015-01-09,2445.4538464398215
2015-01-12,2438.7925858762023
2015-01-13,2452.081806287144
2015-01-14,2443.452546519034
2015-01-15,2485.2411327158243
2015-01-16,2476.0807991736638
2015-01-19,2369.4868427233296
2015-01-20,2399.2421424279796
2015-01-21,2466.830972905388
2015-01-22,2477.7954084296375
2015-01-23,2495.3280780475843
2015-01-26,2505.6894771426255
2015-01-27,2490.7698964086485
2015-01-28,2479.1934238039
2015-01-29,2452.897541142109
2015-01-30,2433.500756522341
2015-02-02,2408.1423430003683
2015-02-03,2435.2273507349273
2015-02-04,2433.1657139156982
2015-02-05,2425.043296049864
2015-02-06,2404.520159713944
2015-02-09,2401.1786389364397
2015-02-10,2422.4557244556017
2015-02-11,2422.924591320946
2015-02-12,2432.2033955451216
2015-02-13,2455.7658256397335
2015-02-16,2464.1097092900795
2015-02-17,2472.9949020819427
2015-02-18,2476.5843065864237
2015-02-19,2476.8267542317603
2015-02-20,2476.503507369755
2015-02-23,2476.555767255623
2015-02-24,2478.6191077322264
2015-02-25,2469.627299260164
2015-02-26,2503.0443562520272
2015-02-27,2498.146613608518
2015-03-02,2511.172912162477
2015-03-03,2474.7537686738187
2015-03-04,2467.8479299061837
2015-03-05,2450.487244596783
2015-03-06,2447.3237049785566
2015-03-09,2458.9447584777467
2015-03-10,2437.422129391521
2015-03-11,2428.280888369112
2015-03-12,2450.966342535289
2015-03-13,2461.499292485482
2015-03-16,2493.1526437207312
2015-03-17,2509.840283620208
2015-03-18,2549.6133069067464
2015-03-19,2574.4700629436556
2015-03-20,2581.8312542987896
2015-03-23,2608.5863630592216
2015-03-24,2606.2952587905147
2015-03-25,2602.750626575921
2015-03-26,2601.617302465455
2015-03-27,2609.0127737878897
2015-03-30,2675.2856051698977
2015-03-31,2672.5721391576217
2015-04-01,2710.061679488821
2015-04-02,2728.634787677796
2015-04-03,2740.4324095388656
2015-04-06,2740.4747201492096
2015-04-07,2765.270214367021
2015-04-08,2859.9418106666576
2015-04-09,2898.8672620693465
2015-04-10,2943.3917317684563
2015-04-13,3020.0211152784027
2015-04-14,2987.7655509175743
2015-04-15,2977.0454337272467
2015-04-16,3027.9825712660536
2015-04-17,3050.377394232408
2015-04-20,2990.6092576362507
2015-04-21,3057.774451787551
2015-04-22,3109.028046757658
2015-04-23,3105.7370657338165
2015-04-24,3107.0004231856133
2015-04-27,3155.794238021094
2015-04-28,3136.619820011425
2015-04-29,3133.4984420124574
2015-04-30,3113.0706348113204
2015-05-01,3113.1419154119003
2015-05-04,3130.169051066643
2015-05-05,3049.006979324486
2015-05-06,3017.555276018748
2015-05-07,2958.9769199379434
2015-05-08,3011.146336624023
2015-05-11,3062.4532256149537
2015-05-12,3059.628694408684
2015-05-13,3045.0883908029527
2015-05-14,3040.955593826288
2015-05-15,3049.7223220966484
2015-05-18,3029.919125202257
2015-05-19,3084.953233219616
2015-05-20,3080.3250670447246
2015-05-21,3096.3078819189045
2015-05-22,3154.7380907347656
2015-05-25,3196.9502811415446
2015-05-26,3249.580454983575
2015-05-27,3236.2935701297406
2015-05-28,3099.1870721235
2015-05-29,3091.465254235803
2015-06-01,3175.5215228435904
2015-06-02,3189.466503232775
2015-06-03,3192.2180645602048
2015-06-04,3195.700483927084
2015-06-05,3198.9159702361744
2015-06-08,3229.704955097524
2015-06-09,3188.8752370196667
2015-06-10,3166.0902596192764
2015-06-11,3177.345358765945
2015-06-12,3214.5218043838363
2015-06-15,3155.6345999741275
2015-06-16,3076.828412776883
2015-06-17,3115.167848342431
2015-06-18,3054.3251664192812
2015-06-19,2966.6884367036514
2015-06-22,2985.7817005692523
2015-06-23,3051.981700075358
2015-06-24,3088.6853504730066
2015-06-25,3026.118860176584
2015-06-26,2884.6425378348
2015-06-29,2796.3162967998096
2015-06-30,2896.9565993171213
2015-07-01,2831.851441989529
2015-07-02,2777.1588802041906
2015-07-03,2685.3504923435166
2015-07-06,2650.9741472094483
2015-07-07,2590.226074238378
2015-07-08,2432.3630432559294
2015-07-09,2572.0893590922574
2015-07-10,2673.202651997491
2015-07-13,2728.6835596252217
2015-07-14,2697.1227363806543
2015-07-15,2638.0798160038107
2015-07-16,2659.0213766977113
2015-07-17,2724.87842795226
2015-07-20,2727.88260850772
2015-07-21,2744.832837946329
2015-07-22,2727.8543389605584
2015-07-23,2766.796499344834
2015-07-24,2731.864720312724
2015-07-27,2571.9482166026905
2015-07-28,2568.1177587714037
2015-07-29,2616.7232818723023
2015-07-30,2576.8977392819993
2015-07-31,2582.355038679585
2015-08-03,2561.325753247035
2015-08-04,2602.94004294288
2015-08-05,2588.1845410149945
2015-08-06,2570.775570120342
2015-08-07,2607.2244075158715
2015-08-10,2669.9048088268064
2015-08-11,2639.4873065303104
2015-08-12,2581.339566686272
2015-08-13,2602.440068080858
2015-08-14,2605.720938214688
2015-08-17,2599.993705415066
2015-08-18,2501.792125158316
2015-08-19,2501.3823288647013
2015-08-20,2436.8626884486316
2015-08-21,2363.7802106254503
2015-08-24,2196.133416797388
2015-08-25,2134.998486680892
2015-08-26,2110.391682301753
2015-08-27,2214.512152718991
2015-08-28,2251.31587919683
2015-08-31,2247.1452717937304
2015-09-01,2208.5609777545355
2015-09-02,2194.625483663478
2015-09-03,2194.4060586920787
2015-09-04,2190.551354869221
2015-09-07,2152.503014299199
2015-09-08,2219.682064828406
2015-09-09,2289.062822224665
2015-09-10,2250.10071304222
2015-09-11,2244.813387517432
2015-09-14,2223.6037282251905
