Date,AC ASIA ex JP MINIMUM VOLATILITY (USD)
2010-08-04,3569.8580922535957
2010-08-05,3573.097820413259
2010-08-06,3584.2293928476356
2010-08-09,3605.7214721800765
2010-08-10,3570.815052155025
2010-08-11,3532.7118767876077
2010-08-12,3498.8064770482456
2010-08-13,3517.6303441394266
2010-08-16,3526.7394565257696
2010-08-17,3539.219705061595
2010-08-18,3557.8583819929954
2010-08-19,3572.9450684218227
2010-08-20,3564.820954410044
2010-08-23,3564.9111031106404
2010-08-24,3546.452595557672
2010-08-25,3512.502968815404
2010-08-26,3523.083983863702
2010-08-27,3533.8176266646456
2010-08-30,3554.680485079798
2010-08-31,3537.8456901127674
2010-09-01,3582.6541807558024
2010-09-02,3611.5776093388795
2010-09-03,3631.682297998793
2010-09-06,3657.9935399768933
2010-09-07,3652.8541409522827
2010-09-08,3641.9593158623625
2010-09-09,3657.5075915267603
2010-09-10,3674.7011892666424
2010-09-13,3723.7428581432837
2010-09-14,3718.2551618822486
2010-09-15,3726.179480388216
2010-09-16,3718.576512199872
2010-09-17,3744.195360337967
2010-09-20,3754.9988984062293
2010-09-21,3770.5073738520164
2010-09-22,3783.077526871253
2010-09-23,3783.0976608692135
2010-09-24,3797.3176983406793
2010-09-27,3837.3036212368897
2010-09-28,3823.447809755193
2010-09-29,3851.417172376739
2010-09-30,3856.198527152949
2010-10-01,3875.065270974827
2010-10-04,3886.266322571075
2010-10-05,3884.211239912617
2010-10-06,3919.742019247789
2010-10-07,3928.4229543889674
2010-10-08,3903.4731092886955
2010-10-11,3913.613897099022
2010-10-12,3881.035624865087
2010-10-13,3929.1522833677454
2010-10-14,3968.184510624994
2010-10-15,3959.1062293900923
2010-10-18,3911.180285643443
2010-10-19,3907.7270566751567
2010-10-20,3907.9394588121368
2010-10-21,3933.0131898345257
2010-10-22,3938.435981737362
2010-10-25,3973.129490017215
2010-10-26,3972.328514149964
2010-10-27,3930.650890693434
2010-10-28,3944.947068224731
2010-10-29,3935.003685101991
2010-11-01,3998.15196087755
2010-11-02,4006.5176834926747
2010-11-03,4037.2331762654544
2010-11-04,4074.955687600153
2010-11-05,4092.2068986762442
2010-11-08,4090.6175231144716
2010-11-09,4096.984341653444
2010-11-10,4090.3584291320076
2010-11-11,4061.206952480722
2010-11-12,4000.394318557443
2010-11-15,3978.6012652699437
2010-11-16,3966.6539765892476
2010-11-17,3914.1080431367586
2010-11-18,3964.348174430093
2010-11-19,3978.3861753793117
2010-11-22,3997.0687040667945
2010-11-23,3931.457838318647
2010-11-24,3923.1854430604094
2010-11-25,3932.0939575533985
2010-11-26,3895.3740714419796
2010-11-29,3927.0401147286234
2010-11-30,3912.600678395121
2010-12-01,3969.184060103378
2010-12-02,4005.3311217462597
2010-12-03,4011.2490245069175
2010-12-06,4021.199486584697
2010-12-07,4033.512167724207
2010-12-08,4001.930088335993
2010-12-09,4019.019682343713
2010-12-10,4001.254109478805
2010-12-13,4013.537577122338
2010-12-14,4030.7307576717008
2010-12-15,3991.2930701262494
2010-12-16,3974.6433106902314
2010-12-17,3989.465220723198
2010-12-20,3966.7182126534626
2010-12-21,3995.3747689477796
2010-12-22,4004.729053043225
2010-12-23,4007.0169543014404
2010-12-24,4006.103309669603
2010-12-27,4019.4937346615848
2010-12-28,4019.8355126123433
2010-12-29,4052.0558938289546
2010-12-30,4076.6995037068473
2010-12-31,4082.4317426866182
2011-01-03,4118.355474744892
2011-01-04,4129.894939540562
2011-01-05,4118.48692595203
2011-01-06,4123.711031068578
2011-01-07,4100.313032392447
2011-01-10,4070.2838967777443
2011-01-11,4084.93887923239
2011-01-12,4100.904973421717
2011-01-13,4111.507949841035
2011-01-14,4107.9404756497925
2011-01-17,4078.373229067055
2011-01-18,4089.7215429229445
2011-01-19,4105.726694498612
2011-01-20,4058.9195800302923
2011-01-21,4029.559825290257
2011-01-24,4010.725363092439
2011-01-25,4020.010832897755
2011-01-26,4031.460334400544
2011-01-27,4038.8227759547894
2011-01-28,4025.475607578603
2011-01-31,3994.338164713433
2011-02-01,3993.616871515565
2011-02-02,4029.1840638042754
2011-02-03,4029.225408353941
2011-02-04,4023.790562676052
2011-02-07,4021.9634546876496
2011-02-08,4007.485400370561
2011-02-09,3970.0509780652023
2011-02-10,3885.425808862855
2011-02-11,3841.795423512041
2011-02-14,3886.2687856964135
2011-02-15,3878.282641451392
2011-02-16,3889.045280377117
2011-02-17,3901.589284170649
2011-02-18,3943.995102963689
2011-02-21,3950.0764291535625
2011-02-22,3879.9677522449774
2011-02-23,3864.276923163817
2011-02-24,3820.060946345702
2011-02-25,3861.1321733035447
2011-02-28,3876.73243588155
2011-03-01,3925.144570056572
2011-03-02,3899.648767723935
2011-03-03,3940.2557640817263
2011-03-04,3987.532306030397
2011-03-07,3969.912464473431
2011-03-08,4000.5856879676535
2011-03-09,4004.4739987817075
2011-03-10,3969.252637756317
2011-03-11,3922.632948285073
2011-03-14,3932.02941744534
2011-03-15,3843.5162538383693
2011-03-16,3871.776810737814
2011-03-17,3828.9463084524928
2011-03-18,3839.9738878295534
2011-03-21,3880.5077277513515
2011-03-22,3906.453439482255
2011-03-23,3921.738739621404
2011-03-24,3942.17332549271
2011-03-25,3973.7931689543543
2011-03-28,3962.931011512914
2011-03-29,3977.2979672524866
2011-03-30,4025.075757025324
2011-03-31,4048.337906966311
2011-04-01,4076.1365150157735
2011-04-04,4099.507917195194
2011-04-05,4101.584501275678
2011-04-06,4132.276777209583
2011-04-07,4137.018223269709
2011-04-08,4143.873023663591
2011-04-11,4132.2668798489785
2011-04-12,4084.99596485192
2011-04-13,4117.094054730424
2011-04-14,4121.65841706084
2011-04-15,4115.718171801644
2011-04-18,4116.879595987621
2011-04-19,4097.380320485253
2011-04-20,4167.330423728586
2011-04-21,4205.374398172147
2011-04-22,4201.8995132065775
2011-04-25,4199.7323961823
2011-04-26,4183.004527748497
2011-04-27,4199.559662488495
2011-04-28,4196.769597385945
2011-04-29,4194.719961863249
2011-05-02,4206.852788593357
2011-05-03,4184.246162035537
2011-05-04,4158.342113149953
2011-05-05,4152.4760417173275
2011-05-06,4138.92995959692
2011-05-09,4158.376955377648
2011-05-10,4170.176871377436
2011-05-11,4189.711809483828
2011-05-12,4132.72017087836
2011-05-13,4158.5386566390835
2011-05-16,4126.728891571124
2011-05-17,4126.895183114594
2011-05-18,4141.585399933502
2011-05-19,4141.867494131065
2011-05-20,4151.185044602771
2011-05-23,4066.2668774298713
2011-05-24,4093.1014070850765
2011-05-25,4070.858295420707
2011-05-26,4108.7154783643655
2011-05-27,4138.425238372525
2011-05-30,4143.478071337067
2011-05-31,4199.594968723005
2011-06-01,4218.484667610328
2011-06-02,4186.538247375371
2011-06-03,4187.594883721191
2011-06-06,4182.965860301674
2011-06-07,4184.403258323452
2011-06-08,4151.143247070314
2011-06-09,4130.869699235142
2011-06-10,4103.0491492980145
2011-06-13,4092.8763717947645
2011-06-14,4121.466938340209
2011-06-15,4124.337107532633
2011-06-16,4061.477179781188
2011-06-17,4050.3000924877306
2011-06-20,4029.6117056734315
2011-06-21,4068.6632936417864
2011-06-22,4084.589365140411
2011-06-23,4054.8723862668444
2011-06-24,4097.275725248225
2011-06-27,4070.914955588522
2011-06-28,4083.5468431536938
2011-06-29,4116.1400805099165
2011-06-30,4168.661104281367
2011-07-01,4186.844741098584
2011-07-04,4236.526604191849
2011-07-05,4231.585240996455
2011-07-06,4221.904023540111
2011-07-07,4236.602752761807
2011-07-08,4253.520999355635
2011-07-11,4214.168971703238
2011-07-12,4136.2929826477775
2011-07-13,4177.591292278629
2011-07-14,4178.901667599092
2011-07-15,4184.132189187113
2011-07-18,4174.699217490887
2011-07-19,4193.911501929601
2011-07-20,4235.595064790947
2011-07-21,4228.165612050178
2011-07-22,4269.117714275677
2011-07-25,4244.738798073711
2011-07-26,4279.311067348987
2011-07-27,4289.481321191959
2011-07-28,4288.070595143098
2011-07-29,4271.296861430564
2011-08-01,4316.311331367583
2011-08-02,4274.21532454906
2011-08-03,4208.369672551129
2011-08-04,4175.636053128977
2011-08-05,4037.2295106231954
2011-08-08,3924.085110265744
2011-08-09,3816.3935191501696
2011-08-10,3869.486511649752
2011-08-11,3887.5837069978343
2011-08-12,3888.8396903159087
2011-08-15,3949.549251794387
2011-08-16,3976.037650447837
2011-08-17,3994.2830343575733
2011-08-18,3972.483713575168
2011-08-19,3878.7835780813243
2011-08-22,3870.6420471591264
2011-08-23,3928.0279352323805
2011-08-24,3883.9494179167496
2011-08-25,3888.492827691596
2011-08-26,3884.392246724935
2011-08-29,3927.041503944566
2011-08-30,3950.4659089155616
2011-08-31,4010.767849904629
2011-09-01,4018.3728239807133
2011-09-02,4006.6619236552324
2011-09-05,3930.8144812434916
2011-09-06,3902.664217976907
2011-09-07,3969.967535896625
2011-09-08,3966.3387227089124
2011-09-09,3941.865129517541
2011-09-12,3869.6313065409126
2011-09-13,3832.081448066026
2011-09-14,3776.863773658528
2011-09-15,3823.0634691130645
2011-09-16,3863.3301293359596
2011-09-19,3778.8963597502316
2011-09-20,3791.2299903059634
2011-09-21,3786.811573957871
2011-09-22,3636.5286110338297
2011-09-23,3555.534491504239
2011-09-26,3481.0513975126414
2011-09-27,3597.7246415909644
2011-09-28,3596.182310852094
2011-09-29,3603.619483549392
2011-09-30,3581.405262507074
2011-10-03,3483.8483482216498
2011-10-04,3426.0863184456225
2011-10-05,3429.8183436769036
2011-10-06,3527.244777550316
2011-10-07,3582.754091894359
2011-10-10,3594.970409536768
2011-10-11,3648.3754396800214
2011-10-12,3673.7635013131285
2011-10-13,3701.6463382466354
2011-10-14,3700.3980648725847
2011-10-17,3762.35859598572
2011-10-18,3679.306601093943
2011-10-19,3712.895376451257
2011-10-20,3649.1317284379356
2011-10-21,3651.4391697497595
2011-10-24,3741.5301537777873
2011-10-25,3778.708456564295
2011-10-26,3787.345880483148
2011-10-27,3849.3539484277726
2011-10-28,3894.5286204396302
2011-10-31,3868.140842604613
2011-11-01,3813.306608785049
2011-11-02,3823.749254588337
2011-11-03,3780.1135229988563
2011-11-04,3857.2195074010715
2011-11-07,3853.7131927347295
2011-11-08,3853.4708517460936
2011-11-09,3869.453862882404
2011-11-10,3752.378521092455
2011-11-11,3783.4705035105535
2011-11-14,3832.087137466459
2011-11-15,3818.232135200689
2011-11-16,3777.409235244436
2011-11-17,3770.7034773893884
2011-11-18,3706.109523450047
2011-11-21,3653.82312340171
2011-11-22,3667.1759275968548
2011-11-23,3612.749656075986
2011-11-24,3630.8880559738045
2011-11-25,3590.573468840072
2011-11-28,3644.990771737865
2011-11-29,3682.3751430409798
2011-11-30,3681.534193973302
2011-12-01,3785.2966353170195
2011-12-02,3798.2399074048585
2011-12-05,3800.758693114741
2011-12-06,3763.229687246951
2011-12-07,3801.8918530830397
2011-12-08,3790.623908540138
2011-12-09,3726.1236731898207
2011-12-12,3740.8061757468363
2011-12-13,3711.8006471096824
2011-12-14,3707.0645641871474
2011-12-15,3654.7067658648994
2011-12-16,3686.596026764394
2011-12-19,3633.009518971633
2011-12-20,3648.0936796524866
2011-12-21,3735.4012888819343
2011-12-22,3733.048607828905
2011-12-23,3768.0218282882997
2011-12-26,3761.7050039526193
2011-12-27,3747.168818318067
2011-12-28,3732.9581730593372
2011-12-29,3732.6948969058917
2011-12-30,3741.050549196545
2012-01-02,3728.783962324436
2012-01-03,3775.1109068210335
2012-01-04,3769.8069888632617
2012-01-05,3768.9372795013987
2012-01-06,3739.046978176753
2012-01-09,3750.438992592378
2012-01-10,3793.0824238669875
2012-01-11,3787.6037283205387
2012-01-12,3786.9870482816023
2012-01-13,3801.856841238422
2012-01-16,3765.3022948326793
2012-01-17,3834.7914472262946
2012-01-18,3831.65360323055
2012-01-19,3861.4729037391958
2012-01-20,3877.3967626278823
2012-01-23,3881.578975399962
2012-01-24,3883.752708591417
2012-01-25,3891.558153226225
2012-01-26,3920.023341269949
2012-01-27,3938.4424980172503
2012-01-30,3921.7414424786984
2012-01-31,3978.6398548890215
2012-02-01,3972.418519104206
2012-02-02,4014.596996964549
2012-02-03,4028.8281784855526
2012-02-06,4030.1669055037664
2012-02-07,4038.402420939069
2012-02-08,4078.20294842536
2012-02-09,4074.9442360772823
2012-02-10,4034.633205819275
2012-02-13,4050.2349137123542
2012-02-14,4032.742692095521
2012-02-15,4080.4660507559524
2012-02-16,4048.43762702079
2012-02-17,4078.4565939112144
2012-02-20,4087.775010393017
2012-02-21,4094.6789573334922
2012-02-22,4114.6542626444025
2012-02-23,4105.931211134636
2012-02-24,4118.137709420193
2012-02-27,4092.1766760482533
2012-02-28,4128.920188284442
2012-02-29,4187.0602851811445
2012-03-01,4163.373536550526
2012-03-02,4182.815447738284
2012-03-05,4136.658373146832
2012-03-06,4092.574371373552
2012-03-07,4079.482615158907
2012-03-08,4128.985377448786
2012-03-09,4148.5048237761675
2012-03-12,4137.485659501541
2012-03-13,4171.335023030447
2012-03-14,4186.485091967218
2012-03-15,4185.410727877736
2012-03-16,4185.187873026919
2012-03-19,4180.948244908753
2012-03-20,4152.289600289564
2012-03-21,4148.838555036861
2012-03-22,4153.948393287472
2012-03-23,4138.980756390439
2012-03-26,4115.462590981758
2012-03-27,4164.657360180088
2012-03-28,4154.1730256770325
2012-03-29,4124.175855788106
2012-03-30,4159.8732370587295
2012-04-02,4158.987463933796
2012-04-03,4176.942857771069
2012-04-04,4155.733212698963
2012-04-05,4133.793170835585
2012-04-06,4134.954682439282
2012-04-09,4110.1831110458925
2012-04-10,4097.909670599459
2012-04-11,4084.771137639683
2012-04-12,4101.289973903718
2012-04-13,4131.80354776302
2012-04-16,4118.490951505378
2012-04-17,4110.508216933735
2012-04-18,4131.039873921302
2012-04-19,4151.391351734468
2012-04-20,4150.013651575753
2012-04-23,4127.258567559452
2012-04-24,4129.771859249164
2012-04-25,4141.658678348503
2012-04-26,4156.175932620033
2012-04-27,4162.497242113348
2012-04-30,4209.481242436714
2012-05-01,4209.992207328321
2012-05-02,4241.331531228267
2012-05-03,4232.784531123485
2012-05-04,4221.007185439419
2012-05-07,4161.510067311364
2012-05-08,4178.890430900785
2012-05-09,4140.361741117511
2012-05-10,4132.382464719053
2012-05-11,4099.770724903198
2012-05-14,4073.8892465204412
2012-05-15,4076.987822694828
2012-05-16,3983.900528210033
2012-05-17,4007.310305477894
2012-05-18,3941.3741526746794
2012-05-21,3950.711401631292
2012-05-22,3978.908121848331
2012-05-23,3927.414299168404
2012-05-24,3918.62850156073
2012-05-25,3916.2798153872363
2012-05-28,3932.767772683578
2012-05-29,3976.3738518403197
2012-05-30,3932.1809500283975
2012-05-31,3947.1555731423496
2012-06-01,3918.4868606307423
2012-06-04,3866.751347724425
2012-06-05,3883.6232263695297
2012-06-06,3926.486850317091
2012-06-07,3963.8626195369648
2012-06-08,3934.47301053457
2012-06-11,3982.9118466999707
2012-06-12,3970.9249704373633
2012-06-13,3991.607098594252
2012-06-14,3975.703601082016
2012-06-15,3999.080070532277
2012-06-18,4047.7522229091187
2012-06-19,4059.314377675987
2012-06-20,4079.891482129216
2012-06-21,4045.1904628284015
2012-06-22,4005.3192631245056
2012-06-25,3991.7698861056692
2012-06-26,3995.17190086837
2012-06-27,4032.934605735687
2012-06-28,4022.837403325081
2012-06-29,4090.0926302730886
2012-07-02,4100.968224966445
2012-07-03,4152.286659999764
2012-07-04,4148.079148551802
2012-07-05,4156.068284046589
2012-07-06,4150.02359785472
2012-07-09,4115.091946957195
2012-07-10,4127.217284072722
2012-07-11,4135.89789722549
2012-07-12,4070.144826292848
2012-07-13,4096.935476294166
2012-07-16,4107.760356376077
2012-07-17,4138.620321684126
2012-07-18,4120.971966757747
2012-07-19,4155.528991739851
2012-07-20,4154.118397119134
2012-07-23,4090.5780557269163
2012-07-24,4087.6104105301956
2012-07-25,4068.5466137300664
2012-07-26,4063.858679421735
2012-07-27,4134.60792373753
2012-07-30,4161.694217719623
2012-07-31,4214.057115186734
2012-08-01,4230.515916988316
2012-08-02,4217.313420053059
2012-08-03,4210.510426873295
2012-08-06,4236.780265463171
2012-08-07,4229.227598548134
2012-08-08,4230.970512358545
2012-08-09,4271.512631105222
2012-08-10,4261.409577412736
2012-08-13,4255.467777630235
2012-08-14,4294.505337883893
2012-08-15,4279.8876465541625
2012-08-16,4276.490308882855
2012-08-17,4266.628676531729
2012-08-20,4269.474979358065
2012-08-21,4292.849082335245
2012-08-22,4277.376069704601
2012-08-23,4314.966664181305
2012-08-24,4282.264583159984
2012-08-27,4274.611120518035
2012-08-28,4263.6506851300655
2012-08-29,4265.203821204058
2012-08-30,4249.6054615276325
2012-08-31,4265.17368961621
2012-09-03,4278.492536994717
2012-09-04,4264.309267446303
2012-09-05,4219.987624629408
2012-09-06,4234.08316523596
2012-09-07,4295.85603595581
2012-09-10,4302.537541475797
2012-09-11,4306.44548099432
2012-09-12,4346.383597628678
2012-09-13,4341.135063563306
2012-09-14,4427.065389472598
2012-09-17,4405.290042286001
2012-09-18,4387.349148458968
2012-09-19,4421.369526575133
2012-09-20,4388.685554540582
2012-09-21,4422.81617167449
2012-09-24,4414.0320602244865
2012-09-25,4413.920703326462
2012-09-26,4384.002237083007
2012-09-27,4408.473279520589
2012-09-28,4467.909554474232
2012-10-01,4447.675058712478
2012-10-02,4457.580065269228
2012-10-03,4471.120031870263
2012-10-04,4490.356363624713
2012-10-05,4499.491069490694
2012-10-08,4476.124796976508
2012-10-09,4482.857204854193
2012-10-10,4467.768733056326
2012-10-11,4453.627545761561
2012-10-12,4473.626298805818
2012-10-15,4469.034453390989
2012-10-16,4478.303659735658
2012-10-17,4494.7940296206425
2012-10-18,4496.678657563115
2012-10-19,4479.702048809659
2012-10-22,4486.216824927497
2012-10-23,4481.730878836578
2012-10-24,4480.465427996553
2012-10-25,4501.992558409415
2012-10-26,4468.714028287739
2012-10-29,4461.09776696574
2012-10-30,4476.472243214022
2012-10-31,4486.540643208227
2012-11-01,4499.184239464899
2012-11-02,4509.8272329805595
2012-11-05,4503.972868860188
2012-11-06,4511.173069091122
2012-11-07,4528.397679751629
2012-11-08,4484.8933284501845
2012-11-09,4484.528247577783
2012-11-12,4491.138440979179
2012-11-13,4464.409997265736
2012-11-14,4471.697604878461
2012-11-15,4445.644836676731
2012-11-16,4436.443399625681
2012-11-19,4455.177508187946
2012-11-20,4469.213485195346
2012-11-21,4484.043676037366
2012-11-22,4503.569020861772
2012-11-23,4535.520217018194
2012-11-26,4547.031741350174
2012-11-27,4545.161096621362
2012-11-28,4534.616523888692
2012-11-29,4572.844713192113
2012-11-30,4595.918373805386
2012-12-03,4592.598276878537
2012-12-04,4585.898430764001
2012-12-05,4615.386252457625
2012-12-06,4608.013875408836
2012-12-07,4610.555616784791
2012-12-10,4615.848047329098
2012-12-11,4629.040388689859
2012-12-12,4647.206170387962
2012-12-13,4645.950377269497
2012-12-14,4647.325403075936
2012-12-17,4635.487322373513
2012-12-18,4646.992389534114
2012-12-19,4664.369995250972
2012-12-20,4653.958833922032
2012-12-21,4626.036950118798
2012-12-24,4637.633786115835
2012-12-25,4645.278368950718
2012-12-26,4650.60015824189
2012-12-27,4652.165779315192
2012-12-28,4663.702315818252
2012-12-31,4665.560760974947
2013-01-01,4666.324783521762
2013-01-02,4723.908760623095
2013-01-03,4730.624769226327
2013-01-04,4730.287149722854
2013-01-07,4731.588021833585
2013-01-08,4728.541950098686
2013-01-09,4733.525159820898
2013-01-10,4741.352761055632
2013-01-11,4741.806029425555
2013-01-14,4766.80379819798
2013-01-15,4767.323307099764
2013-01-16,4748.67825159967
2013-01-17,4750.134317847411
2013-01-18,4791.675849930767
2013-01-21,4777.867847533745
2013-01-22,4779.324598579427
2013-01-23,4777.931840599464
2013-01-24,4772.257808262595
2013-01-25,4769.610097295258
2013-01-28,4755.157876913066
2013-01-29,4774.895042913262
2013-01-30,4787.544578112292
2013-01-31,4780.709461344878
2013-02-01,4792.8060461128935
2013-02-04,4834.785939449584
2013-02-05,4804.387711159893
2013-02-06,4811.976440435083
2013-02-07,4804.141626886928
2013-02-08,4793.610055968188
2013-02-11,4791.575096615513
2013-02-12,4792.154988962125
2013-02-13,4817.143909504957
2013-02-14,4833.0897466478855
2013-02-15,4839.429210728191
2013-02-18,4842.995715444274
2013-02-19,4835.038593231387
2013-02-20,4885.372102554534
2013-02-21,4829.44938642933
2013-02-22,4844.908153425216
2013-02-25,4845.336297168651
2013-02-26,4800.491859798076
2013-02-27,4814.464403230366
2013-02-28,4865.105832036413
2013-03-01,4870.511239144085
2013-03-04,4842.860174421056
2013-03-05,4867.206256801797
2013-03-06,4899.198652973386
2013-03-07,4892.634884474123
2013-03-08,4920.234856245288
2013-03-11,4910.890708258041
2013-03-12,4895.089835655824
2013-03-13,4879.470755208945
2013-03-14,4876.271578304431
2013-03-15,4853.118072352672
2013-03-18,4810.378652497192
2013-03-19,4818.4269729838625
2013-03-20,4804.201251523848
2013-03-21,4799.58341852819
2013-03-22,4784.54955046614
2013-03-25,4831.9524629555735
2013-03-26,4841.606160957781
2013-03-27,4871.485586706024
2013-03-28,4864.933621266506
2013-03-29,4879.619010420456
2013-04-01,4869.798740096121
2013-04-02,4884.24085343393
2013-04-03,4891.229947049006
2013-04-04,4876.738649574244
2013-04-05,4823.417980085426
2013-04-08,4787.966515506342
2013-04-09,4801.3389990478245
2013-04-10,4830.058682218546
2013-04-11,4872.609897981896
2013-04-12,4874.242546747407
2013-04-15,4840.520465723222
2013-04-16,4861.8797069473085
2013-04-17,4866.9313136251785
2013-04-18,4850.100362989393
2013-04-19,4900.62551214074
2013-04-22,4911.994482112493
2013-04-23,4883.8073199296905
2013-04-24,4922.159067154251
2013-04-25,4950.615774173826
2013-04-26,4956.746648618025
2013-04-29,4976.905495049579
2013-04-30,5022.277711334796
2013-05-01,5020.882978326125
2013-05-02,5012.127243768011
2013-05-03,5027.886319463443
2013-05-06,5065.583449361167
2013-05-07,5082.888242991646
2013-05-08,5127.062587603045
2013-05-09,5126.673144036926
2013-05-10,5094.326203535133
2013-05-13,5073.490337542458
2013-05-14,5074.402387963994
2013-05-15,5090.02082793108
2013-05-16,5100.226016124654
2013-05-17,5099.521932040106
2013-05-20,5122.54954865093
2013-05-21,5121.931339343952
2013-05-22,5097.501469640599
2013-05-23,5003.658078633748
2013-05-24,5007.609163862701
2013-05-27,5017.774383594352
2013-05-28,5045.256541102023
2013-05-29,5019.177206777183
2013-05-30,4965.736376357528
2013-05-31,4932.395039616055
2013-06-03,4894.886662743864
2013-06-04,4911.169258885805
2013-06-05,4888.417996066867
2013-06-06,4856.149095393493
2013-06-07,4846.960977464481
2013-06-10,4833.09634573506
2013-06-11,4758.726079252519
2013-06-12,4764.534004667422
2013-06-13,4673.1627226620485
2013-06-14,4733.961587188354
2013-06-17,4765.6928640515725
2013-06-18,4761.4764935619205
2013-06-19,4745.888621114723
2013-06-20,4624.836009418267
2013-06-21,4582.663634892343
2013-06-24,4513.120968815893
2013-06-25,4502.412995857049
2013-06-26,4589.994162916168
2013-06-27,4653.938817802848
2013-06-28,4758.372375708229
2013-07-01,4751.80341588303
2013-07-02,4740.4199186424485
2013-07-03,4670.092720490929
2013-07-04,4699.547034752477
2013-07-05,4735.158607436809
2013-07-08,4658.664866878427
2013-07-09,4701.065634182123
2013-07-10,4731.458571692072
2013-07-11,4838.357538736127
2013-07-12,4842.049691197207
2013-07-15,4844.090774807308
2013-07-16,4849.649219179263
2013-07-17,4853.206083771639
2013-07-18,4843.313087764441
2013-07-19,4821.9726591365215
2013-07-22,4830.319210638972
2013-07-23,4901.750567080391
2013-07-24,4902.383259070529
2013-07-25,4878.884459428803
2013-07-26,4895.403333408559
2013-07-29,4851.916175442274
2013-07-30,4860.873289827686
2013-07-31,4837.64671306201
2013-08-01,4855.1461993984685
2013-08-02,4853.6504314266995
2013-08-05,4871.452645945691
2013-08-06,4839.114413663864
2013-08-07,4799.678805665133
2013-08-08,4814.314792864681
2013-08-09,4807.879979367259
2013-08-12,4838.951988737673
2013-08-13,4886.083224472685
2013-08-14,4878.826688973403
2013-08-15,4854.770982677002
2013-08-16,4846.853829107058
2013-08-19,4799.373368560247
2013-08-20,4733.078202592033
2013-08-21,4704.111425305533
2013-08-22,4664.0410125547705
2013-08-23,4676.475747862285
2013-08-26,4686.865835163906
2013-08-27,4643.079376114233
2013-08-28,4595.834875910814
2013-08-29,4664.44823981198
2013-08-30,4721.597814176298
2013-09-02,4753.003503789276
2013-09-03,4761.21472176069
2013-09-04,4740.7329009507885
2013-09-05,4783.298328865653
2013-09-06,4784.073733464403
2013-09-09,4849.046336914949
2013-09-10,4901.322622004992
2013-09-11,4917.806183664671
2013-09-12,4914.765246609737
2013-09-13,4902.117827281127
2013-09-16,4960.688206344431
2013-09-17,4976.304069983056
2013-09-18,4961.410538025629
2013-09-19,5041.8090216563205
2013-09-20,5032.550119603846
2013-09-23,5055.8036395113895
2013-09-24,5027.758453529558
2013-09-25,5032.602082632555
2013-09-26,5006.341293023119
2013-09-27,5016.526646458962
2013-09-30,4969.737986620453
2013-10-01,4984.6370511377745
2013-10-02,5004.302381722505
2013-10-03,5056.9491047797555
2013-10-04,5068.775484172449
2013-10-07,5047.7045148282095
2013-10-08,5060.473008206327
2013-10-09,5044.742266429886
2013-10-10,5053.874515205792
2013-10-11,5084.6905382559235
2013-10-14,5067.939432595965
2013-10-15,5105.1420069011065
2013-10-16,5083.89855893893
2013-10-17,5094.725565444413
2013-10-18,5130.83612136302
2013-10-21,5127.629131136645
2013-10-22,5126.757571783265
2013-10-23,5115.856298796589
2013-10-24,5115.312673252911
2013-10-25,5088.385076710101
2013-10-28,5104.971127504673
2013-10-29,5106.549791591424
2013-10-30,5161.1105468220985
2013-10-31,5129.014004106175
2013-11-01,5117.845711694701
2013-11-04,5094.344836775572
2013-11-05,5082.079155137036
2013-11-06,5087.362931808396
2013-11-07,5065.747526101862
2013-11-08,5021.647066334663
2013-11-11,5006.388742511457
2013-11-12,5004.091234182077
2013-11-13,4946.70020143181
2013-11-14,4977.743661588718
2013-11-15,5011.576216616652
2013-11-18,5067.276999399721
2013-11-19,5080.475204401195
2013-11-20,5061.42487807977
2013-11-21,5015.689181937324
2013-11-22,5020.627223613312
2013-11-25,5033.684065057616
2013-11-26,5043.362638608947
2013-11-27,5053.084529715413
2013-11-28,5078.699446827382
2013-11-29,5102.538348267291
2013-12-02,5126.639036953038
2013-12-03,5098.222867967799
2013-12-04,5072.303261861788
2013-12-05,5052.317416442854
2013-12-06,5048.7339184233015
2013-12-09,5086.818948351873
2013-12-10,5073.082588572166
2013-12-11,5040.52543811315
2013-12-12,5000.789451683069
2013-12-13,4994.6779691607935
2013-12-16,4975.6795804247695
2013-12-17,4998.230059451418
2013-12-18,4999.387194807752
2013-12-19,4986.956869079116
2013-12-20,4973.6677702984625
2013-12-23,4993.556033436616
2013-12-24,5014.013118976074
2013-12-25,5017.345983166494
2013-12-26,5020.107173969628
2013-12-27,5037.183816492481
2013-12-30,5057.929414825304
2013-12-31,5074.732024326113
2014-01-01,5074.815825097176
2014-01-02,5057.991979220659
2014-01-03,4985.12926025961
2014-01-06,4961.395934138519
2014-01-07,4945.965925571759
2014-01-08,4972.888335681203
2014-01-09,4945.793348524506
2014-01-10,4957.887567273999
2014-01-13,4983.888303583551
2014-01-14,4961.509615606218
2014-01-15,4967.971583178317
2014-01-16,4973.812041873321
2014-01-17,4977.419592885711
2014-01-20,4958.352117882596
2014-01-21,4968.951931344646
2014-01-22,4989.369909145924
2014-01-23,4959.888575320984
2014-01-24,4917.341529274358
2014-01-27,4820.287365388571
2014-01-28,4834.04056631575
2014-01-29,4878.389506837104
2014-01-30,4859.894967808152
2014-01-31,4860.181816007845
2014-02-03,4843.446088922879
2014-02-04,4775.1097695408
