Date,AC FAR EAST MINIMUM VOLATILITY (USD)
2003-06-16,857.1490128215146
2003-06-17,862.5741141465403
2003-06-18,863.8545268808167
2003-06-19,864.1643632424721
2003-06-20,866.8167286802651
2003-06-23,870.4096415335866
2003-06-24,858.3500504069716
2003-06-25,861.1995344386498
2003-06-26,853.2994174294791
2003-06-27,858.1816492614837
2003-06-30,850.0159635027595
2003-07-01,863.6823713867155
2003-07-02,881.5215756113091
2003-07-03,891.4821384854598
2003-07-04,886.5241624781348
2003-07-07,893.6437149070944
2003-07-08,892.9648186508828
2003-07-09,902.3056272403256
2003-07-10,901.3669660780424
2003-07-11,890.3497638676188
2003-07-14,898.7335780924454
2003-07-15,894.618306926191
2003-07-16,890.6471775482959
2003-07-17,878.9760043075753
2003-07-18,880.1509776464304
2003-07-21,882.5027521233106
2003-07-22,876.1985593118386
2003-07-23,881.1459215793808
2003-07-24,882.4345546437605
2003-07-25,883.5806425847095
2003-07-28,889.1275863008203
2003-07-29,887.4479558918354
2003-07-30,875.3657941631075
2003-07-31,874.3795168151294
2003-08-01,877.9997409266746
2003-08-04,870.9205587096474
2003-08-05,866.9714701203426
2003-08-06,863.2532958652411
2003-08-07,868.7706658952552
2003-08-08,866.5225605241963
2003-08-11,878.2453099002001
2003-08-12,882.8975165068175
2003-08-13,889.4746379262481
2003-08-14,895.8662690949977
2003-08-15,895.6360435801586
2003-08-18,900.6866562659626
2003-08-19,903.9902925040494
2003-08-20,917.4104439262784
2003-08-21,924.6477358902234
2003-08-22,925.913221466768
2003-08-25,924.9833243142344
2003-08-26,920.8276002279902
2003-08-27,918.0036521037243
2003-08-28,915.8019770124085
2003-08-29,927.6635706936951
2003-09-01,941.9565680825141
2003-09-02,943.1278533770397
2003-09-03,949.7749058690353
2003-09-04,950.0336027357927
2003-09-05,951.2173688422308
2003-09-08,952.419774431582
2003-09-09,958.6865647574148
2003-09-10,950.2270886729336
2003-09-11,941.654850929776
2003-09-12,952.1354513370093
2003-09-15,952.2736536696691
2003-09-16,967.4381997156252
2003-09-17,974.0219002040831
2003-09-18,982.426523385078
2003-09-19,992.1313908845378
2003-09-22,991.3745127159194
2003-09-23,995.8610716916116
2003-09-24,1007.9469279360959
2003-09-25,995.44470065935
2003-09-26,988.8163811138579
2003-09-29,986.6391633595387
2003-09-30,984.618159693737
2003-10-01,998.5695824420588
2003-10-02,1018.1750443308308
2003-10-03,1025.5704016765696
2003-10-06,1025.888031244157
2003-10-07,1039.9296541166093
2003-10-08,1031.5141798366622
2003-10-09,1041.4464767657005
2003-10-10,1051.996714244928
2003-10-13,1051.4798793781436
2003-10-14,1052.5267885625253
2003-10-15,1047.200732241576
2003-10-16,1058.4027508662857
2003-10-17,1054.6946889272645
2003-10-20,1057.9239857962184
2003-10-21,1058.997272115538
2003-10-22,1055.2852771452365
2003-10-23,1019.5590479942833
2003-10-24,1021.6520590144776
2003-10-27,1037.9452075077852
2003-10-28,1048.9096327470718
2003-10-29,1056.1508888057203
2003-10-30,1053.7141764205082
2003-10-31,1036.5714514777335
2003-11-03,1030.38911715993
2003-11-04,1055.8162910618419
2003-11-05,1049.2837459097655
2003-11-06,1029.500560513785
2003-11-07,1037.9126521106703
2003-11-10,1041.6168757964704
2003-11-11,1024.4574202773822
2003-11-12,1021.1835685898178
2003-11-13,1032.8246298816098
2003-11-14,1028.3088496458
2003-11-17,1003.7918849957676
2003-11-18,1009.0517395465223
2003-11-19,996.0022938711662
2003-11-20,1006.2515812769894
2003-11-21,1006.5130150607425
2003-11-24,1003.7049145536505
2003-11-25,1007.4646330603284
2003-11-26,1019.2116268533437
2003-11-27,1014.6495824665171
2003-11-28,1013.304011256359
2003-12-01,1029.288567161638
2003-12-02,1033.5995692781755
2003-12-03,1033.2282419567566
2003-12-04,1039.1221913683332
2003-12-05,1039.2696846154265
2003-12-08,1032.0082494556589
2003-12-09,1038.7903925800204
2003-12-10,1029.433747496385
2003-12-11,1039.9763360760396
2003-12-12,1046.0738629261466
2003-12-15,1056.275807322143
2003-12-16,1045.740767418904
2003-12-17,1036.8763509102246
2003-12-18,1038.1086957204818
2003-12-19,1048.7163639759488
2003-12-22,1059.210042338198
2003-12-23,1059.6485315004304
2003-12-24,1058.0137614466225
2003-12-25,1056.3923045956078
2003-12-26,1058.4436057387195
2003-12-29,1061.8594518300274
2003-12-30,1071.8113874884523
2003-12-31,1071.362321826515
2004-01-01,1071.362321826515
2004-01-02,1079.3992044649829
2004-01-05,1096.4644721841685
2004-01-06,1097.3449376056763
2004-01-07,1096.57504356397
2004-01-08,1095.8972619792223
2004-01-09,1098.3799623796615
2004-01-12,1095.5734534222418
2004-01-13,1091.5966952196175
2004-01-14,1091.7528619168286
2004-01-15,1082.839772956051
2004-01-16,1086.08035480753
2004-01-19,1090.4751707470152
2004-01-20,1096.0387183231496
2004-01-21,1098.7764773083563
2004-01-22,1106.1372514673762
2004-01-23,1110.2983405645828
2004-01-26,1111.2844925508805
2004-01-27,1115.4220521037153
2004-01-28,1112.2123554333234
2004-01-29,1103.4774078769658
2004-01-30,1102.0340364853246
2004-02-02,1104.5879611847604
2004-02-03,1103.8211229865315
2004-02-04,1094.5519852917664
2004-02-05,1096.8633701773977
2004-02-06,1100.148447374762
2004-02-09,1100.8036812966695
2004-02-10,1101.8625867120693
2004-02-11,1102.8950615688348
2004-02-12,1111.737019223231
2004-02-13,1117.3691397377443
2004-02-16,1119.8071174232234
2004-02-17,1121.8408231786277
2004-02-18,1118.9316829347565
2004-02-19,1113.9735122499076
2004-02-20,1101.044975735975
2004-02-23,1110.938634347877
2004-02-24,1104.2358382872403
2004-02-25,1102.604086108942
2004-02-26,1106.1562582111396
2004-02-27,1125.0082706899009
2004-03-01,1145.2493560173662
2004-03-02,1140.0051448807035
2004-03-03,1134.805952738504
2004-03-04,1133.141362480414
2004-03-05,1136.6749223719646
2004-03-08,1129.953881149218
2004-03-09,1138.5415412983875
2004-03-10,1130.1050355008015
2004-03-11,1122.7537709811768
2004-03-12,1112.4353138192855
2004-03-15,1119.7053939760378
2004-03-16,1130.8603246342914
2004-03-17,1152.2963653063227
2004-03-18,1173.3517050007276
2004-03-19,1167.872265999255
2004-03-22,1153.251255707598
2004-03-23,1152.3170254255397
2004-03-24,1165.5887485645037
2004-03-25,1173.3644923681934
2004-03-26,1185.448019768421
2004-03-29,1191.6526609130603
2004-03-30,1191.0397871998025
2004-03-31,1206.7170650869193
2004-04-01,1204.8313509846853
2004-04-02,1204.3779739498148
2004-04-05,1203.146013132385
2004-04-06,1202.0924056323508
2004-04-07,1210.969202405194
2004-04-08,1207.6063628599456
2004-04-09,1199.293140461352
2004-04-12,1207.5611550224103
2004-04-13,1204.6313514107105
2004-04-14,1187.603640795881
2004-04-15,1170.7121130866772
2004-04-16,1180.2970769883525
2004-04-19,1173.074588796536
2004-04-20,1182.9767525975033
2004-04-21,1170.1007672778787
2004-04-22,1171.0667552632997
2004-04-23,1184.377574410498
2004-04-26,1185.048105248641
2004-04-27,1174.0054712319686
2004-04-28,1171.268001986191
2004-04-29,1161.559717588641
2004-04-30,1138.3386440856661
2004-05-03,1137.0898352347274
2004-05-04,1146.6076830492289
2004-05-05,1150.4988811861367
2004-05-06,1136.4608438541143
2004-05-07,1113.7681882785437
2004-05-10,1060.679098223556
2004-05-11,1064.3183865728906
2004-05-12,1086.3356434956913
2004-05-13,1060.3371842699523
2004-05-14,1056.034792895209
2004-05-17,1030.284007570368
2004-05-18,1039.212007985765
2004-05-19,1076.4852581335313
2004-05-20,1067.757546809709
2004-05-21,1091.3345438520817
2004-05-24,1092.691794202319
2004-05-25,1088.1785281729092
2004-05-26,1105.385165730209
2004-05-27,1114.3973221475776
2004-05-28,1125.291349975477
2004-05-31,1123.9573627630748
2004-06-01,1129.6814503854005
2004-06-02,1125.119787847753
2004-06-03,1102.1689309733563
2004-06-04,1109.0113422688305
2004-06-07,1143.8518192323272
2004-06-08,1149.3554543326918
2004-06-09,1149.0536452553058
2004-06-10,1152.1745436596657
2004-06-11,1141.36429642772
2004-06-14,1127.6560261543793
2004-06-15,1131.1756455785767
2004-06-16,1144.035419884343
2004-06-17,1147.7378792625432
2004-06-18,1139.4498915780703
2004-06-21,1155.2355794899834
2004-06-22,1152.4615099988173
2004-06-23,1159.00662776163
2004-06-24,1181.8348598214197
2004-06-25,1178.2203077009106
2004-06-28,1180.2719789625169
2004-06-29,1175.8996763366274
2004-06-30,1173.0072978118142
2004-07-01,1182.6130957136372
2004-07-02,1171.6732501093495
2004-07-05,1156.9172971199673
2004-07-06,1157.7084280286779
2004-07-07,1157.8378364284733
2004-07-08,1150.573962480819
2004-07-09,1162.6940145368496
2004-07-12,1171.1197910263613
2004-07-13,1165.8575908637838
2004-07-14,1149.943559939288
2004-07-15,1145.823803623011
2004-07-16,1155.9370474241505
2004-07-19,1162.3241849157916
2004-07-20,1154.4746444216048
2004-07-21,1153.1385422272313
2004-07-22,1146.3697263866582
2004-07-23,1135.1678625758525
2004-07-26,1134.6717442292027
2004-07-27,1125.3625476388372
2004-07-28,1126.9194677867074
2004-07-29,1122.5065710741098
2004-07-30,1138.6429066533183
2004-08-02,1139.6810313674584
2004-08-03,1136.3221666681006
2004-08-04,1124.0186171187745
2004-08-05,1127.418261376731
2004-08-06,1130.7361631801107
2004-08-09,1124.0729257936937
2004-08-10,1119.8584474802883
2004-08-11,1121.5038376190066
2004-08-12,1121.2516930799752
2004-08-13,1111.6660863123793
2004-08-16,1105.8049180518346
2004-08-17,1112.2198865872863
2004-08-18,1118.0099944995109
2004-08-19,1130.2061194951127
2004-08-20,1130.3560826504956
2004-08-23,1132.2259644598748
2004-08-24,1131.981225724121
2004-08-25,1138.3671444460426
2004-08-26,1146.4068164827645
2004-08-27,1151.2126155332905
2004-08-30,1148.4057767614074
2004-08-31,1145.6547260362897
2004-09-01,1155.9899818705353
2004-09-02,1158.4156958110793
2004-09-03,1142.1529250823987
2004-09-06,1156.7721476995089
2004-09-07,1163.2712254747598
2004-09-08,1164.4521101604223
2004-09-09,1153.9599569306044
2004-09-10,1153.1419549136926
2004-09-13,1158.8614420605813
2004-09-14,1163.977880770705
2004-09-15,1151.2817568991288
2004-09-16,1155.1132304364098
2004-09-17,1148.702706123926
2004-09-20,1152.0264095485365
2004-09-21,1154.092651316393
2004-09-22,1149.14547524016
2004-09-23,1150.1325492563344
2004-09-24,1140.111056324069
2004-09-27,1135.8989051056826
2004-09-28,1130.2808528050575
2004-09-29,1133.8045554296436
2004-09-30,1146.5535268073513
2004-10-01,1156.0682526178434
2004-10-04,1169.742348780593
2004-10-05,1171.4009391912837
2004-10-06,1173.06351382534
2004-10-07,1171.5720300222617
2004-10-08,1182.8045199726816
2004-10-11,1186.1087473924192
2004-10-12,1171.4622077163901
2004-10-13,1168.4822028418023
2004-10-14,1157.363904172513
2004-10-15,1157.4388703313234
2004-10-18,1154.9824655846749
2004-10-19,1169.2778641137004
2004-10-20,1160.3288972362557
2004-10-21,1162.3918459334639
2004-10-22,1164.3893284785356
2004-10-25,1157.712277055134
2004-10-26,1156.0626436839566
2004-10-27,1160.310389220387
2004-10-28,1172.05206296236
2004-10-29,1169.6734930541343
2004-11-01,1168.3022678707944
2004-11-02,1183.2569398988826
2004-11-03,1188.453592039033
2004-11-04,1190.3195961415722
2004-11-05,1201.7322754403442
2004-11-08,1197.670819632177
2004-11-09,1196.7655446576475
2004-11-10,1189.9649740848351
2004-11-11,1180.5118982087731
2004-11-12,1198.2607507900561
2004-11-15,1212.3201037366548
2004-11-16,1207.1196619615794
2004-11-17,1216.2658317087414
2004-11-18,1212.2894214390694
2004-11-19,1223.2375719891256
2004-11-22,1203.303345045389
2004-11-23,1204.409776852371
2004-11-24,1216.7681481148973
2004-11-25,1223.0933218925004
2004-11-26,1216.2739400232422
2004-11-29,1227.6075053559466
2004-11-30,1222.4821403111528
2004-12-01,1214.1129799424023
2004-12-02,1227.6586405739063
2004-12-03,1234.415577207158
2004-12-06,1228.6638909741912
