Date,MSCI ACWI Minimum Volatility (USD)
2011-12-14,1168.2031403721037
2011-12-15,1171.6915771826443
2011-12-16,1177.0368877755254
2011-12-19,1171.3645552934795
2011-12-20,1188.2819071515332
2011-12-21,1195.5414252329874
2011-12-22,1199.1324043084574
2011-12-23,1207.1369751012737
2011-12-26,1206.816086593115
2011-12-27,1209.3818767149464
2011-12-28,1201.506324049252
2011-12-29,1207.7683325017015
2011-12-30,1210.9710886952898
2012-01-02,1211.2125383026932
2012-01-03,1216.9895464851786
2012-01-04,1214.0047520369912
2012-01-05,1210.750505839919
2012-01-06,1206.4605195974518
2012-01-09,1208.9161359201019
2012-01-10,1217.6230425374838
2012-01-11,1214.7701899317012
2012-01-12,1215.944365713015
2012-01-13,1213.978315926685
2012-01-16,1212.27700420812
2012-01-17,1221.376559413746
2012-01-18,1225.3239842530475
2012-01-19,1228.6138215879037
2012-01-20,1228.9465890651727
2012-01-23,1229.6689100425356
2012-01-24,1225.6190788600863
2012-01-25,1229.6066895642814
2012-01-26,1235.3099322545495
2012-01-27,1232.744036337891
2012-01-30,1229.0614038175797
2012-01-31,1234.1895129292159
2012-02-01,1241.540003625883
2012-02-02,1243.5605232549972
2012-02-03,1247.5074887698397
2012-02-06,1245.9454001296438
2012-02-07,1250.109381999661
2012-02-08,1251.1580194433102
2012-02-09,1249.9920534337175
2012-02-10,1241.2798121653732
2012-02-13,1246.0258142647042
2012-02-14,1243.5859735993006
2012-02-15,1245.666186568643
2012-02-16,1246.3035430193577
2012-02-17,1248.9701542894798
2012-02-20,1252.7343865544399
2012-02-21,1251.5969623203541
2012-02-22,1252.6069465281098
2012-02-23,1257.1139364926405
2012-02-24,1258.8234839128152
2012-02-27,1256.3568675194053
2012-02-28,1261.9527610288499
2012-02-29,1264.3576379597052
2012-03-01,1265.034756954065
2012-03-02,1262.6269319372534
2012-03-05,1261.857518467678
2012-03-06,1251.5137035343698
2012-03-07,1252.995464986867
2012-03-08,1262.4189040308859
2012-03-09,1265.485472297093
2012-03-12,1265.6685473092987
2012-03-13,1273.1584236613992
2012-03-14,1266.570189911662
2012-03-15,1269.3604599993196
2012-03-16,1268.7821756321525
2012-03-19,1269.4513097362603
2012-03-20,1265.9966269721956
2012-03-21,1265.6960477038708
2012-03-22,1266.9700117901468
2012-03-23,1267.8351569097154
2012-03-26,1274.8791857839074
2012-03-27,1278.7662596966359
2012-03-28,1274.8612454084785
2012-03-29,1272.0445910592343
2012-03-30,1278.290364181325
2012-04-02,1284.8390698242836
2012-04-03,1283.403618280471
2012-04-04,1270.6754686138906
2012-04-05,1268.51365490836
2012-04-06,1268.9825775718937
2012-04-09,1263.0099271057975
2012-04-10,1253.2688630622388
2012-04-11,1257.4162602095475
2012-04-12,1264.8635355138579
2012-04-13,1262.0842786623043
2012-04-16,1265.917542552114
2012-04-17,1276.0088170537094
2012-04-18,1275.389187147741
2012-04-19,1274.0137513781003
2012-04-20,1279.6512385900976
2012-04-23,1269.3841532906858
2012-04-24,1273.0012002458902
2012-04-25,1279.4967133931007
2012-04-26,1286.6908952163767
2012-04-27,1289.7948866731704
2012-04-30,1292.8997476519091
2012-05-01,1294.1685574186079
2012-05-02,1295.3457077608891
2012-05-03,1291.9776386685119
2012-05-04,1283.2936200279166
2012-05-07,1279.5931316884885
2012-05-08,1277.1062447325999
2012-05-09,1268.4752684381788
2012-05-10,1271.9226197434036
2012-05-11,1270.2188563758746
2012-05-14,1258.8049738428424
2012-05-15,1257.175727975613
2012-05-16,1249.834879295721
2012-05-17,1239.957708690013
2012-05-18,1230.4928946676387
2012-05-21,1235.4890481802795
2012-05-22,1240.1317936180076
2012-05-23,1232.7352577698714
2012-05-24,1237.1146988613104
2012-05-25,1236.9738277043675
2012-05-28,1238.2254041605452
2012-05-29,1243.6106401024454
2012-05-30,1232.5209821435892
2012-05-31,1234.392400403618
2012-06-01,1220.167579056308
2012-06-04,1220.3444105892763
2012-06-05,1222.6407148635087
2012-06-06,1237.4782516714633
2012-06-07,1241.3580430944078
2012-06-08,1241.7568803537572
2012-06-11,1240.3179048099464
2012-06-12,1244.3254049496225
2012-06-13,1245.9978153816508
2012-06-14,1251.3387765944476
2012-06-15,1257.7844127013177
2012-06-18,1261.9238884684792
2012-06-19,1269.7195827515666
2012-06-20,1270.4850945544251
2012-06-21,1255.931543357736
2012-06-22,1255.9013781052156
2012-06-25,1249.7517986024422
2012-06-26,1253.5692751964018
2012-06-27,1260.9299712180737
2012-06-28,1262.7352803542938
2012-06-29,1284.4842042763707
2012-07-02,1289.436771454112
2012-07-03,1297.0123162111297
2012-07-04,1297.4058496013793
2012-07-05,1294.4051106308027
2012-07-06,1289.9093241713995
2012-07-09,1288.8544368159962
2012-07-10,1289.433806146208
2012-07-11,1290.2506447835274
2012-07-12,1286.834131337288
2012-07-13,1298.2570158312394
2012-07-16,1297.8798644261717
2012-07-17,1304.1991383256106
2012-07-18,1308.5556951796693
2012-07-19,1311.487222451713
2012-07-20,1300.6101929323847
2012-07-23,1288.3460338503792
2012-07-24,1281.3191556105753
2012-07-25,1283.3521840409426
2012-07-26,1297.2914676894857
2012-07-27,1311.7064338603798
2012-07-30,1316.1387578664737
2012-07-31,1314.3894127394415
2012-08-01,1311.9251774352203
2012-08-02,1304.4480576255557
2012-08-03,1313.655613463849
2012-08-06,1315.8746797607002
2012-08-07,1315.5834702355146
2012-08-08,1316.0753867949982
2012-08-09,1317.2012706704418
2012-08-10,1317.7623170273312
2012-08-13,1315.7085380840551
2012-08-14,1320.9885204219804
2012-08-15,1320.6989282619754
2012-08-16,1321.549954466352
2012-08-17,1321.9539706333014
2012-08-20,1321.941948422723
2012-08-21,1323.194047031773
2012-08-22,1320.5322761567882
2012-08-23,1321.9500831859875
2012-08-24,1325.3847034623793
2012-08-27,1325.1359168907736
2012-08-28,1322.3801918490867
2012-08-29,1323.1003910162246
2012-08-30,1317.3385297183008
2012-08-31,1321.886570970363
2012-09-03,1322.3734727205679
2012-09-04,1319.6107853310498
2012-09-05,1317.1413264267069
2012-09-06,1327.623355077022
2012-09-07,1332.314660174116
2012-09-10,1329.0275480542566
2012-09-11,1331.2047127628932
2012-09-12,1334.0048120662739
2012-09-13,1341.8025900663163
2012-09-14,1341.5449586150116
2012-09-17,1339.6242539260413
2012-09-18,1339.1625866468091
2012-09-19,1342.851719384649
2012-09-20,1343.0669655777517
2012-09-21,1346.7623810748823
2012-09-24,1347.9154445832462
2012-09-25,1346.20934238115
2012-09-26,1341.283577284548
2012-09-27,1346.4923999634802
2012-09-28,1345.8672430403153
2012-10-01,1346.5518765211777
2012-10-02,1347.7903423742887
2012-10-03,1348.5528988500773
2012-10-04,1356.2955813377414
2012-10-05,1359.2229550518327
2012-10-08,1356.710359720441
2012-10-09,1346.774235218656
2012-10-10,1340.371786039731
2012-10-11,1337.0784951987825
2012-10-12,1335.789245772718
2012-10-15,1340.2501237860954
2012-10-16,1348.6184159860816
2012-10-17,1355.0312340935277
2012-10-18,1355.7882188635647
2012-10-19,1342.524544653895
2012-10-22,1339.2933395192772
2012-10-23,1329.9553308463237
2012-10-24,1328.068935313529
2012-10-25,1334.075425708295
2012-10-26,1331.4922418969218
2012-10-29,1330.0774189676654
2012-10-30,1331.1629137371349
2012-10-31,1335.437820438298
2012-11-01,1340.136134611052
2012-11-02,1332.5548198000185
2012-11-05,1329.7986259606746
2012-11-06,1333.9466797359235
2012-11-07,1323.4791676459922
2012-11-08,1314.1113803713379
2012-11-09,1313.357519989403
2012-11-12,1311.593786407424
2012-11-13,1310.6450005652796
2012-11-14,1301.8786012497808
2012-11-15,1296.6166474618174
2012-11-16,1298.6372548285312
2012-11-19,1313.2850311027798
2012-11-20,1313.1593751728174
2012-11-21,1315.1782972218084
2012-11-22,1316.9377887019334
2012-11-23,1328.068605743301
2012-11-26,1326.2417857600674
2012-11-27,1325.2556723788803
2012-11-28,1330.2480424803352
2012-11-29,1336.2119560471197
2012-11-30,1339.2397541469
2012-12-03,1335.4312042535996
2012-12-04,1335.1564725160083
2012-12-05,1339.1564675784143
2012-12-06,1339.7558776599217
2012-12-07,1343.1965326213124
2012-12-10,1345.7326461993578
2012-12-11,1348.96761824706
2012-12-12,1346.9867738843282
2012-12-13,1339.6870615755124
2012-12-14,1337.1828864184172
2012-12-17,1343.320965232793
2012-12-18,1348.0743026871605
2012-12-19,1346.0102788255533
2012-12-20,1347.2453690501616
2012-12-21,1339.8257821440343
2012-12-24,1337.0553954972447
2012-12-25,1337.3251196734536
2012-12-26,1332.4966829094778
2012-12-27,1331.5415044647236
2012-12-28,1325.3163723352243
2012-12-31,1332.7983852106115
2013-01-01,1332.932143000221
2013-01-02,1350.8509471072402
2013-01-03,1352.2215575428954
2013-01-04,1357.4790768585835
2013-01-07,1354.0226230773667
2013-01-08,1353.490369109068
2013-01-09,1355.118958169713
2013-01-10,1361.8094056218774
2013-01-11,1363.5940627414955
2013-01-14,1363.750193579801
2013-01-15,1369.3887258996463
2013-01-16,1365.961105972401
2013-01-17,1370.3150529157083
2013-01-18,1374.7515301111343
2013-01-21,1373.8487699525808
2013-01-22,1378.631839149341
2013-01-23,1379.497627514295
2013-01-24,1379.4677223976344
2013-01-25,1383.1015753268084
2013-01-28,1382.243220893916
2013-01-29,1389.6439641833567
2013-01-30,1390.0899781901512
2013-01-31,1390.116637657935
2013-02-01,1395.7601567228576
2013-02-04,1389.105921050492
2013-02-05,1391.609385767171
2013-02-06,1396.9984498043152
2013-02-07,1396.3462407072293
2013-02-08,1400.4098599882818
2013-02-11,1396.5925111647182
2013-02-12,1401.2285014410252
2013-02-13,1400.2049367093462
2013-02-14,1400.532515895259
2013-02-15,1401.2546569255737
2013-02-18,1402.8963373517984
2013-02-19,1412.0072954705947
2013-02-20,1413.6408167504046
2013-02-21,1406.9454494155657
2013-02-22,1415.2183740533226
2013-02-25,1407.2677045812409
2013-02-26,1410.8469569436968
2013-02-27,1419.2252553262151
2013-02-28,1425.0381385885091
2013-03-01,1426.9482337411403
2013-03-04,1433.3194360046937
2013-03-05,1441.3455769682546
2013-03-06,1442.6544585102915
2013-03-07,1442.314139842919
2013-03-08,1442.3415880977955
2013-03-11,1445.9124746990346
2013-03-12,1447.616998589655
2013-03-13,1444.693979401066
2013-03-14,1451.070275174067
2013-03-15,1456.3532119450872
2013-03-18,1447.600557953606
2013-03-19,1453.9209879930613
2013-03-20,1460.4813442839593
2013-03-21,1460.191039128845
2013-03-22,1465.9830136359813
2013-03-25,1467.7247172660554
2013-03-26,1478.1579572748003
2013-03-27,1479.2033016451942
2013-03-28,1488.0874503431553
2013-03-29,1489.2523839972266
2013-04-01,1480.1287854470452
2013-04-02,1486.188152683012
2013-04-03,1483.7033473620622
2013-04-04,1483.5203569999387
2013-04-05,1478.7259874711597
2013-04-08,1483.3110341226757
2013-04-09,1484.5903591259446
2013-04-10,1497.0318057243887
2013-04-11,1504.721488462061
2013-04-12,1505.635437329899
2013-04-15,1487.5869298172106
2013-04-16,1497.5708751514776
2013-04-17,1491.8354913263922
2013-04-18,1489.2260867153338
2013-04-19,1498.282757944749
2013-04-22,1501.779981042129
2013-04-23,1510.2703916219925
2013-04-24,1507.8294003874798
2013-04-25,1514.6463056003636
2013-04-26,1515.500184939361
2013-04-29,1522.2987999725246
2013-04-30,1532.1987123699582
2013-05-01,1524.3944174934188
2013-05-02,1524.8633222621606
2013-05-03,1527.220174928398
2013-05-06,1523.109875719438
2013-05-07,1533.5318552788096
2013-05-08,1539.0033244059853
2013-05-09,1529.9265866261226
2013-05-10,1526.2598280217185
2013-05-13,1523.895809249927
2013-05-14,1531.1690573405315
2013-05-15,1540.9157945212883
2013-05-16,1533.8715285233238
2013-05-17,1534.7047487181644
2013-05-20,1532.563708643543
2013-05-21,1534.3567221671751
2013-05-22,1524.3141984802596
2013-05-23,1507.3136080520517
2013-05-24,1509.135867268551
2013-05-27,1506.5360584247621
2013-05-28,1504.4068841413566
2013-05-29,1491.8582307832307
2013-05-30,1483.7617638015984
2013-05-31,1462.949392204704
2013-06-03,1463.248548219123
2013-06-04,1464.533491121181
2013-06-05,1449.4813938843622
2013-06-06,1453.8711408827978
2013-06-07,1462.676978341662
2013-06-10,1464.5795324430862
2013-06-11,1458.7286483727844
2013-06-12,1455.225860862126
2013-06-13,1456.6183964329534
2013-06-14,1460.8737445692514
2013-06-17,1474.6685959080555
2013-06-18,1476.6436551076838
2013-06-19,1465.807366688602
2013-06-20,1422.4881802951804
2013-06-21,1427.558914318064
2013-06-24,1415.3208255991246
2013-06-25,1422.6252469443916
2013-06-26,1435.411280012621
2013-06-27,1445.1236337269377
2013-06-28,1456.2799644944143
2013-07-01,1461.5356538974045
2013-07-02,1460.899793223257
2013-07-03,1457.2671777433134
2013-07-04,1459.2647063616275
2013-07-05,1460.9515362956547
2013-07-08,1463.4314813259946
2013-07-09,1472.5674659116346
2013-07-10,1479.784584254903
2013-07-11,1502.5135381703008
2013-07-12,1503.635468036966
2013-07-15,1505.4831140265885
2013-07-16,1504.9630245325968
2013-07-17,1504.2015193005354
2013-07-18,1507.7929934191816
2013-07-19,1507.2687161936456
2013-07-22,1511.293733201989
2013-07-23,1514.6149224583226
2013-07-24,1508.1278091659888
2013-07-25,1507.7376146127203
2013-07-26,1509.2102197560914
2013-07-29,1503.088108745913
2013-07-30,1505.5885926414871
2013-07-31,1499.4171454207353
2013-08-01,1509.9904799350963
2013-08-02,1517.7684370067113
2013-08-05,1514.5568634510428
2013-08-06,1514.5708849848934
2013-08-07,1506.4874496554282
2013-08-08,1509.6722833325484
2013-08-09,1507.604451916278
2013-08-12,1506.6500935946365
2013-08-13,1508.7209591757066
2013-08-14,1505.8770526863902
2013-08-15,1488.4881078507512
2013-08-16,1482.9546279106119
2013-08-19,1477.3282024126984
2013-08-20,1478.5429888157892
2013-08-21,1467.2406021777383
2013-08-22,1467.2299291049162
2013-08-23,1476.7878362406814
2013-08-26,1472.444295703914
2013-08-27,1462.6419008239177
2013-08-28,1456.425081357834
2013-08-29,1457.7753317516804
2013-08-30,1456.8962386220105
2013-09-02,1459.7262298863102
2013-09-03,1460.5946764276537
2013-09-04,1464.365975297793
2013-09-05,1463.1104942719205
2013-09-06,1467.0319959079493
2013-09-09,1479.345793445219
2013-09-10,1486.840856289271
2013-09-11,1491.6279739439237
2013-09-12,1489.5074160946235
2013-09-13,1491.6653879931232
2013-09-16,1503.0042428146658
2013-09-17,1503.1867685761224
2013-09-18,1517.3269319790159
2013-09-19,1525.435093970284
2013-09-20,1517.664310004705
2013-09-23,1519.1001792396696
2013-09-24,1515.965602242618
2013-09-25,1512.6247252132248
2013-09-26,1513.1203725755215
2013-09-27,1511.4255335575392
2013-09-30,1504.2047703729047
2013-10-01,1508.8746618062369
2013-10-02,1505.5316014980551
2013-10-03,1500.0715642519144
2013-10-04,1501.2944528096343
2013-10-07,1493.3584536357191
2013-10-08,1487.9242895464138
2013-10-09,1486.5856732480556
2013-10-10,1503.842224266552
2013-10-11,1512.8856839911036
2013-10-14,1515.5446080166298
2013-10-15,1508.180937770542
2013-10-16,1520.1760297947556
2013-10-17,1537.441915714628
2013-10-18,1542.1272483322791
2013-10-21,1542.2797590298908
2013-10-22,1553.0375417375512
2013-10-23,1550.9611394162832
2013-10-24,1551.120693072117
2013-10-25,1550.7124263935996
2013-10-28,1557.4426382911533
2013-10-29,1561.416227496872
2013-10-30,1559.6640654166931
2013-10-31,1556.9100426877385
2013-11-01,1553.0686998859749
2013-11-04,1554.7825083835078
2013-11-05,1551.8513220076493
2013-11-06,1561.6626793787477
2013-11-07,1548.7286388280559
2013-11-08,1548.8614989027178
2013-11-11,1549.0820833765656
2013-11-12,1550.1723158355267
2013-11-13,1551.361533020124
2013-11-14,1559.611313435731
2013-11-15,1565.3136305817325
2013-11-18,1565.7139441344614
2013-11-19,1561.6064532567611
2013-11-20,1556.78124632568
2013-11-21,1556.5471142173253
2013-11-22,1558.3341489412312
2013-11-25,1558.4887134217408
2013-11-26,1554.0703027153045
2013-11-27,1551.463804709159
2013-11-28,1553.0142081252222
2013-11-29,1554.1339076371735
2013-12-02,1551.0953733349925
2013-12-03,1548.712115675888
2013-12-04,1538.6524909571265
2013-12-05,1533.273824328452
2013-12-06,1544.849199358067
2013-12-09,1547.6568542368657
2013-12-10,1542.2913250369243
2013-12-11,1532.5878976610281
2013-12-12,1521.6444166682286
2013-12-13,1519.7806432283069
2013-12-16,1521.7009811689888
2013-12-17,1520.0510646405014
2013-12-18,1535.561898002124
2013-12-19,1533.2002490699829
2013-12-20,1535.5458389879018
2013-12-23,1540.2559130170582
2013-12-24,1542.4896972926954
2013-12-25,1542.235850502085
2013-12-26,1546.8035332871673
2013-12-27,1550.814067753241
2013-12-30,1556.4863699065893
2013-12-31,1558.0939844788745
2014-01-01,1558.1217132653421
2014-01-02,1546.870626852303
2014-01-03,1544.8776882957857
2014-01-06,1537.8458991695406
2014-01-07,1539.5216652081745
2014-01-08,1540.9231755646008
2014-01-09,1539.764408335325
2014-01-10,1546.3702317617194
2014-01-13,1541.330637602592
2014-01-14,1542.3868189174484
2014-01-15,1544.4384573433902
2014-01-16,1547.942654961262
2014-01-17,1546.7715658330553
2014-01-20,1545.8899097208957
2014-01-21,1547.5428514636321
2014-01-22,1548.3967468976828
2014-01-23,1540.0536702730233
2014-01-24,1523.2152106117917
2014-01-27,1509.8032595977982
2014-01-28,1512.0447754909092
2014-01-29,1510.6811141791147
2014-01-30,1512.7037146675511
2014-01-31,1511.3504943490695
2014-02-03,1492.4191072635283
2014-02-04,1482.3429049264912
2014-02-05,1484.022032195381
2014-02-06,1492.666760968162
2014-02-07,1508.7246960856512
2014-02-10,1514.1802089582643
2014-02-11,1525.7611417288133
2014-02-12,1528.575807416413
2014-02-13,1533.7371648232956
2014-02-14,1539.902395220419
2014-02-17,1542.7427117580355
2014-02-18,1550.215201898526
2014-02-19,1547.8747133468164
2014-02-20,1547.706047736575
2014-02-21,1552.8171069468356
2014-02-24,1555.5548712790733
2014-02-25,1558.5174259983926
2014-02-26,1557.627960242284
2014-02-27,1561.5147132001457
2014-02-28,1566.7015295037904
2014-03-03,1555.7139819892288
2014-03-04,1569.4963990871888
2014-03-05,1567.7990266327533
2014-03-06,1571.7007719314488
2014-03-07,1572.7056865943491
2014-03-10,1567.9984779085355
2014-03-11,1570.702642315797
2014-03-12,1565.5332405105562
2014-03-13,1560.377121076856
2014-03-14,1553.2286841400614
2014-03-17,1558.6962286232222
2014-03-18,1565.9049971983338
2014-03-19,1556.8243687170288
2014-03-20,1549.4455326314917
2014-03-21,1548.9815045720393
2014-03-24,1551.139335690398
2014-03-25,1556.1209924903978
2014-03-26,1557.1396222393498
2014-03-27,1563.0090803569458
2014-03-28,1568.9814494377194
2014-03-31,1582.025356326661
2014-04-01,1582.8975728243154
2014-04-02,1583.8854612949906
2014-04-03,1583.759979622224
2014-04-04,1579.1720065338013
2014-04-07,1573.7864303981312
2014-04-08,1579.5532764664877
2014-04-09,1587.0369838979013
2014-04-10,1578.8465259151308
2014-04-11,1567.2492418613008
2014-04-14,1571.7728903828922
2014-04-15,1574.923131193785
2014-04-16,1585.82272443799
2014-04-17,1588.3731939562922
2014-04-18,1589.4699424397572
2014-04-21,1588.1426983735498
2014-04-22,1589.7032584068077
2014-04-23,1588.6448152616624
2014-04-24,1588.041151792948
2014-04-25,1586.6681734884232
2014-04-28,1592.3348936591883
2014-04-29,1598.1335315253255
2014-04-30,1604.9178067733144
2014-05-01,1606.5982704704213
2014-05-02,1604.6100747812786
2014-05-05,1604.365751965641
2014-05-06,1601.2559387351346
2014-05-07,1603.313553922507
2014-05-08,1605.2347169822056
2014-05-09,1606.882545531601
2014-05-12,1611.0527941975276
2014-05-13,1614.8059013933673
2014-05-14,1617.5380991549562
2014-05-15,1612.4581234140373
2014-05-16,1614.618728937034
2014-05-19,1615.3652350751843
2014-05-20,1609.178601288163
2014-05-21,1614.7235849288263
2014-05-22,1620.8906491526218
2014-05-23,1622.0682098610268
2014-05-26,1623.93059584222
2014-05-27,1624.573630169297
2014-05-28,1624.4383093860474
2014-05-29,1628.316833925365
2014-05-30,1629.8853153048292
2014-06-02,1630.6033699169977
2014-06-03,1632.531617572407
2014-06-04,1636.8956211267414
2014-06-05,1638.3243767203612
2014-06-06,1639.8905751049854
2014-06-09,1641.1742261131617
2014-06-10,1641.9970601504274
2014-06-11,1638.8242870165761
2014-06-12,1635.6735905653481
2014-06-13,1637.2797955528677
2014-06-16,1637.3478255179652
2014-06-17,1637.7270388570957
2014-06-18,1645.9481351149543
2014-06-19,1654.6044292328904
2014-06-20,1653.4351911036886
2014-06-23,1648.8801863214053
2014-06-24,1646.760615660154
2014-06-25,1647.1707551109882
2014-06-26,1649.6661253553825
2014-06-27,1653.1603137070795
2014-06-30,1657.8733815503913
2014-07-01,1663.6179917208772
2014-07-02,1664.7161910062364
2014-07-03,1666.8452699096722
2014-07-04,1667.2998845990953
2014-07-07,1665.505837536767
2014-07-08,1664.4871173479846
2014-07-09,1667.6564539136102
2014-07-10,1664.6512922066938
2014-07-11,1664.0111925258805
2014-07-14,1669.6988272179756
2014-07-15,1668.8629449373677
2014-07-16,1672.8999966573908
2014-07-17,1665.652317299208
2014-07-18,1671.981331680751
2014-07-21,1668.4722767467429
2014-07-22,1672.5786478957393
2014-07-23,1675.214564813966
2014-07-24,1676.2682663736655
2014-07-25,1671.746603681725
2014-07-28,1674.4821270026428
2014-07-29,1670.8201768600934
2014-07-30,1665.9467704930191
2014-07-31,1646.5100094776583
2014-08-01,1645.6337307632964
2014-08-04,1646.5460724644072
2014-08-05,1637.5615708854175
2014-08-06,1638.9001285839947
2014-08-07,1638.018282078908
2014-08-08,1643.4869074048763
2014-08-11,1653.5273984306714
2014-08-12,1655.302269451087
2014-08-13,1661.3814914356742
2014-08-14,1670.836111742142
2014-08-15,1671.64272694036
2014-08-18,1680.29359859037
2014-08-19,1687.715270736409
2014-08-20,1689.5804886009716
2014-08-21,1690.5877591060741
2014-08-22,1687.8744777579236
2014-08-25,1692.0864489302612
2014-08-26,1691.2352441943046
2014-08-27,1696.0671663212477
2014-08-28,1694.9361359480777
2014-08-29,1697.678078909531
2014-09-01,1698.7312629634591
2014-09-02,1695.9776750761102
2014-09-03,1702.637979153082
2014-09-04,1699.922199207905
2014-09-05,1702.5014996552472
2014-09-08,1697.955420763042
2014-09-09,1689.1415962209826
2014-09-10,1688.1182692729385
2014-09-11,1688.4296485643654
2014-09-12,1679.2473264514279
2014-09-15,1677.4088175489253
2014-09-16,1681.3664076704079
2014-09-17,1683.3362037330176
2014-09-18,1685.4630662951492
2014-09-19,1684.4802952371322
2014-09-22,1675.2550640483332
2014-09-23,1667.5091136385786
2014-09-24,1673.940920071253
2014-09-25,1662.612510630211
2014-09-26,1664.0434116607064
2014-09-29,1662.1909641781838
2014-09-30,1658.1507357077905
2014-10-01,1649.532799632508
2014-10-02,1647.2076990310013
2014-10-03,1654.244729309788
2014-10-06,1658.251406721521
2014-10-07,1650.3277100044631
2014-10-08,1661.947217324312
2014-10-09,1652.1221369921861
2014-10-10,1642.1231473892901
2014-10-13,1632.546021196657
2014-10-14,1631.466339404016
2014-10-15,1623.913513348714
2014-10-16,1617.2393419107004
2014-10-17,1625.359098014823
2014-10-20,1642.8347288412701
2014-10-21,1655.974496299015
2014-10-22,1659.523575445404
2014-10-23,1663.5047435525062
2014-10-24,1673.2354878773242
2014-10-27,1678.5296226191883
2014-10-28,1690.193725578794
2014-10-29,1692.7264142201745
2014-10-30,1699.5267332091803
2014-10-31,1709.4971087225351
2014-11-03,1705.4904650087674
2014-11-04,1710.741755258125
2014-11-05,1714.9360623222942
2014-11-06,1711.2077517871508
2014-11-07,1711.0830264439905
2014-11-10,1718.9556980129998
2014-11-11,1719.3351717908308
2014-11-12,1720.6096540672156
2014-11-13,1724.7665409383974
2014-11-14,1722.1736513682301
2014-11-17,1720.1996147748782
2014-11-18,1728.9350375329525
2014-11-19,1726.8508252147822
2014-11-20,1727.3705132298173
2014-11-21,1731.8373228801706
2014-11-24,1730.3330396784893
2014-11-25,1731.806384693044
2014-11-26,1737.882775355698
2014-11-27,1733.583548234312
2014-11-28,1737.7341888260146
2014-12-01,1734.200621426766
2014-12-02,1735.8887639808013
2014-12-03,1736.3237151411788
2014-12-04,1738.1446182294521
2014-12-05,1733.1099999289602
2014-12-08,1729.3946245204036
2014-12-09,1727.5938439152549
2014-12-10,1713.1672326066014
2014-12-11,1715.7282296741566
2014-12-12,1702.0399607893416
2014-12-15,1689.6758706841044
2014-12-16,1683.4760773986386
2014-12-17,1696.7716120455816
2014-12-18,1720.6046061583265
2014-12-19,1726.199089599701
2014-12-22,1733.2130184579
2014-12-23,1732.3849739433276
2014-12-24,1737.0901513824272
2014-12-25,1736.1597387737538
2014-12-26,1739.7350427872786
2014-12-29,1743.0111805170886
2014-12-30,1738.5789430821942
2014-12-31,1728.7342145384177
2015-01-01,1728.7409626271879
2015-01-02,1727.8832043740165
2015-01-05,1712.1712109819136
2015-01-06,1704.559035286755
2015-01-07,1714.6487922286267
2015-01-08,1739.261534167071
2015-01-09,1736.6415532446802
2015-01-12,1733.3576337034424
2015-01-13,1737.0725857023879
2015-01-14,1734.758850102609
2015-01-15,1745.1928937997213
2015-01-16,1755.813835876341
2015-01-19,1758.6202658466761
2015-01-20,1763.7404329212384
2015-01-21,1769.5209035580035
2015-01-22,1780.0309374840529
2015-01-23,1778.3474300158382
2015-01-26,1779.0021194183419
2015-01-27,1784.0386906738604
2015-01-28,1771.6346682893673
2015-01-29,1772.530869348816
2015-01-30,1753.9459748053564
2015-02-02,1764.8928303539085
2015-02-03,1773.0470514079684
2015-02-04,1778.5900796126364
2015-02-05,1788.6803277118154
2015-02-06,1773.4633172420267
2015-02-09,1766.7171504196353
2015-02-10,1775.0892608445336
2015-02-11,1769.7825035035082
2015-02-12,1781.8778903970422
2015-02-13,1784.8096687329223
2015-02-16,1784.3408736477988
2015-02-17,1782.7081247986532
2015-02-18,1790.7398586642096
2015-02-19,1786.3137747168903
2015-02-20,1791.7313125950352
2015-02-23,1794.4780337865495
2015-02-24,1795.4777962569071
2015-02-25,1800.7975390229121
2015-02-26,1801.2154573797607
2015-02-27,1801.2501661671467
2015-03-02,1802.4185318804318
2015-03-03,1799.786373662484
2015-03-04,1792.9898826893002
2015-03-05,1798.2990171482072
2015-03-06,1778.0055279730843
2015-03-09,1774.633272216026
2015-03-10,1755.384242648207
2015-03-11,1751.225606823751
2015-03-12,1770.2399008826505
2015-03-13,1763.7843949400733
2015-03-16,1776.5607239548267
2015-03-17,1775.8331227425535
2015-03-18,1792.7138105187216
2015-03-19,1793.2535193572726
2015-03-20,1807.634123583827
2015-03-23,1817.9597688500207
2015-03-24,1816.9730466416138
2015-03-25,1804.8553568440252
2015-03-26,1795.015819744485
2015-03-27,1797.7537431782732
2015-03-30,1805.9778663426162
2015-03-31,1797.4140382056974
2015-04-01,1794.8990331608843
2015-04-02,1804.9798821283212
2015-04-03,1806.94167886721
2015-04-06,1818.9476045771928
2015-04-07,1814.5450605556252
2015-04-08,1824.5230168519342
2015-04-09,1830.6198883982395
2015-04-10,1835.7831609429454
2015-04-13,1831.2535185997529
2015-04-14,1836.51739834616
2015-04-15,1833.4618796355658
2015-04-16,1839.1717750495122
2015-04-17,1828.7877325527902
2015-04-20,1833.380123807495
2015-04-21,1840.777623311245
2015-04-22,1842.3970895568966
2015-04-23,1852.4420880808261
2015-04-24,1858.0191792633234
2015-04-27,1855.0777004583447
2015-04-28,1859.4627029128735
2015-04-29,1850.7319710273553
2015-04-30,1828.8674924071572
2015-05-01,1834.7381373437238
2015-05-04,1840.0405583829486
2015-05-05,1828.2425608942208
2015-05-06,1825.752945066908
