Date,EM FAR EAST EQUAL WEIGHTED
2005-01-27,1508.552936150636
2005-01-28,1520.471488526206
2005-01-31,1529.9095586554101
2005-02-01,1526.454835969629
2005-02-02,1529.5630877089172
2005-02-03,1548.4140371983397
2005-02-04,1551.9721528608538
2005-02-07,1578.6970834364981
2005-02-08,1586.472925123992
2005-02-09,1582.2030443467816
2005-02-10,1569.331475100672
2005-02-11,1574.3172916506421
2005-02-14,1584.333289635407
2005-02-15,1590.5080308399765
2005-02-16,1590.268608193638
2005-02-17,1574.868786909416
2005-02-18,1584.7012172388515
2005-02-21,1585.6035789468551
2005-02-22,1570.0758571447545
2005-02-23,1572.9374662758973
2005-02-24,1581.3511414454522
2005-02-25,1589.484293330288
2005-02-28,1590.485996396227
2005-03-01,1605.16331794435
2005-03-02,1601.213207499024
2005-03-03,1603.6127923047911
2005-03-04,1586.4398527380158
2005-03-07,1599.90431029508
2005-03-08,1580.116497865144
2005-03-09,1591.0852689475016
2005-03-10,1577.3451384228026
2005-03-11,1579.1486573680002
2005-03-14,1584.3810603221154
2005-03-15,1564.7605599356798
2005-03-16,1556.0958939943926
2005-03-17,1552.0994140558876
2005-03-18,1554.9643164290064
2005-03-21,1562.1490547418293
2005-03-22,1546.1450540741018
2005-03-23,1556.7499573812727
2005-03-24,1549.5375901419154
2005-03-25,1557.396354652189
2005-03-28,1563.7792423823385
2005-03-29,1532.7700347761233
2005-03-30,1521.150508601001
2005-03-31,1532.5362326545892
2005-04-01,1553.0145497616504
2005-04-04,1558.6200012294187
2005-04-05,1555.4710753100771
2005-04-06,1555.8322071294888
2005-04-07,1548.0886052599533
2005-04-08,1560.319671978641
2005-04-11,1543.4761232879266
2005-04-12,1552.6996059535782
2005-04-13,1559.5958509091197
2005-04-14,1550.9088760451605
2005-04-15,1518.6650542601878
2005-04-18,1470.1702948981995
2005-04-19,1479.1119730259734
2005-04-20,1479.8661496886984
2005-04-21,1471.5301623970659
2005-04-22,1482.9516988031703
2005-04-25,1489.0420155139514
2005-04-26,1495.9201078975914
2005-04-27,1487.3009778963442
2005-04-28,1492.981855060762
2005-04-29,1496.93455313252
2005-05-02,1506.2064504786317
2005-05-03,1506.8834235135066
2005-05-04,1515.2805991844787
2005-05-05,1532.8693689158881
2005-05-06,1551.311146449273
2005-05-09,1547.6829182815754
2005-05-10,1536.9405711477561
2005-05-11,1532.1872644823693
2005-05-12,1539.5809075812826
2005-05-13,1544.568743942918
2005-05-16,1534.5717370260236
2005-05-17,1527.344588859531
2005-05-18,1525.7013519350799
2005-05-19,1543.0923055828694
2005-05-20,1548.2561939663276
2005-05-23,1537.2249444319282
2005-05-24,1541.9166460280665
2005-05-25,1528.0833374344904
2005-05-26,1538.5756755030989
2005-05-27,1549.6776009559085
2005-05-30,1564.1891995108842
2005-05-31,1571.6115290889304
2005-06-01,1576.0621195669285
2005-06-02,1581.7279753650923
2005-06-03,1600.777617510917
2005-06-06,1612.1382626288423
2005-06-07,1610.9984859735807
2005-06-08,1613.358996014543
2005-06-09,1625.8917799154196
2005-06-10,1645.4150556615496
2005-06-13,1656.1748267050186
2005-06-14,1650.9176141224198
2005-06-15,1658.5583248626294
2005-06-16,1662.2227771185226
2005-06-17,1645.7525333486933
2005-06-20,1652.798426276322
2005-06-21,1647.2484727034926
2005-06-22,1666.0094429739813
2005-06-23,1683.781489051371
2005-06-24,1669.0442660712383
2005-06-27,1646.6583688822577
2005-06-28,1654.903605055508
2005-06-29,1649.4818097374846
2005-06-30,1638.2032056532055
2005-07-01,1661.5952050001454
2005-07-04,1658.6908440400541
2005-07-05,1646.9650696956485
2005-07-06,1646.8583606753427
2005-07-07,1631.6355803128865
2005-07-08,1631.5107821271024
2005-07-11,1637.1025524520367
2005-07-12,1634.33380727621
2005-07-13,1655.3408326629074
2005-07-14,1670.1813051196245
2005-07-15,1672.7496540721854
2005-07-18,1671.7432521150038
2005-07-19,1684.7068490300428
2005-07-20,1692.4883482437967
2005-07-21,1685.5581114235003
2005-07-22,1704.3339186090964
2005-07-25,1721.6172866201837
2005-07-26,1718.6211019191019
2005-07-27,1713.1507993521816
2005-07-28,1719.0654116024848
2005-07-29,1711.08150306178
2005-08-01,1706.2274497116907
2005-08-02,1718.7185030434518
2005-08-03,1722.4322158153086
2005-08-04,1710.9710848922125
2005-08-05,1707.8134320187714
2005-08-08,1699.3315359688697
2005-08-09,1706.6609327309034
2005-08-10,1704.4013324781895
2005-08-11,1699.6348054427028
2005-08-12,1702.6441979445374
2005-08-15,1692.035785518465
2005-08-16,1686.9339935754567
2005-08-17,1685.9972667116594
2005-08-18,1688.4973702927853
2005-08-19,1684.894802048754
2005-08-22,1688.411275173418
2005-08-23,1685.8093420251398
2005-08-24,1656.7735376038565
2005-08-25,1648.0662673494594
2005-08-26,1640.6725396717545
2005-08-29,1614.6778285649696
2005-08-30,1635.2521171254668
2005-08-31,1620.4935473228215
2005-09-01,1615.291419125241
2005-09-02,1617.5374035546604
2005-09-05,1623.4155122505365
2005-09-06,1627.5604219263798
2005-09-07,1643.5271930753527
2005-09-08,1648.8481809542723
2005-09-09,1647.0421512792716
2005-09-12,1677.3925638033295
2005-09-13,1672.8555944131015
2005-09-14,1672.930619409923
2005-09-15,1674.1061914622849
2005-09-16,1672.220760215027
2005-09-19,1681.433283664408
2005-09-20,1693.3684437693641
2005-09-21,1684.0030189515496
2005-09-22,1690.9566434151088
2005-09-23,1685.174076295673
2005-09-26,1699.0959562819571
2005-09-27,1705.058399867105
2005-09-28,1707.0606850408035
2005-09-29,1727.635161513802
2005-09-30,1733.53141270463
2005-10-03,1753.2229275476109
2005-10-04,1759.2074907152792
2005-10-05,1753.961788468731
2005-10-06,1707.7729655522548
2005-10-07,1711.1655329070454
2005-10-10,1732.703720937773
2005-10-11,1741.860921199766
2005-10-12,1713.938906270379
2005-10-13,1714.014887416254
2005-10-14,1686.8023773541174
2005-10-17,1673.807359893046
2005-10-18,1689.0253612312854
2005-10-19,1645.8944189532715
2005-10-20,1650.396495538449
2005-10-21,1648.0360460035056
2005-10-24,1643.1145555643861
2005-10-25,1624.4577581262538
2005-10-26,1628.9527771534945
2005-10-27,1613.0559586273096
2005-10-28,1605.5558168050068
2005-10-31,1643.6539190814797
2005-11-01,1661.8372330490201
2005-11-02,1670.6178973771903
2005-11-03,1684.2192287425592
2005-11-04,1711.3459336029955
2005-11-07,1704.0951417902452
2005-11-08,1710.325331480012
2005-11-09,1733.4782853752656
2005-11-10,1735.4705200695998
2005-11-11,1756.459652017384
2005-11-14,1752.7431053380806
2005-11-15,1752.4407746530678
2005-11-16,1756.1755368784886
2005-11-17,1750.022914927175
2005-11-18,1768.215724046275
2005-11-21,1767.629968660569
2005-11-22,1759.5131219088523
2005-11-23,1770.3048413934828
2005-11-24,1775.8108415778245
2005-11-25,1785.3110465762438
2005-11-28,1777.8653185087408
2005-11-29,1776.3447911720325
2005-11-30,1785.0161979717604
2005-12-01,1790.3064617684613
2005-12-02,1803.5709243602282
2005-12-05,1803.7581411670578
2005-12-06,1806.8826865783963
2005-12-07,1827.9308715415498
2005-12-08,1809.3324520574006
2005-12-09,1812.0352375073871
2005-12-12,1799.9934284990536
2005-12-13,1807.653392698613
2005-12-14,1794.784993216797
2005-12-15,1808.2169113181496
2005-12-16,1796.8410466501648
2005-12-19,1814.9085113634292
2005-12-20,1834.8967077296854
2005-12-21,1852.988474723533
2005-12-22,1839.466366489727
2005-12-23,1852.2120260350057
2005-12-26,1856.151964588482
2005-12-27,1860.957250143833
2005-12-28,1852.4832746352483
2005-12-29,1879.4576302920657
2005-12-30,1886.028942584214
2006-01-02,1878.5227846709051
2006-01-03,1879.1771881835418
2006-01-04,1895.6515871295042
2006-01-05,1926.9231408528146
2006-01-06,1930.5384390962788
2006-01-09,1972.6291190246297
2006-01-10,1960.3288172008545
2006-01-11,1957.2368176584562
2006-01-12,1980.9884249436789
2006-01-13,1971.9431410386712
2006-01-16,1963.9264696325672
2006-01-17,1948.7054621578357
2006-01-18,1904.2022390965003
2006-01-19,1926.1269620995313
2006-01-20,1913.8068461546995
2006-01-23,1861.7492808081163
2006-01-24,1885.662502944899
2006-01-25,1911.7391730355978
2006-01-26,1920.5895810454972
2006-01-27,1954.7047896976192
2006-01-30,1962.4245849224649
2006-01-31,1961.2543919231573
2006-02-01,1969.3061753623838
2006-02-02,1959.493982796601
2006-02-03,1971.2303898311875
2006-02-06,2003.2204924999708
2006-02-07,2006.5333398195214
2006-02-08,1977.940932933983
2006-02-09,1982.4392584440968
2006-02-10,2001.8118972467255
2006-02-13,1988.853624626487
2006-02-14,2003.0236644511199
2006-02-15,1991.1968991814567
2006-02-16,2000.879177127911
2006-02-17,2001.9524257407936
2006-02-20,2004.3036508836826
2006-02-21,2002.920272307391
2006-02-22,1998.3928986370197
2006-02-23,2001.562309824114
2006-02-24,2016.7847993700686
2006-02-27,2029.771816044859
2006-02-28,2011.2293314664728
2006-03-01,2023.255610417447
2006-03-02,2023.2367588759937
2006-03-03,1999.3429603114998
2006-03-06,2001.0555608859156
2006-03-07,1987.9440753407875
2006-03-08,1962.7504045671371
2006-03-09,1974.9460253517082
2006-03-10,1985.1538485161227
2006-03-13,1990.428864901105
2006-03-14,1969.4636669749527
2006-03-15,1982.069062713872
2006-03-16,1969.213639036779
2006-03-17,1975.1128249451212
2006-03-20,1982.2509109789871
2006-03-21,1990.8421507680364
2006-03-22,1967.4029838125932
2006-03-23,1988.8557371893323
2006-03-24,1991.6103859392915
2006-03-27,2005.1701785944895
2006-03-28,1994.4899992008372
2006-03-29,2013.61139123141
2006-03-30,2003.1616401090862
2006-03-31,2025.9361835769978
2006-04-03,2044.0446138219252
2006-04-04,2036.3293848963842
2006-04-05,2053.174275228384
2006-04-06,2087.3694484978973
2006-04-07,2113.1310986674775
2006-04-10,2111.0979858586365
2006-04-11,2101.8638653305525
2006-04-12,2098.3583614881895
2006-04-13,2114.494432621873
2006-04-14,2130.9838547208024
2006-04-17,2106.4415341844406
2006-04-18,2120.4158239758067
2006-04-19,2132.3089030040096
2006-04-20,2146.3065582574845
2006-04-21,2138.9016404179015
2006-04-24,2126.3108216553187
2006-04-25,2109.608050607937
2006-04-26,2128.9552661027433
2006-04-27,2119.9009763068193
2006-04-28,2098.1151962848226
2006-05-01,2097.1030555675316
2006-05-02,2117.3587682459106
2006-05-03,2146.5475339628433
2006-05-04,2139.287765967598
2006-05-05,2143.0856408680197
2006-05-08,2194.059456246154
2006-05-09,2175.1206688176208
2006-05-10,2170.8631148727495
2006-05-11,2164.911230820802
2006-05-12,2137.5092297490714
2006-05-15,2074.9645161152357
2006-05-16,2041.9945074806883
2006-05-17,2078.7423696079572
2006-05-18,2012.6677961064495
2006-05-19,2028.9944046797305
2006-05-22,1940.680699613464
2006-05-23,1935.820972567712
2006-05-24,1942.5070499466574
2006-05-25,1912.6614366207016
2006-05-26,1952.3263051510253
2006-05-29,1947.9848012510943
2006-05-30,1919.3598844720868
2006-05-31,1919.4354170825122
2006-06-01,1905.6062255790705
2006-06-02,1907.4027305304332
2006-06-05,1884.2250626770788
2006-06-06,1891.5959763705864
2006-06-07,1847.7978430796443
2006-06-08,1801.4971665196063
2006-06-09,1816.0899696526672
2006-06-12,1822.123424128054
2006-06-13,1775.3256226618944
2006-06-14,1774.067121597946
2006-06-15,1780.201491184581
2006-06-16,1842.8407644614363
2006-06-19,1838.4046546022887
2006-06-20,1799.3122135708127
2006-06-21,1788.2383322562528
2006-06-22,1825.9903558865617
2006-06-23,1824.824507120535
2006-06-26,1826.1153112655943
2006-06-27,1834.2231592102016
2006-06-28,1839.5188278570322
2006-06-29,1861.550725345402
2006-06-30,1878.169620344226
2006-07-03,1884.6872983019841
2006-07-04,1897.0725703522514
2006-07-05,1884.5222173227842
2006-07-06,1873.9391479660894
2006-07-07,1880.0218991191994
2006-07-10,1902.234257210505
2006-07-11,1893.6747654552228
2006-07-12,1901.3061811821979
2006-07-13,1880.127609339578
2006-07-14,1845.3892831052099
2006-07-17,1829.8855478189864
2006-07-18,1831.4744160276716
2006-07-19,1822.461048723143
2006-07-20,1861.1641239548946
2006-07-21,1861.3350804695795
2006-07-24,1858.4973282395456
2006-07-25,1874.7875263783856
2006-07-26,1880.4596302117513
2006-07-27,1891.3466891419343
2006-07-28,1885.7886735307657
2006-07-31,1887.1923121113864
2006-08-01,1878.8306277955166
2006-08-02,1871.429648551292
2006-08-03,1877.8067041317404
2006-08-04,1867.447790015258
2006-08-07,1871.1834754503504
2006-08-08,1890.128734960884
2006-08-09,1898.0329766159275
2006-08-10,1908.3100231315857
2006-08-11,1905.5020679715817
2006-08-14,1909.3335173214896
2006-08-15,1906.2510163218687
2006-08-16,1914.7220950462486
2006-08-17,1921.5478869063431
2006-08-18,1928.0555274469687
2006-08-21,1885.2151413662127
2006-08-22,1914.983203777103
2006-08-23,1912.0946905826424
2006-08-24,1900.188945675849
2006-08-25,1906.7122918620953
2006-08-28,1888.7919093427558
2006-08-29,1913.0237029874613
2006-08-30,1911.7785414019158
2006-08-31,1920.10152362715
2006-09-01,1934.1923019189837
2006-09-04,1954.200933834391
2006-09-05,1964.0709183528852
2006-09-06,1961.080001160741
2006-09-07,1967.2384290336731
2006-09-08,1978.3370163622017
2006-09-11,1961.9577589980452
2006-09-12,1949.200631957178
2006-09-13,1966.6976665564182
2006-09-14,1962.3495173103854
2006-09-15,1990.524000828484
2006-09-18,2016.7920996204978
2006-09-19,2018.0571802243146
2006-09-20,2012.3888952782816
2006-09-21,2023.3025603744222
2006-09-22,1993.695319158476
2006-09-25,2008.174287129332
2006-09-26,2008.8097162093538
2006-09-27,2023.685962203288
2006-09-28,2029.1979790159812
2006-09-29,2028.3539778091895
2006-10-02,2022.393693386492
2006-10-03,2024.656458263117
2006-10-04,2015.9021905183833
2006-10-05,2034.3866095199835
2006-10-06,2050.1833349195645
2006-10-09,2022.914046352903
2006-10-10,2045.934170052699
2006-10-11,2045.8343469225388
2006-10-12,2058.758416750928
2006-10-13,2089.432408233049
2006-10-16,2093.4489295050403
2006-10-17,2080.5359953289635
2006-10-18,2088.0185871332537
2006-10-19,2076.3893502639776
2006-10-20,2092.2878633210753
2006-10-23,2099.144163306965
2006-10-24,2109.2430246844406
2006-10-25,2108.818276770377
2006-10-26,2101.312608469237
2006-10-27,2093.5083983413692
2006-10-30,2085.007991501123
2006-10-31,2092.9629066052808
2006-11-01,2110.584270666488
2006-11-02,2129.85986896708
2006-11-03,2154.6357733147815
2006-11-06,2146.4392734351845
2006-11-07,2152.89913688544
2006-11-08,2153.7583647548936
2006-11-09,2167.2872931908946
2006-11-10,2157.7666108475464
2006-11-13,2159.6119987827574
2006-11-14,2177.1015271940655
2006-11-15,2180.9539044757194
2006-11-16,2191.0339084700945
2006-11-17,2196.9467210314474
2006-11-20,2186.5209379925204
2006-11-21,2195.130254941057
2006-11-22,2204.4575987694475
2006-11-23,2209.5345705977506
2006-11-24,2196.490243618301
2006-11-27,2207.8296872440133
2006-11-28,2168.0205772979866
2006-11-29,2193.709212816661
2006-11-30,2203.3892207445547
2006-12-01,2200.997304889164
2006-12-04,2208.702038507861
2006-12-05,2227.507496450134
2006-12-06,2240.403739168231
2006-12-07,2241.1858358797613
2006-12-08,2223.0059799571004
2006-12-11,2236.4259798802636
2006-12-12,2218.636765512851
2006-12-13,2216.3896024458036
2006-12-14,2248.2645813406025
2006-12-15,2273.5408153515814
2006-12-18,2281.8216088819536
2006-12-19,2209.2974422429115
2006-12-20,2255.1541727022104
2006-12-21,2253.5379103360483
2006-12-22,2262.9378503660523
2006-12-25,2266.594091879149
2006-12-26,2270.75482662509
2006-12-27,2290.0573704512917
2006-12-28,2298.0961607021386
2006-12-29,2306.0816989378804
2007-01-01,2306.0816989378804
2007-01-02,2315.526809061156
2007-01-03,2329.226249637918
2007-01-04,2324.844953049314
2007-01-05,2326.3316001703743
2007-01-08,2300.530971611692
2007-01-09,2301.8897233724615
2007-01-10,2277.7761698372874
2007-01-11,2286.066862744256
2007-01-12,2312.5140416824215
2007-01-15,2343.7508321377586
2007-01-16,2357.229603440968
2007-01-17,2351.7885976124185
2007-01-18,2369.8169071508955
2007-01-19,2359.7640628771396
2007-01-22,2368.120755100722
2007-01-23,2355.3934041200614
2007-01-24,2393.154817475905
2007-01-25,2374.002152547566
2007-01-26,2370.540902369247
2007-01-29,2353.508974015873
2007-01-30,2358.968996642917
2007-01-31,2342.2742935749816
2007-02-01,2351.6446117086416
2007-02-02,2392.340624968669
2007-02-05,2414.333933299128
2007-02-06,2430.523815493063
2007-02-07,2428.781273892961
2007-02-08,2440.7098854701007
2007-02-09,2453.2591182714095
2007-02-12,2449.931956372195
2007-02-13,2433.569976248435
2007-02-14,2447.9883153885207
2007-02-15,2469.1109402469815
2007-02-16,2480.1461530420593
2007-02-19,2471.603930679827
2007-02-20,2472.5385799682012
2007-02-21,2491.851394033361
2007-02-22,2502.8590675014307
2007-02-23,2495.3884318816295
2007-02-26,2494.410021195455
2007-02-27,2430.649790271978
2007-02-28,2380.7778104141034
2007-03-01,2363.1555811156295
2007-03-02,2345.038493712208
2007-03-05,2248.563254083281
2007-03-06,2287.154221500271
2007-03-07,2299.462584849977
2007-03-08,2346.5419765534234
2007-03-09,2352.662697648338
2007-03-12,2368.0559500844033
2007-03-13,2366.5777958200515
2007-03-14,2307.1723522381876
2007-03-15,2336.7394614647583
2007-03-16,2327.743123285243
2007-03-19,2342.3405149535233
2007-03-20,2357.6634540681503
2007-03-21,2376.710938810382
2007-03-22,2397.627877420515
2007-03-23,2403.3178942360387
2007-03-26,2411.631569318878
2007-03-27,2406.573329140494
2007-03-28,2376.5468645151345
2007-03-29,2402.414739950875
2007-03-30,2418.5292228273793
2007-04-02,2420.2513284631714
2007-04-03,2440.7391459313017
2007-04-04,2480.2919924276844
2007-04-05,2472.370390968105
2007-04-06,2474.4489693008027
2007-04-09,2507.5771920630787
2007-04-10,2510.468208142059
2007-04-11,2520.234317919538
2007-04-12,2513.3178688861212
2007-04-13,2505.0240870169823
2007-04-16,2525.373807791709
2007-04-17,2517.690126898905
2007-04-18,2519.1018166408894
2007-04-19,2470.0129908410245
2007-04-20,2507.326165317398
2007-04-23,2531.6148277658426
2007-04-24,2525.8185757860706
2007-04-25,2513.032135438552
2007-04-26,2531.4060969407406
2007-04-27,2510.2656616615186
2007-04-30,2500.2736336176354
2007-05-01,2509.836825702156
2007-05-02,2519.642429279638
2007-05-03,2550.625197665946
2007-05-04,2578.8198538012066
2007-05-07,2596.5967814760666
2007-05-08,2604.82499167079
2007-05-09,2606.6880765630626
2007-05-10,2636.872215692107
2007-05-11,2619.7768769128484
2007-05-14,2657.2911623762825
2007-05-15,2621.71820906466
2007-05-16,2642.3795393555624
2007-05-17,2672.857058638133
2007-05-18,2668.147316440233
2007-05-21,2700.9322490055015
2007-05-22,2719.7245719307625
2007-05-23,2717.259794385978
2007-05-24,2712.3209382923587
2007-05-25,2690.8471452581407
2007-05-28,2705.2208295524088
2007-05-29,2706.003239130157
2007-05-30,2700.8398090982564
2007-05-31,2734.288822240017
2007-06-01,2770.4735682283135
2007-06-04,2782.7589337967984
2007-06-05,2776.7793444895997
2007-06-06,2776.0175962390863
2007-06-07,2786.96679950416
2007-06-08,2767.5997239886456
2007-06-11,2774.731940462502
2007-06-12,2800.166232473296
2007-06-13,2786.1365843002864
2007-06-14,2829.5672854391337
2007-06-15,2850.4328011751154
2007-06-18,2889.354365220912
2007-06-19,2884.730843997615
2007-06-20,2900.2581572111944
2007-06-21,2924.969294391142
2007-06-22,2916.3953394077275
2007-06-25,2897.914600850823
2007-06-26,2873.2341723046666
2007-06-27,2856.025534164957
2007-06-28,2873.9126249899787
2007-06-29,2873.9112638706715
2007-07-02,2883.4367020407612
2007-07-03,2938.70225967141
2007-07-04,2959.6373996124153
2007-07-05,2980.953915834694
2007-07-06,2981.255442430536
2007-07-09,3029.93402739541
2007-07-10,3021.8321844017437
2007-07-11,2980.925134741344
2007-07-12,3008.9354353609774
2007-07-13,3051.245473122246
2007-07-16,3035.928151415591
2007-07-17,3041.0827213115836
2007-07-18,3017.618263874662
2007-07-19,3026.2587037819626
2007-07-20,3080.7223684175992
2007-07-23,3113.7933133207794
2007-07-24,3138.213020959533
2007-07-25,3164.1698754910326
2007-07-26,3121.3986352452607
2007-07-27,3015.8628301810963
2007-07-30,3016.1418578470575
2007-07-31,3077.821973573028
2007-08-01,2960.101659283283
2007-08-02,2952.3641850521362
2007-08-03,2962.370712131515
2007-08-06,2882.7443753143016
2007-08-07,2883.4827879003083
2007-08-08,2949.323102384464
2007-08-09,2981.302592517296
2007-08-10,2885.670020860336
2007-08-13,2908.8635933268147
2007-08-14,2896.82599278585
2007-08-15,2826.30847292737
2007-08-16,2658.68276692021
2007-08-17,2575.2220583803214
2007-08-20,2750.0274569936996
2007-08-21,2752.191073179281
2007-08-22,2797.6002762658436
2007-08-23,2866.0074991623374
2007-08-24,2851.2262478250514
2007-08-27,2907.855262255352
2007-08-28,2916.758827904791
2007-08-29,2881.6071589983535
2007-08-30,2924.6343108916894
2007-08-31,2991.9055953032976
2007-09-03,3015.619555661632
2007-09-04,3004.453053238098
2007-09-05,2992.3893279024355
2007-09-06,3007.3820299250956
2007-09-07,2993.520590616547
2007-09-10,2948.2919227680645
2007-09-11,2940.663733957453
2007-09-12,2935.6990244167305
2007-09-13,2949.503122382302
2007-09-14,2984.3816075981194
2007-09-17,2967.3445445033585
2007-09-18,2955.6817861169848
2007-09-19,3017.7767384242097
2007-09-20,3024.2384939738486
2007-09-21,3053.199432606873
2007-09-24,3076.877316194619
2007-09-25,3056.758137022532
2007-09-26,3086.1055739430963
2007-09-27,3139.2393984610217
2007-09-28,3136.2193946742673
2007-10-01,3162.892711213946
2007-10-02,3254.4820516982063
2007-10-03,3232.344739321441
2007-10-04,3207.933772487023
2007-10-05,3239.146889507715
2007-10-08,3280.8393376847616
2007-10-09,3270.4135534442175
2007-10-10,3293.905907692957
2007-10-11,3328.516790784358
2007-10-12,3302.452510236999
2007-10-15,3316.1128393338404
2007-10-16,3318.3381671729608
2007-10-17,3300.1471497932557
2007-10-18,3310.8462856390174
2007-10-19,3296.0157110117243
2007-10-22,3212.615069202098
2007-10-23,3245.689756589944
2007-10-24,3243.219822766583
2007-10-25,3281.909131754902
2007-10-26,3310.534995393757
2007-10-29,3361.663176262457
2007-10-30,3348.2896221605774
2007-10-31,3344.7255874648677
2007-11-01,3345.4883239602195
2007-11-02,3267.4319552534557
2007-11-05,3225.630293332782
2007-11-06,3239.07075363181
2007-11-07,3223.2734806083645
2007-11-08,3130.007843373106
2007-11-09,3141.7153864628044
2007-11-12,3052.3159388974173
2007-11-13,3030.3821430523913
2007-11-14,3092.3429593656697
2007-11-15,3069.264292338399
2007-11-16,3009.2397477516424
2007-11-19,2977.2665208525727
2007-11-20,2946.5350094122396
2007-11-21,2845.645677881885
2007-11-22,2807.641761176305
2007-11-23,2797.1108836343087
2007-11-26,2874.0782294133082
2007-11-27,2849.482646962558
2007-11-28,2855.958852960424
2007-11-29,2925.88850912628
2007-11-30,2958.8148579488766
2007-12-03,2977.437597785139
2007-12-04,2976.936884284791
2007-12-05,3031.1829571784997
2007-12-06,3051.4166961839464
2007-12-07,3034.355119952887
2007-12-10,2975.7944700656003
2007-12-11,2999.6129453966064
2007-12-12,2963.8084144943664
2007-12-13,2921.9525247941556
2007-12-14,2922.81844704189
2007-12-17,2833.817115681012
2007-12-18,2825.6881377431787
2007-12-19,2861.7890793542997
2007-12-20,2843.9855659686145
2007-12-21,2880.820122643933
2007-12-24,2930.9839403926453
2007-12-25,2942.238187712377
2007-12-26,2924.191309198793
2007-12-27,2940.8964910816608
2007-12-28,2921.577084051559
2007-12-31,2961.2282300703428
2008-01-01,2961.2282300703428
2008-01-02,2903.2907693764955
2008-01-03,2875.1898521886847
2008-01-04,2892.015755831323
2008-01-07,2842.1263919169123
2008-01-08,2861.5208303280574
2008-01-09,2905.423903292188
2008-01-10,2873.261503069273
2008-01-11,2847.174672597689
2008-01-14,2815.634181420423
2008-01-15,2813.525410850945
2008-01-16,2738.8922768805346
2008-01-17,2736.247919815503
2008-01-18,2749.9845732665704
2008-01-21,2691.477330675747
2008-01-22,2493.9373321158437
2008-01-23,2540.16778451525
2008-01-24,2542.4241408806224
2008-01-25,2636.5943229104855
2008-01-28,2532.6569804688625
2008-01-29,2560.197971646092
2008-01-30,2523.07086028208
2008-01-31,2540.9089053681246
2008-02-01,2588.681551451262
2008-02-04,2656.261899865412
2008-02-05,2694.2027295063745
2008-02-06,2644.9311809985866
2008-02-07,2673.4501565173377
2008-02-08,2678.2404620727016
2008-02-11,2631.735513227554
2008-02-12,2622.478023813879
2008-02-13,2634.4299869967545
2008-02-14,2700.2064685669106
2008-02-15,2702.625891320902
2008-02-18,2706.385975488593
2008-02-19,2730.5748474683564
2008-02-20,2701.683008948862
2008-02-21,2694.362750259094
2008-02-22,2676.1183405139163
2008-02-25,2697.154578779775
2008-02-26,2693.9898655552975
2008-02-27,2704.042869879233
2008-02-28,2702.5709861071914
2008-02-29,2695.496232377758
2008-03-03,2623.3950578464296
2008-03-04,2619.026216040211
2008-03-05,2594.3629140630082
2008-03-06,2617.6588945971753
2008-03-07,2567.0117693480615
2008-03-10,2468.89515256084
2008-03-11,2496.482015945616
2008-03-12,2493.7915884386575
2008-03-13,2403.2122307951554
2008-03-14,2360.8855435552678
2008-03-17,2237.473392216652
2008-03-18,2250.419621479696
2008-03-19,2309.075069995321
2008-03-20,2332.1779288805465
2008-03-21,2356.914589322121
2008-03-24,2409.9179578490107
2008-03-25,2443.5899267373597
2008-03-26,2429.178585865172
2008-03-27,2417.7496634564272
2008-03-28,2452.9582840273256
2008-03-31,2429.310168139392
2008-04-01,2457.1629542638425
2008-04-02,2501.15166528904
2008-04-03,2503.6183729106788
2008-04-04,2489.042147144384
2008-04-07,2521.8015016247796
2008-04-08,2496.936114352219
2008-04-09,2466.107731380419
2008-04-10,2503.493579940013
2008-04-11,2517.7882561698943
2008-04-14,2464.8942150627317
2008-04-15,2474.207024452686
2008-04-16,2478.456288935624
2008-04-17,2500.2245465817305
2008-04-18,2516.6186847846575
2008-04-21,2516.62346321099
2008-04-22,2509.049188795723
2008-04-23,2554.6170128441086
2008-04-24,2601.0623507704186
2008-04-25,2592.3835702145416
2008-04-28,2596.8244915833384
2008-04-29,2586.297071681873
2008-04-30,2595.351381334313
2008-05-01,2615.3575073827287
2008-05-02,2647.9496712634314
2008-05-05,2633.1813826887587
2008-05-06,2622.3593657957626
2008-05-07,2624.3483511857658
2008-05-08,2577.282835738046
2008-05-09,2564.9546516119476
2008-05-12,2546.4825838043485
2008-05-13,2574.613072363242
2008-05-14,2573.4260239676214
2008-05-15,2607.8289160039053
2008-05-16,2621.104257688842
2008-05-19,2647.8072337228928
2008-05-20,2584.0791188425287
2008-05-21,2557.3125046560262
2008-05-22,2543.981358249618
2008-05-23,2504.704608197228
2008-05-26,2455.1785434515277
2008-05-27,2487.428466890968
2008-05-28,2477.411214483683
2008-05-29,2510.7785561312394
2008-05-30,2507.9847676803347
2008-06-02,2525.0444324487735
2008-06-03,2494.7889723086314
2008-06-04,2493.914800967999
2008-06-05,2470.249029161722
2008-06-06,2447.5981679869533
2008-06-09,2420.195462366979
2008-06-10,2390.172393198162
2008-06-11,2363.6877627999324
2008-06-12,2325.088248036012
2008-06-13,2326.58938795532
2008-06-16,2339.996606534675
2008-06-17,2336.1526094446886
2008-06-18,2343.1385620508963
2008-06-19,2295.4260319589666
2008-06-20,2265.4861746192523
2008-06-23,2258.7492133603623
2008-06-24,2220.893712562053
2008-06-25,2243.8214461019197
2008-06-26,2212.7681166276857
2008-06-27,2158.975916137015
