Date,UNITED KINGDOM HIGH DIVIDEND YIELD
2005-03-31,1521.4571759212827
2005-04-01,1532.1913485452758
2005-04-04,1524.4407125664745
2005-04-05,1537.522947685913
2005-04-06,1541.7052324134102
2005-04-07,1536.8100303374692
2005-04-08,1550.824813275788
2005-04-11,1545.901887211879
2005-04-12,1545.2444638817014
2005-04-13,1560.6282806037927
2005-04-14,1561.838217492311
2005-04-15,1539.7991733093638
2005-04-18,1515.9939701956885
2005-04-19,1527.3263255900965
2005-04-20,1515.1946311687248
2005-04-21,1506.2736640796873
2005-04-22,1519.1346527014275
2005-04-25,1531.4009302940078
2005-04-26,1522.0397299049907
2005-04-27,1508.5401010707965
2005-04-28,1511.4627979462985
2005-04-29,1515.5889922244532
2005-05-02,1510.5254084181724
2005-05-03,1520.3528866334916
2005-05-04,1526.2091448050505
2005-05-05,1540.3012753419669
2005-05-06,1545.1329057623311
2005-05-09,1540.8809449009743
2005-05-10,1526.6561657687753
2005-05-11,1526.7653074876441
2005-05-12,1536.791357319248
2005-05-13,1537.8012322286593
2005-05-16,1523.767808371381
2005-05-17,1529.185612765452
2005-05-18,1540.8676406811173
2005-05-19,1548.9210014836387
2005-05-20,1546.977007186206
2005-05-23,1555.1705200555166
2005-05-24,1557.212608001881
2005-05-25,1555.7884398539227
2005-05-26,1552.896924112979
2005-05-27,1547.31696996513
2005-05-30,1556.3836760230079
2005-05-31,1565.8135019224792
2005-06-01,1589.264045277719
2005-06-02,1586.644897144468
2005-06-03,1583.4975845665308
2005-06-06,1579.5030981771658
2005-06-07,1601.2279777342142
2005-06-08,1597.0321439283323
2005-06-09,1600.0600961620626
2005-06-10,1618.6642058293369
2005-06-13,1628.7496595740101
2005-06-14,1634.096975627134
2005-06-15,1624.3530608252643
2005-06-16,1633.3835652777636
2005-06-17,1623.865936820158
2005-06-20,1632.8044209846182
2005-06-21,1641.5384252549466
2005-06-22,1652.4592364583955
2005-06-23,1673.9331827380418
2005-06-24,1659.0851870047204
2005-06-27,1639.7266728141005
2005-06-28,1654.0935945955341
2005-06-29,1651.0641252782239
2005-06-30,1636.1956974184518
2005-07-01,1649.2051037505644
2005-07-04,1646.886868858391
2005-07-05,1640.35587058538
2005-07-06,1647.2856345908622
2005-07-07,1610.2350235298384
2005-07-08,1623.2340520917903
2005-07-11,1631.4481542740623
2005-07-12,1621.3776822252055
2005-07-13,1632.63110141418
2005-07-14,1640.9886092147283
2005-07-15,1637.8877701816523
2005-07-18,1626.8771188532332
2005-07-19,1621.044648057332
2005-07-20,1616.7069008953058
2005-07-21,1623.3465012212516
2005-07-22,1623.309936430566
2005-07-25,1632.0241977542237
2005-07-26,1635.5493626832679
2005-07-27,1638.3449214636698
2005-07-28,1635.4876287530847
2005-07-29,1628.084583811175
2005-08-01,1636.5736449817227
2005-08-02,1642.825759755028
2005-08-03,1634.7214536464855
2005-08-04,1622.8781528663073
2005-08-05,1627.8826683918776
2005-08-08,1641.456662093434
2005-08-09,1639.028435391577
2005-08-10,1655.7457914819915
2005-08-11,1645.2328181171388
2005-08-12,1646.0379912287742
2005-08-15,1647.7800644725232
2005-08-16,1652.5878240715867
2005-08-17,1649.9851415265837
2005-08-18,1643.7008485510767
2005-08-19,1653.1096522094701
2005-08-22,1651.3513005487296
2005-08-23,1648.5207389366735
2005-08-24,1637.9888465366407
2005-08-25,1634.9772511604776
2005-08-26,1629.5514802359125
2005-08-29,1632.4875254623028
2005-08-30,1629.2625378829869
2005-08-31,1634.7555081062387
2005-09-01,1641.7933676969571
2005-09-02,1648.497878390529
2005-09-05,1666.6483043751266
2005-09-06,1683.0045875784278
2005-09-07,1691.9602130212027
2005-09-08,1690.7434984469442
2005-09-09,1687.1242550228985
2005-09-12,1694.2004306792505
2005-09-13,1689.8250948629668
2005-09-14,1688.3285138978713
2005-09-15,1675.6917763446766
2005-09-16,1677.6362761940982
2005-09-19,1691.9768574683967
2005-09-20,1689.4835518522518
2005-09-21,1673.9641144558468
2005-09-22,1664.1475972043563
2005-09-23,1675.1515962128858
2005-09-26,1688.4524896732369
2005-09-27,1682.3290895203909
2005-09-28,1689.4198744580326
2005-09-29,1682.5330707544424
2005-09-30,1680.4622164766738
2005-10-03,1702.0107649076267
2005-10-04,1704.436709961794
2005-10-05,1683.5631945185785
2005-10-06,1650.066811485332
2005-10-07,1639.655427865643
2005-10-10,1646.5260189347168
2005-10-11,1649.6777929232642
2005-10-12,1632.7883411672242
2005-10-13,1626.2631995705049
2005-10-14,1623.9075832209624
2005-10-17,1615.6181452203712
2005-10-18,1618.9771657351828
2005-10-19,1595.804260013642
2005-10-20,1609.3681463936196
2005-10-21,1607.7987458866762
2005-10-24,1622.2712185808723
2005-10-25,1618.0714916309994
2005-10-26,1621.8285868711268
2005-10-27,1602.2292765139744
2005-10-28,1603.13621462414
2005-10-31,1646.2436885539403
2005-11-01,1644.0076497641705
2005-11-02,1655.092902117996
2005-11-03,1682.59977766215
2005-11-04,1683.775236975028
2005-11-07,1698.0332335705516
2005-11-08,1692.9988907301915
2005-11-09,1697.5593311189311
2005-11-10,1710.692292170677
2005-11-11,1726.6696894550046
2005-11-14,1725.1745766522492
2005-11-15,1727.970508356223
2005-11-16,1709.972505589638
2005-11-17,1712.9605456585584
2005-11-18,1724.6934538802573
2005-11-21,1725.526456577793
2005-11-22,1721.294720488092
2005-11-23,1730.0369737947294
2005-11-24,1721.7932758575353
2005-11-25,1723.517142549438
2005-11-28,1713.6951938790548
2005-11-29,1712.4975036642275
2005-11-30,1705.4340147531323
2005-12-01,1731.6852219171212
2005-12-02,1739.5591013022329
2005-12-05,1726.2155760549822
2005-12-06,1740.140929715374
2005-12-07,1748.2117989670753
2005-12-08,1742.8148439569372
2005-12-09,1742.6288888172935
2005-12-12,1740.2439020264812
2005-12-13,1744.4819396393427
2005-12-14,1740.9619681774388
2005-12-15,1744.080286758035
2005-12-16,1758.7884319168656
2005-12-19,1751.6595893930769
2005-12-20,1772.045811487159
2005-12-21,1777.747831209659
2005-12-22,1770.1773277996958
2005-12-23,1763.8758738463605
2005-12-26,1763.8758738463605
2005-12-27,1764.258589569543
2005-12-28,1757.4366157395507
2005-12-29,1768.2139212505156
2005-12-30,1761.2535417602783
2006-01-02,1761.2535417602783
2006-01-03,1760.9421076611063
2006-01-04,1769.259875806893
2006-01-05,1759.3714068384822
2006-01-06,1777.2303931731876
2006-01-09,1793.9881839090979
2006-01-10,1781.5073753172762
2006-01-11,1788.8122306914272
2006-01-12,1802.2138650302759
2006-01-13,1796.0606038027984
2006-01-16,1790.4293756555555
2006-01-17,1773.1543603355658
2006-01-18,1763.2330614535438
2006-01-19,1776.4067698812921
2006-01-20,1765.0504008596802
2006-01-23,1750.97203641507
2006-01-24,1745.862296355323
2006-01-25,1768.4920094404642
2006-01-26,1779.5569024142783
2006-01-27,1795.864362937845
2006-01-30,1787.7579266233263
2006-01-31,1786.9721810988522
2006-02-01,1818.5394610648427
2006-02-02,1807.9185135499854
2006-02-03,1807.2072405215977
2006-02-06,1808.341389508592
2006-02-07,1803.487070484227
2006-02-08,1808.5362060718853
2006-02-09,1826.4490581517111
2006-02-10,1835.3200067208152
2006-02-13,1844.5918219563516
2006-02-14,1839.2834404560194
2006-02-15,1846.787772925537
2006-02-16,1851.1534403852518
2006-02-17,1846.6590512262399
2006-02-20,1844.4040849846149
2006-02-21,1856.0960366854245
2006-02-22,1871.0371742673162
2006-02-23,1875.2020631806
2006-02-24,1899.6693278791752
2006-02-27,1906.6857032505409
2006-02-28,1885.776687427989
2006-03-01,1887.3954398401622
2006-03-02,1861.618377710667
2006-03-03,1859.4880906249873
2006-03-06,1880.8975470293933
2006-03-07,1874.8566550192375
2006-03-08,1857.918266359863
2006-03-09,1870.4084245481695
2006-03-10,1877.3850778531087
2006-03-13,1886.8716551371244
2006-03-14,1887.1464829594788
2006-03-15,1883.8695057100474
2006-03-16,1886.145449352584
2006-03-17,1889.2070468948905
2006-03-20,1888.5902639779433
2006-03-21,1898.6000025323822
2006-03-22,1903.4432057694953
2006-03-23,1904.6213976453005
2006-03-24,1906.9718706456563
2006-03-27,1892.2721332070787
2006-03-28,1872.6205192773332
2006-03-29,1870.0782287943598
2006-03-30,1876.191640419465
2006-03-31,1858.3706835489568
2006-04-03,1866.714113291519
2006-04-04,1859.1040820939509
2006-04-05,1859.0752347254993
2006-04-06,1868.4373055489652
2006-04-07,1864.302574799949
2006-04-10,1871.7280621707728
2006-04-11,1845.728818512286
2006-04-12,1846.5956193324732
2006-04-13,1858.1851299874697
2006-04-14,1858.1851299874697
2006-04-17,1851.2678664773566
2006-04-18,1846.388879337042
2006-04-19,1868.4974083968577
2006-04-20,1864.751727454511
2006-04-21,1869.3097943058651
2006-04-24,1850.5589134480313
2006-04-25,1855.932416849808
2006-04-26,1859.055025051242
2006-04-27,1847.7047744926224
2006-04-28,1853.412842949403
2006-05-01,1864.6356148799139
2006-05-02,1885.609087581892
2006-05-03,1873.2721162814757
2006-05-04,1873.7420174782503
2006-05-05,1889.8099619996485
2006-05-08,1897.1812011678637
2006-05-09,1900.7990559014283
2006-05-10,1892.7460639633189
2006-05-11,1883.6064788759018
2006-05-12,1848.1730490893603
2006-05-15,1845.769599407518
2006-05-16,1859.2070390679025
2006-05-17,1825.6465677994229
2006-05-18,1833.3010223409883
2006-05-19,1824.5513440506525
2006-05-22,1782.532129034665
2006-05-23,1814.2919241893503
2006-05-24,1791.9190170151903
2006-05-25,1813.585799590443
2006-05-26,1836.9837947701271
2006-05-29,1835.7455173945148
2006-05-30,1794.0707304807481
2006-05-31,1820.4549298223096
2006-06-01,1829.2747101403193
2006-06-02,1838.0759914848309
2006-06-05,1821.051771845464
2006-06-06,1803.9098520159503
2006-06-07,1828.4863053550978
2006-06-08,1807.3483676083508
2006-06-09,1836.127181703622
2006-06-12,1831.689942689672
2006-06-13,1799.8670669495255
2006-06-14,1810.2807253921526
2006-06-15,1834.981564706435
2006-06-16,1832.039933907693
2006-06-19,1841.9501515453683
2006-06-20,1842.8168650765645
2006-06-21,1831.4508768571775
2006-06-22,1839.7090416735557
2006-06-23,1833.0668208542281
2006-06-26,1824.475836325981
2006-06-27,1811.4549786489451
2006-06-28,1821.9045633192486
2006-06-29,1847.8861779146011
2006-06-30,1853.0534727553752
2006-07-03,1855.7396571058985
2006-07-04,1867.3425981147816
2006-07-05,1851.4807887398988
2006-07-06,1871.254427372105
2006-07-07,1871.138847625973
2006-07-10,1875.6663492230475
2006-07-11,1863.5117325188799
2006-07-12,1857.32385911621
2006-07-13,1836.900744000733
2006-07-14,1821.2699885754503
2006-07-17,1827.9446936676654
2006-07-18,1835.9796301662204
2006-07-19,1875.7999292846916
2006-07-20,1871.716998751153
2006-07-21,1859.106111636586
2006-07-24,1896.6933983624003
2006-07-25,1894.2935319757207
2006-07-26,1900.742219392977
2006-07-27,1914.815365505844
2006-07-28,1921.484567922012
2006-07-31,1913.045927533239
2006-08-01,1902.1853210246056
2006-08-02,1917.0649584686093
2006-08-03,1903.37028451194
2006-08-04,1930.3339429087418
2006-08-07,1921.3351087991055
2006-08-08,1923.0327517396568
2006-08-09,1942.8309607742806
2006-08-10,1927.0287970079073
2006-08-11,1929.0928243911467
2006-08-14,1950.1439557928134
2006-08-15,1957.9281497204156
2006-08-16,1956.180686242178
2006-08-17,1947.200344345218
2006-08-18,1943.5156713753843
2006-08-21,1940.3585816800448
2006-08-22,1946.9549254429885
2006-08-23,1947.1568264891598
2006-08-24,1952.1494704730083
2006-08-25,1961.6760591158895
2006-08-28,1966.329202510704
2006-08-29,1981.7810788773215
2006-08-30,1990.6809784102145
2006-08-31,1982.4869616193416
2006-09-01,2000.674889920635
2006-09-04,2003.9845548748162
2006-09-05,1996.1670077024162
2006-09-06,1972.373787557144
2006-09-07,1955.6086420446686
2006-09-08,1966.028322346025
2006-09-11,1963.1441879255892
2006-09-12,1993.4565605735231
2006-09-13,1994.4715721395548
2006-09-14,2001.9293992455507
2006-09-15,2021.6073073371283
2006-09-18,2007.8062814606903
2006-09-19,2001.8766170655836
2006-09-20,2025.9798297596083
2006-09-21,2035.7528914270554
2006-09-22,2005.0562390815296
2006-09-25,2015.9122146332602
2006-09-26,2038.3059937400917
2006-09-27,2041.6158941959395
2006-09-28,2038.8348562398257
2006-09-29,2039.977971128918
2006-10-02,2047.9989831954115
2006-10-03,2054.151393259112
2006-10-04,2081.5511406735586
2006-10-05,2087.6576048802795
2006-10-06,2105.4773403979257
2006-10-09,2092.5162947420804
2006-10-10,2106.9207752196603
2006-10-11,2106.0788343971185
2006-10-12,2123.5788829530516
2006-10-13,2142.9119566580393
2006-10-16,2145.4419512035506
2006-10-17,2119.8874212848364
2006-10-18,2137.0830397604004
2006-10-19,2118.3236942129297
2006-10-20,2122.4302149443924
2006-10-23,2127.4532388834955
2006-10-24,2133.3209993656587
2006-10-25,2132.227654869771
2006-10-26,2129.89886911268
2006-10-27,2126.555892273445
2006-10-30,2127.852751620478
2006-10-31,2127.6989071128005
2006-11-01,2135.10044277281
2006-11-02,2134.5456430042345
2006-11-03,2137.759634816715
2006-11-06,2156.99920545294
2006-11-07,2161.7232716368576
2006-11-08,2172.467013190603
2006-11-09,2152.462880804012
2006-11-10,2145.519502829789
2006-11-13,2143.355083451688
2006-11-14,2122.989930453733
2006-11-15,2129.889254123655
2006-11-16,2142.6593777753105
2006-11-17,2136.9495252885326
2006-11-20,2139.1471592064136
2006-11-21,2144.366066109753
2006-11-22,2133.3443440373817
2006-11-23,2123.403730379584
2006-11-24,2105.8784566131694
2006-11-27,2082.1032383330294
2006-11-28,2074.627680861398
2006-11-29,2093.702964769444
2006-11-30,2080.769415086299
2006-12-01,2072.543703336798
2006-12-04,2089.2492217891004
2006-12-05,2085.642245442182
2006-12-06,2081.1203977446544
2006-12-07,2094.423548184156
2006-12-08,2107.8361828683114
2006-12-11,2114.1990896286243
2006-12-12,2126.8987212844722
2006-12-13,2147.0343818042793
2006-12-14,2166.7819897093746
2006-12-15,2184.940846206844
2006-12-18,2177.748727968628
2006-12-19,2166.1997179849013
2006-12-20,2174.7575450160784
2006-12-21,2165.9268876938972
2006-12-22,2164.518482633437
2006-12-25,2164.518482633437
2006-12-26,2164.357257341831
2006-12-27,2179.576905942485
2006-12-28,2182.2820426702497
2006-12-29,2161.656951416895
2007-01-01,2161.656951416895
2007-01-02,2196.632633343487
2007-01-03,2204.647335013804
2007-01-04,2214.4674839809954
2007-01-05,2190.6854803105516
2007-01-08,2193.3854647145154
2007-01-09,2213.912695252782
2007-01-10,2196.8855463743216
2007-01-11,2230.8749485774138
2007-01-12,2243.756751551614
2007-01-15,2258.9945911379477
2007-01-16,2236.1094648848184
2007-01-17,2237.945180819478
2007-01-18,2236.375720842292
2007-01-19,2247.642095815069
2007-01-22,2246.890286342056
2007-01-23,2243.323293107257
2007-01-24,2259.2301195420346
2007-01-25,2253.6420519075914
2007-01-26,2239.7984846989607
2007-01-29,2240.241329703507
2007-01-30,2234.269228200427
2007-01-31,2212.9613169857594
2007-02-01,2246.721225742967
2007-02-02,2255.923980858118
2007-02-05,2258.131572000096
2007-02-06,2274.540257882125
2007-02-07,2271.397003603146
2007-02-08,2245.913402958311
2007-02-09,2250.527058329347
2007-02-12,2249.8604026676644
2007-02-13,2239.754717596895
2007-02-14,2248.5018199174333
2007-02-15,2234.710510603137
2007-02-16,2230.2947349711058
2007-02-19,2229.086470956399
2007-02-20,2232.4436080538876
2007-02-21,2213.131379324881
2007-02-22,2218.7591506041945
2007-02-23,2209.9052821667424
2007-02-26,2219.349732147818
2007-02-27,2167.33360390586
2007-02-28,2127.638711616079
2007-03-01,2107.3850186864242
2007-03-02,2089.613170101546
2007-03-05,2072.5968586711297
2007-03-06,2091.2822373133627
2007-03-07,2105.5664216082714
2007-03-08,2135.5641678483166
2007-03-09,2146.229166893743
2007-03-12,2127.5121658933163
2007-03-13,2102.927089542909
2007-03-14,2046.4179776920998
2007-03-15,2076.905584485932
2007-03-16,2077.7411905663453
2007-03-19,2106.308659016749
2007-03-20,2142.1663044869397
2007-03-21,2156.5996757711328
2007-03-22,2183.0487839802545
2007-03-23,2193.722197651535
2007-03-26,2168.0698388447386
2007-03-27,2160.876310910323
2007-03-28,2144.320878677196
2007-03-29,2162.341688843269
2007-03-30,2151.574742470095
2007-04-02,2169.391286967632
2007-04-03,2187.754471985883
2007-04-04,2180.516344033362
2007-04-05,2175.893227371321
2007-04-06,2175.893227371321
2007-04-09,2176.251494702006
2007-04-10,2183.3668349136738
2007-04-11,2193.195171548685
2007-04-12,2183.58699674146
2007-04-13,2194.7716106226503
2007-04-16,2217.238136961861
2007-04-17,2219.3018833257315
2007-04-18,2207.0124152920544
2007-04-19,2197.8920046031503
2007-04-20,2225.2039261605987
2007-04-23,2216.5537963972547
2007-04-24,2192.4281743408565
2007-04-25,2207.022571871982
2007-04-26,2204.6090459195602
2007-04-27,2199.759660781034
2007-04-30,2207.932157921977
2007-05-01,2204.2180184500417
2007-05-02,2209.358351078713
2007-05-03,2228.1438618085667
2007-05-04,2233.881002135909
2007-05-07,2232.611828655139
2007-05-08,2226.24823535391
2007-05-09,2218.541187312311
2007-05-10,2205.931639793091
2007-05-11,2220.618919688321
2007-05-14,2215.8732341679797
2007-05-15,2212.9669419244124
2007-05-16,2206.0257916365526
2007-05-17,2207.3609183775666
2007-05-18,2221.4561093682228
2007-05-21,2217.835412921594
2007-05-22,2218.0129515637004
2007-05-23,2255.213176995674
2007-05-24,2255.821216542951
2007-05-25,2250.6559622428313
2007-05-28,2250.6559622428313
2007-05-29,2274.460265870948
2007-05-30,2276.210523771216
2007-05-31,2270.480643368728
2007-06-01,2306.5072056271647
2007-06-04,2305.766235857924
2007-06-05,2301.6289483773926
2007-06-06,2278.019685679257
2007-06-07,2271.085646219645
2007-06-08,2278.515968671216
2007-06-11,2286.9706206397277
2007-06-12,2271.067087866966
2007-06-13,2275.8346488873526
2007-06-14,2302.6147688432275
2007-06-15,2319.024728231339
2007-06-18,2306.464356580705
2007-06-19,2294.331917344405
2007-06-20,2297.408500120878
2007-06-21,2270.557816354335
2007-06-22,2254.0816045742276
2007-06-25,2259.324585403817
2007-06-26,2262.354158325784
2007-06-27,2257.778988771277
2007-06-28,2266.7300505427725
2007-06-29,2279.3967635706276
2007-07-02,2247.1314083408483
2007-07-03,2273.2633552133475
2007-07-04,2285.991249975315
2007-07-05,2263.369325406185
2007-07-06,2276.172739862831
2007-07-09,2295.4579914274304
2007-07-10,2248.6396883068674
2007-07-11,2230.1736498001515
2007-07-12,2254.825467752565
2007-07-13,2272.377197278483
2007-07-16,2277.6735555825644
2007-07-17,2277.307380592579
2007-07-18,2255.297640952526
2007-07-19,2269.8917226839276
2007-07-20,2253.0351440476993
2007-07-23,2272.780810499218
2007-07-24,2234.5547156896273
2007-07-25,2224.2048576854913
2007-07-26,2139.8568995360974
2007-07-27,2132.2128718568
2007-07-30,2105.8985852945384
2007-07-31,2166.833253522288
2007-08-01,2133.564039529391
2007-08-02,2188.1621033468564
2007-08-03,2156.86283574356
2007-08-06,2132.4357827653466
2007-08-07,2180.819614829973
2007-08-08,2221.9267705974416
2007-08-09,2180.94830350875
2007-08-10,2076.6819900704136
2007-08-13,2146.4419000408766
2007-08-14,2117.612826653727
2007-08-15,2120.8108463776757
2007-08-16,2037.0453256194937
2007-08-17,2108.401805836744
2007-08-20,2115.833747125017
2007-08-21,2113.6434452215058
2007-08-22,2139.8555593998663
2007-08-23,2142.5537796291915
2007-08-24,2131.7414380186947
2007-08-27,2136.363250828847
2007-08-28,2087.2280914331604
2007-08-29,2107.2023751134975
2007-08-30,2123.0721132085314
2007-08-31,2156.3903288040383
2007-09-03,2181.118628950519
2007-09-04,2188.3537953821697
2007-09-05,2140.1709345022973
2007-09-06,2129.1851023242016
2007-09-07,2074.6528742443265
2007-09-10,2060.3592260834007
2007-09-11,2114.0339574879886
2007-09-12,2117.147393063644
2007-09-13,2132.8615217635893
2007-09-14,2087.333271405267
2007-09-17,2025.4255316603771
2007-09-18,2056.270930796885
2007-09-19,2098.4642677484426
2007-09-20,2070.6210037446317
2007-09-21,2086.0113634470245
2007-09-24,2074.6197738443
2007-09-25,2052.3642536773195
2007-09-26,2078.6707824467603
2007-09-27,2116.7612201547254
2007-09-28,2107.9157133244794
2007-10-01,2123.4202520771883
2007-10-02,2152.210390172728
2007-10-03,2163.2194004800526
2007-10-04,2170.608655359935
2007-10-05,2177.5566444082124
2007-10-08,2171.0066563716277
2007-10-09,2180.9964395876846
2007-10-10,2166.608219681946
2007-10-11,2174.1285538625343
2007-10-12,2172.821960300193
2007-10-15,2122.9717633758855
2007-10-16,2093.6716282882817
2007-10-17,2125.343762846093
2007-10-18,2096.8196843333435
2007-10-19,2075.4921107120113
2007-10-22,2069.083733830825
2007-10-23,2090.3296085707593
2007-10-24,2082.569714862095
2007-10-25,2124.8619320563553
2007-10-26,2138.861494157555
2007-10-29,2153.850915767593
2007-10-30,2141.208160561496
2007-10-31,2166.6753715075597
2007-11-01,2112.636762054755
2007-11-02,2066.773471194862
2007-11-05,2059.5416045557
2007-11-06,2041.255917999746
2007-11-07,2001.665373568484
2007-11-08,1951.7767473926945
2007-11-09,1906.3614522039459
2007-11-12,1953.9364023798944
2007-11-13,2023.3505407280652
2007-11-14,2004.5125248001798
2007-11-15,1973.7102602248756
2007-11-16,1936.8385368909485
2007-11-19,1891.889958790359
2007-11-20,1918.7760877488013
2007-11-21,1838.6371077874303
2007-11-22,1873.6147771747346
2007-11-23,1912.3930098294875
2007-11-26,1888.044529325665
2007-11-27,1895.1174587711048
2007-11-28,1968.3242433041455
2007-11-29,1947.7107076714494
2007-11-30,1983.5798385676176
2007-12-03,1988.4936680363103
2007-12-04,1923.5141625989086
2007-12-05,1969.1451849895925
2007-12-06,1981.336376728659
2007-12-07,2002.5047597711537
2007-12-10,2019.890047294815
2007-12-11,1996.27497560948
2007-12-12,2012.4362118504482
2007-12-13,1931.7613909037286
2007-12-14,1955.6181963180397
2007-12-17,1917.468389604353
2007-12-18,1917.488687133148
2007-12-19,1901.4697466047926
2007-12-20,1901.249471962284
2007-12-21,1923.325776851431
2007-12-24,1926.6149396775381
2007-12-25,1926.6149396775381
2007-12-26,1919.8038563417958
2007-12-27,1920.0201443454655
2007-12-28,1896.451422050041
2007-12-31,1900.7155285185606
2008-01-01,1900.7155285185606
2008-01-02,1863.7979394212036
2008-01-03,1861.5581388492503
2008-01-04,1816.8400837813876
2008-01-07,1817.8446485702846
2008-01-08,1825.715617138847
2008-01-09,1789.1944571599777
2008-01-10,1766.4948073812093
2008-01-11,1764.8249475664084
2008-01-14,1757.7846388121702
2008-01-15,1715.0902313699428
2008-01-16,1711.6750875784517
2008-01-17,1729.0974188342554
2008-01-18,1704.508693898993
2008-01-21,1622.0916792786643
2008-01-22,1687.3823242402236
2008-01-23,1658.4564179371603
2008-01-24,1748.1030416318608
2008-01-25,1750.2551532021334
2008-01-28,1714.1769654102598
2008-01-29,1751.103805631085
2008-01-30,1738.6095927992017
2008-01-31,1724.2483871761501
2008-02-01,1743.299566790937
2008-02-04,1758.8359687614231
2008-02-05,1712.4474527414427
2008-02-06,1699.4852085249279
2008-02-07,1649.5466795481611
2008-02-08,1668.9862501455527
2008-02-11,1631.0433423883037
2008-02-12,1698.1434106392362
2008-02-13,1688.5608440964884
2008-02-14,1675.7190961987937
2008-02-15,1624.740658831458
2008-02-18,1671.5716896266733
2008-02-19,1665.3019765235433
2008-02-20,1637.8729528487943
2008-02-21,1652.7048108386293
2008-02-22,1649.8792853802165
2008-02-25,1696.8130795280065
2008-02-26,1735.5824784437643
2008-02-27,1708.2224552720286
2008-02-28,1658.476535304773
2008-02-29,1628.1493776776026
2008-03-03,1595.6387562878665
2008-03-04,1571.2604109421195
2008-03-05,1607.984341858454
2008-03-06,1576.4722968606436
2008-03-07,1568.813125324365
2008-03-10,1553.5295748077074
2008-03-11,1587.9181325615198
2008-03-12,1610.5040520448508
2008-03-13,1576.6770588213908
2008-03-14,1543.8088221819683
2008-03-17,1443.814966213353
2008-03-18,1528.622007118227
2008-03-19,1508.0592671055965
2008-03-20,1541.5143086294615
2008-03-21,1541.5143086294615
2008-03-24,1546.0536282726655
2008-03-25,1610.3166504257854
2008-03-26,1575.081933854555
2008-03-27,1600.1871184220893
2008-03-28,1577.7374972985058
2008-03-31,1561.8170828277969
2008-04-01,1644.2182973183271
2008-04-02,1677.6247398501898
2008-04-03,1659.5793899624077
2008-04-04,1645.6624775276284
2008-04-07,1653.7064787179527
2008-04-08,1623.4962416733879
2008-04-09,1609.2905461092996
2008-04-10,1600.5218119713986
2008-04-11,1564.7586658707141
2008-04-14,1548.4018744334242
2008-04-15,1538.9205061977352
2008-04-16,1577.8168313971826
2008-04-17,1574.0852237749968
2008-04-18,1638.8747896787113
2008-04-21,1582.2042254642488
2008-04-22,1569.3925397491412
2008-04-23,1559.2600494661463
2008-04-24,1577.9614467891927
2008-04-25,1612.354118523072
2008-04-28,1623.6178865296795
2008-04-29,1599.8360342927633
2008-04-30,1616.3108294369886
2008-05-01,1623.6864474873491
2008-05-02,1672.4626706773824
2008-05-05,1659.2148920731838
2008-05-06,1637.1906477087432
2008-05-07,1654.7600575352985
2008-05-08,1646.1941320335961
2008-05-09,1611.6463590651174
2008-05-12,1622.845245618101
2008-05-13,1607.4052741749754
2008-05-14,1592.3243048240286
2008-05-15,1593.489714556235
2008-05-16,1594.9990569900874
2008-05-19,1597.123635387933
2008-05-20,1563.339035845123
2008-05-21,1519.3492293306126
2008-05-22,1544.788307487906
2008-05-23,1533.8154427395514
2008-05-26,1533.2022926490374
2008-05-27,1524.5517095670334
2008-05-28,1542.8819336779059
2008-05-29,1532.998410834645
2008-05-30,1536.2391284954986
2008-06-02,1499.390874625536
2008-06-03,1536.9973703397914
2008-06-04,1517.4712019226247
2008-06-05,1539.3507013378885
2008-06-06,1493.106992884004
2008-06-09,1454.9776364457955
2008-06-10,1451.2442166514163
2008-06-11,1396.8032497302943
2008-06-12,1422.728925327549
2008-06-13,1459.3280810015174
2008-06-16,1448.0441336968017
2008-06-17,1456.8607298997488
2008-06-18,1423.2368917148567
2008-06-19,1410.2060867709415
2008-06-20,1365.3865239460624
2008-06-23,1360.0295817021363
2008-06-24,1358.9355200325545
2008-06-25,1384.917858227187
2008-06-26,1324.202185296087
2008-06-27,1325.9407316482432
2008-06-30,1340.100804454046
2008-07-01,1306.6539194923419
2008-07-02,1302.869747357586
2008-07-03,1334.3923431297574
2008-07-04,1307.9794894717265
2008-07-07,1314.6672028223431
2008-07-08,1312.0689040023258
2008-07-09,1344.224087734454
2008-07-10,1305.6982758991924
2008-07-11,1241.157478225775
2008-07-14,1260.823155769661
2008-07-15,1221.475648592296
2008-07-16,1243.030737356206
2008-07-17,1297.4090963043911
2008-07-18,1355.1892141712633
2008-07-21,1347.9784271010813
2008-07-22,1286.4530879348192
2008-07-23,1367.5947531422967
2008-07-24,1349.5286160962455
2008-07-25,1340.5259390828198
2008-07-28,1294.9802667617473
2008-07-29,1299.3246286285732
2008-07-30,1320.9396049382754
2008-07-31,1313.4182844907532
2008-08-01,1320.1320697842596
2008-08-04,1307.947288762056
2008-08-05,1385.7061035787199
2008-08-06,1386.0448103736671
2008-08-07,1385.9951512934904
2008-08-08,1411.4221372646268
2008-08-11,1449.1848766465835
2008-08-12,1441.9880312647313
2008-08-13,1361.7504665148779
2008-08-14,1366.17874146795
2008-08-15,1384.5740428432657
2008-08-18,1374.7399815287731
2008-08-19,1318.4682747709542
2008-08-20,1317.182494111485
2008-08-21,1297.0943092463006
2008-08-22,1346.5028831236898
2008-08-25,1345.9607875119118
2008-08-26,1332.48269402099
2008-08-27,1345.7715579558885
