Date,CANADA HIGH DIVIDEND YIELD
2005-02-04,2641.5865335143844
2005-02-07,2678.2406276816273
2005-02-08,2707.9710406887743
2005-02-09,2716.414734775527
2005-02-10,2724.997736560777
2005-02-11,2736.5176821485543
2005-02-14,2742.5114431762645
2005-02-15,2731.3620492543955
2005-02-16,2713.8167161298848
2005-02-17,2730.540034476489
2005-02-18,2732.5259984815143
2005-02-21,2738.64855331088
2005-02-22,2685.3290889567575
2005-02-23,2669.9724607779635
2005-02-24,2644.499193603063
2005-02-25,2702.6227844598416
2005-02-28,2692.5559297858717
2005-03-01,2703.3727309400124
2005-03-02,2749.1490848553453
2005-03-03,2742.2060348798955
2005-03-04,2764.865349938997
2005-03-07,2776.2343338920823
2005-03-08,2789.75583343792
2005-03-09,2781.363627568126
2005-03-10,2767.1700469531247
2005-03-11,2735.822435279045
2005-03-14,2754.279016157666
2005-03-15,2779.3359952484175
2005-03-16,2747.6156772457043
2005-03-17,2763.998251890793
2005-03-18,2749.0483018390455
2005-03-21,2747.952488577074
2005-03-22,2774.94431777715
2005-03-23,2776.567469950924
2005-03-24,2776.4035555208516
2005-03-25,2776.4035555208516
2005-03-28,2786.7872285528138
2005-03-29,2793.2626616979783
2005-03-30,2794.937936251299
2005-03-31,2826.628566133426
2005-04-01,2820.796567345611
2005-04-04,2833.1255345098953
2005-04-05,2845.1587407432985
2005-04-06,2842.815357257438
2005-04-07,2813.3415314369145
2005-04-08,2812.0975435088444
2005-04-11,2788.0154844486024
2005-04-12,2806.7349320598864
2005-04-13,2801.8777006332584
2005-04-14,2809.2883279894572
2005-04-15,2756.697113922814
2005-04-18,2741.2221513638387
2005-04-19,2742.043344765827
2005-04-20,2741.5284183647695
2005-04-21,2737.8599166500417
2005-04-22,2741.127238962468
2005-04-25,2749.2202203891325
2005-04-26,2741.1449562803155
2005-04-27,2743.7538715800056
2005-04-28,2760.7623364504166
2005-04-29,2777.4503967360324
2005-05-02,2807.4616965402965
2005-05-03,2784.480036818462
2005-05-04,2806.160009482364
2005-05-05,2803.029165547973
2005-05-06,2838.702424081566
2005-05-09,2863.1181604591293
2005-05-10,2847.4235591717884
2005-05-11,2820.095690614978
2005-05-12,2828.172999672127
2005-05-13,2795.977560348998
2005-05-16,2800.3628520127772
2005-05-17,2799.4678435921464
2005-05-18,2825.777212689469
2005-05-19,2848.952127594986
2005-05-20,2866.073716467085
2005-05-23,2873.677322898643
2005-05-24,2869.1315634736834
2005-05-25,2827.052740814392
2005-05-26,2839.98475732169
2005-05-27,2848.174978207817
2005-05-30,2887.2582837009713
2005-05-31,2900.3478076367473
2005-06-01,2929.6386872181397
2005-06-02,2908.1696681892113
2005-06-03,2928.669674950232
2005-06-06,2939.742552888626
2005-06-07,2946.6686062535796
2005-06-08,2952.8874683684994
2005-06-09,2965.1100981988516
2005-06-10,3001.029923769221
2005-06-13,3001.5310827315393
2005-06-14,2995.9609325516376
2005-06-15,3018.418470324542
2005-06-16,3045.805784509995
2005-06-17,3016.35771198461
2005-06-20,3058.0570895066217
2005-06-21,3062.5271571749304
2005-06-22,3098.925425926768
2005-06-23,3117.7281508437754
2005-06-24,3121.386123351868
2005-06-27,3109.757593112337
2005-06-28,3150.5321946040435
2005-06-29,3172.8623012742873
2005-06-30,3128.67590272866
2005-07-01,3124.2022463258304
2005-07-04,3126.849485729519
2005-07-05,3139.348210710272
2005-07-06,3163.964825661763
2005-07-07,3184.608032932686
2005-07-08,3243.712031323327
2005-07-11,3232.4257311319784
2005-07-12,3212.60169829079
2005-07-13,3242.0599631103164
2005-07-14,3229.638934093159
2005-07-15,3227.2522491012246
2005-07-18,3249.1548960685614
2005-07-19,3280.2368226902245
2005-07-20,3284.866161472708
2005-07-21,3274.0489795264307
2005-07-22,3282.0590630710017
2005-07-25,3284.4127793078856
2005-07-26,3283.8654028232304
2005-07-27,3296.1812255966197
2005-07-28,3281.9397683567827
2005-07-29,3258.9794155053664
2005-08-01,3277.180209024157
2005-08-02,3336.7540868723067
2005-08-03,3255.3461287436407
2005-08-04,3215.5708289669033
2005-08-05,3181.0081036298925
2005-08-08,3178.324808123208
2005-08-09,3176.2738842353283
2005-08-10,3184.0666986345514
2005-08-11,3190.499640752993
2005-08-12,3212.440764325199
2005-08-15,3233.935926786152
2005-08-16,3216.5120015053208
2005-08-17,3215.5473198704676
2005-08-18,3170.585880359137
2005-08-19,3214.4259411941707
2005-08-22,3210.061624613107
2005-08-23,3206.030890882042
2005-08-24,3205.755174402511
2005-08-25,3242.585686136257
2005-08-26,3210.2911001661064
2005-08-29,3254.127072811095
2005-08-30,3282.4310547549558
2005-08-31,3265.2142642007907
2005-09-01,3240.60272539553
2005-09-02,3215.0011226448746
2005-09-05,3219.0355185117405
2005-09-06,3261.582099633013
2005-09-07,3266.6929480318677
2005-09-08,3273.5359560948236
2005-09-09,3321.108753976257
2005-09-12,3333.5589105527893
2005-09-13,3353.2275784364124
2005-09-14,3359.1955569117595
2005-09-15,3384.9914356537656
2005-09-16,3402.186082140679
2005-09-19,3460.830548204511
2005-09-20,3435.539934509681
2005-09-21,3426.764535956117
2005-09-22,3449.18293055493
2005-09-23,3485.5946506266982
2005-09-26,3504.464265513829
2005-09-27,3550.1834914619635
2005-09-28,3499.15517035364
2005-09-29,3509.6981173255845
2005-09-30,3541.44159844272
2005-10-03,3598.505331709634
2005-10-04,3529.3829237020996
2005-10-05,3469.927798724783
2005-10-06,3391.485531403164
2005-10-07,3407.076526996537
2005-10-10,3427.1605847338233
2005-10-11,3408.4108589105763
2005-10-12,3408.2079294678497
2005-10-13,3413.713062375645
2005-10-14,3364.509935378419
2005-10-17,3398.449568850983
2005-10-18,3380.5873511533337
2005-10-19,3412.6207961914442
2005-10-20,3393.0398890803176
2005-10-21,3374.3084027292266
2005-10-24,3365.707814105563
2005-10-25,3349.8118091927904
2005-10-26,3376.6353293058787
2005-10-27,3373.9018451127176
2005-10-28,3380.995322383433
2005-10-31,3441.6068841676993
2005-11-01,3433.5062755917465
2005-11-02,3427.605825331733
2005-11-03,3447.810648696209
2005-11-04,3526.1045205718738
2005-11-07,3504.6120820560377
2005-11-08,3489.894609899483
2005-11-09,3533.3964905963458
2005-11-10,3530.757670898664
2005-11-11,3555.5585404132644
2005-11-14,3558.767805918389
2005-11-15,3550.837246398604
2005-11-16,3579.5732921731455
2005-11-17,3584.8261731102616
2005-11-18,3577.835750273674
2005-11-21,3619.5192505307937
2005-11-22,3658.7751479969165
2005-11-23,3701.334310355414
2005-11-24,3819.5086641275725
2005-11-25,3804.7847209069027
2005-11-28,3789.632806964711
2005-11-29,3797.6550771944285
2005-11-30,3726.681879823545
2005-12-01,3759.224799101634
2005-12-02,3795.9526163474893
2005-12-05,3785.5752249580496
2005-12-06,3797.261424364676
2005-12-07,3803.9215829170744
2005-12-08,3754.1322112446787
2005-12-09,3755.192779857328
2005-12-12,3710.1996381614786
2005-12-13,3717.094033839972
2005-12-14,3688.6851268419286
2005-12-15,3687.2190697799956
2005-12-16,3731.016587486654
2005-12-19,3736.6327018715538
2005-12-20,3749.591424910693
2005-12-21,3800.6498719447436
2005-12-22,3783.9188789834884
2005-12-23,3789.8976237215843
2005-12-26,3789.8976237215843
2005-12-27,3771.6135050247526
2005-12-28,3798.04305761608
2005-12-29,3822.846683442345
2005-12-30,3818.1576406329405
2006-01-02,3818.1576406329405
2006-01-03,3845.0002026220195
2006-01-04,3835.4899751296184
2006-01-05,3795.148011612473
2006-01-06,3760.491578122571
2006-01-09,3732.9822525651857
2006-01-10,3769.8083158679706
2006-01-11,3801.447852149139
2006-01-12,3821.3021382089237
2006-01-13,3811.456344983976
2006-01-16,3835.5717989040695
2006-01-17,3804.3334753624317
2006-01-18,3740.95457087749
2006-01-19,3729.6945672547486
2006-01-20,3771.927428370803
2006-01-23,3742.6747882038135
2006-01-24,3714.881255154354
2006-01-25,3747.6681715902064
2006-01-26,3757.9788751722353
2006-01-27,3813.791362359153
2006-01-30,3857.1101637949987
2006-01-31,3835.546964302525
2006-02-01,3860.999005838254
2006-02-02,3848.7500194951854
2006-02-03,3874.0394026043164
2006-02-06,3906.5988592703698
2006-02-07,3879.096009540485
2006-02-08,3849.8468689682036
2006-02-09,3894.062167916152
2006-02-10,3899.427440544688
2006-02-13,3884.607151225387
2006-02-14,3912.2955407376926
2006-02-15,3918.0974418276082
2006-02-16,3910.9903073741825
2006-02-17,3922.1646470496676
2006-02-20,3918.518531635374
2006-02-21,3941.9377825684105
2006-02-22,3968.0729140171607
2006-02-23,3951.384418542481
2006-02-24,3958.8882318941164
2006-02-27,4028.1794933499696
2006-02-28,4008.5747032384147
2006-03-01,3995.2757096710293
2006-03-02,3991.6465095467156
2006-03-03,3998.8628568181302
2006-03-06,3984.731770562974
2006-03-07,4006.0144158128364
2006-03-08,3971.19094933984
2006-03-09,3973.622165039448
2006-03-10,3990.463886940402
2006-03-13,3970.4042618957906
2006-03-14,3977.0640310713934
2006-03-15,3979.4961618624484
2006-03-16,3959.919992799422
2006-03-17,3897.61669197455
2006-03-20,3890.534605926706
2006-03-21,3924.8055870899334
2006-03-22,3920.405322513264
2006-03-23,3951.3008696431725
2006-03-24,3970.0463625904017
2006-03-27,3934.3549518848586
2006-03-28,3924.5023167727486
2006-03-29,3955.348474168077
2006-03-30,3945.9009521935936
2006-03-31,3913.702733079828
2006-04-03,3889.331932382657
2006-04-04,3841.870888182297
2006-04-05,3858.612073451843
2006-04-06,3900.0904320499067
2006-04-07,3960.1669147384405
2006-04-10,3946.995725018861
2006-04-11,3927.9427052849005
2006-04-12,3879.2782937596594
2006-04-13,3898.994210462352
2006-04-14,3898.994210462352
2006-04-17,3869.4655837512687
2006-04-18,3877.077311355208
2006-04-19,3881.513782742894
2006-04-20,3865.8052133100696
2006-04-21,3875.444622476009
2006-04-24,3844.662056721514
2006-04-25,3859.9709133703755
2006-04-26,3891.490476670165
2006-04-27,3871.2402819888807
2006-04-28,3828.2933887637373
2006-05-01,3819.4328071015725
2006-05-02,3825.762291036778
2006-05-03,3806.451101860415
2006-05-04,3746.1323601281224
2006-05-05,3787.918414325789
2006-05-08,3768.407784113715
2006-05-09,3750.7454532279976
2006-05-10,3743.2546857208686
2006-05-11,3665.8878034841096
2006-05-12,3658.8669899183287
2006-05-15,3680.215736725992
2006-05-16,3689.726181923998
2006-05-17,3670.877660242602
2006-05-18,3591.5071896836016
2006-05-19,3602.9741256943885
2006-05-22,3593.05119617792
2006-05-23,3545.410107662097
2006-05-24,3554.02984678505
2006-05-25,3665.1885596494394
2006-05-26,3685.9735084369736
2006-05-29,3687.936242296245
2006-05-30,3692.473301690772
2006-05-31,3666.5200250765156
2006-06-01,3710.169932146232
2006-06-02,3710.4886324270415
2006-06-05,3655.0116059865745
2006-06-06,3658.4440324095126
2006-06-07,3654.227123971295
2006-06-08,3645.280649139106
2006-06-09,3703.6710491373506
2006-06-12,3725.63625904717
2006-06-13,3615.7070299012908
2006-06-14,3594.6863829277236
2006-06-15,3600.6320190647716
2006-06-16,3590.8082647789897
2006-06-19,3590.0318224069038
2006-06-20,3600.923982361919
2006-06-21,3619.3225618234087
2006-06-22,3593.986590083136
2006-06-23,3585.3589358802656
2006-06-26,3622.6272747224116
2006-06-27,3592.1214876848717
2006-06-28,3613.1526194174057
2006-06-29,3675.76797206343
2006-06-30,3612.8475702693045
2006-07-03,3610.280210432921
2006-07-04,3667.875890849282
2006-07-05,3633.4743666600557
2006-07-06,3641.8786118207927
2006-07-07,3647.730916011794
2006-07-10,3659.033367582887
2006-07-11,3677.213725863724
2006-07-12,3657.7143613171993
2006-07-13,3635.807459674265
2006-07-14,3660.3090524413924
2006-07-17,3642.543543851298
2006-07-18,3646.8059605251165
2006-07-19,3686.0714146221103
2006-07-20,3645.1692919691504
2006-07-21,3641.6953206642547
2006-07-24,3679.4346867269674
2006-07-25,3695.098581838843
2006-07-26,3748.333989510017
2006-07-27,3698.556647917078
2006-07-28,3697.821686303387
2006-07-31,3671.3009445406765
2006-08-01,3674.9008774688814
2006-08-02,3687.880296730719
2006-08-03,3701.5907323397596
2006-08-04,3671.162564176052
2006-08-07,3708.2773643468327
2006-08-08,3725.4402044620338
2006-08-09,3713.7790533116404
2006-08-10,3715.736099257206
2006-08-11,3746.446232442655
2006-08-14,3728.930189745932
2006-08-15,3768.7899230872786
2006-08-16,3795.514099474714
2006-08-17,3842.521892696607
2006-08-18,3813.7310528048415
2006-08-21,3847.370833797191
2006-08-22,3907.5668943257215
2006-08-23,3972.2759673089463
2006-08-24,3946.1019958931497
2006-08-25,3927.10416994273
2006-08-28,3943.242809463347
2006-08-29,3928.5550861152333
2006-08-30,3910.8562387196603
2006-08-31,3911.2706267769813
2006-09-01,3927.615986735883
2006-09-04,3906.87253960309
2006-09-05,3899.1510092150015
2006-09-06,3882.2935289435877
2006-09-07,3849.05952344653
2006-09-08,3845.1624971513806
2006-09-11,3834.8763972375964
2006-09-12,3884.3860653233655
2006-09-13,3891.754874514973
2006-09-14,3872.8867380630836
2006-09-15,3903.023833255509
2006-09-18,3915.051308389569
2006-09-19,3914.7898649147255
2006-09-20,3893.4629583506626
2006-09-21,3903.9895769905925
2006-09-22,3885.492908988542
2006-09-25,3936.3191465408577
2006-09-26,3932.140956375002
2006-09-27,3947.4955314051094
2006-09-28,3999.942128935767
2006-09-29,3950.150926258697
2006-10-02,3977.3006933860734
2006-10-03,3934.841009803932
2006-10-04,3933.0200705643724
2006-10-05,3924.272129622681
2006-10-06,3935.3223042343025
2006-10-09,3947.6634168500473
2006-10-10,3927.9761158561514
2006-10-11,3861.6306609223875
2006-10-12,3863.793666898291
2006-10-13,3894.9497263630074
2006-10-16,3915.0085559521226
2006-10-17,3898.1326564529063
2006-10-18,3901.7090009730287
2006-10-19,3903.370381602939
2006-10-20,3947.912135141079
2006-10-23,3984.147168332714
2006-10-24,4003.8624473548666
2006-10-25,4031.5029092420427
2006-10-26,4000.1734806096656
2006-10-27,3990.6759639015613
2006-10-30,4005.607101405661
2006-10-31,4022.1518152330023
2006-11-01,3915.2861087839137
2006-11-02,3950.4205235677105
2006-11-03,4002.397021817269
2006-11-06,4002.891525362361
2006-11-07,3978.1575798662293
2006-11-08,4007.6764930339723
2006-11-09,3978.6399029349504
2006-11-10,3953.949911536859
2006-11-13,3948.8777346573947
2006-11-14,3952.8262346034076
2006-11-15,3999.1677489179096
2006-11-16,4004.693455367154
2006-11-17,3978.6889724244948
2006-11-20,3973.468052859231
2006-11-21,4018.0205035690697
2006-11-22,3998.7810876320696
2006-11-23,4022.5849203031967
2006-11-24,3997.516553895009
2006-11-27,3983.563728660739
2006-11-28,3955.0217264213625
2006-11-29,3928.592015065861
2006-11-30,3873.7845953149094
2006-12-01,3847.548058591288
2006-12-04,3880.6133590623936
2006-12-05,3904.1528535305433
2006-12-06,3896.6321700096223
2006-12-07,3920.860254102002
2006-12-08,3930.4084283162383
2006-12-11,3947.1475797898993
2006-12-12,3938.373205889317
2006-12-13,3936.3258590020773
2006-12-14,3962.8069268752342
2006-12-15,3961.0753152332923
2006-12-18,3976.1309192123636
2006-12-19,3925.0351826981146
2006-12-20,3973.5581759386127
2006-12-21,3942.145960896426
2006-12-22,3925.6005153536535
2006-12-25,3925.6005153536535
2006-12-26,3923.0834952074133
2006-12-27,3944.419128949805
2006-12-28,3956.3543023977772
2006-12-29,3933.1252009878826
2007-01-01,3933.1252009878826
2007-01-02,3898.7741468690183
2007-01-03,3891.5767478576527
2007-01-04,3875.505540350998
2007-01-05,3867.8520382892507
2007-01-08,3863.967224952039
2007-01-09,3842.305966896701
2007-01-10,3844.45993341785
2007-01-11,3869.7143031731625
2007-01-12,3906.0673865803547
2007-01-15,3929.694112042928
2007-01-16,3924.011359436241
2007-01-17,3915.8581143552783
2007-01-18,3903.231934122008
2007-01-19,3917.1005833436425
2007-01-22,3903.238596167335
2007-01-23,3873.2053344178753
2007-01-24,3915.6978412729395
2007-01-25,3922.678616403128
2007-01-26,3954.0699949978402
2007-01-29,3921.193228603438
2007-01-30,3926.176643073737
2007-01-31,3917.7778177060854
2007-02-01,3953.1340250238795
2007-02-02,3930.9923860433187
2007-02-05,3964.136656060343
2007-02-06,3961.648957249488
2007-02-07,3928.766799304291
2007-02-08,3920.8567941895385
2007-02-09,3949.27598730941
2007-02-12,3962.772334807668
2007-02-13,3992.695046741517
2007-02-14,3975.108875796464
2007-02-15,3997.947057126782
2007-02-16,3993.0491274025753
2007-02-19,3988.1395536408254
2007-02-20,4002.2873388802054
2007-02-21,4020.065005088749
2007-02-22,4023.1922714937946
2007-02-23,4023.034100423387
2007-02-26,4035.099046730365
2007-02-27,3925.6601374028787
2007-02-28,3882.6576638506763
2007-03-01,3874.3203033261034
2007-03-02,3863.797847113721
2007-03-05,3847.765435125247
2007-03-06,3896.0591395764854
2007-03-07,3914.8246742039064
2007-03-08,3930.2512747943892
2007-03-09,3978.9582137247926
2007-03-12,3975.107170275345
2007-03-13,3921.079647927049
2007-03-14,3877.8857857873404
2007-03-15,3883.0668749066485
2007-03-16,3872.218906949139
2007-03-19,3917.0530604645164
2007-03-20,3963.2280730713237
2007-03-21,4032.75499107577
2007-03-22,3998.9064822434248
2007-03-23,4027.2883308432256
2007-03-26,4031.1752814298634
2007-03-27,4017.2741478241815
2007-03-28,3996.6237381603787
2007-03-29,4018.262677537768
2007-03-30,4007.785473420566
2007-04-02,4001.9972559135667
2007-04-03,4020.8659356827443
2007-04-04,4021.684598377104
2007-04-05,4027.130273979529
2007-04-06,4027.130273979529
2007-04-09,4050.144018513141
2007-04-10,4020.6881872553367
2007-04-11,4037.093568495797
2007-04-12,4062.7412625855923
2007-04-13,4056.7790079685265
2007-04-16,4094.4150580715664
2007-04-17,4107.319191352217
2007-04-18,4132.28494707082
2007-04-19,4110.13503878674
2007-04-20,4170.124995439507
2007-04-23,4168.2701112680315
2007-04-24,4131.737342152911
2007-04-25,4155.119693945022
2007-04-26,4139.125691196006
2007-04-27,4140.3373345344435
2007-04-30,4127.67349380597
2007-05-01,4113.258735763998
2007-05-02,4135.76555166212
2007-05-03,4158.5658218521385
2007-05-04,4171.127405216888
2007-05-07,4194.823836617713
2007-05-08,4226.677151530024
2007-05-09,4211.618561718414
2007-05-10,4214.579101094518
2007-05-11,4216.882536351291
2007-05-14,4246.343984631203
2007-05-15,4279.403524929328
2007-05-16,4305.332480118773
2007-05-17,4368.276458873814
2007-05-18,4388.308038911887
2007-05-21,4423.91115482926
2007-05-22,4422.301719458091
2007-05-23,4442.272681070164
2007-05-24,4423.318312937179
2007-05-25,4421.879512879597
2007-05-28,4431.968825968685
2007-05-29,4427.883328976584
2007-05-30,4456.371862781929
2007-05-31,4441.484551055605
2007-06-01,4483.1675607216785
2007-06-04,4463.8476578059945
2007-06-05,4417.938065954867
2007-06-06,4377.409853805366
2007-06-07,4311.099171312979
2007-06-08,4378.4476291519395
2007-06-11,4384.268477523751
2007-06-12,4357.187110836144
2007-06-13,4395.080173428303
2007-06-14,4387.4255935136425
2007-06-15,4411.634118954426
2007-06-18,4359.49931899244
2007-06-19,4367.867690708176
2007-06-20,4348.8287545207595
2007-06-21,4330.449637334672
2007-06-22,4318.661630919277
2007-06-25,4286.579671755121
2007-06-26,4273.746979092204
2007-06-27,4284.67692889314
2007-06-28,4300.901126824496
2007-06-29,4323.71339242006
2007-07-02,4326.584124179432
2007-07-03,4332.57055257016
2007-07-04,4342.853443612603
2007-07-05,4342.019958114658
2007-07-06,4373.787836750673
2007-07-09,4367.769600482384
2007-07-10,4315.993371527115
2007-07-11,4265.748248143916
2007-07-12,4362.382612978394
2007-07-13,4389.769049873238
2007-07-16,4379.766219448172
2007-07-17,4400.025572671645
2007-07-18,4431.726751607047
2007-07-19,4425.468029064305
2007-07-20,4416.0177233544755
2007-07-23,4387.798033734847
2007-07-24,4326.08007855234
2007-07-25,4339.637776924382
2007-07-26,4243.207539235608
2007-07-27,4188.471735228294
2007-07-30,4131.202542752277
2007-07-31,4154.822035622645
2007-08-01,4132.426300199494
2007-08-02,4207.667279260557
2007-08-03,4097.721570469034
2007-08-06,4093.0831036746195
2007-08-07,4105.362807752909
2007-08-08,4180.263939573645
2007-08-09,4097.444777055572
2007-08-10,4104.778704525281
2007-08-13,4089.3649017969037
2007-08-14,4002.735871390001
2007-08-15,3973.6318023960544
2007-08-16,4018.5867975340166
2007-08-17,4104.650466759409
2007-08-20,4113.601725006726
2007-08-21,4159.120635599485
2007-08-22,4180.033284014946
2007-08-23,4213.541866815054
2007-08-24,4196.249507723246
2007-08-27,4198.568372347291
2007-08-28,4103.071184345026
2007-08-29,4149.439189488526
2007-08-30,4155.9544773117295
2007-08-31,4196.85992084692
2007-09-03,4226.261613531284
2007-09-04,4249.576220754529
2007-09-05,4216.569746025511
2007-09-06,4194.722207872601
2007-09-07,4148.000560389955
2007-09-10,4121.612014191445
2007-09-11,4156.368522061018
2007-09-12,4178.613512944163
2007-09-13,4205.000276316201
2007-09-14,4208.149454004653
2007-09-17,4228.760778191901
2007-09-18,4300.528835124673
2007-09-19,4306.476229861304
2007-09-20,4266.063601357491
2007-09-21,4294.604307769766
2007-09-24,4293.424119184727
2007-09-25,4315.184634371693
2007-09-26,4328.1088360581325
2007-09-27,4361.528317427818
2007-09-28,4367.552807777377
2007-10-01,4405.28174025367
2007-10-02,4415.179206654522
2007-10-03,4412.076708255962
2007-10-04,4423.761794437567
2007-10-05,4509.506836544638
2007-10-08,4513.811508833017
2007-10-09,4494.104504313271
2007-10-10,4475.301048050999
2007-10-11,4482.426853751312
2007-10-12,4513.0208642187245
2007-10-15,4462.118208288352
2007-10-16,4420.161075564556
2007-10-17,4454.485343506488
2007-10-18,4419.783430485992
2007-10-19,4394.750676621953
2007-10-22,4405.52147708843
2007-10-23,4433.384171723941
2007-10-24,4386.7365914121665
2007-10-25,4367.554579331199
2007-10-26,4442.182737909528
2007-10-29,4515.374355559745
2007-10-30,4538.46442604886
2007-10-31,4625.445485205905
2007-11-01,4567.2603873759535
2007-11-02,4587.481211705921
2007-11-05,4572.3316784657345
2007-11-06,4603.958134660628
2007-11-07,4509.7117677353335
2007-11-08,4450.89094850292
2007-11-09,4318.076014305985
2007-11-12,4243.035216452394
2007-11-13,4257.651101842859
2007-11-14,4262.659421343244
2007-11-15,4108.426618414243
2007-11-16,4103.426677131017
2007-11-19,4040.4515233571183
2007-11-20,3991.9938364499294
2007-11-21,3906.493439011441
2007-11-22,3945.780730484442
2007-11-23,3951.987306600285
2007-11-26,3925.7769394856177
2007-11-27,3963.496873551579
2007-11-28,4106.971042540562
2007-11-29,4102.086726011012
2007-11-30,4130.339402193838
2007-12-03,4120.716132406107
2007-12-04,4023.543419328616
2007-12-05,4074.6129445492397
2007-12-06,4062.8260472355996
2007-12-07,4087.631685705585
2007-12-10,4096.498316629623
2007-12-11,4040.709409014173
2007-12-12,4043.2150977367432
2007-12-13,4008.9734037267144
2007-12-14,4033.4482576672294
2007-12-17,4055.555628372797
2007-12-18,4006.0258972299216
2007-12-19,4044.861289236438
2007-12-20,4041.374843530608
2007-12-21,4068.9668332923143
2007-12-24,4112.718951360612
2007-12-25,4112.718951360612
2007-12-26,4104.79185040503
2007-12-27,4078.963151684918
2007-12-28,4106.743468082479
2007-12-31,4091.6974684746438
2008-01-01,4091.6974684746438
2008-01-02,3997.357839349312
2008-01-03,3985.6024670630227
2008-01-04,3884.9021767981685
2008-01-07,3862.8428864360826
2008-01-08,3859.575316743946
2008-01-09,3852.876073268232
2008-01-10,3874.9675757115815
2008-01-11,3825.8905245819037
2008-01-14,3789.5192324337418
2008-01-15,3715.6098329595966
2008-01-16,3710.3158599171525
2008-01-17,3652.8941944337735
2008-01-18,3627.6010501275555
2008-01-21,3493.7890602544817
2008-01-22,3628.9346107853394
2008-01-23,3739.6873593058863
2008-01-24,3740.7051374961584
2008-01-25,3763.198139679707
2008-01-28,3764.3397336344096
2008-01-29,3831.1420280048756
2008-01-30,3804.805052592226
2008-01-31,3819.2062096801624
2008-02-01,3919.1066504539563
2008-02-04,3893.6472320316757
2008-02-05,3823.9466352386207
2008-02-06,3819.2322352522847
2008-02-07,3856.1323642117522
2008-02-08,3888.3014352853443
2008-02-11,3873.8586755352803
2008-02-12,3866.064059875558
2008-02-13,3883.9715270688926
2008-02-14,3852.807081938414
2008-02-15,3792.234395843387
2008-02-18,3781.9415262372063
2008-02-19,3767.3289290198777
2008-02-20,3793.2699886742416
2008-02-21,3747.7393486649235
2008-02-22,3769.9962230110573
2008-02-25,3838.0055358722793
2008-02-26,3919.953328733486
2008-02-27,3867.3516126997665
2008-02-28,3857.189723972405
2008-02-29,3756.5834593097497
2008-03-03,3654.780991382818
2008-03-04,3613.1468520038297
2008-03-05,3621.2546837066293
2008-03-06,3519.7093850648344
2008-03-07,3527.493839216327
2008-03-10,3426.2525125658376
2008-03-11,3519.1971588991987
2008-03-12,3505.514380348278
2008-03-13,3506.793712605711
2008-03-14,3407.753142611507
2008-03-17,3250.29930665511
2008-03-18,3366.5552505765804
2008-03-19,3304.08546570884
2008-03-20,3345.1501352627233
2008-03-21,3345.1501352627233
2008-03-24,3459.227879503729
2008-03-25,3468.753173626965
2008-03-26,3397.8336218854915
2008-03-27,3440.24222677698
2008-03-28,3355.716945309857
2008-03-31,3392.39975620433
2008-04-01,3478.154393314999
2008-04-02,3493.8459958023273
2008-04-03,3528.800181568297
2008-04-04,3501.0125208345885
2008-04-07,3510.7090380774275
2008-04-08,3486.22516658724
2008-04-09,3424.6016251614765
2008-04-10,3474.1930722431694
2008-04-11,3403.683881244876
2008-04-14,3381.704490649153
2008-04-15,3401.3070672945414
2008-04-16,3459.385883102457
2008-04-17,3460.307743926935
2008-04-18,3563.871166932597
2008-04-21,3556.2217426865845
2008-04-22,3529.3724527960853
2008-04-23,3476.8859166851694
2008-04-24,3561.512480318929
2008-04-25,3599.4270836010337
2008-04-28,3609.003359084644
2008-04-29,3586.962146681116
2008-04-30,3660.527910343523
2008-05-01,3696.189536243296
2008-05-02,3756.937394147465
2008-05-05,3688.283419721341
2008-05-06,3710.137932243205
2008-05-07,3749.339263088501
2008-05-08,3732.7625669708414
2008-05-09,3741.6551404761403
2008-05-12,3737.8428411925966
2008-05-13,3749.9175474370886
2008-05-14,3792.9565099332362
2008-05-15,3834.3395120106857
2008-05-16,3836.4529400970005
2008-05-19,3866.0706873866466
2008-05-20,3822.364109860636
2008-05-21,3776.5645093628314
2008-05-22,3808.944815500203
2008-05-23,3767.97952359659
2008-05-26,3767.22379715784
2008-05-27,3708.3462495680997
2008-05-28,3766.1317683318543
2008-05-29,3846.7728281403574
2008-05-30,3830.550855416238
2008-06-02,3807.2218550973575
2008-06-03,3795.8233303091756
2008-06-04,3774.803433716227
2008-06-05,3751.653785227938
2008-06-06,3675.3789758929925
2008-06-09,3643.789661447942
2008-06-10,3682.275854234414
2008-06-11,3645.400595976506
2008-06-12,3625.4811268537715
2008-06-13,3678.091665130177
2008-06-16,3709.72178223972
2008-06-17,3730.993345142576
2008-06-18,3697.4248299669734
2008-06-19,3688.4374620745175
2008-06-20,3559.1911683428148
2008-06-23,3577.1903479220755
2008-06-24,3525.150152218771
2008-06-25,3593.0165052000416
2008-06-26,3487.2613314247515
2008-06-27,3487.9316501010994
2008-06-30,3481.3709652347397
2008-07-01,3452.6651720582663
2008-07-02,3362.155382427307
2008-07-03,3427.3645110093353
2008-07-04,3420.4897967559978
2008-07-07,3381.055488803815
2008-07-08,3395.381248634727
2008-07-09,3350.112227015692
2008-07-10,3344.783502176325
2008-07-11,3263.674235098815
2008-07-14,3207.7958961594577
2008-07-15,3140.197238039728
2008-07-16,3281.1795602395077
2008-07-17,3353.6512191670654
2008-07-18,3365.1786482246566
2008-07-21,3390.8843857452925
