Date,AC FAR EAST ESG LEADERS
2009-02-03,567.7132972799951
2009-02-04,578.4070805247111
2009-02-05,571.608855068488
2009-02-06,574.2161050969142
2009-02-09,566.872232889128
2009-02-10,569.0191318254447
2009-02-11,571.2157265640172
2009-02-12,557.4023956828054
2009-02-13,557.7748474368676
2009-02-16,557.5333812797317
2009-02-17,541.9053001532786
2009-02-18,532.5912215491844
2009-02-19,531.5471967365854
2009-02-20,521.074423290095
2009-02-23,523.3803134899752
2009-02-24,508.8013070411204
2009-02-25,518.4847808211238
2009-02-26,511.2999628914195
2009-02-27,519.9856920350215
2009-03-02,502.569357141123
2009-03-03,496.5245746721932
2009-03-04,499.3179117303149
2009-03-05,507.4117448173275
2009-03-06,498.2088236831872
2009-03-09,486.8260370053234
2009-03-10,487.76877671517985
2009-03-11,505.6894933325839
2009-03-12,493.3794264993172
2009-03-13,511.4770673476908
2009-03-16,522.5805518065603
2009-03-17,531.3957100362334
2009-03-18,536.8029377493541
2009-03-19,553.7011552823515
2009-03-20,541.8374532593391
2009-03-23,557.9828700888402
2009-03-24,571.3343190334564
2009-03-25,572.9331393070443
2009-03-26,582.4732163224379
2009-03-27,582.1528611536455
2009-03-30,560.0490679166275
2009-03-31,546.1246828510019
2009-04-01,557.4516347763877
2009-04-02,581.6701019689468
2009-04-03,583.8218187351056
2009-04-06,584.9020481858258
2009-04-07,584.4397625861279
2009-04-08,571.296205403124
2009-04-09,589.6593081658135
2009-04-10,593.996841169857
2009-04-13,594.7143294394838
2009-04-14,600.7143895214061
2009-04-15,594.5657811228116
2009-04-16,595.3912049379088
2009-04-17,603.4728524388335
2009-04-20,609.2250393845056
2009-04-21,598.2234312425162
2009-04-22,597.3461973951588
2009-04-23,603.9826511202426
2009-04-24,602.9239960194255
2009-04-27,604.4865893443023
2009-04-28,590.5948562615275
2009-04-29,593.6542447094671
2009-04-30,611.7030877849533
2009-05-01,613.8036358768697
2009-05-04,624.1625503501239
2009-05-05,626.5019393888437
2009-05-06,629.2118227760567
2009-05-07,652.6982128761641
2009-05-08,659.0730176272783
2009-05-11,665.6046915948186
2009-05-12,661.9852433838137
2009-05-13,666.2839794937167
2009-05-14,647.500746952571
2009-05-15,660.9984668403357
2009-05-18,647.4598604187468
2009-05-19,662.2704698919697
2009-05-20,669.5632034732648
2009-05-21,668.3250638517886
2009-05-22,664.3373452772967
2009-05-25,665.8873015585752
2009-05-26,663.4521073122569
2009-05-27,672.5039743141401
2009-05-28,667.7316888879178
2009-05-29,675.8305762237168
2009-06-01,684.0076107896616
2009-06-02,686.6698189834196
2009-06-03,689.8806187750607
2009-06-04,681.8043450680706
2009-06-05,679.1021994475647
2009-06-08,677.8051083476045
2009-06-09,676.5903443761023
2009-06-10,689.9200814426367
2009-06-11,692.6335607741689
2009-06-12,694.7830579231635
2009-06-15,687.440928365716
2009-06-16,676.4854056069385
2009-06-17,683.4316685629901
2009-06-18,669.3845231665678
2009-06-19,675.2824467492187
2009-06-22,680.8050764914346
2009-06-23,666.6428294210482
2009-06-24,672.1320013634471
2009-06-25,680.358372594052
2009-06-26,690.8639981481841
2009-06-29,682.0330256359557
2009-06-30,685.6830853452741
2009-07-01,687.0752030705941
2009-07-02,687.6668901953047
2009-07-03,685.9295301912988
2009-07-06,685.3255076437183
2009-07-07,681.3136147187196
2009-07-08,673.9677671169444
2009-07-09,673.2695103211101
2009-07-10,674.5233956670614
2009-07-13,656.1041370059527
2009-07-14,668.1495444485369
2009-07-15,668.7088518969642
2009-07-16,674.7195252176921
2009-07-17,678.1353044043059
2009-07-20,682.1030249716623
2009-07-21,698.4524300516345
2009-07-22,700.0565171817728
2009-07-23,700.0953196549907
2009-07-24,709.091942383194
2009-07-27,714.8597873771074
2009-07-28,723.8631787321925
2009-07-29,718.5159836503066
2009-07-30,721.6306684179658
2009-07-31,734.7857855344092
2009-08-03,740.0163480923065
2009-08-04,737.998864981852
2009-08-05,731.402417051663
2009-08-06,736.3378500714164
2009-08-07,726.3846641610281
2009-08-10,737.7276873297618
2009-08-11,747.6539784503254
2009-08-12,734.4657162044055
2009-08-13,746.2912884199549
2009-08-14,754.990869152832
2009-08-17,733.6646604859529
2009-08-18,731.9185199688304
2009-08-19,731.3877594951775
2009-08-20,739.1647793150464
2009-08-21,730.3411557954383
2009-08-24,746.6511952737425
2009-08-25,744.8766989580326
2009-08-26,750.3317986849413
2009-08-27,745.9707433115384
2009-08-28,750.8891276365172
2009-08-31,749.4839629874452
2009-09-01,752.2516848532839
2009-09-02,743.0647322546811
2009-09-03,741.3332960507387
2009-09-04,739.371718245796
2009-09-07,747.3025137318605
2009-09-08,757.624244596874
2009-09-09,754.7279758172558
2009-09-10,769.4426434442338
2009-09-11,772.0798395136534
2009-09-14,758.6852530821642
2009-09-15,756.9930826063877
2009-09-16,764.8913863076997
2009-09-17,771.6578747721941
2009-09-18,770.5449477572728
2009-09-21,765.5497810927028
2009-09-22,773.5908747433806
2009-09-23,772.6509505439782
2009-09-24,776.7111847576222
2009-09-25,770.4696048739202
2009-09-28,755.2088078294893
2009-09-29,756.8586578760599
2009-09-30,765.3668256225545
2009-10-01,756.7742401621144
2009-10-02,742.5574444201602
2009-10-05,736.585960079639
2009-10-06,747.7812346096487
2009-10-07,756.1588210352763
2009-10-08,762.4324009584532
2009-10-09,765.2902966406064
2009-10-12,761.6191897596829
2009-10-13,765.3115762220502
2009-10-14,768.0113082711356
2009-10-15,770.1029137589339
2009-10-16,764.6602135344795
2009-10-19,769.6736368155056
2009-10-20,775.0285180781117
2009-10-21,769.0808366472895
2009-10-22,760.5544786499515
2009-10-23,757.9962765163526
2009-10-26,763.2789494096598
2009-10-27,753.3583139881897
2009-10-28,749.459538636567
2009-10-29,740.2428953987298
2009-10-30,753.87704466868
2009-11-02,742.7064904230241
2009-11-03,740.0269895608354
2009-11-04,742.9615945081556
2009-11-05,737.8135790772507
2009-11-06,747.320234265171
2009-11-09,748.9703344148654
2009-11-10,752.2443764471049
2009-11-11,755.8075344045184
2009-11-12,748.6479931957983
2009-11-13,752.7616976038341
2009-11-16,755.4669142867829
2009-11-17,753.2151790828568
2009-11-18,752.0333322005351
2009-11-19,744.5174241574504
2009-11-20,742.6597805738238
2009-11-23,744.3997560045723
2009-11-24,739.8995528213031
2009-11-25,749.2042281211744
2009-11-26,748.0046436280433
2009-11-27,724.8991598941839
2009-11-30,750.3231062835945
2009-12-01,760.7289802830546
2009-12-02,760.1597274545428
2009-12-03,774.2930258711489
2009-12-04,767.1249350829883
2009-12-07,774.9891129465735
2009-12-08,779.9849127856289
2009-12-09,773.3760224060251
2009-12-10,763.9718395784627
2009-12-11,768.8351083794618
2009-12-14,773.8742696242196
2009-12-15,765.5099549760441
2009-12-16,772.3005040079389
2009-12-17,764.6253390969434
2009-12-18,758.5068404830815
2009-12-21,755.5386594929967
2009-12-22,760.4558312409325
2009-12-23,763.7123522273565
2009-12-24,770.5233164631404
2009-12-25,767.8176790174408
2009-12-28,773.6392230665807
2009-12-29,772.1417010905226
2009-12-30,765.525049733599
2009-12-31,766.5030979427194
2010-01-01,766.5030979427194
2010-01-04,776.7396185611763
2010-01-05,785.4365894980439
2010-01-06,787.632571212788
2010-01-07,783.104284393547
2010-01-08,790.845917518875
2010-01-11,799.4969258854251
2010-01-12,813.9116452870994
2010-01-13,803.112632299185
2010-01-14,815.3664939210628
2010-01-15,821.4934349254042
2010-01-18,814.7251799275605
2010-01-19,807.216043171811
2010-01-20,800.4044997205724
2010-01-21,804.0093986984708
2010-01-22,796.9296393328793
2010-01-25,791.8941797823039
2010-01-26,778.3006190121822
2010-01-27,772.8824556201874
2010-01-28,779.8934964171384
2010-01-29,765.9736035148943
2010-02-01,764.1858877294469
2010-02-02,774.1053458739584
2010-02-03,778.718504527523
2010-02-04,776.8122886354315
2010-02-05,760.5559661459131
2010-02-08,755.030024417983
2010-02-09,755.7686351057861
2010-02-10,756.1262706471675
2010-02-11,759.8240295315475
2010-02-12,763.6249898721386
2010-02-15,758.3340663163177
2010-02-16,758.6692764606428
2010-02-17,771.1910856846517
2010-02-18,769.6726716372905
2010-02-19,751.2192719266948
2010-02-22,773.051936260046
2010-02-23,778.4478573834396
2010-02-24,770.6848022816497
2010-02-25,769.8508076976676
2010-02-26,772.4228400770534
2010-03-01,776.1418849115317
2010-03-02,782.9827096798181
2010-03-03,786.8643804602262
2010-03-04,777.527160727206
2010-03-05,780.2532733691031
2010-03-08,796.4094282386421
2010-03-09,798.591117184989
2010-03-10,794.3315997985083
2010-03-11,799.8818344867075
2010-03-12,802.7825016736422
2010-03-15,803.402458486075
2010-03-16,802.3030677675008
2010-03-17,812.8755906934263
2010-03-18,807.0485785806608
2010-03-19,812.9716431396762
2010-03-22,812.1445969910262
2010-03-23,811.0064098591292
2010-03-24,805.0913242224201
2010-03-25,800.8846112150374
2010-03-26,811.6288166444172
2010-03-29,816.4566514505489
2010-03-30,823.3513473373362
2010-03-31,818.5849171744725
2010-04-01,823.8020286299213
2010-04-02,825.7822181689058
2010-04-05,827.9971661307356
2010-04-06,828.4477933355433
2010-04-07,834.1487648395325
2010-04-08,828.9715519168499
2010-04-09,831.6569179716403
2010-04-12,834.0104816348686
2010-04-13,830.1675436830789
2010-04-14,833.2350915142364
2010-04-15,840.1592206766163
2010-04-16,835.299078855196
2010-04-19,820.2714549524276
2010-04-20,819.8290714332865
2010-04-21,829.7434848861125
2010-04-22,824.2839297483545
2010-04-23,815.8525628908536
2010-04-26,832.291331761236
2010-04-27,835.3187946372251
2010-04-28,815.0627558363287
2010-04-29,813.0904671566497
2010-04-30,823.0936227498346
2010-05-03,817.1998202987699
2010-05-04,816.9454745054861
2010-05-05,812.3292038219012
2010-05-06,795.5004062553971
2010-05-07,790.0286760946442
2010-05-10,791.1638496841327
2010-05-11,785.1837201342561
2010-05-12,781.655387142356
2010-05-13,797.9037284964984
2010-05-14,791.8706854176961
2010-05-17,773.2730270903758
2010-05-18,771.8401942661579
2010-05-19,771.6492501628256
2010-05-20,769.3533944408034
2010-05-21,755.6037650757431
2010-05-24,752.9488321950098
2010-05-25,735.658941932742
2010-05-26,735.06166739618
2010-05-27,744.5926190627906
2010-05-28,752.4365462664141
2010-05-31,755.2860400089479
2010-06-01,749.1055738785969
2010-06-02,737.7297223261542
2010-06-03,756.092205701153
2010-06-04,758.358965036535
2010-06-07,734.7706115221104
2010-06-08,738.3470025205658
2010-06-09,730.0404130011188
2010-06-10,735.0795704715688
2010-06-11,743.1975448944412
2010-06-14,753.9064807913832
2010-06-15,757.2587956841674
2010-06-16,765.575360664901
2010-06-17,766.893373018382
2010-06-18,768.3185722520985
2010-06-21,785.8443072850044
2010-06-22,780.0622430509931
2010-06-23,773.832050629684
2010-06-24,776.7655342666999
2010-06-25,767.2486344937766
2010-06-28,765.4900362410657
2010-06-29,759.3583522618419
2010-06-30,751.3682016496571
2010-07-01,748.3586061559334
2010-07-02,744.7940124670193
2010-07-05,749.0812787380163
2010-07-06,761.1364335803651
2010-07-07,756.861836952278
2010-07-08,765.7412380972968
2010-07-09,771.7493237956679
2010-07-12,770.7648134561547
2010-07-13,771.2194481831016
2010-07-14,782.3428880516442
2010-07-15,778.3792553135338
2010-07-16,771.3888101137118
2010-07-19,768.4451763544769
2010-07-20,764.0601372875507
2010-07-21,763.5452354265763
2010-07-22,761.779444147051
2010-07-23,774.33806653049
2010-07-26,778.5882095948035
2010-07-27,777.6347866280247
2010-07-28,792.7013543155607
2010-07-29,794.4651118915555
2010-07-30,789.7780506063247
2010-08-02,797.1913623081309
2010-08-03,805.1159634465698
2010-08-04,794.4426127711072
2010-08-05,804.3894638452966
2010-08-06,812.0097477698462
2010-08-09,807.1254627636924
2010-08-10,802.0967683486795
2010-08-11,788.2651180074364
2010-08-12,776.9524649358111
2010-08-13,778.2637158103188
2010-08-16,782.7061294146466
2010-08-17,781.3904569574919
2010-08-18,788.7832339306151
2010-08-19,798.1040798721903
2010-08-20,783.8052901076055
2010-08-23,783.5709887555648
2010-08-24,782.7056727223367
2010-08-25,768.7101847779262
2010-08-26,772.6291784874013
2010-08-27,775.2240698087668
2010-08-30,785.5661766996617
2010-08-31,772.8676774992505
2010-09-01,778.0832732443317
2010-09-02,787.73554511996
2010-09-03,792.0358740258943
2010-09-06,804.8494685337013
2010-09-07,804.6844868212983
2010-09-08,792.2482952464378
2010-09-09,798.2886449905337
2010-09-10,801.7691034225306
2010-09-13,812.7713822211498
2010-09-14,815.5623996103008
2010-09-15,811.5818047583675
2010-09-16,808.3297505289676
2010-09-17,814.2041756859014
2010-09-20,815.9174223885395
2010-09-21,816.9679077154921
2010-09-22,820.4641574746055
2010-09-23,821.1121606267823
2010-09-24,818.1316751526845
2010-09-27,828.3877379631583
2010-09-28,828.9840441107776
2010-09-29,836.356903455298
2010-09-30,827.2047235106555
2010-10-01,831.7307730541286
2010-10-04,829.6200197608777
2010-10-05,837.2079081163862
2010-10-06,850.6528458562542
2010-10-07,854.6476367777118
2010-10-08,852.7754879864482
2010-10-11,852.6586797717925
2010-10-12,843.0450756975258
2010-10-13,847.155874166164
2010-10-14,863.3081130049734
2010-10-15,856.9798222484981
2010-10-18,854.5576203227606
2010-10-19,853.3464744625082
2010-10-20,852.6007190580838
2010-10-21,849.8341624765212
2010-10-22,852.0266733804265
2010-10-25,860.2657655097937
2010-10-26,853.4824451062224
2010-10-27,845.8644863499115
2010-10-28,851.4775767433371
2010-10-29,848.786462960094
2010-11-01,849.7169359280049
2010-11-02,849.5572955063268
2010-11-03,849.1545960778342
2010-11-04,865.0619400064116
2010-11-05,875.4359960788955
2010-11-08,881.5812306397688
2010-11-09,882.0371282549032
2010-11-10,877.9290788432875
2010-11-11,878.2955585177606
2010-11-12,866.1258890951852
2010-11-15,864.8453388503756
2010-11-16,859.7458751141539
2010-11-17,859.1241790334144
2010-11-18,871.5643846369813
2010-11-19,874.1601185511895
2010-11-22,879.5669708317404
2010-11-23,876.7428692389508
2010-11-24,867.5026622783994
2010-11-25,869.8271490522127
2010-11-26,860.538836477408
2010-11-29,866.0618436906778
2010-11-30,858.0640883119145
2010-12-01,863.8272154548407
2010-12-02,877.5708888817776
2010-12-03,887.2946308315044
2010-12-06,888.7922752924837
2010-12-07,885.0677562126334
2010-12-08,880.3190672488547
2010-12-09,889.6266647929691
2010-12-10,885.1449906240081
2010-12-13,891.8909480253927
2010-12-14,896.6874961527158
2010-12-15,890.3329129017976
2010-12-16,887.0048831922836
2010-12-17,890.1575626642738
2010-12-20,888.3622644485772
2010-12-21,896.4701569455484
2010-12-22,898.0966123628621
2010-12-23,900.6405500521695
2010-12-24,898.4599173748898
2010-12-27,902.274805078437
2010-12-28,906.3118654216217
2010-12-29,912.2721344714586
2010-12-30,910.623260667372
2010-12-31,915.3703937848001
2011-01-03,915.5288828261564
2011-01-04,923.651416566553
2011-01-05,911.8816181812858
2011-01-06,920.023091887753
2011-01-07,921.3168346013764
2011-01-10,920.119256885391
2011-01-11,916.2751960795774
2011-01-12,923.0089584318727
2011-01-13,933.7464264069064
2011-01-14,929.3557558877501
2011-01-17,927.6903244295894
2011-01-18,928.4553754082621
2011-01-19,939.4683666234645
2011-01-20,920.7660833112828
2011-01-21,909.224515857186
2011-01-24,914.6786915530265
2011-01-25,924.309854323285
2011-01-26,923.717537244844
2011-01-27,925.2028964678167
2011-01-28,923.2929261218196
2011-01-31,914.8018108889379
2011-02-01,920.4859618802159
2011-02-02,932.880834190656
2011-02-03,929.0370233764428
2011-02-04,932.95443951942
2011-02-07,932.7422154379731
2011-02-08,937.734724483035
2011-02-09,926.7791312793745
2011-02-10,913.4671175945497
2011-02-11,908.4798649146906
2011-02-14,921.900333579805
2011-02-15,919.2502728150682
2011-02-16,922.0619443726065
2011-02-17,930.9455467342967
2011-02-18,936.4807934749333
2011-02-21,937.7822552180357
2011-02-22,921.0710637399869
2011-02-23,915.9125780591829
2011-02-24,910.4015518843703
2011-02-25,919.1962226998115
2011-02-28,923.332707892319
2011-03-01,934.9779492739582
2011-03-02,921.4131799521899
2011-03-03,924.2279557966262
2011-03-04,934.3827874521013
2011-03-07,925.3757260573834
2011-03-08,922.3500926480783
2011-03-09,926.8386668731787
2011-03-10,913.1635581996292
2011-03-11,906.6418517104736
2011-03-14,873.9386749199195
2011-03-15,824.4707047947496
2011-03-16,862.0030640834235
2011-03-17,860.4893137529581
2011-03-18,858.8492480153315
2011-03-21,863.0257255379448
2011-03-22,888.4943637625856
2011-03-23,883.7709001214149
2011-03-24,882.4208449909675
2011-03-25,886.7059038101628
2011-03-28,881.9776987386125
2011-03-29,880.5761438576678
2011-03-30,891.0408245891853
2011-03-31,897.3608350397636
2011-04-01,887.4011956598745
2011-04-04,890.8471175678105
2011-04-05,880.6288310325965
2011-04-06,874.6088327975251
2011-04-07,877.7314579850607
2011-04-08,885.9005053620699
2011-04-11,884.8485157456232
2011-04-12,878.2045309769686
2011-04-13,884.5761156037382
2011-04-14,890.5385463485834
2011-04-15,886.4588109405811
2011-04-18,888.5695093504198
2011-04-19,878.7386657709884
2011-04-20,893.108146088264
2011-04-21,905.3749051550805
2011-04-22,906.0043808844584
2011-04-25,903.4705066375233
2011-04-26,898.9095266536052
2011-04-27,899.9630815314028
2011-04-28,916.0001155989233
