Date,ACWI ESG LEADERS SELECT SUSTAINABILITY
2021-09-06,1527.8401332271856
2021-09-07,1521.243078117922
2021-09-08,1515.235350237685
2021-09-09,1508.9532394017153
2021-09-10,1505.7996803281858
2021-09-13,1505.6013659977257
2021-09-14,1502.4063464407539
2021-09-15,1505.4683719190587
2021-09-16,1501.7688013045185
2021-09-17,1491.544598550589
2021-09-20,1468.4535771977173
2021-09-21,1470.150925948708
2021-09-22,1479.6596740301031
2021-09-23,1494.4345983446156
2021-09-24,1492.1575161272654
2021-09-27,1486.505341761852
2021-09-28,1458.879848820093
2021-09-29,1455.7464354919189
2021-09-30,1446.3510060075428
2021-10-01,1450.443847609629
2021-10-04,1437.195619816489
2021-10-05,1445.8971472857015
2021-10-06,1443.6446002668445
2021-10-07,1460.0384455311819
2021-10-08,1458.0668328894596
2021-10-11,1455.1147183842047
2021-10-12,1450.9897319014776
2021-10-13,1457.9584463001177
2021-10-14,1479.0254077074787
2021-10-15,1490.3286561873515
2021-10-18,1491.8264078398274
2021-10-19,1502.6856343842708
2021-10-20,1508.9274289565017
2021-10-21,1509.8298230734663
2021-10-22,1513.310253032559
2021-10-25,1516.0618282565474
2021-10-26,1519.3344624220883
2021-10-27,1513.8914227658784
2021-10-28,1525.38309280055
2021-10-29,1523.1355186216172
2021-11-01,1529.940202550014
2021-11-02,1532.84096471899
2021-11-03,1539.533967477337
2021-11-04,1546.4718318622854
2021-11-05,1546.2323204681984
2021-11-08,1548.9109261712467
2021-11-09,1545.6520206135935
2021-11-10,1536.5851572260567
2021-11-11,1538.0024714638887
2021-11-12,1547.7488482307272
2021-11-15,1547.7352527912356
2021-11-16,1551.077504812499
2021-11-17,1546.4026801170028
2021-11-18,1546.1721982030522
2021-11-19,1544.0688462108037
2021-11-22,1536.580575454943
2021-11-23,1531.3224025790146
2021-11-24,1529.037488056829
2021-11-25,1531.4378162865694
2021-11-26,1497.8420484690798
2021-11-29,1506.5848915710765
2021-11-30,1484.1639426866952
2021-12-01,1482.343044603645
2021-12-02,1494.8039595630687
2021-12-03,1484.2572802470065
2021-12-06,1494.82126770897
2021-12-07,1525.733517235
2021-12-08,1531.8342858502613
2021-12-09,1523.0299070294075
2021-12-10,1527.662393478781
2021-12-13,1516.7673042582348
2021-12-14,1503.4096359749808
2021-12-15,1516.1662489092207
2021-12-16,1515.8109673746264
2021-12-17,1502.2001287366375
2021-12-20,1480.6233937430277
2021-12-21,1502.7762338567832
2021-12-22,1517.6710254083425
2021-12-23,1529.6018481805754
2021-12-24,1530.2594004464859
2021-12-27,1544.3096389879242
2021-12-28,1545.945772409573
2021-12-29,1548.874499137399
2021-12-30,1546.273426414037
2021-12-31,1547.1797922134501
2022-01-03,1546.3664530728786
2022-01-04,1549.6388851783663
2022-01-05,1528.1702868119828
2022-01-06,1519.2629228287901
2022-01-07,1515.4285319792082
2022-01-10,1510.7194620217397
2022-01-11,1522.8912688541593
2022-01-12,1536.795047527236
2022-01-13,1523.7138922525494
2022-01-14,1516.9091622026442
2022-01-17,1518.1817122568716
2022-01-18,1495.5049733420108
2022-01-19,1483.634667651052
2022-01-20,1480.7589125403078
2022-01-21,1459.9483843476785
2022-01-24,1449.9760824063146
2022-01-25,1433.2247112478344
2022-01-26,1434.2537520000744
2022-01-27,1417.1574406847565
2022-01-28,1437.1667088986637
2022-01-31,1461.0169431297284
2022-02-01,1471.2703222456973
2022-02-02,1483.8804306028005
2022-02-03,1463.8537497680322
2022-02-04,1462.173989147299
2022-02-07,1461.0570797136409
2022-02-08,1468.956255734013
2022-02-09,1492.3168811890444
2022-02-10,1478.4367368722937
2022-02-11,1454.8261310796443
2022-02-14,1440.1940995365594
2022-02-15,1460.8789376296138
2022-02-16,1465.98727408124
2022-02-17,1445.3545872283592
2022-02-18,1434.828771975806
2022-02-21,1429.200558733246
2022-02-22,1416.5034585572212
2022-02-23,1399.9802459012938
2022-02-24,1388.9218401043513
2022-02-25,1422.1174109188405
2022-02-28,1419.3805359830767
2022-03-01,1400.3338945000335
2022-03-02,1411.7941163241371
2022-03-03,1407.2777498972816
2022-03-04,1383.0997695283822
2022-03-07,1343.6743418374472
2022-03-08,1330.1674528547699
2022-03-09,1367.9487992074035
2022-03-10,1362.483038441579
2022-03-11,1347.474767383159
2022-03-14,1340.52858897109
2022-03-15,1352.2680755497993
2022-03-16,1391.8170673852483
2022-03-17,1416.118873514422
2022-03-18,1428.582985430104
2022-03-21,1425.3068373487206
2022-03-22,1438.756964126696
2022-03-23,1425.8700594894942
2022-03-24,1435.9416077951648
2022-03-25,1436.13411181955
2022-03-28,1441.0540494927877
2022-03-29,1465.611518873799
2022-03-30,1461.8031830592831
2022-03-31,1442.9006395583501
2022-04-01,1444.634912211608
2022-04-04,1455.3864515241448
2022-04-05,1442.9327566778422
2022-04-06,1423.7673032179325
2022-04-07,1422.7415163154553
2022-04-08,1421.8510283005107
2022-04-11,1403.6439961426256
2022-04-12,1396.0692752029877
2022-04-13,1406.1223656640925
2022-04-14,1396.506207721758
2022-04-15,1395.3476424134076
2022-04-18,1390.4482286386415
2022-04-19,1400.9707816629407
2022-04-20,1410.836634858205
2022-04-21,1398.3472798419573
2022-04-22,1364.5066430569493
2022-04-25,1357.456424663742
2022-04-26,1330.6801132037479
2022-04-27,1328.6040956854965
2022-04-28,1348.0266489611765
2022-04-29,1328.541816494674
2022-05-02,1326.4393352767213
2022-05-03,1331.5231357901919
2022-05-04,1351.602788471039
2022-05-05,1317.9394073184924
2022-05-06,1301.9855867887097
2022-05-09,1265.3464657996594
2022-05-10,1266.449419532576
2022-05-11,1256.069819724851
2022-05-12,1248.2176741011667
2022-05-13,1274.4297066760505
2022-05-16,1270.508604280952
2022-05-17,1296.0729005200003
2022-05-18,1263.3523742326186
2022-05-19,1255.3354231708329
2022-05-20,1259.2009740341425
2022-05-23,1277.636136061859
2022-05-24,1266.076323061843
2022-05-25,1273.2503242385555
2022-05-26,1291.2387078240522
2022-05-27,1319.2126388976005
2022-05-30,1328.7447300632055
2022-05-31,1319.426576992076
2022-06-01,1307.290100665488
2022-06-02,1324.9119635955315
2022-06-03,1310.210741584899
2022-06-06,1315.4993356191271
2022-06-07,1318.5729304100437
2022-06-08,1310.8525399925736
2022-06-09,1286.9579348874777
2022-06-10,1252.1733157921744
2022-06-13,1208.8173273779942
2022-06-14,1200.229661165263
2022-06-15,1213.4828113346732
2022-06-16,1186.0940717773744
2022-06-17,1186.451026673084
2022-06-20,1190.4365347603964
2022-06-21,1211.3392565377922
2022-06-22,1206.9503914101106
2022-06-23,1213.554073137543
2022-06-24,1245.1052692095027
2022-06-27,1248.0175163197628
2022-06-28,1231.4169180000697
2022-06-29,1225.5986048345503
2022-06-30,1213.6342473866284
2022-07-01,1218.2891543341827
2022-07-04,1221.067304841612
2022-07-05,1217.394020353627
2022-07-06,1220.4010393638052
2022-07-07,1238.1412834383882
2022-07-08,1238.8818103475057
2022-07-11,1224.298995003314
2022-07-12,1213.7282110790081
2022-07-13,1209.7135396670526
2022-07-14,1198.86421397666
2022-07-15,1215.9880516634632
2022-07-18,1217.804267
2022-07-19,1242.835967137441
2022-07-20,1250.0719450612753
2022-07-21,1261.775381454602
2022-07-22,1258.075587757856
2022-07-25,1255.3272311653777
2022-07-26,1245.4952926582548
2022-07-27,1264.7327569716442
2022-07-28,1283.9868249113883
2022-07-29,1296.8244169976053
2022-08-01,1299.2782138601262
2022-08-02,1287.2989271948438
2022-08-03,1298.251960482784
2022-08-04,1304.7951170452006
2022-08-05,1301.0481412951638
2022-08-08,1304.266199593529
2022-08-09,1296.8500825983986
2022-08-10,1323.090776452161
2022-08-11,1325.6302758715285
2022-08-12,1338.672625649654
2022-08-15,1342.736511717161
2022-08-16,1342.412808072436
2022-08-17,1333.8241877120872
2022-08-18,1333.1285515188215
2022-08-19,1314.5967579299347
2022-08-22,1291.1942605511372
2022-08-23,1286.745272317307
2022-08-24,1287.5319089996638
2022-08-25,1302.4119079269055
2022-08-26,1270.7102436985806
2022-08-29,1255.6231791120133
2022-08-30,1247.7382830526153
2022-08-31,1240.6968408430837
2022-09-01,1230.5234774923606
2022-09-02,1227.8052180169607
2022-09-05,1222.8672853806165
2022-09-06,1218.5421586299667
2022-09-07,1230.9433970693478
2022-09-08,1241.9276801769552
2022-09-09,1263.2043672593684
2022-09-12,1278.9719498209936
2022-09-13,1237.7489427521969
2022-09-14,1230.8640718626284
2022-09-15,1220.248451775106
2022-09-16,1208.3574944700313
2022-09-19,1212.8096554920824
2022-09-20,1201.555406948365
2022-09-21,1185.447157507913
2022-09-22,1170.3485609919837
2022-09-23,1150.3686091850896
2022-09-26,1135.2165906496182
2022-09-27,1132.9425751476863
2022-09-28,1142.916649655438
2022-09-29,1127.2114656512415
2022-09-30,1119.8334407758637
2022-10-03,1140.9664251773465
2022-10-04,1177.125240315212
2022-10-05,1172.8624850151284
2022-10-06,1163.919327148724
2022-10-07,1135.5940205634527
2022-10-10,1125.6667924386968
2022-10-11,1115.0478071576101
2022-10-12,1110.7724695291945
2022-10-13,1126.1805413593895
2022-10-14,1114.1840175866714
2022-10-17,1137.0986420037564
2022-10-18,1151.7221650078607
2022-10-19,1138.1199200483811
2022-10-20,1130.9584464919958
2022-10-21,1142.219398237471
2022-10-24,1153.115210599466
2022-10-25,1174.433410293586
2022-10-26,1175.0514103517364
2022-10-27,1173.5707849485968
2022-10-28,1188.5535140193904
2022-10-31,1184.0469751167568
2022-11-01,1186.8688404889406
2022-11-02,1168.149353676893
2022-11-03,1150.789084173086
2022-11-04,1172.14067123298
2022-11-07,1185.7022149483792
2022-11-08,1196.4903999922906
2022-11-09,1180.7987936085044
2022-11-10,1235.6152540130643
2022-11-11,1260.2797812244746
2022-11-14,1251.2153098427261
2022-11-15,1262.9509847027998
2022-11-16,1252.3328134115245
2022-11-17,1243.0948307985034
2022-11-18,1251.0712257585897
2022-11-21,1244.0424677193196
2022-11-22,1255.9828768299162
2022-11-23,1266.936357561127
2022-11-24,1274.4678021965444
2022-11-25,1272.3483127051795
2022-11-28,1254.9023223699046
2022-11-29,1255.7980794078371
2022-11-30,1283.0866038919066
2022-12-01,1296.166973012167
2022-12-02,1292.880743522856
2022-12-05,1278.8160604800767
2022-12-06,1264.818884597733
2022-12-07,1259.984811933504
2022-12-08,1267.903008174237
2022-12-09,1267.4863223100058
2022-12-12,1272.286882196875
2022-12-13,1286.441724444336
2022-12-14,1282.8641448744654
2022-12-15,1252.4895820107567
2022-12-16,1239.6359738068816
2022-12-19,1230.9724680585277
2022-12-20,1231.819455553497
2022-12-21,1245.7456707445147
2022-12-22,1235.680235131015
2022-12-23,1237.0143787653835
2022-12-26,1237.1600520582924
2022-12-27,1236.20360240312
2022-12-28,1226.0174834014304
2022-12-29,1242.7954762766312
2022-12-30,1237.190993939273
2023-01-02,1238.6203930985307
2023-01-03,1239.29217381701
2023-01-04,1252.6811284658193
2023-01-05,1241.3742983560908
2023-01-06,1264.440605314699
2023-01-09,1275.969208526939
2023-01-10,1279.4296623771713
2023-01-11,1292.3885230061571
2023-01-12,1299.1886426390238
2023-01-13,1308.6997232251713
2023-01-16,1309.6649714369155
2023-01-17,1310.048858660985
2023-01-18,1302.5922124905344
2023-01-19,1287.9727626990098
2023-01-20,1306.3611643238662
2023-01-23,1319.6795797035306
2023-01-24,1321.2291770499703
2023-01-25,1322.4099427883355
2023-01-26,1331.8840616811797
2023-01-27,1335.1305411596284
2023-01-30,1325.0943732456142
2023-01-31,1333.9764074231937
2023-02-01,1346.7103617980586
2023-02-02,1364.168810846757
2023-02-03,1353.554744358476
2023-02-06,1336.7148884435344
2023-02-07,1345.3577369533111
2023-02-08,1339.3841399375713
2023-02-09,1334.8310600035302
2023-02-10,1327.6679476983447
2023-02-13,1339.0315237078744
2023-02-14,1339.0714450663513
2023-02-15,1339.0226284070793
2023-02-16,1330.9152625292093
2023-02-17,1326.5405949014134
2023-02-20,1329.0707778436304
2023-02-21,1308.2417271318002
2023-02-22,1301.6734656754459
2023-02-23,1305.92146885267
2023-02-24,1291.4684781783592
2023-02-27,1297.26868413787
2023-02-28,1295.9761374945415
2023-03-01,1295.7909637842092
2023-03-02,1299.10753863774
2023-03-03,1313.981527641971
2023-03-06,1315.4209563842817
2023-03-07,1296.7782131344673
2023-03-08,1296.5366633828294
2023-03-09,1280.9386805972974
2023-03-10,1261.8752368267508
2023-03-13,1254.3423775030697
2023-03-14,1264.4200884135305
2023-03-15,1248.4882103253342
2023-03-16,1265.587971456183
2023-03-17,1258.1458342562817
2023-03-20,1265.824036961096
2023-03-21,1280.6578798506937
2023-03-22,1271.3525442316618
2023-03-23,1277.7648983802283
2023-03-24,1274.653404238877
2023-03-27,1278.064413186631
2023-03-28,1280.344501590107
2023-03-29,1295.5132393212627
2023-03-30,1305.4786455395713
2023-03-31,1318.475793218271
2023-04-03,1319.3522628816647
2023-04-04,1315.1309815849756
2023-04-05,1307.8768146736716
2023-04-06,1310.1904388687028
2023-04-07,1310.6147928537473
2023-04-10,1310.0008347640799
2023-04-11,1318.0741332246423
2023-04-12,1318.945433075402
2023-04-13,1331.5329201694003
2023-04-14,1330.021605265899
2023-04-17,1331.6900100463345
2023-04-18,1335.1558794797104
2023-04-19,1332.0838726286377
2023-04-20,1328.4737351374974
