Date,KUKJE (ACWI ex KOREA) ESG LEADERS
2009-09-11,758.0513178267365
2009-09-14,756.2769457662843
2009-09-15,758.6777404413918
2009-09-16,771.2064542931927
2009-09-17,773.6622981509526
2009-09-18,772.4217944769428
2009-09-21,765.8918615424457
2009-09-22,773.6902526186103
2009-09-23,770.8307505386242
2009-09-24,761.6379210342762
2009-09-25,757.7689680609043
2009-09-28,764.5416155141255
2009-09-29,763.2179818341783
2009-09-30,765.3524293633966
2009-10-01,749.7491169893367
2009-10-02,740.6959750455338
2009-10-05,747.8887191753734
2009-10-06,762.7381356849262
2009-10-07,764.1799105358754
2009-10-08,774.3666942554124
2009-10-09,776.3003698270154
2009-10-12,780.5200105383699
2009-10-13,778.2665029058
2009-10-14,792.2347317861407
2009-10-15,794.9423525319762
2009-10-16,787.5059286170235
2009-10-19,797.2986217004493
2009-10-20,794.3299678139704
2009-10-21,791.7388065410761
2009-10-22,791.8985762437563
2009-10-23,785.3925074017103
2009-10-26,776.6387853768671
2009-10-27,769.4198269193705
2009-10-28,753.7284041473447
2009-10-29,766.607994223666
2009-10-30,754.030397089023
2009-11-02,755.1475806431013
2009-11-03,750.8957699471539
2009-11-04,759.618466405911
2009-11-05,768.8141529165107
2009-11-06,771.4603635056021
2009-11-09,789.2034059446383
2009-11-10,789.2524838265689
2009-11-11,793.4752360860083
2009-11-12,786.7233833630228
2009-11-13,790.8684820712433
2009-11-16,802.7589395707475
2009-11-17,798.4023477578246
2009-11-18,799.7368818977051
2009-11-19,786.0623773267218
2009-11-20,782.7005399045643
2009-11-23,795.6834909562018
2009-11-24,791.6953845089239
2009-11-25,799.3573178752474
2009-11-26,787.417090422261
2009-11-27,780.4713015896664
2009-11-30,785.0282005186278
2009-12-01,801.1058951816754
2009-12-02,802.9681037321579
2009-12-03,800.6228249830347
2009-12-04,799.8862686408811
2009-12-07,797.5252198084446
2009-12-08,788.2422835568995
2009-12-09,785.739546433449
2009-12-10,789.1455270338903
2009-12-11,790.5232394518213
2009-12-14,797.7239843481944
2009-12-15,792.9432702553989
2009-12-16,798.0509907788226
2009-12-17,784.4551331800218
2009-12-18,783.4193730246342
2009-12-21,790.2321668905229
2009-12-22,793.0704106633592
2009-12-23,798.0601922090998
2009-12-24,802.3664968829688
2009-12-25,801.927691028421
2009-12-28,805.4460670957026
2009-12-29,806.5485567077211
2009-12-30,802.5756376035187
2009-12-31,801.5295352504581
2010-01-01,801.5295352504581
2010-01-04,814.6290356705168
2010-01-05,816.8157325825424
2010-01-06,817.366483569977
2010-01-07,815.6696243345541
2010-01-08,819.409471152527
2010-01-11,825.8088975388126
2010-01-12,821.5868639592188
2010-01-13,823.0996679684537
2010-01-14,827.8862977140539
2010-01-15,820.0775890313574
2010-01-18,821.7205170344319
2010-01-19,824.4967640239781
2010-01-20,811.6388669881333
2010-01-21,801.6601481419497
2010-01-22,789.9450354857757
2010-01-25,789.0544188319113
2010-01-26,784.4052096218767
2010-01-27,781.462785589844
2010-01-28,775.7089120541693
2010-01-29,770.4238911029182
2010-02-01,776.6359632666306
2010-02-02,786.8032936401893
2010-02-03,783.978871808858
2010-02-04,762.3057629881697
2010-02-05,753.9500301327852
2010-02-08,751.9488491417505
2010-02-09,757.9114152029208
2010-02-10,758.503923221425
2010-02-11,763.5433973198371
2010-02-12,763.1660453890597
2010-02-15,763.495020840345
2010-02-16,774.5522185650271
2010-02-17,781.65770187938
2010-02-18,785.0840408588406
2010-02-19,781.7172992696069
2010-02-22,785.8754349121181
2010-02-23,778.4174808433818
2010-02-24,780.5603920965884
2010-02-25,774.6418004088038
2010-02-26,781.1271545138468
2010-03-01,785.7882481356891
2010-03-02,792.7401718253137
2010-03-03,798.3712093755853
2010-03-04,796.4476817698429
2010-03-05,806.8311205064575
2010-03-08,810.0235411876674
2010-03-09,809.3059058494633
2010-03-10,813.5886148804971
2010-03-11,815.2336296829336
2010-03-12,818.9283914001878
2010-03-15,815.4322317879567
2010-03-16,822.4420847576013
2010-03-17,829.1742148483008
2010-03-18,825.1496591549018
2010-03-19,821.1791103289396
2010-03-22,822.3808802350779
2010-03-23,827.5361654103536
2010-03-24,819.8959547491261
2010-03-25,820.8346295669993
2010-03-26,821.6497016483352
2010-03-29,826.9681026630524
2010-03-30,827.8096979563808
2010-03-31,827.6612736200432
2010-04-01,836.1526919203153
2010-04-02,836.5307693713427
2010-04-05,840.0347799983072
2010-04-06,840.2236745435731
2010-04-07,837.8171673622824
2010-04-08,836.0261218512344
2010-04-09,844.1428060891869
2010-04-12,848.0680399845805
2010-04-13,845.9151272914419
2010-04-14,854.8881064827734
2010-04-15,857.1957382332782
2010-04-16,844.5436326209746
2010-04-19,840.1543360894966
2010-04-20,847.3804841950356
2010-04-21,845.9703854330288
2010-04-22,841.3524585513088
2010-04-23,845.8375124902925
2010-04-26,849.0749139246404
2010-04-27,832.1652367508703
2010-04-28,824.3281532496342
2010-04-29,834.6341292523422
2010-04-30,830.7242141014315
2010-05-03,832.9718334403195
2010-05-04,812.5192079517353
2010-05-05,802.6499318167959
2010-05-06,781.4043039945109
2010-05-07,762.623456454124
2010-05-10,801.6747178626792
2010-05-11,795.2301471778576
2010-05-12,805.5787593669482
2010-05-13,801.6286896761977
2010-05-14,781.7015547809335
2010-05-17,776.0172143699991
2010-05-18,773.4978009510388
2010-05-19,760.7893753114535
2010-05-20,739.1426743142861
2010-05-21,745.8914308232297
2010-05-24,741.129356683705
2010-05-25,728.7893744336972
2010-05-26,733.9092725661475
2010-05-27,753.9443762828915
2010-05-28,752.3581112535458
2010-05-31,752.7940869626756
2010-06-01,746.3243036423668
2010-06-02,752.4954967640437
2010-06-03,761.3202287389306
2010-06-04,740.8888436200056
2010-06-07,727.4339054025813
2010-06-08,730.1089484490623
2010-06-09,734.4535796729423
2010-06-10,751.9883377578807
2010-06-11,756.1789317178235
2010-06-14,765.0563059655012
2010-06-15,776.2405724280839
2010-06-16,778.2058435386509
2010-06-17,778.659824580962
2010-06-18,780.8970225107296
2010-06-21,785.5121184959729
2010-06-22,774.9542188948731
2010-06-23,768.9399445177746
2010-06-24,760.1359119994344
2010-06-25,758.7793367549255
2010-06-28,761.1101418987423
2010-06-29,737.6730942309606
2010-06-30,732.4992493147527
2010-07-01,729.1223497233279
2010-07-02,730.0911524261854
2010-07-05,728.227796356957
2010-07-06,741.3539510106284
2010-07-07,754.5188417737928
2010-07-08,763.3075833461074
2010-07-09,768.3062946119104
2010-07-12,767.7478754647263
2010-07-13,780.1960480535861
2010-07-14,783.2004652717023
2010-07-15,783.5683364596091
2010-07-16,767.7452873936046
2010-07-19,767.1513298357078
2010-07-20,769.7369402221481
2010-07-21,767.2582579725785
2010-07-22,781.31714446181
2010-07-23,787.2012754549891
2010-07-26,795.2745954926069
2010-07-27,795.9307148643577
2010-07-28,795.2014994553816
2010-07-29,794.5252495562052
2010-07-30,791.8131669706407
2010-08-02,810.4313812364754
2010-08-03,809.3625918769513
2010-08-04,808.7593750901239
2010-08-05,809.5265072283745
2010-08-06,808.8765529129644
2010-08-09,812.7772814456368
2010-08-10,804.2319742546813
2010-08-11,782.2387544547041
2010-08-12,776.7772012456888
2010-08-13,774.6967149629447
2010-08-16,777.0318818375338
2010-08-17,786.1630291163883
2010-08-18,787.64895391859
2010-08-19,779.642312724452
2010-08-20,770.9501806904861
2010-08-23,770.5091159298958
2010-08-24,760.1373404805487
2010-08-25,755.324882628298
2010-08-26,758.718611382589
2010-08-27,766.8585660602032
2010-08-30,763.854416911997
2010-08-31,761.6713958919834
2010-09-01,782.1826206121524
2010-09-02,787.3103618321072
2010-09-03,795.3300596454346
2010-09-06,799.0296891085057
2010-09-07,791.0376476044803
2010-09-08,793.4321717668306
2010-09-09,799.1056138071875
2010-09-10,800.6843926452585
2010-09-13,812.3264073209356
2010-09-14,815.5157450440286
2010-09-15,817.2164588387348
2010-09-16,815.2076952310024
2010-09-17,815.9060952996462
2010-09-20,825.9794555765569
2010-09-21,824.4038475182332
2010-09-22,825.6044598098698
2010-09-23,820.8406176751157
2010-09-24,833.4569582049486
2010-09-27,832.8183112354087
2010-09-28,835.7475139968232
2010-09-29,836.3393909469174
2010-09-30,833.5572936250669
2010-10-01,837.1326008760146
2010-10-04,832.159496790803
2010-10-05,848.0145630667791
2010-10-06,852.8706708260074
2010-10-07,852.8692408900677
2010-10-08,855.2056955275771
2010-10-11,856.2260563834457
2010-10-12,853.6490566645399
2010-10-13,864.3422946237878
2010-10-14,868.2934151984268
2010-10-15,866.0516523176746
2010-10-18,867.8792297478072
2010-10-19,855.7311579380756
2010-10-20,864.2407093929457
2010-10-21,867.3445959396131
2010-10-22,865.3333973004754
2010-10-25,870.5384449607466
2010-10-26,865.8006937296758
2010-10-27,857.921399571241
2010-10-28,863.0995419155337
2010-10-29,864.2617853780074
2010-11-01,865.2431526116907
2010-11-02,872.156997304498
2010-11-03,872.127688258456
2010-11-04,892.117847020879
2010-11-05,892.908250197863
2010-11-08,890.4093159687002
2010-11-09,888.7091475639925
2010-11-10,882.9592954077999
2010-11-11,879.7721862013432
2010-11-12,871.7264293968825
2010-11-15,871.3965335315268
2010-11-16,856.0436921621002
2010-11-17,858.1382840672122
2010-11-18,870.9617523426037
2010-11-19,871.9628814234892
2010-11-22,869.9220295692527
2010-11-23,855.1323521210293
2010-11-24,862.3749935342457
2010-11-25,863.6769585165093
2010-11-26,854.058219107777
2010-11-29,847.6255478827152
2010-11-30,842.4416376674836
2010-12-01,857.8295704269561
2010-12-02,872.7661110995085
2010-12-03,879.6203131326774
2010-12-06,878.1459421117466
2010-12-07,881.1202846056789
2010-12-08,878.2969342793837
2010-12-09,880.9235925613033
2010-12-10,883.4204774910237
2010-12-13,889.5822192844239
2010-12-14,891.5018527932625
2010-12-15,886.6170724845316
2010-12-16,886.551461076068
2010-12-17,885.9339747327494
2010-12-20,886.3449951855555
2010-12-21,894.5471286310166
2010-12-22,895.3106044875994
2010-12-23,895.4468075927007
2010-12-24,896.1146104774075
2010-12-27,894.884263499292
2010-12-28,896.4949960479444
2010-12-29,899.7361846702719
2010-12-30,898.5951254795764
2010-12-31,901.4704782555285
2011-01-03,905.8956157099634
2011-01-04,905.6865023831347
2011-01-05,902.1443876298317
2011-01-06,900.0462918012263
2011-01-07,897.8331774666195
2011-01-10,893.1837936874849
2011-01-11,897.0853306637548
2011-01-12,909.067414229449
2011-01-13,914.073287755759
2011-01-14,915.3771811540399
2011-01-17,914.0936379585829
2011-01-18,920.3401873462773
2011-01-19,916.0710608769419
2011-01-20,905.9305927762778
2011-01-21,910.0457541817127
2011-01-24,916.4429678025463
2011-01-25,915.5785951652076
2011-01-26,920.0137376881511
2011-01-27,920.9808750168024
2011-01-28,907.7824598495009
2011-01-31,911.4953526836198
2011-02-01,924.7693183722178
2011-02-02,926.2747634722189
2011-02-03,924.1932441746555
2011-02-04,925.1433862041062
2011-02-07,929.5506020533444
2011-02-08,935.167360915129
2011-02-09,931.6322153915859
2011-02-10,926.8149711547801
2011-02-11,929.3078593110238
2011-02-14,932.2425402334093
2011-02-15,931.3134717258187
2011-02-16,937.0978693922069
2011-02-17,942.159902100063
2011-02-18,945.0042158905359
2011-02-21,941.8755146825367
2011-02-22,927.5626919019777
2011-02-23,920.6737073376554
2011-02-24,918.3828915974242
2011-02-25,929.0257474819105
2011-02-28,935.8403778632404
2011-03-01,929.3156857338279
2011-03-02,927.8287934957553
2011-03-03,937.0614382520195
2011-03-04,935.6921250751551
2011-03-07,929.4800746301007
2011-03-08,930.8738177537465
2011-03-09,931.50433940975
2011-03-10,914.5590279450536
2011-03-11,915.1384817629705
2011-03-14,907.6545290602915
2011-03-15,887.6340172740591
2011-03-16,880.8726432319108
2011-03-17,892.190465890488
2011-03-18,897.7931118552884
2011-03-21,910.5995789375119
2011-03-22,914.3038055981531
2011-03-23,913.8399149086001
2011-03-24,922.8571826393656
2011-03-25,924.7119626292263
2011-03-28,921.5668020931823
2011-03-29,923.7018051185989
2011-03-30,932.6933089854863
2011-03-31,932.9207836796504
2011-04-01,938.2074098794642
2011-04-04,941.5200004550186
2011-04-05,939.405955059634
2011-04-06,943.8766912653068
2011-04-07,941.7365135700819
2011-04-08,945.4154122051548
2011-04-11,943.463989819897
2011-04-12,933.8254464808479
2011-04-13,938.2274230803905
2011-04-14,936.5927085762573
2011-04-15,936.8244540292017
2011-04-18,922.5305140731092
2011-04-19,927.436724625899
2011-04-20,946.1042664960106
2011-04-21,953.692916958631
2011-04-22,953.745564503501
2011-04-25,951.2430941853365
2011-04-26,957.9430328217874
2011-04-27,961.0964267396093
