Date,BRIC MINIMUM VOLATILITY (USD)
2002-12-09,809.8152878814354
2002-12-10,809.186957957428
2002-12-11,809.3252053471888
2002-12-12,813.8708904577692
2002-12-13,815.7986921259732
2002-12-16,821.6296160296997
2002-12-17,830.8316317526213
2002-12-18,835.2148857268817
2002-12-19,841.371003500966
2002-12-20,850.7644852094685
2002-12-23,844.3379014967558
2002-12-24,845.3398972994959
2002-12-25,845.6711397278766
2002-12-26,844.7518373811664
2002-12-27,843.4233307745204
2002-12-30,838.2700903008262
2002-12-31,838.6146511016104
2003-01-01,839.3798523780612
2003-01-02,843.4929641815522
2003-01-03,850.6174001143132
2003-01-06,862.4647279345374
2003-01-07,861.3853025693636
2003-01-08,867.8600593017836
2003-01-09,879.7486350728855
2003-01-10,885.2707038027964
2003-01-13,885.157624649766
2003-01-14,885.2430931027025
2003-01-15,884.1357906386996
2003-01-16,882.8277105612493
2003-01-17,868.6306951141883
2003-01-20,864.4460708199656
2003-01-21,857.0810857349165
2003-01-22,851.0670678351274
2003-01-23,846.639627330367
2003-01-24,836.0491285381597
2003-01-27,825.7235723124356
2003-01-28,828.8633794340573
2003-01-29,840.1085060958068
2003-01-30,842.8483784473168
2003-01-31,848.0176437990526
2003-02-03,852.7659789720399
2003-02-04,850.0133043598745
2003-02-05,853.9608606491886
2003-02-06,853.3271771533138
2003-02-07,853.288052351351
2003-02-10,850.1083067195033
2003-02-11,855.0310281234691
2003-02-12,854.3177537138147
2003-02-13,844.372722466538
2003-02-14,841.1992911589961
2003-02-17,847.2902990166305
2003-02-18,853.8707550301866
2003-02-19,853.1953007196491
2003-02-20,851.2449135411069
2003-02-21,851.1201093522341
2003-02-24,852.6995865485212
2003-02-25,851.2843648219915
2003-02-26,848.3371707781497
2003-02-27,849.9177869855297
2003-02-28,854.977858601756
2003-03-03,860.3838467032297
2003-03-04,853.6986687570403
2003-03-05,848.3553431933044
2003-03-06,847.5217030161268
2003-03-07,846.1725554984434
2003-03-10,838.1478425697409
2003-03-11,839.934810526811
2003-03-12,843.9742872623494
2003-03-13,851.3622119310687
2003-03-14,856.662779197907
2003-03-17,849.5428929209929
2003-03-18,851.6761147700493
2003-03-19,849.9588297892284
2003-03-20,854.7024087538686
2003-03-21,862.5614800159946
2003-03-24,854.9369136469995
2003-03-25,859.5594926084497
2003-03-26,860.6910963829422
2003-03-27,859.7904435217214
2003-03-28,868.5803871067681
2003-03-31,860.1817055972363
2003-04-01,866.4268223743318
2003-04-02,877.5301891700037
2003-04-03,877.347956062707
2003-04-04,884.1355967078365
2003-04-07,891.4252900096785
2003-04-08,884.249625365239
2003-04-09,882.2213187156414
2003-04-10,881.9332687740609
2003-04-11,886.2946731174536
2003-04-14,890.2896019519892
2003-04-15,901.078547678949
2003-04-16,906.8832396066423
2003-04-17,913.1619970489951
2003-04-18,916.2832102927381
2003-04-21,921.4226127584477
2003-04-22,914.4311003591955
2003-04-23,908.5829783718136
2003-04-24,900.1196350540982
2003-04-25,902.6225706211218
2003-04-28,915.4675213196707
2003-04-29,931.4434316592166
2003-04-30,933.4215348446083
2003-05-01,931.0442971359499
2003-05-02,935.8420571852276
2003-05-05,939.2902913707667
2003-05-06,930.2462866860903
2003-05-07,934.7372563191941
2003-05-08,934.0343520107908
2003-05-09,941.2037508365147
2003-05-12,949.1961237815804
2003-05-13,960.001715351765
2003-05-14,962.1151534383781
2003-05-15,958.8039298984734
2003-05-16,959.7069423371335
2003-05-19,960.8728748641151
2003-05-20,956.0934108920634
2003-05-21,964.7465655958399
2003-05-22,982.177872851384
2003-05-23,995.4222154305161
2003-05-26,1011.4726831918666
2003-05-27,1002.2472229591447
2003-05-28,1009.8623186833066
2003-05-29,1011.621977430894
2003-05-30,1012.9475709124922
2003-06-02,1013.8623652826
2003-06-03,1017.2008262308832
2003-06-04,1030.4916224143296
2003-06-05,1034.0195037575481
2003-06-06,1043.2112510863035
2003-06-09,1045.7384244900845
2003-06-10,1036.8349193091105
2003-06-11,1037.103199406923
2003-06-12,1052.6390213373902
2003-06-13,1061.4810855975788
2003-06-16,1071.466681875311
2003-06-17,1080.8201899480212
2003-06-18,1070.862355333366
2003-06-19,1068.2845097353124
2003-06-20,1064.514710346776
2003-06-23,1057.93602169907
2003-06-24,1060.5829824984
2003-06-25,1073.791429166688
2003-06-26,1071.219025377902
2003-06-27,1080.267080999578
2003-06-30,1080.1740725951033
2003-07-01,1087.8520463857167
2003-07-02,1098.7352091578614
2003-07-03,1099.4528060927432
2003-07-04,1101.890791808106
2003-07-07,1113.2380491473086
2003-07-08,1114.980377603246
2003-07-09,1116.6753504222343
2003-07-10,1105.0269882949815
2003-07-11,1098.9649015389587
2003-07-14,1122.0868170657743
2003-07-15,1122.9569881403004
2003-07-16,1111.8633406960234
2003-07-17,1092.0290395103686
2003-07-18,1099.7579162793963
2003-07-21,1099.9103770558327
2003-07-22,1098.5158362392333
2003-07-23,1087.1506414876042
2003-07-24,1097.6320026604908
2003-07-25,1108.5078640118525
2003-07-28,1119.0411462059199
2003-07-29,1121.3519484735818
2003-07-30,1113.485384318239
2003-07-31,1125.1629377590818
2003-08-01,1118.2763741405788
2003-08-04,1115.7878529810284
2003-08-05,1114.9363164157514
2003-08-06,1106.168861121652
2003-08-07,1117.3396102711297
2003-08-08,1122.859102724747
2003-08-11,1142.7218789311905
2003-08-12,1148.4164869510341
2003-08-13,1154.3599259726122
2003-08-14,1163.8405871704847
2003-08-15,1171.9334868794924
2003-08-18,1193.589354411406
2003-08-19,1189.134353380087
2003-08-20,1193.5708625904542
2003-08-21,1203.7382734996318
2003-08-22,1212.2573210219796
2003-08-25,1193.455183293251
2003-08-26,1197.604349076426
2003-08-27,1211.1354046757183
2003-08-28,1220.9073657820024
2003-08-29,1243.0915137504235
2003-09-01,1258.3437131467933
2003-09-02,1259.9371718853504
2003-09-03,1266.8067928827168
2003-09-04,1271.1898742652759
2003-09-05,1279.4292218175362
2003-09-08,1281.6880203642481
2003-09-09,1262.1878116898704
2003-09-10,1261.3363512910366
2003-09-11,1270.3744275668616
2003-09-12,1267.5223741851985
2003-09-15,1262.6195792236388
2003-09-16,1266.382257037257
2003-09-17,1254.39388146205
2003-09-18,1248.4544263204577
2003-09-19,1238.908229659699
2003-09-22,1230.8383984097825
2003-09-23,1246.1218928471822
2003-09-24,1261.3132064518402
2003-09-25,1247.3410294774374
2003-09-26,1249.3367122523634
2003-09-29,1262.0782075933043
2003-09-30,1271.165935710464
2003-10-01,1290.883664769642
2003-10-02,1309.6029544839757
2003-10-03,1329.1385273384221
2003-10-06,1345.932281933181
2003-10-07,1360.4554397580034
2003-10-08,1391.4019506316504
2003-10-09,1402.5884961531676
2003-10-10,1401.4499903761132
2003-10-13,1415.87418868146
2003-10-14,1415.5320465171733
2003-10-15,1415.1596301337956
2003-10-16,1433.7389898987055
2003-10-17,1431.9654246948721
2003-10-20,1438.736652877656
2003-10-21,1416.3051883915905
2003-10-22,1398.7185802886836
2003-10-23,1359.7049369776291
2003-10-24,1374.2028026012326
2003-10-27,1357.6654951131918
2003-10-28,1388.4528160038644
2003-10-29,1383.7908343577246
2003-10-30,1367.3910820355406
2003-10-31,1382.5518824446779
2003-11-03,1419.9026852682796
2003-11-04,1431.7448751896695
2003-11-05,1419.7904303466328
2003-11-06,1407.7261083932076
2003-11-07,1408.421741336059
2003-11-10,1399.6961923245542
2003-11-11,1382.3729879538373
2003-11-12,1382.7560152178623
2003-11-13,1384.5565237858489
2003-11-14,1383.0001505630926
2003-11-17,1368.0892883060321
2003-11-18,1362.9760375800543
2003-11-19,1343.5638132381725
2003-11-20,1343.5233602740411
2003-11-21,1352.136444136912
2003-11-24,1364.8536299342582
2003-11-25,1379.618474945806
2003-11-26,1387.2887583410734
2003-11-27,1400.0625286259349
2003-11-28,1422.2145700339795
2003-12-01,1452.2716253659557
2003-12-02,1453.0726214364527
2003-12-03,1468.9477754621032
2003-12-04,1466.8401479934541
2003-12-05,1466.833897462275
2003-12-08,1472.4617271747916
2003-12-09,1506.5788734199048
2003-12-10,1507.8667008757632
2003-12-11,1514.502364382039
2003-12-12,1514.6119084495522
2003-12-15,1505.6108193482441
2003-12-16,1504.1101722071471
2003-12-17,1505.7225965780676
2003-12-18,1531.1060960493462
2003-12-19,1557.8704909186083
2003-12-22,1581.9448512099623
2003-12-23,1574.9079023528052
2003-12-24,1584.8857715197826
2003-12-25,1584.0016607457262
2003-12-26,1592.5136992947653
2003-12-29,1618.205997854589
2003-12-30,1630.0401127948762
2003-12-31,1639.4801039482993
2004-01-01,1646.3761850706753
2004-01-02,1689.1855034656376
2004-01-05,1729.3301630862359
2004-01-06,1713.3308915536138
2004-01-07,1702.0823023406783
2004-01-08,1713.114702223516
2004-01-09,1732.0875327655021
2004-01-12,1717.7383153367239
2004-01-13,1713.9038849895926
2004-01-14,1705.2465145185117
2004-01-15,1688.097598873776
2004-01-16,1668.4868597607278
2004-01-19,1686.9459792360033
2004-01-20,1703.5443859758605
2004-01-21,1690.8360682806283
2004-01-22,1680.419968576913
2004-01-23,1702.0379737891196
2004-01-26,1705.8904791942678
2004-01-27,1717.047247544002
2004-01-28,1681.067265012084
2004-01-29,1641.8268874242845
2004-01-30,1621.0306749838483
2004-02-02,1607.258270934696
2004-02-03,1624.155219977463
2004-02-04,1625.4902815700275
2004-02-05,1605.2254219023034
2004-02-06,1626.9700658441893
2004-02-09,1659.800306645294
2004-02-10,1654.5543125358672
2004-02-11,1669.7784305752064
2004-02-12,1680.7552571077015
2004-02-13,1684.9176534300188
2004-02-16,1688.4104082391964
2004-02-17,1701.9351927575458
2004-02-18,1694.5264652699566
2004-02-19,1658.9630759577599
2004-02-20,1656.723047284054
2004-02-23,1653.1202954596881
2004-02-24,1648.5697046307353
2004-02-25,1644.6370928742813
2004-02-26,1655.621842683936
2004-02-27,1684.3400565928216
2004-03-01,1710.3317137417996
2004-03-02,1702.11833024634
2004-03-03,1694.046873805447
2004-03-04,1690.1484160546077
2004-03-05,1698.3362894595523
2004-03-08,1706.6593589200622
2004-03-09,1705.1339593867606
2004-03-10,1667.5471013238443
2004-03-11,1626.04489181791
2004-03-12,1642.7577772142033
2004-03-15,1636.0707145660604
2004-03-16,1637.5769846581784
2004-03-17,1663.4526297298487
2004-03-18,1652.6716816744372
2004-03-19,1660.6636511114868
2004-03-22,1629.0804104016818
2004-03-23,1630.586738678247
2004-03-24,1628.8402465206575
2004-03-25,1614.7399963816806
2004-03-26,1633.6204284023402
2004-03-29,1636.4611712836831
2004-03-30,1659.7112333910932
2004-03-31,1691.6228724298098
2004-04-01,1713.4168325315914
2004-04-02,1733.6090011181434
2004-04-05,1738.0125991510633
2004-04-06,1744.0161519476985
2004-04-07,1742.205715254867
2004-04-08,1748.0507086056762
2004-04-09,1748.2039096880465
2004-04-12,1748.8373570395509
2004-04-13,1739.749114892089
2004-04-14,1704.2184118835394
2004-04-15,1687.4199199519198
2004-04-16,1680.894435560669
2004-04-19,1674.112521388828
2004-04-20,1645.512476052964
2004-04-21,1617.3859873990805
2004-04-22,1617.514044626293
2004-04-23,1642.8160799733894
2004-04-26,1619.763060532769
2004-04-27,1596.246229828126
2004-04-28,1579.7413294332057
2004-04-29,1536.538813228155
2004-04-30,1522.160468414641
2004-05-03,1522.1494164061294
2004-05-04,1547.3241331251998
2004-05-05,1555.002810258467
2004-05-06,1547.5434736734155
2004-05-07,1511.810113041643
2004-05-10,1443.7943929200226
2004-05-11,1438.5721288090904
2004-05-12,1450.3877940055224
2004-05-13,1449.0145379059627
2004-05-14,1407.2700963800319
2004-05-17,1346.964239779151
2004-05-18,1397.8708433618713
2004-05-19,1447.2095854280317
2004-05-20,1423.6217567037766
2004-05-21,1437.8992654429596
2004-05-24,1465.139245381066
2004-05-25,1466.6739933776576
2004-05-26,1475.9079710817234
2004-05-27,1494.731494081102
2004-05-28,1478.4814780861054
2004-05-31,1475.209558957528
2004-06-01,1463.0092487956697
2004-06-02,1481.9232849315356
2004-06-03,1450.735424475684
2004-06-04,1460.9403904511698
2004-06-07,1500.339259329588
2004-06-08,1502.8295919459074
2004-06-09,1496.8216746798623
2004-06-10,1491.4205412237131
2004-06-11,1482.8975166472692
2004-06-14,1447.6680720517666
2004-06-15,1453.9760330337253
2004-06-16,1449.0935304886825
2004-06-17,1456.5608516249538
2004-06-18,1441.776895476079
2004-06-21,1444.3790678002376
2004-06-22,1435.9220405342985
2004-06-23,1447.9364015628735
2004-06-24,1468.8630558176435
2004-06-25,1474.1513873799709
2004-06-28,1467.635918110061
2004-06-29,1467.2914126959508
2004-06-30,1481.8724881939986
2004-07-01,1496.9547869218436
2004-07-02,1495.5021862983974
2004-07-05,1495.2143753517962
2004-07-06,1495.6201989235433
2004-07-07,1505.1396971027614
2004-07-08,1483.8105037464625
2004-07-09,1489.584702412824
2004-07-12,1492.3342990866224
2004-07-13,1493.0634800957878
2004-07-14,1485.953920355022
2004-07-15,1497.384530277252
2004-07-16,1520.9212207867372
2004-07-19,1531.5080821592746
2004-07-20,1524.9218737045462
2004-07-21,1517.4103763038602
2004-07-22,1499.8593126922308
2004-07-23,1501.8858602880562
2004-07-26,1493.1474209495896
2004-07-27,1499.8653988895583
2004-07-28,1490.2723028121875
2004-07-29,1497.458607243211
2004-07-30,1511.2909484049956
2004-08-02,1510.356108347118
2004-08-03,1506.2650423008702
2004-08-04,1502.461315720203
2004-08-05,1503.8056027153232
2004-08-06,1500.9775879053352
2004-08-09,1498.5911997475325
2004-08-10,1500.9770488207062
2004-08-11,1482.4368084864504
2004-08-12,1483.9704181508034
2004-08-13,1482.9461604367891
2004-08-16,1485.0970016877932
2004-08-17,1493.017203990991
2004-08-18,1497.9375365142246
2004-08-19,1521.2452861807049
2004-08-20,1525.8950263616641
2004-08-23,1514.8455282112823
2004-08-24,1529.09352145265
2004-08-25,1538.506558228758
2004-08-26,1538.8880968833298
2004-08-27,1542.2992492871583
2004-08-30,1556.9414195271513
2004-08-31,1560.531905553514
2004-09-01,1567.1428980927278
2004-09-02,1572.4861601071782
2004-09-03,1568.3464156337698
2004-09-06,1585.4461093748644
2004-09-07,1588.0257789791276
2004-09-08,1590.695311266248
2004-09-09,1582.516181778336
2004-09-10,1585.4071417345317
2004-09-13,1592.0946064745895
2004-09-14,1610.0866056027241
2004-09-15,1614.9879267384167
2004-09-16,1639.286250631863
2004-09-17,1654.4852448089505
2004-09-20,1666.0887677803005
2004-09-21,1675.9207062043522
2004-09-22,1664.3567016368524
2004-09-23,1666.2204340886053
2004-09-24,1654.4109313839144
2004-09-27,1646.6955407632363
2004-09-28,1658.4080932236368
2004-09-29,1663.8339727771163
2004-09-30,1679.771380680676
2004-10-01,1708.6539065130496
2004-10-04,1738.204359848839
2004-10-05,1743.4495465464868
2004-10-06,1735.9665756438571
2004-10-07,1747.5456434499906
2004-10-08,1752.6511067613787
2004-10-11,1751.3381963660825
2004-10-12,1732.2154315344683
2004-10-13,1704.0903250561328
2004-10-14,1684.1250316604453
2004-10-15,1689.8467142492807
2004-10-18,1693.2124581518128
2004-10-19,1694.281382524935
2004-10-20,1666.361738058347
2004-10-21,1678.4993430487887
2004-10-22,1683.5823729039348
2004-10-25,1667.3587212634272
2004-10-26,1679.507163499568
2004-10-27,1694.7936162493513
2004-10-28,1699.433638884992
2004-10-29,1699.5685172568606
2004-11-01,1699.7667442634067
2004-11-02,1713.0924246945724
2004-11-03,1730.4774786335438
2004-11-04,1735.7799284586945
2004-11-05,1745.5218016571334
2004-11-08,1739.6034053557617
2004-11-09,1745.8756075245517
2004-11-10,1762.7515865226985
2004-11-11,1757.0454954857796
2004-11-12,1772.5769174578836
2004-11-15,1780.5985017155613
2004-11-16,1772.9182341943374
2004-11-17,1794.2234297259508
2004-11-18,1792.8248032691604
2004-11-19,1773.7000766300225
2004-11-22,1783.635081832373
2004-11-23,1791.756578737638
