Date,WORLD ex USA ESG LEADERS
2012-12-17,120.61629796869525
2012-12-18,121.46984584360959
2012-12-19,122.8485152055073
2012-12-20,122.52027676018945
2012-12-21,121.82883147296704
2012-12-24,121.6537904763323
2012-12-25,121.81680737057717
2012-12-26,121.93148444831823
2012-12-27,122.0673302362969
2012-12-28,121.74818843582267
2012-12-31,121.75182251338121
2013-01-01,121.75250662255128
2013-01-02,123.83855144686436
2013-01-03,123.41261903284655
2013-01-04,123.77509542583711
2013-01-07,123.45046064962777
2013-01-08,123.0449816702292
2013-01-09,123.44188991687707
2013-01-10,124.57996721956174
2013-01-11,125.42704612551465
2013-01-14,125.1613780308241
2013-01-15,125.69549881288143
2013-01-16,124.96449603888688
2013-01-17,125.67018358296346
2013-01-18,125.55765039923811
2013-01-21,125.77615813305182
2013-01-22,125.9903176076832
2013-01-23,125.89169747741695
2013-01-24,126.49536899373203
2013-01-25,127.51637069133587
2013-01-28,127.28399970327722
2013-01-29,128.19364015550298
2013-01-30,128.49976778784082
2013-01-31,128.2115129887488
2013-02-01,128.78111051648438
2013-02-04,127.23714381020898
2013-02-05,126.93975554270668
2013-02-06,127.62305888500858
2013-02-07,126.67465769526281
2013-02-08,127.50790859090614
2013-02-11,126.45520845382002
2013-02-12,127.84203067473513
2013-02-13,127.80389262387821
2013-02-14,127.27693884965703
2013-02-15,126.51077224732461
2013-02-18,126.95727053917656
2013-02-19,128.10088329060702
2013-02-20,128.216171339515
2013-02-21,125.81740600788181
2013-02-22,126.60430275161707
2013-02-25,127.17532722008303
2013-02-26,125.34428463089336
2013-02-27,126.02380102907206
2013-02-28,127.3639498256858
2013-03-01,126.47529908778364
2013-03-04,126.57036661556002
2013-03-05,128.18472232379483
2013-03-06,128.52524839840962
2013-03-07,128.6586157259178
2013-03-08,128.78573421776042
2013-03-11,129.66874969659239
2013-03-12,129.7606476591355
2013-03-13,128.91842897104507
2013-03-14,130.23351852502591
2013-03-15,131.41476360868612
2013-03-18,129.67183432175494
2013-03-19,129.44203464240752
2013-03-20,129.92168769585695
2013-03-21,129.58559889999998
2013-03-22,129.67763648302827
2013-03-25,129.21990277694297
2013-03-26,129.11812881578587
2013-03-27,128.6325278019849
2013-03-28,129.1851308327074
2013-03-29,129.1291262729542
2013-04-01,128.48592463504457
2013-04-02,129.17182053201827
2013-04-03,128.9745607730293
2013-04-04,127.68575181072212
2013-04-05,127.64208407514805
2013-04-08,128.29503938042296
2013-04-09,129.11895183537433
2013-04-10,130.97177111093615
2013-04-11,132.5092009970613
2013-04-12,131.76627753119604
2013-04-15,130.5513037991526
2013-04-16,129.86256268419854
2013-04-17,128.74617841125547
2013-04-18,128.48876067374516
2013-04-19,128.66421667829607
2013-04-22,129.01320481646934
2013-04-23,130.65189047170034
2013-04-24,131.98793512312997
2013-04-25,132.9998502324612
2013-04-26,133.32606419595064
2013-04-29,134.37966555189948
2013-04-30,135.47617937788155
2013-05-01,135.09909417657929
2013-05-02,134.1397308040873
2013-05-03,134.91484466336627
2013-05-06,134.40659980383793
2013-05-07,135.52997218288934
2013-05-08,137.15535660571643
2013-05-09,136.18704723969356
2013-05-10,135.57867328553863
2013-05-13,136.13949893248116
2013-05-14,136.19776272207858
2013-05-15,136.67618832866566
2013-05-16,136.9145710510176
2013-05-17,136.19238951911686
2013-05-20,137.40376216374358
2013-05-21,137.59220600354507
2013-05-22,137.40839998762823
2013-05-23,133.96855556307744
2013-05-24,133.92349171119596
2013-05-27,133.20289169574255
2013-05-28,133.74834300620438
2013-05-29,133.2778553736324
2013-05-30,133.05279779584907
2013-05-31,131.45823310882832
2013-06-03,130.9039436302242
2013-06-04,131.83434286279697
2013-06-05,129.47761101600975
2013-06-06,128.9769866058841
2013-06-07,129.9114446023714
2013-06-10,130.71615213066445
2013-06-11,130.45048021584594
2013-06-12,130.77555843718628
2013-06-13,129.79596520048582
2013-06-14,130.5979676866463
2013-06-17,132.0481023130222
2013-06-18,131.8943687783438
2013-06-19,132.63637910612624
2013-06-20,126.50577117920884
2013-06-21,125.64877907472666
2013-06-24,123.66054571062263
2013-06-25,124.5096096549295
2013-06-26,125.7461247545519
2013-06-27,126.9423580285564
2013-06-28,127.1620703864281
2013-07-01,128.31047785670017
2013-07-02,128.59548927358102
2013-07-03,127.70515056832282
2013-07-04,129.20587640829447
2013-07-05,127.92516602293439
2013-07-08,128.6839529757531
2013-07-09,129.7491844173696
2013-07-10,130.6761192162619
2013-07-11,132.88225319428224
2013-07-12,132.74918799341373
2013-07-15,133.0974753225591
2013-07-16,133.52013742986892
2013-07-17,133.62303882897558
2013-07-18,134.31889965472004
2013-07-19,134.5066271084248
2013-07-22,135.39122800864956
2013-07-23,135.38174914527605
2013-07-24,135.7303380985492
2013-07-25,135.11761914072838
2013-07-26,134.70397602072177
2013-07-29,133.90842967124692
2013-07-30,134.09295820024292
2013-07-31,133.5229559694754
2013-08-01,134.759064660417
2013-08-02,136.1914198972333
2013-08-05,135.627686724132
2013-08-06,136.28561837171415
2013-08-07,135.19399335900414
2013-08-08,136.16521588632745
2013-08-09,136.456047328388
2013-08-12,136.0818244237061
2013-08-13,136.4234827435383
2013-08-14,137.3589115490082
2013-08-15,135.94949662839582
2013-08-16,136.42621849511647
2013-08-19,136.04889436915303
2013-08-20,135.3303156443253
2013-08-21,134.24961754048087
2013-08-22,134.46491452763567
2013-08-23,135.97177499977445
2013-08-26,135.74803166740512
2013-08-27,134.46617385980082
2013-08-28,133.07300702605502
2013-08-29,133.1204450175288
2013-08-30,131.94009131676043
2013-09-02,133.70328471638388
2013-09-03,133.90077197100575
2013-09-04,134.75094031697918
2013-09-05,134.7339089370686
2013-09-06,135.64861648285498
2013-09-09,136.73200803042994
2013-09-10,138.1368572467827
2013-09-11,138.68204640160707
2013-09-12,138.75720627803653
2013-09-13,138.52000893161957
2013-09-16,140.1092402136586
2013-09-17,139.52851075086704
2013-09-18,140.30906895505595
2013-09-19,142.65220441290484
2013-09-20,141.9954755419346
2013-09-23,141.82793801711446
2013-09-24,141.8291702566127
2013-09-25,141.77374733356362
2013-09-26,141.86629530774937
2013-09-27,142.0898987278908
2013-09-30,140.8306000079049
2013-10-01,141.49683502616892
2013-10-02,141.05127661889068
2013-10-03,140.9979720261943
2013-10-04,140.63908298857328
2013-10-07,139.79810263857152
2013-10-08,139.24104871254602
2013-10-09,138.45719507840323
2013-10-10,140.0825667508227
2013-10-11,141.41760518049298
2013-10-14,141.84950290547124
2013-10-15,142.08315929065864
2013-10-16,142.22209007563617
2013-10-17,144.283971500221
2013-10-18,145.29329311060724
2013-10-21,145.70974236228892
2013-10-22,147.09196061257094
2013-10-23,146.23195304207354
2013-10-24,146.90858234875682
2013-10-25,146.1817971100463
2013-10-28,146.5548660604365
2013-10-29,146.45280704361514
2013-10-30,146.677382950629
2013-10-31,145.5595460720651
2013-11-01,144.30561843414975
2013-11-04,144.98354151732488
2013-11-05,144.6360706384778
2013-11-06,145.57478199237508
2013-11-07,144.03771567182184
2013-11-08,143.4530931309657
2013-11-11,144.28951616440708
2013-11-12,144.2845588195956
2013-11-13,143.51202292594445
2013-11-14,144.90982141782368
2013-11-15,145.82452879496734
2013-11-18,146.79991796624938
2013-11-19,146.02330035406914
2013-11-20,145.70029998574708
2013-11-21,145.36001192490207
2013-11-22,145.79586981496925
2013-11-25,146.26206222325553
2013-11-26,145.9274165194017
2013-11-27,146.01401517570537
2013-11-28,146.79578704886654
2013-11-29,146.79469527860482
2013-12-02,145.90143390776478
2013-12-03,145.03664470564593
2013-12-04,143.32627533790665
2013-12-05,142.752127639567
2013-12-06,143.6143839879786
2013-12-09,144.1750448947595
2013-12-10,143.9940752569232
2013-12-11,143.2640830524293
2013-12-12,141.52469991004673
2013-12-13,141.42071653078003
2013-12-16,142.3206127172506
2013-12-17,141.6804873768833
2013-12-18,142.99477958423222
2013-12-19,144.25344874610428
2013-12-20,145.10906590221435
2013-12-23,146.31350011835292
2013-12-24,146.27141109607987
2013-12-25,146.29019616892933
2013-12-26,146.70565415227057
2013-12-27,148.2546490980402
2013-12-30,148.75392875242855
2013-12-31,148.94744505357616
2014-01-01,148.94818906486086
2014-01-02,147.49578817086726
2014-01-03,147.7582707282937
2014-01-06,147.2037167199337
2014-01-07,147.37549956606225
2014-01-08,147.87441410136998
2014-01-09,147.09301746347123
2014-01-10,148.46961316955094
2014-01-13,148.71136343815172
2014-01-14,147.8921662957929
2014-01-15,148.48659378768608
2014-01-16,148.48827812494503
2014-01-17,148.72281277123872
2014-01-20,148.68931197096921
2014-01-21,148.66822106503864
2014-01-22,148.96619859530875
2014-01-23,148.25826947486522
2014-01-24,145.65997404422362
2014-01-27,143.75950078377804
2014-01-28,143.7589110882783
2014-01-29,143.94869566160247
2014-01-30,142.80478485068625
2014-01-31,142.21420394295166
2014-02-03,141.06803769340695
2014-02-04,139.35145531369528
2014-02-05,140.2026847867541
2014-02-06,142.09363602643828
2014-02-07,143.51435964456016
2014-02-10,144.21455747256618
2014-02-11,145.83113692844404
2014-02-12,146.52637749065616
2014-02-13,146.6196237005449
2014-02-14,147.17687310321384
2014-02-17,147.89088222597422
2014-02-18,148.90728702379374
2014-02-19,148.95801594250352
2014-02-20,148.08003154005846
2014-02-21,149.14891856064946
2014-02-24,149.74525983958233
2014-02-25,150.3854385347714
2014-02-26,149.51701030948553
2014-02-27,149.3314247531913
2014-02-28,150.17804546722311
2014-03-03,147.61667078415135
2014-03-04,149.29524402493507
2014-03-05,149.61297432716387
2014-03-06,150.78113244265597
2014-03-07,150.0055503360223
2014-03-10,149.21520452481562
2014-03-11,149.37385019292006
2014-03-12,148.14633186322024
2014-03-13,147.5876838971977
2014-03-14,145.9086631501521
2014-03-17,146.80949456051212
2014-03-18,147.75107830949128
2014-03-19,147.43423216463125
2014-03-20,145.6016943010771
2014-03-21,145.95485613401138
2014-03-24,145.55476888780962
2014-03-25,146.7486197519744
2014-03-26,147.78373921513793
2014-03-27,148.1200846646877
2014-03-28,148.82120603231024
2014-03-31,149.8910811521768
2014-04-01,150.27999202391857
2014-04-02,150.46469838601746
2014-04-03,150.16716358780832
2014-04-04,150.69163447342888
2014-04-07,149.40297141899967
2014-04-08,149.56593045587664
2014-04-09,149.9563997187976
2014-04-10,150.03005659705371
2014-04-11,148.18112235610633
2014-04-14,147.9113588055115
2014-04-15,147.40314560916008
2014-04-16,149.19735424880443
2014-04-17,149.81666317095645
2014-04-18,149.96804548771496
2014-04-21,149.67050716593653
2014-04-22,150.83776151506106
2014-04-23,150.93576187329512
2014-04-24,150.97663422612982
2014-04-25,150.69309677899386
2014-04-28,150.502811454603
2014-04-29,151.51504731236432
2014-04-30,152.0911019955027
2014-05-01,152.5933642609033
2014-05-02,152.49441654722594
2014-05-05,152.2524336366742
2014-05-06,152.87561142847352
2014-05-07,151.794216558143
2014-05-08,152.6584771116551
2014-05-09,151.87111306786244
2014-05-12,152.3019994638504
2014-05-13,152.98785579145346
2014-05-14,153.36720957889472
2014-05-15,152.6518479985495
2014-05-16,152.3065847922682
2014-05-19,152.23101727476745
2014-05-20,151.8865829135644
2014-05-21,152.06534383008986
2014-05-22,152.88287608220037
2014-05-23,153.18527147926832
2014-05-26,154.19498491767234
2014-05-27,154.15408364016116
2014-05-28,154.06286663438232
2014-05-29,154.51374323448925
2014-05-30,154.55899450973868
2014-06-02,154.91448406419988
2014-06-03,154.70326787441
2014-06-04,154.7630739264104
2014-06-05,155.11156925516897
2014-06-06,156.0269481527883
2014-06-09,156.1859555838754
2014-06-10,156.10068092430794
2014-06-11,156.01972224458578
2014-06-12,156.19999604447472
2014-06-13,155.84558371709693
2014-06-16,155.66704319734257
2014-06-17,155.56955661311164
2014-06-18,155.81891542251395
2014-06-19,157.6601974566741
2014-06-20,157.00319406808387
2014-06-23,156.76960148374005
2014-06-24,156.29930697485062
2014-06-25,155.50206703334524
2014-06-26,155.8078650752589
2014-06-27,156.1147377159267
2014-06-30,156.6533195714365
2014-07-01,157.46992794634858
2014-07-02,157.86697866092234
2014-07-03,158.2419907608706
2014-07-04,158.2009902377925
2014-07-07,157.41454557094931
2014-07-08,156.24510351239954
2014-07-09,156.2245058685702
2014-07-10,154.72440575611557
2014-07-11,154.76671822327654
2014-07-14,156.0776031461499
2014-07-15,155.4542765715829
2014-07-16,156.53970857087896
2014-07-17,155.60913398006727
2014-07-18,155.45041308118658
2014-07-21,155.06727964812626
2014-07-22,156.23462197071657
2014-07-23,156.43770334851882
2014-07-24,156.53722334879848
2014-07-25,155.98970975427434
2014-07-28,156.05757034870706
2014-07-29,156.15907549571904
2014-07-30,155.46432774046488
2014-07-31,153.96284326142293
2014-08-01,152.76108507452074
2014-08-04,152.27556676366166
2014-08-05,151.72966183073794
2014-08-06,150.741244720909
2014-08-07,150.1211550536752
2014-08-08,149.0093802818071
2014-08-11,150.68064719551924
2014-08-12,150.66354140076882
2014-08-13,151.3919586307266
2014-08-14,152.09265445458303
2014-08-15,151.74306172801082
2014-08-18,152.71291712987994
2014-08-19,153.3607317123608
2014-08-20,153.2264832636326
2014-08-21,153.81764154917775
2014-08-22,153.15616542659026
2014-08-25,154.0229315736148
2014-08-26,154.47988782215327
2014-08-27,154.78566230385238
2014-08-28,154.00599572702316
2014-08-29,154.15481595274923
2014-09-01,154.16257994277998
2014-09-02,154.11683641376277
2014-09-03,155.20626744263043
2014-09-04,154.81705450788377
2014-09-05,154.15183385192375
2014-09-08,153.4915078885361
2014-09-09,152.5792191143226
2014-09-10,152.47068286283414
2014-09-11,152.4958315574832
2014-09-12,152.22135030977637
2014-09-15,151.89597286483152
2014-09-16,151.67871352179088
2014-09-17,152.03165145323862
2014-09-18,152.6053374523437
2014-09-19,152.22408401461826
2014-09-22,151.110498288441
2014-09-23,150.305964137681
2014-09-24,150.15155458616795
2014-09-25,149.22580783725408
2014-09-26,148.5883103628725
2014-09-29,148.0173006796074
2014-09-30,147.82058032007228
2014-10-01,146.5664220847813
2014-10-02,144.49324918408303
2014-10-03,143.88925575224002
2014-10-06,144.98648475156818
2014-10-07,144.18689503296918
2014-10-08,143.4605688117779
2014-10-09,143.33993866101503
2014-10-10,140.3452756719016
2014-10-13,140.75539607478157
2014-10-14,139.82568846495502
2014-10-15,138.39257433241704
2014-10-16,137.9190244316284
2014-10-17,139.82993270263577
2014-10-20,140.827345789682
2014-10-21,142.06233727897254
2014-10-22,142.79582719226488
2014-10-23,143.02648971425603
2014-10-24,143.32480502523217
2014-10-27,143.57887949592916
2014-10-28,144.83950831012302
2014-10-29,145.47615354178353
2014-10-30,144.94858855787888
2014-10-31,146.1354108582699
2014-11-03,144.27592279166856
2014-11-04,145.03693248336992
2014-11-05,145.7221372268067
2014-11-06,145.19441788298303
2014-11-07,144.97920198039924
2014-11-10,146.00238512544902
2014-11-11,146.4996347545623
2014-11-12,146.32562742564153
2014-11-13,146.50874699552415
2014-11-14,146.73174872531436
2014-11-17,146.03698787468576
2014-11-18,147.76792891502805
2014-11-19,147.3276676635817
2014-11-20,147.1350822109968
2014-11-21,148.09123779436777
2014-11-24,147.9367402576938
2014-11-25,148.72171486660423
2014-11-26,149.19655834597452
2014-11-27,148.70034291046827
2014-11-28,148.21610591493885
2014-12-01,147.87878975125446
2014-12-02,147.78952263848316
2014-12-03,147.77075067303664
2014-12-04,147.5229727067935
2014-12-05,147.50614853853548
2014-12-08,146.8162148226738
2014-12-09,146.05599721054605
2014-12-10,144.5813825226644
2014-12-11,143.936768755241
2014-12-12,142.32824878792394
2014-12-15,139.64169015292174
2014-12-16,141.25863732302716
2014-12-17,140.65279655149237
2014-12-18,142.86401203183456
2014-12-19,143.8820273036642
2014-12-22,144.4991419484021
2014-12-23,144.16978704628087
2014-12-24,144.6235605621761
2014-12-25,144.5482362762505
2014-12-26,144.56541146603757
2014-12-29,144.92072902590013
2014-12-30,143.88339218138944
2014-12-31,143.63300405998044
2015-01-01,143.633150257417
2015-01-02,142.66921996602156
2015-01-05,140.10514603249564
2015-01-06,138.51179970292034
2015-01-07,137.7359904456172
2015-01-08,140.60337652373605
2015-01-09,140.50733756483672
2015-01-12,140.5993016835605
2015-01-13,141.42736358609878
2015-01-14,140.16788884320803
2015-01-15,141.42573273168193
2015-01-16,141.28770414645234
2015-01-19,142.70261007543846
2015-01-20,143.0746072775049
2015-01-21,143.86717479330758
2015-01-22,144.11546659277252
2015-01-23,144.57152554457443
2015-01-26,144.81426367145679
2015-01-27,146.15825641088483
2015-01-28,145.57108275060176
2015-01-29,144.86824816947654
2015-01-30,143.94552404309857
2015-02-02,144.75434073103273
2015-02-03,145.79151213436432
2015-02-04,146.61126394639112
2015-02-05,147.18656037141727
2015-02-06,146.63191309575947
2015-02-09,146.25441704894365
2015-02-10,146.42961964577486
2015-02-11,145.61537438106012
2015-02-12,147.67424609427428
2015-02-13,148.8848565649535
2015-02-16,148.9029325181365
2015-02-17,148.91461724692104
2015-02-18,149.77202004399695
2015-02-19,150.44523211552936
2015-02-20,150.6694013298422
2015-02-23,151.22462220296467
2015-02-24,151.5142678698166
2015-02-25,152.06715367904192
2015-02-26,151.9339139569977
2015-02-27,152.25791421950305
2015-03-02,151.9190173758652
2015-03-03,151.2695013816462
2015-03-04,150.57726225639638
2015-03-05,150.9553295004548
2015-03-06,149.59049364445252
2015-03-09,148.8444967022325
2015-03-10,146.5688912937374
2015-03-11,146.4795912058701
2015-03-12,147.75231358996928
2015-03-13,147.31874148714482
2015-03-16,148.74467913418925
2015-03-17,148.74138752921922
2015-03-18,149.86662049989556
2015-03-19,150.29281688316019
2015-03-20,153.1502653863485
2015-03-23,154.17202012661298
2015-03-24,154.31334444334496
2015-03-25,154.0597364258903
2015-03-26,152.0605860267713
2015-03-27,151.90273112861112
2015-03-30,151.85430327051992
2015-03-31,150.4268866896736
2015-04-01,150.46911387897907
2015-04-02,152.11594488827916
2015-04-03,152.36151872502379
2015-04-06,153.91346010733406
2015-04-07,154.29713373192513
2015-04-08,154.45156641204863
2015-04-09,154.71888591254583
2015-04-10,155.23677275902543
2015-04-13,154.70384988744118
2015-04-14,155.9865195235208
2015-04-15,155.5562110288119
2015-04-16,156.33393911103465
2015-04-17,155.00286695562133
2015-04-20,155.40736746466078
2015-04-21,156.4207675325842
2015-04-22,156.23825587195543
2015-04-23,156.8546619862978
2015-04-24,157.96797434977688
2015-04-27,159.34566182521996
2015-04-28,159.17192209633504
2015-04-29,158.48740243194882
2015-04-30,156.92796993961102
2015-05-01,156.47039966846424
2015-05-04,156.50319737259773
2015-05-05,155.44611850998194
2015-05-06,156.07175364511363
2015-05-07,154.67023148862887
2015-05-08,157.1352240154864
2015-05-11,157.20991294004614
2015-05-12,156.96571241961163
2015-05-13,158.3177617276614
2015-05-14,158.87035780021301
2015-05-15,159.52539336836173
2015-05-18,159.1592282882521
2015-05-19,158.33721535267716
2015-05-20,158.48216855200087
2015-05-21,159.41410174451542
2015-05-22,158.50004882434538
2015-05-25,158.67945524652322
2015-05-26,156.28502906116813
2015-05-27,157.02133669706228
2015-05-28,156.83434515435638
2015-05-29,155.73606674962787
2015-06-01,155.16626448086922
2015-06-02,156.02303204471596
2015-06-03,156.9707051285962
2015-06-04,155.83628651428418
2015-06-05,152.93849137684992
2015-06-08,152.6563480063828
2015-06-09,152.4958652945457
2015-06-10,155.20093888535422
2015-06-11,155.48077067038162
2015-06-12,154.96441937465536
2015-06-15,153.29648040913153
2015-06-16,153.53381095598357
2015-06-17,152.74411149994796
2015-06-18,154.456847718558
2015-06-19,154.2315858146977
2015-06-22,157.41710005547725
2015-06-23,157.33219659249127
2015-06-24,156.69156016023535
2015-06-25,156.51490664484407
2015-06-26,155.58699889615468
2015-06-29,152.16806097459167
2015-06-30,151.35065423988516
2015-07-01,152.24125156093388
2015-07-02,152.29365262855123
2015-07-03,151.74506751802602
2015-07-06,149.65619440774813
2015-07-07,147.61917405779877
2015-07-08,147.47762725962068
2015-07-09,149.1073082420611
2015-07-10,151.82751767261098
2015-07-13,152.6726738332106
2015-07-14,153.87154147127535
2015-07-15,153.80125779391545
2015-07-16,155.1119920923474
2015-07-17,154.55287321944843
2015-07-20,154.75560827527738
2015-07-21,154.7593795867419
2015-07-22,152.914032530495
2015-07-23,153.41258942317916
2015-07-24,152.10964253565274
2015-07-27,151.1243545700404
2015-07-28,151.32887272841674
2015-07-29,152.55110747312378
2015-07-30,152.19355896193574
2015-07-31,153.75177487889107
2015-08-03,153.61335728050742
2015-08-04,153.66713659675412
2015-08-05,153.6075091923141
2015-08-06,153.18472542216358
2015-08-07,152.4816496055722
2015-08-10,153.89182679941462
2015-08-11,152.57745550921166
2015-08-12,150.9097402819097
2015-08-13,151.223104026843
2015-08-14,150.962505999809
2015-08-17,151.00992950264828
2015-08-18,150.66655643016605
2015-08-19,148.80026282882318
2015-08-20,147.25874365227517
2015-08-21,144.19034141047922
2015-08-24,139.5620741342713
2015-08-25,140.78713673393761
2015-08-26,140.549637783702
2015-08-27,142.73363250203425
2015-08-28,143.9092889424001
2015-08-31,143.01611807403242
2015-09-01,139.5260203034339
2015-09-02,139.14517326413582
2015-09-03,140.27429464620343
2015-09-04,137.6293703126771
2015-09-07,138.31786450929192
2015-09-08,139.3702040759986
2015-09-09,142.4120213491936
2015-09-10,140.91059977495988
2015-09-11,140.33501531739893
2015-09-14,139.65753962822893
2015-09-15,139.86597844440482
2015-09-16,142.19677875166118
2015-09-17,142.4031484323057
2015-09-18,141.10882106782475
2015-09-21,140.1730297747554
2015-09-22,136.95939072128817
2015-09-23,136.55773810474489
2015-09-24,135.39193378448445
2015-09-25,137.17744083983254
2015-09-28,135.70516774801348
2015-09-29,133.57125297156367
2015-09-30,136.5507989733441
2015-10-01,137.51952572864798
2015-10-02,138.4323390933443
2015-10-05,141.16822697623724
2015-10-06,142.5566561903232
2015-10-07,143.14629078399838
2015-10-08,143.5305917459284
2015-10-09,145.29202476427656
2015-10-12,145.37117857092366
2015-10-13,144.12909891226855
2015-10-14,143.2404023483634
2015-10-15,144.99921559845777
2015-10-16,145.76496502768615
2015-10-19,145.16709713548346
2015-10-20,145.1928091876389
2015-10-21,145.57337931926085
2015-10-22,145.85400913512171
2015-10-23,147.2601508168037
2015-10-26,147.42557479001613
2015-10-27,146.17378467105596
2015-10-28,147.40344938505794
2015-10-29,146.1232139942775
2015-10-30,146.8429351199326
2015-11-02,146.21464902035967
2015-11-03,146.0782617404574
2015-11-04,146.2028734996372
2015-11-05,146.053158974805
2015-11-06,144.88901974581594
2015-11-09,144.4248415940067
2015-11-10,143.90232300352747
2015-11-11,145.13641261012566
2015-11-12,144.0731680854583
2015-11-13,142.66512895033514
2015-11-16,142.45522433424804
2015-11-17,144.58342836693356
2015-11-18,144.3528353786968
2015-11-19,146.54398240069509
2015-11-20,146.41202159264853
2015-11-23,145.4538831792685
2015-11-24,144.59494735935917
2015-11-25,145.22690359920225
2015-11-26,146.44148775156648
2015-11-27,145.72623354235927
2015-11-30,145.41797098161373
2015-12-01,146.43457280776002
2015-12-02,145.91610966995293
2015-12-03,145.20593107645269
2015-12-04,144.61652074575767
2015-12-07,144.67109617509854
2015-12-08,142.7551086597858
2015-12-09,142.95486390331538
2015-12-10,142.25232399429945
2015-12-11,140.9814355101712
2015-12-14,139.20599567278228
2015-12-15,139.95938425193918
2015-12-16,141.58132590286306
2015-12-17,141.94535495142787
2015-12-18,140.9550631308333
2015-12-21,140.6512024988555
2015-12-22,141.13211437250484
2015-12-23,142.89290791920254
2015-12-24,143.79616334180906
2015-12-25,143.69002077299092
2015-12-28,143.67707057344293
2015-12-29,144.89113325128503
2015-12-30,144.5178818302263
2015-12-31,143.5243328623455
2016-01-01,143.52433286234557
2016-01-04,139.88338468898178
2016-01-05,139.42728401246288
2016-01-06,137.9010734544597
2016-01-07,135.68758087969948
2016-01-08,134.99311706351918
2016-01-11,134.1654479735608
2016-01-12,133.75036349722507
2016-01-13,135.05161939502693
2016-01-14,132.86342306073064
2016-01-15,131.10277601681688
2016-01-18,129.69977590456205
2016-01-19,131.13950118177965
2016-01-20,127.29332199781479
2016-01-21,127.67185195893023
2016-01-22,131.9279889713653
2016-01-25,131.64218187942842
2016-01-26,131.76831279164455
2016-01-27,132.92127933001086
2016-01-28,132.33310308153713
2016-01-29,133.87540207111888
2016-02-01,135.02062712919786
2016-02-02,133.14071432272013
2016-02-03,132.58168375112257
2016-02-04,133.779788170699
2016-02-05,132.1371807070975
2016-02-08,129.62704453327262
2016-02-09,127.8061164502193
2016-02-10,127.56404142036794
2016-02-11,126.22610901408922
2016-02-12,125.93848051158926
2016-02-15,129.72319824669748
2016-02-16,129.67258467576457
2016-02-17,131.5279993355008
2016-02-18,132.613180492374
2016-02-19,131.60329034303584
2016-02-22,132.8078833850938
2016-02-23,131.62568943100783
2016-02-24,129.45769825562311
2016-02-25,131.48286607460216
2016-02-26,131.86088689995066
2016-02-29,131.86886163638414
2016-03-01,133.3379233881111
2016-03-02,135.01359962230262
2016-03-03,136.40507709436338
2016-03-04,137.66272999571052
2016-03-07,137.45439084510144
2016-03-08,137.10921059505796
2016-03-09,137.28744248609766
2016-03-10,137.07899930884287
2016-03-11,139.73422520985721
2016-03-14,140.35019692716637
2016-03-15,139.3395546649114
2016-03-16,138.63439863286405
2016-03-17,141.88329804284868
2016-03-18,141.37939743020044
2016-03-21,140.86884115450906
2016-03-22,140.95613457675987
2016-03-23,139.82417867485677
2016-03-24,137.94998844847842
2016-03-25,138.2343842343131
2016-03-28,139.0695025059112
2016-03-29,139.17213272592133
2016-03-30,141.68296556418537
2016-03-31,141.07154278442076
2016-04-01,138.03523581119586
2016-04-04,138.86309015594614
2016-04-05,136.39805254671936
2016-04-06,137.30757759477387
2016-04-07,137.46782444581098
2016-04-08,138.90220165793457
2016-04-11,139.56706689899303
2016-04-12,140.24246933060397
2016-04-13,142.51012957976982
2016-04-14,143.8222840934535
2016-04-15,143.65448165483105
2016-04-18,143.40378989893392
2016-04-19,146.53670761316567
2016-04-20,146.7003985479965
2016-04-21,146.76973467243604
2016-04-22,145.9440241555714
2016-04-25,145.52628990964155
2016-04-26,145.7268623922333
2016-04-27,145.36076007844107
2016-04-28,145.61822117260556
2016-04-29,145.40921175559595
2016-05-02,144.72476492784838
2016-05-03,143.41652232185228
2016-05-04,141.62423820908725
2016-05-05,141.16723177229125
2016-05-06,140.9383854473308
2016-05-09,141.00123866220721
2016-05-10,142.65651662495756
2016-05-11,142.70457701972813
2016-05-12,142.29894157525695
2016-05-13,141.11168914551135
2016-05-16,141.83192086287625
2016-05-17,142.3758393187431
2016-05-18,142.29796479086693
2016-05-19,140.39480198220556
2016-05-20,141.69858107816074
2016-05-23,141.41447814175237
2016-05-24,142.72294057579234
2016-05-25,144.20553231005536
2016-05-26,145.08878199196093
2016-05-27,145.16707010784427
2016-05-30,145.2393518474077
2016-05-31,144.8910086115477
2016-06-01,144.31382210532234
2016-06-02,143.7316914026533
2016-06-03,145.4234161504638
2016-06-06,145.99938527112218
2016-06-07,147.31414665271748
2016-06-08,147.64094623936725
2016-06-09,145.8666969184924
2016-06-10,142.89125686025906
2016-06-13,140.39433303401796
2016-06-14,137.5784512901259
2016-06-15,138.52048211244283
2016-06-16,136.58661866730048
2016-06-17,138.77356210511132
2016-06-20,143.56355547099568
2016-06-21,144.09299550415435
2016-06-22,144.26283655749822
2016-06-23,146.2723177668651
2016-06-24,136.66752998285335
2016-06-27,132.47495805581028
2016-06-28,134.7855143862934
2016-06-29,138.68645927775958
2016-06-30,139.84220595390008
2016-07-01,140.83031956273004
2016-07-04,140.88073567199092
2016-07-05,139.03859078283762
2016-07-06,136.94053396571297
2016-07-07,137.653040011656
2016-07-08,138.34355436418267
2016-07-11,140.56217192460272
2016-07-12,141.93582814540628
2016-07-13,142.7911093658374
