Date,NORTH AMERICA EQUAL WEIGHTED
2005-01-20,1366.9358920745915
2005-01-21,1356.0206661202383
2005-01-24,1345.708603901826
2005-01-25,1353.8448578600623
2005-01-26,1352.592558010442
2005-01-27,1356.5600592008134
2005-01-28,1353.5861061997064
2005-01-31,1364.789287982681
2005-02-01,1377.083660638725
2005-02-02,1380.7360440772918
2005-02-03,1385.9924558274286
2005-02-04,1402.8277896630377
2005-02-07,1410.8664412571723
2005-02-08,1419.3326627442766
2005-02-09,1404.7762317341717
2005-02-10,1401.063800352185
2005-02-11,1415.3100039651245
2005-02-14,1406.9341120930708
2005-02-15,1410.5149534733582
2005-02-16,1410.0361837755838
2005-02-17,1393.6329678085044
2005-02-18,1393.870003121953
2005-02-21,1392.9251196828886
2005-02-22,1358.9792242065419
2005-02-23,1366.3026216688563
2005-02-24,1375.1103060035875
2005-02-25,1390.965337038363
2005-02-28,1375.6727853598989
2005-03-01,1392.7636776703662
2005-03-02,1400.3452646975156
2005-03-03,1398.9049745900104
2005-03-04,1402.0653417574877
2005-03-07,1413.0350123098506
2005-03-08,1393.2815867981428
2005-03-09,1377.9857697666735
2005-03-10,1372.8853900504428
2005-03-11,1361.2737268599453
2005-03-14,1379.7991761684402
2005-03-15,1376.7919342225296
2005-03-16,1353.1110160363628
2005-03-17,1362.9270814212937
2005-03-18,1368.4424857984159
2005-03-21,1374.390993457441
2005-03-22,1362.9980397599818
2005-03-23,1377.2189539487176
2005-03-24,1383.1480345198065
2005-03-25,1383.1480345198065
2005-03-28,1392.1909747363004
2005-03-29,1377.5633661214908
2005-03-30,1389.6512713944162
2005-03-31,1390.9254406371635
2005-04-01,1388.3159361099372
2005-04-04,1403.5812925176779
2005-04-05,1405.8957643991846
2005-04-06,1407.26379793643
2005-04-07,1409.3073260680962
2005-04-08,1403.5295121216777
2005-04-11,1390.5905180555553
2005-04-12,1404.5821636136436
2005-04-13,1384.2519698256096
2005-04-14,1376.0612731613612
2005-04-15,1339.3469528141786
2005-04-18,1335.5273565157556
2005-04-19,1346.3239494158665
2005-04-20,1327.269800819653
2005-04-21,1344.7202739374966
2005-04-22,1337.0927653749818
2005-04-25,1360.0292074640522
2005-04-26,1350.6941469312346
2005-04-27,1350.9517152082494
2005-04-28,1339.9416246589797
2005-04-29,1354.6492701629447
2005-05-02,1368.326602478589
2005-05-03,1361.5600819142703
2005-05-04,1373.7190257194152
2005-05-05,1372.9381961314618
2005-05-06,1384.6870667672486
2005-05-09,1396.782605659483
2005-05-10,1378.756000922441
2005-05-11,1387.5359639656892
2005-05-12,1383.7031666351904
2005-05-13,1382.1940854098611
2005-05-16,1397.5770063770667
2005-05-17,1407.4113042811807
2005-05-18,1424.2458927747305
2005-05-19,1433.0407912574951
2005-05-20,1441.9197382636212
2005-05-23,1443.5665986921151
2005-05-24,1442.9255236456518
2005-05-25,1433.6950599811848
2005-05-26,1451.3392784719374
2005-05-27,1453.3669774286318
2005-05-30,1463.4621312327174
2005-05-31,1472.309083831581
2005-06-01,1496.2307968367054
2005-06-02,1497.396042774302
2005-06-03,1493.0319180115964
2005-06-06,1492.893372471878
2005-06-07,1492.728958946476
2005-06-08,1484.2884434317732
2005-06-09,1507.2263640266094
2005-06-10,1514.7530341193335
2005-06-13,1530.567650522719
2005-06-14,1535.2752049770156
2005-06-15,1533.5359759316914
2005-06-16,1546.7713482397835
2005-06-17,1534.7822081507184
2005-06-20,1545.9728715804576
2005-06-21,1541.828674045932
2005-06-22,1544.1385017657062
2005-06-23,1541.3314007803822
2005-06-24,1525.7654661241293
2005-06-27,1516.421351296852
2005-06-28,1541.7712237423525
2005-06-29,1544.0235114524585
2005-06-30,1532.4244073421132
2005-07-01,1552.5621721326495
2005-07-04,1561.0924720518033
2005-07-05,1575.767665080108
2005-07-06,1567.766434484599
2005-07-07,1569.9479168758892
2005-07-08,1591.5197484294313
2005-07-11,1586.264927882879
2005-07-12,1572.563108271771
2005-07-13,1585.7515399688232
2005-07-14,1581.8407904283245
2005-07-15,1590.902868885621
2005-07-18,1586.4822272132708
2005-07-19,1610.0939248762918
2005-07-20,1617.0781066480645
2005-07-21,1592.0526780589882
2005-07-22,1603.2966244409722
2005-07-25,1601.6754042338698
2005-07-26,1610.1273197935575
2005-07-27,1614.484414483088
2005-07-28,1619.6599288747263
2005-07-29,1605.1769787213634
2005-08-01,1600.354262698554
2005-08-02,1613.0169038424854
2005-08-03,1598.9328585015812
2005-08-04,1582.1301602432357
2005-08-05,1567.8484670606717
2005-08-08,1560.6476771921825
2005-08-09,1568.7041172438235
2005-08-10,1566.4142866476675
2005-08-11,1571.9677056181856
2005-08-12,1569.3440484537593
2005-08-15,1580.0397624379439
2005-08-16,1565.982033289559
2005-08-17,1566.6393147426368
2005-08-18,1576.0563055441996
2005-08-19,1585.4057195751611
2005-08-22,1578.8252109162127
2005-08-23,1580.6741097130714
2005-08-24,1569.223101984122
2005-08-25,1570.1951517538998
2005-08-26,1553.9394724101437
2005-08-29,1570.0501123161596
2005-08-30,1576.1964352446632
2005-08-31,1582.5936213518025
2005-09-01,1565.2902497417451
2005-09-02,1549.8337176311643
2005-09-05,1553.3987201825673
2005-09-06,1574.550599957627
2005-09-07,1584.3536545863453
2005-09-08,1582.1553562427016
2005-09-09,1596.4084266481402
2005-09-12,1614.905688373583
2005-09-13,1606.3582774288334
2005-09-14,1599.0739034132453
2005-09-15,1609.3979745825368
2005-09-16,1619.4852605997726
2005-09-19,1619.8446024315285
2005-09-20,1602.651723863634
2005-09-21,1580.9283873179552
2005-09-22,1593.472108187989
2005-09-23,1608.7718124264925
2005-09-26,1618.363676318457
2005-09-27,1621.7966680483253
2005-09-28,1621.3795338792288
2005-09-29,1635.3679713224542
2005-09-30,1639.0514953391134
2005-10-03,1662.227660538984
2005-10-04,1638.7713821095604
2005-10-05,1605.0804556367673
2005-10-06,1568.410800599064
2005-10-07,1579.0282691095717
2005-10-10,1575.6658039615927
2005-10-11,1574.6679163646543
2005-10-12,1555.2048425569105
2005-10-13,1562.5422008061323
2005-10-14,1558.715459660594
2005-10-17,1572.131037752588
2005-10-18,1564.5582183060314
2005-10-19,1576.6661121867653
2005-10-20,1556.7409889949777
2005-10-21,1560.1843857624397
2005-10-24,1588.4260645308907
2005-10-25,1569.655254551282
2005-10-26,1564.77871565284
2005-10-27,1535.405269455063
2005-10-28,1564.2073888092516
2005-10-31,1597.6036048215692
2005-11-01,1592.9433371468676
2005-11-02,1605.6083325589452
2005-11-03,1621.294301559479
2005-11-04,1648.4874740153844
2005-11-07,1652.1075317752243
2005-11-08,1647.694593351857
2005-11-09,1655.2700608943069
2005-11-10,1664.3485361005448
2005-11-11,1676.4517110251675
2005-11-14,1675.643607937232
2005-11-15,1671.9103395401764
2005-11-16,1679.1282652181712
2005-11-17,1690.1093391127977
2005-11-18,1696.29157124895
2005-11-21,1703.7721209763058
2005-11-22,1716.7600006030234
2005-11-23,1713.9257239099265
2005-11-24,1717.1693202081658
2005-11-25,1726.6276746244096
2005-11-28,1701.9167601427432
2005-11-29,1709.3329820218623
2005-11-30,1698.1010555384569
2005-12-01,1734.8958524585425
2005-12-02,1739.6069272222037
2005-12-05,1724.019667850814
2005-12-06,1726.3202741823006
2005-12-07,1728.6076370805658
2005-12-08,1714.88026529617
2005-12-09,1719.412280893081
2005-12-12,1704.4940648776276
2005-12-13,1715.5185247610405
2005-12-14,1706.9027507548772
2005-12-15,1713.9257246589527
2005-12-16,1702.8049832029526
2005-12-19,1690.076991447201
2005-12-20,1704.2159961799703
2005-12-21,1722.613760393983
2005-12-22,1724.3556656325175
2005-12-23,1725.559823241066
2005-12-26,1725.559823241066
2005-12-27,1711.5395681678704
2005-12-28,1710.224139608302
2005-12-29,1718.4994433394286
2005-12-30,1717.230384265012
2006-01-02,1717.230384265012
2006-01-03,1717.3163006155523
2006-01-04,1712.2221186010604
2006-01-05,1710.9461284888448
2006-01-06,1720.7351316784586
2006-01-09,1737.462157516594
2006-01-10,1741.5242878860336
2006-01-11,1742.0715213791932
2006-01-12,1740.550942708746
2006-01-13,1735.5887359810044
2006-01-16,1732.0040697863733
2006-01-17,1732.0399831965988
2006-01-18,1720.7774631895252
2006-01-19,1734.145187660005
2006-01-20,1714.1009391318978
2006-01-23,1694.345135086488
2006-01-24,1702.2483443694894
2006-01-25,1700.7682395599563
2006-01-26,1715.8774737060485
2006-01-27,1743.477227602157
2006-01-30,1754.4255649673635
2006-01-31,1743.398772820958
2006-02-01,1753.1662308633358
2006-02-02,1740.1857230017451
2006-02-03,1743.5149470897977
2006-02-06,1754.1359295461882
2006-02-07,1737.7148948688946
2006-02-08,1745.1498070678783
2006-02-09,1744.0232065230175
2006-02-10,1748.2510452205092
2006-02-13,1739.504299619239
2006-02-14,1760.0647664699131
2006-02-15,1761.4308929009358
2006-02-16,1777.1002700806368
2006-02-17,1771.7387173141003
2006-02-20,1769.8178769730018
2006-02-21,1772.8911247849103
2006-02-22,1788.9088975383697
2006-02-23,1775.6412780544547
2006-02-24,1788.1702077597365
2006-02-27,1794.9463944216627
2006-02-28,1770.4816129289532
2006-03-01,1785.5796092759833
2006-03-02,1778.9941590230555
2006-03-03,1771.3728392046496
2006-03-06,1756.716961858245
2006-03-07,1765.6840878675778
2006-03-08,1759.4145475871117
2006-03-09,1752.608738254984
2006-03-10,1770.2360703299134
2006-03-13,1768.181760810916
2006-03-14,1774.408098879142
2006-03-15,1782.9675366235906
2006-03-16,1768.283034386117
2006-03-17,1766.5645576194538
2006-03-20,1759.6704675800504
2006-03-21,1761.8585362898814
2006-03-22,1770.8944606897019
2006-03-23,1786.4449600749967
2006-03-24,1787.8120374720802
2006-03-27,1782.5869917924729
2006-03-28,1768.075670931887
2006-03-29,1797.7216490207372
2006-03-30,1777.6503688217522
2006-03-31,1777.4552385706425
2006-04-03,1776.645961442462
2006-04-04,1763.1305092087123
2006-04-05,1773.9253406612117
2006-04-06,1781.4009033580573
2006-04-07,1782.9720163365048
2006-04-10,1783.0833524798213
2006-04-11,1764.801768971648
2006-04-12,1768.4560191061655
2006-04-13,1774.0479652011516
2006-04-14,1774.0479652011516
2006-04-17,1746.184212606677
2006-04-18,1775.5674837635343
2006-04-19,1777.1700364202386
2006-04-20,1778.6918456231913
2006-04-21,1774.2500216641663
2006-04-24,1764.8049301789433
2006-04-25,1754.5234823827034
2006-04-26,1754.0254258328537
2006-04-27,1741.1784856685895
2006-04-28,1737.1127754699887
2006-05-01,1729.8635141994432
2006-05-02,1736.2804467999579
2006-05-03,1736.804128545239
2006-05-04,1732.6751345560065
2006-05-05,1743.2330889530788
2006-05-08,1747.3974080853366
2006-05-09,1742.6425194112799
2006-05-10,1736.4636421801852
2006-05-11,1711.5527367966424
2006-05-12,1679.783525254197
2006-05-15,1680.1992677738383
2006-05-16,1672.8536795394161
2006-05-17,1653.7835421441778
2006-05-18,1637.6745903583176
2006-05-19,1656.7874231264248
2006-05-22,1635.7992783726284
2006-05-23,1623.517332337755
2006-05-24,1629.5937958894842
2006-05-25,1651.1937975105436
2006-05-26,1668.9291777258961
2006-05-29,1666.1046971609228
2006-05-30,1625.5934842960337
2006-05-31,1645.0999891592128
2006-06-01,1668.1711332701432
2006-06-02,1658.299781316063
2006-06-05,1624.836388429154
2006-06-06,1629.6611259216436
2006-06-07,1623.399263053081
2006-06-08,1635.5229879225624
2006-06-09,1634.9520602881585
2006-06-12,1614.5855333368797
2006-06-13,1591.7101561032916
2006-06-14,1592.3755016221533
2006-06-15,1632.8450689024385
2006-06-16,1623.8024006403225
2006-06-19,1614.3157921666332
2006-06-20,1610.0060498538348
2006-06-21,1624.6949840890582
2006-06-22,1623.183344938596
2006-06-23,1636.1535302159887
2006-06-26,1640.6219106120984
2006-06-27,1617.887641405025
2006-06-28,1631.3611934106957
2006-06-29,1669.4830465008922
2006-06-30,1642.258082270496
2006-07-03,1649.7335275570347
2006-07-04,1654.3441291989775
2006-07-05,1644.9732151723415
2006-07-06,1641.9191750059138
2006-07-07,1620.7614746657841
2006-07-10,1628.1569621651006
2006-07-11,1632.3717970162143
2006-07-12,1623.9527286139735
2006-07-13,1601.0288002078769
2006-07-14,1599.1130108199188
2006-07-17,1606.4789285123625
2006-07-18,1609.511772896163
2006-07-19,1631.116357122535
2006-07-20,1598.523531121961
2006-07-21,1575.3264375861932
2006-07-24,1611.2905546401118
2006-07-25,1627.7132300260894
2006-07-26,1628.9395932909179
2006-07-27,1602.634498736688
2006-07-28,1618.875607304866
2006-07-31,1620.0911880542253
2006-08-01,1613.7960679229293
2006-08-02,1619.1656275796654
2006-08-03,1625.8613163669502
2006-08-04,1611.2415020252663
2006-08-07,1612.0976180652433
2006-08-08,1607.5443723197902
2006-08-09,1593.075457902677
2006-08-10,1612.2861019446884
2006-08-11,1606.6562353251236
2006-08-14,1607.831084536098
2006-08-15,1628.1894865446307
2006-08-16,1639.7517992682938
2006-08-17,1640.841831117501
2006-08-18,1646.5556022284009
2006-08-21,1629.3740704375634
2006-08-22,1645.913006380071
2006-08-23,1640.3333679857585
2006-08-24,1639.8326109297427
2006-08-25,1645.4250794034933
2006-08-28,1650.060240769077
2006-08-29,1660.5314244909766
2006-08-30,1653.3377275921982
2006-08-31,1662.7621656461217
2006-09-01,1672.330397483044
2006-09-04,1664.260435422727
2006-09-05,1675.4636702878217
2006-09-06,1657.3008503207382
2006-09-07,1654.857311971786
2006-09-08,1667.3430584270714
2006-09-11,1659.5915490974144
2006-09-12,1681.6657865271457
2006-09-13,1693.0304615515033
2006-09-14,1677.96551942302
2006-09-15,1694.0030734705551
2006-09-18,1691.9322599540167
2006-09-19,1681.6514635444023
2006-09-20,1686.2265568113153
2006-09-21,1675.394071573346
2006-09-22,1658.2717467735526
2006-09-25,1679.7827669509386
2006-09-26,1700.267049846317
2006-09-27,1699.495934599444
2006-09-28,1706.7407545582828
2006-09-29,1702.5633714681744
2006-10-02,1686.636788966767
2006-10-03,1681.1178523301771
2006-10-04,1706.3848384538314
2006-10-05,1720.2652906173726
2006-10-06,1725.7155251392212
2006-10-09,1730.088901058423
2006-10-10,1743.4473030658996
2006-10-11,1735.8838336375698
2006-10-12,1756.8181871357317
2006-10-13,1770.295280401665
2006-10-16,1778.9512909227867
2006-10-17,1765.1904872212378
2006-10-18,1769.4069626571404
2006-10-19,1761.4121496558323
2006-10-20,1756.9949802598621
2006-10-23,1774.5636566430958
2006-10-24,1777.8544778043797
2006-10-25,1781.0229400627989
2006-10-26,1782.509636140007
2006-10-27,1761.402758406945
2006-10-30,1764.915246773752
2006-10-31,1759.9085203168897
2006-11-01,1737.0296582685337
2006-11-02,1736.781518435758
2006-11-03,1745.76034058229
2006-11-06,1764.032266375558
2006-11-07,1755.320994883998
2006-11-08,1768.8535614570408
2006-11-09,1757.9701376588844
2006-11-10,1754.6625199374341
2006-11-13,1763.645408863561
2006-11-14,1774.5582246628533
2006-11-15,1784.1125135246223
2006-11-16,1786.281607393375
2006-11-17,1781.7205893364633
2006-11-20,1784.6914533181814
2006-11-21,1792.4023893302106
2006-11-22,1785.9915742274893
2006-11-23,1784.8640659883213
2006-11-24,1763.7115382107063
2006-11-27,1733.5096175614049
2006-11-28,1732.7868089595574
2006-11-29,1750.2968991844416
2006-11-30,1742.5605160858045
2006-12-01,1728.9711372268468
2006-12-04,1748.3859961489563
2006-12-05,1757.5395893883006
2006-12-06,1755.834880215907
2006-12-07,1752.1549256361209
2006-12-08,1750.606942988179
2006-12-11,1764.0461381906518
2006-12-12,1754.124634377031
2006-12-13,1758.0113818215266
2006-12-14,1777.9548909806892
2006-12-15,1783.8725018646337
2006-12-18,1776.88335149926
2006-12-19,1764.869647176899
2006-12-20,1765.3387498833692
2006-12-21,1757.8855268028153
2006-12-22,1752.450299609298
2006-12-25,1752.450299609298
2006-12-26,1759.5971547701079
2006-12-27,1774.5691516988854
2006-12-28,1769.7172419913188
2006-12-29,1756.6524323735669
2007-01-01,1756.6524323735669
2007-01-02,1744.6014386227923
2007-01-03,1748.6952888025007
2007-01-04,1760.3964391459451
2007-01-05,1761.334507544471
2007-01-08,1764.5140827931489
2007-01-09,1766.641025320328
2007-01-10,1781.8587398409586
2007-01-11,1803.700573134401
2007-01-12,1810.1001275865906
2007-01-15,1811.987401903209
2007-01-16,1812.0193917450442
2007-01-17,1809.4313694615944
2007-01-18,1800.171401160986
2007-01-19,1810.2720117451788
2007-01-22,1799.7111942449944
2007-01-23,1800.587267124494
2007-01-24,1825.1143944616836
2007-01-25,1807.1708906763108
2007-01-26,1818.1895122870844
2007-01-29,1815.2213431093332
2007-01-30,1823.4623702868064
2007-01-31,1830.5255650469117
2007-02-01,1841.1387838946343
2007-02-02,1851.9029252471623
2007-02-05,1859.801062120901
2007-02-06,1861.451833570433
2007-02-07,1856.6332026967125
2007-02-08,1853.798312955328
2007-02-09,1847.9487535322987
2007-02-12,1845.5806929754515
2007-02-13,1856.1001331842158
2007-02-14,1854.5997707640918
2007-02-15,1859.7472637856895
2007-02-16,1863.743397947244
2007-02-19,1861.1759605225102
2007-02-20,1866.4017055440495
2007-02-21,1871.641701643342
2007-02-22,1875.2420475711892
2007-02-23,1864.933574423572
2007-02-26,1862.1871317219798
2007-02-27,1792.395176117816
2007-02-28,1802.0849249771838
2007-03-01,1801.4249339983696
2007-03-02,1776.1417843144657
2007-03-05,1761.3657516973183
2007-03-06,1787.9505817082745
2007-03-07,1784.1690616256935
2007-03-08,1799.7260768423082
2007-03-09,1806.127008467275
2007-03-12,1801.9257144337687
2007-03-13,1764.3164326998956
2007-03-14,1767.1276866110572
2007-03-15,1773.77962837295
2007-03-16,1759.4967322082139
2007-03-19,1780.0934019170206
2007-03-20,1792.9444652210677
2007-03-21,1819.9695267841005
2007-03-22,1812.437981952543
2007-03-23,1824.2572206374903
2007-03-26,1819.6686907793433
2007-03-27,1806.7324770536034
2007-03-28,1792.701972696858
2007-03-29,1800.855404454583
2007-03-30,1803.9505764758856
2007-04-02,1803.2608044547449
2007-04-03,1819.6261038924956
2007-04-04,1821.813164929075
2007-04-05,1819.9900137242548
2007-04-06,1819.9900137242548
2007-04-09,1832.1091940963602
2007-04-10,1824.8385750878845
2007-04-11,1815.2132645770457
2007-04-12,1822.5201847022151
2007-04-13,1826.689226987824
2007-04-16,1841.1321298024843
2007-04-17,1840.3494684021064
2007-04-18,1840.5034469631846
2007-04-19,1830.4115081114692
2007-04-20,1847.6048094304713
2007-04-23,1853.3180282688365
2007-04-24,1844.9885208387352
2007-04-25,1856.645808730887
2007-04-26,1862.6918734365183
2007-04-27,1855.5691860330219
2007-04-30,1835.6343657750347
2007-05-01,1847.1229033113048
2007-05-02,1865.6453814628373
2007-05-03,1877.1035912406285
2007-05-04,1877.6983252623406
2007-05-07,1877.9572943134995
2007-05-08,1888.951200378836
2007-05-09,1894.2336692393894
2007-05-10,1875.769985418421
2007-05-11,1891.3453358329784
2007-05-14,1883.968177588331
2007-05-15,1873.1481388627813
2007-05-16,1886.5378927853492
2007-05-17,1899.33254199027
2007-05-18,1911.6862442270115
2007-05-21,1925.5620123271228
2007-05-22,1927.04978361905
2007-05-23,1920.9681240919563
2007-05-24,1902.9869223215503
2007-05-25,1912.071549741114
2007-05-28,1913.2228100897407
2007-05-29,1915.186245332151
2007-05-30,1939.4522389125148
2007-05-31,1941.6011068374542
2007-06-01,1957.624267667059
2007-06-04,1957.6015786112396
2007-06-05,1940.970691165087
2007-06-06,1925.5574081338202
2007-06-07,1892.5110636976692
2007-06-08,1926.5576874955725
2007-06-11,1931.1313968554618
2007-06-12,1915.624639827143
2007-06-13,1942.3662355126833
2007-06-14,1951.3377524374393
2007-06-15,1958.924299756907
2007-06-18,1949.0608899381282
2007-06-19,1950.637066654764
2007-06-20,1925.9120277369589
2007-06-21,1939.3031096476802
2007-06-22,1918.0128011984693
2007-06-25,1900.2516920430821
2007-06-26,1889.0083193927987
2007-06-27,1910.5030692274568
2007-06-28,1907.875998464377
2007-06-29,1901.6703739812715
2007-07-02,1906.2749812162108
2007-07-03,1913.789122781784
2007-07-04,1913.5466995426113
2007-07-05,1920.8487034227724
2007-07-06,1929.912272345822
2007-07-09,1930.941397051316
2007-07-10,1892.7680650433795
2007-07-11,1890.5506801290417
2007-07-12,1922.2761163549687
2007-07-13,1930.0076682835308
2007-07-16,1921.7983171890596
2007-07-17,1921.780055014132
2007-07-18,1919.4444716131648
2007-07-19,1926.6631163249199
2007-07-20,1902.2283243078198
2007-07-23,1902.03102780069
2007-07-24,1860.2945177752717
2007-07-25,1874.7377021419534
2007-07-26,1827.9919661952138
2007-07-27,1810.134994125425
2007-07-30,1823.212010186662
2007-07-31,1805.076546782491
2007-08-01,1809.4343228050411
2007-08-02,1822.21552536381
2007-08-03,1762.5716208374413
2007-08-06,1787.488642394452
2007-08-07,1799.1771516837223
2007-08-08,1819.4157925513264
2007-08-09,1787.61263252577
2007-08-10,1790.8263705302709
2007-08-13,1801.2963123744842
2007-08-14,1769.8051607314767
2007-08-15,1747.2252269119197
2007-08-16,1750.0693966767406
2007-08-17,1777.3383347366603
2007-08-20,1787.4222898733933
2007-08-21,1793.7714499039369
2007-08-22,1814.6901897884625
2007-08-23,1803.8822191868394
2007-08-24,1814.4369403687272
2007-08-27,1798.437021585545
2007-08-28,1753.7293172952225
2007-08-29,1791.0692619160388
2007-08-30,1788.0631762901937
2007-08-31,1813.92278481226
2007-09-03,1818.2366736659258
2007-09-04,1841.0275555210974
2007-09-05,1813.1108719979163
2007-09-06,1816.13712470414
2007-09-07,1775.7149393734219
2007-09-10,1761.9819241245868
2007-09-11,1780.4287338219156
2007-09-12,1775.1488469034705
2007-09-13,1788.7817956208476
2007-09-14,1794.1853464347055
2007-09-17,1784.803014474782
2007-09-18,1835.6022474682482
2007-09-19,1835.5856560140478
2007-09-20,1806.842799211627
2007-09-21,1812.8280123274894
2007-09-24,1804.4587640801578
2007-09-25,1797.9141584875395
2007-09-26,1806.3567656357907
2007-09-27,1815.0230573522688
2007-09-28,1804.6736854341507
2007-10-01,1825.4463623218467
2007-10-02,1839.5109046837924
2007-10-03,1832.492173932037
2007-10-04,1836.3479316784715
2007-10-05,1863.2932148461582
2007-10-08,1865.0354688592993
2007-10-09,1875.5458467575224
2007-10-10,1865.6046429226271
2007-10-11,1848.4216432804292
2007-10-12,1865.7789841074855
2007-10-15,1842.7407617758145
2007-10-16,1834.9189423806201
2007-10-17,1832.1150608637129
2007-10-18,1821.9733454850166
2007-10-19,1782.7777188630062
2007-10-22,1802.7668443141054
2007-10-23,1804.9813872732618
2007-10-24,1800.9174142172017
2007-10-25,1791.281360771929
2007-10-26,1804.3958109887037
2007-10-29,1812.3600712507437
2007-10-30,1797.2597085764708
2007-10-31,1817.2120171722406
2007-11-01,1778.3343299603018
2007-11-02,1777.249439952899
2007-11-05,1767.0589469723843
2007-11-06,1778.1757618916486
2007-11-07,1721.2534005550874
2007-11-08,1720.0574874315796
2007-11-09,1695.9859587961096
2007-11-12,1680.1031181120643
2007-11-13,1713.7197111023258
2007-11-14,1695.5098143415976
2007-11-15,1674.5544540652777
2007-11-16,1676.3753793849935
2007-11-19,1642.0485866679223
2007-11-20,1629.2491267065802
2007-11-21,1600.7674762962115
2007-11-22,1600.3685444005048
2007-11-23,1628.7517901266344
2007-11-26,1594.389771420861
2007-11-27,1606.6024134205754
2007-11-28,1661.5296185584095
2007-11-29,1660.0861988873241
2007-11-30,1681.033179088501
2007-12-03,1676.8529302994632
2007-12-04,1653.5337965789106
2007-12-05,1686.6301962619277
2007-12-06,1718.827310082751
2007-12-07,1718.7979364535686
2007-12-10,1725.2633589086481
2007-12-11,1678.2423324502934
2007-12-12,1686.8085430815947
2007-12-13,1690.2473949552489
2007-12-14,1685.6091384605265
2007-12-17,1668.3579615229073
2007-12-18,1672.6671579924264
2007-12-19,1675.5968603666395
2007-12-20,1691.583756305556
2007-12-21,1714.7385551920754
2007-12-24,1726.4021581041106
2007-12-25,1726.4021581041106
2007-12-26,1714.4134175764384
2007-12-27,1686.1405475102636
2007-12-28,1673.1154640675597
2007-12-31,1675.5802761424427
2008-01-01,1675.5802761424427
2008-01-02,1640.7315921205472
2008-01-03,1635.0543421457949
2008-01-04,1585.061204709494
2008-01-07,1589.198815675872
2008-01-08,1561.0407225195859
2008-01-09,1573.4570383303617
2008-01-10,1580.3974249100556
2008-01-11,1553.867376648539
2008-01-14,1559.2748917188296
2008-01-15,1523.2291049816956
2008-01-16,1534.2977509573404
2008-01-17,1489.8078507806742
2008-01-18,1489.6358114924597
2008-01-21,1492.5122318357967
2008-01-22,1481.4774476871207
2008-01-23,1522.6737401730934
2008-01-24,1527.3734721506405
2008-01-25,1514.8992405056051
2008-01-28,1534.633614927784
2008-01-29,1551.1788134071762
2008-01-30,1539.2459030244797
2008-01-31,1563.3456785046915
2008-02-01,1596.5413515435462
2008-02-04,1582.6273304332394
2008-02-05,1550.5190614617898
2008-02-06,1537.7993755999942
2008-02-07,1565.375591062703
2008-02-08,1565.4690782602681
2008-02-11,1574.6848164617384
2008-02-12,1570.2462282047718
2008-02-13,1594.5721436639078
2008-02-14,1567.5495788982323
2008-02-15,1559.8556368983122
2008-02-18,1562.6204275123873
2008-02-19,1554.2048448729984
2008-02-20,1578.662404270194
2008-02-21,1544.4926759810137
2008-02-22,1554.7501754778375
2008-02-25,1581.288632351702
2008-02-26,1591.2236807967695
2008-02-27,1564.3540709351191
2008-02-28,1543.8651093618448
2008-02-29,1499.2490118547742
2008-03-03,1493.9826096311554
2008-03-04,1484.3926875288432
2008-03-05,1489.3924828926874
2008-03-06,1445.8169064718297
2008-03-07,1434.4308570176804
2008-03-10,1403.975273437228
2008-03-11,1456.3170091737156
2008-03-12,1431.527994833446
2008-03-13,1435.246470455344
2008-03-14,1404.410648477003
2008-03-17,1360.8730529655688
2008-03-18,1411.380103444983
2008-03-19,1388.8111454576904
2008-03-20,1434.902395839747
2008-03-21,1434.902395839747
2008-03-24,1469.0280672319216
2008-03-25,1461.9002888771795
2008-03-26,1432.4955357215913
2008-03-27,1416.0765121380784
2008-03-28,1404.414089170825
2008-03-31,1406.667526497851
2008-04-01,1476.6319346573696
2008-04-02,1481.4399324814765
2008-04-03,1485.4560093083546
2008-04-04,1479.9158918632797
2008-04-07,1483.75137821059
2008-04-08,1476.5442234618686
2008-04-09,1452.501223540312
2008-04-10,1461.8010399678628
2008-04-11,1432.5991614334353
2008-04-14,1426.4276029775758
2008-04-15,1435.8404235217263
2008-04-16,1459.487157773672
2008-04-17,1463.0331292402
2008-04-18,1501.499090097995
2008-04-21,1481.0608815729502
2008-04-22,1458.682662397368
2008-04-23,1467.619044757697
2008-04-24,1495.4587511298053
2008-04-25,1514.3586260166985
2008-04-28,1517.1826864677146
2008-04-29,1512.602086754896
2008-04-30,1510.5468226328637
2008-05-01,1546.9355690030152
2008-05-02,1557.8704380921629
2008-05-05,1545.0303351409952
2008-05-06,1554.29298382176
2008-05-07,1547.3152045716188
2008-05-08,1551.0024038431334
2008-05-09,1545.5323782920773
2008-05-12,1557.4043045477747
2008-05-13,1563.110589163743
2008-05-14,1573.2617409818176
2008-05-15,1591.1432829459789
2008-05-16,1587.5205223410064
2008-05-19,1589.8571145841233
2008-05-20,1567.7385833732596
2008-05-21,1530.9039575781453
2008-05-22,1539.867538295258
2008-05-23,1515.8995419468142
2008-05-26,1515.5220657359764
2008-05-27,1526.2112782742063
2008-05-28,1545.8531258803334
2008-05-29,1563.7960353241
2008-05-30,1566.3972376768393
2008-06-02,1554.029718534366
2008-06-03,1554.9776111876845
2008-06-04,1555.5664416722461
2008-06-05,1573.4523559744025
2008-06-06,1513.0345623942367
2008-06-09,1507.9148473108012
2008-06-10,1523.4605355784522
2008-06-11,1492.4292848880125
2008-06-12,1506.263452978908
