Date,LATIN AMERICA PACIFIC ALLIANCE
2011-08-01,1425.8515964945648
2011-08-02,1396.4344370608853
2011-08-03,1366.1252166438278
2011-08-04,1324.555110503605
2011-08-05,1314.1684573243458
2011-08-08,1223.189976062858
2011-08-09,1248.1054743894274
2011-08-10,1264.5015092901472
2011-08-11,1289.0445191155466
2011-08-12,1305.3126653170425
2011-08-15,1300.0805120885702
2011-08-16,1299.7511130427636
2011-08-17,1310.8701632982506
2011-08-18,1279.7037238541307
2011-08-19,1275.083166299311
2011-08-22,1285.7662828560058
2011-08-23,1311.475422730715
2011-08-24,1307.755896143394
2011-08-25,1292.333248825919
2011-08-26,1290.643635221666
2011-08-29,1316.1305680371997
2011-08-30,1328.458829043965
2011-08-31,1356.9643172278516
2011-09-01,1381.7385907156836
2011-09-02,1361.608048180882
2011-09-05,1321.4151728451175
2011-09-06,1342.0634371280692
2011-09-07,1370.0601041803138
2011-09-08,1363.188698031998
2011-09-09,1352.0465213157377
2011-09-12,1340.1237460860175
2011-09-13,1332.169484529982
2011-09-14,1340.0675651885656
2011-09-15,1341.8465177570677
2011-09-16,1345.4711593496095
2011-09-19,1344.6023077114157
2011-09-20,1320.9484050777164
2011-09-21,1283.8302874518922
2011-09-22,1210.1038134100174
2011-09-23,1203.676120102215
2011-09-26,1231.541701195022
2011-09-27,1259.6909031073542
2011-09-28,1239.5492663157338
2011-09-29,1233.9453937577207
2011-09-30,1225.8632649167384
2011-10-03,1207.1326741791622
2011-10-04,1186.5064972237865
2011-10-05,1210.8532097312752
2011-10-06,1233.8236999583446
2011-10-07,1240.2716984472197
2011-10-10,1239.4941609507152
2011-10-11,1254.8938972019894
2011-10-12,1275.3050430557616
2011-10-13,1275.4708686849694
2011-10-14,1280.4651018080885
2011-10-17,1270.6517905875478
2011-10-18,1288.9267520363353
2011-10-19,1274.389219359685
2011-10-20,1261.947942925123
2011-10-21,1267.0734338242655
2011-10-24,1288.8901028997361
2011-10-25,1288.8528221038143
2011-10-26,1308.5432867154407
2011-10-27,1335.1487202921853
2011-10-28,1339.9920145417375
2011-10-31,1340.0083422313046
2011-11-01,1324.98721888168
2011-11-02,1315.0155790222689
2011-11-03,1344.8290312273823
2011-11-04,1337.8553671724435
2011-11-07,1349.6711685597945
2011-11-08,1359.358133708394
2011-11-09,1343.7810432893966
2011-11-10,1341.2058525983407
2011-11-11,1363.9975364541506
2011-11-14,1355.0163726201827
2011-11-15,1364.326563786381
2011-11-16,1347.9635618933926
2011-11-17,1324.577446254742
2011-11-18,1320.7780456162645
2011-11-21,1295.8091676252773
2011-11-22,1282.8518751118334
2011-11-23,1260.0932070730942
2011-11-24,1260.1279219379744
2011-11-25,1239.7846896572219
2011-11-28,1275.6936145452792
2011-11-29,1282.8150674103465
2011-11-30,1331.1824303258986
2011-12-01,1324.0011389396457
2011-12-02,1338.3576183248174
2011-12-05,1340.6806304334407
2011-12-06,1341.1522485559267
2011-12-07,1347.785944898607
2011-12-08,1337.0131522090205
2011-12-09,1346.0367407252777
2011-12-12,1346.5537953553442
2011-12-13,1343.114724368605
2011-12-14,1328.3827961637135
2011-12-15,1332.9355058606386
2011-12-16,1336.197178630877
2011-12-19,1322.7749088469327
2011-12-20,1340.2497848530015
2011-12-21,1348.4271450543042
2011-12-22,1363.9977695272005
2011-12-23,1367.6559610614852
2011-12-26,1369.544984982236
2011-12-27,1354.7663448435865
2011-12-28,1350.6974287471203
2011-12-29,1366.9776905816327
2011-12-30,1361.4063211785558
2012-01-02,1365.5074741588924
2012-01-03,1383.526609092515
2012-01-04,1402.626823356245
2012-01-05,1409.0673257212393
2012-01-06,1410.9697012373854
2012-01-09,1408.6599177287749
2012-01-10,1429.8507974657448
2012-01-11,1441.122501202836
2012-01-12,1435.9777247664601
2012-01-13,1431.7906242915262
2012-01-16,1444.5659874999817
2012-01-17,1442.806815440427
2012-01-18,1467.376513114585
2012-01-19,1471.2758477287957
2012-01-20,1461.071976816232
2012-01-23,1453.4279343252915
2012-01-24,1446.2128848113719
2012-01-25,1459.8826510056847
2012-01-26,1459.7535976763359
2012-01-27,1460.6625320395344
2012-01-30,1457.048828550033
2012-01-31,1470.2867567033402
2012-02-01,1481.5213033637085
2012-02-02,1497.2821463448377
2012-02-03,1524.4876707298308
2012-02-06,1530.9980457161992
2012-02-07,1513.3673848100455
2012-02-08,1511.1453000142722
2012-02-09,1509.4196922481474
2012-02-10,1513.4644686982213
2012-02-13,1514.7619573487782
2012-02-14,1509.2992769729544
2012-02-15,1520.5655827603828
2012-02-16,1527.7105442074896
2012-02-17,1524.2836676015254
2012-02-20,1529.5521689792809
2012-02-21,1517.1859309813149
2012-02-22,1513.1614083663053
2012-02-23,1512.4608762608802
2012-02-24,1493.9015790677859
2012-02-27,1490.540127590995
2012-02-28,1498.5603213567374
2012-02-29,1505.5338337105331
2012-03-01,1519.3087287896349
2012-03-02,1536.3363161530244
2012-03-05,1522.0491110879905
2012-03-06,1498.3555757264025
2012-03-07,1501.3797610581012
2012-03-08,1513.4884377721871
2012-03-09,1543.74298606771
2012-03-12,1528.4710921873875
2012-03-13,1554.3145028834829
2012-03-14,1556.19214261588
2012-03-15,1557.329944235131
2012-03-16,1544.8000457069465
2012-03-19,1542.8005774052397
2012-03-20,1533.6192247416886
2012-03-21,1548.1072209643037
2012-03-22,1529.017294875123
2012-03-23,1529.6974908065333
2012-03-26,1553.2384402839568
2012-03-27,1557.0498013627023
2012-03-28,1546.135165728665
2012-03-29,1545.9514468489383
2012-03-30,1555.7797685211608
2012-04-02,1575.6298886333223
2012-04-03,1577.8328671050342
2012-04-04,1579.0942358148145
2012-04-05,1586.7673558707804
2012-04-06,1586.7673558707813
2012-04-09,1569.530207170841
2012-04-10,1543.2091143616074
2012-04-11,1546.011200723591
2012-04-12,1553.3120409174205
2012-04-13,1549.7897001537654
2012-04-16,1548.0155157592576
2012-04-17,1555.8616309158306
2012-04-18,1552.618940036581
2012-04-19,1547.8589193058567
2012-04-20,1552.6796274314186
2012-04-23,1540.988720245321
2012-04-24,1539.1641219127491
2012-04-25,1549.737530109325
2012-04-26,1546.8022907919233
2012-04-27,1566.288794657002
2012-04-30,1573.730131438758
2012-05-01,1581.742660061068
2012-05-02,1590.9374281210028
2012-05-03,1588.1826972255444
2012-05-04,1579.096091010346
2012-05-07,1594.8056626070197
2012-05-08,1566.5886803082894
2012-05-09,1554.927397137891
2012-05-10,1557.3392241433055
2012-05-11,1546.4663625138483
2012-05-14,1521.3796108036227
2012-05-15,1503.9416925619198
2012-05-16,1489.1369418983497
2012-05-17,1477.2804685942758
2012-05-18,1465.2363099968004
2012-05-21,1469.193413529373
2012-05-22,1480.5721581079422
2012-05-23,1471.1470780975649
2012-05-24,1481.7430389841043
2012-05-25,1486.1371001199989
2012-05-28,1493.067122546345
2012-05-29,1510.3996819905815
2012-05-30,1506.731529667222
2012-05-31,1499.7484138402494
2012-06-01,1466.4650669858243
2012-06-04,1458.7147653114139
2012-06-05,1466.1226786516722
2012-06-06,1484.4142480420976
2012-06-07,1496.4510643234933
2012-06-08,1505.9648295248119
2012-06-11,1493.234355841051
2012-06-12,1496.8753641311919
2012-06-13,1484.0120380318526
2012-06-14,1488.307706398279
2012-06-15,1497.9653543596621
2012-06-18,1513.2764367013285
2012-06-19,1535.651976274758
2012-06-20,1540.3000319609166
2012-06-21,1527.5086423989637
2012-06-22,1530.4941633283324
2012-06-25,1519.0449497719944
2012-06-26,1526.4928071793702
2012-06-27,1552.918122406955
2012-06-28,1549.1772114741395
2012-06-29,1564.0605335667158
2012-07-02,1582.5924783818773
2012-07-03,1605.3621741553884
2012-07-04,1611.5487860871435
2012-07-05,1624.523535833124
2012-07-06,1612.879336776457
2012-07-09,1616.2479760301765
2012-07-10,1628.0286810846692
2012-07-11,1631.9901255660766
2012-07-12,1624.578189441484
2012-07-13,1640.558625509968
2012-07-16,1650.1359692050817
2012-07-17,1667.9536889408944
2012-07-18,1662.3261393777104
2012-07-19,1659.3313193277004
2012-07-20,1663.402631693923
2012-07-23,1644.2590675429635
2012-07-24,1629.4788873964121
2012-07-25,1609.846021483882
2012-07-26,1619.5439677254199
2012-07-27,1640.7657434305534
2012-07-30,1656.0970520111202
2012-07-31,1629.0730505804204
2012-08-01,1621.9217922478235
2012-08-02,1624.7871526607528
2012-08-03,1629.7562245765298
2012-08-06,1627.8800476655776
2012-08-07,1616.6219389579553
2012-08-08,1617.7207887402606
2012-08-09,1632.7345742573327
2012-08-10,1638.7188899288449
2012-08-13,1613.6395691295174
2012-08-14,1624.230680378662
2012-08-15,1629.6945370929964
2012-08-16,1628.079125815872
2012-08-17,1634.1459853583901
2012-08-20,1629.1985520008768
2012-08-21,1611.9938611058908
2012-08-22,1601.451829626958
2012-08-23,1588.431740217192
2012-08-24,1596.217149245416
2012-08-27,1590.5886015565695
2012-08-28,1586.0228081839505
2012-08-29,1580.7637670016318
2012-08-30,1570.5496126680594
2012-08-31,1565.4813174796557
2012-09-03,1577.2024704557398
2012-09-04,1570.02225871315
2012-09-05,1569.310712555147
2012-09-06,1594.238437326455
2012-09-07,1587.7603230784882
2012-09-10,1586.3731591746007
2012-09-11,1583.181009824683
2012-09-12,1580.4141966378497
2012-09-13,1597.1289190406292
2012-09-14,1597.2666887243445
2012-09-17,1589.8096078019475
2012-09-18,1593.7958117372502
2012-09-19,1605.1890491549848
2012-09-20,1600.5239127387815
2012-09-21,1599.3046712553653
2012-09-24,1600.9282755547226
2012-09-25,1594.4966477161545
2012-09-26,1600.2460152196766
2012-09-27,1617.003984693515
2012-09-28,1617.0720505361796
2012-10-01,1622.0746648405675
2012-10-02,1622.1348752741326
2012-10-03,1618.7947466739954
2012-10-04,1627.668773885526
2012-10-05,1638.3279023139237
2012-10-08,1633.3290961894802
2012-10-09,1634.50468014874
2012-10-10,1624.114440991481
2012-10-11,1630.2051412523313
2012-10-12,1622.9312427317636
2012-10-15,1636.7830721652954
2012-10-16,1648.3271819272522
2012-10-17,1642.6115423461856
2012-10-18,1649.4725022342275
2012-10-19,1645.8875372229618
2012-10-22,1635.9297113848675
2012-10-23,1627.7048267503028
2012-10-24,1630.3629886094639
2012-10-25,1634.6455060071942
2012-10-26,1633.6303904843635
2012-10-29,1629.5434431789
2012-10-30,1617.0726161530486
2012-10-31,1615.9758639392833
2012-11-01,1622.7008287950234
2012-11-02,1634.751528102351
2012-11-05,1638.7821913734933
2012-11-06,1639.7317201203575
2012-11-07,1620.2328734415084
2012-11-08,1624.4296242213563
2012-11-09,1617.1122492986271
2012-11-12,1618.6147498674243
2012-11-13,1615.3407191120207
2012-11-14,1597.8690560555106
2012-11-15,1586.3303637976926
2012-11-16,1601.4553666452903
2012-11-19,1607.5730313002273
2012-11-20,1618.4926809832434
2012-11-21,1624.0884939638738
2012-11-22,1624.6035778529103
2012-11-23,1615.2331432959145
2012-11-26,1608.898145859577
2012-11-27,1608.0775170374095
2012-11-28,1609.778063625538
2012-11-29,1617.910075220614
2012-11-30,1610.5434808108216
2012-12-03,1613.4574082452364
2012-12-04,1610.8869710509857
2012-12-05,1619.085249264663
2012-12-06,1640.079317245098
2012-12-07,1656.1582083622773
2012-12-10,1668.9838889092919
2012-12-11,1673.4754303729203
2012-12-12,1674.1637885652442
2012-12-13,1661.8991073136176
2012-12-14,1661.522194141302
2012-12-17,1664.3230250334216
2012-12-18,1673.9480656240066
2012-12-19,1668.4688943950466
2012-12-20,1665.3600927473965
2012-12-21,1664.197790985503
2012-12-24,1653.7812658817115
2012-12-25,1653.78126588171
2012-12-26,1649.2280289758567
2012-12-27,1649.5269574373185
2012-12-28,1659.9903405950126
2012-12-31,1665.5154907705064
2013-01-01,1665.5154907705062
2013-01-02,1699.0161224718595
2013-01-03,1721.1013307173769
2013-01-04,1734.2382715320855
2013-01-07,1727.6588128405538
2013-01-08,1723.7611827814771
2013-01-09,1744.5398517851124
2013-01-10,1733.6053345129048
2013-01-11,1714.8451716934705
2013-01-14,1715.540385756664
2013-01-15,1711.0830615759326
2013-01-16,1724.9674409602078
2013-01-17,1724.4800839702605
2013-01-18,1735.5781725462723
2013-01-21,1729.597452166469
2013-01-22,1739.342247064877
2013-01-23,1742.1833867207379
2013-01-24,1729.8401565033942
2013-01-25,1714.4457475449947
2013-01-28,1711.497334708165
2013-01-29,1719.0530613694611
2013-01-30,1702.881322133628
2013-01-31,1696.9112220461072
2013-02-01,1701.658186510527
2013-02-04,1708.7047049634268
2013-02-05,1715.331541847263
2013-02-06,1710.6497711190545
2013-02-07,1712.1593920823993
2013-02-08,1715.6284784217273
2013-02-11,1708.583366848624
2013-02-12,1699.2353189043456
2013-02-13,1693.4560162050896
2013-02-14,1699.9959967336647
2013-02-15,1698.2637476034906
2013-02-18,1695.4416924012812
2013-02-19,1702.2079099019556
2013-02-20,1687.0152422494423
2013-02-21,1691.3662479015966
2013-02-22,1699.842005907437
2013-02-25,1686.078238704279
2013-02-26,1689.5332618741065
2013-02-27,1696.0198158858514
2013-02-28,1714.6524408049665
2013-03-01,1724.2125285992233
2013-03-04,1716.6260912474188
2013-03-05,1722.498994925958
2013-03-06,1726.455608699168
2013-03-07,1705.0017951343937
2013-03-08,1737.8593180414032
2013-03-11,1733.5238638952467
2013-03-12,1737.7983232317379
2013-03-13,1730.2452674788144
2013-03-14,1719.8073284778093
2013-03-15,1694.5574335885126
2013-03-18,1702.8000270101752
2013-03-19,1696.2696368886789
2013-03-20,1702.947066849935
2013-03-21,1709.3785667279717
2013-03-22,1703.50857533467
2013-03-25,1719.3075688030365
2013-03-26,1747.9188479894476
2013-03-27,1765.1487418872248
2013-03-28,1763.241588902755
2013-03-29,1763.2415889027548
2013-04-01,1757.6492070480945
2013-04-02,1764.3056739062597
2013-04-03,1740.07125875262
2013-04-04,1734.507759280961
2013-04-05,1703.0003236528821
2013-04-08,1721.4641699512547
2013-04-09,1739.184384174425
2013-04-10,1745.724908557226
2013-04-11,1743.127793806505
2013-04-12,1727.9626381081362
2013-04-15,1675.910237621956
2013-04-16,1678.8373820118215
2013-04-17,1662.663922659745
2013-04-18,1660.052450395246
2013-04-19,1672.8814778400822
