Date,EM ASIA IMI
2000-07-21,722.005821138657
2000-07-24,699.0147964616771
2000-07-25,689.0684486625306
2000-07-26,687.943596445933
2000-07-27,685.2994887599591
2000-07-28,685.4105801578058
2000-07-31,685.1367226455818
2000-08-01,690.7613775720179
2000-08-02,698.7333597449879
2000-08-03,705.094364055162
2000-08-04,700.002161160325
2000-08-07,685.0940205231809
2000-08-08,693.0578719712641
2000-08-09,711.1658840923114
2000-08-10,703.088607114141
2000-08-11,702.8489014866541
2000-08-14,702.4385002064425
2000-08-15,698.4651806543458
2000-08-16,712.6843483489786
2000-08-17,713.6217753243751
2000-08-18,714.6505272915224
2000-08-21,719.913375114342
2000-08-22,724.5352095994634
2000-08-23,719.3348160977223
2000-08-24,710.2516984159034
2000-08-25,707.6036815373785
2000-08-28,709.1144028424445
2000-08-29,711.1782055202079
2000-08-30,703.2695242867726
2000-08-31,701.5710350449568
2000-09-01,686.8273879950931
2000-09-04,697.4543665011464
2000-09-05,708.3366422476141
2000-09-06,708.1417916077116
2000-09-07,700.6907460469866
2000-09-08,701.6530099779454
2000-09-11,699.3925586420429
2000-09-12,698.6507981743111
2000-09-13,696.9093647511564
2000-09-14,689.4441121285706
2000-09-15,678.0371873375576
2000-09-18,650.6344292709465
2000-09-19,642.0484448386701
2000-09-20,661.0632852853612
2000-09-21,648.5524823364547
2000-09-22,596.4241225586719
2000-09-25,621.6812405806824
2000-09-26,618.2876178116331
2000-09-27,620.8584111149084
2000-09-28,614.5098401720954
2000-09-29,614.2216655563283
2000-10-02,597.1373381060645
2000-10-03,602.4627248738562
2000-10-04,603.7075176092487
2000-10-05,610.7690492367167
2000-10-06,620.0565606963394
2000-10-09,605.7306802210045
2000-10-10,602.4759728840645
2000-10-11,579.9770171168951
2000-10-12,578.0687571709444
2000-10-13,570.7864335924801
2000-10-16,581.756273497321
2000-10-17,569.0006565786721
2000-10-18,558.5391316211903
2000-10-19,559.2673489427511
2000-10-20,584.0103174250196
2000-10-23,583.3432581958652
2000-10-24,592.5829791992375
2000-10-25,604.2301216261662
2000-10-26,596.8148609436579
2000-10-27,580.9334451296901
2000-10-30,567.0761336784352
2000-10-31,564.0327573916077
2000-11-01,567.4091015537671
2000-11-02,572.7248676662769
2000-11-03,581.3772986119715
2000-11-06,583.7276251795803
2000-11-07,588.7816889227057
2000-11-08,598.3500358928029
2000-11-09,595.6024905904616
2000-11-10,592.3413696512074
2000-11-13,570.4794133472647
2000-11-14,580.1218625611322
2000-11-15,578.6396599768548
2000-11-16,574.6777463447036
2000-11-17,572.3503278747083
2000-11-20,557.7870244195979
2000-11-21,562.621538497278
2000-11-22,554.4717992615307
2000-11-23,548.4044059450022
2000-11-24,558.1561029081149
2000-11-27,561.7565924684988
2000-11-28,550.1467279144589
2000-11-29,535.3747945765389
2000-11-30,524.5283717030665
2000-12-01,532.3347589528299
2000-12-04,515.2687430461531
2000-12-05,523.9439283458884
2000-12-06,527.6926615936188
2000-12-07,526.0282803541916
2000-12-08,532.3674340220954
2000-12-11,546.7383395195735
2000-12-12,544.1773019226881
2000-12-13,550.6923684345625
2000-12-14,535.7998100377954
2000-12-15,517.5487154138576
2000-12-18,514.9810134955652
2000-12-19,513.0621557320939
2000-12-20,494.14974565589984
2000-12-21,480.88973904646406
2000-12-22,470.4435462719031
2000-12-25,470.38188222153747
2000-12-26,462.1941168221353
2000-12-27,458.396457469752
2000-12-28,467.53112412035784
2000-12-29,461.51843055120554
2001-01-01,461.13593802493153
2001-01-02,463.40663808633764
2001-01-03,461.4945183315993
2001-01-04,482.1535449403876
2001-01-05,490.7735993400102
2001-01-08,492.0740774267886
2001-01-09,505.0930740878091
2001-01-10,500.06096032764134
2001-01-11,489.14749800362137
2001-01-12,496.8392545907816
2001-01-15,505.2162421865085
2001-01-16,514.593766307711
2001-01-17,521.2394855910495
2001-01-18,520.7319006496483
2001-01-19,537.0494011391703
2001-01-22,545.1065429359027
2001-01-23,542.4241342135527
2001-01-24,553.1395571652382
2001-01-25,555.4464440475148
2001-01-26,547.0757190114858
2001-01-29,544.3320024937278
2001-01-30,545.0003973734514
2001-01-31,552.449398077499
2001-02-01,543.1999997692674
2001-02-02,555.4842435746043
2001-02-05,539.7408347593273
2001-02-06,543.693762157662
2001-02-07,534.451365820964
2001-02-08,547.4751221150403
2001-02-09,547.644186220037
2001-02-12,546.2334057097232
2001-02-13,556.114188531697
2001-02-14,553.3222496314513
2001-02-15,570.4806504815554
2001-02-16,559.3114020774543
2001-02-19,549.8352846986086
2001-02-20,561.8839198933807
2001-02-21,552.355388736972
2001-02-22,543.1891415261715
2001-02-23,540.842801847476
2001-02-26,538.6085909074973
2001-02-27,529.6156564511597
2001-02-28,529.341265955308
2001-03-01,512.7041184883891
2001-03-02,497.35695550144254
2001-03-05,505.0220216975525
2001-03-06,507.82665341377555
2001-03-07,513.462610116764
2001-03-08,510.0075694249563
2001-03-09,501.34224522481327
2001-03-12,488.9279081607869
2001-03-13,486.8820079219373
2001-03-14,496.2364366750727
2001-03-15,501.948540692635
2001-03-16,504.8933756809875
2001-03-19,496.61529961788875
2001-03-20,490.47850781918874
2001-03-21,495.0569884402818
2001-03-22,498.5975614783677
2001-03-23,497.30682368125713
2001-03-26,503.9766885216146
2001-03-27,498.25214170358134
2001-03-28,503.48559372095355
2001-03-29,502.4895546383697
2001-03-30,496.6876901855311
2001-04-02,487.28631967148453
2001-04-03,475.63227383837494
2001-04-04,454.54577385895965
2001-04-05,458.1654943622483
2001-04-06,464.51457818284183
2001-04-09,456.20795499568925
2001-04-10,460.36995087685546
2001-04-11,472.00602578270116
2001-04-12,470.54841354599415
2001-04-13,471.1026684750125
2001-04-16,472.42308327151795
2001-04-17,473.94717598382346
2001-04-18,494.2934014582404
2001-04-19,499.02083919907915
2001-04-20,487.778236062641
2001-04-23,491.1151625829093
2001-04-24,493.22671559747914
2001-04-25,491.3952832553247
2001-04-26,487.09574000302706
2001-04-27,486.5637708336965
2001-04-30,496.0849847709459
2001-05-01,493.9504038350327
2001-05-02,502.0582113429786
2001-05-03,504.0262714846725
2001-05-04,495.02488785474253
2001-05-07,500.23393023600715
2001-05-08,500.19196348031306
2001-05-09,501.0438932396105
2001-05-10,497.9915418091653
2001-05-11,504.7517327674784
2001-05-14,501.99014296210703
2001-05-15,497.6334936447353
2001-05-16,491.983990628296
2001-05-17,503.53512399158393
2001-05-18,504.56745048499613
2001-05-21,502.924250503885
2001-05-22,511.05892993041346
2001-05-23,524.405974208738
2001-05-24,528.162365993383
2001-05-25,526.6894191075298
2001-05-28,522.1976014752697
2001-05-29,526.5618827191659
2001-05-30,519.435045133661
2001-05-31,521.556087658088
2001-06-01,517.2801090892019
2001-06-04,516.1123548607924
2001-06-05,516.2775038154706
2001-06-06,522.3209471918716
2001-06-07,519.4451688618534
2001-06-08,530.3441623561338
2001-06-11,533.556201583612
2001-06-12,529.4880340385661
2001-06-13,527.824066565542
2001-06-14,516.31762295817
2001-06-15,512.8092859173428
2001-06-18,505.2008095996182
2001-06-19,507.70361127320723
2001-06-20,508.3015246462333
2001-06-21,507.71251568834987
2001-06-22,505.62654404159474
2001-06-25,499.96942662272767
2001-06-26,495.4907726203682
2001-06-27,497.1322193080896
2001-06-28,498.73227566876096
2001-06-29,508.48423608755866
2001-07-02,507.26897843787054
2001-07-03,505.79900801960514
2001-07-04,503.3288920924875
2001-07-05,507.4768827467379
2001-07-06,499.92068350246865
2001-07-09,489.08831399296395
2001-07-10,483.8146642733141
2001-07-11,473.38212426795326
2001-07-12,485.7698406416183
2001-07-13,479.46175796311746
2001-07-16,473.82929826895145
2001-07-17,474.1078279921065
2001-07-18,458.2157590897008
2001-07-19,457.93761728055847
2001-07-20,455.6467449561862
2001-07-23,452.8863269819992
2001-07-24,447.7852782396186
2001-07-25,446.7973389936896
2001-07-26,454.05541280631945
2001-07-27,459.8206324999538
2001-07-30,458.51779840478514
2001-07-31,461.9602772959407
2001-08-01,464.78556235617134
2001-08-02,469.0779225965517
2001-08-03,468.0057663470951
2001-08-06,466.3848978993176
2001-08-07,464.9098642369496
2001-08-08,467.81988937759706
2001-08-09,454.1112832416682
2001-08-10,452.756808189272
2001-08-13,454.1637102367967
2001-08-14,463.7766542484732
2001-08-15,458.4614624711091
2001-08-16,457.56858231792256
2001-08-17,451.98223893208376
2001-08-20,447.07942665709163
2001-08-21,448.3336673898239
2001-08-22,440.9809063940492
2001-08-23,444.8966677788435
2001-08-24,440.71611563775275
2001-08-27,448.2691822123997
2001-08-28,446.337980561022
2001-08-29,446.6059133941719
2001-08-30,445.98032709041377
2001-08-31,442.55793168403113
2001-09-03,438.55881935785715
2001-09-04,452.2750175934752
2001-09-05,448.740939147482
2001-09-06,443.78399169034265
2001-09-07,435.9514203615768
2001-09-10,435.42690863520335
2001-09-11,425.60474681338167
2001-09-12,409.27351977883035
2001-09-13,401.12099021654694
2001-09-14,380.5232386145215
2001-09-17,367.7893898227613
2001-09-18,372.1292651119673
2001-09-19,374.80293701194023
2001-09-20,370.49867074003134
2001-09-21,365.1437972635038
2001-09-24,368.76657349469957
2001-09-25,360.46413198408635
2001-09-26,365.301830823377
2001-09-27,365.8733191796502
2001-09-28,375.69965416988896
2001-10-01,371.97193257843975
2001-10-02,367.1450206726139
2001-10-03,363.6242708407851
2001-10-04,374.6558924428346
2001-10-05,374.48311852277914
2001-10-08,366.85713344552715
2001-10-09,377.16885259255014
2001-10-10,380.15251396777893
2001-10-11,393.96351046688403
2001-10-12,391.0963384778457
2001-10-15,387.25334000520286
2001-10-16,390.581373612473
2001-10-17,394.1709939136911
2001-10-18,391.93000489767144
2001-10-19,395.7465296070474
2001-10-22,399.1686260000807
2001-10-23,404.7214612727076
2001-10-24,408.69806101785895
2001-10-25,407.0198384028074
2001-10-26,410.8350510594188
2001-10-29,405.1432161280033
2001-10-30,394.47821435371907
2001-10-31,399.2850794691227
2001-11-01,399.2464193162655
2001-11-02,403.5343552167778
2001-11-05,411.37440178395565
2001-11-06,412.38258921867543
2001-11-07,410.5024389054656
2001-11-08,419.3954473545556
2001-11-09,421.6263791440381
2001-11-12,424.5260166965313
2001-11-13,430.3150569019048
2001-11-14,438.5197720422262
2001-11-15,448.79768382969803
2001-11-16,449.53312342336153
2001-11-19,460.6920995274556
2001-11-20,452.64979644956867
2001-11-21,459.7768881649151
2001-11-22,459.7090390393718
2001-11-23,469.6758030407285
2001-11-26,479.13568358586934
2001-11-27,475.44284486587014
2001-11-28,459.7942954154863
2001-11-29,459.2611393093204
2001-11-30,458.0297101701537
2001-12-03,469.33131463834883
2001-12-04,474.57914878871924
2001-12-05,491.3349026886041
2001-12-06,499.53255949328286
2001-12-07,507.5532743050647
2001-12-10,501.89666928696187
2001-12-11,500.0483585317993
2001-12-12,508.74824411804894
2001-12-13,499.05571714390464
2001-12-14,494.83218070673644
2001-12-17,487.86150597006605
2001-12-18,483.0541008533288
2001-12-19,480.6367668936453
2001-12-20,487.4556412625102
2001-12-21,479.9847282598078
2001-12-24,487.32811020462367
2001-12-25,494.08083637809216
2001-12-26,494.60171971295944
2001-12-27,489.2446385076758
2001-12-28,501.6791368221359
2001-12-31,504.9820413977012
2002-01-01,504.9851743286898
2002-01-02,503.63171878616396
2002-01-03,505.9326813903727
2002-01-04,519.9239691743628
2002-01-07,531.2189327547911
2002-01-08,525.5264243281227
2002-01-09,529.9934045586925
2002-01-10,522.9325243029463
2002-01-11,516.9200856782832
2002-01-14,516.8148054765037
2002-01-15,511.58116504268656
2002-01-16,511.3195087307301
2002-01-17,514.532158271713
2002-01-18,512.2515021171547
2002-01-21,522.6901457999899
2002-01-22,521.5016894170794
2002-01-23,523.5165279647308
2002-01-24,530.6871415944593
2002-01-25,548.8055936893696
2002-01-28,555.8049830437669
2002-01-29,551.1807953885401
2002-01-30,544.4278713008597
2002-01-31,548.3754432406073
2002-02-01,547.2431924716084
2002-02-04,541.6147682821556
2002-02-05,542.2750075012747
2002-02-06,548.061711936381
2002-02-07,542.2125418196503
2002-02-08,543.8879059580528
2002-02-11,542.2216941267407
2002-02-12,543.3755127991192
2002-02-13,547.0633786766249
2002-02-14,561.7379574354966
2002-02-15,559.897990371417
2002-02-18,566.1485324688616
2002-02-19,557.8488258679441
2002-02-20,551.2080285518998
2002-02-21,551.0759304444142
2002-02-22,544.4143271732372
2002-02-25,542.777185769888
2002-02-26,547.414983874403
2002-02-27,562.4341594278449
2002-02-28,558.9589863828652
2002-03-01,560.649491401704
2002-03-04,572.0018674933702
2002-03-05,578.6699804553781
2002-03-06,581.35064389085
2002-03-07,576.6043970964128
2002-03-08,577.9538601189722
2002-03-11,585.1477197428941
2002-03-12,585.35252121106
2002-03-13,582.183261274848
2002-03-14,579.2956842278646
2002-03-15,574.9483233922426
2002-03-18,579.7484867338428
2002-03-19,578.7981913064341
2002-03-20,582.9235391689232
2002-03-21,582.4381119961224
2002-03-22,589.8569372277527
2002-03-25,589.7692030242554
2002-03-26,591.3725333646635
2002-03-27,596.1763759984424
2002-03-28,596.8325918710966
2002-03-29,596.5281090557577
2002-04-01,590.1316237213314
2002-04-02,595.3144581177759
2002-04-03,597.416344250061
2002-04-04,594.5813966982663
2002-04-05,599.0161151710523
2002-04-08,599.957042528194
2002-04-09,592.0592452345754
2002-04-10,585.7655539838063
2002-04-11,585.4518844384128
2002-04-12,594.4672312457329
2002-04-15,598.7009111530766
2002-04-16,600.4193511206806
2002-04-17,610.2623272449908
2002-04-18,609.5097205371836
2002-04-19,610.5859903787631
2002-04-22,612.6883046322224
2002-04-23,612.1099658348105
2002-04-24,609.9908996122056
2002-04-25,594.1402209357269
2002-04-26,592.4001126273688
2002-04-29,579.6670631712561
2002-04-30,578.2771822942537
2002-05-01,575.0537910637954
2002-05-02,577.1642154712089
2002-05-03,573.0540894420526
2002-05-06,557.4827791775733
2002-05-07,560.5154358083392
2002-05-08,567.8402739906226
2002-05-09,568.619931813849
2002-05-10,563.4553490691277
2002-05-13,562.8508665033206
2002-05-14,571.4663254996753
2002-05-15,579.0359654971951
2002-05-16,574.046652716243
2002-05-17,571.7563316601389
2002-05-20,562.2708694849437
2002-05-21,551.9335069058242
2002-05-22,554.2785671372288
2002-05-23,552.5553130294833
2002-05-24,561.2512984649085
2002-05-27,562.7660310025378
2002-05-28,555.6346621953203
2002-05-29,551.5980473232765
2002-05-30,548.1398695464308
2002-05-31,543.3464765064882
2002-06-03,542.8543588869062
2002-06-04,539.2000087128438
2002-06-05,545.5373362624008
2002-06-06,542.1130507759965
2002-06-07,531.8958230062541
2002-06-10,539.3256966467403
2002-06-11,539.683548681841
2002-06-12,537.4209422986564
2002-06-13,543.4894956499533
2002-06-14,540.3322083206485
2002-06-17,538.5119234791448
2002-06-18,534.869670910944
2002-06-19,515.915220027517
2002-06-20,513.6258380482823
2002-06-21,512.1863411164173
2002-06-24,505.1400148704825
2002-06-25,502.3746936220123
2002-06-26,471.0155856715496
2002-06-27,477.0083015346703
2002-06-28,488.5091544734958
2002-07-01,483.04236251355894
2002-07-02,484.79561472985665
2002-07-03,490.72618622371056
2002-07-04,501.0688400235857
2002-07-05,513.4746611680512
2002-07-08,511.91736694796583
2002-07-09,515.8422186713384
2002-07-10,512.9428259879055
2002-07-11,499.86457948923
2002-07-12,514.7608267012706
2002-07-15,503.364956736917
2002-07-16,496.1951390435685
2002-07-17,495.9237860944276
2002-07-18,495.987635377666
2002-07-19,484.90688224843234
2002-07-22,473.3125626517157
2002-07-23,489.779099673024
2002-07-24,474.8509785163226
2002-07-25,472.3857968573444
2002-07-26,458.31063310663336
2002-07-29,462.17825927403436
2002-07-30,472.26165448160265
2002-07-31,474.0989431493013
2002-08-01,470.4026566641616
2002-08-02,464.9071535122205
