Date,EM IMI WITH CHINA ALL SHARES
2021-10-05,3948.79006790077
2021-10-06,3940.8933485151747
2021-10-07,3998.75908916996
2021-10-08,4010.6468391664857
2021-10-11,4029.48085003862
2021-10-12,3993.618493523888
2021-10-13,4011.363769982895
2021-10-14,4026.1838804791737
2021-10-15,4064.6173240111925
2021-10-18,4064.109528474258
2021-10-19,4087.389469743605
2021-10-20,4100.253128239632
2021-10-21,4079.2128807339864
2021-10-22,4077.188455272162
2021-10-25,4107.693535351411
2021-10-26,4111.422386962043
2021-10-27,4070.8997935050293
2021-10-28,4012.9765102048536
2021-10-29,4035.1925831938233
2021-11-01,4030.16809241463
2021-11-02,4025.4823975031813
2021-11-03,4020.8223590935295
2021-11-04,4059.30785005075
2021-11-05,4038.0905460757153
2021-11-08,4042.8096780700635
2021-11-09,4061.240886465326
2021-11-10,4082.3559675750093
2021-11-11,4123.316118550377
2021-11-12,4147.717386894703
2021-11-15,4160.420541443689
2021-11-16,4190.723344186276
2021-11-17,4202.945028913919
2021-11-18,4151.66466831164
2021-11-19,4162.805015055325
2021-11-22,4179.496695434189
2021-11-23,4155.730950196874
2021-11-24,4175.778833897133
2021-11-25,4172.971771301188
2021-11-26,4049.511926433891
2021-11-29,4057.8669458916725
2021-11-30,4048.9528852409085
2021-12-01,4057.5431077341827
2021-12-02,4082.911483563984
2021-12-03,4081.7939800277404
2021-12-06,4050.6700769031995
2021-12-07,4108.204687232275
2021-12-08,4110.108092397048
2021-12-09,4154.462732568181
2021-12-10,4120.687650965937
2021-12-13,4118.594328147348
2021-12-14,4094.058021103337
2021-12-15,4079.317085114346
2021-12-16,4088.7987782340338
2021-12-17,4067.1906598039745
2021-12-20,3980.851330549486
2021-12-21,4036.0041927346497
2021-12-22,4033.5953058291925
2021-12-23,4069.2446962003605
2021-12-24,4055.330208466412
2021-12-27,4062.1181154557576
2021-12-28,4090.803506956149
2021-12-29,4044.005071467383
2021-12-30,4070.8962631764903
2021-12-31,4084.70335385799
2022-01-03,4117.86310482924
2022-01-04,4111.405284876316
2022-01-05,4058.2697879971806
2022-01-06,4054.481889344306
2022-01-07,4048.771468612731
2022-01-10,4078.9909962713173
2022-01-11,4086.337567128456
2022-01-12,4128.844329519917
2022-01-13,4092.525628052964
2022-01-14,4087.6639985514057
2022-01-17,4101.954976691699
2022-01-18,4091.618816449199
2022-01-19,4079.470005485276
2022-01-20,4113.745585844159
2022-01-21,4073.2437279193773
2022-01-24,4031.4647589702886
2022-01-25,3987.950942525935
2022-01-26,3994.459391588354
2022-01-27,3966.8238168751845
2022-01-28,3955.456132167942
2022-01-31,3983.265038829895
2022-02-01,3983.917297393752
2022-02-02,3965.8971224420306
2022-02-03,3917.6314094719937
2022-02-04,3934.1174224972174
2022-02-07,3943.830478039742
2022-02-08,3952.745697199144
2022-02-09,4010.621287012869
2022-02-10,4019.973387315463
2022-02-11,4002.433225117448
2022-02-14,3977.5866699221483
2022-02-15,3994.3884219798515
2022-02-16,4037.0965870628293
2022-02-17,4033.4758800336836
2022-02-18,4024.5979735891815
2022-02-21,3997.856783105661
2022-02-22,3953.9651478298297
2022-02-23,3976.81809903806
2022-02-24,3897.3658384748314
2022-02-25,3908.9987416908516
2022-02-28,3915.7634161944934
2022-03-01,3966.462656283369
2022-03-02,3969.721557871594
2022-03-03,3977.149522157419
2022-03-04,3947.3625709368466
2022-03-07,3840.815897734989
2022-03-08,3788.0295343508205
2022-03-09,3715.178024426092
2022-03-10,3771.8996522304215
2022-03-11,3754.2126718474187
2022-03-14,3643.761874548823
2022-03-15,3531.694976990352
2022-03-16,3694.878728317706
2022-03-17,3772.3153118132705
2022-03-18,3805.12852309518
2022-03-21,3791.0485792285986
2022-03-22,3839.37188058272
2022-03-23,3873.042688722213
2022-03-24,3857.918934818268
2022-03-25,3826.007834988045
2022-03-28,3824.4701824634512
2022-03-29,3804.6941500111384
2022-03-30,3839.374649524716
2022-03-31,3829.5710274001203
2022-04-01,3876.604112359329
2022-04-04,3931.4235318327146
2022-04-05,3941.5677373059543
2022-04-06,3911.057022319425
2022-04-07,3855.51412823374
2022-04-08,3876.3324785536065
2022-04-11,3799.2857984067828
2022-04-12,3815.871571242538
2022-04-13,3838.601014818579
2022-04-14,3871.627528194158
2022-04-15,3853.8394800695028
2022-04-18,3830.2843641609725
2022-04-19,3805.638657004358
2022-04-20,3760.1565557976237
2022-04-21,3720.936659333091
2022-04-22,3706.7079352132077
2022-04-25,3595.3215199585857
2022-04-26,3611.3531158893325
2022-04-27,3664.666715946225
2022-04-28,3685.0963664254114
2022-04-29,3756.433238117841
2022-05-02,3755.0199203928773
2022-05-03,3741.160044786327
2022-05-04,3723.3616618488027
2022-05-05,3717.813366541514
2022-05-06,3602.8149958514787
2022-05-09,3567.7593593957936
2022-05-10,3554.4761051406626
2022-05-11,3569.566864115996
2022-05-12,3543.848797308546
2022-05-13,3604.047129841604
2022-05-16,3605.1158267570463
2022-05-17,3635.7948217268063
2022-05-18,3648.921168783542
2022-05-19,3575.107931514582
2022-05-20,3665.975584921082
2022-05-23,3630.2571273401827
2022-05-24,3541.6629105061375
2022-05-25,3572.384873840256
2022-05-26,3565.886108440163
2022-05-27,3625.1159821155047
2022-05-30,3672.8915594829996
2022-05-31,3741.4677660389493
2022-06-01,3729.7217362805345
2022-06-02,3703.83475487083
2022-06-03,3699.023979586583
2022-06-06,3744.154663146369
2022-06-07,3720.5223405432835
2022-06-08,3745.6663445263466
2022-06-09,3746.09408575481
2022-06-10,3768.7336650034204
2022-06-13,3690.916545366641
2022-06-14,3701.370969287622
2022-06-15,3712.7721418995393
2022-06-16,3650.748189485967
2022-06-17,3666.0542735884183
2022-06-20,3629.5828524738736
2022-06-21,3661.1576579101034
2022-06-22,3574.6927593965097
2022-06-23,3620.2498509067877
2022-06-24,3670.9383035661317
2022-06-27,3708.463909603533
2022-06-28,3753.2304774548065
2022-06-29,3706.403486724535
2022-06-30,3693.366340735101
2022-07-01,3688.764797349229
2022-07-04,3686.055364349763
2022-07-05,3746.2517464526186
2022-07-06,3721.911556930581
2022-07-07,3777.4908761061174
2022-07-08,3788.620897796236
2022-07-11,3760.576309659358
2022-07-12,3718.27000062483
2022-07-13,3712.4037463893765
2022-07-14,3742.5887102150878
2022-07-15,3687.7255836911004
2022-07-18,3714.381925000334
2022-07-19,3697.0691892060167
2022-07-20,3734.2996210301226
2022-07-21,3746.1701976931486
2022-07-22,3728.1765046407045
2022-07-25,3719.819608446569
2022-07-26,3765.6709092831807
2022-07-27,3773.661447113747
2022-07-28,3787.867428956996
2022-07-29,3759.5075449983406
2022-08-01,3739.9688392586886
2022-08-02,3713.1811742412824
2022-08-03,3733.9958886885997
2022-08-04,3736.390113606717
2022-08-05,3791.591711318332
2022-08-08,3773.2249533677714
2022-08-09,3775.010559536238
2022-08-10,3710.569755717598
2022-08-11,3778.894546657915
2022-08-12,3828.2027972230253
2022-08-15,3842.5712736568444
2022-08-16,3845.2111416544044
2022-08-17,3862.6086723632015
2022-08-18,3853.2530774034985
2022-08-19,3852.7332814734036
2022-08-22,3856.2258248440567
2022-08-23,3840.179201578258
2022-08-24,3803.278084885353
2022-08-25,3864.580192503858
2022-08-26,3856.1669346067556
2022-08-29,3817.8845111571704
2022-08-30,3820.5198193173346
2022-08-31,3787.37603399343
2022-09-01,3775.351451169012
2022-09-02,3731.2884424065883
2022-09-05,3755.596551410825
2022-09-06,3764.78615659882
2022-09-07,3722.689894404573
2022-09-08,3720.70170238053
2022-09-09,3737.847935117988
2022-09-12,3730.506181963436
2022-09-13,3776.9056708903936
2022-09-14,3721.7723262407712
2022-09-15,3694.7253737809574
2022-09-16,3614.1939411263047
2022-09-19,3599.080320653803
2022-09-20,3635.260086356431
2022-09-21,3629.8545158858133
2022-09-22,3618.9989948628768
2022-09-23,3596.3395209135692
2022-09-26,3547.6221079393445
2022-09-27,3581.817315093395
2022-09-28,3499.7528385814885
2022-09-29,3449.157562376924
2022-09-30,3455.5352370717296
2022-10-03,3449.0122580757034
2022-10-04,3453.1578268645344
2022-10-05,3531.575660938928
2022-10-06,3542.3190312692927
2022-10-07,3525.685692759098
2022-10-10,3496.1472759912126
2022-10-11,3430.779196427449
2022-10-12,3454.3723642949567
2022-10-13,3410.9805569780747
2022-10-14,3443.8580436278858
2022-10-17,3431.218908234897
2022-10-18,3461.51278214085
2022-10-19,3432.319646861642
2022-10-20,3403.9100382393212
2022-10-21,3417.442366967686
2022-10-24,3311.394669979958
2022-10-25,3283.228029982062
2022-10-26,3296.117211119489
2022-10-27,3329.8443495247366
2022-10-28,3279.9077940612806
2022-10-31,3305.6327455581068
2022-11-01,3389.698905613668
2022-11-02,3414.8436097644217
2022-11-03,3416.3901191528184
2022-11-04,3461.1757016807187
2022-11-07,3467.625115881888
2022-11-08,3445.173707148269
2022-11-09,3460.3728721054617
2022-11-10,3368.9838441242305
2022-11-11,3473.8955050046093
2022-11-14,3491.8172486312947
2022-11-15,3551.721522407423
2022-11-16,3509.5726378885524
2022-11-17,3496.4286068818087
2022-11-18,3481.846497532739
2022-11-21,3485.6682543570732
2022-11-22,3461.2025427991844
2022-11-23,3442.340829698123
2022-11-24,3469.440549252715
2022-11-25,3455.877852088885
2022-11-28,3423.13612269858
2022-11-29,3515.4745375633884
2022-11-30,3591.810155795932
2022-12-01,3560.690553414313
2022-12-02,3558.7602168818566
2022-12-05,3585.4134490966526
2022-12-06,3557.2852171184813
2022-12-07,3521.523820569143
2022-12-08,3534.04832006289
2022-12-09,3567.385063352889
2022-12-12,3525.32341742378
2022-12-13,3487.182703386578
2022-12-14,3513.266688504075
2022-12-15,3475.2137251115173
2022-12-16,3472.9118291483182
2022-12-19,3470.768224917904
2022-12-20,3424.1101162978366
2022-12-21,3435.1061162933356
2022-12-22,3462.8898146798106
2022-12-23,3428.786739950376
2022-12-26,3443.626685870048
2022-12-27,3450.581328625648
2022-12-28,3459.735686720536
2022-12-29,3434.6917733673995
2022-12-30,3435.286938809922
2023-01-02,3434.4408716207045
2023-01-03,3504.233266857057
2023-01-04,3520.761615851203
2023-01-05,3585.790987278861
2023-01-06,3574.119707829082
2023-01-09,3611.194510576335
2023-01-10,3618.2331182910752
2023-01-11,3613.247190615368
2023-01-12,3602.4798100815465
2023-01-13,3637.394952523987
2023-01-16,3650.5638055057816
2023-01-17,3643.8497222315955
2023-01-18,3641.875115867404
2023-01-19,3654.0483414870505
2023-01-20,3666.3921777561495
2023-01-23,3661.2622309055487
2023-01-24,3658.7254664381867
2023-01-25,3654.769926033858
2023-01-26,3699.0321871877204
2023-01-27,3700.07390558866
2023-01-30,3681.339102272153
2023-01-31,3654.4783996175543
2023-02-01,3674.6842481278813
2023-02-02,3681.4083015651076
2023-02-03,3683.663898295869
2023-02-06,3650.561300626247
2023-02-07,3667.8394533037404
2023-02-08,3667.474778975254
2023-02-09,3674.710569382523
2023-02-10,3669.146222837487
2023-02-13,3657.7030144935593
2023-02-14,3662.6534342557625
2023-02-15,3646.2107137697
2023-02-16,3653.4288487795743
2023-02-17,3613.0013800776064
2023-02-20,3640.2960830485904
2023-02-21,3617.096992909277
2023-02-22,3593.944480718557
2023-02-23,3620.5430354828177
2023-02-24,3585.6245323443363
2023-02-27,3544.838868844995
2023-02-28,3546.123700095973
2023-03-01,3589.3937300898046
2023-03-02,3594.225156021451
2023-03-03,3623.416744279687
2023-03-06,3609.054582838395
2023-03-07,3612.21370241201
2023-03-08,3591.098990286788
2023-03-09,3559.409144866197
2023-03-10,3471.4602684347374
2023-03-13,3484.396742956314
2023-03-14,3440.39565767106
2023-03-15,3507.3652651435686
2023-03-16,3452.1520837389926
2023-03-17,3479.382417033756
2023-03-20,3426.607137794396
2023-03-21,3448.495632663939
2023-03-22,3466.575640030516
2023-03-23,3488.7827988359345
2023-03-24,3510.7993495080427
2023-03-27,3482.040322101647
2023-03-28,3477.6981716698247
2023-03-29,3504.154559021879
2023-03-30,3498.937401353747
2023-03-31,3532.5563048641757
2023-04-03,3528.1698340286353
2023-04-04,3500.0003783352645
2023-04-05,3519.3206523566987
2023-04-06,3507.1364878341383
2023-04-07,3520.7981154846425
2023-04-10,3547.949891031836
2023-04-11,3545.0414927738116
2023-04-12,3519.964064130504
2023-04-13,3504.4150075064344
2023-04-14,3534.09247153545
2023-04-17,3574.47536056187
2023-04-18,3549.873646048348
2023-04-19,3516.9962577883193
2023-04-20,3507.2325838747274
2023-04-21,3464.2489014813123
2023-04-24,3430.4483715170863
2023-04-25,3404.261426219637
2023-04-26,3392.735493899684
2023-04-27,3418.2206601546823
2023-04-28,3433.7692023108307
2023-05-01,3452.406361428094
2023-05-02,3446.630435628553
2023-05-03,3412.283355994614
2023-05-04,3450.2407177732866
2023-05-05,3457.678743382248
2023-05-08,3481.2376236325345
2023-05-09,3470.57524793896
2023-05-10,3458.2411645668262
2023-05-11,3467.842398293816
2023-05-12,3461.800738862993
2023-05-15,3480.3498244092607
2023-05-16,3478.965331545707
2023-05-17,3482.1485095313096
2023-05-18,3502.7873430928666
2023-05-19,3496.3694472467946
2023-05-22,3512.026251507412
2023-05-23,3495.834416973016
2023-05-24,3476.6670571651935
2023-05-25,3465.0775408372015
2023-05-26,3499.4542858670256
2023-05-29,3492.5083073957203
2023-05-30,3484.25014003567
2023-05-31,3471.433924786045
2023-06-01,3458.751906358728
2023-06-02,3533.5642405481103
2023-06-05,3539.475269849246
2023-06-06,3540.8498728821055
2023-06-07,3553.536980226541
2023-06-08,3528.3589888178212
2023-06-09,3562.3883213607173
2023-06-12,3569.782486910153
2023-06-13,3583.1282762427963
2023-06-14,3571.911826857325
2023-06-15,3585.2215573285052
2023-06-16,3610.5125049571498
2023-06-19,3587.984377424822
2023-06-20,3567.663777827163
2023-06-21,3512.612817071433
2023-06-22,3502.4928969223624
2023-06-23,3501.8960088637036
2023-06-26,3471.3676522157625
2023-06-27,3483.3976341823086
2023-06-28,3486.511996729176
2023-06-29,3480.9325020773495
2023-06-30,3488.419486759388
2023-07-03,3540.752476299545
2023-07-04,3556.97403594465
2023-07-05,3541.866078292942
2023-07-06,3501.181838916666
2023-07-07,3461.626090934251
2023-07-10,3458.76774952159
2023-07-11,3499.028276419869
2023-07-12,3479.029562195637
2023-07-13,3508.069817658454
2023-07-14,3518.2916273269134
2023-07-17,3513.455130222801
2023-07-18,3498.040898581018
2023-07-19,3500.2583032585653
2023-07-20,3508.3667060054167
2023-07-21,3510.611447480721
2023-07-24,3514.1182458915773
2023-07-25,3596.8573701630335
2023-07-26,3583.373797802986
2023-07-27,3613.898442802993
2023-07-28,3630.4769354323635
2023-07-31,3652.802533933849
2023-08-01,3653.82013336815
2023-08-02,3603.281181084741
2023-08-03,3593.38637354787
2023-08-04,3574.9357837160746
2023-08-07,3570.5287569101947
2023-08-08,3553.0078098941767
2023-08-09,3551.2518709838005
2023-08-10,3539.1886929263865
2023-08-11,3509.549903345957
2023-08-14,3496.3841821027495
2023-08-15,3467.6391216018956
2023-08-16,3455.6718472510497
2023-08-17,3459.5347154020023
2023-08-18,3431.08548654915
2023-08-21,3405.6817057685116
2023-08-22,3445.429449335331
2023-08-23,3443.882987277781
2023-08-24,3484.1561103468935
2023-08-25,3468.528499591585
2023-08-28,3482.7577661766854
2023-08-29,3515.552838251373
2023-08-30,3489.183716407996
2023-08-31,3489.3854184183374
2023-09-01,3523.947422557514
2023-09-04,3566.6625578447006
2023-09-05,3559.24428274165
2023-09-06,3548.2659930118025
2023-09-07,3515.4563296717583
2023-09-08,3511.6212487253306
2023-09-11,3524.2346972945015
2023-09-12,3526.8366698627547
2023-09-13,3510.1698446612218
2023-09-14,3556.228422020614
2023-09-15,3561.594223715755
2023-09-18,3535.4400914662674
2023-09-19,3521.712800880697
2023-09-20,3496.991304145101
2023-09-21,3468.286190393819
2023-09-22,3503.5940539169
2023-09-25,3507.6104687423435
2023-09-26,3475.0064941776254
2023-09-27,3505.128050428914
2023-09-28,3479.690418776849
2023-09-29,3495.3985305727406
2023-10-02,3522.393136720211
2023-10-03,3495.859642693543
2023-10-04,3457.3342326323973
2023-10-05,3451.4801455588117
2023-10-06,3468.2410094419124
2023-10-09,3457.537932724511
2023-10-10,3462.339679032393
2023-10-11,3489.1027045261058
2023-10-12,3534.708588455125
2023-10-13,3513.8571298531638
2023-10-16,3476.8173524014933
2023-10-17,3482.023421007158
2023-10-18,3461.772475339778
2023-10-19,3405.9611304978944
2023-10-20,3377.6931481836364
2023-10-23,3328.710729355397
2023-10-24,3356.9836552865168
2023-10-25,3365.3382607688263
2023-10-26,3352.464460734924
2023-10-27,3376.662292428147
2023-10-30,3377.4037023639726
2023-10-31,3371.609642022673
2023-11-01,3384.279392502848
2023-11-02,3395.7660274119694
2023-11-03,3415.6858925168085
2023-11-06,3487.188181850336
2023-11-07,3484.5356670513465
2023-11-08,3472.6026459492846
2023-11-09,3461.5527357097717
2023-11-10,3450.4959709263358
2023-11-13,3455.8230074474905
2023-11-14,3430.9324234452474
2023-11-15,3497.7850694914096
2023-11-16,3483.91315640764
2023-11-17,3470.8896634928697
2023-11-20,3490.023567816171
2023-11-21,3503.4318667831094
2023-11-22,3504.020437780643
2023-11-23,3508.3683371052025
2023-11-24,3471.1893841349865
2023-11-27,3464.3738566481466
2023-11-28,3473.6942337357823
2023-11-29,3468.961853509991
2023-11-30,3498.628897730077
2023-12-01,3511.3378997965015
2023-12-04,3512.42008878833
2023-12-05,3479.372359010731
2023-12-06,3493.2403428381876
2023-12-07,3481.6821427767536
2023-12-08,3499.5771682589175
2023-12-11,3506.23130587511
2023-12-12,3504.407066072273
2023-12-13,3482.7998514689198
2023-12-14,3474.4095412209035
2023-12-15,3521.3970341021595
2023-12-18,3503.431071598379
2023-12-19,3480.6120202544475
2023-12-20,3474.272682160034
2023-12-21,3477.059577930174
2023-12-22,3454.1814210598777
2023-12-25,3457.0210608781686
2023-12-26,3459.4229466464426
2023-12-27,3469.743359617827
2023-12-28,3521.2760298141784
2023-12-29,3552.3549314434986
2024-01-01,3555.2443121774595
2024-01-02,3556.6207141045325
2024-01-03,3531.582050718355
2024-01-04,3511.911257789817
2024-01-05,3491.465913368421
2024-01-08,3467.939473522435
2024-01-09,3478.240515336555
2024-01-10,3447.2350429177823
2024-01-11,3478.2723997645066
2024-01-12,3472.288113830022
2024-01-15,3472.0454126475433
2024-01-16,3454.077311999625
2024-01-17,3386.338138747252
2024-01-18,3395.865832338228
2024-01-19,3406.9095849040646
2024-01-22,3366.028136667339
2024-01-23,3402.375446367335
2024-01-24,3423.0284841520356
2024-01-25,3478.531948320475
2024-01-26,3455.8051078359904
2024-01-29,3478.097170303299
2024-01-30,3427.272561273332
2024-01-31,3393.244955570625
2024-02-01,3417.204975003036
2024-02-02,3428.683873484818
2024-02-05,3420.751508557908
2024-02-06,3486.5962676204053
2024-02-07,3500.6509572887503
2024-02-08,3501.366589878438
2024-02-09,3487.0243635863753
2024-02-12,3492.382821753853
2024-02-13,3511.5059025370065
2024-02-14,3515.850597152314
2024-02-15,3527.238453689922
2024-02-16,3548.460971766306
2024-02-19,3560.7894264493184
2024-02-20,3551.0076255381086
2024-02-21,3568.8820844893507
2024-02-22,3600.8624524644706
2024-02-23,3599.2252650828573
2024-02-26,3578.2667851762762
2024-02-27,3600.258349677725
2024-02-28,3560.5611917611513
2024-02-29,3590.7681309156746
2024-03-01,3601.9610456197893
2024-03-04,3609.562479485083
2024-03-05,3583.7395832884254
2024-03-06,3586.1325254503413
2024-03-07,3579.5397456608184
2024-03-08,3592.7988707191394
2024-03-11,3619.5872506333594
