Date,NORTH AMERICA SMALL GROWTH
1998-06-22,397.84515408927894
1998-06-23,403.64793391256757
1998-06-24,408.2165388279149
1998-06-25,407.2000786240711
1998-06-26,406.8305000218211
1998-06-29,410.867801357768
1998-06-30,414.36925970794846
1998-07-01,415.9739491523808
1998-07-02,413.8930093730088
1998-07-03,413.9226472664214
1998-07-06,416.1088681403716
1998-07-07,414.3099810347527
1998-07-08,415.81042369222354
1998-07-09,415.7890212697068
1998-07-10,415.0267426224005
1998-07-13,415.85173356590695
1998-07-14,416.75319669335613
1998-07-15,420.05940139221576
1998-07-16,421.9413143818267
1998-07-17,421.23827571472435
1998-07-20,421.6112539700193
1998-07-21,416.12954983598684
1998-07-22,411.19678317550085
1998-07-23,402.8104450550345
1998-07-24,399.90979363998565
1998-07-27,394.0049839726452
1998-07-28,388.7504900597184
1998-07-29,386.61762290638586
1998-07-30,389.86504265242
1998-07-31,381.821159528021
1998-08-03,374.4711316554999
1998-08-04,362.19005144176674
1998-08-05,359.01548040365117
1998-08-06,366.09056900352977
1998-08-07,375.1585762994027
1998-08-10,371.7428082597572
1998-08-11,361.04719866617273
1998-08-12,369.30597343289844
1998-08-13,364.2100168269756
1998-08-14,362.76398033185677
1998-08-17,363.0955689816421
1998-08-18,369.6781416171876
1998-08-19,364.749061887895
1998-08-20,360.3105458073634
1998-08-21,353.9424516008013
1998-08-24,351.40884181359525
1998-08-25,348.56791300486475
1998-08-26,339.41211678471797
1998-08-27,324.049162112838
1998-08-28,315.62054786334886
1998-08-31,292.5571284143082
1998-09-01,302.63607950789645
1998-09-02,307.97847694958136
1998-09-03,302.2292444484756
1998-09-04,302.6169242557116
1998-09-07,302.73163436678664
1998-09-08,318.16062332286947
1998-09-09,309.1078705512622
1998-09-10,301.41355820407335
1998-09-11,309.0099920452469
1998-09-14,314.25010204515183
1998-09-15,313.38451697548845
1998-09-16,316.85961533116676
1998-09-17,311.69337649073054
1998-09-18,317.6499817738623
1998-09-21,316.62189756916536
1998-09-22,322.2176794312152
1998-09-23,331.2647031131684
1998-09-24,326.64673245862315
1998-09-25,326.102497327011
1998-09-28,324.41531524781396
1998-09-29,321.899894314583
1998-09-30,318.81316720340413
1998-10-01,303.8911026967828
1998-10-02,301.76546924204825
1998-10-05,287.7938211113143
1998-10-06,283.60828631076015
1998-10-07,272.59187562791317
1998-10-08,260.7343148586936
1998-10-09,270.7958443807313
1998-10-12,279.42906881870306
1998-10-13,274.45727904075295
1998-10-14,277.96446890468206
1998-10-15,288.84186424248816
1998-10-16,296.73255423728375
1998-10-19,306.0512920821489
1998-10-20,311.61538720138304
1998-10-21,313.4548944968267
1998-10-22,320.0604922199406
1998-10-23,321.50338315197183
1998-10-26,326.5825168131626
1998-10-27,327.6205467743277
1998-10-28,327.6058502407373
1998-10-29,330.8660304866285
1998-10-30,334.4371708730841
1998-11-02,343.47672111222596
1998-11-03,344.56678571513623
1998-11-04,350.0482661070598
1998-11-05,353.2981038155243
1998-11-06,357.6637910325378
1998-11-09,357.3190101532079
1998-11-10,355.69788592218464
1998-11-11,352.4638630386828
1998-11-12,351.5900009601912
1998-11-13,349.0647063393748
1998-11-16,350.16006616896186
1998-11-17,349.48266355809983
1998-11-18,352.44220511754884
1998-11-19,355.073905371466
1998-11-20,355.8446517855172
1998-11-23,361.3180290033501
1998-11-24,359.1247119179272
1998-11-25,361.67064438075147
1998-11-26,361.94983492653455
1998-11-27,365.99726860173166
1998-11-30,359.89319467524774
1998-12-01,360.2135778024046
1998-12-02,358.914896267724
1998-12-03,355.4543569286578
1998-12-04,359.6102337770565
1998-12-07,362.0915006830323
1998-12-08,363.0153146034524
1998-12-09,364.6161438875485
1998-12-10,359.25989795665816
1998-12-11,358.5197639392999
1998-12-14,350.2663988438831
1998-12-15,352.49558982737864
1998-12-16,353.0930453609333
1998-12-17,357.20966649639547
1998-12-18,362.44915959865943
1998-12-21,368.202419379309
1998-12-22,367.5013201219386
1998-12-23,372.94977329650504
1998-12-24,374.8525608903633
1998-12-25,374.8525608903633
1998-12-28,378.6428525577812
1998-12-29,381.50858618263175
1998-12-30,382.2914580239554
1998-12-31,392.47686313275034
1999-01-01,392.47686313275034
1999-01-04,390.02812138104065
1999-01-05,391.4017716594306
1999-01-06,398.6046410650609
1999-01-07,401.0344067281018
1999-01-08,404.9498459388821
1999-01-11,410.33315315611276
1999-01-12,406.3307362072251
1999-01-13,402.19355034967765
1999-01-14,398.6697571910303
1999-01-15,405.1578395473289
1999-01-18,405.30648707663244
1999-01-19,410.0719573520783
1999-01-20,410.93581287121435
1999-01-21,403.0635911932674
1999-01-22,401.62134629933837
1999-01-25,400.89020062347015
1999-01-26,404.7514369977093
1999-01-27,401.98200981136614
1999-01-28,406.5511377421105
1999-01-29,409.81206134783486
1999-02-01,410.76628358522635
1999-02-02,405.66151122877943
1999-02-03,409.1969476038141
1999-02-04,403.74135829929264
1999-02-05,397.3105713712007
1999-02-08,394.33897122673045
1999-02-09,383.6424820087361
1999-02-10,379.01313249847715
1999-02-11,389.2725078495663
1999-02-12,381.70530026719905
1999-02-15,381.67655270349366
1999-02-16,379.69664080373053
1999-02-17,371.5266516294281
1999-02-18,371.94068881850745
1999-02-19,374.12018545153666
1999-02-22,380.1310056812339
1999-02-23,381.91039216555026
1999-02-24,378.68541356024923
1999-02-25,375.5322158245374
1999-02-26,373.95474532314427
1999-03-01,376.15074539349575
1999-03-02,376.2089674870148
1999-03-03,372.58864609866225
1999-03-04,374.686843514532
1999-03-05,379.2698577273033
1999-03-08,382.8127251710027
1999-03-09,382.16149791548673
1999-03-10,384.87800821609505
1999-03-11,385.70081193799945
1999-03-12,382.29216783859704
1999-03-15,383.6526900523917
1999-03-16,382.44254329610476
1999-03-17,382.3250008036297
1999-03-18,384.3415420748558
1999-03-19,380.6745057864704
1999-03-22,377.96256473188043
1999-03-23,367.12046591063705
1999-03-24,368.2089677137835
1999-03-25,377.10006517646286
1999-03-26,377.9158582542157
1999-03-29,385.23639215711955
1999-03-30,386.31999329823856
1999-03-31,387.9794344208379
1999-04-01,388.41187956929457
1999-04-02,388.51020499015306
1999-04-05,390.5353444122065
1999-04-06,388.4902752690308
1999-04-07,385.7879847660273
1999-04-08,388.5597566552211
1999-04-09,394.66845525677184
1999-04-12,400.54596441050757
1999-04-13,407.4596809624368
1999-04-14,403.58314261734205
1999-04-15,402.30328786764437
1999-04-16,405.18948028729096
1999-04-19,391.15806765324436
1999-04-20,396.0258834252589
1999-04-21,408.56826168750797
1999-04-22,412.62347634619107
1999-04-23,414.6742222516976
1999-04-26,419.968728495767
1999-04-27,419.8836229824124
1999-04-28,417.11776507123886
1999-04-29,415.85212591602135
1999-04-30,416.7304322706781
1999-05-03,417.5906235600635
1999-05-04,414.5058142629844
1999-05-05,416.03353717281806
1999-05-06,413.4896570444529
1999-05-07,416.10201840842103
1999-05-10,421.21832064845063
1999-05-11,427.16506050938375
1999-05-12,431.2726156996152
1999-05-13,432.6726820795475
1999-05-14,425.0954808886703
1999-05-17,423.9251128592534
1999-05-18,425.0415552544723
1999-05-19,428.353020860326
1999-05-20,430.19851053000855
1999-05-21,431.30528690144024
1999-05-24,421.72530733633556
1999-05-25,413.56913525968315
1999-05-26,413.5598091054224
1999-05-27,411.69040770388204
1999-05-28,417.650061794673
1999-05-31,417.79713357206947
1999-06-01,416.0114101448842
1999-06-02,415.0261932191206
1999-06-03,415.29232318042455
1999-06-04,421.96329926365536
1999-06-07,426.8613163540899
1999-06-08,423.46898444453893
1999-06-09,426.1967088780154
1999-06-10,424.18007460135675
1999-06-11,421.80708691925724
1999-06-14,415.1581122829945
1999-06-15,414.94585175407786
1999-06-16,421.4305742388276
1999-06-17,424.3287902005387
1999-06-18,426.6396880259699
1999-06-21,431.0131060741946
1999-06-22,429.3561902444485
1999-06-23,430.9200001975505
1999-06-24,427.1593430035804
1999-06-25,427.98853347830095
1999-06-28,433.6761999022488
1999-06-29,439.59146079425375
1999-06-30,450.7157392258693
1999-07-01,450.71037318017886
1999-07-02,454.64885370198317
1999-07-05,454.8418510581782
1999-07-06,456.5659484533207
1999-07-07,452.01308846028576
1999-07-08,455.58057332937426
1999-07-09,458.39810352117945
1999-07-12,459.95359742219773
1999-07-13,458.6194259563105
1999-07-14,464.4506525832559
1999-07-15,470.2761276609999
1999-07-16,470.6454429477951
1999-07-19,466.11544880983143
1999-07-20,455.4620023107233
1999-07-21,457.1582143793576
1999-07-22,451.65582195435735
1999-07-23,449.3884129527334
1999-07-26,441.1129023650591
1999-07-27,446.0667477590244
1999-07-28,447.77779471033176
1999-07-29,442.29192349633314
1999-07-30,444.7989804369546
1999-08-02,441.21442712970736
1999-08-03,433.42282425980494
1999-08-04,424.519047093893
1999-08-05,424.96243874811614
1999-08-06,422.7991048258205
1999-08-09,419.8055454097515
1999-08-10,416.593816383749
1999-08-11,424.2495184832031
1999-08-12,426.4339804815802
1999-08-13,433.65913955507096
1999-08-16,434.55783956360483
1999-08-17,437.9972591713551
1999-08-18,435.9250172048398
1999-08-19,434.7537130840122
1999-08-20,436.6126323068581
1999-08-23,441.94936159138575
1999-08-24,441.7565125259357
1999-08-25,444.26032883975563
1999-08-26,442.61981875127555
1999-08-27,438.5919358078638
1999-08-30,434.0717805506061
1999-08-31,434.45211510100125
1999-09-01,438.90835614765217
1999-09-02,434.7926030441339
1999-09-03,444.9996123140338
1999-09-06,445.0091314256505
1999-09-07,448.41522276550546
1999-09-08,446.79831015616855
1999-09-09,450.49513476004046
1999-09-10,455.4191003206605
1999-09-13,453.4154287932708
1999-09-14,453.43062785312594
1999-09-15,450.21685687754206
1999-09-16,444.1928689173248
1999-09-17,450.94476333118405
1999-09-20,450.2492610047306
1999-09-21,442.69700365586976
1999-09-22,445.68566492959707
1999-09-23,437.2646881167069
1999-09-24,433.33133870842784
1999-09-27,439.06351372701863
1999-09-28,434.85299481754294
1999-09-29,439.25484044902265
1999-09-30,443.2385924833437
1999-10-01,438.74467583015553
1999-10-04,443.3442587370732
1999-10-05,443.23051547461864
1999-10-06,448.78704469860236
1999-10-07,447.2602719127108
1999-10-08,447.7001338453145
1999-10-11,452.7314923572042
1999-10-12,447.0784213849528
1999-10-13,439.69830728363786
1999-10-14,440.3247423047638
1999-10-15,432.7862705609286
1999-10-18,424.16151702051366
1999-10-19,428.6852430444363
1999-10-20,434.79045101175825
1999-10-21,436.6099601411697
1999-10-22,442.96038863399167
1999-10-25,443.072656078135
1999-10-26,440.603331724547
1999-10-27,440.7137075926952
1999-10-28,448.9234261324419
1999-10-29,459.0549882705551
1999-11-01,462.5483106232239
1999-11-02,461.9585191054103
1999-11-03,470.365652016635
1999-11-04,474.1144850088588
1999-11-05,478.7157033250025
1999-11-08,483.0167208048179
1999-11-09,484.4370310472324
1999-11-10,490.2663998156471
1999-11-11,490.1430466603665
1999-11-12,493.67081942083917
1999-11-15,498.2122036937325
1999-11-16,502.8379479963457
1999-11-17,504.0016337818233
1999-11-18,512.2369612889263
1999-11-19,512.6730564004824
1999-11-22,515.1552244565573
1999-11-23,507.5502000086365
1999-11-24,511.96090330464364
1999-11-25,512.009901962016
1999-11-26,517.2898245684426
1999-11-29,514.2038828767674
1999-11-30,506.7620542305071
1999-12-01,507.22020208897493
1999-12-02,516.9784317025238
1999-12-03,523.4042460274371
1999-12-06,525.0953279776345
1999-12-07,529.0773084603367
1999-12-08,537.6144918803116
1999-12-09,536.9513788010946
1999-12-10,539.5526160292985
1999-12-13,544.2513662561685
1999-12-14,535.0952450386526
1999-12-15,532.9668584540037
1999-12-16,540.1168964618657
1999-12-17,542.475780470982
1999-12-20,544.3573202270277
1999-12-21,555.0808078574433
1999-12-22,557.640423725871
1999-12-23,564.197137842476
1999-12-24,564.5935115685729
1999-12-27,566.7726256718664
1999-12-28,571.2883977484281
1999-12-29,581.463837265011
1999-12-30,580.8348659660228
1999-12-31,590.6813264748058
2000-01-03,583.2415807245483
2000-01-04,558.2606402377937
2000-01-05,558.265071860936
2000-01-06,553.3003089261853
2000-01-07,567.3290420159447
2000-01-10,586.8997835641437
2000-01-11,576.2712401622182
2000-01-12,572.2928238395624
2000-01-13,588.0982686933967
2000-01-14,598.4990969626674
2000-01-17,599.35314765837
2000-01-18,609.0148236425824
2000-01-19,618.0272829921752
2000-01-20,626.114412042907
2000-01-21,635.5516861102157
2000-01-24,623.0285569853743
2000-01-25,620.5406484491846
2000-01-26,619.5965889626054
2000-01-27,614.9840777011528
2000-01-28,596.3390067318303
2000-01-31,586.249190873848
2000-02-01,595.9027048042597
2000-02-02,605.2389523665532
2000-02-03,620.900535839106
2000-02-04,628.7267278270081
2000-02-07,640.6241811240019
2000-02-08,649.3797241477937
2000-02-09,646.9868211011037
2000-02-10,656.8675068746026
2000-02-11,652.3049111734961
2000-02-14,658.9296377061795
2000-02-15,657.8785065180896
2000-02-16,668.4772042602308
2000-02-17,683.7848062141383
2000-02-18,669.1443008489575
2000-02-21,669.382450054083
2000-02-22,663.5284643485336
2000-02-23,677.4043095992926
2000-02-24,682.4702507594692
2000-02-25,690.2030645063458
2000-02-28,694.8161899322062
2000-02-29,719.6183921412819
2000-03-01,739.651941159625
2000-03-02,738.854726161223
2000-03-03,755.3709433701309
2000-03-06,755.5399332462059
2000-03-07,749.7378243425864
2000-03-08,749.9738304562926
2000-03-09,767.1660726091693
2000-03-10,768.0961853923596
2000-03-13,752.804274534343
2000-03-14,732.9943046899625
2000-03-15,714.0389781343816
2000-03-16,727.1017722238157
2000-03-17,731.1667870515613
2000-03-20,705.3642941362091
2000-03-21,705.3647798333841
2000-03-22,729.7255790939714
2000-03-23,736.4649151670908
2000-03-24,735.1736409022184
2000-03-27,734.6112664987816
2000-03-28,720.2985914888
2000-03-29,699.4818413824997
2000-03-30,677.2353395267115
2000-03-31,694.4241793848703
2000-04-03,658.6865794821152
2000-04-04,637.8452731412452
2000-04-05,648.3391277552514
2000-04-06,668.8646318371435
2000-04-07,684.925502760148
2000-04-10,655.3821169707345
2000-04-11,640.3594533476356
2000-04-12,612.3962336377427
2000-04-13,602.3357356244607
2000-04-14,551.226522255157
2000-04-17,554.0980439889634
2000-04-18,593.8968752007216
2000-04-19,597.1176960011636
2000-04-20,593.8116189770562
2000-04-21,593.8116189770562
2000-04-24,577.8521883220262
2000-04-25,601.9612271307442
2000-04-26,596.5701822271369
2000-04-27,608.9060910150491
2000-04-28,619.4641877184898
2000-05-01,637.6689928700487
2000-05-02,620.1940743249417
2000-05-03,607.4651413548423
2000-05-04,616.0531874837093
2000-05-05,629.2926633682329
2000-05-08,614.9453635069224
2000-05-09,604.7997661401054
2000-05-10,583.3819836628552
2000-05-11,602.4362030094202
2000-05-12,603.4513365716263
2000-05-15,613.8886923770444
2000-05-16,624.2052503761131
2000-05-17,617.7957732543271
2000-05-18,606.1063538466759
2000-05-19,590.1049687699368
2000-05-22,579.1668572163208
2000-05-23,562.2689160227584
2000-05-24,562.0758450362597
2000-05-25,554.4982589651859
2000-05-26,553.1647510800442
2000-05-29,553.6142633606855
2000-05-30,578.8431754082713
2000-05-31,580.4674987298885
2000-06-01,602.8496514116473
2000-06-02,634.2582236977315
2000-06-05,641.3942884174543
2000-06-06,639.4329472652596
2000-06-07,650.4207811772874
2000-06-08,650.0332351493627
2000-06-09,661.5399029031211
2000-06-12,647.5216307531049
2000-06-13,650.6092356551644
2000-06-14,646.4485675019678
