Date,EUROPE ex EMU SMALL GROWTH
2009-07-30,586.0064669889039
2009-07-31,593.6705983101442
2009-08-03,616.4612402636654
2009-08-04,614.84840245001
2009-08-05,617.3794432505296
2009-08-06,617.8323690390991
2009-08-07,615.1791137085789
2009-08-10,612.9568789124087
2009-08-11,605.0291127243618
2009-08-12,611.7774993922848
2009-08-13,621.9115919291868
2009-08-14,620.8532746256047
2009-08-17,598.1577819343402
2009-08-18,608.2710015143002
2009-08-19,608.2164300286223
2009-08-20,619.5090354752141
2009-08-21,632.1731119812921
2009-08-24,638.9019964376396
2009-08-25,639.82894646312
2009-08-26,628.9065608194368
2009-08-27,623.6197190106715
2009-08-28,637.3781664471812
2009-08-31,633.1856283489881
2009-09-01,621.5096152140793
2009-09-02,612.9654158664179
2009-09-03,620.5532562171982
2009-09-04,630.3495743633939
2009-09-07,644.1899053012058
2009-09-08,658.1094288447636
2009-09-09,665.3714006256355
2009-09-10,670.4256938960161
2009-09-11,676.2979721927172
2009-09-14,670.2039304052797
2009-09-15,670.2114864391963
2009-09-16,685.007981970234
2009-09-17,691.0295264788792
2009-09-18,681.977154765648
2009-09-21,671.7843571983749
2009-09-22,684.4212340809306
2009-09-23,685.7691529569211
2009-09-24,664.8345790370715
2009-09-25,659.328069251565
2009-09-28,662.3367214681286
2009-09-29,663.2097454571077
2009-09-30,665.1280525640096
2009-10-01,657.4555183912701
2009-10-02,643.5599623194423
2009-10-05,650.0743010033179
2009-10-06,670.7822532970839
2009-10-07,668.7441930420615
2009-10-08,684.7048552393753
2009-10-09,682.3776938873456
2009-10-12,684.5991135631581
2009-10-13,680.2691742037533
2009-10-14,695.9348639516691
2009-10-15,704.0243012852599
2009-10-16,700.2586980742321
2009-10-19,709.9949928974213
2009-10-20,708.431101300686
2009-10-21,711.5530064712459
2009-10-22,704.299650899987
2009-10-23,700.6441754611051
2009-10-26,689.6885795260617
2009-10-27,683.2407252780235
2009-10-28,664.8340541592268
2009-10-29,680.448072712742
2009-10-30,673.0070528406357
2009-11-02,670.6845074023889
2009-11-03,659.3450221043859
2009-11-04,681.9364750681485
2009-11-05,686.3003599078074
2009-11-06,687.5805823592349
2009-11-09,705.1772077550438
2009-11-10,700.3053143282099
2009-11-11,703.599148515597
2009-11-12,703.9297391169923
2009-11-13,709.9434527077141
2009-11-16,725.4376927085176
2009-11-17,716.3539976683965
2009-11-18,720.3289654857024
2009-11-19,700.9922745352764
2009-11-20,694.4628078531769
2009-11-23,708.2779309902825
2009-11-24,702.4790697916335
2009-11-25,707.0600596574394
2009-11-26,682.261885231176
2009-11-27,691.7798778348084
2009-11-30,680.6448434942683
2009-12-01,702.681936416675
2009-12-02,708.9516255924879
2009-12-03,706.7519723191824
2009-12-04,703.8576050545247
2009-12-07,698.4136253398856
2009-12-08,682.9097383940366
2009-12-09,674.0573600701317
2009-12-10,677.5332044158777
2009-12-11,677.1194381343985
2009-12-14,681.6126178098818
2009-12-15,679.2725591333666
2009-12-16,689.9142004332269
2009-12-17,674.9956814919532
2009-12-18,673.1993606625938
2009-12-21,678.8957466624254
2009-12-22,676.4600912113867
2009-12-23,683.8045012404662
2009-12-24,683.87579319775
2009-12-25,683.87579319775
2009-12-28,688.9104053035514
2009-12-29,693.823646946453
2009-12-30,692.9511092269773
2009-12-31,698.0315823964177
2010-01-01,698.0315823964177
2010-01-04,717.3431953745805
2010-01-05,718.2106608782107
2010-01-06,721.1874681789647
2010-01-07,723.2754044040307
2010-01-08,727.2854137264155
2010-01-11,739.6018229383521
2010-01-12,730.4680191012194
2010-01-13,729.8270156276958
2010-01-14,735.3213682788959
2010-01-15,731.692022830095
2010-01-18,736.4761352159287
2010-01-19,735.1507980941597
2010-01-20,723.2379763448329
2010-01-21,714.0255672522211
2010-01-22,704.7659476278765
2010-01-25,708.3461420875028
2010-01-26,702.9643507763053
2010-01-27,701.6762170930392
2010-01-28,696.7742010337646
2010-01-29,698.1801136894428
2010-02-01,700.2562494508213
2010-02-02,715.060896519901
2010-02-03,710.746912678968
2010-02-04,688.3312654153634
2010-02-05,668.9425569402212
2010-02-08,663.9909752874538
2010-02-09,666.7873996010493
2010-02-10,667.7666802820936
2010-02-11,673.5396565920997
2010-02-12,669.7601017708969
2010-02-15,668.8499924216544
2010-02-16,680.0548342341428
2010-02-17,691.0833023090629
2010-02-18,691.6992028627421
2010-02-19,685.99154556807
2010-02-22,693.0112162101171
2010-02-23,686.0611645041774
2010-02-24,686.6404969245738
2010-02-25,669.6113086586805
2010-02-26,680.7344778146312
2010-03-01,680.6487473956796
2010-03-02,690.3774054627091
2010-03-03,700.4420506537994
2010-03-04,700.5546909448863
2010-03-05,709.8340768628296
2010-03-08,710.7506594772887
2010-03-09,706.7203044985065
2010-03-10,714.0689692837447
2010-03-11,718.530100905524
2010-03-12,728.4755346323474
2010-03-15,717.602015899861
2010-03-16,729.3470471534432
2010-03-17,738.5293565002061
2010-03-18,732.4566918313371
2010-03-19,724.7588015131379
2010-03-22,725.5117253768373
2010-03-23,731.5971311259967
2010-03-24,724.3553552832701
2010-03-25,730.2756565036311
2010-03-26,732.3579648832261
2010-03-29,733.4959928210943
2010-03-30,734.4462091284446
2010-03-31,740.3511283835343
2010-04-01,754.2358509066822
2010-04-02,754.2358509066822
2010-04-05,752.9278710774945
2010-04-06,759.3305858145299
2010-04-07,756.9212495295326
2010-04-08,755.6588178827997
2010-04-09,768.3265560719628
2010-04-12,771.6779590402915
2010-04-13,765.2786468448875
2010-04-14,776.2117546920072
2010-04-15,781.5559668676759
2010-04-16,770.0511083508817
2010-04-19,759.1656278006521
2010-04-20,772.7851303719261
2010-04-21,772.3075312903376
2010-04-22,767.0975979350713
2010-04-23,779.5574266069195
2010-04-26,788.3922167468222
2010-04-27,768.6780390682042
2010-04-28,748.0445154501924
2010-04-29,761.4180869053838
2010-04-30,761.5340193166849
2010-05-03,757.6619765152601
2010-05-04,733.2560185652636
2010-05-05,715.1678958448506
2010-05-06,699.6571996444325
2010-05-07,661.0900419468791
2010-05-10,712.6296880721569
2010-05-11,703.978948722176
2010-05-12,720.2996318179742
2010-05-13,716.1609050232354
2010-05-14,693.0448365342781
2010-05-17,681.3580649414131
2010-05-18,687.0805516740286
2010-05-19,656.1921659815654
2010-05-20,632.8779216095461
2010-05-21,643.1805049664251
2010-05-24,642.6624702194258
2010-05-25,616.2513641094619
2010-05-26,638.4706058877784
2010-05-27,658.7772754441521
2010-05-28,657.4041826335178
2010-05-31,659.221640389041
2010-06-01,662.4455264273478
2010-06-02,659.3401732392557
2010-06-03,672.4368743845107
2010-06-04,656.0625273589689
2010-06-07,643.7058799654136
2010-06-08,633.215774392888
2010-06-09,654.1819360370099
2010-06-10,666.062716836795
2010-06-11,664.6495141772238
2010-06-14,685.9064726756259
2010-06-15,692.1032664966982
2010-06-16,689.6693689339887
2010-06-17,688.5267943329454
2010-06-18,693.3228958919783
2010-06-21,700.6420838391396
2010-06-22,695.2423845758477
2010-06-23,690.8007337831098
2010-06-24,681.7881974475667
2010-06-25,677.1078581299109
2010-06-28,685.6961043181414
2010-06-29,659.2131109174362
2010-06-30,659.1070883570858
2010-07-01,649.1847610933794
2010-07-02,663.7010960694265
2010-07-05,661.9267883951292
2010-07-06,684.6841232930343
2010-07-07,688.4418911469479
2010-07-08,699.0855314335616
2010-07-09,699.1895458405594
2010-07-12,699.2365548938249
2010-07-13,715.7764028065503
2010-07-14,717.1960849683322
2010-07-15,719.9314320433817
2010-07-16,713.1337449925705
2010-07-19,703.2024188068326
2010-07-20,699.4683465342931
2010-07-21,712.9499565078166
2010-07-22,726.2535598259618
2010-07-23,735.1742353591993
2010-07-26,744.7148404243808
2010-07-27,746.2385944317759
2010-07-28,745.3139222026839
2010-07-29,750.4178250564825
2010-07-30,743.7711434184414
2010-08-02,772.1554289890967
2010-08-03,774.2105678034089
2010-08-04,768.6828453276178
2010-08-05,770.9045780970912
2010-08-06,775.0773123234835
2010-08-09,781.9737032384413
2010-08-10,763.3069558954519
2010-08-11,739.4551811659957
2010-08-12,731.5103677555786
2010-08-13,731.4443436525758
2010-08-16,737.4571765174329
2010-08-17,745.9465374909481
2010-08-18,744.1591553274471
2010-08-19,740.3754828615939
2010-08-20,727.9112418605633
2010-08-23,730.0142867390147
2010-08-24,715.7636042162856
2010-08-25,706.2084406776229
2010-08-26,719.2257609113735
2010-08-27,721.6628618014497
2010-08-30,722.8523991070591
2010-08-31,724.1691339317258
2010-09-01,747.8146914526066
2010-09-02,750.9291511336464
2010-09-03,758.3069203530519
2010-09-06,761.5873536569478
2010-09-07,751.1914889926055
2010-09-08,762.3650525694219
2010-09-09,770.5420529591719
2010-09-10,771.7382324293793
2010-09-13,785.9899246934428
2010-09-14,790.7014758394603
2010-09-15,794.9824180821038
2010-09-16,790.5204904317031
2010-09-17,791.5732190559252
2010-09-20,798.4955243552549
2010-09-21,801.7152005406615
2010-09-22,805.3879704733347
2010-09-23,804.2495504808411
2010-09-24,817.2240004387979
2010-09-27,820.0466221037099
2010-09-28,820.9698157644368
2010-09-29,823.7708641080417
2010-09-30,821.5483917278428
2010-10-01,827.6056501973032
2010-10-04,824.5863524891658
2010-10-05,838.2263381921188
2010-10-06,847.5671257093537
2010-10-07,846.7383847709272
2010-10-08,846.8165118293077
2010-10-11,852.1084616496539
2010-10-12,845.6652423658404
2010-10-13,863.5539839105953
2010-10-14,873.0429885115258
2010-10-15,867.1733931443252
2010-10-18,863.778382065582
2010-10-19,847.4330791641669
2010-10-20,857.8317509596762
2010-10-21,864.0072331822986
2010-10-22,858.2028537859361
2010-10-25,867.6338245491107
2010-10-26,864.0360347660214
2010-10-27,849.4932390638788
2010-10-28,855.9987365480961
2010-10-29,860.1765495660211
2010-11-01,865.0551190265378
2010-11-02,872.1100084255929
2010-11-03,869.901904794414
2010-11-04,893.731638841688
2010-11-05,894.0587640329844
2010-11-08,887.1217779526241
2010-11-09,895.772467686332
2010-11-10,879.1977725373993
2010-11-11,878.2162286438726
2010-11-12,873.2343235894072
2010-11-15,874.7655947188532
2010-11-16,851.6522044038459
2010-11-17,853.4836284456734
2010-11-18,870.9267588943117
2010-11-19,869.8581449059874
2010-11-22,868.1117114040982
2010-11-23,848.9504607978389
2010-11-24,855.4076416547565
2010-11-25,861.8105259528496
2010-11-26,852.0576173923811
2010-11-29,838.0306778010945
2010-11-30,835.0329260002828
2010-12-01,852.4020189206084
2010-12-02,875.3692506986837
2010-12-03,888.332790209347
2010-12-06,889.7014914894224
2010-12-07,902.815793042096
2010-12-08,893.2138813429697
2010-12-09,890.2656065126088
2010-12-10,894.1214961935287
2010-12-13,909.4685587760105
2010-12-14,911.7065372074055
2010-12-15,906.8417276442948
2010-12-16,900.4291262159763
2010-12-17,901.673873824196
2010-12-20,904.555565256503
2010-12-21,911.8774283099416
2010-12-22,910.3754420960026
2010-12-23,912.0478608828731
2010-12-24,910.4565601158915
2010-12-27,907.822687024343
