Date,EM VALUE WEIGHTED
2012-01-25,972.9749078034317
2012-01-26,988.5565531657676
2012-01-27,990.6162977360676
2012-01-30,980.9758272465297
2012-01-31,993.5835896278896
2012-02-01,1003.3764545654328
2012-02-02,1019.1689759304162
2012-02-03,1023.2321716327791
2012-02-06,1022.6476124265799
2012-02-07,1024.6209134293395
2012-02-08,1037.8721294998986
2012-02-09,1039.047920807766
2012-02-10,1018.3074531039215
2012-02-13,1029.8630896841905
2012-02-14,1023.1112204445724
2012-02-15,1035.1094709698884
2012-02-16,1024.1667071571192
2012-02-17,1037.525113317956
2012-02-20,1041.4896314933262
2012-02-21,1038.8187052649591
2012-02-22,1037.8692763889246
2012-02-23,1031.8179687669983
2012-02-24,1042.4922732378166
2012-02-27,1031.6153770278488
2012-02-28,1043.2411334502845
2012-02-29,1054.6590365158825
2012-03-01,1052.3598033473722
2012-03-02,1056.6908555539171
2012-03-05,1042.5716663353844
2012-03-06,1016.7849309320534
2012-03-07,1012.4422669014721
2012-03-08,1027.4200074233995
2012-03-09,1034.1320183977157
2012-03-12,1025.0660468305064
2012-03-13,1041.995190853819
2012-03-14,1042.7741410193767
2012-03-15,1041.4383857539228
2012-03-16,1039.5889665176724
2012-03-19,1036.0655092879517
2012-03-20,1024.5431328855263
2012-03-21,1020.4182262913434
2012-03-22,1012.8585981297407
2012-03-23,1013.7432088097565
2012-03-26,1015.8213225162348
2012-03-27,1026.1503709917247
2012-03-28,1014.0191349580857
2012-03-29,1001.7706169053713
2012-03-30,1010.2178924965671
2012-04-02,1016.1785301429378
2012-04-03,1024.8613070577417
2012-04-04,1006.2591332423602
2012-04-05,1005.4742223776769
2012-04-06,1003.9684034841862
2012-04-09,993.1625954729376
2012-04-10,984.1503935352016
2012-04-11,984.3765048928168
2012-04-12,993.2925627639894
2012-04-13,997.8092875
2012-04-16,989.8571384096849
2012-04-17,988.4697216239588
2012-04-18,992.0876666828013
2012-04-19,991.45970420124
2012-04-20,989.0559489711967
2012-04-23,976.015174635636
2012-04-24,978.5851590405572
2012-04-25,979.4797739179727
2012-04-26,982.3215846195408
2012-04-27,985.6416958222164
2012-04-30,991.228565897784
2012-05-01,990.6500599236288
2012-05-02,995.4642376565666
2012-05-03,989.0861669896539
2012-05-04,977.355536646018
2012-05-07,965.4685257440921
2012-05-08,958.1207493215521
2012-05-09,943.6575886635935
2012-05-10,946.1382302085669
2012-05-11,935.2743630936699
2012-05-14,916.2503946011514
2012-05-15,910.9538021840557
2012-05-16,889.204903305804
2012-05-17,884.9171227819326
2012-05-18,868.9093749862375
2012-05-21,878.2494795997158
2012-05-22,885.9461647543519
2012-05-23,863.4470460729841
2012-05-24,867.4259810301763
2012-05-25,867.7741441119923
2012-05-28,874.8941298664928
2012-05-29,889.6358059154473
2012-05-30,876.2742772245124
2012-05-31,873.9429449307778
2012-06-01,863.0388461428488
2012-06-04,851.3930783169386
2012-06-05,855.7432210257451
2012-06-06,871.2535933844886
2012-06-07,882.942673411797
2012-06-08,874.9556603400239
2012-06-11,885.46662349997
2012-06-12,883.143399627107
2012-06-13,889.7255953183245
2012-06-14,885.6358507272843
2012-06-15,898.4975308307995
2012-06-18,907.6603422984663
2012-06-19,915.9645175106866
2012-06-20,920.6212073005438
2012-06-21,905.4266033696083
2012-06-22,889.9214439535202
2012-06-25,875.6226300818026
2012-06-26,878.4171120169227
2012-06-27,884.3016439404954
2012-06-28,877.5871804951189
2012-06-29,908.7687564270869
2012-07-02,912.6339112192934
2012-07-03,929.1248212928044
2012-07-04,929.2704912765357
2012-07-05,928.0146190319512
2012-07-06,918.061318968305
2012-07-09,907.9554498092459
2012-07-10,904.7695619503762
2012-07-11,903.0640107906653
2012-07-12,885.6545147504369
2012-07-13,897.9062569427829
2012-07-16,897.8683859486435
2012-07-17,904.6202509369357
2012-07-18,901.6602189392761
2012-07-19,912.2519276354018
2012-07-20,907.5131047046875
2012-07-23,881.8332187580553
2012-07-24,878.703914167292
2012-07-25,874.3918257501912
2012-07-26,886.1788848238061
2012-07-27,912.1152159871205
2012-07-30,919.266624808866
2012-07-31,924.2365965804509
2012-08-01,925.980845467085
2012-08-02,916.4936887637932
2012-08-03,923.848808641948
2012-08-06,940.7903243177809
2012-08-07,942.4647514547487
2012-08-08,946.8742812345608
2012-08-09,956.2577081366067
2012-08-10,955.6630658384072
2012-08-13,949.8915021895277
2012-08-14,955.0540593752145
2012-08-15,951.7051469742025
2012-08-16,953.4149374203764
2012-08-17,949.4437407092088
2012-08-20,946.9670663152604
2012-08-21,953.2459530999847
2012-08-22,947.7217949346073
2012-08-23,951.8580019265248
2012-08-24,942.1752277183183
2012-08-27,938.9015696969675
2012-08-28,934.2949764444201
2012-08-29,930.2120354107761
2012-08-30,920.2157540011351
2012-08-31,922.665108834742
2012-09-03,928.1021552073677
2012-09-04,922.8089469598971
2012-09-05,914.8064838682724
2012-09-06,926.9164999910261
2012-09-07,947.5682747932633
2012-09-10,949.6718252686138
2012-09-11,952.2780642785224
2012-09-12,959.3470820124054
2012-09-13,962.9886444047452
2012-09-14,998.8934943875236
2012-09-17,997.974995660783
2012-09-18,991.2149819167016
2012-09-19,992.7279275725426
2012-09-20,981.2086443395
2012-09-21,988.5216070070487
2012-09-24,985.4791287874566
2012-09-25,981.6469238835846
2012-09-26,969.111284937724
2012-09-27,976.6728745923295
2012-09-28,979.6180117771951
2012-10-01,983.3579890182957
2012-10-02,983.9331460231869
2012-10-03,979.6205754916936
2012-10-04,980.5551245698688
2012-10-05,984.8496384852909
2012-10-08,974.5411663675911
2012-10-09,973.1108960603907
2012-10-10,968.3573867201386
2012-10-11,972.6746249530701
2012-10-12,972.9850624125884
2012-10-15,972.4335568236867
2012-10-16,980.5163592984268
2012-10-17,989.6847354589373
2012-10-18,993.3524724541516
2012-10-19,986.3902526179573
2012-10-22,987.0736560265818
2012-10-23,976.0741825590699
2012-10-24,972.5786655923579
2012-10-25,976.9630640064863
2012-10-26,967.2498993568333
2012-10-29,967.0779293352737
2012-10-30,969.8595597456185
2012-10-31,972.1457948009775
2012-11-01,977.0988495004382
2012-11-02,983.0322750198266
2012-11-05,978.3536743020952
2012-11-06,984.9375581760212
2012-11-07,985.5495869892649
2012-11-08,972.4957919979813
2012-11-09,968.6346207597718
2012-11-12,965.8817038570492
2012-11-13,956.9259560976479
2012-11-14,957.2419501605609
2012-11-15,951.9889658102196
2012-11-16,946.0042640824398
2012-11-19,955.6183419918676
2012-11-20,956.7992714360832
2012-11-21,957.7408714682219
2012-11-22,962.1594597556175
2012-11-23,972.9694202765108
2012-11-26,972.0185669355059
2012-11-27,973.040559863702
2012-11-28,967.0835189623061
2012-11-29,979.6119563226925
2012-11-30,983.594030941351
2012-12-03,984.985826383706
2012-12-04,984.7881890047504
2012-12-05,995.8837606819777
2012-12-06,999.252034878087
2012-12-07,1002.8625013760325
2012-12-10,1008.4267425624776
2012-12-11,1014.4522198292746
2012-12-12,1022.5650714810315
2012-12-13,1024.4782961334308
2012-12-14,1025.614617411079
2012-12-17,1022.3190152895319
2012-12-18,1029.0084551043956
2012-12-19,1036.2713824461437
2012-12-20,1038.108836508373
2012-12-21,1028.786244535682
2012-12-24,1029.2815166355772
2012-12-25,1031.064718366676
2012-12-26,1032.5020942233284
2012-12-27,1035.0139146569843
2012-12-28,1039.8782498055775
2012-12-31,1039.3757900818293
2013-01-01,1039.8821172090586
2013-01-02,1064.0434276644207
2013-01-03,1069.7483679788875
2013-01-04,1064.352297255368
2013-01-07,1062.42811809377
2013-01-08,1056.355766917949
2013-01-09,1059.282580307626
2013-01-10,1064.7509665891187
2013-01-11,1060.4301976852178
2013-01-14,1069.0195545343838
2013-01-15,1061.4206958698387
2013-01-16,1058.5913989847288
2013-01-17,1060.343647035948
2013-01-18,1067.9879942062284
2013-01-21,1065.7583966620687
2013-01-22,1066.935365021895
2013-01-23,1063.9404717909651
2013-01-24,1059.2818323906943
2013-01-25,1055.8481023626841
2013-01-28,1049.2275300088615
2013-01-29,1056.4918746510923
2013-01-30,1053.6697520601779
2013-01-31,1054.1532102389588
2013-02-01,1057.5033276720703
2013-02-04,1055.9104142353674
2013-02-05,1047.8703864780168
2013-02-06,1043.9510574761455
2013-02-07,1037.6094747624677
2013-02-08,1038.6749503715848
2013-02-11,1036.2716910658419
2013-02-12,1037.3033870869017
2013-02-13,1044.688879666224
2013-02-14,1045.602337492569
2013-02-15,1046.5390202269693
2013-02-18,1045.0114026334327
2013-02-19,1045.0046381712539
2013-02-20,1049.4390285585896
2013-02-21,1033.3034596583684
2013-02-22,1033.4936265914107
2013-02-25,1034.1506622698212
2013-02-26,1021.5269626354913
2013-02-27,1026.248928755222
2013-02-28,1034.8580645104037
2013-03-01,1032.1433008412803
2013-03-04,1018.4123230810512
2013-03-05,1027.2731689549425
2013-03-06,1039.1081128015328
2013-03-07,1037.77865306224
2013-03-08,1043.4729192164502
2013-03-11,1042.6292446010273
2013-03-12,1036.3634188267733
2013-03-13,1027.2828059619753
2013-03-14,1026.746345132473
2013-03-15,1022.1444998434998
2013-03-18,1009.4272849452666
2013-03-19,1004.4727600692632
2013-03-20,1005.0399373254522
2013-03-21,1001.0640450738632
2013-03-22,994.7789059921682
2013-03-25,1001.4253563033576
2013-03-26,1005.8908659738953
2013-03-27,1009.2917379935541
2013-03-28,1008.757660468421
2013-03-29,1011.4362233679713
2013-04-01,1006.6737589237771
2013-04-02,1001.9938758916622
2013-04-03,998.5480743513663
2013-04-04,990.263070918213
2013-04-05,980.2614621690676
2013-04-08,977.5299575641959
2013-04-09,987.0542111837578
2013-04-10,995.1163354718669
2013-04-11,998.0227371491334
2013-04-12,988.7450836882681
2013-04-15,972.6462072849238
2013-04-16,976.5496851951523
2013-04-17,967.6008358223904
2013-04-18,962.3914657443254
2013-04-19,976.5436267679813
2013-04-22,977.7224193530054
2013-04-23,975.837934612026
2013-04-24,987.4823998823724
2013-04-25,996.9789787442087
2013-04-26,992.2751750464435
2013-04-29,997.1849890719336
2013-04-30,1009.9335312240211
2013-05-01,1008.3247575245531
2013-05-02,1005.9201391090452
2013-05-03,1011.9077521712059
2013-05-06,1016.7065429494658
2013-05-07,1023.6934671947494
2013-05-08,1032.2171897232731
2013-05-09,1032.805187344106
2013-05-10,1022.0664482803503
2013-05-13,1012.6039411709835
2013-05-14,1017.71588387643
2013-05-15,1015.5229938734801
2013-05-16,1016.3543722011282
2013-05-17,1017.0893493791639
2013-05-20,1021.6843092329236
2013-05-21,1022.8522356937656
2013-05-22,1023.8738924517335
2013-05-23,999.9157906912742
2013-05-24,1000.284412274138
2013-05-27,1002.9897982847307
2013-05-28,1004.9672077104156
2013-05-29,994.5582256837804
2013-05-30,990.9899043331279
2013-05-31,984.3758254256093
2013-06-03,976.5101729050436
2013-06-04,981.469642631453
2013-06-05,968.9883234414937
2013-06-06,963.1441087287661
2013-06-07,958.8337222059183
2013-06-10,951.5167667170883
2013-06-11,933.5165672859664
2013-06-12,932.8682129245086
2013-06-13,923.4629938350856
2013-06-14,930.7298468661634
2013-06-17,935.0587981739002
2013-06-18,932.7783071958709
2013-06-19,924.6945974185695
2013-06-20,888.9418245130363
2013-06-21,879.1039782350823
2013-06-24,861.5973459486314
2013-06-25,864.2257289234017
2013-06-26,879.0630117893568
2013-06-27,893.8236563589276
2013-06-28,911.5745958166491
2013-07-01,913.7615965875749
2013-07-02,903.9581846618757
2013-07-03,885.0806238111531
2013-07-04,895.666128644083
2013-07-05,891.9320956941352
2013-07-08,882.0087559582475
2013-07-09,888.6023722104868
2013-07-10,892.2360884152464
2013-07-11,921.8941365224554
2013-07-12,923.4843563997866
2013-07-15,930.688838091606
2013-07-16,932.5462271860866
2013-07-17,940.7058586827429
2013-07-18,938.1120505334486
2013-07-19,932.9739374195897
2013-07-22,937.1067123750363
2013-07-23,952.964796926742
2013-07-24,951.4178246570407
2013-07-25,947.9038885254922
2013-07-26,947.0224706781444
2013-07-29,940.360783820609
2013-07-30,939.6907113317311
2013-07-31,933.1937447855388
2013-08-01,940.0495978681192
2013-08-02,941.3971470271664
2013-08-05,942.6267424570015
2013-08-06,932.0990181082789
2013-08-07,923.3379109686509
2013-08-08,932.540868124608
2013-08-09,938.3476861200144
2013-08-12,946.2586765654178
2013-08-13,955.5954090669247
2013-08-14,959.2147854348464
2013-08-15,952.5935440572414
2013-08-16,952.348742909613
2013-08-19,943.3577247130065
2013-08-20,930.7174250844457
2013-08-21,923.4888345479898
2013-08-22,924.6787902727461
2013-08-23,934.230333402999
2013-08-26,936.0350072137917
2013-08-27,921.7711208967838
2013-08-28,917.3214754697572
2013-08-29,925.4514226715864
2013-08-30,932.0579969451522
2013-09-02,941.2343508696599
2013-09-03,940.7385189425123
2013-09-04,945.2937259882192
2013-09-05,957.3319532849106
2013-09-06,965.2307618391055
2013-09-09,985.2968390896076
2013-09-10,1000.6334221960419
2013-09-11,1000.5917895092696
2013-09-12,998.561375601258
2013-09-13,993.9876377721473
2013-09-16,1009.8459633522637
2013-09-17,1010.4412824256577
2013-09-18,1009.2982999537769
2013-09-19,1028.8383830406426
2013-09-20,1021.4374462298142
2013-09-23,1024.874649716806
2013-09-24,1019.3646708411987
2013-09-25,1016.2443456041739
2013-09-26,1012.8044185793101
2013-09-27,1009.9657219423018
2013-09-30,998.3154606015853
2013-10-01,1005.7700608693859
2013-10-02,1005.5498327126827
2013-10-03,1011.9126997246631
2013-10-04,1015.1861940063579
2013-10-07,1012.1703761411965
2013-10-08,1018.2550216184513
2013-10-09,1014.8358270302857
2013-10-10,1022.8574066396742
2013-10-11,1031.5383590919787
2013-10-14,1031.9325687543596
2013-10-15,1041.3842136735052
2013-10-16,1043.025963663028
2013-10-17,1045.133315852195
2013-10-18,1052.9776180072174
2013-10-21,1053.7931306668636
2013-10-22,1055.6568924648577
2013-10-23,1042.3810977614164
2013-10-24,1039.3818596543065
2013-10-25,1034.7437165763242
2013-10-28,1042.2702832306718
2013-10-29,1045.716920144736
2013-10-30,1052.4186192059508
2013-10-31,1044.1983874305845
2013-11-01,1038.6795732800879
2013-11-04,1038.246536802626
2013-11-05,1028.0161423579875
2013-11-06,1029.0318461007648
2013-11-07,1023.202237075061
2013-11-08,1007.4026834071539
2013-11-11,1005.2306538195896
2013-11-12,1004.568668888687
2013-11-13,991.1927559912268
2013-11-14,1002.8386434685947
2013-11-15,1017.8055575325293
2013-11-18,1039.0028286250276
2013-11-19,1039.4942952807128
2013-11-20,1034.8768730189893
2013-11-21,1019.5406461670838
2013-11-22,1025.2877425788215
2013-11-25,1024.288129373865
2013-11-26,1016.8352472573689
2013-11-27,1018.8045505285717
2013-11-28,1021.6168861094137
2013-11-29,1027.983580091504
2013-12-02,1021.4026965796068
2013-12-03,1010.7065588444946
2013-12-04,1003.3348488233333
2013-12-05,1005.3201548972355
2013-12-06,1009.070738639532
2013-12-09,1019.2595992264437
2013-12-10,1018.1039940029818
2013-12-11,1005.632571272061
2013-12-12,995.968569693489
2013-12-13,995.4566965471155
2013-12-16,995.7677413509847
2013-12-17,995.538759120536
2013-12-18,999.1317087160445
2013-12-19,995.7191861500623
2013-12-20,993.5732819249536
2013-12-23,998.5095602211167
2013-12-24,1002.1101951804319
2013-12-25,1001.4160318292078
2013-12-26,1000.2768321320249
2013-12-27,1003.6409204633665
2013-12-30,1006.6088341436688
2013-12-31,1007.3435310668815
2014-01-01,1007.3348166322953
2014-01-02,994.5880644090354
2014-01-03,982.2186931253964
2014-01-06,973.7018019421707
2014-01-07,971.9876383800294
2014-01-08,974.2253195314771
2014-01-09,965.5219868799802
2014-01-10,971.1552045528783
2014-01-13,977.3727855203452
2014-01-14,974.4166272240846
2014-01-15,976.7311281257789
2014-01-16,973.3355842957222
2014-01-17,969.9224146094373
2014-01-20,967.8451349918487
2014-01-21,970.6195043644874
2014-01-22,976.0916485287437
2014-01-23,961.7372999638328
2014-01-24,950.0265569817658
2014-01-27,933.5825035439992
2014-01-28,934.9481635789081
2014-01-29,938.443997839888
2014-01-30,938.0888966057597
2014-01-31,937.1876947243796
2014-02-03,925.3555256339289
2014-02-04,916.5693828121663
2014-02-05,916.6491731328559
2014-02-06,928.8616426842177
2014-02-07,936.4426504626282
2014-02-10,934.9963143140197
2014-02-11,944.7792222465317
2014-02-12,953.785291025408
2014-02-13,944.2337054694847
2014-02-14,955.1602918680084
2014-02-17,961.6198828307425
2014-02-18,955.7691516877168
2014-02-19,954.2799493622099
2014-02-20,947.5446144676215
2014-02-21,955.5393076879247
2014-02-24,953.8009629308585
2014-02-25,949.4356481817282
2014-02-26,948.7814438687635
2014-02-27,953.759844245403
2014-02-28,955.0667148380571
2014-03-03,933.5043153439392
2014-03-04,940.4072129787472
2014-03-05,941.0497118970408
2014-03-06,950.1591424979753
2014-03-07,947.2985363235823
2014-03-10,935.1739149848253
2014-03-11,934.4264273909538
2014-03-12,922.6953148938716
2014-03-13,920.7599243321863
2014-03-14,915.9257000385219
2014-03-17,924.4405670840878
2014-03-18,933.2520798153713
2014-03-19,932.2579366789553
2014-03-20,922.7087906132564
2014-03-21,927.6564003926935
2014-03-24,937.106724913384
2014-03-25,943.9782435539008
2014-03-26,956.1403468331566
2014-03-27,964.9800931140047
2014-03-28,974.0048937463885
2014-03-31,985.3044955231413
2014-04-01,990.125433849269
2014-04-02,993.7807819661482
2014-04-03,990.505843291648
2014-04-04,995.5656820073053
2014-04-07,998.5964304145593
2014-04-08,1005.704192927625
2014-04-09,1009.2142677717395
2014-04-10,1016.0884356441492
2014-04-11,1011.6190739037511
2014-04-14,1006.2519991621364
2014-04-15,991.623378508672
2014-04-16,994.9428655164978
2014-04-17,1002.0084956289408
2014-04-18,1005.7805775193115
2014-04-21,1004.2624466832231
2014-04-22,1002.0139330634645
2014-04-23,996.6335706136967
2014-04-24,996.6219658846906
2014-04-25,983.5647557256005
2014-04-28,986.0289852983273
2014-04-29,993.692025846626
2014-04-30,989.6363252382135
2014-05-01,990.2265649079421
2014-05-02,996.563784715373
2014-05-05,994.4024024688533
2014-05-06,998.9055909457643
2014-05-07,1002.185568736028
2014-05-08,1006.693468110132
2014-05-09,1003.3711937325604
2014-05-12,1011.5406445364639
2014-05-13,1018.6769798137846
2014-05-14,1028.9549262913918
2014-05-15,1025.597325918291
2014-05-16,1029.498866327435
2014-05-19,1035.3154489891074
2014-05-20,1028.6545651250533
2014-05-21,1030.5001102962215
2014-05-22,1040.0444075759729
2014-05-23,1042.3823366651459
2014-05-26,1041.3407018089435
2014-05-27,1031.161708643424
2014-05-28,1036.6029765788903
2014-05-29,1038.31460810534
2014-05-30,1026.823613322561
2014-06-02,1029.6381490266022
2014-06-03,1036.0284502409233
2014-06-04,1032.3523655535575
2014-06-05,1035.3273253852078
2014-06-06,1045.266032579974
2014-06-09,1049.6488182771766
2014-06-10,1058.3921224216956
2014-06-11,1057.4388392775395
2014-06-12,1056.2318746851456
2014-06-13,1051.5000396785792
2014-06-16,1048.6134628833731
2014-06-17,1045.5214882987152
2014-06-18,1047.06460018519
2014-06-19,1051.5078616047801
2014-06-20,1044.2326923349524
2014-06-23,1044.1906102661314
2014-06-24,1052.145180450677
2014-06-25,1044.1463126570088
2014-06-26,1049.7731049883698
2014-06-27,1049.3440530346554
2014-06-30,1053.1059392893735
2014-07-01,1052.6366832697954
2014-07-02,1062.8793434125846
2014-07-03,1064.4354626452
2014-07-04,1063.3105309077348
2014-07-07,1065.2063933583797
2014-07-08,1066.2187998344912
2014-07-09,1062.9934008774246
2014-07-10,1065.0334488683277
2014-07-11,1060.7796884240934
2014-07-14,1066.9427348129484
2014-07-15,1070.2056791506384
2014-07-16,1071.5441861103814
2014-07-17,1067.5152902116145
2014-07-18,1068.1944306694916
2014-07-21,1067.2742194786883
2014-07-22,1079.0252705522762
2014-07-23,1082.8175505434658
2014-07-24,1086.7052295449957
2014-07-25,1085.2227805154528
2014-07-28,1085.2649969819354
2014-07-29,1087.8688286231798
2014-07-30,1088.5096766505958
2014-07-31,1076.9105269223453
2014-08-01,1069.073163018184
2014-08-04,1076.6935979386042
2014-08-05,1069.1360553529728
2014-08-06,1062.2147637662733
2014-08-07,1056.6972384963353
2014-08-08,1049.3021898592024
2014-08-11,1066.1524199579271
2014-08-12,1068.0398953491338
2014-08-13,1074.4088443264627
2014-08-14,1076.9662331903064
2014-08-15,1080.529690578505
2014-08-18,1083.17539177914
2014-08-19,1091.1165987380552
2014-08-20,1091.1364383939947
2014-08-21,1086.7057016090896
2014-08-22,1088.8863282418088
2014-08-25,1091.675457798545
2014-08-26,1093.9338849559297
2014-08-27,1100.5688033133397
2014-08-28,1092.8501305003008
2014-08-29,1094.369021844983
2014-09-01,1096.209510456694
2014-09-02,1092.1038652375437
2014-09-03,1108.5174676268339
2014-09-04,1107.2939172022861
2014-09-05,1104.4841383606959
2014-09-08,1101.666693718684
2014-09-09,1096.1945868324926
2014-09-10,1083.4201760708818
2014-09-11,1076.796008997076
2014-09-12,1069.1565566180143
2014-09-15,1062.5850594421556
2014-09-16,1062.4313754605957
2014-09-17,1070.6645661508292
2014-09-18,1060.4560518112123
2014-09-19,1055.7563079182362
2014-09-22,1041.951587960473
2014-09-23,1035.7965837901058
2014-09-24,1039.8235183912318
2014-09-25,1029.5773995985276
2014-09-26,1026.0341134155092
2014-09-29,1007.6271946790916
2014-09-30,1002.3304231755067
2014-10-01,991.4790982974203
2014-10-02,986.3607906894583
2014-10-03,991.1306683549047
2014-10-06,1004.8336773712715
2014-10-07,1006.8164629539364
2014-10-08,994.7846135538477
2014-10-09,1004.1680969613262
2014-10-10,985.3967038915797
2014-10-13,990.7331880923781
2014-10-14,991.4584817462819
2014-10-15,981.2373915771034
2014-10-16,967.5982323689927
2014-10-17,973.140184217917
2014-10-20,977.0072185148475
2014-10-21,974.1965086843055
2014-10-22,978.2292360377418
2014-10-23,971.3719698017126
2014-10-24,974.7131004296083
2014-10-27,967.5018287893795
2014-10-28,981.6393176345675
2014-10-29,994.2227482758968
2014-10-30,997.8270725334412
2014-10-31,1003.4791338043703
2014-11-03,996.0237983345153
2014-11-04,992.8705324827212
2014-11-05,981.9189127364625
2014-11-06,974.576766841209
2014-11-07,971.5827072928724
2014-11-10,983.4350913612511
2014-11-11,978.1351127215987
2014-11-12,981.4555404949328
2014-11-13,975.9178944096772
2014-11-14,971.311303000497
2014-11-17,966.8793305831026
2014-11-18,968.8450928844449
2014-11-19,969.595067478212
2014-11-20,969.4350518161808
2014-11-21,985.2592917958135
2014-11-24,995.9421982617553
2014-11-25,991.9984529133711
2014-11-26,994.2659126900331
2014-11-27,994.7020900747226
2014-11-28,985.4529805257739
2014-12-01,964.1872280396539
2014-12-02,963.6019876821282
2014-12-03,967.6495764449174
2014-12-04,969.3599802079445
2014-12-05,969.3705373729756
2014-12-08,961.5034451646658
2014-12-09,948.3686636408661
2014-12-10,940.3712717191663
2014-12-11,927.2347232849753
2014-12-12,917.9896891934832
2014-12-15,901.3050417022803
2014-12-16,885.0605525580804
2014-12-17,900.1931061955878
2014-12-18,913.0354242706022
2014-12-19,924.8736011033351
2014-12-22,942.7923977598294
2014-12-23,937.2173104793156
2014-12-24,937.5113477116898
2014-12-25,937.8174443138339
2014-12-26,939.0665862026899
2014-12-29,943.0744790756141
2014-12-30,936.9175503286867
2014-12-31,935.9856056054923
2015-01-01,936.0596950047136
2015-01-02,934.4903195076533
2015-01-05,923.9817888301538
2015-01-06,917.142953127028
2015-01-07,922.3680447963029
2015-01-08,941.255474782907
2015-01-09,942.9318897350739
2015-01-12,936.0796251961401
2015-01-13,938.5793427348265
2015-01-14,935.1537957863442
2015-01-15,939.0213951976034
2015-01-16,936.8607237618985
2015-01-19,930.3230128142003
2015-01-20,934.5154165381016
2015-01-21,952.8311934452469
2015-01-22,961.4610367995805
2015-01-23,966.59885271985
2015-01-26,959.9185590620901
2015-01-27,961.309847741703
2015-01-28,952.6472026861447
2015-01-29,939.2317225255168
2015-01-30,928.3675275407644
2015-02-02,930.9880345471308
2015-02-03,947.1473250808272
2015-02-04,952.5402538362403
2015-02-05,952.8064196151702
2015-02-06,950.3940860283748
2015-02-09,946.1277745976248
2015-02-10,940.2299368057871
2015-02-11,935.4156359295329
2015-02-12,945.7083438717848
2015-02-13,965.3717084434703
2015-02-16,961.5397473096466
2015-02-17,961.3929442253954
2015-02-18,966.5605139279583
2015-02-19,963.4172322571665
2015-02-20,962.7859206645336
2015-02-23,958.7994171588243
2015-02-24,961.7337557987148
2015-02-25,966.5530761630855
2015-02-26,970.7834707350261
2015-02-27,967.066272012037
2015-03-02,966.4507632873588
2015-03-03,964.1664475251758
2015-03-04,952.2604556653012
2015-03-05,949.603634679496
2015-03-06,946.8100902982313
2015-03-09,935.8478471658192
2015-03-10,918.7364477159122
2015-03-11,917.1118914191751
2015-03-12,921.3254365428454
2015-03-13,913.2641317918234
2015-03-16,913.052399175317
2015-03-17,923.6349057018138
2015-03-18,931.8959622865693
2015-03-19,938.9260788629018
2015-03-20,943.9236461307192
2015-03-23,948.4714083560053
2015-03-24,951.563164319474
2015-03-25,950.0600328370365
2015-03-26,937.4494570810044
2015-03-27,932.26893533561
2015-03-30,943.6312352606964
2015-03-31,947.6199966968106
2015-04-01,956.2079042124071
2015-04-02,968.8587665944061
2015-04-03,970.9926672417225
2015-04-06,982.3129375070642
2015-04-07,983.0189265996211
2015-04-08,1000.4112395372674
2015-04-09,1010.2847377893876
2015-04-10,1017.042694678248
2015-04-13,1027.8633288567798
2015-04-14,1027.1543002524704
2015-04-15,1033.9163356837475
2015-04-16,1048.3270322460814
2015-04-17,1036.8447760202491
2015-04-20,1030.575156942312
2015-04-21,1038.9116109811478
2015-04-22,1044.091545036012
2015-04-23,1052.7532241113015
2015-04-24,1060.0233546964585
2015-04-27,1066.2192612157726
2015-04-28,1067.393426451298
2015-04-29,1060.805810209896
2015-04-30,1052.3296033857716
2015-05-01,1050.557354398432
2015-05-04,1054.484677654216
2015-05-05,1055.5199476433593
2015-05-06,1046.8219272718175
2015-05-07,1030.2642835967529
2015-05-08,1038.086976668798
2015-05-11,1037.3163695445203
2015-05-12,1031.747029276247
2015-05-13,1034.8948933316067
2015-05-14,1034.726254703515
2015-05-15,1041.9665145803588
2015-05-18,1037.225682833793
2015-05-19,1037.0004547576912
2015-05-20,1032.447421370587
2015-05-21,1029.425770693938
2015-05-22,1036.330856200187
2015-05-25,1034.0002547499003
2015-05-26,1026.7471173359922
2015-05-27,1017.7794403448199
2015-05-28,1005.9010551666917
2015-05-29,997.8877381645777
2015-06-01,995.4127776922236
2015-06-02,994.3293141463804
2015-06-03,990.5962642747988
2015-06-04,984.2635455591626
2015-06-05,977.6586358233724
2015-06-08,972.4216497281392
2015-06-09,968.6898629681507
2015-06-10,976.0382282110554
2015-06-11,974.0684797199988
2015-06-12,974.6976946642615
2015-06-15,966.6014024734192
2015-06-16,960.7287472629764
2015-06-17,964.356649079888
2015-06-18,972.167141048454
2015-06-19,968.6306987322306
2015-06-22,981.9125254472747
2015-06-23,986.5764836870511
2015-06-24,987.6390313923182
2015-06-25,980.0369644221591
2015-06-26,973.6172530504233
2015-06-29,954.7688179927959
2015-06-30,967.3422146240456
2015-07-01,966.1737491667194
2015-07-02,964.9058153668109
2015-07-03,956.426239855157
2015-07-06,935.9703987766693
2015-07-07,925.1709272160276
2015-07-08,898.8104783537035
2015-07-09,910.4281183885663
2015-07-10,922.6473584873509
2015-07-13,932.8064739912742
2015-07-14,928.7476382783806
2015-07-15,925.9904055062534
2015-07-16,930.2698051970461
2015-07-17,926.4177894068395
2015-07-20,917.3332668370954
2015-07-21,921.7386641180002
2015-07-22,912.9585208429859
2015-07-23,904.7370809634598
2015-07-24,891.6788078075957
2015-07-27,876.3668337805876
2015-07-28,875.8831832952609
