Date,EM LATAM ex BR VALUE WEIGHTED
2004-10-22,1999.8939514977988
2004-10-25,1977.134242757786
2004-10-26,1992.1235273043599
2004-10-27,2019.0778223401956
2004-10-28,2014.0653801007722
2004-10-29,2033.2179359279414
2004-11-01,2046.389380783007
2004-11-02,2051.286490257248
2004-11-03,2085.37837851454
2004-11-04,2104.546732223726
2004-11-05,2098.7715758906616
2004-11-08,2093.6418834439014
2004-11-09,2086.5826674136374
2004-11-10,2091.964990555526
2004-11-11,2118.727541125795
2004-11-12,2122.2025623589
2004-11-15,2125.763499843667
2004-11-16,2127.771964573525
2004-11-17,2139.746004555011
2004-11-18,2139.719353775858
2004-11-19,2115.962712715257
2004-11-22,2106.1990440741606
2004-11-23,2121.6162063397664
2004-11-24,2134.387400662931
2004-11-25,2148.610928976498
2004-11-26,2160.6088182555236
2004-11-29,2171.152837537323
2004-11-30,2175.66237047497
2004-12-01,2204.8243984765645
2004-12-02,2192.062612690384
2004-12-03,2197.4559390917852
2004-12-06,2202.3159774746096
2004-12-07,2184.828082925295
2004-12-08,2170.927985728368
2004-12-09,2157.066587157315
2004-12-10,2173.536839558074
2004-12-13,2187.5495906176016
2004-12-14,2209.1375514106276
2004-12-15,2232.749205872004
2004-12-16,2235.8423415279967
2004-12-17,2235.4026300310807
2004-12-20,2260.6265507173553
2004-12-21,2280.2739522173156
2004-12-22,2296.7228422885178
2004-12-23,2312.090257953125
2004-12-24,2316.6105181415405
2004-12-27,2322.9606747188864
2004-12-28,2321.8090455534666
2004-12-29,2325.774281844972
2004-12-30,2331.9470159086804
2004-12-31,2335.57886418121
2005-01-03,2330.580470908408
2005-01-04,2272.7970424389036
2005-01-05,2243.206056245546
2005-01-06,2229.524709513803
2005-01-07,2215.4794391817345
2005-01-10,2233.08473185387
2005-01-11,2206.9854221103787
2005-01-12,2228.6438385108318
2005-01-13,2248.339354115405
2005-01-14,2269.512286770702
2005-01-17,2279.647157076412
2005-01-18,2278.3679870052306
2005-01-19,2279.3042131638977
2005-01-20,2254.9631460822216
2005-01-21,2242.4048316319504
2005-01-24,2243.9167408811063
2005-01-25,2251.3317289034103
2005-01-26,2282.4265805033374
2005-01-27,2285.886854708765
2005-01-28,2294.8683434380805
2005-01-31,2313.0907097003496
2005-02-01,2351.3972929758306
2005-02-02,2358.267640962649
2005-02-03,2370.6775855347487
2005-02-04,2382.735414603576
2005-02-07,2384.2765342590883
2005-02-08,2386.6416058975137
2005-02-09,2412.4557396958817
2005-02-10,2430.985611099691
2005-02-11,2432.6519517753813
2005-02-14,2428.403716663572
2005-02-15,2439.8489179496523
2005-02-16,2429.8444081382727
2005-02-17,2433.871158288161
2005-02-18,2439.213348392634
2005-02-21,2445.1749005772595
2005-02-22,2441.648781648608
2005-02-23,2444.9020628637572
2005-02-24,2464.783245839256
2005-02-25,2497.818225381852
2005-02-28,2499.0565455194123
2005-03-01,2498.780087801185
2005-03-02,2490.433730682782
2005-03-03,2496.7966006619477
2005-03-04,2522.700520341515
2005-03-07,2532.0612077209203
2005-03-08,2520.1909867166246
2005-03-09,2492.077164477159
2005-03-10,2451.569775530864
2005-03-11,2459.1477045239426
2005-03-14,2393.0809204673133
2005-03-15,2380.3232203509788
2005-03-16,2362.107294725192
2005-03-17,2372.3345533610013
2005-03-18,2367.5546931888916
2005-03-21,2358.3997530921292
2005-03-22,2356.527270045559
2005-03-23,2311.763377983777
2005-03-24,2310.8295427991766
2005-03-25,2310.8295427991766
2005-03-28,2306.3692535656237
2005-03-29,2281.1857491978817
2005-03-30,2302.5018333488574
2005-03-31,2311.7414679517647
2005-04-01,2327.6228161101676
2005-04-04,2301.2615989645647
2005-04-05,2288.406443210732
2005-04-06,2280.76239164212
2005-04-07,2327.72287884691
2005-04-08,2330.9083768456953
2005-04-11,2331.5319885487615
2005-04-12,2338.187853834898
2005-04-13,2332.3527545242146
2005-04-14,2293.9268516844295
2005-04-15,2250.943741676008
2005-04-18,2226.19297169374
2005-04-19,2274.347761470229
2005-04-20,2252.2097761430023
2005-04-21,2283.745724850095
2005-04-22,2271.2777123781602
2005-04-25,2313.5247394871108
2005-04-26,2335.055003092891
2005-04-27,2298.7176943996296
2005-04-28,2260.995698791146
2005-04-29,2275.244143666144
2005-05-02,2304.629421233714
2005-05-03,2306.488630094304
2005-05-04,2368.174728872064
2005-05-05,2368.541814388607
2005-05-06,2371.7564488683115
2005-05-09,2359.2859474872207
2005-05-10,2342.6334048260596
2005-05-11,2327.9590671632277
2005-05-12,2317.0656968679646
2005-05-13,2308.028789842066
2005-05-16,2307.072959250202
2005-05-17,2321.8614502198748
2005-05-18,2371.983205966268
2005-05-19,2398.1146671441393
2005-05-20,2398.670566091279
2005-05-23,2414.9991541043714
2005-05-24,2412.8565349502287
2005-05-25,2417.652047487087
2005-05-26,2434.288569140472
2005-05-27,2445.120703454564
2005-05-30,2457.2155783127655
2005-05-31,2423.426721305217
2005-06-01,2457.813277870811
2005-06-02,2490.798542483776
2005-06-03,2477.3867422583385
2005-06-06,2460.957462878323
2005-06-07,2455.9332855679972
2005-06-08,2454.543643288207
2005-06-09,2461.7370194597697
2005-06-10,2472.5357032409024
2005-06-13,2485.6078556140797
2005-06-14,2505.05398735672
2005-06-15,2528.547603070845
2005-06-16,2547.5025639123014
2005-06-17,2571.814560345662
2005-06-20,2567.6784609867204
2005-06-21,2564.760559454294
2005-06-22,2561.657100777861
2005-06-23,2534.869115618105
2005-06-24,2527.6545706746874
2005-06-27,2540.9290174920807
2005-06-28,2551.5194053369473
2005-06-29,2569.1609875803024
2005-06-30,2557.2801678417027
2005-07-01,2568.2880412584996
2005-07-04,2562.2073709753604
2005-07-05,2586.2569535330745
2005-07-06,2597.554764767953
2005-07-07,2597.2490322809454
2005-07-08,2624.9887236861637
2005-07-11,2628.0864673781675
2005-07-12,2655.0588566945307
2005-07-13,2656.7846456600564
2005-07-14,2681.8252101929725
2005-07-15,2662.3765202378318
2005-07-18,2678.442567835224
2005-07-19,2716.913287310885
2005-07-20,2729.077211067772
2005-07-21,2738.8792524340074
2005-07-22,2748.041771957931
2005-07-25,2722.6567981183784
2005-07-26,2708.1779373336226
2005-07-27,2744.3793514894055
2005-07-28,2768.717385951693
2005-07-29,2783.6468969975595
2005-08-01,2811.100850933378
2005-08-02,2837.625016658699
2005-08-03,2816.4577714417064
2005-08-04,2829.3895509635126
2005-08-05,2812.955835863196
2005-08-08,2835.29424501706
2005-08-09,2832.8372972980783
2005-08-10,2846.225141791562
2005-08-11,2872.0640773686846
2005-08-12,2850.4371266353446
2005-08-15,2869.5538948931185
2005-08-16,2847.5060993873763
2005-08-17,2847.86628999365
2005-08-18,2838.9583339186393
2005-08-19,2821.688778893961
2005-08-22,2847.825340343787
2005-08-23,2837.1294725056073
2005-08-24,2804.161690008991
2005-08-25,2818.3869741894614
2005-08-26,2794.760477914982
2005-08-29,2776.9353227164943
2005-08-30,2753.6644581805326
2005-08-31,2808.2205767542487
2005-09-01,2866.0541273249287
2005-09-02,2898.662809672522
2005-09-05,2902.0917855249736
2005-09-06,2942.929292540101
2005-09-07,2961.4819146848868
2005-09-08,2944.193365052976
2005-09-09,2958.1609207824145
2005-09-12,2950.875145247857
2005-09-13,2926.1427403616744
2005-09-14,2941.5779922279007
2005-09-15,2965.466212896482
2005-09-16,2971.4809471737535
2005-09-19,2986.1352431354385
2005-09-20,2995.2465898811297
2005-09-21,3027.5527521077297
2005-09-22,3002.0051222892134
2005-09-23,3002.748798748356
2005-09-26,3022.0926115977636
2005-09-27,3009.436291849834
2005-09-28,3029.73445392545
2005-09-29,3046.1020068002135
2005-09-30,3108.4347913114216
2005-10-03,3126.0232548728477
2005-10-04,3125.676453831711
2005-10-05,3064.376730583037
2005-10-06,2978.233548865219
2005-10-07,3007.0268609103314
2005-10-10,3002.605651117996
2005-10-11,3001.4839308349888
2005-10-12,2936.0970290320543
2005-10-13,2892.8335493931754
2005-10-14,2873.4568003607756
2005-10-17,2944.7732491555576
2005-10-18,2912.6025669571095
2005-10-19,2908.3795107022006
2005-10-20,2870.5910174922997
2005-10-21,2874.7619503190185
2005-10-24,2938.3066951250366
2005-10-25,2930.6961234670625
2005-10-26,2947.0194542817153
2005-10-27,2893.3546999929763
2005-10-28,2930.4998374017027
2005-10-31,2970.959929846092
2005-11-01,2999.376381602995
2005-11-02,3019.0789814880927
2005-11-03,3018.6559333597197
2005-11-04,3024.0747486522237
2005-11-07,3028.41320704357
2005-11-08,3013.93402252319
2005-11-09,3030.6127135988027
2005-11-10,3048.2723154147725
2005-11-11,3064.863665386998
2005-11-14,3076.523794372652
2005-11-15,3066.5703017040855
2005-11-16,3097.862662798573
2005-11-17,3127.71628483374
2005-11-18,3142.458419478591
2005-11-21,3169.4920668679997
2005-11-22,3180.149804304132
2005-11-23,3184.220545680449
2005-11-24,3188.5228470806273
2005-11-25,3206.994542109889
2005-11-28,3191.339871074091
2005-11-29,3172.6632940795203
2005-11-30,3180.5013046893673
2005-12-01,3242.940053448224
2005-12-02,3273.184901840885
2005-12-05,3272.651208572753
2005-12-06,3304.889910476346
2005-12-07,3263.104365839333
2005-12-08,3240.344171466207
2005-12-09,3243.744064525304
2005-12-12,3249.3737219422264
2005-12-13,3275.8394707486323
2005-12-14,3284.820957516586
2005-12-15,3266.461721989368
2005-12-16,3252.712474685407
2005-12-19,3227.233252774933
2005-12-20,3228.2449325025086
2005-12-21,3256.687534905022
2005-12-22,3260.256917611274
2005-12-23,3273.9499880573157
2005-12-26,3266.6639791804346
2005-12-27,3261.178484138294
2005-12-28,3236.2982091259246
2005-12-29,3274.2888555656023
2005-12-30,3282.8051953346767
2006-01-02,3288.7646244140274
2006-01-03,3370.1564686966303
2006-01-04,3423.323054671537
2006-01-05,3407.651166741138
2006-01-06,3425.843180707108
2006-01-09,3443.1728667090442
2006-01-10,3418.8719025820956
2006-01-11,3466.305454998566
2006-01-12,3448.12491878328
2006-01-13,3433.2158154360145
2006-01-16,3443.684120697736
2006-01-17,3398.4753640124327
2006-01-18,3359.1102632986085
2006-01-19,3405.4237897063495
2006-01-20,3392.848846253764
2006-01-23,3389.60795342906
2006-01-24,3448.847381560943
2006-01-25,3457.150013825796
2006-01-26,3521.204833664804
2006-01-27,3516.4059250223613
2006-01-30,3530.649286099397
2006-01-31,3533.180953212462
2006-02-01,3546.1339920702417
2006-02-02,3510.753026997437
2006-02-03,3477.62309241926
2006-02-06,3502.04522651675
2006-02-07,3457.4341653992715
2006-02-08,3412.3873832219983
2006-02-09,3440.2243555387618
2006-02-10,3417.0703277887505
2006-02-13,3350.0579644826184
2006-02-14,3365.643210073771
2006-02-15,3389.163128205335
2006-02-16,3424.4503558535334
2006-02-17,3452.9400441401062
2006-02-20,3458.6230001547533
2006-02-21,3474.549548836817
2006-02-22,3502.97693703775
2006-02-23,3546.908576695933
2006-02-24,3555.873792875315
2006-02-27,3548.407792621737
2006-02-28,3518.005572162879
2006-03-01,3567.0537200053514
2006-03-02,3566.40202868555
2006-03-03,3571.0709195739078
2006-03-06,3528.6113899776574
2006-03-07,3421.173174189048
2006-03-08,3395.6849252807106
2006-03-09,3404.4897632129396
2006-03-10,3420.2329511568532
2006-03-13,3459.5810162262696
2006-03-14,3489.0687899121517
2006-03-15,3535.5623581499135
2006-03-16,3577.107258221692
2006-03-17,3582.8750100646075
2006-03-20,3593.090580286314
2006-03-21,3568.739366899651
2006-03-22,3566.932418137142
2006-03-23,3538.9979835757745
2006-03-24,3551.335419524073
2006-03-27,3537.4891230657518
2006-03-28,3480.9999958669255
2006-03-29,3516.803896524188
2006-03-30,3557.343486233221
2006-03-31,3562.3058689091295
2006-04-03,3610.761638925762
2006-04-04,3651.6679545486454
2006-04-05,3661.88156551688
2006-04-06,3645.803098792504
2006-04-07,3571.048052690611
2006-04-10,3587.619623977164
2006-04-11,3564.5025607931066
2006-04-12,3566.2704881454747
2006-04-13,3553.5338973459507
2006-04-14,3553.5338973459507
2006-04-17,3594.689394799183
2006-04-18,3660.614955967702
2006-04-19,3679.069808481115
2006-04-20,3653.56539852043
2006-04-21,3685.000975200036
2006-04-24,3689.487480176065
2006-04-25,3695.529149977
2006-04-26,3703.518964030266
2006-04-27,3680.3478297517363
2006-04-28,3725.411655805603
2006-05-01,3736.8070231431675
2006-05-02,3787.1808216358586
2006-05-03,3788.868695014362
2006-05-04,3811.4930407263764
2006-05-05,3839.9690665059097
2006-05-08,3894.129363160382
2006-05-09,3910.5244770365007
2006-05-10,3924.696744150691
2006-05-11,3883.900588610808
2006-05-12,3777.8251340144807
2006-05-15,3675.687362506306
2006-05-16,3711.849201885623
2006-05-17,3588.027098753184
2006-05-18,3527.1323900041516
2006-05-19,3531.7452757472606
2006-05-22,3376.710775806609
2006-05-23,3407.9656960224916
2006-05-24,3328.2702673663275
2006-05-25,3424.518510625043
2006-05-26,3488.5280600401284
2006-05-29,3490.3928999442346
2006-05-30,3354.3598557106507
2006-05-31,3332.691566530823
2006-06-01,3414.3030114867192
2006-06-02,3452.2344450502833
2006-06-05,3382.1386387174357
2006-06-06,3321.357042590081
2006-06-07,3265.7816715601716
2006-06-08,3196.2630142669937
2006-06-09,3154.1276402752196
2006-06-12,3047.162704829336
2006-06-13,2959.654988718483
2006-06-14,2987.512556901784
2006-06-15,3164.702992913263
2006-06-16,3170.0336531060284
2006-06-19,3101.2655871246207
2006-06-20,3107.999879316574
2006-06-21,3188.8236034141614
2006-06-22,3201.4194790896668
2006-06-23,3221.614087834323
2006-06-26,3232.8176309964565
2006-06-27,3172.880661996383
2006-06-28,3196.0563441206086
2006-06-29,3306.0326126861155
2006-06-30,3391.3399693967963
2006-07-03,3532.9965573127856
2006-07-04,3589.23787263003
2006-07-05,3440.543581233303
2006-07-06,3506.851881016635
2006-07-07,3480.506159796072
2006-07-10,3486.740465664989
2006-07-11,3466.3348815498775
2006-07-12,3452.3951233419566
2006-07-13,3344.0006222370243
2006-07-14,3302.7806668928847
2006-07-17,3306.1958918235314
2006-07-18,3361.724873085447
2006-07-19,3510.758647093147
2006-07-20,3465.8771955168663
2006-07-21,3449.207602789477
2006-07-24,3510.4874931394374
2006-07-25,3533.436179633401
2006-07-26,3517.20864953542
2006-07-27,3551.7795370717354
2006-07-28,3579.3442399442474
2006-07-31,3571.848407689084
2006-08-01,3531.8827938413156
2006-08-02,3584.813332379719
2006-08-03,3594.633075373179
2006-08-04,3621.7274812777923
2006-08-07,3614.9048534763247
2006-08-08,3589.576979177898
2006-08-09,3578.3059839281714
2006-08-10,3559.903124341367
2006-08-11,3587.9344593394258
2006-08-14,3578.315459096969
2006-08-15,3614.489516790348
2006-08-16,3679.3129925914195
2006-08-17,3694.5938614124293
2006-08-18,3691.262147454552
2006-08-21,3676.9618071019477
2006-08-22,3685.6871563283175
2006-08-23,3632.7451459994572
2006-08-24,3613.2277633537988
2006-08-25,3637.964891115288
2006-08-28,3656.3446173194075
2006-08-29,3676.2063922192497
2006-08-30,3707.6701644594023
2006-08-31,3672.2749557733177
2006-09-01,3714.589322256521
2006-09-04,3753.56996738408
2006-09-05,3740.0355909677196
2006-09-06,3678.8918127870215
2006-09-07,3637.4089098393333
2006-09-08,3629.6356487571784
2006-09-11,3588.393806441361
2006-09-12,3657.5130693113847
2006-09-13,3702.348827613914
2006-09-14,3719.762728249542
2006-09-15,3742.5369096558884
2006-09-18,3785.6319679395197
2006-09-19,3782.245494455025
2006-09-20,3809.784848599971
2006-09-21,3748.889850605941
2006-09-22,3695.8335638665453
2006-09-25,3736.3181128493475
2006-09-26,3774.7381447715225
2006-09-27,3792.34391876374
2006-09-28,3800.0429553077984
2006-09-29,3821.6946255236458
2006-10-02,3793.067888648023
2006-10-03,3778.9519249636573
2006-10-04,3841.0676495120374
2006-10-05,3890.601157088751
2006-10-06,3877.905566449
2006-10-09,3873.4190944650572
2006-10-10,3909.825969794767
2006-10-11,3899.226766195165
2006-10-12,3964.834491162163
2006-10-13,4017.7451682854903
2006-10-16,4047.532824208361
2006-10-17,4003.8316148218973
2006-10-18,4050.2905164479375
2006-10-19,4075.0684877502435
2006-10-20,4079.364545831152
2006-10-23,4073.57530835024
2006-10-24,4083.852449234871
2006-10-25,4127.711272064349
2006-10-26,4134.396018423734
2006-10-27,4073.222656154903
2006-10-30,3988.3601874891547
2006-10-31,4069.7790151100285
2006-11-01,4075.415092088545
2006-11-02,4056.0896744674337
2006-11-03,4068.125380806962
2006-11-06,4142.144048376815
2006-11-07,4141.376878527456
2006-11-08,4159.808340119682
2006-11-09,4179.998534408335
2006-11-10,4154.310392384641
2006-11-13,4168.9060989115715
2006-11-14,4211.5808306547615
2006-11-15,4225.5944686848325
2006-11-16,4225.182694272712
2006-11-17,4179.00575673918
2006-11-20,4184.586875712782
2006-11-21,4212.763609656384
2006-11-22,4228.005745013863
2006-11-23,4240.529132727834
2006-11-24,4242.274887888753
2006-11-27,4178.841921559944
2006-11-28,4162.216982085318
2006-11-29,4238.800780819689
2006-11-30,4272.4339548517
2006-12-01,4266.288188933284
2006-12-04,4312.907997574305
2006-12-05,4381.819989317289
2006-12-06,4387.2274378824295
2006-12-07,4401.888370442742
2006-12-08,4403.47229812835
2006-12-11,4415.632110828801
2006-12-12,4408.692472312843
2006-12-13,4417.742418624331
2006-12-14,4457.855337885752
2006-12-15,4491.582178522222
2006-12-18,4494.180443494633
2006-12-19,4458.608569027262
2006-12-20,4453.840660836653
2006-12-21,4453.441585797175
2006-12-22,4425.493141250994
2006-12-25,4425.493141250994
2006-12-26,4447.26642610838
2006-12-27,4506.097716757603
2006-12-28,4503.135732008874
2006-12-29,4530.628238183018
2007-01-01,4530.628238183018
2007-01-02,4569.967833433424
2007-01-03,4572.332266872577
2007-01-04,4532.51122817804
2007-01-05,4447.427759522575
2007-01-08,4447.925694919917
2007-01-09,4364.661546998439
2007-01-10,4377.248735764938
2007-01-11,4458.021851601352
2007-01-12,4482.56356645582
2007-01-15,4519.331709262238
2007-01-16,4494.147321185478
2007-01-17,4527.886108235296
2007-01-18,4493.547232441706
2007-01-19,4529.1919957582095
2007-01-22,4555.038649198904
2007-01-23,4583.354075468928
2007-01-24,4644.827595380743
2007-01-25,4588.53129541087
2007-01-26,4587.583038173746
2007-01-29,4539.537506531304
2007-01-30,4603.682556906804
2007-01-31,4674.852112784215
2007-02-01,4747.652778009549
2007-02-02,4752.582613922516
2007-02-05,4768.354386153327
2007-02-06,4786.198729449575
2007-02-07,4822.9922589523785
2007-02-08,4811.677388098286
2007-02-09,4805.217650433421
2007-02-12,4781.707707829269
2007-02-13,4836.33004133802
2007-02-14,4937.425849834989
2007-02-15,4927.499723328246
2007-02-16,4923.129872041699
2007-02-19,4937.46529564178
2007-02-20,4913.257928322335
2007-02-21,4903.454211928235
2007-02-22,4934.058342172321
2007-02-23,4863.946890555954
2007-02-26,4800.3439362712425
2007-02-27,4511.777825820831
2007-02-28,4549.733605387982
2007-03-01,4516.63871220699
2007-03-02,4480.28957114266
2007-03-05,4388.187796627887
2007-03-06,4495.995055599881
2007-03-07,4493.670183815171
2007-03-08,4585.446046577258
2007-03-09,4628.708232534626
2007-03-12,4649.102049421016
2007-03-13,4522.322115839602
2007-03-14,4525.341573499756
2007-03-15,4575.436217558303
2007-03-16,4563.489816389061
2007-03-19,4594.39411142115
2007-03-20,4673.654248400084
2007-03-21,4794.977895369746
2007-03-22,4805.796435164015
2007-03-23,4802.559284802273
2007-03-26,4777.243486336245
2007-03-27,4748.980869721686
2007-03-28,4716.554357889237
2007-03-29,4800.013248037989
2007-03-30,4819.886779852207
2007-04-02,4872.99136688889
2007-04-03,4941.985111931893
2007-04-04,4951.711191729308
2007-04-05,4958.611311625864
2007-04-06,4958.611311625864
2007-04-09,5014.86854838813
2007-04-10,5031.562287810064
2007-04-11,5010.798709751071
2007-04-12,5036.318124539771
2007-04-13,5061.696633750393
2007-04-16,5084.621735149434
2007-04-17,5075.59032252626
2007-04-18,5080.155443305525
2007-04-19,5071.112571926033
2007-04-20,5117.587973149584
2007-04-23,5088.114577445407
2007-04-24,5049.594222341998
2007-04-25,5070.866235706554
2007-04-26,5067.741403635163
2007-04-27,5063.59981701921
2007-04-30,5021.588185621658
2007-05-01,5015.500040767196
2007-05-02,5067.002890665369
2007-05-03,5159.548308676515
2007-05-04,5211.962027637949
2007-05-07,5212.731937826653
2007-05-08,5189.195531288482
2007-05-09,5269.116309311972
2007-05-10,5226.387517168564
2007-05-11,5281.100806696012
2007-05-14,5235.8907329443155
2007-05-15,5215.13161370688
2007-05-16,5299.10574187628
2007-05-17,5313.069242752031
2007-05-18,5356.16701824596
2007-05-21,5387.572409781621
2007-05-22,5371.525846006598
2007-05-23,5405.751999402999
2007-05-24,5297.3074700972
2007-05-25,5375.946423354303
2007-05-28,5413.890556729331
2007-05-29,5398.393396635742
2007-05-30,5454.653718320463
2007-05-31,5510.008911558661
2007-06-01,5602.07983700046
2007-06-04,5612.50322853697
2007-06-05,5624.567002770896
2007-06-06,5503.428886567608
2007-06-07,5400.478424713645
2007-06-08,5429.845697955187
2007-06-11,5504.75162469769
2007-06-12,5470.950910561765
2007-06-13,5509.971944088616
2007-06-14,5572.909416693804
2007-06-15,5632.212435134328
2007-06-18,5659.023311625344
2007-06-19,5658.36485645724
2007-06-20,5589.539402008421
2007-06-21,5615.460407774447
2007-06-22,5598.120542462246
2007-06-25,5551.787359820865
2007-06-26,5465.1716745674075
2007-06-27,5456.583346486333
2007-06-28,5534.149684822679
2007-06-29,5538.1439458962395
2007-07-02,5606.230237202208
2007-07-03,5691.561323828945
2007-07-04,5697.385200261988
2007-07-05,5679.02962564269
2007-07-06,5703.941716072444
2007-07-09,5686.849761410287
2007-07-10,5628.508715879649
2007-07-11,5650.896624194823
2007-07-12,5720.347760275686
2007-07-13,5749.606220455744
2007-07-16,5705.487107563322
2007-07-17,5664.00122882441
2007-07-18,5671.823961008257
2007-07-19,5722.870608063743
2007-07-20,5656.11797172138
2007-07-23,5696.874709127495
2007-07-24,5605.759943238501
2007-07-25,5516.556575569273
2007-07-26,5328.43851876217
2007-07-27,5315.927669896952
2007-07-30,5411.059672346762
2007-07-31,5418.889152384548
2007-08-01,5310.192891513177
2007-08-02,5375.434780333829
2007-08-03,5272.419542419719
2007-08-06,5211.201455490209
2007-08-07,5301.115932684416
2007-08-08,5408.806760124367
2007-08-09,5249.513172348576
2007-08-10,5161.239231970025
2007-08-13,5212.756300804886
2007-08-14,5075.783878362635
2007-08-15,4925.72628461339
2007-08-16,4726.532157309165
2007-08-17,4889.333104849013
2007-08-20,4919.106053175461
2007-08-21,4948.41117510445
2007-08-22,5104.613093494309
2007-08-23,5129.234416851392
2007-08-24,5226.994286170253
2007-08-27,5247.649229632739
2007-08-28,5066.966010550554
2007-08-29,5138.305040654144
2007-08-30,5170.410909481127
2007-08-31,5283.884014684062
2007-09-03,5348.593954931988
2007-09-04,5353.549535843138
2007-09-05,5300.278200127897
2007-09-06,5313.038719757284
2007-09-07,5200.2931371081495
2007-09-10,5128.938490539594
2007-09-11,5182.216538147615
2007-09-12,5174.818497849251
2007-09-13,5220.560590126335
2007-09-14,5186.222726855293
2007-09-17,5123.278138301798
2007-09-18,5254.254801784728
2007-09-19,5307.458033943603
2007-09-20,5317.922791860196
2007-09-21,5325.902290001426
2007-09-24,5322.426160650047
2007-09-25,5283.600127620324
2007-09-26,5315.724917536172
2007-09-27,5394.1760154025615
2007-09-28,5390.25445263955
2007-10-01,5498.270594819524
2007-10-02,5611.531938867334
2007-10-03,5575.348168311333
2007-10-04,5556.6668494974265
2007-10-05,5662.987360205551
2007-10-08,5684.324279298964
2007-10-09,5729.455051342119
2007-10-10,5757.659914581807
2007-10-11,5774.567411573726
2007-10-12,5834.097285558158
2007-10-15,5817.8664786355375
2007-10-16,5749.597335551287
2007-10-17,5807.274548660777
2007-10-18,5800.3466677042425
2007-10-19,5662.314092542114
2007-10-22,5657.333162682786
2007-10-23,5731.067518535028
2007-10-24,5701.140200629735
2007-10-25,5721.1180073131445
2007-10-26,5822.062542621456
2007-10-29,5837.596328224427
2007-10-30,5786.641389259591
2007-10-31,5778.303263580327
2007-11-01,5690.2569084649085
2007-11-02,5636.40862429633
2007-11-05,5488.238112121626
2007-11-06,5550.668402252266
2007-11-07,5430.461776844226
2007-11-08,5337.491701399349
2007-11-09,5296.57459995959
2007-11-12,5106.125145240977
2007-11-13,5294.440762583092
2007-11-14,5371.473030782205
2007-11-15,5283.485886768112
2007-11-16,5297.01802336751
2007-11-19,5237.216048585571
2007-11-20,5172.151742535607
2007-11-21,5053.418141182704
2007-11-22,5075.003568639714
2007-11-23,5120.3865562480105
2007-11-26,5017.854154324249
2007-11-27,5029.912918632082
2007-11-28,5253.347152145823
2007-11-29,5296.4030549147
2007-11-30,5355.054053878636
2007-12-03,5345.145542672546
2007-12-04,5311.883999155877
2007-12-05,5435.165696597164
2007-12-06,5536.444515813056
2007-12-07,5566.0307718313625
2007-12-10,5561.703068136095
2007-12-11,5430.3611388886175
2007-12-12,5408.285857293929
2007-12-13,5298.811841097638
2007-12-14,5300.733999000141
2007-12-17,5125.82992231354
2007-12-18,5165.916851532193
2007-12-19,5151.6909408540605
2007-12-20,5209.418071799708
2007-12-21,5310.264904632482
2007-12-24,5346.51356633459
2007-12-25,5346.51356633459
2007-12-26,5393.626963078084
2007-12-27,5318.968210363518
2007-12-28,5303.806555702119
2007-12-31,5274.461243398015
2008-01-01,5274.461243398015
2008-01-02,5192.381624944567
2008-01-03,5229.751340674471
2008-01-04,5097.682300964123
2008-01-07,5067.431278895911
2008-01-08,5118.442373610844
2008-01-09,5064.9353641545795
2008-01-10,5156.418587425552
2008-01-11,5135.698331509301
2008-01-14,5142.645096277174
2008-01-15,4982.376797184808
2008-01-16,4871.162253314386
2008-01-17,4725.692736923025
2008-01-18,4701.957831467382
2008-01-21,4421.078710160107
2008-01-22,4707.893445449317
2008-01-23,4769.270657872708
2008-01-24,4940.423930640917
2008-01-25,4888.720381579618
2008-01-28,4924.913062827378
2008-01-29,5049.837698502595
2008-01-30,5081.24067511951
2008-01-31,5166.895170493497
2008-02-01,5261.823744385632
2008-02-04,5273.081587419994
2008-02-05,5018.940677953853
2008-02-06,4995.386097615515
2008-02-07,5008.63139450516
2008-02-08,5059.891285254114
2008-02-11,5137.8790068347
2008-02-12,5195.317213491067
2008-02-13,5261.208816925735
2008-02-14,5234.042751717236
2008-02-15,5177.321762020012
2008-02-18,5257.7139274268975
2008-02-19,5241.07685994485
2008-02-20,5273.287260550779
2008-02-21,5311.207052933842
2008-02-22,5331.733843494269
2008-02-25,5409.320946272994
2008-02-26,5464.6523216498
2008-02-27,5504.763853961873
2008-02-28,5523.2569080857265
2008-02-29,5302.823271915948
2008-03-03,5340.783928860294
2008-03-04,5295.372328307849
2008-03-05,5361.266607664733
2008-03-06,5270.797294251504
2008-03-07,5194.141597728486
2008-03-10,5136.607919017891
2008-03-11,5367.941223479051
2008-03-12,5396.928873829561
2008-03-13,5466.838827597824
2008-03-14,5354.2924388085685
2008-03-17,5318.205935148099
2008-03-18,5410.202619232714
2008-03-19,5292.874906987635
2008-03-20,5260.061037549312
2008-03-21,5260.061037549312
2008-03-24,5388.624569752318
2008-03-25,5452.306452026467
2008-03-26,5463.1940563739045
2008-03-27,5484.035471798657
2008-03-28,5459.306933429416
2008-03-31,5539.414852938626
2008-04-01,5694.689001105232
2008-04-02,5698.516954094247
2008-04-03,5716.889036382173
2008-04-04,5710.310231712801
2008-04-07,5746.107524185661
2008-04-08,5732.264286521301
2008-04-09,5700.021214094744
2008-04-10,5716.01892350108
2008-04-11,5625.750909433497
2008-04-14,5609.521322930493
2008-04-15,5642.384743804799
2008-04-16,5747.034347768445
2008-04-17,5732.02032207138
2008-04-18,5777.597881242901
