Date,EM FAR EAST HIGH DIVIDEND YIELD
2005-02-04,1823.3294899280886
2005-02-07,1851.0848363292464
2005-02-08,1856.2442394404652
2005-02-09,1851.2411096289927
2005-02-10,1830.9038047180745
2005-02-11,1840.6746560624338
2005-02-14,1856.0738758553248
2005-02-15,1864.5743630619183
2005-02-16,1860.3150321725627
2005-02-17,1845.3230851033668
2005-02-18,1855.173851140293
2005-02-21,1856.826906259977
2005-02-22,1853.098720641514
2005-02-23,1856.0440328811962
2005-02-24,1870.7143668532783
2005-02-25,1891.2431777299466
2005-02-28,1899.8408597687153
2005-03-01,1925.6371670745725
2005-03-02,1913.518369477924
2005-03-03,1915.8168700747694
2005-03-04,1897.0108102005283
2005-03-07,1913.5707922972447
2005-03-08,1886.4338484090356
2005-03-09,1900.151239280505
2005-03-10,1877.0662388933222
2005-03-11,1882.202948611617
2005-03-14,1888.3828500945483
2005-03-15,1861.8933658635558
2005-03-16,1852.5517252979948
2005-03-17,1851.5019619537434
2005-03-18,1872.0936609937473
2005-03-21,1888.1340864681708
2005-03-22,1870.2890700131825
2005-03-23,1877.4165665724533
2005-03-24,1857.8951768989753
2005-03-25,1867.438200623403
2005-03-28,1877.0955642332929
2005-03-29,1839.3057608479799
2005-03-30,1826.614850093918
2005-03-31,1844.7062011467735
2005-04-01,1874.943300073979
2005-04-04,1887.8809124033016
2005-04-05,1885.1503704215338
2005-04-06,1885.7559984374532
2005-04-07,1875.1504540541553
2005-04-08,1890.5119858314952
2005-04-11,1867.958218885243
2005-04-12,1874.2927817782374
2005-04-13,1882.785973739504
2005-04-14,1862.3321907669474
2005-04-15,1820.948374625548
2005-04-18,1765.5836629910627
2005-04-19,1780.6327927255265
2005-04-20,1783.730246737388
2005-04-21,1778.2767192389285
2005-04-22,1791.1580654178822
2005-04-25,1809.4606460262
2005-04-26,1820.5107076385398
2005-04-27,1805.6605127494709
2005-04-28,1812.6447066764813
2005-04-29,1810.3044597282947
2005-05-02,1821.2763582287516
2005-05-03,1815.4776783566174
2005-05-04,1829.2276870901064
2005-05-05,1847.127501929154
2005-05-06,1873.273796234888
2005-05-09,1870.166588092859
2005-05-10,1857.8811990894044
2005-05-11,1853.1379402492764
2005-05-12,1864.4257334170702
2005-05-13,1866.6404263625723
2005-05-16,1856.7376131863564
2005-05-17,1850.3869200271558
2005-05-18,1851.9945836586476
2005-05-19,1878.9541575910816
2005-05-20,1888.193665770855
2005-05-23,1869.3920802692762
2005-05-24,1871.7123007298571
2005-05-25,1854.8423334594574
2005-05-26,1867.3941778078752
2005-05-27,1882.5887658100214
2005-05-30,1904.672668157862
2005-05-31,1918.9540589266207
2005-06-01,1914.4397338121453
2005-06-02,1925.4323461045426
2005-06-03,1940.9678922606233
2005-06-06,1949.9556627152065
2005-06-07,1948.4390433511546
2005-06-08,1951.3469875330866
2005-06-09,1973.5140917935028
2005-06-10,2001.441996254631
2005-06-13,2014.2012421311372
2005-06-14,2013.8252429383201
2005-06-15,2023.9735627951918
2005-06-16,2031.3051218164264
2005-06-17,2015.193495122589
2005-06-20,2028.5503266834783
2005-06-21,2020.8982021044942
2005-06-22,2048.2265527992818
2005-06-23,2068.627330466336
2005-06-24,2051.7044860799733
2005-06-27,2023.744217222494
2005-06-28,2042.0276488239554
2005-06-29,2028.0547322103114
2005-06-30,2020.605470869648
2005-07-01,2050.6020733250066
2005-07-04,2051.4210546203763
2005-07-05,2032.0277898212664
2005-07-06,2030.8822044684377
2005-07-07,2021.6769425833338
2005-07-08,2015.4366220961008
2005-07-11,2027.482585456173
2005-07-12,2025.9588919718904
2005-07-13,2053.449036280476
2005-07-14,2062.1926298842764
2005-07-15,2060.912734244684
2005-07-18,2064.3182764275493
2005-07-19,2077.167388360504
2005-07-20,2085.4371779811154
2005-07-21,2086.882071514103
2005-07-22,2118.6041829698866
2005-07-25,2142.491688282028
2005-07-26,2134.2499518801387
2005-07-27,2124.182298213374
2005-07-28,2129.1100171787316
2005-07-29,2119.468949492285
2005-08-01,2113.1587920480156
2005-08-02,2140.817136061841
2005-08-03,2140.533003962909
2005-08-04,2135.156620179375
2005-08-05,2126.430963269808
2005-08-08,2112.2336755682836
2005-08-09,2119.8603705086234
2005-08-10,2112.31653405476
2005-08-11,2112.306776167673
2005-08-12,2122.360088050208
2005-08-15,2114.7515254811756
2005-08-16,2107.600933012685
2005-08-17,2098.0475132508527
2005-08-18,2091.915600785495
2005-08-19,2080.716223321184
2005-08-22,2089.4183682672638
2005-08-23,2093.6258762857983
2005-08-24,2051.594803932562
2005-08-25,2049.8592013427647
2005-08-26,2036.742216027342
2005-08-29,2012.5187281770372
2005-08-30,2031.3973299136721
2005-08-31,2013.20998399073
2005-09-01,2010.2757643180553
2005-09-02,2021.715641375009
2005-09-05,2027.0595771629062
2005-09-06,2038.657675864016
2005-09-07,2052.85143466639
2005-09-08,2058.5670209208447
2005-09-09,2058.9194842880293
2005-09-12,2092.242552160876
2005-09-13,2088.856857379652
2005-09-14,2082.555418717472
2005-09-15,2092.124582653918
2005-09-16,2083.1414100975953
2005-09-19,2094.5834608386676
2005-09-20,2115.3082609927874
2005-09-21,2098.300550979651
2005-09-22,2094.2563201431344
2005-09-23,2087.82763467691
2005-09-26,2106.707857793023
2005-09-27,2112.4491467301623
2005-09-28,2122.926196028802
2005-09-29,2149.541415083347
2005-09-30,2158.935481373657
2005-10-03,2180.825042646808
2005-10-04,2186.3480829506375
2005-10-05,2171.828205681488
2005-10-06,2103.6048297285247
2005-10-07,2106.75864577076
2005-10-10,2132.8415002486463
2005-10-11,2142.0715341745795
2005-10-12,2108.5450481670805
2005-10-13,2099.8301495216174
2005-10-14,2069.6479710979756
2005-10-17,2057.299578787753
2005-10-18,2079.6285153047256
2005-10-19,2021.312727646008
2005-10-20,2032.276388652617
2005-10-21,2026.8330708219817
2005-10-24,2024.4840633175922
2005-10-25,2004.9701827662132
2005-10-26,2021.2970540725753
2005-10-27,2005.4886579910803
2005-10-28,1991.2469802857552
2005-10-31,2042.8064600573152
2005-11-01,2066.70265516163
2005-11-02,2076.7054134991845
2005-11-03,2086.1454429567343
2005-11-04,2122.648636531865
2005-11-07,2111.7749137361984
2005-11-08,2111.385463388687
2005-11-09,2142.932228326279
2005-11-10,2142.5971264141017
2005-11-11,2171.2673235291672
2005-11-14,2173.6863294185773
2005-11-15,2170.390885619182
2005-11-16,2169.773010157295
2005-11-17,2159.256759317363
2005-11-18,2180.518733222944
2005-11-21,2176.1162056065996
2005-11-22,2158.0175545824663
2005-11-23,2177.426045520682
2005-11-24,2177.294378651814
2005-11-25,2181.9534319044274
2005-11-28,2181.9582899499596
2005-11-29,2171.777719187508
2005-11-30,2183.189747457464
2005-12-01,2193.538712600766
2005-12-02,2208.7672056799015
2005-12-05,2209.60322885679
2005-12-06,2209.596667867773
2005-12-07,2234.016970781945
2005-12-08,2199.0623784631434
2005-12-09,2204.940434328318
2005-12-12,2189.251697874218
2005-12-13,2195.832160287915
2005-12-14,2183.2802432217923
2005-12-15,2202.8416914483755
2005-12-16,2195.875400935868
2005-12-19,2219.4735210720414
2005-12-20,2241.453783437498
2005-12-21,2260.2896686845006
2005-12-22,2247.1008440499045
2005-12-23,2265.4825376363096
2005-12-26,2270.767515351434
2005-12-27,2272.388783019292
2005-12-28,2249.880277774786
2005-12-29,2281.3655663860613
2005-12-30,2282.0088048038047
2006-01-02,2267.1151891548475
2006-01-03,2269.8801766364722
2006-01-04,2291.936386929717
2006-01-05,2326.4802205549367
2006-01-06,2308.336119901976
2006-01-09,2351.2919714257873
2006-01-10,2340.9465135383343
2006-01-11,2349.3881030528146
2006-01-12,2382.8569708037726
2006-01-13,2359.0586860660924
2006-01-16,2354.118509763781
2006-01-17,2348.3408769224106
2006-01-18,2309.0799649107307
2006-01-19,2329.0325172328935
2006-01-20,2324.986636714068
2006-01-23,2281.198979891743
2006-01-24,2295.1255147384727
2006-01-25,2321.4779290868055
2006-01-26,2321.0396807729617
2006-01-27,2368.2131468377934
2006-01-30,2377.005185717248
2006-01-31,2377.555677791436
2006-02-01,2403.99134345559
2006-02-02,2391.593729471161
2006-02-03,2409.280363662043
2006-02-06,2457.4860154217786
2006-02-07,2456.4200071430582
2006-02-08,2408.545438833031
2006-02-09,2406.1128715401005
2006-02-10,2431.6402400316106
2006-02-13,2414.429655622854
2006-02-14,2430.2185608843047
2006-02-15,2427.3216106715895
2006-02-16,2436.7984385867894
2006-02-17,2443.1779867226246
2006-02-20,2455.6192898083304
2006-02-21,2453.8161442724913
2006-02-22,2443.2459724445616
2006-02-23,2437.788606429718
2006-02-24,2468.189755711061
2006-02-27,2492.2687902793114
2006-02-28,2469.9462230753484
2006-03-01,2482.655652477997
2006-03-02,2477.036432680122
2006-03-03,2450.1008839744586
2006-03-06,2457.780324888443
2006-03-07,2444.82054096404
2006-03-08,2407.384172316451
2006-03-09,2412.2369765155877
2006-03-10,2425.001460373976
2006-03-13,2433.0473952754332
2006-03-14,2405.436575356897
2006-03-15,2422.248765893446
2006-03-16,2405.8715825845443
2006-03-17,2416.3116666003734
2006-03-20,2429.3120289077765
2006-03-21,2429.4430243164975
2006-03-22,2402.3756003097847
2006-03-23,2430.144877956555
2006-03-24,2429.10542783922
2006-03-27,2441.366523253491
2006-03-28,2430.69084153892
2006-03-29,2447.111799052052
2006-03-30,2438.79141205403
2006-03-31,2456.5551941320255
2006-04-03,2467.1243128002516
2006-04-04,2457.4892537447436
2006-04-05,2467.2120164428984
2006-04-06,2518.2631986025845
2006-04-07,2536.6499257140504
2006-04-10,2533.926824152504
2006-04-11,2522.5789149287516
2006-04-12,2516.9819886993064
2006-04-13,2546.622682900102
2006-04-14,2571.4400320158816
2006-04-17,2550.448889619593
2006-04-18,2568.3608484665624
2006-04-19,2590.325305760554
2006-04-20,2607.2630692357966
2006-04-21,2596.282806062721
2006-04-24,2592.240050045988
2006-04-25,2575.780429617298
2006-04-26,2594.845393856602
2006-04-27,2579.197711827657
2006-04-28,2548.9977508212028
2006-05-01,2545.254911900539
2006-05-02,2576.798424935319
2006-05-03,2612.41788144597
2006-05-04,2608.816823793609
2006-05-05,2603.208202261571
2006-05-08,2661.3726983130405
2006-05-09,2634.0598490249704
2006-05-10,2625.1978228577436
2006-05-11,2616.5916080683937
2006-05-12,2580.3900231941598
2006-05-15,2502.1318891657024
2006-05-16,2450.3728204966196
2006-05-17,2502.8452076220556
2006-05-18,2428.444676211136
2006-05-19,2457.7422800358067
2006-05-22,2362.869615714622
2006-05-23,2357.577850300061
2006-05-24,2371.723604268898
2006-05-25,2344.893458586516
2006-05-26,2388.888461175064
2006-05-29,2389.92707108297
2006-05-30,2342.277069624355
2006-05-31,2348.793090191758
2006-06-01,2341.251706204459
2006-06-02,2342.7422885252954
2006-06-05,2315.029334160166
2006-06-06,2339.2384909141097
2006-06-07,2293.6079661155804
2006-06-08,2231.0578085900793
2006-06-09,2238.8538775806687
2006-06-12,2240.0146956239423
2006-06-13,2187.01440719923
2006-06-14,2184.2691685320156
2006-06-15,2197.942483922788
2006-06-16,2267.478878228676
2006-06-19,2269.322279844944
2006-06-20,2218.102625160469
2006-06-21,2210.500761216795
2006-06-22,2256.3161129687596
2006-06-23,2252.989164591818
2006-06-26,2260.2908021092876
2006-06-27,2274.003632678635
2006-06-28,2284.991900386872
2006-06-29,2305.299235534207
2006-06-30,2315.2000558877844
2006-07-03,2323.841558753667
2006-07-04,2340.0093274010283
2006-07-05,2332.979583997959
2006-07-06,2320.690737133944
2006-07-07,2315.2225212450144
2006-07-10,2339.3621373819956
2006-07-11,2324.2928907664887
2006-07-12,2328.726118517994
2006-07-13,2303.2602389179997
2006-07-14,2263.3317472635285
2006-07-17,2250.3410380887062
2006-07-18,2247.9889043327785
2006-07-19,2233.7547420708615
2006-07-20,2275.36643585041
2006-07-21,2269.792201771145
2006-07-24,2267.771952236471
2006-07-25,2284.4243780447478
2006-07-26,2282.8382502957625
2006-07-27,2294.219396143949
2006-07-28,2291.959958216647
2006-07-31,2289.4806026190795
2006-08-01,2286.066937797282
2006-08-02,2277.338734972553
2006-08-03,2280.7930298493598
2006-08-04,2260.3517875154103
2006-08-07,2271.7328112168693
2006-08-08,2297.244137087881
2006-08-09,2311.0278405047857
2006-08-10,2331.6159957368677
2006-08-11,2329.3060667072964
2006-08-14,2337.689528745482
2006-08-15,2325.4142335439697
2006-08-16,2328.931255184929
2006-08-17,2328.656219602951
2006-08-18,2336.486611615211
2006-08-21,2289.388225620616
2006-08-22,2334.2639672454657
2006-08-23,2328.0020820317377
2006-08-24,2316.634920025933
2006-08-25,2321.7586983816327
2006-08-28,2299.7960162254217
2006-08-29,2320.933084204759
2006-08-30,2315.5423785230437
2006-08-31,2325.396104327184
2006-09-01,2342.829196856699
2006-09-04,2365.0884646211994
2006-09-05,2380.8811910496906
2006-09-06,2373.7390761105517
2006-09-07,2375.622266261233
2006-09-08,2384.927741984037
2006-09-11,2361.723873975653
2006-09-12,2353.3764605036836
2006-09-13,2371.411327588043
2006-09-14,2361.8775656131006
2006-09-15,2393.3398988802205
2006-09-18,2424.184623798916
2006-09-19,2427.044094147021
2006-09-20,2416.897510235915
2006-09-21,2423.551609073104
2006-09-22,2398.680620893749
2006-09-25,2413.6943601575563
2006-09-26,2416.986397898668
2006-09-27,2429.0798367594102
2006-09-28,2428.309369425382
2006-09-29,2428.518041358784
2006-10-02,2424.337222487423
2006-10-03,2419.2385163974163
2006-10-04,2399.43033180612
2006-10-05,2426.3530436592628
2006-10-06,2446.3447419349804
2006-10-09,2423.92996000163
2006-10-10,2450.85208286099
2006-10-11,2447.6311979201314
2006-10-12,2459.2600288066214
2006-10-13,2493.867865696137
2006-10-16,2508.511550550922
2006-10-17,2492.051222812458
2006-10-18,2491.2484712387736
2006-10-19,2469.1429450874634
2006-10-20,2487.278693959616
2006-10-23,2497.913128475706
2006-10-24,2516.3764620782977
2006-10-25,2517.5985272844855
2006-10-26,2515.1288646011053
2006-10-27,2503.5201850254157
2006-10-30,2489.9612966814616
2006-10-31,2490.82576354593
2006-11-01,2504.1650943021405
2006-11-02,2528.3845545515924
2006-11-03,2561.2642478979747
2006-11-06,2556.6887130770183
2006-11-07,2571.456622517024
2006-11-08,2575.1819555388074
2006-11-09,2586.4881556044406
2006-11-10,2574.172345396909
2006-11-13,2573.458678103728
2006-11-14,2588.751714325267
2006-11-15,2589.968871632783
2006-11-16,2607.986345587996
2006-11-17,2608.617161067283
2006-11-20,2600.649711370125
2006-11-21,2612.1099639367017
2006-11-22,2630.966784518361
2006-11-23,2638.062733591705
2006-11-24,2613.175143983062
2006-11-27,2629.417556903951
2006-11-28,2584.8674623485554
2006-11-29,2617.393267095259
2006-11-30,2632.927923060764
2006-12-01,2632.8944890432217
2006-12-04,2637.246141085487
2006-12-05,2657.075353923558
2006-12-06,2675.740001396083
2006-12-07,2670.927641480467
2006-12-08,2645.18559203699
2006-12-11,2666.0275763995414
2006-12-12,2639.3908961792163
2006-12-13,2633.5608028477604
2006-12-14,2667.4598172279966
2006-12-15,2703.5449358389096
2006-12-18,2723.576923329001
2006-12-19,2644.0584984211205
2006-12-20,2684.1855966086314
2006-12-21,2680.207007704302
2006-12-22,2683.0266758128278
2006-12-25,2681.3214300805384
2006-12-26,2697.077007815218
2006-12-27,2703.2980042441814
2006-12-28,2713.1290677278853
2006-12-29,2725.4923919769594
2007-01-01,2725.4923919769594
2007-01-02,2739.1379555793274
2007-01-03,2742.7629723262176
2007-01-04,2737.1616514880343
2007-01-05,2731.69588088372
2007-01-08,2691.9694976779037
2007-01-09,2696.1126084415714
2007-01-10,2659.7516890322354
2007-01-11,2668.647189436715
2007-01-12,2712.2861851320918
2007-01-15,2732.906844705481
2007-01-16,2740.8838982224056
2007-01-17,2729.619190869629
2007-01-18,2759.898272194329
2007-01-19,2748.70658915906
2007-01-22,2750.5443799276522
2007-01-23,2736.6985692059757
2007-01-24,2795.4334896298674
2007-01-25,2780.238821245291
2007-01-26,2761.4316480962007
2007-01-29,2749.557729341615
2007-01-30,2751.0691155358572
2007-01-31,2733.4335935562776
2007-02-01,2743.644973531722
2007-02-02,2778.2017656596954
2007-02-05,2796.848143101764
2007-02-06,2815.7933382489714
2007-02-07,2802.72133913018
2007-02-08,2795.2225653324153
2007-02-09,2809.4777285009977
2007-02-12,2797.142790114621
2007-02-13,2765.97507683038
2007-02-14,2778.3308484188597
2007-02-15,2795.3970945198216
2007-02-16,2798.8451587160657
2007-02-19,2790.587239387865
2007-02-20,2793.6486788677
2007-02-21,2799.967383754702
2007-02-22,2814.267991739013
2007-02-23,2799.0574733849526
2007-02-26,2805.9698835226977
2007-02-27,2768.9439046388434
2007-02-28,2730.7336331056135
2007-03-01,2700.140029344133
2007-03-02,2706.107521676207
2007-03-05,2613.9663906159617
2007-03-06,2657.9617897942944
2007-03-07,2663.092214403519
2007-03-08,2701.5363217829936
2007-03-09,2710.4726015698416
2007-03-12,2715.7190266069883
2007-03-13,2727.8909204654606
2007-03-14,2672.0267046946715
2007-03-15,2709.8903968025825
2007-03-16,2699.5608674397413
2007-03-19,2704.987891976864
2007-03-20,2705.934392653058
2007-03-21,2722.866355133118
2007-03-22,2747.5569450068638
2007-03-23,2756.0832290397784
2007-03-26,2753.540571875826
2007-03-27,2746.0484144239704
2007-03-28,2724.6506309181145
2007-03-29,2752.5117753078457
2007-03-30,2771.6884050714575
2007-04-02,2762.7754162565443
2007-04-03,2776.2063194676325
2007-04-04,2810.2907975737417
2007-04-05,2797.013427730816
2007-04-06,2796.994666492642
2007-04-09,2825.6102321981516
2007-04-10,2812.850701474669
2007-04-11,2828.008744276627
2007-04-12,2810.253136400065
2007-04-13,2794.490175296426
2007-04-16,2806.577280045095
2007-04-17,2796.4333228535024
2007-04-18,2796.301323829108
2007-04-19,2738.790822034983
2007-04-20,2764.3590711426586
2007-04-23,2798.141860824914
2007-04-24,2802.3171083615675
2007-04-25,2784.2330450718073
2007-04-26,2806.547181534567
2007-04-27,2780.7260873800647
2007-04-30,2766.4726325711486
2007-05-01,2777.2407680100087
2007-05-02,2785.737487093064
2007-05-03,2815.18250880822
2007-05-04,2871.1639629307197
2007-05-07,2883.51432510825
2007-05-08,2896.4190915184295
2007-05-09,2891.0642722649845
2007-05-10,2922.811657994764
2007-05-11,2901.088904450554
2007-05-14,2933.2724150231993
2007-05-15,2905.41968960551
2007-05-16,2920.990404659213
2007-05-17,2957.438044207746
2007-05-18,2950.0616928983654
2007-05-21,2987.854617133105
2007-05-22,3003.4196843988866
2007-05-23,2999.6771440907773
2007-05-24,3010.1492488332024
2007-05-25,2979.7264168443753
2007-05-28,3002.90041008964
2007-05-29,3006.3612828055
2007-05-30,2994.770992231158
2007-05-31,3015.8474770581033
2007-06-01,3063.451800527972
2007-06-04,3080.454344643472
2007-06-05,3083.9819685341304
2007-06-06,3081.5853433927136
2007-06-07,3081.444683095377
2007-06-08,3064.693132429623
2007-06-11,3081.590610965965
2007-06-12,3096.485440430906
2007-06-13,3078.262156079909
2007-06-14,3112.895674939627
2007-06-15,3130.750327730798
2007-06-18,3161.3539818201916
2007-06-19,3151.274112554303
2007-06-20,3226.4772044924607
2007-06-21,3254.5815630254624
2007-06-22,3224.571689264642
2007-06-25,3219.5291318350205
2007-06-26,3201.300304596285
2007-06-27,3186.009101984664
2007-06-28,3203.34194023445
2007-06-29,3193.3163441103766
2007-07-02,3186.7806546880083
2007-07-03,3241.984415613507
2007-07-04,3260.6984324236787
2007-07-05,3266.5663776066654
2007-07-06,3263.587498597616
2007-07-09,3320.1013725135285
2007-07-10,3322.5342650100465
2007-07-11,3277.340563232511
2007-07-12,3287.8974710015677
2007-07-13,3343.4015801718365
2007-07-16,3332.25038599789
2007-07-17,3338.5915339795497
2007-07-18,3301.1684067584547
2007-07-19,3301.99937383667
2007-07-20,3332.765703600165
2007-07-23,3359.4748662827283
2007-07-24,3404.028898024505
2007-07-25,3409.679131207214
2007-07-26,3373.2567815869193
2007-07-27,3249.492441584466
2007-07-30,3230.0866352390453
2007-07-31,3277.441259830438
2007-08-01,3138.659467605017
2007-08-02,3153.9232226057143
2007-08-03,3162.92077806617
2007-08-06,3090.3961039116975
2007-08-07,3082.8007018547023
2007-08-08,3152.178503438064
2007-08-09,3178.643120418263
2007-08-10,3078.3039611661084
2007-08-13,3122.499251512277
2007-08-14,3123.1280213430027
2007-08-15,3071.1558769436433
2007-08-16,2945.613558499774
2007-08-17,2879.9465538328877
2007-08-20,3045.830679214812
2007-08-21,3042.7347529636972
2007-08-22,3060.3091603847047
2007-08-23,3123.876738927188
2007-08-24,3096.0273584610995
2007-08-27,3138.7711429141145
2007-08-28,3131.836230710026
2007-08-29,3091.820317739005
2007-08-30,3141.580053506515
2007-08-31,3222.386722544013
2007-09-03,3233.420456274763
2007-09-04,3217.011966756771
2007-09-05,3199.3285026883577
2007-09-06,3208.9680688341473
2007-09-07,3189.1111262201293
2007-09-10,3152.5723059763036
2007-09-11,3153.7270672271447
2007-09-12,3151.5187358019184
2007-09-13,3146.8812072108713
2007-09-14,3183.927328072377
2007-09-17,3160.85073485388
2007-09-18,3156.5258713601825
2007-09-19,3229.203068203895
2007-09-20,3227.439941922347
2007-09-21,3261.9355334564225
2007-09-24,3319.9624284094225
2007-09-25,3288.945226673951
2007-09-26,3317.810352142615
2007-09-27,3371.1111954949156
2007-09-28,3391.74874330731
2007-10-01,3417.5123748524047
2007-10-02,3502.1286770300594
2007-10-03,3481.469914399777
2007-10-04,3435.7506872134736
2007-10-05,3487.1146928447347
2007-10-08,3511.8885492608656
2007-10-09,3504.327987055367
2007-10-10,3527.4731714188024
2007-10-11,3557.2388924370985
2007-10-12,3545.769655101376
2007-10-15,3604.2966941821114
2007-10-16,3599.001501634618
2007-10-17,3574.9205925393435
2007-10-18,3566.8544182432415
2007-10-19,3561.558664433726
2007-10-22,3499.430930548639
2007-10-23,3523.741538316975
2007-10-24,3519.246408486125
2007-10-25,3545.72630847458
2007-10-26,3572.3544280616743
2007-10-29,3666.12029294841
2007-10-30,3636.3220836502687
2007-10-31,3599.2222994211975
2007-11-01,3604.0245583808096
2007-11-02,3504.2376942296505
2007-11-05,3426.2973506638277
2007-11-06,3423.6571877146666
2007-11-07,3412.3339699481653
2007-11-08,3309.579062596461
2007-11-09,3349.5992130721907
2007-11-12,3268.6862222946834
2007-11-13,3252.4689257002487
2007-11-14,3324.1252464120103
2007-11-15,3315.249548590201
2007-11-16,3236.8534415762992
2007-11-19,3187.9297379415443
2007-11-20,3153.9824839775943
2007-11-21,3057.489970092297
2007-11-22,3060.2445676045645
2007-11-23,3082.272823326246
2007-11-26,3168.5627874558445
2007-11-27,3114.8232436279445
2007-11-28,3115.824090531268
2007-11-29,3197.1782692657675
2007-11-30,3252.9603741304477
2007-12-03,3253.0141334123005
2007-12-04,3250.693683796043
2007-12-05,3298.760618163316
2007-12-06,3332.6928179400097
2007-12-07,3334.3648769896613
2007-12-10,3286.005514192546
2007-12-11,3338.9648629295734
2007-12-12,3287.8807035492077
2007-12-13,3240.728972523938
2007-12-14,3240.2056748127247
2007-12-17,3170.1155900286535
2007-12-18,3142.1721798371805
2007-12-19,3183.6510011100227
2007-12-20,3161.878315164884
2007-12-21,3207.5861667192607
2007-12-24,3252.4306234824585
2007-12-25,3263.509843032757
2007-12-26,3231.160599379252
2007-12-27,3239.87307668511
2007-12-28,3209.544622049768
2007-12-31,3257.517519434763
2008-01-01,3257.517519434763
2008-01-02,3166.545333086684
2008-01-03,3122.6457183821217
2008-01-04,3142.509448726579
2008-01-07,3067.593096769624
2008-01-08,3092.963484192919
2008-01-09,3151.365478392937
2008-01-10,3104.585254294615
2008-01-11,3079.5028744718393
2008-01-14,3080.789445780436
2008-01-15,3112.1292317111606
2008-01-16,3045.610776368594
2008-01-17,3049.3005616793894
2008-01-18,3071.3411525859774
2008-01-21,3028.701977403311
2008-01-22,2815.6441610658812
2008-01-23,2859.861633024899
2008-01-24,2866.596114892029
2008-01-25,2958.284356422712
2008-01-28,2852.943627724272
2008-01-29,2897.0202933900478
2008-01-30,2878.037995996765
2008-01-31,2892.331177971935
2008-02-01,2940.7333175145036
2008-02-04,2975.3734232876386
2008-02-05,3020.8421941893857
2008-02-06,2978.2912018127618
2008-02-07,3008.2810112858365
2008-02-08,3012.7645577419585
2008-02-11,2969.0114011271257
2008-02-12,2946.5968395191935
2008-02-13,2974.4303133957487
2008-02-14,3060.499912489074
2008-02-15,3039.4152793204084
2008-02-18,3036.424972472902
2008-02-19,3062.629938351191
2008-02-20,3036.378946144977
2008-02-21,3060.1937163906223
2008-02-22,3044.0674871220967
2008-02-25,3088.151833617625
2008-02-26,3097.90216631314
2008-02-27,3108.685378468137
2008-02-28,3094.1394137273246
2008-02-29,3061.2128802264233
2008-03-03,2983.9970500933673
2008-03-04,3014.163277138154
2008-03-05,3002.0494875030167
2008-03-06,3044.1799125670846
2008-03-07,2984.772141876164
2008-03-10,2901.07862849452
2008-03-11,2944.867906087706
2008-03-12,2939.0576334404673
2008-03-13,2833.6760426708784
2008-03-14,2800.979215908992
2008-03-17,2683.424782784415
2008-03-18,2699.3495280838997
2008-03-19,2772.5169099359255
2008-03-20,2818.254984508088
2008-03-21,2872.728540851504
2008-03-24,2980.243881496467
2008-03-25,2979.621099372609
2008-03-26,2944.7637373353455
2008-03-27,2883.9512105772956
2008-03-28,2897.5567422636427
2008-03-31,2868.6593999025395
2008-04-01,2898.6692108561165
2008-04-02,2965.2391552146582
2008-04-03,2959.9416786328634
2008-04-04,2936.460713338716
2008-04-07,2964.473378284669
2008-04-08,2940.047982122345
2008-04-09,2910.544547952083
2008-04-10,2964.1726453578426
2008-04-11,2986.5685965406715
2008-04-14,2955.823552290456
2008-04-15,2976.9840207633756
2008-04-16,2988.263860027439
2008-04-17,3023.7197836263003
2008-04-18,3032.02622986604
2008-04-21,3017.758818673306
2008-04-22,2998.7744094582267
2008-04-23,3023.3377802885407
2008-04-24,3069.145881067132
2008-04-25,3073.680802254402
2008-04-28,3112.5158156641623
2008-04-29,3080.0761311928964
2008-04-30,3091.327020259253
2008-05-01,3115.0951836160193
2008-05-02,3158.866782989801
2008-05-05,3122.109321889028
2008-05-06,3108.478867630456
2008-05-07,3128.382030661341
2008-05-08,3060.1469648382345
2008-05-09,3045.5814492766126
2008-05-12,3027.9670003388433
2008-05-13,3076.7029367884575
2008-05-14,3066.066103063711
2008-05-15,3111.790604643744
2008-05-16,3139.4895714110953
2008-05-19,3180.945860050263
2008-05-20,3096.8566189806666
2008-05-21,3059.18923651861
2008-05-22,3051.250720955717
2008-05-23,2992.1073725186784
2008-05-26,2949.683103044534
2008-05-27,2980.9338331135173
2008-05-28,2973.684270370837
2008-05-29,3011.2554508290445
2008-05-30,3005.6031129647195
2008-06-02,3041.6740849737052
2008-06-03,3002.2624675314673
2008-06-04,3006.68927446601
2008-06-05,3000.1715578562184
2008-06-06,2975.8118872771483
2008-06-09,2924.571931552607
2008-06-10,2893.9468797840454
2008-06-11,2886.6407137318783
2008-06-12,2843.633775477605
2008-06-13,2857.91707478431
2008-06-16,2874.085789673805
2008-06-17,2883.2775223624244
2008-06-18,2885.9216146101726
2008-06-19,2828.1287957629265
2008-06-20,2785.269487763105
2008-06-23,2798.5054346101224
2008-06-24,2754.5979569370784
2008-06-25,2798.9190383443542
2008-06-26,2757.5541571722565
2008-06-27,2697.997792134791
2008-06-30,2709.1689843321456
2008-07-01,2690.802925784225
2008-07-02,2635.64525775072
2008-07-03,2627.583242687234
2008-07-04,2590.212669040153
2008-07-07,2630.8190439781097
2008-07-08,2552.698232147406
2008-07-09,2586.1427261151325
2008-07-10,2586.431331099952
2008-07-11,2616.729200859272
2008-07-14,2584.2335939050777
2008-07-15,2479.743040142402
