Date,RUSSIA VALUE WEIGHTED
2003-04-04,6010.632468345579
2003-04-07,6092.961568071197
2003-04-08,6128.493588346042
2003-04-09,6156.214362086443
2003-04-10,6104.30005355899
2003-04-11,6155.967016345441
2003-04-14,6272.442629798311
2003-04-15,6392.019469616183
2003-04-16,6437.608296136761
2003-04-17,6474.714675334061
2003-04-18,6660.563807310914
2003-04-21,6940.936659894919
2003-04-22,6933.91712588249
2003-04-23,7098.581839073168
2003-04-24,6927.786343545753
2003-04-25,7089.629271655168
2003-04-28,7342.572158483916
2003-04-29,7231.919229494783
2003-04-30,7094.105905585049
2003-05-01,7092.817434697027
2003-05-02,7088.952022032961
2003-05-05,7279.018740542882
2003-05-06,7198.990287065358
2003-05-07,7135.239225281601
2003-05-08,7022.967670840695
2003-05-09,7041.044607417486
2003-05-12,7171.9915232187905
2003-05-13,7326.269964620182
2003-05-14,7401.9742948110315
2003-05-15,7464.0546297273195
2003-05-16,7596.9745263987925
2003-05-19,7774.402362663648
2003-05-20,7509.049708631434
2003-05-21,7446.498264169385
2003-05-22,7668.7718741551025
2003-05-23,7776.343776760265
2003-05-26,7917.681632092176
2003-05-27,7959.748511234582
2003-05-28,8129.389426559531
2003-05-29,8064.775738273017
2003-05-30,8093.731271380296
2003-06-02,7920.942720897556
2003-06-03,8002.77632483022
2003-06-04,8001.231415376821
2003-06-05,8003.980877464543
2003-06-06,8115.137808942821
2003-06-09,8155.638446019039
2003-06-10,8028.523673911967
2003-06-11,8063.652695608713
2003-06-12,8065.538522378039
2003-06-13,8063.275530254848
2003-06-16,8468.877923654254
2003-06-17,8678.898774038831
2003-06-18,8593.245920880716
2003-06-19,8361.487809661385
2003-06-20,8408.505456789286
2003-06-23,8397.572148635829
2003-06-24,8419.565500885987
2003-06-25,8590.846093239348
2003-06-26,8507.952954435468
2003-06-27,8556.281508286751
2003-06-30,8637.893938888255
2003-07-01,8625.016587106586
2003-07-02,8886.902989063325
2003-07-03,8689.476395440812
2003-07-04,8798.22921332728
2003-07-07,8909.121871117
2003-07-08,8826.000771274754
2003-07-09,8352.864650839814
2003-07-10,8038.7065220188615
2003-07-11,7884.11750863127
2003-07-14,8092.093166596423
2003-07-15,8138.730902486275
2003-07-16,7707.900042640281
2003-07-17,7331.854334261794
2003-07-18,7555.951204302669
2003-07-21,7678.096561323432
2003-07-22,7889.843371988797
2003-07-23,7797.208493691686
2003-07-24,7959.055006895837
2003-07-25,8035.792563130235
2003-07-28,7972.281329815464
2003-07-29,7824.624219480445
2003-07-30,7860.6834879483495
2003-07-31,8024.162641876061
2003-08-01,7913.4570225049065
2003-08-04,7973.759267587825
2003-08-05,8022.98563331439
2003-08-06,8046.6041799843715
2003-08-07,8167.205705115874
2003-08-08,8137.30025508525
2003-08-11,8266.996924108376
2003-08-12,8284.059076968957
2003-08-13,8489.252759369507
2003-08-14,8536.232648748537
2003-08-15,8766.87538650975
2003-08-18,9011.138431378411
2003-08-19,9048.696425577336
2003-08-20,8827.632116863484
2003-08-21,9019.273633811632
2003-08-22,9033.618931363802
2003-08-25,9028.839526725083
2003-08-26,8838.588619999053
2003-08-27,8829.237367085345
2003-08-28,8950.653617137423
2003-08-29,9061.549183439263
2003-09-01,9163.851857060856
2003-09-02,9220.407688478988
2003-09-03,9162.557596267303
2003-09-04,9172.892456807913
2003-09-05,9009.456396183074
2003-09-08,8889.421145513086
2003-09-09,8985.25308961898
2003-09-10,8990.361056049971
2003-09-11,9023.56834644514
2003-09-12,9081.77762228566
2003-09-15,9228.057788968594
2003-09-16,9308.408016771744
2003-09-17,9206.93139262545
2003-09-18,9292.575545983424
2003-09-19,9143.741967172456
2003-09-22,9101.876425398732
2003-09-23,9335.303300722904
2003-09-24,9489.59592001792
2003-09-25,9414.784486645163
2003-09-26,9473.25555385024
2003-09-29,9709.69561290864
2003-09-30,9815.354201720504
2003-10-01,9931.753730353634
2003-10-02,10206.432012503921
2003-10-03,10376.982491773153
2003-10-06,10491.806302598528
2003-10-07,10860.477794805123
2003-10-08,11321.292615592942
2003-10-09,11228.151230313899
2003-10-10,11014.6933123676
2003-10-13,11083.108115960616
2003-10-14,11460.986181150873
2003-10-15,11164.83379091879
2003-10-16,11357.615402420097
2003-10-17,11541.972863852401
2003-10-20,11414.779460220092
2003-10-21,10985.294435388198
2003-10-22,10562.331391652302
2003-10-23,10466.457551066536
2003-10-24,10584.120291445975
2003-10-27,9697.630547090761
2003-10-28,10043.916199259202
2003-10-29,9917.36018569959
2003-10-30,9000.498692170948
2003-10-31,9349.713838391115
2003-11-03,10000.121693516749
2003-11-04,10192.446315891337
2003-11-05,10084.15153788459
2003-11-06,9977.310688871763
2003-11-07,9976.325869577258
2003-11-10,10034.422954109525
2003-11-11,9710.324960265958
2003-11-12,9590.429707585545
2003-11-13,9699.764942436317
2003-11-14,9630.070858553127
2003-11-17,9396.077582341533
2003-11-18,9135.647041284668
2003-11-19,8879.944869622603
2003-11-20,9055.407119424084
2003-11-21,9383.488177033076
2003-11-24,9570.168017546635
2003-11-25,9745.367221628841
2003-11-26,10026.551675554267
2003-11-27,10003.91513611071
2003-11-28,9962.19164814766
2003-12-01,9901.181787424095
2003-12-02,10017.6318685206
2003-12-03,10293.297354443539
2003-12-04,10248.033690752896
2003-12-05,10042.477828021749
2003-12-08,10123.856030117518
2003-12-09,10317.171751461072
2003-12-10,10237.53603041281
2003-12-11,10258.44913635939
2003-12-12,10262.145421759144
2003-12-15,10395.20357211425
2003-12-16,10212.864567921584
2003-12-17,10118.389010316327
2003-12-18,10227.745719813944
2003-12-19,10496.240592269962
2003-12-22,10643.135471935762
2003-12-23,10563.399599190378
2003-12-24,10593.687427294995
2003-12-25,10571.841211114994
2003-12-26,10582.532534764305
2003-12-29,10628.758038142396
2003-12-30,10625.216299112102
2003-12-31,10650.824106152397
2004-01-01,10650.824106152397
2004-01-02,10650.824106152397
2004-01-05,11109.639662864007
2004-01-06,11215.78777838921
2004-01-07,11246.590156720478
2004-01-08,11110.303071510207
2004-01-09,11329.995546737106
2004-01-12,11232.760051458152
2004-01-13,11158.803843410526
2004-01-14,11214.428928840864
2004-01-15,10978.241022192216
2004-01-16,11087.278729701922
2004-01-19,11116.070967795064
2004-01-20,11270.43466871133
2004-01-21,11356.986984942125
2004-01-22,11477.183302579135
2004-01-23,11783.18314576125
2004-01-26,11730.224343457823
2004-01-27,11675.398766926084
2004-01-28,11599.862808049107
2004-01-29,11693.838809784254
2004-01-30,11503.135057505044
2004-02-02,11417.21754093612
2004-02-03,11491.154388829385
2004-02-04,11635.623019150482
2004-02-05,11580.63496689665
2004-02-06,11417.796733098014
2004-02-09,11537.427309912195
2004-02-10,11475.558630104806
2004-02-11,11594.37893858804
2004-02-12,11857.028125076264
2004-02-13,11982.04354041996
2004-02-16,11927.132582735785
2004-02-17,12091.702791364512
2004-02-18,12091.390753731963
2004-02-19,11986.511155458707
2004-02-20,12076.688311810429
2004-02-23,12076.688311810429
2004-02-24,11983.070592045293
2004-02-25,12138.445110847013
2004-02-26,12333.286157079607
2004-02-27,12424.730843126412
2004-03-01,12752.281517052432
2004-03-02,12790.940812742594
2004-03-03,12490.684876257588
2004-03-04,12633.665579065068
2004-03-05,12753.880612401805
2004-03-08,12779.523104499405
2004-03-09,13082.047848995586
2004-03-10,12830.175147098491
2004-03-11,12619.008694075497
2004-03-12,12597.511168796755
2004-03-15,12668.239506182377
2004-03-16,12745.678598368835
2004-03-17,13122.038208042924
2004-03-18,13282.0905855452
2004-03-19,13542.758667707578
2004-03-22,13360.330235502468
2004-03-23,13346.850363395462
2004-03-24,13121.965275589675
2004-03-25,13116.36173517551
2004-03-26,13279.712361910395
2004-03-29,13455.153517276209
2004-03-30,13641.524864817848
2004-03-31,13898.141904491686
2004-04-01,13888.048374568423
2004-04-02,14070.982421924784
2004-04-05,14227.75920285978
2004-04-06,13942.22026723355
2004-04-07,14192.171110541214
2004-04-08,14508.777887197626
2004-04-09,14605.125052452448
2004-04-12,14649.949933070027
2004-04-13,14216.18801305061
2004-04-14,13724.017232083437
2004-04-15,13778.630503153025
2004-04-16,13522.856681660514
2004-04-19,13456.730047964727
2004-04-20,13420.308570764219
2004-04-21,12960.203880554825
2004-04-22,12624.008994430376
2004-04-23,12560.163494225502
2004-04-26,12795.39648363666
2004-04-27,12465.836350905964
2004-04-28,12553.911875796493
2004-04-29,11888.937471502786
2004-04-30,11850.810463507702
2004-05-03,11850.810463507702
2004-05-04,11885.348453483213
2004-05-05,12240.59659352865
2004-05-06,12345.892708592293
2004-05-07,11640.943326744911
2004-05-10,11572.114046722287
2004-05-11,11267.769729426878
2004-05-12,11539.861980531376
2004-05-13,11537.60802831336
2004-05-14,11554.89659812619
2004-05-17,11927.468777084167
2004-05-18,11870.49612708996
2004-05-19,12150.495624069348
2004-05-20,12159.48404837674
2004-05-21,12147.416955317372
2004-05-24,12350.630365060904
2004-05-25,12031.601193667644
2004-05-26,12335.374973758297
2004-05-27,12101.702432365186
2004-05-28,11497.437549934208
2004-05-31,11482.568114166324
2004-06-01,10913.707061139168
2004-06-02,11242.27352569323
2004-06-03,11322.679292562992
2004-06-04,11146.898308590213
2004-06-07,11390.823093087125
2004-06-08,11507.689575326402
2004-06-09,11599.059966238116
2004-06-10,11221.425352344984
2004-06-11,11012.747193663283
2004-06-14,11010.860124419267
2004-06-15,10497.96989983187
2004-06-16,10307.601848289369
2004-06-17,11584.658726534604
2004-06-18,11836.65109846292
2004-06-21,12208.668929608471
2004-06-22,11969.485539931116
2004-06-23,11853.495934629142
2004-06-24,11744.169148645515
2004-06-25,11749.460606637227
2004-06-28,11520.197068482783
2004-06-29,11219.577117417273
2004-06-30,11376.791253912861
2004-07-01,11408.595489240412
2004-07-02,10799.829027687681
2004-07-05,10697.025529064844
2004-07-06,10805.420201388986
2004-07-07,11104.220383857519
2004-07-08,11094.662695391493
2004-07-09,11023.60715667472
2004-07-12,11193.984860207433
2004-07-13,11574.472043624613
2004-07-14,11548.05750562502
2004-07-15,11579.757415150056
2004-07-16,11552.175899211983
2004-07-19,11805.42269203501
2004-07-20,11250.618466168995
2004-07-21,10875.961528790802
2004-07-22,10337.178311407739
2004-07-23,10681.16957977322
2004-07-26,10243.412554181778
2004-07-27,10137.094547383922
2004-07-28,9462.125932878092
2004-07-29,9691.967672620549
2004-07-30,10036.710484879273
2004-08-02,10178.247197669176
2004-08-03,10252.929781424538
2004-08-04,10290.138851938664
2004-08-05,10249.91026562758
2004-08-06,10089.687338201999
2004-08-09,10379.02530133718
2004-08-10,10133.54447131144
2004-08-11,9980.704182871452
2004-08-12,10078.677142102704
2004-08-13,10496.499999401944
2004-08-16,10605.92911216007
2004-08-17,10623.444805377952
2004-08-18,10310.924502074817
2004-08-19,10387.451937821654
2004-08-20,10470.4415042347
2004-08-23,10367.724518748884
2004-08-24,10548.799686328673
2004-08-25,10583.839440539607
2004-08-26,10718.702149048082
2004-08-27,10951.72679568646
2004-08-30,10951.646925623189
2004-08-31,11120.08859678861
2004-09-01,11067.338868259594
2004-09-02,11065.375162489123
2004-09-03,11131.552282933513
2004-09-06,11305.032063843893
2004-09-07,11300.747867847987
2004-09-08,11254.080731336562
2004-09-09,11370.519560903771
2004-09-10,11433.421240823445
2004-09-13,11472.125936639197
2004-09-14,11559.053945861955
2004-09-15,11561.895038016215
2004-09-16,11577.39881432208
2004-09-17,11552.038251503696
2004-09-20,11539.043141557948
2004-09-21,11800.931010898215
2004-09-22,11882.491958289405
2004-09-23,11883.301870399153
2004-09-24,11904.507109560269
2004-09-27,11949.194661877029
2004-09-28,11975.708476042542
2004-09-29,11955.115680312441
2004-09-30,11966.689671300093
2004-10-01,12342.807818670311
2004-10-04,12712.87650773495
2004-10-05,12888.444268011444
2004-10-06,12963.392112192949
2004-10-07,13158.886107996172
2004-10-08,13232.735327083363
2004-10-11,13195.339784661473
2004-10-12,12711.167953678127
2004-10-13,12523.52610203082
2004-10-14,12487.799718157208
2004-10-15,12404.384052712956
2004-10-18,12545.855696798737
2004-10-19,12547.953532363077
2004-10-20,11859.597087204467
2004-10-21,11866.523906129169
2004-10-22,12116.045654166444
2004-10-25,12142.229006244097
2004-10-26,12299.961441678144
2004-10-27,12575.638588738328
2004-10-28,12324.391422410927
2004-10-29,12460.250431016164
2004-11-01,12429.51442680063
2004-11-02,12181.246472367766
2004-11-03,12220.019453822622
2004-11-04,12303.34313945391
2004-11-05,12470.030467549414
2004-11-08,12480.406591238327
2004-11-09,12583.694329111713
2004-11-10,12380.380529625418
2004-11-11,12316.489699997519
2004-11-12,12446.993639237096
2004-11-15,12403.18429021277
2004-11-16,12405.466746771699
2004-11-17,12512.19645773612
2004-11-18,12689.61736071866
2004-11-19,12133.973907139485
2004-11-22,12165.560784773867
2004-11-23,11923.147167310146
2004-11-24,11794.018503392143
2004-11-25,11467.797489497627
2004-11-26,11453.69743899833
2004-11-29,11450.197420877848
2004-11-30,11400.135283237492
2004-12-01,10990.712176361863
2004-12-02,11106.481789730293
2004-12-03,10681.442812677744
2004-12-06,10927.688945869675
2004-12-07,11275.706055376726
2004-12-08,10606.800973840092
2004-12-09,10199.006300725148
2004-12-10,9888.705187725665
2004-12-13,9891.584357414344
2004-12-14,10013.458176049902
2004-12-15,10014.629284260465
2004-12-16,10249.952188162053
2004-12-17,9708.055404685523
2004-12-20,9257.942149211498
2004-12-21,9718.521819776659
2004-12-22,9624.115097309816
2004-12-23,10506.797094541162
2004-12-24,10628.245934869727
2004-12-27,10970.318455059132
2004-12-28,10439.731515830797
2004-12-29,10185.629636271166
2004-12-30,10288.780518615089
2004-12-31,10406.990970447832
2005-01-03,10406.990970447832
2005-01-04,10380.471970760816
2005-01-05,10380.471970760816
2005-01-06,10377.592765080512
2005-01-07,10378.95659935013
2005-01-10,10377.441227939444
2005-01-11,10282.700240345654
2005-01-12,10271.701021511815
2005-01-13,10268.445291697439
2005-01-14,10435.74777204939
2005-01-17,10485.307220548768
2005-01-18,10273.222720438265
2005-01-19,10229.439562554375
2005-01-20,10020.188020510906
2005-01-21,10106.224117029387
2005-01-24,10278.594867133786
2005-01-25,10216.577296800733
2005-01-26,10136.640261136745
2005-01-27,10288.986364625034
2005-01-28,10505.463259002929
2005-01-31,10704.807937175608
2005-02-01,10745.039440525197
2005-02-02,10872.8140346655
2005-02-03,10923.22929033777
2005-02-04,10884.402138343712
2005-02-07,10900.088567082024
2005-02-08,10893.442047028086
2005-02-09,10912.05183578057
2005-02-10,10836.606397526295
2005-02-11,10842.767960852821
2005-02-14,10811.23027289762
2005-02-15,10883.378605758062
2005-02-16,10964.049023173338
2005-02-17,11036.553360542492
2005-02-18,11070.067008849464
2005-02-21,11198.601554427172
2005-02-22,11164.867746391787
2005-02-23,11160.576879567145
2005-02-24,11549.072293587411
2005-02-25,11693.18942642277
2005-02-28,11956.517310387188
2005-03-01,11828.870253861047
2005-03-02,11652.544894524706
2005-03-03,11596.072510403947
2005-03-04,11700.354352432556
2005-03-07,11826.206364575168
2005-03-08,11826.206364575168
2005-03-09,11887.7145681993
2005-03-10,11737.08438661974
2005-03-11,11734.011294897107
2005-03-14,11622.70478676024
2005-03-15,11639.126760630652
2005-03-16,11194.576245976996
2005-03-17,11285.675969535285
2005-03-18,11309.587356573267
2005-03-21,11112.934412408258
2005-03-22,11200.541460292972
2005-03-23,10988.69807866469
2005-03-24,11260.389052016064
2005-03-25,11450.368814071837
2005-03-28,11359.217189554633
2005-03-29,11232.440915590625
2005-03-30,11082.856511734562
2005-03-31,11151.918663378956
2005-04-01,11364.620693616911
2005-04-04,11525.491173979162
2005-04-05,11569.055637055055
2005-04-06,11917.049314750973
2005-04-07,11964.280160068904
2005-04-08,12138.992844113498
2005-04-11,11842.343726445812
2005-04-12,11775.217391336762
2005-04-13,11869.258860729813
2005-04-14,11638.561852455325
2005-04-15,11553.301689609221
2005-04-18,11304.410612366652
2005-04-19,11269.732203372549
2005-04-20,11323.751220422326
2005-04-21,11466.626786343257
2005-04-22,11550.815489879826
2005-04-25,11572.693273682598
2005-04-26,11548.208952333835
2005-04-27,11401.407332457235
2005-04-28,11326.835250752567
2005-04-29,11359.894536544492
2005-05-02,11359.894536544492
2005-05-03,11323.030874457743
2005-05-04,11330.228686558863
2005-05-05,11347.31751895359
2005-05-06,11333.67137945989
2005-05-09,11334.25830302139
2005-05-10,11339.248542783083
2005-05-11,11221.597349430363
2005-05-12,10944.494828819894
2005-05-13,10868.563472340109
2005-05-16,10747.130321496237
2005-05-17,10917.064943399871
2005-05-18,11136.450508520767
2005-05-19,11138.806308172007
2005-05-20,11145.430442295261
2005-05-23,11181.010166923243
2005-05-24,11614.33573987419
2005-05-25,11557.478259773106
2005-05-26,11595.533363658255
2005-05-27,11603.311713743613
2005-05-30,11507.926370276775
2005-05-31,11627.352431602822
2005-06-01,11501.50274459675
2005-06-02,11620.877135054037
2005-06-03,11620.951954913824
2005-06-06,11628.170014672363
2005-06-07,11581.035876006003
2005-06-08,11587.571011214668
2005-06-09,11578.3360337869
2005-06-10,11658.239968206306
2005-06-13,11676.982744582607
2005-06-14,11825.255975532888
2005-06-15,11751.092779984358
2005-06-16,11637.147583719912
2005-06-17,11797.344558207818
2005-06-20,11852.361454511052
2005-06-21,11827.183198034674
2005-06-22,11958.418692112318
2005-06-23,12018.794424731788
2005-06-24,11998.252501350973
2005-06-27,11958.949364247517
2005-06-28,11980.937259276467
2005-06-29,11959.84596528269
2005-06-30,12139.00078199615
2005-07-01,12384.13657041076
2005-07-04,12449.659219286004
2005-07-05,12455.131182491057
2005-07-06,12848.070056965847
2005-07-07,12780.43270099458
2005-07-08,12996.258965020763
2005-07-11,12997.027481850491
2005-07-12,13001.606008890012
2005-07-13,13109.632615649793
2005-07-14,13027.597369027928
2005-07-15,12863.349296216553
2005-07-18,12764.543667876804
2005-07-19,12816.29982560524
2005-07-20,13109.93397547211
2005-07-21,13015.598381413494
2005-07-22,13227.940964535268
2005-07-25,13260.20582533307
2005-07-26,13159.578982828127
2005-07-27,13249.460869925997
2005-07-28,13513.849223254485
2005-07-29,13505.558607880133
2005-08-01,13590.516468490596
2005-08-02,13812.536678648083
2005-08-03,13651.781881308705
2005-08-04,13850.607048570902
2005-08-05,14008.767520975054
2005-08-08,14187.043349066085
2005-08-09,14328.942956851446
2005-08-10,14399.000371739923
2005-08-11,14135.80749669034
2005-08-12,14065.776830116918
2005-08-15,14248.892983175423
2005-08-16,14818.115085481824
2005-08-17,14963.748004355131
2005-08-18,14756.40900740386
2005-08-19,15000.071107932035
2005-08-22,15069.265951566014
2005-08-23,15116.798926457184
2005-08-24,15125.724143049672
2005-08-25,15255.88036800455
2005-08-26,15433.433297913714
2005-08-29,15546.31646232962
2005-08-30,15591.113992085275
2005-08-31,15740.053955319843
2005-09-01,15906.91287142815
2005-09-02,16194.253612817749
2005-09-05,16176.34093016452
2005-09-06,15669.435838962512
2005-09-07,15350.848228876694
2005-09-08,15606.918245190345
2005-09-09,16075.399626475806
2005-09-12,15978.339028777527
2005-09-13,15855.45061745939
2005-09-14,15880.403856558301
2005-09-15,16274.931136759595
2005-09-16,16758.330673749544
2005-09-19,17387.790707366163
2005-09-20,17304.400118021415
2005-09-21,17838.507111177896
2005-09-22,17896.542553346302
2005-09-23,17857.30187260232
2005-09-26,17578.894586566617
2005-09-27,18203.4825677671
2005-09-28,18219.432468915904
2005-09-29,18319.23413069421
2005-09-30,18690.172693564502
2005-10-03,19452.988394343145
2005-10-04,19554.98518413525
2005-10-05,18630.490535356337
2005-10-06,17513.64532123349
2005-10-07,17398.41535620551
2005-10-10,17813.472723412804
2005-10-11,18445.09932688979
2005-10-12,17699.329787266524
2005-10-13,17087.31081479649
2005-10-14,16632.150419348025
2005-10-17,16855.307040743664
2005-10-18,16997.053058980222
2005-10-19,16216.651322422143
2005-10-20,16280.833225242404
2005-10-21,16496.787265821567
2005-10-24,17031.05105020724
2005-10-25,16869.66778660005
2005-10-26,17026.048697546936
2005-10-27,16650.793686637862
2005-10-28,16921.91535052567
2005-10-31,17482.027633085127
2005-11-01,17497.720778838284
2005-11-02,18019.141411950535
2005-11-03,18184.84411691978
2005-11-04,18178.806193996836
2005-11-07,18062.223223296416
2005-11-08,18042.025455153933
2005-11-09,18153.498052631072
2005-11-10,17800.704835139444
2005-11-11,17749.83016510764
2005-11-14,18082.70295493785
2005-11-15,17856.501370506838
2005-11-16,17867.268479315233
2005-11-17,18371.875732508346
2005-11-18,18343.989086020083
2005-11-21,18563.78676272051
2005-11-22,18444.83104780854
2005-11-23,18486.62951749702
2005-11-24,18750.254660122682
2005-11-25,18874.514302144693
2005-11-28,18869.280073241578
2005-11-29,18832.800024203007
2005-11-30,18860.056302953664
2005-12-01,19257.174890809933
2005-12-02,19436.83254124045
2005-12-05,19464.292849489822
2005-12-06,19472.00807341926
2005-12-07,19543.918960080573
2005-12-08,19488.417185442187
2005-12-09,19591.024390108898
2005-12-12,19814.49078631792
2005-12-13,19796.19074830712
2005-12-14,19937.43628975138
2005-12-15,19814.535978718162
2005-12-16,19877.12603542806
2005-12-19,19898.81896425531
2005-12-20,19812.5994431194
2005-12-21,19893.34368870489
2005-12-22,20158.808344000754
2005-12-23,20056.236746480747
2005-12-26,20045.359181896747
2005-12-27,19934.580129511472
2005-12-28,19794.820756644753
2005-12-29,19880.728400484848
2005-12-30,19911.520357249716
2006-01-02,19911.520357249716
2006-01-03,20013.649051163233
2006-01-04,20090.923990324223
2006-01-05,20128.728885101198
2006-01-06,20124.315170197013
2006-01-09,20167.689807539453
2006-01-10,21366.04837834656
2006-01-11,21579.406227649182
2006-01-12,22189.352496675565
2006-01-13,22054.19610740586
2006-01-16,23017.399473155932
2006-01-17,22766.502741457145
2006-01-18,22523.044653762732
2006-01-19,23258.21984396548
2006-01-20,23771.44185405827
2006-01-23,23639.302783753323
2006-01-24,23829.413932890853
2006-01-25,24110.57046010213
2006-01-26,24173.510124259083
2006-01-27,24876.625723429017
2006-01-30,23960.439342625283
2006-01-31,23731.398225854737
2006-02-01,24142.37089308121
2006-02-02,23913.087635836124
2006-02-03,23357.672279831328
2006-02-06,23862.522986601878
2006-02-07,23819.327146374846
2006-02-08,23944.566971629094
2006-02-09,24387.509835768487
2006-02-10,24185.907833264217
2006-02-13,24243.398959668753
2006-02-14,24114.801794754232
2006-02-15,24242.81952832029
2006-02-16,24359.826633080585
2006-02-17,25207.492282640214
2006-02-20,25994.17164167299
2006-02-21,25703.153725292963
2006-02-22,26116.26694221156
2006-02-23,26137.200190565978
2006-02-24,26148.381458238815
2006-02-27,27071.484215003104
2006-02-28,25694.416899306936
2006-03-01,25804.6552802188
2006-03-02,26230.43043315915
2006-03-03,26630.73940681777
2006-03-06,26345.43414277128
2006-03-07,24689.448106978525
2006-03-08,24598.067388369964
2006-03-09,24161.021350303996
2006-03-10,23937.070903442975
2006-03-13,24826.832040287205
2006-03-14,24286.89647867299
2006-03-15,24803.94622750658
2006-03-16,24829.26659281934
2006-03-17,25534.51458840263
2006-03-20,25426.351715000772
2006-03-21,25041.78019282378
2006-03-22,25302.45606290909
2006-03-23,25812.82275412218
2006-03-24,25448.266133554094
2006-03-27,25611.438559400845
2006-03-28,25302.356545295734
2006-03-29,24911.284140527165
2006-03-30,25744.096219015682
2006-03-31,25892.24299255646
2006-04-03,26231.71955300333
2006-04-04,26159.98723844648
2006-04-05,26603.147882931244
2006-04-06,26786.202822173364
2006-04-07,27282.519773659365
2006-04-10,27602.1346584625
2006-04-11,27710.298922900674
2006-04-12,27960.03204228627
2006-04-13,27463.759625851842
2006-04-14,27713.602044491152
2006-04-17,28279.516880760006
2006-04-18,28678.114217270842
2006-04-19,28934.769546685413
2006-04-20,29029.544529581628
2006-04-21,29005.50287367447
2006-04-24,29059.54224072644
2006-04-25,29041.687010048525
2006-04-26,29477.819829930908
2006-04-27,28328.331300821224
2006-04-28,28920.13511223699
2006-05-01,28925.99923923423
2006-05-02,29953.727989680563
2006-05-03,30093.664957131103
2006-05-04,30189.668919057443
2006-05-05,30341.048770182817
2006-05-08,30586.395114829895
2006-05-09,30567.22639573538
2006-05-10,30224.03765009518
2006-05-11,29819.67563762647
2006-05-12,29199.553463440072
2006-05-15,27372.55574251764
2006-05-16,27307.330316317908
2006-05-17,26463.155991056865
2006-05-18,25526.10535066467
2006-05-19,24757.202566618693
2006-05-22,22382.686689601014
2006-05-23,24591.938735090233
2006-05-24,23788.573530417394
2006-05-25,24850.06977928682
2006-05-26,26379.068235713275
2006-05-29,25978.794291975737
2006-05-30,25753.894742787194
2006-05-31,25126.675385116952
2006-06-01,25136.07102396911
2006-06-02,26478.500845502924
2006-06-05,26548.10375353417
2006-06-06,24962.083053967617
2006-06-07,24300.699760769472
2006-06-08,22807.5459065724
2006-06-09,22953.76951738527
2006-06-12,22900.505823642623
2006-06-13,20604.48916942954
2006-06-14,21686.541954304692
2006-06-15,22956.685888164484
2006-06-16,22695.52911059206
2006-06-19,22792.43855164252
2006-06-20,22992.746207568365
2006-06-21,23064.707947858336
2006-06-22,22856.54432491387
2006-06-23,22725.80490472544
2006-06-26,22712.461590863277
2006-06-27,23710.98282113837
2006-06-28,23863.700215353627
2006-06-29,24767.262832452197
2006-06-30,25569.491082902765
2006-07-03,25923.2314253533
2006-07-04,26201.771229450427
2006-07-05,25307.764459199327
2006-07-06,25978.361600797383
2006-07-07,25936.91312925066
2006-07-10,26007.99490304186
2006-07-11,25936.44120811472
2006-07-12,26017.904649516964
2006-07-13,24840.92041068615
2006-07-14,24831.128847467484
2006-07-17,24521.528428210717
2006-07-18,24533.40662629881
2006-07-19,25205.710586045094
2006-07-20,25289.420927694897
2006-07-21,25130.386383937603
2006-07-24,25323.44119429214
2006-07-25,25484.563635930645
2006-07-26,25520.42903120196
2006-07-27,26527.061702387924
2006-07-28,26365.461458417765
2006-07-31,26320.38350038375
2006-08-01,26063.05873539138
2006-08-02,26752.000802471244
2006-08-03,27028.8860286462
2006-08-04,27711.08119155139
2006-08-07,27606.658997128263
2006-08-08,27501.97845454592
2006-08-09,28125.412136508414
2006-08-10,27689.78277169666
2006-08-11,28351.121284372628
2006-08-14,28138.230825477072
2006-08-15,27903.08186205057
2006-08-16,28084.48802056307
2006-08-17,27729.419707645066
2006-08-18,26691.020399713932
2006-08-21,27156.162665116153
2006-08-22,27705.285091768746
2006-08-23,27955.47243170458
2006-08-24,27673.207793918322
2006-08-25,27779.83218141737
2006-08-28,27677.216588237065
2006-08-29,27592.084287280606
2006-08-30,27826.735297054285
2006-08-31,27439.43020966025
2006-09-01,27296.71812765937
2006-09-04,27550.938259077975
2006-09-05,27740.30188695768
2006-09-06,27072.628623711036
2006-09-07,26339.73365736392
2006-09-08,26584.27448624621
2006-09-11,25428.657876339992
2006-09-12,25760.96499112082
2006-09-13,26092.6638698797
2006-09-14,26104.494685382564
2006-09-15,25860.333708873597
2006-09-18,26192.115659768388
2006-09-19,26267.410329436865
2006-09-20,25781.851940525456
2006-09-21,25251.149386657093
2006-09-22,24535.94006571645
2006-09-25,23679.973231136584
2006-09-26,24335.02703138301
2006-09-27,24803.331668013012
2006-09-28,25702.55285315242
2006-09-29,25454.742087854756
2006-10-02,25599.504721978075
2006-10-03,24944.038669844827
2006-10-04,25271.151188897165
2006-10-05,25949.172248008592
2006-10-06,25716.716066103043
2006-10-09,26308.48793604846
2006-10-10,25991.11209506491
2006-10-11,26054.653696452024
2006-10-12,25837.69272693388
2006-10-13,26667.56839538243
2006-10-16,26396.60800221411
2006-10-17,26391.181305045535
2006-10-18,26770.86882787567
2006-10-19,26975.85348231737
2006-10-20,26640.11423755724
2006-10-23,26421.668798186412
2006-10-24,26479.498951667665
2006-10-25,26750.648153353835
2006-10-26,26662.99768832669
2006-10-27,26492.305133110436
