Date,EM LATIN AMERICA WITH BRAZIL ADR
2005-08-03,2107.469749914733
2005-08-04,2107.1467468537867
2005-08-05,2099.7497597375223
2005-08-08,2112.0370851266703
2005-08-09,2114.443529642541
2005-08-10,2120.3596244719774
2005-08-11,2127.6682507171718
2005-08-12,2107.1096527578343
2005-08-15,2131.3731784639363
2005-08-16,2118.7370420560014
2005-08-17,2124.184044406089
2005-08-18,2120.7043067105583
2005-08-19,2096.2548724574635
2005-08-22,2129.4605402992966
2005-08-23,2106.6048468456893
2005-08-24,2075.1707183084927
2005-08-25,2107.418274061406
2005-08-26,2075.5535059405843
2005-08-29,2098.143155556008
2005-08-30,2108.5712291210384
2005-08-31,2137.4358961177622
2005-09-01,2134.9139963012685
2005-09-02,2151.1862760145846
2005-09-05,2159.5349653704097
2005-09-06,2203.8967015148028
2005-09-07,2216.939985907136
2005-09-08,2219.1549838774426
2005-09-09,2246.3073421919876
2005-09-12,2265.737360636886
2005-09-13,2235.9562059440823
2005-09-14,2246.350071519071
2005-09-15,2298.425772719094
2005-09-16,2318.3660178067043
2005-09-19,2348.9409872988
2005-09-20,2350.745819095024
2005-09-21,2400.425793765979
2005-09-22,2398.816966696103
2005-09-23,2429.0920928899436
2005-09-26,2450.3339827975965
2005-09-27,2440.9690481758853
2005-09-28,2476.607440204645
2005-09-29,2489.888494508447
2005-09-30,2496.750499553995
2005-10-03,2552.4895451594302
2005-10-04,2509.096782495096
2005-10-05,2423.951026991667
2005-10-06,2302.808959646035
2005-10-07,2364.661596140112
2005-10-10,2379.1750432951353
2005-10-11,2410.675886371291
2005-10-12,2336.566535389497
2005-10-13,2326.8206383982388
2005-10-14,2294.2535243885222
2005-10-17,2354.560533644287
2005-10-18,2328.2190171281613
2005-10-19,2329.9356347150847
2005-10-20,2257.019397151538
2005-10-21,2283.21822747144
2005-10-24,2348.868867909165
2005-10-25,2314.7918502578755
2005-10-26,2334.103284373637
2005-10-27,2269.622393012209
2005-10-28,2320.7997164903536
2005-10-31,2399.8288440630176
2005-11-01,2433.9873186227146
2005-11-02,2435.1889050062578
2005-11-03,2459.9713591947448
2005-11-04,2488.8824078305715
2005-11-07,2493.7320962499343
2005-11-08,2514.3431508098197
2005-11-09,2525.6494388357037
2005-11-10,2522.387579899818
2005-11-11,2536.0658964384093
2005-11-14,2526.8373880107015
2005-11-15,2529.2042953868327
2005-11-16,2567.175004737952
2005-11-17,2593.463181234105
2005-11-18,2585.121277329093
2005-11-21,2597.989940615221
2005-11-22,2621.0710704732082
2005-11-23,2618.74682969119
2005-11-24,2621.036751701147
2005-11-25,2651.5077201495196
2005-11-28,2615.1499610833184
2005-11-29,2625.2841685640024
2005-11-30,2623.5034322652805
2005-12-01,2705.696891039599
2005-12-02,2740.9883227139294
2005-12-05,2728.1880032915583
2005-12-06,2774.1098072501286
2005-12-07,2731.4697068186256
2005-12-08,2670.696682859965
2005-12-09,2670.769224405964
2005-12-12,2648.71463900717
2005-12-13,2667.7906145938286
2005-12-14,2646.512360823684
2005-12-15,2633.173998007073
2005-12-16,2601.462031573431
2005-12-19,2555.2423027192476
2005-12-20,2600.6243492965427
2005-12-21,2669.5875356605225
2005-12-22,2649.8126502508485
2005-12-23,2656.6027572014145
2005-12-26,2654.045810420312
2005-12-27,2633.9682917819086
2005-12-28,2608.091612346166
2005-12-29,2658.2002739871023
2005-12-30,2669.009318876584
2006-01-02,2672.0913520328186
2006-01-03,2725.937680330887
2006-01-04,2759.8176499485644
2006-01-05,2755.316479900294
2006-01-06,2777.175684324916
2006-01-09,2829.1320511163476
2006-01-10,2807.3893460921454
2006-01-11,2843.888590354127
2006-01-12,2857.3183634548877
2006-01-13,2846.2793057521567
2006-01-16,2839.590996155767
2006-01-17,2814.5464987367836
2006-01-18,2775.263689446353
2006-01-19,2845.910085525596
2006-01-20,2838.576537410918
2006-01-23,2822.9158403317297
2006-01-24,2886.8341508847725
2006-01-25,2882.036737739055
2006-01-26,2965.0588884004337
2006-01-27,2983.8972466188793
2006-01-30,3024.453765714416
2006-01-31,3035.2019093302642
2006-02-01,3029.9852729237914
2006-02-02,2974.0354910336564
2006-02-03,2970.342107796252
2006-02-06,3022.6467920462023
2006-02-07,2950.0246442845964
2006-02-08,2940.4935612499794
2006-02-09,2963.769770642831
2006-02-10,2964.441527074992
2006-02-13,2910.1221755287593
2006-02-14,2950.848325806496
2006-02-15,2976.1799318841126
2006-02-16,3063.3909800409187
2006-02-17,3066.5148957085726
2006-02-20,3064.673760046108
2006-02-21,3062.0499290612256
2006-02-22,3086.683697180116
2006-02-23,3100.755855851918
2006-02-24,3135.1689519779416
2006-02-27,3116.513259288478
2006-02-28,3068.0518407031236
2006-03-01,3148.5054713444806
2006-03-02,3138.2031597751093
2006-03-03,3131.7164129391
2006-03-06,3055.32613936904
2006-03-07,2977.3984009181495
2006-03-08,2943.8977640467756
2006-03-09,2905.7448701095045
2006-03-10,2955.1649250118608
2006-03-13,2971.255225740951
2006-03-14,3002.162575090042
2006-03-15,3053.698223157853
2006-03-16,3038.530595839738
2006-03-17,3021.294617729254
2006-03-20,3016.567917803731
2006-03-21,2987.019188094169
2006-03-22,2996.4464456390315
2006-03-23,2993.7825216007027
2006-03-24,3004.845422729756
2006-03-27,2979.8432932637097
2006-03-28,2887.2437362222413
2006-03-29,2959.906225033368
2006-03-30,2960.4015273759646
2006-03-31,2982.072529291806
2006-04-03,3044.8718132234626
2006-04-04,3031.8255286272592
2006-04-05,3050.731133237917
2006-04-06,3063.599399229619
2006-04-07,3030.5303979916093
2006-04-10,3023.360171765254
2006-04-11,2996.059217045471
2006-04-12,3007.7820027767107
2006-04-13,3006.786032257012
2006-04-14,3006.786032257012
2006-04-17,2995.936832072234
2006-04-18,3082.6005146240614
2006-04-19,3102.914949147972
2006-04-20,3096.0085645421304
2006-04-21,3136.4028461881726
2006-04-24,3112.8349120116045
2006-04-25,3087.2241400749217
2006-04-26,3101.661681434601
2006-04-27,3046.4380310298775
2006-04-28,3080.3977449063614
2006-05-01,3092.9414236103075
2006-05-02,3148.8388295452114
2006-05-03,3147.7063036413115
2006-05-04,3142.5859986231476
2006-05-05,3172.631383458521
2006-05-08,3207.3306829436583
2006-05-09,3235.217698240647
2006-05-10,3216.475137000951
2006-05-11,3133.063496313308
2006-05-12,3022.5564729305374
2006-05-15,2927.6457438606794
2006-05-16,2958.7057964496717
2006-05-17,2845.878668735958
2006-05-18,2793.0120745491013
2006-05-19,2807.0924884516353
2006-05-22,2638.6781212854025
2006-05-23,2632.3003996139446
2006-05-24,2567.188352126417
2006-05-25,2691.740227491599
2006-05-26,2792.3142516560665
2006-05-29,2784.354117583874
2006-05-30,2612.8674845355113
2006-05-31,2624.089145292294
2006-06-01,2714.4461252887786
2006-06-02,2709.718469449409
2006-06-05,2630.668486710381
2006-06-06,2614.4783482688786
2006-06-07,2551.792009300595
2006-06-08,2539.9361128454334
2006-06-09,2508.080502512382
2006-06-12,2404.6703441659984
2006-06-13,2327.2232054587485
2006-06-14,2365.6105785530817
2006-06-15,2529.308554556103
2006-06-16,2519.193100210671
2006-06-19,2473.3868718219614
2006-06-20,2483.946416722133
2006-06-21,2555.9431825152974
2006-06-22,2569.042322689274
2006-06-23,2598.998459897797
2006-06-26,2605.167747609292
2006-06-27,2544.088031384414
2006-06-28,2596.241028642958
2006-06-29,2729.3996928193237
2006-06-30,2727.1491703562824
2006-07-03,2816.5454638667525
2006-07-04,2840.605816622895
2006-07-05,2744.081559486872
2006-07-06,2784.9644481986543
2006-07-07,2732.4705360317475
2006-07-10,2755.674567148943
2006-07-11,2762.299013704725
2006-07-12,2740.3719029281265
2006-07-13,2652.2991124068367
2006-07-14,2646.424325957282
2006-07-17,2642.0734334253825
2006-07-18,2682.589239255906
2006-07-19,2803.140878978123
2006-07-20,2726.1018901024377
2006-07-21,2690.4823560252694
2006-07-24,2781.5974710519263
2006-07-25,2805.356214054299
2006-07-26,2800.792986137814
2006-07-27,2794.3927896536584
2006-07-28,2838.3024501375694
2006-07-31,2826.1204066509663
2006-08-01,2791.07752992768
2006-08-02,2824.299858547686
2006-08-03,2837.655758372957
2006-08-04,2833.640071238656
2006-08-07,2831.9302928855523
2006-08-08,2821.3053405492346
2006-08-09,2795.413872538651
2006-08-10,2825.4866865785407
2006-08-11,2821.5482654408447
2006-08-14,2800.2537166428456
2006-08-15,2843.358767848669
2006-08-16,2873.6453754588415
2006-08-17,2873.5358451227594
2006-08-18,2881.498634287982
2006-08-21,2844.2398724032632
2006-08-22,2862.530128733442
2006-08-23,2790.6248888466475
2006-08-24,2788.196672436305
2006-08-25,2810.5496190789163
2006-08-28,2832.3534686673956
2006-08-29,2854.2187444973056
2006-08-30,2851.720611588146
2006-08-31,2836.7045425221654
2006-09-01,2891.3882285725767
2006-09-04,2892.8103713003075
2006-09-05,2909.5193937957597
2006-09-06,2837.631875227126
2006-09-07,2818.7551586134828
2006-09-08,2823.747518560122
2006-09-11,2757.9334584635767
2006-09-12,2807.22389612461
2006-09-13,2859.9967540422554
2006-09-14,2830.6702105281115
2006-09-15,2862.299365452364
2006-09-18,2898.9746889651983
2006-09-19,2862.2913067366376
2006-09-20,2841.2759778968293
2006-09-21,2787.935961196396
2006-09-22,2740.8460235112584
2006-09-25,2769.5735071096383
2006-09-26,2836.8291539630814
2006-09-27,2859.191965787693
2006-09-28,2887.1381486532046
2006-09-29,2900.2373751495397
2006-10-02,2886.1249978788005
2006-10-03,2841.2819906126033
2006-10-04,2929.5844050534515
2006-10-05,2970.1548723415594
2006-10-06,2983.5396232538105
2006-10-09,2998.666903862023
2006-10-10,3042.68043243891
2006-10-11,3029.3683699030084
2006-10-12,3094.4282495878374
2006-10-13,3129.6164535841135
2006-10-16,3154.412609520204
2006-10-17,3106.492020517875
2006-10-18,3129.465130089523
2006-10-19,3131.776659490982
2006-10-20,3120.875246969311
2006-10-23,3146.2833750118493
2006-10-24,3168.9824306292
