Date,EM (EMERGING MARKETS) ex CHINA
2005-02-15,2006.1443843849056
2005-02-16,2002.8538356966221
2005-02-17,1996.7894104278384
2005-02-18,2005.7453677251344
2005-02-21,2009.0466041147859
2005-02-22,2001.3921066889163
2005-02-23,2004.7277772637854
2005-02-24,2026.1203258292496
2005-02-25,2042.1204277891486
2005-02-28,2053.2031955966618
2005-03-01,2060.805616948747
2005-03-02,2051.654158409486
2005-03-03,2055.4605376687637
2005-03-04,2051.6019642836877
2005-03-07,2068.7827275805416
2005-03-08,2040.5855678191458
2005-03-09,2037.859894924984
2005-03-10,2010.7364824449153
2005-03-11,2015.716364424143
2005-03-14,1999.8660809416995
2005-03-15,1973.80907368254
2005-03-16,1949.875518327157
2005-03-17,1950.5996981939734
2005-03-18,1963.7828909036666
2005-03-21,1962.5554904251546
2005-03-22,1952.4380554240252
2005-03-23,1945.75897052811
2005-03-24,1948.1960687079318
2005-03-25,1957.1293253715853
2005-03-28,1959.176314186015
2005-03-29,1929.302571056874
2005-03-30,1928.5001076152078
2005-03-31,1955.903189443534
2005-04-01,1989.0984983194799
2005-04-04,1989.1233723538878
2005-04-05,1989.5447210281777
2005-04-06,1996.8574577388003
2005-04-07,1996.6290545100676
2005-04-08,2003.3995455397353
2005-04-11,1982.4076990568392
2005-04-12,1989.8358513959183
2005-04-13,1993.4296718508388
2005-04-14,1965.7607500664942
2005-04-15,1921.7423582507172
2005-04-18,1878.6219691680797
2005-04-19,1899.1279345726507
2005-04-20,1898.219839517731
2005-04-21,1897.6270431180913
2005-04-22,1907.58691920162
2005-04-25,1933.0861311385618
2005-04-26,1941.7950147051106
2005-04-27,1924.2036618807083
2005-04-28,1906.4009843354263
2005-04-29,1911.1070891790446
2005-05-02,1929.4618587862026
2005-05-03,1923.5369678093275
2005-05-04,1948.3424504272652
2005-05-05,1968.0824783404473
2005-05-06,1994.2409216401827
2005-05-09,1994.2519983305433
2005-05-10,1975.1846428441388
2005-05-11,1971.4991486579595
2005-05-12,1974.7684052914
2005-05-13,1977.182453583132
2005-05-16,1978.4568473691197
2005-05-17,1977.503283430493
2005-05-18,1995.5332860143712
2005-05-19,2018.4580665251433
2005-05-20,2023.7601669054404
2005-05-23,2013.6859739391725
2005-05-24,2021.2888061863814
2005-05-25,2015.1624657935326
2005-05-26,2031.1004153931035
2005-05-27,2050.525936268823
2005-05-30,2069.839681622499
2005-05-31,2071.952046309094
2005-06-01,2081.1298605897587
2005-06-02,2098.5578455287573
2005-06-03,2118.0290122796164
2005-06-06,2111.9588160345065
2005-06-07,2108.098055297419
2005-06-08,2103.7627501647476
2005-06-09,2115.838047276088
2005-06-10,2142.3466044883835
2005-06-13,2161.838186675312
2005-06-14,2167.998444358494
2005-06-15,2174.5830043499986
2005-06-16,2189.1765596364685
2005-06-17,2183.561983006859
2005-06-20,2196.2410691233194
2005-06-21,2188.6512823568733
2005-06-22,2207.185913521523
2005-06-23,2214.363020938872
2005-06-24,2194.8765571243075
2005-06-27,2177.6621100328425
2005-06-28,2194.0794220376415
2005-06-29,2190.5716657152507
2005-06-30,2183.649151196666
2005-07-01,2222.7445206964708
2005-07-04,2224.1375452711104
2005-07-05,2213.0876238075793
2005-07-06,2219.830499217281
2005-07-07,2206.0532300747864
2005-07-08,2217.519300989203
2005-07-11,2233.06912607804
2005-07-12,2242.5096939829205
2005-07-13,2265.4536557751157
2005-07-14,2280.396098741074
2005-07-15,2273.5823641409793
2005-07-18,2275.515324899811
2005-07-19,2298.2350235759022
2005-07-20,2303.6588243120186
2005-07-21,2297.637446131252
2005-07-22,2309.4118228289803
2005-07-25,2316.336266598337
2005-07-26,2307.527668092119
2005-07-27,2315.1588419260156
2005-07-28,2333.3370019343015
2005-07-29,2328.0127655492483
2005-08-01,2333.014880912822
2005-08-02,2362.0523647068167
2005-08-03,2357.3313800915303
2005-08-04,2350.370816165791
2005-08-05,2344.3286885439707
2005-08-08,2337.337409978648
2005-08-09,2347.004931505381
2005-08-10,2358.1319249587846
2005-08-11,2350.5104509027456
2005-08-12,2342.1739847573244
2005-08-15,2352.011649900073
2005-08-16,2348.1063948286505
2005-08-17,2345.5829071329576
2005-08-18,2344.5990706281805
2005-08-19,2336.4523721843616
2005-08-22,2351.078089772524
2005-08-23,2348.027135226054
2005-08-24,2318.4486718910853
2005-08-25,2316.777055367973
2005-08-26,2303.5752521633854
2005-08-29,2295.87381964369
2005-08-30,2314.415860862702
2005-08-31,2319.545095116133
2005-09-01,2328.6585349623265
2005-09-02,2342.8536084166644
2005-09-05,2352.2000584365837
2005-09-06,2366.229271317548
2005-09-07,2379.6549153933515
2005-09-08,2394.087021003141
2005-09-09,2407.3782363207542
2005-09-12,2444.061775937822
2005-09-13,2437.932691150587
2005-09-14,2441.319383214915
2005-09-15,2468.4570081306883
2005-09-16,2478.8940802430225
2005-09-19,2504.0737912972445
2005-09-20,2513.1541329495108
2005-09-21,2517.4332547290924
2005-09-22,2513.9096882400327
2005-09-23,2510.5232851500978
2005-09-26,2537.5033503475383
2005-09-27,2555.2588910245186
2005-09-28,2564.150222012971
2005-09-29,2579.952940298574
2005-09-30,2593.285363864524
2005-10-03,2626.4020122676266
2005-10-04,2629.821399777781
2005-10-05,2583.238779951388
2005-10-06,2485.1606732258265
2005-10-07,2491.5999462852697
2005-10-10,2525.0512519020253
2005-10-11,2551.534761744565
2005-10-12,2508.7781779281436
2005-10-13,2466.2705671551817
2005-10-14,2425.1828796113377
2005-10-17,2446.932088213433
2005-10-18,2443.8966482943565
2005-10-19,2383.409403805609
2005-10-20,2392.237299153193
2005-10-21,2395.2117653737664
2005-10-24,2426.029892473678
2005-10-25,2401.3522361345417
2005-10-26,2417.4207829186516
2005-10-27,2373.5787606187932
2005-10-28,2375.4381195769006
2005-10-31,2446.9154586933046
2005-11-01,2479.519813751232
2005-11-02,2497.7152978318254
2005-11-03,2529.695366518859
2005-11-04,2561.2927293946723
2005-11-07,2566.954546936295
2005-11-08,2570.1262391489395
2005-11-09,2593.342534968216
2005-11-10,2593.478103951586
2005-11-11,2624.692240634484
2005-11-14,2632.6190692723126
2005-11-15,2627.3359545545986
2005-11-16,2643.7159695477585
2005-11-17,2652.8750953352005
2005-11-18,2669.1855019938557
2005-11-21,2666.258181021056
2005-11-22,2646.436302313457
2005-11-23,2674.1368786752787
2005-11-24,2686.2827270938487
2005-11-25,2702.064026566575
2005-11-28,2691.6605246932236
2005-11-29,2689.399891362894
2005-11-30,2694.1332098180924
2005-12-01,2728.198089702798
2005-12-02,2760.2996053799807
2005-12-05,2760.3999078041247
2005-12-06,2780.303069744867
2005-12-07,2795.7517669099193
2005-12-08,2754.8928052327715
2005-12-09,2748.971750797479
2005-12-12,2741.246982766759
2005-12-13,2758.5495070639363
2005-12-14,2739.281206253793
2005-12-15,2748.4800947531917
2005-12-16,2734.1254464683984
2005-12-19,2752.2657833054614
2005-12-20,2774.9984374145806
2005-12-21,2817.067868203244
2005-12-22,2809.918665834599
2005-12-23,2823.4032228851197
2005-12-26,2822.692175722804
2005-12-27,2835.8975135127826
2005-12-28,2807.831885061018
2005-12-29,2849.7852622934324
2005-12-30,2858.111963097404
2006-01-02,2861.7862296562985
2006-01-03,2876.018069147936
2006-01-04,2902.4869638294176
2006-01-05,2912.894988600056
2006-01-06,2926.8604947611934
2006-01-09,2972.088182985632
2006-01-10,2962.5346784751805
2006-01-11,2972.5312848966996
2006-01-12,3002.997464497295
2006-01-13,2987.836835758107
2006-01-16,2995.9805090186373
2006-01-17,2970.35493244945
2006-01-18,2907.2450653266933
2006-01-19,2961.853421001773
2006-01-20,2969.267572785321
2006-01-23,2917.2778799761
2006-01-24,2959.25206389076
2006-01-25,2995.5404284076317
2006-01-26,3010.341351569268
2006-01-27,3062.1780740286667
2006-01-30,3071.2226102000527
2006-01-31,3079.75937599465
2006-02-01,3095.1130762769285
2006-02-02,3069.88433189676
2006-02-03,3050.121912683909
2006-02-06,3100.8673697133963
2006-02-07,3078.782626851263
2006-02-08,3032.2191272068717
2006-02-09,3065.7631394910472
2006-02-10,3084.768488351478
2006-02-13,3041.555667616822
2006-02-14,3051.4707491880677
2006-02-15,3046.0890832114947
2006-02-16,3080.57760217618
2006-02-17,3113.5411799089106
2006-02-20,3131.6284931307932
2006-02-21,3130.3298235997063
2006-02-22,3117.3267281609747
2006-02-23,3130.5928558423566
2006-02-24,3152.3625711394147
2006-02-27,3174.4369846748023
2006-02-28,3124.2277290739357
2006-03-01,3145.2225936615832
2006-03-02,3150.122613819269
2006-03-03,3111.380886139827
2006-03-06,3099.9296171083956
2006-03-07,3036.9019054432983
2006-03-08,2995.736103866999
2006-03-09,2997.694115111147
2006-03-10,3019.7329773743154
2006-03-13,3047.9225252978194
2006-03-14,3029.9594801371345
2006-03-15,3066.0491038936475
2006-03-16,3055.820405797327
2006-03-17,3066.0761402991498
2006-03-20,3072.373269115432
2006-03-21,3055.9527858028314
2006-03-22,3035.9348297136585
2006-03-23,3067.637452466293
2006-03-24,3065.810482565193
2006-03-27,3075.1236488142818
2006-03-28,3033.3972715111945
2006-03-29,3060.911638811618
2006-03-30,3070.349454462477
2006-03-31,3098.737351515259
2006-04-03,3150.3103311206055
2006-04-04,3140.8474813168373
2006-04-05,3154.3718305330417
2006-04-06,3179.6858560167893
2006-04-07,3198.3486110790113
2006-04-10,3187.5140532198484
2006-04-11,3167.2800825587415
2006-04-12,3160.947807045974
2006-04-13,3164.2228692193744
2006-04-14,3187.6134812237137
2006-04-17,3168.7760805629227
2006-04-18,3207.555004100707
2006-04-19,3233.880834443984
2006-04-20,3244.033809481222
2006-04-21,3254.772587566371
2006-04-24,3242.0912577187387
2006-04-25,3221.634565014685
2006-04-26,3244.245256932858
2006-04-27,3197.2362481782015
2006-04-28,3194.104223580542
2006-05-01,3202.7401588608286
2006-05-02,3241.1153442091627
2006-05-03,3260.2380665533965
2006-05-04,3257.478741836402
2006-05-05,3268.7516510339215
2006-05-08,3313.2913101225763
2006-05-09,3302.5964814940367
2006-05-10,3288.230547375517
2006-05-11,3256.9732363247685
2006-05-12,3177.4219306817263
2006-05-15,3049.790212822367
2006-05-16,3039.7784672637986
2006-05-17,3043.5287675778286
2006-05-18,2946.912721508761
2006-05-19,2949.282515491498
2006-05-22,2790.2694851405795
2006-05-23,2833.817312671129
2006-05-24,2794.322771214009
2006-05-25,2805.9832078852673
2006-05-26,2892.699319526363
2006-05-29,2898.7588820527494
2006-05-30,2804.899625140317
2006-05-31,2789.004340997965
2006-06-01,2804.6564041883353
2006-06-02,2836.3574746103122
2006-06-05,2800.6701436252783
2006-06-06,2765.2662988801467
2006-06-07,2706.224899574487
2006-06-08,2626.718708256799
2006-06-09,2662.399057921005
2006-06-12,2631.171655635933
2006-06-13,2523.110812270198
2006-06-14,2547.2693125715423
2006-06-15,2605.012078645015
2006-06-16,2663.5398157283494
2006-06-19,2666.2115220165083
2006-06-20,2632.004361097844
2006-06-21,2637.908403769865
2006-06-22,2666.9162472410885
2006-06-23,2667.207151080629
2006-06-26,2657.6919061184867
2006-06-27,2673.4504879200585
2006-06-28,2694.4986375098706
2006-06-29,2752.3222243190958
2006-06-30,2788.2739011847893
2006-07-03,2831.3854374500033
2006-07-04,2846.957142925104
2006-07-05,2800.107375999617
2006-07-06,2804.6412447744733
2006-07-07,2796.631736315317
2006-07-10,2833.565844953505
2006-07-11,2818.507750792773
2006-07-12,2830.904964133844
2006-07-13,2759.450923837896
2006-07-14,2726.128014247124
2006-07-17,2701.8753024253865
2006-07-18,2714.0150745954497
2006-07-19,2740.7061304671233
2006-07-20,2770.420616507737
2006-07-21,2740.8674113601883
2006-07-24,2762.890366315127
2006-07-25,2795.229005665545
2006-07-26,2803.6871161813638
2006-07-27,2835.7421746925334
2006-07-28,2825.5527599338443
2006-07-31,2829.567318167627
2006-08-01,2807.7754881332153
2006-08-02,2823.527397031633
2006-08-03,2828.18889707887
2006-08-04,2835.5058155032225
2006-08-07,2831.2084559093114
2006-08-08,2851.2342959776693
2006-08-09,2865.5801783426427
2006-08-10,2874.552921784327
2006-08-11,2877.804701078437
2006-08-14,2874.2548905803383
2006-08-15,2876.6707113703287
2006-08-16,2904.7199977465903
2006-08-17,2918.1101373113042
2006-08-18,2902.7695454896543
2006-08-21,2865.517292925198
2006-08-22,2903.569266370118
2006-08-23,2881.506406180092
2006-08-24,2864.0966096842976
2006-08-25,2879.7788373861763
2006-08-28,2868.9400620240062
2006-08-29,2895.947558504158
2006-08-30,2901.5966271512057
2006-08-31,2893.907935358304
2006-09-01,2915.0140343731046
2006-09-04,2943.6283224489935
2006-09-05,2954.994986333027
2006-09-06,2925.7145133663134
2006-09-07,2899.544668593946
2006-09-08,2911.010330914789
2006-09-11,2845.792086408447
2006-09-12,2866.196303276887
2006-09-13,2898.80490408837
2006-09-14,2890.487775970824
2006-09-15,2923.151800923185
2006-09-18,2957.249705047983
2006-09-19,2950.0046657049284
2006-09-20,2931.7574528279574
2006-09-21,2911.250212039326
2006-09-22,2852.9353228663035
2006-09-25,2859.8790759874437
2006-09-26,2903.058907417817
2006-09-27,2923.7075129351083
2006-09-28,2945.828926259195
2006-09-29,2940.034964431842
2006-10-02,2934.5309375035745
2006-10-03,2912.1111339244194
2006-10-04,2918.995937884859
2006-10-05,2959.412948697917
2006-10-06,2980.4313645188786
2006-10-09,2974.8027752938315
2006-10-10,3003.200250433157
2006-10-11,2997.463670626143
2006-10-12,3018.539848574785
2006-10-13,3081.7435756439995
2006-10-16,3095.6431554680257
2006-10-17,3065.830470513466
2006-10-18,3082.9822227643717
2006-10-19,3068.6295533241064
2006-10-20,3062.3474341628958
2006-10-23,3064.6046646151
2006-10-24,3076.822898443633
2006-10-25,3083.713830506715
2006-10-26,3080.883984247501
2006-10-27,3064.688429014503
2006-10-30,3030.3861112419972
2006-10-31,3049.90131391155
2006-11-01,3078.1600103904657
2006-11-02,3071.4408603886413
2006-11-03,3110.422114408564
2006-11-06,3123.255821170779
2006-11-07,3128.5154615057104
2006-11-08,3132.67107422694
2006-11-09,3142.404337703806
2006-11-10,3129.2691864180492
2006-11-13,3130.2987347787916
2006-11-14,3158.2265397948076
2006-11-15,3154.7059909661393
2006-11-16,3163.4895986137644
2006-11-17,3127.221796861594
2006-11-20,3134.8347101205973
2006-11-21,3159.3204925313566
2006-11-22,3159.7593117895326
2006-11-23,3161.206722411165
2006-11-24,3133.129631532484
2006-11-27,3128.915276141906
2006-11-28,3097.585348152942
2006-11-29,3143.4250541176284
2006-11-30,3143.4738362204976
2006-12-01,3132.7540503198206
2006-12-04,3149.9117588530885
2006-12-05,3182.9460381515228
2006-12-06,3189.9701821305953
2006-12-07,3198.5259850261396
2006-12-08,3173.1570864930454
2006-12-11,3177.8241367051096
2006-12-12,3146.4618880128637
2006-12-13,3158.0019809575438
2006-12-14,3208.1520430468254
2006-12-15,3244.1324314672966
2006-12-18,3256.5523309358414
2006-12-19,3179.3250500156055
2006-12-20,3211.7008450279945
2006-12-21,3217.4300564295772
2006-12-22,3217.0174299441233
2006-12-25,3212.0618392303318
2006-12-26,3224.0628556987185
2006-12-27,3253.957992359541
2006-12-28,3263.8400315270023
2006-12-29,3263.8507247562216
2007-01-01,3264.303519942405
2007-01-02,3286.104099251577
2007-01-03,3279.0813194274556
2007-01-04,3263.849035040622
2007-01-05,3237.682619462551
2007-01-08,3220.624672983181
2007-01-09,3181.0737969922898
2007-01-10,3161.9147449746056
2007-01-11,3208.7683951971644
2007-01-12,3236.994311159626
2007-01-15,3274.6983261736978
2007-01-16,3267.486513122833
2007-01-17,3261.704134187881
2007-01-18,3272.2127878719466
2007-01-19,3274.3513096260513
2007-01-22,3289.6663070255345
2007-01-23,3280.3027087505984
2007-01-24,3335.7168611300226
2007-01-25,3326.4769982882844
2007-01-26,3313.5020758558258
2007-01-29,3276.106774506549
2007-01-30,3284.333308282451
2007-01-31,3290.7214117406547
2007-02-01,3329.4195939309134
2007-02-02,3368.9108662658336
2007-02-05,3391.722150107957
2007-02-06,3409.2188261197
2007-02-07,3385.3338048005853
2007-02-08,3359.8758955871876
2007-02-09,3368.8128425661466
2007-02-12,3327.1474557585566
2007-02-13,3338.0358114032115
2007-02-14,3361.0433336427477
2007-02-15,3377.155389476957
2007-02-16,3387.939832042271
2007-02-19,3392.3816243869082
2007-02-20,3377.7178454252116
2007-02-21,3385.1329008765474
2007-02-22,3413.9466127969076
2007-02-23,3385.990812316261
2007-02-26,3390.6896634221
2007-02-27,3265.49026363532
2007-02-28,3222.8917647855687
2007-03-01,3189.0983920692347
2007-03-02,3170.4556971923903
2007-03-05,3073.7304975775637
2007-03-06,3144.044582643974
2007-03-07,3141.332533389187
2007-03-08,3203.9354844243344
2007-03-09,3234.0765554730147
2007-03-12,3233.859812219003
2007-03-13,3207.6852497334953
2007-03-14,3144.3719140311123
2007-03-15,3181.124807888441
2007-03-16,3162.372336499203
2007-03-19,3202.111513292213
2007-03-20,3220.85547031291
2007-03-21,3258.1848233340597
2007-03-22,3291.4822306728133
2007-03-23,3310.3862675015116
2007-03-26,3306.7036542339524
2007-03-27,3290.6032942833417
2007-03-28,3255.647207699399
2007-03-29,3301.9171816100556
2007-03-30,3325.8164719115252
2007-04-02,3306.810830224769
2007-04-03,3340.9937551274056
2007-04-04,3374.8924171078966
2007-04-05,3371.2295744136363
2007-04-06,3371.8730965906
2007-04-09,3415.695124683761
2007-04-10,3405.237404483545
2007-04-11,3415.0502263232706
2007-04-12,3399.8926155238933
2007-04-13,3418.685331476388
2007-04-16,3447.488987474817
2007-04-17,3432.782376691528
2007-04-18,3419.6776809538333
2007-04-19,3383.4692754936937
2007-04-20,3441.0051188936677
2007-04-23,3453.011247307634
2007-04-24,3435.1417057645826
2007-04-25,3438.701976622503
2007-04-26,3452.593899145403
2007-04-27,3414.7127668397875
2007-04-30,3401.902964547276
2007-05-01,3411.624691419923
2007-05-02,3432.805780984068
2007-05-03,3479.1861733637743
2007-05-04,3500.4663850969514
2007-05-07,3504.7875225731987
2007-05-08,3507.7134000516794
2007-05-09,3520.056867158307
2007-05-10,3509.775999233075
2007-05-11,3501.5981914397044
2007-05-14,3504.796480258118
2007-05-15,3472.6032789807405
2007-05-16,3520.8449531505917
2007-05-17,3539.817791597838
2007-05-18,3551.920226173715
2007-05-21,3593.4797748077626
2007-05-22,3607.611702012826
2007-05-23,3594.695075026079
2007-05-24,3558.986914085949
2007-05-25,3568.8133551001943
2007-05-28,3581.257282880974
2007-05-29,3568.302879881231
2007-05-30,3563.5964552584437
2007-05-31,3605.897703634581
2007-06-01,3681.151384563751
2007-06-04,3673.4195871617767
2007-06-05,3662.8370179277063
2007-06-06,3623.976782267599
2007-06-07,3617.54405054655
2007-06-08,3600.978681939131
2007-06-11,3632.372534866232
2007-06-12,3638.2643002323016
2007-06-13,3646.814058791512
2007-06-14,3720.966572484695
2007-06-15,3750.8610877901515
2007-06-18,3772.7485358869217
2007-06-19,3769.2043568381378
2007-06-20,3774.0830100290214
2007-06-21,3780.2773603469705
2007-06-22,3758.4685644333576
2007-06-25,3729.849372056019
2007-06-26,3706.6439602500454
2007-06-27,3694.51787666282
2007-06-28,3724.360868539653
2007-06-29,3728.1605330649722
2007-07-02,3748.0699316333535
2007-07-03,3800.216116303094
2007-07-04,3821.0970091118456
2007-07-05,3832.5210039102176
2007-07-06,3855.4988071715097
2007-07-09,3897.2499507870452
2007-07-10,3855.511530426745
2007-07-11,3839.522538476639
2007-07-12,3901.9758900541724
2007-07-13,3955.2101624793113
2007-07-16,3938.272493260455
2007-07-17,3932.6720747068057
2007-07-18,3905.5475054453573
2007-07-19,3945.3886816011345
2007-07-20,3955.559006276452
2007-07-23,4001.5621120602555
2007-07-24,3969.2907586206707
2007-07-25,3971.3306732918013
2007-07-26,3868.13239474063
2007-07-27,3762.5529141512743
2007-07-30,3787.7993382571567
2007-07-31,3845.325147704141
2007-08-01,3720.005942952195
2007-08-02,3750.483043103447
2007-08-03,3719.9915624395862
2007-08-06,3647.659733401232
2007-08-07,3679.5695017814282
2007-08-08,3763.2165581984927
2007-08-09,3736.33008178504
2007-08-10,3621.2462586844244
2007-08-13,3678.099532105496
2007-08-14,3626.660918613255
2007-08-15,3571.972678282143
2007-08-16,3387.140142255347
2007-08-17,3377.276503503641
2007-08-20,3491.3001577147807
2007-08-21,3467.833924930644
2007-08-22,3547.038841388052
2007-08-23,3583.846458444956
2007-08-24,3580.847685313895
2007-08-27,3623.579295492089
2007-08-28,3590.9466237133506
2007-08-29,3593.239965032034
2007-08-30,3638.5101301179034
2007-08-31,3723.783429484023
2007-09-03,3748.883856043478
2007-09-04,3753.016044040481
2007-09-05,3712.629731147141
2007-09-06,3735.0711549339126
2007-09-07,3691.968220504824
2007-09-10,3632.4790510064527
2007-09-11,3674.5937773754363
2007-09-12,3661.2738565291147
2007-09-13,3705.6546674427073
2007-09-14,3720.2722059593775
2007-09-17,3687.919887345528
2007-09-18,3723.1868126194836
2007-09-19,3820.2328342334804
2007-09-20,3805.8543269096276
2007-09-21,3829.602906503263
2007-09-24,3853.9232017057157
2007-09-25,3829.466140052722
2007-09-26,3874.431888493383
2007-09-27,3927.532506791937
2007-09-28,3907.5509270114085
2007-10-01,3952.8262507228565
2007-10-02,4040.138824873208
2007-10-03,4040.719340293603
2007-10-04,4028.152063736996
2007-10-05,4071.9423361437052
2007-10-08,4116.1713900628965
2007-10-09,4140.87597500212
2007-10-10,4144.228157420312
2007-10-11,4160.467933977964
2007-10-12,4135.816225868188
2007-10-15,4144.810219893073
2007-10-16,4111.841257717824
2007-10-17,4115.052279792431
2007-10-18,4081.929228961734
2007-10-19,4029.272310818657
2007-10-22,3980.3829896047578
2007-10-23,4056.010089534492
2007-10-24,4045.8616426097647
2007-10-25,4092.7960315343967
2007-10-26,4170.6194457287975
2007-10-29,4242.746393654355
2007-10-30,4207.134190892108
2007-10-31,4228.560134965308
2007-11-01,4193.6544722639
2007-11-02,4138.848977300516
2007-11-05,4102.732172496397
2007-11-06,4145.758414326832
2007-11-07,4101.720298173665
2007-11-08,4048.9287816564643
2007-11-09,4041.5549659112694
2007-11-12,3953.654479679252
2007-11-13,3969.420960695841
2007-11-14,4045.1152211466974
2007-11-15,4017.830707889908
2007-11-16,3977.2418038188594
2007-11-19,3909.2021019481213
2007-11-20,3867.287835124721
2007-11-21,3740.157927921565
2007-11-22,3740.9544777205697
2007-11-23,3748.616015524066
2007-11-26,3761.7321879982874
2007-11-27,3719.0700077657652
2007-11-28,3800.1780754172355
2007-11-29,3852.2446114138716
2007-11-30,3927.4854680533335
2007-12-03,3936.4093220487266
2007-12-04,3923.833515622205
2007-12-05,4019.0227851405425
2007-12-06,4064.7754681566466
2007-12-07,4075.7201789517035
2007-12-10,4053.979803021025
2007-12-11,4052.857268009622
2007-12-12,4052.175899754624
2007-12-13,3988.2164867514157
2007-12-14,3979.7007055295594
2007-12-17,3863.238164867894
2007-12-18,3877.536913241146
2007-12-19,3898.243053908835
2007-12-20,3903.993008918786
2007-12-21,3959.425170755503
2007-12-24,4013.968352585059
2007-12-25,4014.8639943090043
2007-12-26,4010.2942548629094
2007-12-27,4013.589182382358
2007-12-28,3986.9612106935447
2007-12-31,3994.712278737079
2008-01-01,3996.0792262824757
2008-01-02,3934.558190195738
2008-01-03,3927.044312679805
2008-01-04,3884.6250752588217
2008-01-07,3847.522937769654
2008-01-08,3896.004132368246
2008-01-09,3917.789216327663
2008-01-10,3883.0455805229576
2008-01-11,3847.230318314074
2008-01-14,3858.0870914534353
2008-01-15,3804.3258052532788
2008-01-16,3706.2211779007503
2008-01-17,3665.951325125856
2008-01-18,3664.9898456522014
2008-01-21,3488.0341506394348
2008-01-22,3410.095529433291
2008-01-23,3420.6134004122173
2008-01-24,3506.18200639367
2008-01-25,3570.8524167112564
2008-01-28,3492.5594603709173
2008-01-29,3553.9938894948127
2008-01-30,3531.3975485367146
2008-01-31,3520.0939690293812
2008-02-01,3604.380121017873
2008-02-04,3655.794996291774
2008-02-05,3643.833681067079
2008-02-06,3592.2850693037126
2008-02-07,3594.3213390720334
2008-02-08,3595.6994507118434
2008-02-11,3576.120283905258
2008-02-12,3608.6650959299523
2008-02-13,3645.0988322484604
2008-02-14,3698.4101234836844
2008-02-15,3663.3409850397193
2008-02-18,3711.4322180492
2008-02-19,3720.8359903172613
2008-02-20,3707.409443429921
2008-02-21,3727.3445307153565
2008-02-22,3714.4996532195096
2008-02-25,3757.839827583738
2008-02-26,3780.9224142589387
2008-02-27,3773.0577436564918
2008-02-28,3754.054860486433
2008-02-29,3667.1786831660665
2008-03-03,3600.0280737028957
2008-03-04,3579.5114981507177
2008-03-05,3599.6097459551597
2008-03-06,3578.787198770526
2008-03-07,3501.727903179137
2008-03-10,3417.0419478332838
2008-03-11,3513.4285720285316
2008-03-12,3511.325071019412
2008-03-13,3412.3690772950135
2008-03-14,3389.2050032937536
2008-03-17,3220.94882990502
2008-03-18,3291.421759654475
2008-03-19,3306.207352252513
2008-03-20,3308.0367232306066
2008-03-21,3329.906169929582
2008-03-24,3410.5824644636177
2008-03-25,3442.544093049886
2008-03-26,3411.628438896522
2008-03-27,3397.259394515173
2008-03-28,3404.8058274494683
2008-03-31,3369.835993214615
2008-04-01,3452.8668505846754
2008-04-02,3514.5327552198232
2008-04-03,3515.1786821782425
2008-04-04,3499.8458381352552
2008-04-07,3547.8014482332424
2008-04-08,3533.3180273061344
2008-04-09,3520.972456194045
2008-04-10,3542.3773301179453
2008-04-11,3527.8022022590294
2008-04-14,3498.33055651623
2008-04-15,3525.4668205114795
2008-04-16,3543.8894441982065
2008-04-17,3575.562546596426
2008-04-18,3623.462688983717
2008-04-21,3607.0254740000987
2008-04-22,3592.6750608537404
2008-04-23,3607.9015791765255
2008-04-24,3609.7334144447327
2008-04-25,3635.189900600027
2008-04-28,3657.746884205419
2008-04-29,3610.5158472249914
2008-04-30,3666.473087562782
2008-05-01,3699.632960847334
2008-05-02,3749.5156598585563
2008-05-05,3740.536382516233
2008-05-06,3740.7155906023995
2008-05-07,3766.8480677207926
2008-05-08,3734.646940502744
2008-05-09,3711.8200955979187
2008-05-12,3716.016762183862
2008-05-13,3750.4733844123375
2008-05-14,3764.4878638407918
2008-05-15,3809.126856768435
2008-05-16,3853.708159972066
2008-05-19,3891.3192685724393
2008-05-20,3821.3473237029093
2008-05-21,3780.5698839074557
2008-05-22,3764.707265713554
2008-05-23,3714.232017280487
2008-05-26,3683.3140836500284
2008-05-27,3685.3478673216746
2008-05-28,3722.1838918823178
2008-05-29,3763.9172003727845
2008-05-30,3784.9527219245306
2008-06-02,3769.1609758572986
2008-06-03,3740.0401054409203
2008-06-04,3689.499442855742
2008-06-05,3711.175381402464
2008-06-06,3652.47942663988
2008-06-09,3598.4351721063035
2008-06-10,3579.7374127884086
2008-06-11,3547.7163305986714
2008-06-12,3553.1446784382083
2008-06-13,3572.708672007312
2008-06-16,3578.4120294705044
2008-06-17,3607.6028380696634
2008-06-18,3575.929347093157
2008-06-19,3556.405243489248
2008-06-20,3468.052867952983
2008-06-23,3465.4788330838724
2008-06-24,3419.384032656986
2008-06-25,3472.8705951471766
2008-06-26,3414.131919974843
2008-06-27,3371.646095139605
2008-06-30,3374.6127200230394
2008-07-01,3308.865052383366
2008-07-02,3256.2037529203667
2008-07-03,3218.644374940008
2008-07-04,3207.9050145257274
2008-07-07,3225.389233028761
2008-07-08,3183.447986931942
2008-07-09,3206.0858567078526
2008-07-10,3186.610750616771
2008-07-11,3175.3007205895838
2008-07-14,3182.365069958809
2008-07-15,3096.0895151493096
2008-07-16,3126.931766038144
2008-07-17,3158.5049580238765
2008-07-18,3130.7281491335807
2008-07-21,3185.157300070587
2008-07-22,3170.7493995649984
2008-07-23,3234.950623106396
