Date,INDIA DOMESTIC SMALL CAP
2016-08-18,1437.4515035137902
2016-08-19,1441.7708257236086
2016-08-22,1430.1645820677995
2016-08-23,1434.0308126841553
2016-08-24,1450.3204176094941
2016-08-25,1444.0683523118855
2016-08-26,1442.9048394241067
2016-08-29,1460.1019429342982
2016-08-30,1482.8299275357601
2016-08-31,1491.5533361773646
2016-09-01,1475.5560090320432
2016-09-02,1492.0384517080868
2016-09-05,1494.3142270146263
2016-09-06,1507.1527080435953
2016-09-07,1516.0772113901135
2016-09-08,1522.212913703617
2016-09-09,1514.3230032396168
2016-09-12,1469.277686329401
2016-09-13,1466.402387530322
2016-09-14,1489.6477855186472
2016-09-15,1490.2937695220576
2016-09-16,1504.997041357748
2016-09-19,1508.330757991453
2016-09-20,1503.8431633893904
2016-09-21,1510.1719465942454
2016-09-22,1521.3093377161856
2016-09-23,1529.1200039274302
2016-09-26,1513.6933519421088
2016-09-27,1528.9206580840525
2016-09-28,1546.7385215057175
2016-09-29,1477.6219790096322
2016-09-30,1512.6409742265885
2016-10-03,1554.928332965002
2016-10-04,1571.7364560786477
2016-10-05,1574.170131632964
2016-10-06,1566.5192629215126
2016-10-07,1563.4562306102537
2016-10-10,1570.0923102096904
2016-10-11,1584.0773979300554
2016-10-12,1590.694202498027
2016-10-13,1559.7545942911117
2016-10-14,1580.955918624736
2016-10-17,1566.4607747902726
2016-10-18,1595.727654923717
2016-10-19,1600.1778431022553
2016-10-20,1609.5544620235175
2016-10-21,1621.963323005835
2016-10-24,1623.9019930053935
2016-10-25,1627.076380814578
2016-10-26,1606.570327644617
2016-10-27,1589.9425382325553
2016-10-28,1603.462998229686
2016-10-31,1609.8425972879757
2016-11-01,1596.8188814442829
2016-11-02,1552.3135187205437
2016-11-03,1538.2598759238174
2016-11-04,1507.8405028921034
2016-11-07,1535.6498313656487
2016-11-08,1542.6973194341897
2016-11-09,1523.813285831988
2016-11-10,1556.6812447172563
2016-11-11,1489.1746108840623
2016-11-14,1507.506332290077
2016-11-15,1426.8113082959212
2016-11-16,1437.83030818533
2016-11-17,1432.5593539755184
2016-11-18,1442.38157964516
2016-11-21,1393.9873539946507
2016-11-22,1416.747017510441
2016-11-23,1436.6617001124503
2016-11-24,1419.8966239985405
2016-11-25,1445.051290288849
2016-11-28,1449.2226203997466
2016-11-29,1455.5958683660326
2016-11-30,1479.9449534114094
2016-12-01,1470.192820763546
2016-12-02,1445.9067162319902
2016-12-05,1439.3455007978432
2016-12-06,1453.3960651044479
2016-12-07,1447.2131236991336
2016-12-08,1497.824213461127
2016-12-09,1511.4627814747278
2016-12-12,1486.83914104689
2016-12-13,1479.522152169909
2016-12-14,1467.9993054109784
2016-12-15,1498.8800182334608
2016-12-16,1500.2284199843325
2016-12-19,1485.9827884913882
2016-12-20,1474.0507975975884
2016-12-21,1470.7150464330095
2016-12-22,1445.7409922895388
2016-12-23,1447.655076960654
2016-12-26,1416.7475447184422
2016-12-27,1432.8320903018193
2016-12-28,1452.0336017270372
2016-12-29,1458.810152083684
2016-12-30,1466.9233181067675
2017-01-02,1481.8331423248308
2017-01-03,1507.3417748996997
2017-01-04,1505.5361283217794
2017-01-05,1505.340908991726
2017-01-06,1502.7689236398044
2017-01-09,1505.7672329915815
2017-01-10,1510.6450031963068
2017-01-11,1541.613391979288
2017-01-12,1518.1751554742657
2017-01-13,1517.6959965202068
2017-01-16,1530.4923692362693
2017-01-17,1525.9461405250106
2017-01-18,1535.6632029220302
2017-01-19,1550.0177131586074
2017-01-20,1517.3334364722168
2017-01-23,1513.452221479784
2017-01-24,1527.2207151342222
2017-01-25,1546.4476402730804
2017-01-26,1557.101799860658
2017-01-27,1563.3647093480397
2017-01-30,1565.1230848858113
2017-01-31,1534.8400073402881
2017-02-01,1578.0856596870694
2017-02-02,1590.8558988159173
2017-02-03,1614.321739490656
2017-02-06,1637.5391623009057
2017-02-07,1637.9951541332778
2017-02-08,1644.082903481235
2017-02-09,1661.5720511588281
2017-02-10,1673.0030854236898
2017-02-13,1661.1164306264454
2017-02-14,1663.4790999434654
2017-02-15,1638.1307742008191
2017-02-16,1641.5878265415502
2017-02-17,1657.934339397024
2017-02-20,1677.2342392790167
2017-02-21,1698.0615153258411
2017-02-22,1686.9926343380162
2017-02-23,1688.5741520717072
2017-02-24,1692.328669298851
2017-02-27,1690.8467357592385
2017-02-28,1699.597303587195
2017-03-01,1712.692734280677
2017-03-02,1698.5118785194109
2017-03-03,1694.4729808660873
2017-03-06,1697.956677440461
2017-03-07,1703.7382378551608
2017-03-08,1700.541212086556
2017-03-09,1693.445076458967
2017-03-10,1683.091638493217
2017-03-13,1681.1196968415938
2017-03-14,1724.6341893259018
2017-03-15,1745.5621791153853
2017-03-16,1755.5648665270692
2017-03-17,1754.3110566041364
2017-03-20,1760.8328720681234
2017-03-21,1752.8753611619907
2017-03-22,1731.2970934041589
2017-03-23,1745.4755166935925
2017-03-24,1751.4021017791088
2017-03-27,1745.2042761306072
2017-03-28,1756.8903465752448
2017-03-29,1788.5492922959052
2017-03-30,1801.484809245897
2017-03-31,1818.7972241276884
2017-04-03,1842.3153663658436
2017-04-04,1840.501213562051
2017-04-05,1861.780308111944
2017-04-06,1864.5710906414095
2017-04-07,1874.4265290394333
2017-04-10,1878.7590598351244
2017-04-11,1894.935378441145
2017-04-12,1880.9085527017671
2017-04-13,1886.4065500575057
2017-04-14,1886.4065500575057
2017-04-17,1885.575175604194
2017-04-18,1864.1766616264301
2017-04-19,1877.6523673094548
2017-04-20,1888.1194799052953
2017-04-21,1902.52646578832
2017-04-24,1890.604905895486
2017-04-25,1898.2521945065118
2017-04-26,1900.916976757734
2017-04-27,1902.7872386373144
2017-04-28,1906.1019514147063
2017-05-01,1901.2133913378016
2017-05-02,1916.354069349838
2017-05-03,1913.7842821479232
2017-05-04,1914.8337357133355
2017-05-05,1886.7245538673349
2017-05-08,1911.063915901585
2017-05-09,1916.2165048102072
2017-05-10,1933.3859349576992
2017-05-11,1942.3092708863812
2017-05-12,1917.9619544914324
2017-05-15,1935.307279919025
2017-05-16,1927.582232131453
2017-05-17,1908.48649750094
2017-05-18,1848.9067986898192
2017-05-19,1828.9211643763458
2017-05-22,1801.3103732255204
2017-05-23,1764.2040095527884
2017-05-24,1747.0343853930708
2017-05-25,1779.4977271752105
2017-05-26,1813.9202682486657
2017-05-29,1780.8839736198915
2017-05-30,1789.3080190156793
2017-05-31,1801.5409068039053
2017-06-01,1821.6055110453233
2017-06-02,1827.6563452795376
2017-06-05,1843.062480144975
2017-06-06,1831.0195324309234
2017-06-07,1844.5313818180425
2017-06-08,1856.2546353200464
2017-06-09,1871.476638837182
2017-06-12,1847.3526917940185
2017-06-13,1853.9295151191593
2017-06-14,1856.3001808445424
2017-06-15,1876.1813020840434
2017-06-16,1872.8328774896609
2017-06-19,1876.3068148305263
2017-06-20,1883.4039834807243
2017-06-21,1880.5833145544957
2017-06-22,1866.192661065577
2017-06-23,1836.9016620061911
2017-06-26,1836.573702416474
2017-06-27,1799.8108642221648
2017-06-28,1789.976299031573
2017-06-29,1792.5118801464566
2017-06-30,1808.13852422217
2017-07-03,1824.4013540601454
2017-07-04,1826.5444252500472
2017-07-05,1846.4238097176278
2017-07-06,1839.7169266889052
2017-07-07,1848.396568050949
2017-07-10,1858.8496076772421
2017-07-11,1839.3474375786702
2017-07-12,1852.9248869105963
2017-07-13,1868.562779528333
2017-07-14,1857.470715830679
2017-07-17,1855.548515017486
2017-07-18,1827.913882527828
2017-07-19,1854.5119176778367
2017-07-20,1833.0093550181448
2017-07-21,1831.8928614002882
2017-07-24,1836.9763431487374
2017-07-25,1836.3040593985934
2017-07-26,1847.3597293580385
2017-07-27,1845.3801782481996
2017-07-28,1836.300379365577
2017-07-31,1834.7223225681828
2017-08-01,1832.7661237221503
2017-08-02,1838.1153062118262
2017-08-03,1814.2200416525607
2017-08-04,1837.1091210039378
2017-08-07,1844.1810255941282
2017-08-08,1841.0063800339915
2017-08-09,1800.7106505637325
2017-08-10,1735.1366360803268
2017-08-11,1724.5428265852672
2017-08-14,1768.7709580228561
2017-08-15,1778.5819502378567
2017-08-16,1804.2255578249885
2017-08-17,1803.7988173634203
2017-08-18,1796.4763156917638
2017-08-21,1765.4661801282416
2017-08-22,1760.632346836159
2017-08-23,1773.130981200267
2017-08-24,1782.910776579043
2017-08-25,1772.8488643459907
2017-08-28,1783.737519434402
2017-08-29,1751.847271226355
2017-08-30,1792.8982523809066
2017-08-31,1811.139438662896
2017-09-01,1826.7528550330503
2017-09-04,1808.3403967279671
2017-09-05,1823.8057921687382
2017-09-06,1827.6005681106926
2017-09-07,1827.6728130657782
2017-09-08,1831.0378554525428
2017-09-11,1845.6308666954776
2017-09-12,1866.2789921245312
2017-09-13,1859.1573707662026
2017-09-14,1874.95945514887
2017-09-15,1867.3335283529325
2017-09-18,1883.2648067005102
2017-09-19,1879.4233214663345
2017-09-20,1871.6934484064736
2017-09-21,1861.0322245140142
2017-09-22,1800.8233484309649
2017-09-25,1773.3045838119049
2017-09-26,1796.9946133890646
2017-09-27,1757.8454657768773
2017-09-28,1767.1635736484236
2017-09-29,1787.6940027704509
2017-10-02,1800.7940099482164
2017-10-03,1801.8853523762389
2017-10-04,1824.1067708088112
2017-10-05,1840.6120171635023
2017-10-06,1849.2185377148442
2017-10-09,1850.9876748575205
2017-10-10,1857.2317158118535
2017-10-11,1839.1478339410526
2017-10-12,1861.9167158819287
2017-10-13,1871.035355730094
2017-10-16,1890.4236661562177
2017-10-17,1903.5242133173638
2017-10-18,1892.4551069346073
2017-10-19,1875.1587097197055
2017-10-20,1885.7379965778
2017-10-23,1904.652012538509
2017-10-24,1908.8121844897269
2017-10-25,1903.3861715872677
2017-10-26,1931.0167321539757
2017-10-27,1948.1287747603135
2017-10-30,1968.5622706990098
2017-10-31,1972.8449374442525
2017-11-01,1990.472463127095
2017-11-02,1984.8770870714152
2017-11-03,2002.2210023793266
2017-11-06,2004.8389494512332
2017-11-07,1970.7356279269006
2017-11-08,1954.4830061468274
2017-11-09,1967.5371008602701
2017-11-10,1959.9422536368108
2017-11-13,1943.3168640507238
2017-11-14,1922.243579345003
2017-11-15,1894.1375504106315
2017-11-16,1918.6547999690388
2017-11-17,1939.2534401915016
2017-11-20,1958.9613560259156
2017-11-21,1973.7770013588438
2017-11-22,1967.2458083073138
2017-11-23,1973.3173926453976
2017-11-24,1967.2666855846771
2017-11-27,1984.8634300701572
2017-11-28,2000.5319403648384
2017-11-29,2002.5825236479138
2017-11-30,1985.1707474336577
2017-12-01,1972.4979638429309
2017-12-04,1972.1073050919358
2017-12-05,1975.3338323762287
2017-12-06,1964.4164015592166
2017-12-07,1985.1500532359971
2017-12-08,2012.669512574317
2017-12-11,2013.1693858203612
2017-12-12,2008.6996841673313
2017-12-13,1987.5402903760037
2017-12-14,1985.2593130327757
2017-12-15,2019.4813568943423
2017-12-18,2020.099288635898
2017-12-19,2051.318285169225
2017-12-20,2055.0507789246903
2017-12-21,2081.0986000352405
2017-12-22,2093.3510863242304
2017-12-25,2093.3510863242304
2017-12-26,2098.256544559737
2017-12-27,2090.7366249568327
2017-12-28,2089.5476103516717
2017-12-29,2102.254624867176
2018-01-01,2103.402596346725
2018-01-02,2093.1612963034145
2018-01-03,2109.995271777344
2018-01-04,2124.738754229294
2018-01-05,2155.382504223966
2018-01-08,2185.414216375653
2018-01-09,2181.653076972421
2018-01-10,2170.3990257612804
2018-01-11,2164.5519050076678
2018-01-12,2147.047084455399
2018-01-15,2132.347875078032
2018-01-16,2080.6741103207355
2018-01-17,2094.628215162596
2018-01-18,2057.531728930536
2018-01-19,2083.216895871028
2018-01-22,2088.023891324182
2018-01-23,2092.0312719866993
2018-01-24,2062.606163055184
2018-01-25,2029.1604700505466
2018-01-26,2040.5029442266443
2018-01-29,2033.4570583382238
2018-01-30,2004.8756782369512
2018-01-31,1981.3163886819948
2018-02-01,1972.4122230613195
2018-02-02,1880.7890407559628
2018-02-05,1877.9193346615198
2018-02-06,1850.4653885758112
2018-02-07,1878.5049278108797
2018-02-08,1924.0210104515959
2018-02-09,1925.63429972229
2018-02-12,1951.5514561195878
2018-02-13,1938.9159659537113
2018-02-14,1943.3621679464443
2018-02-15,1916.5581335220352
2018-02-16,1893.8901053353245
2018-02-19,1884.9227337776722
2018-02-20,1872.158629850624
2018-02-21,1878.3404457343256
2018-02-22,1861.1039916301756
2018-02-23,1905.2350656427077
2018-02-26,1925.8604026067435
2018-02-27,1921.288151354119
2018-02-28,1921.5800735616995
2018-03-01,1913.5403715623293
2018-03-02,1893.0223317551538
2018-03-05,1875.1153447215581
2018-03-06,1842.786622592258
2018-03-07,1812.6223616865573
2018-03-08,1829.1437932601582
2018-03-09,1822.1595102156093
2018-03-12,1841.2726712746735
2018-03-13,1851.2244863525443
2018-03-14,1857.179213525748
2018-03-15,1869.2782965552924
2018-03-16,1848.5024557977981
2018-03-19,1803.3074962528503
2018-03-20,1813.0663585568723
2018-03-21,1818.729585827643
2018-03-22,1800.3343181438026
2018-03-23,1771.3036728633358
2018-03-26,1781.162199606548
2018-03-27,1809.348562099945
2018-03-28,1794.9659338983643
2018-03-29,1802.628308296028
2018-03-30,1802.628308296028
2018-04-02,1835.5093378665451
2018-04-03,1866.6575014122284
2018-04-04,1840.2521642094039
2018-04-05,1892.0769349629068
2018-04-06,1896.670636470567
2018-04-09,1894.3797576108773
2018-04-10,1889.8781437568055
2018-04-11,1881.5007846465883
2018-04-12,1883.194445616296
2018-04-13,1890.84468440281
2018-04-16,1889.0097754715166
2018-04-17,1891.5986273996732
2018-04-18,1882.9630456572115
2018-04-19,1895.8215715791525
2018-04-20,1897.4023020832935
2018-04-23,1906.850406837792
2018-04-24,1909.4526161301467
2018-04-25,1888.0739542915928
2018-04-26,1906.8986533083082
2018-04-27,1918.671489345298
2018-04-30,1938.7499737130988
2018-05-01,1953.7075926770642
2018-05-02,1936.7191775044673
2018-05-03,1919.4782424530586
2018-05-04,1911.8939965446673
2018-05-07,1920.0247650184463
2018-05-08,1936.6441906974705
2018-05-09,1921.254235026285
2018-05-10,1889.3019468214388
2018-05-11,1881.9810452997292
2018-05-14,1851.3647136257598
2018-05-15,1841.9341829096975
2018-05-16,1857.7306515132739
2018-05-17,1869.5810825211265
2018-05-18,1834.6165266922096
2018-05-21,1798.2866792747534
2018-05-22,1806.7406019998537
2018-05-23,1799.4079892334835
2018-05-24,1795.4451063349984
2018-05-25,1848.4076274874633
2018-05-28,1890.686559437922
2018-05-29,1882.3430408647746
2018-05-30,1883.9824546468724
2018-05-31,1867.0746559309382
2018-06-01,1853.1044508314542
2018-06-04,1816.7087943932306
2018-06-05,1786.301145476935
2018-06-06,1799.3228960851625
2018-06-07,1821.6867057135905
2018-06-08,1825.14838103116
2018-06-11,1829.8581818434482
2018-06-12,1842.295708925059
2018-06-13,1835.9608872182127
2018-06-14,1853.3287667515333
2018-06-15,1839.4600674079347
2018-06-18,1829.5278321982735
2018-06-19,1806.7566596318416
2018-06-20,1815.4456438244945
2018-06-21,1798.5315010333027
2018-06-22,1804.4712740453876
2018-06-25,1776.0651757751225
2018-06-26,1770.7915127120825
2018-06-27,1741.0313677452757
2018-06-28,1711.3443910244516
2018-06-29,1735.3353779959334
2018-07-02,1727.575453393918
2018-07-03,1735.4509916965
2018-07-04,1737.907168252136
2018-07-05,1717.0702219959076
2018-07-06,1717.5562129608195
2018-07-09,1747.4564745368837
2018-07-10,1766.2176406726157
2018-07-11,1760.5248701012695
2018-07-12,1771.4698035289346
2018-07-13,1753.426582964658
2018-07-16,1699.3319462320687
2018-07-17,1737.2465511246276
2018-07-18,1721.0306929331819
2018-07-19,1703.0283210153943
2018-07-20,1703.1189040206382
2018-07-23,1724.4887963383783
2018-07-24,1756.5117585175494
2018-07-25,1765.8672793104172
2018-07-26,1777.9286031181593
2018-07-27,1794.5243280561324
2018-07-30,1790.7320024374746
2018-07-31,1801.2064735758738
2018-08-01,1812.0829537184727
2018-08-02,1817.0218602659838
2018-08-03,1836.4052179303599
2018-08-06,1847.6115574647247
2018-08-07,1839.1631127963465
2018-08-08,1840.4740270695233
2018-08-09,1853.2994145964974
2018-08-10,1855.8989798403054
2018-08-13,1821.7280836244815
2018-08-14,1845.6083480264228
2018-08-15,1855.3972099828056
2018-08-16,1826.0187447181988
2018-08-17,1840.3081558048582
2018-08-20,1854.8702348641898
2018-08-21,1846.504264933096
2018-08-22,1833.8477068383265
2018-08-23,1826.5370633749433
2018-08-24,1819.0880756944532
2018-08-27,1826.4758888510162
2018-08-28,1821.6000852652812
2018-08-29,1818.1330226054417
2018-08-30,1822.2849659565468
2018-08-31,1827.0564639053719
2018-09-03,1819.198255558018
2018-09-04,1778.6096005431623
2018-09-05,1753.8942811363254
2018-09-06,1752.3388888927598
2018-09-07,1777.810589012031
2018-09-10,1733.7863204699138
2018-09-11,1705.3949662590346
2018-09-12,1712.8153417477845
2018-09-13,1705.5529870930654
2018-09-14,1740.0865718710613
2018-09-17,1717.0554793128365
2018-09-18,1682.0379749620363
2018-09-19,1674.2043914907265
2018-09-20,1662.5220734800691
2018-09-21,1627.7091756195177
2018-09-24,1572.2845595288534
2018-09-25,1563.2843294940765
2018-09-26,1573.7432742330611
2018-09-27,1547.9690100530684
2018-09-28,1518.3828280416549
2018-10-01,1518.5567687636603
2018-10-02,1522.3677805151337
2018-10-03,1508.2892731768825
2018-10-04,1469.835184642319
2018-10-05,1436.3947176603635
