Date,CZECH REPUBLIC SMALL CAP
2000-05-30,208.44472540939327
2000-05-31,208.3355636934159
2000-06-01,209.81548320528498
2000-06-02,210.37951082854568
2000-06-05,209.48646062850713
2000-06-06,207.8565152703416
2000-06-07,205.29230963850475
2000-06-08,204.2451779852996
2000-06-09,205.2107963383839
2000-06-12,205.81640400970863
2000-06-13,204.19320314119318
2000-06-14,203.17876892954862
2000-06-15,198.33424214569422
2000-06-16,200.32874008707716
2000-06-19,199.4352310843471
2000-06-20,200.13145693042307
2000-06-21,199.67846574300933
2000-06-22,199.31196331688002
2000-06-23,198.8030527084166
2000-06-26,198.75770582521284
2000-06-27,198.80100658506512
2000-06-28,198.7376417300039
2000-06-29,198.9174652004979
2000-06-30,198.23971394116253
2000-07-03,197.18313870573365
2000-07-04,198.16345837082096
2000-07-05,197.8740903122658
2000-07-06,197.9204581954972
2000-07-07,198.39696833504837
2000-07-10,199.26907042924245
2000-07-11,201.54272519623575
2000-07-12,201.78839886526288
2000-07-13,202.8592026707473
2000-07-14,203.26102003754806
2000-07-17,202.11339311011403
2000-07-18,201.5964378526021
2000-07-19,203.05402390882347
2000-07-20,202.55661481665942
2000-07-21,203.55138643033584
2000-07-24,203.08733609684919
2000-07-25,202.9908916128262
2000-07-26,203.14528845726272
2000-07-27,204.95707861497723
2000-07-28,205.05065656272166
2000-07-31,205.0107817931899
2000-08-01,204.60122395462065
2000-08-02,204.73751479994974
2000-08-03,205.08955098275305
2000-08-04,205.72232968495868
2000-08-07,206.1387036544018
2000-08-08,207.38004824124116
2000-08-09,206.5290450725494
2000-08-10,207.8353176086981
2000-08-11,206.56254244212172
2000-08-14,205.91670845787965
2000-08-15,205.7944334787556
2000-08-16,205.36781754095753
2000-08-17,203.6086117579005
2000-08-18,203.5991625076062
2000-08-21,201.46080844342495
2000-08-22,200.9654975714908
2000-08-23,200.65390821083108
2000-08-24,200.41444094925822
2000-08-25,201.30711830966422
2000-08-28,199.7149112007917
2000-08-29,198.0899345192986
2000-08-30,198.03136810020206
2000-08-31,197.91892592882735
2000-09-01,197.6748726867965
2000-09-04,199.09281932238403
2000-09-05,196.7722887505472
2000-09-06,198.61807069976743
2000-09-07,198.58959280412554
2000-09-08,197.75055259054918
2000-09-11,197.7534398647084
2000-09-12,196.74126718946178
2000-09-13,196.85857149239501
2000-09-14,196.85551011378647
2000-09-15,197.5368904029711
2000-09-18,198.03911629770263
2000-09-19,197.42617178434764
2000-09-20,196.75413377919662
2000-09-21,196.31272427226685
2000-09-22,195.79604189804436
2000-09-25,197.8050228209692
2000-09-26,199.0541648976457
2000-09-27,198.20337465069534
2000-09-28,197.97320649781688
2000-09-29,197.63937722399945
2000-10-02,197.84007594467568
2000-10-03,196.9292127094377
2000-10-04,197.4860628367286
2000-10-05,197.90867989300295
2000-10-06,199.30184896192515
2000-10-09,201.090749249588
2000-10-10,201.7588491497243
2000-10-11,201.5553353079954
2000-10-12,200.9024730798156
2000-10-13,200.3029264105609
2000-10-16,200.23668216854065
2000-10-17,199.25737649969298
2000-10-18,197.65020229016253
2000-10-19,201.52372490221555
2000-10-20,201.43424455868214
2000-10-23,201.43249082762222
2000-10-24,201.4581007697292
2000-10-25,200.48749672291436
2000-10-26,199.6295709611693
2000-10-27,202.34449188627792
2000-10-30,202.5070321283902
2000-10-31,201.95079307337068
2000-11-01,202.8376498246854
2000-11-02,201.9473057513184
2000-11-03,201.5920546016134
2000-11-06,200.1925084949676
2000-11-07,199.85241362313124
2000-11-08,199.53159739362582
2000-11-09,199.36329670330346
2000-11-10,199.47443290170145
2000-11-13,198.21918947147884
2000-11-14,198.22369569240405
2000-11-15,196.8372485725113
2000-11-16,196.5072290447736
2000-11-17,196.1287148374753
2000-11-20,195.9677445606146
2000-11-21,196.18856656181458
2000-11-22,196.47433034490706
2000-11-23,193.87497161005288
2000-11-24,192.7886144453128
2000-11-27,190.31073691377196
2000-11-28,189.4949674589383
2000-11-29,188.1599018356585
2000-11-30,185.81163151493274
2000-12-01,186.1395129034939
2000-12-04,184.751690843314
2000-12-05,186.36133609868943
2000-12-06,186.6205176488877
2000-12-07,186.22952367267303
2000-12-08,186.03768496215014
2000-12-11,187.21968280361511
2000-12-12,187.4167480630485
2000-12-13,187.7758683378653
2000-12-14,187.2996740954823
2000-12-15,187.82716685941529
2000-12-18,188.61069261702744
2000-12-19,187.90003382955643
2000-12-20,186.03674178871822
2000-12-21,184.64467477789336
2000-12-22,184.29081421569379
2000-12-25,184.29081421569379
2000-12-26,184.36508346449313
2000-12-27,184.69771785435097
2000-12-28,183.27701461620597
2000-12-29,182.48924382524223
2001-01-01,182.48924382524223
2001-01-02,185.04949020357196
2001-01-03,184.76809293757742
2001-01-04,185.91713878635446
2001-01-05,186.41615897614562
2001-01-08,187.39339400160546
2001-01-09,188.17956646511425
2001-01-10,187.3836857649261
2001-01-11,187.40882766899807
2001-01-12,187.79632189575497
2001-01-15,189.42074961188578
2001-01-16,190.2818080168771
2001-01-17,192.09165293342681
2001-01-18,194.1761394365047
2001-01-19,198.08671265746497
2001-01-22,199.16086792974633
2001-01-23,198.79456084137266
2001-01-24,198.95513322568382
2001-01-25,199.77732839007243
2001-01-26,198.35239203652054
2001-01-29,198.577528559553
2001-01-30,199.42347302394685
2001-01-31,200.14163498575974
2001-02-01,198.43783975125106
2001-02-02,196.6433915891366
2001-02-05,196.40548814160633
2001-02-06,197.3735138671464
2001-02-07,197.80247662855524
2001-02-08,198.20474341528706
2001-02-09,197.70520701977767
2001-02-12,197.46395155468105
2001-02-13,196.11912452614695
2001-02-14,195.1078646120202
2001-02-15,195.51699632454293
2001-02-16,196.506444089779
2001-02-19,196.88463932984692
2001-02-20,197.3437003894849
2001-02-21,196.55620310698006
2001-02-22,194.3409064930831
2001-02-23,194.2219417169725
2001-02-26,195.72843745882207
2001-02-27,197.14767379373262
2001-02-28,198.71148117039627
2001-03-01,199.34052785090327
2001-03-02,198.5352316632663
2001-03-05,198.1243549014858
2001-03-06,200.34581917718936
2001-03-07,200.99749653392118
2001-03-08,202.7459054538723
2001-03-09,203.89682418277633
2001-03-12,201.25438640478777
2001-03-13,204.3331093558572
2001-03-14,204.46713294213305
2001-03-15,205.5991958312845
2001-03-16,205.82660574733714
2001-03-19,206.43731934959953
2001-03-20,205.53491759621934
2001-03-21,204.82350456601216
2001-03-22,204.06472439380897
2001-03-23,201.90117195122463
2001-03-26,204.91612009023356
2001-03-27,199.58290239536623
2001-03-28,206.36030817715098
2001-03-29,207.42731604233558
2001-03-30,206.479838573741
2001-04-02,207.97666039515198
2001-04-03,207.75353686975248
2001-04-04,207.665387546713
2001-04-05,209.16076908336416
2001-04-06,208.7668659122292
2001-04-09,211.1795163905544
2001-04-10,211.89160547195286
2001-04-11,216.40406419170216
2001-04-12,216.6680001549123
2001-04-13,216.32006237767732
2001-04-16,216.40063294407793
2001-04-17,215.8745358315739
2001-04-18,216.89015965894083
2001-04-19,215.73111159437295
2001-04-20,215.44944102222163
2001-04-23,216.88725681434528
2001-04-24,214.80111175803094
2001-04-25,214.76835412936578
2001-04-26,214.892950030226
2001-04-27,214.93909566028313
2001-04-30,213.63444949721006
2001-05-01,213.57677526913378
2001-05-02,212.19418991355062
2001-05-03,211.73810685550524
2001-05-04,211.762002384435
2001-05-07,212.67652364751925
2001-05-08,212.66137125670713
2001-05-09,211.88687955354413
2001-05-10,212.21290332413173
2001-05-11,212.98278992135994
2001-05-14,212.87012880889742
2001-05-15,212.8905339835239
2001-05-16,213.10054376605652
2001-05-17,212.35932922401668
2001-05-18,211.38210945262333
2001-05-21,211.87971727574893
2001-05-22,213.2169347681414
2001-05-23,213.5124660763191
2001-05-24,212.800543153573
2001-05-25,214.10352942989783
2001-05-28,213.9324780453824
2001-05-29,214.95454135429284
2001-05-30,215.01933595228238
2001-05-31,216.38367181884007
2001-06-01,215.84114839697557
2001-06-04,215.89039423452496
2001-06-05,214.59756820327001
2001-06-06,212.11602195605911
2001-06-07,210.8617873548431
2001-06-08,212.8655619818475
2001-06-11,214.23054074471557
2001-06-12,213.31107750270218
2001-06-13,212.48986908045492
2001-06-14,213.07531934444478
2001-06-15,212.31069424566832
2001-06-18,211.11784917549423
2001-06-19,212.08858683093095
2001-06-20,211.5035911316653
2001-06-21,211.7210521928105
2001-06-22,212.81800337323855
2001-06-25,211.48961827818385
2001-06-26,210.43980649015623
2001-06-27,210.13584444017016
2001-06-28,209.3973719474884
2001-06-29,210.52630623154798
2001-07-02,210.17155585896336
2001-07-03,210.11392563664256
2001-07-04,210.9733141372226
2001-07-05,210.72331724346276
2001-07-06,208.2714363365012
2001-07-09,209.4251660387248
2001-07-10,208.41019906160344
2001-07-11,204.10511805951992
2001-07-12,205.00573556599764
2001-07-13,204.01478236261957
2001-07-16,201.04243830966504
2001-07-17,199.83008710726097
2001-07-18,200.17415624827694
2001-07-19,203.08024893929996
2001-07-20,200.34786083807458
2001-07-23,201.97816222742142
2001-07-24,201.71926605909687
2001-07-25,199.86155977639646
2001-07-26,200.0073916970693
2001-07-27,201.99073743981216
2001-07-30,203.28159854144155
2001-07-31,202.88295378728506
2001-08-01,202.80950355404303
2001-08-02,202.12505878471802
2001-08-03,201.57670213164576
2001-08-06,201.9093748053319
2001-08-07,201.28759241394286
2001-08-08,200.20362987392448
2001-08-09,200.05900446421086
2001-08-10,199.9323112609962
2001-08-13,202.05036226484816
2001-08-14,204.2477236599599
2001-08-15,203.4298271396414
2001-08-16,202.41360975554545
2001-08-17,201.75888423240204
2001-08-20,202.45610533954886
2001-08-21,203.30990767695468
2001-08-22,201.302770490297
2001-08-23,203.59241312169272
2001-08-24,205.98092768392118
2001-08-27,207.46741700579534
2001-08-28,205.28191437553278
2001-08-29,204.27839200585203
2001-08-30,202.9117320768076
2001-08-31,201.37062908350606
2001-09-03,201.8554089311918
2001-09-04,201.28663004380817
2001-09-05,200.79340580189404
2001-09-06,197.07395951392454
2001-09-07,195.04568561306496
2001-09-10,195.60005369304673
2001-09-11,194.24759664627427
2001-09-12,192.16676079175107
2001-09-13,193.83564715789603
2001-09-14,191.52053551713513
2001-09-17,190.3010454622629
2001-09-18,190.37397585532295
2001-09-19,191.7967032932026
2001-09-20,191.2825744255691
2001-09-21,191.25602272088716
2001-09-24,192.43291595986113
2001-09-25,191.22343284019604
2001-09-26,191.90687203329264
2001-09-27,193.09400321491208
2001-09-28,193.02307543164704
2001-10-01,195.25563946933622
2001-10-02,197.63265399235652
2001-10-03,197.82145117870914
2001-10-04,197.85034275121592
2001-10-05,197.826339167853
2001-10-08,197.785009933288
2001-10-09,199.9943814094487
2001-10-10,201.75252767405496
2001-10-11,203.80342559494133
2001-10-12,203.26555009291977
2001-10-15,203.2713001572181
2001-10-16,202.57775887393885
2001-10-17,203.0001596860878
2001-10-18,202.66299528857593
2001-10-19,203.66697245188536
2001-10-22,205.4306583202493
2001-10-23,205.65514530482938
2001-10-24,206.23139082292164
2001-10-25,204.4736087786188
2001-10-26,205.24813928508598
2001-10-29,205.4643038001562
2001-10-30,203.47490114414168
2001-10-31,202.97935447930038
2001-11-01,202.81416421406982
2001-11-02,203.73896203224604
2001-11-05,204.76460368835802
2001-11-06,205.51218829809892
2001-11-07,205.60814489226817
2001-11-08,207.93102832391503
2001-11-09,205.1679768891939
2001-11-12,203.70908070664515
2001-11-13,205.3921286072293
2001-11-14,209.81197434778574
2001-11-15,211.68989714382622
2001-11-16,214.71557445995046
2001-11-19,222.67511334260826
2001-11-20,220.00279178579157
2001-11-21,220.96733240199825
2001-11-22,220.96976430056435
2001-11-23,222.16702461235298
2001-11-26,221.5440099202955
2001-11-27,218.06710500124635
2001-11-28,216.08967357811235
2001-11-29,219.68446534979694
2001-11-30,220.2982775169376
2001-12-03,218.00260090946082
2001-12-04,220.7760780241703
2001-12-05,216.5839331704573
2001-12-06,217.36937653294336
2001-12-07,215.72717052718525
2001-12-10,215.30346343894797
2001-12-11,216.83186067099837
2001-12-12,218.2923136814971
2001-12-13,218.99484728031467
2001-12-14,218.2377508201769
2001-12-17,218.0587171136267
2001-12-18,211.59329978524957
2001-12-19,210.4428900867372
2001-12-20,200.22235647891011
2001-12-21,198.46147991110547
2001-12-24,198.63207136968015
2001-12-25,198.63207136968015
2001-12-26,198.0991548247586
2001-12-27,196.25963803002423
2001-12-28,197.06653209190043
2001-12-31,197.76652091472067
2002-01-01,197.76652091472067
2002-01-02,193.99585722303607
2002-01-03,196.10084640379932
2002-01-04,197.62338677854024
2002-01-07,195.5755340072873
2002-01-08,193.57069779931945
2002-01-09,196.95050545172947
2002-01-10,199.25207836221568
2002-01-11,198.7426942073765
2002-01-14,197.35542222720588
2002-01-15,199.58187411540538
2002-01-16,199.00273687826484
2002-01-17,202.49598407924373
2002-01-18,203.7884771657961
2002-01-21,204.11601273535084
2002-01-22,205.6891279098568
2002-01-23,205.90305334487516
2002-01-24,207.64502819228778
2002-01-25,209.1671491634065
2002-01-28,208.2372440457494
2002-01-29,209.09755504697858
2002-01-30,207.2906698519932
2002-01-31,210.7538080415199
2002-02-01,211.2528478977762
2002-02-04,209.60465599328091
2002-02-05,219.4644583911239
2002-02-06,219.6564832499994
2002-02-07,215.30200232793572
2002-02-08,216.67166906658184
2002-02-11,217.761005642199
2002-02-12,215.75715114959738
2002-02-13,215.4562070652943
2002-02-14,217.63763422912436
2002-02-15,214.54699164662875
2002-02-18,215.23966928207844
2002-02-19,215.6841273799137
2002-02-20,217.27716521183171
2002-02-21,218.46750005115632
2002-02-22,220.65785769171202
2002-02-25,221.4411383125204
2002-02-26,221.7218363344719
2002-02-27,219.5765634280174
2002-02-28,221.53812817715428
2002-03-01,222.5343455900155
2002-03-04,221.06713809531908
2002-03-05,219.5418051998631
2002-03-06,219.97379782215685
2002-03-07,220.55435914914895
2002-03-08,222.56077042494545
2002-03-11,219.95999513548088
2002-03-12,220.1251927241607
2002-03-13,223.1700636114421
2002-03-14,222.64064038343125
2002-03-15,221.38183680333597
2002-03-18,218.89422360839896
2002-03-19,218.09741288386454
2002-03-20,219.7790654461633
2002-03-21,222.55902262571476
2002-03-22,223.8702887125709
2002-03-25,222.35761783042133
2002-03-26,223.02775482585992
2002-03-27,226.87795725275157
2002-03-28,228.0726778480643
2002-03-29,228.02271353982474
2002-04-01,228.07793069588638
2002-04-02,229.08555525054712
2002-04-03,230.65569717014932
2002-04-04,229.08328808213494
2002-04-05,230.74266107892205
2002-04-08,232.73163911931096
2002-04-09,232.64672116675465
2002-04-10,231.77670817802058
2002-04-11,233.3179316120258
2002-04-12,232.84498461283926
2002-04-15,236.16122580136516
2002-04-16,236.9582352814363
2002-04-17,238.27812118747596
2002-04-18,236.77805196153847
2002-04-19,236.32876586739448
2002-04-22,236.1292973663103
2002-04-23,236.7620214797786
2002-04-24,236.85826530184283
2002-04-25,236.0586447040729
2002-04-26,240.08765666202842
2002-04-29,237.65984693561165
2002-04-30,236.78076513612675
2002-05-01,236.66436346521084
2002-05-02,240.3166261357549
2002-05-03,241.03086069374845
2002-05-06,240.260131057788
2002-05-07,240.3997538758864
2002-05-08,240.04491533391777
2002-05-09,234.87338060217687
2002-05-10,234.6802811134542
2002-05-13,235.77551932083188
2002-05-14,233.88328064491654
2002-05-15,236.03279900339504
2002-05-16,237.4627828454094
2002-05-17,233.99823318693075
2002-05-20,233.53553560234636
2002-05-21,236.48677333806046
2002-05-22,236.17640144313515
2002-05-23,236.448920405677
2002-05-24,237.35601577987705
2002-05-27,241.57421794863546
2002-05-28,240.33121753682482
2002-05-29,241.5519726336945
2002-05-30,240.88147153946457
2002-05-31,242.88707590011006
2002-06-03,244.42223308565718
2002-06-04,248.3320668736005
2002-06-05,249.90336613550045
2002-06-06,243.95657824452212
2002-06-07,241.09650817830462
2002-06-10,246.3340629443504
2002-06-11,246.68582184999806
2002-06-12,245.82742047716187
2002-06-13,247.33066811714022
2002-06-14,243.07336650713867
2002-06-17,242.73415717900386
2002-06-18,243.59039456229317
2002-06-19,238.45640979732175
2002-06-20,234.4581121284648
2002-06-21,234.2150122968187
2002-06-24,228.69441428919745
2002-06-25,229.08505824392407
2002-06-26,222.3189569945941
2002-06-27,233.3582955913065
2002-06-28,230.58558132052215
2002-07-01,220.5553821696726
2002-07-02,206.22479458109376
2002-07-03,202.99014984921743
2002-07-04,213.56216416879775
2002-07-05,213.2892987574746
2002-07-08,217.98038238709802
2002-07-09,228.47822753171553
2002-07-10,232.38417495951555
2002-07-11,223.2006379949148
2002-07-12,223.17852604006154
2002-07-15,224.4171133296164
2002-07-16,224.53631058394495
2002-07-17,231.25073577105996
2002-07-18,228.20276474835768
2002-07-19,221.8409711568933
2002-07-22,217.127494822478
2002-07-23,220.93423418508613
2002-07-24,215.85613794609222
2002-07-25,221.51335721206775
2002-07-26,231.11885271186682
