Date,EM LATAM ex BR IMI EQUAL WEIGHTED
2004-11-29,2325.9738142879633
2004-11-30,2342.5404924874806
2004-12-01,2371.8314651030814
2004-12-02,2349.764892589346
2004-12-03,2361.915525881579
2004-12-06,2355.06822881675
2004-12-07,2335.4046593679554
2004-12-08,2333.467935271491
2004-12-09,2310.1523571932908
2004-12-10,2335.747396313721
2004-12-13,2357.4414140276485
2004-12-14,2376.5745658038186
2004-12-15,2396.356428023068
2004-12-16,2393.90591247277
2004-12-17,2403.1758568519235
2004-12-20,2436.2774630863814
2004-12-21,2439.5431644693767
2004-12-22,2439.7694537311595
2004-12-23,2458.9312420162073
2004-12-24,2462.738542837069
2004-12-27,2470.9756311387364
2004-12-28,2468.569488948615
2004-12-29,2473.685016835128
2004-12-30,2485.6223022894005
2004-12-31,2491.4997362980785
2005-01-03,2485.512321849586
2005-01-04,2425.738561659885
2005-01-05,2407.022891049832
2005-01-06,2387.355170483149
2005-01-07,2385.1348827305055
2005-01-10,2401.9287804404516
2005-01-11,2380.467405357686
2005-01-12,2394.4962743488472
2005-01-13,2415.3588758020637
2005-01-14,2415.5066094333997
2005-01-17,2417.3822818442923
2005-01-18,2402.951395370143
2005-01-19,2413.612516283926
2005-01-20,2404.275720101747
2005-01-21,2411.419935952922
2005-01-24,2421.2728257385747
2005-01-25,2413.1727355146727
2005-01-26,2442.297134932742
2005-01-27,2452.8381342309376
2005-01-28,2464.982059844124
2005-01-31,2490.95966507435
2005-02-01,2516.282528985905
2005-02-02,2521.5245912742384
2005-02-03,2530.4889125885356
2005-02-04,2551.328666240379
2005-02-07,2557.449880642602
2005-02-08,2560.9007582005506
2005-02-09,2570.5369300041016
2005-02-10,2595.03415965573
2005-02-11,2597.324685595499
2005-02-14,2601.295828391865
2005-02-15,2605.3441667558345
2005-02-16,2604.1284333737904
2005-02-17,2615.5063467048385
2005-02-18,2635.526646746603
2005-02-21,2634.233140656651
2005-02-22,2648.1081529446847
2005-02-23,2646.590006414094
2005-02-24,2661.410547604655
2005-02-25,2685.820946232019
2005-02-28,2686.3808441785577
2005-03-01,2692.1038289389144
2005-03-02,2677.640521819829
2005-03-03,2673.454432095666
2005-03-04,2698.547940173489
2005-03-07,2711.9020196878037
2005-03-08,2705.7119914990744
2005-03-09,2678.794868491309
2005-03-10,2645.876697683657
2005-03-11,2640.038143965483
2005-03-14,2569.8853409985823
2005-03-15,2558.747846577971
2005-03-16,2560.269598443949
2005-03-17,2584.8100709897435
2005-03-18,2599.447351103622
2005-03-21,2588.347546709114
2005-03-22,2589.3752750426765
2005-03-23,2543.711265510968
2005-03-24,2545.9272249310193
2005-03-25,2545.9272249310193
2005-03-28,2539.5760577160613
2005-03-29,2517.6116896573817
2005-03-30,2543.590946703884
2005-03-31,2555.0925599593893
2005-04-01,2566.8347158520264
2005-04-04,2536.48777791638
2005-04-05,2518.928243627091
2005-04-06,2521.6119143781684
2005-04-07,2557.109033469408
2005-04-08,2562.3696785864086
2005-04-11,2564.967443297987
2005-04-12,2557.840698282234
2005-04-13,2557.873827854095
2005-04-14,2516.75620521263
2005-04-15,2476.2024431588616
2005-04-18,2464.3323875565366
2005-04-19,2506.7085610777153
2005-04-20,2497.815798785763
2005-04-21,2521.080038548831
2005-04-22,2522.28491608896
2005-04-25,2538.046994874116
2005-04-26,2549.3565998259787
2005-04-27,2525.706236591342
2005-04-28,2490.541198874359
2005-04-29,2501.454364283988
2005-05-02,2526.424462138344
2005-05-03,2534.8084813043297
2005-05-04,2573.877191509142
2005-05-05,2572.3047148088217
2005-05-06,2583.8418550742213
2005-05-09,2571.6728000444937
2005-05-10,2555.7678577878305
2005-05-11,2543.217841148319
2005-05-12,2530.990275548441
2005-05-13,2522.6619697201872
2005-05-16,2513.270568045448
2005-05-17,2522.0434933531674
2005-05-18,2552.8394770279597
2005-05-19,2560.550640284878
2005-05-20,2551.197708448068
2005-05-23,2555.076863743028
2005-05-24,2545.773983879991
2005-05-25,2548.8709139664647
2005-05-26,2551.734366463093
2005-05-27,2565.685325243236
2005-05-30,2583.4937257895444
2005-05-31,2561.668240854887
2005-06-01,2587.4223309970002
2005-06-02,2619.627130906719
2005-06-03,2620.1635458803385
2005-06-06,2600.860538887375
2005-06-07,2603.7564439453968
2005-06-08,2607.3261229539617
2005-06-09,2589.4733632435014
2005-06-10,2599.2160087236166
2005-06-13,2602.9536512631958
2005-06-14,2620.810658309008
2005-06-15,2644.9550353904096
2005-06-16,2669.434703525213
2005-06-17,2691.96186280023
2005-06-20,2673.7369218473527
2005-06-21,2687.4631466655082
2005-06-22,2699.9817437375837
2005-06-23,2680.2033369997985
2005-06-24,2672.961382488304
2005-06-27,2670.944541412464
2005-06-28,2675.566625947729
2005-06-29,2681.0603875207003
2005-06-30,2677.7299949600006
2005-07-01,2691.0116710719362
2005-07-04,2685.6913040155086
2005-07-05,2694.9938409022097
2005-07-06,2697.3891038035244
2005-07-07,2697.309065324309
2005-07-08,2727.1526570490437
2005-07-11,2741.970210957825
2005-07-12,2756.1081824725634
2005-07-13,2767.6399131076087
2005-07-14,2794.4618295570504
2005-07-15,2800.8028832747204
2005-07-18,2827.3429692724417
2005-07-19,2858.71729239525
2005-07-20,2864.9192536005826
2005-07-21,2890.017994050441
2005-07-22,2907.760638914335
2005-07-25,2900.4575824983085
2005-07-26,2896.439213913019
2005-07-27,2919.770915321846
2005-07-28,2943.217642439397
2005-07-29,2963.110869031382
2005-08-01,2990.163584361562
2005-08-02,3014.911757422883
2005-08-03,3003.092287231943
2005-08-04,3016.980476875183
2005-08-05,3024.5074209499435
2005-08-08,3032.4103258624427
2005-08-09,3027.883108376905
2005-08-10,3040.8865935672306
2005-08-11,3050.3992191907064
2005-08-12,3034.578186027503
2005-08-15,3046.043642382729
2005-08-16,3035.2914570197086
2005-08-17,3031.8844617590194
2005-08-18,3009.243534559664
2005-08-19,2986.923406301194
2005-08-22,3005.933167802838
2005-08-23,3002.3937740162314
2005-08-24,2980.8840758271576
2005-08-25,2998.2161360854498
2005-08-26,2979.511251191092
2005-08-29,2950.5520329259857
2005-08-30,2934.6352559982324
2005-08-31,2963.4922388827513
2005-09-01,2991.76806522441
2005-09-02,3008.173227416111
2005-09-05,3008.337413326145
2005-09-06,3024.1953874298397
2005-09-07,3035.160138050492
2005-09-08,3043.6845107627887
2005-09-09,3051.32720310701
2005-09-12,3048.098585929535
2005-09-13,3035.8377581365194
2005-09-14,3054.3985929012206
2005-09-15,3067.9801926288974
2005-09-16,3086.6784970445788
2005-09-19,3091.8104798676477
2005-09-20,3105.379642449835
2005-09-21,3130.1176760136254
2005-09-22,3111.9980636595933
2005-09-23,3114.339846868409
2005-09-26,3127.7004046593347
2005-09-27,3118.806043936262
2005-09-28,3125.1398085480696
2005-09-29,3144.553591109846
2005-09-30,3177.7534146651533
2005-10-03,3197.1734246676438
2005-10-04,3199.2481734845924
2005-10-05,3160.1832596643444
2005-10-06,3096.5826500088115
2005-10-07,3107.2662705244215
2005-10-10,3110.93982278937
2005-10-11,3111.5593356187032
2005-10-12,3058.9192969182677
2005-10-13,3019.1932134085664
2005-10-14,3003.9573119753413
2005-10-17,3048.990189511822
2005-10-18,3030.1525706667767
2005-10-19,3028.313415189781
2005-10-20,3008.089968367398
2005-10-21,2996.0872427589543
2005-10-24,3025.6040633364755
2005-10-25,3011.287136019506
2005-10-26,3007.8555071580877
2005-10-27,2964.110545931601
2005-10-28,2982.5034276339325
2005-10-31,2994.8183025269636
2005-11-01,3006.4371047348345
2005-11-02,3027.7808175153395
2005-11-03,3042.5587216718045
2005-11-04,3016.0339486358243
2005-11-07,3012.1284356463
2005-11-08,2992.2852831169143
2005-11-09,3018.5933984403496
2005-11-10,3033.444819399416
2005-11-11,3055.697112250991
2005-11-14,3048.5290255065443
2005-11-15,3037.5932652945257
2005-11-16,3056.261145970128
2005-11-17,3084.5625482833325
2005-11-18,3095.932337430698
2005-11-21,3093.262870748539
2005-11-22,3086.5810603891464
2005-11-23,3101.21706663006
2005-11-24,3104.255016904767
2005-11-25,3122.562156030686
2005-11-28,3099.986541488974
2005-11-29,3089.6647837440937
2005-11-30,3116.479425833656
2005-12-01,3140.978799776144
2005-12-02,3170.4287833942612
2005-12-05,3168.7575745062
2005-12-06,3188.469967035661
2005-12-07,3157.8062179436056
2005-12-08,3139.591954243215
2005-12-09,3122.0847718352793
2005-12-12,3125.6434939538954
2005-12-13,3117.9240654800233
2005-12-14,3109.0237903352336
2005-12-15,3108.871311262349
2005-12-16,3107.198520589576
2005-12-19,3071.198662929344
2005-12-20,3062.9408663861
2005-12-21,3077.180313134969
2005-12-22,3096.744311294022
2005-12-23,3111.010589844063
2005-12-26,3108.756590210145
2005-12-27,3101.267526672787
2005-12-28,3101.0509612759606
2005-12-29,3123.025951375174
2005-12-30,3143.5303936781256
2006-01-02,3129.7731924007912
2006-01-03,3162.6156241693257
2006-01-04,3219.0646988239905
2006-01-05,3214.346380111723
2006-01-06,3232.2864438230376
2006-01-09,3238.544952738657
2006-01-10,3223.6838090364568
2006-01-11,3249.4591208436173
2006-01-12,3248.458240021836
2006-01-13,3249.1376281546823
2006-01-16,3257.3168648484766
2006-01-17,3238.843748712391
2006-01-18,3217.394412057211
2006-01-19,3253.6884995536793
2006-01-20,3265.6544829224945
2006-01-23,3259.38252908964
2006-01-24,3293.8162867857463
2006-01-25,3307.094742860316
2006-01-26,3352.716038091774
2006-01-27,3385.3187710995494
2006-01-30,3416.052865868283
2006-01-31,3403.277965428014
2006-02-01,3401.98713073948
2006-02-02,3404.8056529920286
2006-02-03,3406.291896516207
2006-02-06,3433.76770651631
2006-02-07,3376.585462514327
2006-02-08,3338.9431725910545
2006-02-09,3361.188173669975
2006-02-10,3358.7684464664612
2006-02-13,3322.3005312905916
2006-02-14,3322.2175659409704
2006-02-15,3329.8698457722276
2006-02-16,3349.6707139564624
2006-02-17,3383.7858042607695
2006-02-20,3386.1150382131505
2006-02-21,3410.1539477156093
2006-02-22,3436.232186691079
2006-02-23,3459.7023269870624
2006-02-24,3462.6478159872454
2006-02-27,3453.5668543196775
2006-02-28,3432.960011204741
2006-03-01,3456.0003866371576
2006-03-02,3445.56942708146
2006-03-03,3435.8051533935454
2006-03-06,3390.4256302236904
2006-03-07,3305.4376440994583
2006-03-08,3280.7647390110387
2006-03-09,3295.4679351941277
2006-03-10,3303.951286140563
2006-03-13,3314.4433999750254
2006-03-14,3333.966648340606
2006-03-15,3360.3870349022673
2006-03-16,3391.938605062115
2006-03-17,3398.8935549364883
2006-03-20,3384.486208562377
2006-03-21,3360.6040899964464
2006-03-22,3361.160578568878
2006-03-23,3346.160369953961
2006-03-24,3356.2109053769095
2006-03-27,3345.9801236675626
2006-03-28,3322.6013593767643
2006-03-29,3360.46828437335
2006-03-30,3395.1770726242735
2006-03-31,3397.21311696065
2006-04-03,3423.929748797947
2006-04-04,3457.1856305718447
2006-04-05,3456.9345025823714
2006-04-06,3450.358090360266
2006-04-07,3416.8707584899016
2006-04-10,3419.1364114305516
2006-04-11,3403.787569857867
2006-04-12,3429.1337323199477
2006-04-13,3423.4745809918377
2006-04-14,3423.472290895511
2006-04-17,3458.3675404099204
2006-04-18,3516.0648443814434
2006-04-19,3518.4871543970226
2006-04-20,3501.6852644396627
2006-04-21,3532.5420440693265
2006-04-24,3549.1664478171756
2006-04-25,3534.3846940807202
2006-04-26,3523.063991384444
2006-04-27,3517.7510844641693
2006-04-28,3539.843933307514
2006-05-01,3545.7444218510914
2006-05-02,3564.220655485669
2006-05-03,3554.8529282931618
2006-05-04,3576.1414187020946
2006-05-05,3616.1565978357626
2006-05-08,3641.9368298909467
2006-05-09,3651.64449924136
2006-05-10,3668.455983987248
2006-05-11,3647.527981126084
2006-05-12,3567.4173280396985
2006-05-15,3475.258940889571
2006-05-16,3500.9183305939887
2006-05-17,3398.9733336592476
2006-05-18,3337.511908778922
2006-05-19,3339.6506120925346
2006-05-22,3221.213270150811
2006-05-23,3263.0363388873643
2006-05-24,3195.3638529231607
2006-05-25,3255.9325879079033
2006-05-26,3330.2742601958807
2006-05-29,3332.606491235477
2006-05-30,3227.79710321168
2006-05-31,3236.7387200326407
2006-06-01,3287.9334341016556
2006-06-02,3312.529172590637
2006-06-05,3268.3345994374345
2006-06-06,3218.702908841781
2006-06-07,3164.2575180839412
2006-06-08,3085.2911114062294
2006-06-09,3080.670762229769
2006-06-12,2994.034427201858
2006-06-13,2890.448039223004
2006-06-14,2917.307668203405
2006-06-15,3047.600506825367
2006-06-16,3057.036085198942
2006-06-19,3019.8092357976957
2006-06-20,3003.2711835965047
2006-06-21,3052.9160619228915
2006-06-22,3052.3988180327005
2006-06-23,3058.9900122287554
2006-06-26,3073.391738662624
2006-06-27,3041.401820184472
2006-06-28,3044.376474035606
2006-06-29,3121.242199166605
2006-06-30,3195.3085211996818
2006-07-03,3278.889403111178
2006-07-04,3313.732889041815
2006-07-05,3239.3636583793227
2006-07-06,3286.40498234754
2006-07-07,3288.6479972191546
2006-07-10,3305.1737733179884
2006-07-11,3284.8584020833896
2006-07-12,3278.330324325015
2006-07-13,3211.491068370832
2006-07-14,3183.024358338495
2006-07-17,3165.765308391588
2006-07-18,3199.196607297146
2006-07-19,3293.825752238452
2006-07-20,3276.128334597881
2006-07-21,3272.9891751445302
2006-07-24,3295.1567682003724
2006-07-25,3308.1139305142906
2006-07-26,3320.763276968335
2006-07-27,3346.0872594100497
2006-07-28,3374.631797330875
2006-07-31,3369.7916089812284
2006-08-01,3334.0250136941036
2006-08-02,3374.8840595531183
2006-08-03,3383.8278174720194
2006-08-04,3407.7958558120145
2006-08-07,3395.8719093786267
2006-08-08,3386.8118578139797
2006-08-09,3396.292629488945
2006-08-10,3388.1888662406577
2006-08-11,3410.6901090988554
2006-08-14,3402.2656182788646
2006-08-15,3424.794026752254
2006-08-16,3470.195922643731
2006-08-17,3496.8715342026344
2006-08-18,3499.484861645851
2006-08-21,3496.56383903525
2006-08-22,3496.8958687196277
2006-08-23,3469.62656620178
2006-08-24,3445.7658610089634
2006-08-25,3449.2049276266375
2006-08-28,3460.578389060975
2006-08-29,3471.1460051995873
2006-08-30,3487.631155437118
2006-08-31,3476.598855042814
2006-09-01,3497.4398590494166
2006-09-04,3513.829912096406
2006-09-05,3511.952694218705
2006-09-06,3474.1042545331193
2006-09-07,3450.9242031409103
2006-09-08,3464.090408672994
2006-09-11,3421.823832714234
2006-09-12,3455.4836136944728
2006-09-13,3494.4770205316745
2006-09-14,3511.205529026138
2006-09-15,3528.2199571323404
2006-09-18,3542.2033850492962
2006-09-19,3542.9300238372552
2006-09-20,3563.2014676755457
2006-09-21,3529.8106824599085
2006-09-22,3508.5163217930476
2006-09-25,3511.3610760909683
2006-09-26,3546.948179669814
2006-09-27,3556.366703922613
2006-09-28,3570.670596540038
2006-09-29,3588.1824300794087
2006-10-02,3585.166150681641
2006-10-03,3576.1937975361093
2006-10-04,3607.598428202698
2006-10-05,3633.535215883834
2006-10-06,3624.7460492849573
2006-10-09,3627.2634939302015
2006-10-10,3654.5637995448615
2006-10-11,3655.2535447789824
2006-10-12,3699.740659276688
2006-10-13,3745.4715757238514
2006-10-16,3770.554851518967
2006-10-17,3754.975175690775
2006-10-18,3795.267105724073
2006-10-19,3814.862695921231
2006-10-20,3816.6690457705295
2006-10-23,3808.745882482981
2006-10-24,3825.8742943556276
2006-10-25,3863.212190969825
2006-10-26,3875.330207628159
2006-10-27,3862.5958109655357
2006-10-30,3813.660895908622
2006-10-31,3862.225911468637
2006-11-01,3882.033788639225
2006-11-02,3878.3525424861527
2006-11-03,3877.8109293702523
2006-11-06,3909.155601472064
2006-11-07,3926.704006439288
2006-11-08,3943.6828755852193
2006-11-09,3963.0740696159132
2006-11-10,3947.3632411751737
2006-11-13,3948.411873239905
2006-11-14,3985.466227283553
2006-11-15,3999.440764538945
2006-11-16,3999.5183012576895
2006-11-17,3964.4020477838917
2006-11-20,3973.802476673293
2006-11-21,3989.458456832344
2006-11-22,4004.5685189379838
2006-11-23,4031.2438435791996
2006-11-24,4030.455170477085
2006-11-27,3980.106612173287
2006-11-28,3980.5084963608497
2006-11-29,4037.8687438059465
2006-11-30,4077.380075846315
2006-12-01,4080.2781432310794
2006-12-04,4123.312907446025
2006-12-05,4180.2579363933455
2006-12-06,4196.430053826159
2006-12-07,4204.278869996954
2006-12-08,4209.084412470894
2006-12-11,4231.426623320557
2006-12-12,4225.700557162027
2006-12-13,4244.568272953824
2006-12-14,4277.579120459141
2006-12-15,4329.057026386357
2006-12-18,4349.184579453467
2006-12-19,4329.99501725647
2006-12-20,4341.880515676021
2006-12-21,4349.939712232996
2006-12-22,4340.737598754677
2006-12-25,4340.737598754677
2006-12-26,4348.179122738238
2006-12-27,4388.537246464996
2006-12-28,4396.711840758935
2006-12-29,4421.126231658308
2007-01-01,4421.4176501998445
2007-01-02,4443.535291505522
2007-01-03,4459.399582655462
2007-01-04,4423.906009508379
2007-01-05,4373.159723610191
2007-01-08,4363.026871508561
2007-01-09,4305.853566309901
2007-01-10,4307.820524559312
2007-01-11,4381.994128866397
2007-01-12,4409.424223222675
2007-01-15,4456.226517063848
2007-01-16,4442.493276976665
2007-01-17,4468.102057881174
2007-01-18,4461.988953559567
2007-01-19,4493.849939396373
2007-01-22,4517.958460950008
2007-01-23,4538.68319587424
2007-01-24,4605.964279995407
2007-01-25,4567.183512057551
2007-01-26,4541.221448261488
2007-01-29,4494.20891296547
2007-01-30,4526.4620682946015
2007-01-31,4584.193724619397
2007-02-01,4644.46701582816
2007-02-02,4636.479724945987
2007-02-05,4654.421298570893
2007-02-06,4676.057560477009
2007-02-07,4707.4303839197755
2007-02-08,4700.338540263443
2007-02-09,4711.956289735358
2007-02-12,4701.6970844277885
2007-02-13,4754.6013867138045
2007-02-14,4831.339229820508
2007-02-15,4819.447178007024
2007-02-16,4825.897379174764
2007-02-19,4847.096690714374
2007-02-20,4819.3863951434105
2007-02-21,4813.291524405285
2007-02-22,4862.571829762851
2007-02-23,4802.95219757663
2007-02-26,4751.217189157808
2007-02-27,4500.451498774777
2007-02-28,4551.062548857599
2007-03-01,4515.21531766967
2007-03-02,4528.734245004175
2007-03-05,4433.2837103330185
2007-03-06,4535.486777099858
2007-03-07,4527.847589263965
2007-03-08,4597.831418698805
2007-03-09,4639.412679717141
2007-03-12,4652.97264508591
2007-03-13,4565.610359930196
2007-03-14,4583.334693172257
2007-03-15,4612.127032299307
2007-03-16,4636.926538065541
2007-03-19,4671.136599781165
2007-03-20,4717.871551689206
2007-03-21,4791.53891020583
2007-03-22,4807.102162221857
2007-03-23,4817.464531590871
2007-03-26,4801.311592710072
2007-03-27,4782.2413087874
2007-03-28,4756.586691723016
2007-03-29,4833.354609368474
2007-03-30,4853.4756627576235
2007-04-02,4880.448456076565
2007-04-03,4946.763760706956
2007-04-04,4961.77880390744
2007-04-05,4972.67479734234
2007-04-06,4972.67479734234
2007-04-09,5008.489805269046
2007-04-10,5026.877953370533
2007-04-11,5028.335908963395
2007-04-12,5067.201385609597
2007-04-13,5101.8982716291475
2007-04-16,5134.104386139088
2007-04-17,5139.714873349637
2007-04-18,5173.026674835783
2007-04-19,5165.521855797822
2007-04-20,5202.894416467593
2007-04-23,5186.661510697194
2007-04-24,5162.105576618121
2007-04-25,5186.569197436621
2007-04-26,5176.4722573057725
2007-04-27,5181.128202953714
2007-04-30,5172.695909700107
2007-05-01,5166.507896168712
2007-05-02,5195.851056852139
2007-05-03,5248.552087369147
2007-05-04,5296.157669995744
2007-05-07,5321.2378708957785
2007-05-08,5295.039043228694
2007-05-09,5367.479964907043
2007-05-10,5369.434304215702
2007-05-11,5412.53866580328
2007-05-14,5371.188385917757
2007-05-15,5348.711337611215
2007-05-16,5387.34952128715
2007-05-17,5388.9181854276
2007-05-18,5436.862354997597
2007-05-21,5453.396308447242
2007-05-22,5395.0243663147385
2007-05-23,5403.896721805289
2007-05-24,5337.216408065678
2007-05-25,5413.969842282312
2007-05-28,5409.879382105443
2007-05-29,5420.761068011126
2007-05-30,5420.37178694773
2007-05-31,5501.122762441155
2007-06-01,5567.619313538367
2007-06-04,5575.494607848309
2007-06-05,5589.595864006425
2007-06-06,5495.145475115162
2007-06-07,5406.035023752867
2007-06-08,5427.275359157533
2007-06-11,5484.616222374836
2007-06-12,5464.597215929444
2007-06-13,5504.068032259338
2007-06-14,5582.337767954819
2007-06-15,5621.340981432857
2007-06-18,5641.642839836173
2007-06-19,5697.9145943800795
2007-06-20,5654.745658658292
2007-06-21,5673.934861734934
2007-06-22,5677.085962107717
2007-06-25,5634.065186650992
2007-06-26,5574.594438811841
2007-06-27,5563.837879180168
2007-06-28,5627.495346032717
2007-06-29,5658.315918648916
2007-07-02,5714.081490281047
2007-07-03,5749.916921032314
2007-07-04,5766.3156912476825
2007-07-05,5749.002721517513
2007-07-06,5781.251599474201
2007-07-09,5817.394783641896
2007-07-10,5770.768088745685
2007-07-11,5785.597244611461
2007-07-12,5842.737959458894
2007-07-13,5869.651510138658
2007-07-16,5866.182821975657
2007-07-17,5865.460357875237
2007-07-18,5858.740789633504
2007-07-19,5923.052598543106
2007-07-20,5903.349521738189
2007-07-23,5928.322414749091
2007-07-24,5857.822510618945
2007-07-25,5777.823938469874
2007-07-26,5608.653219620328
2007-07-27,5585.620837959803
2007-07-30,5670.01241039098
2007-07-31,5698.312492229778
2007-08-01,5608.579850324963
2007-08-02,5651.821117152664
2007-08-03,5578.532697755047
2007-08-06,5506.633329870351
2007-08-07,5553.712751978924
2007-08-08,5651.977233359427
2007-08-09,5507.07128551934
2007-08-10,5413.382173612372
2007-08-13,5447.874900111205
2007-08-14,5300.262831707615
2007-08-15,5182.2303896996145
2007-08-16,4896.391462119628
2007-08-17,5055.765243085337
2007-08-20,5078.140652839994
2007-08-21,5115.123006777038
2007-08-22,5255.870886924053
2007-08-23,5270.941816134311
2007-08-24,5362.381182960826
2007-08-27,5386.86662414936
2007-08-28,5229.180306923724
2007-08-29,5292.871004129963
2007-08-30,5316.287783114643
2007-08-31,5404.715842649534
2007-09-03,5446.6397070977
2007-09-04,5454.956147610102
2007-09-05,5403.126921057682
2007-09-06,5417.4483993782715
2007-09-07,5315.118747831145
2007-09-10,5256.172273051999
2007-09-11,5308.9571861045815
2007-09-12,5289.20837711941
2007-09-13,5327.146816515638
2007-09-14,5331.479034296043
2007-09-17,5287.112236374428
2007-09-18,5371.93090531834
2007-09-19,5451.97792146318
2007-09-20,5476.296689187145
2007-09-21,5497.186801179085
2007-09-24,5492.26303687996
2007-09-25,5461.8389960596905
2007-09-26,5493.039935288797
2007-09-27,5539.874752146518
2007-09-28,5539.527898507123
2007-10-01,5618.19317921445
2007-10-02,5701.8967565546545
2007-10-03,5695.8474080954
2007-10-04,5662.510879041209
2007-10-05,5751.528023189709
2007-10-08,5790.492218152563
2007-10-09,5848.275615879092
2007-10-10,5865.463146704678
2007-10-11,5882.749969379422
2007-10-12,5913.2907790299405
2007-10-15,5917.990474636089
2007-10-16,5837.373778489189
2007-10-17,5877.684397184609
2007-10-18,5893.717378366483
2007-10-19,5809.498297951857
2007-10-22,5784.8029444776275
2007-10-23,5844.455601573973
2007-10-24,5827.152860162701
2007-10-25,5867.461056959722
2007-10-26,5939.6925849174
2007-10-29,5960.929844477856
2007-10-30,5936.378118464227
2007-10-31,5934.693136358422
2007-11-01,5892.569481213193
2007-11-02,5842.392649804695
2007-11-05,5726.45772993362
2007-11-06,5746.3508151058695
2007-11-07,5636.295451949289
2007-11-08,5566.599142266647
2007-11-09,5540.481133043547
2007-11-12,5431.452908656119
2007-11-13,5522.733353073063
2007-11-14,5595.630088526888
2007-11-15,5519.969077919504
2007-11-16,5506.790417017863
2007-11-19,5429.18298336924
2007-11-20,5359.629338246762
2007-11-21,5249.870011688796
2007-11-22,5288.569562037496
2007-11-23,5331.654125101273
2007-11-26,5228.067819348879
2007-11-27,5223.099370071331
2007-11-28,5384.219424509593
2007-11-29,5401.095229862549
2007-11-30,5447.935261996628
2007-12-03,5426.366835371347
2007-12-04,5407.806748425187
2007-12-05,5521.2806519520755
2007-12-06,5633.810795350666
2007-12-07,5656.813496479577
2007-12-10,5648.624302231195
2007-12-11,5571.345972753943
2007-12-12,5522.050566704484
2007-12-13,5437.458084245988
2007-12-14,5433.676360699509
2007-12-17,5303.832991004617
2007-12-18,5282.565366912039
2007-12-19,5300.1916239800585
2007-12-20,5374.790990667417
2007-12-21,5450.632879456125
2007-12-24,5479.02533805421
2007-12-25,5479.02533805421
2007-12-26,5494.298346810861
2007-12-27,5438.744135490042
2007-12-28,5427.589044522603
2007-12-31,5414.021651852804
2008-01-01,5414.021651852804
2008-01-02,5327.570575684163
2008-01-03,5342.7809071132215
2008-01-04,5243.324803133696
2008-01-07,5198.0150058323625
2008-01-08,5201.118901668586
2008-01-09,5139.57684990175
2008-01-10,5215.586718766425
2008-01-11,5240.6527468553395
2008-01-14,5271.525342753006
2008-01-15,5134.592616020219
2008-01-16,5016.801351270262
2008-01-17,4891.946633978941
2008-01-18,4865.20559660569
2008-01-21,4561.747769387672
2008-01-22,4769.658408052784
2008-01-23,4718.545442453017
2008-01-24,4898.674168343494
2008-01-25,4911.138999031107
2008-01-28,4934.453058409527
2008-01-29,5029.071798834752
2008-01-30,5078.548013516387
2008-01-31,5125.236626276712
2008-02-01,5196.2933731328
2008-02-04,5230.0053196912295
2008-02-05,5041.766372322341
2008-02-06,5030.980227662085
2008-02-07,5019.861931108354
2008-02-08,5087.61223305864
2008-02-11,5143.453174326363
2008-02-12,5225.181700770077
2008-02-13,5261.054812639204
2008-02-14,5263.421649003762
2008-02-15,5216.874798954942
2008-02-18,5288.87747273349
2008-02-19,5296.960536418227
2008-02-20,5303.4255195920105
2008-02-21,5332.642874259598
2008-02-22,5331.284053602992
2008-02-25,5382.129272229049
2008-02-26,5431.876368919954
2008-02-27,5495.932941109376
2008-02-28,5521.608866284533
2008-02-29,5379.96942749435
2008-03-03,5381.2622222021855
2008-03-04,5313.000892922332
2008-03-05,5387.837006909426
2008-03-06,5344.53629853746
2008-03-07,5292.673007981329
2008-03-10,5263.4034711836875
2008-03-11,5405.862817037376
2008-03-12,5457.680061878777
2008-03-13,5468.8976045613845
2008-03-14,5411.65589966981
2008-03-17,5371.233443953379
2008-03-18,5444.405104345198
2008-03-19,5369.662575407444
2008-03-20,5323.3320219846755
2008-03-21,5323.3320219846755
2008-03-24,5348.989097460988
2008-03-25,5394.983293328189
2008-03-26,5412.587265997626
2008-03-27,5479.178646092478
2008-03-28,5481.248940770385
2008-03-31,5534.433415114153
2008-04-01,5629.419601925068
2008-04-02,5659.021201020507
2008-04-03,5697.123678566764
2008-04-04,5739.838887872772
2008-04-07,5780.88620805697
2008-04-08,5764.586411367811
2008-04-09,5767.7543667928485
2008-04-10,5766.192769761496
2008-04-11,5687.525827871778
2008-04-14,5685.4257293228875
2008-04-15,5712.933566471588
2008-04-16,5773.090696505105
2008-04-17,5752.851432174233
2008-04-18,5805.684543213199
2008-04-21,5813.295635337619
2008-04-22,5759.175459103242
2008-04-23,5782.066718078683
2008-04-24,5774.76557021067
2008-04-25,5734.894151132835
2008-04-28,5712.539832250791
2008-04-29,5615.946346900626
2008-04-30,5641.476226215102
2008-05-01,5646.981559907136
2008-05-02,5707.15758071128
2008-05-05,5703.299939214923
2008-05-06,5717.829601119763
2008-05-07,5640.581600143328
2008-05-08,5627.22960158271
2008-05-09,5606.900758322819
2008-05-12,5617.568269931085
2008-05-13,5640.095967042862
2008-05-14,5673.776328460317
2008-05-15,5710.6184671059245
2008-05-16,5744.113444149482
2008-05-19,5807.7335692104225
2008-05-20,5760.147675194635
2008-05-21,5750.728700564745
2008-05-22,5748.299340959604
2008-05-23,5698.456031975024
