Date,NORTH AMERICA HIGH DIVIDEND YIELD
2005-01-28,1058.1896898624825
2005-01-31,1062.5848754761366
2005-02-01,1072.9111487633756
2005-02-02,1075.4790959924364
2005-02-03,1081.4966552745143
2005-02-04,1092.6368192832426
2005-02-07,1103.9766170542753
2005-02-08,1110.9475465787552
2005-02-09,1101.8848377841064
2005-02-10,1096.9396714135955
2005-02-11,1104.4929924247672
2005-02-14,1101.590886399714
2005-02-15,1102.3764532402954
2005-02-16,1101.9019489174093
2005-02-17,1089.3899357725234
2005-02-18,1095.6858283697381
2005-02-21,1095.322230475141
2005-02-22,1066.6831565058972
2005-02-23,1076.717973393543
2005-02-24,1085.085369666418
2005-02-25,1098.2507253462484
2005-02-28,1084.905087532133
2005-03-01,1095.1730055242294
2005-03-02,1102.6699359831023
2005-03-03,1101.2310880003956
2005-03-04,1104.0997986794578
2005-03-07,1108.644132447797
2005-03-08,1093.3500466133212
2005-03-09,1078.150376249258
2005-03-10,1076.627211978022
2005-03-11,1067.5008786313808
2005-03-14,1081.662323477079
2005-03-15,1077.7703214886383
2005-03-16,1059.3758391748047
2005-03-17,1065.1314599113687
2005-03-18,1074.2854339829494
2005-03-21,1076.4495872374407
2005-03-22,1063.2223661068574
2005-03-23,1078.7080256040226
2005-03-24,1081.3078110476526
2005-03-25,1081.3078110476526
2005-03-28,1090.7192597619335
2005-03-29,1079.2551235908104
2005-03-30,1091.3933566707642
2005-03-31,1090.7383204602206
2005-04-01,1089.2507342261313
2005-04-04,1099.3735474107707
2005-04-05,1104.6545017972712
2005-04-06,1108.83284865462
2005-04-07,1109.8117348802145
2005-04-08,1106.1762208113773
2005-04-11,1099.208013077562
2005-04-12,1112.3688253914504
2005-04-13,1102.3490123970141
2005-04-14,1101.0518726388698
2005-04-15,1078.573507630446
2005-04-18,1077.0794607792745
2005-04-19,1081.078850605445
2005-04-20,1063.1460495561114
2005-04-21,1077.3828353011086
2005-04-22,1078.4020114290497
2005-04-25,1094.0138836812373
2005-04-26,1086.935357167899
2005-04-27,1089.3967260408822
2005-04-28,1081.6199045060557
2005-04-29,1097.903936348932
2005-05-02,1109.9701679547975
2005-05-03,1104.1229398776582
2005-05-04,1110.297697004863
2005-05-05,1108.2397097801747
2005-05-06,1112.4623001131413
2005-05-09,1121.0341453861508
2005-05-10,1105.3578918083838
2005-05-11,1114.391410496939
2005-05-12,1110.5612545761046
2005-05-13,1106.3491160785204
2005-05-16,1118.3167654404092
2005-05-17,1124.676886480214
2005-05-18,1134.7512822227686
2005-05-19,1141.220513992051
2005-05-20,1144.4474156759545
2005-05-23,1145.2434962444443
2005-05-24,1144.0250568968465
2005-05-25,1138.9378945157728
2005-05-26,1150.4715152477877
2005-05-27,1149.2270842383552
2005-05-30,1156.144327089637
2005-05-31,1159.5755909343384
2005-06-01,1178.292691307235
2005-06-02,1175.9046590280955
2005-06-03,1171.299513640942
2005-06-06,1171.642182484136
2005-06-07,1173.4224569231721
2005-06-08,1166.2502858873936
2005-06-09,1182.1807158241609
2005-06-10,1189.4625523035209
2005-06-13,1197.972990394057
2005-06-14,1199.4831419596508
2005-06-15,1196.9616049663173
2005-06-16,1203.577886448439
2005-06-17,1196.6831000110033
2005-06-20,1204.4670766972067
2005-06-21,1200.45791156785
2005-06-22,1201.7840112117337
2005-06-23,1196.3806880691131
2005-06-24,1185.0728227819977
2005-06-27,1178.0973178288268
2005-06-28,1195.6619561817004
2005-06-29,1194.46974706284
2005-06-30,1180.057528444513
2005-07-01,1195.6610615708944
2005-07-04,1201.5194330439538
2005-07-05,1209.3343680771577
2005-07-06,1195.8904416687305
2005-07-07,1193.3910497194925
2005-07-08,1208.6531443814995
2005-07-11,1201.4784754204456
2005-07-12,1190.04531511083
2005-07-13,1202.467877613128
2005-07-14,1204.1530740395488
2005-07-15,1209.7303333513382
2005-07-18,1199.4195708618188
2005-07-19,1209.431179894001
2005-07-20,1211.9456069650473
2005-07-21,1192.6171145958556
2005-07-22,1199.6761669966338
2005-07-25,1201.8274719161998
2005-07-26,1204.5364572802769
2005-07-27,1206.9400981049957
2005-07-28,1208.3725817408365
2005-07-29,1192.358949936551
2005-08-01,1186.312175923748
2005-08-02,1195.3873467093456
2005-08-03,1183.6736319563488
2005-08-04,1169.9700765832738
2005-08-05,1162.264786377331
2005-08-08,1157.7371694912524
2005-08-09,1167.0865368836414
2005-08-10,1163.2858814575063
2005-08-11,1165.3688871390373
2005-08-12,1161.254082410712
2005-08-15,1170.2146721131273
2005-08-16,1163.8407001867054
2005-08-17,1164.8114211021225
2005-08-18,1176.6906297761282
2005-08-19,1181.0747377603145
2005-08-22,1174.8459290288677
2005-08-23,1173.0628178749143
2005-08-24,1159.8984154697778
2005-08-25,1160.0295830414266
2005-08-26,1148.0321327318925
2005-08-29,1160.859212375657
2005-08-30,1164.5732281959195
2005-08-31,1166.1799132855313
2005-09-01,1153.639275601308
2005-09-02,1144.2723621073346
2005-09-05,1147.0321795276705
2005-09-06,1162.969847243602
2005-09-07,1169.0507451536093
2005-09-08,1167.6834585608742
2005-09-09,1176.0872639256293
2005-09-12,1188.0864531224536
2005-09-13,1179.9905886398699
2005-09-14,1176.451980284544
2005-09-15,1185.9957993191738
2005-09-16,1199.446914059129
2005-09-19,1200.5786919597106
2005-09-20,1191.3385069551307
2005-09-21,1175.453689298972
2005-09-22,1184.8640338616528
2005-09-23,1191.8990961685693
2005-09-26,1195.76867840282
2005-09-27,1200.081896547615
2005-09-28,1199.9790811602988
2005-09-29,1207.4325850650566
2005-09-30,1201.1988423760754
2005-10-03,1212.950468481723
2005-10-04,1196.7069736560898
2005-10-05,1179.9251875005477
2005-10-06,1159.9040406178601
2005-10-07,1164.8592176417887
2005-10-10,1162.6562073839982
2005-10-11,1165.535029768319
2005-10-12,1158.4482993017218
2005-10-13,1164.74558093871
2005-10-14,1158.638382357618
2005-10-17,1165.0261016705424
2005-10-18,1159.9738148428874
2005-10-19,1168.5529825259848
2005-10-20,1149.933463160306
2005-10-21,1147.24091260854
2005-10-24,1167.960457695583
2005-10-25,1156.9693900554214
2005-10-26,1156.2984587308986
2005-10-27,1143.2307008353869
2005-10-28,1164.6348132480814
2005-10-31,1178.7178789189659
2005-11-01,1172.7731466881773
2005-11-02,1174.040165860334
2005-11-03,1183.7396819927617
2005-11-04,1203.6306835720995
2005-11-07,1206.3357206236308
2005-11-08,1208.0465534471875
2005-11-09,1215.1994654704924
2005-11-10,1223.367211502196
2005-11-11,1231.377691310994
2005-11-14,1227.8291394969106
2005-11-15,1224.5384784166235
2005-11-16,1225.8929520799368
2005-11-17,1227.335155000785
2005-11-18,1239.456456773043
2005-11-21,1243.2216708499939
2005-11-22,1249.2311279457103
2005-11-23,1247.1716104766285
2005-11-24,1249.8044056030033
2005-11-25,1258.1556497265733
2005-11-28,1243.5265318692002
2005-11-29,1247.3551358173406
2005-11-30,1232.3461656264724
2005-12-01,1250.802135789341
2005-12-02,1253.5820720786978
2005-12-05,1247.1856767830425
2005-12-06,1245.5156981658006
2005-12-07,1243.2394397383998
2005-12-08,1231.1698392659357
2005-12-09,1232.4417848757323
2005-12-12,1219.5219075535642
2005-12-13,1234.2379834581418
2005-12-14,1233.4734831157584
2005-12-15,1240.2517092545047
2005-12-16,1233.1085854735582
2005-12-19,1234.514695831999
2005-12-20,1242.440391285886
2005-12-21,1252.2137308510096
2005-12-22,1250.631584457565
2005-12-23,1251.2710775392611
2005-12-26,1251.2710775392611
2005-12-27,1241.1441834535876
2005-12-28,1236.6912579354241
2005-12-29,1241.9930356916861
2005-12-30,1241.521142622233
2006-01-02,1241.521142622233
2006-01-03,1243.6941744673136
2006-01-04,1233.5857238160315
2006-01-05,1232.4630922941176
2006-01-06,1235.28565173514
2006-01-09,1243.7975634544878
2006-01-10,1242.9725604004955
2006-01-11,1243.8051429443442
2006-01-12,1241.786178247089
2006-01-13,1243.5539061527834
2006-01-16,1239.6285918583667
2006-01-17,1240.0811917658982
2006-01-18,1231.6294185551708
2006-01-19,1232.7512048252543
2006-01-20,1213.957611214268
2006-01-23,1199.2749243263781
2006-01-24,1198.6323904975575
2006-01-25,1201.5924060086857
2006-01-26,1211.0319568964348
2006-01-27,1230.9623695127245
2006-01-30,1236.9704547789015
2006-01-31,1225.7635508947835
2006-02-01,1232.3284809223558
2006-02-02,1223.2613279405798
2006-02-03,1225.8220241685751
2006-02-06,1230.9623117896515
2006-02-07,1225.0992688016204
2006-02-08,1234.0735253775667
2006-02-09,1236.7714236802722
2006-02-10,1243.0877627111631
2006-02-13,1240.8478099387873
2006-02-14,1254.3804475578274
2006-02-15,1257.5860001338426
2006-02-16,1266.4586514800167
2006-02-17,1265.6998643190968
2006-02-20,1263.1163821615967
2006-02-21,1264.9453201445338
2006-02-22,1278.7312733809201
2006-02-23,1269.853883166756
2006-02-24,1278.4689734549115
2006-02-27,1283.2898367140515
2006-02-28,1264.0539253950037
2006-03-01,1268.7758993559453
2006-03-02,1259.6413158972157
2006-03-03,1256.848550788904
2006-03-06,1251.1537210433103
2006-03-07,1265.8576196628228
2006-03-08,1265.3635923941622
2006-03-09,1260.308559871913
2006-03-10,1273.7408432155853
2006-03-13,1272.892512925442
2006-03-14,1272.2136251707188
2006-03-15,1274.104078363643
2006-03-16,1265.8997978296954
2006-03-17,1263.3312840769593
2006-03-20,1260.63024772228
2006-03-21,1263.9083931941593
2006-03-22,1273.917950415632
2006-03-23,1279.7559725533806
2006-03-24,1277.8108064136682
2006-03-27,1272.412504727642
2006-03-28,1257.033150092211
2006-03-29,1271.3362200718168
2006-03-30,1253.5931601799502
2006-03-31,1253.3859272749758
2006-04-03,1255.4094049023356
2006-04-04,1247.8039067549555
2006-04-05,1249.7740895695133
2006-04-06,1249.3402081328918
2006-04-07,1250.090809253497
2006-04-10,1252.529339959986
2006-04-11,1243.0465632437854
2006-04-12,1244.5089839165769
2006-04-13,1246.477260046034
2006-04-14,1246.477260046034
2006-04-17,1224.7490727599031
2006-04-18,1243.5454859298457
2006-04-19,1239.7874744751641
2006-04-20,1245.2464352643099
2006-04-21,1245.2159534063005
2006-04-24,1240.723123456263
2006-04-25,1233.8662073253447
2006-04-26,1235.1276956942938
2006-04-27,1235.1457130432623
2006-04-28,1240.34676977432
2006-05-01,1232.1174958141717
2006-05-02,1237.5230921074856
2006-05-03,1235.3609565035747
2006-05-04,1230.5449161447798
2006-05-05,1237.9502562968437
2006-05-08,1236.3114662305218
2006-05-09,1232.4566701947551
2006-05-10,1226.434008046492
2006-05-11,1212.1077655043416
2006-05-12,1193.680418697372
2006-05-15,1205.0519456749962
2006-05-16,1204.891798556933
2006-05-17,1189.2417530912383
2006-05-18,1178.8606392101551
2006-05-19,1191.7566192069235
2006-05-22,1181.354689151507
2006-05-23,1173.413057446362
2006-05-24,1181.977999475395
2006-05-25,1193.728721043428
2006-05-26,1204.952079401949
2006-05-29,1201.8769491305031
2006-05-30,1174.3287533900304
2006-05-31,1186.019649525341
2006-06-01,1200.5437612111743
2006-06-02,1195.071043173969
2006-06-05,1176.5420840589402
2006-06-06,1187.760146223866
2006-06-07,1186.6974475380102
2006-06-08,1204.1579534811099
2006-06-09,1199.0523672202619
2006-06-12,1197.303746806298
2006-06-13,1184.1345752027191
2006-06-14,1180.6374287771118
2006-06-15,1197.8143036094089
2006-06-16,1192.705983797967
2006-06-19,1190.4977672894136
2006-06-20,1191.1081477355076
2006-06-21,1191.0729922388946
2006-06-22,1193.628445158037
2006-06-23,1196.0560141837452
2006-06-26,1199.963573382885
2006-06-27,1189.0135328925976
2006-06-28,1202.7521434262294
2006-06-29,1222.5234150404
2006-06-30,1195.1240117110165
2006-07-03,1203.4464197393895
2006-07-04,1204.8105061508807
2006-07-05,1207.7055940219502
2006-07-06,1211.5377785040127
2006-07-07,1202.6890005415341
2006-07-10,1215.2038598660492
2006-07-11,1217.5207172677544
2006-07-12,1213.072554488786
2006-07-13,1201.0053370782932
2006-07-14,1204.4137533038233
2006-07-17,1213.238290626455
2006-07-18,1220.0197437133022
2006-07-19,1234.700818734926
2006-07-20,1223.111838763549
2006-07-21,1216.1699438191486
2006-07-24,1238.9358519324308
2006-07-25,1245.2205703368068
2006-07-26,1250.2160176385407
2006-07-27,1234.1619186777239
2006-07-28,1244.240940753419
2006-07-31,1240.5212652776545
2006-08-01,1242.045375395703
2006-08-02,1240.3371306707284
2006-08-03,1244.771858060337
2006-08-04,1237.1663389334763
2006-08-07,1238.6818226823355
2006-08-08,1240.3025333532573
2006-08-09,1231.087723505676
2006-08-10,1244.6276742139175
2006-08-11,1242.7973211241083
2006-08-14,1245.1522284955945
2006-08-15,1254.2024991855044
2006-08-16,1251.3325875427643
2006-08-17,1251.7473808084242
2006-08-18,1261.4785466408841
2006-08-21,1250.8795663129915
2006-08-22,1264.5683877868726
2006-08-23,1263.973982041372
2006-08-24,1269.6547056890818
2006-08-25,1270.860661575869
2006-08-28,1271.9239803186506
2006-08-29,1275.739724004598
2006-08-30,1266.2629218550567
2006-08-31,1267.3321311375394
2006-09-01,1272.6761186562417
2006-09-04,1266.6046527819594
2006-09-05,1270.9442023873546
2006-09-06,1266.2099651721435
2006-09-07,1265.9147538389868
2006-09-08,1273.6791314729674
2006-09-11,1269.5050737790298
2006-09-12,1277.0823633202765
2006-09-13,1281.6281131925077
2006-09-14,1273.3455430379497
2006-09-15,1284.6764451352105
2006-09-18,1283.5340343371051
2006-09-19,1280.7917274205936
2006-09-20,1284.137283191822
2006-09-21,1279.7429106070713
2006-09-22,1271.818892430926
2006-09-25,1285.9384058950209
2006-09-26,1299.6810252137352
2006-09-27,1297.9784637805894
2006-09-28,1302.8148318156886
2006-09-29,1300.1962115418364
2006-10-02,1292.8460473410503
2006-10-03,1294.7418272296254
2006-10-04,1310.7243396677738
2006-10-05,1310.34632470362
2006-10-06,1318.2243512948226
2006-10-09,1316.123315613023
2006-10-10,1323.930909237493
2006-10-11,1318.2269389578782
2006-10-12,1326.3797625757816
2006-10-13,1333.1283009668898
2006-10-16,1332.132596105309
2006-10-17,1329.4528963594134
2006-10-18,1337.075302663134
2006-10-19,1327.8463297494413
2006-10-20,1331.3363346290962
2006-10-23,1343.7313948439923
2006-10-24,1342.242171446638
2006-10-25,1345.9519320164243
2006-10-26,1340.0074572670294
2006-10-27,1327.5959392553145
2006-10-30,1325.4225372347491
2006-10-31,1319.9320814971602
2006-11-01,1313.00347753457
2006-11-02,1313.9478295204062
2006-11-03,1320.2763553608947
2006-11-06,1331.541105024341
2006-11-07,1325.162870319618
2006-11-08,1333.2030261205048
2006-11-09,1321.1238414260945
2006-11-10,1314.1917392536993
2006-11-13,1320.0949792964227
2006-11-14,1324.9773783138826
2006-11-15,1327.125234070427
2006-11-16,1329.0516200230452
2006-11-17,1330.8369853427237
2006-11-20,1328.3957857016333
2006-11-21,1326.523092783026
2006-11-22,1316.6154715588211
2006-11-23,1315.5468645814437
2006-11-24,1296.3162359369526
2006-11-27,1283.4672384697587
2006-11-28,1284.765942337627
2006-11-29,1295.3714016492163
2006-11-30,1286.1114991299917
2006-12-01,1278.1294926761211
2006-12-04,1284.2173555120128
2006-12-05,1291.215926973315
2006-12-06,1289.9219080424357
2006-12-07,1289.531418251
2006-12-08,1289.5768746795238
2006-12-11,1304.9053533415301
2006-12-12,1304.5687295252712
2006-12-13,1307.857148980884
2006-12-14,1322.7755898832825
2006-12-15,1337.075851480259
2006-12-18,1340.954047118068
2006-12-19,1332.2856864695066
2006-12-20,1331.2878985833377
2006-12-21,1330.006483133693
2006-12-22,1325.2588452284572
2006-12-25,1325.2588452284572
2006-12-26,1332.8660518446484
2006-12-27,1343.755983836738
2006-12-28,1340.4165340828993
2006-12-29,1330.030520750688
2007-01-01,1330.030520750688
2007-01-02,1320.7023574766438
2007-01-03,1332.3275644455698
2007-01-04,1341.4006098940488
2007-01-05,1339.2252596818796
2007-01-08,1338.847747007397
2007-01-09,1338.4964686430967
2007-01-10,1345.4730312651961
2007-01-11,1356.7648696361152
2007-01-12,1355.1548186530977
2007-01-15,1355.3782522006175
2007-01-16,1358.8161019756603
2007-01-17,1357.3938267989772
2007-01-18,1360.6133638307174
2007-01-19,1361.560030251682
2007-01-22,1355.5397451393908
2007-01-23,1349.2336752077854
2007-01-24,1365.839269513184
2007-01-25,1352.633630140712
2007-01-26,1358.781930782958
2007-01-29,1353.4175066379867
2007-01-30,1355.6178789322803
2007-01-31,1358.9821412848164
2007-02-01,1364.6499331678194
2007-02-02,1369.3503198258127
2007-02-05,1375.5636960697952
2007-02-06,1374.4081006800625
2007-02-07,1365.7276812399334
2007-02-08,1359.7202121031673
2007-02-09,1358.0988006584255
2007-02-12,1361.882759076043
2007-02-13,1367.1849958101561
2007-02-14,1363.4216179584776
2007-02-15,1360.720168568521
2007-02-16,1362.581626846454
2007-02-19,1360.7048865404201
2007-02-20,1361.469658245494
2007-02-21,1359.1475768652488
2007-02-22,1359.1210281698584
2007-02-23,1349.98949694932
2007-02-26,1354.3533316216376
2007-02-27,1306.7006457941
2007-02-28,1315.9817525989695
2007-03-01,1318.1813410906022
2007-03-02,1304.3732910883734
2007-03-05,1298.9257963925688
2007-03-06,1315.8727381368105
2007-03-07,1306.2753939366332
2007-03-08,1317.7621259078894
2007-03-09,1322.507031336776
2007-03-12,1318.8879658542385
2007-03-13,1292.6764518701114
2007-03-14,1293.8404999909217
2007-03-15,1299.5183130326666
2007-03-16,1288.1565500482334
2007-03-19,1302.1857255212
2007-03-20,1312.9253716450776
2007-03-21,1333.146286002151
2007-03-22,1327.2694807241012
2007-03-23,1333.0513812027248
2007-03-26,1332.0892231715902
2007-03-27,1323.68180363857
2007-03-28,1312.2599033164825
2007-03-29,1322.973065597171
2007-03-30,1323.0498243204202
2007-04-02,1317.926867833798
2007-04-03,1328.9210960052021
2007-04-04,1328.4244722690146
2007-04-05,1325.998483273909
2007-04-06,1325.998483273909
2007-04-09,1333.7728977670424
2007-04-10,1329.8819269420449
2007-04-11,1324.3893217036796
2007-04-12,1322.8932693154532
2007-04-13,1327.8137913004387
2007-04-16,1339.1885263123545
2007-04-17,1339.4325479529166
2007-04-18,1342.1918195726703
2007-04-19,1338.5178214841985
2007-04-20,1350.5290833587858
2007-04-23,1347.0466433323859
2007-04-24,1339.657023798395
2007-04-25,1349.1238583419047
2007-04-26,1352.8443819089002
2007-04-27,1348.4613681155417
2007-04-30,1344.4220886630926
2007-05-01,1353.5429787298324
2007-05-02,1358.680387241464
2007-05-03,1367.4792987528215
2007-05-04,1369.067218867287
2007-05-07,1370.7000353041926
2007-05-08,1376.2910941640223
2007-05-09,1378.8497969934263
2007-05-10,1365.0584042049952
2007-05-11,1373.7267813241456
2007-05-14,1371.8144509215308
2007-05-15,1369.4138788071284
2007-05-16,1385.260184874924
2007-05-17,1391.634058845647
2007-05-18,1399.2851783890221
2007-05-21,1402.6380765585227
2007-05-22,1401.9215242978955
2007-05-23,1397.2087578147498
2007-05-24,1391.8230058747818
2007-05-25,1393.5786436024575
2007-05-28,1393.872517596346
2007-05-29,1392.7991119127273
2007-05-30,1405.4515660355214
2007-05-31,1401.6170811946138
2007-06-01,1407.911770956879
2007-06-04,1401.1588773161616
2007-06-05,1387.1632509109302
2007-06-06,1378.6356391791198
2007-06-07,1359.3789354735723
2007-06-08,1383.1729270720039
2007-06-11,1388.1494785328885
2007-06-12,1374.9050619811803
2007-06-13,1394.9572609164422
2007-06-14,1397.030024331289
2007-06-15,1398.959452427335
2007-06-18,1390.9943519512021
2007-06-19,1395.5602324456577
2007-06-20,1377.0463000929976
2007-06-21,1383.1297491273983
2007-06-22,1359.855012160624
2007-06-25,1356.6254757305567
2007-06-26,1355.8831149053408
2007-06-27,1367.927175420675
2007-06-28,1365.5375765075144
2007-06-29,1360.868363910455
2007-07-02,1361.4617810554212
2007-07-03,1366.5630934919282
2007-07-04,1365.7926450436128
2007-07-05,1365.1929893114798
2007-07-06,1363.1040588008884
2007-07-09,1363.4083062656764
2007-07-10,1334.3874292719875
2007-07-11,1336.084360455401
2007-07-12,1363.0931388021243
2007-07-13,1367.3409844092037
2007-07-16,1366.9208049340677
2007-07-17,1365.7729176487207
2007-07-18,1357.5313888954677
2007-07-19,1358.7884692428613
2007-07-20,1340.524480059342
2007-07-23,1350.5173644163974
2007-07-24,1322.199400250484
2007-07-25,1340.1599591863949
2007-07-26,1309.416163844633
2007-07-27,1296.8087495859008
2007-07-30,1304.313425616267
2007-07-31,1292.1068619596144
2007-08-01,1305.3687552950446
2007-08-02,1311.4930874629974
2007-08-03,1271.4105416539373
2007-08-06,1305.827126409749
2007-08-07,1316.989042433548
2007-08-08,1330.3866800179978
2007-08-09,1302.0451937387515
2007-08-10,1301.9127059787747
2007-08-13,1302.9063869983797
2007-08-14,1285.9911189395948
2007-08-15,1284.0687987346214
2007-08-16,1306.3053094183988
2007-08-17,1328.0880984277817
2007-08-20,1328.5488392207412
2007-08-21,1329.7376471570415
2007-08-22,1340.8866288842114
2007-08-23,1335.984973757198
2007-08-24,1339.1531090439491
2007-08-27,1326.7744816005227
2007-08-28,1298.0833499879639
2007-08-29,1320.2247879261943
2007-08-30,1313.643703322642
2007-08-31,1326.850121844546
2007-09-03,1329.4870774203841
2007-09-04,1340.5085739407639
2007-09-05,1319.0049767908638
2007-09-06,1320.5890572970727
2007-09-07,1295.0320515832566
2007-09-10,1291.608753684681
2007-09-11,1304.1012612469092
2007-09-12,1302.5504740192403
2007-09-13,1315.1875328260842
2007-09-14,1317.2451635138455
2007-09-17,1311.7484865259305
2007-09-18,1348.134069736414
2007-09-19,1348.9001006326278
2007-09-20,1326.6128718989232
2007-09-21,1331.040204474116
2007-09-24,1322.4392955224864
2007-09-25,1317.9389869240806
2007-09-26,1324.189023554433
2007-09-27,1325.7112861340595
2007-09-28,1313.3224289315488
2007-10-01,1329.6104928035393
2007-10-02,1338.9906887828408
2007-10-03,1337.2109064321178
2007-10-04,1342.393493410997
2007-10-05,1352.0943234003812
2007-10-08,1352.7107036135096
2007-10-09,1356.9182250272531
2007-10-10,1342.4398759277287
2007-10-11,1333.7706986034204
2007-10-12,1339.9191484677644
2007-10-15,1323.142901092757
2007-10-16,1316.4396539930578
2007-10-17,1314.841669247806
2007-10-18,1301.3642897954226
2007-10-19,1279.4421957724232
2007-10-22,1293.8753410262125
2007-10-23,1293.8809585276563
2007-10-24,1291.3298573759073
2007-10-25,1285.5137691330901
2007-10-26,1295.2741541169655
2007-10-29,1298.7893085929895
2007-10-30,1289.4394226249867
2007-10-31,1298.015651345244
2007-11-01,1264.6983869358867
2007-11-02,1256.6706798803073
2007-11-05,1252.604235998631
2007-11-06,1256.4671532061393
2007-11-07,1211.7575235970821
2007-11-08,1216.5854693907177
2007-11-09,1207.8054216009687
2007-11-12,1216.4676361838622
2007-11-13,1240.9187858907912
2007-11-14,1227.9152780649545
2007-11-15,1214.5002844071246
2007-11-16,1218.2089258775625
2007-11-19,1195.6708650471628
2007-11-20,1187.3182677904786
2007-11-21,1164.3071791279258
2007-11-22,1163.4182744275968
2007-11-23,1184.2379733471491
2007-11-26,1155.2260791036917
2007-11-27,1172.8124754170633
2007-11-28,1212.3360991426614
2007-11-29,1211.0100885128315
2007-11-30,1232.9199567241415
2007-12-03,1226.8460654148462
2007-12-04,1210.255883137171
2007-12-05,1234.5683893261003
2007-12-06,1249.5651730390841
2007-12-07,1244.2715256190038
2007-12-10,1250.4946381260418
2007-12-11,1226.2461592248674
2007-12-12,1228.6933100230428
2007-12-13,1234.7866870391358
2007-12-14,1230.7478655832438
2007-12-17,1223.1423715192502
2007-12-18,1225.1836058139445
2007-12-19,1221.9669908572637
2007-12-20,1224.9011558707602
2007-12-21,1239.290445656081
2007-12-24,1245.1650189005404
2007-12-25,1245.1650189005404
2007-12-26,1235.675525445612
2007-12-27,1214.2787790939926
2007-12-28,1205.3504368117615
2007-12-31,1204.0573838881644
2008-01-01,1204.0573838881644
2008-01-02,1177.975738201823
2008-01-03,1178.6533012947361
2008-01-04,1155.6806210172865
2008-01-07,1171.8377743929127
2008-01-08,1155.289859434672
2008-01-09,1170.5326595305874
2008-01-10,1175.4995681644748
2008-01-11,1157.4474805837358
2008-01-14,1155.1615399156356
2008-01-15,1130.9986200554597
2008-01-16,1144.9422286690292
2008-01-17,1111.5398249406644
2008-01-18,1103.8452170722946
2008-01-21,1110.9855125238582
2008-01-22,1098.5498705673206
2008-01-23,1138.2479289271423
2008-01-24,1128.160687415365
2008-01-25,1112.0327588855284
2008-01-28,1126.9590594132926
2008-01-29,1138.90130010687
2008-01-30,1131.7873055505863
2008-01-31,1151.2799158339885
2008-02-01,1163.3656481551823
2008-02-04,1150.116919829432
2008-02-05,1128.0527122051296
2008-02-06,1123.9314942201088
2008-02-07,1144.7374586381625
2008-02-08,1132.868455571691
2008-02-11,1134.5519460094797
2008-02-12,1139.748934087721
2008-02-13,1153.3736285743655
2008-02-14,1132.355690147703
2008-02-15,1129.3996026829543
2008-02-18,1131.8128154039475
2008-02-19,1119.2707203115158
2008-02-20,1129.1637933845252
2008-02-21,1107.8535566000342
2008-02-22,1115.8058463449638
2008-02-25,1127.095631840956
2008-02-26,1128.7509393832
2008-02-27,1110.828804868842
2008-02-28,1092.7089954811267
2008-02-29,1064.413137131694
2008-03-03,1059.8343293369935
2008-03-04,1054.4178914661838
2008-03-05,1054.4890750180914
2008-03-06,1026.853432694774
2008-03-07,1020.469045389867
2008-03-10,1005.7828457551517
2008-03-11,1048.8986835558403
2008-03-12,1029.2126962804832
2008-03-13,1025.346192588463
2008-03-14,1001.1303318621461
2008-03-17,990.5549930052343
2008-03-18,1028.5973793472235
2008-03-19,1021.4555885238683
2008-03-20,1066.2152979568668
2008-03-21,1066.2152979568668
2008-03-24,1079.887587726148
2008-03-25,1065.7762091246727
2008-03-26,1041.6757320734434
2008-03-27,1033.033396284325
2008-03-28,1025.9791184096532
2008-03-31,1026.568983508581
2008-04-01,1078.7410770564163
2008-04-02,1072.6728404089897
2008-04-03,1072.7250228859375
2008-04-04,1060.614354681278
2008-04-07,1066.5294630871892
2008-04-08,1058.8836821362943
2008-04-09,1043.61985634742
2008-04-10,1045.570858370339
2008-04-11,1020.0440989698857
2008-04-14,1009.2699481007712
2008-04-15,1016.9115312481209
2008-04-16,1025.7015967718633
2008-04-17,1027.9382190461367
2008-04-18,1051.8769116335957
2008-04-21,1032.8177644164489
2008-04-22,1023.8674415992904
2008-04-23,1030.6457586183146
2008-04-24,1054.173737587762
2008-04-25,1065.1357416879728
2008-04-28,1064.6903905279135
2008-04-29,1063.4068728535353
2008-04-30,1065.701290151161
2008-05-01,1094.2673271693475
2008-05-02,1102.2732564226453
2008-05-05,1087.6008368734445
2008-05-06,1085.571308227213
2008-05-07,1076.7117313092592
2008-05-08,1073.5389386662798
2008-05-09,1066.9767576434194
2008-05-12,1073.5188482965123
2008-05-13,1070.6762087202233
2008-05-14,1079.8862955988873
2008-05-15,1085.9665077566478
2008-05-16,1078.063818581799
2008-05-19,1083.8890427629278
2008-05-20,1061.175571605175
2008-05-21,1039.0132439583665
2008-05-22,1048.4577103713507
2008-05-23,1031.2756649473451
2008-05-26,1030.816843531219
2008-05-27,1037.3539861600063
2008-05-28,1044.2367073233581
2008-05-29,1062.6946767471409
2008-05-30,1059.2473893189533
2008-06-02,1048.4124045720823
2008-06-03,1046.551188371577
2008-06-04,1044.6397377867536
2008-06-05,1052.0397016729885
2008-06-06,1008.9450794175243
2008-06-09,1003.9933306278067
2008-06-10,1022.3947187012761
2008-06-11,1001.7872875524656
2008-06-12,1011.6168742473475
2008-06-13,1026.3151673267103
2008-06-16,1017.1103746948259
2008-06-17,1006.4983661584823
2008-06-18,994.1295167407096
2008-06-19,998.3719864872043
2008-06-20,971.319736594376
