Date,EUROPE HIGH DIVIDEND YIELD CAPPED
2009-11-24,772.0568828399068
2009-11-25,776.0656627520425
2009-11-26,752.7664055071741
2009-11-27,759.6483579911722
2009-11-30,749.5296899717143
2009-12-01,768.5484052756145
2009-12-02,771.8236683383046
2009-12-03,769.6901966011047
2009-12-04,781.1890056775935
2009-12-07,777.8384342678
2009-12-08,767.5379345337014
2009-12-09,760.5487839593438
2009-12-10,767.2548836221571
2009-12-11,772.6882159630127
2009-12-14,778.1472087968232
2009-12-15,778.535451430319
2009-12-16,785.7898200449091
2009-12-17,776.600747336236
2009-12-18,775.2456133886843
2009-12-21,786.180293228598
2009-12-22,793.0986156747175
2009-12-23,795.8525775099505
2009-12-24,795.2764155753592
2009-12-25,795.2764155753592
2009-12-28,799.0514269135185
2009-12-29,801.1022822780103
2009-12-30,799.8405358631452
2009-12-31,801.7119684365488
2010-01-01,801.7119684365488
2010-01-04,810.7308364183939
2010-01-05,810.8836630988555
2010-01-06,808.9885158761626
2010-01-07,806.6214746709726
2010-01-08,806.6524150544141
2010-01-11,806.660756042422
2010-01-12,800.1564276648281
2010-01-13,801.1385205544987
2010-01-14,804.5812170062879
2010-01-15,796.2432512668124
2010-01-18,802.1513701612837
2010-01-19,811.64341353748
2010-01-20,800.8234086699074
2010-01-21,794.3665378915747
2010-01-22,786.5986683678035
2010-01-25,779.6853237110888
2010-01-26,784.9842677674002
2010-01-27,778.8648079038411
2010-01-28,769.3883671527906
2010-01-29,775.8132958760718
2010-02-01,778.3572783448731
2010-02-02,782.2725805733774
2010-02-03,777.1433259761824
2010-02-04,761.6760380415184
2010-02-05,748.5090484022792
2010-02-08,755.4218807044238
2010-02-09,753.3186821003874
2010-02-10,759.780320169511
2010-02-11,761.7071050892798
2010-02-12,761.571512244234
2010-02-15,764.6125167694591
2010-02-16,770.3466312026032
2010-02-17,778.125688354358
2010-02-18,783.1155948008982
2010-02-19,786.8535707380498
2010-02-22,782.5056710318371
2010-02-23,774.9721329271276
2010-02-24,776.0829753137778
2010-02-25,765.1519700235923
2010-02-26,772.6350924604134
2010-03-01,779.4449570543217
2010-03-02,784.0420099990414
2010-03-03,788.6039757576625
2010-03-04,789.3310414574045
2010-03-05,799.5747699474482
2010-03-08,800.2672295643217
2010-03-09,800.7684555576209
2010-03-10,804.8254774597435
2010-03-11,803.9672928565485
2010-03-12,804.4012860272409
2010-03-15,799.6522746038208
2010-03-16,804.2029269225695
2010-03-17,809.871430424175
2010-03-18,810.0934071306796
2010-03-19,805.0115241297752
2010-03-22,805.1485886156914
2010-03-23,808.8908551075589
2010-03-24,809.0983964783728
2010-03-25,817.4594350147204
2010-03-26,813.7442965644675
2010-03-29,815.8313364216172
2010-03-30,817.5414980054649
2010-03-31,814.9032698083925
2010-04-01,824.7388602950205
2010-04-02,824.7388602950205
2010-04-05,825.4361653795602
2010-04-06,828.9589900637511
2010-04-07,828.3587780258758
2010-04-08,822.2420495773496
2010-04-09,833.2667752988166
2010-04-12,832.3797060896712
2010-04-13,830.2445849916494
2010-04-14,833.1917549620633
2010-04-15,838.6813200483567
2010-04-16,827.015000534031
2010-04-19,823.8431663451659
2010-04-20,833.9399373463868
2010-04-21,828.7907669035071
2010-04-22,817.5270480187835
2010-04-23,820.0826900254704
2010-04-26,824.3766765656958
2010-04-27,800.2578848496664
2010-04-28,791.8991458338004
2010-04-29,798.9010676681697
2010-04-30,796.2846589867366
2010-05-03,799.2155410254975
2010-05-04,782.846098884177
2010-05-05,777.5606817794536
2010-05-06,766.4243903836855
2010-05-07,737.6464948337361
2010-05-10,783.7776416203021
2010-05-11,779.1121338645045
2010-05-12,788.3805943192962
2010-05-13,789.0949523789811
2010-05-14,762.4403391067303
2010-05-17,762.1802890185021
2010-05-18,773.0107950335301
2010-05-19,754.8589736455455
2010-05-20,742.9685011033187
2010-05-21,737.8129406174974
2010-05-24,739.4145501084915
2010-05-25,725.1777558378667
2010-05-26,737.0462303208261
2010-05-27,758.7002123766974
2010-05-28,758.761640299864
2010-05-31,760.2417439330931
2010-06-01,760.6091220500284
2010-06-02,761.7529724234591
2010-06-03,772.1062547886464
2010-06-04,759.7692053012818
2010-06-07,753.7637889828953
2010-06-08,744.0096663534365
2010-06-09,752.1409865513016
2010-06-10,762.0050692040617
2010-06-11,770.3410727072397
2010-06-14,776.2888943412645
2010-06-15,782.1969543931924
2010-06-16,783.2584822097008
2010-06-17,783.74412664136
2010-06-18,783.7489045112131
2010-06-21,788.2608899037517
2010-06-22,784.3366177669907
2010-06-23,777.472240226274
2010-06-24,765.5895387375667
2010-06-25,760.3012690292054
2010-06-28,768.6086819355169
2010-06-29,748.1986477042399
2010-06-30,750.5373587558273
2010-07-01,736.4802297542454
2010-07-02,736.8943610033463
2010-07-05,735.8614732176985
2010-07-06,753.1143359899099
2010-07-07,763.8964936869803
2010-07-08,770.7831812652823
2010-07-09,773.9257301267896
2010-07-12,777.8875671606894
2010-07-13,790.8035422260805
2010-07-14,790.9313456385308
2010-07-15,784.2410836546752
2010-07-16,770.246745999448
2010-07-19,764.8479191533447
2010-07-20,765.4213599644039
2010-07-21,770.2098070784696
2010-07-22,785.2523907367975
2010-07-23,789.3877356795664
2010-07-26,793.0108163385862
2010-07-27,794.8417422069742
2010-07-28,792.3379150805218
2010-07-29,792.4908769937892
2010-07-30,789.7152327368676
2010-08-02,809.4731678182187
2010-08-03,810.745797767103
2010-08-04,814.2579491253474
2010-08-05,811.7205784883334
2010-08-06,803.2312622255756
2010-08-09,816.0084319399986
2010-08-10,810.2216516028972
2010-08-11,795.9419555143687
2010-08-12,798.6848143879581
2010-08-13,799.894730022023
2010-08-16,796.7897851336061
2010-08-17,803.0762824124887
2010-08-18,801.2217105853503
2010-08-19,789.1495598290267
2010-08-20,785.0025686808143
2010-08-23,791.4523743703867
2010-08-24,778.7393931693703
2010-08-25,773.973258649352
2010-08-26,778.3974031230871
2010-08-27,785.6252228503048
2010-08-30,785.8958434779753
2010-08-31,784.8056475369664
2010-09-01,803.7955837863368
2010-09-02,803.4094913097892
2010-09-03,809.8979263619441
2010-09-06,811.9208431974783
2010-09-07,809.4165657270752
2010-09-08,818.6185501505737
2010-09-09,824.5083590443159
2010-09-10,823.7814148846234
2010-09-13,827.1527617807669
2010-09-14,824.954213347073
2010-09-15,823.5335288121089
2010-09-16,819.7172478677362
2010-09-17,814.1998454496548
2010-09-20,824.0069908853396
2010-09-21,819.6604573059892
2010-09-22,807.1351431800045
2010-09-23,807.248827013121
2010-09-24,814.4872642997384
2010-09-27,810.6143024736691
2010-09-28,808.5442522337482
2010-09-29,804.5187221724589
2010-09-30,801.9770059236369
2010-10-01,801.353546642451
2010-10-04,797.3597482961284
2010-10-05,807.8486364515636
2010-10-06,811.0901581445187
2010-10-07,814.3133040667032
2010-10-08,814.2800465995615
2010-10-11,817.8177848523195
2010-10-12,813.2867744939135
2010-10-13,825.5383033174696
2010-10-14,825.6482378870111
2010-10-15,828.686648267937
2010-10-18,832.4328034106463
2010-10-19,828.7676225283872
2010-10-20,829.6924014752868
2010-10-21,832.2841485686998
2010-10-22,830.5463256720162
2010-10-25,829.6133316254633
2010-10-26,832.27707355447
2010-10-27,826.3392284702293
2010-10-28,832.3301530903818
2010-10-29,835.8596076511718
2010-11-01,835.2921061469951
2010-11-02,840.1174740102663
2010-11-03,834.5861530192436
2010-11-04,842.3134148289155
2010-11-05,845.5957747935132
2010-11-08,844.1037444112318
2010-11-09,847.150799945154
2010-11-10,843.3777867130174
2010-11-11,841.063014278128
2010-11-12,839.2254872140852
2010-11-15,844.8723787104888
2010-11-16,826.9743968091112
2010-11-17,832.4303682039339
2010-11-18,843.2114631171769
2010-11-19,839.5330178956829
2010-11-22,833.1264586927427
2010-11-23,818.9217201260707
2010-11-24,823.6911796973769
2010-11-25,825.7505811012828
2010-11-26,822.0459726781178
2010-11-29,806.0470395178796
2010-11-30,805.0553465704492
2010-12-01,819.8663647689199
2010-12-02,829.4779880713975
2010-12-03,827.6496763665989
2010-12-06,826.7404341685148
2010-12-07,833.3868113852697
2010-12-08,840.956503231411
2010-12-09,846.8419808722929
2010-12-10,846.4823105764933
2010-12-13,848.4074763266275
2010-12-14,851.7296844406319
2010-12-15,846.8888848639475
2010-12-16,849.9991433737151
2010-12-17,843.3392811206422
2010-12-20,851.2305161586946
2010-12-21,859.3253712888416
2010-12-22,860.8481308599429
2010-12-23,862.0056713692962
2010-12-24,861.5332879225002
2010-12-27,853.692648631075
2010-12-28,854.9943815528096
2010-12-29,857.8234291314379
2010-12-30,847.1993562481986
2010-12-31,843.6780392582426
2011-01-03,849.300958206624
2011-01-04,858.6184158459314
2011-01-05,859.4265019207228
2011-01-06,863.3019612682031
2011-01-07,860.128061185491
2011-01-10,852.3198794320944
2011-01-11,856.2557205519191
2011-01-12,870.1357832714273
2011-01-13,872.4736059746218
2011-01-14,873.9622967191829
2011-01-17,875.0618282539234
2011-01-18,885.084787696882
2011-01-19,876.8188915484974
2011-01-20,874.7119621883057
2011-01-21,883.0756921120643
2011-01-24,888.2064965535093
2011-01-25,878.1715571151777
2011-01-26,881.4048848747293
2011-01-27,884.9529743519421
2011-01-28,878.5417581641752
2011-01-31,879.078765533915
2011-02-01,894.3995730724009
2011-02-02,895.6859381062646
2011-02-03,894.9067857263739
2011-02-04,896.5791097440358
2011-02-07,904.6653604365205
2011-02-08,902.6694937813526
2011-02-09,901.5890982732585
2011-02-10,900.3445860933875
2011-02-11,899.1342143215559
2011-02-14,897.3401009974359
2011-02-15,899.2278307460874
2011-02-16,906.1080678993782
2011-02-17,907.7092247952845
2011-02-18,909.3496700620075
2011-02-21,898.0205214978508
2011-02-22,890.0497621649529
2011-02-23,883.0017258160892
2011-02-24,877.7297006353476
2011-02-25,885.8663473524234
2011-02-28,892.8224449848993
2011-03-01,886.8718656713752
2011-03-02,879.8522552560989
2011-03-03,881.5107638426185
2011-03-04,878.161247004462
2011-03-07,875.0899156712311
2011-03-08,879.2081995883009
2011-03-09,878.4439185838195
2011-03-10,870.7455027209078
2011-03-11,861.2350676901157
2011-03-14,848.0784228252912
2011-03-15,829.9033097173731
2011-03-16,818.1104481192157
2011-03-17,835.3098163909507
2011-03-18,835.3546486095589
2011-03-21,850.4053034301975
2011-03-22,850.3887731208581
2011-03-23,852.3124404932818
2011-03-24,857.8625094878677
2011-03-25,859.0516375825799
2011-03-28,860.5342051598666
2011-03-29,861.6380032036151
2011-03-30,868.9048611131883
2011-03-31,860.8814431601774
2011-04-01,872.024138147864
2011-04-04,873.6637264244016
2011-04-05,874.3527775272381
2011-04-06,876.2686353140926
2011-04-07,874.310182158828
2011-04-08,878.4844379006802
2011-04-11,878.1560973051888
2011-04-12,866.2592807828435
2011-04-13,871.8330848744786
2011-04-14,866.6484583503646
2011-04-15,868.6568578138276
2011-04-18,852.5336801056403
2011-04-19,854.3835998312488
2011-04-20,868.7998035095571
2011-04-21,868.526045533732
2011-04-22,868.526045533732
2011-04-25,867.0819152549693
2011-04-26,872.1390531623845
2011-04-27,878.9733087510568
2011-04-28,883.2893158293556
2011-04-29,884.848292468863
2011-05-02,886.1410178250391
2011-05-03,883.558937530874
2011-05-04,873.5374872190638
2011-05-05,871.9665638543685
2011-05-06,878.7715056561066
2011-05-09,873.0649397972878
2011-05-10,880.779495118286
2011-05-11,887.5575480696201
2011-05-12,881.4947271133253
2011-05-13,875.6630543578517
2011-05-16,873.1159935533263
2011-05-17,867.2041864935106
2011-05-18,869.1855724297625
2011-05-19,875.0427211807157
2011-05-20,872.5828801566544
2011-05-23,859.6238174161091
2011-05-24,860.5444679501128
2011-05-25,865.3702429221447
2011-05-26,864.6914970268451
2011-05-27,868.2520828402301
2011-05-30,865.7285689789006
2011-05-31,870.415634679256
2011-06-01,860.8592181385762
2011-06-02,850.1440515862752
2011-06-03,845.7589356268384
2011-06-06,840.3910481774112
2011-06-07,842.6856192111051
2011-06-08,836.3569163464948
2011-06-09,844.6545016985056
2011-06-10,832.8659247694286
2011-06-13,835.4185788910099
2011-06-14,841.9311661648687
2011-06-15,831.7461294236409
2011-06-16,828.6871868616723
2011-06-17,832.6637443749141
2011-06-20,827.2086436074028
2011-06-21,837.4647632812884
2011-06-22,834.5193972403605
2011-06-23,823.7085171501932
2011-06-24,820.8963468180598
2011-06-27,820.76073319932
2011-06-28,822.4101973730716
2011-06-29,836.913059798557
2011-06-30,846.8922724865517
2011-07-01,852.240892148922
2011-07-04,852.7308532353277
2011-07-05,851.6626532384964
2011-07-06,848.2021666120822
2011-07-07,851.0479826447736
2011-07-08,843.4843766535283
2011-07-11,831.2728123769317
2011-07-12,824.5319676310093
2011-07-13,828.8394694058344
2011-07-14,822.0385353877983
2011-07-15,820.1838732070961
2011-07-18,809.696281191165
2011-07-19,815.5471972386325
2011-07-20,828.0349385749569
2011-07-21,839.810452482372
2011-07-22,845.5189833548529
2011-07-25,841.5082034560481
2011-07-26,839.7839872849152
2011-07-27,830.4791382533643
2011-07-28,832.7892318272401
2011-07-29,826.5884315967273
2011-08-01,813.1447948586422
2011-08-02,804.0584886231891
2011-08-03,795.9037856903883
2011-08-04,773.3576538075599
2011-08-05,758.7318040870327
2011-08-08,735.0663738277668
2011-08-09,734.7078247936325
2011-08-10,705.1462940034343
2011-08-11,724.1837891445439
2011-08-12,753.5552570251314
2011-08-15,757.8960647924459
2011-08-16,756.7554843628762
2011-08-17,760.703079310811
2011-08-18,730.6572453581525
2011-08-19,722.2206976564197
2011-08-22,734.8457218780321
2011-08-23,741.4207019052911
2011-08-24,751.2407496209759
2011-08-25,737.5400043719295
2011-08-26,731.171244863868
2011-08-29,742.478114562509
2011-08-30,745.9062279799714
2011-08-31,766.1847653217942
2011-09-01,772.1111234107206
2011-09-02,754.1424176353377
2011-09-05,726.2217045160692
2011-09-06,723.8028521597366
2011-09-07,743.1748436529189
2011-09-08,750.425162812761
2011-09-09,731.9540709716061
2011-09-12,712.6419818681435
2011-09-13,720.2025299772632
2011-09-14,731.9800621280892
2011-09-15,747.2223296918085
2011-09-16,752.6470407898921
2011-09-19,738.4929125518228
2011-09-20,755.3693852069489
2011-09-21,743.2355412174007
2011-09-22,713.9850437573683
2011-09-23,718.908880987171
2011-09-26,735.9945643678537
2011-09-27,764.6338627305832
2011-09-28,760.6032558943474
2011-09-29,767.2295534067981
2011-09-30,765.2122724260598
2011-10-03,759.5935776148641
2011-10-04,743.9163215845075
2011-10-05,763.4394779780961
2011-10-06,780.5407440216719
2011-10-07,788.2789728294622
2011-10-10,798.0059781116371
2011-10-11,792.0757672997668
2011-10-12,800.6449372388247
2011-10-13,795.2627753642588
2011-10-14,799.3683639593762
2011-10-17,793.5575140138945
2011-10-18,788.7661104565801
2011-10-19,795.5439947741834
2011-10-20,784.6090542922234
2011-10-21,801.7503344204005
2011-10-24,808.0934750607994
2011-10-25,799.9962631001243
2011-10-26,802.1215376842378
2011-10-27,822.8348863167367
2011-10-28,816.460772616937
2011-10-31,804.0684675137559
2011-11-01,778.7475229925326
2011-11-02,783.4904390146467
2011-11-03,799.0059859023999
2011-11-04,789.6302832101561
2011-11-07,788.8587368032798
2011-11-08,792.8882087081934
2011-11-09,780.7331609993104
2011-11-10,781.6405325647981
2011-11-11,800.6371877092415
2011-11-14,792.279012337505
2011-11-15,787.3947260090218
2011-11-16,789.9482070276418
2011-11-17,783.9758012172048
2011-11-18,780.7239301067079
2011-11-21,757.6052937688664
2011-11-22,751.5458789900415
2011-11-23,742.4302421238248
2011-11-24,736.8571525293976
2011-11-25,743.9955093389543
2011-11-28,770.6087333221741
2011-11-29,777.6068317253483
2011-11-30,802.4239119261229
2011-12-01,798.5674575623891
2011-12-02,802.6245952358836
2011-12-05,808.5687421612121
2011-12-06,805.1282570702316
2011-12-07,802.6366798142192
2011-12-08,792.8576614313026
2011-12-09,805.4647917329181
2011-12-12,790.5153790713077
2011-12-13,794.3667316412826
2011-12-14,781.2089042808693
2011-12-15,790.4191466362879
2011-12-16,785.4035174841197
2011-12-19,784.8860160474189
2011-12-20,798.037817264779
2011-12-21,793.2063921993591
2011-12-22,802.0465076996368
2011-12-23,810.2337475159013
2011-12-26,810.2337475159012
2011-12-27,809.7450681245671
2011-12-28,801.6390769490766
2011-12-29,811.6503359792079
2011-12-30,818.2908043247012
2012-01-02,829.7382680147666
2012-01-03,837.770838625208
2012-01-04,829.7559669984405
2012-01-05,819.0460385658762
2012-01-06,819.8673773080577
2012-01-09,814.0988632797971
2012-01-10,828.0409684474079
2012-01-11,823.1451131188072
2012-01-12,820.1611874998978
2012-01-13,816.5076141982947
2012-01-16,823.1559883564107
2012-01-17,829.6814096564699
2012-01-18,826.4726943214113
2012-01-19,831.7180455419444
2012-01-20,829.2002569537979
2012-01-23,830.39578601593
2012-01-24,828.3958559644141
2012-01-25,825.0886284701254
2012-01-26,833.2357675739679
2012-01-27,826.7279848134391
2012-01-30,819.4665336145549
2012-01-31,825.6203606816672
2012-02-01,837.0332642615322
2012-02-02,835.6390699334347
2012-02-03,847.8575267894887
2012-02-06,847.7698098731737
2012-02-07,848.6747565368048
2012-02-08,846.9560643404168
2012-02-09,845.481225022906
2012-02-10,837.7744647071337
2012-02-13,843.7891308133977
2012-02-14,844.7112974106922
2012-02-15,847.4927940925614
2012-02-16,846.4850676549049
2012-02-17,852.2740936010322
2012-02-20,857.157616243646
2012-02-21,853.8003443716099
2012-02-22,846.1590534406598
2012-02-23,842.9488959067177
2012-02-24,846.6558157703549
2012-02-27,847.1794657464443
2012-02-28,846.3112274655103
2012-02-29,845.9536822614745
2012-03-01,851.6066776654015
2012-03-02,851.7704420961511
2012-03-05,848.4591529992291
2012-03-06,829.8105256046105
2012-03-07,832.9369593955087
2012-03-08,841.8554033953726
2012-03-09,845.0034489914509
2012-03-12,841.6054948725249
2012-03-13,854.9909942364117
2012-03-14,859.760764419082
2012-03-15,860.7371702845297
2012-03-16,864.0289768848005
2012-03-19,865.5367291318914
2012-03-20,861.247729586462
2012-03-21,860.0081531338542
2012-03-22,851.5845450113068
2012-03-23,849.8332535759505
2012-03-26,854.9472431437927
2012-03-27,849.5198151487374
2012-03-28,841.8385850661311
2012-03-29,832.1946065917808
2012-03-30,839.292713236986
2012-04-02,850.2634388455972
2012-04-03,839.3210596343579
2012-04-04,823.137106898692
2012-04-05,823.0031723257118
2012-04-06,823.0031723257118
2012-04-09,823.0299653874595
2012-04-10,806.7933792721007
2012-04-11,811.618257098027
2012-04-12,812.4099921316237
2012-04-13,800.4111006932185
2012-04-16,804.1257198560444
2012-04-17,818.8474133499546
2012-04-18,810.6046059089601
2012-04-19,803.882474955999
2012-04-20,812.3075844918965
2012-04-23,795.4663121601129
2012-04-24,806.0587093932178
2012-04-25,812.0388287906369
2012-04-26,808.9837850978819
2012-04-27,815.8384670263758
2012-04-30,809.8624477156154
2012-05-01,812.2170771922086
2012-05-02,807.2606602947368
2012-05-03,808.5330175894044
2012-05-04,800.4366385653658
2012-05-07,806.5577479609071
2012-05-08,800.1697774969284
2012-05-09,797.4438112045488
2012-05-10,803.3579628553636
2012-05-11,804.7231432103288
2012-05-14,790.1570552839424
2012-05-15,784.0130171758177
2012-05-16,779.6734564359991
2012-05-17,773.7326599250118
2012-05-18,771.4054903142627
2012-05-21,772.3466835767101
2012-05-22,785.1271269888556
2012-05-23,768.6567978348554
2012-05-24,777.3029105566569
2012-05-25,781.5065215170642
2012-05-28,777.5378734045348
2012-05-29,775.872357027702
2012-05-30,765.7550546395244
2012-05-31,764.4766727019667
2012-06-01,752.8877269852337
2012-06-04,753.2996402535952
2012-06-05,754.3502137327458
2012-06-06,769.7137388823772
2012-06-07,773.1730642099161
2012-06-08,778.0593504088299
2012-06-11,777.4100215310838
2012-06-12,782.3668990931045
2012-06-13,780.2394391952839
2012-06-14,782.2708946078704
2012-06-15,787.6199240611369
2012-06-18,785.3240483338897
2012-06-19,798.994387507948
2012-06-20,803.9111864081997
2012-06-21,801.1252544209966
2012-06-22,799.5204920558945
2012-06-25,787.4717719037203
2012-06-26,786.7942333321545
2012-06-27,798.2293717781668
2012-06-28,799.0295684327691
2012-06-29,820.4083101748429
2012-07-02,830.2937255263514
2012-07-03,836.8038020874362
2012-07-04,835.7205722417438
2012-07-05,831.1988011495638
2012-07-06,822.0245596987146
2012-07-09,821.9952452848526
2012-07-10,826.2648523253703
2012-07-11,830.3654165914675
2012-07-12,820.4289438927965
2012-07-13,831.9195054766977
2012-07-16,833.2013399270537
2012-07-17,830.7506312840102
2012-07-18,840.5445608598993
2012-07-19,845.1306053307674
2012-07-20,829.9128061865953
2012-07-23,812.5714095923628
2012-07-24,801.6744791815013
2012-07-25,802.4439723285859
2012-07-26,823.7598167691597
2012-07-27,836.736848638386
2012-07-30,849.7480753014788
2012-07-31,844.1663403704457
2012-08-01,847.8312787706785
2012-08-02,834.5359613109301
2012-08-03,857.558938760646
2012-08-06,864.8214469156432
2012-08-07,876.2422818102436
2012-08-08,877.6035010720482
2012-08-09,877.8331666927586
2012-08-10,876.5067508780352
2012-08-13,874.6068946555167
2012-08-14,881.6376084492804
2012-08-15,881.5081922338147
2012-08-16,887.5467115641083
2012-08-17,893.6076610020663
2012-08-20,890.7860824297563
2012-08-21,891.4259568560361
2012-08-22,880.6232375239064
2012-08-23,873.9021249554747
2012-08-24,877.9967610806154
2012-08-27,882.6891904937229
2012-08-28,876.2683579690496
2012-08-29,874.0876303753294
2012-08-30,866.2396801675574
2012-08-31,871.7146927900995
2012-09-03,877.0160384391824
2012-09-04,870.7796112874449
2012-09-05,870.6597032476759
2012-09-06,889.920887493217
2012-09-07,890.7606111168143
2012-09-10,888.4366109750667
2012-09-11,893.208089022403
2012-09-12,898.9392628499036
2012-09-13,897.1310200297332
2012-09-14,906.4688197583226
2012-09-17,901.6649325494762
2012-09-18,896.7983855018122
2012-09-19,899.3226988785855
2012-09-20,895.537356523712
2012-09-21,903.9190811303088
2012-09-24,900.8195508105624
2012-09-25,903.2563673148406
2012-09-26,884.0706353711565
2012-09-27,886.4870764596171
2012-09-28,873.6642285402597
2012-10-01,883.2712121501829
2012-10-02,882.3530628279194
2012-10-03,881.1594847609796
2012-10-04,878.4170362044089
2012-10-05,887.5353104811343
2012-10-08,878.54508679167
2012-10-09,872.9782461083553
2012-10-10,868.0376049008834
2012-10-11,873.4345544474471
2012-10-12,869.175856142489
2012-10-15,873.503317484338
2012-10-16,886.6933116188654
2012-10-17,890.8341034419683
2012-10-18,892.3292043646002
2012-10-19,884.7292666234778
2012-10-22,879.763664963146
2012-10-23,866.0902141521036
2012-10-24,867.2086740487146
2012-10-25,866.5497572552138
2012-10-26,868.4440418141281
2012-10-29,862.2078154715515
2012-10-30,869.5541844163171
2012-10-31,867.7694564585865
2012-11-01,876.5976260246478
2012-11-02,877.8500554584878
2012-11-05,872.4274460133292
2012-11-06,878.3431471783972
2012-11-07,864.6868543767042
2012-11-08,860.7364276787665
2012-11-09,858.8763899063189
2012-11-12,855.3404550588433
2012-11-13,858.5504639412372
2012-11-14,854.696916118313
2012-11-15,848.1579703245262
2012-11-16,838.147269314184
2012-11-19,854.5981936583852
2012-11-20,855.9693412140923
2012-11-21,860.4532910632088
2012-11-22,864.1990824516542
2012-11-23,869.4504422248564
2012-11-26,866.2890852277346
2012-11-27,865.2111603794237
2012-11-28,866.6850271989183
2012-11-29,878.7423746278093
2012-11-30,876.1587275237368
2012-12-03,877.1722779059804
2012-12-04,878.4900169256994
2012-12-05,880.9762955421215
2012-12-06,883.0166590890948
2012-12-07,882.6114674379807
2012-12-10,884.1278801310347
2012-12-11,890.0003551029216
2012-12-12,893.9637468158172
2012-12-13,892.1871870989434
2012-12-14,890.2603685715009
2012-12-17,889.3484884818947
2012-12-18,893.5546227129822
2012-12-19,897.5195919231479
2012-12-20,897.0486378678987
2012-12-21,899.0361074122652
2012-12-24,898.109886634706
2012-12-25,898.1098866347057
2012-12-26,897.5341925325068
2012-12-27,897.528640289652
2012-12-28,890.3191925394943
2012-12-31,892.7318883305006
2013-01-01,892.7318883305004
2013-01-02,911.821396792818
2013-01-03,914.484525899455
2013-01-04,917.6007698763818
2013-01-07,912.5113304470344
2013-01-08,911.4366142571763
2013-01-09,918.8729700691425
2013-01-10,915.3628854995675
2013-01-11,914.3603806781159
2013-01-14,912.0598054676497
2013-01-15,910.7770835592113
2013-01-16,907.7408837612027
2013-01-17,911.7176810409893
2013-01-18,910.3865204768392
2013-01-21,914.1142798588205
2013-01-22,912.3840756538141
2013-01-23,911.8762070610484
2013-01-24,915.212190444002
2013-01-25,917.5899481378191
2013-01-28,916.169861066025
2013-01-29,921.71885043698
2013-01-30,917.3197067523349
2013-01-31,909.5708394159777
2013-02-01,906.717570537555
2013-02-04,889.9868444612403
2013-02-05,894.989552503766
2013-02-06,889.7341810120602
2013-02-07,890.602134175505
2013-02-08,899.8624445353629
2013-02-11,896.2407913636112
2013-02-12,897.377209667481
2013-02-13,900.8280886441408
2013-02-14,896.8223115243723
2013-02-15,891.8530475917587
2013-02-18,890.9134631167798
2013-02-19,899.8402480072285
2013-02-20,894.0682886259789
2013-02-21,882.0474638762959
2013-02-22,897.5947204102152
2013-02-25,898.3883672495766
2013-02-26,884.8568600551833
2013-02-27,896.390430043194
2013-02-28,904.2961386447222
2013-03-01,901.7226721578975
2013-03-04,906.0414641646965
2013-03-05,920.9282686230522
2013-03-06,921.6827923304081
2013-03-07,920.7666724953851
2013-03-08,930.5297186800092
2013-03-11,927.902512261564
2013-03-12,928.2261181894339
2013-03-13,929.0189674102816
2013-03-14,941.9660584774875
2013-03-15,938.7377688282489
2013-03-18,937.4885130634864
2013-03-19,935.9633684123241
2013-03-20,939.392746668866
2013-03-21,937.4998535297182
2013-03-22,939.7310058516124
2013-03-25,936.0666819022872
2013-03-26,933.8037400766784
2013-03-27,927.148472925563
2013-03-28,928.896362166227
2013-03-29,928.896362166227
2013-04-01,929.7556833005884
2013-04-02,943.9674295425257
2013-04-03,932.3812908325797
2013-04-04,925.4433587976648
2013-04-05,916.8807053753411
2013-04-08,916.7019289948984
2013-04-09,919.9952296097237
2013-04-10,938.2493591455137
2013-04-11,943.2073625648424
2013-04-12,938.2243823398829
2013-04-15,935.0848832624057
2013-04-16,925.0382954347392
2013-04-17,915.5502098172793
2013-04-18,916.9800914575611
2013-04-19,920.9536920775497
2013-04-22,928.6047064321709
2013-04-23,950.6249755900562
2013-04-24,958.8405010881996
2013-04-25,967.1857633959785
2013-04-26,964.0075409587193
2013-04-29,970.984165152102
2013-04-30,968.1502603858096
2013-05-01,968.6964764975589
2013-05-02,968.7270843920988
2013-05-03,980.3913298314815
2013-05-06,979.9973189394345
2013-05-07,980.3072520123279
2013-05-08,985.8301475231
2013-05-09,985.9258409944731
2013-05-10,988.7045252460842
2013-05-13,989.4020711063969
2013-05-14,993.0925937672465
2013-05-15,999.9155091283614
2013-05-16,998.3340747396658
2013-05-17,1002.1557770528489
2013-05-20,1006.7891345241651
2013-05-21,1006.928585338731
2013-05-22,1006.2993698483317
2013-05-23,988.289270242805
2013-05-24,986.6424476738583
2013-05-27,991.5771704279645
2013-05-28,1006.1641256407295
2013-05-29,987.1707055606262
2013-05-30,990.8587383362837
2013-05-31,982.5832091277123
2013-06-03,975.9835246388282
2013-06-04,978.0297487666294
2013-06-05,963.8387452291548
2013-06-06,953.9060837118182
2013-06-07,966.2915299862015
2013-06-10,966.925741246117
2013-06-11,957.2375333235514
2013-06-12,955.166241340069
2013-06-13,954.0641266725821
2013-06-14,956.4178028222819
2013-06-17,964.6098707289807
2013-06-18,963.5802325754485
2013-06-19,961.215863671986
2013-06-20,935.3790014710178
2013-06-21,924.4588502883499
2013-06-24,913.3000430144186
2013-06-25,925.9594555100501
2013-06-26,941.1586006265113
