Date,EAFE ex UK HIGH DIVIDEND YIELD
2005-03-29,1492.4315849668508
2005-03-30,1485.9424930694838
2005-03-31,1486.5429113754988
2005-04-01,1492.288634546655
2005-04-04,1488.8758646743636
2005-04-05,1498.9906360466377
2005-04-06,1504.1959668025827
2005-04-07,1510.7749752929635
2005-04-08,1512.3361667313748
2005-04-11,1507.8207515633567
2005-04-12,1506.4383439275728
2005-04-13,1511.4997719981554
2005-04-14,1504.8860942874394
2005-04-15,1477.1282907750228
2005-04-18,1446.5441872931856
2005-04-19,1454.8625372305758
2005-04-20,1450.91122172686
2005-04-21,1448.8550767816673
2005-04-22,1462.7316012325423
2005-04-25,1469.3381664502708
2005-04-26,1468.3231637170725
2005-04-27,1450.3795334442555
2005-04-28,1448.4160771280026
2005-04-29,1450.2405487903911
2005-05-02,1461.9483608772482
2005-05-03,1463.1371444765573
2005-05-04,1464.6721100995057
2005-05-05,1474.3613958646333
2005-05-06,1482.5854450074578
2005-05-09,1477.9398581847413
2005-05-10,1471.846139057066
2005-05-11,1471.0508895064474
2005-05-12,1480.2378342699647
2005-05-13,1478.081778449418
2005-05-16,1471.7213420237235
2005-05-17,1470.003471977041
2005-05-18,1491.7604103413307
2005-05-19,1501.294435726158
2005-05-20,1501.9060548014584
2005-05-23,1512.7690750301185
2005-05-24,1514.0295480538125
2005-05-25,1512.3290038106234
2005-05-26,1523.1494644441157
2005-05-27,1524.7501487754557
2005-05-30,1533.9157492271827
2005-05-31,1526.7593260667722
2005-06-01,1547.4730364227396
2005-06-02,1551.0188907232855
2005-06-03,1547.6511214505122
2005-06-06,1546.815394587246
2005-06-07,1560.8592885499413
2005-06-08,1558.6631577850967
2005-06-09,1560.8264253244586
2005-06-10,1569.2300510250932
2005-06-13,1576.6737892326657
2005-06-14,1579.5351224917808
2005-06-15,1575.6441714969958
2005-06-16,1586.1928792017447
2005-06-17,1594.7120636648478
2005-06-20,1591.4161042272347
2005-06-21,1595.9218440449263
2005-06-22,1597.3911733426999
2005-06-23,1601.8268156802571
2005-06-24,1590.3689362072737
2005-06-27,1577.6678812349392
2005-06-28,1594.0898992488833
2005-06-29,1595.6886879244028
2005-06-30,1599.7343953625768
2005-07-01,1610.818427043471
2005-07-04,1617.1599587951284
2005-07-05,1611.1616814596691
2005-07-06,1615.2923900623439
2005-07-07,1590.2595428557272
2005-07-08,1609.783248678373
2005-07-11,1617.0717205255544
2005-07-12,1613.1061522959299
2005-07-13,1623.20295905001
2005-07-14,1631.010307533103
2005-07-15,1628.5494418625194
2005-07-18,1630.5500914887145
2005-07-19,1640.3643279962089
2005-07-20,1637.309694246986
2005-07-21,1646.1699304225183
2005-07-22,1651.2656146380207
2005-07-25,1653.4725511073564
2005-07-26,1652.6552820548159
2005-07-27,1655.0686204187898
2005-07-28,1659.5141135285635
2005-07-29,1658.5474983230292
2005-08-01,1654.167138051721
2005-08-02,1666.5638420461387
2005-08-03,1668.0940626877373
2005-08-04,1657.2010730849747
2005-08-05,1647.6026015284224
2005-08-08,1654.056421761973
2005-08-09,1663.8919280890048
2005-08-10,1677.6127809117147
2005-08-11,1678.3987059635408
2005-08-12,1673.7166551827404
2005-08-15,1670.9829648987056
2005-08-16,1667.7750208113139
2005-08-17,1663.8126851498625
2005-08-18,1654.0533066316318
2005-08-19,1668.1285787941247
2005-08-22,1673.1102073725312
2005-08-23,1660.5858847242814
2005-08-24,1654.2581218479572
2005-08-25,1641.4742806584331
2005-08-26,1632.5926498900644
2005-08-29,1632.5170363458037
2005-08-30,1634.5124079495831
2005-08-31,1647.8008246299687
2005-09-01,1659.8649906716096
2005-09-02,1656.3133664168768
2005-09-05,1665.7978558514992
2005-09-06,1679.5581444192596
2005-09-07,1686.6988338825515
2005-09-08,1686.2279300339894
2005-09-09,1690.3248987439963
2005-09-12,1694.1802357812578
2005-09-13,1685.264147466374
2005-09-14,1692.8564881901627
2005-09-15,1695.8142409308273
2005-09-16,1706.1708887671878
2005-09-19,1707.3181548709713
2005-09-20,1716.2074220647426
2005-09-21,1700.5939810296336
2005-09-22,1698.1728387416538
2005-09-23,1702.7335969528265
2005-09-26,1728.8328042436904
2005-09-27,1724.8272567241147
2005-09-28,1740.5997374456178
2005-09-29,1742.6632052477266
2005-09-30,1745.2179723411748
2005-10-03,1755.623160831886
2005-10-04,1758.7415680589806
2005-10-05,1733.3651561249624
2005-10-06,1705.5695217714378
2005-10-07,1701.693198274482
2005-10-10,1708.5585472515286
2005-10-11,1707.4345505512292
2005-10-12,1699.1322486686195
2005-10-13,1680.5355701392461
2005-10-14,1678.0817838400283
2005-10-17,1681.5183254691592
2005-10-18,1676.1735575235518
2005-10-19,1646.7881232514928
2005-10-20,1653.6731062726237
2005-10-21,1644.456927349146
2005-10-24,1662.4246008297066
2005-10-25,1657.3565818121403
2005-10-26,1665.8204771621824
2005-10-27,1645.698204290833
2005-10-28,1641.7559796775565
2005-10-31,1676.9735983513385
2005-11-01,1676.86387504932
2005-11-02,1673.7331851179683
2005-11-03,1694.447896477455
2005-11-04,1694.8579348059448
2005-11-07,1697.3607282325922
2005-11-08,1701.2501225121337
2005-11-09,1700.7408423873173
2005-11-10,1699.5965221545014
2005-11-11,1721.779404988487
2005-11-14,1724.0834308380079
2005-11-15,1725.5463327418493
2005-11-16,1721.3596590078398
2005-11-17,1728.5538191352919
2005-11-18,1737.5926695798203
2005-11-21,1743.9822800498237
2005-11-22,1745.3284962891535
2005-11-23,1751.8646803306904
2005-11-24,1751.6403563413096
2005-11-25,1754.932719477505
2005-11-28,1748.7904346197558
2005-11-29,1749.4303393308141
2005-11-30,1741.8997256791758
2005-12-01,1762.168150469635
2005-12-02,1772.0336604917322
2005-12-05,1764.6649381898421
2005-12-06,1770.5032588913723
2005-12-07,1769.40068840486
2005-12-08,1763.3824170397731
2005-12-09,1762.2461352873408
2005-12-12,1765.1408865430262
2005-12-13,1767.9590363988602
2005-12-14,1765.9380226854053
2005-12-15,1764.7915927425763
2005-12-16,1772.2093420130338
2005-12-19,1770.053367817665
2005-12-20,1775.7266170968383
2005-12-21,1792.127386989379
2005-12-22,1790.5576284061578
2005-12-23,1794.3622398414834
2005-12-26,1794.515012109146
2005-12-27,1798.9242561585015
2005-12-28,1799.3607113369085
2005-12-29,1806.3511034291244
2005-12-30,1797.533927876909
2006-01-02,1805.9361341009487
2006-01-03,1809.332637470715
2006-01-04,1823.051522598101
2006-01-05,1821.0652986690166
2006-01-06,1826.1396591204632
2006-01-09,1834.553177091327
2006-01-10,1828.392085711793
2006-01-11,1843.2385581735068
2006-01-12,1851.332392040004
2006-01-13,1837.2010347133753
2006-01-16,1842.8399546555727
2006-01-17,1832.8436587530427
2006-01-18,1811.7828670613592
2006-01-19,1824.450029920231
2006-01-20,1814.7403625933248
2006-01-23,1803.5721683614736
2006-01-24,1801.895526234327
2006-01-25,1819.6983069971861
2006-01-26,1840.0330522524778
2006-01-27,1867.2683943064437
2006-01-30,1868.960084436761
2006-01-31,1874.8442795234728
2006-02-01,1892.7854924243597
2006-02-02,1875.930784271495
2006-02-03,1874.489591577443
2006-02-06,1879.7608090946164
2006-02-07,1878.5876350663664
2006-02-08,1870.3585938771823
2006-02-09,1891.2114063481463
2006-02-10,1882.9268482175398
2006-02-13,1891.8468851672455
2006-02-14,1893.6210588630606
2006-02-15,1888.0361154439188
2006-02-16,1895.0575690492751
2006-02-17,1899.3311570639642
2006-02-20,1907.0096226007413
2006-02-21,1920.1658964014546
2006-02-22,1933.9733338007318
2006-02-23,1932.5870889937257
2006-02-24,1941.5396485158892
2006-02-27,1946.7032542359186
2006-02-28,1924.5610345056723
2006-03-01,1932.0226610577038
2006-03-02,1917.2142734712284
2006-03-03,1909.5346920531354
2006-03-06,1913.8468193428218
2006-03-07,1906.653587204233
2006-03-08,1897.0919578699766
2006-03-09,1907.888900553543
2006-03-10,1921.451166056293
2006-03-13,1935.6552005580622
2006-03-14,1936.3212900740434
2006-03-15,1942.9343841258606
2006-03-16,1938.171168051142
2006-03-17,1936.885461922579
2006-03-20,1941.4687499195204
2006-03-21,1944.040361677395
2006-03-22,1948.175042402566
2006-03-23,1949.914486974408
2006-03-24,1955.0161402359024
2006-03-27,1940.9686264739294
2006-03-28,1931.6113096818433
2006-03-29,1937.212405717391
2006-03-30,1952.901659797425
2006-03-31,1947.0715985454115
2006-04-03,1962.2509094566271
2006-04-04,1947.993843344709
2006-04-05,1959.9173834446824
2006-04-06,1966.5415239900021
2006-04-07,1959.17203711819
2006-04-10,1965.8715679086113
2006-04-11,1947.512757136706
2006-04-12,1939.4937454271883
2006-04-13,1939.3324331610984
2006-04-14,1939.0861898629623
2006-04-17,1937.7334510758737
2006-04-18,1939.61877165101
2006-04-19,1964.1902380786619
2006-04-20,1976.0370176420338
2006-04-21,1993.1508581868964
2006-04-24,1985.9606745367428
2006-04-25,1986.9174424478892
2006-04-26,1993.9454031240582
2006-04-27,1983.514960582252
2006-04-28,1974.0698963234324
2006-05-01,1976.1256433116496
2006-05-02,1989.5615124299918
2006-05-03,1983.905894875073
2006-05-04,1988.8528077334831
2006-05-05,2002.3764969914932
2006-05-08,2008.6971115107124
2006-05-09,2015.7296523048476
2006-05-10,2009.6422829600397
2006-05-11,2002.8995241587143
2006-05-12,1963.2946224137506
2006-05-15,1931.4836518215152
2006-05-16,1936.0343370047908
2006-05-17,1889.604983378217
2006-05-18,1878.09796113578
2006-05-19,1885.2010427387945
2006-05-22,1834.0733251201916
2006-05-23,1870.4004788185937
2006-05-24,1855.064910487679
2006-05-25,1871.9217922827172
2006-05-26,1906.309231216754
2006-05-29,1903.9807194347727
2006-05-30,1865.842836686398
2006-05-31,1875.1989836822713
2006-06-01,1881.7402892628263
2006-06-02,1883.339200190143
2006-06-05,1872.9881908121192
2006-06-06,1842.1972543272302
2006-06-07,1852.0951017605303
2006-06-08,1807.481638949857
2006-06-09,1837.161451979738
2006-06-12,1822.4555610517568
2006-06-13,1781.4196566737987
2006-06-14,1782.6641515798003
2006-06-15,1815.4771402566735
2006-06-16,1809.1119219302427
2006-06-19,1816.9926117862894
2006-06-20,1822.8620054825894
2006-06-21,1825.1370971048875
2006-06-22,1839.9769759347994
2006-06-23,1842.0732698309378
2006-06-26,1838.221565901768
2006-06-27,1827.1612326245297
2006-06-28,1826.2021440320625
2006-06-29,1859.3260142303104
2006-06-30,1887.628497142123
2006-07-03,1897.0263661710437
2006-07-04,1903.0531152824915
2006-07-05,1882.3945595308328
2006-07-06,1897.3606108181502
2006-07-07,1895.8214767295651
2006-07-10,1903.9300040201229
2006-07-11,1886.2173185223123
2006-07-12,1893.180471887114
2006-07-13,1865.263218028565
2006-07-14,1839.9935318304488
2006-07-17,1831.1340803153344
2006-07-18,1826.4712029778614
2006-07-19,1860.2684890225096
2006-07-20,1868.1504073215535
2006-07-21,1852.0105633354574
2006-07-24,1880.6976657402554
2006-07-25,1883.9455173241004
2006-07-26,1888.2040407555226
2006-07-27,1914.0799274987046
2006-07-28,1923.777852339542
2006-07-31,1919.5196260072628
2006-08-01,1903.6912067374242
2006-08-02,1923.8758217949908
2006-08-03,1914.8922615630638
2006-08-04,1932.1596660878395
2006-08-07,1912.6305566390809
2006-08-08,1920.140260909086
2006-08-09,1935.167747288951
2006-08-10,1922.7862097673603
2006-08-11,1923.6447345951965
2006-08-14,1940.5519498889569
2006-08-15,1955.8812489331804
2006-08-16,1968.0574934467859
2006-08-17,1974.603806612096
2006-08-18,1973.4509300459029
2006-08-21,1967.0229368864943
2006-08-22,1975.5036916389383
2006-08-23,1964.5284879386625
2006-08-24,1970.885905097979
2006-08-25,1973.1334667701906
2006-08-28,1980.2481453842527
2006-08-29,1985.6090540324299
2006-08-30,1991.9183099141976
2006-08-31,1990.9800821481554
2006-09-01,1997.9586582246743
2006-09-04,2009.1020475669318
2006-09-05,2004.175146668308
2006-09-06,1984.8640016335742
2006-09-07,1968.5411423492744
2006-09-08,1977.066835244101
2006-09-11,1967.763002614723
2006-09-12,1985.4927502780804
2006-09-13,1994.2904535575015
2006-09-14,1995.6326034598587
2006-09-15,2000.1695349313545
2006-09-18,2002.4142678387254
2006-09-19,1992.600021097604
2006-09-20,2013.0033410580459
2006-09-21,2017.884939495108
2006-09-22,1992.8308877982495
2006-09-25,1992.5856603418465
2006-09-26,2013.7162196213842
2006-09-27,2033.4070563982557
2006-09-28,2033.266540200753
2006-09-29,2035.3535804156475
2006-10-02,2032.2364804388183
2006-10-03,2025.8583504854316
2006-10-04,2041.4943491833544
2006-10-05,2059.763487328557
2006-10-06,2063.5758882698015
2006-10-09,2063.225947078013
2006-10-10,2075.276431780112
2006-10-11,2078.8962178764696
2006-10-12,2098.3367347816943
2006-10-13,2100.3571852728464
2006-10-16,2103.0436940845775
2006-10-17,2079.062093932791
2006-10-18,2098.480580680015
2006-10-19,2098.431972752495
2006-10-20,2104.941268338081
2006-10-23,2113.6397093371484
2006-10-24,2112.0045829605633
2006-10-25,2117.146613461317
2006-10-26,2120.6889741969953
2006-10-27,2119.3350972345006
2006-10-30,2114.9353587896853
2006-10-31,2118.1386766899095
2006-11-01,2126.6436272658193
2006-11-02,2110.5769643423646
2006-11-03,2122.1219727071316
2006-11-06,2144.1026598593635
2006-11-07,2154.513090327072
2006-11-08,2153.9066756273887
2006-11-09,2149.58718338648
2006-11-10,2147.689708692756
2006-11-13,2155.7254150740537
2006-11-14,2158.1084966514486
2006-11-15,2173.1355794224787
2006-11-16,2174.5362259986255
2006-11-17,2161.620362985532
2006-11-20,2159.7088149422943
2006-11-21,2162.2110608316707
2006-11-22,2165.046516649006
2006-11-23,2163.247107565449
2006-11-24,2146.751933815963
2006-11-27,2114.8307220497236
2006-11-28,2104.2720043073723
2006-11-29,2135.4293416730297
2006-11-30,2122.0246762735883
2006-12-01,2097.6717134690507
2006-12-04,2110.2658561765697
2006-12-05,2126.916930149874
2006-12-06,2129.4150288369287
2006-12-07,2138.4503482118216
2006-12-08,2134.5516862456443
2006-12-11,2153.823380691277
2006-12-12,2158.9763004524634
2006-12-13,2173.211619718329
2006-12-14,2191.0030924457533
2006-12-15,2203.6766656459804
2006-12-18,2203.7288298702133
2006-12-19,2187.0785837398366
2006-12-20,2200.7402447515965
2006-12-21,2200.7366947392884
2006-12-22,2189.377492902031
2006-12-25,2189.311023115008
2006-12-26,2188.983494839224
2006-12-27,2214.5170961355843
2006-12-28,2216.4309056366837
2006-12-29,2214.469810546989
2007-01-01,2214.469810546989
2007-01-02,2243.2012755378732
2007-01-03,2243.38034321511
2007-01-04,2233.5823324435783
2007-01-05,2221.143738678825
2007-01-08,2217.594809515906
2007-01-09,2226.112625447598
2007-01-10,2202.7953966987197
2007-01-11,2238.232553805962
2007-01-12,2251.3739851302576
2007-01-15,2264.8620831487146
2007-01-16,2255.7753453558075
2007-01-17,2247.7006608566107
2007-01-18,2250.3140986885555
2007-01-19,2269.213430545904
2007-01-22,2265.8962259844334
2007-01-23,2262.972954593675
2007-01-24,2279.6734915883912
2007-01-25,2268.043400589372
2007-01-26,2254.232242443923
2007-01-29,2259.3216056110628
2007-01-30,2271.8447404840285
2007-01-31,2261.751231177078
2007-02-01,2278.5508095098226
2007-02-02,2292.430331037072
2007-02-05,2293.345859808567
2007-02-06,2302.28835163564
2007-02-07,2309.024540799144
2007-02-08,2296.458345748609
2007-02-09,2308.0622225605844
2007-02-12,2289.4887571238464
2007-02-13,2297.8736834658002
2007-02-14,2311.142872152114
2007-02-15,2308.9908667368836
2007-02-16,2304.364368787569
2007-02-19,2315.3210230954533
2007-02-20,2305.605500970592
2007-02-21,2298.291858697012
2007-02-22,2305.606780754728
2007-02-23,2309.6756340295715
2007-02-26,2323.9197038942493
2007-02-27,2265.000803765596
2007-02-28,2221.33231323692
2007-03-01,2194.028147542711
2007-03-02,2187.3094018116926
2007-03-05,2158.7534582093667
2007-03-06,2178.770570267345
2007-03-07,2192.466259096862
2007-03-08,2220.1197700627663
2007-03-09,2227.90655033549
2007-03-12,2224.1560094675906
2007-03-13,2203.7680326729305
2007-03-14,2147.984951947946
2007-03-15,2192.477997568437
2007-03-16,2190.642517912898
2007-03-19,2227.759657590329
2007-03-20,2239.2613731975775
2007-03-21,2241.8788366981967
2007-03-22,2283.408063213618
2007-03-23,2295.4990648836915
2007-03-26,2279.4877834082563
2007-03-27,2281.27565440439
2007-03-28,2265.874716304271
2007-03-29,2291.9401249842363
2007-03-30,2295.4488128584544
2007-04-02,2299.1081221868117
2007-04-03,2328.7546155588775
2007-04-04,2339.085898536898
2007-04-05,2341.9425799197465
2007-04-06,2342.0148051313845
2007-04-09,2343.1870223958435
2007-04-10,2363.8678622219204
2007-04-11,2360.94029635997
2007-04-12,2353.379946260182
2007-04-13,2367.238687913703
2007-04-16,2394.578516016968
2007-04-17,2397.82592476831
2007-04-18,2389.5374435740137
2007-04-19,2373.163158331343
2007-04-20,2410.060585017085
2007-04-23,2403.26228271789
2007-04-24,2382.8087578898344
2007-04-25,2400.7133808045505
2007-04-26,2410.6239624339146
2007-04-27,2397.8937329155006
2007-04-30,2402.083802256903
2007-05-01,2402.301519297225
2007-05-02,2415.997389651617
2007-05-03,2422.272728334883
2007-05-04,2437.3860679584773
2007-05-07,2439.3497532718447
2007-05-08,2422.0198676459154
2007-05-09,2426.906333769551
2007-05-10,2416.785204804698
2007-05-11,2428.2093888581257
2007-05-14,2430.6370020184136
2007-05-15,2440.6675734196433
2007-05-16,2431.9517038885297
2007-05-17,2440.6204738601086
2007-05-18,2458.345435157008
2007-05-21,2458.5160084789236
2007-05-22,2460.099368406393
2007-05-23,2479.558729144336
2007-05-24,2455.925938135075
2007-05-25,2452.749857257002
2007-05-28,2458.1335619564925
2007-05-29,2457.5929118254608
2007-05-30,2451.288231037871
2007-05-31,2472.9914477398443
2007-06-01,2493.0187746125416
2007-06-04,2482.80510076705
2007-06-05,2471.4754782067344
2007-06-06,2440.1254381913745
2007-06-07,2415.7284146481957
2007-06-08,2410.9455706076596
2007-06-11,2424.3854446698083
2007-06-12,2408.0907406306674
2007-06-13,2410.822452738683
2007-06-14,2450.287687316263
2007-06-15,2477.675276660024
2007-06-18,2477.5889132099246
2007-06-19,2475.0496456596807
2007-06-20,2484.976658803255
2007-06-21,2462.385089988411
2007-06-22,2454.195039020429
2007-06-25,2445.2263225176303
2007-06-26,2427.581566202142
2007-06-27,2408.213005558061
2007-06-28,2434.2263969805967
2007-06-29,2446.343654763088
2007-07-02,2439.188386453801
2007-07-03,2455.3646501386484
2007-07-04,2463.062017561255
2007-07-05,2452.851565972664
2007-07-06,2469.107013218928
2007-07-09,2478.044913396677
2007-07-10,2452.054868215205
2007-07-11,2437.350806266116
2007-07-12,2465.245139353556
2007-07-13,2483.9020941741237
2007-07-16,2494.38271483299
2007-07-17,2486.2000223575897
2007-07-18,2462.4983593407537
2007-07-19,2484.8004971215328
2007-07-20,2456.0806907012
2007-07-23,2469.4050498991282
2007-07-24,2439.8279341879484
2007-07-25,2418.4884426706894
2007-07-26,2365.0166832751197
2007-07-27,2339.483269985851
2007-07-30,2331.441134198946
2007-07-31,2375.9272514669346
2007-08-01,2325.253228451386
2007-08-02,2349.4459988760013
2007-08-03,2321.6853464461583
2007-08-06,2297.7727022978847
2007-08-07,2334.6142088586985
2007-08-08,2380.1281539861025
2007-08-09,2340.841164720018
2007-08-10,2270.904262966871
2007-08-13,2320.661570041045
2007-08-14,2294.861999539905
2007-08-15,2277.408069073856
2007-08-16,2202.160027310234
2007-08-17,2242.4962713006253
2007-08-20,2275.5385642493343
2007-08-21,2273.0091665219165
2007-08-22,2298.2069917030003
2007-08-23,2313.8962715560906
2007-08-24,2316.1826255279616
2007-08-27,2324.253277524752
2007-08-28,2286.301340604133
2007-08-29,2288.916026945929
2007-08-30,2310.9955990236967
2007-08-31,2338.0694658185357
2007-09-03,2343.927374370505
2007-09-04,2359.2117740379476
2007-09-05,2317.557372151482
2007-09-06,2320.199681577599
2007-09-07,2276.7565949557556
2007-09-10,2255.552658930725
2007-09-11,2288.1458697288604
2007-09-12,2300.0840992821923
2007-09-13,2321.939021873261
2007-09-14,2312.792118255887
2007-09-17,2287.333390589774
2007-09-18,2311.6793010083074
2007-09-19,2380.223651287533
2007-09-20,2370.867223319641
2007-09-21,2369.7331526158796
2007-09-24,2366.3925318821157
2007-09-25,2348.396731830189
2007-09-26,2370.2695859991386
2007-09-27,2389.3812940691364
2007-09-28,2388.9442677545103
2007-10-01,2402.9606733213927
2007-10-02,2417.1541694572807
2007-10-03,2418.8614182450992
2007-10-04,2417.9491382669135
2007-10-05,2444.477784352464
2007-10-08,2441.2252559842495
2007-10-09,2455.0651640790875
2007-10-10,2451.554469932398
2007-10-11,2469.2736017987163
2007-10-12,2473.6407610364204
2007-10-15,2456.091989936164
2007-10-16,2442.0687923261894
2007-10-17,2450.220890831974
2007-10-18,2440.536391039581
2007-10-19,2429.328482683106
2007-10-22,2392.8313835842987
2007-10-23,2415.7219376509374
2007-10-24,2400.1139745329724
2007-10-25,2426.19995267868
2007-10-26,2446.885240658256
2007-10-29,2469.111942555411
2007-10-30,2461.6950282052517
2007-10-31,2477.92216230947
2007-11-01,2442.3501420778184
2007-11-02,2422.395845483563
2007-11-05,2403.796325274964
2007-11-06,2415.155744205573
2007-11-07,2412.843659457633
2007-11-08,2381.888665954839
2007-11-09,2346.960126965462
2007-11-12,2341.4001666639397
2007-11-13,2356.1049625993965
2007-11-14,2371.5657493515355
2007-11-15,2349.186076993329
2007-11-16,2337.1827543538207
2007-11-19,2311.701022930807
2007-11-20,2324.017850510983
2007-11-21,2272.372538640534
2007-11-22,2267.209372390864
2007-11-23,2293.9055155093574
2007-11-26,2293.7106078175807
2007-11-27,2287.8205619749892
2007-11-28,2332.096307912553
2007-11-29,2347.1331206069044
2007-11-30,2376.6750295475954
2007-12-03,2364.6034998136083
2007-12-04,2341.512695362188
2007-12-05,2372.812268009065
2007-12-06,2387.449060649048
2007-12-07,2409.606937374763
2007-12-10,2421.9315726518003
2007-12-11,2417.5243724413826
2007-12-12,2416.3462631361135
2007-12-13,2368.7590067264155
2007-12-14,2370.107348616507
2007-12-17,2324.6051212909138
2007-12-18,2321.4339427806913
2007-12-19,2308.8108397063243
2007-12-20,2311.3054010409915
2007-12-21,2346.0413154353964
2007-12-24,2350.2497615612533
2007-12-25,2350.2798735419024
2007-12-26,2349.1683318876317
2007-12-27,2355.6774171905927
2007-12-28,2353.564566648035
2007-12-31,2357.217959987382
2008-01-01,2357.217959987382
2008-01-02,2338.0589463556853
2008-01-03,2326.930958049961
2008-01-04,2298.1680811611877
2008-01-07,2296.65182274437
2008-01-08,2302.6373796950734
2008-01-09,2284.762111638738
2008-01-10,2270.1445052210975
2008-01-11,2262.277819366345
2008-01-14,2267.688542250412
2008-01-15,2212.535303387587
2008-01-16,2182.329411672696
2008-01-17,2168.946996607675
2008-01-18,2137.892137201955
2008-01-21,2008.5614151704842
2008-01-22,2024.8236780718453
2008-01-23,1976.663316102385
2008-01-24,2078.6708584277008
2008-01-25,2082.296004937515
2008-01-28,2066.9643217180833
2008-01-29,2088.824269968471
2008-01-30,2073.2422370476556
2008-01-31,2063.5169870647806
2008-02-01,2112.5047310507234
2008-02-04,2111.9239698781225
2008-02-05,2041.6692165278087
2008-02-06,2041.70530998046
2008-02-07,2018.3045988120095
2008-02-08,2017.6205209507366
2008-02-11,1991.085710355166
2008-02-12,2043.9776581068318
2008-02-13,2036.9469010716132
2008-02-14,2044.4655642515431
2008-02-15,2003.5788515166728
2008-02-18,2033.3976552905922
2008-02-19,2042.1416022064293
2008-02-20,2014.6634960793292
2008-02-21,2026.392633149577
2008-02-22,2005.4182242660238
2008-02-25,2045.56177679581
2008-02-26,2078.7660675052084
2008-02-27,2080.823933048659
2008-02-28,2044.303176489076
2008-02-29,2015.0991432000774
2008-03-03,1978.215725563512
2008-03-04,1946.4708548068897
2008-03-05,1975.8702101794065
2008-03-06,1941.134863825868
2008-03-07,1911.9900422099959
2008-03-10,1887.8181772944627
2008-03-11,1928.0139732091368
2008-03-12,1959.1428920529593
2008-03-13,1923.0337630005229
2008-03-14,1906.9083362225701
2008-03-17,1825.2158871190893
2008-03-18,1890.8775818316924
2008-03-19,1901.8590408566452
2008-03-20,1890.8062895298535
2008-03-21,1890.862269556011
2008-03-24,1893.202387279504
2008-03-25,1965.0478038711672
2008-03-26,1955.6335320303401
2008-03-27,1974.1626639924484
2008-03-28,1967.142183830753
2008-03-31,1957.010428233133
2008-04-01,2022.7858878316058
2008-04-02,2067.355650578209
2008-04-03,2054.824324314264
2008-04-04,2062.0218583862006
2008-04-07,2077.36298056192
2008-04-08,2065.149612069726
2008-04-09,2044.851981947737
2008-04-10,2033.872939333713
2008-04-11,2011.7050598950339
2008-04-14,1986.3256247765796
2008-04-15,1996.1817194364573
2008-04-16,2030.7917798785165
2008-04-17,2028.6383630596952
2008-04-18,2067.892910790486
2008-04-21,2063.3496622280145
2008-04-22,2050.279548891974
2008-04-23,2058.29404074412
2008-04-24,2056.960627432214
2008-04-25,2075.867696712983
2008-04-28,2097.4058162421957
2008-04-29,2085.4632270677826
2008-04-30,2096.8657677694596
2008-05-01,2094.7738872370514
2008-05-02,2143.434814388034
2008-05-05,2144.6198774015043
2008-05-06,2125.0536660555654
2008-05-07,2133.0367123839105
2008-05-08,2127.384205185802
2008-05-09,2110.2011438982654
2008-05-12,2121.6600911466658
2008-05-13,2122.9878864192024
2008-05-14,2134.5239297800654
2008-05-15,2136.0210594824844
2008-05-16,2145.0798953478197
2008-05-19,2157.0604509124373
2008-05-20,2126.8578718091712
2008-05-21,2106.7503498666442
2008-05-22,2108.456316883008
2008-05-23,2078.059305076337
2008-05-26,2071.5754125041085
2008-05-27,2066.1433866667417
2008-05-28,2079.703734682789
2008-05-29,2086.603290938373
2008-05-30,2095.5061442991077
2008-06-02,2067.7487055587135
2008-06-03,2063.5958157890495
2008-06-04,2050.9723661637104
2008-06-05,2048.221948109578
2008-06-06,2005.7395771387871
2008-06-09,1990.935513195761
2008-06-10,1973.117103592333
2008-06-11,1948.4835241402266
2008-06-12,1955.6121900970247
2008-06-13,1968.0287821028978
2008-06-16,1954.9554478850594
2008-06-17,1964.8392258625522
2008-06-18,1936.119331426452
2008-06-19,1911.7988180263737
2008-06-20,1883.7296080721278
2008-06-23,1878.3519305331326
2008-06-24,1864.059139608203
2008-06-25,1892.0467701071611
2008-06-26,1847.799619870712
2008-06-27,1830.1284098126284
2008-06-30,1829.5442581537284
2008-07-01,1790.278092931402
2008-07-02,1796.4548922405368
2008-07-03,1818.3785249406185
2008-07-04,1797.9758245074163
2008-07-07,1808.5136631217129
2008-07-08,1780.8721764609534
2008-07-09,1813.5032533581439
2008-07-10,1783.8026423364422
2008-07-11,1744.9703457205942
2008-07-14,1749.4592420594768
2008-07-15,1701.5347722367517
2008-07-16,1720.0224487119642
2008-07-17,1772.2926845823167
2008-07-18,1806.418376638963
2008-07-21,1825.533069330587
2008-07-22,1811.649956766292
2008-07-23,1860.1371051747835
2008-07-24,1848.1840840557215
2008-07-25,1818.6026888010676
2008-07-28,1790.2355632692384
2008-07-29,1786.2628077064594
2008-07-30,1811.859777291309
2008-07-31,1808.9896916631892
2008-08-01,1784.5003430550742
2008-08-04,1770.3524294181502
2008-08-05,1821.1285919874615
2008-08-06,1849.3332373368678
2008-08-07,1840.6424904186115
2008-08-08,1852.027190074627
2008-08-11,1882.960139608823
2008-08-12,1880.4542658733749
2008-08-13,1831.0140370809318
2008-08-14,1830.3393242508002
2008-08-15,1841.0281547657205
2008-08-18,1841.0670227246005
2008-08-19,1786.293612783843
2008-08-20,1793.2978200405562
2008-08-21,1764.8693240062037
2008-08-22,1797.1055937163405
2008-08-25,1791.0260997625521
