Date,EAFE ex JAPAN HIGH DIVIDEND YIELD
2004-11-17,1496.1285532955997
2004-11-18,1494.316442950037
2004-11-19,1489.0148317291387
2004-11-22,1483.3756208540997
2004-11-23,1488.2767828236722
2004-11-24,1485.5543766856297
2004-11-25,1496.6739000822363
2004-11-26,1494.272194575432
2004-11-29,1491.8534538765164
2004-11-30,1487.1615625293787
2004-12-01,1501.2366155650957
2004-12-02,1506.20251090368
2004-12-03,1503.5112704586747
2004-12-06,1497.2942961990766
2004-12-07,1500.1571408489597
2004-12-08,1496.6021084771573
2004-12-09,1487.0280663453882
2004-12-10,1495.283239463646
2004-12-13,1504.2601238519633
2004-12-14,1508.697310259662
2004-12-15,1509.5510556857282
2004-12-16,1518.7963938957475
2004-12-17,1509.863580601216
2004-12-20,1517.1920987216502
2004-12-21,1514.0633583844015
2004-12-22,1520.8874860852186
2004-12-23,1520.4925686505119
2004-12-24,1523.523216318878
2004-12-27,1520.8507574222049
2004-12-28,1521.5986805955702
2004-12-29,1520.2265764545975
2004-12-30,1520.1793724321092
2004-12-31,1521.9585611112868
2005-01-03,1526.8619268262855
2005-01-04,1537.5141865746773
2005-01-05,1528.1660702618656
2005-01-06,1535.3532295113243
2005-01-07,1548.232001124994
2005-01-10,1546.773637287698
2005-01-11,1536.5446463816595
2005-01-12,1524.7594964685977
2005-01-13,1531.6732376301165
2005-01-14,1539.012768673386
2005-01-17,1542.2753358507262
2005-01-18,1546.1938356208468
2005-01-19,1550.3503338056992
2005-01-20,1546.900840722522
2005-01-21,1547.4141258615493
2005-01-24,1546.1821070874503
2005-01-25,1558.05427716172
2005-01-26,1557.0711560174052
2005-01-27,1563.2848565421705
2005-01-28,1557.1035838983435
2005-01-31,1566.0785948448472
2005-02-01,1579.6353539963695
2005-02-02,1585.4209548919202
2005-02-03,1585.2389196280874
2005-02-04,1603.2991033665842
2005-02-07,1611.027003241598
2005-02-08,1612.6710463889515
2005-02-09,1612.1513114090358
2005-02-10,1616.4505379700504
2005-02-11,1631.086512473072
2005-02-14,1631.7211314839353
2005-02-15,1638.8093453002712
2005-02-16,1628.8319691785036
2005-02-17,1630.0384304503941
2005-02-18,1633.4918975638495
2005-02-21,1630.773873922083
2005-02-22,1616.5297117699963
2005-02-23,1603.6919445790593
2005-02-24,1599.2702129907577
2005-02-25,1616.6754847779048
2005-02-28,1612.9864272470447
2005-03-01,1623.8271156011047
2005-03-02,1622.7026945855441
2005-03-03,1624.4160129608415
2005-03-04,1635.0113206031476
2005-03-07,1632.521422222815
2005-03-08,1625.7772690730894
2005-03-09,1614.4573312067128
2005-03-10,1599.7241943542447
2005-03-11,1601.2063522811518
2005-03-14,1601.4889102764403
2005-03-15,1617.1009342086832
2005-03-16,1597.860159449071
2005-03-17,1598.1837258270027
2005-03-18,1603.1221823164497
2005-03-21,1602.1325232693616
2005-03-22,1604.6374911243327
2005-03-23,1596.5683051916167
2005-03-24,1603.5765789632403
2005-03-25,1603.5765789632403
2005-03-28,1607.2662022072286
2005-03-29,1606.979239035938
2005-03-30,1600.171261298156
2005-03-31,1599.8531902358834
2005-04-01,1607.8123209446119
2005-04-04,1603.8536737756322
2005-04-05,1619.5502279144978
2005-04-06,1622.7732239569743
2005-04-07,1627.1762266084984
2005-04-08,1631.810404749843
2005-04-11,1628.2066111566328
2005-04-12,1627.102698322709
2005-04-13,1634.4722609946934
2005-04-14,1632.1953837287786
2005-04-15,1605.91762370668
2005-04-18,1575.4313290714088
2005-04-19,1587.2688044207064
2005-04-20,1577.833556907555
2005-04-21,1571.6938285566105
2005-04-22,1586.6626026921329
2005-04-25,1597.7988212497573
2005-04-26,1593.9650263822175
2005-04-27,1578.1129210233914
2005-04-28,1585.0617672186283
2005-04-29,1586.7147586864303
2005-05-02,1591.5032207508575
2005-05-03,1597.177250448966
2005-05-04,1599.8716173302985
2005-05-05,1611.609287652769
2005-05-06,1618.5917629669232
2005-05-09,1612.823368130101
2005-05-10,1603.8285103037267
2005-05-11,1602.4404000299774
2005-05-12,1613.4825011045662
2005-05-13,1612.043245600837
2005-05-16,1600.4069377217256
2005-05-17,1602.1377051032277
2005-05-18,1623.217400613721
2005-05-19,1631.9541102327628
2005-05-20,1631.1169656023394
2005-05-23,1640.3785705919925
2005-05-24,1643.4002725693906
2005-05-25,1641.6935231713214
2005-05-26,1649.26720661116
2005-05-27,1649.1570898644097
2005-05-30,1658.524159932653
2005-05-31,1655.9641323412075
2005-06-01,1679.4340100518252
2005-06-02,1680.811391862661
2005-06-03,1677.0599742339223
2005-06-06,1675.5132419858867
2005-06-07,1695.5291542316668
2005-06-08,1690.8340197100874
2005-06-09,1695.1389500055525
2005-06-10,1704.1431263643653
2005-06-13,1712.8385044384006
2005-06-14,1717.3870694783802
2005-06-15,1711.5366005865426
2005-06-16,1723.0982446632254
2005-06-17,1724.6066962843802
2005-06-20,1727.4544550402243
2005-06-21,1734.286098499301
2005-06-22,1738.8145404803408
2005-06-23,1748.0342192269516
2005-06-24,1734.6123731704374
2005-06-27,1719.4960167632312
2005-06-28,1739.1955391440565
2005-06-29,1737.729046539448
2005-06-30,1735.316913232471
2005-07-01,1747.8246332537701
2005-07-04,1752.168280611243
2005-07-05,1745.9794923089694
2005-07-06,1752.342389883593
2005-07-07,1718.4054144118272
2005-07-08,1734.3796895841226
2005-07-11,1737.8590706634118
2005-07-12,1729.1895016552553
2005-07-13,1739.0189092808812
2005-07-14,1746.0574523755017
2005-07-15,1743.0954981314676
2005-07-18,1739.101723214313
2005-07-19,1737.2512575659657
2005-07-20,1732.1943750644396
2005-07-21,1740.865896522735
2005-07-22,1742.455696570345
2005-07-25,1748.9890699751888
2005-07-26,1748.836044004848
2005-07-27,1750.5615307728717
2005-07-28,1750.2930261390256
2005-07-29,1752.0301705136178
2005-08-01,1753.3401809741888
2005-08-02,1764.266169356814
2005-08-03,1762.6481846644351
2005-08-04,1751.106802701454
2005-08-05,1746.5470090646368
2005-08-08,1756.1212087757362
2005-08-09,1762.9382208567895
2005-08-10,1780.3474668885094
2005-08-11,1777.953342397206
2005-08-12,1776.0672474838202
2005-08-15,1775.7799511097844
2005-08-16,1776.458514281489
2005-08-17,1771.9826769043011
2005-08-18,1763.5664047392675
2005-08-19,1777.7226323830164
2005-08-22,1778.009865256508
2005-08-23,1768.2671253853866
2005-08-24,1758.2377119386513
2005-08-25,1749.945799283638
2005-08-26,1743.566345502875
2005-08-29,1743.5696713272225
2005-08-30,1745.9018473167573
2005-08-31,1758.876016783626
2005-09-01,1770.3584837094404
2005-09-02,1769.1205380855972
2005-09-05,1782.2773018121666
2005-09-06,1795.0380409056927
2005-09-07,1801.3959116942008
2005-09-08,1798.1244821919533
2005-09-09,1800.878624561889
2005-09-12,1806.1366388974618
2005-09-13,1798.354278898907
2005-09-14,1804.9006260381836
2005-09-15,1807.1922244196974
2005-09-16,1815.4800781472422
2005-09-19,1824.8738660371218
2005-09-20,1829.093320982159
2005-09-21,1813.5945188280477
2005-09-22,1809.2513574321492
2005-09-23,1816.5798472334902
2005-09-26,1837.8248767128707
2005-09-27,1832.378414733566
2005-09-28,1844.344986174512
2005-09-29,1845.0879254558968
2005-09-30,1847.792327786867
2005-10-03,1863.8632086133011
2005-10-04,1862.7268030683535
2005-10-05,1838.4945986144044
2005-10-06,1806.8765415069925
2005-10-07,1798.9586173653847
2005-10-10,1803.9314031321985
2005-10-11,1800.1092593933272
2005-10-12,1791.0703781697111
2005-10-13,1777.538649000094
2005-10-14,1780.3352027027365
2005-10-17,1778.5481879910951
2005-10-18,1778.9551258217673
2005-10-19,1752.0812015320735
2005-10-20,1760.052562857371
2005-10-21,1749.76925057629
2005-10-24,1766.678954165629
2005-10-25,1759.0933409392999
2005-10-26,1766.5922555858726
2005-10-27,1754.681219611173
2005-10-28,1758.2379069558901
2005-10-31,1798.450917540734
2005-11-01,1794.1124889544474
2005-11-02,1796.6677798974079
2005-11-03,1823.9804589257412
2005-11-04,1826.6887256864875
2005-11-07,1833.3732819500922
2005-11-08,1836.5019656123989
2005-11-09,1838.925203649802
2005-11-10,1845.400577824571
2005-11-11,1865.6176425536453
2005-11-14,1865.4800684245486
2005-11-15,1866.57468726416
2005-11-16,1858.322154434181
2005-11-17,1865.2243275321603
2005-11-18,1873.2737116763833
2005-11-21,1874.0518237560655
2005-11-22,1875.1185160827877
2005-11-23,1882.636349173073
2005-11-24,1878.3640139296479
2005-11-25,1879.725354316093
2005-11-28,1871.3675696339037
2005-11-29,1874.8825791107604
2005-11-30,1864.947716029906
2005-12-01,1887.2847652160463
2005-12-02,1900.3864619594412
2005-12-05,1891.5433335464504
2005-12-06,1902.2514276523684
2005-12-07,1902.360875776812
2005-12-08,1897.2057039676959
2005-12-09,1894.306627155581
2005-12-12,1895.5342457480947
2005-12-13,1898.854177833263
2005-12-14,1894.9498691014833
2005-12-15,1894.2307484921937
2005-12-16,1905.3397285703272
2005-12-19,1900.214354900194
2005-12-20,1911.910580861989
2005-12-21,1925.8374797789834
2005-12-22,1922.9975382225268
2005-12-23,1921.191148321431
2005-12-26,1921.191148321431
2005-12-27,1923.4979601144753
2005-12-28,1922.0251501569871
2005-12-29,1932.778990751089
2005-12-30,1923.5502242189966
2006-01-02,1928.6346929619283
2006-01-03,1933.8285746684712
2006-01-04,1947.7132396480113
2006-01-05,1940.0059729597958
2006-01-06,1951.3563452321735
2006-01-09,1960.4138757955689
2006-01-10,1951.9990490391187
2006-01-11,1963.8249389374434
2006-01-12,1973.6359809608027
2006-01-13,1960.7087607039864
2006-01-16,1962.0510013471387
2006-01-17,1949.9549790721808
2006-01-18,1933.7738501542703
2006-01-19,1943.8291456540112
2006-01-20,1936.0266433929569
2006-01-23,1925.1438566740112
2006-01-24,1920.4206483490161
2006-01-25,1942.2024519277963
2006-01-26,1959.4862490477217
2006-01-27,1985.8053393927175
2006-01-30,1987.8067471002237
2006-01-31,1993.5480607977825
2006-02-01,2019.2824974680525
2006-02-02,2005.7274489616427
2006-02-03,2000.0545448917
2006-02-06,2001.7836228324147
2006-02-07,1996.8806368119942
2006-02-08,1994.47007345726
2006-02-09,2014.4053907068942
2006-02-10,2011.9224357645146
2006-02-13,2021.2729757362997
2006-02-14,2019.6099396417198
2006-02-15,2023.230191418005
2006-02-16,2029.2056831108546
2006-02-17,2031.5144345763185
2006-02-20,2038.5751762182865
2006-02-21,2051.3329489221674
2006-02-22,2064.7845294633266
2006-02-23,2061.4334621854673
2006-02-24,2073.1825361610304
2006-02-27,2077.6590026057297
2006-02-28,2054.060484765928
2006-03-01,2062.3775932503554
2006-03-02,2042.6550880437046
2006-03-03,2038.5343727335255
2006-03-06,2047.8161990958
2006-03-07,2042.3781355992764
2006-03-08,2030.7283973223716
2006-03-09,2041.1006328822548
2006-03-10,2054.078713682905
2006-03-13,2067.561923437712
2006-03-14,2069.725337031772
2006-03-15,2071.5303271976104
2006-03-16,2070.010673867433
2006-03-17,2063.504585726193
2006-03-20,2064.8366645107576
2006-03-21,2071.71213822196
2006-03-22,2076.5146488156547
2006-03-23,2076.11255148704
2006-03-24,2080.5464649262785
2006-03-27,2063.6122453620537
2006-03-28,2050.3292085572807
2006-03-29,2056.285333578225
2006-03-30,2068.5443444319703
2006-03-31,2056.0489338798143
2006-04-03,2070.047036315
2006-04-04,2058.022242200765
2006-04-05,2068.766883179946
2006-04-06,2075.8753368509338
2006-04-07,2070.54654404225
2006-04-10,2079.8507589930978
2006-04-11,2060.451455287908
2006-04-12,2056.2576320357252
2006-04-13,2059.360415091374
2006-04-14,2059.360415091374
2006-04-17,2055.7782008033837
2006-04-18,2057.3792407789215
2006-04-19,2083.0346379403068
2006-04-20,2087.5341187635427
2006-04-21,2104.6025072776633
2006-04-24,2093.069507901879
2006-04-25,2094.397517978565
2006-04-26,2101.041680917801
2006-04-27,2087.5047563511657
2006-04-28,2080.4209966843123
2006-05-01,2087.3618391574432
2006-05-02,2105.148551415919
2006-05-03,2093.5940513328305
2006-05-04,2096.851531655679
2006-05-05,2111.127944234551
2006-05-08,2116.9540732473683
2006-05-09,2123.988427651135
2006-05-10,2114.75769894896
2006-05-11,2110.731886847552
2006-05-12,2071.4193946337596
2006-05-15,2047.3035191501206
2006-05-16,2054.5783480007412
2006-05-17,2006.0378952869194
2006-05-18,2002.76554537609
2006-05-19,2006.5548553126941
2006-05-22,1957.576401000246
2006-05-23,1996.5253963879702
2006-05-24,1976.6215335712564
2006-05-25,1998.197858064248
2006-05-26,2028.9684202082587
2006-05-29,2026.7611677839832
2006-05-30,1985.6974291205136
2006-05-31,1998.9607035663787
2006-06-01,2009.7978096726026
2006-06-02,2013.5366108449177
2006-06-05,2001.8152878498265
2006-06-06,1974.2688719356472
2006-06-07,1992.5481959490987
2006-06-08,1953.607083282501
2006-06-09,1987.4323671750187
2006-06-12,1976.8813300647682
2006-06-13,1937.238737427767
2006-06-14,1936.2925598761665
2006-06-15,1968.232088996983
2006-06-16,1962.3470445468984
2006-06-19,1971.3625176016108
2006-06-20,1978.6501846183785
2006-06-21,1975.122778788278
2006-06-22,1986.6723193823652
2006-06-23,1986.9019810159962
2006-06-26,1980.351417346773
2006-06-27,1967.7959394346472
2006-06-28,1972.7140080501729
2006-06-29,2004.8804286242807
2006-06-30,2027.2851645356993
2006-07-03,2035.8367927936965
2006-07-04,2043.057668762334
2006-07-05,2025.0544828219222
2006-07-06,2043.0390179065562
2006-07-07,2042.4856296064022
2006-07-10,2050.5683983782196
2006-07-11,2034.6950432257422
2006-07-12,2035.1914193171988
2006-07-13,2009.3645583416624
2006-07-14,1986.2780515005627
2006-07-17,1985.2226985752488
2006-07-18,1984.668779515016
2006-07-19,2020.6833751055442
2006-07-20,2022.185350359826
2006-07-21,2009.785761683195
2006-07-24,2044.76122079022
2006-07-25,2043.9951428131262
2006-07-26,2051.62032612306
2006-07-27,2077.6696245849053
2006-07-28,2088.65189115338
2006-07-31,2080.098370830189
2006-08-01,2066.065767168903
2006-08-02,2088.6160405408755
2006-08-03,2077.9071710028397
2006-08-04,2098.6520470958517
2006-08-07,2084.2387318892693
2006-08-08,2090.6457089507567
2006-08-09,2106.5995959340903
2006-08-10,2093.5228449178794
2006-08-11,2093.832106731828
2006-08-14,2112.275617831031
2006-08-15,2125.056441465306
2006-08-16,2132.8818920933463
2006-08-17,2131.113978773987
2006-08-18,2129.7715391024485
2006-08-21,2127.7595822114563
2006-08-22,2134.463933002326
2006-08-23,2125.530850092794
2006-08-24,2131.4512684951374
2006-08-25,2135.137751205618
2006-08-28,2142.120939898392
2006-08-29,2149.2619319455107
2006-08-30,2157.5380947475464
2006-08-31,2151.82666751547
2006-09-01,2161.876595495701
2006-09-04,2171.8996821450205
2006-09-05,2166.9387105393157
2006-09-06,2146.8544746178886
2006-09-07,2130.695547210804
2006-09-08,2139.681908411026
2006-09-11,2129.223751494945
2006-09-12,2153.810302827977
2006-09-13,2160.397875151112
2006-09-14,2164.731270978033
2006-09-15,2175.1582183673863
2006-09-18,2173.1538761464763
2006-09-19,2162.361175208568
2006-09-20,2183.697725470557
2006-09-21,2192.254222535433
2006-09-22,2161.34682452106
2006-09-25,2164.7480058789756
2006-09-26,2187.441548880816
2006-09-27,2202.227896945072
2006-09-28,2200.7282464798504
2006-09-29,2202.534821025082
2006-10-02,2201.334727984068
2006-10-03,2199.5961049494726
2006-10-04,2218.1192585834237
2006-10-05,2230.136916971541
2006-10-06,2239.1659158662183
2006-10-09,2234.730365075921
2006-10-10,2249.424260382494
2006-10-11,2251.852190086816
2006-10-12,2272.3580345956952
2006-10-13,2278.9150088901765
2006-10-16,2283.0093692314335
2006-10-17,2259.670143759168
2006-10-18,2278.9350002956808
2006-10-19,2270.566163884075
2006-10-20,2276.157756479303
2006-10-23,2282.430490435088
2006-10-24,2284.9785850112803
2006-10-25,2288.6138980203814
2006-10-26,2292.808276753834
2006-10-27,2291.3306820765356
2006-10-30,2289.697476146766
2006-10-31,2291.2827139478236
2006-11-01,2296.8946454965244
2006-11-02,2284.217031945598
2006-11-03,2294.59787561067
2006-11-06,2314.4826089542908
2006-11-07,2324.2097766649067
2006-11-08,2326.3344272350505
2006-11-09,2313.2149560347148
2006-11-10,2310.8771799226547
2006-11-13,2314.171613687047
2006-11-14,2308.5298265953234
2006-11-15,2318.2112074102215
2006-11-16,2321.0177057317624
2006-11-17,2310.846558908592
2006-11-20,2311.1538225445543
2006-11-21,2313.4841996548384
2006-11-22,2309.134149650429
2006-11-23,2302.587481809023
2006-11-24,2286.0448043224997
2006-11-27,2258.975148854964
2006-11-28,2253.2018765501025
2006-11-29,2279.134991934869
2006-11-30,2266.0285419584548
2006-12-01,2246.420042671134
2006-12-04,2256.851494401742
2006-12-05,2267.065484420533
2006-12-06,2270.924050714992
2006-12-07,2284.5277615110244
2006-12-08,2285.7525596644264
2006-12-11,2298.987262254024
2006-12-12,2307.103317028341
2006-12-13,2324.059685647968
2006-12-14,2342.6211917946853
2006-12-15,2356.9529446031484
2006-12-18,2352.800065174546
2006-12-19,2340.669798460304
2006-12-20,2348.9286686821415
2006-12-21,2345.8903886484254
2006-12-22,2339.1665218917756
2006-12-25,2339.1665218917756
2006-12-26,2338.7764405210687
2006-12-27,2362.730594469575
2006-12-28,2365.817417833019
2006-12-29,2353.04799772108
2007-01-01,2353.04799772108
2007-01-02,2387.3496145363392
2007-01-03,2390.6082849310837
2007-01-04,2386.4637517259844
2007-01-05,2362.577517450025
2007-01-08,2359.1127635340436
2007-01-09,2373.594368754887
2007-01-10,2355.5861627737586
2007-01-11,2393.364480742404
2007-01-12,2405.9439402528033
2007-01-15,2422.9572265746547
2007-01-16,2408.8011630355036
2007-01-17,2405.3211401384897
2007-01-18,2406.382308714413
2007-01-19,2421.4787745718804
2007-01-22,2417.028596550873
2007-01-23,2415.658226110792
2007-01-24,2433.1435225277482
2007-01-25,2423.837687385321
2007-01-26,2409.256439219142
2007-01-29,2410.3568497532538
2007-01-30,2417.0861331105343
2007-01-31,2400.7028984578224
2007-02-01,2424.335804270598
2007-02-02,2435.4800947396852
2007-02-05,2437.8104447249307
2007-02-06,2451.5619096956907
2007-02-07,2456.439363188824
2007-02-08,2437.6364586402333
2007-02-09,2445.108167139957
2007-02-12,2432.8456439028073
2007-02-13,2434.8044628064276
2007-02-14,2444.4823625749286
2007-02-15,2435.439348500675
2007-02-16,2430.2147091346656
2007-02-19,2437.9907814187095
2007-02-20,2431.897128331012
2007-02-21,2420.563421551669
2007-02-22,2428.4472930121906
2007-02-23,2430.3553740305406
2007-02-26,2439.354505758963
2007-02-27,2383.6336416883973
2007-02-28,2337.7946578724686
2007-03-01,2317.480853396339
2007-03-02,2305.8445711425643
2007-03-05,2280.4184921788546
2007-03-06,2302.8021599538256
2007-03-07,2315.6160012329115
2007-03-08,2343.9644091212585
2007-03-09,2352.4156108174934
2007-03-12,2338.6072090137245
2007-03-13,2315.2537908062104
2007-03-14,2254.5537552391497
2007-03-15,2295.782586500155
2007-03-16,2292.2024080969077
2007-03-19,2324.6305606189135
2007-03-20,2345.7066628190787
2007-03-21,2353.661971226436
2007-03-22,2391.2395701488945
2007-03-23,2400.8739041964486
2007-03-26,2385.644725859221
2007-03-27,2381.234704706016
2007-03-28,2365.231706815032
2007-03-29,2388.479155168419
2007-03-30,2388.1293486787313
2007-04-02,2396.565095644275
2007-04-03,2421.102828376887
2007-04-04,2425.493901732734
2007-04-05,2425.9927607846566
2007-04-06,2425.9927607846566
2007-04-09,2426.686274359713
2007-04-10,2443.6789848291323
2007-04-11,2447.130923454217
2007-04-12,2439.4406209432796
2007-04-13,2453.27702986504
2007-04-16,2481.016145399946
2007-04-17,2486.738454614652
2007-04-18,2479.5918331370567
2007-04-19,2464.3098165142
2007-04-20,2499.246544761852
2007-04-23,2492.997334925143
2007-04-24,2468.890614143997
2007-04-25,2484.8468880626046
2007-04-26,2488.841908096772
2007-04-27,2477.249820633185
2007-04-30,2483.7801717483962
2007-05-01,2481.819283752404
2007-05-02,2498.3127769922908
2007-05-03,2508.362236973409
2007-05-04,2518.0360788245157
2007-05-07,2518.1839484620714
2007-05-08,2504.8983594878387
2007-05-09,2505.9694821151666
2007-05-10,2493.467735803477
2007-05-11,2505.1694370945793
2007-05-14,2504.881420743266
2007-05-15,2506.7602799459746
2007-05-16,2498.510689023525
2007-05-17,2509.479205897981
2007-05-18,2528.7099065569932
2007-05-21,2529.4142131247777
2007-05-22,2528.6131694908504
2007-05-23,2553.695536453778
2007-05-24,2536.3677402829626
2007-05-25,2533.1883600483366
2007-05-28,2537.021125082763
2007-05-29,2542.9123916649805
2007-05-30,2539.750294043566
2007-05-31,2552.629099152546
2007-06-01,2577.2305323419214
2007-06-04,2572.2726478452214
2007-06-05,2559.9764358868974
2007-06-06,2534.0307575316183
2007-06-07,2517.4532320448357
2007-06-08,2514.574751436078
2007-06-11,2527.704751046198
2007-06-12,2514.2338985856927
2007-06-13,2518.9227816452285
2007-06-14,2548.992170759554
2007-06-15,2569.994988436279
2007-06-18,2561.53142586688
2007-06-19,2558.5308706793558
2007-06-20,2563.514620216093
2007-06-21,2540.074927663279
2007-06-22,2530.239174710025
2007-06-25,2527.9707418632693
2007-06-26,2518.8133016086376
2007-06-27,2501.7617806682633
2007-06-28,2521.3260623983247
2007-06-29,2530.6850185802855
2007-07-02,2514.5158005096664
2007-07-03,2532.2578693078026
2007-07-04,2543.7905950443374
2007-07-05,2531.24132424663
2007-07-06,2541.5982858472335
2007-07-09,2553.930578663135
2007-07-10,2523.072906170136
2007-07-11,2507.686339586729
2007-07-12,2531.5548763152137
2007-07-13,2547.3345472398782
2007-07-16,2557.17695937552
2007-07-17,2552.481160794323
2007-07-18,2532.930490110633
2007-07-19,2551.750038291487
2007-07-20,2531.0011317075655
2007-07-23,2544.722435768895
2007-07-24,2513.064583406974
2007-07-25,2495.759327097932
2007-07-26,2428.661964888843
2007-07-27,2405.867861032502
2007-07-30,2385.3340993538436
2007-07-31,2436.969570947721
2007-08-01,2392.202703211422
2007-08-02,2425.1324438363526
2007-08-03,2395.5250165890075
2007-08-06,2372.3071954533907
2007-08-07,2414.751352090151
2007-08-08,2460.377344117391
2007-08-09,2423.3077807913896
2007-08-10,2336.025626815116
2007-08-13,2392.9885200530707
2007-08-14,2364.1364492134926
2007-08-15,2352.510399329431
2007-08-16,2271.7711112565235
2007-08-17,2328.2609469178324
2007-08-20,2353.6783536598928
2007-08-21,2353.6753897836816
2007-08-22,2380.203300386065
2007-08-23,2395.868020289303
2007-08-24,2394.660727041713
2007-08-27,2403.4399993919715
2007-08-28,2356.6769815526786
2007-08-29,2363.4060084984517
2007-08-30,2382.9782857086925
2007-08-31,2410.592155071909
2007-09-03,2422.1907684928956
2007-09-04,2438.42666052103
2007-09-05,2394.4992133991664
2007-09-06,2394.205467898319
2007-09-07,2347.7466268026023
2007-09-10,2327.6842166927267
2007-09-11,2366.859206271324
2007-09-12,2375.2089372394366
2007-09-13,2395.247535413917
2007-09-14,2371.454826358063
2007-09-17,2333.090657147912
2007-09-18,2357.6823051536076
2007-09-19,2418.15989822495
2007-09-20,2406.485696437354
2007-09-21,2411.165406188029
2007-09-24,2403.6907523768477
2007-09-25,2379.603126337043
2007-09-26,2402.5256527058305
2007-09-27,2428.3814848015804
2007-09-28,2425.0962380077717
2007-10-01,2441.63012353261
2007-10-02,2462.734162950095
2007-10-03,2468.9052354404776
2007-10-04,2475.317914209156
2007-10-05,2495.563718899948
2007-10-08,2491.2549792817467
2007-10-09,2506.0609159502756
2007-10-10,2502.5027493313487
2007-10-11,2516.179467619683
2007-10-12,2525.4997191190537
2007-10-15,2493.532493875248
2007-10-16,2470.500465532584
2007-10-17,2482.917947348561
2007-10-18,2466.122038364347
2007-10-19,2449.807119330344
2007-10-22,2421.1492976295594
2007-10-23,2447.224396491604
2007-10-24,2436.995105355717
2007-10-25,2468.3128037220504
2007-10-26,2487.1949411958694
2007-10-29,2504.898325374401
2007-10-30,2495.9452372625356
2007-10-31,2521.2042177217636
2007-11-01,2480.1446668442168
2007-11-02,2452.474554288794
2007-11-05,2438.1088739774586
2007-11-06,2438.864306956654
2007-11-07,2419.372540463596
2007-11-08,2376.915500601803
2007-11-09,2330.265666745843
2007-11-12,2333.228558138439
2007-11-13,2367.9813523425078
2007-11-14,2372.430941022314
2007-11-15,2345.713733234857
2007-11-16,2325.9981589405593
2007-11-19,2291.259232933478
2007-11-20,2306.474978292873
2007-11-21,2242.8705137150805
2007-11-22,2251.8995367954826
2007-11-23,2282.6709100277435
2007-11-26,2274.6503555000613
2007-11-27,2273.480776734171
2007-11-28,2330.675209272984
2007-11-29,2332.0166851494855
2007-11-30,2363.580832983006
2007-12-03,2359.850310476861
2007-12-04,2317.1620335188263
2007-12-05,2353.2277884948026
2007-12-06,2369.6928232871905
2007-12-07,2392.446976289281
2007-12-10,2403.630743517885
2007-12-11,2390.9889231759316
2007-12-12,2397.3030392726114
2007-12-13,2338.800908864492
2007-12-14,2351.299023860237
2007-12-17,2306.818294766449
2007-12-18,2303.701387327256
2007-12-19,2286.4658593340187
2007-12-20,2286.16074565259
2007-12-21,2313.5741249423254
2007-12-24,2316.7717806335204
2007-12-25,2316.7717806335204
2007-12-26,2312.269842309
2007-12-27,2317.103710255719
2007-12-28,2303.79584363598
2007-12-31,2306.818038425013
2008-01-01,2306.818038425013
2008-01-02,2279.6971416214965
2008-01-03,2276.395723842072
2008-01-04,2240.5080526994598
2008-01-07,2243.7113470505747
2008-01-08,2249.734637595263
2008-01-09,2223.4840391608527
2008-01-10,2206.8688581097076
2008-01-11,2199.6165127249155
2008-01-14,2195.6364009920594
2008-01-15,2143.564824889403
2008-01-16,2128.994363713425
2008-01-17,2124.1659852720704
2008-01-18,2093.929511168532
2008-01-21,1979.2350549864236
2008-01-22,2010.302463942831
2008-01-23,1967.6676282505794
2008-01-24,2060.40464172653
2008-01-25,2067.586002177913
2008-01-28,2044.4516769969641
2008-01-29,2070.6760919717003
2008-01-30,2054.7933232464206
2008-01-31,2046.443819815086
2008-02-01,2081.8680070434866
2008-02-04,2085.4343360753987
2008-02-05,2030.378843570956
2008-02-06,2024.3278951257348
2008-02-07,1988.2549632277367
2008-02-08,1999.9363422797082
2008-02-11,1971.3227112743357
2008-02-12,2031.8558015221988
2008-02-13,2023.741536751597
2008-02-14,2023.6097357261108
2008-02-15,1975.99422087534
2008-02-18,2011.8293766108673
2008-02-19,2013.9695631927011
2008-02-20,1984.7012389231907
2008-02-21,1996.218801268036
2008-02-22,1980.296492747882
2008-02-25,2026.471579703094
2008-02-26,2063.9979196293325
2008-02-27,2052.004557513339
2008-02-28,2005.4180762215326
2008-02-29,1972.1521155134226
2008-03-03,1937.0906208313388
2008-03-04,1909.6098003532325
2008-03-05,1938.4677929376348
2008-03-06,1902.965299818023
2008-03-07,1879.920361973932
2008-03-10,1859.4566087952987
2008-03-11,1897.2721916760277
2008-03-12,1925.8802828152488
2008-03-13,1884.8436573713734
2008-03-14,1860.4348301672057
2008-03-17,1765.7374608593261
2008-03-18,1842.4875480631993
2008-03-19,1839.1617751935833
2008-03-20,1843.8964376687456
2008-03-21,1843.8964376687456
2008-03-24,1848.1147670446142
2008-03-25,1916.010189227043
2008-03-26,1894.1053754716643
2008-03-27,1914.802518375492
2008-03-28,1899.3856801219636
2008-03-31,1886.2646456600326
2008-04-01,1959.3108147234827
2008-04-02,2001.9697471495465
2008-04-03,1990.02734143708
2008-04-04,1990.0884223997848
2008-04-07,2004.547174527586
2008-04-08,1983.6666737217745
2008-04-09,1965.3357009988413
2008-04-10,1956.569875638634
2008-04-11,1930.4101318884098
2008-04-14,1908.9778010241398
2008-04-15,1910.8661240187669
2008-04-16,1944.8532144167832
2008-04-17,1944.4580401684777
2008-04-18,1996.3035437269193
