Date,WORLD ex UK HIGH DIVIDEND YIELD
2000-10-27,1467.2845136139772
2000-10-30,1492.636128723178
2000-10-31,1501.508285933937
2000-11-01,1490.9868308527784
2000-11-02,1483.1968090288842
2000-11-03,1476.2845558030317
2000-11-06,1487.0136461465102
2000-11-07,1485.4192584738653
2000-11-08,1493.0771604976126
2000-11-09,1489.022698155849
2000-11-10,1478.3760380566084
2000-11-13,1470.3593679051537
2000-11-14,1484.8291146590923
2000-11-15,1482.9690441987352
2000-11-16,1484.2234114880412
2000-11-17,1474.8078021156975
2000-11-20,1469.676719092222
2000-11-21,1482.8574238766607
2000-11-22,1472.3798056722137
2000-11-23,1477.6406290770797
2000-11-24,1484.529111146636
2000-11-27,1479.8293881859204
2000-11-28,1476.7807200687257
2000-11-29,1474.7325128946597
2000-11-30,1446.7093133998806
2000-12-01,1445.4487828729957
2000-12-04,1429.7363787803247
2000-12-05,1449.8551267716548
2000-12-06,1438.4125533088734
2000-12-07,1435.503520198582
2000-12-08,1438.241328519922
2000-12-11,1451.4399008193514
2000-12-12,1458.5356779147683
2000-12-13,1466.5087192566953
2000-12-14,1435.3926678391779
2000-12-15,1409.111932459001
2000-12-18,1429.597500314263
2000-12-19,1438.5668413746846
2000-12-20,1402.1618802503174
2000-12-21,1397.5777774257751
2000-12-22,1397.1140850561642
2000-12-25,1397.4944639466785
2000-12-26,1406.4994846042541
2000-12-27,1419.0358119040118
2000-12-28,1431.0434363820805
2000-12-29,1416.9851169109015
2001-01-01,1416.9851169109015
2001-01-02,1403.499272794746
2001-01-03,1400.544940999924
2001-01-04,1400.2318875836484
2001-01-05,1384.9032223223792
2001-01-08,1387.3444834964807
2001-01-09,1394.449794761028
2001-01-10,1391.2840345796662
2001-01-11,1381.5558427588435
2001-01-12,1384.0689260253691
2001-01-15,1391.0047629580874
2001-01-16,1392.961719505552
2001-01-17,1402.8138747870898
2001-01-18,1388.5489817866219
2001-01-19,1388.3420575614791
2001-01-22,1396.5461709128592
2001-01-23,1394.4282360803477
2001-01-24,1410.2844987938981
2001-01-25,1424.0748756103508
2001-01-26,1418.3430095642102
2001-01-29,1422.1133231604656
2001-01-30,1427.1140404490154
2001-01-31,1428.998630150963
2001-02-01,1422.4815542529727
2001-02-02,1420.728918657033
2001-02-05,1421.0533918195429
2001-02-06,1430.486553235663
2001-02-07,1422.36193035264
2001-02-08,1437.6998864842094
2001-02-09,1425.9856636201519
2001-02-12,1428.3382732912794
2001-02-13,1430.5849680454505
2001-02-14,1418.669241009056
2001-02-15,1434.6215642176537
2001-02-16,1418.9616348276243
2001-02-19,1415.2781458457496
2001-02-20,1420.81537409278
2001-02-21,1401.7705193426532
2001-02-22,1402.4079397159778
2001-02-23,1391.6767723717205
2001-02-26,1409.2519960756847
2001-02-27,1405.0089868931216
2001-02-28,1397.976611467837
2001-03-01,1378.9633363164187
2001-03-02,1379.672025535005
2001-03-05,1390.2182239362323
2001-03-06,1391.741141756137
2001-03-07,1397.9445497224997
2001-03-08,1402.6754621442192
2001-03-09,1394.2852998851972
2001-03-12,1366.3789328065986
2001-03-13,1373.4618932462085
2001-03-14,1346.832842953098
2001-03-15,1363.451182094827
2001-03-16,1351.1341696908482
2001-03-19,1355.3997310363548
2001-03-20,1340.8812823917085
2001-03-21,1322.137961240572
2001-03-22,1300.4919037590064
2001-03-23,1306.8833773064675
2001-03-26,1333.4119022382763
2001-03-27,1358.464192966834
2001-03-28,1355.106153817406
2001-03-29,1368.3928621138498
2001-03-30,1382.3475067903262
2001-04-02,1376.6904415688582
2001-04-03,1341.8235628165398
2001-04-04,1333.1316555067967
2001-04-05,1364.619747877631
2001-04-06,1350.7283901853993
2001-04-09,1364.9548045758625
2001-04-10,1397.1090475583744
2001-04-11,1393.3561706171347
2001-04-12,1392.096656212505
2001-04-13,1391.7233044880159
2001-04-16,1406.9240702388402
2001-04-17,1413.2336591144053
2001-04-18,1441.5902023193398
2001-04-19,1423.0973819670075
2001-04-20,1397.8417185023861
2001-04-23,1397.4320141832873
2001-04-24,1401.5199898763144
2001-04-25,1407.9861469469279
2001-04-26,1411.6028963887838
2001-04-27,1436.3626801966936
2001-04-30,1440.7035445559113
2001-05-01,1443.7965417817659
2001-05-02,1434.5807157126794
2001-05-03,1420.7505779119492
2001-05-04,1428.0780353360856
2001-05-07,1436.8622610521543
2001-05-08,1437.7048882170163
2001-05-09,1439.0411138897746
2001-05-10,1452.0874533768545
2001-05-11,1452.793331325426
2001-05-14,1457.3615838712647
2001-05-15,1458.0459094128407
2001-05-16,1471.402037479369
2001-05-17,1477.3638412607786
2001-05-18,1486.3769191380313
2001-05-21,1490.434061778024
2001-05-22,1496.990714315526
2001-05-23,1495.717253623241
2001-05-24,1501.3428867496837
2001-05-25,1492.7467817978961
2001-05-28,1490.430056075917
2001-05-29,1499.663814308296
2001-05-30,1488.0295276137772
2001-05-31,1504.9088508600926
2001-06-01,1504.4978440761893
2001-06-04,1510.5062906656922
2001-06-05,1520.555421650257
2001-06-06,1509.6284440493146
2001-06-07,1501.9367704092622
2001-06-08,1500.1503428903961
2001-06-11,1504.0417928604336
2001-06-12,1488.330334366018
2001-06-13,1488.3957244520711
2001-06-14,1466.2079139053913
2001-06-15,1454.1365014432824
2001-06-18,1446.520719690953
2001-06-19,1454.346388693016
2001-06-20,1460.7208233846006
2001-06-21,1464.181692842294
2001-06-22,1457.7944232782982
2001-06-25,1446.9999101803537
2001-06-26,1438.2221045361846
2001-06-27,1432.1714778981366
2001-06-28,1453.833669204809
2001-06-29,1465.1029396598292
2001-07-02,1479.0854848190427
2001-07-03,1474.234073460029
2001-07-04,1473.1557916175248
2001-07-05,1476.5640970596976
2001-07-06,1442.5668353327146
2001-07-09,1440.929383209615
2001-07-10,1427.380548824493
2001-07-11,1415.4238208708966
2001-07-12,1432.139360062396
2001-07-13,1440.1547005564644
2001-07-16,1434.8037800437492
2001-07-17,1443.5621843188437
2001-07-18,1418.4392096586535
2001-07-19,1427.9022904300978
2001-07-20,1416.0146559165273
2001-07-23,1414.102976974969
2001-07-24,1389.2239983032662
2001-07-25,1389.7234683491104
2001-07-26,1400.4425977957985
2001-07-27,1411.1357259784222
2001-07-30,1418.4340431038274
2001-07-31,1428.7342735996758
2001-08-01,1427.4354868469113
2001-08-02,1421.9124856438823
2001-08-03,1408.8964816388302
2001-08-06,1411.9544949945985
2001-08-07,1422.1542225746539
2001-08-08,1407.7877415791115
2001-08-09,1386.8092714731608
2001-08-10,1381.9868548684592
2001-08-13,1382.4163441856126
2001-08-14,1390.7478412494975
2001-08-15,1374.3450358517468
2001-08-16,1372.1647314055588
2001-08-17,1351.9905357395226
2001-08-20,1361.1995505588593
2001-08-21,1361.4911351855628
2001-08-22,1358.6222737034211
2001-08-23,1367.0194544918338
2001-08-24,1381.207597569333
2001-08-27,1380.9522273912808
2001-08-28,1366.0642394263964
2001-08-29,1359.6123653482946
2001-08-30,1346.009255345262
2001-08-31,1345.0733515411603
2001-09-03,1338.8203959461118
2001-09-04,1366.5610186263793
2001-09-05,1363.4275030213328
2001-09-06,1339.4769875226395
2001-09-07,1305.187561530497
2001-09-10,1308.7171414637571
2001-09-11,1272.2318327875348
2001-09-12,1268.2644479052024
2001-09-13,1271.1033099009535
2001-09-14,1234.7043529646448
2001-09-17,1224.2731426121368
2001-09-18,1219.1929839027146
2001-09-19,1194.6694728809557
2001-09-20,1158.85686549312
2001-09-21,1134.9175033363422
2001-09-24,1175.365998337913
2001-09-25,1182.2000218418355
2001-09-26,1189.74187572135
2001-09-27,1210.7928366332003
2001-09-28,1246.0959639894725
2001-10-01,1233.5038641230926
2001-10-02,1248.3147934768897
2001-10-03,1244.5119165534595
2001-10-04,1262.271523407426
2001-10-05,1253.4994023836298
2001-10-08,1246.8503065203588
2001-10-09,1247.273567287313
2001-10-10,1277.4922971568146
2001-10-11,1291.7926623643564
2001-10-12,1279.9215877523818
2001-10-15,1265.904137628711
2001-10-16,1273.7526878773851
2001-10-17,1278.7176531414586
2001-10-18,1263.6511206066332
2001-10-19,1259.552870144076
2001-10-22,1280.3552543740043
2001-10-23,1290.2560210189183
2001-10-24,1288.8735953519442
2001-10-25,1280.0328925254557
2001-10-26,1297.9019392240114
2001-10-29,1267.4124707998171
2001-10-30,1240.8728087474847
2001-10-31,1251.483923400008
2001-11-01,1263.3546642767708
2001-11-02,1263.6313342895262
2001-11-05,1286.7369089826857
2001-11-06,1291.85456129093
2001-11-07,1291.0144650536251
2001-11-08,1310.4314642202296
2001-11-09,1306.6524617186033
2001-11-12,1293.4465783149906
2001-11-13,1326.7924072666342
2001-11-14,1322.16311394965
2001-11-15,1326.3348704587368
2001-11-16,1327.0828230684695
2001-11-19,1343.9285215363948
2001-11-20,1334.9172943912017
2001-11-21,1335.2690365136577
2001-11-22,1335.974941383885
2001-11-23,1345.7850339892743
2001-11-26,1339.4543089064732
2001-11-27,1325.7680997560935
2001-11-28,1307.152174581899
2001-11-29,1313.0064109147531
2001-11-30,1307.8375110839709
2001-12-03,1309.6471204626332
2001-12-04,1318.4171862371084
2001-12-05,1345.5523202822287
2001-12-06,1339.2362501053346
2001-12-07,1334.1203514885142
2001-12-10,1323.5732164824312
2001-12-11,1314.4096144941184
2001-12-12,1303.9683548266412
2001-12-13,1286.8012140769406
2001-12-14,1277.1957400288543
2001-12-17,1294.6784239921644
2001-12-18,1301.613600472197
2001-12-19,1308.3057228036494
2001-12-20,1304.9876565569057
2001-12-21,1318.7794444595124
2001-12-24,1329.5807168098315
2001-12-25,1329.7309935159979
2001-12-26,1332.2066549054148
2001-12-27,1339.8524460780286
2001-12-28,1349.1852158226156
2001-12-31,1335.6261469367446
2002-01-01,1335.6261469367446
2002-01-02,1321.734127943036
2002-01-03,1336.533191685782
2002-01-04,1347.1737663897568
2002-01-07,1341.153355004275
2002-01-08,1336.9620143429154
2002-01-09,1334.3328901337877
2002-01-10,1325.1320733016682
2002-01-11,1323.9448884731273
2002-01-14,1307.71947313179
2002-01-15,1320.6238217918778
2002-01-16,1312.0557697132224
2002-01-17,1325.391632394427
2002-01-18,1316.8951363398703
2002-01-21,1315.0257256447678
2002-01-22,1317.645070214578
2002-01-23,1325.5625657008643
2002-01-24,1336.0812757393826
2002-01-25,1352.1529339513825
2002-01-28,1360.550959178169
2002-01-29,1336.3936318346903
2002-01-30,1333.4597359034622
2002-01-31,1351.3087999590073
2002-02-01,1349.1550017954935
2002-02-04,1325.4278139308062
2002-02-05,1309.3014883051794
2002-02-06,1297.5923035001292
2002-02-07,1300.5919371463272
2002-02-08,1306.9516807262949
2002-02-11,1314.9416965161015
2002-02-12,1315.553944678959
2002-02-13,1328.6609637450663
2002-02-14,1338.9536085766438
2002-02-15,1330.4457637121488
2002-02-18,1330.951027975753
2002-02-19,1308.6015200317186
2002-02-20,1318.7594361650388
2002-02-21,1319.237477044307
2002-02-22,1318.1342656758127
2002-02-25,1340.4532974243432
2002-02-26,1347.5746193461111
2002-02-27,1363.854513124661
2002-02-28,1365.9682642504104
2002-03-01,1384.1128080282472
2002-03-04,1405.89310413658
2002-03-05,1396.8533063719779
2002-03-06,1404.7487106991634
2002-03-07,1401.6945837060623
2002-03-08,1406.054030658075
2002-03-11,1408.8610212948702
2002-03-12,1412.2443388514469
2002-03-13,1404.0207343801574
2002-03-14,1398.0421810253283
2002-03-15,1407.6397879136862
2002-03-18,1410.478137554508
2002-03-19,1416.480337027107
2002-03-20,1402.3935436226336
2002-03-21,1399.7035125988184
2002-03-22,1402.6056237159225
2002-03-25,1393.148979976518
2002-03-26,1400.3693592937946
2002-03-27,1408.5111372871565
2002-03-28,1414.8070856792822
2002-03-29,1414.263667813041
2002-04-01,1403.5124616352934
2002-04-02,1399.9401199670538
2002-04-03,1396.208886027256
2002-04-04,1384.665504052715
2002-04-05,1387.0118784825231
2002-04-08,1383.9526633018672
2002-04-09,1379.2211902186339
2002-04-10,1392.107403026197
2002-04-11,1367.41098399409
2002-04-12,1374.5610299331279
2002-04-15,1372.7915776732611
2002-04-16,1394.2608770376337
2002-04-17,1392.3162897861057
2002-04-18,1388.573502439793
2002-04-19,1393.6382303402813
2002-04-22,1381.1228006297688
2002-04-23,1376.205109878829
2002-04-24,1367.1178624508523
2002-04-25,1351.093522213056
2002-04-26,1343.553664644791
2002-04-29,1331.5086684292298
2002-04-30,1344.420298397764
2002-05-01,1348.5711665119377
2002-05-02,1354.9953575685827
2002-05-03,1339.6704745540849
2002-05-06,1322.9314042035633
2002-05-07,1320.7859040193798
2002-05-08,1348.4547120659686
2002-05-09,1340.9309362569513
2002-05-10,1324.9150281774532
2002-05-13,1343.5206772626452
2002-05-14,1370.2843282256317
2002-05-15,1364.1233764466954
2002-05-16,1367.2107624590856
2002-05-17,1356.4869989064641
2002-05-20,1346.1635618525613
