Date,ACWI IMI VALUE WEIGHTED
2000-11-14,815.9132866520953
2000-11-15,816.4202971760941
2000-11-16,814.8511717208871
2000-11-17,814.1582171365599
2000-11-20,807.8413545641132
2000-11-21,809.8041481730469
2000-11-22,802.127238157482
2000-11-23,802.6813185806307
2000-11-24,810.2663303095276
2000-11-27,809.3172123790401
2000-11-28,801.4910025099764
2000-11-29,796.7201318670725
2000-11-30,782.4209414032636
2000-12-01,787.3850995731351
2000-12-04,776.1476086095142
2000-12-05,793.1825475641222
2000-12-06,790.0929475931757
2000-12-07,782.3677352156235
2000-12-08,793.0544415643427
2000-12-11,809.9977677002146
2000-12-12,808.0246772300875
2000-12-13,806.0649617175376
2000-12-14,788.885975727671
2000-12-15,771.1948006380314
2000-12-18,777.3652415635686
2000-12-19,777.8172907987278
2000-12-20,753.050980147657
2000-12-21,747.2489205624269
2000-12-22,748.7255169472194
2000-12-25,751.7947433952047
2000-12-26,750.1145455734826
2000-12-27,756.0539216279251
2000-12-28,763.8022825784493
2000-12-29,755.015280328265
2001-01-01,755.0581680392094
2001-01-02,742.6797761405683
2001-01-03,755.1539078780498
2001-01-04,760.18185701472
2001-01-05,750.0861896704339
2001-01-08,750.3774626548484
2001-01-09,754.0483998818478
2001-01-10,754.7315335465605
2001-01-11,750.1833622071983
2001-01-12,751.5895009764594
2001-01-15,756.5347489345091
2001-01-16,760.7929398234073
2001-01-17,772.2359064878246
2001-01-18,766.8215831293513
2001-01-19,772.2417183589198
2001-01-22,774.7805788325404
2001-01-23,776.7013541216044
2001-01-24,788.2854790426866
2001-01-25,791.7828690749194
2001-01-26,788.7615588832219
2001-01-29,796.2794799714118
2001-01-30,796.7671135943831
2001-01-31,794.6786244154657
2001-02-01,789.9839243903555
2001-02-02,788.464421536166
2001-02-05,782.8355316928041
2001-02-06,789.0100569655463
2001-02-07,783.8525504004773
2001-02-08,791.2135737114654
2001-02-09,782.6643125617027
2001-02-12,784.8504315002091
2001-02-13,789.6458994217039
2001-02-14,789.2536284980563
2001-02-15,803.8293511858241
2001-02-16,787.5560314228362
2001-02-19,782.2440410752828
2001-02-20,786.3397895428217
2001-02-21,773.7378875905329
2001-02-22,774.464821391325
2001-02-23,771.335338947383
2001-02-26,779.8373398548883
2001-02-27,772.9944299120933
2001-02-28,766.257660623027
2001-03-01,756.7151807445674
2001-03-02,750.5109733594618
2001-03-05,757.7583348920595
2001-03-06,764.3077452598832
2001-03-07,770.1281695722306
2001-03-08,769.2631387996568
2001-03-09,761.6570872312568
2001-03-12,742.8578190916679
2001-03-13,745.3179660439675
2001-03-14,734.3279990548733
2001-03-15,742.2789380401863
2001-03-16,737.7206988008228
2001-03-19,741.1185427369464
2001-03-20,733.8532234396415
2001-03-21,732.5699100571877
2001-03-22,724.6671196005567
2001-03-23,731.2546465517801
2001-03-26,745.4837850257676
2001-03-27,752.8393156290651
2001-03-28,752.271641647977
2001-03-29,752.3083284995088
2001-03-30,752.5971245226925
2001-04-02,746.9680341333723
2001-04-03,730.7780354425615
2001-04-04,721.4921267663465
2001-04-05,742.4026916159117
2001-04-06,733.8045920091304
2001-04-09,735.5978876625927
2001-04-10,754.4293149041092
2001-04-11,759.5040378919593
2001-04-12,759.6355414633497
2001-04-13,759.5697515461295
2001-04-16,763.692097978978
2001-04-17,767.2606145458518
2001-04-18,793.846427989367
2001-04-19,788.6609430143369
2001-04-20,774.8155141793263
2001-04-23,773.4990420101763
2001-04-24,775.0462013826045
2001-04-25,778.000168265498
2001-04-26,780.7177271629689
2001-04-27,793.3209690751839
2001-04-30,799.0766319981572
2001-05-01,803.7284200373903
2001-05-02,804.9161424744046
2001-05-03,798.072404127534
2001-05-04,802.1619214364787
2001-05-07,805.4935075025727
2001-05-08,805.7478768376874
2001-05-09,803.4952346965133
2001-05-10,808.0082007526871
2001-05-11,810.2793056260144
2001-05-14,807.8440688000753
2001-05-15,807.8781857036666
2001-05-16,811.1335110130407
2001-05-17,820.9840669766206
2001-05-18,825.7895039425192
2001-05-21,834.6056909110404
2001-05-22,841.9888334962938
2001-05-23,842.5218358636217
2001-05-24,845.6802731860853
2001-05-25,841.1509301026706
2001-05-28,837.4870693601126
2001-05-29,840.3164636150676
2001-05-30,828.6061691178787
2001-05-31,839.1728678591053
2001-06-01,840.9760827693138
2001-06-04,842.7811741677309
2001-06-05,847.6057852536624
2001-06-06,844.1578272504848
2001-06-07,843.4387324074822
2001-06-08,842.8159921367674
2001-06-11,841.3581651366268
2001-06-12,829.6930945278745
2001-06-13,826.8598411954011
2001-06-14,812.6510269820895
2001-06-15,805.2217131112336
2001-06-18,800.2342685580428
2001-06-19,803.3029974432425
2001-06-20,807.7409075492096
2001-06-21,812.6423476901119
2001-06-22,811.8374818262793
2001-06-25,804.6789455976817
2001-06-26,801.591701737546
2001-06-27,801.8027096799791
2001-06-28,814.4510899244282
2001-06-29,823.1264066502774
2001-07-02,827.1377526030434
2001-07-03,824.6188572996384
2001-07-04,822.4928570373858
2001-07-05,822.8067853475641
2001-07-06,802.8952873176295
2001-07-09,799.6813865965156
2001-07-10,791.0123394162666
2001-07-11,782.9688785833357
2001-07-12,800.9630123589006
2001-07-13,802.9526442177437
2001-07-16,795.5019716087253
2001-07-17,798.6688489048794
2001-07-18,779.9778111181693
2001-07-19,784.7170520430416
2001-07-20,780.804581108897
2001-07-23,776.7972853129187
2001-07-24,764.8637047596616
2001-07-25,764.5128050877979
2001-07-26,771.2843130394041
2001-07-27,777.5582739593058
2001-07-30,775.8493214114786
2001-07-31,782.0654865783041
2001-08-01,783.6692812646191
2001-08-02,786.7137026942663
2001-08-03,780.5762845501392
2001-08-06,780.0176450277867
2001-08-07,783.8381478770652
2001-08-08,777.0681966559971
2001-08-09,762.5283461370204
2001-08-10,760.1090395554074
2001-08-13,757.93362623392
2001-08-14,764.036604247525
2001-08-15,754.8646856391829
2001-08-16,752.0456502448955
2001-08-17,741.146477277753
2001-08-20,742.4868306194147
2001-08-21,742.0822038060419
2001-08-22,740.1970132490027
2001-08-23,742.9272348779792
2001-08-24,750.121162387613
2001-08-27,752.3352711182129
2001-08-28,746.1315641941746
2001-08-29,741.6718224605337
2001-08-30,732.6554179228618
2001-08-31,733.6301221801546
2001-09-03,729.5149589152871
2001-09-04,743.4582487173672
2001-09-05,738.6320879355413
2001-09-06,725.6737348979897
2001-09-07,707.0475617706755
2001-09-10,703.506215488036
2001-09-11,686.7820356358661
2001-09-12,678.9834642000745
2001-09-13,679.8548112118254
2001-09-14,665.9267060260373
2001-09-17,646.398350215781
2001-09-18,643.3613795119275
2001-09-19,633.4170391962292
2001-09-20,615.8514383592641
2001-09-21,606.8334482586937
2001-09-24,625.181012906969
2001-09-25,626.8474228708546
2001-09-26,627.2188935929596
2001-09-27,631.7150728673902
2001-09-28,652.3998434204836
2001-10-01,646.3547353035268
2001-10-02,651.358852874599
2001-10-03,654.1724332082574
2001-10-04,665.9773941135825
2001-10-05,661.8966707015296
2001-10-08,658.2516944912821
2001-10-09,656.3371693472382
2001-10-10,668.8283543640744
2001-10-11,684.5902208748182
2001-10-12,680.4859136636018
2001-10-15,675.6809445125513
2001-10-16,679.3683867634415
2001-10-17,680.2928561817994
2001-10-18,674.4792762058447
2001-10-19,675.5051227032784
2001-10-22,684.8112882664615
2001-10-23,691.4283584834587
2001-10-24,690.6592484699058
2001-10-25,689.9505712722867
2001-10-26,697.0070768391101
2001-10-29,680.0390426385108
2001-10-30,666.6678332873754
2001-10-31,673.388485245455
2001-11-01,676.8451985747579
2001-11-02,679.4484258443072
2001-11-05,692.9275205174313
2001-11-06,698.2413106103413
2001-11-07,695.7091594527645
2001-11-08,705.4276992171776
2001-11-09,702.6101499701281
2001-11-12,697.4984725517534
2001-11-13,715.1179034599064
2001-11-14,717.2196817137218
2001-11-15,721.8864373916872
2001-11-16,720.9605797884674
2001-11-19,732.6969476958984
2001-11-20,725.6745044533744
2001-11-21,727.5257830284303
2001-11-22,727.1964233093565
2001-11-23,733.1319476345158
2001-11-26,737.142238226979
2001-11-27,731.3569402784428
2001-11-28,718.1105069118147
2001-11-29,720.0087653866343
2001-11-30,716.2032050639847
2001-12-03,713.9015890589211
2001-12-04,721.7034508840381
2001-12-05,739.5148074074217
2001-12-06,740.8457970904298
2001-12-07,736.5874556454605
2001-12-10,727.6286047898482
2001-12-11,724.7709275659711
2001-12-12,722.2071692428808
2001-12-13,709.591618211109
2001-12-14,704.1861557931533
2001-12-17,707.3984856443506
2001-12-18,711.1309940953781
2001-12-19,712.3352831133553
2001-12-20,711.3952205787622
2001-12-21,720.1489345715403
2001-12-24,726.8486533589744
2001-12-25,727.225298209206
2001-12-26,727.8394210287274
2001-12-27,730.2951796572847
2001-12-28,739.287930944959
2001-12-31,732.3897713044612
2002-01-01,732.4130263016431
2002-01-02,723.7284143400468
2002-01-03,734.0594152309483
2002-01-04,745.0709135351879
2002-01-07,744.5720515108525
2002-01-08,739.95198971221
2002-01-09,739.7284634775425
2002-01-10,732.8369145156532
2002-01-11,731.1767975838826
2002-01-14,722.364583280278
2002-01-15,725.2590128413957
2002-01-16,722.6013519834926
2002-01-17,729.158828485191
2002-01-18,726.0202935309761
2002-01-21,726.4804794044271
2002-01-22,721.995682966932
2002-01-23,724.3531312559141
2002-01-24,732.2360334342791
2002-01-25,742.1688873662949
2002-01-28,748.5280289653739
2002-01-29,736.0576833846424
2002-01-30,734.2948815818781
2002-01-31,742.7999261407874
2002-02-01,739.4235640264316
2002-02-04,726.017424668191
2002-02-05,717.5554589537444
2002-02-06,712.7042143521314
2002-02-07,713.8508514225608
2002-02-08,717.462339644226
2002-02-11,720.8742870419871
2002-02-12,722.9976388216202
2002-02-13,731.058255286382
2002-02-14,735.9069615126323
2002-02-15,729.6911881657144
2002-02-18,731.0415679218261
2002-02-19,716.5229218154316
2002-02-20,719.3538126108036
2002-02-21,721.0391230726161
2002-02-22,717.9514852020451
2002-02-25,728.7945024867525
2002-02-26,732.7894385220833
2002-02-27,742.9873174967156
2002-02-28,742.949905043477
2002-03-01,753.7275655103001
2002-03-04,770.4316845677276
2002-03-05,768.2161609167392
2002-03-06,771.4598195876589
2002-03-07,773.8924862361991
2002-03-08,780.0004417802344
2002-03-11,783.3518136903524
2002-03-12,779.5342021087317
2002-03-13,772.3697788288914
2002-03-14,769.9804028147237
2002-03-15,775.8055349276318
2002-03-18,777.1266822012143
2002-03-19,780.4284378142279
2002-03-20,773.2427137190449
2002-03-21,774.4711770735416
2002-03-22,773.8887505347464
2002-03-25,768.1808376405954
2002-03-26,770.5586109076777
2002-03-27,778.2923027001847
2002-03-28,782.4949564745534
2002-03-29,780.2334212650595
2002-04-01,773.5208374752387
2002-04-02,771.7246861338843
2002-04-03,771.025664992762
2002-04-04,770.1621386247631
2002-04-05,773.3347330668174
2002-04-08,774.7389893416566
2002-04-09,771.2904202025506
2002-04-10,776.1574122943595
2002-04-11,763.1925718556352
2002-04-12,767.8051541111817
2002-04-15,768.0237612289079
2002-04-16,779.2588608161543
2002-04-17,779.7748861873818
2002-04-18,777.4378436773235
2002-04-19,779.5435400184356
2002-04-22,775.819640426211
2002-04-23,773.9826398402436
2002-04-24,769.643045472581
2002-04-25,762.1375747014471
2002-04-26,757.2845488960382
2002-04-29,750.9383715885929
2002-04-30,755.4183312557603
2002-05-01,755.7575128339392
2002-05-02,758.1926849137487
2002-05-03,750.4162428822418
2002-05-06,741.2067107049924
2002-05-07,738.7598150820639
2002-05-08,754.160204998829
2002-05-09,750.6101715565919
2002-05-10,741.8731095181554
2002-05-13,747.9386699268837
2002-05-14,761.0970442519871
2002-05-15,761.1170336741728
2002-05-16,761.978327059374
2002-05-17,758.6441742896081
2002-05-20,754.638469270417
2002-05-21,753.6360786430541
2002-05-22,749.1601693023113
2002-05-23,755.2222217284104
2002-05-24,753.3681502496389
2002-05-27,755.2160942990164
2002-05-28,745.8567046891613
2002-05-29,740.4726079064336
2002-05-30,734.2503752568444
2002-05-31,737.3077123193808
2002-06-03,725.5264950598684
2002-06-04,716.5023717100391
2002-06-05,719.8290004248435
2002-06-06,707.8697462755412
2002-06-07,704.2243473143731
2002-06-10,705.2898126944558
2002-06-11,702.3108551213301
2002-06-12,696.6442471658207
2002-06-13,690.3782008923394
2002-06-14,680.6416615507079
2002-06-17,695.9278470497686
2002-06-18,694.2439937945838
2002-06-19,678.9285117436291
2002-06-20,666.2016288703009
2002-06-21,658.6009536745457
2002-06-24,649.6543443393007
2002-06-25,652.0769186162646
2002-06-26,633.1610549969415
2002-06-27,644.3880417411906
2002-06-28,653.0570528424513
2002-07-01,645.8089372130138
2002-07-02,633.3827594873343
2002-07-03,632.9586870679075
2002-07-04,636.7893835492345
2002-07-05,658.3173726422967
2002-07-08,648.3880594711458
2002-07-09,638.7710214324233
2002-07-10,625.8689353441305
2002-07-11,618.0270033678565
2002-07-12,616.8125983229401
2002-07-15,597.8206966069856
2002-07-16,589.8622268736411
2002-07-17,597.0512661532393
2002-07-18,594.0962718253558
2002-07-19,573.1575905279722
2002-07-22,557.0209238739498
2002-07-23,549.7619396488211
2002-07-24,558.2622423472444
2002-07-25,557.7943978457181
2002-07-26,563.6655919828412
2002-07-29,592.4843163084097
2002-07-30,591.8952984698566
2002-07-31,596.4792827528391
2002-08-01,581.3688241300109
2002-08-02,572.0964141722446
