Date,EUROPE EQUAL WEIGHTED
2003-12-17,1143.628278827871
2003-12-18,1149.1338830680152
2003-12-19,1149.109337353105
2003-12-22,1150.1298044040568
2003-12-23,1156.8229816524429
2003-12-24,1161.3691449871742
2003-12-25,1161.3691449871742
2003-12-26,1161.1800524088044
2003-12-29,1168.0857020035626
2003-12-30,1176.5706109707369
2003-12-31,1185.305033438414
2004-01-01,1185.305033438414
2004-01-02,1196.8057450956408
2004-01-05,1211.5771757365067
2004-01-06,1217.1100244982003
2004-01-07,1211.4314721572957
2004-01-08,1226.6999429467269
2004-01-09,1238.3149423562572
2004-01-12,1233.9688030705622
2004-01-13,1237.3803665775422
2004-01-14,1240.580890700059
2004-01-15,1235.9569515516932
2004-01-16,1229.7850115779902
2004-01-19,1232.4559016673052
2004-01-20,1243.2912093435837
2004-01-21,1252.3810556221138
2004-01-22,1261.7727751598914
2004-01-23,1256.751061069238
2004-01-26,1243.5763102840592
2004-01-27,1253.0664226349077
2004-01-28,1253.0876265950544
2004-01-29,1223.7140435604408
2004-01-30,1227.9551074725318
2004-02-02,1232.9984691121847
2004-02-03,1240.5109197778481
2004-02-04,1233.0169034006985
2004-02-05,1242.2659699020971
2004-02-06,1260.594292683429
2004-02-09,1270.7500668917658
2004-02-10,1274.1337475855544
2004-02-11,1277.0929179238244
2004-02-12,1296.4497178045651
2004-02-13,1292.4548233997114
2004-02-16,1295.9011459390981
2004-02-17,1309.896822710724
2004-02-18,1314.5283317142334
2004-02-19,1309.7234417083075
2004-02-20,1291.4761200487328
2004-02-23,1291.3431777298997
2004-02-24,1289.1615212948295
2004-02-25,1280.6239965320638
2004-02-26,1271.4624708265499
2004-02-27,1274.265027420296
2004-03-01,1289.0293416563536
2004-03-02,1281.8418577887617
2004-03-03,1262.687318128101
2004-03-04,1272.6465733672874
2004-03-05,1296.8845974565656
2004-03-08,1294.8105269367024
2004-03-09,1286.8307935923003
2004-03-10,1258.7003770673816
2004-03-11,1230.0936713573337
2004-03-12,1228.8958819914326
2004-03-15,1208.6161237921337
2004-03-16,1224.5595710576008
2004-03-17,1228.725436350757
2004-03-18,1233.8335287241575
2004-03-19,1233.8372970459993
2004-03-22,1214.7771120362722
2004-03-23,1213.416836418385
2004-03-24,1204.0557231452522
2004-03-25,1216.5188091200362
2004-03-26,1210.6329151022794
2004-03-29,1227.9707965005819
2004-03-30,1229.7986692580118
2004-03-31,1242.7692509250624
2004-04-01,1263.9750693846775
2004-04-02,1259.6310800467143
2004-04-05,1253.369607225277
2004-04-06,1254.556599466472
2004-04-07,1267.5588988802892
2004-04-08,1266.0132029469935
2004-04-09,1266.0132029469935
2004-04-12,1263.1257271777333
2004-04-13,1255.6190010854314
2004-04-14,1238.7393181541404
2004-04-15,1237.3585379385568
2004-04-16,1253.30883004266
2004-04-19,1255.7104350136203
2004-04-20,1254.1866527125437
2004-04-21,1238.9309283778575
2004-04-22,1245.423922154293
2004-04-23,1249.3172272340692
2004-04-26,1256.7183838742155
2004-04-27,1259.603038548771
2004-04-28,1240.497148949484
2004-04-29,1237.3478110048688
2004-04-30,1231.3316849369746
2004-05-03,1234.4633148804392
2004-05-04,1249.4950888634248
2004-05-05,1257.1523536816314
2004-05-06,1235.0622620052175
2004-05-07,1217.04631803871
2004-05-10,1176.9950920281294
2004-05-11,1185.1123131837514
2004-05-12,1185.1920773857635
2004-05-13,1189.9720057333723
2004-05-14,1184.4337167058336
2004-05-17,1179.8226308152418
2004-05-18,1187.292267969953
2004-05-19,1214.9105779987983
2004-05-20,1197.7773108175086
2004-05-21,1208.4096225085773
2004-05-24,1209.8576727259708
2004-05-25,1217.476850012398
2004-05-26,1228.659758722148
2004-05-27,1253.1208589669
2004-05-28,1250.1083912334075
2004-05-31,1251.3053240874506
2004-06-01,1244.789626635087
2004-06-02,1256.5800788152376
2004-06-03,1256.4001227951198
2004-06-04,1266.1185003565288
2004-06-07,1280.6507801769615
2004-06-08,1279.0096395311543
2004-06-09,1262.2139513827858
2004-06-10,1261.8155390704374
2004-06-11,1251.2124215788967
2004-06-14,1245.126967677224
2004-06-15,1251.5219208485883
2004-06-16,1254.3046249732765
2004-06-17,1258.86161414263
2004-06-18,1269.1996467242423
2004-06-21,1267.2757452964017
2004-06-22,1260.192802775513
2004-06-23,1263.6974503803706
2004-06-24,1277.4865101959326
2004-06-25,1275.335536000977
2004-06-28,1291.5731158614221
2004-06-29,1281.7276096637688
2004-06-30,1283.872529981555
2004-07-01,1280.8972163637327
2004-07-02,1288.6435380568382
2004-07-05,1283.4507611044537
2004-07-06,1277.1501792788486
2004-07-07,1285.0412351181226
2004-07-08,1287.6475081809092
2004-07-09,1284.935829823961
2004-07-12,1284.4966673726312
2004-07-13,1278.9894063055895
2004-07-14,1280.3166551696245
2004-07-15,1269.3968696470477
2004-07-16,1281.8206816654883
2004-07-19,1273.7638792654093
2004-07-20,1268.8153940882962
2004-07-21,1263.29322656841
2004-07-22,1251.0708624923775
2004-07-23,1235.7040338471538
2004-07-26,1231.0165695668063
2004-07-27,1229.9898201053115
2004-07-28,1230.1801148794736
2004-07-29,1243.6819069791075
2004-07-30,1241.2004190719715
2004-08-02,1240.1607859365415
2004-08-03,1247.0892727141536
2004-08-04,1235.4072287057752
2004-08-05,1236.502475816683
2004-08-06,1233.1062959458518
2004-08-09,1219.4918102611523
2004-08-10,1231.2835986622247
2004-08-11,1214.2240066364122
2004-08-12,1213.1495291614794
2004-08-13,1224.0654663212922
2004-08-16,1232.16320071892
2004-08-17,1235.3209617606346
2004-08-18,1233.2523353370652
2004-08-19,1243.566487017664
2004-08-20,1237.6854069324334
2004-08-23,1239.924202839556
2004-08-24,1232.7962596165064
2004-08-25,1232.683407793874
2004-08-26,1239.3965337943084
2004-08-27,1239.5071188386698
2004-08-30,1238.993679282352
2004-08-31,1242.3313221900714
2004-09-01,1250.3484076507002
2004-09-02,1253.6120962316174
2004-09-03,1250.1402089688816
2004-09-06,1256.8243189580983
2004-09-07,1257.951376301653
2004-09-08,1262.637556852423
2004-09-09,1260.2350823171919
2004-09-10,1279.499561663933
2004-09-13,1284.561292292244
2004-09-14,1285.4000655395023
2004-09-15,1269.429291801129
2004-09-16,1274.1333674773002
2004-09-17,1282.2022736739368
2004-09-20,1275.916905427085
2004-09-21,1290.5180023730095
2004-09-22,1283.4168099605524
2004-09-23,1279.9781670540513
2004-09-24,1280.5255435261518
2004-09-27,1276.3276955748784
2004-09-28,1281.276469099925
2004-09-29,1289.618642821836
2004-09-30,1295.4855079911492
2004-10-01,1309.762029633435
2004-10-04,1311.286918895301
2004-10-05,1315.1773438110718
2004-10-06,1312.0889307334287
2004-10-07,1312.4663012135964
2004-10-08,1321.9174227184214
2004-10-11,1316.3399499663058
2004-10-12,1297.9941281273361
2004-10-13,1297.6134514996618
2004-10-14,1301.6307352094225
2004-10-15,1310.0967886206934
2004-10-18,1309.2456186391776
2004-10-19,1320.1069650381373
2004-10-20,1318.703949641604
2004-10-21,1326.6486052539044
2004-10-22,1332.1170682969168
2004-10-25,1328.9144584607652
2004-10-26,1332.9376939886365
2004-10-27,1344.4548448255823
2004-10-28,1346.0137974569172
2004-10-29,1343.5607301478026
2004-11-01,1356.1330495519649
2004-11-02,1362.5309566171902
2004-11-03,1377.501585752689
2004-11-04,1382.9043237091894
2004-11-05,1396.2290383556322
2004-11-08,1401.1731290967657
2004-11-09,1398.4364618078334
2004-11-10,1406.1408315267215
2004-11-11,1415.4425141557774
2004-11-12,1423.8729820545311
2004-11-15,1423.1589684815513
2004-11-16,1418.4638808185716
2004-11-17,1435.467992381527
2004-11-18,1432.0022149316035
2004-11-19,1436.0930262458335
2004-11-22,1428.60353038018
2004-11-23,1436.6356802691641
2004-11-24,1447.3670632199296
2004-11-25,1464.391613650465
2004-11-26,1465.9176182298168
2004-11-29,1469.7822012646213
2004-11-30,1467.5357628478987
2004-12-01,1482.3863949415309
2004-12-02,1484.9722298107179
2004-12-03,1496.3687513305729
2004-12-06,1497.2408767843317
2004-12-07,1502.044574230685
2004-12-08,1481.0030663972282
2004-12-09,1469.5308245701424
2004-12-10,1470.2059155236702
2004-12-13,1488.637819178075
2004-12-14,1489.3518359653647
2004-12-15,1505.7934455248603
2004-12-16,1496.4940996993505
2004-12-17,1487.8621253003182
2004-12-20,1511.62905582313
2004-12-21,1506.015981304582
2004-12-22,1512.8389939690637
2004-12-23,1526.26066720692
2004-12-24,1531.1678165013682
2004-12-27,1539.6977947307264
2004-12-28,1538.0887249250047
2004-12-29,1536.8568574744736
2004-12-30,1543.263927045096
2004-12-31,1540.3007865895547
2005-01-03,1536.8031367036494
2005-01-04,1523.7930335704664
2005-01-05,1512.3924861224832
2005-01-06,1505.300839037343
2005-01-07,1502.1394764092431
2005-01-10,1509.5964157377741
2005-01-11,1506.908483072201
2005-01-12,1516.117137296015
2005-01-13,1515.3612901177053
2005-01-14,1510.9516077391088
2005-01-17,1515.9030848788868
2005-01-18,1510.8005888602677
2005-01-19,1517.604896509469
2005-01-20,1503.502011592057
2005-01-21,1508.075106983257
2005-01-24,1508.7955157453232
2005-01-25,1509.4362038398897
2005-01-26,1524.5315901915103
2005-01-27,1523.3186412568512
2005-01-28,1519.278270448936
2005-01-31,1531.7462960192915
2005-02-01,1539.8836664518606
2005-02-02,1550.3876184794847
2005-02-03,1543.595120283005
2005-02-04,1555.3450283569366
2005-02-07,1549.4622278723352
2005-02-08,1544.26061174209
2005-02-09,1544.8217156660419
2005-02-10,1554.135356199118
2005-02-11,1564.4210819443276
2005-02-14,1579.5262025124382
2005-02-15,1586.2853078601304
2005-02-16,1579.4746268444894
2005-02-17,1593.1161131648505
2005-02-18,1593.3055743922334
2005-02-21,1586.159006259223
2005-02-22,1594.1780595812875
2005-02-23,1584.3388434611531
2005-02-24,1589.031857336125
2005-02-25,1604.2345634631213
2005-02-28,1614.7710552975589
2005-03-01,1612.4136707163925
2005-03-02,1599.959592002813
2005-03-03,1601.0357184351092
2005-03-04,1625.4151578560536
2005-03-07,1619.236022557941
2005-03-08,1630.4721266875463
2005-03-09,1624.4777832952552
2005-03-10,1619.462621958519
2005-03-11,1628.2188443324173
2005-03-14,1614.1225751591915
2005-03-15,1616.6792658477407
2005-03-16,1615.3424443673982
2005-03-17,1608.855234441947
2005-03-18,1599.57411818697
2005-03-21,1582.9395801108094
2005-03-22,1587.1690227562503
2005-03-23,1556.9888672346328
2005-03-24,1562.6907128504663
2005-03-25,1562.6907128504663
2005-03-28,1553.808581465206
2005-03-29,1557.9760109727797
2005-03-30,1560.0920089635956
2005-03-31,1565.5065447302434
2005-04-01,1571.2171526635566
2005-04-04,1548.9064224911274
2005-04-05,1561.924251326625
2005-04-06,1570.8582734926165
2005-04-07,1581.4594659927977
2005-04-08,1579.6289046361685
2005-04-11,1590.968450485693
2005-04-12,1578.5829229297312
2005-04-13,1589.5943030507829
2005-04-14,1570.7067805996028
2005-04-15,1558.8459684773352
2005-04-18,1539.0484748739755
2005-04-19,1552.1807478148014
2005-04-20,1553.9474990351735
2005-04-21,1556.083420808415
2005-04-22,1563.274140459188
2005-04-25,1554.3322194922616
2005-04-26,1544.493372468131
2005-04-27,1520.8312927106283
2005-04-28,1505.8656290758192
2005-04-29,1508.2621537975738
2005-05-02,1507.6641740744988
2005-05-03,1517.2484648528612
2005-05-04,1527.5830382105203
2005-05-05,1533.3480660671316
2005-05-06,1527.540424642059
2005-05-09,1523.460297566725
2005-05-10,1521.2953716648617
2005-05-11,1514.6302954373884
2005-05-12,1512.2572199204785
2005-05-13,1504.9772344023963
2005-05-16,1498.9088459040258
2005-05-17,1501.2221608962868
2005-05-18,1516.4513781599348
2005-05-19,1523.463091255726
2005-05-20,1517.4145692497452
2005-05-23,1528.0568646597428
2005-05-24,1529.3438137122557
2005-05-25,1532.0492236708737
2005-05-26,1537.7794491835778
2005-05-27,1538.8738676656628
2005-05-30,1537.5697264936312
2005-05-31,1524.3475994377807
2005-06-01,1530.019387702831
2005-06-02,1531.868206279838
2005-06-03,1531.883025233834
2005-06-06,1529.8771612931062
2005-06-07,1542.9660898918676
2005-06-08,1549.9774559713655
2005-06-09,1533.1083377720731
2005-06-10,1534.9076075020687
2005-06-13,1529.3750416170162
2005-06-14,1531.6665802661018
2005-06-15,1535.9199612627315
2005-06-16,1543.2424982033776
2005-06-17,1562.606511629956
2005-06-20,1548.705430611568
2005-06-21,1552.78589176462
2005-06-22,1555.1390387566885
2005-06-23,1550.889365735064
2005-06-24,1543.886504632059
2005-06-27,1538.6405872661605
2005-06-28,1537.5601530053054
2005-06-29,1543.4132293057853
2005-06-30,1546.1787413092156
2005-07-01,1538.6375909948165
2005-07-04,1531.6241266426189
2005-07-05,1529.1009056776581
2005-07-06,1541.9061380286357
2005-07-07,1519.0213511961908
2005-07-08,1536.5874121780391
2005-07-11,1566.3291156898529
2005-07-12,1580.3030551532324
2005-07-13,1573.304783945069
2005-07-14,1577.8058274369498
2005-07-15,1566.7125978350396
2005-07-18,1566.5010600955109
2005-07-19,1563.5121346493959
2005-07-20,1563.5801066670817
2005-07-21,1584.3583786728927
2005-07-22,1586.2085726801854
2005-07-25,1581.8655950569255
2005-07-26,1578.725702519661
2005-07-27,1589.4320467368418
2005-07-28,1601.1022794741716
2005-07-29,1609.6726018089223
2005-08-01,1622.2473400721378
2005-08-02,1630.6386802396678
2005-08-03,1645.6324875201472
2005-08-04,1645.4566729857506
2005-08-05,1636.1724339878356
2005-08-08,1647.4287224597294
2005-08-09,1651.0860574310734
2005-08-10,1668.0146070455808
2005-08-11,1668.9156411140152
2005-08-12,1665.7299675230645
2005-08-15,1656.3889079139021
2005-08-16,1651.8932057210975
2005-08-17,1644.65955910558
2005-08-18,1623.8572579962445
2005-08-19,1630.5507307240669
2005-08-22,1647.1660604756037
2005-08-23,1637.7301849693379
2005-08-24,1636.365061805889
2005-08-25,1632.0271069870598
2005-08-26,1633.4385104510786
2005-08-29,1626.6815750213582
2005-08-30,1617.8799404082063
2005-08-31,1644.354434416515
2005-09-01,1679.9347417442216
2005-09-02,1692.0027564302886
2005-09-05,1693.821267901687
2005-09-06,1700.7473583593896
2005-09-07,1705.3167915643774
2005-09-08,1699.3476860227065
2005-09-09,1707.3980448546224
2005-09-12,1693.8081892533514
2005-09-13,1681.63637188145
2005-09-14,1690.8179677417681
2005-09-15,1677.6807139685354
2005-09-16,1685.0688249521156
2005-09-19,1679.399223862224
2005-09-20,1685.87543749272
2005-09-21,1679.6159481020497
2005-09-22,1660.2583630423521
2005-09-23,1656.0751507150549
2005-09-26,1664.862310529303
2005-09-27,1657.5304903431474
2005-09-28,1668.1544805082315
2005-09-29,1666.675478496484
2005-09-30,1681.353359647191
2005-10-03,1670.66802532639
2005-10-04,1679.4345386909151
2005-10-05,1669.349405393716
2005-10-06,1669.162454827968
2005-10-07,1658.6751353102447
2005-10-10,1653.4132713009108
2005-10-11,1650.1954059157722
2005-10-12,1642.612425076038
2005-10-13,1605.7996192385776
2005-10-14,1624.6311948368466
2005-10-17,1618.1497281912973
2005-10-18,1599.5876677816955
2005-10-19,1574.9248841145586
2005-10-20,1582.033307622446
2005-10-21,1577.4790568714393
2005-10-24,1593.798177206172
2005-10-25,1609.9110688477365
2005-10-26,1611.7412754156594
2005-10-27,1598.74231893896
2005-10-28,1592.5062295686064
2005-10-31,1611.5012914029166
2005-11-01,1615.1853208792688
2005-11-02,1633.6122173957924
2005-11-03,1647.2972093538608
2005-11-04,1619.5121922468534
2005-11-07,1624.1088258522598
2005-11-08,1619.6630654299508
2005-11-09,1616.9283097766063
2005-11-10,1622.5864152275515
2005-11-11,1630.5753573719514
2005-11-14,1631.4707595849482
2005-11-15,1623.589856050331
2005-11-16,1611.7382863812963
2005-11-17,1627.249656553019
2005-11-18,1632.080156451853
2005-11-21,1640.7723793404177
2005-11-22,1639.305091389946
2005-11-23,1656.7830851687831
2005-11-24,1653.8898645970994
2005-11-25,1651.8367633036098
2005-11-28,1654.0490899119916
2005-11-29,1652.4029740475885
2005-11-30,1653.5791896942937
2005-12-01,1663.5883585588722
2005-12-02,1674.6563027614084
2005-12-05,1679.9117124968693
2005-12-06,1689.057805921309
2005-12-07,1684.5731645079263
2005-12-08,1698.6846326228635
2005-12-09,1703.1468363171389
2005-12-12,1721.9496371594716
2005-12-13,1719.4838969377138
2005-12-14,1729.164821291659
2005-12-15,1717.997058032501
2005-12-16,1736.7199218919643
2005-12-19,1732.8428716375138
2005-12-20,1723.592372809034
2005-12-21,1721.0808759057652
2005-12-22,1727.7565824649212
2005-12-23,1732.7663011356435
2005-12-26,1732.7663011356435
2005-12-27,1737.8748438353512
2005-12-28,1744.342064209198
2005-12-29,1743.6437789281047
2005-12-30,1731.15880741389
2006-01-02,1737.9765854466561
2006-01-03,1778.514427040566
2006-01-04,1813.2453747195566
2006-01-05,1807.7361512616133
2006-01-06,1823.5567491683378
2006-01-09,1815.9443118590368
2006-01-10,1806.664853039599
2006-01-11,1823.08212432088
2006-01-12,1821.9485582691796
2006-01-13,1819.0278965355826
2006-01-16,1830.3908586178263
2006-01-17,1809.9697995017839
2006-01-18,1801.1800655912914
2006-01-19,1817.6083574017791
2006-01-20,1809.8381350410666
2006-01-23,1830.2823858196753
2006-01-24,1832.5380517370015
2006-01-25,1849.6514219574879
2006-01-26,1861.2639155167278
2006-01-27,1864.4223138265402
2006-01-30,1855.060664062402
2006-01-31,1861.7244174188695
2006-02-01,1877.197836123899
2006-02-02,1868.10776584534
2006-02-03,1852.9386795428816
2006-02-06,1854.877606485478
2006-02-07,1844.4767699932056
2006-02-08,1845.5256432069364
2006-02-09,1864.0481734882246
2006-02-10,1856.1912588537134
2006-02-13,1858.9862526777895
2006-02-14,1850.142290208469
2006-02-15,1860.7609293975338
2006-02-16,1866.72344834112
2006-02-17,1879.8541467702953
2006-02-20,1889.8715383170115
2006-02-21,1888.979435600853
2006-02-22,1894.3544972004534
2006-02-23,1902.0610236996206
2006-02-24,1900.0285646936904
2006-02-27,1905.4526812255451
2006-02-28,1893.5917009180148
2006-03-01,1910.0694739143544
2006-03-02,1905.2705818143468
2006-03-03,1909.6865470133216
2006-03-06,1920.377064017464
2006-03-07,1888.3236055667007
2006-03-08,1876.363569666643
2006-03-09,1892.096787039199
2006-03-10,1895.276708852983
2006-03-13,1919.1453557029404
2006-03-14,1940.3428893351822
2006-03-15,1951.2182291208842
2006-03-16,1977.091996175569
2006-03-17,1985.6475401385615
2006-03-20,1992.4408983041762
2006-03-21,1981.2171739760227
2006-03-22,1987.0236481518496
2006-03-23,1970.4306602362244
2006-03-24,1982.7276133403357
2006-03-27,1976.6109064517602
2006-03-28,1973.8259036689403
2006-03-29,1962.1051505167372
2006-03-30,1995.6130108756245
2006-03-31,1982.5112550937656
2006-04-03,1998.6476943417167
2006-04-04,2017.5052680023834
2006-04-05,2025.5502488955544
2006-04-06,2027.289369881689
2006-04-07,2002.1460824690032
2006-04-10,2001.84662711132
2006-04-11,1982.436400106315
2006-04-12,1971.6079675452809
2006-04-13,1976.5327156437222
2006-04-14,1976.5327156437222
2006-04-17,2006.6036618932412
2006-04-18,2006.788250133251
2006-04-19,2038.991509578309
2006-04-20,2044.2728422862124
2006-04-21,2062.6461786456407
2006-04-24,2064.9551347821466
2006-04-25,2070.7906065489356
2006-04-26,2082.3999703960094
2006-04-27,2083.152878812966
2006-04-28,2082.5377989219637
2006-05-01,2090.624951622737
2006-05-02,2109.8942746255557
2006-05-03,2099.490533497865
2006-05-04,2126.07566685169
2006-05-05,2155.1398507907834
2006-05-08,2160.3470172403017
2006-05-09,2171.500879036115
2006-05-10,2174.153173074624
2006-05-11,2172.7873430754476
2006-05-12,2138.0630703470865
2006-05-15,2086.5326547550167
2006-05-16,2083.9935333138424
2006-05-17,2021.686666109205
2006-05-18,1998.6385032588344
2006-05-19,1985.6074112311906
2006-05-22,1930.2788124593565
2006-05-23,1994.5628091021874
2006-05-24,1952.43730015177
2006-05-25,1973.7515148612313
2006-05-26,2010.5075910981586
2006-05-29,2022.8853199791197
2006-05-30,1998.5836109258719
2006-05-31,2007.4326198921103
2006-06-01,2009.4723918454965
2006-06-02,2043.0810757381
2006-06-05,2031.5425781102742
2006-06-06,1963.9102975118806
2006-06-07,1957.223595500234
2006-06-08,1880.2486891716048
2006-06-09,1912.5169835109693
2006-06-12,1888.356320895191
2006-06-13,1832.9139797215723
2006-06-14,1848.057574457262
2006-06-15,1905.9654190107422
2006-06-16,1897.1259523221536
2006-06-19,1901.363964217727
2006-06-20,1906.91801243657
2006-06-21,1916.2178554026261
2006-06-22,1918.039191695913
2006-06-23,1912.6203805222324
2006-06-26,1916.7412238097666
2006-06-27,1914.8911942435523
2006-06-28,1903.6028551639827
2006-06-29,1933.7290259234333
2006-06-30,2001.8835586451917
2006-07-03,2017.9154577874347
2006-07-04,2022.5606362620051
2006-07-05,1987.9304574387643
2006-07-06,2006.752773918705
2006-07-07,2010.253632657236
2006-07-10,2001.715696691047
2006-07-11,1987.312241241592
2006-07-12,1985.7187387342426
2006-07-13,1955.207171299653
2006-07-14,1922.3794155937799
2006-07-17,1884.1083063027834
2006-07-18,1871.8774505715578
2006-07-19,1926.052208385369
2006-07-20,1948.2628060500986
2006-07-21,1933.1703045489812
2006-07-24,1952.975007069424
2006-07-25,1960.3181210874016
2006-07-26,1965.7710102459682
2006-07-27,2005.4405043340407
2006-07-28,2015.8617497164396
2006-07-31,2014.720416650975
2006-08-01,2003.0378768148023
2006-08-02,2032.0604211527498
2006-08-03,2014.8376234127159
2006-08-04,2049.075390148211
2006-08-07,2027.0155404768414
2006-08-08,2026.5448384744823
2006-08-09,2039.4030748861587
2006-08-10,2004.5352105727447
2006-08-11,2007.1138014167204
2006-08-14,2017.117089341533
2006-08-15,2036.683152313005
2006-08-16,2061.2321630735933
2006-08-17,2071.2069616389836
2006-08-18,2062.807402881795
2006-08-21,2077.742863298987
2006-08-22,2065.2159108514743
2006-08-23,2058.0669882371735
2006-08-24,2060.6229445308722
2006-08-25,2054.378799212637
2006-08-28,2067.4386120573363
2006-08-29,2069.7310121756564
2006-08-30,2094.4460527758324
2006-08-31,2088.5765238962435
2006-09-01,2103.246495391121
2006-09-04,2124.671265221281
2006-09-05,2109.6414156923324
2006-09-06,2086.5511831849585
2006-09-07,2056.2742942510954
2006-09-08,2056.0233186545743
2006-09-11,2046.1653094292462
2006-09-12,2068.554491134621
2006-09-13,2077.36634260953
2006-09-14,2096.32665383383
2006-09-15,2087.5602895251523
2006-09-18,2093.2827533749432
2006-09-19,2089.2279501317953
2006-09-20,2104.836791716484
2006-09-21,2118.2669861059258
2006-09-22,2110.638853525737
2006-09-25,2095.3940507785924
2006-09-26,2110.8376925570233
2006-09-27,2132.5374053469172
2006-09-28,2133.9768682700997
2006-09-29,2133.094240929048
2006-10-02,2140.950854889591
2006-10-03,2130.8334732481353
2006-10-04,2137.6351923789484
2006-10-05,2155.932982029594
2006-10-06,2140.0307082096806
2006-10-09,2143.394857586026
2006-10-10,2148.3991109296594
2006-10-11,2152.4990882138995
2006-10-12,2167.9779260459413
2006-10-13,2166.1194788304556
2006-10-16,2175.1714680349455
2006-10-17,2155.349069442165
2006-10-18,2173.3920879589864
2006-10-19,2189.970168851058
2006-10-20,2199.787855819191
2006-10-23,2194.3892803844415
2006-10-24,2197.6407801310465
2006-10-25,2213.259708374705
2006-10-26,2229.6394626237475
2006-10-27,2231.462007851295
2006-10-30,2221.2645629165268
2006-10-31,2236.762269851252
2006-11-01,2245.103003516783
2006-11-02,2236.110608523956
2006-11-03,2232.074494725083
2006-11-06,2257.361613593289
2006-11-07,2284.0084751785703
2006-11-08,2276.5299825337797
2006-11-09,2283.7391348600418
2006-11-10,2298.8261268321435
2006-11-13,2297.345490759266
2006-11-14,2293.77593851853
2006-11-15,2307.197370261615
2006-11-16,2313.591993202986
2006-11-17,2299.7605028567828
2006-11-20,2302.3938877232436
2006-11-21,2312.549169434305
2006-11-22,2335.8759041990015
2006-11-23,2333.8726023130253
2006-11-24,2344.330840151294
2006-11-27,2314.745985832565
2006-11-28,2305.965816192106
2006-11-29,2344.648325987542
2006-11-30,2353.989958126921
2006-12-01,2359.837549824411
2006-12-04,2373.233607939919
2006-12-05,2386.079996013777
2006-12-06,2390.901902040379
2006-12-07,2402.7378693659243
2006-12-08,2409.399313765794
2006-12-11,2407.325662903166
2006-12-12,2418.9421718038448
2006-12-13,2430.4180061898464
2006-12-14,2432.9363854634257
2006-12-15,2430.2865068870087
2006-12-18,2429.9850873383193
2006-12-19,2433.9822050318435
2006-12-20,2449.389610868353
2006-12-21,2447.3974723470706
2006-12-22,2438.1795734630655
2006-12-25,2438.1795734630655
2006-12-26,2433.9211907327135
2006-12-27,2452.627394009742
2006-12-28,2458.3730665591434
2006-12-29,2464.9667506901646
2007-01-01,2464.9667506901646
2007-01-02,2511.65491387776
2007-01-03,2493.6880300342095
2007-01-04,2459.334229366349
2007-01-05,2428.2456913212945
2007-01-08,2433.409962740131
2007-01-09,2440.6958756737718
2007-01-10,2415.365222688799
2007-01-11,2438.9622543676423
2007-01-12,2457.665742113722
2007-01-15,2478.645669141973
2007-01-16,2467.5508619991533
2007-01-17,2472.897887298118
2007-01-18,2474.798478991898
2007-01-19,2488.167417862023
2007-01-22,2487.274581101097
2007-01-23,2495.023168674759
2007-01-24,2502.1191027913083
2007-01-25,2498.091697087389
2007-01-26,2470.552004705925
2007-01-29,2483.239110883476
2007-01-30,2493.3576122458044
2007-01-31,2494.588350685901
2007-02-01,2525.3392479870417
2007-02-02,2533.9864559349926
2007-02-05,2528.1225899495576
2007-02-06,2541.6543739565436
2007-02-07,2567.2694418185556
2007-02-08,2550.8508923320906
2007-02-09,2556.078819674048
2007-02-12,2532.091105665517
2007-02-13,2545.330958417245
2007-02-14,2591.018194800566
2007-02-15,2594.5981735462906
2007-02-16,2588.8049021907373
2007-02-19,2604.5887033119807
2007-02-20,2598.8477975717656
2007-02-21,2580.3545471789844
2007-02-22,2586.7985952143745
2007-02-23,2600.347200032884
2007-02-26,2612.105198525709
2007-02-27,2530.8992002300483
2007-02-28,2494.5561908461823
2007-03-01,2462.0762943278883
2007-03-02,2465.1487641825165
2007-03-05,2414.0537000690465
2007-03-06,2439.233892899628
2007-03-07,2471.0118271718593
2007-03-08,2505.304814345606
2007-03-09,2509.6771505351185
2007-03-12,2516.501280291275
2007-03-13,2493.5962260547935
2007-03-14,2436.036473410933
2007-03-15,2491.3490898059777
2007-03-16,2508.944557281307
2007-03-19,2543.9395457332807
2007-03-20,2558.2097879607286
2007-03-21,2579.1163408139
2007-03-22,2617.9770610254677
2007-03-23,2616.4453672006875
2007-03-26,2609.918805617178
2007-03-27,2606.8860525185855
2007-03-28,2594.5429814783956
2007-03-29,2616.3909840336887
2007-03-30,2616.7429914261033
2007-04-02,2644.478194097344
2007-04-03,2671.82816638892
2007-04-04,2676.1881192271767
2007-04-05,2690.549502261115
2007-04-06,2690.549502261115
2007-04-09,2675.691085859801
2007-04-10,2712.2234246494527
2007-04-11,2705.112470915408
2007-04-12,2703.7838865766257
2007-04-13,2719.2316717162694
2007-04-16,2753.0273304834764
2007-04-17,2756.5797342339006
2007-04-18,2746.2653878583274
2007-04-19,2737.2550745764756
2007-04-20,2765.6902870722847
2007-04-23,2762.672970821915
2007-04-24,2745.719426442432
2007-04-25,2773.2035545717767
2007-04-26,2766.706654352791
2007-04-27,2767.3432698276406
2007-04-30,2770.7275080112727
2007-05-01,2761.8320945569885
2007-05-02,2777.5536193522084
2007-05-03,2770.3573917904305
2007-05-04,2802.9605135584466
2007-05-07,2815.1685351940077
2007-05-08,2770.138442073047
2007-05-09,2777.4849506145806
2007-05-10,2758.031073602965
2007-05-11,2766.0726220168217
2007-05-14,2765.590400847743
