Date,KOKUSAI EQUAL WEIGHTED
2003-08-26,1097.6803938356347
2003-08-27,1101.684746142511
2003-08-28,1109.447420534112
2003-08-29,1118.0296482538638
2003-09-01,1124.576573027564
2003-09-02,1127.843821783691
2003-09-03,1137.216215208578
2003-09-04,1140.0324888389707
2003-09-05,1142.1596676640506
2003-09-08,1150.3966783022615
2003-09-09,1145.0571422284343
2003-09-10,1131.4618926463697
2003-09-11,1135.6847122137901
2003-09-12,1141.0181330771957
2003-09-15,1141.4035088379408
2003-09-16,1147.4368636476127
2003-09-17,1151.4604251196583
2003-09-18,1160.9859561474518
2003-09-19,1163.6389174062078
2003-09-22,1155.8189893067893
2003-09-23,1157.3253242296603
2003-09-24,1152.3182158194459
2003-09-25,1144.3812018980263
2003-09-26,1133.7651277267237
2003-09-29,1139.1966883168743
2003-09-30,1134.2112925716522
2003-10-01,1150.8890797562995
2003-10-02,1158.2962794574478
2003-10-03,1171.238902377484
2003-10-06,1178.035878374483
2003-10-07,1182.3051093221266
2003-10-08,1184.5232725471192
2003-10-09,1191.5664972053173
2003-10-10,1194.3519866983472
2003-10-13,1200.0227023865214
2003-10-14,1202.3360768734306
2003-10-15,1205.7362131597822
2003-10-16,1209.9956199328064
2003-10-17,1200.6426407330782
2003-10-20,1202.7681057658474
2003-10-21,1208.7749902117373
2003-10-22,1199.5264734631303
2003-10-23,1191.8293324017213
2003-10-24,1192.6526872906434
2003-10-27,1197.6948799616691
2003-10-28,1207.1624158068123
2003-10-29,1212.4178550816202
2003-10-30,1216.573924370833
2003-10-31,1216.893998463302
2003-11-03,1221.9211229691161
2003-11-04,1220.9731906064787
2003-11-05,1218.5357991572866
2003-11-06,1219.1965302303463
2003-11-07,1227.542888269059
2003-11-10,1223.025544713971
2003-11-11,1216.6402383903928
2003-11-12,1230.27413018485
2003-11-13,1236.6778087939758
2003-11-14,1235.614830513746
2003-11-17,1220.5525108342304
2003-11-18,1220.9738299510561
2003-11-19,1223.0948509741704
2003-11-20,1217.4266057958375
2003-11-21,1219.9983196698022
2003-11-24,1227.4120009667527
2003-11-25,1233.9487252890312
2003-11-26,1244.234145822856
2003-11-27,1245.1099439889983
2003-11-28,1249.815281209037
2003-12-01,1262.9540215767172
2003-12-02,1267.7211342720009
2003-12-03,1271.1192696348537
2003-12-04,1270.0551007261165
2003-12-05,1267.6971473875517
2003-12-08,1272.222736262695
2003-12-09,1268.5281726113699
2003-12-10,1262.9314270551374
2003-12-11,1265.3515321807179
2003-12-12,1274.6090019974456
2003-12-15,1273.9517980331925
2003-12-16,1272.5494320459748
2003-12-17,1274.8333443581682
2003-12-18,1284.3645545752022
2003-12-19,1283.6418970385373
2003-12-22,1287.994315847467
2003-12-23,1293.767585094962
2003-12-24,1297.4615996134964
2003-12-25,1297.4615996134964
2003-12-26,1298.8424980703753
2003-12-29,1309.9751618153678
2003-12-30,1315.8230647021965
2003-12-31,1322.9139712067677
2004-01-01,1322.9139712067677
2004-01-02,1328.7802044320842
2004-01-05,1345.8016965422435
2004-01-06,1350.9398354339025
2004-01-07,1347.8069586059364
2004-01-08,1358.4360981397112
2004-01-09,1363.5310269248655
2004-01-12,1363.3255862719493
2004-01-13,1363.3224962856643
2004-01-14,1368.6391911805197
2004-01-15,1364.9098768227607
2004-01-16,1366.792135755247
2004-01-19,1367.919658419473
2004-01-20,1379.5493813127857
2004-01-21,1387.1659321729776
2004-01-22,1390.389373986904
2004-01-23,1386.8893762243495
2004-01-26,1384.629268670632
2004-01-27,1385.2677559149295
2004-01-28,1373.7636330196603
2004-01-29,1355.4561522629688
2004-01-30,1359.2159603633042
2004-02-02,1362.1782969811004
2004-02-03,1367.0501162151709
2004-02-04,1356.2784575404755
2004-02-05,1362.4163746881948
2004-02-06,1382.3115455532497
2004-02-09,1390.4488077784563
2004-02-10,1394.693432047638
2004-02-11,1401.8383385880277
2004-02-12,1411.381678152824
2004-02-13,1406.853316550492
2004-02-16,1409.2116503346408
2004-02-17,1422.7806037817645
2004-02-18,1422.9705679707415
2004-02-19,1415.522542463974
2004-02-20,1401.0143308641145
2004-02-23,1396.7962107680964
2004-02-24,1395.812507180159
2004-02-25,1393.826233081515
2004-02-26,1391.6470330964225
2004-02-27,1396.7043528579982
2004-03-01,1412.2600001461406
2004-03-02,1404.769211711245
2004-03-03,1392.5836171808114
2004-03-04,1400.6060597270182
2004-03-05,1417.9847915017212
2004-03-08,1410.9909933360498
2004-03-09,1402.8241800652108
2004-03-10,1375.5111005189572
2004-03-11,1351.6200250987677
2004-03-12,1357.688993543715
2004-03-15,1339.3826545803133
2004-03-16,1351.9142505544205
2004-03-17,1361.6913111490082
2004-03-18,1365.3656121845622
2004-03-19,1361.1782978751987
2004-03-22,1343.9915695703864
2004-03-23,1342.7757829537775
2004-03-24,1335.6768820640634
2004-03-25,1350.7651177624011
2004-03-26,1349.631404918221
2004-03-29,1365.4704273918378
2004-03-30,1371.9702974441002
2004-03-31,1379.5127998878788
2004-04-01,1395.1246597550119
2004-04-02,1398.6515245702867
2004-04-05,1399.6830801348717
2004-04-06,1400.0450312227997
2004-04-07,1403.2268014824874
2004-04-08,1401.131339801701
2004-04-09,1401.131339801701
2004-04-12,1402.264521540481
2004-04-13,1387.5947792741717
2004-04-14,1371.6643886596744
2004-04-15,1370.2928123827953
2004-04-16,1383.4658498126712
2004-04-19,1385.1900592983986
2004-04-20,1374.7126318069343
2004-04-21,1368.2526055294743
2004-04-22,1380.7792284899808
2004-04-23,1383.7624191814768
2004-04-26,1383.4020405702804
2004-04-27,1385.0965572966406
2004-04-28,1364.017713528384
2004-04-29,1352.6265854754151
2004-04-30,1347.5505789874712
2004-05-03,1353.067540753995
2004-05-04,1365.8392416130048
2004-05-05,1371.6577969778368
2004-05-06,1355.3980898430543
2004-05-07,1332.0248391045411
2004-05-10,1298.4789684341242
2004-05-11,1308.7417293027102
2004-05-12,1311.017282693992
2004-05-13,1310.736096587628
2004-05-14,1307.2085910116161
2004-05-17,1296.6473324111917
2004-05-18,1304.7295101346092
2004-05-19,1323.162543775933
2004-05-20,1312.7081464593734
2004-05-21,1324.1480245142445
2004-05-24,1328.6519819644634
2004-05-25,1342.4846311379818
2004-05-26,1350.5479983900505
2004-05-27,1369.02113421666
2004-05-28,1367.6875445778924
2004-05-31,1369.635759648142
2004-06-01,1364.9463095753506
2004-06-02,1370.9403554716698
2004-06-03,1362.5864825976669
2004-06-04,1371.474888519956
2004-06-07,1392.1692148159507
2004-06-08,1391.3861162425023
2004-06-09,1374.6779446773126
2004-06-10,1377.6975648258365
2004-06-11,1372.1330813836557
2004-06-14,1360.3078400180475
2004-06-15,1368.1494473076418
2004-06-16,1371.1722712809187
2004-06-17,1372.538578515015
2004-06-18,1378.9680516158844
2004-06-21,1376.6288440719156
2004-06-22,1377.3071346519994
2004-06-23,1385.243449635113
2004-06-24,1393.5979434388435
2004-06-25,1393.1925781054879
2004-06-28,1398.8660018451462
2004-06-29,1394.2369249603485
2004-06-30,1401.730376241632
2004-07-01,1395.353817849028
2004-07-02,1398.2944580257154
2004-07-05,1396.2347867892938
2004-07-06,1388.7933077646226
2004-07-07,1396.1586906582124
2004-07-08,1390.283922181729
2004-07-09,1391.360660087784
2004-07-12,1390.9940588181819
2004-07-13,1386.6954824459901
2004-07-14,1385.226398053587
2004-07-15,1379.8226486235726
2004-07-16,1384.949385327245
2004-07-19,1382.5761278694395
2004-07-20,1383.3405123115276
2004-07-21,1370.9408227661072
2004-07-22,1364.2959077878652
2004-07-23,1349.7638235386087
2004-07-26,1343.0014991352903
2004-07-27,1346.8519822634748
2004-07-28,1347.4938181992654
2004-07-29,1359.412853947334
2004-07-30,1360.8157512300904
2004-08-02,1362.4521622053328
2004-08-03,1362.9405041597329
2004-08-04,1354.9996893376385
2004-08-05,1346.7164886476876
2004-08-06,1337.3595593996533
2004-08-09,1331.0696146141286
2004-08-10,1344.333862028592
2004-08-11,1331.2530539113359
2004-08-12,1323.9876365107048
2004-08-13,1330.3378409878349
2004-08-16,1342.8238889479665
2004-08-17,1345.9928004721785
2004-08-18,1352.3826949098363
2004-08-19,1359.6063000977358
2004-08-20,1362.6947703164092
2004-08-23,1360.9667326920412
2004-08-24,1356.7356151994193
2004-08-25,1362.4892372149761
2004-08-26,1365.2749560371099
2004-08-27,1367.216049325329
2004-08-30,1361.2436263360212
2004-08-31,1367.9597465008655
2004-09-01,1376.1408429536311
2004-09-02,1383.9001181989445
2004-09-03,1377.542502710971
2004-09-06,1381.6917381337314
2004-09-07,1388.7585835097582
2004-09-08,1386.59963825139
2004-09-09,1387.645304758444
2004-09-10,1402.1290741693008
2004-09-13,1408.8188351404706
2004-09-14,1411.4204940185414
2004-09-15,1397.6631070425326
2004-09-16,1405.0164343781873
2004-09-17,1409.5868821253653
2004-09-20,1405.2529924737455
2004-09-21,1419.0742878118397
2004-09-22,1409.5103351723146
2004-09-23,1407.3034729260787
2004-09-24,1407.9156277063917
2004-09-27,1401.210594032417
2004-09-28,1408.4606917859937
2004-09-29,1415.4154468599468
2004-09-30,1424.5869831893353
2004-10-01,1441.1404993529625
2004-10-04,1445.3828132065748
2004-10-05,1447.7674983360064
2004-10-06,1451.1558698202566
2004-10-07,1445.3795243583947
2004-10-08,1446.4344647677651
2004-10-11,1443.9183218601552
2004-10-12,1432.3768941613737
2004-10-13,1426.2176918678927
2004-10-14,1424.9737444493385
2004-10-15,1432.4376270474645
2004-10-18,1433.2890214946597
2004-10-19,1433.5880601692138
2004-10-20,1436.0010746014145
2004-10-21,1445.6868495634842
2004-10-22,1443.2246359120704
2004-10-25,1443.2013817258578
2004-10-26,1453.7162323742682
2004-10-27,1467.896764582257
2004-10-28,1470.6023072848618
2004-10-29,1472.8832182298693
2004-11-01,1479.4030697475164
2004-11-02,1482.8030932674537
2004-11-03,1499.865722295953
2004-11-04,1513.3025692196115
2004-11-05,1524.670409746699
2004-11-08,1525.1955528916858
2004-11-09,1524.4942736757323
2004-11-10,1528.3925341797221
2004-11-11,1539.8915882758708
2004-11-12,1552.0000056094477
2004-11-15,1553.0280709846904
2004-11-16,1548.375290986443
2004-11-17,1562.1819964989313
2004-11-18,1559.5061189108624
2004-11-19,1555.9917493880382
2004-11-22,1557.7633968547689
2004-11-23,1564.399842713535
2004-11-24,1575.2119489090994
2004-11-25,1585.4880116183688
2004-11-26,1586.880159030177
2004-11-29,1586.857201325457
2004-11-30,1580.8639366450075
2004-12-01,1596.6278784730407
2004-12-02,1597.377916899955
2004-12-03,1602.8572876844507
2004-12-06,1603.2184707455694
2004-12-07,1594.4090445258096
2004-12-08,1581.3443077109878
2004-12-09,1579.2869814844705
2004-12-10,1579.1305407267732
2004-12-13,1593.7198206041255
2004-12-14,1598.5788948737106
2004-12-15,1612.6266227283681
2004-12-16,1604.0065221051525
2004-12-17,1599.9735492566174
2004-12-20,1612.6616052773707
2004-12-21,1617.1155848746466
2004-12-22,1622.425579316058
2004-12-23,1629.181948355377
2004-12-24,1633.8237184931957
2004-12-27,1636.1970089189292
2004-12-28,1641.361112602465
2004-12-29,1641.5220879594551
2004-12-30,1647.781588983462
2004-12-31,1648.3156813721619
2005-01-03,1636.4572435443072
2005-01-04,1617.30646891212
2005-01-05,1604.6502713760644
2005-01-06,1601.9801158773957
2005-01-07,1599.523493093556
2005-01-10,1606.2733429825184
2005-01-11,1602.0734448789772
2005-01-12,1611.512741382601
2005-01-13,1607.5377706469046
2005-01-14,1607.8901156390607
2005-01-17,1611.2019379806084
2005-01-18,1615.1265120972498
2005-01-19,1612.865083323314
2005-01-20,1600.336403812355
2005-01-21,1599.954238566382
2005-01-24,1597.064286501716
2005-01-25,1596.7148920481934
2005-01-26,1611.5907883142293
2005-01-27,1611.5516119823908
2005-01-28,1606.4741162410123
2005-01-31,1620.4486324872091
2005-02-01,1628.674826036667
2005-02-02,1637.848099182687
2005-02-03,1632.5349202510597
2005-02-04,1647.045793373919
2005-02-07,1643.702133455116
2005-02-08,1641.1145818568637
2005-02-09,1635.04900653965
2005-02-10,1644.2309384682617
2005-02-11,1655.8802505207125
2005-02-14,1664.7356981005494
2005-02-15,1669.0242909228841
2005-02-16,1666.3870314011695
2005-02-17,1669.3106763655628
2005-02-18,1670.5350771740145
2005-02-21,1668.1777125566914
2005-02-22,1661.6313127229737
2005-02-23,1656.5862857493164
2005-02-24,1664.131558389254
2005-02-25,1679.55703322662
2005-02-28,1683.864758877157
2005-03-01,1686.2229306789534
2005-03-02,1680.559336806803
2005-03-03,1681.681865447447
2005-03-04,1702.2572906814748
2005-03-07,1703.50447562643
2005-03-08,1708.041041025427
2005-03-09,1697.732049229206
2005-03-10,1693.9834538204846
2005-03-11,1694.4242132835961
2005-03-14,1693.317204795708
2005-03-15,1688.8882864508441
2005-03-16,1683.4528645698797
2005-03-17,1682.2675113790328
2005-03-18,1676.626918783833
2005-03-21,1666.4501557103792
2005-03-22,1662.2557488600287
2005-03-23,1640.5496787652623
2005-03-24,1642.8613890920922
2005-03-25,1642.8613890920922
2005-03-28,1637.616415419715
2005-03-29,1632.1227205969326
2005-03-30,1642.269266362217
2005-03-31,1648.3596105656454
2005-04-01,1647.757456461598
2005-04-04,1637.3253943471286
2005-04-05,1645.529321292065
2005-04-06,1650.645510602054
2005-04-07,1661.1398821091295
2005-04-08,1655.146639819185
2005-04-11,1659.8042979082406
2005-04-12,1657.4973051872357
2005-04-13,1653.2425805667456
2005-04-14,1633.2281609772822
2005-04-15,1612.2610170675778
2005-04-18,1601.751820860857
2005-04-19,1617.6667922425606
2005-04-20,1610.7309236810056
2005-04-21,1624.1503101080648
2005-04-22,1622.754800453581
2005-04-25,1625.5093346214746
2005-04-26,1615.4975125411445
2005-04-27,1605.1702114345267
2005-04-28,1590.0647170341092
2005-04-29,1598.6079699402942
2005-05-02,1601.8510447916751
2005-05-03,1603.9201781401348
2005-05-04,1619.2776963578708
2005-05-05,1621.1374631106132
2005-05-06,1619.7739659276035
2005-05-09,1623.0759965497923
2005-05-10,1615.793555455881
2005-05-11,1614.2591698887013
2005-05-12,1604.7278670806513
2005-05-13,1595.4337775165795
2005-05-16,1597.84817073397
2005-05-17,1603.7535323335971
2005-05-18,1620.5057072568545
2005-05-19,1629.075880634824
2005-05-20,1626.4571175854803
2005-05-23,1635.7075015607843
2005-05-24,1637.5101019283911
2005-05-25,1633.432285128403
2005-05-26,1640.107106210235
2005-05-27,1644.5134969605672
2005-05-30,1645.6245836496341
2005-05-31,1635.5766330161277
2005-06-01,1644.5778664676716
2005-06-02,1649.3532481287425
2005-06-03,1647.8034966910202
2005-06-06,1649.3829345863223
2005-06-07,1655.1321183373832
2005-06-08,1658.3939135469004
2005-06-09,1653.966991954572
2005-06-10,1654.1268069425162
2005-06-13,1653.9275157116692
2005-06-14,1658.5638584883652
2005-06-15,1665.061449733427
2005-06-16,1674.906087240921
2005-06-17,1689.4054154371531
2005-06-20,1682.5829844920117
2005-06-21,1682.315763606359
2005-06-22,1684.6717756737423
2005-06-23,1675.3256679663484
2005-06-24,1665.410903521291
2005-06-27,1662.8029423227067
2005-06-28,1670.5195534578718
2005-06-29,1673.055829433993
2005-06-30,1671.5144635049903
2005-07-01,1667.3232732292988
2005-07-04,1664.965006664782
2005-07-05,1670.4858014620688
2005-07-06,1673.637371753842
2005-07-07,1664.2483696887932
2005-07-08,1681.5700487892398
2005-07-11,1704.173200528188
2005-07-12,1713.7599746168928
2005-07-13,1709.8897376147713
2005-07-14,1712.4014046761688
2005-07-15,1707.2179646330933
2005-07-18,1707.2568922492273
2005-07-19,1713.2661134975917
2005-07-20,1720.024935719077
2005-07-21,1727.141428918327
2005-07-22,1735.2975873425912
2005-07-25,1728.6713004628798
2005-07-26,1727.9025414339753
2005-07-27,1736.1539615807342
2005-07-28,1747.2614665755095
2005-07-29,1748.930782422348
2005-08-01,1756.7974925293195
2005-08-02,1768.6147026316744
2005-08-03,1775.7030974324548
2005-08-04,1770.3211933445539
2005-08-05,1755.2758359815743
2005-08-08,1758.724930152298
2005-08-09,1762.279562530988
2005-08-10,1772.6623656255233
2005-08-11,1781.455007140827
2005-08-12,1777.7469022879704
2005-08-15,1773.474153236372
2005-08-16,1763.1181040025342
2005-08-17,1757.488361597728
2005-08-18,1741.7243163818098
2005-08-19,1746.9467386065785
2005-08-22,1759.8253713997026
2005-08-23,1753.8947764916475
2005-08-24,1749.4779796695059
2005-08-25,1750.1697836757244
2005-08-26,1746.079041063887
2005-08-29,1744.0943207629964
2005-08-30,1738.5761826138555
2005-08-31,1761.9505425723926
2005-09-01,1784.5623980916043
2005-09-02,1787.2237340099095
2005-09-05,1788.2679998877252
2005-09-06,1800.1247709406418
2005-09-07,1805.8921456583346
2005-09-08,1799.95268533361
2005-09-09,1812.5551521475502
2005-09-12,1806.860889178117
2005-09-13,1795.964905426593
2005-09-14,1799.8205675474417
2005-09-15,1792.5145755044214
2005-09-16,1801.2812066798547
2005-09-19,1793.554075973974
2005-09-20,1790.9021676124833
2005-09-21,1780.176099917
2005-09-22,1770.7983608067836
2005-09-23,1770.8433293513635
2005-09-26,1778.6977404168276
2005-09-27,1774.7414163963535
2005-09-28,1779.7937269954868
2005-09-29,1788.4474727576846
2005-09-30,1800.5809436741176
2005-10-03,1796.8045846591526
2005-10-04,1791.9947689374296
2005-10-05,1767.7063581045563
2005-10-06,1757.2359656509811
2005-10-07,1757.1312051803998
2005-10-10,1750.1230655349614
2005-10-11,1743.3017361256966
2005-10-12,1731.555049005321
2005-10-13,1710.6181376028119
2005-10-14,1725.9307965966502
2005-10-17,1726.6492647467865
2005-10-18,1707.6771349243497
2005-10-19,1702.565228407218
2005-10-20,1695.9997012541291
2005-10-21,1697.4413124127068
2005-10-24,1715.5918409451945
2005-10-25,1723.0492808837687
2005-10-26,1721.258927617055
2005-10-27,1703.9897603879206
2005-10-28,1710.3118987653932
2005-10-31,1729.7155507240882
2005-11-01,1730.6594896957204
2005-11-02,1750.4211293918613
2005-11-03,1761.6956481037917
2005-11-04,1748.5355299381165
2005-11-07,1750.209723143311
2005-11-08,1744.7960000577657
2005-11-09,1745.2284139668304
2005-11-10,1752.9116460394139
2005-11-11,1760.6461679956653
2005-11-14,1759.491706831151
2005-11-15,1752.1433877241134
2005-11-16,1750.539410782451
2005-11-17,1769.0382557601629
2005-11-18,1774.7463597873034
2005-11-21,1784.6998432483392
2005-11-22,1787.816593883841
2005-11-23,1801.622421251884
2005-11-24,1803.2888545926796
2005-11-25,1802.2736535145525
2005-11-28,1796.0749360264606
2005-11-29,1795.9669700293603
2005-11-30,1793.2354446789209
2005-12-01,1809.5078259706452
2005-12-02,1817.6023193156889
2005-12-05,1818.0493859136798
2005-12-06,1823.5665609836612
2005-12-07,1818.9083857440096
2005-12-08,1824.1233015558728
2005-12-09,1829.8022164012255
2005-12-12,1841.0395461148166
2005-12-13,1843.4013768892817
2005-12-14,1851.9321903943496
2005-12-15,1843.7340099415655
2005-12-16,1850.0129597107084
2005-12-19,1842.0423436658714
2005-12-20,1836.1439049087255
2005-12-21,1839.6090000200093
2005-12-22,1846.7005730272306
2005-12-23,1850.2373072675853
2005-12-26,1850.2373072675853
2005-12-27,1845.0057137223084
2005-12-28,1852.328138879644
2005-12-29,1852.0453758458664
2005-12-30,1842.5352732430142
2006-01-02,1845.5520381522615
2006-01-03,1878.2055514409478
2006-01-04,1902.518758719634
2006-01-05,1900.2215326483163
2006-01-06,1916.8018379217544
2006-01-09,1918.7637191720025
2006-01-10,1916.2479699781832
2006-01-11,1927.2387954687026
2006-01-12,1921.38651900952
2006-01-13,1920.0015597296342
2006-01-16,1926.274357512857
2006-01-17,1912.4585275724025
2006-01-18,1902.274771455709
2006-01-19,1919.298938586424
2006-01-20,1904.6507071474346
2006-01-23,1915.6878486479702
2006-01-24,1920.7391604945815
2006-01-25,1928.681718700972
2006-01-26,1940.798968547808
2006-01-27,1950.3801395949217
2006-01-30,1947.5543266245816
2006-01-31,1950.8501258100364
2006-02-01,1960.0583403046278
2006-02-02,1947.4856803947707
2006-02-03,1933.513577576976
2006-02-06,1938.524455118281
2006-02-07,1923.9852791041374
2006-02-08,1925.084030780708
2006-02-09,1934.3466026305498
2006-02-10,1929.4548302956077
2006-02-13,1925.225791294167
2006-02-14,1930.0400554435641
2006-02-15,1936.59563317288
2006-02-16,1944.4633653942199
2006-02-17,1950.1993907807002
2006-02-20,1957.7131710024166
2006-02-21,1955.9369752784348
2006-02-22,1963.9842092953586
2006-02-23,1966.5557048835105
2006-02-24,1967.992635733572
2006-02-27,1974.4495263339102
2006-02-28,1962.8526813449826
2006-03-01,1977.1379430298443
2006-03-02,1978.0229851027625
2006-03-03,1977.36398621141
2006-03-06,1974.1976194858128
2006-03-07,1952.4716862358014
2006-03-08,1946.0489534668177
2006-03-09,1950.5249916946286
2006-03-10,1956.7749122895134
2006-03-13,1972.2038054994284
2006-03-14,1992.1751500337023
2006-03-15,2004.0433402926124
2006-03-16,2016.4880936250102
2006-03-17,2020.1564556141238
2006-03-20,2019.2092511872927
2006-03-21,2007.5290577845794
2006-03-22,2015.124880387118
2006-03-23,2008.2655682982213
2006-03-24,2015.8432778350314
2006-03-27,2013.8503943865078
2006-03-28,2009.8644769352327
2006-03-29,2012.6157208876896
2006-03-30,2029.959233825855
2006-03-31,2021.8115408153867
2006-04-03,2032.0359798488307
2006-04-04,2043.8594052258295
2006-04-05,2056.1780781916164
2006-04-06,2061.467359818985
2006-04-07,2041.8283603148718
2006-04-10,2039.0970148891008
2006-04-11,2023.986969424321
2006-04-12,2018.0650938271492
2006-04-13,2020.907992898848
2006-04-14,2020.907992898848
2006-04-17,2036.2450771146412
2006-04-18,2054.62288249469
2006-04-19,2076.1945538596956
2006-04-20,2075.5955299092434
2006-04-21,2084.968683385545
2006-04-24,2082.1860706933803
2006-04-25,2081.5378515237935
2006-04-26,2092.796616618572
2006-04-27,2094.8993166422288
2006-04-28,2095.999044956136
2006-05-01,2098.4355601573056
2006-05-02,2112.460538017169
2006-05-03,2107.7392404833377
2006-05-04,2121.4077935614846
2006-05-05,2144.5616567534485
2006-05-08,2149.502714090874
2006-05-09,2155.36812010578
2006-05-10,2156.873150922409
2006-05-11,2144.474105034478
2006-05-12,2113.979054690836
2006-05-15,2080.5371999363033
2006-05-16,2076.078824663547
2006-05-17,2035.4889033389854
2006-05-18,2014.5972098978043
2006-05-19,2009.7574489594845
2006-05-22,1976.5622035837737
2006-05-23,2000.6803216319108
2006-05-24,1979.5986889895757
2006-05-25,2000.0801643780928
2006-05-26,2024.3568215009614
2006-05-29,2031.360842302469
2006-05-30,2008.6528112384763
2006-05-31,2015.0448045235305
2006-06-01,2027.5096262124046
2006-06-02,2046.354783103506
2006-06-05,2023.203522876194
2006-06-06,1985.9305557839177
2006-06-07,1974.9784708662528
2006-06-08,1936.3447374461525
2006-06-09,1952.919276657964
2006-06-12,1925.9773848415996
2006-06-13,1882.55724072342
2006-06-14,1892.3988434539115
2006-06-15,1940.8108398627774
2006-06-16,1938.8598286603394
2006-06-19,1925.3695647937993
2006-06-20,1924.6916354052494
2006-06-21,1942.7461038633621
2006-06-22,1939.9065658534275
2006-06-23,1938.9764591427192
2006-06-26,1946.0621918837678
2006-06-27,1936.708803750967
2006-06-28,1932.1301178416188
2006-06-29,1970.277990284034
2006-06-30,2006.8986061439618
2006-07-03,2019.5000935618211
2006-07-04,2025.520106975193
2006-07-05,1997.8498917512704
2006-07-06,2008.615127211143
2006-07-07,2004.6560279799278
2006-07-10,1999.3076928408734
2006-07-11,1995.7526079656297
2006-07-12,1986.2780124801516
2006-07-13,1959.9412703796877
2006-07-14,1936.662307697984
2006-07-17,1913.9971422389215
2006-07-18,1909.1162775433756
2006-07-19,1948.05417972077
2006-07-20,1947.8985526523581
2006-07-21,1930.2969416877079
2006-07-24,1953.9620705056002
2006-07-25,1969.262726445028
2006-07-26,1970.8827089129793
2006-07-27,1983.7804652087073
2006-07-28,1998.76489599688
2006-07-31,2000.789707773818
2006-08-01,1989.7672064243875
2006-08-02,2009.0936394141725
2006-08-03,2005.6679350721095
2006-08-04,2017.5241989193296
2006-08-07,2006.5243877620996
2006-08-08,2003.969109609571
2006-08-09,2003.583621119846
2006-08-10,1992.369312332941
2006-08-11,1989.7657196979321
2006-08-14,1992.4404452068077
2006-08-15,2014.871125329987
2006-08-16,2038.9650173904245
2006-08-17,2046.4201825721157
2006-08-18,2042.7353060763285
2006-08-21,2045.8469924588794
2006-08-22,2043.3330261339863
2006-08-23,2036.2717492366853
2006-08-24,2034.512360461154
2006-08-25,2031.4236854367875
2006-08-28,2042.4136067951913
2006-08-29,2049.776526011061
2006-08-30,2063.28497556028
2006-08-31,2066.6115426936444
2006-09-01,2078.6542422200314
2006-09-04,2090.2461358345754
2006-09-05,2086.2676092567885
2006-09-06,2063.315626275279
2006-09-07,2043.5634917551356
2006-09-08,2045.3031961703823
2006-09-11,2035.9020446659845
2006-09-12,2057.5033894290254
2006-09-13,2068.895587063938
2006-09-14,2074.981962561346
2006-09-15,2073.142999024051
2006-09-18,2079.027117466651
2006-09-19,2073.2743484697903
2006-09-20,2080.026565631205
2006-09-21,2081.9382204764115
2006-09-22,2073.081083975079
2006-09-25,2074.9827201071876
2006-09-26,2088.2375256256896
2006-09-27,2102.563562975797
2006-09-28,2105.7368526952814
2006-09-29,2102.2052024350833
2006-10-02,2103.372913437623
2006-10-03,2095.2027500795853
2006-10-04,2108.246737517262
2006-10-05,2127.6761724557045
2006-10-06,2115.946091060007
2006-10-09,2119.5694887618442
2006-10-10,2126.0199301814755
2006-10-11,2124.987058942446
2006-10-12,2142.5617941688693
2006-10-13,2147.4178700490074
2006-10-16,2159.1111772186905
2006-10-17,2144.0641193908446
2006-10-18,2152.7884725616545
2006-10-19,2162.129134378686
2006-10-20,2165.7674757751047
2006-10-23,2169.1453648296656
2006-10-24,2171.8296951296666
2006-10-25,2184.9126846120057
2006-10-26,2201.03562375885
2006-10-27,2194.2396190499535
2006-10-30,2192.3153650794447
2006-10-31,2200.3670466747667
2006-11-01,2192.8296892800468
2006-11-02,2188.829511592314
2006-11-03,2186.825770170562
2006-11-06,2209.2097256025786
2006-11-07,2224.823045328032
2006-11-08,2223.7953908185473
2006-11-09,2222.5781381419188
2006-11-10,2233.7448534012833
2006-11-13,2233.1498237554165
2006-11-14,2239.639078526765
2006-11-15,2250.810885027438
2006-11-16,2254.6770576625
2006-11-17,2250.2825212723824
2006-11-20,2248.5734849400164
2006-11-21,2261.271123458799
2006-11-22,2280.2876375993997
2006-11-23,2280.765307112552
2006-11-24,2283.693517148574
2006-11-27,2257.2282345802764
2006-11-28,2251.719147319969
2006-11-29,2281.747195931194
2006-11-30,2292.2422333689983
2006-12-01,2291.5009466979277
2006-12-04,2308.1705781153364
2006-12-05,2319.5603458567552
2006-12-06,2322.3012074064522
2006-12-07,2322.582233495295
2006-12-08,2323.6151232628026
2006-12-11,2323.2241069097727
2006-12-12,2324.161071190928
2006-12-13,2329.8278362729975
2006-12-14,2342.420345873365
2006-12-15,2338.7904536653487
2006-12-18,2332.4638186817847
2006-12-19,2333.737050855634
2006-12-20,2343.9555507809005
2006-12-21,2335.5732186165346
2006-12-22,2329.786861758385
2006-12-25,2329.786861758385
2006-12-26,2330.570805605745
2006-12-27,2348.6060254538033
2006-12-28,2351.700305996292
2006-12-29,2350.8456142520863
2007-01-01,2350.8456142520863
2007-01-02,2370.978725869118
2007-01-03,2359.4857053924447
2007-01-04,2340.6061365626683
2007-01-05,2320.385227194003
2007-01-08,2323.886589319281
2007-01-09,2330.3306732669316
2007-01-10,2321.3275534556533
2007-01-11,2340.887309292067
2007-01-12,2359.3548671113936
2007-01-15,2372.3351140478794
2007-01-16,2367.8644252546865
2007-01-17,2370.449068108907
